,DECK_Open,DECK_High,DECK_Low,DECK_Close,DECK_Adj Close,DECK_Volume,DECK_Dividend Amount,DECK_Split Coefficient
2012-07-06,46.0,46.37,44.45,45.04,7.50666666666667,2015400,0.0,1.0
2012-07-05,44.1,47.7361,44.0,47.49,7.915,2149800,0.0,1.0
2012-07-03,43.67,44.63,43.67,44.18,7.36333333333333,497100,0.0,1.0
2012-07-02,44.01,44.37,43.36,43.72,7.28666666666667,975900,0.0,1.0
2012-06-29,43.89,44.37,42.16,44.01,7.335,1715600,0.0,1.0
2012-06-28,44.07,44.68,42.85,43.25,7.20833333333333,1327900,0.0,1.0
2012-06-27,44.22,44.7,43.7808,44.28,7.38,1320100,0.0,1.0
2012-06-26,44.32,44.87,43.66,44.2,7.36666666666667,1294100,0.0,1.0
2012-06-25,44.58,44.98,43.5118,44.36,7.39333333333333,1475000,0.0,1.0
2012-06-22,45.39,46.03,44.84,45.0,7.5,1881500,0.0,1.0
2012-06-21,47.31,47.47,44.54,44.71,7.45166666666667,2450500,0.0,1.0
2012-06-20,48.1,48.15,46.86,47.11,7.85166666666667,2313300,0.0,1.0
2012-06-19,49.72,49.75,47.405,48.01,8.00166666666667,2010400,0.0,1.0
2012-06-18,48.44,49.53,47.3925,49.42,8.23666666666667,1019200,0.0,1.0
2012-06-15,47.97,48.71,47.52,48.61,8.10166666666667,1517100,0.0,1.0
2012-06-14,48.91,49.51,47.01,47.99,7.99833333333333,2490900,0.0,1.0
2012-06-13,52.0,52.65,48.56,48.96,8.16,2727700,0.0,1.0
2012-06-12,52.72,53.04,51.41,52.27,8.71166666666667,1276300,0.0,1.0
2012-06-11,54.49,54.8799,52.55,52.56,8.76,919200,0.0,1.0
2012-06-08,52.97,54.0299,52.31,53.99,8.99833333333333,859900,0.0,1.0
2012-06-07,53.72,54.22,52.085,53.15,8.85833333333333,1372500,0.0,1.0
2012-06-06,53.41,53.89,52.15,53.32,8.88666666666667,1388700,0.0,1.0
2012-06-05,52.0,53.36,51.11,53.05,8.84166666666667,1489400,0.0,1.0
2012-06-04,54.36,54.5,51.19,52.09,8.68166666666667,2007600,0.0,1.0
2012-06-01,54.0,54.775,52.8,53.03,8.83833333333333,1345100,0.0,1.0
2012-05-31,56.14,56.14,54.86,55.67,9.27833333333333,872500,0.0,1.0
2012-05-30,58.13,58.14,54.6,56.12,9.35333333333333,1688400,0.0,1.0
2012-05-29,58.65,58.76,57.5,58.48,9.74666666666667,1073100,0.0,1.0
2012-05-25,56.23,59.07,56.23,58.12,9.68666666666667,1463800,0.0,1.0
2012-05-24,57.09,57.2,55.47,56.12,9.35333333333333,749700,0.0,1.0
2012-05-23,56.03,57.05,54.9,56.84,9.47333333333333,1187100,0.0,1.0
2012-05-22,55.37,56.33,54.78,56.31,9.385,1616600,0.0,1.0
2012-05-21,54.17,55.69,53.06,55.26,9.21,1206700,0.0,1.0
2012-05-18,52.49,54.04,52.09,53.22,8.87,1503900,0.0,1.0
2012-05-17,52.9,53.3068,51.87,52.37,8.72833333333333,1466800,0.0,1.0
2012-05-16,53.97,54.27,52.39,52.66,8.77666666666667,1283800,0.0,1.0
2012-05-15,53.3,55.3,52.9,53.81,8.96833333333333,1868100,0.0,1.0
2012-05-14,52.89,53.96,52.24,53.03,8.83833333333333,1179400,0.0,1.0
2012-05-11,51.4,53.47,51.38,53.03,8.83833333333333,1008300,0.0,1.0
2012-05-10,52.46,52.6599,50.52,51.78,8.63,1472800,0.0,1.0
2012-05-09,51.54,52.32,50.935,51.63,8.605,1340000,0.0,1.0
2012-05-08,53.49,53.5,51.23,52.13,8.68833333333333,1707900,0.0,1.0
2012-05-07,53.15,54.62,52.975,54.0,9.0,1668600,0.0,1.0
2012-05-04,53.75,53.9,52.04,53.51,8.91833333333333,1748100,0.0,1.0
2012-05-03,54.92,55.01,53.73,53.97,8.995,2173300,0.0,1.0
2012-05-02,52.43,55.23,52.25,55.01,9.16833333333333,2824500,0.0,1.0
2012-05-01,50.8,53.08,50.8,52.51,8.75166666666667,3709900,0.0,1.0
2012-04-30,51.52,52.42,50.18,51.01,8.50166666666667,4562600,0.0,1.0
2012-04-27,56.58,56.65,51.03,51.829,8.63816666666667,14991800,0.0,1.0
2012-04-26,67.78,69.8,67.09,69.46,11.5766666666667,4273400,0.0,1.0
2012-04-25,66.25,67.75,66.11,67.61,11.2683333333333,1359300,0.0,1.0
2012-04-24,68.2,68.4365,65.67,65.91,10.985,1293500,0.0,1.0
2012-04-23,67.21,68.41,66.81,68.4,11.4,1307000,0.0,1.0
2012-04-20,67.27,68.75,66.11,68.55,11.425,2167100,0.0,1.0
2012-04-19,66.41,68.05,65.9,67.13,11.1883333333333,1949700,0.0,1.0
2012-04-18,66.9,67.22,65.76,66.54,11.09,2277000,0.0,1.0
2012-04-17,62.11,65.62,61.7,65.0,10.8333333333333,2347700,0.0,1.0
2012-04-16,62.33,62.69,61.08,61.53,10.255,794700,0.0,1.0
2012-04-13,62.68,63.0599,61.75,62.11,10.3516666666667,699000,0.0,1.0
2012-04-12,63.31,64.34,62.21,62.9,10.4833333333333,1330100,0.0,1.0
2012-04-11,63.1,63.7,62.8,63.15,10.525,1154800,0.0,1.0
2012-04-10,64.06,64.69,62.42,62.46,10.41,1338000,0.0,1.0
2012-04-09,63.78,64.52,63.51,64.01,10.6683333333333,1369500,0.0,1.0
2012-04-05,62.03,65.5,61.75,64.87,10.8116666666667,2116200,0.0,1.0
2012-04-04,62.5,63.03,61.27,62.02,10.3366666666667,1285700,0.0,1.0
2012-04-03,63.0,64.41,61.86,62.97,10.495,2690600,0.0,1.0
2012-04-02,63.0,63.65,62.39,63.28,10.5466666666667,1468400,0.0,1.0
2012-03-30,63.3,63.8,62.37,63.05,10.5083333333333,1280000,0.0,1.0
2012-03-29,63.66,64.16,61.76,62.9,10.4833333333333,2156100,0.0,1.0
2012-03-28,65.91,66.22,63.04,64.03,10.6716666666667,2601600,0.0,1.0
2012-03-27,68.07,68.13,65.62,65.82,10.97,1523700,0.0,1.0
2012-03-26,67.02,68.36,66.34,68.09,11.3483333333333,1126000,0.0,1.0
2012-03-23,66.74,66.75,64.74,66.41,11.0683333333333,1697600,0.0,1.0
2012-03-22,67.83,68.47,66.54,66.75,11.125,1389000,0.0,1.0
2012-03-21,67.46,69.25,67.19,68.33,11.3883333333333,1940100,0.0,1.0
2012-03-20,66.66,67.47,66.25,67.24,11.2066666666667,1166600,0.0,1.0
2012-03-19,67.7,68.65,67.14,67.14,11.19,1441400,0.0,1.0
2012-03-16,67.51,68.58,67.49,67.91,11.3183333333333,1836900,0.0,1.0
2012-03-15,68.39,68.39,67.12,67.58,11.2633333333333,2059200,0.0,1.0
2012-03-14,70.63,70.68,67.5,68.56,11.4266666666667,1815800,0.0,1.0
2012-03-13,69.2,70.52,68.28,70.44,11.74,1871900,0.0,1.0
2012-03-12,68.49,69.09,67.38,68.97,11.495,1579000,0.0,1.0
2012-03-09,67.72,69.63,67.2,68.31,11.385,2616500,0.0,1.0
2012-03-08,67.15,69.98,65.4,67.33,11.2216666666667,5695300,0.0,1.0
2012-03-07,75.19,75.21,66.87,67.35,11.225,7713800,0.0,1.0
2012-03-06,75.47,75.96,74.65,74.68,12.4466666666667,1874400,0.0,1.0
2012-03-05,79.29,79.53,76.4,76.8,12.8,2073300,0.0,1.0
2012-03-02,78.6,80.88,78.51,79.69,13.2816666666667,1968200,0.0,1.0
2012-03-01,75.23,79.09,75.02,78.61,13.1016666666667,3465400,0.0,1.0
2012-02-29,75.93,76.29,74.61,74.76,12.46,2185200,0.0,1.0
2012-02-28,75.5,76.59,74.15,75.6,12.6,3812300,0.0,1.0
2012-02-27,77.5,79.07,75.46,75.54,12.59,5091300,0.0,1.0
2012-02-24,80.94,81.0,77.24,77.72,12.9533333333333,10239100,0.0,1.0
2012-02-23,88.82,91.14,88.13,90.21,15.035,3575100,0.0,1.0
2012-02-22,87.77,89.29,87.29,88.45,14.7416666666667,1416900,0.0,1.0
2012-02-21,89.67,91.52,87.78,87.9,14.65,1598800,0.0,1.0
2012-02-17,90.77,92.27,87.78,89.47,14.9116666666667,1821800,0.0,1.0
2012-02-16,84.94,90.18,84.88,90.11,15.0183333333333,2437300,0.0,1.0
2012-02-15,81.8,86.75,81.56,84.54,14.09,2374500,0.0,1.0
2012-02-14,81.06,81.43,79.41,81.18,13.53,1990100,0.0,1.0
2012-02-13,82.63,83.46,81.12,81.55,13.5916666666667,1780900,0.0,1.0
2012-02-10,84.94,85.68,83.32,83.86,13.9766666666667,1112800,0.0,1.0
2012-02-09,87.47,89.25,85.74,86.03,14.3383333333333,1240900,0.0,1.0
2012-02-08,85.61,87.47,85.61,87.25,14.5416666666667,1375500,0.0,1.0
2012-02-07,87.39,87.65,85.49,86.21,14.3683333333333,1082400,0.0,1.0
2012-02-06,85.55,87.8799,85.32,87.4,14.5666666666667,1278100,0.0,1.0
2012-02-03,85.05,86.87,84.98,86.66,14.4433333333333,1049300,0.0,1.0
2012-02-02,83.59,86.58,83.12,84.15,14.025,1314800,0.0,1.0
2012-02-01,81.83,85.39,80.788,83.65,13.9416666666667,1911800,0.0,1.0
2012-01-31,81.12,82.01,80.0,80.85,13.475,992400,0.0,1.0
2012-01-30,81.78,82.95,80.67,80.85,13.475,1160400,0.0,1.0
2012-01-27,81.98,83.62,81.185,82.62,13.77,1003500,0.0,1.0
2012-01-26,82.72,83.9,80.38,82.35,13.725,1684200,0.0,1.0
2012-01-25,81.41,83.26,80.19,82.9,13.8166666666667,1490300,0.0,1.0
2012-01-24,80.93,81.41,78.33,81.13,13.5216666666667,2333700,0.0,1.0
2012-01-23,83.85,84.19,80.3001,81.38,13.5633333333333,1711600,0.0,1.0
2012-01-20,85.09,87.0,83.76,83.87,13.9783333333333,1317900,0.0,1.0
2012-01-19,84.08,85.74,83.13,85.14,14.19,1393000,0.0,1.0
2012-01-18,83.47,85.096,83.0,83.85,13.975,934600,0.0,1.0
2012-01-17,85.15,86.0,83.4,83.73,13.955,1415100,0.0,1.0
2012-01-13,85.75,86.86,84.12,84.5,14.0833333333333,1173300,0.0,1.0
2012-01-12,87.9,88.69,85.4,86.51,14.4183333333333,1900400,0.0,1.0
2012-01-11,89.3,90.0,86.84,88.47,14.745,2808200,0.0,1.0
2012-01-10,84.92,86.88,83.33,84.96,14.16,2132000,0.0,1.0
2012-01-09,82.64,85.68,81.5,84.15,14.025,2199600,0.0,1.0
2012-01-06,83.65,84.2,81.72,82.22,13.7033333333333,2013200,0.0,1.0
2012-01-05,79.02,84.06,77.75,83.55,13.925,3822400,0.0,1.0
2012-01-04,76.02,80.28,75.5,79.87,13.3116666666667,2681000,0.0,1.0
2012-01-03,77.0,78.97,75.95,76.42,12.7366666666667,1608700,0.0,1.0
2011-12-30,77.49,78.7,75.5,75.57,12.595,2910400,0.0,1.0
2011-12-29,81.85,82.0888,77.48,77.69,12.9483333333333,3884900,0.0,1.0
2011-12-28,86.69,86.99,84.1,84.45,14.075,850500,0.0,1.0
2011-12-27,87.09,88.15,85.0,87.09,14.515,762700,0.0,1.0
2011-12-23,84.94,87.04,83.67,86.71,14.4516666666667,1507300,0.0,1.0
2011-12-22,89.07,89.07,84.0,84.39,14.065,2273300,0.0,1.0
2011-12-21,90.5,90.5492,86.75,89.5,14.9166666666667,1637800,0.0,1.0
2011-12-20,90.5,91.93,90.07,91.27,15.2116666666667,1005800,0.0,1.0
2011-12-19,89.25,90.71,88.86,89.39,14.8983333333333,1666000,0.0,1.0
2011-12-16,87.72,90.87,86.51,89.17,14.8616666666667,2615700,0.0,1.0
2011-12-15,88.7,88.75,84.78,86.46,14.41,5175900,0.0,1.0
2011-12-14,98.21,99.47,94.325,95.59,15.9316666666667,1406300,0.0,1.0
2011-12-13,102.57,103.18,98.32,99.15,16.525,1107900,0.0,1.0
2011-12-12,102.15,102.73,98.85,101.7,16.95,1207900,0.0,1.0
2011-12-09,100.36,104.36,98.53,104.02,17.3366666666667,1151100,0.0,1.0
2011-12-08,100.96,102.18,99.02,99.6,16.6,1163700,0.0,1.0
2011-12-07,105.27,105.87,100.33,101.02,16.8366666666667,1879000,0.0,1.0
2011-12-06,107.65,107.75,105.93,106.18,17.6966666666667,905700,0.0,1.0
2011-12-05,109.01,109.36,105.91,107.05,17.8416666666667,1017200,0.0,1.0
2011-12-02,108.37,108.94,106.25,106.88,17.8133333333333,884900,0.0,1.0
2011-12-01,108.04,108.4,106.01,106.94,17.8233333333333,1296900,0.0,1.0
2011-11-30,109.04,109.98,106.51,108.945,18.1575,2610300,0.0,1.0
2011-11-29,105.04,107.28,103.67,105.03,17.505,1238500,0.0,1.0
2011-11-28,101.6,104.83,101.1,104.75,17.4583333333333,1314600,0.0,1.0
2011-11-25,99.45,100.42,97.13,97.58,16.2633333333333,479500,0.0,1.0
2011-11-23,99.62,101.3899,98.0,99.97,16.6616666666667,958000,0.0,1.0
2011-11-22,97.7,101.95,97.7,100.41,16.735,1109900,0.0,1.0
2011-11-21,98.75,99.44,97.0,98.19,16.365,1028700,0.0,1.0
2011-11-18,101.62,102.13,99.27,100.14,16.69,686800,0.0,1.0
2011-11-17,103.59,103.93,98.36,101.02,16.8366666666667,1022200,0.0,1.0
2011-11-16,107.15,107.8699,103.33,103.66,17.2766666666667,1327700,0.0,1.0
2011-11-15,107.34,108.96,105.89,108.13,18.0216666666667,635900,0.0,1.0
2011-11-14,107.89,109.79,106.65,107.79,17.965,712300,0.0,1.0
2011-11-11,104.67,108.38,104.041,107.62,17.9366666666667,800300,0.0,1.0
2011-11-10,108.35,108.37,102.55,103.7,17.2833333333333,1404000,0.0,1.0
2011-11-09,109.88,110.89,105.62,106.39,17.7316666666667,1394100,0.0,1.0
2011-11-08,113.36,113.84,110.53,113.05,18.8416666666667,704200,0.0,1.0
2011-11-07,115.37,116.07,111.46,112.79,18.7983333333333,830000,0.0,1.0
2011-11-04,113.0,115.669,112.14,115.5,19.25,985600,0.0,1.0
2011-11-03,113.48,114.88,111.0,114.04,19.0066666666667,1214800,0.0,1.0
2011-11-02,112.83,114.37,111.1,112.78,18.7966666666667,1062100,0.0,1.0
2011-11-01,110.88,114.88,109.41,111.75,18.625,1701400,0.0,1.0
2011-10-31,116.17,118.9,114.87,115.24,19.2066666666667,1539900,0.0,1.0
2011-10-28,110.77,117.9399,109.54,117.66,19.61,3696100,0.0,1.0
2011-10-27,106.49,107.78,104.18,106.18,17.6966666666667,2051200,0.0,1.0
2011-10-26,105.83,106.48,101.27,104.33,17.3883333333333,1504100,0.0,1.0
2011-10-25,105.77,107.2999,104.27,105.28,17.5466666666667,975800,0.0,1.0
2011-10-24,104.11,107.55,104.0,106.6,17.7666666666667,1338500,0.0,1.0
2011-10-21,103.06,104.38,101.46,102.94,17.1566666666667,1127500,0.0,1.0
2011-10-20,100.06,102.3699,95.78,101.82,16.97,1477600,0.0,1.0
2011-10-19,102.03,104.69,99.51,100.07,16.6783333333333,1325000,0.0,1.0
2011-10-18,101.31,103.46,98.53,102.61,17.1016666666667,1839800,0.0,1.0
2011-10-17,105.75,107.99,103.18,104.37,17.395,840800,0.0,1.0
2011-10-14,107.37,108.38,104.75,106.36,17.7266666666667,1032000,0.0,1.0
2011-10-13,104.64,107.9699,103.7801,106.34,17.7233333333333,874000,0.0,1.0
2011-10-12,105.58,109.9,104.3,105.21,17.535,1778000,0.0,1.0
2011-10-11,103.06,105.53,102.6,104.7,17.45,1100100,0.0,1.0
2011-10-10,101.3,104.34,100.8,104.04,17.34,902500,0.0,1.0
2011-10-07,101.21,102.55,98.71,99.74,16.6233333333333,1218600,0.0,1.0
2011-10-06,97.11,101.42,96.61,100.76,16.7933333333333,1525300,0.0,1.0
2011-10-05,94.39,97.32,91.74,97.22,16.2033333333333,1648400,0.0,1.0
2011-10-04,86.65,94.99,85.75,94.67,15.7783333333333,1443700,0.0,1.0
2011-10-03,91.63,94.5,86.67,88.11,14.685,1892800,0.0,1.0
2011-09-30,94.35,98.33,93.06,93.16,15.5266666666667,1540700,0.0,1.0
2011-09-29,101.39,101.654,91.0,96.07,16.0116666666667,2038200,0.0,1.0
2011-09-28,100.62,102.15,98.63,99.52,16.5866666666667,1331700,0.0,1.0
2011-09-27,102.5,105.0,99.82,100.54,16.7566666666667,1387000,0.0,1.0
2011-09-26,101.18,101.65,94.92,100.02,16.67,1345300,0.0,1.0
2011-09-23,93.27,100.51,93.25,99.89,16.6483333333333,1902600,0.0,1.0
2011-09-22,95.5,96.9,92.32,94.6,15.7666666666667,1593500,0.0,1.0
2011-09-21,100.82,102.27,98.1601,98.42,16.4033333333333,1261700,0.0,1.0
2011-09-20,103.5,103.52,100.0708,100.45,16.7416666666667,1312500,0.0,1.0
2011-09-19,98.81,103.19,98.48,102.43,17.0716666666667,1594200,0.0,1.0
2011-09-16,100.25,100.97,98.2,100.71,16.785,1322800,0.0,1.0
2011-09-15,99.6,100.3499,97.9,99.83,16.6383333333333,1414800,0.0,1.0
2011-09-14,96.73,99.95,94.37,98.46,16.41,1789500,0.0,1.0
2011-09-13,92.37,97.43,91.93,96.42,16.07,2029100,0.0,1.0
2011-09-12,87.941,92.627,87.11,92.37,15.395,1151800,0.0,1.0
2011-09-09,90.5,92.59,88.1401,89.7,14.95,1239400,0.0,1.0
2011-09-08,90.16,94.42,89.77,91.18,15.1966666666667,1648500,0.0,1.0
2011-09-07,88.66,90.7,87.43,90.57,15.095,1044500,0.0,1.0
2011-09-06,82.04,87.21,81.5,86.79,14.465,1194000,0.0,1.0
2011-09-02,87.64,88.04,85.35,85.9,14.3166666666667,1190700,0.0,1.0
2011-09-01,90.14,92.4,88.25,89.13,14.855,1344800,0.0,1.0
2011-08-31,89.01,92.66,87.4801,88.96,14.8266666666667,1319000,0.0,1.0
2011-08-30,87.84,89.99,87.0,88.94,14.8233333333333,997400,0.0,1.0
2011-08-29,86.64,88.97,85.69,88.4,14.7333333333333,1123800,0.0,1.0
2011-08-26,79.88,85.0,79.26,84.65,14.1083333333333,1034100,0.0,1.0
2011-08-25,84.16,84.95,80.14,80.74,13.4566666666667,1068700,0.0,1.0
2011-08-24,80.5,85.15,80.36,83.4,13.9,1919100,0.0,1.0
2011-08-23,75.9861,80.5,74.69,80.5,13.4166666666667,1506900,0.0,1.0
2011-08-22,76.3,77.18,74.01,74.21,12.3683333333333,1893900,0.0,1.0
2011-08-19,73.98,79.77,72.78,73.28,12.2133333333333,2242700,0.0,1.0
2011-08-18,80.77,80.99,73.56,75.02,12.5033333333333,3018700,0.0,1.0
2011-08-17,90.0,90.316,82.82,83.37,13.895,2612400,0.0,1.0
2011-08-16,92.97,92.98,89.13,89.5,14.9166666666667,1205900,0.0,1.0
2011-08-15,94.38,94.5899,91.71,94.32,15.72,1168300,0.0,1.0
2011-08-12,89.55,93.67,88.3701,93.6,15.6,1894600,0.0,1.0
2011-08-11,83.53,88.5,82.77,87.49,14.5816666666667,987800,0.0,1.0
2011-08-10,84.03,86.74,82.42,82.72,13.7866666666667,1104300,0.0,1.0
2011-08-09,82.32,85.6,77.57,85.52,14.2533333333333,2531800,0.0,1.0
2011-08-08,87.06,90.1,79.07,80.52,13.42,2279700,0.0,1.0
2011-08-05,96.96,97.01,87.89,91.12,15.1866666666667,1894300,0.0,1.0
2011-08-04,103.35,103.75,92.56,92.705,15.4508333333333,2579900,0.0,1.0
2011-08-03,101.13,105.15,98.154,105.01,17.5016666666667,2119400,0.0,1.0
2011-08-02,101.83,105.83,100.23,100.8,16.8,2059000,0.0,1.0
2011-08-01,100.71,101.87,98.0,101.81,16.9683333333333,1918100,0.0,1.0
2011-07-29,90.5,99.48,87.4708,99.25,16.5416666666667,2933100,0.0,1.0
2011-07-28,92.99,95.13,92.07,92.6,15.4333333333333,1970400,0.0,1.0
2011-07-27,95.65,96.28,91.26,91.53,15.255,890600,0.0,1.0
2011-07-26,95.71,97.17,94.71,96.08,16.0133333333333,668000,0.0,1.0
2011-07-25,95.33,96.82,95.05,95.45,15.9083333333333,472700,0.0,1.0
2011-07-22,96.68,97.49,95.85,96.42,16.07,544700,0.0,1.0
2011-07-21,95.29,97.75,95.12,96.55,16.0916666666667,891500,0.0,1.0
2011-07-20,96.02,96.49,93.97,95.01,15.835,628400,0.0,1.0
2011-07-19,93.32,95.43,93.02,95.28,15.88,573500,0.0,1.0
2011-07-18,92.99,93.94,91.88,92.36,15.3933333333333,638700,0.0,1.0
2011-07-15,93.37,93.39,90.42,93.08,15.5133333333333,806500,0.0,1.0
2011-07-14,94.99,95.0,91.57,92.12,15.3533333333333,740000,0.0,1.0
2011-07-13,93.4,95.96,93.32,94.41,15.735,857100,0.0,1.0
2011-07-12,92.0,93.61,91.4801,92.89,15.4816666666667,630900,0.0,1.0
2011-07-11,93.57,94.97,92.07,92.56,15.4266666666667,815800,0.0,1.0
2011-07-08,91.58,95.34,90.85,95.18,15.8633333333333,986700,0.0,1.0
2011-07-07,92.15,95.33,92.0,93.98,15.6633333333333,1120700,0.0,1.0
2011-07-06,90.54,91.294,89.43,90.96,15.16,703100,0.0,1.0
2011-07-05,89.85,91.0,88.6007,90.75,15.125,739600,0.0,1.0
2011-07-01,87.94,90.05,87.86,90.03,15.005,757600,0.0,1.0
2011-06-30,87.5,88.61,87.02,88.14,14.69,786300,0.0,1.0
2011-06-29,87.27,89.5,86.39,87.44,14.5733333333333,896900,0.0,1.0
2011-06-28,85.31,87.8,85.0,86.99,14.4983333333333,952200,0.0,1.0
2011-06-27,84.09,86.38,84.0,84.77,14.1283333333333,1055200,0.0,1.0
2011-06-24,84.2959,85.25,82.51,83.04,13.84,5241400,0.0,1.0
2011-06-23,82.97,85.23,81.53,85.04,14.1733333333333,1162400,0.0,1.0
2011-06-22,83.56,84.85,81.8201,82.09,13.6816666666667,623100,0.0,1.0
2011-06-21,80.88,84.2,80.88,83.93,13.9883333333333,900700,0.0,1.0
2011-06-20,79.27,81.31,78.7,80.6,13.4333333333333,729300,0.0,1.0
2011-06-17,80.1,80.99,79.01,79.43,13.2383333333333,818300,0.0,1.0
2011-06-16,80.1,80.91,78.3,79.52,13.2533333333333,822300,0.0,1.0
2011-06-15,80.83,81.87,79.79,80.2,13.3666666666667,956300,0.0,1.0
2011-06-14,79.5,81.5,79.1,81.27,13.545,839200,0.0,1.0
2011-06-13,78.08,80.3,76.82,78.57,13.095,1321500,0.0,1.0
2011-06-10,79.98,80.85,77.511,77.66,12.9433333333333,1005000,0.0,1.0
2011-06-09,79.87,81.19,79.42,79.97,13.3283333333333,1424000,0.0,1.0
2011-06-08,83.09,83.55,79.78,79.83,13.305,1861300,0.0,1.0
2011-06-07,82.31,84.06,82.17,83.1,13.85,679900,0.0,1.0
2011-06-06,83.36,84.91,81.88,82.14,13.69,1359000,0.0,1.0
2011-06-03,85.01,87.77,84.52,85.25,14.2083333333333,736200,0.0,1.0
2011-06-02,88.39,89.06,85.28,86.83,14.4716666666667,870300,0.0,1.0
2011-06-01,91.24,92.5,88.42,88.48,14.7466666666667,803600,0.0,1.0
2011-05-31,93.06,93.64,90.39,91.1,15.1833333333333,673400,0.0,1.0
2011-05-27,90.76,92.38,90.76,91.83,15.305,535400,0.0,1.0
2011-05-26,89.7,91.02,89.28,90.65,15.1083333333333,671600,0.0,1.0
2011-05-25,87.78,90.81,87.49,89.78,14.9633333333333,773000,0.0,1.0
2011-05-24,88.63,90.13,88.09,88.82,14.8033333333333,811300,0.0,1.0
2011-05-23,87.27,88.16,86.58,87.4,14.5666666666667,616300,0.0,1.0
2011-05-20,89.61,90.7,87.5,89.01,14.835,1053000,0.0,1.0
2011-05-19,91.03,91.526,89.55,90.39,15.065,657500,0.0,1.0
2011-05-18,88.68,90.56,88.05,90.28,15.0466666666667,846400,0.0,1.0
2011-05-17,88.03,89.7,87.0,88.36,14.7266666666667,754600,0.0,1.0
2011-05-16,90.77,92.73,88.37,88.66,14.7766666666667,1487900,0.0,1.0
2011-05-13,88.79,90.35,87.7101,89.64,14.94,905200,0.0,1.0
2011-05-12,89.0,90.81,87.59,88.48,14.7466666666667,963000,0.0,1.0
2011-05-11,89.47,90.18,87.727,89.29,14.8816666666667,870600,0.0,1.0
2011-05-10,89.7,90.421,89.31,89.83,14.9716666666667,663900,0.0,1.0
2011-05-09,88.35,90.15,87.89,89.32,14.8866666666667,466900,0.0,1.0
2011-05-06,90.18,91.31,87.23,88.35,14.725,1022000,0.0,1.0
2011-05-05,85.76,90.06,85.24,89.07,14.845,1900000,0.0,1.0
2011-05-04,83.05,86.45,83.03,86.02,14.3366666666667,1743200,0.0,1.0
2011-05-03,83.75,85.35,82.38,83.37,13.895,1200000,0.0,1.0
2011-05-02,84.42,85.6499,82.99,84.01,14.0016666666667,1875000,0.0,1.0
2011-04-29,87.19,89.67,84.85,84.86,14.1433333333333,3948600,0.0,1.0
2011-04-28,96.36,97.0,94.08,94.45,15.7416666666667,1600000,0.0,1.0
2011-04-27,95.51,96.86,94.85,96.72,16.12,740100,0.0,1.0
2011-04-26,94.74,96.44,94.5,95.51,15.9183333333333,1000000,0.0,1.0
2011-04-25,96.16,96.72,95.01,95.92,15.9866666666667,611000,0.0,1.0
2011-04-21,96.7,97.0,95.43,96.11,16.0183333333333,682200,0.0,1.0
2011-04-20,94.24,95.99,94.13,95.76,15.96,957400,0.0,1.0
2011-04-19,93.14,94.38,91.5501,93.12,15.52,773600,0.0,1.0
2011-04-18,92.35,93.33,90.2,92.21,15.3683333333333,1005000,0.0,1.0
2011-04-15,91.88,95.489,91.51,94.27,15.7116666666667,1784900,0.0,1.0
2011-04-14,92.22,94.19,91.08,91.735,15.2891666666667,1859600,0.0,1.0
2011-04-13,88.92,92.99,88.29,92.8,15.4666666666667,2070500,0.0,1.0
2011-04-12,87.61,89.72,86.85,87.86,14.6433333333333,1034000,0.0,1.0
2011-04-11,89.55,90.2999,88.08,88.48,14.7466666666667,684800,0.0,1.0
2011-04-08,90.39,91.22,88.13,89.48,14.9133333333333,760600,0.0,1.0
2011-04-07,89.66,91.48,89.36,90.22,15.0366666666667,897400,0.0,1.0
2011-04-06,91.7,92.7699,89.0,89.85,14.975,736600,0.0,1.0
2011-04-05,88.67,91.5,87.83,90.58,15.0966666666667,861300,0.0,1.0
2011-04-04,88.08,89.28,87.6,89.08,14.8466666666667,656300,0.0,1.0
2011-04-01,85.37,88.285,85.37,87.34,14.5566666666667,779700,0.0,1.0
2011-03-31,87.05,87.6,85.3825,86.15,14.3583333333333,639800,0.0,1.0
2011-03-30,85.67,87.48,84.84,87.39,14.565,981100,0.0,1.0
2011-03-29,83.01,85.5099,82.34,85.14,14.19,663900,0.0,1.0
2011-03-28,83.74,85.84,83.21,83.37,13.895,726000,0.0,1.0
2011-03-25,83.35,85.22,83.05,83.31,13.885,781900,0.0,1.0
2011-03-24,81.3,83.18,80.95,83.0,13.8333333333333,887800,0.0,1.0
2011-03-23,80.52,81.34,78.72,80.84,13.4733333333333,769900,0.0,1.0
2011-03-22,81.45,81.69,79.93,80.53,13.4216666666667,756700,0.0,1.0
2011-03-21,78.42,81.419,77.71,81.07,13.5116666666667,1356300,0.0,1.0
2011-03-18,79.51,80.31,78.0,78.79,13.1316666666667,1715300,0.0,1.0
2011-03-17,81.01,81.5,79.5,79.51,13.2516666666667,1322400,0.0,1.0
2011-03-16,80.79,82.5,78.65,80.12,13.3533333333333,1312500,0.0,1.0
2011-03-15,80.32,82.195,78.0,81.21,13.535,1239100,0.0,1.0
2011-03-14,82.83,84.45,82.35,83.23,13.8716666666667,603400,0.0,1.0
2011-03-11,82.81,84.94,82.01,84.23,14.0383333333333,994900,0.0,1.0
2011-03-10,84.69,85.71,83.11,83.57,13.9283333333333,1268000,0.0,1.0
2011-03-09,87.26,88.36,85.9,86.0,14.3333333333333,1006400,0.0,1.0
