,GTLS_Open,GTLS_High,GTLS_Low,GTLS_Close,GTLS_Adj Close,GTLS_Volume,GTLS_Dividend Amount,GTLS_Split Coefficient
2014-05-08,73.21,75.1874,72.58,73.14,73.14,565900,0.0,1.0
2014-05-07,74.13,74.65,71.92,73.1,73.1,541300,0.0,1.0
2014-05-06,71.91,75.74,71.45,73.73,73.73,938600,0.0,1.0
2014-05-05,70.41,72.27,69.58,71.93,71.93,467200,0.0,1.0
2014-05-02,70.83,72.26,69.7,71.05,71.05,750400,0.0,1.0
2014-05-01,68.38,71.82,68.25,70.97,70.97,751500,0.0,1.0
2014-04-30,70.01,71.91,66.5,68.22,68.22,1267100,0.0,1.0
2014-04-29,68.95,72.68,64.05,70.72,70.72,2723900,0.0,1.0
2014-04-28,75.77,76.0,72.867,73.88,73.88,618900,0.0,1.0
2014-04-25,77.76,78.43,74.89,75.29,75.29,323600,0.0,1.0
2014-04-24,77.76,80.1,76.73,78.12,78.12,365600,0.0,1.0
2014-04-23,77.83,78.15,76.78,77.03,77.03,307800,0.0,1.0
2014-04-22,78.0,78.77,77.716,78.18,78.18,172400,0.0,1.0
2014-04-21,77.02,77.9,75.68,77.65,77.65,168700,0.0,1.0
2014-04-17,77.42,78.08,76.49,76.9,76.9,221500,0.0,1.0
2014-04-16,75.75,77.65,75.33,77.57,77.57,294000,0.0,1.0
2014-04-15,74.81,75.285,72.92,75.05,75.05,265600,0.0,1.0
2014-04-14,75.14,76.2805,74.1965,74.75,74.75,245200,0.0,1.0
2014-04-11,74.41,75.929,74.0,74.49,74.49,270800,0.0,1.0
2014-04-10,77.03,77.06,74.42,75.195,75.195,441700,0.0,1.0
2014-04-09,74.78,77.02,74.1501,76.82,76.82,316700,0.0,1.0
2014-04-08,73.08,75.05,73.08,74.5,74.5,463800,0.0,1.0
2014-04-07,75.6,76.68,73.2,73.35,73.35,406700,0.0,1.0
2014-04-04,78.73,79.04,75.53,75.89,75.89,581900,0.0,1.0
2014-04-03,80.58,80.67,77.93,78.2,78.2,403100,0.0,1.0
2014-04-02,79.56,80.776,79.25,80.4,80.4,419600,0.0,1.0
2014-04-01,79.49,80.26,78.52,78.96,78.96,701700,0.0,1.0
2014-03-31,79.14,80.23,78.69,79.45,79.45,394600,0.0,1.0
2014-03-28,76.76,79.21,76.72,78.38,78.38,601500,0.0,1.0
2014-03-27,76.2,76.798,74.07,76.72,76.72,727200,0.0,1.0
2014-03-26,79.62,79.9625,75.63,76.2,76.2,749000,0.0,1.0
2014-03-25,81.48,81.94,78.79,79.31,79.31,559800,0.0,1.0
2014-03-24,83.36,83.36,80.225,81.29,81.29,589100,0.0,1.0
2014-03-21,84.65,84.66,83.35,83.605,83.605,443300,0.0,1.0
2014-03-20,83.95,85.378,83.5275,83.97,83.97,150900,0.0,1.0
2014-03-19,84.87,85.19,83.74,84.19,84.19,321900,0.0,1.0
2014-03-18,84.57,85.22,83.68,84.98,84.98,298500,0.0,1.0
2014-03-17,84.92,85.65,83.94,84.54,84.54,255900,0.0,1.0
2014-03-14,83.86,85.53,83.57,84.01,84.01,445100,0.0,1.0
2014-03-13,85.12,86.019,83.65,84.4,84.4,374400,0.0,1.0
2014-03-12,85.96,85.96,84.27,85.07,85.07,569900,0.0,1.0
2014-03-11,88.54,89.07,85.57,86.25,86.25,283400,0.0,1.0
2014-03-10,87.94,88.35,86.9501,88.23,88.23,320700,0.0,1.0
2014-03-07,89.03,89.49,87.3901,88.2,88.2,344600,0.0,1.0
2014-03-06,87.35,88.73,86.6999,88.59,88.59,429300,0.0,1.0
2014-03-05,85.61,87.41,85.024,86.77,86.77,462100,0.0,1.0
2014-03-04,84.76,86.12,84.115,85.56,85.56,869300,0.0,1.0
2014-03-03,82.91,84.05,82.035,83.51,83.51,432200,0.0,1.0
2014-02-28,82.89,84.64,82.432,83.56,83.56,551300,0.0,1.0
2014-02-27,84.08,84.945,81.69,82.66,82.66,686100,0.0,1.0
2014-02-26,81.0,84.19,81.0,84.17,84.17,1120200,0.0,1.0
2014-02-25,82.75,85.71,80.99,81.36,81.36,2743300,0.0,1.0
2014-02-24,90.1,91.07,88.57,90.04,90.04,1062500,0.0,1.0
2014-02-21,90.29,90.29,88.895,89.61,89.61,490500,0.0,1.0
2014-02-20,89.11,90.0,88.36,89.83,89.83,385200,0.0,1.0
2014-02-19,88.86,90.0,88.4,88.86,88.86,348700,0.0,1.0
2014-02-18,88.56,89.55,87.25,89.18,89.18,446000,0.0,1.0
2014-02-14,88.04,88.866,87.05,88.0,88.0,286800,0.0,1.0
2014-02-13,86.78,88.71,85.9101,88.33,88.33,366800,0.0,1.0
2014-02-12,87.4,88.64,86.9901,87.79,87.79,522400,0.0,1.0
2014-02-11,84.65,87.49,84.43,87.06,87.06,442100,0.0,1.0
2014-02-10,85.26,85.448,83.76,84.53,84.53,425200,0.0,1.0
2014-02-07,86.09,86.84,84.738,85.44,85.44,430000,0.0,1.0
2014-02-06,83.65,86.41,83.65,85.77,85.77,516000,0.0,1.0
2014-02-05,82.0,84.2,81.58,83.38,83.38,568100,0.0,1.0
2014-02-04,82.34,83.369,81.47,82.25,82.25,425000,0.0,1.0
2014-02-03,85.46,85.8825,81.68,82.12,82.12,478100,0.0,1.0
2014-01-31,83.24,85.54,83.24,85.44,85.44,392400,0.0,1.0
2014-01-30,83.3,85.895,82.66,84.91,84.91,429000,0.0,1.0
2014-01-29,83.48,84.385,81.76,82.66,82.66,714100,0.0,1.0
2014-01-28,82.79,84.41,81.87,83.82,83.82,876700,0.0,1.0
2014-01-27,83.69,84.89,82.14,82.9,82.9,627900,0.0,1.0
2014-01-24,85.86,85.86,82.96,83.72,83.72,634000,0.0,1.0
2014-01-23,87.29,87.3699,84.61,86.31,86.31,999600,0.0,1.0
2014-01-22,88.52,89.17,87.01,87.43,87.43,709300,0.0,1.0
2014-01-21,90.78,91.002,87.69,88.8,88.8,476500,0.0,1.0
2014-01-17,90.75,91.66,90.13,90.58,90.58,294700,0.0,1.0
2014-01-16,89.43,91.49,89.43,90.88,90.88,443500,0.0,1.0
2014-01-15,89.5,89.97,88.22,89.43,89.43,439400,0.0,1.0
2014-01-14,90.02,90.848,85.901,88.33,88.33,1152900,0.0,1.0
2014-01-13,90.95,91.494,89.35,89.84,89.84,399900,0.0,1.0
2014-01-10,91.9,92.47,90.02,91.0,91.0,415100,0.0,1.0
2014-01-09,94.49,94.98,90.91,92.19,92.19,534800,0.0,1.0
2014-01-08,92.15,94.84,91.827,93.85,93.85,353300,0.0,1.0
2014-01-07,92.73,93.684,92.074,92.28,92.28,272500,0.0,1.0
2014-01-06,94.62,94.99,91.95,92.89,92.89,424300,0.0,1.0
2014-01-03,93.07,94.63,92.161,94.25,94.25,376800,0.0,1.0
2014-01-02,95.93,95.99,92.8,93.34,93.34,460300,0.0,1.0
2013-12-31,91.94,96.23,91.48,95.64,95.64,698600,0.0,1.0
2013-12-30,92.12,92.77,91.44,91.92,91.92,534000,0.0,1.0
2013-12-27,92.68,92.68,91.845,92.11,92.11,257400,0.0,1.0
2013-12-26,92.99,93.71,92.33,92.56,92.56,318300,0.0,1.0
2013-12-24,91.67,93.36,90.98,92.67,92.67,172500,0.0,1.0
2013-12-23,91.39,92.39,91.03,91.81,91.81,570600,0.0,1.0
2013-12-20,89.65,91.7455,88.83,91.07,91.07,771000,0.0,1.0
2013-12-19,91.36,91.88,88.74,89.27,89.27,681400,0.0,1.0
2013-12-18,90.16,92.24,88.6,92.15,92.15,388600,0.0,1.0
2013-12-17,91.01,91.66,89.59,90.242,90.242,335500,0.0,1.0
2013-12-16,90.38,91.8499,90.29,90.81,90.81,461700,0.0,1.0
2013-12-13,91.21,92.0,89.32,89.98,89.98,399200,0.0,1.0
2013-12-12,88.74,90.99,88.62,90.5,90.5,601300,0.0,1.0
2013-12-11,90.92,91.75,88.34,88.89,88.89,603000,0.0,1.0
2013-12-10,89.93,92.4299,89.73,90.97,90.97,733100,0.0,1.0
2013-12-09,92.07,93.102,88.82,90.02,90.02,1154800,0.0,1.0
2013-12-06,100.18,101.71,91.91,92.04,92.04,1549800,0.0,1.0
2013-12-05,100.06,100.265,98.542,100.01,100.01,394200,0.0,1.0
2013-12-04,100.28,101.1999,98.5,100.19,100.19,517000,0.0,1.0
2013-12-03,100.21,101.6,99.34,100.42,100.42,600800,0.0,1.0
2013-12-02,101.95,103.4399,99.0,100.2,100.2,973500,0.0,1.0
2013-11-29,99.19,99.19,96.81,97.3,97.3,239700,0.0,1.0
2013-11-27,96.61,99.135,96.2935,98.41,98.41,744300,0.0,1.0
2013-11-26,92.84,97.69,91.9,96.53,96.53,965000,0.0,1.0
2013-11-25,94.15,94.98,91.58,92.49,92.49,465500,0.0,1.0
2013-11-22,89.87,95.07,89.77,93.28,93.28,1045400,0.0,1.0
2013-11-21,86.88,90.73,85.07,89.62,89.62,994200,0.0,1.0
2013-11-20,89.06,89.88,86.25,86.88,86.88,875300,0.0,1.0
2013-11-19,89.9,91.41,88.61,88.85,88.85,560800,0.0,1.0
2013-11-18,94.37,94.88,88.68,89.81,89.81,1116100,0.0,1.0
2013-11-15,96.96,97.489,93.67,94.07,94.07,701900,0.0,1.0
2013-11-14,97.09,97.31,95.93,96.85,96.85,390000,0.0,1.0
2013-11-13,93.21,97.688,93.1,96.85,96.85,570300,0.0,1.0
2013-11-12,99.39,100.0,93.5,93.96,93.96,1095500,0.0,1.0
2013-11-11,99.51,100.5,97.86,100.26,100.26,581100,0.0,1.0
2013-11-08,97.14,100.26,96.09,99.67,99.67,536200,0.0,1.0
2013-11-07,101.26,101.51,96.59,97.0,97.0,668100,0.0,1.0
2013-11-06,102.85,103.175,100.11,100.48,100.48,348900,0.0,1.0
2013-11-05,102.12,103.46,99.825,102.08,102.08,697200,0.0,1.0
2013-11-04,101.41,102.8864,99.5,102.5,102.5,972700,0.0,1.0
2013-11-01,106.46,108.62,99.99,100.73,100.73,2525700,0.0,1.0
2013-10-31,115.0,115.525,106.17,107.47,107.47,2281200,0.0,1.0
2013-10-30,122.51,123.7,120.12,120.57,120.57,552200,0.0,1.0
2013-10-29,125.34,126.59,120.13,121.5,121.5,634000,0.0,1.0
2013-10-28,127.1,127.62,124.76,125.65,125.65,195200,0.0,1.0
2013-10-25,126.39,127.2999,124.051,126.64,126.64,278500,0.0,1.0
2013-10-24,126.51,127.79,125.93,126.4,126.4,247000,0.0,1.0
2013-10-23,127.53,128.21,124.551,125.87,125.87,181100,0.0,1.0
2013-10-22,128.86,130.8,127.18,128.21,128.21,179900,0.0,1.0
2013-10-21,129.99,130.5,127.12,127.77,127.77,184800,0.0,1.0
2013-10-18,128.57,129.92,127.3001,129.092,129.092,236500,0.0,1.0
2013-10-17,124.02,126.9,124.0,126.69,126.69,166500,0.0,1.0
2013-10-16,124.89,125.27,122.3,123.71,123.71,167100,0.0,1.0
2013-10-15,126.82,126.82,123.0701,123.42,123.42,237800,0.0,1.0
2013-10-14,124.19,127.3,123.15,126.76,126.76,212700,0.0,1.0
2013-10-11,121.06,125.2,121.06,124.81,124.81,226200,0.0,1.0
2013-10-10,118.37,122.24,118.37,122.2,122.2,350500,0.0,1.0
2013-10-09,121.26,121.515,114.19,115.54,115.54,746300,0.0,1.0
2013-10-08,123.97,124.325,120.28,121.04,121.04,268600,0.0,1.0
2013-10-07,126.5,126.8,123.1,124.02,124.02,387200,0.0,1.0
2013-10-04,129.5,130.849,126.72,126.79,126.79,310400,0.0,1.0
2013-10-03,130.26,130.44,127.02,129.65,129.65,344500,0.0,1.0
2013-10-02,126.86,130.28,125.67,130.17,130.17,358500,0.0,1.0
2013-10-01,122.95,127.8,122.5101,127.73,127.73,382000,0.0,1.0
2013-09-30,120.98,124.475,120.0001,123.04,123.04,220100,0.0,1.0
2013-09-27,121.89,123.86,121.29,122.38,122.38,153600,0.0,1.0
2013-09-26,123.69,123.73,122.0015,122.98,122.98,156700,0.0,1.0
2013-09-25,122.77,124.32,121.56,123.328,123.328,199000,0.0,1.0
2013-09-24,120.17,123.23,119.511,122.15,122.15,139700,0.0,1.0
2013-09-23,121.04,121.479,119.224,120.5,120.5,263900,0.0,1.0
2013-09-20,123.64,123.64,121.25,121.512,121.512,305100,0.0,1.0
2013-09-19,124.38,124.86,122.82,123.53,123.53,122400,0.0,1.0
2013-09-18,123.46,124.728,120.56,123.784,123.784,262400,0.0,1.0
2013-09-17,121.68,123.855,120.74,123.81,123.81,173200,0.0,1.0
2013-09-16,124.68,124.682,121.4,121.89,121.89,269400,0.0,1.0
2013-09-13,123.25,123.92,121.151,122.49,122.49,110300,0.0,1.0
2013-09-12,123.56,125.6399,122.1025,122.79,122.79,256700,0.0,1.0
2013-09-11,122.0,123.73,121.21,123.63,123.63,158800,0.0,1.0
2013-09-10,121.11,122.04,119.92,121.98,121.98,174500,0.0,1.0
2013-09-09,119.53,120.17,119.2,119.98,119.98,161100,0.0,1.0
2013-09-06,119.5,119.82,115.49,118.65,118.65,206100,0.0,1.0
2013-09-05,117.0,119.42,116.28,118.39,118.39,197100,0.0,1.0
2013-09-04,115.94,116.905,115.41,116.69,116.69,193000,0.0,1.0
2013-09-03,116.25,118.25,113.93,115.93,115.93,242200,0.0,1.0
2013-08-30,115.83,115.83,113.51,114.18,114.18,190200,0.0,1.0
2013-08-29,115.14,116.61,114.75,115.62,115.62,318200,0.0,1.0
2013-08-28,115.83,117.1,114.54,115.1,115.1,403700,0.0,1.0
2013-08-27,118.44,119.88,115.44,115.87,115.87,264700,0.0,1.0
2013-08-26,119.94,123.439,118.92,119.99,119.99,323300,0.0,1.0
2013-08-23,121.5,122.1265,117.9,119.93,119.93,227100,0.0,1.0
2013-08-22,117.58,120.16,116.88,119.84,119.84,180900,0.0,1.0
2013-08-21,116.29,118.95,115.16,116.76,116.76,213600,0.0,1.0
2013-08-20,114.69,117.938,114.4401,116.46,116.46,173500,0.0,1.0
2013-08-19,115.81,118.3534,114.84,114.84,114.84,274500,0.0,1.0
2013-08-16,117.32,118.14,114.68,115.35,115.35,276300,0.0,1.0
2013-08-15,117.0,119.63,115.51,117.009,117.009,500100,0.0,1.0
2013-08-14,117.22,124.0,117.18,118.29,118.29,742200,0.0,1.0
2013-08-13,114.9,116.72,113.53,115.72,115.72,271300,0.0,1.0
2013-08-12,110.36,115.38,110.03,114.44,114.44,289000,0.0,1.0
2013-08-09,112.85,112.97,110.17,110.7,110.7,244800,0.0,1.0
2013-08-08,112.32,113.787,111.16,112.66,112.66,205900,0.0,1.0
2013-08-07,111.63,112.4,109.4486,111.18,111.18,213600,0.0,1.0
2013-08-06,114.14,114.37,110.63,112.75,112.75,191300,0.0,1.0
2013-08-05,114.71,116.08,113.86,114.42,114.42,350700,0.0,1.0
2013-08-02,114.07,114.87,113.001,114.64,114.64,177300,0.0,1.0
2013-08-01,115.34,117.25,113.842,114.98,114.98,380900,0.0,1.0
2013-07-31,110.75,116.14,110.31,113.7,113.7,522800,0.0,1.0
2013-07-30,104.14,117.18,102.0,112.4,112.4,1036400,0.0,1.0
2013-07-29,101.36,101.48,98.5,98.98,98.98,420700,0.0,1.0
2013-07-26,101.69,102.71,100.81,101.31,101.31,226200,0.0,1.0
2013-07-25,100.47,103.96,100.47,102.72,102.72,383200,0.0,1.0
2013-07-24,102.51,102.928,100.61,100.96,100.96,125400,0.0,1.0
2013-07-23,101.43,102.77,101.15,102.21,102.21,163800,0.0,1.0
2013-07-22,101.54,103.05,101.22,101.28,101.28,231000,0.0,1.0
2013-07-19,101.25,101.9399,100.235,101.75,101.75,217500,0.0,1.0
2013-07-18,100.0,101.8,99.3,101.33,101.33,272600,0.0,1.0
2013-07-17,100.55,100.55,98.67,99.33,99.33,306500,0.0,1.0
2013-07-16,101.86,102.51,98.41,100.29,100.29,279100,0.0,1.0
2013-07-15,102.33,102.98,101.13,101.71,101.71,236800,0.0,1.0
2013-07-12,101.51,103.148,101.42,102.39,102.39,243500,0.0,1.0
2013-07-11,101.27,102.49,100.61,101.41,101.41,220300,0.0,1.0
2013-07-10,99.91,100.235,98.5,99.69,99.69,158500,0.0,1.0
2013-07-09,98.95,101.14,98.12,100.28,100.28,245000,0.0,1.0
2013-07-08,98.79,99.71,97.1,98.12,98.12,228900,0.0,1.0
2013-07-05,98.25,98.46,96.6,98.19,98.19,183800,0.0,1.0
2013-07-03,95.35,97.09,95.0,96.525,96.525,103100,0.0,1.0
2013-07-02,96.43,97.49,95.01,95.67,95.67,219300,0.0,1.0
2013-07-01,95.3,96.55,93.97,96.23,96.23,296500,0.0,1.0
2013-06-28,95.5,96.36,94.03,94.09,94.09,360300,0.0,1.0
2013-06-27,92.87,95.77,92.655,95.34,95.34,621800,0.0,1.0
2013-06-26,90.33,92.3,89.75,91.36,91.36,331900,0.0,1.0
2013-06-25,89.6,89.6,87.67,88.97,88.97,562200,0.0,1.0
2013-06-24,89.56,89.63,86.845,87.98,87.98,534900,0.0,1.0
2013-06-21,91.68,91.89,89.01,90.8,90.8,444600,0.0,1.0
2013-06-20,93.67,94.0,91.01,91.47,91.47,392500,0.0,1.0
2013-06-19,97.67,97.865,95.14,95.18,95.18,239600,0.0,1.0
2013-06-18,96.54,98.68,96.03,97.46,97.46,420500,0.0,1.0
2013-06-17,96.34,97.7,95.23,96.28,96.28,299300,0.0,1.0
2013-06-14,96.52,97.05,95.13,96.19,96.19,242100,0.0,1.0
2013-06-13,94.21,97.08,94.1744,96.88,96.88,280900,0.0,1.0
2013-06-12,97.34,97.72,94.58,94.9,94.9,169600,0.0,1.0
2013-06-11,95.0,97.86,94.62,96.88,96.88,272100,0.0,1.0
2013-06-10,97.06,98.5,95.47,97.02,97.02,303300,0.0,1.0
2013-06-07,95.56,96.71,93.97,95.78,95.78,201600,0.0,1.0
2013-06-06,93.81,95.05,92.28,95.04,95.04,289800,0.0,1.0
2013-06-05,95.34,95.95,92.991,94.05,94.05,287300,0.0,1.0
2013-06-04,98.21,98.79,94.78,96.14,96.14,406500,0.0,1.0
2013-06-03,98.01,98.37,95.26,97.96,97.96,307200,0.0,1.0
2013-05-31,96.87,98.85,96.51,97.28,97.28,273100,0.0,1.0
2013-05-30,95.32,98.19,95.32,96.98,96.98,291900,0.0,1.0
2013-05-29,96.86,98.47,95.31,95.36,95.36,398500,0.0,1.0
2013-05-28,95.39,99.175,94.73,97.85,97.85,651000,0.0,1.0
2013-05-24,93.51,93.645,90.88,93.35,93.35,168000,0.0,1.0
2013-05-23,92.12,94.18,90.54,93.73,93.73,444900,0.0,1.0
2013-05-22,96.37,96.54,92.6601,93.72,93.72,483800,0.0,1.0
2013-05-21,94.64,96.8,94.5,96.63,96.63,679500,0.0,1.0
2013-05-20,92.12,94.779,91.21,93.95,93.95,371700,0.0,1.0
2013-05-17,91.86,93.095,90.96,92.21,92.21,346100,0.0,1.0
2013-05-16,90.48,91.94,90.4501,91.16,91.16,351400,0.0,1.0
2013-05-15,90.03,90.95,89.13,90.84,90.84,250900,0.0,1.0
2013-05-14,87.98,90.95,87.5,90.13,90.13,357200,0.0,1.0
2013-05-13,88.53,88.7199,87.48,88.05,88.05,314700,0.0,1.0
2013-05-10,88.78,89.806,88.0108,88.86,88.86,251000,0.0,1.0
2013-05-09,88.47,89.17,87.56,88.64,88.64,355500,0.0,1.0
2013-05-08,88.52,88.96,87.49,88.68,88.68,312100,0.0,1.0
2013-05-07,86.46,88.55,86.01,88.49,88.49,447900,0.0,1.0
2013-05-06,86.37,87.67,86.07,86.46,86.46,265400,0.0,1.0
2013-05-03,87.3,88.78,86.23,86.35,86.35,518800,0.0,1.0
2013-05-02,83.54,86.52,83.115,86.14,86.14,917800,0.0,1.0
2013-05-01,84.21,84.6899,82.84,83.32,83.32,736400,0.0,1.0
2013-04-30,80.25,85.297,79.85,84.81,84.81,1725100,0.0,1.0
2013-04-29,77.02,78.105,76.3,77.49,77.49,349800,0.0,1.0
2013-04-26,77.28,77.597,76.19,76.87,76.87,551000,0.0,1.0
2013-04-25,75.84,78.88,73.9625,77.26,77.26,734100,0.0,1.0
2013-04-24,75.93,77.96,75.74,76.91,76.91,515400,0.0,1.0
2013-04-23,75.09,75.76,73.97,75.63,75.63,403600,0.0,1.0
2013-04-22,75.05,75.33,73.2,74.2,74.2,320700,0.0,1.0
2013-04-19,73.9,75.72,73.9,74.94,74.94,255100,0.0,1.0
2013-04-18,75.56,76.055,73.79,73.86,73.86,465300,0.0,1.0
2013-04-17,76.0,76.26,75.04,75.26,75.26,410000,0.0,1.0
2013-04-16,75.93,78.84,75.7,77.25,77.25,390600,0.0,1.0
2013-04-15,77.51,77.755,75.01,75.49,75.49,504800,0.0,1.0
2013-04-12,78.35,79.23,77.52,78.36,78.36,224100,0.0,1.0
2013-04-11,79.35,79.8348,78.56,78.87,78.87,241100,0.0,1.0
2013-04-10,79.46,80.23,79.22,79.8,79.8,543700,0.0,1.0
2013-04-09,79.52,80.2063,79.3,79.64,79.64,509100,0.0,1.0
2013-04-08,75.7,79.8,75.45,79.36,79.36,562800,0.0,1.0
2013-04-05,74.11,75.62,73.71,75.61,75.61,345100,0.0,1.0
2013-04-04,74.69,76.116,74.69,75.6,75.6,289800,0.0,1.0
2013-04-03,76.32,76.32,74.1532,75.05,75.05,311200,0.0,1.0
2013-04-02,79.02,79.25,75.595,76.38,76.38,442000,0.0,1.0
2013-04-01,79.95,80.24,77.77,78.61,78.61,222600,0.0,1.0
2013-03-28,80.21,80.285,79.64,80.01,80.01,206000,0.0,1.0
2013-03-27,79.5,79.96,79.05,79.83,79.83,164100,0.0,1.0
2013-03-26,79.51,80.68,79.3,80.01,80.01,226700,0.0,1.0
2013-03-25,79.93,80.15,78.69,79.29,79.29,235400,0.0,1.0
2013-03-22,79.4,80.31,78.12,79.84,79.84,330800,0.0,1.0
2013-03-21,80.0,80.29,78.35,79.0,79.0,241400,0.0,1.0
2013-03-20,80.0,80.59,79.81,80.5,80.5,275900,0.0,1.0
2013-03-19,80.75,81.196,79.0,79.91,79.91,308900,0.0,1.0
2013-03-18,80.53,81.16,79.54,80.74,80.74,371500,0.0,1.0
2013-03-15,82.86,83.02,81.26,82.0,82.0,561900,0.0,1.0
2013-03-14,82.78,83.69,81.6,82.53,82.53,338000,0.0,1.0
2013-03-13,82.05,83.05,81.0,82.51,82.51,263700,0.0,1.0
2013-03-12,81.75,82.44,81.67,82.17,82.17,471900,0.0,1.0
2013-03-11,80.0,81.71,79.76,81.67,81.67,494200,0.0,1.0
2013-03-08,80.55,81.6,78.438,80.58,80.58,573700,0.0,1.0
2013-03-07,81.64,82.35,80.54,81.8,81.8,416300,0.0,1.0
2013-03-06,82.0,82.11,80.1101,81.39,81.39,917200,0.0,1.0
2013-03-05,79.05,82.0,78.31,81.95,81.95,1136600,0.0,1.0
2013-03-04,77.18,79.38,76.44,77.5,77.5,587500,0.0,1.0
2013-03-01,72.48,78.71,71.3601,77.62,77.62,1222000,0.0,1.0
2013-02-28,65.15,74.06,64.61,72.592,72.592,1396500,0.0,1.0
2013-02-27,66.24,66.4,65.32,65.53,65.53,438400,0.0,1.0
2013-02-26,65.85,66.69,65.05,66.39,66.39,319900,0.0,1.0
2013-02-25,68.69,68.69,65.55,65.61,65.61,219200,0.0,1.0
2013-02-22,68.41,68.75,68.075,68.46,68.46,180800,0.0,1.0
2013-02-21,68.6,68.6,67.0901,68.2,68.2,273800,0.0,1.0
2013-02-20,70.29,70.85,68.96,68.99,68.99,354000,0.0,1.0
2013-02-19,69.48,70.32,69.1401,70.1,70.1,220300,0.0,1.0
2013-02-15,68.54,70.72,68.38,69.39,69.39,393000,0.0,1.0
2013-02-14,67.21,68.63,67.02,68.08,68.08,188100,0.0,1.0
2013-02-13,67.72,67.98,67.055,67.88,67.88,197300,0.0,1.0
2013-02-12,66.62,67.809,66.52,67.43,67.43,160900,0.0,1.0
2013-02-11,66.31,66.54,65.75,66.54,66.54,164100,0.0,1.0
2013-02-08,66.34,67.2,66.23,66.36,66.36,140700,0.0,1.0
2013-02-07,66.07,66.37,65.271,66.25,66.25,130500,0.0,1.0
2013-02-06,66.04,66.61,65.36,66.14,66.14,237300,0.0,1.0
2013-02-05,67.06,68.02,66.4,66.51,66.51,214400,0.0,1.0
2013-02-04,66.46,67.075,66.0101,66.73,66.73,160700,0.0,1.0
2013-02-01,66.82,67.62,66.3178,67.17,67.17,192000,0.0,1.0
2013-01-31,65.34,67.36,65.34,66.19,66.19,282000,0.0,1.0
2013-01-30,66.6,66.66,65.4,65.7,65.7,219700,0.0,1.0
2013-01-29,67.2,67.24,66.13,66.54,66.54,391800,0.0,1.0
2013-01-28,66.44,68.0,66.11,67.46,67.46,456000,0.0,1.0
2013-01-25,63.72,66.29,63.525,66.18,66.18,543900,0.0,1.0
2013-01-24,62.84,64.1199,62.1125,63.49,63.49,295600,0.0,1.0
2013-01-23,63.2,63.577,62.13,62.51,62.51,403400,0.0,1.0
2013-01-22,63.68,63.751,61.87,63.16,63.16,501200,0.0,1.0
2013-01-18,63.75,63.92,63.388,63.8,63.8,275200,0.0,1.0
2013-01-17,63.88,63.925,63.14,63.64,63.64,259300,0.0,1.0
2013-01-16,63.05,63.73,62.78,63.63,63.63,245000,0.0,1.0
2013-01-15,62.77,63.54,62.36,63.1,63.1,444100,0.0,1.0
2013-01-14,65.62,65.62,62.9,63.2,63.2,666900,0.0,1.0
2013-01-11,66.15,66.16,65.0,65.74,65.74,279900,0.0,1.0
2013-01-10,66.36,66.66,66.0701,66.23,66.23,304300,0.0,1.0
2013-01-09,66.71,67.34,65.921,66.19,66.19,271900,0.0,1.0
2013-01-08,66.5,66.74,65.81,66.51,66.51,267900,0.0,1.0
2013-01-07,65.62,66.92,65.25,66.45,66.45,370100,0.0,1.0
2013-01-04,68.37,68.37,66.05,66.23,66.23,407200,0.0,1.0
2013-01-03,68.0,68.91,67.53,68.36,68.36,261900,0.0,1.0
2013-01-02,68.62,69.0,67.1,68.21,68.21,365900,0.0,1.0
2012-12-31,65.0,66.84,64.85,66.6891,66.6891,359600,0.0,1.0
2012-12-28,64.95,65.68,64.92,65.3,65.3,218500,0.0,1.0
2012-12-27,65.48,66.03,64.95,65.61,65.61,249800,0.0,1.0
2012-12-26,66.15,66.37,65.43,65.55,65.55,171800,0.0,1.0
2012-12-24,65.81,66.42,65.2361,66.04,66.04,87200,0.0,1.0
2012-12-21,65.58,66.05,65.03,65.64,65.64,346100,0.0,1.0
2012-12-20,65.48,66.849,65.2755,66.56,66.56,276900,0.0,1.0
2012-12-19,65.16,65.88,64.71,65.61,65.61,264600,0.0,1.0
2012-12-18,63.55,65.44,63.4,65.35,65.35,298800,0.0,1.0
2012-12-17,63.39,63.41,62.71,63.3,63.3,345600,0.0,1.0
2012-12-14,63.06,63.69,63.02,63.18,63.18,291700,0.0,1.0
2012-12-13,62.97,63.8,62.1608,63.42,63.42,472800,0.0,1.0
2012-12-12,62.4,63.84,61.7147,63.11,63.11,348000,0.0,1.0
2012-12-11,63.0,63.0,61.6001,62.01,62.01,309800,0.0,1.0
2012-12-10,60.94,61.61,60.2699,61.6,61.6,352000,0.0,1.0
2012-12-07,63.0,63.45,60.53,60.94,60.94,358300,0.0,1.0
2012-12-06,60.04,62.58,59.668,62.46,62.46,722800,0.0,1.0
2012-12-05,59.26,60.15,58.96,59.76,59.76,425000,0.0,1.0
2012-12-04,59.54,60.26,58.81,59.6,59.6,442900,0.0,1.0
2012-12-03,60.97,61.16,58.0901,59.56,59.56,540400,0.0,1.0
2012-11-30,59.89,60.71,59.8001,60.48,60.48,403200,0.0,1.0
2012-11-29,60.2,60.65,59.12,59.67,59.67,394300,0.0,1.0
2012-11-28,57.35,59.63,57.105,59.5,59.5,473100,0.0,1.0
2012-11-27,59.16,60.02,57.39,57.57,57.57,869700,0.0,1.0
