,HUM_Open,HUM_High,HUM_Low,HUM_Close,HUM_Adj Close,HUM_Volume,HUM_Dividend Amount,HUM_Split Coefficient
2005-01-28,33.97,33.97,33.32,33.61,30.0159260089774,1398800,0.0,1.0
2005-01-27,33.2,33.87,33.14,33.5,29.9176888218013,936500,0.0,1.0
2005-01-26,32.8,33.55,32.76,33.01,29.4800868061989,1226400,0.0,1.0
2005-01-25,32.88,33.46,32.67,32.8,29.2925430852264,1193100,0.0,1.0
2005-01-24,33.1,33.1,32.37,32.68,29.1853752446707,1279800,0.0,1.0
2005-01-21,32.8,33.21,32.58,32.86,29.3461270055042,1328400,0.0,1.0
2005-01-20,32.89,32.9,31.75,32.42,28.9531782568,1985300,0.0,1.0
2005-01-19,33.4,33.65,32.85,32.94,29.4175722325414,2099200,0.0,1.0
2005-01-18,33.02,33.3,32.4,33.26,29.7033531406899,3284600,0.0,1.0
2005-01-14,32.63,33.7,32.26,33.26,29.7033531406899,2508300,0.0,1.0
2005-01-13,31.79,32.68,31.75,32.42,28.9531782568,2560700,0.0,1.0
2005-01-12,31.18,31.55,31.0,31.49,28.1226274924932,1568800,0.0,1.0
2005-01-11,30.57,31.34,30.23,31.18,27.8457772377243,2466100,0.0,1.0
2005-01-10,29.58,30.66,29.41,30.65,27.3724526086033,2274000,0.0,1.0
2005-01-07,29.39,29.56,29.26,29.42,26.2739822429073,1194400,0.0,1.0
2005-01-06,29.75,30.3,29.61,29.64,26.4704566172594,1638400,0.0,1.0
2005-01-05,29.15,29.85,28.92,29.7,26.5240405375373,1886800,0.0,1.0
2005-01-04,29.36,29.59,29.03,29.1,25.9882013347588,1659200,0.0,1.0
2005-01-03,29.86,29.86,28.97,29.16,26.0417852550366,1029100,0.0,1.0
2004-12-31,29.88,29.94,29.61,29.69,26.5151098841577,507200,0.0,1.0
2004-12-30,29.8,29.99,29.7,29.88,26.6847922983709,701400,0.0,1.0
2004-12-29,29.72,29.9,29.63,29.7,26.5240405375373,379200,0.0,1.0
2004-12-28,29.35,29.7,29.26,29.65,26.4793872706391,902000,0.0,1.0
2004-12-27,29.45,29.64,29.07,29.19,26.0685772151755,470900,0.0,1.0
2004-12-23,29.45,29.54,29.25,29.44,26.2918435496666,562900,0.0,1.0
2004-12-22,29.5,29.71,29.33,29.42,26.2739822429073,906400,0.0,1.0
2004-12-21,29.44,29.78,29.28,29.44,26.2918435496666,996700,0.0,1.0
2004-12-20,29.8,29.9272,29.23,29.31,26.1757450557313,1112200,0.0,1.0
2004-12-17,29.15,29.79,28.9,29.75,26.5686938044355,2114600,0.0,1.0
2004-12-16,30.18,30.18,29.24,29.53,26.3722194300834,1433400,0.0,1.0
2004-12-15,30.02,30.28,29.57,30.0,26.7919601389266,1866600,0.0,1.0
2004-12-14,30.5,31.02,29.42,30.02,26.8098214456858,3016300,0.0,1.0
2004-12-13,28.54,28.98,28.3,28.9,25.8095882671659,1543100,0.0,1.0
2004-12-10,27.03,28.38,27.03,28.29,25.2648184110077,1583700,0.0,1.0
2004-12-09,27.68,27.9,27.33,27.84,24.8629390089239,1139900,0.0,1.0
2004-12-08,27.35,27.8605,27.0,27.68,24.7200485548496,1235400,0.0,1.0
2004-12-07,27.53,27.93,27.15,27.2,24.2913771926268,1431100,0.0,1.0
2004-12-06,26.42,27.43,26.2,27.32,24.3985450331825,2005200,0.0,1.0
2004-12-03,26.66,26.77,26.2,26.42,23.5947862290147,1201500,0.0,1.0
2004-12-02,27.13,27.15,26.29,26.65,23.8001912567464,1252200,0.0,1.0
2004-12-01,25.99,28.1,25.83,27.13,24.2288626189693,4766700,0.0,1.0
2004-11-30,24.7,24.95,24.65,24.82,22.1658816882719,1460600,0.0,1.0
2004-11-29,24.44,24.87,24.12,24.75,22.1033671146144,1347700,0.0,1.0
2004-11-26,23.96,24.34,23.92,24.19,21.6032505253545,307800,0.0,1.0
2004-11-24,23.71,24.0,23.6,23.95,21.388914844243,650900,0.0,1.0
2004-11-23,23.28,23.75,23.28,23.69,21.1567178563723,490500,0.0,1.0
2004-11-22,23.06,23.44,22.88,23.34,20.8441449880849,413600,0.0,1.0
2004-11-19,23.42,23.49,22.94,23.27,20.7816304144274,538700,0.0,1.0
2004-11-18,23.58,23.68,23.32,23.38,20.8798676016034,499200,0.0,1.0
2004-11-17,23.41,23.7,23.39,23.48,20.9691741353999,887800,0.0,1.0
2004-11-16,23.63,23.69,23.17,23.31,20.8173530279459,866900,0.0,1.0
2004-11-15,23.1,23.65,22.95,23.53,21.0138274022981,1119600,0.0,1.0
2004-11-12,22.6,23.0,22.5,23.0,20.540502773177,946200,0.0,1.0
2004-11-11,22.5,22.74,22.27,22.67,20.2457912116488,801600,0.0,1.0
2004-11-10,22.76,22.99,22.38,22.54,20.1296927177135,1476400,0.0,1.0
2004-11-09,22.5,23.2,22.5,22.81,20.3708203589638,2302200,0.0,1.0
2004-11-08,22.4,22.52,22.15,22.27,19.8885650764632,1115600,0.0,1.0
2004-11-05,22.69,22.94,22.29,22.4,20.0046635703985,1348800,0.0,1.0
2004-11-04,21.85,22.53,21.48,22.53,20.1207620643338,3146500,0.0,1.0
2004-11-03,21.22,21.93,20.89,21.29,19.0133610452582,2784500,0.0,1.0
2004-11-02,20.35,20.49,19.5,19.69,17.5844565045155,1778800,0.0,1.0
2004-11-01,19.6,21.0,19.32,20.35,18.1738796275719,3299300,0.0,1.0
2004-10-29,18.94,19.23,18.83,19.15,17.1022012220148,789800,0.0,1.0
2004-10-28,19.19,19.32,18.98,19.12,17.0754092618759,809300,0.0,1.0
2004-10-27,18.64,19.25,18.56,19.21,17.1557851422926,876700,0.0,1.0
2004-10-26,18.12,18.73,18.12,18.63,16.6378072462734,853100,0.0,1.0
2004-10-25,18.11,18.19,17.91,18.06,16.1287600036338,710800,0.0,1.0
2004-10-22,17.58,18.23,17.58,18.11,16.173413270532,1142600,0.0,1.0
2004-10-21,18.02,18.02,17.61,17.66,15.7715338684481,833500,0.0,1.0
2004-10-20,17.9,18.21,17.64,17.98,16.0573147765967,1984800,0.0,1.0
2004-10-19,19.02,19.02,17.08,18.02,16.0930373901152,4363900,0.0,1.0
2004-10-18,19.2,19.26,19.05,19.2,17.146854488913,604200,0.0,1.0
2004-10-15,19.49,19.5,18.66,19.11,17.0664786084962,1477500,0.0,1.0
2004-10-14,19.44,19.68,19.35,19.36,17.2897449429873,1031700,0.0,1.0
2004-10-13,19.55,19.66,19.14,19.25,17.1915077558112,849100,0.0,1.0
2004-10-12,19.39,19.51,19.1415,19.48,17.396912783543,658600,0.0,1.0
2004-10-11,19.69,19.72,19.44,19.49,17.4058434369226,602100,0.0,1.0
2004-10-08,19.95,20.03,19.5,19.59,17.495149970719,764000,0.0,1.0
2004-10-07,20.0,20.15,19.88,19.92,17.7898615322472,763200,0.0,1.0
2004-10-06,20.2,20.45,19.98,20.15,17.995266559979,814800,0.0,1.0
2004-10-05,20.51,20.55,20.29,20.3,18.1292263606736,967600,0.0,1.0
2004-10-04,20.59,20.63,20.37,20.39,18.2096022410904,1009600,0.0,1.0
2004-10-01,20.08,20.44,20.02,20.4,18.2185328944701,1078100,0.0,1.0
2004-09-30,19.85,20.1,19.52,19.98,17.8434454525251,1363500,0.0,1.0
2004-09-29,19.94,19.94,19.61,19.79,17.6737630383119,479200,0.0,1.0
2004-09-28,19.59,19.94,19.41,19.83,17.7094856518305,897700,0.0,1.0
2004-09-27,19.15,19.52,19.03,19.42,17.3433288632651,806000,0.0,1.0
2004-09-24,18.88,19.28,18.88,19.21,17.1557851422926,578800,0.0,1.0
2004-09-23,19.06,19.13,18.82,18.96,16.9325188078016,1231600,0.0,1.0
2004-09-22,19.35,19.38,19.1,19.14,17.0932705686351,527500,0.0,1.0
2004-09-21,19.19,19.54,19.18,19.45,17.3701208234041,380400,0.0,1.0
2004-09-20,19.45,19.5,19.15,19.2,17.146854488913,585100,0.0,1.0
2004-09-17,19.59,19.6,19.354,19.45,17.3701208234041,671400,0.0,1.0
2004-09-16,19.51,19.64,19.35,19.55,17.4594273572005,841700,0.0,1.0
2004-09-15,19.72,19.73,19.4,19.5,17.4147740903023,1305800,0.0,1.0
2004-09-14,19.65,19.72,19.43,19.72,17.6112484646544,864300,0.0,1.0
2004-09-13,19.5,19.66,19.41,19.65,17.5487338909969,620200,0.0,1.0
2004-09-10,19.5,19.53,19.38,19.5,17.4147740903023,503000,0.0,1.0
2004-09-09,19.34,19.55,19.28,19.5,17.4147740903023,732600,0.0,1.0
2004-09-08,19.55,19.58,19.19,19.22,17.1647157956723,700000,0.0,1.0
2004-09-07,19.27,19.8,19.21,19.5,17.4147740903023,1500300,0.0,1.0
2004-09-03,19.18,19.35,19.02,19.27,17.2093690625705,692500,0.0,1.0
2004-09-02,18.88,19.2,18.62,19.18,17.1289931821537,422400,0.0,1.0
2004-09-01,19.18,19.28,18.75,18.76,16.7539057402087,1404500,0.0,1.0
2004-08-31,18.95,19.03,18.72,19.0,16.9682414213202,821300,0.0,1.0
2004-08-30,18.96,18.97,18.82,18.95,16.9235881544219,538500,0.0,1.0
2004-08-27,18.88,18.99,18.86,18.99,16.9593107679405,575100,0.0,1.0
2004-08-26,18.9,18.95,18.79,18.81,16.798559007107,458000,0.0,1.0
2004-08-25,18.73,19.0,18.61,18.99,16.9593107679405,857400,0.0,1.0
2004-08-24,18.73,18.8315,18.58,18.72,16.7181831266902,839200,0.0,1.0
2004-08-23,18.79,18.83,18.48,18.56,16.5752926726159,1280900,0.0,1.0
2004-08-20,18.89,19.16,18.85,18.85,16.8342816206255,675100,0.0,1.0
2004-08-19,19.0,19.05,18.69,18.86,16.8432122740052,493600,0.0,1.0
2004-08-18,18.74,19.13,18.59,19.13,17.0843399152555,549500,0.0,1.0
2004-08-17,18.9,18.96,18.64,18.7,16.7003218199309,740300,0.0,1.0
2004-08-16,18.59,18.95,18.5396,18.81,16.798559007107,775200,0.0,1.0
2004-08-13,18.75,18.83,18.51,18.67,16.673529859792,914200,0.0,1.0
2004-08-12,18.95,19.0,18.46,18.64,16.646737899653,1148600,0.0,1.0
2004-08-11,18.35,18.93,18.22,18.9,16.8789348875237,2034800,0.0,1.0
2004-08-10,17.91,18.53,17.9,18.53,16.548500712477,1963800,0.0,1.0
2004-08-09,17.7,17.95,17.68,17.91,15.9948002029392,1213800,0.0,1.0
2004-08-06,17.47,17.81,17.26,17.77,15.8697710556242,1585700,0.0,1.0
2004-08-05,17.74,17.97,17.65,17.72,15.825117788726,1029600,0.0,1.0
2004-08-04,18.0,18.0,17.73,17.77,15.8697710556242,1111900,0.0,1.0
2004-08-03,17.86,18.26,17.84,17.93,16.0126615096984,1306800,0.0,1.0
2004-08-02,17.89,17.99,17.55,17.86,15.9501469360409,1841300,0.0,1.0
2004-07-30,18.43,18.43,17.83,18.11,16.173413270532,1183200,0.0,1.0
2004-07-29,18.15,18.56,18.1,18.42,16.4502635253009,1750000,0.0,1.0
2004-07-28,17.88,18.11,17.5,18.06,16.1287600036338,1489900,0.0,1.0
2004-07-27,17.92,17.92,17.45,17.66,15.7715338684481,2931800,0.0,1.0
2004-07-26,17.9,18.5,17.4,17.92,16.0037308563188,3681000,0.0,1.0
2004-07-23,17.4,17.47,17.05,17.05,15.2267640122899,913000,0.0,1.0
2004-07-22,17.5,17.51,17.2,17.49,15.6197127609942,1719100,0.0,1.0
2004-07-21,17.6,17.81,17.43,17.53,15.6554353745128,1467600,0.0,1.0
2004-07-20,17.2,17.7,17.2,17.6,15.7179499481703,1680700,0.0,1.0
2004-07-19,17.35,17.41,17.0,17.2,15.3607238129846,1522200,0.0,1.0
2004-07-16,17.35,17.59,17.22,17.34,15.4857529602996,1203700,0.0,1.0
2004-07-15,17.2,17.31,17.0,17.21,15.3696544663642,1413500,0.0,1.0
2004-07-14,17.31,17.49,17.08,17.25,15.4053770798828,1860100,0.0,1.0
2004-07-13,16.18,17.44,16.11,17.31,15.4589610001606,3364600,0.0,1.0
2004-07-12,15.65,16.1,15.65,16.1,14.3783519412239,1545500,0.0,1.0
2004-07-09,15.51,15.8,15.51,15.75,14.0657790729364,959200,0.0,1.0
2004-07-08,15.86,15.86,15.63,15.7,14.0211258060382,776000,0.0,1.0
2004-07-07,16.0,16.18,15.85,15.87,14.1729469134922,799200,0.0,1.0
2004-07-06,16.1,16.19,15.97,16.1,14.3783519412239,1196800,0.0,1.0
2004-07-02,16.29,16.3676,16.05,16.16,14.4319358615018,463300,0.0,1.0
2004-07-01,16.74,16.85,16.31,16.41,14.6552021959928,699600,0.0,1.0
2004-06-30,16.35,16.9,16.3,16.9,15.0928042115953,1211000,0.0,1.0
2004-06-29,16.3,16.4,16.27,16.3,14.5569650088168,934900,0.0,1.0
2004-06-28,16.62,16.74,16.29,16.36,14.6105489290946,980600,0.0,1.0
2004-06-25,16.25,16.62,16.23,16.62,14.8427459169653,934400,0.0,1.0
2004-06-24,16.09,16.34,16.06,16.25,14.5123117419186,892200,0.0,1.0
2004-06-23,16.22,16.32,16.12,16.14,14.4140745547425,783800,0.0,1.0
2004-06-22,16.38,16.44,16.01,16.21,14.4765891284,1035200,0.0,1.0
2004-06-21,16.4,16.6,16.24,16.4,14.6462715426132,1163100,0.0,1.0
2004-06-18,16.36,16.49,16.25,16.4,14.6462715426132,1051400,0.0,1.0
2004-06-17,16.2,16.3,16.11,16.3,14.5569650088168,1129500,0.0,1.0
2004-06-16,15.93,16.21,15.9,16.14,14.4140745547425,774300,0.0,1.0
2004-06-15,16.23,16.27,15.91,16.01,14.2979760608071,1003000,0.0,1.0
2004-06-14,16.2,16.44,16.04,16.12,14.3962132479832,884400,0.0,1.0
2004-06-10,16.35,16.44,16.17,16.2,14.4676584750203,657400,0.0,1.0
2004-06-09,16.72,16.87,16.24,16.25,14.5123117419186,983100,0.0,1.0
2004-06-08,16.96,16.96,16.59,16.72,14.9320524507617,848200,0.0,1.0
2004-06-07,16.66,17.09,16.5388,16.9,15.0928042115953,902400,0.0,1.0
2004-06-04,16.7,16.9,16.48,16.56,14.7891619966875,918300,0.0,1.0
2004-06-03,17.16,17.29,16.66,16.68,14.8963298372432,1045700,0.0,1.0
2004-06-02,17.19,17.33,16.93,17.11,15.2803479325678,1486700,0.0,1.0
2004-06-01,17.17,17.4,16.94,16.94,15.1285268251139,1546500,0.0,1.0
2004-05-28,16.94,17.16,16.85,17.07,15.2446253190492,1482500,0.0,1.0
2004-05-27,16.82,16.94,16.52,16.75,14.9588444109007,1483300,0.0,1.0
2004-05-26,17.25,17.25,16.61,16.74,14.949913757521,1803700,0.0,1.0
2004-05-25,16.38,17.24,16.25,17.18,15.3428625062253,3183500,0.0,1.0
2004-05-24,15.65,15.91,15.5,15.65,13.97647253914,1716500,0.0,1.0
2004-05-21,15.77,15.97,15.69,15.83,14.1372242999736,983300,0.0,1.0
2004-05-20,16.08,16.1,15.65,15.77,14.0836403796957,1367400,0.0,1.0
2004-05-19,16.4,16.43,16.01,16.13,14.4051439013628,1122800,0.0,1.0
2004-05-18,16.16,16.435,16.15,16.33,14.5837569689557,1454600,0.0,1.0
2004-05-17,16.48,16.48,15.91,16.16,14.4319358615018,1797300,0.0,1.0
2004-05-14,16.17,16.65,16.06,16.65,14.8695378771042,2233800,0.0,1.0
2004-05-13,16.3,16.36,16.0,16.02,14.3069067141868,1456500,0.0,1.0
2004-05-12,16.15,16.15,15.65,16.1,14.3783519412239,1883900,0.0,1.0
2004-05-11,15.7,16.03,15.49,15.55,13.8871660053436,1170200,0.0,1.0
2004-05-10,15.57,15.7,15.2,15.65,13.97647253914,1706500,0.0,1.0
2004-05-07,16.0,16.139,15.8,15.84,14.1461549533532,1526700,0.0,1.0
2004-05-06,16.55,16.55,16.06,16.1,14.3783519412239,1977600,0.0,1.0
2004-05-05,16.47,16.68,16.4,16.55,14.7802313433078,1178500,0.0,1.0
2004-05-04,17.0,17.14,16.36,16.36,14.6105489290946,1598600,0.0,1.0
2004-05-03,16.18,17.0,15.9,17.0,15.1821107453917,1838800,0.0,1.0
2004-04-30,16.61,16.89,16.21,16.29,14.5480343554371,1772100,0.0,1.0
2004-04-29,17.23,17.24,16.6,16.68,14.8963298372432,1353800,0.0,1.0
2004-04-28,17.45,17.54,17.18,17.23,15.3875157731235,1430400,0.0,1.0
2004-04-27,17.72,17.94,17.34,17.45,15.5839901474756,2204700,0.0,1.0
2004-04-26,18.0,18.2,17.27,17.71,15.8161871353463,3514300,0.0,1.0
2004-04-23,18.3,19.06,18.17,19.01,16.9771720746998,1990000,0.0,1.0
2004-04-22,18.11,18.39,17.89,18.26,16.3073730712266,1013400,0.0,1.0
2004-04-21,17.9,18.24,17.9,18.07,16.1376906570134,826800,0.0,1.0
2004-04-20,18.35,18.48,17.94,17.98,16.0573147765967,959300,0.0,1.0
2004-04-19,17.97,18.45,17.9,18.4,16.4324022185416,1369100,0.0,1.0
2004-04-16,18.08,18.19,17.83,18.1,16.1644826171524,1294000,0.0,1.0
2004-04-15,18.52,18.53,17.51,17.77,15.8697710556242,2367600,0.0,1.0
2004-04-14,18.95,19.0,18.49,18.61,16.6199459395141,1122900,0.0,1.0
2004-04-13,19.18,19.55,19.08,19.16,17.1111318753944,1229200,0.0,1.0
2004-04-12,18.9,19.27,18.8,19.16,17.1111318753944,861900,0.0,1.0
2004-04-08,19.26,19.47,18.86,18.99,16.9593107679405,751400,0.0,1.0
2004-04-07,19.24,19.28,18.77,19.06,17.021825341598,1417100,0.0,1.0
2004-04-06,19.3,19.55,19.2,19.24,17.1825771024316,2008100,0.0,1.0
2004-04-05,19.23,19.65,19.2,19.36,17.2897449429873,2197800,0.0,1.0
2004-04-02,19.0,19.3,18.79,18.93,16.9057268476627,2143700,0.0,1.0
2004-04-01,19.1,19.14,18.63,18.73,16.7271137800698,2799700,0.0,1.0
2004-03-31,19.05,19.19,18.75,19.02,16.9861027280794,3052000,0.0,1.0
2004-03-30,19.41,19.41,18.72,19.05,17.0128946882184,2965200,0.0,1.0
2004-03-29,19.67,20.05,19.44,19.52,17.4326353970615,1517100,0.0,1.0
2004-03-26,19.59,19.59,19.36,19.36,17.2897449429873,1266900,0.0,1.0
2004-03-25,19.46,19.71,19.3,19.59,17.495149970719,1086900,0.0,1.0
2004-03-24,19.68,19.7,19.29,19.29,17.2272303693298,1299700,0.0,1.0
2004-03-23,20.39,20.39,19.36,19.8,17.6826936916915,2860000,0.0,1.0
2004-03-22,21.0,21.0,20.18,20.19,18.0309891734976,1024200,0.0,1.0
2004-03-19,20.93,21.33,20.77,21.03,18.7811640573875,760500,0.0,1.0
2004-03-18,20.98,21.09,20.82,21.04,18.7900947107672,755500,0.0,1.0
2004-03-17,21.45,21.58,20.78,20.96,18.71864948373,1556000,0.0,1.0
2004-03-16,20.6,21.51,20.59,21.51,19.2098354196103,1493800,0.0,1.0
2004-03-15,20.86,21.0,20.5,20.51,18.3167700816461,869400,0.0,1.0
2004-03-12,20.85,20.95,20.74,20.83,18.6025509897947,516500,0.0,1.0
2004-03-11,20.67,20.89,20.51,20.51,18.3167700816461,822700,0.0,1.0
2004-03-10,21.23,21.35,20.83,20.9,18.6650655634522,565400,0.0,1.0
2004-03-09,21.53,21.53,21.11,21.11,18.8526092844247,636100,0.0,1.0
2004-03-08,21.99,21.99,21.44,21.53,19.2276967263696,496900,0.0,1.0
2004-03-05,21.9,22.85,21.87,21.99,19.6385067818332,1134600,0.0,1.0
2004-03-04,22.0,22.0,21.64,21.89,19.5492002480368,530900,0.0,1.0
2004-03-03,21.72,21.98,21.61,21.9,19.5581309014164,598200,0.0,1.0
2004-03-02,21.5,21.87,21.37,21.83,19.4956163277589,985300,0.0,1.0
2004-03-01,21.92,21.92,20.81,21.5,19.2009047662307,1410200,0.0,1.0
2004-02-27,21.53,22.1,21.36,21.92,19.5759922081757,1220100,0.0,1.0
2004-02-26,21.3,21.56,21.06,21.39,19.1026675790546,504200,0.0,1.0
2004-02-25,21.34,21.51,21.01,21.44,19.1473208459529,443900,0.0,1.0
2004-02-24,21.45,21.45,21.1,21.19,18.9240545114618,754400,0.0,1.0
2004-02-23,21.65,21.72,21.0,21.45,19.1562514993325,1034500,0.0,1.0
2004-02-20,21.12,21.61,20.7,21.61,19.2991419534068,1493700,0.0,1.0
2004-02-19,21.48,21.69,21.13,21.13,18.8704705911839,1174700,0.0,1.0
2004-02-18,21.9,21.97,21.58,21.66,19.343795220305,977900,0.0,1.0
2004-02-17,21.98,22.01,21.63,21.9,19.5581309014164,960600,0.0,1.0
2004-02-13,22.0,22.09,21.41,21.67,19.3527258736846,1272900,0.0,1.0
2004-02-12,21.85,22.05,21.76,21.83,19.4956163277589,963100,0.0,1.0
2004-02-11,21.85,21.86,20.85,21.68,19.3616565270643,2401300,0.0,1.0
2004-02-10,22.35,22.43,21.92,22.01,19.6563680885925,1001700,0.0,1.0
2004-02-09,22.26,22.59,22.1,22.29,19.9064263832224,1111400,0.0,1.0
2004-02-06,21.79,22.63,21.62,22.44,20.0403861839171,973400,0.0,1.0
2004-02-05,22.19,22.19,21.61,21.79,19.4598937142403,1270100,0.0,1.0
2004-02-04,21.7,22.35,21.38,22.19,19.817119849426,2630000,0.0,1.0
2004-02-03,22.9,22.91,21.57,21.7,19.3795178338235,3039900,0.0,1.0
2004-02-02,23.33,23.33,22.08,22.96,20.5047801596585,3121600,0.0,1.0
2004-01-30,23.34,23.4,22.98,23.33,20.8352143347052,900500,0.0,1.0
2004-01-29,23.4,23.48,22.97,23.3,20.8084223745663,1058800,0.0,1.0
2004-01-28,23.43,23.88,23.28,23.37,20.8709369482238,1491200,0.0,1.0
2004-01-27,23.78,23.97,22.98,23.5,20.9870354421591,1191500,0.0,1.0
2004-01-26,23.66,24.02,23.37,23.91,21.3531922307245,925000,0.0,1.0
2004-01-23,23.63,23.64,23.35,23.53,21.0138274022981,988500,0.0,1.0
2004-01-22,23.43,23.85,23.4,23.63,21.1031339360945,1080500,0.0,1.0
2004-01-21,23.71,23.71,23.0,23.54,21.0227580556777,1218000,0.0,1.0
2004-01-20,24.0,24.0,23.55,23.71,21.1745791631316,2347100,0.0,1.0
2004-01-16,22.22,22.69,22.2,22.61,20.192207291371,1122700,0.0,1.0
2004-01-15,22.09,22.24,21.89,22.22,19.8439118095649,1120500,0.0,1.0
2004-01-14,21.48,22.15,21.47,22.09,19.7278133156296,1977600,0.0,1.0
2004-01-13,21.0,21.4,20.75,21.4,19.1115982324343,1633700,0.0,1.0
2004-01-12,20.5,21.0,20.24,20.75,18.5311057627575,2286900,0.0,1.0
2004-01-09,20.0,20.47,20.0,20.37,18.1917409343311,2167100,0.0,1.0
2004-01-08,21.27,21.29,20.57,20.89,18.6561349100725,1998100,0.0,1.0
2004-01-07,21.7,21.8,21.2,21.42,19.1294595391936,1149100,0.0,1.0
2004-01-06,21.3,21.84,20.91,21.62,19.3080726067864,1462100,0.0,1.0
2004-01-05,21.3,22.4,20.86,21.39,19.1026675790546,3070300,0.0,1.0
2004-01-02,23.05,23.24,22.86,22.93,20.4779881995195,837700,0.0,1.0
2003-12-31,23.25,23.39,22.72,22.85,20.4065429724824,990500,0.0,1.0
2003-12-30,23.2,23.29,22.86,23.16,20.6833932272513,521000,0.0,1.0
2003-12-29,22.65,23.29,22.65,23.29,20.7994917211867,1564400,0.0,1.0
2003-12-26,22.64,22.87,22.52,22.69,20.2636525184081,186300,0.0,1.0
2003-12-24,22.67,22.83,22.43,22.7,20.2725831717878,305700,0.0,1.0
2003-12-23,22.83,22.95,22.59,22.67,20.2457912116488,672600,0.0,1.0
2003-12-22,22.66,22.96,22.5,22.78,20.3440283988249,829500,0.0,1.0
2003-12-19,22.81,22.83,22.46,22.65,20.2279299048896,709200,0.0,1.0
2003-12-18,22.55,22.94,22.55,22.88,20.4333349326213,945300,0.0,1.0
2003-12-17,22.74,22.74,22.44,22.5,20.0939701041949,836900,0.0,1.0
2003-12-16,22.74,22.92,22.6,22.74,20.3083057853063,992900,0.0,1.0
2003-12-15,22.97,22.97,22.49,22.56,20.1475540244728,1012300,0.0,1.0
2003-12-12,22.8,22.89,22.42,22.49,20.0850394508153,735000,0.0,1.0
2003-12-11,22.01,22.67,22.0,22.64,20.2189992515099,1028100,0.0,1.0
2003-12-10,22.35,22.41,21.97,22.0,19.6474374352128,1258000,0.0,1.0
2003-12-09,22.88,23.1,22.54,22.55,20.1386233710931,1057600,0.0,1.0
2003-12-08,22.36,22.74,22.18,22.7,20.2725831717878,1898800,0.0,1.0
2003-12-05,22.72,22.81,22.13,22.31,19.9242876899817,1008300,0.0,1.0
2003-12-04,23.19,23.19,22.55,22.73,20.2993751319267,902800,0.0,1.0
2003-12-03,23.2,23.29,22.95,23.12,20.6476706137327,1053100,0.0,1.0
2003-12-02,22.65,23.2,22.61,23.15,20.6744625738717,1383000,0.0,1.0
2003-12-01,22.85,22.9,22.56,22.61,20.192207291371,1866700,0.0,1.0
2003-11-28,22.15,22.63,22.0,22.33,19.942148996741,1150700,0.0,1.0
2003-11-26,21.7,22.13,21.6,22.05,19.692090702111,1590600,0.0,1.0
2003-11-25,21.88,22.2,21.69,21.7,19.3795178338235,1813000,0.0,1.0
2003-11-24,20.9,22.13,20.85,22.0,19.6474374352128,2685200,0.0,1.0
2003-11-21,20.86,20.93,20.4,20.6,18.3971459620629,2083600,0.0,1.0
2003-11-20,20.93,20.93,20.48,20.56,18.3614233485443,943100,0.0,1.0
2003-11-19,20.5,21.2,20.29,21.1,18.843678631045,1139200,0.0,1.0
2003-11-18,20.93,20.99,20.39,20.44,18.2542555079886,1052000,0.0,1.0
2003-11-17,20.67,20.67,19.71,20.43,18.245324854609,1756900,0.0,1.0
2003-11-14,21.11,21.3,20.57,20.67,18.4596605357204,1031000,0.0,1.0
2003-11-13,20.54,21.45,20.52,21.15,18.8883318979432,2218200,0.0,1.0
2003-11-12,19.52,20.73,19.52,20.49,18.2989087748868,2511000,0.0,1.0
2003-11-11,19.58,19.74,19.35,19.62,17.521941930858,625400,0.0,1.0
2003-11-10,19.82,19.89,19.65,19.71,17.6023178112748,751900,0.0,1.0
2003-11-07,19.68,19.95,19.55,19.95,17.8166534923862,938100,0.0,1.0
2003-11-06,19.85,19.92,19.54,19.75,17.6380404247933,858300,0.0,1.0
2003-11-05,19.74,19.84,19.3,19.81,17.6916243450712,1741500,0.0,1.0
2003-11-04,19.87,19.99,19.71,19.73,17.620179118034,716000,0.0,1.0
2003-11-03,20.33,20.47,19.67,19.75,17.6380404247933,1168700,0.0,1.0
2003-10-31,19.58,20.29,19.57,20.29,18.120295707294,1549700,0.0,1.0
2003-10-30,19.75,19.89,19.39,19.39,17.3165369031262,859900,0.0,1.0
2003-10-29,19.47,19.9,19.39,19.71,17.6023178112748,844400,0.0,1.0
2003-10-28,19.6,19.79,19.24,19.47,17.3879821301633,1106900,0.0,1.0
2003-10-27,20.0,20.0,19.04,19.64,17.5398032376173,1455600,0.0,1.0
2003-10-24,18.89,19.84,18.8,19.76,17.646971078173,865700,0.0,1.0
2003-10-23,18.97,19.08,18.76,19.01,16.9771720746998,1340100,0.0,1.0
2003-10-22,19.53,19.53,18.96,18.96,16.9325188078016,1257500,0.0,1.0
2003-10-21,19.11,19.61,19.11,19.53,17.4415660504412,651800,0.0,1.0
2003-10-20,19.2,19.34,19.05,19.29,17.2272303693298,651800,0.0,1.0
2003-10-17,19.7,19.79,19.23,19.36,17.2897449429873,674500,0.0,1.0
2003-10-16,19.2,19.83,19.2,19.74,17.6291097714137,689900,0.0,1.0
2003-10-15,19.0,19.51,18.829,19.35,17.2808142896076,1006200,0.0,1.0
2003-10-14,19.2,19.21,19.01,19.16,17.1111318753944,899800,0.0,1.0
2003-10-13,19.39,19.49,19.21,19.23,17.1736464490519,572400,0.0,1.0
