,ABBV_Open,ABBV_High,ABBV_Low,ABBV_Close,ABBV_Adj Close,ABBV_Volume,ABBV_Dividend Amount,ABBV_Split Coefficient
2023-06-09,137.56,139.1858,137.08,138.18,131.554567532528,4359676,0.0,1.0
2023-06-08,137.0,137.89,136.0,137.64,131.040459365879,4714346,0.0,1.0
2023-06-07,134.9,137.06,134.26,136.5,129.955119902953,4645397,0.0,1.0
2023-06-06,137.47,137.54,134.63,135.43,128.936424091259,4359933,0.0,1.0
2023-06-05,137.0,138.31,136.29,136.86,130.297858680719,4276414,0.0,1.0
2023-06-02,133.71,136.97,133.5,136.87,130.307379202323,6661613,0.0,1.0
2023-06-01,135.26,135.26,131.1,133.44,127.041840291942,11895561,0.0,1.0
2023-05-31,136.62,138.71,135.7677,137.96,131.345116057226,12318303,0.0,1.0
2023-05-30,135.49,136.835,135.25,136.44,129.897996773325,7671512,0.0,1.0
2023-05-26,138.72,139.85,137.1,137.56,130.964295193042,7590596,0.0,1.0
2023-05-25,140.03,140.2,138.26,138.62,131.973470483131,6986571,0.0,1.0
2023-05-24,142.59,142.94,140.94,141.15,134.382162449097,4143510,0.0,1.0
2023-05-23,144.45,144.82,142.34,142.52,135.686473908929,5121865,0.0,1.0
2023-05-22,145.47,146.66,143.78,144.9,137.952358050827,3867314,0.0,1.0
2023-05-19,143.86,145.8,143.8,145.11,138.152289004524,5610287,0.0,1.0
2023-05-18,142.61,143.56,141.975,143.44,136.562361896553,4791232,0.0,1.0
2023-05-17,143.02,143.52,140.52,143.35,136.476677202112,5482179,0.0,1.0
2023-05-16,145.86,146.94,143.23,143.29,136.419554072484,4686169,0.0,1.0
2023-05-15,147.67,148.9,145.66,146.59,139.561326202006,4391988,0.0,1.0
2023-05-12,146.79,147.6,146.07,147.15,140.094475411865,3526535,0.0,1.0
2023-05-11,147.29,147.57,145.19,146.59,139.561326202006,4300537,0.0,1.0
2023-05-10,146.52,146.9822,145.1531,146.42,139.399477334728,4127299,0.0,1.0
2023-05-09,147.41,148.46,146.27,146.83,139.789818720517,4201761,0.0,1.0
2023-05-08,148.15,148.2,146.74,147.45,140.380091060003,3689670,0.0,1.0
2023-05-05,148.54,149.38,147.14,148.03,140.93228131307,4447899,0.0,1.0
2023-05-04,149.0,149.0,146.35,147.36,140.294406365561,5694328,0.0,1.0
2023-05-03,151.07,151.51,148.45,149.25,142.093784948833,6815547,0.0,1.0
2023-05-02,153.55,155.02,151.2,151.62,144.350148569126,5135645,0.0,1.0
2023-05-01,150.84,154.71,150.82,153.71,146.33993758449,5601024,0.0,1.0
2023-04-28,147.97,151.39,147.44,151.12,143.874122488895,7123969,0.0,1.0
2023-04-27,153.87,153.87,147.16,148.87,141.732005127858,17063029,0.0,1.0
2023-04-26,162.68,163.26,160.5015,161.8,154.042039562621,4887033,0.0,1.0
2023-04-25,164.81,166.2,164.49,164.9,156.993401260051,5506163,0.0,1.0
2023-04-24,162.57,164.36,162.33,164.08,156.212718488473,4729221,0.0,1.0
2023-04-21,162.59,163.19,162.02,162.41,154.622791380502,4812336,0.0,1.0
2023-04-20,161.18,161.77,160.58,161.74,153.984916432993,3808233,0.0,1.0
2023-04-19,158.67,161.44,158.52,161.21,153.480328787949,4826940,0.0,1.0
2023-04-18,161.0,161.23,158.41,159.59,151.938004288002,4996418,0.0,1.0
2023-04-17,161.92,162.2,160.645,161.18,153.451767223135,3684027,0.0,1.0
2023-04-14,162.64,163.0,160.93,161.59,153.842108608924,3473284,0.0,1.0
2023-04-13,161.0,162.861,160.55,162.69,154.889365985431,3868681,1.48,1.0
2023-04-12,162.12,163.48,161.6,162.36,153.181686431106,4005041,0.0,1.0
2023-04-11,161.49,162.59,161.19,161.38,152.257086451416,2875876,0.0,1.0
2023-04-10,161.71,162.06,160.21,161.28,152.162739514713,3309544,0.0,1.0
2023-04-06,160.8,162.19,160.62,161.55,152.417476243811,5498465,0.0,1.0
2023-04-05,160.0,161.67,159.01,160.8,151.709874218538,5743036,0.0,1.0
2023-04-04,160.51,161.73,159.53,159.78,150.747535464167,4224607,0.0,1.0
2023-04-03,158.25,160.47,157.7915,160.42,151.351355859066,4389371,0.0,1.0
2023-03-31,158.43,159.57,157.73,159.37,150.360713023684,4957340,0.0,1.0
2023-03-30,158.01,158.53,157.42,157.92,148.99268244149,3635850,0.0,1.0
2023-03-29,158.98,159.7,156.36,158.0,149.068159990852,3959986,0.0,1.0
2023-03-28,157.8,158.5988,157.45,158.25,149.30402733261,3532488,0.0,1.0
2023-03-27,158.83,159.14,157.375,157.54,148.634164082018,3887844,0.0,1.0
2023-03-24,155.28,158.48,154.59,158.02,149.087029378193,4678822,0.0,1.0
2023-03-23,154.1,156.5,154.02,155.3,146.520792699869,4584071,0.0,1.0
2023-03-22,155.68,156.88,153.61,153.67,144.982937631609,4376890,0.0,1.0
2023-03-21,156.64,157.05,155.1,156.77,147.907692669404,4675760,0.0,1.0
2023-03-20,154.52,156.34,154.46,156.12,147.294437580834,4408449,0.0,1.0
2023-03-17,155.78,156.07,151.88,154.22,145.501845783476,42756434,0.0,1.0
2023-03-16,153.2,155.92,152.51,155.3,146.520792699869,6331262,0.0,1.0
2023-03-15,152.18,154.38,151.725,154.06,145.350890684751,6304637,0.0,1.0
2023-03-14,151.95,153.99,151.46,153.85,145.152762117675,6644091,0.0,1.0
2023-03-13,149.0,153.32,149.0,151.95,143.360170320316,7653805,0.0,1.0
2023-03-10,147.84,150.64,147.47,149.71,141.246798938167,6825537,0.0,1.0
2023-03-09,150.07,150.91,146.575,147.35,139.020211231975,5350616,0.0,1.0
2023-03-08,152.79,153.74,148.54,149.6,141.143017307794,5860279,0.0,1.0
2023-03-07,155.57,155.67,152.05,152.93,144.284770300006,4606864,0.0,1.0
2023-03-06,155.79,156.46,154.545,155.28,146.501923312528,4051860,0.0,1.0
2023-03-03,154.33,156.17,154.005,156.06,147.237829418812,4851351,0.0,1.0
2023-03-02,155.23,155.77,154.21,154.38,145.652800882201,4569616,0.0,1.0
2023-03-01,152.76,155.58,152.37,155.27,146.492488618858,5485959,0.0,1.0
2023-02-28,153.96,154.37,152.62,153.9,145.199935586026,7561840,0.0,1.0
2023-02-27,153.26,154.745,153.1,154.28,145.558453945498,6828968,0.0,1.0
2023-02-24,151.3,152.98,150.905,152.71,144.07720703926,5621293,0.0,1.0
2023-02-23,150.9,153.57,149.17,152.07,143.47338664436,5993448,0.0,1.0
2023-02-22,151.0,152.15,150.24,150.67,142.152529530517,6041747,0.0,1.0
2023-02-21,149.82,153.02,149.82,152.0,143.407343788668,8466058,0.0,1.0
2023-02-17,149.15,151.39,148.61,151.31,142.756349925417,4562520,0.0,1.0
2023-02-16,149.11,150.5,148.73,149.53,141.076974452102,3757489,0.0,1.0
2023-02-15,152.62,153.49,150.83,151.06,142.520482583659,5648431,0.0,1.0
2023-02-14,153.92,154.0,151.76,152.59,143.963990715216,4662841,0.0,1.0
2023-02-13,152.02,153.78,151.26,153.73,145.039545793631,5602677,0.0,1.0
2023-02-10,149.69,153.18,148.77,152.05,143.454517257019,8956730,0.0,1.0
2023-02-09,148.5,153.7,147.9,148.7,140.293894877466,12216912,0.0,1.0
2023-02-08,145.41,146.35,144.47,144.61,136.435105166311,5753781,0.0,1.0
2023-02-07,144.58,145.462,143.66,145.14,136.935143930837,5401859,0.0,1.0
2023-02-06,145.74,146.33,144.805,145.02,136.821927606793,4296963,0.0,1.0
2023-02-03,145.92,146.8,144.7,145.2,136.991752092859,6552966,0.0,1.0
2023-02-02,145.93,145.93,143.44,144.84,136.652103120728,6160758,0.0,1.0
2023-02-01,146.63,147.44,145.25,146.6,138.312609206702,5439922,0.0,1.0
2023-01-31,145.63,147.85,144.41,147.75,139.397598978787,5628869,0.0,1.0
2023-01-30,145.87,147.12,145.26,145.65,137.416313308023,4573369,0.0,1.0
2023-01-27,147.31,147.6799,146.015,146.28,138.010699009252,4591481,0.0,1.0
2023-01-26,147.92,148.7,147.11,147.4,139.067384700326,4577825,0.0,1.0
2023-01-25,147.38,147.98,146.5,147.79,139.435337753468,5744293,0.0,1.0
2023-01-24,148.08,148.865,146.44,147.69,139.340990816765,5171361,0.0,1.0
2023-01-23,149.86,150.43,148.0542,148.55,140.152374472412,7616363,0.0,1.0
2023-01-20,149.43,149.71,147.15,149.59,141.133582614124,7059012,0.0,1.0
2023-01-19,148.95,150.54,147.3317,148.71,140.303329571137,7170148,0.0,1.0
2023-01-18,152.12,152.42,149.07,149.2,140.765629560982,6190824,0.0,1.0
2023-01-17,153.8,155.1,152.58,152.83,144.190423363303,8507159,0.0,1.0
2023-01-13,152.09,153.81,151.34,153.6,144.916894775917,6019501,0.0,1.0
2023-01-12,155.0,155.26,151.72,152.22,143.614907049414,7665110,1.48,1.0
2023-01-11,159.22,159.34,155.06,157.17,146.85722147662,7492023,0.0,1.0
2023-01-10,162.23,162.42,158.3,159.64,149.165151342671,5936187,0.0,1.0
2023-01-09,165.9,166.28,160.88,161.66,151.052608156203,7832955,0.0,1.0
2023-01-06,164.84,168.11,164.12,166.55,155.621748660247,5099112,0.0,1.0
2023-01-05,163.09,164.49,162.34,163.49,152.762531903115,3516002,0.0,1.0
2023-01-04,162.4,164.28,161.51,163.69,152.949408815346,4440480,0.0,1.0
2023-01-03,162.04,163.02,160.81,162.38,151.725365040234,4937722,0.0,1.0
2022-12-30,162.23,162.845,159.82,161.61,151.005888928145,3680370,0.0,1.0
2022-12-29,162.96,163.88,162.19,162.56,151.893554261242,3112642,0.0,1.0
2022-12-28,163.7,164.69,162.11,162.23,151.585207356061,2944692,0.0,1.0
2022-12-27,163.49,163.81,161.7797,162.99,152.295339622538,2669310,0.0,1.0
2022-12-23,163.39,163.82,162.33,163.1,152.398121924265,2685137,0.0,1.0
2022-12-22,161.87,163.39,161.53,163.27,152.556967299661,3606176,0.0,1.0
2022-12-21,161.45,162.73,160.36,162.21,151.566519664838,3707199,0.0,1.0
2022-12-20,161.61,161.85,160.07,160.58,150.043472830156,4221227,0.0,1.0
2022-12-19,160.78,162.23,160.06,161.49,150.893762780806,4033361,0.0,1.0
2022-12-16,162.05,163.32,160.48,160.48,149.950034374041,18905522,0.0,1.0
2022-12-15,163.89,164.61,161.95,163.1,152.398121924265,5268477,0.0,1.0
2022-12-14,164.6,165.98,162.83,164.86,154.042638751896,4485377,0.0,1.0
2022-12-13,166.95,167.5,164.67,164.79,153.977231832616,5050473,0.0,1.0
2022-12-12,163.21,165.49,162.75,165.32,154.472455650027,4109432,0.0,1.0
2022-12-09,166.76,167.75,162.81,163.06,152.360746541819,4644814,0.0,1.0
2022-12-08,165.4,166.23,164.28,165.99,155.098493306001,4274507,0.0,1.0
2022-12-07,163.69,165.53,163.26,165.4,154.54720641492,4637777,0.0,1.0
2022-12-06,164.03,164.385,161.55,163.72,152.977440352181,5480495,0.0,1.0
2022-12-05,162.89,165.19,162.89,163.94,153.183004955634,4859547,0.0,1.0
2022-12-02,160.72,163.76,160.5125,163.66,152.921377278511,4305089,0.0,1.0
2022-12-01,161.0,163.2,159.98,161.63,151.024576619368,5827897,0.0,1.0
2022-11-30,158.79,161.18,156.46,161.18,150.604103566849,12342536,0.0,1.0
2022-11-29,158.31,159.4299,157.21,158.2,147.819637574609,3688967,0.0,1.0
2022-11-28,160.0,160.73,157.83,158.43,148.034546023674,3902961,0.0,1.0
2022-11-25,159.59,160.75,159.2411,159.62,149.146463651448,1661909,0.0,1.0
2022-11-23,159.95,160.94,158.82,159.39,148.931555202382,3221178,0.0,1.0
2022-11-22,157.69,159.88,157.5601,159.79,149.305309026844,5351192,0.0,1.0
2022-11-21,155.395,158.6286,154.43,157.11,146.801158402951,6492325,0.0,1.0
2022-11-18,153.67,155.64,153.67,154.98,144.810919287692,5691126,0.0,1.0
2022-11-17,150.97,153.074,149.97,152.16,142.175954825237,5069501,0.0,1.0
2022-11-16,153.44,156.69,151.23,151.87,141.904983302502,7358683,0.0,1.0
2022-11-15,153.39,153.42,149.9614,153.04,142.998213239053,5909485,0.0,1.0
2022-11-14,150.98,154.535,150.98,151.74,141.783513309552,7077092,0.0,1.0
2022-11-11,149.54,150.52,145.745,150.16,140.307185702928,6786445,0.0,1.0
2022-11-10,150.66,150.66,147.75,149.72,139.89605649602,5607668,0.0,1.0
2022-11-09,148.59,150.57,147.04,147.62,137.933848917596,4573740,0.0,1.0
2022-11-08,148.83,151.63,147.96,148.53,138.784138868247,4637534,0.0,1.0
2022-11-07,145.28,148.8,144.7,148.1,138.38235350695,4304139,0.0,1.0
2022-11-04,145.35,145.58,143.08,145.28,135.747389044495,4623813,0.0,1.0
2022-11-03,144.0,145.42,143.03,144.42,134.943818321903,3850854,0.0,1.0
2022-11-02,147.03,148.08,144.48,144.52,135.037256778018,5345330,0.0,1.0
2022-11-01,146.66,147.7,144.55,146.91,137.270435879177,6351399,0.0,1.0
2022-10-31,145.17,146.78,144.08,146.4,136.793899752988,8604836,0.0,1.0
2022-10-28,145.93,148.98,142.34,147.61,137.924505071985,10812155,0.0,1.0
2022-10-27,153.76,153.99,152.06,153.5,143.428030137184,6850415,0.0,1.0
2022-10-26,151.01,152.89,150.7,152.51,142.502989421641,4728270,0.0,1.0
2022-10-25,148.03,150.6,147.285,149.82,139.989494952136,5229382,0.0,1.0
2022-10-24,148.71,151.53,148.7,150.89,140.989286432571,5139685,0.0,1.0
2022-10-21,143.34,147.755,142.425,147.06,137.41059356335,5419447,0.0,1.0
2022-10-20,143.16,144.0367,142.43,142.93,133.551585325783,3880102,0.0,1.0
2022-10-19,144.8,145.45,142.31,143.13,133.738462238014,3333531,0.0,1.0
2022-10-18,145.23,145.8694,143.53,144.6,135.11200754291,3540393,0.0,1.0
2022-10-17,142.65,144.93,142.1,144.41,134.934474476291,4016197,0.0,1.0
2022-10-14,142.6,144.48,142.21,142.94,133.560929171394,5290634,0.0,1.0
2022-10-13,136.7,143.18,136.27,142.92,133.542241480171,5066422,1.41,1.0
2022-10-12,141.64,143.06,139.93,139.98,129.517376584178,4527978,0.0,1.0
2022-10-11,138.02,143.68,138.02,141.51,130.93301872001,5675053,0.0,1.0
2022-10-10,139.03,139.585,136.87,138.31,127.972198566635,3830982,0.0,1.0
2022-10-07,139.01,140.05,137.55,138.76,128.388563900704,4648839,0.0,1.0
2022-10-06,142.79,142.99,139.9,140.29,129.804206036536,5124994,0.0,1.0
2022-10-05,141.47,144.47,141.1101,143.33,132.616985182242,4777913,0.0,1.0
2022-10-04,139.21,142.72,137.7585,141.99,131.377141743016,6612386,0.0,1.0
2022-10-03,135.88,138.8,135.3058,138.32,127.981451129615,7437506,0.0,1.0
2022-09-30,142.2,142.325,134.09,134.21,124.178647745124,15358992,0.0,1.0
2022-09-29,144.85,145.25,141.83,142.72,132.052578840505,5509430,0.0,1.0
2022-09-28,144.22,145.317,142.6222,144.6,133.792060680612,5226665,0.0,1.0
2022-09-27,142.59,145.54,141.29,141.72,131.127322542575,5598162,0.0,1.0
2022-09-26,142.08,142.8,140.11,141.21,130.655441830631,5697755,0.0,1.0
2022-09-23,142.07,143.4199,140.9534,143.06,132.367165981801,5751553,0.0,1.0
2022-09-22,140.21,144.46,140.0,143.01,132.320903166904,5931138,0.0,1.0
2022-09-21,142.15,143.6282,140.29,140.31,129.822711162494,5076059,0.0,1.0
2022-09-20,141.82,142.49,140.37,141.77,131.173585357472,4532904,0.0,1.0
2022-09-19,143.64,143.86,141.43,142.66,131.997063462629,5042468,0.0,1.0
2022-09-16,143.4,144.85,141.36,144.06,133.29242227973,13887527,0.0,1.0
2022-09-15,139.99,143.9,139.39,142.51,131.858275017939,6416933,0.0,1.0
2022-09-14,139.17,140.4391,138.27,139.55,129.119516376068,4673843,0.0,1.0
2022-09-13,140.55,141.93,137.49,138.53,128.17575495218,6195920,0.0,1.0
2022-09-12,141.01,142.87,140.32,142.24,131.608455817499,4938378,0.0,1.0
2022-09-09,140.4,142.1699,140.1,141.42,130.849745653196,4427619,0.0,1.0
2022-09-08,139.64,140.57,138.65,140.52,130.01701498506,3988381,0.0,1.0
2022-09-07,137.55,139.04,135.34,138.71,128.342301085807,4141659,0.0,1.0
2022-09-06,137.3,139.35,136.24,137.59,127.306014032126,4747468,0.0,1.0
2022-09-02,138.66,139.4,135.81,136.28,126.093928281838,3601571,0.0,1.0
2022-09-01,134.64,138.59,134.1,138.45,128.101734448346,4521000,0.0,1.0
2022-08-31,135.69,136.0418,134.17,134.46,124.409961819607,5789572,0.0,1.0
2022-08-30,135.14,136.485,134.89,135.55,125.41849118435,4337138,0.0,1.0
2022-08-29,136.2,136.7201,134.76,135.71,125.566532192019,3834669,0.0,1.0
2022-08-26,138.89,139.85,136.25,136.35,126.158696222693,3838778,0.0,1.0
2022-08-25,138.77,139.561,137.67,139.33,128.915959990524,3301213,0.0,1.0
2022-08-24,139.05,139.46,137.7,137.91,127.602096047464,5018913,0.0,1.0
2022-08-23,139.65,140.85,138.45,139.02,128.629130538165,3768140,0.0,1.0
2022-08-22,141.97,142.66,139.96,140.34,129.850468851432,4023503,0.0,1.0
2022-08-19,141.78,143.36,141.455,141.85,131.247605861306,4530905,0.0,1.0
2022-08-18,141.49,141.58,139.82,141.29,130.729462334465,3525304,0.0,1.0
2022-08-17,141.42,142.765,140.5536,141.44,130.868250779155,3605241,0.0,1.0
2022-08-16,142.11,143.98,142.08,142.55,131.895285269857,3852310,0.0,1.0
2022-08-15,143.11,143.28,140.42,142.29,131.654718632395,4513165,0.0,1.0
2022-08-12,141.89,143.09,140.27,142.6,131.941548084753,5208659,0.0,1.0
2022-08-11,140.23,142.87,139.66,142.08,131.46041480983,5972801,0.0,1.0
2022-08-10,140.91,141.06,139.0,140.94,130.40562263019,4075303,0.0,1.0
2022-08-09,140.68,142.24,139.875,140.25,129.767195784619,3819828,0.0,1.0
2022-08-08,138.04,140.8,137.77,140.34,129.850468851432,4854572,0.0,1.0
2022-08-05,139.05,139.91,137.95,138.04,127.722379366194,5371137,0.0,1.0
2022-08-04,142.09,142.58,138.69,138.92,128.536604908372,7071686,0.0,1.0
2022-08-03,141.72,143.02,140.645,141.2,130.646189267652,5474235,0.0,1.0
2022-08-02,141.18,142.84,140.1,140.39,129.896731666329,5197280,0.0,1.0
2022-08-01,141.51,142.84,139.15,140.22,129.739438095681,8523926,0.0,1.0
2022-07-29,145.44,146.3,139.05,143.51,132.783531315869,17754728,0.0,1.0
2022-07-28,151.44,152.41,146.62,149.75,138.557130614949,6572286,0.0,1.0
2022-07-27,149.5,151.5,148.93,151.15,139.852489432051,4145779,0.0,1.0
2022-07-26,151.15,153.5638,150.33,150.87,139.593417668631,4900782,0.0,1.0
2022-07-25,148.54,150.94,148.51,150.22,138.992001074976,4347064,0.0,1.0
2022-07-22,148.47,149.29,147.58,148.47,137.3728025536,3639742,0.0,1.0
2022-07-21,147.24,147.84,146.02,147.75,136.70661801909,4066839,0.0,1.0
2022-07-20,149.53,150.45,147.335,147.69,136.651102641215,5315701,0.0,1.0
2022-07-19,150.0,150.23,148.8,149.74,138.54787805197,5647075,0.0,1.0
2022-07-18,153.8,154.4706,148.89,149.57,138.390584481322,6838632,0.0,1.0
2022-07-15,151.84,153.8653,151.425,153.62,142.137872487937,4872998,0.0,1.0
2022-07-14,148.89,151.01,148.49,150.44,139.195557460521,7576966,1.41,1.0
2022-07-13,152.0,153.83,151.3,152.15,139.470556915497,5221159,0.0,1.0
2022-07-12,153.0,154.57,152.06,152.46,139.754723018973,5319521,0.0,1.0
2022-07-11,152.28,154.5,152.28,153.23,140.460554953412,4492189,0.0,1.0
2022-07-08,152.0,155.25,151.79,152.85,140.112222310442,4078438,0.0,1.0
2022-07-07,150.2,152.58,150.012,152.0,139.333057188009,6516294,0.0,1.0
2022-07-06,154.61,154.99,151.685,152.53,139.818889558467,5113557,0.0,1.0
2022-07-05,151.9,154.05,149.66,153.93,141.102220348357,5479930,0.0,1.0
2022-07-01,153.08,153.86,151.4588,153.8,140.983053917867,4619958,0.0,1.0
2022-06-30,153.17,154.04,150.87,153.16,140.396388413917,7289474,0.0,1.0
2022-06-29,153.9,156.62,153.35,154.14,141.29471996684,6140869,0.0,1.0
2022-06-28,153.17,155.115,151.39,152.49,139.78222296447,5735763,0.0,1.0
2022-06-27,153.0,155.45,152.75,153.14,140.378055116919,5377329,0.0,1.0
2022-06-24,150.89,152.74,149.62,152.34,139.644723236982,8527824,0.0,1.0
2022-06-23,148.72,150.8,147.54,149.45,136.99556182071,7794996,0.0,1.0
2022-06-22,143.72,150.1,143.61,147.56,135.263065254359,7996281,0.0,1.0
2022-06-21,139.95,143.965,139.7,143.47,131.513906018182,7160529,0.0,1.0
2022-06-17,137.6,139.53,137.185,138.28,126.756415447091,10429906,0.0,1.0
2022-06-16,136.54,139.29,135.76,139.15,127.553913866523,6963350,0.0,1.0
2022-06-15,136.57,139.09,136.23,138.09,126.582249125606,5981766,0.0,1.0
2022-06-14,139.44,140.66,136.318,137.62,126.151416646143,5861797,0.0,1.0
2022-06-13,140.86,142.065,138.78,139.42,127.801413376001,5996965,0.0,1.0
2022-06-10,144.34,144.6331,142.15,143.2,131.266406508703,5465177,0.0,1.0
2022-06-09,149.72,150.52,145.3,145.43,133.310569124027,5644278,0.0,1.0
2022-06-08,148.9,149.85,148.245,149.25,136.812228850726,4835297,0.0,1.0
2022-06-07,146.92,149.345,145.865,149.14,136.711395717235,4991336,0.0,1.0
2022-06-06,147.0,147.82,145.66,146.53,134.31890045894,3912363,0.0,1.0
2022-06-03,146.75,148.21,146.75,147.17,134.90556596289,4891769,0.0,1.0
2022-06-02,146.65,147.07,142.9,146.75,134.520566725923,5999151,0.0,1.0
2022-06-01,147.79,147.89,144.32,146.02,133.851401385481,5598079,0.0,1.0
2022-05-31,148.64,148.88,146.665,147.37,135.088898932874,11227814,0.0,1.0
2022-05-27,149.52,150.05,147.75,150.0,137.499727488167,8404961,0.0,1.0
2022-05-26,151.63,153.065,150.39,150.57,138.022226452622,6659284,0.0,1.0
2022-05-25,150.36,152.99,149.79,151.96,139.296390594012,5042646,0.0,1.0
2022-05-24,147.03,151.35,146.61,149.11,136.683895771737,6367369,0.0,1.0
2022-05-23,151.65,152.0,147.19,148.03,135.693897733822,6886431,0.0,1.0
2022-05-20,152.33,153.52,147.81,151.01,138.425558986587,6746396,0.0,1.0
2022-05-19,151.2,152.4,149.28,151.72,139.076391030031,5994936,0.0,1.0
2022-05-18,154.79,155.7,151.75,152.43,139.727223073475,6498124,0.0,1.0
2022-05-17,155.38,155.79,152.85,154.78,141.88138547079,6032338,0.0,1.0
2022-05-16,153.93,156.89,153.27,155.47,142.513884217235,6565644,0.0,1.0
2022-05-13,153.42,154.39,151.895,153.5,140.708054462891,6398527,0.0,1.0
2022-05-12,153.38,154.35,150.15,154.29,141.432219694328,6914812,0.0,1.0
2022-05-11,151.02,154.76,150.94,151.96,139.296390594012,5630020,0.0,1.0
2022-05-10,151.27,154.53,150.51,152.09,139.415557024502,6525184,0.0,1.0
2022-05-09,151.62,153.5362,148.9338,150.96,138.379725744091,6968994,0.0,1.0
2022-05-06,149.68,153.52,149.015,152.83,140.093889013443,6145590,0.0,1.0
2022-05-05,152.77,153.32,150.04,152.18,139.498056860995,6869281,0.0,1.0
2022-05-04,148.18,152.37,147.59,151.59,138.957224599541,5748949,0.0,1.0
2022-05-03,148.05,150.74,147.95,149.6,137.133061548198,6163420,0.0,1.0
2022-05-02,146.65,148.9,143.44,147.87,135.547231357835,9690811,0.0,1.0
2022-04-29,149.56,149.86,139.93,146.88,134.639733156413,25155901,0.0,1.0
2022-04-28,158.36,158.44,154.335,156.31,143.283882691169,7466852,0.0,1.0
2022-04-27,156.56,159.5,154.5602,157.62,144.484713644566,6039054,0.0,1.0
2022-04-26,156.44,159.69,155.82,156.18,143.164716260679,6777286,0.0,1.0
2022-04-25,154.84,156.64,152.84,156.3,143.27471604267,6932604,0.0,1.0
2022-04-22,157.28,158.32,154.34,154.99,142.073885089273,7938279,0.0,1.0
2022-04-21,157.0,160.38,155.35,158.52,145.309712009495,7903316,0.0,1.0
2022-04-20,156.36,158.1,155.52,156.7,143.641381982638,6151042,0.0,1.0
2022-04-19,160.4,160.5,153.71,156.35,143.320549285166,9359942,0.0,1.0
2022-04-18,161.96,162.79,158.75,159.36,146.079710483428,6500188,0.0,1.0
2022-04-14,157.85,163.87,156.82,162.31,148.783871790696,11074802,0.0,1.0
2022-04-13,165.0,165.0,156.445,158.95,145.703877894961,18312612,1.41,1.0
2022-04-12,169.31,170.5599,166.21,167.31,152.018681782277,8279674,0.0,1.0
2022-04-11,174.9,175.04,169.32,169.83,154.308366069476,8163215,0.0,1.0
2022-04-08,173.0,175.91,172.5024,174.96,158.969509082703,7204244,0.0,1.0
2022-04-07,167.67,174.59,167.54,173.28,157.443052891237,7468993,0.0,1.0
2022-04-06,164.49,169.27,163.8,168.91,153.472449583673,8810799,0.0,1.0
2022-04-05,161.89,165.96,161.84,163.43,148.49329486389,6609903,0.0,1.0
2022-04-04,162.5,163.835,161.4603,161.89,147.094043355046,6893388,0.0,1.0
2022-04-01,162.15,163.07,160.1,162.68,147.811841206986,5703304,0.0,1.0
2022-03-31,162.93,164.659,162.095,162.11,147.293936427738,8670050,0.0,1.0
2022-03-30,161.72,164.35,161.72,163.75,148.784048424169,5151769,0.0,1.0
