,ZBH_Open,ZBH_High,ZBH_Low,ZBH_Close,ZBH_Adj Close,ZBH_Volume,ZBH_Dividend Amount,ZBH_Split Coefficient
2011-02-18,63.110001,65.220001,62.560001,63.73,55.6129626255984,2896100,0.0,1.0
2011-02-17,60.950001,62.299999,60.799999,62.25,54.3214643565589,1846200,0.0,1.0
2011-02-16,60.790001,61.439999,60.619999,61.310001,53.5011893015597,1205500,0.0,1.0
2011-02-15,60.48,60.849998,60.34,60.669998,52.9427009456948,861900,0.0,1.0
2011-02-14,60.580002,60.970001,60.5,60.779999,53.0386915545412,658900,0.0,1.0
2011-02-11,59.73,60.759998,59.509998,60.630001,52.907798204974,1967400,0.0,1.0
2011-02-10,59.029999,60.349998,59.029999,60.049999,52.4016687596771,2170200,0.0,1.0
2011-02-09,59.799999,60.080002,58.830002,59.369999,51.8082776630914,2352000,0.0,1.0
2011-02-08,60.07,60.5,59.759998,59.959999,52.323131702776,1785600,0.0,1.0
2011-02-07,60.630001,60.68,59.939999,59.990002,52.349313339645,2767800,0.0,1.0
2011-02-04,60.5,60.740002,59.98,60.650002,52.9252517569193,2445600,0.0,1.0
2011-02-03,60.220001,60.619999,60.02,60.5,52.7943549168163,2279300,0.0,1.0
2011-02-02,59.919998,60.66,59.529999,60.52,52.8118075961277,2004100,0.0,1.0
2011-02-01,59.349998,60.400002,59.32,60.209999,52.5412901941678,1676500,0.0,1.0
2011-01-31,58.669998,59.43,58.5,59.16,51.6250254029562,2001600,0.0,1.0
2011-01-28,58.98,59.200001,58.43,58.580002,51.1188994481952,2587400,0.0,1.0
2011-01-27,58.009998,60.68,57.599998,59.080002,51.5552164309788,5180500,0.0,1.0
2011-01-26,56.450001,56.57,54.900002,55.279999,48.2392047439215,3396900,0.0,1.0
2011-01-25,55.060001,56.5,54.830002,56.380001,49.1991038513134,2634600,0.0,1.0
2011-01-24,56.240002,56.48,55.169998,55.43,48.3701007113905,1922000,0.0,1.0
2011-01-21,56.310001,57.259998,55.939999,56.360001,49.181651172002,2266800,0.0,1.0
2011-01-20,55.959999,56.34,55.57,55.84,48.7278806372731,1588500,0.0,1.0
2011-01-19,56.27,56.599998,55.709999,55.93,48.8064176941741,2109900,0.0,1.0
2011-01-18,55.810001,56.34,55.580002,56.16,49.0071235062546,1568900,0.0,1.0
2011-01-14,55.130001,55.869999,55.02,55.77,48.6667962596834,1445200,0.0,1.0
2011-01-13,55.599998,55.68,55.240002,55.439999,48.3788261784122,1129400,0.0,1.0
2011-01-12,55.139999,55.700001,54.799999,55.700001,48.6057127547277,2103600,0.0,1.0
2011-01-11,53.849998,55.490002,53.810001,54.889999,47.8988774973503,3188900,0.0,1.0
2011-01-10,52.77,53.09,52.509998,53.0,46.2496001750622,2237600,0.0,1.0
2011-01-07,52.75,52.779999,52.150002,52.59,45.8918202491797,2686900,0.0,1.0
2011-01-06,54.02,54.040001,52.16,52.599998,45.9005448435674,4292700,0.0,1.0
2011-01-05,53.98,54.279999,53.91,54.279999,47.3665707783543,1803000,0.0,1.0
2011-01-04,54.959999,55.110001,54.099998,54.240002,47.3316680376335,1800300,0.0,1.0
2011-01-03,54.099998,55.049999,53.84,54.970001,47.9686899598636,1893800,0.0,1.0
2010-12-31,53.900002,54.16,53.59,53.68,46.8429912716479,719600,0.0,1.0
2010-12-30,53.919998,54.16,53.689999,53.900002,47.0349724893406,679700,0.0,1.0
2010-12-29,54.299999,54.540001,53.970001,53.970001,47.0960559942964,606400,0.0,1.0
2010-12-28,54.470001,54.540001,54.139999,54.16,47.2618555751202,770600,0.0,1.0
2010-12-27,54.200001,54.529999,54.02,54.450001,47.5149202977686,579000,0.0,1.0
2010-12-23,54.790001,54.990002,54.32,54.419998,47.4887386608997,888100,0.0,1.0
2010-12-22,54.119999,54.970001,53.900002,54.970001,47.9686899598636,1265300,0.0,1.0
2010-12-21,54.34,54.740002,54.0,54.099998,47.2094957919182,1756600,0.0,1.0
2010-12-20,54.700001,54.700001,54.130001,54.490002,47.5498265290253,1686600,0.0,1.0
2010-12-17,53.98,54.73,53.860001,54.5,47.558551123413,2678100,0.0,1.0
2010-12-16,53.669998,54.189999,53.119999,54.130001,47.2356774287871,1942700,0.0,1.0
2010-12-15,53.459999,54.5,53.360001,53.700001,46.8604448235932,2868900,0.0,1.0
2010-12-14,52.32,53.849998,52.32,53.619999,46.7906323610799,2287000,0.0,1.0
2010-12-13,53.27,53.32,52.299999,52.360001,45.6911153097332,1712200,0.0,1.0
2010-12-10,52.0,53.209999,51.830002,53.110001,46.3455907839086,2411600,0.0,1.0
2010-12-09,51.580002,51.91,51.299999,51.860001,45.2547983269496,1519000,0.0,1.0
2010-12-08,50.27,51.5,50.27,51.41,44.8621121698103,2204400,0.0,1.0
2010-12-07,50.389999,50.560001,50.02,50.27,43.8673094490637,2635400,0.0,1.0
2010-12-06,49.84,50.240002,49.599998,49.919998,43.5618858158473,1331200,0.0,1.0
2010-12-03,49.900002,50.380001,49.810001,50.02,43.6491509576719,1862100,0.0,1.0
2010-12-02,50.009998,50.349998,49.990002,50.139999,43.753866160906,2018000,0.0,1.0
2010-12-01,49.75,50.459999,49.75,50.130001,43.7451415665183,2059500,0.0,1.0
2010-11-30,49.41,49.759998,49.200001,49.259998,42.9859473985729,1921400,0.0,1.0
2010-11-29,49.84,50.099998,49.650002,49.939999,43.5793393677926,1209500,0.0,1.0
2010-11-26,50.07,50.529999,49.91,50.110001,43.7276888872069,273600,0.0,1.0
2010-11-24,50.48,50.650002,50.220001,50.439999,44.0156563505762,1006100,0.0,1.0
2010-11-23,49.639999,50.310001,49.57,50.02,43.6491509576719,1766800,0.0,1.0
2010-11-22,50.259998,50.73,49.970001,50.220001,43.8236786234193,1799400,0.0,1.0
2010-11-19,50.5,50.880001,50.43,50.509998,44.0767398555319,1226800,0.0,1.0
2010-11-18,50.450001,51.080002,50.279999,50.59,44.1465523180452,1439500,0.0,1.0
2010-11-17,50.119999,50.59,50.0,50.0,43.6316982783606,1706500,0.0,1.0
2010-11-16,50.5,50.610001,50.209999,50.220001,43.8236786234193,2363600,0.0,1.0
2010-11-15,51.099998,51.25,50.689999,50.700001,44.2425429268916,1857000,0.0,1.0
2010-11-12,50.970001,51.220001,50.75,50.950001,44.4607014182834,2273600,0.0,1.0
2010-11-11,51.150002,51.380001,50.709999,51.290001,44.7573969665762,2875800,0.0,1.0
2010-11-10,52.009998,52.25,51.09,51.689999,45.1064488075352,2178400,0.0,1.0
2010-11-09,51.900002,52.220001,51.529999,52.07,45.4380505870847,2635900,0.0,1.0
2010-11-08,51.900002,51.919998,51.380001,51.580002,45.0104616892247,2292100,0.0,1.0
2010-11-05,50.810001,52.490002,50.810001,51.810001,45.2111666286712,4045600,0.0,1.0
2010-11-04,50.110001,50.900002,49.950001,50.759998,44.2948983469237,4629400,0.0,1.0
2010-11-03,49.0,49.779999,48.740002,49.599998,43.2826429468658,3150600,0.0,1.0
2010-11-02,48.360001,49.18,48.110001,48.990002,42.7503397184056,3107900,0.0,1.0
2010-11-01,47.740002,48.279999,47.52,48.099998,41.973691998515,3478800,0.0,1.0
2010-10-29,48.669998,49.0,47.09,47.439999,41.3977544538746,7030600,0.0,1.0
2010-10-28,50.259998,50.759998,47.599998,49.41,43.1168442386759,7747400,0.0,1.0
2010-10-27,51.52,52.080002,50.98,51.889999,45.2809756006487,2422200,0.0,1.0
2010-10-26,51.360001,52.0,51.150002,51.889999,45.2809756006487,1348600,0.0,1.0
2010-10-25,51.580002,52.049999,51.52,51.560001,44.9930081372794,1271300,0.0,1.0
2010-10-22,51.34,51.470001,51.119999,51.290001,44.7573969665762,796900,0.0,1.0
2010-10-21,50.950001,51.799999,50.830002,51.380001,44.8359340234773,1795800,0.0,1.0
2010-10-20,51.66,51.73,50.549999,50.68,44.2250893749463,2827900,0.0,1.0
2010-10-19,51.389999,51.5,50.5,50.66,44.2076366956349,2708300,0.0,1.0
2010-10-18,51.299999,52.330002,51.18,52.23,45.5776720215755,1927600,0.0,1.0
2010-10-15,50.700001,51.310001,50.290001,51.220001,44.6963125889866,2204000,0.0,1.0
2010-10-14,50.5,50.919998,49.98,50.310001,43.9022156803204,2093900,0.0,1.0
2010-10-13,51.34,51.459999,49.57,50.5,44.0680152611442,4232100,0.0,1.0
2010-10-12,51.470001,51.52,49.73,50.98,44.4868795646164,4731500,0.0,1.0
2010-10-11,51.950001,52.02,51.41,51.619999,45.0453644299455,1519400,0.0,1.0
2010-10-08,52.23,52.560001,51.580002,51.959999,45.3420599782384,2142000,0.0,1.0
2010-10-07,52.869999,52.889999,51.77,52.099998,45.4642278607838,2103300,0.0,1.0
2010-10-06,52.439999,52.75,52.330002,52.75,46.0314416836704,1091100,0.0,1.0
2010-10-05,51.689999,52.720001,51.619999,52.419998,45.7434707297653,1763900,0.0,1.0
2010-10-04,52.330002,52.669998,51.060001,51.23,44.7050380560082,1859600,0.0,1.0
2010-10-01,52.509998,52.810001,52.279999,52.650002,45.9441800323816,1724400,0.0,1.0
2010-09-30,52.279999,52.740002,51.799999,52.330002,45.6649371634001,1988800,0.0,1.0
2010-09-29,51.48,52.400002,51.23,52.150002,45.507863049598,2131400,0.0,1.0
2010-09-28,50.169998,51.790001,49.5,51.689999,45.1064488075352,4273400,0.0,1.0
2010-09-27,51.200001,51.200001,49.990002,50.110001,43.7276888872069,3127000,0.0,1.0
2010-09-24,50.68,51.810001,50.669998,51.810001,45.2111666286712,1236900,0.0,1.0
2010-09-23,50.279999,50.790001,50.009998,50.330002,43.9196692322657,1327200,0.0,1.0
2010-09-22,51.450001,51.75,50.490002,50.599998,44.155276912433,1629600,0.0,1.0
2010-09-21,51.43,51.889999,51.080002,51.529999,44.9668273730444,1438700,0.0,1.0
2010-09-20,50.869999,51.689999,50.540001,51.599998,45.0279108780002,1428500,0.0,1.0
2010-09-17,50.73,50.98,50.349998,50.68,44.2250893749463,1981800,0.0,1.0
2010-09-16,50.360001,50.580002,49.599998,50.57,44.1290996387339,1531200,0.0,1.0
2010-09-15,49.75,50.580002,49.490002,50.57,44.1290996387339,2064900,0.0,1.0
2010-09-14,49.119999,49.950001,48.66,49.869999,43.5182549902029,1895900,0.0,1.0
2010-09-13,49.470001,49.66,49.09,49.299999,43.0208536298296,1553900,0.0,1.0
2010-09-10,48.919998,49.419998,48.599998,48.990002,42.7503397184056,1522700,0.0,1.0
2010-09-09,49.080002,49.240002,48.709999,48.950001,42.715433487149,1413100,0.0,1.0
2010-09-08,48.709999,48.98,48.27,48.700001,42.4972749957572,2298300,0.0,1.0
2010-09-07,49.099998,49.450001,48.849998,49.0,42.7590643127934,1698900,0.0,1.0
2010-09-03,48.880001,49.43,48.82,49.279999,43.0034009505182,1428200,0.0,1.0
2010-09-02,48.130001,48.759998,47.900002,48.549999,42.3663781556542,1426900,0.0,1.0
2010-09-01,47.720001,48.599998,47.549999,47.700001,41.62464103019,1870400,0.0,1.0
2010-08-31,47.419998,47.560001,46.959999,47.169998,41.1621424105374,1934800,0.0,1.0
2010-08-30,47.869999,48.07,47.529999,47.529999,41.4762915107756,1272300,0.0,1.0
2010-08-27,47.34,48.080002,47.119999,48.009998,41.8951549416139,1409600,0.0,1.0
2010-08-26,47.759998,47.849998,47.119999,47.279999,41.2581330193838,1672700,0.0,1.0
2010-08-25,46.380001,47.970001,46.27,47.720001,41.6420937095013,2950000,0.0,1.0
2010-08-24,48.849998,48.849998,46.860001,46.970001,40.9876182353259,3615200,0.0,1.0
2010-08-23,50.150002,50.59,49.360001,49.369999,43.0819380074193,1649200,0.0,1.0
2010-08-20,50.029999,50.549999,49.48,49.82,43.4746241645585,1779300,0.0,1.0
2010-08-19,51.630001,51.630001,50.169998,50.220001,43.8236786234193,1826000,0.0,1.0
2010-08-18,51.23,52.18,51.049999,51.869999,45.2635229213373,1596300,0.0,1.0
2010-08-17,51.139999,51.599998,50.889999,51.209999,44.6875845040629,2049500,0.0,1.0
2010-08-16,51.130001,51.470001,50.599998,51.0,44.5043322439278,1349000,0.0,1.0
2010-08-13,51.720001,51.900002,51.380001,51.439999,44.8882903161434,1454800,0.0,1.0
2010-08-12,51.450001,52.32,51.310001,52.0,45.376966209495,2847400,0.0,1.0
2010-08-11,53.209999,53.209999,51.889999,52.009998,45.3856908038827,3295600,0.0,1.0
2010-08-10,53.610001,54.400002,53.290001,53.900002,47.0349724893406,2126700,0.0,1.0
2010-08-09,54.389999,54.490002,53.720001,53.990002,47.1135095462417,1217100,0.0,1.0
2010-08-06,54.080002,54.299999,53.259998,53.98,47.1047814613181,1589100,0.0,1.0
2010-08-05,54.509998,54.650002,54.16,54.5,47.558551123413,1846100,0.0,1.0
2010-08-04,54.189999,54.950001,54.009998,54.830002,47.8465220773181,1903800,0.0,1.0
2010-08-03,53.790001,54.41,53.779999,54.189999,47.2880337214532,1946200,0.0,1.0
2010-08-02,53.459999,54.189999,53.41,53.830002,46.9738881117509,2271900,0.0,1.0
2010-07-30,51.639999,53.200001,51.5,52.990002,46.2408755806745,2600700,0.0,1.0
2010-07-29,53.790001,53.790001,51.990002,52.16,45.5165876439858,3837000,0.0,1.0
2010-07-28,53.700001,53.950001,53.119999,53.48,46.6684644785345,4068000,0.0,1.0
2010-07-27,53.619999,54.040001,53.299999,53.869999,47.0087908524717,3320800,0.0,1.0
2010-07-26,53.200001,53.779999,52.860001,53.32,46.5288430440437,3574800,0.0,1.0
2010-07-23,52.580002,53.380001,52.32,52.939999,46.1972412644942,3374600,0.0,1.0
2010-07-22,54.77,55.299999,52.27,52.509998,45.8220077866664,5840300,0.0,1.0
2010-07-21,52.790001,53.639999,52.150002,52.970001,46.2234220287292,5164800,0.0,1.0
2010-07-20,54.779999,55.259998,53.82,55.150002,48.1257649462997,2761600,0.0,1.0
2010-07-19,56.07,56.380001,55.599998,55.990002,48.8587774773761,955800,0.0,1.0
2010-07-16,57.759998,57.91,55.740002,55.91,48.7889650148628,1549000,0.0,1.0
2010-07-15,57.439999,58.080002,57.209999,57.919998,50.542957540385,1648200,0.0,1.0
2010-07-14,56.75,57.490002,56.630001,57.490002,50.1677284257269,1575700,0.0,1.0
2010-07-13,56.380001,57.57,56.380001,56.919998,49.6703235748178,2103600,0.0,1.0
2010-07-12,56.09,56.200001,55.759998,56.009998,48.8762266661516,1362500,0.0,1.0
2010-07-09,56.080002,56.389999,55.869999,56.220001,49.0594824168226,1319700,0.0,1.0
2010-07-08,56.450001,56.849998,55.75,56.330002,49.155473025669,1823900,0.0,1.0
2010-07-07,55.049999,56.310001,54.52,56.220001,49.0594824168226,1831700,0.0,1.0
2010-07-06,54.669998,55.650002,54.610001,55.040001,48.0297743374533,2160500,0.0,1.0
2010-07-02,53.93,54.73,53.799999,54.32,47.4014770096109,1633200,0.0,1.0
2010-07-01,54.07,54.07,52.73,53.880001,47.0175189373953,1939400,0.0,1.0
2010-06-30,54.68,55.09,53.84,54.049999,47.1658649662738,2680900,0.0,1.0
2010-06-29,55.169998,56.470001,54.18,54.599998,47.6458127747018,3931400,0.0,1.0
2010-06-28,53.18,54.959999,53.040001,54.57,47.6196355010027,2643400,0.0,1.0
2010-06-25,53.360001,53.450001,52.900002,53.27,46.4852113457654,1813800,0.0,1.0
2010-06-24,53.889999,53.889999,53.029999,53.209999,46.4328524351974,1848800,0.0,1.0
2010-06-23,54.549999,54.549999,53.52,54.18,47.2793082544315,1631800,0.0,1.0
2010-06-22,55.110001,55.43,54.529999,54.580002,47.6283635859263,1735100,0.0,1.0
2010-06-21,55.68,56.029999,54.77,55.0,47.9948681061966,2106800,0.0,1.0
2010-06-18,55.07,55.290001,54.639999,55.049999,48.038498931841,3203300,0.0,1.0
2010-06-17,55.200001,55.220001,54.57,55.009998,48.0035927005844,1349600,0.0,1.0
2010-06-16,54.470001,55.349998,53.23,55.16,48.1344895406874,2250400,0.0,1.0
2010-06-15,53.880001,54.560001,53.799999,54.360001,47.4363832408676,2614100,0.0,1.0
2010-06-14,54.029999,54.580002,53.580002,53.66,46.8255385923366,1831900,0.0,1.0
2010-06-11,53.400002,54.23,53.27,54.009998,47.1309587350172,1625100,0.0,1.0
2010-06-10,53.849998,54.23,53.630001,54.060001,47.1745930511974,1952200,0.0,1.0
2010-06-09,53.279999,54.169998,53.0,53.220001,46.441580520121,2569600,0.0,1.0
2010-06-08,52.75,53.25,52.259998,52.990002,46.2408755806745,2215800,0.0,1.0
2010-06-07,53.439999,53.59,52.630001,52.66,45.9529046267694,1539800,0.0,1.0
2010-06-04,54.32,54.689999,53.009998,53.18,46.4066742888643,2565800,0.0,1.0
2010-06-03,55.59,55.669998,54.799999,55.23,48.1955739182771,2113800,0.0,1.0
2010-06-02,54.169998,55.099998,53.889999,55.099998,48.0821297574854,1651500,0.0,1.0
2010-06-01,55.360001,55.360001,54.099998,54.169998,47.2705801695079,3228700,0.0,1.0
2010-05-28,55.25,56.450001,55.09,55.93,48.8064176941741,2924700,0.0,1.0
2010-05-27,54.919998,55.349998,54.48,55.32,48.2741109751781,1620000,0.0,1.0
2010-05-26,55.18,55.369999,54.119999,54.23,47.3229399527099,2795800,0.0,1.0
2010-05-25,54.66,54.880001,53.580002,54.849998,47.8639712660936,2373400,0.0,1.0
2010-05-24,55.34,56.669998,55.32,55.610001,48.5271756978266,2332500,0.0,1.0
2010-05-21,55.279999,56.57,54.709999,55.830002,48.7191560428854,2893100,0.0,1.0
2010-05-20,57.450001,57.459999,56.07,56.07,48.9285864493536,1757200,0.0,1.0
2010-05-19,58.580002,58.810001,58.0,58.369999,50.9356436975242,1074300,0.0,1.0
2010-05-18,59.169998,59.880001,58.619999,58.700001,51.2236146514293,1159800,0.0,1.0
2010-05-17,59.66,60.009998,58.150002,59.040001,51.5203101997221,2442800,0.0,1.0
2010-05-14,60.349998,60.580002,59.27,59.560001,51.9740798618171,969400,0.0,1.0
2010-05-13,60.970001,61.200001,60.650002,60.650002,52.9252517569193,1064800,0.0,1.0
2010-05-12,60.93,61.23,60.450001,61.099998,53.3179335508887,2274600,0.0,1.0
2010-05-11,60.619999,61.240002,60.060001,60.700001,52.9688825825637,1573400,0.0,1.0
2010-05-10,60.419998,61.439999,59.91,60.880001,53.1259566963658,1966200,0.0,1.0
2010-05-07,59.419998,59.599998,57.720001,58.5,51.0490869856819,3506600,0.0,1.0
2010-05-06,60.0,61.07,57.669998,59.740002,52.1311548482532,4451000,0.0,1.0
2010-05-05,59.84,60.34,59.48,60.310001,52.6285553359925,2280700,0.0,1.0
2010-05-04,60.68,61.080002,60.0,60.240002,52.5674718310368,1440700,0.0,1.0
2010-05-03,60.959999,61.490002,60.580002,61.330002,53.518642853505,707500,0.0,1.0
2010-04-30,61.52,61.970001,60.5,60.91,53.1521348426989,1430300,0.0,1.0
2010-04-29,61.869999,61.970001,61.380001,61.610001,53.7629794912299,2769000,0.0,1.0
2010-04-28,61.130001,61.93,60.73,61.450001,53.6233580567391,2461200,0.0,1.0
2010-04-27,60.950001,61.68,60.630001,60.82,53.0735977857978,2433500,0.0,1.0
2010-04-26,62.16,62.5,61.02,61.139999,53.3528397821454,3616400,0.0,1.0
2010-04-23,60.66,61.119999,60.310001,60.970001,53.2044937532669,2322600,0.0,1.0
2010-04-22,59.290001,60.639999,58.5,60.619999,52.8990701200504,2803000,0.0,1.0
2010-04-21,61.09,61.09,59.860001,60.220001,52.5500182790915,2520700,0.0,1.0
2010-04-20,60.66,61.290001,60.66,61.18,53.387746013402,1973100,0.0,1.0
2010-04-19,60.23,60.529999,59.66,60.369999,52.6809116286586,1178000,0.0,1.0
2010-04-16,60.849998,61.110001,59.799999,60.48,52.776902237505,1965200,0.0,1.0
2010-04-15,61.48,62.34,60.77,61.0,53.2306718995999,2644200,0.0,1.0
2010-04-14,60.02,61.119999,59.73,61.029999,53.256850045933,2212300,0.0,1.0
2010-04-13,59.27,60.150002,59.060001,60.09,52.4365749909337,1317800,0.0,1.0
2010-04-12,59.549999,59.810001,59.290001,59.34,51.7820995167583,734800,0.0,1.0
2010-04-09,58.990002,59.560001,58.799999,59.549999,51.9653517768935,1064300,0.0,1.0
2010-04-08,58.880001,59.23,58.599998,59.080002,51.5552164309788,1357900,0.0,1.0
2010-04-07,58.830002,59.450001,58.5,59.080002,51.5552164309788,1993700,0.0,1.0
2010-04-06,59.27,59.66,58.799999,58.950001,51.4417731428211,1856500,0.0,1.0
2010-04-05,60.09,60.259998,59.349998,59.5,51.9217209512491,1140700,0.0,1.0
2010-04-01,59.419998,59.990002,59.330002,59.990002,52.349313339645,1508300,0.0,1.0
2010-03-31,58.900002,59.43,58.709999,59.200001,51.6599316342129,1962400,0.0,1.0
2010-03-30,58.540001,59.110001,58.279999,59.029999,51.5115821147985,1754500,0.0,1.0
2010-03-29,57.389999,58.68,57.34,58.610001,51.1450775945282,1474700,0.0,1.0
2010-03-26,57.700001,57.98,57.150002,57.310001,50.0106534392909,1223700,0.0,1.0
2010-03-25,58.349998,58.349998,57.459999,57.48,50.1590003408033,1327800,0.0,1.0
2010-03-24,58.189999,58.630001,57.959999,58.049999,50.6564008285427,993800,0.0,1.0
2010-03-23,58.27,58.610001,57.57,58.459999,51.0141807544252,1468100,0.0,1.0
2010-03-22,57.009998,58.27,56.82,58.200001,50.7872976686457,3306600,0.0,1.0
2010-03-19,56.970001,57.580002,56.23,56.970001,49.713957890998,2438600,0.0,1.0
2010-03-18,57.630001,57.790001,57.330002,57.439999,50.1240941095467,1729100,0.0,1.0
2010-03-17,57.84,58.0,57.41,57.639999,50.2986209026601,2172400,0.0,1.0
2010-03-16,58.450001,58.650002,57.389999,57.810001,50.4469704220745,1964500,0.0,1.0
2010-03-15,58.98,59.349998,58.009998,58.240002,50.8222038999023,2643900,0.0,1.0
2010-03-12,57.439999,59.299999,57.439999,59.240002,51.6948378654695,4746800,0.0,1.0
2010-03-11,58.650002,58.759998,56.099998,57.029999,49.7663141836641,9028000,0.0,1.0
2010-03-10,58.939999,59.07,58.5,58.860001,51.36323608592,1256400,0.0,1.0
2010-03-09,59.18,59.48,59.040001,59.110001,51.5813945773118,1202800,0.0,1.0
2010-03-08,60.130001,60.52,59.509998,59.549999,51.9653517768935,1025400,0.0,1.0
2010-03-05,58.869999,60.299999,58.790001,60.099998,52.4452995853215,1614200,0.0,1.0
2010-03-04,59.150002,59.150002,58.5,58.779999,51.2934236234067,1172500,0.0,1.0
2010-03-03,59.0,59.240002,58.720001,59.040001,51.5203101997221,869200,0.0,1.0
2010-03-02,58.439999,59.32,58.23,59.060001,51.5377628790335,964100,0.0,1.0
2010-03-01,57.43,58.57,57.279999,58.23,50.8134758149787,1132300,0.0,1.0
2010-02-26,57.220001,57.759998,57.0,57.330002,50.0281069912362,917500,0.0,1.0
2010-02-25,57.07,57.32,56.48,57.240002,49.9495699343351,1054200,0.0,1.0
2010-02-24,57.470001,57.91,57.209999,57.439999,50.1240941095467,1071600,0.0,1.0
2010-02-23,57.939999,58.02,57.02,57.380001,50.0717378168806,820800,0.0,1.0
2010-02-22,58.099998,58.310001,57.73,58.139999,50.7349378854437,701500,0.0,1.0
2010-02-19,58.290001,58.619999,57.650002,58.099998,50.7000316541871,1072400,0.0,1.0
2010-02-18,58.119999,58.490002,57.990002,58.400002,50.9618253343931,767000,0.0,1.0
2010-02-17,58.419998,58.540001,58.02,58.34,50.9094655511911,984200,0.0,1.0
2010-02-16,57.470001,58.360001,57.34,58.360001,50.9269191031364,1000200,0.0,1.0
2010-02-12,57.049999,57.43,56.560001,57.240002,49.9495699343351,1156600,0.0,1.0
2010-02-11,56.419998,57.939999,56.419998,57.599998,50.2637146714035,2396300,0.0,1.0
2010-02-10,56.009998,57.220001,55.900002,56.68,49.4608931683496,2530800,0.0,1.0
2010-02-09,55.889999,56.529999,55.57,56.080002,48.9373145342772,1519000,0.0,1.0
2010-02-08,55.209999,56.310001,55.209999,55.419998,48.3613726264669,1338200,0.0,1.0
2010-02-05,55.5,55.59,54.720001,55.43,48.3701007113905,1726900,0.0,1.0
2010-02-04,56.59,56.880001,55.57,55.619999,48.5359002922143,1619000,0.0,1.0
2010-02-03,58.169998,58.169998,57.060001,57.130001,49.8535793254888,1272100,0.0,1.0
2010-02-02,57.110001,58.52,56.950001,58.299999,50.8745593199345,2173500,0.0,1.0
