,CXO_Open,CXO_High,CXO_Low,CXO_Close,CXO_Adj Close,CXO_Volume,CXO_Dividend Amount,CXO_Split Coefficient
2016-04-25,113.91,114.7,112.08,113.2,110.879769460554,1324594,0.0,1.0
2016-04-22,112.3,114.75,112.3,114.26,111.918042920167,1124275,0.0,1.0
2016-04-21,112.38,113.74,110.26,112.01,109.714160576649,1580688,0.0,1.0
2016-04-20,108.96,112.98,108.1,111.99,109.694570511373,1352805,0.0,1.0
2016-04-19,108.83,111.54,108.0,110.03,107.774744114353,1787240,0.0,1.0
2016-04-18,100.74,107.7,99.24,107.34,105.139880334769,1890669,0.0,1.0
2016-04-15,107.0,107.0,104.29,104.65,102.505016555186,1620530,0.0,1.0
2016-04-14,107.42,108.19,106.32,107.8,105.590451836111,831533,0.0,1.0
2016-04-13,107.43,107.81,105.2975,107.28,105.081110138942,1467545,0.0,1.0
2016-04-12,105.55,108.89,104.55,107.09,104.895004518823,1186716,0.0,1.0
2016-04-11,105.87,106.69,104.62,104.71,102.563786751013,1321851,0.0,1.0
2016-04-08,106.15,106.7,104.01,105.2,103.043743350268,2009024,0.0,1.0
2016-04-07,101.25,103.18,100.44,103.13,101.016171594231,1521039,0.0,1.0
2016-04-06,98.48,102.83,97.72,101.9,99.8113825797746,1781297,0.0,1.0
2016-04-05,96.48,98.74,95.87,97.48,95.4819781538413,1824456,0.0,1.0
2016-04-04,101.73,102.26,97.76,97.9,95.8933695246313,1259933,0.0,1.0
2016-04-01,98.65,101.71,98.26,101.13,99.0571650666595,1591028,0.0,1.0
2016-03-31,101.72,102.55,99.18,101.04,98.9690097729188,1502745,0.0,1.0
2016-03-30,104.94,105.61,100.98,101.95,99.8603577429639,1318867,0.0,1.0
2016-03-29,100.08,103.9999,99.7,103.49,101.368792769194,1086999,0.0,1.0
2016-03-28,103.8,104.02,100.5,101.85,99.7624074165853,1348631,0.0,1.0
2016-03-24,99.11,104.08,97.75,103.61,101.486333160848,1732571,0.0,1.0
2016-03-23,101.85,103.62,100.705,101.54,99.4587614048117,1788082,0.0,1.0
2016-03-22,103.44,104.43,102.73,103.36,101.241457344902,1241810,0.0,1.0
2016-03-21,104.51,106.15,102.76,104.33,102.191575510774,1477894,0.0,1.0
2016-03-18,106.2,106.78,102.74,104.9,102.749892371132,3048790,0.0,1.0
2016-03-17,106.32,107.0,104.46,104.96,102.808662566959,2324256,0.0,1.0
2016-03-16,103.52,105.93,102.58,105.37,103.210258905111,2001235,0.0,1.0
2016-03-15,99.99,102.55,99.41,102.5,100.399084538046,1554071,0.0,1.0
2016-03-14,99.69,103.295,99.5,102.19,100.095438526272,2487827,0.0,1.0
2016-03-11,98.61,102.43,98.125,102.06,99.9681031019803,2723489,0.0,1.0
2016-03-10,96.16,97.61,94.26,96.84,94.8550960650184,2282849,0.0,1.0
2016-03-09,97.63,98.69,94.85,96.68,94.6983755428127,1902057,0.0,1.0
2016-03-08,99.57,100.2,94.61,95.45,93.4935865283561,1782385,0.0,1.0
2016-03-07,98.1,101.21,95.9,101.15,99.0767551319352,3680052,0.0,1.0
2016-03-04,98.06,102.3,95.17,98.16,96.1480403732157,3826110,0.0,1.0
2016-03-03,95.78,100.16,95.245,97.23,95.2371023378949,2858691,0.0,1.0
2016-03-02,90.92,96.94,90.89,96.74,94.7571457386398,2385330,0.0,1.0
2016-03-01,90.58,92.06,89.06,91.24,89.3698777878178,3202514,0.0,1.0
2016-02-29,92.21,92.89,89.52,90.24,88.390374524032,2193341,0.0,1.0
2016-02-26,93.0,94.26,90.6,91.93,90.04573503983,2785390,0.0,1.0
2016-02-25,88.5,91.0,87.55,88.78,86.9602997589047,4492812,0.0,1.0
2016-02-24,90.25,92.0,88.05,91.54,89.6637287669536,3218128,0.0,1.0
2016-02-23,93.93,94.35,90.16,90.87,89.0074615802171,2551976,0.0,1.0
2016-02-22,93.53,95.19,92.75,94.97,93.0234249617389,3525027,0.0,1.0
2016-02-19,92.83,94.42,91.655,92.29,90.3983562147929,23881667,0.0,1.0
2016-02-18,95.57,96.24,92.7,93.96,92.0341266653152,6266917,0.0,1.0
2016-02-17,94.11,97.0,93.11,95.51,93.5523567241832,8177641,0.0,1.0
2016-02-16,89.2,89.5,86.63,88.14,86.3334176700818,1992478,0.0,1.0
2016-02-12,87.4,87.769,84.45,87.15,85.3637094389338,1208392,0.0,1.0
2016-02-11,84.23,85.16,80.7,84.9,83.1598270954157,1732486,0.0,1.0
2016-02-10,85.49,88.9099,83.55,85.97,84.2078955876666,1518721,0.0,1.0
2016-02-09,85.94,87.65,83.1,85.58,83.8258893147901,1670848,0.0,1.0
2016-02-08,85.0,88.058,82.81,87.15,85.3637094389338,1596412,0.0,1.0
2016-02-05,88.91,90.23,85.85,87.27,85.4812498305881,2154015,0.0,1.0
2016-02-04,92.71,93.2,88.72,90.0,88.1552937407234,2777923,0.0,1.0
2016-02-03,90.84,92.46,87.66,91.3,89.428647983645,2444459,0.0,1.0
2016-02-02,88.42,91.51,87.505,88.92,87.0974302158347,1580109,0.0,1.0
2016-02-01,93.82,94.41,89.42,92.01,90.1240953009329,1784379,0.0,1.0
2016-01-29,91.49,95.21,91.05,95.13,93.1801454839446,2313804,0.0,1.0
2016-01-28,93.49,93.54,88.58,91.08,89.2131572656121,2434187,0.0,1.0
2016-01-27,86.61,92.54,86.09,87.94,86.1375170173246,3046813,0.0,1.0
2016-01-26,83.29,88.63,81.62,88.15,86.3432127027196,2551016,0.0,1.0
2016-01-25,83.69,86.95,80.46,80.68,79.0263233222396,1546585,0.0,1.0
2016-01-22,86.04,88.9,83.25,85.87,84.109945261288,2874896,0.0,1.0
2016-01-21,72.69,82.16,72.245,81.39,79.7217706395275,3375452,0.0,1.0
2016-01-20,73.62,74.58,69.94,72.52,71.0335766897473,4669091,0.0,1.0
2016-01-19,78.66,79.29,74.77,75.98,74.4226579824463,3035135,0.0,1.0
2016-01-15,76.64,79.09,74.02,77.07,75.4903165399728,2675337,0.0,1.0
2016-01-14,79.17,81.96,75.58,80.95,79.2907892034618,2282825,0.0,1.0
2016-01-13,82.11,83.85,76.89,78.4,76.7930558808079,2284525,0.0,1.0
2016-01-12,83.59,84.89,77.41,80.52,78.8696028000339,4178568,0.0,1.0
2016-01-11,85.5,86.28,80.54,82.17,80.4857831852805,1917996,0.0,1.0
2016-01-08,83.33,85.56,81.76,84.42,82.6896655287985,1913442,0.0,1.0
2016-01-07,81.87,85.89,80.59,82.42,80.7306590012269,2310443,0.0,1.0
2016-01-06,86.84,87.01,82.765,84.29,82.5623301045064,2870709,0.0,1.0
2016-01-05,90.6,91.995,88.88,91.05,89.1837721676985,1506454,0.0,1.0
2016-01-04,92.68,93.79,88.87,90.29,88.4393496872213,2112378,0.0,1.0
2015-12-31,91.28,94.29,91.28,92.86,90.9566730751508,1263089,0.0,1.0
2015-12-30,90.81,92.78,90.03,91.58,89.702908897505,947232,0.0,1.0
2015-12-29,92.48,94.92,90.79,92.72,90.8195426182208,1619675,0.0,1.0
2015-12-28,93.7,93.75,89.89,90.5,88.6450453726163,1671733,0.0,1.0
2015-12-24,96.02,96.9999,94.16,95.77,93.8070275727676,898192,0.0,1.0
2015-12-23,90.01,96.67,89.93,96.54,94.5612450858826,2514032,0.0,1.0
2015-12-22,86.91,90.06,86.1,88.41,86.597883551304,3521911,0.0,1.0
2015-12-21,92.27,92.99,85.87,86.67,84.8935478723166,4312327,0.0,1.0
2015-12-18,95.8,97.14,91.92,91.97,90.0849151703814,3188695,0.0,1.0
2015-12-17,102.31,102.7,95.06,95.47,93.5131765936318,2943347,0.0,1.0
2015-12-16,108.48,108.84,101.88,102.15,100.056258395721,2085544,0.0,1.0
2015-12-15,103.93,108.87,102.63,108.57,106.344669349226,2398223,0.0,1.0
2015-12-14,98.27,102.9,98.27,102.43,100.330519309581,2092543,0.0,1.0
2015-12-11,102.33,102.8,98.78,98.99,96.9610280821579,1463163,0.0,1.0
2015-12-10,98.7,105.22,98.49,103.7,101.574488454589,2084950,0.0,1.0
2015-12-09,100.84,102.72,98.46,99.36,97.3234442897586,2061589,0.0,1.0
2015-12-08,99.45,102.12,97.05,100.19,98.1364319987009,2260276,0.0,1.0
2015-12-07,102.5,102.76,98.88,99.59,97.5487300404294,2094648,0.0,1.0
2015-12-04,105.0,107.555,103.27,105.84,103.670625439091,1376578,0.0,1.0
2015-12-03,107.52,108.39,105.48,106.2,104.023246614054,1141053,0.0,1.0
2015-12-02,111.35,111.42,105.67,106.0,103.827345961296,1857399,0.0,1.0
2015-12-01,110.52,112.5,110.0,111.91,109.616210250271,1253456,0.0,1.0
2015-11-30,108.76,110.165,108.04,109.44,107.19683718872,1042029,0.0,1.0
2015-11-27,109.21,109.94,107.15,108.3,106.080203468004,544073,0.0,1.0
2015-11-25,110.98,111.74,109.9,111.0,108.724862280226,774538,0.0,1.0
2015-11-24,110.31,113.815,110.31,112.53,110.223502273818,1111066,0.0,1.0
2015-11-23,108.72,110.25,107.05,109.5,107.255607384547,1036021,0.0,1.0
2015-11-20,109.27,110.81,107.6,108.71,106.481799806156,853531,0.0,1.0
2015-11-19,110.61,111.19,107.14,109.12,106.883396144308,848162,0.0,1.0
2015-11-18,110.19,112.21,108.19,112.06,109.763135739838,1233526,0.0,1.0
2015-11-17,107.26,109.94,104.7,109.08,106.844216013757,1542574,0.0,1.0
2015-11-16,105.07,107.91,103.75,107.76,105.551271705559,1412592,0.0,1.0
2015-11-13,103.98,105.4099,101.51,104.92,102.769482436408,2045901,0.0,1.0
2015-11-12,105.99,106.99,103.61,104.81,102.661737077391,1456314,0.0,1.0
2015-11-11,111.07,112.58,106.0,107.18,104.983159812564,1853567,0.0,1.0
2015-11-10,111.04,111.66,108.39,111.34,109.057893389913,1701753,0.0,1.0
2015-11-09,111.79,113.2765,109.93,111.53,109.243999010032,1507303,0.0,1.0
2015-11-06,112.65,115.17,110.59,111.43,109.146048683653,2594654,0.0,1.0
2015-11-05,114.34,116.81,109.29,113.2,110.879769460554,2788226,0.0,1.0
2015-11-04,117.77,119.24,113.82,116.75,114.357006046994,2230164,0.0,1.0
2015-11-03,115.95,120.41,115.95,117.83,115.414869571883,2308707,0.0,1.0
2015-11-02,115.17,116.57,114.39,115.14,112.780005792299,1453676,0.0,1.0
2015-10-30,116.23,117.52,113.03,115.91,113.534223305414,1420854,0.0,1.0
2015-10-29,114.5,117.75,113.79,116.0,113.622378599155,1417533,0.0,1.0
2015-10-28,110.86,115.89,109.31,114.78,112.427384617336,1592584,0.0,1.0
2015-10-27,109.34,111.06,106.66,110.78,108.509371562193,1694778,0.0,1.0
2015-10-26,112.02,113.21,110.92,111.45,109.165638748929,1152779,0.0,1.0
2015-10-23,111.83,113.77,109.71,112.6,110.292067502283,1316160,0.0,1.0
2015-10-22,112.6,114.46,110.95,112.83,110.517353252954,1097927,0.0,1.0
2015-10-21,112.69,113.9,111.2,111.76,109.469284760703,1352957,0.0,1.0
2015-10-20,111.81,114.46,111.215,113.78,111.44788135355,936318,0.0,1.0
2015-10-19,114.84,114.85,110.43,111.73,109.439899662789,1196387,0.0,1.0
2015-10-16,116.7,117.6,115.04,116.63,114.23946565534,1315524,0.0,1.0
2015-10-15,114.74,117.11,113.77,116.2,113.818279251912,1160259,0.0,1.0
2015-10-14,115.55,117.09,113.56,115.61,113.240372326278,1175399,0.0,1.0
2015-10-13,115.03,117.9,113.4,115.6,113.23057729364,2061176,0.0,1.0
2015-10-12,116.0,116.0,112.67,115.08,112.721235596472,1131536,0.0,1.0
2015-10-09,116.5,117.19,112.37,115.9,113.524428272776,1947608,0.0,1.0
2015-10-08,111.13,116.46,110.43,116.43,114.043565002583,2461593,0.0,1.0
2015-10-07,110.18,116.4,105.69,111.04,108.764042410777,2778481,0.0,1.0
2015-10-06,107.29,109.32,104.965,107.56,105.355371052802,2874106,0.0,1.0
2015-10-05,104.0,108.28,103.0,107.55,105.345576020164,2521147,0.0,1.0
2015-10-02,97.22,103.5,96.03,102.62,100.5166249297,2262118,0.0,1.0
2015-10-01,95.48,98.85,94.83,98.21,96.1970155364049,7044531,0.0,1.0
2015-09-30,97.57,100.17,95.78,98.3,96.2851708301457,1309102,0.0,1.0
2015-09-29,96.02,98.08,95.06,96.6,94.6200152817098,1115257,0.0,1.0
2015-09-28,99.88,100.542,94.78,95.14,93.1899405165825,1580399,0.0,1.0
2015-09-25,102.82,103.655,100.44,100.96,98.8906495118159,1007790,0.0,1.0
2015-09-24,100.1,102.57,99.07,101.73,99.644867024931,1083336,0.0,1.0
2015-09-23,103.28,104.06,100.61,100.98,98.9102395770917,1172388,0.0,1.0
2015-09-22,102.16,105.43,101.26,103.0,100.888836169939,1632797,0.0,1.0
2015-09-21,104.13,105.28,102.68,104.38,102.240550673963,938608,0.0,1.0
2015-09-18,102.36,104.23,101.89,102.67,100.56560009289,1704913,0.0,1.0
2015-09-17,105.04,107.84,104.05,105.27,103.112308578733,2081119,0.0,1.0
2015-09-16,99.72,105.14,99.62,104.93,102.779277469046,2426826,0.0,1.0
2015-09-15,96.86,98.11,96.24,98.1,96.0892701773885,2042227,0.0,1.0
2015-09-14,98.27,98.36,95.06,96.27,94.2967792046605,2235929,0.0,1.0
2015-09-11,99.97,100.23,96.96,98.62,96.5986118745571,2590707,0.0,1.0
2015-09-10,102.14,103.22,100.11,102.01,99.919127938791,1561583,0.0,1.0
2015-09-09,108.01,108.6897,101.42,101.58,99.4979415353631,1534542,0.0,1.0
2015-09-08,105.06,107.26,103.1375,106.92,104.728488963979,1448912,0.0,1.0
2015-09-04,104.64,105.571,103.1,104.47,102.328705967704,949330,0.0,1.0
2015-09-03,106.65,109.36,104.85,106.42,104.238737332086,1385585,0.0,1.0
2015-09-02,104.615,105.61,100.85,105.57,103.406159557869,1230342,0.0,1.0
2015-09-01,104.7,107.95,102.38,103.16,101.045556692145,1431775,0.0,1.0
2015-08-31,104.51,109.23,102.13,108.16,105.943073011074,1752332,0.0,1.0
2015-08-28,102.93,108.44,102.41,105.83,103.660830406453,2073550,0.0,1.0
2015-08-27,97.94,103.535,97.84,102.99,100.879041137301,2212157,0.0,1.0
2015-08-26,94.93,95.38,93.27,95.09,93.1409653533932,1853753,0.0,1.0
2015-08-25,98.69,99.34,92.41,92.53,90.6334369981015,1962823,0.0,1.0
2015-08-24,94.96,99.16,93.31,95.38,93.4250212998911,2788950,0.0,1.0
2015-08-21,103.74,104.62,100.23,100.77,98.7045438916966,2260296,0.0,1.0
2015-08-20,105.75,106.26,103.65,104.15,102.015264923293,2332536,0.0,1.0
2015-08-19,109.76,110.9684,105.07,105.59,103.425749623144,2112925,0.0,1.0
2015-08-18,109.18,110.7,108.47,110.57,108.303675876798,926739,0.0,1.0
2015-08-17,109.49,110.32,108.6,109.78,107.529868298407,708001,0.0,1.0
2015-08-14,109.82,111.65,109.28,110.13,107.872694440732,759317,0.0,1.0
2015-08-13,112.78,113.4425,109.67,109.97,107.715973918526,1335954,0.0,1.0
2015-08-12,111.43,114.15,110.03,114.09,111.751527365324,1549418,0.0,1.0
2015-08-11,109.86,112.2,107.95,111.93,109.635800315546,1499426,0.0,1.0
2015-08-10,107.89,111.87,106.93,111.76,109.469284760703,1150701,0.0,1.0
2015-08-07,108.5,111.59,106.66,107.32,105.120290269494,1736308,0.0,1.0
2015-08-06,105.03,109.54,104.03,108.96,106.726675622102,2910399,0.0,1.0
2015-08-05,106.59,108.3,105.42,105.95,103.778370798107,1628771,0.0,1.0
2015-08-04,105.63,107.29,104.45,105.15,102.994768187079,1690109,0.0,1.0
2015-08-03,105.37,108.19,103.89,104.5,102.358091065618,1945966,0.0,1.0
2015-07-31,107.55,108.4,106.37,106.56,104.375867789017,1731270,0.0,1.0
2015-07-30,107.46,112.59,107.16,108.45,106.227128957572,3876128,0.0,1.0
2015-07-29,101.99,107.43,101.33,106.78,104.591358507049,2506313,0.0,1.0
2015-07-28,99.97,102.45,98.91,102.19,100.095438526272,2390170,0.0,1.0
2015-07-27,101.15,101.77,98.03,99.19,97.156928734915,2345074,0.0,1.0
2015-07-24,105.43,106.02,102.57,103.01,100.898631202577,1738698,0.0,1.0
2015-07-23,105.71,106.92,104.2,105.62,103.455134721058,1913009,0.0,1.0
2015-07-22,104.44,105.7,102.94,105.41,103.249439035663,1780865,0.0,1.0
2015-07-21,103.52,106.52,103.52,104.18,102.044650021206,1238162,0.0,1.0
2015-07-20,104.83,105.56,101.84,102.65,100.546010027614,2343238,0.0,1.0
2015-07-17,107.27,107.56,104.82,105.04,102.887022828062,1309035,0.0,1.0
2015-07-16,109.08,109.42,106.83,107.51,105.306395889613,1105717,0.0,1.0
2015-07-15,110.28,111.46,107.0,108.1,105.884302815247,1100990,0.0,1.0
2015-07-14,109.52,112.2,109.1,111.25,108.969738096172,1364565,0.0,1.0
2015-07-13,108.5,110.36,107.5,110.17,107.911874571283,1131771,0.0,1.0
2015-07-10,110.99,111.695,108.0,108.44,106.217333924934,904238,0.0,1.0
2015-07-09,107.94,111.21,107.94,109.73,107.480893135218,906799,0.0,1.0
2015-07-08,108.72,109.57,106.77,106.85,104.659923735514,1669903,0.0,1.0
2015-07-07,107.5,109.58,103.97,109.49,107.245812351909,3047427,0.0,1.0
2015-07-06,110.09,111.36,107.26,107.39,105.188855497959,1629211,0.0,1.0
2015-07-02,112.03,113.23,111.7191,112.37,110.066781751612,1141989,0.0,1.0
2015-07-01,113.9,115.13,111.55,111.61,109.322359271135,2146671,0.0,1.0
2015-06-30,113.29,114.43,112.2,113.86,111.526241614653,1615794,0.0,1.0
2015-06-29,111.29,113.95,110.441,111.97,109.674980446098,2035990,0.0,1.0
2015-06-26,116.43,116.52,112.13,112.59,110.282272469645,5329352,0.0,1.0
2015-06-25,120.85,121.62,116.76,117.07,114.670447091405,2522118,0.0,1.0
2015-06-24,124.01,125.48,119.77,120.9,118.421944591705,1522072,0.0,1.0
2015-06-23,125.39,125.864,123.47,124.74,122.183237124643,1032921,0.0,1.0
2015-06-22,124.2,126.26,122.91,125.48,122.908069539844,1182324,0.0,1.0
2015-06-19,123.58,124.44,122.7,123.7,121.164553730305,1119417,0.0,1.0
2015-06-18,124.5,125.55,123.35,123.92,121.380044448338,813050,0.0,1.0
2015-06-17,127.39,127.48,123.085,124.17,121.624920264285,802728,0.0,1.0
2015-06-16,123.6,125.6,123.6,125.0,122.437907973227,498626,0.0,1.0
2015-06-15,122.75,124.715,122.36,124.09,121.546560003182,1414172,0.0,1.0
2015-06-12,123.71,124.31,122.75,123.95,121.409429546252,999048,0.0,1.0
2015-06-11,126.08,126.3,123.55,124.4,121.850206014955,992435,0.0,1.0
2015-06-10,124.69,126.11,123.65,125.67,123.094175159963,1128531,0.0,1.0
2015-06-09,121.77,124.31,121.515,122.55,120.038124976952,1269278,0.0,1.0
2015-06-08,117.66,120.56,116.72,120.23,117.765677404969,1456572,0.0,1.0
2015-06-05,117.07,120.85,117.07,118.16,115.738105648932,1450859,0.0,1.0
2015-06-04,118.25,119.29,117.8,118.04,115.620565257278,1059249,0.0,1.0
2015-06-03,121.95,123.815,119.58,119.59,117.138795316146,904038,0.0,1.0
2015-06-02,121.18,124.32,121.18,122.25,119.744273997816,1187243,0.0,1.0
2015-06-01,120.86,120.99,119.615,120.26,117.795062502882,915116,0.0,1.0
2015-05-29,118.11,121.28,117.37,120.3,117.834242633434,1627251,0.0,1.0
2015-05-28,117.58,118.54,114.88,117.31,114.905527874714,759337,0.0,1.0
2015-05-27,119.47,120.33,117.66,118.52,116.090726823895,806606,0.0,1.0
2015-05-26,119.28,120.71,118.0,119.45,117.001664859216,743010,0.0,1.0
2015-05-22,120.52,122.79,120.01,121.49,118.999851517339,790949,0.0,1.0
2015-05-21,119.73,122.09,119.268,122.03,119.528783279783,1029855,0.0,1.0
2015-05-20,117.34,119.25,114.91,118.9,116.462938064133,1130122,0.0,1.0
2015-05-19,117.21,117.85,115.2,116.61,114.219875590064,866834,0.0,1.0
2015-05-18,116.33,119.065,115.02,118.66,116.227857280825,1101428,0.0,1.0
2015-05-15,113.0,117.03,111.78,115.84,113.465658076949,1059400,0.0,1.0
2015-05-14,118.53,118.53,113.64,114.15,111.810297561151,1618265,0.0,1.0
2015-05-13,120.36,120.61,116.99,118.07,115.649950355191,888876,0.0,1.0
2015-05-12,115.71,119.68,115.48,119.59,117.138795316146,1066822,0.0,1.0
2015-05-11,119.53,119.644,114.295,115.35,112.985701477694,1119791,0.0,1.0
2015-05-08,117.93,118.95,115.34,118.3,115.875236105862,1124472,0.0,1.0
2015-05-07,120.27,120.31,115.41,117.12,114.719422254595,1658673,0.0,1.0
2015-05-06,123.0,123.6,119.1132,120.1,117.638341980676,1808784,0.0,1.0
2015-05-05,134.07,134.13,119.712,121.04,118.559075048635,3786782,0.0,1.0
2015-05-04,125.27,127.0,122.61,126.74,124.142243652214,2215889,0.0,1.0
2015-05-01,125.83,127.35,124.14,124.6,122.046106667713,893457,0.0,1.0
2015-04-30,128.4,128.82,124.6,126.66,124.063883391111,889051,0.0,1.0
2015-04-29,125.86,128.55,124.3,128.31,125.680063776358,1157502,0.0,1.0
2015-04-28,125.45,126.24,123.5,126.01,123.427206269651,868941,0.0,1.0
2015-04-27,126.95,127.03,124.02,125.04,122.477088103778,825232,0.0,1.0
2015-04-24,126.18,126.65,124.48,125.84,123.260690714807,770764,0.0,1.0
2015-04-23,124.4,127.765,123.94,126.48,123.88757280363,1078096,0.0,1.0
2015-04-22,124.12,124.65,122.32,123.6,121.066603403927,890127,0.0,1.0
2015-04-21,125.67,126.758,123.13,123.27,120.743367326877,1694000,0.0,1.0
2015-04-20,124.17,127.27,123.78,125.48,122.908069539844,1225407,0.0,1.0
2015-04-17,124.19,125.5,122.98,124.75,122.19303215728,948977,0.0,1.0
2015-04-16,124.21,128.36,122.991,125.57,122.996224833585,1358461,0.0,1.0
2015-04-15,121.47,125.89,121.47,125.04,122.477088103778,1581972,0.0,1.0
2015-04-14,120.63,122.46,119.84,122.26,119.754069030454,828263,0.0,1.0
2015-04-13,121.57,122.25,118.68,119.44,116.991869826578,582295,0.0,1.0
2015-04-10,122.8,122.8,120.11,120.91,118.431739624343,1047301,0.0,1.0
2015-04-09,120.5,122.65,119.86,122.2,119.695298834627,1281587,0.0,1.0
2015-04-08,124.35,124.35,119.0,119.75,117.295515838351,1197719,0.0,1.0
2015-04-07,121.12,122.89,120.26,121.0,118.519894918084,1410876,0.0,1.0
2015-04-06,120.54,122.69,119.03,121.16,118.676615440289,1675335,0.0,1.0
2015-04-02,118.62,121.0499,117.91,119.35,116.903714532837,1868315,0.0,1.0
2015-04-01,116.75,120.28,116.02,118.13,115.708720551018,1606115,0.0,1.0
2015-03-31,113.59,116.94,113.53,115.92,113.544018338052,1678032,0.0,1.0
2015-03-30,113.97,115.99,113.26,114.99,112.633080302731,1349611,0.0,1.0
2015-03-27,110.56,112.9,109.47,112.84,110.527148285591,1428535,0.0,1.0
2015-03-26,110.32,113.7,110.32,111.77,109.479079793341,1913972,0.0,1.0
2015-03-25,107.3,109.14,105.75,108.45,106.227128957572,1222638,0.0,1.0
2015-03-24,105.65,106.99,105.06,106.24,104.062426744605,921598,0.0,1.0
2015-03-23,108.93,109.61,105.65,105.73,103.562880080074,1009964,0.0,1.0
2015-03-20,107.22,109.545,105.92,108.18,105.96266307635,1529674,0.0,1.0
2015-03-19,105.13,106.49,104.25,106.2,104.023246614054,1140658,0.0,1.0
2015-03-18,104.45,108.845,103.95,107.4,105.198650530597,2626553,0.0,1.0
2015-03-17,107.57,108.751,105.78,105.84,103.670625439091,943813,0.0,1.0
2015-03-16,104.59,108.33,103.78,108.28,106.060613402728,1170865,0.0,1.0
2015-03-13,105.59,106.42,103.19,105.49,103.327799296766,1805394,0.0,1.0
2015-03-12,108.92,109.0,106.35,106.76,104.571768441774,1102277,0.0,1.0
2015-03-11,106.92,108.85,106.29,107.82,105.610041901387,1246610,0.0,1.0
2015-03-10,108.0,110.61,106.52,106.59,104.40525288693,1948540,0.0,1.0
2015-03-09,111.38,112.66,109.75,110.49,108.225315615695,1229700,0.0,1.0
2015-03-06,111.65,113.14,110.87,111.11,108.832607639242,1121312,0.0,1.0
2015-03-05,114.39,114.6,112.69,113.46,111.134440309139,960668,0.0,1.0
2015-03-04,115.67,116.0699,110.14,114.16,111.820092593789,1484766,0.0,1.0
2015-03-03,114.0,116.79,113.83,114.78,112.427384617336,1546210,0.0,1.0
2015-03-02,109.5,114.49,106.96,113.92,111.58501181048,3310317,0.0,1.0
2015-02-27,109.25,111.33,107.87,108.92,106.687495491551,5361886,0.0,1.0
2015-02-26,122.14,122.14,110.68,112.97,110.654483709884,2621343,0.0,1.0
2015-02-25,112.8,117.24,111.83,116.78,114.386391144908,1421072,0.0,1.0
2015-02-24,118.41,118.7,112.86,113.35,111.026694950122,2247713,0.0,1.0
2015-02-23,114.9,118.41,114.18,117.07,114.670447091405,1177522,0.0,1.0
2015-02-20,118.7,119.235,115.78,117.22,114.817372580973,1130635,0.0,1.0
2015-02-19,112.54,120.075,112.26,118.37,115.943801334327,1689005,0.0,1.0
2015-02-18,116.33,119.9416,115.75,118.26,115.836055975311,1390217,0.0,1.0
2015-02-17,116.36,118.77,114.78,118.16,115.738105648932,1114952,0.0,1.0
2015-02-13,117.34,118.99,114.72,117.11,114.709627221957,1365768,0.0,1.0
2015-02-12,113.41,117.34,113.41,115.6,113.23057729364,1605765,0.0,1.0
