,VAC_Open,VAC_High,VAC_Low,VAC_Close,VAC_Adj Close,VAC_Volume,VAC_Dividend Amount,VAC_Split Coefficient
2023-06-09,131.43,131.92,128.91,129.59,124.212529016304,244822,0.0,1.0
2023-06-08,131.75,131.9,129.83,131.22,125.774890481669,275712,0.0,1.0
2023-06-07,132.63,134.09,131.85,131.99,126.512938535859,443328,0.0,1.0
2023-06-06,127.24,132.29,127.24,131.97,126.49376845653,366869,0.0,1.0
2023-06-05,127.49,128.52,127.06,127.54,122.247595885018,279891,0.0,1.0
2023-06-02,125.33,129.35,125.0,129.13,123.771617191723,405907,0.0,1.0
2023-06-01,123.42,124.795,122.18,123.82,118.681961129707,386603,0.0,1.0
2023-05-31,124.0,124.12,121.3,123.22,118.106858749819,366031,0.0,1.0
2023-05-30,125.78,126.66,124.35,124.6,119.429594223563,425947,0.0,1.0
2023-05-26,125.77,127.77,125.46,125.56,120.349758031385,423129,0.0,1.0
2023-05-25,124.55,126.235,124.55,125.57,120.35934307105,242411,0.0,1.0
2023-05-24,124.44,125.07,122.81,124.32,119.161213112948,244340,0.72,1.0
2023-05-23,125.0,126.18,123.96,125.77,119.85689198029,375050,0.0,1.0
2023-05-22,126.01,126.45,124.48,125.26,119.3708697579,227706,0.0,1.0
2023-05-19,128.78,128.78,125.73,125.81,119.895011370281,387472,0.0,1.0
2023-05-18,126.43,129.24,126.43,128.64,122.591958212169,333183,0.0,1.0
2023-05-17,124.62,128.52,124.62,127.1,121.124361697502,418989,0.0,1.0
2023-05-16,123.75,125.06,122.895,123.94,118.112929888186,367589,0.0,1.0
2023-05-15,123.76,124.66,122.68,123.98,118.151049278177,662506,0.0,1.0
2023-05-12,126.1,126.73,122.24,123.33,117.531609190818,443294,0.0,1.0
2023-05-11,124.13,124.48,121.68,124.39,118.541773025589,633063,0.0,1.0
2023-05-10,128.86,129.28,124.15,125.02,119.142153417952,701282,0.0,1.0
2023-05-09,127.87,129.56,127.78,128.43,122.391831414715,340435,0.0,1.0
2023-05-08,129.87,131.52,128.635,128.68,122.63007760216,282208,0.0,1.0
2023-05-05,132.43,132.455,129.18,129.82,123.716480216914,382804,0.0,1.0
2023-05-04,136.69,137.2,129.94,129.95,123.840368234386,540722,0.0,1.0
2023-05-03,136.4,137.77,134.17,134.66,128.328926405867,360974,0.0,1.0
2023-05-02,135.39,136.25,133.01,135.68,129.300970850646,508065,0.0,1.0
2023-05-01,134.68,138.21,134.68,136.36,129.949000480499,303751,0.0,1.0
2023-04-28,132.71,135.0,131.82,134.56,128.233627930888,481205,0.0,1.0
2023-04-27,133.64,134.14,131.0,133.05,126.794620958715,566338,0.0,1.0
2023-04-26,137.96,138.12,131.52,132.81,126.565904618767,446483,0.0,1.0
2023-04-25,138.77,139.28,137.33,137.44,130.978224010265,255956,0.0,1.0
2023-04-24,139.04,140.305,137.98,139.65,133.084320307287,309925,0.0,1.0
2023-04-21,139.26,139.28,137.64,138.74,132.217104184984,231195,0.0,1.0
2023-04-20,138.62,139.91,138.25,139.02,132.483939914923,340831,0.0,1.0
2023-04-19,138.63,139.69,138.43,139.13,132.5887682374,207090,0.0,1.0
2023-04-18,138.61,140.24,137.72,139.28,132.731715949867,224731,0.0,1.0
2023-04-17,136.09,137.47,135.51,137.36,130.901985230283,305996,0.0,1.0
2023-04-14,135.52,137.335,134.8825,136.19,129.786993073036,271985,0.0,1.0
2023-04-13,132.93,135.88,132.515,135.14,128.786359085763,306185,0.0,1.0
2023-04-12,134.36,134.36,131.39,131.84,125.641509411477,337170,0.0,1.0
2023-04-11,130.97,133.91,130.595,133.14,126.880389586196,276542,0.0,1.0
2023-04-10,129.71,132.79,129.71,130.43,124.297800914282,246779,0.0,1.0
2023-04-06,131.46,131.46,129.76,130.3,124.17391289681,193930,0.0,1.0
2023-04-05,131.23,132.09,129.27,130.95,124.793352984169,245377,0.0,1.0
2023-04-04,133.73,133.73,130.54,132.2,125.984583921399,249013,0.0,1.0
2023-04-03,134.65,135.225,132.5,132.92,126.670732941243,291318,0.0,1.0
2023-03-31,133.84,136.14,133.84,134.86,128.519523355823,257188,0.0,1.0
2023-03-30,133.26,134.855,132.54,132.62,126.384837516308,298780,0.0,1.0
2023-03-29,129.48,131.72,129.48,131.4,125.222196121572,364956,0.0,1.0
2023-03-28,127.1,127.88,126.12,127.85,121.83910025984,338615,0.0,1.0
2023-03-27,128.65,129.21,126.5,127.55,121.553204834905,342420,0.0,1.0
2023-03-24,128.34,128.34,126.05,126.72,120.762227492585,490455,0.0,1.0
2023-03-23,133.09,134.48,128.2,129.91,123.802248844394,414570,0.0,1.0
2023-03-22,136.29,136.88,132.65,132.73,126.489665838784,349295,0.0,1.0
2023-03-21,136.84,139.11,136.35,136.46,130.044298955477,413437,0.0,1.0
2023-03-20,134.36,136.25,133.65,134.52,128.195508540897,281798,0.0,1.0
2023-03-17,134.54,135.74,132.54,132.9,126.651673246248,502983,0.0,1.0
2023-03-16,132.75,136.005,132.35,135.22,128.862597865746,412073,0.0,1.0
2023-03-15,133.01,134.59,131.46,134.11,127.804784793486,557624,0.0,1.0
2023-03-14,140.58,141.03,135.36,136.74,130.311134685417,503207,0.0,1.0
2023-03-13,140.25,141.0,136.0,136.37,129.958530327997,500689,0.0,1.0
2023-03-10,147.24,147.25,141.71,142.91,136.191050591582,428645,0.0,1.0
2023-03-09,154.16,154.16,147.4725,147.81,140.860675865522,310586,0.0,1.0
2023-03-08,153.83,155.11,152.22,154.05,146.807300704172,278411,0.0,1.0
2023-03-07,155.39,156.255,153.07,153.33,146.121151684328,305542,0.0,1.0
2023-03-06,154.06,157.25,153.8,154.94,147.655457131479,327183,0.0,1.0
2023-03-03,154.15,154.57,152.825,153.97,146.731061924189,193099,0.0,1.0
2023-03-02,151.88,153.78,150.555,153.43,146.216450159306,199019,0.0,1.0
2023-03-01,152.94,153.82,151.77,152.18,145.025219222076,334079,0.72,1.0
2023-02-28,152.5,154.38,152.22,152.99,145.110583968512,620190,0.0,1.0
2023-02-27,152.84,154.23,151.96,152.39,144.541485658942,381508,0.0,1.0
2023-02-24,150.4,152.11,148.2,151.66,143.849082715632,388640,0.0,1.0
2023-02-23,153.07,155.395,147.91,152.03,144.2000266732,709719,0.0,1.0
2023-02-22,154.99,156.73,154.06,154.62,146.656634376177,475213,0.0,1.0
2023-02-21,155.92,156.75,153.48,154.73,146.760969066265,443716,0.0,1.0
2023-02-17,158.89,158.89,156.37,157.71,149.587490670462,435058,0.0,1.0
2023-02-16,160.79,162.34,158.995,159.43,151.218905824563,474248,0.0,1.0
2023-02-15,162.75,164.23,161.55,163.56,155.136199188769,381979,0.0,1.0
2023-02-14,160.69,163.815,159.3696,163.22,154.81371014668,255017,0.0,1.0
2023-02-13,157.91,161.6,157.86,160.76,152.480407077443,323612,0.0,1.0
2023-02-10,156.99,157.86,156.105,157.64,149.521095867679,358192,0.0,1.0
2023-02-09,161.99,162.145,158.28,158.43,150.270408641946,316189,0.0,1.0
2023-02-08,161.38,161.88,159.31,160.16,151.911308767873,281674,0.0,1.0
2023-02-07,158.88,162.365,157.6,162.03,153.684998499366,283277,0.0,1.0
2023-02-06,160.22,160.83,157.98,159.57,151.351695430129,336232,0.0,1.0
2023-02-03,160.3,163.18,159.41,161.85,153.514269006495,417039,0.0,1.0
2023-02-02,163.05,165.85,162.0,162.86,154.472251160938,560765,0.0,1.0
2023-02-01,159.48,161.82,157.61,161.48,153.163325048927,633215,0.0,1.0
2023-01-31,157.63,160.08,157.015,160.04,151.797489105959,263423,0.0,1.0
2023-01-30,157.53,159.09,156.34,156.8,148.724358234281,284490,0.0,1.0
2023-01-27,157.11,159.25,156.92,158.99,150.801567064211,238806,0.0,1.0
2023-01-26,157.26,158.085,155.76,156.89,148.809722980717,264616,0.0,1.0
2023-01-25,153.84,156.9,153.6943,156.6,148.534658797758,261951,0.0,1.0
2023-01-24,154.52,156.7649,154.24,155.56,147.548221727836,253265,0.0,1.0
2023-01-23,155.37,157.09,154.28,155.06,147.073973136528,532912,0.0,1.0
2023-01-20,152.5,155.605,151.91,155.44,147.434402065922,676001,0.0,1.0
2023-01-19,148.99,152.88,148.99,152.08,144.247451532331,221515,0.0,1.0
2023-01-18,153.36,154.74,149.8,150.56,142.805735814754,243974,0.0,1.0
2023-01-17,151.44,153.7125,151.44,152.07,144.237966560505,218155,0.0,1.0
2023-01-13,149.55,151.66,149.545,151.52,143.716293110065,380633,0.0,1.0
2023-01-12,150.0,151.6,149.37,150.52,142.767795927449,406834,0.0,1.0
2023-01-11,143.74,149.72,143.5,149.7,141.990028237703,639708,0.0,1.0
2023-01-10,140.7,143.38,139.45,143.29,135.910161297131,892878,0.0,1.0
2023-01-09,139.67,143.28,139.61,141.32,134.041621847376,953338,0.0,1.0
2023-01-06,136.86,139.98,136.72,139.72,132.52402635519,244971,0.0,1.0
2023-01-05,135.22,136.65,134.025,135.74,128.749007568376,226200,0.0,1.0
2023-01-04,134.48,136.49,133.51,136.07,129.062011638639,454641,0.0,1.0
2023-01-03,136.09,136.81,132.18,133.26,126.396734555487,223174,0.0,1.0
2022-12-30,132.16,134.88,132.16,134.59,127.658235808367,195691,0.0,1.0
2022-12-29,131.28,134.53,130.73,133.73,126.842528231316,253448,0.0,1.0
2022-12-28,134.0,134.63,130.49,130.5,123.778882331465,192558,0.0,1.0
2022-12-27,134.21,135.18,133.23,134.26,127.345231738103,476851,0.0,1.0
2022-12-23,131.57,134.31,130.66,134.12,127.212442132537,237559,0.0,1.0
2022-12-22,133.24,133.24,128.61,131.22,124.461800302949,361497,0.0,1.0
2022-12-21,135.3,135.63,133.445,134.34,127.421111512712,287567,0.72,1.0
2022-12-20,134.48,136.59,133.44,134.65,127.034300793623,313136,0.0,1.0
2022-12-19,138.0,138.08,134.49,135.39,127.73244696954,247258,0.0,1.0
2022-12-16,138.36,139.08,135.66,137.77,129.977836021815,720002,0.0,1.0
2022-12-15,139.99,140.83,138.73,139.76,131.855283170566,354748,0.0,1.0
2022-12-14,143.62,144.97,140.86,142.12,134.081803407276,549447,0.0,1.0
2022-12-13,145.1,146.09,141.84,143.66,135.534702205807,577784,0.0,1.0
2022-12-12,138.39,141.19,137.51,141.03,133.053452958965,300154,0.0,1.0
2022-12-09,139.67,140.505,138.91,139.07,131.204309033562,327373,0.0,1.0
2022-12-08,141.16,141.36,137.9,139.74,131.836414355001,375876,0.0,1.0
2022-12-07,136.88,139.59,136.88,139.26,131.383562781433,556394,0.0,1.0
2022-12-06,144.0,145.08,136.75,138.2,130.38351555647,2240083,0.0,1.0
2022-12-05,145.23,146.89,142.05,143.13,135.034678593325,957548,0.0,1.0
2022-12-02,147.36,151.669,147.36,150.75,142.223697323718,247191,0.0,1.0
2022-12-01,149.68,151.0,148.941,149.05,140.619848000665,221683,0.0,1.0
2022-11-30,146.94,149.565,145.38,148.98,140.553807146186,353170,0.0,1.0
2022-11-29,145.23,146.855,145.23,146.11,137.84613211256,260723,0.0,1.0
2022-11-28,145.46,146.72,144.75,144.99,136.789478440902,233191,0.0,1.0
2022-11-25,146.71,148.42,146.1,147.5,139.157514794351,96528,0.0,1.0
2022-11-23,147.64,148.16,146.3693,147.24,138.912220192002,190398,0.0,1.0
2022-11-22,144.86,148.36,144.22,148.18,139.799054523573,354553,0.0,1.0
2022-11-21,144.04,145.87,143.58,144.52,136.346061275116,262294,0.0,1.0
2022-11-18,145.78,146.02,143.29,144.61,136.43097094516,373503,0.0,1.0
2022-11-17,143.06,144.65,142.76,143.73,135.600743060286,191391,0.0,1.0
2022-11-16,144.8,146.52,144.12,145.72,137.478190209036,226406,0.0,1.0
2022-11-15,147.75,150.515,146.02,146.66,138.365024540607,410115,0.0,1.0
2022-11-14,144.58,146.84,143.13,143.22,135.119588263369,375179,0.0,1.0
2022-11-11,144.3,146.92,144.3,144.81,136.619659100814,358439,0.0,1.0
2022-11-10,143.77,146.44,142.29,142.87,134.789383990976,412519,0.0,1.0
2022-11-09,137.79,140.57,136.9,138.12,130.308040294209,250882,0.0,1.0
2022-11-08,137.46,140.13,136.73,139.37,131.487341267042,329988,0.0,1.0
2022-11-07,139.09,139.09,134.35,136.95,129.204214583637,383680,0.0,1.0
2022-11-04,139.66,141.54,135.8101,138.66,130.817498314473,284626,0.0,1.0
2022-11-03,134.3,138.57,132.91,137.12,129.364599515942,505227,0.0,1.0
2022-11-02,142.91,144.19,135.29,135.88,128.194732950891,690469,0.0,1.0
2022-11-01,151.0,151.0,143.13,145.67,137.431018170123,617470,0.0,1.0
2022-10-31,146.92,150.725,145.47,147.76,139.402809396701,531467,0.0,1.0
2022-10-28,143.67,147.07,143.12,147.01,138.695228813001,360671,0.0,1.0
2022-10-27,147.15,147.31,144.0,144.67,136.487577391856,728057,0.0,1.0
2022-10-26,144.78,148.41,144.495,145.16,136.949863373207,488101,0.0,1.0
2022-10-25,141.08,146.16,141.08,144.75,136.563052654118,422669,0.0,1.0
2022-10-24,141.48,142.44,139.35,141.86,133.836508804927,262714,0.0,1.0
2022-10-21,136.46,141.865,136.21,141.17,133.185534667923,309702,0.0,1.0
2022-10-20,138.75,140.77,136.0,136.46,128.741928602286,235529,0.0,1.0
2022-10-19,137.5,139.32,136.82,138.61,130.77032627556,286120,0.0,1.0
2022-10-18,140.72,142.97,138.005,138.91,131.05335850904,329134,0.0,1.0
2022-10-17,136.11,138.035,135.78,136.95,129.204214583637,259832,0.0,1.0
2022-10-14,135.47,136.45,132.89,133.4,125.85499982079,220228,0.0,1.0
2022-10-13,129.0,135.0,128.0,133.55,125.99651593753,364451,0.0,1.0
2022-10-12,129.94,133.57,128.455,132.06,124.590789177912,356973,0.0,1.0
2022-10-11,128.72,130.58,125.94,129.67,122.335965717854,312311,0.0,1.0
2022-10-10,130.14,131.08,126.85,128.31,121.052886259412,199048,0.0,1.0
2022-10-07,128.78,129.68,126.505,129.47,122.147277562201,294265,0.0,1.0
2022-10-06,131.03,133.76,130.14,130.34,122.968071039293,246951,0.0,1.0
2022-10-05,128.58,132.9,128.58,132.17,124.694567663521,279957,0.0,1.0
2022-10-04,127.14,131.84,127.14,131.16,123.741692477472,328869,0.0,1.0
2022-10-03,123.2,125.2,119.54,123.91,116.901746835038,419049,0.0,1.0
2022-09-30,123.19,125.4,121.42,121.86,114.967693239591,347747,0.0,1.0
2022-09-29,123.57,124.63,120.82,124.31,117.279123146344,311138,0.0,1.0
2022-09-28,122.63,127.2097,122.63,125.71,118.599940235918,396689,0.0,1.0
2022-09-27,124.31,126.29,121.24,122.58,115.646970599943,509798,0.0,1.0
2022-09-26,122.84,125.94,121.62,121.81,114.920521200678,471828,0.0,1.0
2022-09-23,124.06,124.365,119.915,122.46,115.533757706551,506420,0.0,1.0
2022-09-22,133.85,134.45,125.92,126.5,119.345258450749,639350,0.0,1.0
2022-09-21,140.97,140.99,134.55,134.61,126.996563162492,495922,0.62,1.0
2022-09-20,140.65,141.92,139.6,141.32,132.715775390989,307244,0.0,1.0
2022-09-19,139.87,144.2,139.47,141.93,133.288635729147,318982,0.0,1.0
2022-09-16,143.48,143.48,139.185,141.53,132.912989605765,1062425,0.0,1.0
2022-09-15,144.97,148.78,144.97,145.28,136.434672012474,451452,0.0,1.0
2022-09-14,143.67,145.02,141.27,144.66,135.852420521232,302767,0.0,1.0
2022-09-13,142.62,146.32,142.4,143.55,134.810002528846,410189,0.0,1.0
2022-09-12,147.68,148.5,146.55,147.51,138.528899150331,686780,0.0,1.0
2022-09-09,143.89,146.38,143.45,145.83,136.951185432125,255600,0.0,1.0
2022-09-08,139.59,142.935,138.785,142.32,133.654890699445,241206,0.0,1.0
2022-09-07,136.67,141.42,136.22,141.33,132.725166544073,351308,0.0,1.0
2022-09-06,139.27,139.81,135.19,136.66,128.339498053584,387790,0.0,1.0
2022-09-02,141.21,142.24,138.34,138.86,130.405551732187,304398,0.0,1.0
2022-09-01,140.55,141.49,137.43,139.43,130.940847458007,483371,0.0,1.0
2022-08-31,141.64,144.06,140.45,142.42,133.74880223029,456095,0.0,1.0
2022-08-30,145.0,145.325,141.405,141.59,132.969336524272,580996,0.0,1.0
2022-08-29,143.34,145.065,142.61,143.81,135.054172509044,380302,0.0,1.0
2022-08-26,150.08,151.25,144.87,145.17,136.331369328544,322516,0.0,1.0
2022-08-25,149.6,152.07,149.6,150.57,141.402591994206,301138,0.0,1.0
2022-08-24,146.16,149.2,146.16,148.49,139.449232152618,260890,0.0,1.0
2022-08-23,143.16,146.29,143.16,146.01,137.120226187647,283436,0.0,1.0
2022-08-22,143.32,144.76,142.37,142.69,134.002363363573,376222,0.0,1.0
2022-08-19,148.91,149.85,146.4,147.08,138.125079567695,315042,0.0,1.0
2022-08-18,150.63,151.05,149.25,150.68,141.505894678136,360567,0.0,1.0
2022-08-17,150.65,151.87,149.25,150.53,141.365027381868,281768,0.0,1.0
2022-08-16,149.71,153.82,149.71,153.34,144.003941398629,262490,0.0,1.0
2022-08-15,148.04,150.64,147.5,150.43,141.271115851022,305263,0.0,1.0
2022-08-12,148.21,150.3,146.82,149.68,140.56677936968,499979,0.0,1.0
2022-08-11,147.72,148.49,145.31,146.68,137.749433444313,306992,0.0,1.0
2022-08-10,148.0,148.48,143.16,144.95,136.124763960684,359037,0.0,1.0
2022-08-09,142.56,144.025,140.76,143.55,134.810002528846,510067,0.0,1.0
2022-08-08,140.94,142.46,139.93,139.93,131.410405112235,436702,0.0,1.0
2022-08-05,139.85,141.57,138.345,138.79,130.339813660595,313851,0.0,1.0
2022-08-04,142.21,142.22,140.05,140.66,132.095959287408,307836,0.0,1.0
2022-08-03,139.33,143.24,139.33,142.18,133.523414556261,482021,0.0,1.0
2022-08-02,138.42,139.25,136.63,138.68,130.236510976665,272418,0.0,1.0
2022-08-01,138.05,139.65,136.13,139.26,130.78119785557,478033,0.0,1.0
2022-07-29,133.34,137.35,132.685,136.92,128.583668033783,429937,0.0,1.0
2022-07-28,133.76,135.48,130.44,133.67,125.531543281301,395747,0.0,1.0
2022-07-27,132.13,135.3,131.535,134.57,126.376747058911,369359,0.0,1.0
2022-07-26,131.92,132.19,129.575,129.8,121.897167037577,430453,0.0,1.0
2022-07-25,130.67,132.94,128.5,132.89,124.799033340706,373407,0.0,1.0
2022-07-22,131.14,132.02,128.71,129.66,121.765690894393,305927,0.0,1.0
2022-07-21,129.95,131.03,128.09,130.72,122.761153121356,338969,0.0,1.0
2022-07-20,129.0,131.69,129.0,131.22,123.230710775584,349257,0.0,1.0
2022-07-19,126.31,129.87,125.82,129.45,121.568476679617,398979,0.0,1.0
2022-07-18,122.46,126.44,122.46,123.74,116.206128268334,331592,0.0,1.0
2022-07-15,120.25,122.13,118.655,121.04,113.670516935503,442303,0.0,1.0
2022-07-14,117.88,119.47,116.77,118.21,111.012820612573,331782,0.0,1.0
2022-07-13,114.72,119.84,114.72,119.67,112.383928962918,389777,0.0,1.0
2022-07-12,117.45,121.29,117.45,118.47,111.256990592771,333472,0.0,1.0
2022-07-11,117.98,119.47,115.765,117.73,110.562045264514,359797,0.0,1.0
2022-07-08,118.58,120.07,116.43,119.07,111.820459777845,426273,0.0,1.0
2022-07-07,115.73,119.59,115.45,119.16,111.904980155606,563369,0.0,1.0
2022-07-06,121.0,121.45,113.34,114.37,107.406617828102,824702,0.0,1.0
2022-07-05,117.21,120.92,115.58,120.45,113.116438903514,525296,0.0,1.0
2022-07-01,114.91,120.505,114.91,120.33,113.003745066499,415020,0.0,1.0
2022-06-30,116.02,118.23,112.7,116.2,109.125198842576,511658,0.0,1.0
2022-06-29,120.86,120.86,116.955,118.81,111.576289797646,440802,0.0,1.0
2022-06-28,122.97,125.99,119.87,120.18,112.862877770231,476081,0.0,1.0
2022-06-27,119.23,122.315,118.4,121.4,114.008598446547,731129,0.0,1.0
2022-06-24,113.68,119.41,113.68,119.29,112.027065145705,709997,0.0,1.0
2022-06-23,113.03,114.33,110.08,113.41,106.505067131984,692333,0.0,1.0
2022-06-22,111.74,115.36,111.74,113.3,106.401764448054,621451,0.0,1.0
2022-06-21,119.82,119.845,113.97,114.05,107.106100929396,498538,0.0,1.0
2022-06-17,113.24,118.3,112.53,117.71,110.543262958345,872137,0.0,1.0
2022-06-16,124.97,124.97,112.62,113.86,106.92766902079,1127051,0.0,1.0
2022-06-15,126.3,129.94,125.35,128.25,120.44153830947,883146,0.0,1.0
2022-06-14,127.32,129.96,123.85,125.01,117.398804710073,506730,0.0,1.0
2022-06-13,132.87,133.77,125.55,126.34,118.647828070319,934736,0.0,1.0
2022-06-10,143.37,146.05,137.22,137.31,128.949923004081,548110,0.0,1.0
2022-06-09,150.08,150.08,146.48,146.75,137.815171515904,326963,0.0,1.0
2022-06-08,151.79,152.69,150.04,150.74,141.562241596644,161536,0.0,1.0
2022-06-07,150.79,153.41,149.92,153.08,143.75977141843,287690,0.0,1.0
2022-06-06,148.72,152.13,147.5,152.01,142.754918038382,295511,0.0,1.0
2022-06-03,147.58,149.0,146.36,147.78,138.782460283614,231255,0.0,1.0
2022-06-02,145.38,149.56,145.38,149.42,140.322609389482,264371,0.0,1.0
2022-06-01,148.85,149.92,143.94,146.03,137.139008493816,337751,0.0,1.0
2022-05-31,147.53,148.74,144.71,147.72,138.726113365107,386521,0.0,1.0
2022-05-27,147.57,150.4,146.98,148.87,139.806095969831,272626,0.0,1.0
2022-05-26,142.36,146.96,142.36,145.9,137.016923503717,362769,0.0,1.0
2022-05-25,133.6,143.07,133.3394,142.09,133.4388941785,501065,0.62,1.0
2022-05-24,137.77,139.23,132.645,134.68,125.930560352886,439612,0.0,1.0
2022-05-23,137.31,140.68,133.93,139.41,130.353277537837,435519,0.0,1.0
2022-05-20,141.62,141.91,133.7,135.85,127.024551707303,455714,0.0,1.0
2022-05-19,139.11,142.66,138.72,139.33,130.278474710184,540430,0.0,1.0
2022-05-18,144.04,146.5,140.57,141.24,132.064392220386,480069,0.0,1.0
2022-05-17,144.15,146.27,142.125,146.25,136.74891930212,509684,0.0,1.0
2022-05-16,142.01,142.1,138.66,140.42,131.297663236949,407947,0.0,1.0
2022-05-13,138.99,142.42,138.64,142.19,132.952675798759,609347,0.0,1.0
2022-05-12,138.14,138.14,132.965,136.29,127.435967259391,627169,0.0,1.0
2022-05-11,140.26,144.19,137.71,138.62,129.614599614769,339217,0.0,1.0
2022-05-10,135.89,142.035,135.435,140.42,131.297663236949,381865,0.0,1.0
2022-05-09,140.38,142.29,132.795,133.33,124.668262636251,417773,0.0,1.0
2022-05-06,144.43,145.71,140.2,142.72,133.448244531956,346332,0.0,1.0
2022-05-05,147.66,148.585,140.0,141.26,132.083092927299,442358,0.0,1.0
2022-05-04,147.02,148.945,141.795,148.86,139.189361554281,354965,0.0,1.0
2022-05-03,151.04,151.49,144.26,146.79,137.253838388774,370108,0.0,1.0
2022-05-02,149.15,151.85,146.12,150.24,140.479710331286,365327,0.0,1.0
2022-04-29,154.05,156.07,149.04,149.33,139.628828166739,297230,0.0,1.0
2022-04-28,154.02,156.1,149.82,153.93,143.929990756755,276592,0.0,1.0
2022-04-27,149.79,152.45,148.195,152.01,142.134722893096,403743,0.0,1.0
2022-04-26,151.39,153.51,149.15,149.23,139.535324632174,420006,0.0,1.0
2022-04-25,149.67,153.0,148.94,152.49,142.583539859011,286069,0.0,1.0
2022-04-22,153.75,155.05,149.875,150.55,140.769571288439,334331,0.0,1.0
2022-04-21,161.87,163.34,153.934,154.79,144.734121154019,237708,0.0,1.0
2022-04-20,155.83,160.02,155.53,158.47,148.175051226031,400707,0.0,1.0
2022-04-19,151.93,155.425,151.93,155.07,144.995931050802,249028,0.0,1.0
2022-04-18,151.06,152.9,150.24,151.16,141.339942849289,327455,0.0,1.0
2022-04-14,149.9,153.34,149.9,152.05,142.172124306922,336061,0.0,1.0
2022-04-13,142.07,149.1,142.07,148.95,139.27351473539,423216,0.0,1.0
2022-04-12,141.52,143.43,140.94,142.07,132.84047155728,396683,0.0,1.0
2022-04-11,140.0,143.84,139.74,139.92,130.830145564121,414433,0.0,1.0
2022-04-08,143.46,144.68,140.21,140.69,131.550122780276,579494,0.0,1.0
2022-04-07,145.55,146.18,140.93,144.22,134.85079755044,680523,0.0,1.0
2022-04-06,151.9,152.32,145.36,146.05,136.561912232989,503139,0.0,1.0
2022-04-05,156.09,157.96,152.6275,153.75,143.761684394537,210002,0.0,1.0
2022-04-04,154.28,156.25,151.99,155.65,145.538251551282,357336,0.0,1.0
2022-04-01,158.7,159.79,153.605,154.37,144.341406308843,495087,0.0,1.0
2022-03-31,158.0,161.34,157.36,157.7,147.455074009876,327032,0.0,1.0
2022-03-30,158.12,159.99,156.8,158.13,147.857139208508,231069,0.0,1.0
2022-03-29,156.97,162.01,156.97,159.4,149.044634097491,388035,0.0,1.0
2022-03-28,156.57,156.57,153.73,154.99,144.92112822315,244494,0.0,1.0
2022-03-25,156.12,157.5982,154.49,155.69,145.575652965109,245128,0.0,1.0
2022-03-24,150.99,155.88,148.79,155.48,145.379295542521,411116,0.0,1.0
2022-03-23,153.67,154.09,150.19,150.54,140.760220934983,326790,0.0,1.0
2022-03-22,154.69,156.78,153.575,154.6,144.556464438344,259686,0.0,1.0
2022-03-21,155.73,155.73,153.1127,154.3,144.275953834647,360575,0.0,1.0
2022-03-18,157.25,158.59,155.81,156.87,146.678994672982,511884,0.0,1.0
2022-03-17,155.15,158.75,154.51,157.73,147.483125070246,347606,0.0,1.0
2022-03-16,154.22,158.25,153.42,157.46,147.230665526919,267054,0.0,1.0
2022-03-15,149.94,153.47,149.295,151.29,141.461497444224,282587,0.0,1.0
2022-03-14,151.93,152.83,147.99,149.12,139.432470744152,361824,0.0,1.0
2022-03-11,154.03,154.47,151.2,151.44,141.601752746073,330530,0.0,1.0
2022-03-10,144.92,152.36,144.92,152.13,142.246927134575,334945,0.0,1.0
2022-03-09,146.99,152.27,146.0,148.16,138.534836812322,492598,0.0,1.0
2022-03-08,135.5,144.39,133.49,142.08,132.849821910737,705385,0.0,1.0
2022-03-07,149.2,149.2,134.81,134.84,126.080166008191,799296,0.0,1.0
