,ALLE_Open,ALLE_High,ALLE_Low,ALLE_Close,ALLE_Adj Close,ALLE_Volume,ALLE_Dividend Amount,ALLE_Split Coefficient
2016-08-12,71.81,72.54,71.68,72.35,65.5648954255813,598080,0.0,1.0
2016-08-11,71.49,72.07,71.41,71.81,65.0755375329784,489974,0.0,1.0
2016-08-10,71.5,71.5,70.91,71.35,64.6586771059464,485752,0.0,1.0
2016-08-09,71.11,71.31,70.74,71.31,64.622428373161,716152,0.0,1.0
2016-08-08,71.36,71.56,70.67,70.98,64.3233763276815,672831,0.0,1.0
2016-08-05,71.56,71.645,71.19,71.41,64.7130502051245,651569,0.0,1.0
2016-08-04,71.23,71.79,70.92,71.0,64.3415006940742,658810,0.0,1.0
2016-08-03,71.7,71.7,70.76,71.05,64.386811610056,720655,0.0,1.0
2016-08-02,70.99,72.07,70.745,71.69,64.9667913346223,618612,0.0,1.0
2016-08-01,72.21,72.63,71.61,72.4,65.610206341563,632938,0.0,1.0
2016-07-29,72.82,73.49,72.19,72.39,65.6011441583667,963955,0.0,1.0
2016-07-28,72.75,73.42,72.15,72.78,65.9545693030243,841059,0.0,1.0
2016-07-27,72.55,72.59,71.46,71.88,65.1389728153529,758590,0.0,1.0
2016-07-26,71.95,72.66,71.875,72.46,65.6645794407411,579332,0.0,1.0
2016-07-25,71.69,71.98,71.46,71.87,65.1299106321565,390052,0.0,1.0
2016-07-22,71.47,72.445,71.23,72.34,65.5558332423849,471036,0.0,1.0
2016-07-21,71.93,71.95,71.38,71.56,64.8489829530697,257318,0.0,1.0
2016-07-20,71.92,72.2,71.475,71.93,65.1842837313346,317890,0.0,1.0
2016-07-19,70.84,71.92,70.75,71.84,65.1027240825675,802405,0.0,1.0
2016-07-18,71.35,71.5,70.75,70.94,64.2871275948961,291383,0.0,1.0
2016-07-15,71.21,71.56,70.875,71.35,64.6586771059464,363003,0.0,1.0
2016-07-14,71.07,71.415,70.85,71.01,64.3505628772706,462453,0.0,1.0
2016-07-13,71.01,71.01,70.21,70.44,63.8340184350787,331650,0.0,1.0
2016-07-12,70.23,70.77,70.095,70.53,63.9155780838458,427690,0.0,1.0
2016-07-11,70.0,70.63,69.84,69.93,63.3718470920649,501788,0.0,1.0
2016-07-08,69.14,69.95,69.02,69.74,63.1996656113343,386392,0.0,1.0
2016-07-07,68.49,68.99,68.07,68.64,62.202825459736,333146,0.0,1.0
2016-07-06,67.93,68.62,67.46,68.26,61.8584624982747,980822,0.0,1.0
2016-07-05,68.36,68.54,67.52,68.01,61.631907918366,455816,0.0,1.0
2016-07-01,69.3,69.57,68.28,68.8,62.3478203908776,774994,0.0,1.0
2016-06-30,68.07,69.46,68.05,69.43,62.9187379322475,578362,0.0,1.0
2016-06-29,66.84,68.45,66.77,68.01,61.631907918366,961459,0.0,1.0
2016-06-28,64.43,66.51,64.2,66.41,60.1819586069503,857614,0.0,1.0
2016-06-27,65.06,65.21,63.45,64.02,58.016096823023,1187969,0.0,1.0
2016-06-24,66.86,67.93,65.66,65.72,59.5566679664022,1093672,0.0,1.0
2016-06-23,69.25,69.445,68.905,69.25,62.7556186347132,419729,0.0,1.0
2016-06-22,68.9,69.69,68.82,68.84,62.384069123663,484823,0.0,1.0
2016-06-21,68.94,69.25,68.55,69.02,62.5471884211972,587450,0.0,1.0
2016-06-20,68.17,69.14,68.17,68.95,62.4837531388228,351168,0.0,1.0
2016-06-17,68.34,68.52,67.66,67.69,61.3419180560829,511323,0.0,1.0
2016-06-16,67.7,68.36,67.4392,68.2,61.8040893990966,703971,0.0,1.0
2016-06-15,68.0,68.42,67.86,68.16,61.7678406663113,701607,0.0,1.0
2016-06-14,67.44,67.69,66.9,67.63,61.2875449569048,557051,0.0,1.0
2016-06-13,67.52,68.16,67.23,67.49,61.1606743921559,665158,0.12,1.0
2016-06-10,68.96,69.05,67.59,67.91,61.4320573579545,589611,0.0,1.0
2016-06-09,68.67,69.1,68.31,68.98,62.3999899359697,441939,0.0,1.0
2016-06-08,67.69,69.1,67.495,69.01,62.4271282325496,715429,0.0,1.0
2016-06-07,67.93,68.17,67.42,67.75,61.2873197761953,596715,0.0,1.0
2016-06-06,68.14,68.175,67.47,67.9,61.4230112590946,447694,0.0,1.0
2016-06-03,67.86,68.11,67.34,67.89,61.4139651602346,333728,0.0,1.0
2016-06-02,68.03,68.18,67.51,68.13,61.6310715328735,575439,0.0,1.0
2016-06-01,67.48,68.26,67.03,68.19,61.6853481260333,638104,0.0,1.0
2016-05-31,68.07,68.35,67.35,67.64,61.1878126887358,563701,0.0,1.0
2016-05-27,67.76,68.49,67.72,67.99,61.5044261488342,425478,0.0,1.0
2016-05-26,67.95,68.33,67.69,67.73,61.2692275784754,331957,0.0,1.0
2016-05-25,68.45,68.4649,67.44,67.95,61.4682417533944,824916,0.0,1.0
2016-05-24,67.7,68.45,67.07,68.12,61.6220254340136,504458,0.0,1.0
2016-05-23,67.39,67.4,66.84,67.22,60.8078765366176,447404,0.0,1.0
2016-05-20,67.69,68.61,67.27,67.36,60.934521920657,583117,0.0,1.0
2016-05-19,66.68,67.41,66.47,67.21,60.7988304377577,1228141,0.0,1.0
2016-05-18,66.73,67.45,66.22,67.18,60.7716921411778,720411,0.0,1.0
2016-05-17,66.43,67.11,65.97,66.83,60.4550786810794,1042115,0.0,1.0
2016-05-16,66.08,66.665,65.68,66.34,60.0118198369416,476092,0.0,1.0
2016-05-13,66.01,66.94,65.56,66.01,59.7132985745631,542590,0.0,1.0
2016-05-12,66.29,66.43,65.55,66.13,59.8218517608825,306889,0.0,1.0
2016-05-11,66.94,67.24,65.89,65.94,59.6499758825434,283872,0.0,1.0
2016-05-10,66.58,67.02,66.265,66.94,60.5545857685389,327492,0.0,1.0
2016-05-09,65.98,66.53,65.69,66.17,59.8580361563224,441708,0.0,1.0
2016-05-06,65.37,66.05,64.8,66.01,59.7132985745631,372355,0.0,1.0
2016-05-05,65.49,65.78,64.9,65.37,59.134348247526,769481,0.0,1.0
2016-05-04,65.37,65.605,64.83,65.46,59.2157631372656,539027,0.0,1.0
2016-05-03,66.3,66.44,65.4,65.69,59.4238234110445,822848,0.0,1.0
2016-05-02,65.49,67.12,65.34,66.5,60.1565574187009,993298,0.0,1.0
2016-04-29,65.23,65.54,64.57,65.45,59.2067170384056,958186,0.0,1.0
2016-04-28,63.95,66.2,63.66,65.24,59.0167489623465,1756683,0.0,1.0
2016-04-27,65.85,66.91,65.47,66.83,60.4550786810794,994629,0.0,1.0
2016-04-26,65.0,65.759,64.88,65.67,59.4057312133246,778817,0.0,1.0
2016-04-25,64.31,64.74,63.93,64.7,58.528259623909,535045,0.0,1.0
2016-04-22,63.33,64.29,63.26,64.24,58.112139076351,557600,0.0,1.0
2016-04-21,63.95,64.38,63.14,63.24,57.2075291903556,359664,0.0,1.0
2016-04-20,63.99,64.22,63.58,63.91,57.8136178139725,350928,0.0,1.0
2016-04-19,64.35,64.59,63.75,63.88,57.7864795173927,457778,0.0,1.0
2016-04-18,63.51,64.56,63.495,64.25,58.121185175211,315908,0.0,1.0
2016-04-15,63.58,63.83,63.32,63.77,57.6869724299332,340659,0.0,1.0
2016-04-14,64.22,64.27,63.51,63.7,57.6236497379135,463732,0.0,1.0
2016-04-13,63.64,64.33,63.35,64.28,58.1483234717909,746645,0.0,1.0
2016-04-12,63.44,63.99,63.13,63.41,57.3613128709748,574217,0.0,1.0
2016-04-11,64.55,64.725,63.285,63.41,57.3613128709748,577990,0.0,1.0
2016-04-08,64.53,64.76,63.91,64.06,57.9493092968719,429404,0.0,1.0
2016-04-07,65.99,65.99,63.77,63.97,57.8678944071323,1018864,0.0,1.0
2016-04-06,64.86,66.28,64.68,66.21,59.8942205517622,1143841,0.0,1.0
2016-04-05,64.55,65.22,64.07,64.7,58.528259623909,979025,0.0,1.0
2016-04-04,65.37,65.84,64.67,64.86,58.6729972056683,453750,0.0,1.0
2016-04-01,63.47,65.5,63.08,65.38,59.1433943463859,933741,0.0,1.0
2016-03-31,63.8,64.29,63.46,63.71,57.6326958367734,521098,0.0,1.0
2016-03-30,63.82,63.94,63.04,63.84,57.7502951219529,471099,0.0,1.0
2016-03-29,63.41,63.81,62.96,63.64,57.5693731447537,590649,0.0,1.0
2016-03-28,63.33,63.53,62.93,63.37,57.325128475535,313625,0.0,1.0
2016-03-24,63.23,63.38,62.69,63.14,57.117068201756,448059,0.0,1.0
2016-03-23,64.07,64.07,63.22,63.36,57.316082376675,454627,0.0,1.0
2016-03-22,64.16,64.46,63.9501,64.22,58.0940468786311,536856,0.0,1.0
2016-03-21,64.26,64.74,63.97,64.49,58.3382915478499,701806,0.0,1.0
2016-03-18,64.68,65.36,64.49,64.56,58.4016142398696,865727,0.0,1.0
2016-03-17,63.63,64.52,63.1501,64.37,58.2297383615305,596168,0.0,1.0
2016-03-16,63.34,64.1,63.03,63.76,57.6779263310732,486881,0.0,1.0
2016-03-15,63.66,64.15,63.41,63.64,57.5693731447537,463092,0.0,1.0
2016-03-14,63.23,64.47,63.23,64.17,58.0488163843314,569786,0.12,1.0
2016-03-11,63.78,63.96,63.35,63.75,57.5612388318731,440112,0.0,1.0
2016-03-10,63.55,64.11,62.63,63.1,56.9743399261364,579415,0.0,1.0
2016-03-09,63.43,63.68,62.87,63.32,57.1729826326935,479048,0.0,1.0
2016-03-08,63.08,63.36,62.43,62.95,56.8389017171202,970839,0.0,1.0
2016-03-07,63.59,63.96,62.98,63.49,57.3264792695784,913106,0.0,1.0
2016-03-04,64.83,64.9975,63.84,63.94,57.732793896627,837111,0.0,1.0
2016-03-03,64.57,64.98,64.22,64.84,58.545423150724,695908,0.0,1.0
2016-03-02,64.59,64.98,64.045,64.64,58.3648388720358,674024,0.0,1.0
2016-03-01,63.58,64.91,63.32,64.83,58.5363939367896,1140982,0.0,1.0
2016-02-29,63.92,64.24,62.94,63.0,56.8840477867923,1127875,0.0,1.0
2016-02-26,64.0,64.5,63.13,63.88,57.6786186130205,748825,0.0,1.0
2016-02-25,62.72,63.87,60.6,63.8,57.6063849015452,912107,0.0,1.0
2016-02-24,60.45,62.77,60.01,62.63,56.5499668712191,1014753,0.0,1.0
2016-02-23,60.8,62.0,60.53,61.11,55.1775263531885,742947,0.0,1.0
2016-02-22,59.45,61.43,59.05,61.07,55.1414094974509,988507,0.0,1.0
2016-02-19,58.5,58.8,57.97,58.76,53.0556610786018,2485984,0.0,1.0
2016-02-18,59.09,59.4,58.38,58.59,52.9021644417168,987345,0.0,1.0
2016-02-17,58.9,59.55,58.43,58.81,53.1008071482739,1186343,0.0,1.0
2016-02-16,58.38,58.8101,56.88,58.5,52.8209015163071,1177570,0.0,1.0
2016-02-12,58.09,58.87,57.17,57.5,51.917980122866,1869096,0.0,1.0
2016-02-11,56.19,58.7725,54.45,56.74,51.2317598638507,2540757,0.0,1.0
2016-02-10,54.81,56.52,54.41,54.85,49.5252384302469,1245856,0.0,1.0
2016-02-09,53.33,54.95,53.19,54.28,49.0105732359855,1425704,0.0,1.0
2016-02-08,55.38,55.88,52.95,53.77,48.5500833253305,2160965,0.0,1.0
2016-02-05,59.83,60.35,56.01,56.27,50.8073868089334,1627224,0.0,1.0
2016-02-04,59.32,60.97,59.215,59.8,53.9946993277806,542807,0.0,1.0
2016-02-03,59.39,59.49,57.7,59.38,53.6154723425353,897595,0.0,1.0
2016-02-02,59.95,59.95,58.31,58.73,53.0285734367986,1217330,0.0,1.0
2016-02-01,60.0,60.74,59.53,60.45,54.5815982335174,982728,0.0,1.0
2016-01-29,59.53,60.65,59.17,60.56,54.6809195867959,677677,0.0,1.0
2016-01-28,60.06,60.17,58.76,59.22,53.4710049195847,668130,0.0,1.0
2016-01-27,59.68,60.57,59.37,59.73,53.9314948302397,712288,0.0,1.0
2016-01-26,59.04,60.12,58.775,59.94,54.1211083228624,638047,0.0,1.0
2016-01-25,59.69,60.35,58.83,59.19,53.4439172777815,1114665,0.0,1.0
2016-01-22,58.15,60.125,58.13,59.96,54.1391667507312,1086943,0.0,1.0
2016-01-21,57.44,57.77,55.76,57.21,51.656132918768,1152552,0.0,1.0
2016-01-20,57.55,58.04,55.53,57.41,51.8367171974563,1355205,0.0,1.0
2016-01-19,60.05,60.21,57.28,58.01,52.378470033521,1000025,0.0,1.0
2016-01-15,60.42,60.42,56.66,58.68,52.9834273671265,1231471,0.0,1.0
2016-01-14,59.8,60.94,59.04,60.23,54.3829555269603,929358,0.0,1.0
2016-01-13,60.53,60.69,58.66,58.81,53.1008071482739,513352,0.0,1.0
2016-01-12,59.96,60.435,59.33,60.11,54.2746049597474,521537,0.0,1.0
2016-01-11,60.02,60.445,58.98,59.49,53.7147936958139,562666,0.0,1.0
2016-01-08,61.3,61.71,59.62,59.77,53.9676116859774,675735,0.0,1.0
2016-01-07,61.63,62.29,60.75,60.96,55.0420881441723,614109,0.0,1.0
2016-01-06,63.62,63.83,62.39,62.77,56.6763758663008,505485,0.0,1.0
2016-01-05,64.57,65.4,64.105,64.46,58.2023130212164,525644,0.0,1.0
2016-01-04,64.88,64.88,63.39,64.53,58.2655175187572,845036,0.0,1.0
2015-12-31,66.26,66.92,65.31,65.92,59.5205782556404,310916,0.0,1.0
2015-12-30,66.7,67.09,66.45,66.61,60.1435940171148,309944,0.0,1.0
2015-12-29,67.04,67.54,66.57,66.96,60.4596165048192,475413,0.0,1.0
2015-12-28,65.45,66.39,65.12,66.31,59.8727175990825,304005,0.0,1.0
2015-12-24,65.84,65.92,65.44,65.61,59.2406726236737,114249,0.0,1.0
2015-12-23,65.55,65.94,65.24,65.82,59.4302861162963,313432,0.0,1.0
2015-12-22,65.07,65.2,64.42,65.17,58.8433872105596,443928,0.0,1.0
2015-12-21,65.0,65.49,64.38,64.76,58.4731894392487,459395,0.0,1.0
2015-12-18,65.39,65.54,63.96,64.65,58.3738680859702,1598349,0.0,1.0
2015-12-17,66.48,66.48,65.6,65.62,59.2497018376081,586352,0.0,1.0
2015-12-16,65.97,66.66,65.42,66.46,60.0081558080986,611174,0.0,1.0
2015-12-15,65.21,65.73,64.945,65.43,59.0781467728543,582038,0.0,1.0
2015-12-14,64.53,64.97,63.64,64.91,58.6086276482649,812508,0.1,1.0
2015-12-11,64.74,65.44,64.43,64.59,58.2299839994067,518224,0.0,1.0
2015-12-10,65.18,65.92,64.985,65.39,58.9512099972318,571176,0.0,1.0
2015-12-09,65.14,66.37,64.97,65.18,58.7618881728027,577520,0.0,1.0
2015-12-08,65.64,66.5,65.42,65.85,59.3659149459813,464879,0.0,1.0
2015-12-07,66.97,67.15,66.36,66.39,59.8527424945132,534776,0.0,1.0
2015-12-04,66.35,67.482,65.88,67.12,60.5108612175287,660725,0.0,1.0
2015-12-03,67.4,67.4,65.41,66.1,59.5912980703016,578212,0.0,1.0
2015-12-02,67.9,68.075,67.03,67.31,60.6821523920121,643968,0.0,1.0
2015-12-01,67.34,68.08,67.25,68.03,61.3312557900548,898978,0.0,1.0
2015-11-30,67.27,67.99,67.01,67.21,60.591999142284,1311653,0.0,1.0
2015-11-27,66.49,67.28,66.4,67.13,60.5198765425015,274570,0.0,1.0
2015-11-25,65.5,66.6699,65.18,66.4,59.8617578194861,634277,0.0,1.0
2015-11-24,65.47,65.47,64.54,65.18,58.7618881728027,988868,0.0,1.0
2015-11-23,66.64,66.83,65.45,65.69,59.2216697464162,777658,0.0,1.0
2015-11-20,66.82,67.0,66.24,66.51,59.960926394187,2378031,0.0,1.0
2015-11-19,65.9,66.76,65.43,66.68,60.1141869187249,1700968,0.0,1.0
2015-11-18,65.17,65.9,64.67,65.85,59.3659149459813,1059883,0.0,1.0
2015-11-17,65.0,65.14,64.34,64.59,58.2299839994067,846235,0.0,1.0
2015-11-16,63.99,64.88,63.59,64.72,58.3471832240533,778030,0.0,1.0
2015-11-13,64.63,65.02,63.66,63.69,57.4186047518534,650615,0.0,1.0
2015-11-12,64.5,65.1,64.25,64.68,58.311121924162,1038310,0.0,1.0
2015-11-11,63.58,65.07,63.34,65.01,58.6086276482649,747618,0.0,1.0
2015-11-10,63.62,63.79,62.77,63.33,57.0940530528321,839542,0.0,1.0
2015-11-09,64.22,64.24,63.02,63.68,57.4095894268806,783379,0.0,1.0
2015-11-06,64.08,64.54,63.27,64.27,57.9414936002766,855976,0.0,1.0
2015-11-05,63.98,64.5,63.67,64.16,57.8423250255757,1010555,0.0,1.0
2015-11-04,64.46,65.36,64.46,64.7,58.3291525741076,1181883,0.0,1.0
2015-11-03,66.5,66.5,65.15,65.33,58.8971180473949,877326,0.0,1.0
2015-11-02,65.18,66.84,64.9,66.75,60.1772941935346,936936,0.0,1.0
2015-10-30,64.59,65.66,63.96,65.17,58.7528728478299,1029526,0.0,1.0
2015-10-29,67.5,67.5,62.64,64.51,58.1578613996242,1801643,0.0,1.0
2015-10-28,64.58,65.34,63.61,65.2,58.7799188227484,1158031,0.0,1.0
2015-10-27,63.81,64.5,63.735,64.5,58.1488460746514,1020539,0.0,1.0
2015-10-26,63.77,64.12,63.15,64.07,57.7611871008203,436537,0.0,1.0
2015-10-23,64.38,64.43,63.6,63.73,57.4546660517447,1077075,0.0,1.0
2015-10-22,61.52,64.38,61.4,64.0,57.6980798260107,1248327,0.0,1.0
2015-10-21,62.34,62.49,61.09,61.27,55.2368961084324,384323,0.0,1.0
2015-10-20,59.94,62.9,59.94,61.99,55.885999506475,924527,0.0,1.0
2015-10-19,60.03,60.307,59.44,59.98,54.0739191869394,513474,0.0,1.0
2015-10-16,60.59,60.95,60.11,60.32,54.380440236015,697007,0.0,1.0
2015-10-15,59.22,60.61,58.73,60.34,54.3984708859607,745757,0.0,1.0
2015-10-14,58.81,59.3,58.26,58.83,53.0371568150657,630196,0.0,1.0
2015-10-13,58.9,59.52,58.3303,58.86,53.0642027899842,531932,0.0,1.0
2015-10-12,59.69,59.89,58.99,59.14,53.316631889223,421309,0.0,1.0
2015-10-09,59.81,60.43,59.39,59.67,53.7944441127821,501433,0.0,1.0
2015-10-08,59.39,59.88,58.89,59.74,53.8575513875918,518575,0.0,1.0
2015-10-07,58.87,59.69,58.78,59.64,53.7673981378637,618764,0.0,1.0
2015-10-06,59.15,59.68,58.36,58.65,52.8748809655551,600683,0.0,1.0
2015-10-05,58.45,59.65,58.41,59.01,53.1994326645764,514921,0.0,1.0
2015-10-02,57.98,58.102,57.05,58.08,52.3610074421047,693271,0.0,1.0
2015-10-01,57.95,58.585,57.07,58.56,52.7937430407997,704807,0.0,1.0
2015-09-30,56.52,57.74,56.31,57.66,51.9823637932465,563422,0.0,1.0
2015-09-29,57.23,57.41,55.62,56.07,50.548927122569,639436,0.0,1.0
2015-09-28,59.38,59.38,56.75,57.26,51.6217507943339,695413,0.0,1.0
2015-09-25,60.53,60.6,59.52,59.64,53.7673981378637,570331,0.0,1.0
2015-09-24,60.1,60.3,59.45,60.18,54.2542256863956,304782,0.0,1.0
2015-09-23,60.6,60.67,60.06,60.59,54.623854010281,474623,0.0,1.0
2015-09-22,61.07,61.26,60.135,60.37,54.4255168608791,394255,0.0,1.0
2015-09-21,61.45,61.93,61.13,61.72,55.642585732209,396968,0.0,1.0
2015-09-18,61.4,61.98,61.0,61.12,55.1016662338402,761801,0.0,1.0
2015-09-17,61.71,62.82,61.4686,62.04,55.9310761313391,550691,0.0,1.0
2015-09-16,61.49,62.08,61.08,61.81,55.7237236569644,422674,0.0,1.0
2015-09-15,60.93,61.81,60.54,61.64,55.5704631324265,397985,0.0,1.0
2015-09-14,60.44,60.76,60.16,60.72,54.7410532349276,385083,0.1,1.0
2015-09-11,59.92,60.67,59.58,60.63,54.570043696706,271585,0.0,1.0
2015-09-10,60.08,60.77,59.594,60.3,54.2730271303212,426233,0.0,1.0
2015-09-09,60.83,61.19,60.08,60.2,54.1830221102046,613490,0.0,1.0
2015-09-08,59.69,60.39,59.11,60.36,54.3270301423912,301194,0.0,1.0
2015-09-04,59.05,59.2499,58.27,58.72,52.8509478124786,421395,0.0,1.0
2015-09-03,59.41,60.45,58.53,59.79,53.8140015277264,569203,0.0,1.0
2015-09-02,59.22,59.32,58.34,59.32,53.3909779331783,346106,0.0,1.0
2015-09-01,58.35,58.78,57.17,58.56,52.706939780292,755716,0.0,1.0
2015-08-31,59.94,60.22,59.34,59.61,53.6519924915165,400337,0.0,1.0
2015-08-28,60.57,60.8,59.7429,60.27,54.2460256242862,619323,0.0,1.0
2015-08-27,59.39,60.78,59.17,60.51,54.4620376725661,680117,0.0,1.0
2015-08-26,58.29,59.09,57.12,59.02,53.1209628728285,986029,0.0,1.0
2015-08-25,59.75,59.91,56.88,56.95,51.2578589564145,932057,0.0,1.0
2015-08-24,56.88,59.42,54.34,58.56,52.706939780292,1387825,0.0,1.0
2015-08-21,62.15,62.15,60.37,60.38,54.3450311464145,469429,0.0,1.0
2015-08-20,63.55,63.645,62.56,62.6,56.3431425930034,667370,0.0,1.0
2015-08-19,64.05,64.42,63.66,64.23,57.8102244209043,459176,0.0,1.0
2015-08-18,64.67,64.86,63.24,64.57,58.1162414893008,634063,0.0,1.0
2015-08-17,63.56,64.7,62.9746,64.68,58.2152470114291,445226,0.0,1.0
2015-08-14,63.25,63.63,63.042,63.6,57.2431927941696,157788,0.0,1.0
2015-08-13,62.95,63.47,62.575,63.29,56.9641772318081,325198,0.0,1.0
2015-08-12,62.8,63.08,61.9,63.07,56.7661661875515,401582,0.0,1.0
2015-08-11,62.88,63.19,62.72,63.16,56.8471707056565,320455,0.0,1.0
2015-08-10,63.05,63.53,62.89,63.38,57.045181749913,305270,0.0,1.0
2015-08-07,62.24,62.7,61.85,62.67,56.4061461070851,398230,0.0,1.0
2015-08-06,62.89,62.93,61.91,62.29,56.0641270306419,428530,0.0,1.0
2015-08-05,63.31,63.665,62.58,62.88,56.59515664933,551074,0.0,1.0
2015-08-04,62.8,63.06,62.44,62.63,56.3701440990384,429638,0.0,1.0
2015-08-03,63.22,63.31,62.38,62.69,56.4241471111084,543488,0.0,1.0
2015-07-31,63.68,63.94,63.06,63.22,56.9011737177265,647324,0.0,1.0
2015-07-30,63.9,66.05,61.5575,63.2,56.8831727137031,1392332,0.0,1.0
2015-07-29,62.56,63.86,62.56,63.75,57.3782003243445,806128,0.0,1.0
2015-07-28,61.32,62.85,61.21,62.39,56.1541320507585,967096,0.0,1.0
2015-07-27,61.13,61.56,60.61,61.2,55.0830723113708,1057566,0.0,1.0
2015-07-24,61.31,61.86,61.05,61.43,55.290083857639,728350,0.0,1.0
2015-07-23,61.36,61.8,60.94,61.08,54.9750662872308,572950,0.0,1.0
2015-07-22,60.76,61.48,60.6816,61.07,54.9660657852192,376417,0.0,1.0
2015-07-21,61.59,61.73,60.67,60.82,54.7410532349276,355493,0.0,1.0
2015-07-20,61.41,61.79,61.1501,61.67,55.5060959059189,309303,0.0,1.0
2015-07-17,61.09,61.94,61.09,61.39,55.2540818495923,787009,0.0,1.0
2015-07-16,61.19,61.42,60.97,61.27,55.1460758254524,339598,0.0,1.0
2015-07-15,61.38,61.85,60.6,60.89,54.8040567490092,453099,0.0,1.0
2015-07-14,61.02,61.63,60.75,61.52,55.3710883757439,361829,0.0,1.0
2015-07-13,60.75,61.06,60.39,60.99,54.8940617691259,615240,0.0,1.0
2015-07-10,59.83,60.44,59.65,60.27,54.2460256242862,753835,0.0,1.0
2015-07-09,59.25,59.65,59.09,59.19,53.2739714070267,593064,0.0,1.0
2015-07-08,59.29,59.44,58.43,58.48,52.6349357641987,477179,0.0,1.0
2015-07-07,59.73,59.73,58.68,59.65,53.6879944995632,876388,0.0,1.0
2015-07-06,59.48,60.13,59.09,59.56,53.6069899814582,341310,0.0,1.0
2015-07-02,60.5,60.59,59.64,59.77,53.7960005237031,309626,0.0,1.0
2015-07-01,60.73,60.81,60.08,60.21,54.1920226122162,612438,0.0,1.0
2015-06-30,60.49,61.02,60.01,60.14,54.1290190981346,617917,0.0,1.0
2015-06-29,61.51,61.64,59.8,59.9,53.9130070498547,526207,0.0,1.0
2015-06-26,61.82,62.04,61.53,61.63,55.4700938978722,256941,0.0,1.0
2015-06-25,62.05,62.63,61.64,61.73,55.5600989179888,229664,0.0,1.0
2015-06-24,62.28,62.8,61.77,62.05,55.848114982362,509308,0.0,1.0
2015-06-23,62.02,62.58,61.77,62.08,55.875116488397,425915,0.0,1.0
2015-06-22,62.0,62.46,61.71,62.08,55.875116488397,275570,0.0,1.0
2015-06-19,61.37,62.01,61.04,61.67,55.5060959059189,646971,0.0,1.0
2015-06-18,61.27,61.92,61.12,61.41,55.2720828536157,335872,0.0,1.0
2015-06-17,60.82,61.24,60.21,61.17,55.0560708053358,352434,0.0,1.0
2015-06-16,60.63,60.98,60.29,60.61,54.5520426926827,320514,0.0,1.0
2015-06-15,60.85,61.1,60.33,60.86,54.7770552429742,431283,0.0,1.0
2015-06-12,61.53,61.97,60.97,61.1,54.9930672912541,277164,0.1,1.0
2015-06-11,61.82,62.25,61.5275,61.65,55.3974280801604,344900,0.0,1.0
2015-06-10,61.02,61.94,61.02,61.62,55.3704706942333,336010,0.0,1.0
2015-06-09,61.34,61.34,60.73,60.95,54.7684224085284,415310,0.0,1.0
2015-06-08,61.73,62.09,61.39,61.4,55.1727831974347,234990,0.0,1.0
2015-06-05,61.65,62.04,61.11,61.9,55.6220729628861,314283,0.0,1.0
2015-06-04,62.25,62.66,61.74,61.83,55.5591723957229,224925,0.0,1.0
2015-06-03,62.37,63.04,61.8,62.81,56.4397803360077,458321,0.0,1.0
2015-06-02,62.0,62.7,61.69,62.39,56.0623769330285,271650,0.0,1.0
2015-06-01,62.47,62.47,61.89,62.04,55.7478740972125,358139,0.0,1.0
2015-05-29,62.01,62.97,61.87,62.44,56.1073059095737,675906,0.0,1.0
2015-05-28,61.61,61.97,61.36,61.94,55.6580161441222,377341,0.0,1.0
2015-05-27,61.32,61.92,60.93,61.82,55.5501866004139,286222,0.0,1.0
2015-05-26,61.22,61.37,60.66,60.89,54.7145076366743,375585,0.0,1.0
2015-05-22,61.4,61.78,60.99,61.26,55.0469820631083,252956,0.0,1.0
2015-05-21,61.71,61.77,61.19,61.4,55.1727831974347,579913,0.0,1.0
2015-05-20,62.02,62.02,61.4,61.54,55.2985843317611,480684,0.0,1.0
2015-05-19,62.1,62.99,61.79,61.83,55.5591723957229,546441,0.0,1.0
2015-05-18,61.82,62.12,61.57,61.89,55.6130871675771,691431,0.0,1.0
2015-05-15,61.83,62.04,61.42,61.79,55.5232292144868,890675,0.0,1.0
2015-05-14,62.2,62.2,61.76,61.87,55.595115576959,587907,0.0,1.0
2015-05-13,61.75,62.29,61.6,61.74,55.4783002379417,621239,0.0,1.0
2015-05-12,62.87,63.076,61.55,61.78,55.5142434191778,565178,0.0,1.0
2015-05-11,62.37,63.42,62.37,63.18,56.7722547624418,1367309,0.0,1.0
2015-05-08,62.0,62.5297,61.66,62.38,56.0533911377195,874436,0.0,1.0
2015-05-07,61.07,62.0,60.82,61.49,55.253655355216,1243548,0.0,1.0
2015-05-06,61.64,61.85,60.93,61.28,55.0649536537264,532575,0.0,1.0
2015-05-05,61.92,62.36,61.35,61.5,55.262641150525,577087,0.0,1.0
2015-05-04,61.1,62.36,61.1,62.25,55.9365757987021,672239,0.0,1.0
2015-05-01,60.62,61.81,60.18,61.45,55.2177121739799,1465215,0.0,1.0
2015-04-30,61.05,62.54,60.9,61.15,54.948138314709,2075845,0.0,1.0
2015-04-29,60.65,60.7,60.06,60.55,54.4089905961673,561548,0.0,1.0
2015-04-28,60.4,61.1,60.24,60.81,54.642621274202,950582,0.0,1.0
2015-04-27,60.97,61.45,60.5,60.59,54.4449337774034,793744,0.0,1.0
2015-04-24,59.69,61.08,59.63,60.96,54.7774082038375,873539,0.0,1.0
2015-04-23,60.07,60.18,59.53,59.74,53.681141176136,1013597,0.0,1.0
