,STRA_Open,STRA_High,STRA_Low,STRA_Close,STRA_Adj Close,STRA_Volume,STRA_Dividend Amount,STRA_Split Coefficient
2005-01-24,106.81,108.09,105.14,105.45,74.8121407205356,182000,0.0,1.0
2005-01-21,109.67,109.67,106.24,106.44,75.5145022123643,123600,0.0,1.0
2005-01-20,109.16,111.64,109.0,109.0,77.3307097063858,76400,0.0,1.0
2005-01-19,112.45,113.41,109.19,110.46,78.36651554282,100000,0.0,1.0
2005-01-18,111.7,114.42,111.31,113.11,80.2465740815532,84400,0.0,1.0
2005-01-14,113.02,113.02,110.94,112.12,79.5442125897246,48200,0.0,1.0
2005-01-13,115.47,115.72,111.57,112.2,79.6009690739127,102000,0.0,1.0
2005-01-12,114.66,115.57,113.92,115.19,81.7222426704457,286000,0.0,1.0
2005-01-11,114.45,115.96,114.45,115.0,81.5874460204988,237000,0.0,1.0
2005-01-10,112.95,115.56,112.95,114.74,81.4029874468872,171100,0.0,1.0
2005-01-07,112.69,113.89,112.4,113.25,80.3458979288825,131300,0.0,1.0
2005-01-06,113.1,114.08,111.88,112.6,79.8847514948536,127200,0.0,1.0
2005-01-05,111.65,113.0,111.25,112.04,79.4874561055364,279700,0.0,1.0
2005-01-04,110.76,113.75,110.76,111.93,79.4094159397776,202800,0.0,1.0
2005-01-03,110.45,113.68,109.76,111.32,78.9766477478428,427000,0.0,1.0
2004-12-31,109.03,112.0,108.29,109.79,77.891179987744,166200,0.0,1.0
2004-12-30,110.26,110.73,109.25,109.49,77.6783431720384,59900,0.0,1.0
2004-12-29,111.25,111.85,110.4,110.81,78.6148251611432,52800,0.0,1.0
2004-12-28,108.97,112.86,108.97,111.89,79.3810376976836,120100,0.0,1.0
2004-12-27,111.55,111.55,109.39,110.08,78.0969222429261,52900,0.0,1.0
2004-12-23,112.0,113.74,110.56,111.12,78.8347565373724,50000,0.0,1.0
2004-12-22,110.47,112.85,110.43,111.52,79.1185389583133,50800,0.0,1.0
2004-12-21,108.22,111.5,108.22,111.29,78.9553640662723,40800,0.0,1.0
2004-12-20,111.65,111.65,107.51,109.1,77.401655311621,102300,0.0,1.0
2004-12-17,112.6,112.6,109.56,109.56,77.728005095703,97900,0.0,1.0
2004-12-16,110.3,112.6,108.13,111.64,79.2036736845955,242900,0.0,1.0
2004-12-15,113.851,114.79,112.0,113.87,80.7857606813408,98300,0.0,1.0
2004-12-14,114.0,114.8,113.64,114.45,81.1972451917051,159800,0.0,1.0
2004-12-13,113.8,114.5,112.68,113.8,80.7360987576762,134700,0.0,1.0
2004-12-10,113.76,114.35,112.68,113.23,80.3317088078355,157100,0.0,1.0
2004-12-09,116.28,118.52,115.59,116.31,82.5168334490801,325500,0.0,1.0
2004-12-08,108.04,117.62,107.77,117.25,83.1837221382911,522300,0.0,1.0
2004-12-07,111.89,111.89,108.17,108.52,76.9901708012568,102600,0.0,1.0
2004-12-06,110.57,111.74,109.89,110.09,78.1040168034497,134600,0.0,1.0
2004-12-03,110.6,113.48,110.12,111.15,78.856040218943,275400,0.0,1.0
2004-12-02,109.09,112.25,108.82,111.2,78.8915130215606,179800,0.0,1.0
2004-12-01,107.72,110.25,106.29,109.27,77.5222628405209,121800,0.0,1.0
2004-11-30,108.89,108.89,105.98,107.48,76.2523365068105,98700,0.0,1.0
2004-11-29,105.99,108.78,104.5,108.56,77.0185490433508,195700,0.0,1.0
2004-11-26,106.11,107.28,104.55,105.02,74.5070746180242,41500,0.0,1.0
2004-11-24,102.06,107.3,101.5,106.42,75.5003130913172,259700,0.0,1.0
2004-11-23,100.05,102.5,100.05,101.75,72.1871533268326,116600,0.21,1.0
2004-11-22,100.0,101.0,99.73,100.36,71.0543615916136,190700,0.0,1.0
2004-11-19,100.0,101.74,99.44,100.08,70.8561230379503,246000,0.0,1.0
2004-11-18,101.91,101.91,99.76,100.97,71.4862384406658,200600,0.0,1.0
2004-11-17,103.39,103.88,101.91,102.4,72.4986710540178,98000,0.0,1.0
2004-11-16,102.25,104.13,101.59,103.43,73.2279057335651,331700,0.0,1.0
2004-11-15,102.34,103.98,102.28,103.45,73.2420656302553,79500,0.0,1.0
2004-11-12,103.99,104.05,101.0,103.71,73.4261442872284,251300,0.0,1.0
2004-11-11,97.93,104.7,97.93,103.75,73.4544640806089,361900,0.0,1.0
2004-11-10,97.91,99.55,96.72,97.93,69.3339341437497,138700,0.0,1.0
2004-11-09,99.69,100.4,96.64,97.89,69.3056143503692,183200,0.0,1.0
2004-11-08,95.79,100.48,94.72,99.1,70.1622881001286,369600,0.0,1.0
2004-11-05,93.75,95.57,92.49,93.77,66.3886756321802,410200,0.0,1.0
2004-11-04,93.37,95.39,92.07,94.57,66.9550714997897,444400,0.0,1.0
2004-11-03,97.5,98.92,94.07,95.25,67.4365079872578,379500,0.0,1.0
2004-11-02,97.02,97.95,95.18,96.56,68.3639812204684,320900,0.0,1.0
2004-11-01,97.0,97.31,95.5,95.5,67.6135066958858,195600,0.0,1.0
2004-10-29,100.5,100.5,95.83,97.04,68.7038187410341,286500,0.0,1.0
2004-10-28,100.11,103.0,98.3,100.43,71.1039212300294,1073100,0.0,1.0
2004-10-27,105.98,106.18,103.7,105.82,74.9200133880485,146300,0.0,1.0
2004-10-26,103.68,105.03,102.78,104.46,73.9571404131123,294900,0.0,1.0
2004-10-25,105.12,105.44,104.27,105.29,74.5447761257572,144500,0.0,1.0
2004-10-22,106.26,106.93,105.26,105.26,74.5235362807219,111700,0.0,1.0
2004-10-21,109.0,109.0,105.08,106.19,75.1819714768179,304200,0.0,1.0
2004-10-20,111.24,111.24,108.93,110.05,77.9148315380338,94100,0.0,1.0
2004-10-19,110.49,111.13,110.1,111.01,78.5945065791653,101300,0.0,1.0
2004-10-18,110.34,111.29,108.81,110.34,78.1201500400423,110800,0.0,1.0
2004-10-15,110.05,110.1,108.93,110.05,77.9148315380338,142000,0.0,1.0
2004-10-14,109.78,110.37,109.47,110.23,78.042270608246,134400,0.0,1.0
2004-10-13,109.89,109.89,108.36,109.0,77.1714369617963,87700,0.0,1.0
2004-10-12,109.99,109.99,108.4,109.25,77.3484356704243,186800,0.0,1.0
2004-10-11,109.93,110.48,108.69,110.27,78.0705904016264,175900,0.0,1.0
2004-10-08,111.16,111.99,109.66,109.98,77.865271899618,99900,0.0,1.0
2004-10-07,113.79,113.98,110.25,111.57,78.9909836864919,307800,0.0,1.0
2004-10-06,115.31,115.31,112.65,113.9,80.6406116509046,190900,0.0,1.0
2004-10-05,115.15,117.02,114.88,115.86,82.0282815265479,103700,0.0,1.0
2004-10-04,117.88,118.07,112.7,115.61,81.85128281792,315000,0.0,1.0
2004-10-01,114.15,117.85,113.92,117.01,82.8424755862366,289600,0.0,1.0
2004-09-30,114.04,115.1,111.49,115.01,81.4264859172128,189300,0.0,1.0
2004-09-29,110.58,115.0,110.43,113.67,80.4777728389669,275200,0.0,1.0
2004-09-28,112.57,112.94,109.4,110.87,78.4953873023336,229200,0.0,1.0
2004-09-27,108.56,113.01,107.2,112.27,79.4865800706502,300400,0.0,1.0
2004-09-24,104.59,110.28,104.27,109.15,77.2776361869731,292200,0.0,1.0
2004-09-23,102.0,104.71,102.0,104.66,74.0987393800147,250200,0.0,1.0
2004-09-22,101.02,105.3,101.02,102.37,72.4774312089825,274300,0.0,1.0
2004-09-21,101.44,102.549,99.96,100.41,71.0897613333392,184000,0.0,1.0
2004-09-20,103.0,103.07,101.12,101.84,72.1021939466912,214100,0.0,1.0
2004-09-17,106.84,106.85,103.55,104.67,74.1058193283598,182100,0.0,1.0
2004-09-16,106.925,108.34,105.59,106.12,75.1324118384021,82700,0.0,1.0
2004-09-15,106.53,107.73,105.54,106.59,75.4651694106227,122000,0.0,1.0
2004-09-14,110.7,110.7,105.0,107.32,75.9820056398164,374000,0.0,1.0
2004-09-13,112.44,112.44,110.55,111.13,78.6794659593067,150600,0.0,1.0
2004-09-10,110.8,112.18,110.45,112.16,79.4087006388539,123200,0.0,1.0
2004-09-09,111.94,112.43,109.64,110.85,78.4812274056433,125000,0.0,1.0
2004-09-08,112.94,114.0,110.64,111.68,79.0688631182882,172000,0.0,1.0
2004-09-07,112.11,114.71,112.11,113.0,80.0034162998439,171300,0.0,1.0
2004-09-03,110.25,112.75,109.22,112.75,79.8264175912159,112600,0.0,1.0
2004-09-02,109.06,111.0,108.12,110.03,77.9006716413436,157200,0.0,1.0
2004-09-01,104.52,109.67,104.28,109.25,77.3484356704243,223600,0.0,1.0
2004-08-31,103.98,104.42,102.97,104.0,73.6314627892369,77200,0.0,1.0
2004-08-30,102.95,103.91,101.98,103.25,73.100466663353,138600,0.0,1.0
2004-08-27,105.1,105.63,102.89,103.53,73.2987052170163,116300,0.0,1.0
2004-08-26,99.27,105.0,98.27,104.92,74.2828180369878,306800,0.0,1.0
2004-08-25,97.04,100.34,95.7,99.23,70.2543274286151,149400,0.0,1.0
2004-08-24,97.83,98.26,95.79,96.52,68.3356614270879,73300,0.0,1.0
2004-08-23,97.96,97.99,96.15,97.44,68.9870166748389,114600,0.0,1.0
2004-08-20,94.91,97.8,94.44,97.6,69.1002958483608,111200,0.0,1.0
2004-08-19,94.85,95.1,93.36,94.39,66.8276324295776,267400,0.0,1.0
2004-08-18,93.0,95.98,92.39,95.72,67.7692655594784,124600,0.0,1.0
2004-08-17,92.74,94.78,92.67,93.99,66.5444344957728,99200,0.0,1.0
2004-08-16,92.43,93.65,92.01,92.96,65.8151998162256,152800,0.0,1.0
2004-08-13,92.38,94.6,92.38,93.68,66.3249560970741,229200,0.0,1.0
2004-08-12,92.57,93.51,91.91,92.7,65.6311211592525,342000,0.0,1.0
2004-08-11,95.84,96.04,92.7,93.99,66.5444344957728,451300,0.0,1.0
2004-08-10,94.45,96.93,94.45,96.93,68.6259393092378,143600,0.0,1.0
2004-08-09,92.84,95.94,92.05,93.95,66.5161147023924,240100,0.0,1.0
2004-08-06,92.5,96.238,91.02,93.26,66.0275982665791,611600,0.0,1.0
2004-08-05,94.53,99.23,93.93,95.1,67.330308762081,425200,0.0,1.0
2004-08-04,94.37,95.54,90.7,94.75,67.0825105700019,344300,0.0,1.0
2004-08-03,95.11,99.2,94.89,95.19,67.3940282971871,472200,0.0,1.0
2004-08-02,89.7,96.0,83.52,95.08,67.3161488653908,1775800,0.0,1.0
2004-07-30,100.26,101.44,97.42,97.42,68.9728567781486,209800,0.0,1.0
2004-07-29,99.83,101.32,97.05,100.595,71.2207403777239,232800,0.0,1.0
2004-07-28,102.69,102.72,98.0,99.15,70.1976878418542,453200,0.0,1.0
2004-07-27,103.501,106.14,103.5,104.22,73.7872216528295,276300,0.0,1.0
2004-07-26,105.5,106.83,103.47,103.94,73.5889830991662,187900,0.0,1.0
2004-07-23,109.74,109.74,106.02,106.41,75.3377303404105,46700,0.0,1.0
2004-07-22,108.67,110.34,108.05,109.7,77.6670333459547,75900,0.0,1.0
2004-07-21,111.5,113.74,108.78,108.96,77.1431171684159,46000,0.0,1.0
2004-07-20,110.531,111.89,109.16,111.89,79.2175420335357,91200,0.0,1.0
2004-07-19,107.57,111.92,107.48,111.0,78.5874266308201,149100,0.0,1.0
2004-07-16,109.24,110.02,107.96,110.02,77.8935916929985,56100,0.0,1.0
2004-07-15,108.04,109.89,107.5,109.42,77.4687947922913,18800,0.0,1.0
2004-07-14,107.03,109.13,106.59,108.92,77.1147973750354,113300,0.0,1.0
2004-07-13,109.0,109.63,107.28,107.5,76.1094447100285,67800,0.0,1.0
2004-07-12,108.88,110.42,107.87,109.0,77.1714369617963,79700,0.0,1.0
2004-07-09,110.47,110.98,108.1,109.53,77.5466742240876,45000,0.0,1.0
2004-07-08,110.04,112.9,109.55,110.47,78.2121893685288,71000,0.0,1.0
2004-07-07,110.42,111.44,109.511,110.86,78.4883073539885,115600,0.0,1.0
2004-07-06,111.92,111.92,110.15,110.66,78.3467083870861,85500,0.0,1.0
2004-07-02,111.55,112.12,110.06,111.54,78.9697438414565,45400,0.0,1.0
2004-07-01,114.65,114.65,111.11,111.69,79.0759430666333,86300,0.065,1.0
2004-06-30,112.44,112.5,111.28,111.57,78.9450402035191,77100,0.0,1.0
2004-06-29,112.84,114.09,111.31,112.3,79.4615758255373,131900,0.0,1.0
2004-06-28,113.94,115.94,113.17,113.96,80.6361636783458,110700,0.0,1.0
2004-06-25,111.5,115.045,111.04,115.03,81.3932775352766,227700,0.0,1.0
2004-06-24,111.69,112.8,104.54,111.86,79.1502392862387,973900,0.0,1.0
2004-06-23,117.1,118.67,116.14,118.1,83.5655574799284,157100,0.0,1.0
2004-06-22,117.49,120.99,116.13,119.7,84.6976903501052,98200,0.0,1.0
2004-06-21,118.31,118.99,117.0,117.03,82.8084436229976,122500,0.0,1.0
2004-06-18,119.39,120.75,116.36,118.58,83.9051973409814,347400,0.0,1.0
2004-06-17,123.27,123.84,120.96,122.65,86.7850603294938,60500,0.0,1.0
2004-06-16,123.16,124.65,122.1,122.56,86.7213778555464,34600,0.0,1.0
2004-06-15,120.87,124.39,120.03,123.89,87.6624633038809,117200,0.0,1.0
2004-06-14,120.51,120.9,118.94,120.06,84.952420245895,89900,0.0,1.0
2004-06-10,121.57,121.57,120.82,121.01,85.6246241375625,59200,0.0,1.0
2004-06-09,122.49,122.56,119.91,120.51,85.2708326156323,96900,0.0,1.0
2004-06-08,120.38,122.45,119.69,121.72,86.1270080987035,40900,0.0,1.0
2004-06-07,118.0,121.56,117.63,121.13,85.7095341028258,62500,0.0,1.0
2004-06-04,118.009,118.73,117.04,117.44,83.0985526709804,33700,0.0,1.0
2004-06-03,119.18,119.72,117.02,117.15,82.8933535882609,65400,0.0,1.0
2004-06-02,117.74,119.89,117.19,119.29,84.4075813021224,80400,0.0,1.0
2004-06-01,116.76,117.99,116.0,117.49,83.1339318231735,99400,0.0,1.0
2004-05-28,116.99,117.19,115.7,116.59,82.497107083699,51400,0.0,1.0
2004-05-27,115.26,117.15,115.25,116.61,82.5112587445762,111600,0.0,1.0
2004-05-26,117.61,117.75,115.12,115.67,81.8461306833473,111800,0.0,1.0
2004-05-25,114.72,117.95,113.83,117.92,83.4381925320335,127200,0.0,1.0
2004-05-24,113.0,115.0,111.77,114.46,80.9899552002761,59600,0.0,1.0
2004-05-21,115.11,115.35,112.28,113.63,80.4026612738718,133500,0.0,1.0
2004-05-20,114.41,115.85,113.81,114.87,81.2800642482589,146700,0.0,1.0
2004-05-19,115.63,116.4,113.79,114.03,80.685694491416,110200,0.0,1.0
2004-05-18,115.16,115.89,114.21,115.1,81.4428083483468,55100,0.0,1.0
2004-05-17,116.62,116.62,113.77,114.21,80.8130594393109,88300,0.0,1.0
2004-05-14,118.16,118.16,116.61,116.79,82.6386236924711,61700,0.0,1.0
2004-05-13,118.55,119.89,117.61,117.92,83.4381925320335,84500,0.0,1.0
2004-05-12,119.15,119.48,114.75,118.82,84.075017271508,122000,0.0,1.0
2004-05-11,119.0,120.25,118.2,119.72,84.7118420109825,44400,0.0,1.0
2004-05-10,119.5,120.619,118.45,119.27,84.3934296412452,150400,0.0,1.0
2004-05-07,120.91,123.14,119.73,120.0,84.9099652632634,82600,0.0,1.0
2004-05-06,121.85,121.86,119.31,121.16,85.7307615941416,144000,0.0,1.0
2004-05-05,125.48,125.99,124.0,124.0,87.7402974387055,83400,0.0,1.0
2004-05-04,129.92,129.93,125.26,125.63,88.8936578001982,133700,0.0,1.0
2004-05-03,125.59,129.78,122.43,129.78,91.8301274322194,181700,0.0,1.0
2004-04-30,124.76,127.09,122.46,125.61,88.879506139321,206800,0.0,1.0
2004-04-29,121.72,125.9,121.16,125.06,88.4903354651977,125500,0.0,1.0
2004-04-28,121.93,122.86,120.59,121.32,85.8439748811593,58900,0.0,1.0
2004-04-27,125.06,125.06,121.93,123.25,87.2096101558101,162100,0.0,1.0
2004-04-26,125.63,126.21,123.32,124.62,88.178998925899,46000,0.0,1.0
2004-04-23,124.21,125.63,123.32,124.78,88.2922122129167,39200,0.0,1.0
2004-04-22,122.2,126.65,122.2,126.06,89.1979185090582,75700,0.0,1.0
2004-04-21,119.38,123.59,117.84,123.56,87.4289608994069,94600,0.0,1.0
2004-04-20,119.49,120.02,117.861,118.27,83.6858465973847,38900,0.0,1.0
2004-04-19,117.72,119.4,117.72,118.8,84.0608656106308,42600,0.0,1.0
2004-04-16,118.63,120.14,117.73,118.77,84.0396381193149,52600,0.0,1.0
2004-04-15,120.57,120.57,119.0,119.29,84.4075813021224,30400,0.0,1.0
2004-04-14,121.09,121.87,118.62,120.55,85.2991359373867,44100,0.0,1.0
2004-04-13,123.5,123.99,116.88,121.26,85.8015198985277,65900,0.0,1.0
2004-04-12,121.57,123.78,121.5,123.38,87.301595951512,28700,0.0,1.0
2004-04-08,122.47,123.65,121.23,122.31,86.5444820945812,50400,0.0,1.0
2004-04-07,120.5,122.4,120.4,121.76,86.1553114204579,30700,0.0,1.0
2004-04-06,120.0,121.04,119.94,120.42,85.2071501416848,31600,0.0,1.0
2004-04-05,121.74,121.74,119.3,121.0,85.6175483071239,59300,0.0,1.0
2004-04-02,119.65,125.67,119.25,121.31,85.8368990507207,129800,0.065,1.0
2004-04-01,117.12,122.01,117.12,122.01,86.2859736616143,132200,0.0,1.0
2004-03-31,116.17,118.3,115.95,116.96,82.714592897815,85600,0.0,1.0
2004-03-30,112.71,116.69,112.71,116.22,82.1912618551988,59600,0.0,1.0
2004-03-29,111.97,115.41,111.9,113.95,80.5859085217683,53400,0.0,1.0
2004-03-26,112.77,113.84,111.77,111.87,79.1149239695499,52100,0.0,1.0
2004-03-25,110.98,112.98,110.0,112.48,79.5463184776524,77200,0.0,1.0
2004-03-24,111.0,111.42,109.08,110.75,78.3228553645093,138000,0.0,1.0
2004-03-23,112.0,112.47,109.42,110.96,78.4713682279544,94900,0.0,1.0
2004-03-22,113.65,113.65,110.32,111.5,78.8532584482419,99400,0.0,1.0
2004-03-19,115.44,115.6,113.02,113.7,80.4091074938574,65800,0.0,1.0
2004-03-18,115.6,115.6,114.08,114.3,80.8334299608435,59900,0.0,1.0
2004-03-17,108.94,115.67,108.36,115.3,81.5406340724869,212500,0.0,1.0
2004-03-16,107.88,109.05,107.6,107.86,76.2790354818598,83400,0.0,1.0
2004-03-15,107.86,109.39,107.35,107.6,76.0951624128325,90800,0.0,1.0
2004-03-12,108.105,109.69,107.65,108.75,76.9084471412225,285400,0.0,1.0
2004-03-11,108.94,109.52,106.35,107.86,76.2790354818598,285900,0.0,1.0
2004-03-10,105.5,109.35,105.46,109.25,77.2620491970442,905900,0.0,1.0
2004-03-09,107.46,107.631,104.25,105.61,74.6878262306621,194900,0.0,1.0
2004-03-08,109.74,110.72,107.63,108.08,76.4346203864214,49800,0.0,1.0
2004-03-05,109.47,110.65,108.6,109.56,77.4812824716536,25700,0.0,1.0
2004-03-04,108.3,109.97,107.1,109.901,77.722439073724,69700,0.0,1.0
2004-03-03,109.11,109.11,107.11,108.671,76.8525780164026,37700,0.0,1.0
2004-03-02,110.72,112.4,109.1,109.1,77.1559685802976,40900,0.0,1.0
2004-03-01,109.3,111.43,109.0,110.8,78.3582155700915,59100,0.0,1.0
2004-02-27,108.31,109.81,107.51,108.65,76.8377267300581,36700,0.0,1.0
2004-02-26,107.24,109.08,105.73,108.31,76.5972773320993,73700,0.0,1.0
2004-02-25,107.95,109.45,104.29,106.7,75.4586787123534,116700,0.0,1.0
2004-02-24,106.77,108.77,106.17,108.18,76.5053407975857,120200,0.0,1.0
2004-02-23,110.03,110.78,106.3,106.98,75.6566958636136,97500,0.0,1.0
2004-02-20,111.3,111.49,109.31,109.43,77.38934593714,59500,0.0,1.0
2004-02-19,113.15,114.43,110.73,110.96,78.4713682279544,40400,0.0,1.0
2004-02-18,113.4,114.79,111.91,112.35,79.4543819431388,32000,0.0,1.0
2004-02-17,112.01,114.97,112.01,114.01,80.6283407684669,38600,0.0,1.0
2004-02-13,115.76,115.76,111.96,112.85,79.8079839989605,32600,0.0,1.0
2004-02-12,115.9,117.25,114.26,114.85,81.2223922222473,119700,0.0,1.0
2004-02-11,118.805,118.81,116.12,116.81,82.6085122810685,177000,0.0,1.0
2004-02-10,116.01,118.25,115.47,118.0,83.4500851739241,74200,0.0,1.0
2004-02-09,117.31,118.444,116.0,116.0,82.0356769506373,84700,0.0,1.0
2004-02-06,114.0,117.71,114.0,117.25,82.9196820901916,28400,0.0,1.0
2004-02-05,115.27,115.36,113.51,113.57,80.3171709593438,53600,0.0,1.0
2004-02-04,113.73,116.17,110.95,113.61,80.3454591238095,80600,0.0,1.0
2004-02-03,114.12,115.4,113.04,114.23,80.7839256730284,87700,0.0,1.0
2004-02-02,113.88,115.699,111.75,114.05,80.6566289329326,81100,0.0,1.0
2004-01-30,112.261,113.46,111.91,112.7,79.701903382214,102600,0.0,1.0
2004-01-29,114.15,114.948,112.3,113.27,80.1050097258507,58300,0.0,1.0
2004-01-28,115.48,115.88,113.55,113.81,80.4868999461382,106100,0.0,1.0
2004-01-27,116.5,116.5,114.68,116.21,82.1841898140824,37900,0.0,1.0
2004-01-26,115.485,116.5,113.49,116.32,82.2619822663632,59900,0.0,1.0
2004-01-23,111.3,116.57,110.6,116.0,82.0356769506373,86300,0.0,1.0
2004-01-22,113.6,113.6,110.68,110.75,78.3228553645093,34300,0.0,1.0
2004-01-21,114.56,114.98,111.29,112.39,79.4826701076045,91000,0.0,1.0
2004-01-20,112.62,114.38,111.56,114.33,80.8546460841928,48600,0.0,1.0
2004-01-16,112.43,113.95,112.25,112.8,79.7726237933783,13200,0.0,1.0
2004-01-15,114.98,114.98,112.22,112.87,79.8221280811934,53200,0.0,1.0
2004-01-14,112.2,114.84,111.75,114.41,80.9112224131242,93600,0.0,1.0
2004-01-13,110.72,112.41,110.66,112.41,79.4968141898374,43300,0.0,1.0
2004-01-12,109.06,112.05,109.06,110.72,78.30163924116,62600,0.0,1.0
2004-01-09,109.45,111.17,109.27,109.71,77.5873630884001,41300,0.0,1.0
2004-01-08,111.75,112.68,109.51,110.53,78.1672704599477,58300,0.0,1.0
2004-01-07,109.96,111.5,108.65,110.93,78.4501521046051,60500,0.0,1.0
2004-01-06,108.75,110.75,107.21,109.78,77.6368673762152,62800,0.065,1.0
2004-01-05,106.35,109.35,106.35,108.23,76.4954085859872,67700,0.0,1.0
2004-01-02,108.35,108.36,106.63,107.07,75.6755372567833,73200,0.0,1.0
2003-12-31,105.79,108.94,104.33,108.83,76.9194799631617,144800,0.0,1.0
2003-12-30,104.47,105.88,104.45,105.15,74.318508849825,47000,0.0,1.0
2003-12-29,104.33,105.58,103.68,105.49,74.5588159635572,61400,0.0,1.0
2003-12-26,103.7,104.3,103.15,104.3,73.7177410654945,8800,0.0,1.0
2003-12-24,103.97,104.6,102.11,103.44,73.1099054248778,48200,0.0,1.0
2003-12-23,103.13,104.01,101.66,102.86,72.6999697602758,34000,0.0,1.0
2003-12-22,103.05,104.86,102.0,102.47,72.4243233651124,28100,0.0,1.0
2003-12-19,104.17,104.79,101.98,104.0,73.5057053769073,62800,0.0,1.0
2003-12-18,102.24,104.57,101.59,102.98,72.7847840357107,120300,0.0,1.0
2003-12-17,97.5,102.15,97.0,100.86,71.2863985030276,152000,0.0,1.0
2003-12-16,98.55,99.65,96.95,98.47,69.5971808506159,66900,0.0,1.0
2003-12-15,102.95,104.0,98.78,98.83,69.8516236769206,127400,0.0,1.0
2003-12-12,103.26,103.99,101.92,102.97,72.7777161794244,56000,0.0,1.0
2003-12-11,102.91,104.55,102.54,102.93,72.7494447542795,82600,0.0,1.0
2003-12-10,105.29,105.29,102.03,103.66,73.2653982631751,105800,0.0,1.0
2003-12-09,102.61,105.45,102.61,104.84,74.0994053049515,214400,0.0,1.0
2003-12-08,101.74,103.25,99.93,102.48,72.4313912213986,107900,0.0,1.0
2003-12-05,102.0,104.51,97.0,101.11,71.4630949101836,593800,0.0,1.0
2003-12-04,105.63,106.35,99.5,102.2,72.2334912453839,622200,0.0,1.0
2003-12-03,110.78,111.12,103.94,105.1,74.2831695683938,232900,0.0,1.0
2003-12-02,111.44,111.489,109.56,109.93,77.6969441546482,54500,0.0,1.0
2003-12-01,111.78,112.86,111.0,111.01,78.4602726335623,72000,0.0,1.0
2003-11-28,110.61,111.87,110.07,111.73,78.9691582861716,15000,0.0,1.0
2003-11-26,108.83,110.59,108.18,110.58,78.1563548132539,50800,0.0,1.0
2003-11-25,108.18,109.31,107.12,108.45,76.6509014242846,65300,0.0,1.0
2003-11-24,104.3,107.7,104.3,107.7,76.1208122028165,58800,0.0,1.0
2003-11-21,104.8,105.0,103.82,104.79,74.0640660235203,38400,0.0,1.0
2003-11-20,106.56,106.88,104.21,104.72,74.0145910295166,51900,0.0,1.0
2003-11-19,106.99,107.84,105.86,106.64,75.3716194364749,107400,0.0,1.0
2003-11-18,105.89,109.01,105.06,107.25,75.8027586699356,72800,0.0,1.0
2003-11-17,105.46,106.2,101.35,105.17,74.3326445623975,154300,0.0,1.0
2003-11-14,107.69,108.4,105.89,106.42,75.2161265981776,135200,0.0,1.0
2003-11-13,105.93,107.67,105.53,107.67,76.0996086339577,33800,0.0,1.0
2003-11-12,104.56,106.04,103.81,105.9,74.8485980712931,45200,0.0,1.0
2003-11-11,106.29,106.46,103.14,104.24,73.675333927777,60000,0.0,1.0
2003-11-10,107.53,107.999,105.44,106.6,75.34334801133,51300,0.0,1.0
2003-11-07,108.14,108.97,106.69,107.55,76.0147943585228,65900,0.0,1.0
2003-11-06,106.35,108.348,106.35,107.94,76.2904407536863,69300,0.0,1.0
2003-11-05,106.43,107.13,105.11,106.5,75.2726694484675,75300,0.0,1.0
2003-11-04,103.75,107.9,103.01,105.99,74.9122087778692,234900,0.0,1.0
2003-11-03,101.0,105.049,100.17,104.0,73.5057053769073,189800,0.0,1.0
2003-10-31,98.95,99.16,97.0,97.93,69.2155166111589,60500,0.0,1.0
2003-10-30,98.51,99.4,98.2,98.76,69.802148682917,34000,0.0,1.0
2003-10-29,95.97,99.7,95.37,98.66,69.7314701200545,91900,0.0,1.0
2003-10-28,96.4,96.48,95.5,96.16,67.9645060484943,27900,0.0,1.0
2003-10-27,94.13,96.99,93.9,96.43,68.1553381682228,56000,0.0,1.0
2003-10-24,92.29,94.58,91.99,93.88,66.3530348152313,56300,0.0,1.0
2003-10-23,93.25,93.93,92.0,92.78,65.5755706237448,30700,0.0,1.0
2003-10-22,94.4,96.61,92.55,93.7,66.225813402079,126200,0.0,1.0
2003-10-21,93.95,94.65,92.73,94.4,66.7205633421158,26800,0.0,1.0
2003-10-20,92.0,93.37,91.5,93.34,65.9713705757743,53500,0.0,1.0
2003-10-17,92.64,93.0,91.96,92.0,65.024277833418,42200,0.0,1.0
2003-10-16,93.95,94.74,92.11,92.46,65.349399222585,59900,0.0,1.0
2003-10-15,97.75,98.0,91.81,93.66,66.197541976934,144100,0.0,1.0
2003-10-14,97.51,97.75,96.41,97.15,68.6642238208321,33900,0.0,1.0
2003-10-13,94.75,98.49,94.75,97.59,68.9752094974267,95500,0.0,1.0
2003-10-10,95.7,95.95,94.1,94.6,66.8619204678406,33700,0.0,1.0
2003-10-09,94.25,99.35,94.17,95.68,67.6252489467547,130200,0.0,1.0
2003-10-08,97.16,98.08,94.38,94.38,66.7064276295433,89200,0.0,1.0
2003-10-07,96.9,97.99,96.18,97.54,68.9398702159955,51100,0.0,1.0
2003-10-06,97.87,98.66,95.97,97.99,69.2579237488764,77200,0.0,1.0
2003-10-03,95.0,98.05,95.0,98.05,69.3003308865938,66100,0.065,1.0
2003-10-02,96.84,97.17,92.4,95.49,67.4462477333827,192500,0.0,1.0
2003-10-01,96.59,99.23,96.59,98.79,69.777095125991,65900,0.0,1.0
2003-09-30,96.46,97.14,95.19,96.7,68.3008917773391,76000,0.0,1.0
