,CME_Open,CME_High,CME_Low,CME_Close,CME_Adj Close,CME_Volume,CME_Dividend Amount,CME_Split Coefficient
2019-01-25,187.15,188.08,185.52,185.94,152.099581681735,1508530,0.0,1.0
2019-01-24,187.57,187.59,185.65,186.32,152.410423033994,1467062,0.0,1.0
2019-01-23,186.54,188.04,185.61,187.82,153.637428371859,1317440,0.0,1.0
2019-01-22,183.17,186.94,182.94,186.33,152.41860306958,1677539,0.0,1.0
2019-01-18,182.26,184.0,180.81,183.43,150.046392749708,1528308,0.0,1.0
2019-01-17,182.03,182.93,180.84,181.26,148.271325027596,1543410,0.0,1.0
2019-01-16,182.7,183.72,181.77,182.29,149.11386869293,1097199,0.0,1.0
2019-01-15,177.49,182.73,177.49,181.96,148.8439275186,1486784,0.0,1.0
2019-01-14,178.88,180.22,177.85,178.67,146.152695810883,1688366,0.0,1.0
2019-01-11,178.05,180.62,177.35,180.55,147.690542501007,1326499,0.0,1.0
2019-01-10,177.64,180.26,177.21,179.85,147.117940010003,2585123,0.0,1.0
2019-01-09,182.08,182.5,177.75,178.56,146.06271541944,2993013,0.0,1.0
2019-01-08,185.12,185.35,180.56,182.66,149.416530009604,1595965,0.0,1.0
2019-01-07,183.13,185.33,182.9,183.75,150.308153888452,1544428,0.0,1.0
2019-01-04,183.52,185.31,181.16,184.68,151.068897197928,2250761,0.0,1.0
2019-01-03,185.3,187.62,181.15,181.5,148.467645881655,2274117,0.0,1.0
2019-01-02,186.46,187.83,184.72,185.58,151.805100400647,1771606,0.0,1.0
2018-12-31,186.81,188.45,185.81,188.12,153.882829439432,1459649,0.0,1.0
2018-12-28,185.72,188.08,183.71,186.11,152.238642286693,1315387,0.0,1.0
2018-12-27,179.5,184.57,178.09,184.32,150.774415916841,1847193,1.75,1.0
2018-12-26,177.12,182.42,174.5,182.32,147.735752727245,1827666,0.0,1.0
2018-12-24,181.46,183.0,176.6,176.62,143.116984679059,1210990,0.0,1.0
2018-12-21,184.09,189.33,181.68,182.65,148.003155087929,4926717,0.0,1.0
2018-12-20,185.51,187.96,183.89,184.9,149.826353001687,2658117,0.0,1.0
2018-12-19,182.55,188.55,181.72,185.53,150.336848417539,2850722,0.0,1.0
2018-12-18,186.41,187.99,181.49,182.79,148.116598513674,2151993,0.0,1.0
2018-12-17,187.31,188.795,184.9,185.59,150.385467028573,1925302,0.0,1.0
2018-12-14,186.87,188.37,185.64,187.64,152.046602905552,1606929,0.0,1.0
2018-12-13,188.08,188.92,185.87,187.94,152.289695960719,1908324,0.0,1.0
2018-12-12,191.43,192.89,188.41,188.57,152.800191376572,2265685,0.0,1.0
2018-12-11,192.14,192.66,188.51,189.51,153.56188294943,2745998,0.0,1.0
2018-12-10,186.7,190.74,185.21,190.35,154.2425435039,1946889,0.0,1.0
2018-12-07,188.81,191.39,186.19,187.11,151.617138508089,1821063,0.7,1.0
2018-12-06,188.0,189.16,183.43,189.02,152.593959431335,2886079,0.0,1.0
2018-12-04,188.73,189.28,186.51,188.2,151.931981615581,2626300,0.0,1.0
2018-12-03,190.1,191.96,186.32,188.11,151.859325513852,2571339,0.0,1.0
2018-11-30,187.62,190.77,187.41,190.08,153.449686851699,3245940,0.0,1.0
2018-11-29,186.45,189.4,184.1,188.91,152.505157529221,2697509,0.0,1.0
2018-11-28,192.58,192.93,186.3,187.11,151.052035494641,3366237,0.0,1.0
2018-11-27,191.15,194.48,191.08,194.15,156.735357229889,1684089,0.0,1.0
2018-11-26,190.0,192.14,189.95,191.52,154.612184479363,1742188,0.0,1.0
2018-11-23,189.42,189.86,188.21,189.31,152.828073536906,1084850,0.0,1.0
2018-11-21,192.73,193.09,190.0,190.01,153.393176550354,1833990,0.0,1.0
2018-11-20,194.5,194.82,190.62,192.16,155.128850091658,2652880,0.0,1.0
2018-11-19,195.6,197.08,194.41,195.61,157.914000657938,2029676,0.0,1.0
2018-11-16,191.09,196.17,190.81,195.61,157.914000657938,2286947,0.0,1.0
2018-11-15,187.1,191.64,186.67,191.56,154.644476080132,3679953,0.0,1.0
2018-11-14,188.17,190.21,185.69,188.06,151.818961012892,3257423,0.0,1.0
2018-11-13,187.2,187.89,185.6,187.33,151.229639298867,2683540,0.0,1.0
2018-11-12,189.13,190.19,186.23,186.45,150.519224081961,2446427,0.0,1.0
2018-11-09,189.6,190.43,187.26,189.74,153.175208245167,2459969,0.0,1.0
2018-11-08,188.62,189.81,187.87,189.43,152.924948339211,2188040,0.0,1.0
2018-11-07,187.76,188.74,185.98,188.69,152.327553724995,3069281,0.0,1.0
2018-11-06,186.23,188.49,185.99,186.4,150.478859581001,2595435,0.0,1.0
2018-11-05,184.54,186.76,184.22,185.5,149.752298563711,3390230,0.0,1.0
2018-11-02,184.61,186.66,182.97,183.86,148.428342932204,1795842,0.0,1.0
2018-11-01,183.76,186.59,183.06,183.75,148.339541030091,3398271,0.0,1.0
2018-10-31,183.0,185.11,182.08,183.24,147.927823120293,3117811,0.0,1.0
2018-10-30,180.51,182.71,179.56,182.47,147.3062098055,1751036,0.0,1.0
2018-10-29,180.43,181.98,177.05,179.39,144.819756546329,1518706,0.0,1.0
2018-10-26,176.83,180.88,176.22,178.64,144.21428903192,2027027,0.0,1.0
2018-10-25,182.32,182.32,175.27,177.47,143.269759709443,2932633,0.0,1.0
2018-10-24,180.1,183.67,179.37,181.08,146.184076678796,1810694,0.0,1.0
2018-10-23,178.26,181.87,178.26,180.8,145.958035473417,1534860,0.0,1.0
2018-10-22,183.27,183.27,180.79,181.22,146.297097281486,1477883,0.0,1.0
2018-10-19,180.85,183.79,180.62,182.65,147.451522008958,1735624,0.0,1.0
2018-10-18,181.28,183.2,180.75,181.92,146.862200294934,1497126,0.0,1.0
2018-10-17,178.89,181.6,177.1,181.32,146.377826283407,1748587,0.0,1.0
2018-10-16,174.45,178.27,174.01,178.06,143.746060820778,1626624,0.0,1.0
2018-10-15,175.83,176.18,173.55,173.82,140.323151139322,1534431,0.0,1.0
2018-10-12,176.42,177.55,173.28,176.5,142.486688390808,1766736,0.0,1.0
2018-10-11,179.86,180.57,174.36,176.03,142.107262081779,3359028,0.0,1.0
2018-10-10,181.91,182.48,179.48,180.25,145.514025962851,2406428,0.0,1.0
2018-10-09,180.0,182.09,179.81,181.16,146.248659880333,1543708,0.0,1.0
2018-10-08,181.43,181.63,179.85,180.91,146.04683737553,1227853,0.0,1.0
2018-10-05,180.95,182.97,180.95,181.69,146.676523590515,1672403,0.0,1.0
2018-10-04,175.72,181.73,175.45,180.51,145.723921367846,2360829,0.0,1.0
2018-10-03,175.57,176.13,174.48,175.45,141.639033870636,1128327,0.0,1.0
2018-10-02,174.14,174.74,172.55,174.5,140.872108352385,1704282,0.0,1.0
2018-10-01,171.35,174.29,170.49,174.25,140.670285847583,1041879,0.0,1.0
2018-09-28,171.2,172.17,170.04,170.21,137.408834169969,1439779,0.0,1.0
2018-09-27,173.12,174.04,171.85,171.93,138.797373003012,1017128,0.0,1.0
2018-09-26,173.6,174.38,172.4,173.0,139.661173323568,1403831,0.0,1.0
2018-09-25,175.11,175.4,173.13,173.6,140.145547335095,1459407,0.0,1.0
2018-09-24,174.95,175.86,174.13,174.75,141.073930857188,1246960,0.0,1.0
2018-09-21,174.71,175.36,173.65,175.12,141.372628164296,2100161,0.0,1.0
2018-09-20,174.49,174.94,173.37,174.38,140.77523355008,912432,0.0,1.0
2018-09-19,173.0,173.86,171.96,173.61,140.153620235287,1156648,0.0,1.0
2018-09-18,171.53,172.97,171.53,172.4,139.176799312042,1122505,0.0,1.0
2018-09-17,172.68,173.25,171.65,171.84,138.724716901283,944907,0.0,1.0
2018-09-14,172.83,173.92,172.45,173.15,139.78226682645,886242,0.0,1.0
2018-09-13,171.74,173.37,171.58,172.31,139.104143210312,1101375,0.0,1.0
2018-09-12,172.44,173.0,170.31,171.65,138.571331797633,1010777,0.0,1.0
2018-09-11,174.49,174.62,172.87,173.03,139.685392024145,1082189,0.0,1.0
2018-09-10,174.62,175.58,174.09,174.1,140.549192344701,1071109,0.0,1.0
2018-09-07,172.57,174.26,172.35,173.78,140.290859538553,1399050,0.7,1.0
2018-09-06,172.08,174.06,171.3,173.5,139.50288932794,1470650,0.0,1.0
2018-09-05,176.95,177.36,170.85,171.29,137.725936097884,2587564,0.0,1.0
2018-09-04,174.73,177.07,174.73,177.05,142.357271213324,1721926,0.0,1.0
2018-08-31,172.98,175.0,172.75,174.73,140.491872347383,1391663,0.0,1.0
2018-08-30,171.88,173.48,171.52,173.31,139.350119593229,1229595,0.0,1.0
2018-08-29,169.45,172.22,169.28,172.17,138.433501184965,1638773,0.0,1.0
2018-08-28,170.64,171.14,169.29,169.6,136.367089510194,1046897,0.0,1.0
2018-08-27,169.98,171.96,169.93,170.58,137.155059720807,1337645,0.0,1.0
2018-08-24,168.03,169.46,167.2,169.32,136.141955164304,909002,0.0,1.0
2018-08-23,166.9,168.7,166.9,167.67,134.815270626027,1048236,0.0,1.0
2018-08-22,166.56,167.71,166.4,166.89,134.188110662478,707315,0.0,1.0
2018-08-21,169.4,169.88,167.0,167.36,134.566014743078,1439544,0.0,1.0
2018-08-20,169.35,170.49,169.21,169.68,136.431413609019,900719,0.0,1.0
2018-08-17,168.68,170.11,167.7,169.38,136.190198238424,1729273,0.0,1.0
2018-08-16,168.86,169.55,168.01,168.48,135.466552126636,1311277,0.0,1.0
2018-08-15,165.86,167.94,165.63,167.67,134.815270626027,1650967,0.0,1.0
2018-08-14,164.0,166.54,163.97,166.31,133.721760945993,1208109,0.0,1.0
2018-08-13,163.99,166.08,163.62,163.95,131.824200030638,1161892,0.0,1.0
2018-08-10,162.26,164.2,161.77,163.92,131.800078493579,1146207,0.0,1.0
2018-08-09,163.69,163.88,162.71,162.97,131.036229820025,887103,0.0,1.0
2018-08-08,163.4,164.18,162.07,163.74,131.655349271221,1187782,0.0,1.0
2018-08-07,162.65,163.85,162.09,163.42,131.398052875919,1011842,0.0,1.0
2018-08-06,161.63,162.57,161.32,161.87,130.151773461174,1106587,0.0,1.0
2018-08-03,161.17,162.35,159.99,161.63,129.958801164697,959298,0.0,1.0
2018-08-02,161.43,162.2,158.86,161.04,129.484410935859,1350527,0.0,1.0
2018-08-01,159.86,163.59,159.07,161.43,129.797990917633,1529914,0.0,1.0
2018-07-31,161.49,161.88,158.35,159.12,127.940632564045,1547716,0.0,1.0
2018-07-30,165.5,165.77,160.79,161.21,129.621099645863,1267181,0.0,1.0
2018-07-27,166.0,166.9,165.39,165.49,133.062438933031,1530543,0.0,1.0
2018-07-26,171.89,171.99,166.26,166.46,133.842368631291,2283098,0.0,1.0
2018-07-25,168.0,169.91,167.85,169.52,136.302765411368,1657006,0.0,1.0
2018-07-24,168.96,169.53,167.67,168.46,135.45047110193,1403322,0.0,1.0
2018-07-23,169.0,169.73,168.03,169.3,136.125874139598,1314778,0.0,1.0
2018-07-20,168.38,169.15,167.33,169.0,135.884658769002,979745,0.0,1.0
2018-07-19,170.79,171.48,168.79,168.85,135.764051083704,1290631,0.0,1.0
2018-07-18,169.46,171.49,169.1,171.02,137.508842264348,1029156,0.0,1.0
2018-07-17,168.22,169.18,167.32,169.02,135.900739793709,889377,0.0,1.0
2018-07-16,166.83,168.47,166.15,168.22,135.257498805453,721043,0.0,1.0
2018-07-13,166.96,167.18,165.13,166.91,134.204191687184,1021144,0.0,1.0
2018-07-12,166.44,167.4,164.99,166.7,134.035340927767,1236295,0.0,1.0
2018-07-11,162.87,165.79,162.17,165.43,133.014195858911,1407591,0.0,1.0
2018-07-10,163.64,164.89,162.55,164.17,132.001091302409,1400056,0.0,1.0
2018-07-09,161.21,163.8,161.0,163.53,131.486498511804,1652286,0.0,1.0
2018-07-06,160.08,161.53,159.51,160.43,128.993939682314,1574250,0.0,1.0
2018-07-05,161.44,161.88,159.36,160.3,128.889413021722,1334546,0.0,1.0
2018-07-03,164.0,165.65,160.76,161.12,129.548735034684,511956,0.0,1.0
2018-07-02,163.48,164.06,162.98,163.99,131.856362080051,917806,0.0,1.0
2018-06-29,164.67,165.93,163.85,163.92,131.800078493579,1686709,0.0,1.0
2018-06-28,163.62,165.0,162.39,163.86,131.75183541946,1100116,0.0,1.0
2018-06-27,163.02,166.44,162.51,163.19,131.213121091796,1406912,0.0,1.0
2018-06-26,166.86,168.55,165.2,165.55,133.11068200715,1646302,0.0,1.0
2018-06-25,168.2,168.2,165.15,166.49,133.86649016835,1327093,0.0,1.0
2018-06-22,168.84,169.97,167.79,168.42,135.418309052517,1967044,0.0,1.0
2018-06-21,167.03,168.77,165.12,168.22,135.257498805453,1408043,0.0,1.0
2018-06-20,167.87,168.87,167.09,167.21,134.44540705778,1231565,0.0,1.0
2018-06-19,167.85,168.72,166.4,166.96,134.24439424895,2017398,0.0,1.0
2018-06-18,169.0,169.72,168.38,169.2,136.045469016066,1117226,0.0,1.0
2018-06-15,168.1,170.4,167.21,169.83,136.552021294317,2074769,0.0,1.0
2018-06-14,170.79,172.21,168.17,168.86,135.772091596057,1684597,0.0,1.0
2018-06-13,170.28,171.67,169.12,170.48,137.074654597275,1547596,0.0,1.0
2018-06-12,170.34,170.9,168.66,170.22,136.865601276092,1217646,0.0,1.0
2018-06-11,171.25,171.43,169.64,170.63,137.195262282573,1449922,0.0,1.0
2018-06-08,171.41,171.69,169.69,170.97,137.468639702582,1428055,0.0,1.0
2018-06-07,173.49,173.76,170.8,171.74,138.087759153778,1926915,0.7,1.0
2018-06-06,171.21,174.36,170.72,173.54,138.968625165545,2257347,0.0,1.0
2018-06-05,169.08,170.79,169.08,170.46,136.502200332597,2619253,0.0,1.0
2018-06-04,167.67,170.48,167.52,170.3,136.374074367249,1984823,0.0,1.0
2018-06-01,164.41,167.8,163.77,167.53,134.155893592162,1690453,0.0,1.0
2018-05-31,165.04,165.78,162.5,162.9,130.448248469905,3657488,0.0,1.0
2018-05-30,159.6,166.1399,158.7,165.49,132.522287533975,2422471,0.0,1.0
2018-05-29,158.47,159.54,157.35,158.68,127.068926133852,1862221,0.0,1.0
2018-05-25,159.4,159.99,158.5,159.6,127.805650434603,1106706,0.0,1.0
2018-05-24,158.68,160.12,157.21,160.01,128.133973220807,1473301,0.0,1.0
2018-05-23,159.83,160.19,158.14,160.11,128.21405194915,1026696,0.0,1.0
2018-05-22,161.27,161.46,158.81,160.86,128.814642411718,1387525,0.0,1.0
2018-05-21,160.15,161.87,160.01,161.38,129.231051799099,982520,0.0,1.0
2018-05-18,160.62,160.88,159.3,159.78,127.949792145619,1923827,0.0,1.0
2018-05-17,160.33,160.91,159.4,160.7,128.68651644637,1090938,0.0,1.0
2018-05-16,160.6,161.02,159.37,160.67,128.662492827867,911163,0.0,1.0
2018-05-15,160.73,161.37,159.27,160.45,128.486319625514,1232121,0.0,1.0
2018-05-14,159.94,161.2,158.5,161.03,128.9507762499,1336084,0.0,1.0
2018-05-11,159.83,160.0,158.5,159.29,127.557406376741,1194930,0.0,1.0
2018-05-10,160.44,160.99,159.14,159.96,128.093933856636,1532538,0.0,1.0
2018-05-09,158.74,161.84,157.4,161.47,129.303122654607,1307283,0.0,1.0
2018-05-08,159.06,159.71,157.65,158.46,126.892752931499,1299063,0.0,1.0
2018-05-07,159.41,160.08,158.35,159.22,127.501351266901,1232005,0.0,1.0
2018-05-04,156.81,160.3,155.75,159.16,127.453304029896,1406083,0.0,1.0
2018-05-03,155.7,158.4,153.9,157.02,125.739619243367,2096993,0.0,1.0
2018-05-02,156.45,158.2,155.65,156.38,125.227115381975,1700543,0.0,1.0
2018-05-01,157.56,158.34,154.4,156.5,125.323209855986,1962605,0.0,1.0
2018-04-30,158.37,160.57,157.67,157.68,126.268138850427,1412935,0.0,1.0
2018-04-27,157.91,159.31,155.66,157.36,126.011886919731,1590707,0.0,1.0
2018-04-26,159.89,162.28,155.6,159.45,127.685532342089,3048841,0.0,1.0
2018-04-25,161.75,162.11,159.85,161.08,128.990815614072,1447492,0.0,1.0
2018-04-24,164.98,165.41,160.27,161.6,129.407225001453,1534560,0.0,1.0
2018-04-23,164.96,165.32,163.19,164.2,131.489271938357,1342577,0.0,1.0
2018-04-20,165.22,165.91,163.01,165.08,132.193964747771,1598099,0.0,1.0
2018-04-19,165.62,166.55,163.91,164.47,131.705484504882,1336645,0.0,1.0
2018-04-18,164.94,165.89,163.71,165.2,132.290059221782,1026414,0.0,1.0
2018-04-17,164.8,166.65,164.56,164.76,131.937712817075,1589981,0.0,1.0
2018-04-16,164.94,165.93,163.97,164.02,131.345130227341,1022357,0.0,1.0
2018-04-13,165.38,165.46,162.3,163.42,130.864657857286,1025635,0.0,1.0
2018-04-12,162.45,166.17,162.02,164.21,131.497279811191,1796644,0.0,1.0
2018-04-11,162.02,162.53,160.49,161.26,129.134957325088,1301205,0.0,1.0
2018-04-10,161.02,164.58,160.93,163.59,131.000791695468,1977605,0.0,1.0
2018-04-09,158.72,162.43,158.11,159.18,127.469319775564,1449756,0.0,1.0
2018-04-06,161.83,162.03,157.17,158.26,126.732595474814,1313788,0.0,1.0
2018-04-05,161.91,164.11,160.76,162.99,130.520319325413,1810133,0.0,1.0
2018-04-04,158.02,161.04,157.04,160.49,128.518351116851,1519830,0.0,1.0
2018-04-03,157.26,160.97,156.73,160.57,128.582414099525,1932012,0.0,1.0
2018-04-02,161.62,161.62,155.4,157.7,126.284154596096,1795380,0.0,1.0
2018-03-29,158.52,162.0,156.68,161.74,129.519335221132,3926343,0.0,1.0
2018-03-28,159.0,167.36,156.43,158.84,127.1970520992,2043845,0.0,1.0
2018-03-27,161.77,163.85,157.6,159.0,127.325178064548,1792127,0.0,1.0
2018-03-26,159.88,162.58,159.57,161.71,129.495311602629,1921225,0.0,1.0
2018-03-23,160.49,161.64,157.98,158.12,126.620485255134,2038068,0.0,1.0
2018-03-22,163.5,165.51,159.73,160.16,128.254091313321,1555706,0.0,1.0
2018-03-21,164.31,166.97,163.63,164.5,131.729508123385,1180152,0.0,1.0
2018-03-20,164.29,165.82,163.98,164.18,131.473256192689,943823,0.0,1.0
2018-03-19,165.07,165.57,162.09,163.54,130.960752331297,1351283,0.0,1.0
2018-03-16,165.4,166.9,163.61,165.12,132.225996239108,7645863,0.0,1.0
2018-03-15,163.01,167.38,160.82,165.39,132.442208805633,2182164,0.0,1.0
2018-03-14,165.65,165.99,162.39,162.95,130.488287834076,2235064,0.0,1.0
2018-03-13,169.06,169.86,164.23,164.81,131.977752181246,2293624,0.0,1.0
2018-03-12,171.13,171.65,167.85,169.18,135.477192609813,1654748,0.0,1.0
2018-03-09,169.76,171.71,168.81,171.42,137.270956124684,1942883,0.0,1.0
2018-03-08,168.69,169.23,166.93,168.44,134.884610020078,1522583,0.7,1.0
2018-03-07,168.02,168.83,166.04,168.58,134.438025051347,1358081,0.0,1.0
2018-03-06,169.07,170.3,166.46,169.59,135.24347294138,1610330,0.0,1.0
2018-03-05,165.35,170.13,164.9,168.49,134.366252467086,1945960,0.0,1.0
2018-03-02,161.56,166.39,161.56,166.26,132.587887323745,1605000,0.0,1.0
2018-03-01,166.37,166.99,161.28,162.26,129.397994689949,1415414,0.0,1.0
2018-02-28,166.78,168.82,165.63,166.16,132.5081400079,1589048,0.0,1.0
2018-02-27,167.24,169.52,166.5,166.69,132.930800781878,1570030,0.0,1.0
2018-02-26,164.52,166.95,163.6,166.9,133.098270145152,1211295,0.0,1.0
2018-02-23,161.2,164.08,161.15,164.02,130.801547448819,917950,0.0,1.0
2018-02-22,162.46,163.379,160.03,160.53,128.018366125832,1186362,0.0,1.0
2018-02-21,163.11,164.81,161.73,161.78,129.015207573893,1102018,0.0,1.0
2018-02-20,161.73,164.66,161.52,163.35,130.267240432658,1416705,0.0,1.0
2018-02-16,164.68,165.35,161.78,162.38,129.493691468963,1422390,0.0,1.0
2018-02-15,162.77,165.21,161.61,165.11,131.670793191529,1552366,0.0,1.0
2018-02-14,159.07,162.55,158.77,162.15,129.310272642519,1786124,0.0,1.0
2018-02-13,159.0,161.17,158.16,160.16,127.723301057206,1235773,0.0,1.0
2018-02-12,157.33,161.29,157.25,160.13,127.699376862452,1963229,0.0,1.0
2018-02-09,154.26,157.92,152.5,156.85,125.083664902739,2025393,0.0,1.0
2018-02-08,160.25,160.87,152.93,153.04,122.045292169048,2490737,0.0,1.0
2018-02-07,158.67,162.0,156.85,159.93,127.539882230762,2708440,0.0,1.0
2018-02-06,153.2,157.76,149.38,157.65,125.721643429498,4289200,0.0,1.0
2018-02-05,158.99,160.79,153.88,153.96,122.778967474821,3021281,0.0,1.0
2018-02-02,160.12,163.0,158.95,159.11,126.885954240834,2837851,0.0,1.0
2018-02-01,155.4,159.09,153.86,158.91,126.726459609144,2350069,0.0,1.0
2018-01-31,152.91,155.32,152.91,153.48,122.396180358766,2917505,0.0,1.0
2018-01-30,153.0,154.52,152.23,153.33,122.276559384998,1409930,0.0,1.0
2018-01-29,155.28,156.49,153.38,153.45,122.372256164012,1180059,0.0,1.0
2018-01-26,154.56,155.54,153.71,155.16,123.73593526496,1082630,0.0,1.0
2018-01-25,154.99,155.19,153.28,154.17,122.946436838096,1219259,0.0,1.0
2018-01-24,154.3,155.86,153.17,154.99,123.600364828024,1020087,0.0,1.0
2018-01-23,155.7,156.02,153.84,154.25,123.010234690771,820406,0.0,1.0
2018-01-22,154.06,155.45,153.71,155.45,123.96720248091,889849,0.0,1.0
2018-01-19,153.01,154.44,152.5,154.28,123.034158885525,1486997,0.0,1.0
2018-01-18,152.04,152.78,151.72,152.21,121.383389447535,1116824,0.0,1.0
2018-01-17,153.24,153.98,151.26,151.45,120.777309847114,1457811,0.0,1.0
2018-01-16,154.14,155.15,151.4,152.2,121.375414715951,1290880,0.0,1.0
2018-01-12,153.02,153.32,151.93,152.73,121.798075489929,1076697,0.0,1.0
2018-01-11,153.09,153.35,151.51,152.81,121.861873342605,1047759,0.0,1.0
2018-01-10,152.96,154.34,151.9,152.9,121.933645926865,1179254,0.0,1.0
2018-01-09,151.5,153.16,151.32,152.63,121.718328174084,932721,0.0,1.0
2018-01-08,150.73,152.71,150.26,151.73,121.00060233148,1117806,0.0,1.0
2018-01-05,148.49,149.77,148.25,149.65,119.341858161906,947362,0.0,1.0
2018-01-04,148.29,150.34,147.62,148.68,118.56830919821,1540256,0.0,1.0
2018-01-03,144.34,147.31,143.68,147.11,117.316276339445,1336466,0.0,1.0
2018-01-02,146.12,146.66,144.42,144.79,115.466138611843,1078897,0.0,1.0
2017-12-29,146.47,148.07,146.01,146.05,116.470954791489,873958,0.0,1.0
2017-12-28,146.46,146.48,145.55,146.31,116.678297812686,728139,0.0,1.0
2017-12-27,145.73,146.83,144.84,145.95,116.391207475644,1248874,3.5,1.0
2017-12-26,148.63,149.29,147.85,148.94,115.994021019889,1543599,0.0,1.0
2017-12-22,151.12,151.31,148.73,148.98,116.025172898772,1145905,0.0,1.0
2017-12-21,150.02,151.22,149.55,150.88,117.504887145702,1746119,0.0,1.0
2017-12-20,150.77,150.91,148.12,149.44,116.383419505923,1517025,0.0,1.0
2017-12-19,151.96,152.1,150.07,150.16,116.944153325813,1166333,0.0,1.0
2017-12-18,152.28,152.67,150.8,151.28,117.81640593453,1357258,0.0,1.0
2017-12-15,150.69,151.8,150.0,151.07,117.652858570395,1998401,0.0,1.0
2017-12-14,152.26,152.6,150.04,150.42,117.146640538551,2201587,0.0,1.0
2017-12-13,153.1,153.55,151.35,151.61,118.073408935312,1265389,0.0,1.0
2017-12-12,152.56,153.65,152.2,153.03,119.179300635649,1291459,0.0,1.0
2017-12-11,153.2,153.68,152.22,152.71,118.930085604588,945240,0.0,1.0
2017-12-08,152.67,153.02,151.01,152.82,119.015753271515,1466689,0.0,1.0
2017-12-07,152.5,153.49,150.29,152.07,118.431655542464,1415646,0.66,1.0
2017-12-06,152.38,153.2,149.69,152.75,118.447164172797,1428367,0.0,1.0
2017-12-05,153.52,155.29,151.58,152.11,117.950888002122,2092769,0.0,1.0
2017-12-04,153.5,154.03,150.98,153.41,118.958948973806,2387203,0.0,1.0
2017-12-01,151.46,152.14,148.4,150.79,116.927318400105,2808015,0.0,1.0
2017-11-30,148.26,151.85,147.84,149.54,115.958029004256,2434813,0.0,1.0
2017-11-29,145.85,149.29,145.76,147.83,114.632041110734,2558008,0.0,1.0
2017-11-28,142.45,145.21,141.71,145.12,112.530621700532,1364023,0.0,1.0
2017-11-27,142.28,143.42,141.99,142.07,110.16555557466,1058571,0.0,1.0
2017-11-24,142.29,142.95,141.64,141.86,110.002714956157,312282,0.0,1.0
2017-11-22,143.29,143.29,140.51,141.87,110.010469271324,1038645,0.0,1.0
2017-11-21,142.72,143.99,141.64,142.58,110.561025648166,1071099,0.0,1.0
2017-11-20,140.11,142.64,139.75,141.9,110.033732216824,1134284,0.0,1.0
2017-11-17,139.57,140.13,139.04,139.49,108.164942261627,905200,0.0,1.0
2017-11-16,140.38,140.61,139.255,140.09,108.630201171634,712579,0.0,1.0
2017-11-15,139.72,141.44,139.51,139.67,108.304519934629,1030879,0.0,1.0
2017-11-14,139.68,141.04,138.93,140.2,108.715498638469,1227183,0.0,1.0
