,LYB_Open,LYB_High,LYB_Low,LYB_Close,LYB_Adj Close,LYB_Volume,LYB_Dividend Amount,LYB_Split Coefficient
2024-01-12,95.39,95.82,94.04,94.43,90.725221273469,1161335,0.0,1.0
2024-01-11,94.34,94.74,93.04,94.71,90.9942360140871,1695609,0.0,1.0
2024-01-10,94.0,94.96,93.62,94.33,90.6291445803911,1384862,0.0,1.0
2024-01-09,95.78,95.895,94.67,95.17,91.4361888022455,2016004,0.0,1.0
2024-01-08,97.15,97.17,96.04,96.66,92.8677315291063,1170910,0.0,1.0
2024-01-05,95.88,96.99,95.78,96.87,93.06949258457,1411510,0.0,1.0
2024-01-04,96.41,97.72,95.975,96.09,92.3200943785623,1450332,0.0,1.0
2024-01-03,96.95,97.75,95.25,96.55,92.7620471667206,2232683,0.0,1.0
2024-01-02,94.83,97.02,94.6,96.58,92.790870174644,1959713,0.0,1.0
2023-12-29,95.46,95.7,94.85,95.08,91.3497197784754,998505,0.0,1.0
2023-12-28,96.1,96.5952,95.66,95.69,91.9357876062506,795618,0.0,1.0
2023-12-27,96.55,96.945,96.2158,96.47,92.6851858122583,927245,0.0,1.0
2023-12-26,96.11,97.05,96.11,96.68,92.8869468677219,1154527,0.0,1.0
2023-12-22,96.87,97.172,95.83,96.06,92.2912713706389,1243162,0.0,1.0
2023-12-21,96.49,96.74,95.8025,96.44,92.6563628043349,985497,0.0,1.0
2023-12-20,96.7,97.22,95.81,95.85,92.0895103151753,1966843,0.0,1.0
2023-12-19,95.6,96.96,95.51,96.94,93.1367462697245,1430540,0.0,1.0
2023-12-18,95.77,96.45,95.04,95.5,91.7532418894026,1677756,0.0,1.0
2023-12-15,95.32,95.66,94.29,95.02,91.2920737626286,4263669,0.0,1.0
2023-12-14,93.63,95.51,93.585,94.6,90.8885516517014,2879415,0.0,1.0
2023-12-13,91.0,93.155,90.595,93.1,89.4474012555328,1725611,0.0,1.0
2023-12-12,92.5,92.58,91.31,91.63,88.0350738672875,1438301,0.0,1.0
2023-12-11,92.5,93.88,92.34,92.7,89.0630944832212,1840721,0.0,1.0
2023-12-08,92.46,94.165,92.32,92.58,88.9478024515277,1391611,0.0,1.0
2023-12-07,92.86,92.975,91.77,92.18,88.563495679216,2425636,0.0,1.0
2023-12-06,93.07,93.96,92.15,92.43,88.8036874119108,1594514,0.0,1.0
2023-12-05,93.58,93.99,92.0,92.82,89.1783865149146,1768468,0.0,1.0
2023-12-04,95.21,95.94,93.81,94.09,90.3985605170041,2592491,0.0,1.0
2023-12-01,95.07,96.39,94.67,95.5,91.7532418894026,1654585,0.0,1.0
2023-11-30,94.15,95.42,93.87,95.1,91.368935117091,3214402,0.0,1.0
2023-11-29,93.99,95.15,93.75,94.0,90.312091493234,1708547,0.0,1.0
2023-11-28,93.27,94.25,91.54,93.91,90.2256224694639,2222496,0.0,1.0
2023-11-27,93.93,94.055,92.71,93.08,89.4281859169172,1865762,0.0,1.0
2023-11-24,93.95,94.765,93.8249,94.13,90.4369911942353,821610,1.25,1.0
2023-11-22,94.86,95.29,93.625,94.96,90.0387574313753,2538631,0.0,1.0
2023-11-21,96.28,96.585,95.58,95.67,90.7119621257338,2026401,0.0,1.0
2023-11-20,97.35,97.35,96.315,96.35,91.3567215513165,1932676,0.0,1.0
2023-11-17,96.94,97.25,96.17,97.23,92.1911161020706,1619283,0.0,1.0
2023-11-16,96.93,97.57,95.24,96.23,91.2429404762136,2646369,0.0,1.0
2023-11-15,96.37,98.41,96.19,97.24,92.2005978583292,2399276,0.0,1.0
2023-11-14,95.0,96.875,94.86,96.37,91.3756850638336,2251776,0.0,1.0
2023-11-13,93.17,94.39,92.855,93.76,88.900946680347,1405742,0.0,1.0
2023-11-10,92.33,93.95,92.25,93.82,88.9578372178984,1555699,0.0,1.0
2023-11-09,92.12,92.48,91.45,91.85,87.0899312349602,1383038,0.0,1.0
2023-11-08,91.18,91.59,90.61,91.25,86.5210258594461,1462355,0.0,1.0
2023-11-07,91.15,91.63,90.55,91.11,86.3882812718261,1502296,0.0,1.0
2023-11-06,92.86,92.86,91.5,92.21,87.4312744602687,1023415,0.0,1.0
2023-11-03,92.6,93.105,92.31,92.7,87.8958805169386,1533670,0.0,1.0
2023-11-02,90.51,91.96,90.26,91.96,87.1942305538045,1763691,0.0,1.0
2023-11-01,90.61,90.715,88.53,89.89,85.2315070082806,2317206,0.0,1.0
2023-10-31,90.39,90.7499,89.63,90.24,85.5633684773306,2153881,0.0,1.0
2023-10-30,91.33,91.53,88.73,90.6,85.904711702639,1840389,0.0,1.0
2023-10-27,90.6,91.34,88.46,90.44,85.7530036025019,2418432,0.0,1.0
2023-10-26,89.67,90.45,89.41,89.86,85.2030617395049,1969207,0.0,1.0
2023-10-25,91.19,91.55,89.13,89.24,84.6151928514736,1574869,0.0,1.0
2023-10-24,90.78,92.56,90.51,91.76,87.0045954286331,1919511,0.0,1.0
2023-10-23,91.54,92.13,90.13,90.16,85.487514427262,1322305,0.0,1.0
2023-10-20,92.67,92.84,91.91,92.05,87.2795663601316,1339360,0.0,1.0
2023-10-19,93.0,93.98,92.44,92.75,87.9432892982315,1059877,0.0,1.0
2023-10-18,94.01,94.77,93.32,93.51,88.6639027738828,1352025,0.0,1.0
2023-10-17,92.59,95.03,92.59,94.75,89.8396405499454,1024342,0.0,1.0
2023-10-16,93.59,94.08,92.775,93.41,88.5690852112971,1044491,0.0,1.0
2023-10-13,93.03,94.04,92.3,92.68,87.8769170044215,1260725,0.0,1.0
2023-10-12,94.22,94.33,91.4901,92.41,87.6209095854401,1178730,0.0,1.0
2023-10-11,93.73,94.3799,92.47,93.54,88.6923480426585,1648487,0.0,1.0
2023-10-10,93.55,94.7,93.37,93.96,89.0905818055184,1534145,0.0,1.0
2023-10-09,90.77,92.995,90.77,92.95,88.1329244234029,1602971,0.0,1.0
2023-10-06,90.63,91.59,89.51,90.59,85.8952299463805,1953914,0.0,1.0
2023-10-05,92.94,93.56,90.48,90.69,85.9900475089662,2512462,0.0,1.0
2023-10-04,95.38,95.59,92.165,93.5,88.6544210176242,2007595,0.0,1.0
2023-10-03,93.01,94.96,93.01,93.79,88.9293919491227,1500081,0.0,1.0
2023-10-02,94.37,94.69,92.26,93.45,88.6070122363313,2100627,0.0,1.0
2023-09-29,95.31,95.56,94.14,94.7,89.7922317686525,1682750,0.0,1.0
2023-09-28,94.68,95.5,94.115,94.54,89.6405236685154,1991790,0.0,1.0
2023-09-27,94.35,95.19,93.64,94.97,90.0482391876339,1383634,0.0,1.0
2023-09-26,94.27,95.25,93.43,93.63,88.7776838489856,1909034,0.0,1.0
2023-09-25,95.08,95.66,94.44,95.27,90.332691875391,1700186,0.0,1.0
2023-09-22,95.77,96.47,94.3,94.86,89.9439398687896,2242267,0.0,1.0
2023-09-21,96.72,97.05,95.29,95.49,90.5412905130795,2400097,0.0,1.0
2023-09-20,98.24,99.42,97.0,97.03,92.0014809768992,1470553,0.0,1.0
2023-09-19,101.06,101.2,96.8,97.91,92.8358755276533,2977381,0.0,1.0
2023-09-18,100.13,101.2,99.73,100.53,95.3200956673985,2214554,0.0,1.0
2023-09-15,100.79,100.93,99.59,100.04,94.8554896107286,3619832,0.0,1.0
2023-09-14,100.13,100.92,99.55,100.69,95.4718037675356,2176174,0.0,1.0
2023-09-13,100.28,100.72,98.14,98.84,93.7176788597003,2560794,0.0,1.0
2023-09-12,99.89,101.015,99.57,100.18,94.9882341983486,1287191,0.0,1.0
2023-09-11,100.81,102.045,100.1201,100.32,95.1209787859685,2021309,0.0,1.0
2023-09-08,99.06,101.04,99.06,99.38,94.229693697663,2173343,0.0,1.0
2023-09-07,99.19,99.56,97.13,98.84,93.7176788597003,3063780,0.0,1.0
2023-09-06,98.58,100.13,98.53,99.67,94.5046646291615,2022963,0.0,1.0
2023-09-05,100.52,100.88,98.61,98.72,93.6038977845974,2511462,0.0,1.0
2023-09-01,99.75,101.39,99.44,100.97,95.7372929427756,2276750,0.0,1.0
2023-08-31,99.15,99.555,98.551,98.77,93.6513065658903,3453543,0.0,1.0
2023-08-30,98.72,99.24,98.58,98.92,93.7935329097688,1287015,0.0,1.0
2023-08-29,97.4,98.87,97.0,98.79,93.6702700784074,1382778,0.0,1.0
2023-08-28,96.88,98.09,96.77,97.34,92.2954154209149,1795325,0.0,1.0
2023-08-25,96.75,97.06,95.54,96.51,91.5084296514536,2301272,1.25,1.0
2023-08-24,96.49,97.93,96.385,97.28,91.0591247595479,1793125,0.0,1.0
2023-08-23,97.83,97.83,95.59,96.76,90.5723777933168,1912912,0.0,1.0
2023-08-22,98.23,98.68,96.84,97.85,91.5926743186859,1940187,0.0,1.0
2023-08-21,97.68,98.32,97.29,97.91,91.6488374301741,1665588,0.0,1.0
2023-08-18,96.32,97.43,96.26,97.39,91.162090463943,1731206,0.0,1.0
2023-08-17,96.83,98.38,96.42,96.94,90.7408671277814,1455504,0.0,1.0
2023-08-16,95.8,96.965,95.41,96.09,89.9452230483651,1255667,0.0,1.0
2023-08-15,98.16,99.14,96.21,96.36,90.1979570500621,1655831,0.0,1.0
2023-08-14,98.78,99.61,98.3821,99.27,92.9218679572402,1469747,0.0,1.0
2023-08-11,100.33,100.425,98.93,99.16,92.8189022528451,2262647,0.0,1.0
2023-08-10,99.89,100.87,99.78,100.7,94.2604221143758,2365349,0.0,1.0
2023-08-09,99.0,100.54,98.9523,99.34,92.9873915873097,2658280,0.0,1.0
2023-08-08,96.75,98.77,96.25,98.42,92.1262238778239,1530936,0.0,1.0
2023-08-07,96.13,98.61,96.1068,98.35,92.0607002477543,1764704,0.0,1.0
2023-08-04,95.17,97.16,94.56,95.71,89.5895233422731,2378116,0.0,1.0
2023-08-03,96.19,97.5,95.55,96.43,90.2634806801317,1767813,0.0,1.0
2023-08-02,96.56,97.36,96.0,96.32,90.1605149757366,1542871,0.0,1.0
2023-08-01,98.18,99.26,97.67,97.76,91.5084296514536,1898523,0.0,1.0
2023-07-31,98.7,99.12,98.08,98.86,92.5380866954041,3718610,0.0,1.0
2023-07-28,97.64,99.1,97.55,98.37,92.079421284917,2060008,0.0,1.0
2023-07-27,95.38,97.76,95.25,96.92,90.7221460906187,2798530,0.0,1.0
2023-07-26,93.53,95.32,93.33,94.99,88.9155660044146,1824547,0.0,1.0
2023-07-25,91.59,94.52,91.37,93.74,87.7455011817436,2659460,0.0,1.0
2023-07-24,91.68,92.77,90.57,90.81,85.0028692374028,2296344,0.0,1.0
2023-07-21,91.13,91.86,90.0,91.77,85.9014790212141,3771888,0.0,1.0
2023-07-20,92.22,92.38,90.8,91.15,85.3211268691693,2499827,0.0,1.0
2023-07-19,90.66,91.49,90.43,91.25,85.414732054983,2892608,0.0,1.0
2023-07-18,90.53,91.9999,90.49,90.79,84.9841482002401,1592180,0.0,1.0
2023-07-17,90.3,91.16,90.13,90.89,85.0777533860538,1197494,0.0,1.0
2023-07-14,92.56,92.56,90.63,91.0,85.1807190904488,2002143,0.0,1.0
2023-07-13,93.22,93.54,92.14,92.71,86.7813677678627,1910520,0.0,1.0
2023-07-12,93.02,93.89,92.54,93.1,87.1464279925361,2165470,0.0,1.0
2023-07-11,91.12,92.0,90.7191,91.8,85.9295605769583,1164667,0.0,1.0
2023-07-10,89.97,91.7,89.85,91.13,85.3024058320066,1365700,0.0,1.0
2023-07-07,88.4,91.472,88.22,90.5,84.7126931613804,1741822,0.0,1.0
2023-07-06,89.17,89.66,87.91,89.22,83.5145467829653,1391441,0.0,1.0
2023-07-05,91.47,91.53,90.06,90.08,84.319551380963,1911744,0.0,1.0
2023-07-03,91.58,92.83,91.45,92.61,86.6877625820491,1138818,0.0,1.0
2023-06-30,91.48,91.99,90.5,91.83,85.9576421327024,1521961,0.0,1.0
2023-06-29,90.28,91.615,89.81,90.66,84.8624614586823,1467250,0.0,1.0
2023-06-28,90.18,90.92,88.92,90.83,85.0215902745656,1206471,0.0,1.0
2023-06-27,89.16,90.32,88.8275,90.29,84.5161222711717,1610728,0.0,1.0
2023-06-26,88.6,89.41,88.01,89.21,83.5051862643839,1565515,0.0,1.0
2023-06-23,87.14,88.54,86.66,88.33,82.6814606292236,1713799,0.0,1.0
2023-06-22,87.8,88.71,86.645,88.27,82.6252975177353,1463524,0.0,1.0
2023-06-21,88.98,90.45,88.545,89.44,83.7204781917554,1642810,0.0,1.0
2023-06-20,90.6,91.39,88.13,89.45,83.7298387103368,2011958,0.0,1.0
2023-06-16,91.91,92.71,90.5001,92.24,86.3414233945385,4145407,0.0,1.0
2023-06-15,90.13,92.16,89.75,91.77,85.9014790212141,1743733,0.0,1.0
2023-06-14,91.34,91.59,89.73,90.33,84.5535643454972,1187614,0.0,1.0
2023-06-13,90.08,91.99,89.95,90.74,84.9373456073332,1772884,0.0,1.0
2023-06-12,89.01,89.53,88.24,89.05,83.3554179670821,1523117,0.0,1.0
2023-06-09,90.03,90.1,88.27,89.02,83.327336411338,1777114,0.0,1.0
2023-06-08,92.65,93.11,89.75,90.46,84.6752510870549,2092179,0.0,1.0
2023-06-07,89.29,92.395,89.18,92.24,86.3414233945385,2421581,0.0,1.0
2023-06-06,88.82,89.4799,88.26,89.0,83.3086153741752,3125632,0.0,1.0
2023-06-05,90.32,91.17,89.585,89.72,83.9825727120337,1842216,0.0,1.0
2023-06-02,88.25,90.4,87.74,89.92,84.1697830836611,2858944,0.0,1.0
2023-06-01,86.16,87.1,85.285,86.66,81.1182540261351,1982157,0.0,1.0
2023-05-31,85.87,86.65,84.8,85.54,80.0698759450219,5236538,0.0,1.0
2023-05-30,87.27,87.36,85.94,86.72,81.1744171376233,1715000,0.0,1.0
2023-05-26,88.09,88.275,87.125,87.31,81.726687733924,2117167,1.25,1.0
2023-05-25,89.12,89.81,87.24,88.77,81.9204840801765,2401158,0.0,1.0
2023-05-24,90.84,90.96,89.3253,89.55,82.6402990805431,1324163,0.0,1.0
2023-05-23,90.5,91.62,90.25,90.73,83.7292499785335,1590835,0.0,1.0
2023-05-22,90.85,91.56,90.23,90.68,83.6831079913305,1228200,0.0,1.0
2023-05-19,90.95,91.5201,90.255,90.89,83.8769043375831,1652537,0.0,1.0
2023-05-18,88.88,90.21,88.23,90.04,83.0924905551323,1143129,0.0,1.0
2023-05-17,89.01,89.65,88.04,89.16,82.2803915803598,1352580,0.0,1.0
2023-05-16,89.52,89.92,87.995,88.21,81.4036938235031,1101399,0.0,1.0
2023-05-15,89.92,90.64,88.92,90.1,83.1478609397759,1497329,0.0,1.0
2023-05-12,89.24,89.92,88.795,89.26,82.3726755547658,1121650,0.0,1.0
2023-05-11,89.17,89.76,88.26,88.77,81.9204840801765,1798491,0.0,1.0
2023-05-10,92.23,92.55,89.53,90.54,83.5539104271622,1278177,0.0,1.0
2023-05-09,91.03,91.88,90.355,91.27,84.2275834403257,1201895,0.0,1.0
2023-05-08,93.4,93.4,91.6,91.75,84.6705465174744,955276,0.0,1.0
2023-05-05,91.79,92.61,91.37,92.4,85.2703923511131,1383371,0.0,1.0
2023-05-04,89.25,90.585,88.4,90.23,83.2678301065037,1470354,0.0,1.0
2023-05-03,91.57,92.075,89.411,89.48,82.5757002984589,1833424,0.0,1.0
2023-05-02,92.4,92.675,90.03,91.94,84.8458860688457,1624152,0.0,1.0
2023-05-01,94.11,94.64,92.851,93.52,86.30397286446,1889515,0.0,1.0
2023-04-28,93.13,95.81,93.13,94.61,87.309868185485,3711023,0.0,1.0
2023-04-27,91.0,91.64,90.08,91.32,84.2737254275287,2145283,0.0,1.0
2023-04-26,90.32,91.36,89.86,90.6,83.6092808118057,1407946,0.0,1.0
2023-04-25,93.69,94.23,90.76,91.0,83.9784167094296,1760273,0.0,1.0
2023-04-24,94.13,95.21,93.77,95.14,87.7989732498366,2226834,0.0,1.0
2023-04-21,94.55,94.65,93.37,93.83,86.5900531851185,1599058,0.0,1.0
2023-04-20,95.21,95.82,94.38,95.04,87.7066892754307,1624606,0.0,1.0
2023-04-19,96.44,96.7,95.46,96.38,88.9432945324706,1034084,0.0,1.0
2023-04-18,97.64,97.84,96.3187,97.15,89.6538811353966,1191901,0.0,1.0
2023-04-17,97.22,97.63,96.6,97.27,89.7646219046837,1693953,0.0,1.0
2023-04-14,96.555,97.08,95.75,96.85,89.3770292121787,1883270,0.0,1.0
2023-04-13,94.72,96.77,93.0,96.06,88.6479858143715,3262366,0.0,1.0
2023-04-12,97.79,98.2,96.89,97.21,89.7092515200401,2859841,0.0,1.0
2023-04-11,95.58,96.56,95.33,95.46,88.0942819679357,1748174,0.0,1.0
2023-04-10,94.74,95.78,94.26,94.97,87.6420904933465,2415073,0.0,1.0
2023-04-06,93.88,94.905,93.11,94.35,87.0699298520295,1800215,0.0,1.0
2023-04-05,92.45,94.38,91.92,94.27,86.9961026725047,2294518,0.0,1.0
2023-04-04,94.89,95.145,92.66,93.43,86.2209172874946,2405571,0.0,1.0
2023-04-03,94.65,96.53,94.54,95.2,87.8543436344802,2999730,0.0,1.0
2023-03-31,93.16,93.96,92.52,93.89,86.645423569762,2010282,0.0,1.0
2023-03-30,92.61,93.1,91.88,92.9,85.731812223143,3065790,0.0,1.0
2023-03-29,91.42,91.91,90.88,91.56,84.495206966103,2225087,0.0,1.0
2023-03-28,87.98,90.1,87.85,90.06,83.1109473500135,2116968,0.0,1.0
2023-03-27,87.54,88.9,86.89,87.53,80.7761627975426,3228657,0.0,1.0
2023-03-24,84.65,86.85,84.1418,86.57,79.8902366432453,2952471,0.0,1.0
2023-03-23,86.89,88.43,85.1901,85.74,79.1242796556758,2006948,0.0,1.0
2023-03-22,88.27,88.95,86.57,86.77,80.0748045920572,1827156,0.0,1.0
2023-03-21,89.22,89.7,87.77,88.48,81.6528605543993,1527654,0.0,1.0
2023-03-20,86.54,87.59,86.2,87.14,80.4162552973593,2248019,0.0,1.0
2023-03-17,85.32,85.48,83.6096,84.68,78.1460695269725,5374253,0.0,1.0
2023-03-16,82.65,85.37,81.24,85.04,78.478291834834,3575249,0.0,1.0
2023-03-15,85.1,85.17,83.2,84.16,77.6661928600615,2946530,0.0,1.0
2023-03-14,89.34,90.0,86.46,87.39,80.6469652333742,2582240,0.0,1.0
2023-03-13,86.96,88.02,85.84,86.78,80.0840329894978,2241269,0.0,1.0
2023-03-10,91.03,91.265,88.15,88.93,82.0681384392261,1500119,0.0,1.0
2023-03-09,94.09,94.32,90.671,91.16,84.1260710684792,1708883,0.0,1.0
2023-03-08,93.38,94.46,92.97,93.82,86.5808247876779,2630438,0.0,1.0
2023-03-07,95.03,95.61,92.795,93.08,85.8979233770737,2387489,0.0,1.0
2023-03-06,96.63,96.79,94.87,95.46,88.0942819679357,1744835,0.0,1.0
2023-03-03,97.1,97.73,95.845,97.24,89.7369367123619,1513566,1.19,1.0
2023-03-02,96.93,98.3,96.16,97.69,89.0622914500725,1933032,0.0,1.0
2023-03-01,95.79,98.33,95.79,97.48,88.8708380648282,1737516,0.0,1.0
2023-02-28,96.18,97.05,95.62,95.99,87.5124307123806,2703150,0.0,1.0
2023-02-27,97.45,97.89,95.59,95.81,87.3483278107426,1883017,0.0,1.0
2023-02-24,94.72,96.86,93.66,96.69,88.1506086631949,2026285,0.0,1.0
2023-02-23,95.52,95.83,93.46,94.65,86.2907757779646,1240114,0.0,1.0
2023-02-22,95.31,95.95,94.57,94.89,86.5095796468152,1275139,0.0,1.0
2023-02-21,97.15,97.155,94.37,94.94,86.5551637861591,1988423,0.0,1.0
2023-02-17,98.03,98.13,96.875,97.32,88.7249688189278,2203971,0.0,1.0
2023-02-16,99.04,99.88,98.08,98.75,90.0286752041628,1373907,0.0,1.0
2023-02-15,99.14,100.29,98.58,100.11,91.2685637943163,1235342,0.0,1.0
2023-02-14,100.49,100.959,99.24,100.13,91.2867974500538,1341455,0.0,1.0
2023-02-13,99.51,101.3,99.15,101.01,92.0890783025061,1828459,0.0,1.0
2023-02-10,98.35,99.57,98.06,99.47,90.6850868107146,1375743,0.0,1.0
2023-02-09,99.74,100.58,98.11,98.64,89.9283900976062,1889599,0.0,1.0
2023-02-08,99.52,100.55,98.715,98.91,90.1745444500632,2120971,0.0,1.0
2023-02-07,99.24,100.76,98.66,100.36,91.4964844910357,2158155,0.0,1.0
2023-02-06,98.23,99.03,96.54,98.79,90.0651425156379,2260488,0.0,1.0
2023-02-03,96.75,99.34,95.54,98.15,89.4816655320362,3690289,0.0,1.0
2023-02-02,97.12,97.88,95.59,96.36,87.8497533435253,2535861,0.0,1.0
2023-02-01,96.33,97.98,95.29,97.17,88.5882164008961,1664287,0.0,1.0
2023-01-31,95.31,96.79,95.09,96.69,88.1506086631949,1854603,0.0,1.0
2023-01-30,94.62,95.84,94.2,94.46,86.1175560484579,1304906,0.0,1.0
2023-01-27,94.34,96.26,94.02,95.55,87.1112902861544,1653418,0.0,1.0
2023-01-26,91.74,94.95,91.05,94.86,86.4822291632089,1680636,0.0,1.0
2023-01-25,91.73,93.03,91.365,92.97,84.7591486960102,1375223,0.0,1.0
2023-01-24,91.98,92.99,91.45,92.74,84.5494616550284,1561976,0.0,1.0
2023-01-23,92.63,93.63,92.25,92.94,84.7317982124039,1504746,0.0,1.0
2023-01-20,90.18,92.709,90.05,92.3,84.1483212288022,2055150,0.0,1.0
2023-01-19,90.0,90.73,88.67,90.29,82.3158388271783,1460775,0.0,1.0
2023-01-18,92.66,93.37,90.72,90.82,82.7990307042234,1450441,0.0,1.0
2023-01-17,92.9,93.09,91.2462,91.59,83.5010264501192,1952957,0.0,1.0
2023-01-13,92.5,93.93,92.44,93.73,85.4520276140372,1297593,0.0,1.0
2023-01-12,93.28,94.61,92.14,93.67,85.3973266468246,1389913,0.0,1.0
2023-01-11,93.02,93.7,91.22,92.78,84.5859289665035,1990061,0.0,1.0
2023-01-10,91.7,91.94,90.19,91.68,83.5830779009382,4294844,0.0,1.0
2023-01-09,90.65,92.57,89.97,91.34,83.2731057533998,2584408,0.0,1.0
2023-01-06,87.98,90.4101,87.93,90.1,82.1426190976715,3945253,0.0,1.0
2023-01-05,84.86,86.99,84.44,86.93,79.2525846632696,1556249,0.0,1.0
2023-01-04,84.52,86.67,84.48,85.9,78.3135513927856,1975809,0.0,1.0
2023-01-03,83.23,84.2,82.82,83.99,76.5722372698494,1597528,0.0,1.0
2022-12-30,82.37,83.29,82.2,83.03,75.6970217944469,966198,0.0,1.0
2022-12-29,82.51,83.59,82.15,82.9,75.5785030321528,839723,0.0,1.0
2022-12-28,83.59,83.835,81.82,82.1,74.8491568026508,934382,0.0,1.0
2022-12-27,83.29,83.93,83.065,83.75,76.3534334009988,886489,0.0,1.0
2022-12-23,81.65,83.15,81.3,83.13,75.7881900731347,863197,0.0,1.0
2022-12-22,81.68,81.97,79.68,81.48,74.2839134747866,1024250,0.0,1.0
2022-12-21,81.59,82.675,81.37,82.3,75.0314933600263,1027081,0.0,1.0
2022-12-20,80.78,81.73,80.28,80.75,73.618385040366,1163121,0.0,1.0
2022-12-19,81.11,81.82,79.2,80.3,73.2081277862711,1583881,0.0,1.0
2022-12-16,80.02,80.945,79.2485,80.58,73.4633989665968,3601939,0.0,1.0
2022-12-15,82.29,82.95,80.42,80.68,73.5545672452846,2057917,0.0,1.0
2022-12-14,83.64,84.92,83.345,83.68,76.2896156059174,1442185,0.0,1.0
2022-12-13,85.6,86.1,83.57,84.12,76.6907560321435,1281928,0.0,1.0
2022-12-12,81.43,83.02,80.71,82.96,75.6332039993655,1182315,0.0,1.0
2022-12-09,81.53,82.72,81.42,81.46,74.2656798190491,979531,0.0,1.0
2022-12-08,82.49,83.16,81.045,81.58,74.3750817534744,1445699,0.0,1.0
2022-12-07,81.82,82.5,81.39,81.67,74.4571332042934,1556528,0.0,1.0
2022-12-06,83.47,84.3756,81.37,82.3,75.0314933600263,1741671,0.0,1.0
2022-12-05,84.64,85.01,83.17,83.47,76.0981622206731,1471775,0.0,1.0
2022-12-02,84.32,85.12,84.32,84.9,77.401868605908,2195696,0.0,1.0
2022-12-01,85.53,86.4,84.295,84.64,77.1648310813198,2320130,0.0,1.0
2022-11-30,84.76,85.3,83.4,85.01,77.5021537124646,4475919,0.0,1.0
2022-11-29,84.67,85.4325,84.29,84.84,77.3471676386954,1936478,0.0,1.0
2022-11-28,85.39,85.56,83.51,83.75,76.3534334009988,1751020,0.0,1.0
2022-11-25,87.06,87.585,86.48,86.79,79.1249490731067,1465163,1.19,1.0
2022-11-23,87.07,88.43,86.62,88.09,79.2238777432367,2876256,0.0,1.0
2022-11-22,84.75,87.61,84.46,87.48,78.6752732997883,2823534,0.0,1.0
2022-11-21,80.72,83.59,80.16,83.26,74.8800097729809,1898576,0.0,1.0
2022-11-18,82.38,82.875,80.885,82.3,74.0166322882096,1677620,0.0,1.0
2022-11-17,81.04,81.86,79.9,81.79,73.5579629994248,2138208,0.0,1.0
2022-11-16,84.29,84.69,82.15,82.69,74.3673793913979,2786389,0.0,1.0
2022-11-15,86.61,87.33,84.7,85.28,76.6966998971873,1952938,0.0,1.0
2022-11-14,88.19,88.95,87.14,87.15,78.3784872893981,1806229,0.0,1.0
2022-11-11,84.91,89.6,84.91,89.06,80.0962487434744,2721618,0.0,1.0
2022-11-10,83.0,84.04,82.05,83.96,75.5095558556267,2737812,0.0,1.0
2022-11-09,83.58,83.65,80.02,80.1,72.0380588856086,1668102,0.0,1.0
2022-11-08,84.13,85.09,82.88,84.57,76.0581602990752,1544932,0.0,1.0
2022-11-07,83.27,84.02,81.68,83.62,75.2037763297702,1899529,0.0,1.0
2022-11-04,81.48,84.91,81.11,83.66,75.2397503916357,3504591,0.0,1.0
2022-11-03,76.92,78.71,76.635,77.81,69.9785438438103,3285072,0.0,1.0
2022-11-02,78.04,80.42,77.05,78.2,70.3292909469987,4025788,0.0,1.0
2022-11-01,77.64,79.03,76.96,78.47,70.5721158645906,3450983,0.0,1.0
2022-10-31,76.99,78.83,76.41,76.45,68.7554257403843,3154397,0.0,1.0
2022-10-28,76.325,79.69,75.6955,77.99,70.1404271222049,5161918,0.0,1.0
2022-10-27,82.585,83.74,82.205,82.51,74.2054961130033,2135488,0.0,1.0
2022-10-26,82.63,83.04,81.38,82.22,73.9446841644787,2703787,0.0,1.0
2022-10-25,80.8,82.23,80.26,81.9,73.6568916695549,1971677,0.0,1.0
2022-10-24,82.32,82.62,80.78,81.29,73.1082872261064,2116039,0.0,1.0
2022-10-21,79.4,82.39,79.24,82.16,73.8907230716804,2282771,0.0,1.0
2022-10-20,79.24,81.515,78.7,79.04,71.0847462461736,2236527,0.0,1.0
2022-10-19,80.24,81.0,78.8,79.0,71.0487721843081,1734696,0.0,1.0
2022-10-18,80.2,81.12,79.03,80.22,72.145981071205,1789599,0.0,1.0
2022-10-17,79.1,80.12,78.09,78.32,70.4372131325951,2429957,0.0,1.0
2022-10-14,80.6,80.65,77.46,77.8,69.9695503283439,1811654,0.0,1.0
2022-10-13,75.69,80.55,75.24,80.0,71.9481237309449,2202625,0.0,1.0
2022-10-12,77.6,77.89,76.89,77.23,69.456919946761,1564706,0.0,1.0
2022-10-11,77.66,78.77,76.92,77.72,69.897602204613,1932354,0.0,1.0
2022-10-10,79.07,80.01,78.09,78.51,70.6080899264561,1688645,0.0,1.0
2022-10-07,79.39,80.16,78.04,78.62,70.7070185965861,2079618,0.0,1.0
2022-10-06,80.07,81.25,79.78,80.12,72.0560459165414,2551062,0.0,1.0
2022-10-05,79.74,81.6,79.24,80.89,72.7485466074517,2669692,0.0,1.0
2022-10-04,79.14,81.345,79.14,81.07,72.9104298858463,2706205,0.0,1.0
2022-10-03,77.0,78.78,76.29,78.22,70.3472779779314,2819445,0.0,1.0
2022-09-30,75.0,76.2,74.33,75.28,67.7031844308192,2772812,0.0,1.0
2022-09-29,74.43,74.94,73.24,74.81,67.2804892038999,2725717,0.0,1.0
