,BCPC_Open,BCPC_High,BCPC_Low,BCPC_Close,BCPC_Adj Close,BCPC_Volume,BCPC_Dividend Amount,BCPC_Split Coefficient
2016-12-05,80.99,82.26,79.835,80.26,76.7903788861451,137847,0.0,1.0
2016-12-02,79.72,80.8,79.0201,80.62,77.1348161699604,105592,0.0,1.0
2016-12-01,79.71,81.185,78.95,79.91,76.4555093046581,123717,0.0,1.0
2016-11-30,79.14,80.0,77.9001,79.86,76.407670793017,110539,0.0,1.0
2016-11-29,79.71,79.96,78.34,78.42,75.029921657756,73957,0.0,1.0
2016-11-28,78.64,79.99,78.02,79.39,75.9579887835916,89529,0.0,1.0
2016-11-25,78.32,78.98,78.32,78.96,75.5465775834789,44934,0.0,1.0
2016-11-23,79.56,79.62,77.95,78.04,74.6663489692844,129103,0.0,1.0
2016-11-22,78.83,80.25,78.06,80.03,76.5703217325965,131396,0.0,1.0
2016-11-21,78.43,78.935,77.85,78.48,75.0873278717253,171303,0.0,1.0
2016-11-18,77.51,79.175,75.83,78.4,75.0107862530996,123703,0.0,1.0
2016-11-17,78.28,79.46,77.01,77.23,73.8913650807001,125474,0.0,1.0
2016-11-16,77.55,78.855,76.89,78.2,74.8194322065356,167423,0.0,1.0
2016-11-15,78.69,78.94,77.16,78.26,74.8768384205048,108873,0.0,1.0
2016-11-14,78.4,79.13,76.75,79.01,75.5944160951199,143514,0.0,1.0
2016-11-11,74.96,78.07,74.4,77.91,74.5419688390178,168186,0.0,1.0
2016-11-10,73.21,76.07,72.1491,74.85,71.6142519265881,185712,0.0,1.0
2016-11-09,68.38,72.44,68.29,72.34,69.2127586422095,210957,0.0,1.0
2016-11-08,68.72,68.8,67.71,68.53,65.5674640551648,142385,0.0,1.0
2016-11-07,70.47,70.52,68.285,68.58,65.6153025668058,182513,0.0,1.0
2016-11-04,71.23,75.28,67.85,70.42,67.3757597951949,303628,0.0,1.0
2016-11-03,74.07,74.15,70.9,71.78,68.6769673118303,198935,0.0,1.0
2016-11-02,73.94,75.2,73.12,73.9,70.705320205409,122446,0.0,1.0
2016-11-01,76.05,76.05,73.85,74.2,70.992351275255,140182,0.0,1.0
2016-10-31,75.57,76.5,74.19,75.9,72.6188606710493,138340,0.0,1.0
2016-10-28,74.81,75.94,74.81,75.57,72.3031264942186,72655,0.0,1.0
2016-10-27,75.17,75.215,74.051,74.68,71.4516009870087,55394,0.0,1.0
2016-10-26,75.42,75.95,74.26,75.02,71.7769028661675,136249,0.0,1.0
2016-10-25,76.46,77.01,75.59,75.81,72.5327513500955,54844,0.0,1.0
2016-10-24,76.3,77.99,75.53,76.5,73.1929228107414,47369,0.0,1.0
2016-10-21,74.99,75.99,74.05,75.95,72.6666991826903,56461,0.0,1.0
2016-10-20,75.44,76.14,75.09,75.54,72.274423387234,67779,0.0,1.0
2016-10-19,76.03,76.36,75.38,75.58,72.3126941965468,87208,0.0,1.0
2016-10-18,77.0,77.17,75.89,75.96,72.6762668850185,93404,0.0,1.0
2016-10-17,75.77,76.406,75.281,76.28,72.9824333595209,68441,0.0,1.0
2016-10-14,76.88,76.88,75.58,75.81,72.5327513500955,76457,0.0,1.0
2016-10-13,76.21,77.12,75.7901,76.3,73.0015687641773,97643,0.0,1.0
2016-10-12,77.41,77.8993,76.36,76.79,73.4703861782592,168703,0.0,1.0
2016-10-11,78.83,79.13,77.13,77.68,74.3219116854691,136332,0.0,1.0
2016-10-10,78.26,79.88,78.26,79.16,75.7379316300429,126942,0.0,1.0
2016-10-07,79.44,79.44,78.12,78.22,74.838567611192,154774,0.0,1.0
2016-10-06,78.37,79.49,77.98,79.46,76.024962699889,111522,0.0,1.0
2016-10-05,78.85,79.16,78.215,78.7,75.2978173229457,214900,0.0,1.0
2016-10-04,78.23,78.77,77.77,78.36,74.9725154437868,127966,0.0,1.0
2016-10-03,77.64,78.42,76.67,78.38,74.9916508484432,135698,0.0,1.0
2016-09-30,77.25,78.235,75.59,77.53,74.1783961505461,235624,0.0,1.0
2016-09-29,76.46,77.12,75.49,76.63,73.317302941008,171826,0.0,1.0
2016-09-28,70.85,77.9597,70.06,76.7,73.3842768573054,735500,0.0,1.0
2016-09-27,69.3,72.4597,68.3,71.04,67.9689573395434,207490,0.0,1.0
2016-09-26,70.0,70.93,68.9,69.09,66.1032553855441,104452,0.0,1.0
2016-09-23,69.52,70.92,69.3,70.45,67.4044629021795,90728,0.0,1.0
2016-09-22,69.0,70.15,68.985,70.08,67.050457916036,112644,0.0,1.0
2016-09-21,68.01,68.81,67.57,68.74,65.768385804057,82637,0.0,1.0
2016-09-20,66.98,68.38,66.66,67.7,64.7733447619241,85754,0.0,1.0
2016-09-19,66.52,67.07,66.2,66.66,63.7783037197911,66393,0.0,1.0
2016-09-16,67.1,67.15,65.37,66.52,63.6443558871963,159040,0.0,1.0
2016-09-15,66.29,66.9,65.97,66.84,63.9505223616987,56426,0.0,1.0
2016-09-14,66.36,66.69,66.04,66.25,63.3860279243348,37880,0.0,1.0
2016-09-13,67.0,67.57,66.02,66.15,63.2903509010528,81585,0.0,1.0
2016-09-12,66.45,67.69,66.33,67.69,64.7637770595958,96087,0.0,1.0
2016-09-09,68.39,68.43,66.54,66.54,63.6634912918527,82264,0.0,1.0
2016-09-08,69.9,69.9,68.77,68.99,66.007578362262,74304,0.0,1.0
2016-09-07,69.61,70.0,69.4401,69.99,66.9643485950822,121993,0.0,1.0
2016-09-06,70.05,70.18,69.04,69.6,66.5912082042823,75992,0.0,1.0
2016-09-02,70.19,70.29,69.48,70.02,66.9930517020668,136335,0.0,1.0
2016-09-01,70.32,70.32,68.87,69.8,66.7825622508464,104447,0.0,1.0
2016-08-31,69.66,70.35,69.039,70.03,67.002619404395,108277,0.0,1.0
2016-08-30,69.36,69.87,69.3,69.65,66.6390467159233,54961,0.0,1.0
2016-08-29,68.69,69.705,68.41,69.36,66.3615833484055,53496,0.0,1.0
2016-08-26,69.54,69.7,68.28,68.61,65.6440056737904,71891,0.0,1.0
2016-08-25,68.76,69.67,68.3,69.5,66.4955311810003,90141,0.0,1.0
2016-08-24,68.72,69.26,67.5746,68.84,65.864062827339,56247,0.0,1.0
2016-08-23,68.54,69.0,68.45,68.9,65.9214690413082,81895,0.0,1.0
2016-08-22,67.84,68.47,67.52,68.11,65.1656205573803,51149,0.0,1.0
2016-08-19,67.95,68.84,67.395,67.89,64.9551311061599,90376,0.0,1.0
2016-08-18,66.97,68.0,66.95,67.97,65.0316727247855,82914,0.0,1.0
2016-08-17,66.66,67.59,66.46,66.86,63.9696577663551,92537,0.0,1.0
2016-08-16,66.41,66.98,66.19,66.88,63.9887931710115,77232,0.0,1.0
2016-08-15,65.99,66.63,65.99,66.57,63.6921943988373,71394,0.0,1.0
2016-08-12,65.77,66.22,65.55,66.15,63.2903509010528,81883,0.0,1.0
2016-08-11,65.97,66.0,65.535,65.83,62.9841844265504,58850,0.0,1.0
2016-08-10,65.37,66.02,64.78,65.73,62.8885074032684,99395,0.0,1.0
2016-08-09,65.07,65.74,64.63,65.54,62.7067210590325,101405,0.0,1.0
2016-08-08,64.99,65.38,64.62,65.28,62.4579607984993,84859,0.0,1.0
2016-08-05,64.6,65.49,62.92,65.23,62.4101222868583,121783,0.0,1.0
2016-08-04,64.29,64.542,64.05,64.44,61.6542738029304,83815,0.0,1.0
2016-08-03,64.21,64.61,63.65,64.55,61.7595185285406,54577,0.0,1.0
2016-08-02,64.34,64.5,63.69,64.05,61.2811334121305,64164,0.0,1.0
2016-08-01,63.7,64.62,63.58,64.55,61.7595185285406,107893,0.0,1.0
2016-07-29,63.56,63.99,62.75,63.87,61.1089147702229,101726,0.0,1.0
2016-07-28,63.27,63.69,62.8,63.39,60.6496650584692,47739,0.0,1.0
2016-07-27,61.98,63.61,61.83,63.59,60.8410191050332,80114,0.0,1.0
2016-07-26,62.33,62.43,61.03,62.01,59.3293221371774,102317,0.0,1.0
2016-07-25,63.22,63.22,61.751,62.28,59.5876501000388,82837,0.0,1.0
2016-07-22,62.75,63.795,62.53,63.51,60.7644774864076,60346,0.0,1.0
2016-07-21,63.39,63.77,62.41,62.88,60.1617122397309,52810,0.0,1.0
2016-07-20,62.7,63.904,62.2,63.36,60.6209619514846,70338,0.0,1.0
2016-07-19,62.65,63.18,62.37,62.7,59.9894935978233,65078,0.0,1.0
2016-07-18,63.12,63.465,62.42,62.67,59.9607904908387,55930,0.0,1.0
2016-07-15,63.29,63.75,62.69,63.26,60.5252849282026,83762,0.0,1.0
2016-07-14,64.04,64.32,62.29,62.89,60.1712799420591,100605,0.0,1.0
2016-07-13,63.86,64.07,62.93,63.76,61.0036700446127,119435,0.0,1.0
2016-07-12,62.06,63.9579,61.98,63.36,60.6209619514846,97289,0.0,1.0
2016-07-11,62.02,62.02,60.88,61.67,59.0040202580185,81907,0.0,1.0
2016-07-08,60.46,61.98,60.24,61.95,59.2719159232082,83574,0.0,1.0
2016-07-07,59.5,59.93,59.07,59.86,57.2722661366141,52899,0.0,1.0
2016-07-06,59.8,60.11,59.09,59.54,56.9660996621116,52178,0.0,1.0
2016-07-05,61.03,61.74,59.67,60.22,57.6167034204293,70122,0.0,1.0
2016-07-01,59.53,61.21,59.52,61.19,58.5447705462649,100601,0.0,1.0
2016-06-30,58.63,59.73,57.64,59.65,57.0713443877219,145489,0.0,1.0
2016-06-29,58.18,58.53,57.99,58.32,55.7988399780711,88396,0.0,1.0
2016-06-28,58.43,58.97,57.05,57.31,54.8325020429227,110948,0.0,1.0
2016-06-27,58.68,58.7,57.61,57.96,55.4544026942558,126602,0.0,1.0
2016-06-24,58.5,59.91,58.418,59.17,56.6120946759682,215416,0.0,1.0
2016-06-23,60.01,61.03,59.95,60.76,58.1333593461522,55723,0.0,1.0
2016-06-22,59.6,60.19,58.82,59.29,56.7269071039066,74610,0.0,1.0
2016-06-21,59.7,59.83,58.93,59.33,56.7651779132194,75568,0.0,1.0
2016-06-20,59.67,60.66,59.49,59.68,57.1000474947065,88354,0.0,1.0
2016-06-17,60.21,60.21,58.72,58.82,56.2772250944811,165474,0.0,1.0
2016-06-16,59.69,60.47,59.01,60.03,57.4349170761935,81138,0.0,1.0
2016-06-15,61.74,62.085,60.16,60.29,57.6836773367267,89029,0.0,1.0
2016-06-14,60.97,61.66,60.18,61.49,58.8318016161109,55962,0.0,1.0
2016-06-13,61.24,62.02,60.8,61.02,58.3821196066855,99077,0.0,1.0
2016-06-10,62.13,62.56,61.2601,61.43,58.7743954021417,74116,0.0,1.0
2016-06-09,62.39,62.75,62.228,62.59,59.8842488722131,85419,0.0,1.0
2016-06-08,61.97,62.85,61.6,62.66,59.9512227885105,88444,0.0,1.0
2016-06-07,60.86,62.28,60.66,61.85,59.1762388999262,91177,0.0,1.0
2016-06-06,59.55,61.0,59.5,60.94,58.3055779880598,94260,0.0,1.0
2016-06-03,59.79,59.84,58.97,59.59,57.0139381737526,59356,0.0,1.0
2016-06-02,59.26,59.9,58.774,59.87,57.2818338389423,100389,0.0,1.0
2016-06-01,59.77,59.86,58.13,59.42,56.8512872341732,142753,0.0,1.0
2016-05-31,60.21,60.25,59.54,59.95,57.3583754575679,144051,0.0,1.0
2016-05-27,59.5,60.02,59.32,59.88,57.2914015412705,75703,0.0,1.0
2016-05-26,60.24,60.24,58.95,59.6,57.0235058760808,79123,0.0,1.0
2016-05-25,59.78,60.95,59.685,60.28,57.6741096343985,124534,0.0,1.0
2016-05-24,58.32,60.08,58.32,59.88,57.2914015412705,161347,0.0,1.0
2016-05-23,57.37,58.37,57.18,58.25,55.7318660617736,103777,0.0,1.0
2016-05-20,57.73,58.12,57.095,57.48,54.9951529825021,157748,0.0,1.0
2016-05-19,58.66,59.48,56.6001,57.37,54.8899082568919,156896,0.0,1.0
2016-05-18,58.01,60.18,57.53,59.25,56.6886362945938,166800,0.0,1.0
2016-05-17,61.99,63.205,57.63,58.31,55.7892722757429,427462,0.0,1.0
2016-05-16,61.79,63.07,61.79,62.3,59.6067855046952,150647,0.0,1.0
2016-05-13,62.25,63.11,61.25,61.68,59.0135879603468,94994,0.0,1.0
2016-05-12,63.92,64.21,61.19,62.2,59.5111084814132,158675,0.0,1.0
2016-05-11,64.24,65.0,61.7001,63.5,60.7549097840794,138587,0.0,1.0
2016-05-10,63.25,64.48,58.66,64.35,61.5681644819765,161060,0.0,1.0
2016-05-09,63.59,64.08,61.6501,63.65,60.8984253190024,129999,0.0,1.0
2016-05-06,62.81,63.83,61.4801,63.81,61.0515085562537,161324,0.0,1.0
2016-05-05,62.01,63.28,61.484,63.0,60.2765246676693,114067,0.0,1.0
2016-05-04,61.41,62.465,60.54,62.05,59.3675929464902,82902,0.0,1.0
2016-05-03,62.25,62.886,60.96,61.46,58.8030985091263,126374,0.0,1.0
2016-05-02,61.14,63.4,61.14,62.91,60.1904153467155,77432,0.0,1.0
2016-04-29,61.135,62.23,60.975,61.36,58.7074214858443,100603,0.0,1.0
2016-04-28,62.92,62.95,61.89,61.98,59.3006190301928,74742,0.0,1.0
2016-04-27,64.01,64.7,62.64,62.92,60.1999830490437,106241,0.0,1.0
2016-04-26,63.77,64.749,63.7,64.29,61.5107582680073,91861,0.0,1.0
2016-04-25,63.47,63.98,62.88,63.33,60.5922588445,88639,0.0,1.0
2016-04-22,63.39,64.23,63.185,63.67,60.9175607236589,149436,0.0,1.0
2016-04-21,64.13,64.28,63.22,63.39,60.6496650584692,118838,0.0,1.0
2016-04-20,63.1,64.04,62.035,63.93,61.1663209841921,126932,0.0,1.0
2016-04-19,63.54,63.9,62.74,63.19,60.4583110119052,71103,0.0,1.0
2016-04-18,62.21,63.79,61.93,63.33,60.5922588445,99080,0.0,1.0
2016-04-15,62.08,63.43,61.275,62.27,59.5780823977106,103007,0.0,1.0
2016-04-14,62.98,62.98,61.7,62.45,59.7503010396183,88763,0.0,1.0
2016-04-13,61.9,62.99,60.725,62.81,60.0947383234335,103014,0.0,1.0
2016-04-12,61.04,62.27,59.96,61.69,59.023155662675,68759,0.0,1.0
2016-04-11,61.0,61.61,59.935,61.07,58.4299581183265,90912,0.0,1.0
2016-04-08,60.95,61.3399,60.08,60.74,58.1142239414958,67416,0.0,1.0
2016-04-07,61.85,62.825,59.95,60.26,57.6549742297421,101105,0.0,1.0
2016-04-06,61.66,62.49,61.07,62.42,59.7215979326337,98715,0.0,1.0
2016-04-05,61.7,62.56,61.04,61.47,58.8126662114545,74596,0.0,1.0
2016-04-04,61.59,62.89,60.81,62.0,59.3197544348492,86046,0.0,1.0
2016-04-01,61.68,62.28,60.88,61.73,59.0614264719878,150280,0.0,1.0
2016-03-31,61.3,63.44,61.3,62.02,59.3388898395056,132235,0.0,1.0
2016-03-30,61.2,61.98,58.55,61.52,58.8605047230955,145144,0.0,1.0
2016-03-29,60.3,61.31,59.75,61.1,58.4586612253111,137508,0.0,1.0
2016-03-28,60.34,60.98,59.78,60.31,57.7028127413831,62853,0.0,1.0
2016-03-24,59.43,60.58,59.02,60.34,57.7315158483678,82519,0.0,1.0
2016-03-23,59.55,60.06,59.04,59.41,56.841719531845,112885,0.0,1.0
2016-03-22,59.5,60.44,59.0,59.71,57.1287506016911,86809,0.0,1.0
2016-03-21,61.48,62.0,59.97,59.98,57.3870785645525,77194,0.0,1.0
2016-03-18,60.39,61.86,60.1808,61.78,59.1092649836288,217782,0.0,1.0
2016-03-17,56.82,60.04,56.82,59.97,57.3775108622243,136371,0.0,1.0
2016-03-16,58.04,58.5604,56.96,57.02,54.5550386754049,126636,0.0,1.0
2016-03-15,58.62,59.14,58.26,58.29,55.7701368710865,120415,0.0,1.0
2016-03-14,60.2,60.235,58.225,58.78,56.2389542851683,139975,0.0,1.0
2016-03-11,59.24,63.089,58.55,60.42,57.8080574669934,142551,0.0,1.0
2016-03-10,60.07,62.0,58.27,59.01,56.459011438717,113396,0.0,1.0
2016-03-09,58.93,60.16,58.66,59.9,57.3105369459269,157355,0.0,1.0
2016-03-08,63.0,63.19,58.03,58.93,56.3824698200913,263423,0.0,1.0
2016-03-07,64.95,65.75,64.63,64.98,62.1709297286532,168446,0.0,1.0
2016-03-04,63.86,65.44,63.46,65.07,62.2570390496071,97931,0.0,1.0
2016-03-03,63.38,64.255,63.05,63.56,60.8123159980486,128195,0.0,1.0
2016-03-02,63.04,64.03,62.52,63.63,60.879289914346,90434,0.0,1.0
2016-03-01,63.38,64.29,62.589,62.81,60.0947383234335,102746,0.0,1.0
2016-02-29,63.46,65.0,62.48,63.27,60.5348526305308,162901,0.0,1.0
2016-02-26,63.06,63.26,61.61,63.05,60.3243631793104,94435,0.0,1.0
2016-02-25,62.59,63.34,61.8,62.51,59.8077072535875,126882,0.0,1.0
2016-02-24,60.39,62.73,59.92,62.61,59.9033842768695,127065,0.0,1.0
2016-02-23,61.8,62.72,60.62,60.85,58.219468667106,105107,0.0,1.0
2016-02-22,63.17,63.24,61.55,61.95,59.2719159232082,119254,0.0,1.0
2016-02-19,62.97,64.36,61.46,62.73,60.0181967048079,109555,0.0,1.0
2016-02-18,63.1,63.56,62.3,63.07,60.3434985839668,88829,0.0,1.0
2016-02-17,64.53,64.6,62.35,63.15,60.4200402025924,128865,0.0,1.0
2016-02-16,63.74,64.51,63.0,64.3,61.5203259703355,107847,0.0,1.0
2016-02-12,62.25,63.815,61.52,63.11,60.3817693932796,98581,0.0,1.0
2016-02-11,61.04,62.56,60.71,61.76,59.0901295789724,110434,0.0,1.0
2016-02-10,63.16,63.78,61.93,62.1,59.4154314581312,132090,0.0,1.0
2016-02-09,61.55,63.28,61.0,62.66,59.9512227885105,103370,0.0,1.0
2016-02-08,61.0,62.52,60.34,61.97,59.2910513278646,165435,0.0,1.0
2016-02-05,62.58,63.17,61.2,61.42,58.7648276998135,148225,0.0,1.0
2016-02-04,65.02,65.94,62.18,62.46,59.7598687419465,169270,0.0,1.0
2016-02-03,63.67,65.44,62.58,65.02,62.209200537966,180655,0.0,1.0
2016-02-02,58.23,64.53,58.18,63.07,60.3434985839668,421802,0.0,1.0
2016-02-01,55.89,57.6,55.12,56.58,54.134059772964,134799,0.0,1.0
2016-01-29,54.33,56.32,53.87,56.14,53.7130808705231,184501,0.0,1.0
2016-01-28,54.01,55.0,53.52,54.12,51.7804050002264,178098,0.0,1.0
2016-01-27,54.35,55.13,53.26,53.34,51.0341242186267,119957,0.0,1.0
2016-01-26,53.83,57.28,53.83,54.77,52.4023056515595,135657,0.0,1.0
2016-01-25,54.73,55.13,53.3,53.56,51.2446136698471,120725,0.0,1.0
2016-01-22,55.0,56.389,54.04,55.16,52.7754460423594,125693,0.0,1.0
2016-01-21,55.71,56.5827,53.79,54.45,52.0961391770571,147254,0.0,1.0
2016-01-20,53.66,56.535,53.109,55.68,53.2729665634259,178608,0.0,1.0
2016-01-19,57.96,57.96,53.1514,54.38,52.0291652607597,210342,0.0,1.0
2016-01-15,56.34,57.685,55.82,57.57,55.0812623034559,170665,0.0,1.0
2016-01-14,56.4,58.63,55.71,57.69,55.1960747313944,116501,0.0,1.0
2016-01-13,57.48,58.09,55.13,55.96,53.5408622286155,155626,0.0,1.0
2016-01-12,58.88,58.99,57.06,57.36,54.8803405545637,117855,0.0,1.0
2016-01-11,59.25,59.25,57.825,58.53,55.9997617269633,81922,0.0,1.0
2016-01-08,59.15,59.955,58.3,58.92,56.3729021177631,231891,0.0,1.0
2016-01-07,59.18,60.444,58.43,58.93,56.3824698200913,176802,0.0,1.0
2016-01-06,58.89,65.71,58.76,60.09,57.4923232901627,137588,0.0,1.0
2016-01-05,58.37,59.9,58.03,59.8,57.2148599226449,265293,0.0,1.0
2016-01-04,59.92,59.99,56.97,58.12,55.607485931507,202319,0.0,1.0
2015-12-31,62.13,62.13,60.79,60.8,58.171630155465,81294,0.0,1.0
2015-12-30,63.33,63.61,62.1,62.18,59.4919730767568,62238,0.0,1.0
2015-12-29,62.7,63.62,62.21,63.23,60.496581821218,93540,0.0,1.0
2015-12-28,62.37,63.15,61.74,62.8,60.0851706211053,82532,0.0,1.0
2015-12-24,62.68,62.99,62.39,62.44,59.7407333372901,29353,0.0,1.0
2015-12-23,61.76,62.76,61.4501,62.67,59.9607904908387,109313,0.34,1.0
2015-12-22,61.72,62.58,60.91,61.87,58.8759579061766,105657,0.0,1.0
2015-12-21,61.71,62.54,61.19,61.81,58.8188614543523,116051,0.0,1.0
2015-12-18,61.56,62.17,61.06,61.21,58.2478969361091,261761,0.0,1.0
2015-12-17,62.4,62.82,61.75,61.81,58.8188614543523,84797,0.0,1.0
2015-12-16,62.0,62.6,60.68,62.35,59.3327295207712,87100,0.0,1.0
2015-12-15,61.65,62.3,60.6,61.72,58.7332167766158,96963,0.0,1.0
2015-12-14,62.5,63.11,60.96,61.26,58.2954773126294,140528,0.0,1.0
2015-12-11,61.9,62.9,61.603,62.77,59.7324046835414,175790,0.0,1.0
2015-12-10,64.19,64.85,62.81,62.95,59.9036940390144,94415,0.0,1.0
2015-12-09,64.99,65.71,64.12,64.37,61.2549767321899,126770,0.0,1.0
2015-12-08,65.82,66.425,60.0,65.06,61.9115859281696,137017,0.0,1.0
2015-12-07,68.58,68.58,64.52,66.15,62.9488381363114,109412,0.0,1.0
2015-12-04,68.23,69.03,67.67,68.88,65.5467266943179,68152,0.0,1.0
2015-12-03,68.02,69.51,67.79,68.26,64.9567300254666,90575,0.0,1.0
2015-12-02,67.85,68.57,67.62,67.91,64.6236673898247,89173,0.0,1.0
2015-12-01,68.9,68.9,67.16,67.77,64.490442335568,124183,0.0,1.0
2015-11-30,68.05,68.87,67.74,68.49,65.1755997574598,105429,0.0,1.0
2015-11-27,67.28,68.59,66.68,67.71,64.4333458837437,58019,0.0,1.0
2015-11-25,67.44,67.85,66.78,67.45,64.1859279258383,75306,0.0,1.0
2015-11-24,65.01,67.69,64.47,67.57,64.3001208294869,172994,0.0,1.0
2015-11-23,64.74,65.8,64.56,65.12,61.9686823799939,117447,0.0,1.0
2015-11-20,64.8,66.06,64.8,65.1,61.9496502293858,76752,0.0,1.0
2015-11-19,65.73,65.73,64.08,64.38,61.264492807494,66595,0.0,1.0
2015-11-18,64.34,65.78,64.1,65.56,62.3873896933722,124855,0.0,1.0
2015-11-17,63.02,64.54,62.565,64.39,61.274008882798,141907,0.0,1.0
2015-11-16,62.59,63.17,61.98,63.09,60.0369190932711,90834,0.0,1.0
2015-11-13,61.95,63.55,61.78,62.71,59.6753082317171,78886,0.0,1.0
2015-11-12,64.15,64.71,62.42,62.5,59.475470650332,88727,0.0,1.0
2015-11-11,65.61,66.32,64.53,64.58,61.454814313575,87300,0.0,1.0
2015-11-10,64.82,65.6,63.7,65.21,62.0543270577304,140291,0.0,1.0
2015-11-09,65.16,65.28,63.75,64.97,61.8259412504331,141801,0.0,1.0
2015-11-06,64.79,65.49,64.05,65.02,61.8735216269534,96767,0.0,1.0
2015-11-05,64.41,65.23,63.12,64.69,61.5594911419196,110413,0.0,1.0
2015-11-04,65.77,67.325,63.89,64.24,61.1312677532372,128587,0.0,1.0
2015-11-03,69.15,69.15,65.76,66.0,62.8060970067506,200862,0.0,1.0
2015-11-02,68.36,69.5,68.35,68.88,65.5467266943179,138620,0.0,1.0
2015-10-30,69.73,69.974,68.08,68.3,64.9947943266828,148345,0.0,1.0
2015-10-29,68.37,70.91,68.37,69.65,66.27946449273,119607,0.0,1.0
2015-10-28,66.21,68.83,65.93,68.82,65.4896302424936,121061,0.0,1.0
2015-10-27,66.62,66.95,65.4,66.14,62.9393220610073,157247,0.0,1.0
2015-10-26,66.84,68.1,66.6404,67.04,63.7957688383721,108507,0.0,1.0
2015-10-23,66.94,67.47,66.52,67.15,63.9004456667167,107261,0.0,1.0
2015-10-22,66.1,67.15,65.49,66.23,63.0249667387438,128086,0.0,1.0
2015-10-21,66.5,67.44,65.13,65.68,62.5015825970209,98894,0.0,1.0
2015-10-20,68.2,68.876,66.36,66.5,63.2819007719532,180811,0.0,1.0
2015-10-19,68.11,68.9996,67.34,68.39,65.0804390044193,79372,0.0,1.0
2015-10-16,67.17,68.73,66.77,68.1,64.8044728206017,101998,0.0,1.0
2015-10-15,65.85,67.0,64.9301,66.89,63.6530277088113,93111,0.0,1.0
2015-10-14,66.11,66.89,65.561,65.81,62.6252915759736,103858,0.0,1.0
2015-10-13,65.77,66.52,63.0,66.29,63.0820631905681,108601,0.0,1.0
2015-10-12,66.2,66.57,65.19,66.19,62.9869024375276,124965,0.0,1.0
2015-10-09,64.92,67.03,64.76,66.23,63.0249667387438,141664,0.0,1.0
2015-10-08,63.12,64.7799,63.12,64.67,61.5404589913115,163504,0.0,1.0
2015-10-07,63.64,64.07,62.87,63.35,60.2843370511765,203440,0.0,1.0
2015-10-06,62.92,63.5,62.18,63.13,60.0749833944873,109317,0.0,1.0
2015-10-05,62.0,63.18,62.0,62.96,59.9132101143184,97315,0.0,1.0
2015-10-02,60.0,61.74,59.4,61.74,58.752248927224,115706,0.0,1.0
2015-10-01,60.7,61.1,59.6,60.34,57.4199983846565,147813,0.0,1.0
2015-09-30,60.35,61.38,60.23,60.77,57.8291896227308,119592,0.0,1.0
2015-09-29,60.08,60.26,59.06,59.7,56.8109695651971,176441,0.0,1.0
2015-09-28,61.28,61.28,59.57,60.01,57.1059678996228,148201,0.0,1.0
2015-09-25,60.21,61.78,59.5,61.23,58.2669290867172,159241,0.0,1.0
2015-09-24,58.29,60.1,58.1,60.02,57.1154839749268,164654,0.0,1.0
2015-09-23,59.52,59.73,58.5601,58.82,55.9735549384404,128370,0.0,1.0
2015-09-22,59.88,60.455,58.33,59.25,56.3827461765147,132443,0.0,1.0
2015-09-21,60.89,61.19,60.17,60.49,57.5627395142173,123521,0.0,1.0
2015-09-18,60.3,60.54,59.95,60.27,57.3533858575281,183270,0.0,1.0
2015-09-17,60.15,61.07,59.85,60.42,57.4961269870889,126898,0.0,1.0
2015-09-16,58.2,61.0,58.1,60.32,57.4009662340484,135795,0.0,1.0
2015-09-15,56.76,58.63,56.56,58.38,55.5548476250621,123329,0.0,1.0
2015-09-14,57.49,57.93,56.24,56.47,53.737277241988,97583,0.0,1.0
2015-09-11,56.7,57.71,56.5,57.53,54.7459812242176,69971,0.0,1.0
2015-09-10,57.34,57.85,56.84,57.14,54.3748542873595,58007,0.0,1.0
2015-09-09,57.81,58.18,57.15,57.35,54.5746918687446,82966,0.0,1.0
2015-09-08,57.94,58.18,56.93,57.55,54.7650133748257,87931,0.0,1.0
2015-09-04,56.57,57.72,56.3,57.365,54.5889659817007,136930,0.0,1.0
2015-09-03,58.52,58.97,57.05,57.16,54.3938864379676,162833,0.0,1.0
2015-09-02,58.26,58.77,57.37,58.73,55.887910260704,120463,0.0,1.0
2015-09-01,57.46,58.75,57.2,57.71,54.9172705796905,159361,0.0,1.0
2015-08-31,57.86,58.9,57.75,58.53,55.6975887546229,144017,0.0,1.0
2015-08-28,57.17,58.725,57.09,58.23,55.4121064955013,157888,0.0,1.0
2015-08-27,56.88,58.39,56.49,57.78,54.9838831068189,156805,0.0,1.0
2015-08-26,56.33,56.875,54.83,56.72,53.9751791245893,114628,0.0,1.0
2015-08-25,58.19,58.19,55.05,55.19,52.5192196030692,210090,0.0,1.0
2015-08-24,55.54,58.4,55.05,56.74,53.9942112751974,182078,0.0,1.0
2015-08-21,57.76,59.04,56.371,57.76,54.9648509562108,135336,0.0,1.0
2015-08-20,60.09,60.54,58.92,59.0,56.1448442939134,127625,0.0,1.0
2015-08-19,60.25,60.69,59.26,60.51,57.5817716648254,77293,0.0,1.0
2015-08-18,61.39,61.93,59.5001,60.7,57.7625770956024,142686,0.0,1.0
2015-08-17,60.35,61.25,59.94,61.03,58.0766075806362,189531,0.0,1.0
2015-08-14,60.65,61.17,59.78,60.4,57.4770948364808,162980,0.0,1.0
