,KALU_Open,KALU_High,KALU_Low,KALU_Close,KALU_Adj Close,KALU_Volume,KALU_Dividend Amount,KALU_Split Coefficient
2020-01-15,106.61,108.16,105.74,106.41,89.501276760223,130103,0.0,1.0
2020-01-14,108.09,108.27,106.59,106.79,89.8208941379965,97612,0.0,1.0
2020-01-13,106.1,109.26,106.1,108.68,91.4105700432387,137303,0.0,1.0
2020-01-10,107.5,107.9,105.5,105.99,89.1480154479469,103220,0.0,1.0
2020-01-09,108.16,108.16,106.52,107.28,90.2330323356519,70530,0.0,1.0
2020-01-08,108.64,109.1,107.61,107.84,90.7040474186866,78301,0.0,1.0
2020-01-07,109.09,109.61,108.32,108.93,91.6208446338792,54451,0.0,1.0
2020-01-06,110.24,110.72,109.31,109.58,92.1675585695445,123302,0.0,1.0
2020-01-03,110.0,111.38,109.12,111.23,93.5553708677718,104380,0.0,1.0
2020-01-02,111.63,111.9,110.66,111.22,93.5469598841462,81542,0.0,1.0
2019-12-31,111.55,112.0,110.89,110.89,93.2693974245007,57689,0.0,1.0
2019-12-30,111.73,112.42,111.54,111.9,94.1189067706884,57508,0.0,1.0
2019-12-27,112.09,112.9,110.62,111.8,94.0347969344322,58999,0.0,1.0
2019-12-26,111.83,112.67,110.87,111.91,94.127317754314,48279,0.0,1.0
2019-12-24,111.65,112.59,111.08,111.68,93.9338651309247,31125,0.0,1.0
2019-12-23,112.0,112.25,110.3,111.65,93.9086321800479,82085,0.0,1.0
2019-12-20,112.21,112.64,110.97,111.38,93.6815356221561,409007,0.0,1.0
2019-12-19,112.58,112.98,111.3,112.26,94.4217021812107,141140,0.0,1.0
2019-12-18,116.38,116.38,111.5,112.66,94.7581415262355,147885,0.0,1.0
2019-12-17,115.15,117.06,113.17,116.25,97.7776846478331,161208,0.0,1.0
2019-12-16,115.51,115.67,114.17,114.97,96.7010787437537,179959,0.0,1.0
2019-12-13,115.09,115.22,113.98,115.1,96.8104215308868,119575,0.0,1.0
2019-12-12,113.1,115.22,112.62,115.2,96.894531367143,143047,0.0,1.0
2019-12-11,113.23,114.12,113.01,113.46,95.4310202162851,64211,0.0,1.0
2019-12-10,111.44,113.17,111.44,112.86,94.9263611987479,63169,0.0,1.0
2019-12-09,111.07,112.87,111.07,111.73,93.9759200490528,85787,0.0,1.0
2019-12-06,110.34,112.39,109.43,111.24,93.5637818513974,148201,0.0,1.0
2019-12-05,108.35,109.5,107.98,109.29,91.9236400444015,113445,0.0,1.0
2019-12-04,107.28,109.03,107.28,108.59,91.3348711906081,97449,0.0,1.0
2019-12-03,107.22,107.25,105.36,106.87,89.8881820070015,96951,0.0,1.0
2019-12-02,109.54,110.22,107.42,108.23,91.0320757800858,159287,0.0,1.0
2019-11-29,109.8,110.28,109.06,109.58,92.1675585695445,22035,0.0,1.0
2019-11-27,109.41,110.54,109.15,110.4,92.8572592268454,51357,0.0,1.0
2019-11-26,108.81,110.0,107.06,109.22,91.8647631590222,110986,0.0,1.0
2019-11-25,107.49,109.74,107.08,108.77,91.4862688958693,95159,0.0,1.0
2019-11-22,107.88,108.69,107.26,107.32,90.2666762701544,77168,0.0,1.0
2019-11-21,107.25,108.13,106.72,107.48,90.4012520081643,70602,0.0,1.0
2019-11-20,107.77,109.28,106.77,107.54,90.451717909918,95523,0.0,1.0
2019-11-19,110.28,110.28,108.26,108.4,91.1750625017214,141181,0.0,1.0
2019-11-18,108.46,110.0,108.46,109.9,92.4367100455644,86030,0.0,1.0
2019-11-15,109.69,110.5,108.65,109.21,91.8563521753966,72072,0.0,1.0
2019-11-14,110.3,110.82,108.77,108.97,91.6544885683817,75460,0.0,1.0
2019-11-13,110.3,111.15,109.67,110.52,92.9581910303528,72322,0.0,1.0
2019-11-12,111.73,112.38,110.66,111.0,93.3619182443826,61662,0.0,1.0
2019-11-11,111.41,112.03,110.79,111.75,93.9927420163041,52839,0.0,1.0
2019-11-08,111.63,112.77,110.84,112.3,94.4553461157132,79410,0.0,1.0
2019-11-07,112.32,113.35,111.27,112.03,94.2282495578214,86708,0.0,1.0
2019-11-06,112.57,113.59,110.98,111.03,93.3871511952594,131512,0.0,1.0
2019-11-05,112.03,113.66,111.54,112.97,95.0188820186297,88858,0.0,1.0
2019-11-04,109.59,111.46,108.78,111.33,93.639480704028,137735,0.0,1.0
2019-11-01,107.37,109.71,107.37,108.65,91.3853370923619,96748,0.0,1.0
2019-10-31,107.61,109.4,104.97,107.08,90.0648126631395,138738,0.0,1.0
2019-10-30,109.99,109.99,107.36,108.68,91.4105700432387,164493,0.0,1.0
2019-10-29,108.01,109.98,107.79,109.81,92.3610111929338,135045,0.0,1.0
2019-10-28,101.88,109.51,101.88,108.63,91.3685151251106,199951,0.0,1.0
2019-10-25,100.32,101.48,98.28,100.72,84.7154270772452,220817,0.0,1.0
2019-10-24,98.08,107.67,96.08,100.76,84.7490710117476,310380,0.6,1.0
2019-10-23,98.47,99.44,97.69,98.16,82.0734886593641,128425,0.0,1.0
2019-10-22,97.98,99.78,97.98,98.61,82.4497424276681,134065,0.0,1.0
2019-10-21,98.88,99.61,97.76,98.14,82.0567662696617,96152,0.0,1.0
2019-10-18,98.58,99.19,97.68,98.15,82.0651274645129,103297,0.0,1.0
2019-10-17,98.16,100.06,97.43,98.64,82.4748260122216,96038,0.0,1.0
2019-10-16,98.5,98.97,96.59,97.43,81.4631214352266,94010,0.0,1.0
2019-10-15,97.72,100.26,96.62,98.84,82.6420499092456,118573,0.0,1.0
2019-10-14,99.05,99.09,97.36,97.85,81.814291618977,101617,0.0,1.0
2019-10-11,98.16,101.2,97.45,99.65,83.3193066921927,88565,0.0,1.0
2019-10-10,97.14,98.5,97.03,97.14,81.2206467845419,72828,0.0,1.0
2019-10-09,97.23,98.48,95.54,96.56,80.7356974831724,106659,0.0,1.0
2019-10-08,96.38,97.17,95.53,96.77,80.9112825750475,95493,0.0,1.0
2019-10-07,97.59,98.36,96.94,97.16,81.2373691742443,64278,0.0,1.0
2019-10-04,96.73,98.13,96.38,98.0,81.9397095417449,72158,0.0,1.0
2019-10-03,96.72,97.63,95.97,97.0,81.1035900566251,108837,0.0,1.0
2019-10-02,97.56,97.73,96.01,97.29,81.3460647073099,140600,0.0,1.0
2019-10-01,98.65,101.44,97.87,98.25,82.1487394130249,127479,0.0,1.0
2019-09-30,98.81,99.84,98.81,98.97,82.7507454423112,178789,0.0,1.0
2019-09-27,98.52,99.58,98.12,98.96,82.74238424746,88421,0.0,1.0
2019-09-26,98.62,99.22,97.45,98.39,82.2657961409417,108056,0.0,1.0
2019-09-25,94.78,99.16,93.74,98.95,82.7340230526088,124812,0.0,1.0
2019-09-24,98.19,98.23,93.24,94.51,79.0216525386767,124563,0.0,1.0
2019-09-23,96.85,98.98,96.47,98.0,81.9397095417449,92516,0.0,1.0
2019-09-20,97.77,98.11,96.23,97.28,81.3377035124587,325948,0.0,1.0
2019-09-19,99.7,100.42,97.61,97.76,81.7390408653162,154847,0.0,1.0
2019-09-18,100.08,101.16,98.9,99.5,83.1938887694247,206814,0.0,1.0
2019-09-17,99.14,100.02,98.45,99.9,83.5283365634726,91127,0.0,1.0
2019-09-16,99.76,100.02,98.77,99.61,83.2858619127879,94967,0.0,1.0
2019-09-13,100.57,101.67,99.31,99.62,83.2942231076391,140351,0.0,1.0
2019-09-12,100.68,100.68,97.7,99.66,83.3276678870439,109152,0.0,1.0
2019-09-11,98.99,101.49,97.04,99.99,83.6035873171334,162599,0.0,1.0
2019-09-10,95.12,98.9,93.99,98.57,82.4162976482633,144530,0.0,1.0
2019-09-09,92.64,95.18,92.64,95.02,79.4480734760878,112622,0.0,1.0
2019-09-06,91.75,93.0,91.21,92.45,77.2992463993298,90402,0.0,1.0
2019-09-05,89.12,92.22,89.0,91.63,76.6136284215315,120968,0.0,1.0
2019-09-04,88.51,88.99,87.57,88.06,73.6286818596537,52933,0.0,1.0
2019-09-03,87.56,87.67,85.91,87.42,73.093565389177,105785,0.0,1.0
2019-08-30,88.99,89.32,87.86,88.43,73.938046069148,86538,0.0,1.0
2019-08-29,88.39,89.75,88.12,88.38,73.896240094892,67675,0.0,1.0
2019-08-28,85.61,88.66,85.04,87.59,73.2357057016473,75873,0.0,1.0
2019-08-27,87.36,87.53,85.72,85.88,71.8059413820924,76722,0.0,1.0
2019-08-26,87.13,87.58,86.23,86.76,72.5417265289979,94130,0.0,1.0
2019-08-23,89.75,89.82,86.08,86.18,72.0567772276284,88831,0.0,1.0
2019-08-22,91.12,91.14,89.75,89.91,75.1755029071254,77607,0.0,1.0
2019-08-21,91.8,91.8,90.4,90.77,75.8945656643285,89893,0.0,1.0
2019-08-20,92.49,92.79,91.06,91.12,76.1872074841204,93132,0.0,1.0
2019-08-19,91.75,93.07,91.67,92.75,77.5500822448657,91873,0.0,1.0
2019-08-16,89.75,92.0,89.75,90.975,76.065970158778,97638,0.0,1.0
2019-08-15,91.56,91.88,89.1,89.19,74.5734968778391,151903,0.0,1.0
2019-08-14,93.95,94.07,91.59,91.75,76.7139627597459,185161,0.0,1.0
2019-08-13,93.08,96.41,92.92,95.26,79.6487421525166,94784,0.0,1.0
2019-08-12,93.7,93.7,92.71,92.98,77.7423897264433,96142,0.0,1.0
2019-08-09,95.36,95.61,92.99,93.88,78.4948972630512,111858,0.0,1.0
2019-08-08,91.87,94.52,90.33,94.3,78.8460674468015,74858,0.0,1.0
2019-08-07,90.57,91.83,90.52,91.75,76.7139627597459,97218,0.0,1.0
2019-08-06,91.93,93.3,90.6,91.72,76.6888791751923,105941,0.0,1.0
2019-08-05,92.66,93.16,90.97,91.63,76.6136284215315,141672,0.0,1.0
2019-08-02,94.65,95.03,93.4,94.02,78.6119539909679,124756,0.0,1.0
2019-08-01,95.71,97.11,94.89,95.29,79.6738257370702,235941,0.0,1.0
2019-07-31,96.0,97.47,95.34,96.27,80.4932228324876,277560,0.0,1.0
2019-07-30,96.04,96.77,95.5,96.01,80.2758317663564,143235,0.0,1.0
2019-07-29,96.46,97.41,96.09,96.45,80.6437243398092,226993,0.0,1.0
2019-07-26,96.26,96.9,95.78,96.41,80.6102795604044,143702,0.0,1.0
2019-07-25,97.49,97.49,92.19,95.5,79.8494108289453,166233,0.0,1.0
2019-07-24,94.62,96.85,93.84,96.18,80.4179720788268,160936,0.6,1.0
2019-07-23,96.3,96.69,94.87,95.35,79.2297338057051,86137,0.0,1.0
2019-07-22,95.7,96.83,93.03,96.31,80.0274322268218,78243,0.0,1.0
2019-07-19,95.02,97.12,95.02,95.63,79.4623958451974,81009,0.0,1.0
2019-07-18,94.92,95.78,94.11,95.11,79.0303092004259,165667,0.0,1.0
2019-07-17,96.41,98.2,94.92,95.47,79.3294461083447,109034,0.0,1.0
2019-07-16,95.27,97.13,95.27,96.15,79.894482489969,87141,0.0,1.0
2019-07-15,94.58,94.96,92.76,94.95,78.8973594635731,161343,0.0,1.0
2019-07-12,93.39,94.23,92.94,93.99,78.0996610424564,97609,0.0,1.0
2019-07-11,92.64,93.03,91.26,93.03,77.3019626213397,158011,0.0,1.0
2019-07-10,92.58,94.08,92.0,92.1,76.5291922758829,131521,0.0,1.0
2019-07-09,93.39,96.44,90.63,91.72,76.2134366508576,152479,0.0,1.0
2019-07-08,96.38,96.64,93.83,94.12,78.2076827036493,59416,0.0,1.0
2019-07-05,94.16,96.55,94.16,96.44,80.1354538880147,52677,0.0,1.0
2019-07-03,95.8,96.76,94.08,94.96,78.9056688221264,43826,0.0,1.0
2019-07-02,96.64,96.64,95.05,95.54,79.3876116182178,75379,0.0,1.0
2019-07-01,97.88,99.64,96.42,96.88,80.5010656643598,103825,0.0,1.0
2019-06-28,97.34,97.84,96.73,97.61,81.1076488387506,155063,0.0,1.0
2019-06-27,96.65,97.18,96.13,97.12,80.700490269639,64955,0.0,1.0
2019-06-26,96.21,96.79,95.1,96.33,80.0440509439284,80434,0.0,1.0
2019-06-25,95.07,96.63,94.92,95.85,79.64520173337,79260,0.0,1.0
2019-06-24,96.67,96.73,94.93,95.0,78.9389062563396,56553,0.0,1.0
2019-06-21,97.19,98.71,95.97,96.57,80.2434755492075,146163,0.0,1.0
2019-06-20,98.43,99.4,97.16,97.46,80.9830084604511,154089,0.0,1.0
2019-06-19,97.12,99.1,96.07,96.68,80.3348784932938,105144,0.0,1.0
2019-06-18,96.62,100.94,96.62,97.2,80.7669651380654,110485,0.0,1.0
2019-06-17,92.41,96.47,92.41,95.85,79.64520173337,144617,0.0,1.0
2019-06-14,93.97,94.48,91.92,92.21,76.6205952199692,93876,0.0,1.0
2019-06-13,92.6,94.79,92.6,94.53,78.5483664043346,72958,0.0,1.0
2019-06-12,91.7,92.49,91.51,92.09,76.5208829173296,76515,0.0,1.0
2019-06-11,92.4,93.08,91.5,92.18,76.5956671443093,120233,0.0,1.0
2019-06-10,91.74,93.035,91.34,91.43,75.9724652528119,78957,0.0,1.0
2019-06-07,91.69,92.1523,90.11,91.35,75.9059903843855,88559,0.0,1.0
2019-06-06,91.73,94.63,89.94,91.2,75.781350006086,80908,0.0,1.0
2019-06-05,92.43,93.43,90.55,91.44,75.9807746113652,76400,0.0,1.0
2019-06-04,91.66,92.79,90.48,92.24,76.6455232956291,70874,0.0,1.0
2019-06-03,89.11,91.27,89.11,90.61,75.2910978514414,85199,0.0,1.0
2019-05-31,89.7,90.3,88.33,89.12,74.0530034269999,82680,0.0,1.0
2019-05-30,91.66,92.15,89.87,90.77,75.4240475882942,84087,0.0,1.0
2019-05-29,90.86,91.98,90.32,91.53,76.0555588383449,231545,0.0,1.0
2019-05-28,92.17,92.82,91.0,91.45,75.9890839699185,73303,0.0,1.0
2019-05-24,91.83,92.71,90.56,91.93,76.3879331804769,216337,0.0,1.0
2019-05-23,92.08,93.24,90.18,91.18,75.7647312889794,86934,0.0,1.0
2019-05-22,93.28,95.54,92.07,93.07,77.3352000555529,113259,0.0,1.0
2019-05-21,92.6,94.43,92.14,93.81,77.9500925884971,234193,0.0,1.0
2019-05-20,92.08,93.17,91.6,92.4,76.7784730324819,60422,0.0,1.0
2019-05-17,93.46,94.16,92.38,92.77,77.085919298954,63267,0.0,1.0
2019-05-16,94.45,95.46,93.14,94.21,78.282466930629,90448,0.0,1.0
2019-05-15,93.46,94.62,93.15,94.06,78.1578265523295,43894,0.0,1.0
2019-05-14,93.7,95.1,93.1,94.32,78.3738698747153,89208,0.0,1.0
2019-05-13,94.74,95.29,92.14,93.13,77.3850562068727,257648,0.0,1.0
2019-05-10,95.21,96.77,94.56,96.69,80.3431878518471,65973,0.0,1.0
2019-05-09,94.87,95.91,93.19,95.48,79.337755466898,51539,0.0,1.0
2019-05-08,95.85,97.38,95.51,95.6,79.4374677695375,87506,0.0,1.0
2019-05-07,96.78,97.81,95.11,96.31,80.0274322268218,180167,0.0,1.0
2019-05-06,97.11,98.44,96.83,97.67,81.1575049900704,96286,0.0,1.0
2019-05-03,97.19,99.32,97.19,98.85,82.1380092993597,154534,0.0,1.0
2019-05-02,95.76,97.62,94.56,96.6,80.2684036248674,60465,0.0,1.0
2019-05-01,98.51,98.95,96.22,96.25,79.977576075502,155369,0.0,1.0
2019-04-30,97.22,98.61,96.53,98.4,81.7640881644613,270288,0.0,1.0
2019-04-29,97.44,98.45,96.07,96.89,80.5093750229131,157384,0.0,1.0
2019-04-26,97.08,98.5,96.21,97.95,81.3901670295628,73592,0.0,1.0
2019-04-25,98.75,98.99,96.79,96.97,80.5758498913395,135351,0.0,1.0
2019-04-24,92.0,108.35,92.0,99.14,82.3789806974054,226448,0.6,1.0
2019-04-23,105.3,107.81,105.3,107.71,88.9617005305548,151632,0.0,1.0
2019-04-22,105.6,106.33,104.38,105.52,87.1528979666154,112685,0.0,1.0
2019-04-18,105.92,106.33,104.43,105.66,87.2685291807485,72945,0.0,1.0
2019-04-17,105.99,106.8,105.75,106.31,87.8053883892236,131335,0.0,1.0
2019-04-16,105.41,106.49,104.67,105.5,87.1363792217392,95042,0.0,1.0
2019-04-15,105.84,106.11,104.99,105.16,86.8555605588445,67368,0.0,1.0
2019-04-12,106.21,107.0,105.85,105.85,87.425457257072,85396,0.0,1.0
2019-04-11,106.33,106.5,105.18,105.35,87.012488635168,79552,0.0,1.0
2019-04-10,104.86,106.26,104.22,106.15,87.6732384302144,102752,0.0,1.0
2019-04-09,105.43,105.77,104.2,104.68,86.4591106818167,151710,0.0,1.0
2019-04-08,108.65,108.65,105.66,106.28,87.7806102719094,185269,0.0,1.0
2019-04-05,108.51,109.49,108.33,108.74,89.812415891677,105605,0.0,1.0
2019-04-04,107.27,108.85,107.15,108.79,89.8537127538674,48750,0.0,1.0
2019-04-03,107.54,111.08,107.0,107.61,88.879106806174,86792,0.0,1.0
2019-04-02,105.92,106.95,105.06,106.84,88.2431351284418,93950,0.0,1.0
2019-04-01,106.03,106.75,105.61,105.87,87.4419760019481,108211,0.0,1.0
2019-03-29,103.95,105.09,103.5,104.73,86.5004075440071,147897,0.0,1.0
2019-03-28,103.38,104.02,102.39,103.47,85.459726616809,86207,0.0,1.0
2019-03-27,103.38,103.85,102.54,103.23,85.2615016782951,89026,0.0,1.0
2019-03-26,103.46,104.11,102.55,103.6,85.5670984585041,114719,0.0,1.0
2019-03-25,103.29,104.48,102.09,102.84,84.93938615321,101886,0.0,1.0
2019-03-22,105.84,106.42,102.77,103.3,85.3193172853617,142532,0.0,1.0
2019-03-21,106.21,107.91,105.52,106.68,88.1109851694326,171757,0.0,1.0
2019-03-20,104.19,107.16,103.17,106.42,87.8962414860425,216336,0.0,1.0
2019-03-19,105.48,105.9,103.75,104.18,86.0461420599127,102828,0.0,1.0
2019-03-18,104.25,105.42,103.5,104.59,86.384776329874,179495,0.0,1.0
2019-03-15,104.02,105.63,103.21,103.99,85.8892139835892,266998,0.0,1.0
2019-03-14,104.63,105.3,103.91,103.99,85.8892139835892,142433,0.0,1.0
2019-03-13,105.84,106.25,104.73,104.83,86.5830012683879,185643,0.0,1.0
2019-03-12,105.12,106.26,104.61,105.27,86.9464136556634,142788,0.0,1.0
2019-03-11,103.35,105.15,102.13,105.13,86.8307824415302,222275,0.0,1.0
2019-03-08,103.01,104.5,101.65,103.11,85.1623892090382,122968,0.0,1.0
2019-03-07,106.51,106.7,104.91,104.92,86.6573356203306,158491,0.0,1.0
2019-03-06,108.5,108.88,105.47,106.52,87.9788352104233,134133,0.0,1.0
2019-03-05,109.12,110.0,107.8,108.79,89.8537127538674,92740,0.0,1.0
2019-03-04,108.97,109.38,107.64,109.32,90.2914594930856,105151,0.0,1.0
2019-03-01,110.27,111.12,108.72,108.88,89.9280471058101,97055,0.0,1.0
2019-02-28,111.83,111.83,109.47,109.48,90.4236094520949,147515,0.0,1.0
2019-02-27,111.95,112.39,110.37,112.36,92.8023087142618,127716,0.0,1.0
2019-02-26,111.69,112.88,111.02,112.37,92.8105680866998,109700,0.0,1.0
2019-02-25,108.34,112.08,107.76,111.99,92.4967119340528,183826,0.0,1.0
2019-02-22,111.03,111.99,106.1,108.21,89.3746691524588,165732,0.0,1.0
2019-02-21,114.99,114.99,108.42,109.86,90.7374656047419,207800,0.0,1.0
2019-02-20,107.39,110.35,107.39,109.67,90.5805375284184,161660,0.0,1.0
2019-02-19,103.71,108.28,103.71,107.07,88.4331006945177,153245,0.0,1.0
2019-02-15,102.38,104.48,101.83,104.04,85.9305108457796,109246,0.0,1.0
2019-02-14,101.61,102.37,100.99,101.41,83.7582958945647,108208,0.0,1.0
2019-02-13,102.63,103.93,100.95,102.2,84.4107863171729,147129,0.0,1.0
2019-02-12,100.59,102.2,100.38,101.98,84.2290801235352,126258,0.0,1.0
2019-02-11,99.62,100.56,98.9,100.19,82.750652457119,103623,0.0,1.0
2019-02-08,99.17,100.18,98.26,99.59,82.2550901108342,131025,0.0,1.0
2019-02-07,100.65,100.91,98.6,99.29,82.0073089376918,110009,0.0,1.0
2019-02-06,101.62,103.21,101.39,101.48,83.8161115016312,100444,0.0,1.0
2019-02-05,101.88,103.75,101.06,101.62,83.9317427157643,164229,0.0,1.0
2019-02-04,100.39,102.37,100.25,102.05,84.2868957306017,122697,0.0,1.0
2019-02-01,99.82,101.75,99.73,100.51,83.0149523751375,165863,0.0,1.0
2019-01-31,98.67,101.48,98.67,100.37,82.8993211610044,152134,0.0,1.0
2019-01-30,97.83,100.12,97.23,99.48,82.1642370140153,122298,0.0,1.0
2019-01-29,96.11,98.26,96.08,97.0,80.1159126493716,100075,0.0,1.0
2019-01-28,95.49,96.22,95.0,95.39,78.7861536868408,136829,0.0,1.0
2019-01-25,95.67,97.94,95.67,96.98,80.0993939044954,90022,0.0,1.0
2019-01-24,95.21,95.84,94.89,95.09,78.5383725136984,91201,0.6,1.0
2019-01-23,96.9,98.25,95.78,96.14,78.9077137994248,111045,0.0,1.0
2019-01-22,99.75,99.965,96.03,96.41,79.1293185708607,170499,0.0,1.0
2019-01-18,99.44,101.3,98.75,100.69,82.6421645773256,97580,0.0,1.0
2019-01-17,96.91,100.52,96.91,98.26,80.6477216344028,133709,0.0,1.0
2019-01-16,94.41,98.0,94.41,97.89,80.3440410216944,89709,0.0,1.0
2019-01-15,95.49,95.56,93.72,94.24,77.3482728152465,125861,0.0,1.0
2019-01-14,95.27,96.34,94.66,94.92,77.9063885358998,87090,0.0,1.0
2019-01-11,94.71,96.23,94.02,95.95,78.751769701007,84660,0.0,1.0
2019-01-10,94.3,95.49,94.14,95.17,78.1115781390812,136295,0.0,1.0
2019-01-09,94.55,97.91,93.59,95.09,78.0459174660631,172692,0.0,1.0
2019-01-08,93.43,95.45,93.28,94.55,77.6027079231914,82795,0.0,1.0
2019-01-07,93.24,93.6,91.5,92.96,76.2977020469579,143155,0.0,1.0
2019-01-04,89.45,93.33,89.03,93.1,76.4126082247395,162268,0.0,1.0
2019-01-03,88.78,90.1,87.51,88.16,72.3580616658757,126451,0.0,1.0
2019-01-02,87.8,90.7,87.26,89.35,73.334764177019,99381,0.0,1.0
2018-12-31,90.06,90.6,88.9903,89.29,73.2855186722555,128769,0.0,1.0
2018-12-28,89.21,91.33,88.16,89.44,73.4086324341643,94680,0.0,1.0
2018-12-27,86.55,89.2,85.8,89.2,73.2116504151102,161284,0.0,1.0
2018-12-26,84.59,88.21,83.29,88.06,72.2759858246032,178537,0.0,1.0
2018-12-24,85.1,86.02,83.53,83.86,68.8288004911563,102854,0.0,1.0
2018-12-21,86.6,87.88,84.53,84.75,69.559275478482,574699,0.0,1.0
2018-12-20,87.8,89.54,85.95,86.38,70.8971116912244,124833,0.0,1.0
2018-12-19,90.84,91.95,86.95,87.71,71.9887203801493,155322,0.0,1.0
2018-12-18,92.71,93.57,90.84,90.84,74.55769421198,116381,0.0,1.0
2018-12-17,89.47,93.9,89.47,91.75,75.3045843675601,134425,0.0,1.0
2018-12-14,90.52,92.29,89.03,89.35,73.334764177019,84026,0.0,1.0
2018-12-13,93.24,93.95,91.47,91.5,75.0993947643788,118661,0.0,1.0
2018-12-12,91.95,94.07,91.65,92.7,76.0843048596493,120442,0.0,1.0
2018-12-11,91.69,92.87,89.6,90.46,74.2458060151443,76537,0.0,1.0
2018-12-10,92.07,92.8,88.82,90.4,74.1965605103808,111622,0.0,1.0
2018-12-07,96.03,97.85,90.8,91.95,75.4687360501052,133229,0.0,1.0
2018-12-06,94.11,95.47,92.56,95.44,78.333182910517,82038,0.0,1.0
2018-12-04,100.17,100.17,95.67,96.06,78.8420531264068,78147,0.0,1.0
2018-12-03,99.77,100.85,98.16,100.65,82.6093342408166,104056,0.0,1.0
2018-11-30,96.52,97.93,96.45,97.73,80.2127196756583,102911,0.0,1.0
2018-11-29,96.62,97.63,95.56,96.83,79.4740371042054,58417,0.0,1.0
2018-11-28,93.73,97.18,92.05,97.0,79.6135660343687,109384,0.0,1.0
2018-11-27,94.06,96.13,92.04,93.45,76.6998736691934,80890,0.0,1.0
2018-11-26,95.06,96.65,94.51,94.92,77.9063885358998,85195,0.0,1.0
2018-11-23,93.99,95.84,93.99,94.44,77.5124244977916,27317,0.0,1.0
2018-11-21,93.93,96.57,93.93,95.2,78.1362008914629,51209,0.0,1.0
2018-11-20,94.17,95.36,92.45,93.18,76.4782688977575,94581,0.0,1.0
2018-11-19,95.85,96.32,93.55,95.16,78.1033705549539,54605,0.0,1.0
2018-11-16,94.73,97.31,94.73,95.93,78.7353545327525,226988,0.0,1.0
2018-11-15,92.54,95.36,92.5,95.19,78.1279933073357,102460,0.0,1.0
2018-11-14,94.37,95.99,92.58,92.78,76.1499655326673,117004,0.0,1.0
2018-11-13,95.09,96.51,93.58,93.67,76.880440519993,123925,0.0,1.0
2018-11-12,96.28,97.38,94.48,94.62,77.6601610120822,95771,0.0,1.0
2018-11-09,98.5,98.54,95.43,96.3,79.0390351454609,122053,0.0,1.0
2018-11-08,99.5,99.88,98.34,99.03,81.2797056122014,62442,0.0,1.0
2018-11-07,99.22,100.78,98.94,99.82,81.9281047582545,139147,0.0,1.0
2018-11-06,98.29,101.51,98.29,99.09,81.3289511169649,88036,0.0,1.0
2018-11-05,100.87,101.81,98.14,98.87,81.1483842661653,122818,0.0,1.0
2018-11-02,98.19,101.23,96.42,101.06,82.9458451900341,120649,0.0,1.0
2018-11-01,95.76,98.46,95.46,97.74,80.2209272597856,101506,0.0,1.0
2018-10-31,94.06,96.11,94.03,95.37,78.2757298216263,126337,0.0,1.0
2018-10-30,92.81,94.19,86.62,92.84,76.1992110374309,126560,0.0,1.0
2018-10-29,95.91,96.53,92.18,92.95,76.2894944628307,102043,0.0,1.0
2018-10-26,95.78,96.85,93.54,94.47,77.5370472501733,121336,0.0,1.0
2018-10-25,95.52,97.72,94.84,96.98,79.5971508661142,172299,0.0,1.0
2018-10-24,98.11,99.97,94.68,94.7,77.7258216851002,100936,0.55,1.0
2018-10-23,104.12,104.12,98.16,98.8,80.6226895799255,140837,0.0,1.0
2018-10-22,97.25,99.63,96.5,98.5,80.3778838423346,87387,0.0,1.0
2018-10-19,96.24,99.46,94.75,96.69,78.9008892255364,204381,0.0,1.0
2018-10-18,96.2,104.0,94.51,95.81,78.1827923952698,476600,0.0,1.0
2018-10-17,105.92,108.16,104.69,107.63,87.82813845635,127776,0.0,1.0
2018-10-16,103.66,106.43,102.6,105.99,86.4898670908532,154681,0.0,1.0
2018-10-15,101.07,103.87,101.07,102.3,83.4787565184856,98734,0.0,1.0
2018-10-12,103.86,113.66,99.98,101.34,82.6953781581948,120675,0.0,1.0
2018-10-11,102.78,103.94,101.66,101.9,83.1523488683644,134529,0.0,1.0
2018-10-10,105.52,106.35,102.47,102.8,83.886766081137,88236,0.0,1.0
2018-10-09,106.61,108.35,105.41,105.51,86.0981779107078,82926,0.0,1.0
2018-10-08,106.09,107.28,105.77,106.98,87.2977260249031,71003,0.0,1.0
2018-10-05,108.71,109.63,105.28,106.56,86.9549979922759,102833,0.0,1.0
2018-10-04,111.31,111.45,108.96,109.0,88.9460846580149,80227,0.0,1.0
2018-10-03,110.15,112.33,109.15,111.36,90.8718897937297,164473,0.0,1.0
2018-10-02,109.84,111.38,109.06,109.56,89.4030553681846,104103,0.0,1.0
2018-10-01,109.66,110.55,108.9,110.1,89.8437056958481,83221,0.0,1.0
2018-09-28,108.55,110.55,108.55,109.06,88.9950458055331,78546,0.0,1.0
2018-09-27,109.33,110.03,108.5,108.66,88.6686381554119,37424,0.0,1.0
2018-09-26,109.97,110.64,108.71,109.04,88.978725423027,89849,0.0,1.0
2018-09-25,110.76,111.14,109.85,109.94,89.7131426357996,79777,0.0,1.0
2018-09-24,110.38,111.42,109.5,110.0,89.7621037833178,94064,0.0,1.0
2018-09-21,112.2,112.39,110.06,110.31,90.0150697121617,173143,0.0,1.0
2018-09-20,112.0,112.17,110.71,112.03,91.4186226076827,71730,0.0,1.0
