,EQIX_Open,EQIX_High,EQIX_Low,EQIX_Close,EQIX_Adj Close,EQIX_Volume,EQIX_Dividend Amount,EQIX_Split Coefficient
2011-06-15,97.58,98.5,95.93,96.09,73.4399726294967,614500,0.0,1.0
2011-06-14,97.32,98.83,96.77,98.58,75.3430377959807,440500,0.0,1.0
2011-06-13,96.69,97.54,96.16,96.24,73.5546151094054,416600,0.0,1.0
2011-06-10,97.81,98.13,95.61,96.58,73.8144713971984,437000,0.0,1.0
2011-06-09,97.43,98.54,97.08,97.85,74.7851110604252,350900,0.0,1.0
2011-06-08,97.85,98.2,96.99,97.13,74.2348271568635,479300,0.0,1.0
2011-06-07,97.81,98.78,97.0,97.84,74.7774682284312,486800,0.0,1.0
2011-06-06,98.33,99.27,96.96,97.12,74.2271843248696,610000,0.0,1.0
2011-06-03,99.18,100.32,97.89,98.76,75.4806087718711,423900,0.0,1.0
2011-06-02,98.88,100.74,98.13,100.66,76.9327468507143,360500,0.0,1.0
2011-06-01,101.41,101.93,99.37,99.57,76.0996781633779,428800,0.0,1.0
2011-05-31,101.18,101.57,100.37,101.4,77.4983164182638,478800,0.0,1.0
2011-05-27,100.05,101.09,99.4,100.61,76.8945326907448,608700,0.0,1.0
2011-05-26,98.6,99.98,98.12,99.7,76.1990349792988,505600,0.0,1.0
2011-05-25,98.75,99.88,98.08,99.06,75.7098937316885,389800,0.0,1.0
2011-05-24,98.95,99.73,98.2,99.03,75.6869652357067,352800,0.0,1.0
2011-05-23,99.25,99.74,98.0,98.51,75.2895379720233,575400,0.0,1.0
2011-05-20,100.43,101.52,99.84,100.76,77.0091751706534,541400,0.0,1.0
2011-05-19,100.27,100.99,99.2,100.44,76.7646045468483,425800,0.0,1.0
2011-05-18,99.52,100.11,98.88,99.62,76.1378923233475,395600,0.0,1.0
2011-05-17,99.04,99.5,98.2,99.15,75.7786792196337,626500,0.0,1.0
2011-05-16,100.27,101.37,98.85,99.22,75.8321790435911,503400,0.0,1.0
2011-05-13,101.24,101.96,100.35,100.41,76.7416760508665,473200,0.0,1.0
2011-05-12,100.59,101.93,100.12,101.19,77.3378169463916,522000,0.0,1.0
2011-05-11,100.87,102.41,100.33,101.12,77.2843171224343,736300,0.0,1.0
2011-05-10,100.59,102.1,100.37,101.4,77.4983164182638,507200,0.0,1.0
2011-05-09,99.87,101.53,99.01,100.48,76.7951758748239,413900,0.0,1.0
2011-05-06,100.71,101.2,99.0,99.84,76.3060346272136,638200,0.0,1.0
2011-05-05,96.78,100.86,96.78,99.19,75.8092505476093,1400000,0.0,1.0
2011-05-04,98.05,98.8,96.45,97.42,74.456469284687,815100,0.0,1.0
2011-05-03,98.32,99.05,96.88,98.1,74.9761818602729,519200,0.0,1.0
2011-05-02,100.67,100.67,98.43,98.75,75.4729659398772,557700,0.0,1.0
2011-04-29,100.41,102.14,98.67,100.66,76.9327468507143,1047500,0.0,1.0
2011-04-28,100.0,104.41,98.29,99.12,75.7557507236519,2900000,0.0,1.0
2011-04-27,95.5,96.6,93.2,96.6,73.8297570611862,1523000,0.0,1.0
2011-04-26,93.6,94.12,93.03,93.79,71.682121270897,507200,0.0,1.0
2011-04-25,93.25,93.86,92.55,93.64,71.5674787909884,471700,0.0,1.0
2011-04-21,94.71,95.0,92.82,93.44,71.4146221511101,449600,0.0,1.0
2011-04-20,93.12,94.97,92.98,94.08,71.9037633987205,757700,0.0,1.0
2011-04-19,92.37,92.62,91.34,92.15,70.4286968238955,902200,0.0,1.0
2011-04-18,91.0,92.78,90.46,92.24,70.4974823118407,554500,0.0,1.0
2011-04-15,91.41,92.66,90.8,92.23,70.4898394798468,784500,0.0,1.0
2011-04-14,91.25,92.13,90.68,92.0,70.3140543439869,581000,0.0,1.0
2011-04-13,91.8,93.02,91.32,91.59,70.0006982322365,595600,0.0,1.0
2011-04-12,91.93,92.55,90.57,91.42,69.87077008834,537900,0.0,1.0
2011-04-11,93.32,93.84,92.16,92.72,70.8643382475485,495200,0.0,1.0
2011-04-08,93.0,93.3,92.71,93.26,71.2770511752197,329000,0.0,1.0
2011-04-07,92.27,93.8,91.85,92.73,70.8719810795424,379000,0.0,1.0
2011-04-06,92.54,93.03,91.74,92.49,70.6885531116885,421700,0.0,1.0
2011-04-05,92.56,93.75,91.82,92.13,70.4134111599077,596200,0.0,1.0
2011-04-04,92.54,93.18,92.29,92.79,70.9178380715059,353700,0.0,1.0
2011-04-01,91.55,92.76,90.66,92.36,70.5891962957677,749700,0.0,1.0
2011-03-31,90.9,91.14,89.6,91.1,69.6261994645348,745600,0.0,1.0
2011-03-30,87.85,91.85,87.42,90.98,69.5344854806079,1490100,0.0,1.0
2011-03-29,87.1,87.52,86.59,87.11,66.5767094989641,616400,0.0,1.0
2011-03-28,86.75,87.85,86.55,87.4,66.7983516267875,491100,0.0,1.0
2011-03-25,86.32,87.57,85.65,86.74,66.2939247151893,709700,0.0,1.0
2011-03-24,85.85,86.73,85.13,86.06,65.7742121396034,774100,0.0,1.0
2011-03-23,84.89,85.7,84.26,85.31,65.20099974006,418500,0.0,1.0
2011-03-22,85.09,85.77,84.32,84.91,64.8952864603035,409100,0.0,1.0
2011-03-21,85.77,86.7,84.95,85.15,65.0787144281574,617800,0.0,1.0
2011-03-18,85.26,86.19,84.67,85.02,64.9793576122366,704300,0.0,1.0
2011-03-17,84.71,85.43,83.81,84.32,64.4443593726627,459000,0.0,1.0
2011-03-16,83.97,85.58,83.05,83.67,63.9475752930585,712200,0.0,1.0
2011-03-15,83.05,84.74,82.19,84.16,64.3220740607602,708400,0.0,1.0
2011-03-14,84.22,85.29,83.53,84.5,64.5819303485531,498800,0.0,1.0
2011-03-11,84.35,85.49,83.44,84.72,64.7500726524192,518700,0.0,1.0
2011-03-10,85.0,85.76,84.13,84.92,64.9029292922974,929200,0.0,1.0
2011-03-09,84.71,85.81,84.01,85.27,65.1704284120843,804400,0.0,1.0
2011-03-08,83.87,85.48,83.36,84.72,64.7500726524192,908900,0.0,1.0
2011-03-07,84.77,85.4,83.0,83.93,64.1462889249002,718400,0.0,1.0
2011-03-04,85.33,85.33,83.85,84.32,64.4443593726627,773700,0.0,1.0
2011-03-03,85.0,86.34,84.96,85.19,65.109285756133,693600,0.0,1.0
2011-03-02,84.87,85.56,82.42,84.28,64.4137880446871,1002600,0.0,1.0
2011-03-01,86.76,87.39,84.5,85.21,65.1245714201209,1141400,0.0,1.0
2011-02-28,87.79,88.28,85.92,86.44,66.064639755372,792200,0.0,1.0
2011-02-25,86.77,88.5,86.77,87.49,66.8671371147327,927800,0.0,1.0
2011-02-24,86.25,87.61,85.48,86.29,65.9499972754633,922300,0.0,1.0
2011-02-23,88.26,88.79,84.89,86.44,66.064639755372,1039900,0.0,1.0
2011-02-22,89.84,90.06,87.82,88.4,67.5626348261787,1201300,0.0,1.0
2011-02-18,91.21,92.03,90.67,90.99,69.5421283126018,878900,0.0,1.0
2011-02-17,89.17,92.14,88.66,90.83,69.4198430006992,1390400,0.0,1.0
2011-02-16,91.64,91.81,90.68,91.43,69.8784129203339,493400,0.0,1.0
2011-02-15,90.34,92.55,90.24,91.47,69.9089842483096,628300,0.0,1.0
2011-02-14,91.41,91.9,90.33,90.44,69.1217725529366,577900,0.0,1.0
2011-02-11,92.07,93.27,90.66,91.24,69.7331991124496,1320700,0.0,1.0
2011-02-10,87.0,93.65,86.55,92.31,70.5509821357981,3667500,0.0,1.0
2011-02-09,89.47,90.17,88.31,88.64,67.7460627940326,1610400,0.0,1.0
2011-02-08,92.66,92.81,89.21,90.32,69.0300585690097,1848100,0.0,1.0
2011-02-07,91.81,92.63,91.55,92.43,70.6426961197251,678500,0.0,1.0
2011-02-04,91.17,92.46,89.78,91.53,69.954841240273,508100,0.0,1.0
2011-02-03,90.21,91.85,89.88,90.79,69.3892716727236,698200,0.0,1.0
2011-02-02,89.08,91.78,88.31,90.44,69.1217725529366,1077400,0.0,1.0
2011-02-01,88.94,89.99,88.91,89.37,68.3039895295881,693600,0.0,1.0
2011-01-31,88.98,89.05,86.82,88.42,67.5779204901665,677000,0.0,1.0
2011-01-28,92.71,93.02,87.98,88.82,67.883633769923,2320000,0.0,1.0
2011-01-27,87.71,88.37,87.23,87.68,67.012350922617,1020600,0.0,1.0
2011-01-26,88.24,89.33,87.22,87.55,66.9129941066962,561900,0.0,1.0
2011-01-25,88.71,89.39,87.11,87.94,67.2110645544587,843100,0.0,1.0
2011-01-24,86.92,89.06,85.95,88.8,67.8683481059351,1193100,0.0,1.0
2011-01-21,85.84,86.8,84.83,85.12,65.0557859321757,881600,0.0,1.0
2011-01-20,83.76,86.24,83.76,85.13,65.0634287641696,1051100,0.0,1.0
2011-01-19,88.65,88.65,85.52,86.5,66.1104967473355,676800,0.0,1.0
2011-01-18,87.5,89.0,87.39,88.75,67.8301339459656,774200,0.0,1.0
2011-01-14,87.07,87.86,86.71,87.71,67.0352794185988,372000,0.0,1.0
2011-01-13,87.64,87.99,86.63,87.05,66.5308525070006,310600,0.0,1.0
2011-01-12,87.5,87.96,86.4,87.49,66.8671371147327,579300,0.0,1.0
2011-01-11,86.28,88.41,86.28,87.11,66.5767094989641,916900,0.0,1.0
2011-01-10,82.1,86.17,81.88,85.88,65.636641163713,1309400,0.0,1.0
2011-01-07,82.3,82.55,81.07,82.17,62.8011504939717,727400,0.0,1.0
2011-01-06,82.72,83.39,81.75,82.0,62.6712223500752,1128600,0.0,1.0
2011-01-05,82.4,83.39,82.14,82.84,63.3132202375638,800800,0.0,1.0
2011-01-04,84.02,84.07,81.51,82.35,62.9387214698622,599500,0.0,1.0
2011-01-03,82.23,84.7,81.77,83.46,63.7870758211863,1110000,0.0,1.0
2010-12-31,81.97,82.2,80.77,81.26,62.1056527825258,444900,0.0,1.0
2010-12-30,81.2,83.25,81.2,81.86,62.5642227021605,666400,0.0,1.0
2010-12-29,80.05,81.51,78.78,81.2,62.0597957905623,780700,0.0,1.0
2010-12-28,80.88,81.09,79.92,79.93,61.0891561273355,302100,0.0,1.0
2010-12-27,80.87,81.17,80.11,81.04,61.9375104786597,256200,0.0,1.0
2010-12-23,80.61,81.1,80.2,80.9,61.830510830745,562400,0.0,1.0
2010-12-22,81.38,81.71,80.36,80.65,61.6394400308972,611600,0.0,1.0
2010-12-21,82.0,82.1,81.32,81.43,62.2355809264223,643200,0.0,1.0
2010-12-20,81.45,82.08,79.87,81.78,62.5030800462092,1021200,0.0,1.0
2010-12-17,83.68,84.24,79.8,81.28,62.1209384465136,2561200,0.0,1.0
2010-12-16,83.27,84.21,82.79,83.53,63.8405756451437,773200,0.0,1.0
2010-12-15,84.32,85.25,83.18,83.24,63.6189335173203,901200,0.0,1.0
2010-12-14,85.0,85.2,83.87,84.32,64.4443593726627,594400,0.0,1.0
2010-12-13,85.2,86.2,84.45,84.73,64.7577154844131,768800,0.0,1.0
2010-12-10,83.75,85.76,83.55,84.83,64.8341438043522,1117100,0.0,1.0
2010-12-09,84.4,84.77,82.91,83.39,63.733575997229,797200,0.0,1.0
2010-12-08,84.62,85.07,82.67,83.74,64.0010751170159,1018200,0.0,1.0
2010-12-07,85.24,85.65,84.17,84.31,64.4367165406688,1221400,0.0,1.0
2010-12-06,82.29,84.2,82.28,83.9,64.1233604289185,933900,0.0,1.0
2010-12-03,80.95,82.8,80.66,82.59,63.122149437716,823600,0.0,1.0
2010-12-02,79.59,81.73,79.55,81.52,62.3043664143675,1053300,0.0,1.0
2010-12-01,78.83,80.19,78.83,79.6,60.8369426715365,1167000,0.0,1.0
2010-11-30,78.51,78.92,77.45,77.6,59.3083762727541,1392200,0.0,1.0
2010-11-29,79.78,81.12,78.66,79.33,60.6305862077008,920600,0.0,1.0
2010-11-26,79.78,80.64,79.23,79.96,61.1120846233173,422700,0.0,1.0
2010-11-24,81.56,82.33,79.77,80.32,61.3872265750981,1498000,0.0,1.0
2010-11-23,81.75,82.45,80.15,80.86,61.7999395027693,1019000,0.0,1.0
2010-11-22,82.14,82.95,81.85,82.52,63.0686496137586,867400,0.0,1.0
2010-11-19,82.24,82.92,81.47,82.41,62.9845784618256,765000,0.0,1.0
2010-11-18,82.5,83.6,81.8,81.82,62.5336513741848,1076200,0.0,1.0
2010-11-17,81.62,82.77,80.76,81.38,62.1973667664527,651100,0.0,1.0
2010-11-16,82.53,83.42,80.93,81.17,62.0368672945806,1093800,0.0,1.0
2010-11-15,83.73,84.42,82.9,83.19,63.5807193573507,734800,0.0,1.0
2010-11-12,85.02,85.29,82.7,83.78,64.0316464449915,1092600,0.0,1.0
2010-11-11,83.25,86.88,81.63,85.79,65.5678556757678,1267100,0.0,1.0
2010-11-10,83.31,84.46,82.22,83.93,64.1462889249002,1145100,0.0,1.0
2010-11-09,85.14,86.0,83.0,83.41,63.7488616612168,1175800,0.0,1.0
2010-11-08,82.68,85.8,82.68,84.92,64.9029292922974,848300,0.0,1.0
2010-11-05,84.19,84.48,82.58,83.27,63.641862013302,2310300,0.0,1.0
2010-11-04,85.31,85.99,83.95,84.38,64.4902163646262,1621800,0.0,1.0
2010-11-03,84.86,85.47,83.11,84.42,64.5207876926019,754100,0.0,1.0
2010-11-02,83.47,85.23,83.15,84.88,64.8723579643218,909400,0.0,1.0
2010-11-01,84.36,84.64,82.5,82.89,63.3514343975334,909600,0.0,1.0
2010-10-29,82.85,84.6,82.76,84.24,64.3832167167114,1229200,0.0,1.0
2010-10-28,83.81,83.99,82.31,82.86,63.3285059015516,1475600,0.0,1.0
2010-10-27,80.0,83.21,79.3,83.0,63.4355055494664,4337400,0.0,1.0
2010-10-26,74.12,77.29,73.88,76.59,58.5364502413691,2969100,0.0,1.0
2010-10-25,75.37,76.0,74.47,74.8,57.1683833144589,1357500,0.0,1.0
2010-10-22,74.46,75.43,74.3,75.18,57.4588109302275,674000,0.0,1.0
2010-10-21,75.53,76.05,74.05,74.27,56.7633132187816,1212100,0.0,1.0
2010-10-20,75.47,76.25,74.51,75.36,57.5963819061179,1082300,0.0,1.0
2010-10-19,74.46,77.3,73.65,75.41,57.6345960660875,2437700,0.0,1.0
2010-10-18,74.13,75.5,73.63,75.06,57.3670969463006,1513900,0.0,1.0
2010-10-15,74.07,74.51,73.14,73.94,56.5110997629825,1885800,0.0,1.0
2010-10-14,74.09,75.2,73.3,73.54,56.205386483226,1312700,0.0,1.0
2010-10-13,74.75,75.74,74.06,74.28,56.7709560507755,1504600,0.0,1.0
2010-10-12,72.83,74.59,72.06,74.01,56.5645995869399,1474600,0.0,1.0
2010-10-11,75.0,75.25,72.61,72.95,55.7544593955852,2429500,0.0,1.0
2010-10-08,75.0,76.47,73.05,74.92,57.2600972983858,3856900,0.0,1.0
2010-10-07,71.75,75.66,70.6,75.0,57.3212399543371,11092800,0.0,1.0
2010-10-06,79.46,80.78,69.42,70.34,53.7596802451743,30574200,0.0,1.0
2010-10-05,101.96,105.09,101.94,105.09,80.3185214240172,4947900,0.0,1.0
2010-10-04,102.54,103.24,100.69,101.1,77.2690314584464,565400,0.0,1.0
2010-10-01,102.6,103.31,101.25,102.84,78.5988842253871,588900,0.0,1.0
2010-09-30,103.5,104.43,100.99,102.35,78.2243854576854,515700,0.0,1.0
2010-09-29,102.28,104.09,102.28,103.31,78.9580973291009,440500,0.0,1.0
2010-09-28,102.53,103.4,100.61,103.16,78.8434548491922,617800,0.0,1.0
2010-09-27,102.47,103.85,102.29,102.52,78.3543136015819,875900,0.0,1.0
2010-09-24,102.23,103.4,101.78,102.24,78.1403143057524,793300,0.0,1.0
2010-09-23,98.13,102.22,98.13,100.63,76.9098183547326,932200,0.0,1.0
2010-09-22,99.01,99.52,98.45,99.04,75.6946080677006,402200,0.0,1.0
2010-09-21,98.13,99.63,97.5,99.54,76.0767496673962,679600,0.0,1.0
2010-09-20,97.05,98.5,96.5,98.21,75.060253012206,550800,0.0,1.0
2010-09-17,95.25,97.68,94.62,96.72,73.9214710451131,1165300,0.0,1.0
2010-09-16,95.83,96.37,94.79,95.2,72.7597605820386,400200,0.0,1.0
2010-09-15,95.14,96.74,95.14,95.73,73.1648306777159,364800,0.0,1.0
2010-09-14,96.23,96.23,95.36,95.78,73.2030448376855,481700,0.0,1.0
2010-09-13,95.31,97.03,94.65,96.14,73.4781867894663,548500,0.0,1.0
2010-09-10,95.61,95.66,94.28,94.53,72.2476908384465,388400,0.0,1.0
2010-09-09,95.01,96.08,94.46,95.25,72.7979747420081,368400,0.0,1.0
2010-09-08,94.99,96.05,94.55,94.6,72.3011906624039,535100,0.0,1.0
2010-09-07,96.16,96.86,94.74,94.9,72.5304756222212,232800,0.0,1.0
2010-09-03,96.14,97.41,95.21,96.94,74.0896133489792,563300,0.0,1.0
2010-09-02,93.25,96.26,92.68,95.95,73.3329729815819,622200,0.0,1.0
2010-09-01,92.0,95.0,91.64,93.7,71.6133357829518,655800,0.0,1.0
2010-08-31,89.68,91.8,89.67,91.21,69.7102706164678,580200,0.0,1.0
2010-08-30,90.7,91.37,90.4,90.57,69.2211293688575,479500,0.0,1.0
2010-08-27,90.04,91.59,88.69,91.37,69.8325559283704,559700,0.0,1.0
2010-08-26,90.49,91.75,88.81,89.25,68.2122755456612,471000,0.0,1.0
2010-08-25,88.5,90.61,88.44,90.24,68.9689159130584,855000,0.0,1.0
2010-08-24,88.78,90.48,88.78,88.98,68.0059190818256,1138000,0.0,1.0
2010-08-23,90.27,90.51,89.78,90.0,68.7854879452045,690400,0.0,1.0
2010-08-20,89.75,90.18,89.55,90.02,68.8007736091924,588300,0.0,1.0
2010-08-19,89.84,90.75,89.34,90.17,68.915416089101,766300,0.0,1.0
2010-08-18,90.37,91.28,89.73,90.47,69.1447010489184,369100,0.0,1.0
2010-08-17,90.65,91.61,89.97,90.56,69.2134865368636,433400,0.0,1.0
2010-08-16,89.13,90.84,88.51,90.08,68.8466306011558,578600,0.0,1.0
2010-08-13,89.49,90.71,89.49,89.83,68.655559801308,415300,0.0,1.0
2010-08-12,90.98,90.98,89.16,89.96,68.7549166172289,734500,0.0,1.0
2010-08-11,92.56,93.53,90.61,90.71,69.3281290167723,974000,0.0,1.0
2010-08-10,92.91,94.64,91.73,94.3,72.0719057025865,708000,0.0,1.0
2010-08-09,94.02,94.74,92.99,93.87,71.7432639268483,677800,0.0,1.0
2010-08-06,93.04,94.59,92.35,93.38,71.3687651591467,1575700,0.0,1.0
2010-08-05,93.94,94.5,93.07,94.0,71.8426207427692,953200,0.0,1.0
2010-08-04,94.3,94.71,93.8,94.23,72.0184058786292,684800,0.0,1.0
2010-08-03,93.55,94.19,93.11,94.04,71.8731920707448,838700,0.0,1.0
2010-08-02,93.99,94.16,92.87,94.01,71.8502635747631,933000,0.0,1.0
2010-07-30,92.21,93.84,90.95,93.51,71.4681219750675,1448500,0.0,1.0
2010-07-29,91.44,94.25,91.05,93.82,71.7050497668788,2699700,0.0,1.0
2010-07-28,90.38,90.98,87.47,88.06,67.3027785383857,1122600,0.0,1.0
2010-07-27,91.44,92.29,89.09,90.45,69.1294153849306,1269400,0.0,1.0
2010-07-26,88.85,90.96,88.83,90.84,69.4274858326931,1075500,0.0,1.0
2010-07-23,86.39,89.05,85.16,88.81,67.8759909379291,1078900,0.0,1.0
2010-07-22,85.45,87.03,85.27,86.51,66.1181395793294,748900,0.0,1.0
2010-07-21,84.64,85.4,84.35,84.72,64.7500726524192,742900,0.0,1.0
2010-07-20,81.9,84.58,80.97,84.37,64.4825735326323,543600,0.0,1.0
2010-07-19,82.72,83.32,81.95,83.05,63.473719709436,459300,0.0,1.0
2010-07-16,85.34,85.82,82.04,82.24,62.8546503179291,1039100,0.0,1.0
2010-07-15,85.04,86.16,84.02,86.03,65.7512836436216,995000,0.0,1.0
2010-07-14,85.16,85.66,84.12,85.2,65.116928588127,1318500,0.0,1.0
2010-07-13,83.17,85.34,82.66,84.92,64.9029292922974,922900,0.0,1.0
2010-07-12,83.15,83.64,81.4,82.29,62.8928644778987,517400,0.0,1.0
2010-07-09,82.23,84.0,80.67,83.62,63.9093611330889,730400,0.0,1.0
2010-07-08,80.17,82.82,80.0,82.49,63.0457211177769,1346200,0.0,1.0
2010-07-07,76.87,80.16,76.29,79.41,60.6917288636521,2129700,0.0,1.0
2010-07-06,80.0,80.89,77.85,78.57,60.0497309761636,450200,0.0,1.0
2010-07-02,79.59,79.84,78.37,78.69,60.1414449600905,431900,0.0,1.0
2010-07-01,80.41,81.32,78.24,79.39,60.6764431996643,986000,0.0,1.0
2010-06-30,79.49,82.55,79.17,81.22,62.0750814545501,888000,0.0,1.0
2010-06-29,82.5,82.66,79.13,79.45,60.7223001916278,892300,0.0,1.0
2010-06-28,84.25,84.44,83.14,83.5,63.817647149162,789300,0.0,1.0
2010-06-25,83.03,84.59,82.62,84.1,64.2762170687967,996700,0.0,1.0
2010-06-24,83.6,83.6,82.45,82.88,63.3437915655395,1169100,0.0,1.0
2010-06-23,82.96,84.02,82.16,83.74,64.0010751170159,1163500,0.0,1.0
2010-06-22,84.99,85.32,82.98,83.08,63.4966482054177,921500,0.0,1.0
2010-06-21,85.42,86.44,84.61,85.07,65.0175717722061,1815700,0.0,1.0
2010-06-18,84.07,84.9,83.57,84.87,64.8647151323279,813800,0.0,1.0
2010-06-17,85.92,86.47,83.99,84.45,64.5437161885836,701200,0.0,1.0
2010-06-16,84.96,87.33,84.72,86.06,65.7742121396034,1623400,0.0,1.0
2010-06-15,82.65,85.11,82.4,85.05,65.0022861082183,1490000,0.0,1.0
2010-06-14,85.11,85.45,82.17,82.44,63.0075069578074,1360400,0.0,1.0
2010-06-11,84.35,85.47,83.1,84.65,64.6965728284618,1169200,0.0,1.0
2010-06-10,84.0,84.81,83.23,84.6,64.6583586684923,1456800,0.0,1.0
2010-06-09,83.79,87.25,82.47,83.1,63.5119338694055,2227200,0.0,1.0
2010-06-08,82.74,82.74,78.72,80.88,61.8152251667571,2224500,0.0,1.0
2010-06-07,86.6,87.16,82.47,82.81,63.2902917415821,1719600,0.0,1.0
2010-06-04,89.96,90.38,86.73,86.89,66.408567195098,1379600,0.0,1.0
2010-06-03,91.45,93.22,91.03,91.17,69.6796992884922,932800,0.0,1.0
2010-06-02,88.6,91.57,88.53,91.46,69.9013414163156,1031400,0.0,1.0
2010-06-01,90.92,92.47,88.67,88.73,67.8148482819778,1069700,0.0,1.0
2010-05-28,93.52,94.55,90.75,92.01,70.3216971759808,962200,0.0,1.0
2010-05-27,93.47,94.17,92.0,93.97,71.8196922467875,678400,0.0,1.0
2010-05-26,91.45,94.26,91.1,91.34,69.8096274323887,884800,0.0,1.0
2010-05-25,89.85,91.06,87.86,90.84,69.4274858326931,714200,0.0,1.0
2010-05-24,91.81,93.25,91.42,91.51,69.9395555762852,775200,0.0,1.0
2010-05-21,91.45,93.7,90.52,92.17,70.4439824878834,1217500,0.0,1.0
2010-05-20,94.76,95.66,92.05,92.27,70.5204108078225,1313900,0.0,1.0
2010-05-19,96.53,98.49,95.31,96.84,74.0131850290401,823400,0.0,1.0
2010-05-18,99.0,99.71,95.79,96.57,73.8068285652045,722600,0.0,1.0
2010-05-17,99.84,100.55,97.52,98.74,75.4653231078833,512900,0.0,1.0
2010-05-14,101.0,101.77,98.55,99.65,76.1608208193292,958800,0.0,1.0
2010-05-13,98.89,107.44,98.83,101.68,77.7123157140933,3444100,0.0,1.0
2010-05-12,99.21,100.0,98.38,99.25,75.8551075395728,756700,0.0,1.0
2010-05-11,97.68,99.72,97.4,98.5,75.2818951400294,1029600,0.0,1.0
2010-05-10,95.46,99.23,95.4,98.38,75.1901811561025,2054500,0.0,1.0
2010-05-07,92.45,93.27,89.45,91.45,69.8936985843217,1315500,0.0,1.0
2010-05-06,94.7,96.62,87.95,92.45,70.6579817837129,2054700,0.0,1.0
2010-05-05,99.46,99.49,93.12,95.11,72.6909750940934,2809200,0.0,1.0
2010-05-04,102.24,102.55,99.61,100.15,76.5429624190248,1235300,0.0,1.0
2010-05-03,100.27,103.35,100.26,103.29,78.9428116651131,1085300,0.0,1.0
2010-04-30,101.61,101.61,100.1,100.65,76.9251040187204,1232600,0.0,1.0
2010-04-29,100.62,101.46,98.32,101.35,77.4601022582942,786500,0.0,1.0
2010-04-28,102.5,102.55,98.16,100.1,76.5047482590553,1127500,0.0,1.0
2010-04-27,102.41,104.14,101.36,102.34,78.2167426256915,1085700,0.0,1.0
2010-04-26,98.94,103.88,98.94,103.21,78.8816690091618,2289700,0.0,1.0
2010-04-23,96.52,96.55,94.79,95.74,73.1724735097098,541900,0.0,1.0
2010-04-22,96.98,98.55,93.2,96.08,73.4323297975028,2774700,0.0,1.0
2010-04-21,98.68,101.83,98.68,100.62,76.9021755227387,819300,0.0,1.0
2010-04-20,98.13,99.5,97.93,99.26,75.8627503715667,514400,0.0,1.0
2010-04-19,99.02,99.44,96.49,97.85,74.7851110604252,1214600,0.0,1.0
2010-04-16,99.78,100.63,98.95,99.62,76.1378923233475,747700,0.0,1.0
2010-04-15,101.44,102.28,100.43,100.46,76.7798902108361,471800,0.0,1.0
2010-04-14,100.67,101.6,100.33,101.35,77.4601022582942,642600,0.0,1.0
2010-04-13,102.33,102.82,100.44,101.21,77.3531026103795,827400,0.0,1.0
2010-04-12,102.32,103.0,102.02,102.98,78.7058838733018,502900,0.0,1.0
2010-04-09,101.89,102.92,101.31,102.66,78.4613132494966,459300,0.0,1.0
2010-04-08,101.6,102.26,100.21,101.89,77.8728151859655,345700,0.0,1.0
2010-04-07,101.21,102.17,100.7,101.63,77.6741015541237,532500,0.0,1.0
2010-04-06,101.49,103.0,99.97,101.45,77.5365305782333,887500,0.0,1.0
2010-04-05,98.68,102.52,98.55,101.61,77.6588158901359,662300,0.0,1.0
2010-04-01,98.33,100.0,97.94,98.9,75.5876084197859,776200,0.0,1.0
2010-03-31,97.41,98.33,97.02,97.34,74.3953266287357,645100,0.0,1.0
2010-03-30,97.32,98.35,97.24,97.97,74.8768250443521,539600,0.0,1.0
2010-03-29,96.52,98.16,96.18,97.09,74.2042558288879,955000,0.0,1.0
2010-03-26,99.29,99.29,96.19,96.45,73.7151145812775,1181700,0.0,1.0
2010-03-25,100.92,100.92,98.84,98.95,75.6258225797554,953700,0.0,1.0
2010-03-24,101.21,102.49,99.53,100.09,76.4971054270614,1484000,0.0,1.0
2010-03-23,101.83,102.72,100.82,102.01,77.9645291698924,1527000,0.0,1.0
2010-03-22,102.3,102.6,101.14,101.95,77.9186721779289,930400,0.0,1.0
2010-03-19,104.22,104.59,102.21,102.69,78.4842417454784,573100,0.0,1.0
2010-03-18,104.8,104.95,103.47,103.87,79.38609592076,353200,0.0,1.0
2010-03-17,102.34,105.24,102.32,104.46,79.8370230084007,614800,0.0,1.0
2010-03-16,101.74,102.63,101.35,102.01,77.9645291698924,455200,0.0,1.0
2010-03-15,103.82,104.74,101.73,102.06,78.0027433298619,794400,0.0,1.0
2010-03-12,104.54,105.1,103.83,104.16,79.6077380485834,527000,0.0,1.0
2010-03-11,102.72,104.44,102.41,104.44,79.8217373444129,552700,0.0,1.0
2010-03-10,102.03,103.51,101.39,103.06,78.7670265292531,785900,0.0,1.0
2010-03-09,102.56,102.81,101.5,102.3,78.1861712977158,519400,0.0,1.0
2010-03-08,103.08,104.23,102.4,102.62,78.430741921521,841800,0.0,1.0
2010-03-05,98.98,103.19,98.37,102.74,78.5224559054479,1460100,0.0,1.0
2010-03-04,97.08,99.0,96.97,98.75,75.4729659398772,505000,0.0,1.0
