,JNJ_Open,JNJ_High,JNJ_Low,JNJ_Close,JNJ_Adj Close,JNJ_Volume,JNJ_Dividend Amount,JNJ_Split Coefficient
2023-06-13,159.73,160.84,159.15,160.74,154.691312990774,6066788,0.0,1.0
2023-06-12,160.0,160.25,158.73,159.9,153.882922404036,6511261,0.0,1.0
2023-06-09,160.42,160.725,159.465,160.01,153.988783076109,6264779,0.0,1.0
2023-06-08,158.5,160.42,157.82,160.26,154.229375512638,5818952,0.0,1.0
2023-06-07,158.1,158.8,157.44,158.52,152.554852154395,6504285,0.0,1.0
2023-06-06,159.58,159.61,157.4,158.18,152.227646440716,5073642,0.0,1.0
2023-06-05,156.75,158.64,156.75,158.32,152.362378205172,6430500,0.0,1.0
2023-06-02,154.72,157.31,154.09,156.97,151.063179047915,7659721,0.0,1.0
2023-06-01,154.54,155.04,153.15,154.54,148.724620564852,7901348,0.0,1.0
2023-05-31,154.695,155.69,153.85,155.06,149.225052832832,10598694,0.0,1.0
2023-05-30,153.97,155.38,153.32,154.37,148.561017708012,5593080,0.0,1.0
2023-05-26,154.69,155.275,154.2,154.35,148.541770313089,6845396,0.0,1.0
2023-05-25,156.05,156.29,153.72,154.41,148.599512497856,6886056,0.0,1.0
2023-05-24,157.08,157.14,155.92,156.66,150.764844426619,5015148,0.0,1.0
2023-05-23,157.1,158.27,156.37,156.81,150.909199888536,5793009,0.0,1.0
2023-05-22,158.0,159.14,156.78,156.87,150.966942073303,5675927,1.19,1.0
2023-05-19,158.59,159.9344,158.14,158.91,151.778797702572,6527141,0.0,1.0
2023-05-18,158.66,158.93,157.56,158.48,151.368094266589,5172966,0.0,1.0
2023-05-17,159.79,160.055,157.77,158.99,151.855207644151,6840687,0.0,1.0
2023-05-16,159.06,160.25,158.53,159.34,152.189501138556,5599505,0.0,1.0
2023-05-15,160.8,161.03,158.94,159.55,152.390077235199,5104486,0.0,1.0
2023-05-12,161.36,161.56,160.01,160.78,153.564880086965,3904327,0.0,1.0
2023-05-11,161.83,162.19,159.3901,160.99,153.765456183608,5867620,0.0,1.0
2023-05-10,161.2,161.97,160.06,161.65,154.395838201629,6756629,0.0,1.0
2023-05-09,161.75,162.13,160.79,161.05,153.822763639792,5520642,0.0,1.0
2023-05-08,161.99,162.57,161.34,162.31,155.02622021965,4994929,0.0,1.0
2023-05-05,162.84,163.13,161.69,162.68,155.379616199449,5194461,0.0,1.0
2023-05-04,162.68,162.9,161.25,162.13,154.854297851099,5127992,0.0,1.0
2023-05-03,165.55,166.18,162.51,162.87,155.561089810698,5937170,0.0,1.0
2023-05-02,164.34,165.48,163.555,165.03,157.624158233311,7541724,0.0,1.0
2023-05-01,163.6,164.298,162.24,163.6,156.2583305276,4893426,0.0,1.0
2023-04-28,162.81,163.76,162.5566,163.7,156.353842954572,6024864,0.0,1.0
2023-04-27,162.9,163.4067,162.13,163.0,155.685255965762,5739700,0.0,1.0
2023-04-26,164.09,164.39,162.24,162.62,155.322308743266,5442652,0.0,1.0
2023-04-25,164.31,165.35,164.155,165.18,157.767426873771,6263103,0.0,1.0
2023-04-24,162.69,163.805,161.87,163.68,156.334740469178,5278892,0.0,1.0
2023-04-21,164.44,164.97,161.97,162.69,155.389167442147,7014214,0.0,1.0
2023-04-20,162.43,163.82,160.96,163.58,156.239228042205,9498768,0.0,1.0
2023-04-19,161.99,162.68,161.17,162.53,155.23634755899,6752006,0.0,1.0
2023-04-18,164.25,164.69,159.65,161.01,153.784558669002,14571485,0.0,1.0
2023-04-17,165.735,166.24,164.94,165.67,158.235437765938,8034884,0.0,1.0
2023-04-14,165.97,166.115,164.06,165.84,158.397808891792,7225127,0.0,1.0
2023-04-13,164.18,166.33,163.805,166.11,158.655692444618,5640617,0.0,1.0
2023-04-12,163.94,164.84,163.1,163.92,156.563970293913,5764240,0.0,1.0
2023-04-11,164.42,165.28,164.0401,164.27,156.898263788318,5903824,0.0,1.0
2023-04-10,164.63,164.84,163.64,164.32,156.946020001804,5353951,0.0,1.0
2023-04-06,165.99,167.23,164.8,165.15,157.738773145679,9615407,0.0,1.0
2023-04-05,164.37,165.66,162.76,165.61,158.178130309754,16704181,0.0,1.0
2023-04-04,156.97,158.97,156.59,158.49,151.377645509286,8314527,0.0,1.0
2023-04-03,154.95,157.01,153.94,156.85,149.811241706931,6841888,0.0,1.0
2023-03-31,153.79,155.19,153.24,155.0,148.044261807934,9890047,0.0,1.0
2023-03-30,153.58,153.8,152.81,153.43,146.54471670446,4555905,0.0,1.0
2023-03-29,152.24,153.38,152.07,153.31,146.430101792092,6012030,0.0,1.0
2023-03-28,152.39,153.45,151.725,151.82,145.006966630197,6115293,0.0,1.0
2023-03-27,154.2,154.54,153.11,153.3,146.420550549395,6772282,0.0,1.0
2023-03-24,151.48,152.76,150.83,152.65,145.799719774071,5696845,0.0,1.0
2023-03-23,151.175,151.69,150.11,151.13,144.347930884084,9051510,0.0,1.0
2023-03-22,153.85,154.06,151.03,151.05,144.271520942506,7943526,0.0,1.0
2023-03-21,154.0,154.13,152.17,153.89,146.984073868535,8376843,0.0,1.0
2023-03-20,152.47,154.075,152.38,153.89,146.984073868535,7128958,0.0,1.0
2023-03-17,154.48,154.9499,152.3,152.38,145.541836221245,20540668,0.0,1.0
2023-03-16,153.45,154.365,152.605,154.03,147.117791266297,7606079,0.0,1.0
2023-03-15,152.84,154.89,152.5259,154.35,147.42343103261,7757686,0.0,1.0
2023-03-14,153.28,154.03,151.9,153.92,147.012727596627,8421189,0.0,1.0
2023-03-13,152.09,155.91,151.57,153.06,146.19132072466,10799575,0.0,1.0
2023-03-10,151.86,153.49,151.1,151.61,144.806390533554,8504316,0.0,1.0
2023-03-09,153.46,153.6,150.71,151.24,144.452994553754,7439367,0.0,1.0
2023-03-08,153.98,154.1955,152.48,152.96,146.095808297687,6230522,0.0,1.0
2023-03-07,156.09,156.25,153.35,154.09,147.175098722481,7457731,0.0,1.0
2023-03-06,154.66,155.73,154.565,155.56,148.579131398982,8148207,0.0,1.0
2023-03-03,153.37,154.12,152.84,154.02,147.1082400236,5747158,0.0,1.0
2023-03-02,151.75,152.76,151.231,152.45,145.608694920126,8765070,0.0,1.0
2023-03-01,153.01,153.24,151.91,152.57,145.723309832493,6766972,0.0,1.0
2023-02-28,154.98,155.27,153.04,153.26,146.382345578606,9062342,0.0,1.0
2023-02-27,156.45,156.9,155.08,155.63,148.645990097863,7267122,0.0,1.0
2023-02-24,156.65,156.85,155.21,155.97,148.97073234957,8689726,0.0,1.0
2023-02-23,157.71,158.585,156.67,157.73,150.651751064293,9385092,0.0,1.0
2023-02-22,158.5,158.85,157.37,157.78,150.699507277779,9820240,0.0,1.0
2023-02-21,159.65,160.35,157.89,158.0,150.909634617119,9423860,0.0,1.0
2023-02-17,157.02,161.11,156.62,160.39,153.192381621771,12401926,1.13,1.0
2023-02-16,159.075,159.65,157.92,158.24,150.08149125699,11176958,0.0,1.0
2023-02-15,161.95,161.98,159.29,159.37,151.153230925344,12633301,0.0,1.0
2023-02-14,162.74,162.9699,161.76,162.04,153.685571557651,6316011,0.0,1.0
2023-02-13,161.33,162.82,161.15,162.75,154.358965508564,6414709,0.0,1.0
2023-02-10,161.77,162.79,161.35,162.15,153.789900197933,7028039,0.0,1.0
2023-02-09,163.63,164.795,161.07,161.4,153.078568559645,7949544,0.0,1.0
2023-02-08,163.3,164.56,162.8995,163.61,155.174625787134,6054697,0.0,1.0
2023-02-07,161.6,163.88,161.42,163.4,154.975452928413,7310756,0.0,1.0
2023-02-06,164.55,164.8525,163.1,163.36,154.937515241038,7020989,0.0,1.0
2023-02-03,166.03,166.34,163.89,164.61,156.123067971519,6868540,0.0,1.0
2023-02-02,163.0,166.22,162.8224,165.54,157.005119202996,10098965,0.0,1.0
2023-02-01,162.99,165.98,162.4,164.92,156.417085048678,9865296,0.0,1.0
2023-01-31,161.7,163.43,161.05,163.42,154.994421772101,11612526,0.0,1.0
2023-01-30,167.93,168.54,161.08,162.0,153.647633870275,23259077,0.0,1.0
2023-01-27,168.54,168.866,167.77,168.23,159.55642867899,6058104,0.0,1.0
2023-01-26,169.55,169.91,168.65,168.89,160.182400520684,6946106,0.0,1.0
2023-01-25,167.17,169.51,167.08,169.51,160.770434675002,7099816,0.0,1.0
2023-01-24,175.0,175.0,166.01,168.31,159.632304053741,10541842,0.0,1.0
2023-01-23,169.1,169.63,167.9474,168.31,159.632304053741,8425412,0.0,1.0
2023-01-20,170.1,170.11,167.48,168.74,160.040134193026,8620553,0.0,1.0
2023-01-19,169.03,171.28,168.71,169.53,160.78940351869,6939514,0.0,1.0
2023-01-18,171.65,172.0,169.71,169.76,161.007545221098,7047759,0.0,1.0
2023-01-17,174.0,174.58,172.09,172.36,163.473494900498,6053302,0.0,1.0
2023-01-13,173.19,174.01,172.38,173.43,164.488328037789,6088155,0.0,1.0
2023-01-12,174.26,174.706,172.8,174.0,165.028940082888,4269394,0.0,1.0
2023-01-11,175.57,175.72,172.11,174.88,165.863569205147,6494755,0.0,1.0
2023-01-10,175.7,176.14,174.32,175.16,166.129133016774,5047467,0.0,1.0
2023-01-09,179.3,179.76,175.175,175.58,166.527478734216,7925277,0.0,1.0
2023-01-06,180.13,180.93,179.39,180.25,170.956703735291,5705960,0.0,1.0
2023-01-05,179.02,179.99,178.41,178.8,169.581462567933,6255308,0.0,1.0
2023-01-04,178.89,180.19,178.48,180.13,170.842890673165,9788784,0.0,1.0
2023-01-03,176.16,178.38,176.01,178.19,169.002912835459,6344864,0.0,1.0
2022-12-30,177.49,177.77,175.4,176.65,167.542311871507,4216656,0.0,1.0
2022-12-29,177.55,178.3,177.07,177.56,168.405394259297,2828780,0.0,1.0
2022-12-28,177.76,178.45,176.65,176.66,167.551796293351,2645619,0.0,1.0
2022-12-27,178.11,178.35,176.99,177.43,168.282096775327,3067292,0.0,1.0
2022-12-23,176.67,177.52,175.81,177.48,168.329518884546,3683420,0.0,1.0
2022-12-22,176.77,177.51,175.34,177.03,167.902719901573,5709312,0.0,1.0
2022-12-21,176.27,178.18,175.65,177.68,168.519207321423,5471973,0.0,1.0
2022-12-20,176.0,176.44,175.17,175.67,166.61283853081,6174730,0.0,1.0
2022-12-19,175.35,176.165,174.07,175.48,166.432634515777,5736042,0.0,1.0
2022-12-16,177.0,177.0,174.86,175.67,166.61283853081,18841796,0.0,1.0
2022-12-15,179.2,179.84,176.4,177.49,168.33900330639,7602616,0.0,1.0
2022-12-14,178.58,181.039,178.58,179.76,170.491967064943,9533583,0.0,1.0
2022-12-13,179.1,180.2,178.3083,179.21,169.970323863531,9177603,0.0,1.0
2022-12-12,175.95,177.87,175.6,177.84,168.670958070924,4882385,0.0,1.0
2022-12-09,177.12,177.89,175.66,175.74,166.679229483717,4560968,0.0,1.0
2022-12-08,176.82,177.47,176.34,177.2,168.063955072918,4798463,0.0,1.0
2022-12-07,176.57,177.88,176.23,177.17,168.035501807387,5702579,0.0,1.0
2022-12-06,179.92,180.0,175.93,176.1,167.020668670096,7943506,0.0,1.0
2022-12-05,178.36,179.36,178.0,178.78,169.562493724246,5120648,0.0,1.0
2022-12-02,177.5,178.96,176.96,178.88,169.657337942684,5824048,0.0,1.0
2022-12-01,179.0,179.96,177.77,178.74,169.52455603687,6282567,0.0,1.0
2022-11-30,176.37,178.01,174.78,178.0,168.822708820426,13288014,0.0,1.0
2022-11-29,177.01,177.26,174.66,176.09,167.011184248252,6700469,0.0,1.0
2022-11-28,176.75,177.77,176.56,177.33,168.187252556888,6183178,0.0,1.0
2022-11-25,177.38,178.12,176.86,177.24,168.101892760294,3058608,0.0,1.0
2022-11-23,176.44,177.4,176.01,177.01,167.883751057885,5389488,0.0,1.0
2022-11-22,176.4,177.19,176.33,176.82,167.703547042852,4708028,0.0,1.0
2022-11-21,175.89,176.55,174.83,175.97,166.897371186126,5706552,1.13,1.0
2022-11-18,175.0,176.64,174.623,176.2,166.049219666828,6555709,0.0,1.0
2022-11-17,173.0,174.99,172.98,174.86,164.786416293653,4465845,0.0,1.0
2022-11-16,173.64,174.99,173.13,173.46,163.467069485857,5501017,0.0,1.0
2022-11-15,172.19,173.0,170.521,172.39,162.458711568471,9350954,0.0,1.0
2022-11-14,170.25,173.26,170.25,171.91,162.006364091512,6581488,0.0,1.0
2022-11-11,172.73,173.11,166.82,169.25,159.499605156701,11074659,0.0,1.0
2022-11-10,174.35,174.77,172.04,174.47,164.418883968624,7877515,0.0,1.0
2022-11-09,174.27,175.0,172.34,172.45,162.515255003091,6150217,0.0,1.0
2022-11-08,173.13,174.6908,172.18,173.84,163.825177905116,5148386,0.0,1.0
2022-11-07,171.67,173.85,171.44,172.98,163.014722008899,6621046,0.0,1.0
2022-11-04,171.56,172.5,169.24,171.48,161.601136143404,5300904,0.0,1.0
2022-11-03,169.81,171.47,168.94,170.72,160.884919304886,4819890,0.0,1.0
2022-11-02,172.89,173.94,170.29,170.43,160.611626037557,6878410,0.0,1.0
2022-11-01,174.06,174.63,170.42,173.09,163.118384972369,6985027,0.0,1.0
2022-10-31,174.52,175.16,173.42,173.97,163.947688680126,7809972,0.0,1.0
2022-10-28,173.0,175.39,172.594,174.87,164.795840199423,6073933,0.0,1.0
2022-10-27,172.35,173.43,171.72,172.31,162.383320322311,5390871,0.0,1.0
2022-10-26,171.32,172.57,170.52,172.21,162.289081264611,6124314,0.0,1.0
2022-10-25,170.17,171.11,168.52,170.71,160.875495399116,5661948,0.0,1.0
2022-10-24,169.81,172.08,169.25,170.98,161.129940854905,6855502,0.0,1.0
2022-10-21,164.71,169.37,164.43,168.71,158.990714245123,8487565,0.0,1.0
2022-10-20,165.0,165.74,164.33,165.11,155.598108167934,5659884,0.0,1.0
2022-10-19,166.0,166.25,163.89,164.69,155.202304125596,10044639,0.0,1.0
2022-10-18,165.0,167.17,163.05,166.01,156.446259687232,10883584,0.0,1.0
2022-10-17,165.4,167.21,165.01,166.59,156.99284622189,6710843,0.0,1.0
2022-10-14,164.44,165.68,163.6,164.46,154.985554292887,5684946,0.0,1.0
2022-10-13,160.89,165.99,160.7481,165.15,155.635803791014,6465108,0.0,1.0
2022-10-12,162.94,164.88,162.495,162.69,153.317522971602,4341741,0.0,1.0
2022-10-11,160.37,164.11,160.37,162.73,153.355218594682,6212362,0.0,1.0
2022-10-10,160.63,161.28,159.18,160.41,151.16887245605,5315589,0.0,1.0
2022-10-07,161.77,162.22,159.17,160.2,150.97097043488,6363549,0.0,1.0
2022-10-06,164.79,165.0,161.69,161.91,152.582458321545,5890654,0.0,1.0
2022-10-05,165.02,166.04,164.21,165.11,155.598108167934,4539577,0.0,1.0
2022-10-04,163.85,166.0,162.92,165.62,156.078727362203,6236107,0.0,1.0
2022-10-03,164.29,164.38,161.7,163.2,153.798142165871,8656972,0.0,1.0
2022-09-30,165.0,165.74,163.32,163.36,153.94892465819,8985190,0.0,1.0
2022-09-29,166.48,167.17,163.89,164.53,155.051521633276,7008279,0.0,1.0
2022-09-28,166.245,167.38,165.1,166.36,156.77609638918,8661065,0.0,1.0
2022-09-27,166.36,167.67,164.4,164.94,155.437901769845,8686684,0.0,1.0
2022-09-26,165.8,166.84,164.38,165.7,156.154118608363,8735455,0.0,1.0
2022-09-23,165.74,167.48,164.66,166.72,157.115356996899,9598555,0.0,1.0
2022-09-22,163.15,167.16,162.83,166.18,156.606466085321,7328764,0.0,1.0
2022-09-21,165.02,166.795,163.24,163.28,153.87353341203,8071195,0.0,1.0
2022-09-20,165.22,165.9,164.32,164.97,155.466173487155,7143441,0.0,1.0
2022-09-19,166.3,166.43,164.08,166.28,156.700705143021,7380906,0.0,1.0
2022-09-16,165.32,167.63,164.75,167.6,157.944660704656,20201543,0.0,1.0
2022-09-15,164.45,166.07,164.1,165.08,155.569836450625,7174495,0.0,1.0
2022-09-14,162.38,165.36,162.38,164.66,155.174032408286,9555693,0.0,1.0
2022-09-13,163.57,164.44,160.81,161.33,152.035871786887,6726360,0.0,1.0
2022-09-12,166.11,166.57,165.22,165.64,156.097575173743,6365306,0.0,1.0
2022-09-09,164.99,166.2,164.3884,165.71,156.163542514133,5501863,0.0,1.0
2022-09-08,163.88,165.42,163.08,165.39,155.861977529494,5838401,0.0,1.0
2022-09-07,162.91,164.42,162.16,164.07,154.618021967858,4546700,0.0,1.0
2022-09-06,163.94,166.215,162.82,163.18,153.779294354331,7385201,0.0,1.0
2022-09-02,165.86,166.2,162.01,162.74,153.364642500452,5803704,0.0,1.0
2022-09-01,161.49,165.5,161.48,165.34,155.814858000644,7509594,0.0,1.0
2022-08-31,163.23,163.55,161.27,161.34,152.045295692657,8741708,0.0,1.0
2022-08-30,163.3,163.54,162.03,162.43,153.072501421583,6973254,0.0,1.0
2022-08-29,163.47,163.84,162.02,163.0,153.609664050471,5192218,0.0,1.0
2022-08-26,167.46,167.5,164.195,164.27,154.806500083257,5667136,0.0,1.0
2022-08-25,165.95,167.24,164.7,167.13,157.501737133468,5678662,0.0,1.0
2022-08-24,166.56,166.59,165.07,165.58,156.041031739123,5684329,0.0,1.0
2022-08-23,167.0,167.77,165.8,166.13,156.559346556471,5566296,0.0,1.0
2022-08-22,168.9,168.92,167.17,167.59,157.935236798886,5462550,1.13,1.0
2022-08-19,167.1,170.12,167.0,169.31,158.48752336664,8128543,0.0,1.0
2022-08-18,167.68,168.3,165.93,166.77,156.109882888515,8312105,0.0,1.0
2022-08-17,166.41,168.56,166.41,167.58,156.868106820516,7406590,0.0,1.0
2022-08-16,165.86,168.2539,165.6,167.57,156.858746031232,7453595,0.0,1.0
2022-08-15,166.0,166.75,165.125,166.09,155.473349217206,10072044,0.0,1.0
2022-08-12,167.54,167.94,165.15,165.3,154.733846863774,14606901,0.0,1.0
2022-08-11,168.52,169.95,166.98,167.14,156.456232092022,9328688,0.0,1.0
2022-08-10,171.02,171.24,169.53,170.67,159.760590709258,5603444,0.0,1.0
2022-08-09,170.54,171.12,169.73,170.18,159.301912034344,5532526,0.0,1.0
2022-08-08,171.3,171.48,169.4354,170.2,159.320633612912,4630836,0.0,1.0
2022-08-05,171.3,171.53,169.79,171.11,160.172465437752,5235516,0.0,1.0
2022-08-04,174.81,175.09,171.6,171.79,160.808999109061,5651554,0.0,1.0
2022-08-03,172.55,175.26,171.77,174.59,163.430020108568,5009952,0.0,1.0
2022-08-02,175.01,175.49,172.7,172.92,161.866768298147,5794225,0.0,1.0
2022-08-01,174.17,175.155,173.5425,173.91,162.793486437259,5461387,0.0,1.0
2022-07-29,173.79,174.85,172.91,174.52,163.36449458358,6451431,0.0,1.0
2022-07-28,173.4,176.09,171.44,174.2,163.064949326494,5513018,0.0,1.0
2022-07-27,172.63,174.1,171.13,173.2,162.128870398098,4648499,0.0,1.0
2022-07-26,172.56,174.98,172.49,173.68,162.578188283728,4525545,0.0,1.0
2022-07-25,172.12,172.975,171.72,172.46,161.436171991086,4437270,0.0,1.0
2022-07-22,171.595,172.49,171.06,172.12,161.117905155431,4257032,0.0,1.0
2022-07-21,170.05,171.39,169.77,171.31,160.359681223431,5729215,0.0,1.0
2022-07-20,172.2,172.55,169.76,170.71,159.798033866393,7455775,0.0,1.0
2022-07-19,176.33,176.75,169.88,171.69,160.715391216221,13256444,0.0,1.0
2022-07-18,177.74,178.19,173.91,174.23,163.093031694346,7605677,0.0,1.0
2022-07-15,177.71,178.51,176.55,178.23,166.837347407927,5691095,0.0,1.0
2022-07-14,172.53,176.01,172.2968,175.68,164.450346140519,5359551,0.0,1.0
2022-07-13,175.66,176.33,174.5,175.44,164.225687197704,5291697,0.0,1.0
2022-07-12,177.98,178.45,175.1951,175.85,164.609479558346,4708892,0.0,1.0
2022-07-11,177.7,179.02,177.52,178.35,166.949676879335,3645448,0.0,1.0
2022-07-08,178.33,179.99,177.77,178.28,166.884151354347,3828375,0.0,1.0
2022-07-07,177.86,179.12,177.51,178.5,167.090088718594,5725839,0.0,1.0
2022-07-06,178.07,179.44,177.41,178.3,166.902872932915,5335631,0.0,1.0
2022-07-05,178.83,179.125,174.61,178.14,166.753100304372,5677363,0.0,1.0
2022-07-01,177.45,179.72,176.69,179.52,168.044889225558,5498393,0.0,1.0
2022-06-30,176.86,178.29,175.03,177.51,166.163370579483,10777248,0.0,1.0
2022-06-29,177.22,178.3,176.43,176.99,165.676609536717,7097873,0.0,1.0
2022-06-28,182.17,182.97,176.31,176.94,165.629805590297,9277210,0.0,1.0
2022-06-27,181.64,183.3506,181.5,182.12,170.478694439386,5908839,0.0,1.0
2022-06-24,180.78,182.53,179.9775,182.29,170.637827857213,9374446,0.0,1.0
2022-06-23,177.0,179.815,176.52,179.66,168.175940275533,10223458,0.0,1.0
2022-06-22,172.0,177.92,171.69,175.74,164.506510876223,10593449,0.0,1.0
2022-06-21,170.75,173.86,169.56,173.01,161.951015401703,8219662,0.0,1.0
2022-06-17,170.63,172.2,169.24,169.46,158.627935205899,12486568,0.0,1.0
2022-06-16,168.4,170.21,167.41,170.08,159.208304141504,7056743,0.0,1.0
2022-06-15,169.64,171.44,168.64,169.99,159.124057037949,7796330,0.0,1.0
2022-06-14,171.06,171.11,167.26,168.19,157.439114966837,7116777,0.0,1.0
2022-06-13,170.08,172.25,170.0788,170.81,159.891641759233,7997023,0.0,1.0
2022-06-10,172.17,173.97,170.6212,172.55,161.520419094641,6647865,0.0,1.0
2022-06-09,177.21,178.65,173.64,173.71,162.60627065158,5510417,0.0,1.0
2022-06-08,178.1,179.45,176.8,177.28,165.948072425952,4333091,0.0,1.0
2022-06-07,176.98,179.3,176.4,178.34,166.940316090051,5447818,0.0,1.0
2022-06-06,177.21,178.5,175.995,176.4,165.124322968964,5386517,0.0,1.0
2022-06-03,177.07,178.6707,176.15,176.42,165.143044547532,4234186,0.0,1.0
2022-06-02,177.74,177.81,174.5884,177.15,165.82638216526,8666511,0.0,1.0
2022-06-01,179.15,179.83,175.9,177.71,166.350586365162,5175435,0.0,1.0
2022-05-31,178.0,180.17,175.01,179.53,168.054250014842,16391449,0.0,1.0
2022-05-27,179.76,181.16,178.23,181.09,169.514533143139,5853621,0.0,1.0
2022-05-26,181.0,181.0,178.6038,179.46,167.988724489854,6897747,0.0,1.0
2022-05-25,180.53,181.55,179.06,179.62,168.138497118397,6558994,0.0,1.0
2022-05-24,179.25,181.74,179.1,181.4,169.804717610941,6419836,0.0,1.0
2022-05-23,177.6,179.93,177.46,179.44,167.970002911286,7040831,1.13,1.0
2022-05-20,174.85,177.16,174.05,176.98,164.630509582098,7522122,0.0,1.0
2022-05-19,174.72,174.8,172.69,173.94,161.802637793593,6874509,0.0,1.0
2022-05-18,178.84,179.37,175.17,175.5,163.253782527168,8608771,0.0,1.0
2022-05-17,178.72,179.7,176.59,178.82,166.34211619093,5751129,0.0,1.0
2022-05-16,176.85,179.13,176.17,178.08,165.653752663465,5516706,0.0,1.0
2022-05-13,178.7,178.89,175.8028,176.85,164.5095808543,7732163,0.0,1.0
2022-05-12,176.47,177.95,174.71,177.87,165.458406257022,6898565,0.0,1.0
2022-05-11,175.96,178.32,175.88,176.13,163.839821746496,6138896,0.0,1.0
2022-05-10,178.23,179.18,176.5,177.09,164.732833890234,8186717,0.0,1.0
2022-05-09,175.45,178.56,174.59,177.33,164.956086926169,7855212,0.0,1.0
2022-05-06,175.14,176.87,174.69,176.37,164.063074782431,6434011,0.0,1.0
2022-05-05,179.42,179.71,175.27,176.76,164.425860965824,7089184,0.0,1.0
2022-05-04,178.15,180.5,177.15,180.2,167.625821147554,5856999,0.0,1.0
2022-05-03,178.8,180.63,177.68,178.29,165.849099069907,5898660,0.0,1.0
2022-05-02,180.47,181.41,177.03,178.64,166.174676413979,7145420,0.0,1.0
2022-04-29,182.5,182.545,180.2,180.46,167.867678603149,8464103,0.0,1.0
2022-04-28,182.25,184.5,181.92,183.46,170.658341552332,9405147,0.0,1.0
2022-04-27,184.24,184.82,181.74,182.1,169.393241015369,11090331,0.0,1.0
2022-04-26,185.1,186.57,184.1808,184.68,171.793211151666,10066557,0.0,1.0
2022-04-25,182.34,186.69,182.1,186.01,173.030405059137,11176501,0.0,1.0
2022-04-22,182.47,183.15,181.38,181.54,168.872317264855,8003593,0.0,1.0
2022-04-21,183.93,184.87,182.56,183.36,170.565319454026,6969405,0.0,1.0
2022-04-20,182.24,184.32,181.9,183.89,171.058336575048,7958165,0.0,1.0
2022-04-19,180.72,185.94,179.95,183.08,170.304857578769,14380839,0.0,1.0
2022-04-18,179.73,180.39,176.74,177.66,165.263059850579,6318656,0.0,1.0
2022-04-14,180.0,181.4,179.73,179.9,167.346754852635,6188193,0.0,1.0
2022-04-13,179.9,180.84,179.24,180.66,168.053722799761,5643118,0.0,1.0
2022-04-12,179.2,180.81,178.2,179.9,167.346754852635,5957536,0.0,1.0
2022-04-11,183.0,184.2,179.6,179.84,167.290941593652,5932040,0.0,1.0
2022-04-08,181.33,183.187,180.43,182.12,169.41184543503,7144608,0.0,1.0
2022-04-07,181.67,182.95,180.23,181.76,169.076965881128,7385179,0.0,1.0
2022-04-06,179.39,182.6,178.62,182.23,169.514169743167,10330886,0.0,1.0
2022-04-05,176.47,179.65,176.29,177.61,165.216548801426,7284104,0.0,1.0
