,SPSC_Open,SPSC_High,SPSC_Low,SPSC_Close,SPSC_Adj Close,SPSC_Volume,SPSC_Dividend Amount,SPSC_Split Coefficient
2024-02-02,180.39,182.53,179.12,179.85,179.85,211837,0.0,1.0
2024-02-01,184.89,185.8305,175.88,181.74,181.74,240419,0.0,1.0
2024-01-31,190.02,190.02,183.28,183.8,183.8,186491,0.0,1.0
2024-01-30,190.26,192.25,188.17,190.21,190.21,136103,0.0,1.0
2024-01-29,186.67,191.74,186.67,191.13,191.13,101225,0.0,1.0
2024-01-26,186.9,187.48,185.45,186.6,186.6,111642,0.0,1.0
2024-01-25,189.97,189.97,184.3801,185.58,185.58,95575,0.0,1.0
2024-01-24,191.79,192.4498,186.76,187.37,187.37,77983,0.0,1.0
2024-01-23,190.26,191.415,187.35,189.55,189.55,99451,0.0,1.0
2024-01-22,186.99,190.275,186.4,188.46,188.46,154718,0.0,1.0
2024-01-19,183.68,185.145,181.32,184.93,184.93,123517,0.0,1.0
2024-01-18,182.94,183.5199,180.12,182.33,182.33,108988,0.0,1.0
2024-01-17,177.99,182.09,177.99,180.62,180.62,95714,0.0,1.0
2024-01-16,178.93,182.02,178.93,180.7,180.7,104450,0.0,1.0
2024-01-12,183.17,185.81,180.19,181.01,181.01,93383,0.0,1.0
2024-01-11,178.47,182.29,177.09,181.24,181.24,173790,0.0,1.0
2024-01-10,176.68,178.95,176.05,177.95,177.95,109286,0.0,1.0
2024-01-09,178.0,180.245,176.4598,177.3,177.3,116703,0.0,1.0
2024-01-08,173.14,180.89,173.14,180.1,180.1,120539,0.0,1.0
2024-01-05,175.56,177.41,172.54,173.11,173.11,138061,0.0,1.0
2024-01-04,181.69,181.76,177.185,177.48,177.48,132702,0.0,1.0
2024-01-03,183.71,184.6,181.06,181.06,181.06,137250,0.0,1.0
2024-01-02,192.2,192.2,182.83,184.3,184.3,130375,0.0,1.0
2023-12-29,196.22,196.94,192.52,193.84,193.84,127120,0.0,1.0
2023-12-28,197.01,197.7799,195.24,196.21,196.21,136831,0.0,1.0
2023-12-27,197.32,198.3545,196.215,197.29,197.29,96459,0.0,1.0
2023-12-26,194.66,197.53,194.0,197.09,197.09,106650,0.0,1.0
2023-12-22,189.9,193.87,189.585,193.39,193.39,106126,0.0,1.0
2023-12-21,191.24,191.6,188.4259,188.89,188.89,122384,0.0,1.0
2023-12-20,193.81,195.9199,189.3,189.49,189.49,160272,0.0,1.0
2023-12-19,189.57,194.85,189.49,194.0,194.0,192405,0.0,1.0
2023-12-18,185.15,189.1,184.62,188.02,188.02,145548,0.0,1.0
2023-12-15,184.4,185.66,181.53,184.6,184.6,360875,0.0,1.0
2023-12-14,187.75,189.5,179.28,183.22,183.22,176157,0.0,1.0
2023-12-13,184.55,185.85,180.18,185.79,185.79,192347,0.0,1.0
2023-12-12,185.24,185.24,182.125,183.93,183.93,82955,0.0,1.0
2023-12-11,183.88,185.05,183.54,184.9,184.9,99344,0.0,1.0
2023-12-08,181.38,184.86,180.985,183.38,183.38,92235,0.0,1.0
2023-12-07,183.04,183.04,179.59,182.13,182.13,96698,0.0,1.0
2023-12-06,187.0,187.99,180.88,182.19,182.19,119093,0.0,1.0
2023-12-05,185.33,186.02,183.02,185.88,185.88,144806,0.0,1.0
2023-12-04,178.58,186.32,178.47,185.76,185.76,226083,0.0,1.0
2023-12-01,171.94,178.0,171.35,177.75,177.75,141790,0.0,1.0
2023-11-30,172.0,172.36,169.32,172.28,172.28,251126,0.0,1.0
2023-11-29,177.06,178.59,171.344,171.49,171.49,143692,0.0,1.0
2023-11-28,175.47,175.98,172.68,174.51,174.51,84909,0.0,1.0
2023-11-27,174.85,178.17,174.21,176.05,176.05,177500,0.0,1.0
2023-11-24,173.68,175.265,173.05,175.19,175.19,34709,0.0,1.0
2023-11-22,173.76,176.28,173.52,174.15,174.15,146489,0.0,1.0
2023-11-21,169.38,174.51,169.38,172.06,172.06,189778,0.0,1.0
2023-11-20,173.79,174.0,170.065,170.38,170.38,264729,0.0,1.0
2023-11-17,173.94,175.635,172.1,172.5,172.5,247995,0.0,1.0
2023-11-16,175.17,178.56,172.49,172.76,172.76,222514,0.0,1.0
2023-11-15,186.29,190.08,175.86,176.38,176.38,236118,0.0,1.0
2023-11-14,175.77,186.46,175.77,186.41,186.41,183584,0.0,1.0
2023-11-13,168.19,172.28,167.2,171.86,171.86,105230,0.0,1.0
2023-11-10,167.03,170.64,165.34,169.34,169.34,101315,0.0,1.0
2023-11-09,170.64,170.64,164.61,165.93,165.93,137416,0.0,1.0
2023-11-08,171.24,171.24,169.14,170.14,170.14,101953,0.0,1.0
2023-11-07,168.91,172.69,167.85,170.51,170.51,136265,0.0,1.0
2023-11-06,165.73,168.4,164.47,168.23,168.23,143806,0.0,1.0
2023-11-03,164.93,167.795,164.83,166.62,166.62,136047,0.0,1.0
2023-11-02,163.9,165.96,162.9,163.17,163.17,166730,0.0,1.0
2023-11-01,159.84,161.52,158.67,161.1,161.1,147374,0.0,1.0
2023-10-31,157.92,160.77,157.48,160.34,160.34,179926,0.0,1.0
2023-10-30,156.03,158.4,153.87,157.57,157.57,120378,0.0,1.0
2023-10-27,158.0,158.76,151.96,154.22,154.22,176368,0.0,1.0
2023-10-26,156.58,158.28,154.335,155.27,155.27,206726,0.0,1.0
2023-10-25,155.95,157.93,155.41,156.42,156.42,123334,0.0,1.0
2023-10-24,159.14,161.265,156.12,157.5,157.5,159651,0.0,1.0
2023-10-23,159.31,160.27,157.5,157.61,157.61,180402,0.0,1.0
2023-10-20,166.17,166.17,159.42,159.7,159.7,189106,0.0,1.0
2023-10-19,170.57,172.195,165.5075,166.01,166.01,158860,0.0,1.0
2023-10-18,170.63,172.14,169.5,170.47,170.47,111374,0.0,1.0
2023-10-17,170.26,173.44,170.26,171.59,171.59,158663,0.0,1.0
2023-10-16,167.93,173.13,167.405,171.89,171.89,133287,0.0,1.0
2023-10-13,166.9,170.96,165.68,167.12,167.12,120410,0.0,1.0
2023-10-12,170.71,174.47,167.02,167.8,167.8,102743,0.0,1.0
2023-10-11,170.52,172.67,168.23,170.4,170.4,106911,0.0,1.0
2023-10-10,172.63,174.55,170.67,171.09,171.09,174777,0.0,1.0
2023-10-09,172.06,174.41,171.69,173.17,173.17,88011,0.0,1.0
2023-10-06,164.43,174.13,164.43,173.61,173.61,129929,0.0,1.0
2023-10-05,165.53,166.805,163.43,165.99,165.99,143309,0.0,1.0
2023-10-04,166.79,167.04,165.04,166.21,166.21,113510,0.0,1.0
2023-10-03,168.15,168.77,165.24,165.98,165.98,105075,0.0,1.0
2023-10-02,170.47,172.47,167.21,168.8,168.8,152343,0.0,1.0
2023-09-29,171.95,174.59,169.95,170.61,170.61,137497,0.0,1.0
2023-09-28,169.3,172.2,168.485,170.96,170.96,159728,0.0,1.0
2023-09-27,169.59,171.48,169.11,170.52,170.52,154379,0.0,1.0
2023-09-26,170.24,170.24,166.94,168.31,168.31,154015,0.0,1.0
2023-09-25,169.13,172.13,169.13,171.04,171.04,96235,0.0,1.0
2023-09-22,166.34,170.76,166.34,169.97,169.97,105861,0.0,1.0
2023-09-21,170.09,170.77,165.78,165.95,165.95,105377,0.0,1.0
2023-09-20,174.72,176.15,171.62,171.79,171.79,84410,0.0,1.0
2023-09-19,176.16,176.16,173.86,174.55,174.55,104637,0.0,1.0
2023-09-18,175.39,179.83,175.39,176.86,176.86,96913,0.0,1.0
2023-09-15,178.26,178.56,175.18,175.91,175.91,503049,0.0,1.0
2023-09-14,178.79,179.185,176.34,178.67,178.67,120671,0.0,1.0
2023-09-13,178.93,179.96,176.92,177.89,177.89,110748,0.0,1.0
2023-09-12,176.48,180.07,176.48,179.45,179.45,112782,0.0,1.0
2023-09-11,179.49,179.49,175.59,177.84,177.84,105701,0.0,1.0
2023-09-08,177.2,179.58,176.65,178.37,178.37,127310,0.0,1.0
2023-09-07,177.38,178.02,174.09,177.83,177.83,127231,0.0,1.0
2023-09-06,180.86,182.175,177.6001,178.39,178.39,98211,0.0,1.0
2023-09-05,179.83,183.225,177.67,181.05,181.05,170394,0.0,1.0
2023-09-01,186.73,187.345,180.72,181.04,181.04,140680,0.0,1.0
2023-08-31,186.03,188.76,185.61,186.13,186.13,185260,0.0,1.0
2023-08-30,182.34,186.64,182.34,186.1,186.1,142441,0.0,1.0
2023-08-29,178.68,183.16,178.08,183.03,183.03,101091,0.0,1.0
2023-08-28,180.06,184.45,178.925,179.48,179.48,113429,0.0,1.0
2023-08-25,178.99,180.665,176.03,179.48,179.48,153817,0.0,1.0
2023-08-24,183.1,184.06,178.14,178.15,178.15,188958,0.0,1.0
2023-08-23,176.14,183.51,175.12,182.49,182.49,197739,0.0,1.0
2023-08-22,173.94,176.1896,172.1578,175.8,175.8,154423,0.0,1.0
2023-08-21,168.36,173.695,168.36,172.47,172.47,139153,0.0,1.0
2023-08-18,162.69,169.47,162.58,168.38,168.38,158123,0.0,1.0
2023-08-17,169.49,169.5,163.74,164.08,164.08,152838,0.0,1.0
2023-08-16,174.66,175.81,169.7,169.72,169.72,135948,0.0,1.0
2023-08-15,173.99,175.725,172.875,175.3,175.3,149577,0.0,1.0
2023-08-14,168.9,174.52,168.67,174.26,174.26,171883,0.0,1.0
2023-08-11,167.95,170.75,167.56,169.62,169.62,139969,0.0,1.0
2023-08-10,168.82,170.32,167.066,168.91,168.91,125442,0.0,1.0
2023-08-09,167.09,167.88,164.72,167.55,167.55,126699,0.0,1.0
2023-08-08,167.53,168.57,164.79,167.64,167.64,115051,0.0,1.0
2023-08-07,167.57,169.71,166.25,169.44,169.44,124893,0.0,1.0
2023-08-04,168.93,170.075,166.191,166.99,166.99,113728,0.0,1.0
2023-08-03,168.3,169.43,166.3,168.4,168.4,129215,0.0,1.0
2023-08-02,174.1,174.64,166.175,168.8,168.8,265793,0.0,1.0
2023-08-01,179.91,179.91,174.77,175.16,175.16,231492,0.0,1.0
2023-07-31,174.87,180.81,174.87,180.39,180.39,281131,0.0,1.0
2023-07-28,172.82,174.73,169.52,174.53,174.53,269145,0.0,1.0
2023-07-27,177.61,178.45,171.91,172.82,172.82,215793,0.0,1.0
2023-07-26,177.98,177.98,173.8,175.01,175.01,113603,0.0,1.0
2023-07-25,177.4,179.6991,176.36,176.65,176.65,180285,0.0,1.0
2023-07-24,181.52,182.55,175.61,177.89,177.89,218520,0.0,1.0
2023-07-21,187.49,188.095,180.91,181.39,181.39,209870,0.0,1.0
2023-07-20,192.74,193.38,185.74,185.75,185.75,355446,0.0,1.0
2023-07-19,195.2,196.39,191.48,192.71,192.71,222055,0.0,1.0
2023-07-18,194.06,195.455,192.32,194.81,194.81,153435,0.0,1.0
2023-07-17,189.87,194.55,189.87,193.73,193.73,156879,0.0,1.0
2023-07-14,188.96,190.56,188.27,189.66,189.66,195900,0.0,1.0
2023-07-13,188.78,191.48,188.58,188.96,188.96,129265,0.0,1.0
2023-07-12,189.56,190.4291,186.87,188.12,188.12,227933,0.0,1.0
2023-07-11,181.23,187.01,180.74,187.01,187.01,233237,0.0,1.0
2023-07-10,181.58,183.82,180.31,181.23,181.23,240938,0.0,1.0
2023-07-07,187.78,187.78,182.15,182.27,182.27,249391,0.0,1.0
2023-07-06,187.58,188.51,185.02,186.0,186.0,231506,0.0,1.0
2023-07-05,188.05,190.24,186.31,190.08,190.08,156650,0.0,1.0
2023-07-03,190.72,191.02,186.785,189.05,189.05,63564,0.0,1.0
2023-06-30,190.55,192.67,188.87,192.06,192.06,171658,0.0,1.0
2023-06-29,188.05,190.9375,187.93,189.27,189.27,198674,0.0,1.0
2023-06-28,183.74,189.2,183.74,188.5,188.5,257153,0.0,1.0
2023-06-27,181.81,185.1978,180.9,183.85,183.85,143553,0.0,1.0
2023-06-26,181.81,186.39,180.83,181.23,181.23,178045,0.0,1.0
2023-06-23,181.27,184.295,181.27,182.79,182.79,417809,0.0,1.0
2023-06-22,181.18,184.8,180.34,183.66,183.66,133530,0.0,1.0
2023-06-21,182.84,183.34,180.3,182.17,182.17,158614,0.0,1.0
2023-06-20,183.69,185.99,180.8241,182.84,182.84,224715,0.0,1.0
2023-06-16,184.09,185.88,181.44,184.7,184.7,632928,0.0,1.0
2023-06-15,180.32,182.22,178.8451,182.02,182.02,350334,0.0,1.0
2023-06-14,177.71,180.5,177.5,179.42,179.42,292841,0.0,1.0
2023-06-13,177.71,178.44,176.58,177.93,177.93,167223,0.0,1.0
2023-06-12,172.78,177.34,172.345,177.14,177.14,227373,0.0,1.0
2023-06-09,170.18,173.27,168.72,172.09,172.09,143371,0.0,1.0
2023-06-08,168.66,171.415,167.975,170.54,170.54,144817,0.0,1.0
2023-06-07,169.32,171.77,165.75,169.28,169.28,368175,0.0,1.0
2023-06-06,163.96,170.898,159.72,169.76,169.76,199101,0.0,1.0
2023-06-05,161.28,164.4,159.84,163.69,163.69,163488,0.0,1.0
2023-06-02,159.76,163.4,157.435,162.73,162.73,164356,0.0,1.0
2023-06-01,155.35,159.42,154.6,158.47,158.47,160672,0.0,1.0
2023-05-31,157.72,158.66,151.635,155.8,155.8,396237,0.0,1.0
2023-05-30,163.08,164.6931,157.335,157.92,157.92,148081,0.0,1.0
2023-05-26,159.4,164.24,159.4,162.35,162.35,112517,0.0,1.0
2023-05-25,158.65,160.19,157.53,159.59,159.59,106880,0.0,1.0
2023-05-24,158.5,159.6,157.1,158.04,158.04,112769,0.0,1.0
2023-05-23,162.38,163.67,159.86,159.96,159.96,114977,0.0,1.0
2023-05-22,160.39,163.5299,160.39,163.11,163.11,118198,0.0,1.0
2023-05-19,160.81,160.955,157.67,160.12,160.12,173157,0.0,1.0
2023-05-18,157.52,159.9,157.19,159.5,159.5,134379,0.0,1.0
2023-05-17,155.6,158.8343,154.47,157.99,157.99,164849,0.0,1.0
2023-05-16,155.28,156.01,153.51,155.6,155.6,135796,0.0,1.0
2023-05-15,155.25,156.9,154.92,155.84,155.84,134213,0.0,1.0
2023-05-12,155.29,156.315,154.395,155.72,155.72,138125,0.0,1.0
2023-05-11,157.79,157.8612,153.27,155.69,155.69,114111,0.0,1.0
2023-05-10,156.59,159.65,155.82,158.54,158.54,138234,0.0,1.0
2023-05-09,152.53,155.5064,152.53,154.12,154.12,189040,0.0,1.0
2023-05-08,150.42,153.54,149.98,153.0,153.0,125105,0.0,1.0
2023-05-05,151.0,152.74,149.16,150.39,150.39,113473,0.0,1.0
2023-05-04,151.9,152.27,147.905,149.0,149.0,122159,0.0,1.0
2023-05-03,151.5,156.09,148.71,152.49,152.49,222491,0.0,1.0
2023-05-02,148.19,152.59,145.17,151.71,151.71,164205,0.0,1.0
2023-05-01,147.05,149.4954,146.5,148.41,148.41,88840,0.0,1.0
2023-04-28,146.62,148.86,144.47,147.3,147.3,114086,0.0,1.0
2023-04-27,146.24,148.22,140.0,147.37,147.37,137733,0.0,1.0
2023-04-26,141.6,146.34,140.77,142.65,142.65,135311,0.0,1.0
2023-04-25,149.23,149.23,141.33,141.48,141.48,140101,0.0,1.0
2023-04-24,152.24,155.11,149.24,150.88,150.88,219217,0.0,1.0
2023-04-21,150.42,152.53,150.1901,152.12,152.12,89713,0.0,1.0
2023-04-20,149.08,152.5,149.08,150.55,150.55,93645,0.0,1.0
2023-04-19,150.46,151.62,149.63,150.03,150.03,92069,0.0,1.0
2023-04-18,152.97,153.335,149.375,150.75,150.75,157719,0.0,1.0
2023-04-17,152.01,152.8,150.42,151.92,151.92,91297,0.0,1.0
2023-04-14,152.78,153.83,149.87,151.49,151.49,111807,0.0,1.0
2023-04-13,150.4,153.53,150.08,153.13,153.13,103567,0.0,1.0
2023-04-12,151.16,152.0,148.78,149.29,149.29,98146,0.0,1.0
2023-04-11,150.63,151.65,148.49,150.01,150.01,141712,0.0,1.0
2023-04-10,146.95,151.11,146.3,150.76,150.76,112294,0.0,1.0
2023-04-06,147.46,148.01,145.94,147.73,147.73,162411,0.0,1.0
2023-04-05,149.75,149.8,145.63,148.29,148.29,150928,0.0,1.0
2023-04-04,151.98,153.9799,149.77,150.81,150.81,120205,0.0,1.0
2023-04-03,150.6,152.14,148.86,151.88,151.88,152206,0.0,1.0
2023-03-31,147.57,152.94,147.57,152.3,152.3,220327,0.0,1.0
2023-03-30,149.06,149.06,145.67,146.57,146.57,119752,0.0,1.0
2023-03-29,148.24,148.66,145.97,148.56,148.56,187282,0.0,1.0
2023-03-28,146.4,147.84,144.57,147.15,147.15,148341,0.0,1.0
2023-03-27,147.13,147.68,145.02,147.145,147.145,99436,0.0,1.0
2023-03-24,143.1,146.45,141.08,145.83,145.83,105455,0.0,1.0
2023-03-23,145.37,147.0325,143.18,144.42,144.42,127730,0.0,1.0
2023-03-22,147.6,149.43,144.1,144.35,144.35,109536,0.0,1.0
2023-03-21,149.51,151.6356,146.28,148.44,148.44,151564,0.0,1.0
2023-03-20,146.02,149.74,145.68,148.76,148.76,217372,0.0,1.0
2023-03-17,148.23,149.99,144.125,145.25,145.25,488833,0.0,1.0
2023-03-16,145.14,150.125,145.14,148.76,148.76,252839,0.0,1.0
2023-03-15,144.2,147.01,143.405,146.67,146.67,249675,0.0,1.0
2023-03-14,144.53,146.48,142.98,146.24,146.24,131565,0.0,1.0
2023-03-13,139.51,144.21,137.525,141.34,141.34,98451,0.0,1.0
2023-03-10,142.8,145.04,140.48,141.4,141.4,112555,0.0,1.0
2023-03-09,146.77,149.65,143.59,143.59,143.59,147993,0.0,1.0
2023-03-08,147.11,147.73,145.26,146.24,146.24,112112,0.0,1.0
2023-03-07,150.76,152.31,146.76,146.99,146.99,143919,0.0,1.0
2023-03-06,149.93,154.25,149.43,150.67,150.67,196589,0.0,1.0
2023-03-03,149.97,150.98,146.76,149.66,149.66,152280,0.0,1.0
2023-03-02,148.72,150.98,147.66,150.29,150.29,104552,0.0,1.0
2023-03-01,150.26,151.33,147.495,149.3,149.3,122895,0.0,1.0
2023-02-28,146.93,152.1,146.8,150.64,150.64,318574,0.0,1.0
2023-02-27,149.21,149.9,146.09,147.69,147.69,139216,0.0,1.0
2023-02-24,148.1,149.61,147.225,148.25,148.25,115250,0.0,1.0
2023-02-23,147.23,151.66,146.0727,150.95,150.95,165377,0.0,1.0
2023-02-22,150.0,151.18,145.53,146.66,146.66,271885,0.0,1.0
2023-02-21,149.62,151.56,149.06,150.12,150.12,122912,0.0,1.0
2023-02-17,151.1,153.65,149.53,151.86,151.86,258255,0.0,1.0
2023-02-16,153.98,154.89,149.04,150.76,150.76,190240,0.0,1.0
2023-02-15,149.23,157.46,149.23,156.05,156.05,227891,0.0,1.0
2023-02-14,147.44,152.21,144.88,150.58,150.58,139591,0.0,1.0
2023-02-13,146.76,148.33,144.2,147.88,147.88,141519,0.0,1.0
2023-02-10,149.37,149.37,140.995,145.58,145.58,203881,0.0,1.0
2023-02-09,139.29,142.14,136.0956,137.52,137.52,98951,0.0,1.0
2023-02-08,140.64,141.53,136.47,137.28,137.28,98443,0.0,1.0
2023-02-07,137.66,142.2,136.49,141.75,141.75,69886,0.0,1.0
2023-02-06,142.63,144.2,138.34,138.57,138.57,117374,0.0,1.0
2023-02-03,140.82,146.09,140.82,144.4,144.4,167223,0.0,1.0
2023-02-02,138.75,143.15,138.75,142.98,142.98,179911,0.0,1.0
2023-02-01,134.98,139.69,132.8,137.9,137.9,192851,0.0,1.0
2023-01-31,133.48,136.65,133.48,136.08,136.08,131401,0.0,1.0
2023-01-30,135.07,136.5,132.66,133.1,133.1,126567,0.0,1.0
2023-01-27,135.13,138.92,135.04,136.82,136.82,104332,0.0,1.0
2023-01-26,138.57,141.41,135.13,136.71,136.71,92242,0.0,1.0
2023-01-25,137.82,138.0,131.135,136.55,136.55,101184,0.0,1.0
2023-01-24,138.81,140.46,137.8601,139.47,139.47,96040,0.0,1.0
2023-01-23,135.45,139.02,134.76,138.93,138.93,98993,0.0,1.0
2023-01-20,135.38,136.51,133.77,135.99,135.99,116850,0.0,1.0
2023-01-19,132.18,134.41,131.23,134.12,134.12,100163,0.0,1.0
2023-01-18,133.99,136.445,132.27,133.07,133.07,125639,0.0,1.0
2023-01-17,133.25,134.99,131.58,134.18,134.18,121095,0.0,1.0
2023-01-13,127.86,133.07,127.86,132.9,132.9,67199,0.0,1.0
2023-01-12,127.73,129.68,126.51,128.77,128.77,107921,0.0,1.0
2023-01-11,128.54,129.18,126.63,127.15,127.15,122470,0.0,1.0
2023-01-10,126.58,128.13,125.395,127.74,127.74,90601,0.0,1.0
2023-01-09,127.01,130.39,126.055,127.2,127.2,119611,0.0,1.0
2023-01-06,123.58,127.45,120.66,126.31,126.31,104288,0.0,1.0
2023-01-05,123.14,123.5504,120.82,122.06,122.06,129724,0.0,1.0
2023-01-04,128.88,129.73,124.03,124.5,124.5,146938,0.0,1.0
2023-01-03,130.39,132.12,123.78,128.01,128.01,90522,0.0,1.0
2022-12-30,128.01,129.77,126.85,128.43,128.43,138243,0.0,1.0
2022-12-29,126.26,130.11,125.5239,129.53,129.53,92593,0.0,1.0
2022-12-28,126.69,127.89,123.086,125.0,125.0,85957,0.0,1.0
2022-12-27,127.57,128.409,125.33,126.95,126.95,76923,0.0,1.0
2022-12-23,126.7,127.695,125.78,127.33,127.33,136386,0.0,1.0
2022-12-22,125.8,128.14,124.34,127.1,127.1,89652,0.0,1.0
2022-12-21,126.83,129.57,125.635,127.45,127.45,145318,0.0,1.0
2022-12-20,126.34,128.935,124.4885,126.25,126.25,130404,0.0,1.0
2022-12-19,126.97,129.375,123.85,126.91,126.91,140635,0.0,1.0
2022-12-16,125.36,128.01,125.1,126.24,126.24,390970,0.0,1.0
2022-12-15,131.52,133.5,126.8,127.15,127.15,194372,0.0,1.0
2022-12-14,135.02,137.605,133.33,133.83,133.83,173740,0.0,1.0
2022-12-13,143.38,144.32,137.17,137.97,137.97,147162,0.0,1.0
2022-12-12,132.71,137.65,132.565,137.37,137.37,136740,0.0,1.0
2022-12-09,132.91,134.72,131.57,131.8,131.8,134848,0.0,1.0
2022-12-08,136.04,137.42,131.8884,133.78,133.78,187688,0.0,1.0
2022-12-07,134.95,136.8,133.5,134.96,134.96,91025,0.0,1.0
2022-12-06,137.4,137.4,133.7,135.33,135.33,115311,0.0,1.0
2022-12-05,143.37,143.5,135.03,136.9,136.9,145792,0.0,1.0
2022-12-02,144.45,146.81,143.715,145.16,145.16,128769,0.0,1.0
2022-12-01,141.97,146.09,141.315,145.83,145.83,204179,0.0,1.0
2022-11-30,133.04,142.345,133.04,142.26,142.26,250627,0.0,1.0
2022-11-29,132.73,134.94,130.9588,133.42,133.42,213507,0.0,1.0
2022-11-28,131.57,134.1314,128.8,132.91,132.91,148253,0.0,1.0
2022-11-25,130.97,133.47,130.68,132.0,132.0,31149,0.0,1.0
2022-11-23,130.52,133.12,130.32,131.75,131.75,60536,0.0,1.0
2022-11-22,129.8,130.74,127.81,130.23,130.23,95546,0.0,1.0
2022-11-21,128.93,130.3099,128.1993,128.79,128.79,59630,0.0,1.0
2022-11-18,131.98,133.42,127.745,129.19,129.19,91216,0.0,1.0
2022-11-17,131.37,132.315,129.03,129.23,129.23,70436,0.0,1.0
2022-11-16,134.82,135.32,131.28,133.28,133.28,70139,0.0,1.0
2022-11-15,134.94,136.61,133.09,134.76,134.76,108279,0.0,1.0
2022-11-14,132.23,133.379,129.71,131.97,131.97,94920,0.0,1.0
2022-11-11,130.96,136.01,130.96,133.13,133.13,274498,0.0,1.0
2022-11-10,124.48,130.9896,124.4475,130.81,130.81,159263,0.0,1.0
2022-11-09,120.33,121.24,118.3,118.64,118.64,102556,0.0,1.0
2022-11-08,118.51,124.025,117.48,121.05,121.05,140751,0.0,1.0
2022-11-07,119.17,119.815,116.73,118.72,118.72,109223,0.0,1.0
2022-11-04,122.15,122.15,116.58,119.12,119.12,110150,0.0,1.0
2022-11-03,119.49,123.45,119.49,120.95,120.95,94470,0.0,1.0
2022-11-02,126.32,126.32,120.91,121.41,121.41,143088,0.0,1.0
2022-11-01,127.94,127.94,123.08,125.78,125.78,123033,0.0,1.0
2022-10-31,127.79,128.97,125.6,126.52,126.52,129571,0.0,1.0
2022-10-28,132.28,133.65,127.17,128.82,128.82,177547,0.0,1.0
2022-10-27,129.05,131.0046,128.45,130.28,130.28,130421,0.0,1.0
2022-10-26,130.31,133.51,127.91,127.97,127.97,125740,0.0,1.0
2022-10-25,125.61,131.67,125.61,130.98,130.98,106551,0.0,1.0
2022-10-24,125.09,125.09,121.525,124.74,124.74,107947,0.0,1.0
2022-10-21,123.38,124.38,119.8,124.2,124.2,126140,0.0,1.0
2022-10-20,120.32,123.99,120.32,122.66,122.66,90783,0.0,1.0
2022-10-19,123.58,123.98,119.54,121.08,121.08,147441,0.0,1.0
2022-10-18,125.45,127.07,124.1208,124.79,124.79,141172,0.0,1.0
2022-10-17,122.46,124.535,122.2,123.01,123.01,179123,0.0,1.0
2022-10-14,124.48,125.59,119.81,120.13,120.13,109956,0.0,1.0
2022-10-13,118.67,124.435,118.28,123.8,123.8,127397,0.0,1.0
2022-10-12,123.37,124.17,120.82,121.83,121.83,176329,0.0,1.0
2022-10-11,123.81,125.83,120.72,123.18,123.18,147393,0.0,1.0
2022-10-10,126.62,126.62,123.87,124.28,124.28,156304,0.0,1.0
2022-10-07,131.56,131.56,126.245,126.53,126.53,110285,0.0,1.0
2022-10-06,132.64,134.46,131.27,133.6,133.6,147744,0.0,1.0
2022-10-05,130.95,132.68,128.6,132.32,132.32,153070,0.0,1.0
2022-10-04,129.42,131.805,129.42,130.78,130.78,153278,0.0,1.0
2022-10-03,125.23,128.255,124.36,126.94,126.94,187301,0.0,1.0
2022-09-30,127.75,131.28,124.05,124.23,124.23,390248,0.0,1.0
2022-09-29,125.54,128.04,124.9,127.37,127.37,238898,0.0,1.0
2022-09-28,123.92,128.09,123.0,127.27,127.27,201345,0.0,1.0
2022-09-27,121.27,123.98,121.025,123.49,123.49,212867,0.0,1.0
2022-09-26,117.38,121.385,117.38,120.21,120.21,161226,0.0,1.0
2022-09-23,118.4,118.4,114.71,117.45,117.45,114140,0.0,1.0
2022-09-22,121.52,121.52,117.195,119.52,119.52,156376,0.0,1.0
2022-09-21,124.89,126.815,122.22,122.22,122.22,134484,0.0,1.0
2022-09-20,124.1,125.0699,123.175,124.36,124.36,136480,0.0,1.0
2022-09-19,121.93,124.22,121.03,124.16,124.16,126157,0.0,1.0
2022-09-16,121.25,123.3,119.8,123.08,123.08,371293,0.0,1.0
2022-09-15,121.53,123.73,121.53,122.73,122.73,139787,0.0,1.0
2022-09-14,120.45,122.42,119.505,122.25,122.25,175111,0.0,1.0
2022-09-13,121.26,122.74,119.91,120.53,120.53,275722,0.0,1.0
2022-09-12,125.33,125.67,123.28,124.72,124.72,124277,0.0,1.0
2022-09-09,124.35,126.16,124.35,125.27,125.27,102296,0.0,1.0
2022-09-08,118.8,123.79,116.145,123.54,123.54,86825,0.0,1.0
2022-09-07,119.01,120.22,117.56,120.16,120.16,113531,0.0,1.0
2022-09-06,117.13,119.14,116.42,118.36,118.36,94677,0.0,1.0
2022-09-02,120.79,120.79,116.55,117.28,117.28,93512,0.0,1.0
2022-09-01,120.78,121.09,117.25,119.03,119.03,122562,0.0,1.0
2022-08-31,123.55,124.245,121.39,122.12,122.12,112132,0.0,1.0
2022-08-30,122.13,122.82,120.14,122.14,122.14,85823,0.0,1.0
2022-08-29,123.65,124.78,121.52,121.94,121.94,83199,0.0,1.0
2022-08-26,129.06,130.83,124.41,124.68,124.68,123797,0.0,1.0
2022-08-25,126.47,128.5,125.7,128.5,128.5,69802,0.0,1.0
2022-08-24,125.86,127.41,125.41,125.73,125.73,55440,0.0,1.0
2022-08-23,126.46,128.3499,125.68,125.89,125.89,89768,0.0,1.0
2022-08-22,128.42,128.62,126.29,126.93,126.93,77805,0.0,1.0
