,CPLA_Open,CPLA_High,CPLA_Low,CPLA_Close,CPLA_Adj Close,CPLA_Volume,CPLA_Dividend Amount,CPLA_Split Coefficient
2017-04-04,82.95,84.8,82.85,84.7,82.5344717656787,48854,0.0,1.0
2017-04-03,85.25,85.25,82.5,83.0,80.8779357326013,72645,0.0,1.0
2017-03-31,85.4,85.85,84.75,85.025,82.8511624778847,90796,0.0,1.0
2017-03-30,83.35,85.6,83.0,85.5,83.3140181341857,62371,0.0,1.0
2017-03-29,82.8,83.35,82.35,83.1,80.9753790286647,48653,0.0,1.0
2017-03-28,82.8,83.25,82.05,82.7,80.5856058444112,59090,0.0,1.0
2017-03-27,81.55,83.2,81.0,83.0,80.8779357326013,39769,0.0,1.0
2017-03-24,82.55,82.75,81.25,82.2,80.0983893640943,53621,0.0,1.0
2017-03-23,82.35,83.1,81.5,82.3,80.1958326601577,47257,0.0,1.0
2017-03-22,80.2,82.5,80.15,82.3,80.1958326601577,85865,0.0,1.0
2017-03-21,82.4,83.0684,79.3,80.55,78.4905749790486,98058,0.0,1.0
2017-03-20,82.05,82.3,80.95,82.0,79.9035027719676,60832,0.0,1.0
2017-03-17,80.45,82.55,80.3,82.25,80.147111012126,142877,0.0,1.0
2017-03-16,80.65,81.45,80.25,80.6,78.5392966270803,38451,0.0,1.0
2017-03-15,78.4,80.825,78.3,80.2,78.1495234428268,52613,0.0,1.0
2017-03-14,77.85,78.8,77.3,78.2,76.2006575215593,32687,0.0,1.0
2017-03-13,77.65,78.75,77.65,78.5,76.4929874097494,37519,0.0,1.0
2017-03-10,76.6,77.95,76.175,77.8,75.8108843373058,38514,0.0,1.0
2017-03-09,76.8,77.375,76.1,76.4,74.4466781924186,57913,0.0,1.0
2017-03-08,77.45,77.45,76.25,76.65,74.690286432577,42716,0.41,1.0
2017-03-07,76.65,78.2,76.6,77.3,74.9229060633039,48707,0.0,1.0
2017-03-06,76.55,77.3,76.2,76.7,74.3413569864866,50636,0.0,1.0
2017-03-03,76.65,77.3,76.05,76.95,74.5836691018272,48696,0.0,1.0
2017-03-02,77.15,77.15,76.4,76.65,74.2928945634185,35151,0.0,1.0
2017-03-01,77.1,77.65,76.45,77.1,74.7290563710315,57315,0.0,1.0
2017-02-28,77.65,77.65,75.65,76.1,73.7598079096692,99801,0.0,1.0
2017-02-27,75.95,77.05,75.9,76.7,74.3413569864866,49774,0.0,1.0
2017-02-24,75.5,76.775,75.5,75.8,73.4690333712605,35380,0.0,1.0
2017-02-23,76.0,77.55,75.65,75.65,73.3236461020562,51402,0.0,1.0
2017-02-22,76.9,76.95,76.3,76.75,74.3898194095547,32021,0.0,1.0
2017-02-21,77.8,77.9,76.1,77.0,74.6321315248953,60694,0.0,1.0
2017-02-17,76.5,78.45,74.9849,77.7,75.3106054478489,68151,0.0,1.0
2017-02-16,77.4,77.6667,75.8,76.6,74.2444321403504,78702,0.0,1.0
2017-02-15,76.3,78.05,75.55,77.25,74.8744436402358,131687,0.0,1.0
2017-02-14,81.1,81.75,73.55,74.15,71.8697734100128,176137,0.0,1.0
2017-02-13,83.05,83.95,82.7,83.65,81.0776337929544,74858,0.0,1.0
2017-02-10,82.8,83.0,81.8,82.85,80.3022350238646,36755,0.0,1.0
2017-02-09,81.1,83.15,80.1,82.5,79.9629980623878,35749,0.0,1.0
2017-02-08,83.05,83.05,80.65,81.2,78.7029750626168,57861,0.0,1.0
2017-02-07,83.95,84.4,82.8,83.35,80.7868592545457,30054,0.0,1.0
2017-02-06,85.2,85.375,83.65,83.8,81.2230210621587,35153,0.0,1.0
2017-02-03,85.05,85.45,84.1861,85.35,82.7253561772703,43484,0.0,1.0
2017-02-02,85.0,85.5,84.5366,85.15,82.5315064849978,46900,0.0,1.0
2017-02-01,85.7,86.95,84.25,85.0,82.3861192157935,46953,0.0,1.0
2017-01-31,85.25,86.1428,84.65,85.5,82.8707434464746,37639,0.0,1.0
2017-01-30,84.7,86.0,84.0,85.75,83.1130555618152,50118,0.0,1.0
2017-01-27,85.7,86.3,85.0,85.4,82.7738186003384,21951,0.0,1.0
2017-01-26,85.25,86.2,84.85,85.8,83.1615179848833,34460,0.0,1.0
2017-01-25,86.95,87.65,85.35,85.35,82.7253561772703,48793,0.0,1.0
2017-01-24,85.05,86.55,85.05,86.35,83.6946046386325,43165,0.0,1.0
2017-01-23,85.7,86.1,84.15,84.95,82.3376567927254,38914,0.0,1.0
2017-01-20,85.0,87.35,85.0,85.8,83.1615179848833,66611,0.0,1.0
2017-01-19,86.7,86.7,84.45,84.45,81.8530325620442,51277,0.0,1.0
2017-01-18,84.9,87.05,84.9,87.0,84.324616138518,49118,0.0,1.0
2017-01-17,87.25,87.25,84.5,85.25,82.628431331134,62925,0.0,1.0
2017-01-13,85.85,87.7,85.15,86.85,84.1792288693137,48312,0.0,1.0
2017-01-12,88.65,88.65,85.3,85.45,82.8222810234065,69334,0.0,1.0
2017-01-11,87.6,88.85,87.1,88.85,86.1177257920382,64156,0.0,1.0
2017-01-10,86.05,88.0,86.05,87.85,85.148477330676,48848,0.0,1.0
2017-01-09,85.65,86.1,84.7,85.75,83.1130555618152,60038,0.0,1.0
2017-01-06,86.15,86.3,84.2,86.0,83.3553676771558,88983,0.0,1.0
2017-01-05,87.55,88.15,85.95,86.25,83.5976797924963,50817,0.0,1.0
2017-01-04,87.0,89.1,87.0,87.8,85.1000149076078,104905,0.0,1.0
2017-01-03,88.1,89.6092,86.4,86.8,84.1307664462456,66322,0.0,1.0
2016-12-30,88.1,88.65,86.65,87.8,85.1000149076078,73836,0.0,1.0
2016-12-29,88.4,88.9,87.45,88.1,85.3907894460165,40524,0.0,1.0
2016-12-28,89.65,89.65,87.9,88.4,85.6815639844252,53988,0.0,1.0
2016-12-27,88.65,90.075,88.45,89.1,86.3600379073788,42242,0.0,1.0
2016-12-23,88.2,89.3,88.05,88.35,85.6331015613571,20463,0.0,1.0
2016-12-22,88.5,89.7,88.25,88.35,85.6331015613571,35050,0.0,1.0
2016-12-21,89.2,90.4,87.68,89.1,86.3600379073788,44527,0.0,1.0
2016-12-20,89.75,90.15,88.85,89.5,86.7477372919237,56453,0.41,1.0
2016-12-19,88.1,89.8,87.6,89.5,86.3521575756553,69261,0.0,1.0
2016-12-16,88.1,88.85,87.625,88.05,84.9531561400721,415810,0.0,1.0
2016-12-15,86.45,88.5,85.85,88.1,85.0013975688853,106384,0.0,1.0
2016-12-14,87.75,87.75,86.25,86.5,83.4576718468624,77312,0.0,1.0
2016-12-13,88.0,88.9,86.8,87.6,84.5189832807532,81845,0.0,1.0
2016-12-12,89.9,89.95,87.0,87.6,84.5189832807532,77220,0.0,1.0
2016-12-09,88.2,89.95,88.2,89.9,86.7380890061611,87264,0.0,1.0
2016-12-08,88.6,90.15,87.525,87.8,84.711948996006,129227,0.0,1.0
2016-12-07,88.95,89.8,87.08,88.9,85.7732604298968,93975,0.0,1.0
2016-12-06,87.45,89.35,87.15,89.15,86.0144675739628,65331,0.0,1.0
2016-12-05,87.1,88.05,87.1,87.75,84.6637075671928,79519,0.0,1.0
2016-12-02,87.8,87.8,86.25,86.75,83.6988789909285,37913,0.0,1.0
2016-12-01,87.1,88.05,86.225,88.05,84.9531561400721,83425,0.0,1.0
2016-11-30,87.45,88.5,86.2,87.25,84.1812932790607,89243,0.0,1.0
2016-11-29,86.2,87.75,86.2,87.25,84.1812932790607,98034,0.0,1.0
2016-11-28,87.9,87.95,85.4,85.9,82.8787747011039,84185,0.0,1.0
2016-11-25,85.45,88.65,85.4,88.55,85.4355704282043,61019,0.0,1.0
2016-11-23,86.85,86.9,85.6,85.6,82.5893261282245,67880,0.0,1.0
2016-11-22,84.6,87.2,84.1,87.1,84.036568992621,101591,0.0,1.0
2016-11-21,85.65,85.8,84.2,84.65,81.6727389807735,80775,0.0,1.0
2016-11-18,84.15,87.1,83.4,85.8,82.7822918434774,154287,0.0,1.0
2016-11-17,86.85,87.4,85.25,85.35,82.3481189841585,111374,0.0,1.0
2016-11-16,83.65,87.0,83.65,86.8,83.7471204197417,136481,0.0,1.0
2016-11-15,83.2,84.3,82.6,83.95,80.9973589773885,84406,0.0,1.0
2016-11-14,83.1,84.85,81.875,82.8,79.8878061146845,138517,0.0,1.0
2016-11-11,81.7,84.5,81.1,83.05,80.1290132587506,163951,0.0,1.0
2016-11-10,79.7,82.0,78.25,81.35,78.4888046791012,158141,0.0,1.0
2016-11-09,73.2,79.65,73.2,78.95,76.1732160960669,250228,0.0,1.0
2016-11-08,75.5,75.9,73.95,74.2,71.5902803588115,98734,0.0,1.0
2016-11-07,75.85,76.5,75.55,75.8,73.1340060808344,113999,0.0,1.0
2016-11-04,76.65,76.7,75.3,75.5,72.8445575079551,84920,0.0,1.0
2016-11-03,75.15,77.7,75.15,76.85,74.1470760859119,154266,0.0,1.0
2016-11-02,73.6,75.7,73.5,75.25,72.603350363889,155969,0.0,1.0
2016-11-01,73.05,74.4,72.95,73.85,71.252590357119,152416,0.0,1.0
2016-10-31,71.35,73.25,70.85,73.1,70.5289689249207,153166,0.0,1.0
2016-10-28,72.91,73.53,70.34,70.51,68.0300629123962,206762,0.0,1.0
2016-10-27,70.79,74.22,70.54,73.74,71.1464592137299,310099,0.0,1.0
2016-10-26,68.17,71.17,67.12,70.84,68.3484563425634,315469,0.0,1.0
2016-10-25,62.13,67.9,62.1299,67.78,65.3960808991946,196126,0.0,1.0
2016-10-24,60.16,60.76,59.98,60.46,58.3335357209399,39266,0.0,1.0
2016-10-21,59.4,60.35,59.4,59.71,57.6099142887417,42586,0.0,1.0
2016-10-20,59.61,60.66,59.195,59.71,57.6099142887417,38383,0.0,1.0
2016-10-19,58.77,60.09,58.51,59.82,57.7160454321308,45896,0.0,1.0
2016-10-18,59.04,59.43,58.66,58.87,56.7994582846797,51927,0.0,1.0
2016-10-17,58.81,59.54,58.29,58.51,56.4521199972245,29686,0.0,1.0
2016-10-14,59.77,59.86,58.38,58.6,56.5389545690883,41281,0.0,1.0
2016-10-13,59.54,60.02,58.69,59.44,57.3494105731503,40027,0.0,1.0
2016-10-12,59.83,61.6,59.46,59.64,57.5423762884032,80748,0.0,1.0
2016-10-11,60.25,60.57,59.81,60.01,57.899362861621,55072,0.0,1.0
2016-10-10,59.13,60.23,59.0,60.08,57.9669008619595,58801,0.0,1.0
2016-10-07,59.28,59.49,58.6,58.75,56.683678855528,43640,0.0,1.0
2016-10-06,58.64,59.9399,58.2,59.17,57.088906857559,89779,0.0,1.0
2016-10-05,59.19,59.75,58.54,58.64,56.5775477121389,74849,0.0,1.0
2016-10-04,58.28,59.3,58.15,59.04,56.9634791426446,68405,0.0,1.0
2016-10-03,58.21,58.71,57.26,58.48,56.4231751399366,57672,0.0,1.0
2016-09-30,57.17,58.35,56.88,58.04,55.9986505663803,56001,0.0,1.0
2016-09-29,57.58,58.502,57.05,57.2,55.1881945623183,47245,0.0,1.0
2016-09-28,58.03,58.76,56.99,57.69,55.6609605646878,60014,0.0,1.0
2016-09-27,57.95,58.48,57.49,57.66,55.6320157073999,51559,0.0,1.0
2016-09-26,58.54,58.75,57.68,57.97,55.9311125660418,52406,0.0,1.0
2016-09-23,59.26,59.26,58.041,58.59,56.5293062833257,45805,0.0,1.0
2016-09-22,57.71,59.69,57.71,59.63,57.5327280026405,59676,0.0,1.0
2016-09-21,57.79,58.24,56.99,57.7,55.6706088504504,85413,0.0,1.0
2016-09-20,58.31,58.74,57.55,57.65,55.6223674216372,37416,0.0,1.0
2016-09-19,58.73,60.005,58.01,58.11,56.0661885667188,67168,0.0,1.0
2016-09-16,59.48,59.48,58.105,58.92,56.8476997134929,167704,0.0,1.0
2016-09-15,57.74,59.38,57.54,59.35,57.2625760012865,63513,0.0,1.0
2016-09-14,58.02,58.485,57.2801,57.6,55.574125992824,51587,0.0,1.0
2016-09-13,58.39,59.455,57.49,58.05,56.0082988521429,59888,0.0,1.0
2016-09-12,57.56,58.89,57.2,58.82,56.7512168558665,44970,0.0,1.0
2016-09-09,58.01,58.32,57.51,57.54,55.5162362782481,50629,0.0,1.0
2016-09-08,59.29,59.29,57.89,58.32,56.2688025677343,105853,0.0,1.0
2016-09-07,59.69,59.69,58.95,59.14,57.059962000271,112595,0.0,1.0
2016-09-06,59.64,60.13,58.52,59.83,57.7256937178934,62211,0.0,1.0
2016-09-02,59.11,59.82,58.86,59.65,57.5520245741658,39158,0.0,1.0
2016-09-01,59.2,59.25,58.47,59.06,56.9827757141699,47045,0.0,1.0
2016-08-31,59.52,59.52,58.03,58.92,56.8476997134929,78699,0.0,1.0
2016-08-30,59.66,60.03,59.44,59.63,57.5327280026405,28342,0.0,1.0
2016-08-29,60.6,60.6,59.59,59.63,57.5327280026405,49503,0.0,1.0
2016-08-26,61.24,61.56,60.041,60.44,58.3142391494146,42835,0.0,1.0
2016-08-25,61.0,61.68,60.705,61.18,59.0282122958502,56641,0.0,1.0
2016-08-24,61.64,62.31,60.76,61.13,58.979970867037,32813,0.39,1.0
2016-08-23,62.61,62.61,61.53,62.02,59.4593269371527,69424,0.0,1.0
2016-08-22,62.17,62.45,61.19,62.24,59.6702436080036,104059,0.0,1.0
2016-08-19,59.68,62.71,59.68,62.15,59.5839595153828,115252,0.0,1.0
2016-08-18,58.78,59.93,58.78,59.92,57.4460314426667,65278,0.0,1.0
2016-08-17,59.51,59.95,58.56,58.84,56.4106223312168,62467,0.0,1.0
2016-08-16,59.93,60.87,59.03,59.31,56.8612170371256,40267,0.0,1.0
2016-08-15,59.14,59.87,59.14,59.84,57.3693344714482,44091,0.0,1.0
2016-08-12,59.28,59.36,58.9,59.32,56.8708041585279,75562,0.0,1.0
2016-08-11,59.14,59.5,58.84,59.35,56.8995655227348,48339,0.0,1.0
2016-08-10,59.77,59.77,58.92,59.13,56.6886488518839,57390,0.0,1.0
2016-08-09,60.11,60.11,59.43,59.57,57.1104821935857,91959,0.0,1.0
2016-08-08,60.0,60.73,59.4,59.9,57.4268571998621,43660,0.0,1.0
2016-08-05,59.37,60.25,59.31,60.02,57.5419026566899,97553,0.0,1.0
2016-08-04,59.27,59.4,58.75,59.3,56.8516299157232,57393,0.0,1.0
2016-08-03,59.5,60.435,59.04,59.24,56.7941071873094,82181,0.0,1.0
2016-08-02,59.75,61.31,59.41,59.9,57.4268571998621,64439,0.0,1.0
2016-08-01,59.82,60.3,59.0495,59.95,57.4747928068737,64527,0.0,1.0
2016-07-29,59.17,60.02,58.78,59.87,57.3980958356551,90406,0.0,1.0
2016-07-28,60.24,60.45,59.2,59.37,56.9187397655394,76098,0.0,1.0
2016-07-27,60.49,60.49,58.57,59.94,57.4652056854713,116761,0.0,1.0
2016-07-26,56.11,63.01,56.11,60.59,58.0883685766218,446754,0.0,1.0
2016-07-25,56.5,56.84,56.02,56.02,53.7070540957642,68941,0.0,1.0
2016-07-22,57.36,57.57,56.64,56.73,54.3877397153285,51309,0.0,1.0
2016-07-21,56.87,57.61,56.83,57.2,54.8383344212373,81920,0.0,1.0
2016-07-20,56.43,57.37,56.15,56.86,54.5123722935586,56853,0.0,1.0
2016-07-19,56.24,56.805,56.23,56.47,54.1384745588683,62915,0.0,1.0
2016-07-18,56.58,56.93,55.98,56.53,54.1959972872822,96388,0.0,1.0
2016-07-15,56.8,56.85,55.91,56.43,54.1001260732591,72671,0.0,1.0
2016-07-14,56.6,57.18,53.28,56.5,54.1672359230753,108568,0.0,1.0
2016-07-13,56.15,56.87,55.69,56.45,54.1193003160637,102187,0.0,1.0
2016-07-12,55.0,56.61,54.82,56.16,53.8412737953966,185195,0.0,1.0
2016-07-11,53.7,54.98,53.06,54.89,52.6237093773027,113994,0.0,1.0
2016-07-08,52.93,53.57,52.87,53.49,51.2815123809787,80169,0.0,1.0
2016-07-07,52.64,53.14,52.18,52.7,50.5241297901959,68385,0.0,1.0
2016-07-06,52.12,52.89,51.5,52.62,50.4474328189773,89271,0.0,1.0
2016-07-05,53.02,53.23,51.6,52.16,50.0064252344709,104431,0.0,1.0
2016-07-01,52.53,53.32,52.26,53.15,50.9555502533,93401,0.0,1.0
2016-06-30,51.43,52.64,51.02,52.64,50.466607061782,99034,0.0,1.0
2016-06-29,51.27,51.5,50.77,51.11,48.9997774872279,63451,0.0,1.0
2016-06-28,51.09,51.34,50.52,50.89,48.788860816377,83531,0.0,1.0
2016-06-27,50.78,51.74,50.49,50.77,48.6738153595492,88443,0.0,1.0
2016-06-24,49.77,51.35,48.8,51.15,49.0381259728372,183958,0.0,1.0
2016-06-23,51.53,52.265,51.01,51.81,49.6708759853899,48946,0.0,1.0
2016-06-22,51.6,51.73,51.04,51.12,49.0093646086302,57386,0.0,1.0
2016-06-21,52.23,52.45,51.25,51.7,49.5654176499644,98688,0.0,1.0
2016-06-20,52.13,52.76,51.115,52.12,49.9680767488616,69240,0.0,1.0
2016-06-17,52.13,52.73,51.56,51.78,49.642114621183,118068,0.0,1.0
2016-06-16,52.04,52.37,51.34,51.99,49.8434441706316,56126,0.0,1.0
2016-06-15,52.51,52.71,51.87,52.16,50.0064252344709,50382,0.0,1.0
2016-06-14,52.19,53.21,52.15,52.48,50.3132131193449,81513,0.0,1.0
2016-06-13,51.87,52.56,51.42,52.34,50.1789934197126,92111,0.0,1.0
2016-06-10,52.23,52.64,51.88,52.03,49.8817926562408,35389,0.0,1.0
2016-06-09,52.55,53.1,52.14,52.56,50.3899100905635,86442,0.0,1.0
2016-06-08,52.73,52.93,52.08,52.59,50.4186714547704,73153,0.0,1.0
2016-06-07,52.36,53.08,51.77,52.61,50.437845697575,77315,0.0,1.0
2016-06-06,52.24,53.08,52.24,52.55,50.3803229691611,82558,0.0,1.0
2016-06-03,52.42,52.7,52.01,52.31,50.1502320555056,62611,0.0,1.0
2016-06-02,52.34,52.52,51.81,52.46,50.2940388765403,141986,0.0,1.0
2016-06-01,52.15,52.75,52.04,52.55,50.3803229691611,92709,0.0,1.0
2016-05-31,52.62,52.815,51.79,52.47,50.3036259979426,125762,0.0,1.0
2016-05-27,52.26,53.45,51.93,52.31,50.1502320555056,72630,0.0,1.0
2016-05-26,52.0,52.45,51.81,52.09,49.9393153846547,89980,0.0,1.0
2016-05-25,53.2,53.2,51.65,51.92,49.7763343208154,96665,0.0,1.0
2016-05-24,52.0,53.16,51.8801,52.96,50.773394946656,69237,0.0,1.0
2016-05-23,51.41,52.1,51.41,51.77,49.6325274997806,67694,0.39,1.0
2016-05-20,51.77,52.5,51.6,51.83,49.3185180274852,55186,0.0,1.0
2016-05-19,51.28,52.45,51.01,51.56,49.0616011865163,64710,0.0,1.0
2016-05-18,52.05,52.42,51.41,51.71,49.2043327648324,57471,0.0,1.0
2016-05-17,50.99,52.94,50.99,52.1,49.5754348684542,111510,0.0,1.0
2016-05-16,51.43,52.31,51.08,51.33,48.842746099765,164508,0.0,1.0
2016-05-13,51.98,52.71,50.79,51.32,48.8332306612106,118808,0.0,1.0
2016-05-12,52.38,53.07,51.82,52.05,49.5278576756822,99034,0.0,1.0
2016-05-11,53.27,53.39,52.33,52.41,49.8704134636408,92478,0.0,1.0
2016-05-10,53.39,53.74,52.63,53.17,50.5935867937756,155565,0.0,1.0
2016-05-09,53.48,54.86,53.16,53.22,50.6411639865477,135001,0.0,1.0
2016-05-06,53.26,53.75,52.93,53.35,50.7648646877549,143475,0.0,1.0
2016-05-05,54.16,54.29,53.26,53.27,50.6887411793197,81573,0.0,1.0
2016-05-04,54.25,54.5,53.39,53.92,51.3072446853561,75786,0.0,1.0
2016-05-03,54.33,56.11,53.79,54.24,51.611738719097,88023,0.0,1.0
2016-05-02,55.8,55.97,53.14,54.58,51.9352636299468,102957,0.0,1.0
2016-04-29,55.37,56.13,55.14,55.31,52.6298906444185,82359,0.0,1.0
2016-04-28,55.08,57.42,54.58,55.66,52.9629309938227,180096,0.0,1.0
2016-04-27,54.46,55.65,54.33,55.49,52.8011685383978,142325,0.0,1.0
2016-04-26,52.99,56.3899,51.81,54.95,52.2873348564599,392828,0.0,1.0
2016-04-25,52.26,52.66,51.26,51.96,49.4422187286925,101060,0.0,1.0
2016-04-22,51.61,52.64,51.6,52.48,49.9370215335216,70062,0.0,1.0
2016-04-21,50.86,51.84,50.83,51.74,49.2328790804956,71575,0.0,1.0
2016-04-20,51.19,51.53,50.88,51.06,48.585829258796,60607,0.0,1.0
2016-04-19,50.71,51.42,50.41,51.4,48.9093541696458,83576,0.0,1.0
2016-04-18,50.54,51.3499,50.34,50.76,48.3003661021638,101528,0.0,1.0
2016-04-15,50.42,50.93,50.0,50.77,48.3098815407182,112222,0.0,1.0
2016-04-14,50.5,50.59,49.6101,50.53,48.0815110154125,73042,0.0,1.0
2016-04-13,49.91,50.63,49.82,50.5,48.0529646997493,166199,0.0,1.0
2016-04-12,49.82,50.01,49.4,49.73,47.32027593106,145052,0.0,1.0
2016-04-11,50.08,50.28,49.6,49.79,47.3773685623865,107489,0.0,1.0
2016-04-08,50.18,50.63,49.86,50.19,47.7579861045627,79497,0.0,1.0
2016-04-07,50.67,50.9,49.95,50.14,47.7104089117907,129806,0.0,1.0
2016-04-06,51.15,51.19,50.4301,50.89,48.4240668033711,74997,0.0,1.0
2016-04-05,51.58,51.86,51.04,51.15,48.6714682057857,120320,0.0,1.0
2016-04-04,52.2,52.54,51.66,51.91,49.3946415359205,134572,0.0,1.0
2016-04-01,52.21,52.62,51.48,52.26,49.7276818853247,57046,0.0,1.0
2016-03-31,52.3,53.3,52.1,52.64,50.0892685503921,52641,0.0,1.0
2016-03-30,53.33,53.33,51.62,52.36,49.8228362708688,80507,0.0,1.0
2016-03-29,51.43,53.3,51.36,53.25,50.6697103022109,169982,0.0,1.0
2016-03-28,52.24,52.24,50.82,51.66,49.1567555720603,57518,0.0,1.0
2016-03-24,51.12,52.07,50.74,51.91,49.3946415359205,48356,0.0,1.0
2016-03-23,52.52,52.83,51.1158,51.48,48.985477678081,106969,0.0,1.0
2016-03-22,52.16,53.02,51.7199,52.51,49.9655678491848,90894,0.0,1.0
2016-03-21,52.66,53.2,52.16,52.58,50.0321759190657,81773,0.0,1.0
2016-03-18,53.34,53.83,52.56,52.84,50.2795773214802,235442,0.0,1.0
2016-03-17,51.04,54.72,50.97,53.07,50.4984324082316,147868,0.0,1.0
2016-03-16,49.99,51.33,49.99,51.06,48.585829258796,75579,0.0,1.0
2016-03-15,51.14,51.14,49.92,49.99,47.5676773334746,94038,0.0,1.0
2016-03-14,50.21,52.0,50.16,51.28,48.7951689069929,128186,0.0,1.0
2016-03-11,51.19,51.225,50.39,50.52,48.0719955768581,108102,0.0,1.0
2016-03-10,51.11,52.51,49.9,50.67,48.2147271551742,90272,0.0,1.0
2016-03-09,50.56,51.59,49.945,51.34,48.8522615383194,126519,0.0,1.0
2016-03-08,50.15,50.67,49.7,50.58,48.1290882081845,130304,0.39,1.0
2016-03-07,48.53,50.7699,48.53,50.72,47.8930224429884,128418,0.0,1.0
2016-03-04,48.83,49.31,48.33,48.71,45.9950536908116,89421,0.0,1.0
2016-03-03,47.68,48.87,47.68,48.82,46.0989226274979,75962,0.0,1.0
2016-03-02,46.98,47.9,46.86,47.7,45.0413479994193,153712,0.0,1.0
2016-03-01,46.69,47.18,46.12,47.15,44.5220033159878,150055,0.0,1.0
2016-02-29,45.85,46.55,45.62,46.24,43.662723930674,115011,0.0,1.0
2016-02-26,46.03,46.74,45.5,45.73,43.1811497696739,94213,0.0,1.0
2016-02-25,45.67,46.4,44.79,45.81,43.2566908145367,65739,0.0,1.0
2016-02-24,44.74,45.59,44.315,45.39,42.8601003290072,77892,0.0,1.0
2016-02-23,45.41,46.13,45.07,45.31,42.7845592841444,65540,0.0,1.0
2016-02-22,45.24,46.12,44.8,45.46,42.9261987432621,85400,0.0,1.0
2016-02-19,43.81,45.915,43.81,45.09,42.5768214107718,115350,0.0,1.0
2016-02-18,43.79,44.24,43.25,43.83,41.3870499541834,102201,0.0,1.0
2016-02-17,44.56,44.82,43.39,43.63,41.1981973420265,140636,0.0,1.0
2016-02-16,42.46,44.9375,41.255,44.25,41.7836404397129,130746,0.0,1.0
2016-02-12,44.11,44.455,41.22,42.07,39.7251469672027,152576,0.0,1.0
2016-02-11,44.25,45.5399,40.5,43.49,41.0660005135167,136146,0.0,1.0
2016-02-10,45.28,45.44,44.6,44.88,42.3785261680071,62998,0.0,1.0
2016-02-09,46.79,46.79,45.01,45.02,42.5107229965169,64850,0.0,1.0
2016-02-08,45.26,47.53,44.89,46.83,44.2198391365368,153831,0.0,1.0
2016-02-05,45.03,46.33,44.39,45.23,42.7090182392817,156068,0.0,1.0
2016-02-04,46.46,47.42,44.79,45.41,42.8789855902229,93325,0.0,1.0
2016-02-03,43.66,46.87,43.66,46.41,43.8232486510073,179171,0.0,1.0
2016-02-02,43.06,43.67,42.56,42.78,40.3955737403597,50242,0.0,1.0
2016-02-01,43.77,44.2,43.1,43.62,41.1887547114187,87810,0.0,1.0
2016-01-29,42.01,44.05,42.01,43.91,41.4625909990461,95365,0.0,1.0
2016-01-28,42.06,42.7506,41.64,42.01,39.6684911835557,58734,0.0,1.0
2016-01-27,43.62,43.87,41.81,41.91,39.5740648774772,82075,0.0,1.0
2016-01-26,42.7,44.01,42.2501,43.66,41.22652523385,70841,0.0,1.0
2016-01-25,43.2,43.36,42.39,42.44,40.074524299693,61869,0.0,1.0
2016-01-22,42.87,43.44,42.76,43.33,40.9149184237912,52522,0.0,1.0
2016-01-21,42.23,43.04,41.74,42.27,39.9139995793596,109196,0.0,1.0
2016-01-20,40.99,42.72,40.06,42.41,40.0461964078694,137203,0.0,1.0
2016-01-19,42.63,42.63,40.86,41.52,39.2058022837713,119207,0.0,1.0
2016-01-15,41.05,42.42,40.86,42.35,39.9895406242224,80581,0.0,1.0
2016-01-14,40.77,42.68,40.68,42.03,39.6873764447713,78439,0.0,1.0
2016-01-13,41.67,42.14,39.83,40.66,38.3937360514966,82886,0.0,1.0
2016-01-12,41.54,41.67,40.555,41.55,39.2341301755948,124482,0.0,1.0
2016-01-11,41.73,41.94,40.26,40.98,38.6959002309477,161095,0.0,1.0
2016-01-08,40.4,41.4,39.06,41.3,38.9980644103987,226545,0.0,1.0
2016-01-07,41.6,42.53,40.15,40.62,38.3559655290652,203168,0.0,1.0
2016-01-06,43.03,43.7075,41.7,42.28,39.9234422099675,201526,0.0,1.0
2016-01-05,45.21,45.21,43.0,43.72,41.2831810174971,89055,0.0,1.0
2016-01-04,45.79,45.79,44.14,45.13,42.6145919332032,108798,0.0,1.0
2015-12-31,47.02,47.02,46.15,46.22,43.6438386694583,45696,0.0,1.0
2015-12-30,48.03,48.4,46.81,47.11,44.4842327935565,103672,0.0,1.0
2015-12-29,47.63,48.26,47.22,47.92,45.2490858727919,92823,0.0,1.0
2015-12-28,47.37,48.1,47.21,47.55,44.8997085403016,111732,0.0,1.0
2015-12-24,47.84,48.2,46.96,47.59,44.937479062733,27331,0.0,1.0
2015-12-23,47.6,48.41,45.4011,47.64,44.9846922157722,77794,0.0,1.0
2015-12-22,46.32,47.92,45.93,47.43,44.7863969730075,84303,0.0,1.0
2015-12-21,46.18,46.83,45.75,46.37,43.785478128576,70957,0.39,1.0
2015-12-18,47.84,47.84,45.22,46.41,43.4577425138411,267082,0.0,1.0
2015-12-17,48.83,49.06,47.88,48.14,45.0776928381019,65597,0.0,1.0
2015-12-16,48.38,49.12,48.2,48.68,45.5833420722643,48933,0.0,1.0
2015-12-15,48.57,48.9,47.975,48.34,45.2649703322361,93015,0.0,1.0
2015-12-14,49.32,49.895,48.21,48.4,45.3211535804764,163584,0.0,1.0
2015-12-11,50.24,50.24,48.56,49.1,45.9766248099461,174852,0.0,1.0
2015-12-10,46.23,50.87,45.9,50.24,47.044106526511,146517,0.0,1.0
