,ANIP_Open,ANIP_High,ANIP_Low,ANIP_Close,ANIP_Adj Close,ANIP_Volume,ANIP_Dividend Amount,ANIP_Split Coefficient
2011-05-24,2.8,3.04,2.75,2.86,102.96,7689600,0.0,1.0
2011-05-23,2.67,2.89,2.62,2.8,100.8,8398800,0.0,1.0
2011-05-20,2.65,2.68,2.51,2.63,94.6799999999996,3927600,0.0,1.0
2011-05-19,2.44,2.48,2.37,2.449,88.1639999999996,1260000,0.0,1.0
2011-05-18,2.38,2.49,2.36,2.43,87.4799999999997,1782000,0.0,1.0
2011-05-17,2.42,2.47,2.35,2.36,84.9599999999997,1933200,0.0,1.0
2011-05-16,2.61,2.69,2.41,2.46,88.5599999999996,3542400,0.0,1.0
2011-05-13,2.63,2.69,2.6,2.61,93.9599999999996,3787200,0.0,1.0
2011-05-12,2.32,2.56,2.32,2.54,91.4399999999996,4996800,0.0,1.0
2011-05-11,2.35,2.37,2.3,2.33,83.8799999999997,1004400,0.0,1.0
2011-05-10,2.31,2.45,2.28,2.35,84.5999999999997,3175200,0.0,1.0
2011-05-09,2.3,2.35,2.28,2.31,83.1599999999997,626400,0.0,1.0
2011-05-06,2.39,2.41,2.3,2.32,83.5199999999997,1440000,0.0,1.0
2011-05-05,2.27,2.4,2.22,2.35,84.5999999999997,1998000,0.0,1.0
2011-05-04,2.32,2.33,2.26,2.28,82.0799999999997,1303200,0.0,1.0
2011-05-03,2.36,2.39,2.3,2.31,83.1599999999997,1198800,0.0,1.0
2011-05-02,2.3,2.4,2.27,2.36,84.9599999999997,1422000,0.0,1.0
2011-04-29,2.38,2.42,2.23,2.33,83.8799999999997,2152800,0.0,1.0
2011-04-28,2.34,2.4,2.31,2.39,86.0399999999997,2498400,0.0,1.0
2011-04-27,2.26,2.34,2.24,2.33,83.8799999999997,2836800,0.0,1.0
2011-04-26,2.13,2.27,2.12,2.24,80.6399999999997,3798000,0.0,1.0
2011-04-25,2.11,2.13,2.08,2.12,76.3199999999997,1126800,0.0,1.0
2011-04-21,2.12,2.13,2.1,2.11,75.9599999999997,874800,0.0,1.0
2011-04-20,2.12,2.12,2.1,2.105,75.7799999999997,810000,0.0,1.0
2011-04-19,2.1,2.13,2.08,2.11,75.9599999999997,1004400,0.0,1.0
2011-04-18,2.11,2.15,2.09,2.11,75.9599999999997,3348000,0.0,1.0
2011-04-15,2.06,2.09,2.05,2.08,74.8799999999997,1047600,0.0,1.0
2011-04-14,2.02,2.08,2.0,2.07,74.5199999999997,838800,0.0,1.0
2011-04-13,2.02,2.08,1.95,2.04,73.4399999999997,1958400,0.0,1.0
2011-04-12,2.01,2.02,1.93,1.93,69.4799999999997,928800,0.0,1.0
2011-04-11,2.09,2.09,2.01,2.01,72.3599999999997,644400,0.0,1.0
2011-04-08,2.09,2.09,2.01,2.06,74.1599999999997,964800,0.0,1.0
2011-04-07,2.13,2.13,2.01,2.07,74.5199999999997,1051200,0.0,1.0
2011-04-06,2.11,2.12,2.08,2.12,76.3199999999997,1123200,0.0,1.0
2011-04-05,2.12,2.12,2.05,2.09,75.2399999999997,1047600,0.0,1.0
2011-04-04,2.04,2.11,2.01,2.1,75.5999999999997,2671200,0.0,1.0
2011-04-01,2.0,2.06,1.98,1.99,71.6399999999997,1155600,0.0,1.0
2011-03-31,1.98,1.99,1.93,1.98,71.2799999999997,1472400,0.0,1.0
2011-03-30,2.02,2.03,1.94,1.97,70.9199999999997,1317600,0.0,1.0
2011-03-29,1.88,1.99,1.87,1.98,71.2799999999997,1825200,0.0,1.0
2011-03-28,1.85,1.89,1.85,1.87,67.3199999999997,457200,0.0,1.0
2011-03-25,1.86,1.88,1.84,1.85,66.5999999999997,792000,0.0,1.0
2011-03-24,1.81,1.85,1.76,1.84,66.2399999999997,1112400,0.0,1.0
2011-03-23,1.86,1.87,1.79,1.81,65.1599999999997,997200,0.0,1.0
2011-03-22,1.9,1.91,1.83,1.86,66.9599999999997,788400,0.0,1.0
2011-03-21,1.9,1.91,1.85,1.88,67.6799999999997,1008000,0.0,1.0
2011-03-18,1.88,1.9,1.84,1.88,67.6799999999997,1555200,0.0,1.0
2011-03-17,1.91,1.91,1.848,1.85,66.5999999999997,1148400,0.0,1.0
2011-03-16,1.88,1.92,1.74,1.83,65.8799999999997,2026800,0.0,1.0
2011-03-15,1.79,1.83,1.73,1.79,64.4399999999997,1364400,0.0,1.0
2011-03-14,1.89,1.93,1.84,1.84,66.2399999999997,961200,0.0,1.0
2011-03-11,1.87,1.95,1.85,1.89,68.0399999999997,1137600,0.0,1.0
2011-03-10,1.95,1.95,1.87,1.87,67.3199999999997,1684800,0.0,1.0
2011-03-09,1.96,1.96,1.93,1.93,69.4799999999997,95054,0.0,1.0
2011-03-08,1.95,1.99,1.9,1.95,70.1999999999997,285666,0.0,1.0
2011-03-07,1.96,1.98,1.95,1.95,70.1999999999997,1922400,0.0,1.0
2011-03-04,1.96,1.99,1.92,1.98,71.2799999999997,10980000,0.0,1.0
2011-03-03,2.3,2.54,2.1299,2.15,77.3999999999997,10666800,0.0,1.0
2011-03-02,2.06,2.08,2.01,2.03,73.0799999999997,666000,0.0,1.0
2011-03-01,2.16,2.18,2.05,2.05,73.7999999999997,802800,0.0,1.0
2011-02-28,2.16,2.24,2.12,2.15,77.3999999999997,925200,0.0,1.0
2011-02-25,2.11,2.21,2.09,2.14,77.0399999999997,1342800,0.0,1.0
2011-02-24,2.05,2.15,2.01,2.12,76.3199999999997,1519200,0.0,1.0
2011-02-23,2.03,2.1,1.96,1.96,70.5599999999997,1238400,0.0,1.0
2011-02-22,2.07,2.07,1.99,2.02,72.7199999999997,1306800,0.0,1.0
2011-02-18,2.2,2.2,2.08,2.09,75.2399999999997,1576800,0.0,1.0
2011-02-17,2.1,2.19,2.08,2.19,78.8399999999997,1119600,0.0,1.0
2011-02-16,2.04,2.12,2.04,2.12,76.3199999999997,1209600,0.0,1.0
2011-02-15,2.19,2.19,1.97,2.06,74.1599999999997,3675600,0.0,1.0
2011-02-14,2.5,2.53,2.2,2.21,79.5599999999997,6354000,0.0,1.0
2011-02-11,2.29,2.32,2.21,2.31,83.1599999999997,2113200,0.0,1.0
2011-02-10,2.21,2.29,2.12,2.22,79.9199999999997,2210400,0.0,1.0
2011-02-09,2.35,2.53,2.12,2.15,77.3999999999997,6300000,0.0,1.0
2011-02-08,2.18,2.33,2.17,2.31,83.1599999999997,3895200,0.0,1.0
2011-02-07,2.09,2.15,2.08,2.14,77.0399999999997,1533600,0.0,1.0
2011-02-04,2.0,2.08,1.98,2.06,74.1599999999997,1962000,0.0,1.0
2011-02-03,1.93,2.02,1.9,1.99,71.6399999999997,1040400,0.0,1.0
2011-02-02,1.95,1.96,1.9,1.93,69.4799999999997,842400,0.0,1.0
2011-02-01,1.86,1.92,1.84,1.92,69.1199999999997,817200,0.0,1.0
2011-01-31,1.87,1.88,1.84,1.86,66.9599999999997,1450800,0.0,1.0
2011-01-28,1.9,1.9,1.83,1.86,66.9599999999997,1443600,0.0,1.0
2011-01-27,1.97,1.97,1.88,1.9,68.3999999999997,1062000,0.0,1.0
2011-01-26,1.98,2.01,1.93,1.94,69.8399999999997,1357200,0.0,1.0
2011-01-25,2.0,2.06,1.93,1.97,70.9199999999997,8787600,0.0,1.0
2011-01-24,1.84,1.9,1.84,1.87,67.3199999999997,1134000,0.0,1.0
2011-01-21,1.92,1.95,1.83,1.85,66.5999999999997,1285200,0.0,1.0
2011-01-20,1.91,1.93,1.85,1.92,69.1199999999997,1634400,0.0,1.0
2011-01-19,1.87,1.97,1.85,1.91,68.7599999999997,3337200,0.0,1.0
2011-01-18,1.79,1.84,1.75,1.82,65.5199999999997,1317600,0.0,1.0
2011-01-14,1.72,1.86,1.69,1.76,63.3599999999998,3387600,0.0,1.0
2011-01-13,1.7,1.73,1.69,1.72,61.9199999999998,1263600,0.0,1.0
2011-01-12,1.72,1.73,1.68,1.72,61.9199999999998,1036800,0.0,1.0
2011-01-11,1.72,1.74,1.66,1.71,61.5599999999998,1159200,0.0,1.0
2011-01-10,1.67,1.72,1.67,1.72,61.9199999999998,2214000,0.0,1.0
2011-01-07,1.7,1.71,1.65,1.67,60.1199999999998,1198800,0.0,1.0
2011-01-06,1.7,1.76,1.68,1.7,61.1999999999998,2185200,0.0,1.0
2011-01-05,1.67,1.71,1.65,1.68,60.4799999999998,1285200,0.0,1.0
2011-01-04,1.66,1.68,1.62,1.67,60.1199999999998,1756800,0.0,1.0
2011-01-03,1.7,1.7,1.62,1.66,59.7599999999998,1868400,0.0,1.0
2010-12-31,1.7,1.7001,1.64,1.64,59.0399999999998,1407600,0.0,1.0
2010-12-30,1.61,1.69,1.6,1.66,59.7599999999998,2235600,0.0,1.0
2010-12-29,1.67,1.67,1.6,1.61,57.9599999999998,2505600,0.0,1.0
2010-12-28,1.76,1.76,1.61,1.61,57.9599999999998,8445600,0.0,1.0
2010-12-27,1.75,2.1685,1.72,2.0,71.9999999999997,10494000,0.0,1.0
2010-12-23,1.52,1.58,1.5,1.575,56.6999999999998,561600,0.0,1.0
2010-12-22,1.53,1.55,1.5,1.52,54.7199999999998,216000,0.0,1.0
2010-12-21,1.55,1.55,1.5,1.55,55.7999999999998,388800,0.0,1.0
2010-12-20,1.51,1.6,1.49,1.57,56.5199999999998,349200,0.0,1.0
2010-12-17,1.5,1.56,1.49,1.56,56.1599999999998,554400,0.0,1.0
2010-12-16,1.48,1.525,1.47,1.5,53.9999999999998,360000,0.0,1.0
2010-12-15,1.5,1.53,1.47,1.48,53.2799999999998,183600,0.0,1.0
2010-12-14,1.49,1.54,1.49,1.51,54.3599999999998,241200,0.0,1.0
2010-12-13,1.48,1.5,1.43,1.5,53.9999999999998,432000,0.0,1.0
2010-12-10,1.47,1.49,1.44,1.49,53.6399999999998,280800,0.0,1.0
2010-12-09,1.42,1.47,1.4,1.47,52.9199999999998,309600,0.0,1.0
2010-12-08,1.42,1.46,1.4,1.4,50.3999999999998,280800,0.0,1.0
2010-12-07,1.44,1.5,1.42,1.43,51.4799999999998,208800,0.0,1.0
2010-12-06,1.44,1.48,1.419,1.43,51.4799999999998,288000,0.0,1.0
2010-12-03,1.47,1.5,1.44,1.45,52.1999999999998,248400,0.0,1.0
2010-12-02,1.45,1.5,1.45,1.48,53.2799999999998,226800,0.0,1.0
2010-12-01,1.5,1.51,1.44,1.45,52.1999999999998,212400,0.0,1.0
2010-11-30,1.5,1.54,1.46,1.47,52.9199999999998,226800,0.0,1.0
2010-11-29,1.42,1.51,1.42,1.5,53.9999999999998,237600,0.0,1.0
2010-11-26,1.47,1.48,1.4,1.4,50.3999999999998,75600,0.0,1.0
2010-11-24,1.48,1.49,1.44,1.49,53.6399999999998,176400,0.0,1.0
2010-11-23,1.47,1.48,1.44,1.46,52.5599999999998,140400,0.0,1.0
2010-11-22,1.48,1.54,1.46,1.48,53.2799999999998,194400,0.0,1.0
2010-11-19,1.47,1.51,1.46,1.5,53.9999999999998,133200,0.0,1.0
2010-11-18,1.46,1.5,1.45,1.48,53.2799999999998,115200,0.0,1.0
2010-11-17,1.47,1.51,1.44,1.45,52.1999999999998,154800,0.0,1.0
2010-11-16,1.49,1.51,1.46,1.46,52.5599999999998,183600,0.0,1.0
2010-11-15,1.53,1.56,1.48,1.49,53.6399999999998,144000,0.0,1.0
2010-11-12,1.56,1.59,1.53,1.53,55.0799999999998,198000,0.0,1.0
2010-11-11,1.57,1.61,1.53,1.59,57.2399999999998,162000,0.0,1.0
2010-11-10,1.54,1.58,1.5,1.58,56.8799999999998,266400,0.0,1.0
2010-11-09,1.61,1.64,1.55,1.55,55.7999999999998,219600,0.0,1.0
2010-11-08,1.64,1.64,1.5601,1.61,57.9599999999998,230400,0.0,1.0
2010-11-05,1.57,1.64,1.56,1.63,58.6799999999998,399600,0.0,1.0
2010-11-04,1.47,1.57,1.45,1.57,56.5199999999998,374400,0.0,1.0
2010-11-03,1.51,1.52,1.42,1.47,52.9199999999998,338400,0.0,1.0
2010-11-02,1.53,1.53,1.5,1.51,54.3599999999998,288000,0.0,1.0
2010-11-01,1.5,1.545,1.5,1.5,53.9999999999998,198000,0.0,1.0
2010-10-29,1.52,1.54,1.5,1.5,53.9999999999998,352800,0.0,1.0
2010-10-28,1.53,1.54,1.52,1.52,54.7199999999998,183600,0.0,1.0
2010-10-27,1.53,1.569,1.5,1.53,55.0799999999998,450000,0.0,1.0
2010-10-26,1.58,1.59,1.54,1.57,56.5199999999998,255600,0.0,1.0
2010-10-25,1.58,1.59,1.53,1.56,56.1599999999998,255600,0.0,1.0
2010-10-22,1.61,1.629,1.54,1.56,56.1599999999998,406800,0.0,1.0
2010-10-21,1.69,1.701,1.61,1.61,57.9599999999998,237600,0.0,1.0
2010-10-20,1.63,1.7,1.63,1.68,60.4799999999998,291600,0.0,1.0
2010-10-19,1.68,1.68,1.6,1.62,58.3199999999998,378000,0.0,1.0
2010-10-18,1.69,1.69,1.61,1.68,60.4799999999998,342000,0.0,1.0
2010-10-15,1.71,1.71,1.6,1.65,59.3999999999998,630000,0.0,1.0
2010-10-14,1.72,1.72,1.67,1.68,60.4799999999998,259200,0.0,1.0
2010-10-13,1.7,1.8,1.68,1.69,60.8399999999998,1702800,0.0,1.0
2010-10-12,1.7,1.7,1.67,1.69,60.8399999999998,241200,0.0,1.0
2010-10-11,1.73,1.75,1.66,1.68,60.4799999999998,669600,0.0,1.0
2010-10-08,1.67,1.71,1.65,1.7,61.1999999999998,583200,0.0,1.0
2010-10-07,1.68,1.7,1.665,1.67,60.1199999999998,284400,0.0,1.0
2010-10-06,1.67,1.71,1.66,1.67,60.1199999999998,410400,0.0,1.0
2010-10-05,1.67,1.69,1.66,1.67,60.1199999999998,439200,0.0,1.0
2010-10-04,1.65,1.69,1.65,1.66,59.7599999999998,273600,0.0,1.0
2010-10-01,1.7,1.73,1.65,1.7,61.1999999999998,349200,0.0,1.0
2010-09-30,1.65,1.71,1.61,1.68,60.4799999999998,1321200,0.0,1.0
2010-09-29,1.51,1.68,1.5,1.64,59.0399999999998,1314000,0.0,1.0
2010-09-28,1.44,1.5,1.44,1.5,53.9999999999998,273600,0.0,1.0
2010-09-27,1.43,1.48,1.41,1.44,51.8399999999998,460800,0.0,1.0
2010-09-24,1.41,1.45,1.4,1.42,51.1199999999998,241200,0.0,1.0
2010-09-23,1.39,1.42,1.38,1.4,50.3999999999998,208800,0.0,1.0
2010-09-22,1.38,1.43,1.38,1.39,50.0399999999998,201600,0.0,1.0
2010-09-21,1.42,1.48,1.38,1.38,49.6799999999998,295200,0.0,1.0
2010-09-20,1.35,1.46,1.3499,1.43,51.4799999999998,597600,0.0,1.0
2010-09-17,1.38,1.38,1.32,1.34,48.2399999999998,338400,0.0,1.0
2010-09-16,1.32,1.38,1.32,1.35,48.5999999999998,205200,0.0,1.0
2010-09-15,1.35,1.35,1.3,1.32,47.5199999999998,352800,0.0,1.0
2010-09-14,1.39,1.4,1.34,1.35,48.5999999999998,370800,0.0,1.0
2010-09-13,1.4,1.4,1.35,1.3825,49.7699999999998,194400,0.0,1.0
2010-09-10,1.32,1.4,1.31,1.4,50.3999999999998,320400,0.0,1.0
2010-09-09,1.34,1.34,1.31,1.31,47.1599999999998,154800,0.0,1.0
2010-09-08,1.34,1.34,1.3,1.32,47.5199999999998,342000,0.0,1.0
2010-09-07,1.37,1.4,1.32,1.33,47.8799999999998,432000,0.0,1.0
2010-09-03,1.4,1.4,1.36,1.38,49.6799999999998,198000,0.0,1.0
2010-09-02,1.42,1.42,1.37,1.39,50.0399999999998,194400,0.0,1.0
2010-09-01,1.33,1.4,1.32,1.4,50.3999999999998,493200,0.0,1.0
2010-08-31,1.39,1.4,1.29,1.31,47.1599999999998,518400,0.0,1.0
2010-08-30,1.43,1.43,1.38,1.38,49.6799999999998,162000,0.0,1.0
2010-08-27,1.41,1.45,1.39,1.43,51.4799999999998,183600,0.0,1.0
2010-08-26,1.41,1.45,1.39,1.4,50.3999999999998,144000,0.0,1.0
2010-08-25,1.39,1.41,1.38,1.41,50.7599999999998,270000,0.0,1.0
2010-08-24,1.4,1.42,1.39,1.395,50.2199999999998,248400,0.0,1.0
2010-08-23,1.41,1.45,1.4,1.4,50.3999999999998,194400,0.0,1.0
2010-08-20,1.4,1.44,1.38,1.41,50.7599999999998,280800,0.0,1.0
2010-08-19,1.46,1.47,1.4,1.4,50.3999999999998,306000,0.0,1.0
2010-08-18,1.46,1.51,1.45,1.47,52.9199999999998,158400,0.0,1.0
2010-08-17,1.46,1.48,1.45,1.46,52.5599999999998,136800,0.0,1.0
2010-08-16,1.46,1.65,1.43,1.45,52.1999999999998,284400,0.0,1.0
2010-08-13,1.5,1.55,1.43,1.46,52.5599999999998,273600,0.0,1.0
2010-08-12,1.45,1.58,1.45,1.47,52.9199999999998,288000,0.0,1.0
2010-08-11,1.53,1.55,1.45,1.46,52.5599999999998,349200,0.0,1.0
2010-08-10,1.55,1.65,1.54,1.54,55.4399999999998,241200,0.0,1.0
2010-08-09,1.6,1.62,1.55,1.56,56.1599999999998,302400,0.0,1.0
2010-08-06,1.6,1.649,1.58,1.59,57.2399999999998,172800,0.0,1.0
2010-08-05,1.7,1.71,1.6,1.6,57.5999999999998,262800,0.0,1.0
2010-08-04,1.62,1.74,1.58,1.68,60.4799999999998,471600,0.0,1.0
2010-08-03,1.66,1.66,1.6,1.61,57.9599999999998,158400,0.0,1.0
2010-08-02,1.64,1.655,1.6,1.63,58.6799999999998,226800,0.0,1.0
2010-07-30,1.69,1.72,1.59,1.61,57.9599999999998,608400,0.0,1.0
2010-07-29,1.7,1.73,1.64,1.72,61.9199999999998,367200,0.0,1.0
2010-07-28,1.69,1.72,1.64,1.65,59.3999999999998,201600,0.0,1.0
2010-07-27,1.7,1.7,1.67,1.7,61.1999999999998,266400,0.0,1.0
2010-07-26,1.62,1.68,1.6,1.67,60.1199999999998,237600,0.0,1.0
2010-07-23,1.57,1.62,1.555,1.62,58.3199999999998,187200,0.0,1.0
2010-07-22,1.59,1.59,1.53,1.58,56.8799999999998,291600,0.0,1.0
2010-07-21,1.65,1.65,1.55,1.56,56.1599999999998,248400,0.0,1.0
2010-07-20,1.6,1.65,1.58,1.64,59.0399999999998,223200,0.0,1.0
2010-07-19,1.62,1.63,1.6,1.61,57.9599999999998,298800,0.0,1.0
2010-07-16,1.68,1.72,1.62,1.63,58.6799999999998,295200,0.0,1.0
2010-07-15,1.67,1.72,1.62,1.7,61.1999999999998,226800,0.0,1.0
2010-07-14,1.75,1.75,1.66,1.66,59.7599999999998,183600,0.0,1.0
2010-07-13,1.69,1.73,1.63,1.72,61.9199999999998,316800,0.0,1.0
2010-07-12,1.64,1.69,1.64,1.66,59.7599999999998,172800,0.0,1.0
2010-07-09,1.72,1.72,1.6,1.64,59.0399999999998,252000,0.0,1.0
2010-07-08,1.72,1.73,1.62,1.72,61.9199999999998,370800,0.0,1.0
2010-07-07,1.6,1.64,1.58,1.6,57.5999999999998,399600,0.0,1.0
2010-07-06,1.63,1.7,1.59,1.59,57.2399999999998,406800,0.0,1.0
2010-07-02,1.63,1.64,1.56,1.61,57.9599999999998,360000,0.0,1.0
2010-07-01,1.75,1.76,1.62,1.63,58.6799999999998,547200,0.0,1.0
2010-06-30,1.79,1.83,1.75,1.76,63.3599999999998,471600,0.0,1.0
2010-06-29,1.85,1.9,1.78,1.8,64.7999999999997,568800,0.0,1.0
2010-06-28,1.89,1.89,1.83,1.88,67.6799999999997,385200,0.0,1.0
2010-06-25,1.92,1.93,1.85,1.9,68.3999999999997,6652800,0.0,1.0
2010-06-24,1.92,1.93,1.87,1.89,68.0399999999997,450000,0.0,1.0
2010-06-23,1.85,1.95,1.85,1.9,68.3999999999997,320400,0.0,1.0
2010-06-22,1.88,1.9,1.83,1.86,66.9599999999997,450000,0.0,1.0
2010-06-21,2.09,2.09,1.82,1.89,68.0399999999997,1116000,0.0,1.0
2010-06-18,2.05,2.09,2.02,2.09,75.2399999999997,295200,0.0,1.0
2010-06-17,2.07,2.07,2.02,2.05,73.7999999999997,180000,0.0,1.0
2010-06-16,2.0,2.06,2.0,2.05,73.7999999999997,388800,0.0,1.0
2010-06-15,1.97,2.03,1.97,2.03,73.0799999999997,190800,0.0,1.0
2010-06-14,1.98,1.99,1.95,1.99,71.6399999999997,302400,0.0,1.0
2010-06-11,1.91,1.95,1.86,1.95,70.1999999999997,122400,0.0,1.0
2010-06-10,1.83,1.91,1.83,1.89,68.0399999999997,205200,0.0,1.0
2010-06-09,1.94,1.94,1.78,1.83,65.8799999999997,450000,0.0,1.0
2010-06-08,1.9,1.98,1.86,1.88,67.6799999999997,349200,0.0,1.0
2010-06-07,2.04,2.06,1.88,1.9,68.3999999999997,673200,0.0,1.0
2010-06-04,1.91,1.98,1.87,1.94,69.8399999999997,288000,0.0,1.0
2010-06-03,1.93,2.05,1.93,2.01,72.3599999999997,241200,0.0,1.0
2010-06-02,1.91,1.94,1.88,1.94,69.8399999999997,140400,0.0,1.0
2010-06-01,1.88,1.97,1.88,1.92,69.1199999999997,165600,0.0,1.0
2010-05-28,1.93,1.97,1.88,1.97,70.9199999999997,259200,0.0,1.0
2010-05-27,1.92,1.94,1.85,1.89,68.0399999999997,493200,0.0,1.0
2010-05-26,1.88,1.93,1.87,1.9,68.3999999999997,410400,0.0,1.0
2010-05-25,1.8,1.9,1.75,1.88,67.6799999999997,788400,0.0,1.0
2010-05-24,1.89,1.97,1.83,1.83,65.8799999999997,388800,0.0,1.0
2010-05-21,1.85,1.96,1.82,1.93,69.4799999999997,514800,0.0,1.0
2010-05-20,1.9,1.98,1.85,1.9,68.3999999999997,738000,0.0,1.0
2010-05-19,2.0,2.0199,1.85,1.95,70.1999999999997,601200,0.0,1.0
2010-05-18,2.2,2.2,2.0,2.02,72.7199999999997,702000,0.0,1.0
2010-05-17,2.3,2.33,2.11,2.18,78.4799999999997,633600,0.0,1.0
2010-05-14,2.39,2.39,2.18,2.3,82.7999999999997,565200,0.0,1.0
2010-05-13,2.39,2.39,2.28,2.31,83.1599999999997,414000,0.0,1.0
2010-05-12,2.4,2.4,2.35,2.37,85.3199999999997,831600,0.0,1.0
2010-05-11,2.2,2.35,2.2,2.33,83.8799999999997,540000,0.0,1.0
2010-05-10,2.22,2.28,2.16,2.24,80.6399999999997,601200,0.0,1.0
2010-05-07,2.2,2.23,2.04,2.09,75.2399999999997,622800,0.0,1.0
2010-05-06,2.28,2.39,2.0,2.16,77.7599999999997,1116000,0.0,1.0
2010-05-05,2.4,2.4,2.26,2.34,84.2399999999997,576000,0.0,1.0
2010-05-04,2.46,2.48,2.12,2.39,86.0399999999997,1184400,0.0,1.0
2010-05-03,2.44,2.5,2.38,2.44,87.8399999999996,1778400,0.0,1.0
2010-04-30,2.25,2.39,2.25,2.35,84.5999999999997,1684800,0.0,1.0
2010-04-29,2.14,2.25,2.0796,2.25,80.9999999999997,1350000,0.0,1.0
2010-04-28,2.14,2.15,2.07,2.12,76.3199999999997,399600,0.0,1.0
2010-04-27,2.2,2.23,2.1,2.1,75.5999999999997,730800,0.0,1.0
2010-04-26,2.25,2.25,2.11,2.17,78.1199999999997,1288800,0.0,1.0
2010-04-23,2.15,2.15,2.07,2.14,77.0399999999997,777600,0.0,1.0
2010-04-22,2.04,2.12,2.01,2.1,75.5999999999997,730800,0.0,1.0
2010-04-21,1.95,2.16,1.95,2.08,74.8799999999997,1875600,0.0,1.0
2010-04-20,1.9,2.06,1.84,2.06,74.1599999999997,2322000,0.0,1.0
2010-04-19,1.88,1.89,1.83,1.89,68.0399999999997,979200,0.0,1.0
2010-04-16,1.86,1.86,1.8,1.86,66.9599999999997,475200,0.0,1.0
2010-04-15,1.85,1.85,1.82,1.85,66.5999999999997,367200,0.0,1.0
2010-04-14,1.85,1.85,1.82,1.84,66.2399999999997,406800,0.0,1.0
2010-04-13,1.85,1.86,1.82,1.82,65.5199999999997,482400,0.0,1.0
2010-04-12,1.82,1.86,1.81,1.85,66.5999999999997,817200,0.0,1.0
2010-04-09,1.85,1.85,1.8,1.82,65.5199999999997,338400,0.0,1.0
2010-04-08,1.86,1.86,1.81,1.85,66.5999999999997,336277,0.0,1.0
2010-04-07,1.86,1.86,1.8,1.86,66.9599999999997,705484,0.0,1.0
2010-04-06,1.86,1.88,1.83,1.86,66.9599999999997,590400,0.0,1.0
2010-04-05,1.85,1.86,1.8,1.86,66.9599999999997,648000,0.0,1.0
2010-04-01,1.83,1.84,1.79,1.82,65.5199999999997,460800,0.0,1.0
2010-03-31,1.79,1.8,1.73,1.79,64.4399999999997,730800,0.0,1.0
2010-03-30,1.87,1.885,1.78,1.7899,64.4363999999998,1292400,0.0,1.0
2010-03-29,1.83,1.87,1.79,1.87,67.3199999999997,356400,0.0,1.0
2010-03-26,1.82,1.86,1.77,1.86,66.9599999999997,529200,0.0,1.0
2010-03-25,1.89,1.9,1.78,1.82,65.5199999999997,687600,0.0,1.0
2010-03-24,1.88,1.89,1.82,1.89,68.0399999999997,900000,0.0,1.0
2010-03-23,1.91,1.92,1.82,1.87,67.3199999999997,2520000,0.0,1.0
2010-03-22,1.76,1.78,1.73,1.74,62.6399999999998,316800,0.0,1.0
2010-03-19,1.77,1.87,1.72,1.78,64.0799999999997,572400,0.0,1.0
2010-03-18,1.8,1.84,1.72,1.77,63.7199999999998,918000,0.0,1.0
2010-03-17,1.87,1.87,1.79,1.86,66.9599999999997,752400,0.0,1.0
2010-03-16,1.87,1.9,1.8,1.86,66.9599999999997,835200,0.0,1.0
2010-03-15,1.88,1.9604,1.82,1.88,67.6799999999997,2376000,0.0,1.0
2010-03-12,1.87,1.87,1.73,1.82,65.5199999999997,1126800,0.0,1.0
2010-03-11,1.99,2.0801,1.79,1.8,64.7999999999997,10976400,0.0,1.0
2010-03-10,1.78,1.78,1.7,1.71,61.5599999999998,108000,0.0,1.0
2010-03-09,1.79,1.79,1.71,1.75,62.9999999999998,298800,0.0,1.0
2010-03-08,1.68,1.8,1.68,1.8,64.7999999999997,374400,0.0,1.0
2010-03-05,1.75,1.78,1.72,1.74,62.6399999999998,205200,0.0,1.0
2010-03-04,1.71,1.79,1.57,1.72,61.9199999999998,550800,0.0,1.0
2010-03-03,1.76,1.8,1.71,1.73,62.2799999999998,169200,0.0,1.0
2010-03-02,1.73,1.79,1.7,1.79,64.4399999999997,406800,0.0,1.0
2010-03-01,1.69,1.75,1.64,1.75,62.9999999999998,208800,0.0,1.0
2010-02-26,1.6,1.68,1.56,1.68,60.4799999999998,216000,0.0,1.0
2010-02-25,1.6,1.64,1.6,1.6,57.5999999999998,133200,0.0,1.0
2010-02-24,1.69,1.69,1.6,1.6,57.5999999999998,154800,0.0,1.0
2010-02-23,1.7,1.7,1.6,1.68,60.4799999999998,414000,0.0,1.0
2010-02-22,1.81,1.82,1.65,1.7,61.1999999999998,1764000,0.0,1.0
2010-02-19,1.72,1.88,1.63,1.8299,65.8763999999997,1688400,0.0,1.0
2010-02-18,1.63,1.75,1.63,1.68,60.4799999999998,1076400,0.0,1.0
2010-02-17,1.65,1.65,1.56,1.59,57.2399999999998,165600,0.0,1.0
2010-02-16,1.52,1.7,1.52,1.68,60.4799999999998,295200,0.0,1.0
2010-02-12,1.53,1.66,1.53,1.66,59.7599999999998,252000,0.0,1.0
2010-02-11,1.46,1.59,1.46,1.59,57.2399999999998,205200,0.0,1.0
2010-02-10,1.46,1.53,1.46,1.48,53.2799999999998,97200,0.0,1.0
2010-02-09,1.44,1.54,1.44,1.5,53.9999999999998,169200,0.0,1.0
2010-02-08,1.43,1.52,1.43,1.44,51.8399999999998,104400,0.0,1.0
2010-02-05,1.5,1.52,1.45,1.5,53.9999999999998,237600,0.0,1.0
