,AMG_Open,AMG_High,AMG_Low,AMG_Close,AMG_Adj Close,AMG_Volume,AMG_Dividend Amount,AMG_Split Coefficient
2023-05-30,142.75,142.75,140.31,141.84,141.792678266718,150966,0.0,1.0
2023-05-26,142.07,143.64,142.02,142.25,142.202541479418,143050,0.0,1.0
2023-05-25,140.94,142.72,139.9,141.46,141.412805045192,198269,0.0,1.0
2023-05-24,142.35,142.87,139.91,141.55,141.502775018711,330647,0.0,1.0
2023-05-23,141.82,143.62,141.82,143.18,143.132231205786,239368,0.0,1.0
2023-05-22,141.9,143.34,140.39,142.34,142.292511452938,138452,0.0,1.0
2023-05-19,143.74,144.02,140.97,141.39,141.342828399121,228294,0.0,1.0
2023-05-18,142.42,143.515,141.63,142.88,142.832331294055,203321,0.0,1.0
2023-05-17,141.84,143.53,140.865,142.69,142.642394683291,157352,0.0,1.0
2023-05-16,141.63,142.62,139.51,140.49,140.443128663926,210466,0.0,1.0
2023-05-15,142.12,143.475,141.64,142.18,142.132564833348,177069,0.0,1.0
2023-05-12,141.32,142.2,139.9,141.43,141.382815054018,195442,0.0,1.0
2023-05-11,140.5,141.6,139.98,140.33,140.283182044336,228572,0.0,1.0
2023-05-10,142.58,142.58,139.21,140.67,140.623068610965,187587,0.01,1.0
2023-05-09,140.91,142.05,140.565,140.69,140.633064564093,163048,0.0,1.0
2023-05-08,142.18,142.18,140.77,142.0,141.94253442392,122153,0.0,1.0
2023-05-05,140.31,142.0,140.255,141.59,141.532700345653,200515,0.0,1.0
2023-05-04,140.1,140.93,136.0,137.76,137.704250297459,221233,0.0,1.0
2023-05-03,144.05,146.615,141.0,141.32,141.262809611185,512565,0.0,1.0
2023-05-02,143.93,144.65,139.845,143.25,143.192028564975,370264,0.0,1.0
2023-05-01,142.87,146.46,142.87,145.13,145.071267753123,324255,0.0,1.0
2023-04-28,141.0,144.77,140.63,144.38,144.32157126849,417864,0.0,1.0
2023-04-27,140.07,141.63,139.09,141.63,141.572684158167,302989,0.0,1.0
2023-04-26,139.51,141.35,138.0,139.11,139.053703969799,193944,0.0,1.0
2023-04-25,141.4,142.71,139.92,140.08,140.023311423258,201145,0.0,1.0
2023-04-24,142.93,144.0557,141.58,142.94,142.882154017994,131148,0.0,1.0
2023-04-21,143.1,143.14,141.46,142.84,142.782194486709,176614,0.0,1.0
2023-04-20,142.27,144.01,142.2,143.11,143.052085221177,151947,0.0,1.0
2023-04-19,143.71,144.46,142.65,143.62,143.561878830728,209677,0.0,1.0
2023-04-18,142.88,144.24,141.72,143.91,143.851761471453,303748,0.0,1.0
2023-04-17,140.85,142.78,140.33,142.55,142.492311845984,156941,0.0,1.0
2023-04-14,141.8,142.895,139.66,141.61,141.55269225191,116634,0.0,1.0
2023-04-13,139.67,140.73,138.795,140.45,140.393161689011,163354,0.0,1.0
2023-04-12,139.99,140.25,137.74,139.11,139.053703969799,204903,0.0,1.0
2023-04-11,138.42,140.31,138.21,138.61,138.553906313377,180310,0.0,1.0
2023-04-10,137.02,139.24,137.02,137.94,137.884177453771,190419,0.0,1.0
2023-04-06,137.13,138.54,137.09,137.7,137.644274578688,135821,0.0,1.0
2023-04-05,136.43,137.31,135.48,137.14,137.084501203495,247901,0.0,1.0
2023-04-04,141.19,141.19,135.9,137.46,137.404371703606,415970,0.0,1.0
2023-04-03,141.52,142.36,139.45,140.27,140.213234532699,221678,0.0,1.0
2023-03-31,139.8,142.55,139.33,142.42,142.362364455314,314011,0.0,1.0
2023-03-30,139.62,140.82,138.2,139.0,138.943748485386,197037,0.0,1.0
2023-03-29,138.88,139.15,137.24,138.02,137.964145078799,215206,0.0,1.0
2023-03-28,137.23,138.6,136.67,137.34,137.284420266064,139434,0.0,1.0
2023-03-27,139.28,139.67,137.25,137.28,137.224444547294,431438,0.0,1.0
2023-03-24,134.84,136.72,133.06,136.69,136.634683312715,380071,0.0,1.0
2023-03-23,136.64,139.69,135.49,136.58,136.524727828303,374689,0.0,1.0
2023-03-22,137.95,140.37,135.35,135.47,135.415177031045,411857,0.0,1.0
2023-03-21,137.44,139.42,136.925,138.49,138.433954875835,352961,0.0,1.0
2023-03-20,135.08,136.91,133.88,134.3,134.245650515017,293748,0.0,1.0
2023-03-17,134.59,135.295,132.4,133.32,133.266047108429,731233,0.0,1.0
2023-03-16,134.58,139.315,134.37,136.61,136.554715687688,484961,0.0,1.0
2023-03-15,136.7,138.46,133.88,135.94,135.884986828082,510550,0.0,1.0
2023-03-14,141.96,144.34,139.89,141.33,141.272805564314,463670,0.0,1.0
2023-03-13,141.01,141.985,137.18,137.39,137.334400031707,490324,0.0,1.0
2023-03-10,151.25,151.41,143.46,144.49,144.431526752903,476935,0.0,1.0
2023-03-09,157.14,157.79,151.84,152.24,152.178390427447,265631,0.0,1.0
2023-03-08,157.22,158.46,156.18,157.49,157.426265819881,329580,0.0,1.0
2023-03-07,158.62,159.25,156.1,156.86,156.796520772789,270578,0.0,1.0
2023-03-06,160.49,161.61,157.6,158.22,158.155970398258,337774,0.0,1.0
2023-03-03,161.07,161.16,159.47,160.76,160.694942492883,226109,0.0,1.0
2023-03-02,159.65,160.51,158.5616,160.2,160.13516911769,271578,0.0,1.0
2023-03-01,158.62,161.48,158.62,161.02,160.954837274222,288048,0.0,1.0
2023-02-28,159.07,162.14,158.35,159.41,159.345488820543,474243,0.0,1.0
2023-02-27,160.94,161.46,157.59,158.14,158.07600277323,395637,0.0,1.0
2023-02-24,157.99,159.52,157.18,158.78,158.71574377345,219898,0.0,1.0
2023-02-23,162.05,162.92,159.43,159.86,159.795306711323,161252,0.0,1.0
2023-02-22,160.75,162.79,159.69,160.68,160.614974867855,509306,0.0,1.0
2023-02-21,164.04,164.94,160.615,160.78,160.71493439914,230862,0.0,1.0
2023-02-17,163.91,167.12,162.97,167.03,166.962405104418,268947,0.0,1.0
2023-02-16,163.44,165.68,162.435,164.47,164.403441103536,229126,0.0,1.0
2023-02-15,164.34,165.85,164.19,164.52,164.453420869178,171956,0.01,1.0
2023-02-14,166.55,168.89,163.86,165.75,165.672853030245,206794,0.0,1.0
2023-02-13,166.47,167.57,165.36,167.32,167.242122286701,198484,0.0,1.0
2023-02-10,163.85,166.61,163.24,166.35,166.272573765196,213712,0.0,1.0
2023-02-09,168.72,170.2,164.41,164.65,164.573365016168,212140,0.0,1.0
2023-02-08,168.64,170.28,167.0,167.7,167.621945418836,349055,0.0,1.0
2023-02-07,171.63,172.56,168.36,170.4,170.320688726116,404940,0.0,1.0
2023-02-06,170.69,173.14,167.51,170.63,170.550581674514,500248,0.0,1.0
2023-02-03,174.75,178.65,174.75,177.04,176.957598192909,351158,0.0,1.0
2023-02-02,177.93,180.63,175.405,176.79,176.707714553346,331231,0.0,1.0
2023-02-01,172.23,177.27,171.16,176.39,176.307900730045,295926,0.0,1.0
2023-01-31,168.03,172.74,167.675,172.74,172.659599592426,324709,0.0,1.0
2023-01-30,166.48,169.77,166.12,167.24,167.162159522041,221514,0.0,1.0
2023-01-27,166.45,168.78,165.7534,167.81,167.731894220244,174200,0.0,1.0
2023-01-26,165.11,167.47,164.46,167.36,167.282103669031,272205,0.0,1.0
2023-01-25,163.67,165.09,162.42,164.32,164.243518611945,251736,0.0,1.0
2023-01-24,164.96,166.29,163.95,164.79,164.713299854323,368880,0.0,1.0
2023-01-23,165.74,166.24,164.32,165.88,165.802792522818,289994,0.0,1.0
2023-01-20,163.3,165.645,162.21,165.42,165.343006626022,212358,0.0,1.0
2023-01-19,163.8,164.69,161.67,162.43,162.354398296849,491546,0.0,1.0
2023-01-18,167.07,169.27,164.92,165.39,165.313020589275,208171,0.0,1.0
2023-01-17,168.42,169.125,167.13,167.22,167.142168830875,199283,0.0,1.0
2023-01-13,168.52,169.895,168.12,168.42,168.341610300778,207166,0.0,1.0
2023-01-12,170.19,171.91,167.93,169.7,169.62101453534,292532,0.0,1.0
2023-01-11,169.9,172.01,169.9,170.06,169.980846976311,498990,0.0,1.0
2023-01-10,168.56,170.13,168.46,169.9,169.82092144699,203976,0.0,1.0
2023-01-09,165.39,169.245,165.375,168.99,168.911344998981,351004,0.0,1.0
2023-01-06,163.11,165.26,162.09,164.86,164.783267273401,191974,0.0,1.0
2023-01-05,161.35,162.54,160.05,161.21,161.134966135782,327093,0.0,1.0
2023-01-04,162.49,164.78,161.46,162.98,162.904142303888,296055,0.0,1.0
2023-01-03,160.94,162.3,158.79,160.56,160.485268672918,218852,0.0,1.0
2022-12-30,158.67,159.355,156.26,158.43,158.356260063842,187235,0.0,1.0
2022-12-29,157.76,161.21,157.76,160.53,160.455282636171,179823,0.0,1.0
2022-12-28,156.68,157.925,155.75,156.1,156.027344543115,217920,0.0,1.0
2022-12-27,157.86,158.9,155.985,156.94,156.866953572046,213913,0.0,1.0
2022-12-23,154.11,157.05,154.11,156.92,156.846962880881,176560,0.0,1.0
2022-12-22,155.52,155.52,152.405,155.33,155.257702933261,176988,0.0,1.0
2022-12-21,154.72,157.72,154.72,157.09,157.016883755784,366458,0.0,1.0
2022-12-20,151.95,155.06,151.95,153.48,153.408564000495,253609,0.0,1.0
2022-12-19,154.26,155.26,149.89,151.34,151.269560045836,358923,0.0,1.0
2022-12-16,152.79,155.55,151.49,154.97,154.89787049229,637112,0.0,1.0
2022-12-15,154.56,155.92,153.5,154.53,154.458075286659,184058,0.0,1.0
2022-12-14,156.94,159.3,155.12,157.11,157.036874446949,310140,0.0,1.0
2022-12-13,160.67,161.58,155.72,157.6,157.526646380493,577597,0.0,1.0
2022-12-12,154.37,156.55,154.01,155.2,155.127763440688,389706,0.0,1.0
2022-12-09,156.52,157.525,154.66,154.75,154.677972889475,215055,0.0,1.0
2022-12-08,158.92,159.66,156.733,157.15,157.076855829279,175451,0.0,1.0
2022-12-07,157.99,160.15,157.83,157.96,157.886478821463,286426,0.0,1.0
2022-12-06,160.41,161.18,157.08,157.99,157.916464858211,408131,0.0,1.0
2022-12-05,162.62,163.2249,159.29,160.63,160.555236091996,147800,0.0,1.0
2022-12-02,159.94,163.29,159.2101,162.48,162.404375024762,206321,0.0,1.0
2022-12-01,160.27,163.36,158.64,162.6,162.524319171752,228573,0.0,1.0
2022-11-30,159.0,161.03,154.96,160.42,160.345333834763,403361,0.0,1.0
2022-11-29,155.59,158.745,155.08,158.36,158.286292644764,365697,0.0,1.0
2022-11-28,158.31,159.27,155.06,155.11,155.037805330446,226745,0.0,1.0
2022-11-25,155.65,157.4,155.02,156.88,156.806981498551,98346,0.0,1.0
2022-11-23,157.14,158.7,156.47,156.74,156.667046660396,144025,0.0,1.0
2022-11-22,155.84,157.39,154.96,156.84,156.767000116221,222025,0.0,1.0
2022-11-21,153.4,156.44,153.37,155.43,155.357656389086,222681,0.0,1.0
2022-11-18,157.86,158.08,153.08,153.87,153.798382478213,284105,0.0,1.0
2022-11-17,152.36,155.43,152.12,155.3,155.227716896513,227734,0.0,1.0
2022-11-16,153.86,155.31,152.71,155.0,154.927856529038,264214,0.01,1.0
2022-11-15,157.06,157.06,154.065,156.13,156.047263014507,295530,0.0,1.0
2022-11-14,152.21,156.26,151.62,152.5,152.419186637496,332839,0.0,1.0
2022-11-11,158.0,159.29,153.68,153.93,153.848428846621,656674,0.0,1.0
2022-11-10,145.4,157.469,145.4,157.17,157.086711893871,661249,0.0,1.0
2022-11-09,141.89,143.66,140.25,141.44,141.365047593491,393625,0.0,1.0
2022-11-08,140.48,144.78,140.2975,143.68,143.603860564429,452287,0.0,1.0
2022-11-07,132.79,139.0,130.81,138.0,137.92687053098,684739,0.0,1.0
2022-11-04,123.12,125.08,121.55,123.91,123.844337155752,373035,0.0,1.0
2022-11-03,122.09,122.7699,120.25,121.0,120.935879233685,183709,0.0,1.0
2022-11-02,126.09,128.11,123.61,123.78,123.714406045831,135189,0.0,1.0
2022-11-01,125.96,127.01,124.82,126.57,126.50292755874,171245,0.0,1.0
2022-10-31,125.58,127.14,124.07,124.16,124.09420467483,379975,0.0,1.0
2022-10-28,125.46,127.32,124.19,127.14,127.072625502238,342895,0.0,1.0
2022-10-27,125.52,126.56,123.58,124.92,124.853801932826,267482,0.0,1.0
2022-10-26,124.84,126.03,123.77,123.85,123.784368951173,334079,0.0,1.0
2022-10-25,120.65,124.72,120.65,124.69,124.623923815275,264997,0.0,1.0
2022-10-24,120.34,120.97,118.602,120.38,120.316207786372,259219,0.0,1.0
2022-10-21,115.18,119.6,114.84,119.13,119.066870190983,240934,0.0,1.0
2022-10-20,118.51,119.32,115.175,115.5,115.438793813972,144521,0.0,1.0
2022-10-19,119.27,120.1882,116.15,117.8,117.737574989489,223343,0.0,1.0
2022-10-18,121.9,122.015,119.13,119.96,119.896430354321,265202,0.0,1.0
2022-10-17,117.48,118.94,117.0,118.47,118.407219940617,250582,0.0,1.0
2022-10-14,117.47,119.75,113.65,114.47,114.409339635372,262545,0.0,1.0
2022-10-13,110.0,117.3999,108.12,116.75,116.688131409362,217166,0.0,1.0
2022-10-12,114.46,114.75,111.78,112.88,112.820182214036,212206,0.0,1.0
2022-10-11,117.07,117.674,113.77,114.53,114.46930783995,240903,0.0,1.0
2022-10-10,119.76,120.1,117.09,118.64,118.57712985359,451194,0.0,1.0
2022-10-07,118.93,119.055,116.6,118.33,118.267294129934,468629,0.0,1.0
2022-10-06,120.05,121.66,119.57,120.42,120.356186589425,202515,0.0,1.0
2022-10-05,120.19,121.51,118.37,120.83,120.765969320712,178228,0.0,1.0
2022-10-04,118.94,121.89,118.94,121.89,121.825407601603,377009,0.0,1.0
2022-10-03,113.65,117.48,111.88,116.39,116.32832218189,417890,0.0,1.0
2022-09-30,112.77,114.59,111.2,111.85,111.790728035436,467514,0.0,1.0
2022-09-29,113.35,114.26,111.43,113.39,113.329911952955,258611,0.0,1.0
2022-09-28,113.87,115.94,113.87,115.28,115.218910397184,212512,0.0,1.0
2022-09-27,115.79,116.18,112.1,113.54,113.479832464402,233692,0.0,1.0
2022-09-26,115.42,117.02,114.1,114.25,114.189456218583,329353,0.0,1.0
2022-09-23,116.61,117.155,114.43,115.63,115.568724923893,282212,0.0,1.0
2022-09-22,121.2,121.28,117.55,118.27,118.207325925355,373161,0.0,1.0
2022-09-21,123.25,124.51,120.44,120.59,120.526096502398,226814,0.0,1.0
2022-09-20,123.79,123.93,121.54,122.01,121.94534401076,210179,0.0,1.0
2022-09-19,120.46,125.05,120.46,125.0,124.933759538931,324446,0.0,1.0
2022-09-16,123.36,123.36,120.95,122.12,122.055285719154,577619,0.0,1.0
2022-09-15,125.28,128.0,124.36,124.8,124.733865523669,219298,0.0,1.0
2022-09-14,127.79,127.82,124.83,125.78,125.713346198454,278929,0.0,1.0
2022-09-13,129.91,129.91,127.16,127.82,127.752265154129,412577,0.0,1.0
2022-09-12,133.51,134.92,132.43,133.64,133.569180998262,234841,0.0,1.0
2022-09-09,131.9,132.78,131.64,132.48,132.409795709741,214675,0.0,1.0
2022-09-08,126.35,130.51,125.05,130.41,130.340892651776,173675,0.0,1.0
2022-09-07,125.71,128.3,124.35,128.11,128.04211147626,151753,0.0,1.0
2022-09-06,125.96,125.96,122.87,125.0,124.933759538931,193021,0.0,1.0
2022-09-02,128.0,128.73,124.51,125.28,125.213611160298,193377,0.0,1.0
2022-09-01,126.01,126.87,124.1,126.68,126.612869267134,205208,0.0,1.0
2022-08-31,129.62,129.62,126.91,127.36,127.292508919026,177073,0.0,1.0
2022-08-30,128.76,130.3,126.79,127.46,127.392455926657,205047,0.0,1.0
2022-08-29,129.06,130.13,128.41,128.49,128.421910105258,145335,0.0,1.0
2022-08-26,135.12,137.605,130.49,130.54,130.470823761697,200728,0.0,1.0
2022-08-25,133.39,136.0,133.39,135.78,135.708046961569,167796,0.0,1.0
2022-08-24,132.84,134.57,132.37,133.17,133.099430062396,163891,0.0,1.0
2022-08-23,133.48,135.94,132.44,133.19,133.119419463922,127732,0.0,1.0
2022-08-22,133.99,134.12,132.5587,133.74,133.669128005893,162157,0.0,1.0
2022-08-19,140.72,140.72,136.66,136.71,136.637554132538,371022,0.0,1.0
2022-08-18,140.46,142.03,139.34,141.95,141.87477733241,231489,0.0,1.0
2022-08-17,139.08,140.66,137.57,139.94,139.865842479024,302278,0.0,1.0
2022-08-16,139.08,141.32,139.08,140.56,140.485513926337,171025,0.0,1.0
2022-08-15,139.29,140.91,139.0,139.84,139.765895471393,184271,0.0,1.0
2022-08-12,137.99,139.86,136.4,139.85,139.775890172156,179840,0.0,1.0
2022-08-11,135.98,137.49,135.365,136.27,136.197787298961,222432,0.0,1.0
2022-08-10,132.91,136.04,132.91,135.25,135.178327821124,233006,0.01,1.0
2022-08-09,131.48,131.84,129.39,130.23,130.151365016597,209765,0.0,1.0
2022-08-08,130.65,132.61,130.65,131.48,131.40061024635,197206,0.0,1.0
2022-08-05,129.19,131.13,129.07,129.81,129.7316186194,236312,0.0,1.0
2022-08-04,132.64,133.05,129.63,130.76,130.681044994012,197269,0.0,1.0
2022-08-03,129.47,132.03,127.78,131.86,131.780380796195,456359,0.0,1.0
2022-08-02,129.82,131.175,128.195,128.32,128.242518305534,537094,0.0,1.0
2022-08-01,128.78,132.91,126.1,129.51,129.431799764259,790723,0.0,1.0
2022-07-29,125.11,128.24,125.11,126.38,126.303689708958,393080,0.0,1.0
2022-07-28,123.87,125.85,121.32,125.6,125.524160685592,316376,0.0,1.0
2022-07-27,120.49,123.99,119.42,123.43,123.35547096674,184974,0.0,1.0
2022-07-26,121.07,121.62,118.89,118.95,118.878176063305,179480,0.0,1.0
2022-07-25,121.78,121.78,119.9916,121.54,121.466612179354,187728,0.0,1.0
2022-07-22,122.3,123.0,119.8,120.71,120.637113346797,191006,0.0,1.0
2022-07-21,120.99,121.77,119.62,121.57,121.496594064868,222213,0.0,1.0
2022-07-20,120.28,122.3,119.51,121.91,121.83638876736,174016,0.0,1.0
2022-07-19,117.27,120.55,117.27,120.45,120.377270339009,205532,0.0,1.0
2022-07-18,118.44,120.21,114.08,114.77,114.700700015011,189369,0.0,1.0
2022-07-15,115.49,116.65,113.555,116.59,116.519601069531,162859,0.0,1.0
2022-07-14,110.78,113.49,109.57,112.88,112.811841227624,218573,0.0,1.0
2022-07-13,111.95,114.5899,110.91,113.09,113.021714426223,191482,0.0,1.0
2022-07-12,114.47,118.62,114.21,114.96,114.890585289933,268270,0.0,1.0
2022-07-11,117.38,118.23,115.08,115.11,115.040494717504,150874,0.0,1.0
2022-07-08,121.85,122.03,119.45,119.66,119.587747353805,166890,0.0,1.0
2022-07-07,120.67,123.66,120.67,122.8,122.725851370945,252087,0.0,1.0
2022-07-06,119.94,121.0,117.2,118.97,118.898163986981,235349,0.0,1.0
2022-07-05,115.11,120.22,113.4273,120.13,120.057463560192,220729,0.0,1.0
2022-07-01,115.52,118.47,115.47,117.81,117.73886441377,136238,0.0,1.0
2022-06-30,115.05,118.77,114.22,116.6,116.529595031369,235482,0.0,1.0
2022-06-29,121.48,121.48,117.61,117.88,117.808822146636,257500,0.0,1.0
2022-06-28,124.33,125.0768,121.395,122.29,122.216159317205,214252,0.0,1.0
2022-06-27,124.28,124.28,121.5,122.48,122.406044592128,208458,0.0,1.0
2022-06-24,119.97,124.23,119.77,124.04,123.96510263886,395244,0.0,1.0
2022-06-23,117.48,118.71,115.91,118.54,118.468423627946,170549,0.0,1.0
2022-06-22,114.92,117.71,114.58,116.92,116.849401810186,241094,0.0,1.0
2022-06-21,118.33,118.75,116.98,117.63,117.558973100686,263162,0.0,1.0
2022-06-17,114.63,116.76,113.59,115.15,115.080470564856,759867,0.0,1.0
2022-06-16,116.27,116.27,112.38,113.52,113.451454785258,425365,0.0,1.0
2022-06-15,119.35,122.47,118.45,120.23,120.157403178572,224243,0.0,1.0
2022-06-14,119.44,121.04,116.87,118.13,118.058671192587,302458,0.0,1.0
2022-06-13,121.86,121.97,117.34,118.66,118.588351170002,417681,0.0,1.0
2022-06-10,129.99,130.625,126.45,126.47,126.3936353655,306781,0.0,1.0
2022-06-09,134.49,136.55,133.16,133.95,133.869118820342,305188,0.0,1.0
2022-06-08,136.39,136.96,134.9,135.46,135.378207057884,333918,0.0,1.0
2022-06-07,134.68,138.73,133.93,138.37,138.286449952749,273941,0.0,1.0
2022-06-06,135.35,137.88,133.38,136.21,136.127754195736,220055,0.0,1.0
2022-06-03,133.0,134.02,131.94,133.63,133.549312041525,145601,0.0,1.0
2022-06-02,131.17,134.49,131.08,134.49,134.408792759596,170949,0.0,1.0
2022-06-01,134.82,134.82,129.81,131.52,131.440586093702,193838,0.0,1.0
2022-05-31,133.71,134.33,130.25,133.62,133.539318079687,205604,0.0,1.0
2022-05-27,134.14,134.99,132.2801,134.28,134.198919560997,133871,0.0,1.0
2022-05-26,129.38,133.01,129.38,132.56,132.479958124857,129833,0.0,1.0
2022-05-25,123.89,129.09,123.89,127.79,127.712838328119,144392,0.0,1.0
2022-05-24,125.11,125.34,121.6,124.55,124.474794692599,164703,0.0,1.0
2022-05-23,129.82,129.82,126.3,126.95,126.873345533725,190405,0.0,1.0
2022-05-20,126.89,127.49,123.521,127.35,127.273104007246,228245,0.0,1.0
2022-05-19,122.79,126.785,121.47,124.53,124.454806768923,271850,0.0,1.0
2022-05-18,126.74,129.55,123.85,124.44,124.364861112381,174808,0.0,1.0
2022-05-17,127.07,129.26,125.16,129.0,128.92210771052,156528,0.0,1.0
2022-05-16,123.32,124.73,121.09,123.3,123.225549462846,152133,0.0,1.0
2022-05-13,121.44,125.9,121.44,124.85,124.77461354774,183740,0.0,1.0
2022-05-12,117.81,121.5,116.12,119.42,119.347892269692,333284,0.0,1.0
2022-05-11,123.76,124.63,117.91,118.18,118.108641001777,275800,0.01,1.0
2022-05-10,126.89,126.89,120.73,123.27,123.185144058627,289081,0.0,1.0
2022-05-09,126.72,128.2,124.28,124.98,124.893966937999,234765,0.0,1.0
2022-05-06,130.88,132.01,127.04,129.0,128.911199671963,284405,0.0,1.0
2022-05-05,133.38,133.38,129.23,131.17,131.079705899003,486179,0.0,1.0
2022-05-04,131.73,136.31,129.1,136.02,135.926367282018,269979,0.0,1.0
2022-05-03,127.92,133.07,127.92,130.1,130.010442459863,272063,0.0,1.0
2022-05-02,122.96,130.46,121.325,130.13,130.040421808624,547579,0.0,1.0
2022-04-29,130.65,132.46,125.2,125.57,125.483560796964,433575,0.0,1.0
2022-04-28,131.6,133.005,128.46,132.03,131.939113896816,261801,0.0,1.0
2022-04-27,127.27,131.16,127.27,129.54,129.450827949659,244651,0.0,1.0
2022-04-26,132.96,134.11,128.28,128.28,128.1916953017,315926,0.0,1.0
2022-04-25,131.33,134.99,129.68,134.62,134.527331006509,199488,0.0,1.0
2022-04-22,134.22,135.167,133.015,133.09,132.998384219702,230369,0.0,1.0
2022-04-21,141.67,142.2,134.98,135.31,135.21685602801,198206,0.0,1.0
2022-04-20,139.91,140.48,137.42,140.03,139.933606899728,179764,0.0,1.0
2022-04-19,131.98,138.06,131.98,137.85,137.755107556434,263033,0.0,1.0
2022-04-18,130.41,133.2165,130.1,132.04,131.949107013069,255274,0.0,1.0
2022-04-14,135.37,137.29,130.11,130.26,130.170332319921,239719,0.0,1.0
2022-04-13,131.43,135.14,131.35,134.96,134.867096959132,223737,0.0,1.0
2022-04-12,134.41,136.005,131.44,131.57,131.479430549148,389192,0.0,1.0
2022-04-11,132.73,135.91,132.73,134.16,134.067647658841,261856,0.0,1.0
2022-04-08,134.84,137.92,133.29,133.59,133.498040032384,344997,0.0,1.0
2022-04-07,134.95,136.35,131.92,135.03,134.937048772908,251334,0.0,1.0
2022-04-06,137.68,138.91,135.24,135.71,135.616580678155,288826,0.0,1.0
2022-04-05,143.12,143.64,139.66,139.68,139.583847830851,330471,0.0,1.0
2022-04-04,144.39,146.85,143.4,143.89,143.790949773633,141484,0.0,1.0
2022-04-01,143.79,145.386,140.3144,144.47,144.370550516344,270988,0.0,1.0
2022-03-31,146.07,146.8,140.72,140.95,140.852973595063,347247,0.0,1.0
2022-03-30,147.08,147.12,144.49,146.07,145.969449116927,282819,0.0,1.0
2022-03-29,145.71,148.13,143.8586,146.71,146.60900855716,208168,0.0,1.0
2022-03-28,143.64,143.64,139.8,142.82,142.721686334494,111896,0.0,1.0
2022-03-25,140.66,143.3,140.64,143.22,143.121410984639,172186,0.0,1.0
2022-03-24,140.8,140.8,138.78,140.66,140.563173223707,216149,0.0,1.0
2022-03-23,142.69,143.88,139.44,139.74,139.643806528372,151360,0.0,1.0
2022-03-22,143.66,145.49,142.53,143.53,143.431197588502,626380,0.0,1.0
2022-03-21,143.0,143.87,140.76,142.25,142.152078708036,241652,0.0,1.0
