,PATK_Open,PATK_High,PATK_Low,PATK_Close,PATK_Adj Close,PATK_Volume,PATK_Dividend Amount,PATK_Split Coefficient
2010-10-15,2.1,2.13,2.08,2.09,0.840893184526575,8600,0.0,1.0
2010-10-14,2.09,2.12,2.0,2.1,0.844916596892731,14100,0.0,1.0
2010-10-13,2.1676,2.18,2.02,2.1,0.844916596892731,7700,0.0,1.0
2010-10-12,2.12,2.13,2.05,2.13,0.856986833991198,5800,0.0,1.0
2010-10-11,2.1,2.1199,2.09,2.1199,0.852923187501381,1500,0.0,1.0
2010-10-08,2.1,2.2,2.0824,2.2,0.885150720554289,6300,0.0,1.0
2010-10-07,2.05,2.15,1.95,2.1,0.844916596892731,10900,0.0,1.0
2010-10-06,2.14,2.14,2.14,2.14,0.861010246357354,0,0.0,1.0
2010-10-05,2.11,2.14,2.0608,2.14,0.861010246357354,1300,0.0,1.0
2010-10-04,2.02,2.045,2.01,2.045,0.822787828878873,1000,0.0,1.0
2010-10-01,2.18,2.18,2.16,2.18,0.877103895821978,1500,0.0,1.0
2010-09-30,2.15,2.15,2.13,2.13,0.856986833991198,17100,0.0,1.0
2010-09-29,2.08,2.19,2.08,2.15,0.86503365872351,7400,0.0,1.0
2010-09-28,2.13,2.13,2.01,2.1035,0.846324791220885,4200,0.0,1.0
2010-09-27,2.09,2.2,2.08,2.15,0.86503365872351,8500,0.0,1.0
2010-09-24,2.21,2.3,1.82,2.05,0.824799535061951,52600,0.0,1.0
2010-09-23,2.17,2.202,2.1,2.17,0.873080483455822,3200,0.0,1.0
2010-09-22,2.32,2.5,2.21,2.21,0.889174132920445,2500,0.0,1.0
2010-09-21,2.44,2.44,2.32,2.32,0.933431668948159,6100,0.0,1.0
2010-09-20,2.42,2.45,2.33,2.44,0.98171261734203,9600,0.0,1.0
2010-09-17,2.29,2.33,2.16,2.33,0.937455081314315,14200,0.0,1.0
2010-09-16,2.24,2.25,2.03,2.12,0.852963421625042,5300,0.0,1.0
2010-09-15,2.21,2.32,2.16,2.25,0.905267782385068,2700,0.0,1.0
2010-09-14,2.42,2.42,2.1,2.22,0.893197545286601,7600,0.0,1.0
2010-09-13,1.99,2.45,1.96,2.4499,0.985695795584524,22100,0.0,1.0
2010-09-10,2.11,2.12,2.1,2.11,0.848940009258886,3100,0.0,1.0
2010-09-09,2.05,2.05,2.05,2.05,0.824799535061951,100,0.0,1.0
2010-09-08,1.98,2.155,1.98,1.99,0.800659060865016,21200,0.0,1.0
2010-09-07,2.1,2.1,1.98,1.98,0.79663564849886,16700,0.0,1.0
2010-09-03,2.13,2.13,2.05,2.05,0.824799535061951,13600,0.0,1.0
2010-09-02,2.12,2.15,2.09,2.145,0.863021952540432,1500,0.0,1.0
2010-09-01,2.15,2.15,2.07,2.14,0.861010246357354,2700,0.0,1.0
2010-08-31,2.15,2.15,1.9968,2.1,0.844916596892731,2200,0.0,1.0
2010-08-30,2.1,2.1,1.98,1.9801,0.796675882622522,6200,0.0,1.0
2010-08-27,2.1,2.1,2.1,2.1,0.844916596892731,0,0.0,1.0
2010-08-26,2.1,2.1,2.1,2.1,0.844916596892731,3710,0.0,1.0
2010-08-25,2.18,2.18,1.98,2.1,0.844916596892731,10100,0.0,1.0
2010-08-24,2.03,2.075,1.98,2.0,0.804682473231172,21900,0.0,1.0
2010-08-23,2.24,2.29,2.1,2.1,0.844916596892731,11800,0.0,1.0
2010-08-20,2.15,2.23,1.93,2.1444,0.862780547798463,18400,0.0,1.0
2010-08-19,2.28,2.28,2.02,2.02,0.812729297963484,16500,0.0,1.0
2010-08-18,2.54,2.54,2.36,2.36,0.949525318412783,3700,0.0,1.0
2010-08-17,2.15,2.15,2.024,2.08,0.836869772160419,1800,0.0,1.0
2010-08-16,2.09,2.1101,2.09,2.11,0.848940009258886,1700,0.0,1.0
2010-08-13,2.11,2.2,2.11,2.12,0.852963421625042,12400,0.0,1.0
2010-08-12,2.17,2.315,2.15,2.2,0.885150720554289,2900,0.0,1.0
2010-08-11,2.24,2.27,2.15,2.15,0.86503365872351,18100,0.0,1.0
2010-08-10,2.55,2.55,2.35,2.39,0.961595555511251,5400,0.0,1.0
2010-08-09,2.58,2.655,2.57,2.57,1.03401697810206,1200,0.0,1.0
2010-08-06,2.76,2.76,2.56,2.66,1.07022768939746,3300,0.0,1.0
2010-08-05,2.7,2.7599,2.57,2.5735,1.03542517243021,2100,0.0,1.0
2010-08-04,2.65,2.65,2.56,2.56,1.0299935657359,9000,0.0,1.0
2010-08-03,2.74,2.83,2.6765,2.71,1.09034475122824,18200,0.0,1.0
2010-08-02,2.45,3.0,2.44,2.66,1.07022768939746,139500,0.0,1.0
2010-07-30,2.1,2.1,1.81,2.0,0.804682473231172,2600,0.0,1.0
2010-07-29,1.86,1.94,1.85,1.94,0.780541999034237,9400,0.0,1.0
2010-07-28,1.94,1.94,1.94,1.94,0.780541999034237,200,0.0,1.0
2010-07-27,1.9899,1.9899,1.98,1.98,0.79663564849886,200,0.0,1.0
2010-07-26,1.85,1.85,1.85,1.85,0.744331287738834,500,0.0,1.0
2010-07-23,1.845,1.845,1.845,1.845,0.742319581555756,100,0.0,1.0
2010-07-22,1.8001,1.89,1.8001,1.89,0.760424937203457,1700,0.0,1.0
2010-07-21,1.86,2.08,1.86,1.88,0.756401524837302,3600,0.0,1.0
2010-07-20,1.86,1.86,1.86,1.86,0.74835470010499,300,0.0,1.0
2010-07-19,1.9,1.9,1.9,1.9,0.764448349569613,1300,0.0,1.0
2010-07-16,1.9,1.9,1.82,1.85,0.744331287738834,5400,0.0,1.0
2010-07-15,2.0,2.0,1.85,1.898,0.763643667096382,5300,0.0,1.0
2010-07-14,1.9643,2.0,1.89,1.99,0.800659060865016,9900,0.0,1.0
2010-07-13,1.9,1.92,1.85,1.88,0.756401524837302,2100,0.0,1.0
2010-07-12,2.0,2.01,1.9,1.95,0.784565411400393,1900,0.0,1.0
2010-07-09,1.9,1.9,1.9,1.9,0.764448349569613,0,0.0,1.0
2010-07-08,1.92,2.18,1.86,1.9,0.764448349569613,1600,0.0,1.0
2010-07-07,1.94,1.95,1.82,1.89,0.760424937203457,15500,0.0,1.0
2010-07-06,1.93,1.93,1.85,1.85,0.744331287738834,13600,0.0,1.0
2010-07-02,1.9501,1.97,1.95,1.95,0.784565411400393,6100,0.0,1.0
2010-07-01,1.85,2.0,1.85,1.9785,0.796032136643937,14200,0.0,1.0
2010-06-30,2.0,2.0,1.8078,1.85,0.744331287738834,29400,0.0,1.0
2010-06-29,2.2,2.2,1.98,2.0,0.804682473231172,11300,0.0,1.0
2010-06-28,2.3,2.3909,2.2,2.2,0.885150720554289,4800,0.0,1.0
2010-06-25,2.373,2.49,2.31,2.32,0.933431668948159,5000,0.0,1.0
2010-06-24,2.3,2.49,2.3,2.49,1.00182967917281,800,0.0,1.0
2010-06-23,2.31,2.5,2.3,2.5,1.00585309153896,2700,0.0,1.0
2010-06-22,2.5,2.54,2.26,2.52,1.01389991627128,4600,0.0,1.0
2010-06-21,2.35,2.58,2.23,2.55,1.02597015336974,5500,0.0,1.0
2010-06-18,2.43,2.5,2.3,2.5,1.00585309153896,4100,0.0,1.0
2010-06-17,2.59,2.59,2.3,2.5,1.00585309153896,17200,0.0,1.0
2010-06-16,2.34,2.34,2.2,2.25,0.905267782385068,9900,0.0,1.0
2010-06-15,2.39,2.44,2.2,2.3,0.925384844215848,15200,0.0,1.0
2010-06-14,2.3,2.3601,2.3,2.3601,0.949565552536445,8400,0.0,1.0
2010-06-11,2.49,2.49,2.2139,2.33,0.937455081314315,12000,0.0,1.0
2010-06-10,2.5,2.5082,2.34,2.3999,0.965578733753745,5100,0.0,1.0
2010-06-09,2.5,2.5001,2.5,2.5,1.00585309153896,1100,0.0,1.0
2010-06-08,2.54,2.54,2.42,2.42,0.973665792609718,11300,0.0,1.0
2010-06-07,2.86,3.0,2.5101,2.69,1.08229792649593,8000,0.0,1.0
2010-06-04,2.86,2.86,2.65,2.65,1.0662042770313,2600,0.0,1.0
2010-06-03,2.87,2.87,2.65,2.86,1.15069593672058,5400,0.0,1.0
2010-06-02,2.85,2.85,2.68,2.78,1.11850863779133,5100,0.0,1.0
2010-06-01,2.9,3.06,2.58,2.85,1.14667252435442,19900,0.0,1.0
2010-05-28,2.46,2.5,2.46,2.5,1.00585309153896,1100,0.0,1.0
2010-05-27,2.53,2.72,2.5,2.5,1.00585309153896,1500,0.0,1.0
2010-05-26,2.6099,2.66,2.52,2.53,1.01792332863743,4400,0.0,1.0
2010-05-25,2.5625,2.73,2.4,2.5399,1.02190650687993,6700,0.0,1.0
2010-05-24,2.69,2.7599,2.62,2.725,1.09637986977747,12100,0.0,1.0
2010-05-21,2.88,2.9,2.55,2.55,1.02597015336974,17000,0.0,1.0
2010-05-20,3.0,3.0,2.75,2.75,1.10643840069286,3800,0.0,1.0
2010-05-19,3.16,3.16,2.83,3.04,1.22311735931138,7700,0.0,1.0
2010-05-18,3.01,3.1,3.01,3.1,1.24725783350832,3400,0.0,1.0
2010-05-17,2.98,3.18,2.98,3.1,1.24725783350832,3900,0.0,1.0
2010-05-14,2.995,3.111,2.901,2.901,1.16719192742181,5500,0.0,1.0
2010-05-13,3.05,3.055,3.0,3.05,1.22714077167754,33500,0.0,1.0
2010-05-12,2.8,3.34,2.8,3.0,1.20702370984676,25300,0.0,1.0
2010-05-11,2.87,2.984,2.87,2.87,1.15471934908673,4600,0.0,1.0
2010-05-10,3.09,3.09,2.65,2.84,1.14264911198826,8400,0.0,1.0
2010-05-07,2.97,2.99,2.8,2.91,1.17081299855136,3800,0.0,1.0
2010-05-06,2.84,3.09,2.84,3.09,1.24323442114216,11800,0.0,1.0
2010-05-05,3.02,3.02,2.85,2.96,1.19093006038213,1200,0.0,1.0
2010-05-04,2.93,3.03,2.85,2.97,1.19495347274829,11300,0.0,1.0
2010-05-03,3.45,3.45,2.84,3.04,1.22311735931138,55600,0.0,1.0
2010-04-30,3.25,3.5,3.24,3.26,1.31163243136681,8000,0.0,1.0
2010-04-29,3.16,3.2399,2.68,3.21,1.29151536953603,41900,0.0,1.0
2010-04-28,3.4,3.4,3.27,3.39,1.36393679212684,2500,0.0,1.0
2010-04-27,3.605,3.69,3.33,3.4735,1.39753228538424,11300,0.0,1.0
2010-04-26,3.5,3.69,3.397,3.61,1.45245186418227,33900,0.0,1.0
2010-04-23,3.48,3.5,3.27,3.5,1.40819432815455,7600,0.0,1.0
2010-04-22,3.28,3.44,3.27,3.44,1.38405385395762,2900,0.0,1.0
2010-04-21,3.25,3.5,3.11,3.26,1.31163243136681,25400,0.0,1.0
2010-04-20,3.09,3.09,3.09,3.09,1.24323442114216,0,0.0,1.0
2010-04-19,3.15,3.24,3.01,3.09,1.24323442114216,36500,0.0,1.0
2010-04-16,3.16,3.2,3.0,3.15,1.2673748953391,12600,0.0,1.0
2010-04-15,3.07,3.08,3.0,3.0482,1.22641655745163,7700,0.0,1.0
2010-04-14,2.93,3.05,2.87,3.0,1.20702370984676,2500,0.0,1.0
2010-04-13,3.11,3.11,2.9,3.0,1.20702370984676,15000,0.0,1.0
2010-04-12,2.9,3.04,2.9,2.935,1.18087152946674,19600,0.0,1.0
2010-04-09,2.86,2.86,2.86,2.86,1.15069593672058,0,0.0,1.0
2010-04-08,2.87,2.96,2.76,2.856,1.14908657177411,8600,0.0,1.0
2010-04-07,2.93,2.95,2.87,2.88,1.15874276145289,9400,0.0,1.0
2010-04-06,3.06,3.08,2.92,3.06,1.23116418404369,4700,0.0,1.0
2010-04-05,2.9601,3.0,2.94,2.95,1.18690664801598,9600,0.0,1.0
2010-04-01,2.9,3.1,2.8,2.95,1.18690664801598,18100,0.0,1.0
2010-03-31,2.865,2.9,2.66,2.9,1.1667895861852,14000,0.0,1.0
2010-03-30,2.99,3.0699,2.79,2.83,1.13862569962211,5900,0.0,1.0
2010-03-29,2.93,3.08,2.93,2.93,1.17885982328367,3800,0.0,1.0
2010-03-26,3.07,3.099,3.0,3.045,1.22512906549446,3300,0.0,1.0
2010-03-25,3.07,3.115,2.98,3.1,1.24725783350832,8500,0.0,1.0
2010-03-24,2.9241,3.15,2.89,3.0,1.20702370984676,19300,0.0,1.0
2010-03-23,3.16,3.2,2.86,2.95,1.18690664801598,14600,0.0,1.0
2010-03-22,2.85,3.12,2.76,3.03,1.21909394694523,4500,0.0,1.0
2010-03-19,3.22,3.24,2.8,2.8,1.12655546252364,10400,0.0,1.0
2010-03-18,3.19,3.19,2.9501,2.99,1.2030002974806,21500,0.0,1.0
2010-03-17,2.9301,2.9301,2.93,2.93,1.17885982328367,1700,0.0,1.0
2010-03-16,2.93,3.1499,2.93,2.95,1.18690664801598,1700,0.0,1.0
2010-03-15,2.95,3.14,2.81,2.85,1.14667252435442,23300,0.0,1.0
2010-03-12,3.15,3.15,2.81,2.81,1.1305788748898,17400,0.0,1.0
2010-03-11,2.8001,3.15,2.8,3.15,1.2673748953391,33200,0.0,1.0
2010-03-10,2.62,2.85,2.62,2.85,1.14667252435442,25100,0.0,1.0
2010-03-09,2.6001,2.65,2.6,2.65,1.0662042770313,1400,0.0,1.0
2010-03-08,2.75,2.75,2.54,2.63,1.05815745229899,9800,0.0,1.0
2010-03-05,2.7,2.75,2.6,2.75,1.10643840069286,7500,0.0,1.0
2010-03-04,2.55,2.608,2.55,2.6,1.04608721520052,500,0.0,1.0
2010-03-03,2.64,2.65,2.5,2.6,1.04608721520052,2300,0.0,1.0
2010-03-02,2.67,2.7,2.5,2.58,1.03804039046821,5700,0.0,1.0
2010-03-01,2.58,2.58,2.48,2.48,0.997806266806653,3600,0.0,1.0
2010-02-26,2.65,2.65,2.44,2.65,1.0662042770313,5700,0.0,1.0
2010-02-25,2.57,2.63,2.465,2.63,1.05815745229899,8400,0.0,1.0
2010-02-24,2.5,2.59,2.45,2.59,1.04206380283437,12000,0.0,1.0
2010-02-23,2.74,2.75,2.43,2.44,0.98171261734203,4200,0.0,1.0
2010-02-22,2.55,2.55,2.47,2.515,1.0118882100882,6300,0.0,1.0
2010-02-19,2.565,2.565,2.43,2.44,0.98171261734203,8000,0.0,1.0
2010-02-18,2.55,2.55,2.55,2.55,1.02597015336974,0,0.0,1.0
2010-02-17,2.69,2.69,2.55,2.55,1.02597015336974,1100,0.0,1.0
2010-02-16,2.76,2.79,2.66,2.66,1.07022768939746,2100,0.0,1.0
2010-02-12,2.7,2.7,2.7,2.7,1.08632133886208,0,0.0,1.0
2010-02-11,2.5,2.7,2.45,2.7,1.08632133886208,6300,0.0,1.0
2010-02-10,2.65,2.65,2.65,2.65,1.0662042770313,0,0.0,1.0
2010-02-09,2.45,2.6899,2.45,2.6499,1.06616404290764,3000,0.0,1.0
2010-02-08,2.57,2.6,2.45,2.54,1.02194674100359,3000,0.0,1.0
2010-02-05,2.61,2.73,2.59,2.6,1.04608721520052,8700,0.0,1.0
2010-02-04,2.68,2.85,2.57,2.69,1.08229792649593,4500,0.0,1.0
2010-02-03,2.87,2.89,2.61,2.87,1.15471934908673,11700,0.0,1.0
2010-02-02,2.79,2.84,2.65,2.65,1.0662042770313,6100,0.0,1.0
2010-02-01,2.65,2.66,2.56,2.59,1.04206380283437,4100,0.0,1.0
2010-01-29,2.57,2.65,2.57,2.57,1.03401697810206,1500,0.0,1.0
2010-01-28,2.79,2.8,2.5501,2.66,1.07022768939746,7900,0.0,1.0
2010-01-27,2.72,2.72,2.72,2.72,1.09436816359439,0,0.0,1.0
2010-01-26,2.79,2.87,2.61,2.715,1.09235645741132,5300,0.0,1.0
2010-01-25,2.8,2.8,2.58,2.5801,1.03808062459187,5500,0.0,1.0
2010-01-22,2.47,2.9,2.45,2.61,1.05011062756668,7200,0.0,1.0
2010-01-21,2.63,2.67,2.5,2.5,1.00585309153896,8800,0.0,1.0
2010-01-20,2.66,2.66,2.61,2.6128,1.0512371830292,12700,0.0,1.0
2010-01-19,2.69,2.99,2.61,2.64,1.06218086466515,13800,0.0,1.0
2010-01-15,2.7,2.71,2.67,2.71,1.09034475122824,5200,0.0,1.0
2010-01-14,2.8599,2.8599,2.77,2.77,1.11448522542517,3500,0.0,1.0
2010-01-13,2.685,3.15,2.685,2.77,1.11448522542517,20400,0.0,1.0
2010-01-12,2.635,2.75,2.635,2.7,1.08632133886208,12800,0.0,1.0
2010-01-11,2.58,2.74,2.55,2.6999,1.08628110473842,12300,0.0,1.0
2010-01-08,2.735,2.735,2.45,2.58,1.03804039046821,14900,0.0,1.0
2010-01-07,2.97,3.0,2.81,2.85,1.14667252435442,9200,0.0,1.0
2010-01-06,2.94,3.0,2.762,2.97,1.19495347274829,14600,0.0,1.0
2010-01-05,2.98,3.22,2.9,3.06,1.23116418404369,33600,0.0,1.0
2010-01-04,2.46,2.9784,2.4599,2.9784,1.19833313913586,21000,0.0,1.0
2009-12-31,2.2,2.435,2.2,2.43,0.977689204975874,5200,0.0,1.0
2009-12-30,2.09,2.127,2.09,2.09,0.840893184526575,5800,0.0,1.0
2009-12-29,2.2,2.2,2.08,2.08,0.836869772160419,10500,0.0,1.0
2009-12-28,2.15,2.25,2.12,2.12,0.852963421625042,4500,0.0,1.0
2009-12-24,2.15,2.15,2.15,2.15,0.86503365872351,3000,0.0,1.0
2009-12-23,2.25,2.25,2.12,2.132,0.857791516464429,11500,0.0,1.0
2009-12-22,2.11,2.25,2.11,2.17,0.873080483455822,7300,0.0,1.0
2009-12-21,2.21,2.21,2.13,2.14,0.861010246357354,7600,0.0,1.0
2009-12-18,2.32,2.32,2.21,2.21,0.889174132920445,7200,0.0,1.0
2009-12-17,2.3,2.3,2.3,2.3,0.925384844215848,2000,0.0,1.0
2009-12-16,2.39,2.47,2.39,2.46,0.989759442074342,3800,0.0,1.0
2009-12-15,2.46,2.46,2.3,2.3,0.925384844215848,9000,0.0,1.0
2009-12-14,2.18,2.47,2.18,2.26,0.909291194751224,19800,0.0,1.0
2009-12-11,2.1,2.1,2.07,2.07,0.832846359794263,1200,0.0,1.0
2009-12-10,2.09,2.3,2.07,2.27,0.91331460711738,6500,0.0,1.0
2009-12-09,2.185,2.185,2.12,2.12,0.852963421625042,3200,0.0,1.0
2009-12-08,2.07,2.3,2.07,2.3,0.925384844215848,6500,0.0,1.0
2009-12-07,2.266,2.266,2.1,2.1,0.844916596892731,400,0.0,1.0
2009-12-04,2.15,2.15,2.02,2.13,0.856986833991198,3200,0.0,1.0
2009-12-03,2.22,2.22,2.01,2.02,0.812729297963484,3100,0.0,1.0
2009-12-02,2.08,2.1612,2.0,2.1612,0.869539880573604,6200,0.0,1.0
2009-12-01,2.08,2.15,2.08,2.14,0.861010246357354,6300,0.0,1.0
2009-11-30,2.23,2.23,2.13,2.13,0.856986833991198,1100,0.0,1.0
2009-11-27,2.46,2.46,2.21,2.22,0.893197545286601,3300,0.0,1.0
2009-11-25,2.37,2.37,2.3,2.33,0.937455081314315,3600,0.0,1.0
2009-11-24,2.35,2.35,2.35,2.35,0.945501906046627,3800,0.0,1.0
2009-11-23,2.46,2.47,2.4,2.42,0.973665792609718,5800,0.0,1.0
2009-11-20,2.33,2.47,2.33,2.35,0.945501906046627,6800,0.0,1.0
2009-11-19,2.13,2.34,2.1,2.33,0.937455081314315,11900,0.0,1.0
2009-11-18,2.49,2.49,2.134,2.134,0.85859619893766,1000,0.0,1.0
2009-11-17,2.035,2.08,2.03,2.08,0.836869772160419,900,0.0,1.0
2009-11-16,2.07,2.1,2.07,2.1,0.844916596892731,1000,0.0,1.0
2009-11-13,2.4499,2.4499,2.03,2.03,0.816752710329639,200,0.0,1.0
2009-11-12,2.2,2.51,2.09,2.45,0.985736029708186,13900,0.0,1.0
2009-11-11,2.02,2.05,1.9,2.05,0.824799535061951,4700,0.0,1.0
2009-11-10,2.16,2.19,1.9715,1.9715,0.793215747987628,4700,0.0,1.0
2009-11-09,2.19,2.19,1.81,1.995,0.802670767048094,6300,0.0,1.0
2009-11-06,2.0,2.09,1.82,2.0,0.804682473231172,5700,0.0,1.0
2009-11-05,2.0,2.1,1.97,1.99,0.800659060865016,10000,0.0,1.0
2009-11-04,2.045,2.1,1.75,1.9525,0.785571264491932,12500,0.0,1.0
2009-11-03,1.8,1.82,1.7,1.73,0.696050339344964,7200,0.0,1.0
2009-11-02,1.7,2.2,1.7,1.91,0.768471761935769,12600,0.0,1.0
2009-10-30,2.1995,2.28,2.0,2.0,0.804682473231172,4200,0.0,1.0
2009-10-29,1.91,2.093,1.91,1.99,0.800659060865016,8000,0.0,1.0
2009-10-28,2.19,2.19,1.91,2.04,0.820776122695795,14800,0.0,1.0
2009-10-27,2.6201,2.6201,2.26,2.26,0.909291194751224,19800,0.0,1.0
2009-10-26,2.6101,2.62,2.6101,2.62,1.05413403993284,400,0.0,1.0
2009-10-23,2.86,2.97,2.715,2.78,1.11850863779133,5600,0.0,1.0
2009-10-22,2.67,2.8,2.61,2.8,1.12655546252364,21700,0.0,1.0
2009-10-21,2.81,2.87,2.71,2.71,1.09034475122824,6300,0.0,1.0
2009-10-20,2.81,2.932,2.81,2.82,1.13460228725595,1700,0.0,1.0
2009-10-19,3.08,3.08,2.81,2.82,1.13460228725595,10900,0.0,1.0
2009-10-16,3.01,3.018,2.81,2.8988,1.16630677670126,5400,0.0,1.0
2009-10-15,3.24,3.24,2.93,2.93,1.17885982328367,18100,0.0,1.0
2009-10-14,3.05,3.183,3.05,3.0992,1.24693596051902,3900,0.0,1.0
2009-10-13,3.2,3.2,2.93,2.94,1.18288323564982,3000,0.0,1.0
2009-10-12,3.09,3.37,3.09,3.3,1.32772608083143,19400,0.0,1.0
2009-10-09,3.02,3.2399,2.98,2.9801,1.19901711923811,5700,0.0,1.0
2009-10-08,2.77,3.2268,2.77,2.99,1.2030002974806,23300,0.0,1.0
2009-10-07,2.91,3.07,2.91,2.91,1.17081299855136,15000,0.0,1.0
2009-10-06,3.0701,3.1,2.98,3.05,1.22714077167754,15600,0.0,1.0
2009-10-05,3.15,3.23,3.07,3.23,1.29956219426834,43500,0.0,1.0
2009-10-02,3.3,3.3,3.17,3.17,1.27542172007141,5300,0.0,1.0
2009-10-01,3.58,3.9462,3.39,3.51,1.41221774052071,7100,0.0,1.0
2009-09-30,3.52,3.53,3.5,3.51,1.41221774052071,1900,0.0,1.0
2009-09-29,3.64,3.65,3.3201,3.34,1.34381973029606,15800,0.0,1.0
2009-09-28,3.72,3.93,3.3545,3.69,1.48463916311151,9600,0.0,1.0
2009-09-25,3.5,3.58,3.42,3.57,1.43635821471764,1800,0.0,1.0
2009-09-24,3.73,3.73,3.44,3.6,1.44842845181611,15300,0.0,1.0
2009-09-23,3.29,3.44,3.1864,3.415,1.37399532304223,21900,0.0,1.0
2009-09-22,3.21,3.42,3.0,3.26,1.31163243136681,51900,0.0,1.0
2009-09-21,3.32,3.43,3.1,3.205,1.28950366335295,8600,0.0,1.0
2009-09-18,3.32,3.45,3.32,3.32,1.33577290556375,7700,0.0,1.0
2009-09-17,3.52,3.52,3.31,3.31,1.33174949319759,18800,0.0,1.0
2009-09-16,3.77,3.8,3.4301,3.67,1.4765923383792,17400,0.0,1.0
2009-09-15,4.04,4.19,3.77,3.8001,1.52893693326289,22200,0.0,1.0
2009-09-14,4.29,4.29,3.68,4.04,1.62545859592697,47100,0.0,1.0
2009-09-11,4.5,4.5,4.18,4.23,1.70190343088393,28100,0.0,1.0
2009-09-10,4.47,5.0,4.24,4.4999,1.81049533064648,50200,0.0,1.0
2009-09-09,3.97,4.67,3.902,4.2336,1.70335185933574,51900,0.0,1.0
2009-09-08,3.41,3.9999,3.3601,3.85,1.54901376097001,28600,0.0,1.0
2009-09-04,3.2,3.3948,3.2,3.3,1.32772608083143,9100,0.0,1.0
2009-09-03,3.09,3.7,3.0,3.17,1.27542172007141,43200,0.0,1.0
2009-09-02,2.84,3.0,2.84,2.98,1.19897688511445,12400,0.0,1.0
2009-09-01,2.52,3.1,2.52,2.7801,1.11854887191499,21500,0.0,1.0
2009-08-31,2.72,2.72,2.61,2.66,1.07022768939746,4900,0.0,1.0
2009-08-28,2.52,2.88,2.52,2.7745,1.11629576098994,99500,0.0,1.0
2009-08-27,2.59,2.59,2.35,2.59,1.04206380283437,7400,0.0,1.0
2009-08-26,2.3,2.59,2.3,2.59,1.04206380283437,20000,0.0,1.0
2009-08-25,2.36,2.36,2.22,2.22,0.893197545286601,10800,0.0,1.0
2009-08-24,2.43,2.59,2.1984,2.36,0.949525318412783,23000,0.0,1.0
2009-08-21,2.11,2.5,2.05,2.17,0.873080483455822,18800,0.0,1.0
2009-08-20,2.2,2.5,2.0808,2.2201,0.893237779410263,45900,0.0,1.0
2009-08-19,2.39,2.39,2.1512,2.18,0.877103895821978,14300,0.0,1.0
2009-08-18,2.31,2.4,2.12,2.4,0.965618967877406,12700,0.0,1.0
2009-08-17,2.27,2.39,2.05,2.35,0.945501906046627,14800,0.0,1.0
2009-08-14,2.34,2.408,2.05,2.4,0.965618967877406,73100,0.0,1.0
2009-08-13,2.17,2.25,1.61,1.61,0.647769390951094,11700,0.0,1.0
2009-08-12,2.19,2.3456,2.0,2.25,0.905267782385068,8600,0.0,1.0
2009-08-11,2.45,2.45,2.2,2.2516,0.905911528363653,11400,0.0,1.0
2009-08-10,2.27,2.45,2.2,2.45,0.985736029708186,7500,0.0,1.0
2009-08-07,2.35,2.35,2.1599,2.21,0.889174132920445,12100,0.0,1.0
2009-08-06,2.39,2.4,2.13,2.4,0.965618967877406,8600,0.0,1.0
2009-08-05,2.43,2.4399,2.26,2.33,0.937455081314315,21600,0.0,1.0
2009-08-04,2.14,2.304,1.92,2.12,0.852963421625042,41100,0.0,1.0
2009-08-03,1.5,2.15,1.5,2.134,0.85859619893766,86100,0.0,1.0
2009-07-31,1.5,1.51,1.3501,1.45,0.5833947930926,32600,0.0,1.0
2009-07-30,1.75,2.0,1.28,1.5,0.603511854923379,51300,0.0,1.0
2009-07-29,1.65,1.667,1.6,1.6,0.643745978584938,1600,0.0,1.0
2009-07-28,1.73,1.75,1.65,1.65,0.663863040415717,3100,0.0,1.0
2009-07-27,1.75,1.89,1.66,1.7475,0.703091310985737,11000,0.0,1.0
2009-07-24,1.72,1.72,1.71,1.71,0.688003514612652,2200,0.0,1.0
2009-07-23,1.35,1.75,1.35,1.67,0.671909865148029,6800,0.0,1.0
2009-07-22,1.53,1.686,1.53,1.54,0.619605504388002,6700,0.0,1.0
2009-07-21,1.62,1.62,1.4,1.49,0.599488442557223,17200,0.0,1.0
2009-07-20,1.74,1.76,1.66,1.66,0.667886452781873,14200,0.0,1.0
2009-07-17,1.85,1.89,1.78,1.8,0.724214225908055,8900,0.0,1.0
2009-07-16,1.68,1.83,1.6489,1.759,0.707718235206816,19300,0.0,1.0
2009-07-15,1.682,1.76,1.53,1.535,0.617593798204924,21600,0.0,1.0
2009-07-14,1.37,1.7329,1.37,1.62,0.651792803317249,10200,0.0,1.0
2009-07-13,1.5,1.75,1.5,1.6,0.643745978584938,15100,0.0,1.0
2009-07-10,1.62,1.7385,1.45,1.7245,0.693837462543578,32300,0.0,1.0
2009-07-09,1.61,1.7,1.47,1.62,0.651792803317249,60500,0.0,1.0
2009-07-08,1.98,1.98,1.35,1.67,0.671909865148029,111500,0.0,1.0
2009-07-07,2.1,2.7,1.81,1.9,0.764448349569613,357600,0.0,1.0
2009-07-06,1.58,2.42,1.58,2.12,0.852963421625042,128600,0.0,1.0
2009-07-02,1.1,1.54,1.0701,1.54,0.619605504388002,39200,0.0,1.0
2009-07-01,1.35,1.57,1.05,1.06,0.426481710812521,32700,0.0,1.0
2009-06-30,1.65,1.65,1.47,1.48,0.595465030191067,10200,0.0,1.0
2009-06-29,1.7,1.74,1.5,1.6,0.643745978584938,57200,0.0,1.0
