,CRM_Open,CRM_High,CRM_Low,CRM_Close,CRM_Adj Close,CRM_Volume,CRM_Dividend Amount,CRM_Split Coefficient
2009-05-07,44.33,44.33,40.9716,41.18,10.2489950980977,2546100,0.0,1.0
2009-05-06,45.11,45.49,43.53,43.87,10.9184899211643,2045400,0.0,1.0
2009-05-05,43.61,45.0,43.12,44.9,11.1748392400337,2905400,0.0,1.0
2009-05-04,41.97,43.63,41.97,43.63,10.8587580410394,2208000,0.0,1.0
2009-05-01,42.16,42.75,41.16,41.41,10.306238149884,1402600,0.0,1.0
2009-04-30,41.97,43.08,41.68,42.81,10.6546741172793,2699600,0.0,1.0
2009-04-29,40.7,41.95,40.49,41.47,10.3211711199153,1377300,0.0,1.0
2009-04-28,40.15,40.91,39.84,40.58,10.0996653977854,1215400,0.0,1.0
2009-04-27,39.49,41.15,39.06,40.65,10.1170871961552,1958400,0.0,1.0
2009-04-24,39.62,40.48,39.16,40.17,9.99762343590539,2069800,0.0,1.0
2009-04-23,39.61,39.67,38.05,39.28,9.77611771377555,2541500,0.0,1.0
2009-04-22,38.67,40.75,38.18,40.0,9.95531335415025,2468200,0.0,1.0
2009-04-21,36.77,38.84,36.75,38.79,9.65416512518721,2001700,0.0,1.0
2009-04-20,37.5,37.5,36.11,36.96,9.19870953923483,2030500,0.0,1.0
2009-04-17,37.76,38.79,37.74,38.33,9.53967902161448,1395400,0.0,1.0
2009-04-16,37.83,38.08,36.53,37.82,9.41274877634906,1399200,0.0,1.0
2009-04-15,37.63,37.66,36.73,37.36,9.29826267277634,926700,0.0,1.0
2009-04-14,37.86,38.98,37.67,37.92,9.43763705973444,2042700,0.0,1.0
2009-04-13,38.6,38.94,37.85,38.25,9.51976839490618,2701000,0.0,1.0
2009-04-09,36.36,37.49,35.75,37.4,9.30821798613048,2350400,0.0,1.0
2009-04-08,37.12,37.85,36.86,37.38,9.30324032945341,1730300,0.0,1.0
2009-04-07,36.72,37.52,36.23,36.62,9.11408937572456,2026800,0.0,1.0
2009-04-06,36.64,37.07,35.68,36.48,9.07924577898503,1532900,0.0,1.0
2009-04-03,34.13,37.28,34.13,37.27,9.2758632177295,3559000,0.0,1.0
2009-04-02,33.18,34.96,33.18,34.15,8.49934877610578,2268000,0.0,1.0
2009-04-01,31.26,32.9,30.0,32.69,8.13597983867929,3440000,0.0,1.0
2009-03-31,32.65,33.52,32.27,32.73,8.14593515203344,2059000,0.0,1.0
2009-03-30,33.61,33.73,32.28,32.57,8.10611389861684,1734000,0.0,1.0
2009-03-27,35.19,35.25,33.66,34.08,8.48192697773601,1867200,0.0,1.0
2009-03-26,34.45,35.88,34.25,35.71,8.88760599691764,2345700,0.0,1.0
2009-03-25,33.44,34.12,32.01,34.12,8.49188229109016,3584900,0.0,1.0
2009-03-24,36.54,36.57,34.51,34.92,8.69098855817317,3033800,0.0,1.0
2009-03-23,35.87,37.03,35.0,37.03,9.2161313376046,2490400,0.0,1.0
2009-03-20,35.8,36.0,34.39,34.76,8.65116730475657,4027900,0.0,1.0
2009-03-19,35.49,36.03,35.09,35.54,8.8452959151625,2349200,0.0,1.0
2009-03-18,33.56,35.42,33.45,34.98,8.70592152820439,3062400,0.0,1.0
2009-03-17,32.68,33.96,32.17,33.96,8.45206103767356,1900300,0.0,1.0
2009-03-16,32.88,33.15,31.77,32.27,8.03144904846072,2638900,0.0,1.0
2009-03-13,33.86,33.88,32.08,32.79,8.16086812206467,3442600,0.0,1.0
2009-03-12,33.73,33.97,32.11,33.86,8.42717275428819,2949100,0.0,1.0
2009-03-11,32.8,33.86,32.64,33.33,8.2952648523457,3987500,0.0,1.0
2009-03-10,31.4,32.58,31.07,32.49,8.08620327190854,4252000,0.0,1.0
2009-03-09,29.75,31.52,29.7,30.89,7.68799073774253,3215300,0.0,1.0
2009-03-06,30.21,30.7,28.88,30.07,7.48390681398245,2858400,0.0,1.0
2009-03-05,29.48,30.97,29.37,30.13,7.49883978401368,2894200,0.0,1.0
2009-03-04,28.73,30.61,28.63,30.02,7.47146267228976,3194200,0.0,1.0
2009-03-03,27.55,28.7,27.4,28.16,7.00854060132178,2667700,0.0,1.0
2009-03-02,27.52,27.96,27.03,27.32,6.79947902088462,2303400,0.0,1.0
2009-02-27,27.95,29.32,27.59,28.0,6.96871934790518,3900500,0.0,1.0
2009-02-26,28.2,28.68,26.1,28.55,7.10560490652474,8238200,0.0,1.0
2009-02-25,27.47,28.22,27.12,28.1,6.99360763129055,7024000,0.0,1.0
2009-02-24,25.73,27.78,25.44,27.47,6.83681144596269,3544400,0.0,1.0
2009-02-23,26.55,26.61,25.51,26.0,6.47095368019766,4013400,0.0,1.0
2009-02-20,25.55,26.18,25.19,26.05,6.48339782189035,4207300,0.0,1.0
2009-02-19,26.29,26.48,25.68,25.93,6.4535318818279,3567300,0.0,1.0
2009-02-18,26.38,26.38,25.71,25.77,6.4137106284113,3077700,0.0,1.0
2009-02-17,26.59,26.59,25.64,25.94,6.45602071016644,2718000,0.0,1.0
2009-02-13,27.01,27.32,26.51,26.86,6.68499291731189,2820600,0.0,1.0
2009-02-12,26.92,27.14,26.23,27.08,6.73974714075972,2357500,0.0,1.0
2009-02-11,27.17,28.0,26.51,27.23,6.77707956583778,3343000,0.0,1.0
2009-02-10,28.91,29.09,26.49,26.85,6.68250408897336,5375500,0.0,1.0
2009-02-09,28.8,29.96,28.75,28.92,7.19769155505063,2318100,0.0,1.0
2009-02-06,29.92,30.0,27.66,29.04,7.22755749511308,7426600,0.0,1.0
2009-02-05,28.79,31.14,28.52,30.72,7.64568065598739,2634500,0.0,1.0
2009-02-04,30.02,30.33,28.93,29.33,7.29973351693067,2263700,0.0,1.0
2009-02-03,27.19,30.2,27.19,30.0,7.46648501561269,4719800,0.0,1.0
2009-02-02,26.5,26.86,25.95,26.64,6.63023869386407,2317800,0.0,1.0
2009-01-30,27.84,28.08,26.5,26.61,6.62277220884846,1542300,0.0,1.0
2009-01-29,28.9,29.14,27.43,27.6,6.86916621436367,2014600,0.0,1.0
2009-01-28,28.22,29.93,28.1,29.39,7.3146664869619,3012000,0.0,1.0
2009-01-27,27.52,27.85,26.7,27.4,6.81938964759292,1831500,0.0,1.0
2009-01-26,27.2,28.56,26.93,27.5,6.8442779309783,2318400,0.0,1.0
2009-01-23,25.91,27.57,25.91,27.09,6.74223596909826,1519800,0.0,1.0
2009-01-22,26.81,26.93,26.03,26.48,6.59041744044747,1843100,0.0,1.0
2009-01-21,27.09,27.67,25.83,27.57,6.86169972934806,2310300,0.0,1.0
2009-01-20,27.88,28.36,25.9,26.07,6.48837547856743,2859800,0.0,1.0
2009-01-16,28.39,28.43,26.28,28.13,7.00107411630616,3254200,0.0,1.0
2009-01-15,28.14,28.74,27.07,27.69,6.89156566941051,2900000,0.0,1.0
2009-01-14,29.37,29.37,27.29,27.86,6.93387575116565,2812600,0.0,1.0
2009-01-13,30.24,31.22,28.98,29.63,7.3743983670868,2999400,0.0,1.0
2009-01-12,31.4,31.49,30.47,30.85,7.67803542438838,928500,0.0,1.0
2009-01-09,32.64,32.79,30.72,31.53,7.84727575140894,1596500,0.0,1.0
2009-01-08,32.29,33.0,31.45,32.91,8.19073406212712,1195300,0.0,1.0
2009-01-07,33.75,33.95,31.74,32.0,7.9642506833202,1411900,0.0,1.0
2009-01-06,34.13,35.23,33.14,34.6,8.61134605133997,1484700,0.0,1.0
2009-01-05,33.53,34.34,33.01,33.35,8.30024250902277,1861200,0.0,1.0
2009-01-02,32.1,34.2,31.65,34.02,8.46699400770479,1017300,0.0,1.0
2008-12-31,30.85,32.52,30.83,32.01,7.96673951165874,1341900,0.0,1.0
2008-12-30,31.2,31.33,30.6,30.96,7.70541253611229,1074700,0.0,1.0
2008-12-29,31.13,31.41,30.29,30.93,7.69794605109668,673100,0.0,1.0
2008-12-26,31.63,31.63,30.58,31.42,7.81989863968502,406600,0.0,1.0
2008-12-24,31.54,31.77,31.22,31.55,7.85225340808601,242100,0.0,1.0
2008-12-23,32.08,32.46,31.37,31.58,7.85971989310162,1317500,0.0,1.0
2008-12-22,32.33,32.34,30.2,31.09,7.73776730451328,1239300,0.0,1.0
2008-12-19,33.61,33.68,31.79,32.3,8.03891553347633,2214000,0.0,1.0
2008-12-18,33.26,33.76,31.48,32.15,8.00158310839826,2194200,0.0,1.0
2008-12-17,32.4,33.78,32.1,33.18,8.25793242726763,1496100,0.0,1.0
2008-12-16,31.18,32.72,30.72,32.72,8.14344632369491,1703300,0.0,1.0
2008-12-15,32.1,32.1,29.8,30.51,7.59341526087811,1392800,0.0,1.0
2008-12-12,31.0,32.04,30.04,31.95,7.95180654162751,1741700,0.0,1.0
2008-12-11,34.62,34.62,31.21,31.51,7.84229809473186,1783900,0.0,1.0
2008-12-10,33.52,34.81,32.67,34.58,8.60636839466289,2056900,0.0,1.0
2008-12-09,34.13,36.45,33.0,33.34,8.29775368068424,3823900,0.0,1.0
2008-12-08,32.43,34.87,32.42,34.84,8.67107793146487,3969000,0.0,1.0
2008-12-05,28.48,31.41,28.19,31.16,7.75518910288305,2997700,0.0,1.0
2008-12-04,31.13,32.25,28.03,28.67,7.13547084658719,3126600,0.0,1.0
2008-12-03,27.82,32.05,27.62,31.73,7.89705231817969,5366700,0.0,1.0
2008-12-02,26.2,29.12,25.53,29.07,7.2350239801287,5280600,0.0,1.0
2008-12-01,27.28,27.46,26.13,26.95,6.70739237235873,3802300,0.0,1.0
2008-11-28,29.23,29.24,27.57,28.62,7.12302670489451,758500,0.0,1.0
2008-11-26,25.72,29.22,25.56,28.89,7.19022507003502,3209000,0.0,1.0
2008-11-25,27.42,27.59,24.77,25.97,6.46348719518205,3243400,0.0,1.0
2008-11-24,23.27,27.3,22.72,26.59,6.61779455217138,5306300,0.0,1.0
2008-11-21,25.53,25.98,20.82,22.32,5.55506485161584,8689200,0.0,1.0
2008-11-20,21.7,25.03,21.65,22.83,5.68199509688126,4867600,0.0,1.0
2008-11-19,23.64,24.16,21.92,21.96,5.46546703142849,4398300,0.0,1.0
2008-11-18,25.3,26.28,22.93,23.8,5.9234114457194,4084500,0.0,1.0
2008-11-17,26.03,26.61,25.28,25.59,6.36891171831762,2028000,0.0,1.0
2008-11-14,26.37,27.92,26.16,26.4,6.57050681373917,2661100,0.0,1.0
2008-11-13,24.4,27.38,23.78,27.38,6.81441199091585,3430700,0.0,1.0
2008-11-12,26.41,26.41,24.2615,24.33,6.05531934766189,2447600,0.0,1.0
2008-11-11,27.63,27.69,25.72,26.77,6.66259346226506,2767900,0.0,1.0
2008-11-10,29.49,29.65,27.74,28.32,7.04836185473838,1896100,0.0,1.0
2008-11-07,28.63,28.87,27.79,28.56,7.10809373486328,1419100,0.0,1.0
2008-11-06,29.01,30.2,28.07,28.35,7.05582833975399,1714800,0.0,1.0
2008-11-05,31.55,31.55,29.37,29.8,7.41670844884194,2363400,0.0,1.0
2008-11-04,31.43,32.15,30.9,31.53,7.84727575140894,1753900,0.0,1.0
2008-11-03,29.63,31.7,29.63,30.59,7.6133258875864,1191000,0.0,1.0
2008-10-31,30.52,31.95,29.12,30.96,7.70541253611229,2460300,0.0,1.0
2008-10-30,31.23,31.83,29.72,30.52,7.59590408921664,2858900,0.0,1.0
2008-10-29,28.21,30.89,27.61,30.06,7.48141798564391,3128600,0.0,1.0
2008-10-28,26.31,28.57,24.64,28.57,7.11058256320182,2968300,0.0,1.0
2008-10-27,26.28,26.86,25.2,25.31,6.29922452483857,1987400,0.0,1.0
2008-10-24,24.99,27.5385,24.4,26.68,6.64019400721822,3176200,0.0,1.0
2008-10-23,28.03,28.65,25.69,27.21,6.77210190916071,3667900,0.0,1.0
2008-10-22,29.63,29.63,26.98,27.53,6.85174441599391,3971900,0.0,1.0
2008-10-21,31.11,31.88,29.8,29.99,7.46399618727415,3397000,0.0,1.0
2008-10-20,32.21,32.21,30.08,31.82,7.91945177322653,2137000,0.0,1.0
2008-10-17,31.83,33.72,30.46,31.59,7.86220872144016,4011800,0.0,1.0
2008-10-16,31.65,32.73,28.38,32.49,8.08620327190854,5832400,0.0,1.0
2008-10-15,36.13,36.13,30.89,30.92,7.69545722275815,2812400,0.0,1.0
2008-10-14,40.17,41.25,34.86,35.9,8.93489373534985,3775500,0.0,1.0
2008-10-13,34.99,37.73,33.79,37.73,9.39034932130222,3439500,0.0,1.0
2008-10-10,30.91,34.09,30.02,32.56,8.10362507027831,5393800,0.0,1.0
2008-10-09,37.33,37.74,33.97,33.97,8.4545498660121,2347900,0.0,1.0
2008-10-08,33.87,37.76,33.71,36.5,9.08422343566211,3238000,0.0,1.0
2008-10-07,38.79,39.64,35.37,35.94,8.944849048704,3933700,0.0,1.0
2008-10-06,39.66,40.81,37.84,40.4,10.0548664876918,4274700,0.0,1.0
2008-10-03,40.95,45.93,40.76,41.57,10.3460594033007,4274500,0.0,1.0
2008-10-02,45.98,45.98,44.12,44.19,10.9981324279975,1878800,0.0,1.0
2008-10-01,47.76,48.5,45.99,46.41,11.5506523191528,1825600,0.0,1.0
2008-09-30,46.07,48.4,44.1,48.4,12.0459291585218,3189100,0.0,1.0
2008-09-29,49.07,49.5,44.17,44.76,11.1399956432941,3669800,0.0,1.0
2008-09-26,50.43,51.36,49.86,50.65,12.6059155346928,2290600,0.0,1.0
2008-09-25,51.26,53.65,50.59,52.04,12.9518626737495,2026000,0.0,1.0
2008-09-24,52.83,52.83,50.6,50.99,12.690535698203,2016800,0.0,1.0
2008-09-23,51.68,53.61,51.05,52.23,12.9991504121817,2330000,0.0,1.0
2008-09-22,55.75,55.75,51.8,52.37,13.0339940089212,2348400,0.0,1.0
2008-09-19,57.25,60.24,55.01,55.81,13.8901509573781,3403900,0.0,1.0
2008-09-18,53.51,56.11,51.67,55.31,13.7657095404513,3620100,0.0,1.0
2008-09-17,54.67,55.5,52.94,53.32,13.2704327010823,3049900,0.0,1.0
2008-09-16,53.81,56.24,53.15,56.24,13.9971705759353,2834700,0.0,1.0
2008-09-15,54.27,57.2,54.27,54.8,13.6387792951858,3261000,0.0,1.0
2008-09-12,57.54,57.89,56.66,57.2,14.2360980964349,21833100,0.0,1.0
2008-09-11,54.85,58.1,54.29,58.0,14.4352043635179,3895100,0.0,1.0
2008-09-10,54.95,57.12,54.7,56.09,13.9598381508572,5667500,0.0,1.0
2008-09-09,54.8,55.83,51.72,52.1,12.9667956437807,2980300,0.0,1.0
2008-09-08,55.78,56.05,52.38,54.85,13.6512234368785,3301700,0.0,1.0
2008-09-05,52.75,54.67,52.28,54.45,13.551670303337,1948500,0.0,1.0
2008-09-04,53.42,54.31,52.41,53.9,13.4147847447175,2372100,0.0,1.0
2008-09-03,54.89,55.91,53.26,53.98,13.4346953714258,1948200,0.0,1.0
2008-09-02,56.5,57.47,54.9,55.15,13.7258882870347,1547400,0.0,1.0
2008-08-29,56.66,56.98,55.62,56.02,13.9424163524874,1291900,0.0,1.0
2008-08-28,57.03,57.79,56.66,57.7,14.3605395133617,1228700,0.0,1.0
2008-08-27,56.5,57.85,56.22,57.01,14.1888103580026,2414900,0.0,1.0
2008-08-26,57.95,58.205,55.39,56.56,14.0768130827685,4090300,0.0,1.0
2008-08-25,55.07,57.44,55.07,56.53,14.0693465977528,2992600,0.0,1.0
2008-08-22,54.34,56.75,53.8,55.97,13.9299722107947,5795200,0.0,1.0
2008-08-21,58.47,58.47,52.73,53.25,13.2530109027125,14002600,0.0,1.0
2008-08-20,66.99,66.99,64.75,65.3,16.2520490506503,3134900,0.0,1.0
2008-08-19,64.38,66.05,64.25,65.48,16.296847960744,1284400,0.0,1.0
2008-08-18,66.32,66.61,63.91,64.64,16.0877863803068,1402900,0.0,1.0
2008-08-15,67.77,68.48,65.61,66.31,16.5034207128426,1305800,0.0,1.0
2008-08-14,68.07,68.32,66.54,67.22,16.7299040916495,2233000,0.0,1.0
2008-08-13,69.85,70.11,68.5701,69.15,17.2102479609872,1759600,0.0,1.0
2008-08-12,70.1,71.0,69.52,70.32,17.5014408765961,1258100,0.0,1.0
2008-08-11,69.86,71.72,69.29,70.43,17.5288179883201,1539500,0.0,1.0
2008-08-08,67.65,70.16,67.02,69.59,17.3197564078829,2077600,0.0,1.0
2008-08-07,68.51,69.34,67.26,67.62,16.829457225191,951500,0.0,1.0
2008-08-06,67.85,68.8,66.9,68.56,17.0634070890135,1231000,0.0,1.0
2008-08-05,65.16,68.62,65.09,68.21,16.9762980971647,1643500,0.0,1.0
2008-08-04,64.26,65.17,63.2,65.05,16.1898283421868,1311300,0.0,1.0
2008-08-01,64.13,64.39,62.79,64.29,16.000677388458,1086000,0.0,1.0
2008-07-31,64.25,64.6,63.2901,63.79,15.8762359715311,1170900,0.0,1.0
2008-07-30,64.13,64.99,63.03,64.93,16.1599624021244,1066900,0.0,1.0
2008-07-29,63.11,64.4425,63.1,63.72,15.8588141731614,1719200,0.0,1.0
2008-07-28,63.75,65.45,62.54,62.65,15.5925095409378,972600,0.0,1.0
2008-07-25,63.46,64.82,62.75,63.75,15.866280658177,1019800,0.0,1.0
2008-07-24,65.09,65.09,63.1,63.45,15.7916158080208,1040900,0.0,1.0
2008-07-23,65.3,68.06,64.37,64.59,16.0753422386141,1874600,0.0,1.0
2008-07-22,67.15,67.23,64.49,65.68,16.3466245275147,2767500,0.0,1.0
2008-07-21,70.44,70.98,68.78,69.38,17.2674910127736,1180200,0.0,1.0
2008-07-18,69.88,70.94,68.0,70.74,17.6059716668147,1373400,0.0,1.0
2008-07-17,67.23,69.98,66.96,69.62,17.3272228928985,1711600,0.0,1.0
2008-07-16,62.89,67.23,62.89,67.0,16.6751498682017,2503700,0.0,1.0
2008-07-15,61.31,63.97,60.07,63.39,15.7766828379896,2114900,0.0,1.0
2008-07-14,63.71,64.97,62.2,62.37,15.5228223474588,1237800,0.0,1.0
2008-07-11,63.71,64.89,61.66,63.28,15.7493057262657,1547800,0.0,1.0
2008-07-10,65.54,67.05,64.25,64.9,16.1524959171088,1595600,0.0,1.0
2008-07-09,66.76,68.17,64.99,65.22,16.232138423942,1168100,0.0,1.0
2008-07-08,66.02,67.36,63.15,66.82,16.630350958108,2249700,0.0,1.0
2008-07-07,67.61,68.86,65.63,67.14,16.7099934649412,1085300,0.0,1.0
2008-07-03,70.5,70.5,65.872,67.53,16.8070577701442,1049400,0.0,1.0
2008-07-02,70.88,72.37,69.8,69.9,17.3969100863776,1519800,0.0,1.0
2008-07-01,67.38,70.86,66.195,70.12,17.4516643098254,1907900,0.0,1.0
2008-06-30,69.83,69.87,68.08,68.23,16.9812757538418,1276300,0.0,1.0
2008-06-27,66.86,68.91,66.51,68.62,17.0783400590448,1782100,0.0,1.0
2008-06-26,69.84,69.9,66.56,67.13,16.7075046366027,2704400,0.0,1.0
2008-06-25,71.34,71.77,70.1,70.75,17.6084604951533,1420700,0.0,1.0
2008-06-24,74.34,74.34,70.6,70.86,17.6358376068772,2243700,0.0,1.0
2008-06-23,73.31,75.21,72.64,74.43,18.5243493237351,1321700,0.0,1.0
2008-06-20,72.56,74.78,72.15,73.1,18.1933351547096,1269900,0.0,1.0
2008-06-19,70.93,75.08,70.85,73.55,18.3053324299438,1795600,0.0,1.0
2008-06-18,71.95,72.83,70.55,71.03,17.6781476886323,934300,0.0,1.0
2008-06-17,72.85,73.4,71.58,72.05,17.9320081791631,729200,0.0,1.0
2008-06-16,72.77,73.48,72.05,72.82,18.1236479612305,1036100,0.0,1.0
2008-06-13,71.89,73.58,71.5,72.79,18.1161814762149,1610700,0.0,1.0
2008-06-12,69.93,70.41,69.65,70.21,17.4740637648722,1200400,0.0,1.0
2008-06-11,71.67,71.67,68.51,69.44,17.2824239828048,1664500,0.0,1.0
2008-06-10,69.88,71.5399,69.77,71.34,17.755301367127,1466100,0.0,1.0
2008-06-09,71.18,71.85,68.77,69.7,17.3471335196068,1112100,0.0,1.0
2008-06-06,73.23,73.33,70.94,71.02,17.6756588602938,1107300,0.0,1.0
2008-06-05,72.62,74.0,71.12,73.92,18.3974190784697,1647300,0.0,1.0
2008-06-04,72.24,72.99,71.92,72.55,18.05644959609,1792300,0.0,1.0
2008-06-03,71.55,72.48,70.68,72.19,17.9668517759027,1501200,0.0,1.0
2008-06-02,72.0,72.33,70.52,71.29,17.7428572254343,1429800,0.0,1.0
2008-05-30,71.54,74.7,71.54,72.31,17.9967177159651,4523800,0.0,1.0
2008-05-29,70.01,72.32,68.8,71.51,17.7976114488821,2601500,0.0,1.0
2008-05-28,68.5,70.9,67.59,70.18,17.4665972798566,4503200,0.0,1.0
2008-05-27,66.31,68.48,65.51,68.25,16.9862534105189,2322900,0.0,1.0
2008-05-23,66.5,67.69,65.68,67.02,16.6801275248787,1790700,0.0,1.0
2008-05-22,63.49,68.97,63.05,66.31,16.5034207128426,5775400,0.0,1.0
2008-05-21,63.27,63.83,61.43,62.66,15.5949983692764,3283400,0.0,1.0
2008-05-20,65.74,65.74,62.4,62.8,15.6298419660159,3150600,0.0,1.0
2008-05-19,68.56,69.0,66.07,66.28,16.495954227827,2217600,0.0,1.0
2008-05-16,69.22,69.22,67.96,68.7,17.0982506857531,2045800,0.0,1.0
2008-05-15,69.1,69.71,67.297,69.22,17.227669759357,2038500,0.0,1.0
2008-05-14,67.81,69.9,67.81,69.4,17.2724686694507,2994100,0.0,1.0
2008-05-13,67.73,68.9,66.92,67.95,16.9115885603627,1614000,0.0,1.0
2008-05-12,66.74,68.15,65.22,67.62,16.829457225191,1426600,0.0,1.0
2008-05-09,67.41,68.2,66.41,66.7,16.6004850180455,876800,0.0,1.0
2008-05-08,67.45,67.64,66.07,67.57,16.8170130834983,1034600,0.0,1.0
2008-05-07,70.17,70.41,66.53,66.81,16.6278621297695,1622200,0.0,1.0
2008-05-06,69.2,71.14,68.37,70.17,17.4641084515181,1465100,0.0,1.0
2008-05-05,66.39,69.91,66.39,69.37,17.2650021844351,1384500,0.0,1.0
2008-05-02,68.0,68.0,66.68,67.3,16.7498147183578,1144600,0.0,1.0
2008-05-01,67.28,67.97,65.25,67.29,16.7473258900193,1415100,0.0,1.0
2008-04-30,66.94,69.25,66.5,66.73,16.6079515030612,1390200,0.0,1.0
2008-04-29,67.32,68.45,66.51,66.95,16.662705726509,969200,0.0,1.0
2008-04-28,68.34,69.36,67.37,67.46,16.7896359717744,1161300,0.0,1.0
2008-04-25,67.44,69.01,66.26,68.09,16.9464321571023,842800,0.0,1.0
2008-04-24,68.0,69.65,65.66,68.28,16.9937198955345,2261200,0.0,1.0
2008-04-23,61.78,67.75,61.3,67.57,16.8170130834983,2918100,0.0,1.0
2008-04-22,62.58,62.86,60.5,61.34,15.2664730285894,1208800,0.0,1.0
2008-04-21,63.62,63.62,62.18,62.72,15.6099313393076,1582100,0.0,1.0
2008-04-18,64.5,65.55,63.75,63.9,15.903613083255,2587600,0.0,1.0
2008-04-17,60.62,62.43,60.21,62.2,15.4805122657036,1726000,0.0,1.0
2008-04-16,59.87,62.49,59.5,61.57,15.3237160803758,2327100,0.0,1.0
2008-04-15,59.76,61.24,58.5,59.35,14.7711961892204,1802600,0.0,1.0
2008-04-14,61.98,62.4099,58.7,60.1,14.9578583146108,2818500,0.0,1.0
2008-04-11,64.68,65.0,61.09,61.09,15.204252320126,1707000,0.0,1.0
2008-04-10,63.19,66.06,62.495,65.63,16.334180385822,1589400,0.0,1.0
2008-04-09,62.01,63.6,60.73,63.26,15.7443280695886,2127100,0.0,1.0
2008-04-08,65.05,65.53,63.64,63.83,15.8861912848853,1896400,0.0,1.0
2008-04-07,65.5,66.48,64.54,65.05,16.1898283421868,1832900,0.0,1.0
2008-04-04,63.31,65.88,61.68,65.12,16.2072501405566,2402600,0.0,1.0
2008-04-03,61.91,64.24,60.28,62.8,15.6298419660159,1800600,0.0,1.0
2008-04-02,61.5,66.09,61.2,62.3,15.505400549089,2944700,0.0,1.0
2008-04-01,58.5,61.66,58.48,61.22,15.236607088527,1899600,0.0,1.0
2008-03-31,56.07,58.22,55.54,57.87,14.4028495951169,1400300,0.0,1.0
2008-03-28,56.8,58.55,56.6,56.85,14.148989104586,1040900,0.0,1.0
2008-03-27,59.74,59.74,56.3,56.63,14.0942348811382,1577700,0.0,1.0
2008-03-26,60.59,61.9,58.78,59.24,14.7438190774965,1180300,0.0,1.0
2008-03-25,59.28,61.58,59.28,60.96,15.171897551725,1129500,0.0,1.0
2008-03-24,55.9,60.0,55.9,59.64,14.843372211038,1585700,0.0,1.0
2008-03-20,56.61,56.97,54.84,55.83,13.8951286140552,2292400,0.0,1.0
2008-03-19,58.38,59.0,56.61,56.61,14.0892572244611,1323300,0.0,1.0
2008-03-18,56.75,58.9,56.75,58.61,14.5870228921687,1803800,0.0,1.0
2008-03-17,56.0,57.17,54.18,55.51,13.815486107222,2526200,0.0,1.0
2008-03-14,59.6,60.0,57.23,57.85,14.3978719384398,1946600,0.0,1.0
2008-03-13,56.34,59.6,56.22,58.91,14.6616877423248,1943100,0.0,1.0
2008-03-12,58.59,60.22,57.64,58.21,14.4874697586272,2285600,0.0,1.0
2008-03-11,57.075,58.67,55.93,58.45,14.5472016387521,1993700,0.0,1.0
2008-03-10,57.16,57.79,55.37,56.08,13.9573493225187,1237200,0.0,1.0
2008-03-07,57.16,58.31,55.64,56.66,14.1017013661538,1760800,0.0,1.0
2008-03-06,58.79,59.0,57.44,57.74,14.3704948267159,1585700,0.0,1.0
2008-03-05,58.23,59.55,57.67,59.01,14.6865760257102,2852400,0.0,1.0
2008-03-04,58.69,58.99,57.12,57.88,14.4053384234554,2088400,0.0,1.0
2008-03-03,58.94,60.7,58.17,58.77,14.6268441455853,2223400,0.0,1.0
2008-02-29,60.69,61.79,59.2,59.72,14.8632828377463,2598300,0.0,1.0
2008-02-28,58.22,63.47,57.54,61.66,15.3461155354226,8904300,0.0,1.0
2008-02-27,52.49,53.99,50.38,52.62,13.0962147173847,3074800,0.0,1.0
2008-02-26,53.6,54.34,52.76,52.76,13.1310583141242,1295600,0.0,1.0
2008-02-25,52.5,54.85,52.3,54.41,13.5417149899829,1324600,0.0,1.0
2008-02-22,53.58,53.98,51.57,52.34,13.0265275239056,1280000,0.0,1.0
2008-02-21,52.99,54.18,52.51,53.52,13.320209267853,1024600,0.0,1.0
2008-02-20,51.13,53.4,51.0,53.13,13.2231449626501,846500,0.0,1.0
2008-02-19,54.44,54.75,51.28,51.47,12.8099994584528,1636000,0.0,1.0
2008-02-15,54.94,55.17,53.1,53.84,13.3998517746862,1108300,0.0,1.0
2008-02-14,55.78,56.5,55.0,55.14,13.7233994586961,1221300,0.0,1.0
2008-02-13,55.48,56.49,55.0,55.93,13.9200168974406,1449400,0.0,1.0
2008-02-12,55.24,55.38,53.87,54.45,13.551670303337,1344700,0.0,1.0
2008-02-11,53.06,55.94,53.06,54.8,13.6387792951858,3890100,0.0,1.0
2008-02-08,51.0,51.8,50.31,50.87,12.6606697581406,1037400,0.0,1.0
2008-02-07,47.06,51.94,47.06,50.84,12.653203273125,2738200,0.0,1.0
2008-02-06,53.22,53.22,47.55,47.88,11.9165100849179,2594100,0.0,1.0
2008-02-05,50.68,53.8,50.28,52.78,13.1360359708013,2071200,0.0,1.0
2008-02-04,51.25,52.69,50.31,51.77,12.884664308609,1272000,0.0,1.0
2008-02-01,52.56,53.89,51.09,51.72,12.8722201669163,2079000,0.0,1.0
2008-01-31,49.8,53.29,48.79,51.91,12.9195079053485,3004900,0.0,1.0
2008-01-30,51.46,52.45,50.3,50.36,12.5337395128752,1459900,0.0,1.0
2008-01-29,53.6,54.09,51.39,52.03,12.9493738454109,1226900,0.0,1.0
2008-01-28,51.3,53.7,51.3,53.54,13.3251869245301,1114800,0.0,1.0
2008-01-25,56.17,57.59,52.35,52.94,13.1758572242179,1926600,0.0,1.0
