,CMI_Open,CMI_High,CMI_Low,CMI_Close,CMI_Adj Close,CMI_Volume,CMI_Dividend Amount,CMI_Split Coefficient
2004-05-11,55.54,55.67,54.8,55.23,8.87986964927807,1261600,0.0,1.0
2004-05-10,56.75,56.76,54.58,55.55,8.93131919278285,1805800,0.0,1.0
2004-05-07,59.42,59.99,58.34,58.45,9.39758068079492,669200,0.0,1.0
2004-05-06,61.35,61.35,59.43,59.65,9.59051646893784,657600,0.0,1.0
2004-05-05,61.34,61.9,61.18,61.6,9.90403712467009,489300,0.0,1.0
2004-05-04,61.0,61.83,60.67,61.33,9.86062657233793,711800,0.0,1.0
2004-05-03,59.81,61.9,59.81,61.19,9.83811739705459,847000,0.0,1.0
2004-04-30,60.15,60.52,59.1,59.81,9.61624124069023,747800,0.0,1.0
2004-04-29,61.55,61.55,59.08,60.15,9.67090638066406,464400,0.0,1.0
2004-04-28,62.39,62.46,60.8,61.2,9.83972519528912,681600,0.0,1.0
2004-04-27,61.75,63.48,61.75,62.64,10.0712481410606,739500,0.0,1.0
2004-04-26,62.25,63.1,62.0,62.73,10.0857183251713,970000,0.0,1.0
2004-04-23,64.4,64.69,62.86,62.99,10.127521079269,1041000,0.0,1.0
2004-04-22,66.2,66.66,63.81,64.39,10.3526128321024,1128300,0.0,1.0
2004-04-21,64.03,65.05,62.98,64.89,10.4330027438286,501600,0.0,1.0
2004-04-20,65.95,66.15,64.02,64.02,10.293124297425,473000,0.0,1.0
2004-04-19,65.74,66.43,65.1,65.95,10.6034293566882,502300,0.0,1.0
2004-04-16,64.6,65.9,63.96,65.74,10.5696655937632,860100,0.0,1.0
2004-04-15,63.12,64.2,63.12,63.63,10.2304201662785,605900,0.0,1.0
2004-04-14,63.0,63.69,62.0,63.12,10.1484224563178,972300,0.0,1.0
2004-04-13,64.51,64.86,63.37,63.68,10.2384591574512,869600,0.0,1.0
2004-04-12,63.72,64.91,63.72,64.51,10.3719064109167,532200,0.0,1.0
2004-04-08,64.12,64.73,63.11,63.72,10.2448903503893,694200,0.0,1.0
2004-04-07,64.25,65.5,63.46,64.2,10.3220646656464,1153600,0.0,1.0
2004-04-06,62.75,65.08,61.0,64.16,10.3156334727083,3618500,0.0,1.0
2004-04-05,59.3,60.0,59.3,60.0,9.64678940714619,754900,0.0,1.0
2004-04-02,59.5,59.96,59.08,59.73,9.60337885481403,537800,0.0,1.0
2004-04-01,58.46,59.44,58.29,58.95,9.47797059252113,401400,0.0,1.0
2004-03-31,58.09,58.84,57.94,58.45,9.39758068079492,431600,0.0,1.0
2004-03-30,56.95,58.31,56.74,58.23,9.36220911963538,290900,0.0,1.0
2004-03-29,56.9,58.33,56.87,57.59,9.25931003262582,606500,0.0,1.0
2004-03-26,55.0,56.71,55.0,56.3,9.05190406037218,409700,0.0,1.0
2004-03-25,54.15,55.1,54.05,54.77,8.80591093048995,552600,0.0,1.0
2004-03-24,54.74,54.85,53.99,54.1,8.69818844877682,638800,0.0,1.0
2004-03-23,54.55,55.39,54.38,54.94,8.83324350047686,468600,0.0,1.0
2004-03-22,56.05,56.24,53.96,54.09,8.69658065054229,666900,0.0,1.0
2004-03-19,56.06,56.72,55.6,55.6,8.93935818395547,577400,0.0,1.0
2004-03-18,54.9,56.1,54.15,56.1,9.01974809568169,617600,0.0,1.0
2004-03-17,53.1,55.16,53.05,54.9,8.82681230753877,562800,0.0,1.0
2004-03-16,52.6,53.38,52.19,53.08,8.53419302885533,534900,0.0,1.0
2004-03-15,53.67,53.95,52.52,52.52,8.44415632772197,771600,0.0,1.0
2004-03-12,51.5,53.92,51.38,53.92,8.66924808055538,844000,0.0,1.0
2004-03-11,50.66,51.12,50.12,50.27,8.08240172495399,735300,0.0,1.0
2004-03-10,52.47,52.7,50.32,50.66,8.14510585610043,709800,0.0,1.0
2004-03-09,53.3,53.88,52.38,52.47,8.43611733654934,491900,0.0,1.0
2004-03-08,53.6,54.04,53.24,53.31,8.57117238824939,638000,0.0,1.0
2004-03-05,52.0,53.1,52.0,53.04,8.52776183591723,231200,0.0,1.0
2004-03-04,52.35,52.8,51.78,52.53,8.44576412595649,267100,0.0,1.0
2004-03-03,52.71,52.71,51.87,52.45,8.4329017400803,387200,0.0,1.0
2004-03-02,51.54,53.55,51.52,52.96,8.51489945004104,1111500,0.0,1.0
2004-03-01,49.4,51.4,49.4,51.37,8.25925953075166,563700,0.0,1.0
2004-02-27,50.4,50.4,49.25,49.4,7.94252327855036,817200,0.0,1.0
2004-02-26,49.25,50.26,49.24,50.1,8.05506915496707,623500,0.0,1.0
2004-02-25,49.1,49.42,48.6,49.3,7.92644529620512,466500,0.0,1.0
2004-02-24,49.0,49.42,48.12,48.77,7.84123198977533,725700,0.0,1.0
2004-02-23,50.64,50.64,49.33,49.38,7.93930768208132,528700,0.0,1.0
2004-02-20,51.36,51.36,50.07,50.64,8.14189025963139,442300,0.0,1.0
2004-02-19,51.99,52.32,51.12,51.36,8.25765173251714,467800,0.0,1.0
2004-02-18,52.4,52.56,51.41,51.8,8.32839485483621,363300,0.0,1.0
2004-02-17,52.4,53.02,52.32,52.73,8.47792009064698,335400,0.0,1.0
2004-02-13,53.5,53.5,51.51,51.71,8.31392467072549,638000,0.3,1.0
2004-02-12,51.6,52.42,51.6,52.12,8.33150843757379,363400,0.0,1.0
2004-02-11,50.52,52.22,50.52,51.88,8.29314385535933,449900,0.0,1.0
2004-02-10,50.25,50.95,50.14,50.65,8.09652537151021,317800,0.0,1.0
2004-02-09,50.5,50.5,49.97,50.19,8.02299325559916,407700,0.0,1.0
2004-02-06,49.41,50.53,49.25,50.51,8.07414603188511,667100,0.0,1.0
2004-02-05,48.95,49.86,48.85,49.66,7.93827146987556,517400,0.0,1.0
2004-02-04,49.41,49.68,48.48,48.7,7.78481314101772,750200,0.0,1.0
2004-02-03,49.82,50.25,48.3,49.66,7.93827146987556,1639500,0.0,1.0
2004-02-02,50.65,50.65,49.4,49.82,7.96384785801854,1083200,0.0,1.0
2004-01-30,50.75,51.25,49.92,50.73,8.1093135655817,807000,0.0,1.0
2004-01-29,52.31,52.65,50.28,50.75,8.11251061409957,719100,0.0,1.0
2004-01-28,53.8,54.96,52.03,52.06,8.32191729202017,714100,0.0,1.0
2004-01-27,52.75,54.94,52.7,53.79,8.59846198881608,1112000,0.0,1.0
2004-01-26,51.8,52.99,51.47,52.85,8.44820070847611,319300,0.0,1.0
2004-01-23,53.81,53.82,51.55,51.84,8.28674975832358,591500,0.0,1.0
2004-01-22,52.75,54.16,52.75,53.8,8.60006051307501,809700,0.0,1.0
2004-01-21,51.7,52.67,51.49,52.5,8.39225235941335,370700,0.0,1.0
2004-01-20,52.25,52.9,51.75,51.82,8.28355270980571,256500,0.0,1.0
2004-01-16,52.75,53.09,52.52,53.07,8.4833682421727,209700,0.0,1.0
2004-01-15,52.27,52.5,51.35,52.41,8.37786564108293,204700,0.0,1.0
2004-01-14,51.7,52.65,51.6,52.47,8.38745678663654,299000,0.0,1.0
2004-01-13,51.75,52.34,51.27,51.63,8.25318074888593,195300,0.0,1.0
2004-01-12,51.79,52.25,50.92,51.6,8.24838517610912,408500,0.0,1.0
2004-01-09,52.91,52.91,51.82,51.89,8.29474237961826,382700,0.0,1.0
2004-01-08,53.3,53.56,52.66,52.91,8.45779185402972,676100,0.0,1.0
2004-01-07,52.47,53.22,52.24,53.22,8.50734610605674,722000,0.0,1.0
2004-01-06,50.4,52.7,50.37,52.48,8.38905531089548,1105800,0.0,1.0
2004-01-05,49.75,51.05,49.6,50.95,8.14448109927829,803500,0.0,1.0
2004-01-02,48.9,49.41,48.66,48.77,7.79600281083027,440300,0.0,1.0
2003-12-31,49.32,49.54,48.91,48.94,7.82317772323218,411300,0.0,1.0
2003-12-30,49.7,49.7,49.07,49.42,7.8999068876611,358500,0.0,1.0
2003-12-29,49.46,49.77,49.44,49.7,7.94466556691131,319400,0.0,1.0
2003-12-26,49.51,49.78,49.29,49.45,7.90470246043791,85200,0.0,1.0
2003-12-24,49.65,49.65,49.21,49.41,7.89830836340217,99400,0.0,1.0
2003-12-23,49.0,49.76,49.0,49.76,7.95425671246492,271700,0.0,1.0
2003-12-22,49.85,49.9,49.26,49.57,7.92388475154514,496200,0.0,1.0
2003-12-19,49.76,50.1,49.68,49.98,7.98942424616151,810000,0.0,1.0
2003-12-18,48.25,49.88,48.14,49.76,7.95425671246492,837400,0.0,1.0
2003-12-17,47.25,48.09,47.0,48.04,7.67931053992795,445100,0.0,1.0
2003-12-16,47.04,47.27,46.93,47.25,7.55302712347202,417500,0.0,1.0
2003-12-15,47.75,47.78,47.18,47.24,7.55142859921308,639200,0.0,1.0
2003-12-12,46.73,47.1,46.49,47.1,7.52904925958798,307900,0.0,1.0
2003-12-11,45.24,46.7,45.24,46.61,7.45072157090012,440600,0.0,1.0
2003-12-10,46.55,46.55,45.19,45.27,7.23651932020271,294700,0.0,1.0
2003-12-09,46.6,46.85,46.11,46.2,7.38518207628375,442600,0.0,1.0
2003-12-08,45.73,46.2,45.55,46.16,7.37878797924801,224900,0.0,1.0
2003-12-05,46.4,46.48,45.69,45.73,7.31005143611376,839500,0.0,1.0
2003-12-04,46.2,46.4,45.92,46.4,7.41715256146247,505400,0.0,1.0
2003-12-03,46.34,46.88,46.09,46.33,7.40596289164992,284100,0.0,1.0
2003-12-02,47.0,47.0,46.14,46.32,7.40436436739098,580300,0.0,1.0
2003-12-01,46.55,47.24,46.54,47.24,7.55142859921308,498600,0.0,1.0
2003-11-28,46.11,46.59,46.07,46.45,7.42514518275715,143500,0.0,1.0
2003-11-26,45.92,46.3,45.77,46.11,7.37079535795333,625300,0.0,1.0
2003-11-25,46.17,46.2,45.46,45.92,7.34042339703355,1019400,0.0,1.0
2003-11-24,43.93,46.1,43.91,45.7,7.30525586333696,1692800,0.0,1.0
2003-11-21,44.3,44.3,43.7,43.8,7.00153625413914,603700,0.0,1.0
2003-11-20,44.26,44.5,43.65,44.05,7.04149936061254,492000,0.0,1.0
2003-11-19,44.0,44.45,43.55,44.27,7.07666689430913,394600,0.0,1.0
2003-11-18,44.45,44.64,43.75,43.81,7.00313477839808,358000,0.0,1.0
2003-11-17,45.13,45.13,43.98,44.25,7.07346984579125,473800,0.0,1.0
2003-11-14,45.79,46.05,44.92,45.13,7.21413998057761,394000,0.0,1.0
2003-11-13,46.0,46.14,45.4,45.79,7.31964258166738,444500,0.0,1.0
2003-11-12,44.72,46.15,44.63,46.15,7.37718945498907,703700,0.3,1.0
2003-11-11,44.95,44.99,44.72,44.72,7.1024308380433,348400,0.0,1.0
2003-11-10,45.95,45.95,44.88,45.0,7.14690044078597,823900,0.0,1.0
2003-11-07,47.0,47.07,45.8,45.82,7.27713284881807,643600,0.0,1.0
2003-11-06,46.63,46.82,46.09,46.75,7.42483545792764,588400,0.0,1.0
2003-11-05,47.4,47.52,46.45,46.79,7.43118825831945,542000,0.0,1.0
2003-11-04,47.32,47.72,47.15,47.54,7.55030326566589,431900,0.0,1.0
2003-11-03,47.41,47.63,46.99,47.32,7.51536286351093,595500,0.0,1.0
2003-10-31,47.3,47.98,46.91,47.4,7.52806846429455,531400,0.0,1.0
2003-10-30,47.75,47.85,46.9,47.25,7.50424546282527,542000,0.0,1.0
2003-10-29,46.36,47.79,46.3,47.55,7.55189146576384,1000700,0.0,1.0
2003-10-28,46.1,46.88,45.46,46.35,7.36130745400955,4086800,0.0,1.0
2003-10-27,48.65,49.68,48.54,49.2,7.81394448192599,422800,0.0,1.0
2003-10-24,48.47,48.48,47.82,48.19,7.65353627203279,589000,0.0,1.0
2003-10-23,48.85,48.86,48.42,48.72,7.73771087722427,678500,0.0,1.0
2003-10-22,49.5,49.5,48.85,48.91,7.76788667908537,529300,0.0,1.0
2003-10-21,50.12,50.19,49.73,49.74,7.89970728721542,427400,0.0,1.0
2003-10-20,50.6,50.6,49.91,50.08,7.9537060905458,479000,0.0,1.0
2003-10-17,50.96,50.97,50.2,50.4,8.00452849368028,479300,0.0,1.0
2003-10-16,52.31,52.31,50.59,50.91,8.08552669867586,777700,0.0,1.0
2003-10-15,51.65,52.3,51.22,52.3,8.30628651229125,537900,0.0,1.0
2003-10-14,51.25,51.5,50.85,51.35,8.15540750298576,344000,0.0,1.0
2003-10-13,50.84,51.38,50.8,51.25,8.13952550200624,435600,0.0,1.0
2003-10-10,50.8,51.2,50.52,50.8,8.06805649759838,233000,0.0,1.0
2003-10-09,50.7,51.81,50.64,50.8,8.06805649759838,541300,0.0,1.0
2003-10-08,50.61,51.75,50.45,50.77,8.06329189730452,791700,0.0,1.0
2003-10-07,49.5,50.53,48.81,50.53,8.02517509495367,909400,0.0,1.0
2003-10-06,48.9,49.7,48.8,49.5,7.86159048486456,988500,0.0,1.0
2003-10-03,47.55,48.78,47.37,48.23,7.6598890724246,960100,0.0,1.0
2003-10-02,45.6,47.18,45.6,46.91,7.45024665949488,1213800,0.0,1.0
2003-10-01,44.43,45.84,44.43,45.62,7.24536884685902,945500,0.0,1.0
2003-09-30,45.05,45.05,43.8,44.43,7.05637303520268,663500,0.0,1.0
2003-09-29,45.43,45.6,44.42,45.3,7.19454644372454,970700,0.0,1.0
2003-09-26,46.7,46.7,45.35,45.49,7.22472224558564,831000,0.0,1.0
2003-09-25,47.63,47.64,46.5,46.51,7.38671865557678,1148300,0.0,1.0
2003-09-24,48.99,48.99,47.58,47.6,7.5598324662536,897000,0.0,1.0
2003-09-23,47.5,48.89,47.4,48.62,7.72182887624475,614100,0.0,1.0
2003-09-22,47.35,47.39,46.69,47.25,7.50424546282527,793800,0.0,1.0
2003-09-19,47.9,48.09,47.67,47.82,7.59477286840855,428900,0.0,1.0
2003-09-18,47.44,47.94,47.1,47.83,7.59636106850651,789200,0.0,1.0
2003-09-17,48.2,48.2,47.13,47.3,7.51218646331503,860500,0.0,1.0
2003-09-16,47.85,48.25,47.85,48.23,7.6598890724246,725300,0.0,1.0
2003-09-15,48.11,48.2,47.5,48.12,7.64241887134713,650700,0.0,1.0
2003-09-12,47.9,48.05,47.38,47.91,7.60906666929012,676100,0.0,1.0
2003-09-11,48.03,48.26,46.8,47.75,7.58365546772289,866700,0.0,1.0
2003-09-10,49.5,49.57,47.81,48.03,7.62812507046555,1379400,0.0,1.0
2003-09-09,48.24,50.9,48.12,49.75,7.90129548731337,2278100,0.0,1.0
2003-09-08,47.8,48.26,46.99,48.24,7.66147727252256,1623900,0.0,1.0
2003-09-05,48.7,48.7,47.52,47.85,7.59953746870241,821900,0.0,1.0
2003-09-04,48.59,49.0,48.41,48.8,7.75041647800789,786800,0.0,1.0
2003-09-03,49.89,49.89,48.53,48.59,7.71706427595089,937500,0.0,1.0
2003-09-02,49.84,50.0,49.42,49.89,7.92353028868471,712900,0.0,1.0
2003-08-29,49.4,49.99,49.19,49.84,7.91558928819495,514100,0.0,1.0
2003-08-28,49.24,49.46,48.62,49.44,7.85206128427685,707500,0.0,1.0
2003-08-27,48.7,49.63,48.7,49.6,7.87747248584409,932400,0.0,1.0
2003-08-26,48.91,49.01,48.23,48.8,7.75041647800789,733300,0.0,1.0
2003-08-25,49.02,49.39,48.44,48.91,7.76788667908537,1121600,0.0,1.0
2003-08-22,49.52,49.95,48.97,49.27,7.82506188261166,852900,0.0,1.0
2003-08-21,48.94,49.69,48.25,49.52,7.86476688506047,1618900,0.0,1.0
2003-08-20,49.95,49.98,49.58,49.69,7.89176628672566,571000,0.0,1.0
2003-08-19,49.52,50.06,49.3,49.96,7.93464768937038,1346500,0.0,1.0
2003-08-18,49.0,49.6,48.75,49.52,7.86476688506047,1177900,0.0,1.0
2003-08-15,49.0,49.23,48.65,48.88,7.76312207879151,759100,0.0,1.0
2003-08-14,48.0,48.16,47.5,48.07,7.63447787085737,445500,0.0,1.0
2003-08-13,48.3,48.3,47.8,48.0,7.6233604701717,503300,0.3,1.0
2003-08-12,47.3,48.62,46.86,48.43,7.64387883168562,809900,0.0,1.0
2003-08-11,46.98,47.25,46.77,47.25,7.45763524255927,607900,0.0,1.0
2003-08-08,46.97,47.35,46.65,47.13,7.43869521654642,535600,0.0,1.0
2003-08-07,46.43,47.09,46.31,46.97,7.41344184852929,625200,0.0,1.0
2003-08-06,46.0,46.64,45.98,46.43,7.32821173147147,702000,0.0,1.0
2003-08-05,47.35,47.35,46.25,46.27,7.30295836345434,654800,0.0,1.0
2003-08-04,47.05,47.35,46.35,47.0,7.4181768550325,841700,0.0,1.0
2003-08-01,46.3,47.41,45.61,47.05,7.42606853253785,999400,0.0,1.0
2003-07-31,44.3,46.5,44.23,46.33,7.31242837646076,1023000,0.0,1.0
2003-07-30,44.0,44.33,43.71,44.11,6.96203789522306,929500,0.0,1.0
2003-07-29,43.6,43.96,43.32,43.94,6.93520619170485,1322300,0.0,1.0
2003-07-28,44.91,45.18,43.5,44.36,7.00149628274982,1388000,0.0,1.0
2003-07-25,45.69,45.89,41.07,45.16,7.12776312283548,5029600,0.0,1.0
2003-07-24,38.9,39.24,37.94,37.94,5.98820489106241,724900,0.0,1.0
2003-07-23,38.22,38.26,37.55,38.26,6.03871162709667,311600,0.0,1.0
2003-07-22,38.0,38.0,37.36,37.99,5.99609656856776,475500,0.0,1.0
2003-07-21,38.4,38.5,37.85,37.96,5.99136156206455,503500,0.0,1.0
2003-07-18,38.2,38.7,38.16,38.55,6.08448335662772,869400,0.0,1.0
2003-07-17,36.73,38.28,36.73,38.13,6.01819326558275,1071200,0.0,1.0
2003-07-16,37.08,37.25,36.64,36.73,5.79722629543285,368200,0.0,1.0
2003-07-15,38.23,38.26,36.7,37.04,5.84615469596604,612900,0.0,1.0
2003-07-14,38.0,38.4,37.77,37.98,5.99451823306669,458800,0.0,1.0
2003-07-11,37.18,37.98,37.18,37.72,5.95348151003885,531700,0.0,1.0
2003-07-10,37.75,37.84,36.48,36.94,5.83037134095533,884600,0.0,1.0
2003-07-09,38.52,38.76,37.82,38.1,6.01345825907954,616200,0.0,1.0
2003-07-08,38.45,39.18,38.35,38.77,6.11920673765128,741100,0.0,1.0
2003-07-07,37.9,38.59,37.88,38.48,6.07343500812023,878700,0.0,1.0
2003-07-03,36.35,37.72,36.3,37.4,5.90297477400459,623100,0.0,1.0
2003-07-02,35.9,36.8,35.74,36.71,5.7940696244307,948700,0.0,1.0
2003-07-01,35.5,35.67,34.25,35.6,5.61887438381185,1256200,0.0,1.0
2003-06-30,36.05,36.44,35.66,35.89,5.6646461133429,909200,0.0,1.0
2003-06-27,37.0,37.0,35.87,35.87,5.66148944234076,932600,0.0,1.0
2003-06-26,36.7,37.2,36.65,36.89,5.82247966344998,729800,0.0,1.0
2003-06-25,37.25,37.42,36.72,36.82,5.81143131494248,967700,0.0,1.0
2003-06-24,37.87,38.3,37.15,37.25,5.87929974148853,1032400,0.0,1.0
2003-06-23,39.4,39.4,37.85,37.87,5.97715654255491,1035900,0.0,1.0
2003-06-20,39.45,39.78,39.22,39.51,6.23600356473051,490200,0.0,1.0
2003-06-19,40.54,40.65,39.09,39.2,6.18707516419732,723100,0.0,1.0
2003-06-18,41.42,41.42,40.4,40.53,6.39699378583973,837700,0.0,1.0
2003-06-17,40.75,41.86,40.42,41.67,6.5769240329618,856800,0.0,1.0
2003-06-16,39.94,40.44,39.83,40.44,6.38278876633009,621100,0.0,1.0
2003-06-13,40.36,40.6,39.39,39.69,6.26441360374979,716600,0.0,1.0
2003-06-12,39.09,40.75,39.06,40.32,6.36384874031724,1051900,0.0,1.0
2003-06-11,38.77,39.28,38.47,39.09,6.16971347368554,1453500,0.0,1.0
2003-06-10,38.99,39.32,38.29,38.75,6.11605006664914,871000,0.0,1.0
2003-06-09,39.85,39.91,38.65,38.98,6.15235178317376,1095100,0.0,1.0
2003-06-06,39.88,41.08,39.65,39.89,6.2959803137712,2505500,0.0,1.0
2003-06-05,38.38,39.72,38.23,39.72,6.269148610253,1845600,0.0,1.0
2003-06-04,35.95,38.79,35.75,38.78,6.12078507315235,2285200,0.0,1.0
2003-06-03,35.35,35.69,35.1,35.39,5.58572933828937,438100,0.0,1.0
2003-06-02,34.65,35.91,34.65,35.35,5.57941599628508,866900,0.0,1.0
2003-05-30,33.55,34.72,33.55,34.28,5.41053409767051,1078200,0.0,1.0
2003-05-29,33.78,33.89,33.34,33.45,5.27953225108164,1040100,0.0,1.0
2003-05-28,33.78,34.41,33.6,33.78,5.33161732261698,1344700,0.0,1.0
2003-05-27,31.61,33.88,31.41,33.78,5.33161732261698,1405000,0.0,1.0
2003-05-23,30.91,31.8,30.65,31.6,4.98754018338355,831500,0.0,1.0
2003-05-22,29.45,30.93,29.4,30.9,4.8770566983086,932600,0.0,1.0
2003-05-21,29.1,29.16,28.72,29.11,4.59453464361694,617500,0.0,1.0
2003-05-20,29.55,29.55,28.59,29.04,4.58348629510944,739300,0.0,1.0
2003-05-19,30.25,30.32,29.54,29.55,4.66398140566405,600000,0.0,1.0
2003-05-16,30.46,30.49,29.89,30.49,4.8123449427647,581400,0.0,1.0
2003-05-15,30.07,30.52,29.85,30.46,4.80760993626149,573200,0.0,1.0
2003-05-14,30.3,30.4,29.69,30.06,4.74447651621866,561300,0.0,1.0
2003-05-13,30.45,30.62,29.95,30.2,4.76657321323365,720600,0.3,1.0
2003-05-12,29.72,30.64,29.55,30.6,4.7822013221295,896100,0.0,1.0
2003-05-09,28.75,29.71,28.75,29.6,4.62592023317102,764500,0.0,1.0
2003-05-08,28.5,28.78,28.25,28.75,4.49308130755631,554000,0.0,1.0
2003-05-07,28.64,28.92,28.27,28.68,4.48214163132922,451500,0.0,1.0
2003-05-06,28.25,29.12,28.19,28.65,4.47745319866046,752800,0.0,1.0
2003-05-05,27.95,28.5,27.95,28.14,4.39774984329164,920500,0.0,1.0
2003-05-02,27.06,27.95,27.05,27.94,4.36649362549994,1209200,0.0,1.0
2003-05-01,27.11,27.11,26.64,27.06,4.22896626721648,619600,0.0,1.0
2003-04-30,26.98,27.34,26.53,27.11,4.2367803216644,707100,0.0,1.0
2003-04-29,26.81,27.12,26.58,26.98,4.2164637800998,456000,0.0,1.0
2003-04-28,26.13,26.93,26.1,26.82,4.19145880586644,321300,0.0,1.0
2003-04-25,26.54,26.54,25.86,26.12,4.08206204359551,308500,0.0,1.0
2003-04-24,26.66,26.78,26.25,26.53,4.14613729006848,429200,0.0,1.0
2003-04-23,26.6,26.86,26.45,26.71,4.17426788608101,429200,0.0,1.0
2003-04-22,25.78,26.85,25.48,26.69,4.17114226430184,879800,0.0,1.0
2003-04-21,25.36,25.85,25.1,25.85,4.03986614957672,657500,0.0,1.0
2003-04-17,24.97,25.33,24.6,25.23,3.94297187442246,979100,0.0,1.0
2003-04-16,25.53,25.82,24.96,24.97,3.90233879129325,695000,0.0,1.0
2003-04-15,25.48,25.63,24.93,25.63,4.00548431000585,648000,0.0,1.0
2003-04-14,23.25,25.5,22.5,25.47,3.98047933577249,1977500,0.0,1.0
2003-04-11,25.61,26.0,25.12,25.2,3.9382834417537,480800,0.0,1.0
2003-04-10,25.8,25.8,25.28,25.36,3.96328841598706,343100,0.0,1.0
2003-04-09,25.9,26.02,25.39,25.63,4.00548431000585,450600,0.0,1.0
2003-04-08,25.71,25.82,25.35,25.68,4.01329836445378,347300,0.0,1.0
2003-04-07,25.61,26.25,25.61,25.71,4.01798679712253,771300,0.0,1.0
2003-04-04,25.05,25.33,24.81,24.91,3.89296192595575,398200,0.0,1.0
2003-04-03,25.74,25.74,24.96,25.05,3.91484127840993,838500,0.0,1.0
2003-04-02,25.4,26.05,25.31,25.74,4.02267522979128,527100,0.0,1.0
2003-04-01,24.25,24.6,24.0,24.6,3.84451478837862,649600,0.0,1.0
2003-03-31,24.3,24.68,23.8,24.6,3.84451478837862,381000,0.0,1.0
2003-03-28,24.81,24.81,24.42,24.59,3.84295197748903,389300,0.0,1.0
2003-03-27,24.69,25.04,24.21,24.91,3.89296192595575,547500,0.0,1.0
2003-03-26,24.85,24.98,24.36,24.8,3.87577100617031,1043800,0.0,1.0
2003-03-25,25.26,25.51,24.4,24.84,3.88202224972865,2928400,0.0,1.0
2003-03-24,26.99,26.99,26.11,26.39,4.1242579376143,1163000,0.0,1.0
2003-03-21,25.95,27.65,25.95,27.64,4.3196092988124,1216300,0.0,1.0
2003-03-20,24.88,25.81,24.25,25.74,4.02267522979128,1035700,0.0,1.0
2003-03-19,25.0,25.19,24.11,24.98,3.90390160218284,1973900,0.0,1.0
2003-03-18,24.66,25.06,24.26,25.06,3.91640408929952,1052800,0.0,1.0
2003-03-17,23.16,24.67,22.85,24.66,3.85389165371613,647600,0.0,1.0
2003-03-14,23.2,23.69,22.9,23.16,3.6194700202784,389800,0.0,1.0
2003-03-13,22.6,23.16,22.51,23.16,3.6194700202784,450300,0.0,1.0
2003-03-12,22.22,22.3,21.72,22.21,3.47100298576785,298400,0.0,1.0
2003-03-11,22.68,22.85,22.02,22.22,3.47256579665743,579200,0.0,1.0
2003-03-10,23.2,23.2,22.62,22.67,3.54289228668875,452600,0.0,1.0
2003-03-07,22.85,23.46,22.7,23.31,3.64291218362218,450400,0.0,1.0
2003-03-06,23.13,23.13,22.6,23.1,3.6100931549409,511100,0.0,1.0
2003-03-05,23.08,23.26,22.76,23.19,3.62415845294716,728700,0.0,1.0
2003-03-04,24.05,24.06,23.01,23.18,3.62259564205757,584900,0.0,1.0
2003-03-03,24.04,24.33,23.95,24.05,3.75856018945145,689000,0.0,1.0
2003-02-28,24.04,24.34,23.78,23.97,3.74605770233477,404200,0.0,1.0
2003-02-27,23.75,24.18,23.75,24.04,3.75699737856187,239500,0.0,1.0
2003-02-26,23.95,24.15,23.63,23.67,3.69917337564723,349400,0.0,1.0
2003-02-25,23.85,24.03,23.37,23.94,3.74136926966602,347500,0.0,1.0
2003-02-24,24.64,24.69,23.87,23.91,3.73668083699727,480800,0.0,1.0
2003-02-21,24.42,25.01,24.3,24.85,3.88358506061824,505900,0.0,1.0
2003-02-20,24.55,24.74,24.04,24.42,3.81638419236609,507200,0.0,1.0
2003-02-19,24.85,24.9,24.38,24.55,3.83670073393069,266400,0.0,1.0
2003-02-18,23.96,24.96,23.96,24.75,3.86795695172239,324700,0.0,1.0
2003-02-14,23.46,24.04,23.05,23.95,3.7429320805556,411000,0.0,1.0
2003-02-13,23.97,23.97,23.08,23.45,3.66479153607636,633200,0.0,1.0
2003-02-12,24.32,24.44,23.9,23.96,3.74449489144519,270900,0.3,1.0
2003-02-11,24.87,25.08,24.3,24.5,3.78153853422948,323200,0.0,1.0
2003-02-10,24.8,24.96,24.39,24.78,3.82475611747781,334700,0.0,1.0
2003-02-07,25.07,25.18,24.52,24.68,3.80932126631769,578400,0.0,1.0
2003-02-06,25.0,25.3,24.86,25.07,3.86951718584216,681500,0.0,1.0
2003-02-05,25.34,25.97,25.05,25.06,3.86797370072615,657400,0.0,1.0
2003-02-04,25.26,25.26,24.65,25.0,3.85871279003008,767700,0.0,1.0
2003-02-03,24.7,25.5,24.7,25.26,3.89884340304639,585600,0.0,1.0
2003-01-31,24.39,24.9,24.19,24.7,3.81240823654972,381300,0.0,1.0
2003-01-30,25.44,25.45,24.35,24.39,3.76456019795335,782000,0.0,1.0
2003-01-29,24.62,25.6,23.65,25.45,3.92816962025062,1700200,0.0,1.0
2003-01-28,24.5,24.75,24.49,24.61,3.79851687050561,843100,0.0,1.0
2003-01-27,25.15,25.27,24.28,24.44,3.77227762353341,544400,0.0,1.0
2003-01-24,26.05,26.05,25.25,25.35,3.9127347690905,388100,0.0,1.0
2003-01-23,25.65,26.25,25.52,26.06,4.02232221232735,705500,0.0,1.0
2003-01-22,26.5,26.5,25.3,25.44,3.92662613513461,820900,0.0,1.0
2003-01-21,27.77,27.8,26.4,26.52,4.09332252766391,735400,0.0,1.0
