,ENVA_Open,ENVA_High,ENVA_Low,ENVA_Close,ENVA_Adj Close,ENVA_Volume,ENVA_Dividend Amount,ENVA_Split Coefficient
2016-01-26,5.25,5.98,5.19,5.96,5.96,218195,0.0,1.0
2016-01-25,5.64,5.725,5.19,5.2,5.2,240349,0.0,1.0
2016-01-22,5.68,5.95,5.52,5.71,5.71,289559,0.0,1.0
2016-01-21,5.21,5.66,5.18,5.56,5.56,272971,0.0,1.0
2016-01-20,4.85,5.3,4.65,5.22,5.22,413757,0.0,1.0
2016-01-19,5.4,5.42,4.915,4.97,4.97,449568,0.0,1.0
2016-01-15,5.34,6.85,4.64,5.35,5.35,1141856,0.0,1.0
2016-01-14,5.62,5.72,5.39,5.6,5.6,418732,0.0,1.0
2016-01-13,5.78,5.83,5.3,5.58,5.58,709724,0.0,1.0
2016-01-12,5.64,5.81,5.59,5.76,5.76,630905,0.0,1.0
2016-01-11,5.81,5.85,5.58,5.63,5.63,282148,0.0,1.0
2016-01-08,6.0,6.12,5.77,5.8,5.8,798628,0.0,1.0
2016-01-07,6.22,6.25,5.92,5.96,5.96,338286,0.0,1.0
2016-01-06,6.3,6.46,6.19,6.36,6.36,238580,0.0,1.0
2016-01-05,6.61,6.7,6.27,6.44,6.44,503909,0.0,1.0
2016-01-04,6.48,6.72,6.3975,6.6,6.6,355917,0.0,1.0
2015-12-31,6.6,6.7,6.55,6.61,6.61,217754,0.0,1.0
2015-12-30,6.65,6.71,6.38,6.66,6.66,217130,0.0,1.0
2015-12-29,6.76,6.8,6.47,6.69,6.69,200397,0.0,1.0
2015-12-28,6.71,6.86,6.55,6.7,6.7,233096,0.0,1.0
2015-12-24,6.68,6.81,6.66,6.79,6.79,169498,0.0,1.0
2015-12-23,6.65,6.75,6.52,6.68,6.68,428196,0.0,1.0
2015-12-22,6.4,6.57,6.34,6.54,6.54,467892,0.0,1.0
2015-12-21,6.22,6.42,6.07,6.4,6.4,839788,0.0,1.0
2015-12-18,6.07,6.1101,5.99,6.0,6.0,2255163,0.0,1.0
2015-12-17,6.43,6.51,6.06,6.1,6.1,568824,0.0,1.0
2015-12-16,6.24,6.45,6.15,6.39,6.39,406992,0.0,1.0
2015-12-15,6.18,6.38,6.12,6.2,6.2,513338,0.0,1.0
2015-12-14,6.31,6.31,6.03,6.1,6.1,489315,0.0,1.0
2015-12-11,6.54,6.545,6.21,6.34,6.34,287860,0.0,1.0
2015-12-10,6.44,6.68,6.39,6.63,6.63,429194,0.0,1.0
2015-12-09,6.38,6.71,6.3425,6.45,6.45,298679,0.0,1.0
2015-12-08,6.28,6.57,6.21,6.4,6.4,469619,0.0,1.0
2015-12-07,6.75,6.81,6.17,6.31,6.31,607745,0.0,1.0
2015-12-04,6.99,7.06,6.73,6.79,6.79,408139,0.0,1.0
2015-12-03,7.35,7.38,6.91,6.99,6.99,524949,0.0,1.0
2015-12-02,7.61,7.81,7.29,7.32,7.32,172998,0.0,1.0
2015-12-01,7.58,7.7,7.5,7.64,7.64,258039,0.0,1.0
2015-11-30,7.49,7.5799,7.47,7.52,7.52,283387,0.0,1.0
2015-11-27,7.55,7.55,7.47,7.5,7.5,90610,0.0,1.0
2015-11-25,7.45,7.59,7.39,7.5,7.5,275481,0.0,1.0
2015-11-24,7.59,7.72,7.48,7.48,7.48,334937,0.0,1.0
2015-11-23,7.39,7.545,7.34,7.39,7.39,173917,0.0,1.0
2015-11-20,7.68,7.7764,7.35,7.37,7.37,234450,0.0,1.0
2015-11-19,7.8,7.84,7.69,7.7,7.7,296055,0.0,1.0
2015-11-18,7.83,7.91,7.7,7.76,7.76,243498,0.0,1.0
2015-11-17,7.95,8.05,7.72,7.75,7.75,237080,0.0,1.0
2015-11-16,7.98,8.05,7.78,7.99,7.99,191931,0.0,1.0
2015-11-13,8.4,8.4,8.01,8.04,8.04,307369,0.0,1.0
2015-11-12,8.69,8.77,8.39,8.44,8.44,216080,0.0,1.0
2015-11-11,8.85,8.87,8.48,8.77,8.77,182410,0.0,1.0
2015-11-10,8.88,9.04,8.72,8.77,8.77,229731,0.0,1.0
2015-11-09,9.01,9.08,8.8601,8.92,8.92,276523,0.0,1.0
2015-11-06,8.75,9.1396,8.75,9.04,9.04,637725,0.0,1.0
2015-11-05,12.51,12.51,8.73,8.79,8.79,1652973,0.0,1.0
2015-11-04,12.93,13.08,12.66,12.74,12.74,262334,0.0,1.0
2015-11-03,13.09,13.33,12.89,12.92,12.92,138228,0.0,1.0
2015-11-02,13.02,13.534,13.0,13.16,13.16,142859,0.0,1.0
2015-10-30,13.03,13.14,12.8101,13.0,13.0,190189,0.0,1.0
2015-10-29,13.01,13.33,12.75,12.99,12.99,194739,0.0,1.0
2015-10-28,12.51,13.33,12.4,13.1,13.1,231485,0.0,1.0
2015-10-27,12.92,12.92,12.04,12.46,12.46,237731,0.0,1.0
2015-10-26,12.85,13.14,12.62,12.98,12.98,116289,0.0,1.0
2015-10-23,12.77,13.14,12.59,12.84,12.84,156461,0.0,1.0
2015-10-22,12.89,13.37,12.53,12.66,12.66,145255,0.0,1.0
2015-10-21,12.98,13.02,12.57,12.77,12.77,147085,0.0,1.0
2015-10-20,13.31,13.49,12.81,12.95,12.95,200163,0.0,1.0
2015-10-19,13.03,13.66,13.03,13.37,13.37,237811,0.0,1.0
2015-10-16,13.13,13.28,12.74,13.23,13.23,103914,0.0,1.0
2015-10-15,12.66,13.16,12.49,13.11,13.11,149645,0.0,1.0
2015-10-14,12.44,12.74,12.4,12.61,12.61,171569,0.0,1.0
2015-10-13,12.33,12.58,12.31,12.49,12.49,187300,0.0,1.0
2015-10-12,12.2,12.63,12.12,12.44,12.44,206085,0.0,1.0
2015-10-09,12.93,12.99,12.12,12.22,12.22,418505,0.0,1.0
2015-10-08,11.67,13.21,11.67,12.93,12.93,508680,0.0,1.0
2015-10-07,11.1,12.0,11.06,11.67,11.67,838336,0.0,1.0
2015-10-06,10.8,11.24,10.77,11.0,11.0,630556,0.0,1.0
2015-10-05,10.68,10.9,10.622,10.8,10.8,394055,0.0,1.0
2015-10-02,10.04,10.65,9.8575,10.61,10.61,249275,0.0,1.0
2015-10-01,10.21,10.37,10.02,10.17,10.17,187572,0.0,1.0
2015-09-30,10.31,10.31,9.75,10.22,10.22,167838,0.0,1.0
2015-09-29,10.26,10.3,10.03,10.22,10.22,148628,0.0,1.0
2015-09-28,10.67,10.67,10.17,10.19,10.19,116644,0.0,1.0
2015-09-25,11.11,11.11,10.59,10.8,10.8,248404,0.0,1.0
2015-09-24,10.9,10.98,10.77,10.95,10.95,244225,0.0,1.0
2015-09-23,11.3,11.3,10.86,10.88,10.88,184596,0.0,1.0
2015-09-22,11.39,11.45,11.21,11.27,11.27,286920,0.0,1.0
2015-09-21,11.47,11.87,11.2,11.55,11.55,299421,0.0,1.0
2015-09-18,11.69,11.69,11.21,11.38,11.38,372044,0.0,1.0
2015-09-17,11.82,12.22,11.7701,11.9,11.9,137711,0.0,1.0
2015-09-16,11.76,12.07,11.68,11.9,11.9,99632,0.0,1.0
2015-09-15,11.59,11.79,11.35,11.75,11.75,217737,0.0,1.0
2015-09-14,11.55,11.67,11.11,11.51,11.51,147660,0.0,1.0
2015-09-11,12.71,12.71,11.135,11.44,11.44,480667,0.0,1.0
2015-09-10,12.91,13.04,12.62,12.89,12.89,254676,0.0,1.0
2015-09-09,12.82,13.1,12.55,13.01,13.01,266864,0.0,1.0
2015-09-08,12.59,12.75,12.33,12.68,12.68,217034,0.0,1.0
2015-09-04,12.16,12.5,12.1,12.46,12.46,152586,0.0,1.0
2015-09-03,12.47,12.55,12.26,12.35,12.35,172873,0.0,1.0
2015-09-02,12.48,12.53,12.22,12.46,12.46,294326,0.0,1.0
2015-09-01,12.7,12.98,12.29,12.35,12.35,192729,0.0,1.0
2015-08-31,12.81,13.06,12.69,13.0,13.0,127991,0.0,1.0
2015-08-28,12.34,13.27,12.29,12.95,12.95,404095,0.0,1.0
2015-08-27,11.78,12.53,11.54,12.37,12.37,497786,0.0,1.0
2015-08-26,11.12,11.68,10.87,11.62,11.62,597691,0.0,1.0
2015-08-25,11.54,11.54,10.76,10.81,10.81,323722,0.0,1.0
2015-08-24,10.93,11.59,10.93,11.09,11.09,198902,0.0,1.0
2015-08-21,11.6,12.05,11.4,11.62,11.62,359507,0.0,1.0
2015-08-20,12.09,12.28,11.9,12.06,12.06,251042,0.0,1.0
2015-08-19,12.4,12.55,11.87,12.08,12.08,156333,0.0,1.0
2015-08-18,12.38,12.7999,12.28,12.32,12.32,160811,0.0,1.0
2015-08-17,12.08,12.19,11.95,12.1,12.1,312100,0.0,1.0
2015-08-14,12.01,12.13,11.9,12.11,12.11,134336,0.0,1.0
2015-08-13,12.21,12.35,11.8,12.05,12.05,569790,0.0,1.0
2015-08-12,11.54,12.25,11.35,12.22,12.22,400512,0.0,1.0
2015-08-11,12.87,12.98,11.36,11.72,11.72,835373,0.0,1.0
2015-08-10,13.36,13.58,12.92,13.39,13.39,247373,0.0,1.0
2015-08-07,13.39,13.9,13.02,13.28,13.28,270896,0.0,1.0
2015-08-06,13.0,13.23,12.22,13.1,13.1,454793,0.0,1.0
2015-08-05,15.55,16.43,12.67,13.11,13.11,1090400,0.0,1.0
2015-08-04,17.2,17.67,17.11,17.11,17.11,312563,0.0,1.0
2015-08-03,18.02,18.17,17.11,17.23,17.23,253357,0.0,1.0
2015-07-31,18.1,18.41,17.97,18.08,18.08,121066,0.0,1.0
2015-07-30,18.38,18.5,17.855,18.13,18.13,147593,0.0,1.0
2015-07-29,18.33,18.945,18.3,18.53,18.53,109803,0.0,1.0
2015-07-28,18.0,18.5,17.67,18.36,18.36,150655,0.0,1.0
2015-07-27,18.04,18.05,17.6,18.0,18.0,137831,0.0,1.0
2015-07-24,18.41,18.41,17.8,18.15,18.15,131342,0.0,1.0
2015-07-23,19.22,19.22,18.23,18.48,18.48,190432,0.0,1.0
2015-07-22,19.27,19.5,19.15,19.2,19.2,92061,0.0,1.0
2015-07-21,19.38,19.91,19.32,19.38,19.38,64485,0.0,1.0
2015-07-20,19.63,19.63,19.29,19.45,19.45,92040,0.0,1.0
2015-07-17,19.6,19.64,19.19,19.59,19.59,153889,0.0,1.0
2015-07-16,19.32,19.66,19.19,19.57,19.57,99722,0.0,1.0
2015-07-15,19.12,19.27,19.01,19.22,19.22,65946,0.0,1.0
2015-07-14,19.05,19.48,19.0,19.17,19.17,102142,0.0,1.0
2015-07-13,18.86,19.08,18.86,19.04,19.04,121916,0.0,1.0
2015-07-10,18.38,18.8,18.295,18.78,18.78,80723,0.0,1.0
2015-07-09,18.27,18.49,18.09,18.23,18.23,148330,0.0,1.0
2015-07-08,17.83,18.31,17.55,18.13,18.13,230863,0.0,1.0
2015-07-07,17.95,18.285,17.64,18.05,18.05,153249,0.0,1.0
2015-07-06,18.15,18.66,17.9,17.98,17.98,190484,0.0,1.0
2015-07-02,19.04,19.04,17.99,18.28,18.28,168430,0.0,1.0
2015-07-01,18.67,19.13,18.14,18.99,18.99,267666,0.0,1.0
2015-06-30,19.02,19.02,18.64,18.68,18.68,149998,0.0,1.0
2015-06-29,19.21,19.31,18.76,18.82,18.82,331801,0.0,1.0
2015-06-26,19.51,19.66,19.16,19.37,19.37,660052,0.0,1.0
2015-06-25,19.81,19.81,18.81,19.5,19.5,559507,0.0,1.0
2015-06-24,19.8,20.06,19.72,19.78,19.78,451631,0.0,1.0
2015-06-23,19.57,20.14,19.49,19.93,19.93,157656,0.0,1.0
2015-06-22,19.2,19.65,19.2,19.57,19.57,294844,0.0,1.0
2015-06-19,18.9,19.1,18.66,19.04,19.04,175863,0.0,1.0
2015-06-18,19.01,19.01,18.62,18.83,18.83,120836,0.0,1.0
2015-06-17,18.85,19.18,18.7,18.96,18.96,197252,0.0,1.0
2015-06-16,19.18,19.34,18.75,18.79,18.79,143495,0.0,1.0
2015-06-15,18.63,19.31,18.55,19.27,19.27,120334,0.0,1.0
2015-06-12,18.71,19.29,18.57,18.85,18.85,173288,0.0,1.0
2015-06-11,19.29,19.45,18.88,18.99,18.99,364574,0.0,1.0
2015-06-10,18.8,19.42,18.8,19.28,19.28,186834,0.0,1.0
2015-06-09,19.02,19.2,18.64,18.66,18.66,184290,0.0,1.0
2015-06-08,19.34,19.34,18.91,19.0,19.0,325010,0.0,1.0
2015-06-05,19.1,19.6,18.96,19.42,19.42,136085,0.0,1.0
2015-06-04,19.13,19.44,18.91,19.05,19.05,189093,0.0,1.0
2015-06-03,19.38,19.47,19.12,19.21,19.21,208986,0.0,1.0
2015-06-02,19.61,19.68,19.18,19.32,19.32,227380,0.0,1.0
2015-06-01,19.5,20.1,19.17,19.6,19.6,208201,0.0,1.0
2015-05-29,19.8,20.29,19.29,19.5,19.5,245236,0.0,1.0
2015-05-28,19.65,19.818,18.72,19.5,19.5,731942,0.0,1.0
2015-05-27,19.41,19.81,19.36,19.75,19.75,132824,0.0,1.0
2015-05-26,20.07,20.26,19.23,19.43,19.43,114103,0.0,1.0
2015-05-22,19.45,20.28,19.36,20.16,20.16,181763,0.0,1.0
2015-05-21,19.31,19.56,19.3,19.48,19.48,77631,0.0,1.0
2015-05-20,19.64,19.78,19.27,19.38,19.38,112624,0.0,1.0
2015-05-19,19.58,19.84,19.21,19.56,19.56,134638,0.0,1.0
2015-05-18,20.0,20.28,19.49,19.56,19.56,179043,0.0,1.0
2015-05-15,20.02,20.32,19.89,19.97,19.97,266564,0.0,1.0
2015-05-14,19.71,20.37,19.71,19.99,19.99,194170,0.0,1.0
2015-05-13,19.22,19.67,19.06,19.52,19.52,111205,0.0,1.0
2015-05-12,19.48,19.72,19.19,19.2,19.2,158155,0.0,1.0
2015-05-11,19.04,19.8,18.94,19.54,19.54,260880,0.0,1.0
2015-05-08,20.31,20.31,18.99,19.0,19.0,233460,0.0,1.0
2015-05-07,19.11,20.45,19.01,20.06,20.06,409650,0.0,1.0
2015-05-06,18.92,19.35,18.844,19.2,19.2,391757,0.0,1.0
2015-05-05,18.93,19.08,18.45,18.91,18.91,134767,0.0,1.0
2015-05-04,18.85,19.0,18.8,18.87,18.87,75396,0.0,1.0
2015-05-01,18.48,19.01,18.48,18.74,18.74,91695,0.0,1.0
2015-04-30,18.75,19.34,18.5,18.51,18.51,144811,0.0,1.0
2015-04-29,18.91,19.0824,18.65,18.75,18.75,133218,0.0,1.0
2015-04-28,19.2,19.39,18.86,19.0,19.0,153672,0.0,1.0
2015-04-27,19.45,19.66,19.03,19.23,19.23,80727,0.0,1.0
2015-04-24,19.61,19.88,19.15,19.33,19.33,57067,0.0,1.0
2015-04-23,19.52,19.84,19.25,19.66,19.66,44322,0.0,1.0
2015-04-22,19.18,19.64,18.99,19.54,19.54,73682,0.0,1.0
2015-04-21,20.04,20.22,18.88,19.23,19.23,166143,0.0,1.0
2015-04-20,18.73,20.55,18.65,19.94,19.94,270952,0.0,1.0
2015-04-17,19.82,19.89,18.61,18.64,18.64,339025,0.0,1.0
2015-04-16,20.25,20.69,19.875,20.01,20.01,150929,0.0,1.0
2015-04-15,19.17,20.48,19.1601,20.25,20.25,205721,0.0,1.0
2015-04-14,19.7,19.74,19.06,19.14,19.14,167254,0.0,1.0
2015-04-13,20.27,20.39,19.44,19.68,19.68,140135,0.0,1.0
2015-04-10,20.33,20.57,20.18,20.24,20.24,58074,0.0,1.0
2015-04-09,20.43,20.77,19.99,20.24,20.24,104759,0.0,1.0
2015-04-08,20.58,20.78,20.17,20.46,20.46,183730,0.0,1.0
2015-04-07,20.37,20.62,20.26,20.54,20.54,105513,0.0,1.0
2015-04-06,20.72,20.78,20.1,20.4,20.4,135300,0.0,1.0
2015-04-02,20.26,20.92,20.26,20.82,20.82,274992,0.0,1.0
2015-04-01,19.61,20.34,19.52,20.28,20.28,208301,0.0,1.0
2015-03-31,19.69,19.79,19.18,19.69,19.69,148880,0.0,1.0
2015-03-30,19.24,19.8,18.93,19.77,19.77,153887,0.0,1.0
2015-03-27,19.45,19.69,18.7,19.16,19.16,400558,0.0,1.0
2015-03-26,23.58,23.58,19.16,19.52,19.52,1843087,0.0,1.0
2015-03-25,24.43,24.51,23.73,23.8,23.8,148583,0.0,1.0
2015-03-24,24.45,24.65,24.3301,24.49,24.49,111076,0.0,1.0
2015-03-23,23.7,24.6,23.7,24.47,24.47,153584,0.0,1.0
2015-03-20,23.25,23.78,23.14,23.67,23.67,274100,0.0,1.0
2015-03-19,23.21,23.35,23.11,23.14,23.14,115647,0.0,1.0
2015-03-18,22.9,23.28,22.86,23.24,23.24,129645,0.0,1.0
2015-03-17,22.86,23.06,22.67,22.99,22.99,196514,0.0,1.0
2015-03-16,23.03,23.03,22.85,22.99,22.99,159142,0.0,1.0
2015-03-13,23.03,23.15,22.9,23.0,23.0,132936,0.0,1.0
2015-03-12,23.0,23.0,22.78,22.99,22.99,112665,0.0,1.0
2015-03-11,22.61,22.955,22.25,22.9,22.9,210119,0.0,1.0
2015-03-10,22.79,23.06,22.59,22.8,22.8,172942,0.0,1.0
2015-03-09,23.34,23.4,22.63,22.95,22.95,184282,0.0,1.0
2015-03-06,23.5,23.82,23.29,23.34,23.34,126656,0.0,1.0
2015-03-05,23.5,23.66,23.41,23.63,23.63,45590,0.0,1.0
2015-03-04,23.68,24.05,23.38,23.49,23.49,223936,0.0,1.0
2015-03-03,23.12,23.87,23.002,23.73,23.73,369592,0.0,1.0
2015-03-02,22.98,23.26,22.865,23.18,23.18,219327,0.0,1.0
2015-02-27,23.16,23.32,22.88,23.09,23.09,171463,0.0,1.0
2015-02-26,23.35,23.5,23.03,23.08,23.08,64961,0.0,1.0
2015-02-25,23.01,23.37,22.78,23.34,23.34,73626,0.0,1.0
2015-02-24,23.32,23.45,22.94,23.06,23.06,130038,0.0,1.0
2015-02-23,23.25,23.29,22.88,23.29,23.29,116888,0.0,1.0
2015-02-20,22.91,23.3,22.77,23.25,23.25,140336,0.0,1.0
2015-02-19,22.19,23.1799,22.1,22.89,22.89,329620,0.0,1.0
2015-02-18,22.23,22.33,22.17,22.21,22.21,162212,0.0,1.0
2015-02-17,22.3,22.33,22.112,22.16,22.16,154820,0.0,1.0
2015-02-13,22.0,22.34,21.87,22.3,22.3,271991,0.0,1.0
2015-02-12,22.07,22.22,21.87,21.95,21.95,204589,0.0,1.0
2015-02-11,21.91,22.33,21.9,21.99,21.99,247560,0.0,1.0
2015-02-10,21.88,22.12,21.69,21.99,21.99,126456,0.0,1.0
2015-02-09,21.74,22.0,21.42,21.81,21.81,266438,0.0,1.0
2015-02-06,22.27,22.54,21.79,21.87,21.87,673635,0.0,1.0
2015-02-05,22.26,22.33,22.09,22.2,22.2,387480,0.0,1.0
2015-02-04,22.86,22.92,21.86,22.14,22.14,916347,0.0,1.0
2015-02-03,20.0,20.93,19.99,20.56,20.56,484808,0.0,1.0
2015-02-02,19.33,20.11,19.1715,20.05,20.05,531276,0.0,1.0
2015-01-30,19.0,19.35,18.62,19.25,19.25,284810,0.0,1.0
2015-01-29,18.96,19.54,18.75,19.07,19.07,296487,0.0,1.0
2015-01-28,20.0,20.0,18.37,19.0,19.0,399227,0.0,1.0
2015-01-27,20.0,20.175,19.785,19.92,19.92,132618,0.0,1.0
2015-01-26,19.65,20.3,19.59,20.15,20.15,194676,0.0,1.0
2015-01-23,19.44,19.87,19.29,19.74,19.74,226599,0.0,1.0
2015-01-22,19.31,19.73,19.08,19.41,19.41,238881,0.0,1.0
2015-01-21,20.1,20.2775,18.97,19.17,19.17,268546,0.0,1.0
2015-01-20,20.56,20.8099,19.9,20.21,20.21,168017,0.0,1.0
2015-01-16,20.08,21.12,19.9901,20.56,20.56,136255,0.0,1.0
2015-01-15,20.18,20.67,19.9301,20.2,20.2,93796,0.0,1.0
2015-01-14,19.94,20.84,19.75,20.19,20.19,240300,0.0,1.0
2015-01-13,19.99,20.56,19.8,20.1,20.1,263543,0.0,1.0
2015-01-12,20.94,21.0,19.54,19.89,19.89,304317,0.0,1.0
2015-01-09,21.45,21.45,20.91,20.93,20.93,82343,0.0,1.0
2015-01-08,21.51,21.77,21.1901,21.51,21.51,101344,0.0,1.0
2015-01-07,21.46,21.63,20.86,21.41,21.41,175513,0.0,1.0
2015-01-06,22.43,22.63,20.17,21.25,21.25,341566,0.0,1.0
2015-01-05,22.74,23.0,22.41,22.43,22.43,137392,0.0,1.0
2015-01-02,22.31,23.16,22.2299,22.82,22.82,126085,0.0,1.0
2014-12-31,22.22,22.44,22.0801,22.26,22.26,82706,0.0,1.0
2014-12-30,21.92,22.36,21.85,22.22,22.22,174382,0.0,1.0
2014-12-29,22.0,22.07,21.82,21.93,21.93,133760,0.0,1.0
2014-12-26,21.97,22.13,21.843,21.89,21.89,78746,0.0,1.0
2014-12-24,21.87,22.06,21.803,21.85,21.85,45551,0.0,1.0
2014-12-23,21.94,22.03,21.73,21.89,21.89,164737,0.0,1.0
2014-12-22,21.92,22.0,21.43,21.82,21.82,154010,0.0,1.0
2014-12-19,22.04,22.21,21.71,21.96,21.96,719583,0.0,1.0
2014-12-18,22.32,22.41,21.71,22.11,22.11,222857,0.0,1.0
2014-12-17,21.96,22.21,21.66,22.0,22.0,201511,0.0,1.0
2014-12-16,22.7,22.97,21.7743,21.85,21.85,330580,0.0,1.0
2014-12-15,23.08,23.26,22.2,22.67,22.67,254362,0.0,1.0
2014-12-12,21.73,23.55,21.73,23.04,23.04,460628,0.0,1.0
2014-12-11,22.18,23.19,22.05,22.4,22.4,201936,0.0,1.0
2014-12-10,22.0,22.56,21.8,21.97,21.97,233861,0.0,1.0
2014-12-09,21.95,22.54,21.7,22.08,22.08,346908,0.0,1.0
2014-12-08,22.23,22.91,21.94,22.1,22.1,418611,0.0,1.0
2014-12-05,21.85,22.505,21.76,22.23,22.23,827120,0.0,1.0
2014-12-04,22.17,22.43,21.67,21.96,21.96,486938,0.0,1.0
2014-12-03,22.79,23.57,21.5,22.17,22.17,616923,0.0,1.0
2014-12-02,22.8,23.34,22.28,22.85,22.85,507096,0.0,1.0
2014-12-01,22.92,23.39,22.39,22.7,22.7,491010,0.0,1.0
2014-11-28,23.35,23.63,22.05,22.99,22.99,291548,0.0,1.0
2014-11-26,22.37,23.49,22.0,22.86,22.86,521372,0.0,1.0
2014-11-25,23.04,23.62,21.66,22.3,22.3,1021946,0.0,1.0
2014-11-24,22.91,23.99,22.87,22.96,22.96,408087,0.0,1.0
2014-11-21,24.0,24.08,23.0275,23.37,23.37,574253,0.0,1.0
2014-11-20,23.69,24.31,23.36,23.42,23.42,340822,0.0,1.0
2014-11-19,23.89,24.28,23.1,23.69,23.69,1007217,0.0,1.0
2014-11-18,24.27,24.67,23.54,23.99,23.99,545326,0.0,1.0
2014-11-17,25.62,26.25,24.05,24.27,24.27,472393,0.0,1.0
2014-11-14,26.85,27.28,24.68,25.12,25.12,683235,0.0,1.0
2014-11-13,31.57,32.1,26.95,26.95,26.95,608342,0.0,1.0
