,CAT_Open,CAT_High,CAT_Low,CAT_Close,CAT_Adj Close,CAT_Volume,CAT_Dividend Amount,CAT_Split Coefficient
2005-11-22,57.71,58.9,57.4,58.76,36.1317117975595,3216900,0.0,1.0
2005-11-21,57.1,57.81,56.69,57.71,35.4860634417487,2666000,0.0,1.0
2005-11-18,58.0,58.0,56.871,57.28,35.2216550674644,4075200,0.0,1.0
2005-11-17,56.98,57.5,56.58,57.47,35.3384866747063,4288900,0.0,1.0
2005-11-16,55.9,57.26,55.9,56.73,34.8834583096587,4577900,0.0,1.0
2005-11-15,55.4,55.96,55.38,55.9,34.3730886569703,3922000,0.0,1.0
2005-11-14,54.8,55.49,54.62,55.43,34.0840841548455,3049000,0.0,1.0
2005-11-11,54.82,54.99,54.28,54.87,33.7397383650798,1872100,0.0,1.0
2005-11-10,53.93,54.91,53.82,54.69,33.6290557897979,2939600,0.0,1.0
2005-11-09,54.26,54.54,53.85,54.1,33.2662629041519,2819200,0.0,1.0
2005-11-08,54.25,54.69,53.731,54.25,33.3584983835535,3602200,0.0,1.0
2005-11-07,53.75,54.66,53.4,54.25,33.3584983835535,3193200,0.0,1.0
2005-11-04,53.76,53.94,53.4,53.55,32.9280661463463,3205900,0.0,1.0
2005-11-03,54.1,54.51,53.45,53.48,32.8850229226256,6196500,0.0,1.0
2005-11-02,52.85,54.02,52.81,53.69,33.0141525937877,4261900,0.0,1.0
2005-11-01,52.6,53.18,52.35,52.72,32.4176964936578,6512700,0.0,1.0
2005-10-31,52.0,53.15,51.68,52.59,32.3377590781765,6578000,0.0,1.0
2005-10-28,50.15,51.36,49.81,51.07,31.403106220241,4307200,0.0,1.0
2005-10-27,50.45,50.6,49.75,49.9,30.6836694809091,5285500,0.0,1.0
2005-10-26,50.3,51.15,49.96,50.55,31.0833565583157,4674400,0.0,1.0
2005-10-25,50.43,50.62,49.98,50.29,30.923481727353,6928900,0.0,1.0
2005-10-24,49.5,50.35,49.45,50.31,30.9357797912733,8559500,0.0,1.0
2005-10-21,49.26,50.42,48.25,48.92,30.0810643488191,27359300,0.0,1.0
2005-10-20,55.18,56.5,53.39,54.03,33.2232196804312,4197800,0.25,1.0
2005-10-19,53.97,55.45,53.33,55.43,33.9271014533217,3169600,0.0,1.0
2005-10-18,54.87,54.88,53.95,53.96,33.0273569262356,3506900,0.0,1.0
2005-10-17,55.2,55.39,54.47,55.03,33.6822730105772,3286800,0.0,1.0
2005-10-14,54.4,54.91,54.34,54.74,33.5047723895874,4334200,0.0,1.0
2005-10-13,54.56,54.96,53.28,54.0,33.05183977051,6138100,0.0,1.0
2005-10-12,55.65,56.23,54.49,54.76,33.5170138117246,5345500,0.0,1.0
2005-10-11,55.86,56.54,55.5,55.56,34.0066706972137,3296200,0.0,1.0
2005-10-10,56.55,56.8,55.08,55.57,34.0127914082823,3294400,0.0,1.0
2005-10-07,55.52,56.9,55.5,56.62,34.6554660704866,3593000,0.0,1.0
2005-10-06,56.35,56.35,54.5,55.19,33.780204387675,6340100,0.0,1.0
2005-10-05,56.8,57.66,56.21,56.22,34.4106376277421,5207900,0.0,1.0
2005-10-04,58.9,59.84,57.75,57.78,35.3654685544457,3642200,0.0,1.0
2005-10-03,58.76,59.23,58.55,59.01,36.1183160158851,2598600,0.0,1.0
2005-09-30,58.28,59.14,58.01,58.75,35.9591775281012,3998200,0.0,1.0
2005-09-29,57.56,58.24,57.27,57.99,35.4940034868866,3083200,0.0,1.0
2005-09-28,59.46,59.56,57.0,57.55,35.2246921998676,3868600,0.0,1.0
2005-09-27,58.4,58.97,57.9,58.72,35.9408153948954,3437700,0.0,1.0
2005-09-26,58.4,58.55,57.59,58.34,35.7082283742881,4682000,0.0,1.0
2005-09-23,58.38,59.1,58.15,58.92,36.0632296162676,3185400,0.0,1.0
2005-09-22,58.0,58.6,57.78,58.0,35.5001241979552,4259900,0.0,1.0
2005-09-21,56.7,57.58,56.36,57.11,34.9553809128487,4223200,0.0,1.0
2005-09-20,57.45,57.82,56.69,56.81,34.7717595807903,3755700,0.0,1.0
2005-09-19,57.7,58.12,56.64,56.97,34.8696909578881,3391300,0.0,1.0
2005-09-16,58.0,58.17,57.08,57.72,35.3287442880341,4872500,0.0,1.0
2005-09-15,58.33,58.53,57.36,57.74,35.3409857101713,3496700,0.0,1.0
2005-09-14,59.4,59.59,58.16,58.3,35.6837455300136,2990000,0.0,1.0
2005-09-13,59.32,59.88,58.89,59.4,36.357023747561,3694400,0.0,1.0
2005-09-12,58.95,59.29,58.75,59.29,36.2896959258063,2437900,0.0,1.0
2005-09-09,58.75,58.95,58.41,58.86,36.0265053498559,2635200,0.0,1.0
2005-09-08,58.2,59.23,57.88,58.33,35.7021076632195,3981900,0.0,1.0
2005-09-07,58.949,59.13,58.48,59.07,36.1550402822968,4964400,0.0,1.0
2005-09-06,57.78,58.81,57.45,58.51,35.8122804624545,7789300,0.0,1.0
2005-09-02,57.2,58.8,57.0,58.25,35.6531419746706,7003500,0.0,1.0
2005-09-01,55.97,57.0,55.8,56.94,34.8513288246823,6425000,0.0,1.0
2005-08-31,54.11,55.65,53.88,55.49,33.9638257197334,6101400,0.0,1.0
2005-08-30,53.4,53.91,52.94,53.78,32.9171841270006,2737400,0.0,1.0
2005-08-29,53.15,53.9,53.05,53.7,32.8682184384517,2364200,0.0,1.0
2005-08-26,53.9,53.99,53.14,53.49,32.7396835060108,2675700,0.0,1.0
2005-08-25,53.22,54.04,53.2,53.4,32.6845971063933,2792200,0.0,1.0
2005-08-24,54.6,54.61,53.01,53.21,32.5683035960896,3824800,0.0,1.0
2005-08-23,54.85,55.17,54.26,54.69,33.4741688342443,2297600,0.0,1.0
2005-08-22,55.0,55.5,54.54,54.81,33.5476173670677,3190000,0.0,1.0
2005-08-19,53.4,54.95,53.14,54.82,33.5537380781363,4109700,0.0,1.0
2005-08-18,53.35,53.4,52.7,53.15,32.5315793296779,2804500,0.0,1.0
2005-08-17,53.6,53.85,53.24,53.46,32.7213213728049,2256000,0.0,1.0
2005-08-16,54.4,54.9,53.61,53.69,32.862097727383,4929400,0.0,1.0
2005-08-15,55.21,55.36,54.56,55.26,33.8230493651553,1769700,0.0,1.0
2005-08-12,55.36,55.37,54.5,54.8,33.5414966559991,2446700,0.0,1.0
2005-08-11,55.15,55.5,54.83,55.5,33.969946430802,2758300,0.0,1.0
2005-08-10,54.63,55.59,54.56,55.0,33.6639108773713,4334500,0.0,1.0
2005-08-09,54.0,54.4,53.67,54.34,33.2599439468429,2262400,0.0,1.0
2005-08-08,53.98,54.24,53.5,53.68,32.8559770163144,2043100,0.0,1.0
2005-08-05,54.0,54.15,53.43,53.61,32.8131320388341,2600200,0.0,1.0
2005-08-04,54.06,54.23,53.72,54.02,33.0640811926473,2862700,0.0,1.0
2005-08-03,54.23,54.46,53.98,54.39,33.290547502186,3223900,0.0,1.0
2005-08-02,54.05,54.57,53.92,54.46,33.3333924796662,3050600,0.0,1.0
2005-08-01,54.2,54.45,53.75,54.02,33.0640811926473,2991200,0.0,1.0
2005-07-29,54.05,54.34,53.35,53.91,32.9967533708925,5416700,0.0,1.0
2005-07-28,53.0,54.6,52.8,54.45,33.3272717685976,7655600,0.0,1.0
2005-07-27,52.0,52.79,51.61,52.79,32.3112337312079,5410700,0.0,1.0
2005-07-26,52.0,52.23,51.61,51.82,31.7175247575524,2777700,0.0,1.0
2005-07-25,52.55,52.67,51.62,51.85,31.7358868907583,3809600,0.0,1.0
2005-07-22,52.75,52.84,51.76,52.41,32.0786467106006,5118200,0.0,1.0
2005-07-21,53.27,53.45,52.05,52.3,32.0113188888458,8321200,0.0,1.0
2005-07-20,53.09,53.6,52.22,53.2,32.562182885021,10212300,0.25,1.0
2005-07-19,52.37,53.42,52.26,53.4,32.5317224707226,13782200,0.0,1.0
2005-07-18,50.75,51.4,50.71,50.82,30.9599650929236,4145000,0.0,1.0
2005-07-15,51.0,51.0,50.22,50.67,30.8685838500283,5129700,0.0,1.0
2005-07-14,50.2,51.1,49.5,51.0,31.069622584398,3517050,0.0,2.0
2005-07-13,98.96,99.867,98.62,99.84,30.4116776355519,7851700,0.0,1.0
2005-07-12,99.97,99.99,98.4,98.96,30.1436259897257,3804400,0.0,1.0
2005-07-11,99.43,100.15,98.8,99.97,30.4512761741398,2333100,0.0,1.0
2005-07-08,97.75,99.43,97.25,98.7,30.0644289125498,2906300,0.0,1.0
2005-07-07,95.31,97.51,95.0,97.35,29.653213319521,2790500,0.0,1.0
2005-07-06,95.6,96.08,94.85,95.3,29.0287748264032,2540300,0.0,1.0
2005-07-05,95.85,96.5,95.38,96.17,29.2937804307995,2204700,0.0,1.0
2005-07-01,95.75,96.1,95.51,95.93,29.2206754364833,2095200,0.0,1.0
2005-06-30,96.3,97.03,95.28,95.31,29.031820867833,3356100,0.0,1.0
2005-06-29,97.8,98.55,96.5,96.64,29.4369443780022,3010000,0.0,1.0
2005-06-28,97.25,97.99,97.04,97.8,29.7902851838639,2704800,0.0,1.0
2005-06-27,96.86,98.0,96.02,96.92,29.5222335380378,1864600,0.0,1.0
2005-06-24,98.47,98.64,96.4,96.86,29.5039572894587,3506500,0.0,1.0
2005-06-23,100.5,100.5,98.35,98.47,29.9943699596634,2969100,0.0,1.0
2005-06-22,102.0,102.24,100.5,100.57,30.6340386599304,2197000,0.0,1.0
2005-06-21,101.2,102.98,101.14,102.2,31.1305434129948,3407600,0.0,1.0
2005-06-20,100.0,101.35,99.48,100.8,30.7040976128168,2120300,0.0,1.0
2005-06-17,99.0,100.84,98.5,100.2,30.5213351270262,3786400,0.0,1.0
2005-06-16,98.9,99.06,97.83,98.31,29.9456332967859,2077300,0.0,1.0
2005-06-15,98.58,98.95,97.38,98.58,30.0278764153917,1653300,0.0,1.0
2005-06-14,97.6,98.91,97.28,98.57,30.0248303739618,1903900,0.0,1.0
2005-06-13,97.05,99.05,96.66,97.58,29.7232722724074,2084200,0.0,1.0
2005-06-10,97.85,98.05,96.25,97.02,29.5526939523362,2473800,0.0,1.0
2005-06-09,96.95,98.58,96.79,97.45,29.6836737338194,2685000,0.0,1.0
2005-06-08,96.0,96.91,95.5,96.58,29.4186681294231,3934400,0.0,1.0
2005-06-07,94.22,95.91,94.08,94.53,28.7942296363053,1642100,0.0,1.0
2005-06-06,94.16,94.92,93.82,94.15,28.6784800619713,1210000,0.0,1.0
2005-06-03,95.05,95.6,93.75,93.97,28.6236513162341,1635200,0.0,1.0
2005-06-02,95.49,96.0,94.9,95.18,28.9922223292451,1359500,0.0,1.0
2005-06-01,93.95,96.55,93.8,95.47,29.0805575307105,2499600,0.0,1.0
2005-05-31,94.32,94.97,93.55,94.11,28.6662958962519,1773200,0.0,1.0
2005-05-27,94.4,94.56,93.59,94.31,28.7272167248487,892700,0.0,1.0
2005-05-26,92.72,94.47,92.72,94.43,28.7637692220069,1315400,0.0,1.0
2005-05-25,93.3,93.42,92.12,92.47,28.1667451017576,1696600,0.0,1.0
2005-05-24,94.0,94.04,93.15,93.83,28.5810067362163,1100900,0.0,1.0
2005-05-23,93.55,94.74,93.55,94.04,28.644973606243,1361800,0.0,1.0
2005-05-20,93.85,93.85,92.7,93.63,28.5200859076194,1316700,0.0,1.0
2005-05-19,93.49,93.8,92.8,93.5,28.4804873690315,1381200,0.0,1.0
2005-05-18,92.0,94.0,92.0,93.52,28.4865794518912,2492500,0.0,1.0
2005-05-17,90.63,92.06,90.1,91.96,28.0113969888357,2301900,0.0,1.0
2005-05-16,89.01,90.55,88.7,90.38,27.5301224429205,1890600,0.0,1.0
2005-05-13,89.0,90.22,88.54,89.0,27.1097687256021,3094400,0.0,1.0
2005-05-12,90.95,91.3,88.8,88.88,27.073216228444,3669600,0.0,1.0
2005-05-11,89.8,91.13,89.1,90.9,27.6885165972723,2291200,0.0,1.0
2005-05-10,90.1,90.1,89.35,89.65,27.3077614185419,2047800,0.0,1.0
2005-05-09,90.16,90.7,89.97,90.28,27.499662028622,1504700,0.0,1.0
2005-05-06,91.26,91.26,90.05,90.16,27.4631095314639,2320800,0.0,1.0
2005-05-05,89.42,90.27,89.3,89.85,27.3686822471388,2267300,0.0,1.0
2005-05-04,87.83,89.68,87.83,89.42,27.2377024656556,1949500,0.0,1.0
2005-05-03,88.4,88.65,87.22,87.58,26.6772308425645,2559400,0.0,1.0
2005-05-02,88.22,88.43,87.26,88.4,26.9270062398116,1795100,0.0,1.0
2005-04-29,87.6,88.25,86.03,88.05,26.8203947897671,2796500,0.0,1.0
2005-04-28,88.05,88.28,86.39,86.7,26.4091791967383,2846400,0.0,1.0
2005-04-27,88.47,88.47,86.32,88.05,26.8203947897671,3982400,0.0,1.0
2005-04-26,91.14,91.34,88.75,88.86,27.0671241455843,2843000,0.0,1.0
2005-04-25,90.45,91.74,90.09,91.13,27.7585755501587,2924400,0.0,1.0
2005-04-22,89.66,90.4,88.75,89.81,27.3564980814194,3190200,0.0,1.0
2005-04-21,88.3,89.9,87.5,89.67,27.3138535014016,4767400,0.41,1.0
2005-04-20,89.6,90.0,87.67,88.04,26.695289323528,8807400,0.0,1.0
2005-04-19,84.4,85.68,84.39,84.95,25.7583465246899,3437000,0.0,1.0
2005-04-18,83.64,84.76,82.61,83.58,25.342938228765,3124900,0.0,1.0
2005-04-15,85.4,85.5,82.92,83.46,25.3065521006547,4620300,0.0,1.0
2005-04-14,88.59,89.0,85.3,85.4,25.8947945051032,4893800,0.0,1.0
2005-04-13,91.24,91.24,88.34,88.6,26.865091254709,3135700,0.0,1.0
2005-04-12,90.17,91.5,89.16,91.39,27.7110687332715,2487200,0.0,1.0
2005-04-11,90.51,91.13,90.09,90.17,27.3411430974843,1678900,0.0,1.0
2005-04-08,91.98,92.0,90.65,90.69,27.4988163192952,1806000,0.0,1.0
2005-04-07,91.3,91.86,90.9,91.58,27.7686801027793,1753300,0.0,1.0
2005-04-06,90.61,91.56,90.61,91.39,27.7110687332715,2298000,0.0,1.0
2005-04-05,90.43,90.6,89.35,90.36,27.3987544669921,2260900,0.0,1.0
2005-04-04,89.8,90.73,89.07,90.21,27.3532718068544,3252400,0.0,1.0
2005-04-01,92.0,92.25,89.83,90.15,27.3350787427993,3181900,0.0,1.0
2005-03-31,91.5,92.05,90.66,91.44,27.7262296199841,2280200,0.0,1.0
2005-03-30,90.47,91.72,90.39,91.48,27.7383583293541,3294000,0.0,1.0
2005-03-29,93.4,94.0,89.61,89.8,27.2289525358111,6153700,0.0,1.0
2005-03-28,93.59,94.55,93.02,94.22,28.5691749212041,2092400,0.0,1.0
2005-03-24,93.85,94.74,93.58,93.58,28.3751155712829,1823700,0.0,1.0
2005-03-23,94.77,94.98,93.53,93.64,28.393308635338,2503500,0.0,1.0
2005-03-22,96.55,96.88,94.56,94.71,28.7177516109874,2322600,0.0,1.0
2005-03-21,96.4,97.05,95.8,96.18,29.1634816803376,1680100,0.0,1.0
2005-03-18,97.5,97.87,95.53,96.4,29.230189581873,4429000,0.0,1.0
2005-03-17,96.4,97.25,96.36,96.82,29.3575410302587,1709000,0.0,1.0
2005-03-16,96.75,97.26,95.51,96.27,29.1907712764202,2225900,0.0,1.0
2005-03-15,96.76,97.35,96.3,96.75,29.3363157888611,2718300,0.0,1.0
2005-03-14,97.9,98.25,96.18,96.53,29.2696078873257,4118200,0.0,1.0
2005-03-11,98.26,99.58,97.84,99.0,30.0185556909276,2840800,0.0,1.0
2005-03-10,96.99,98.96,96.77,98.26,29.7941745675813,3503400,0.0,1.0
2005-03-09,98.5,98.61,96.75,96.81,29.3545088529162,2871000,0.0,1.0
2005-03-08,99.1,99.77,98.4,99.0,30.0185556909276,2481500,0.0,1.0
2005-03-07,99.9,99.9,98.55,98.9,29.9882339175025,2384800,0.0,1.0
2005-03-04,97.85,99.96,97.25,99.96,30.3096447158093,4047900,0.0,1.0
2005-03-03,97.17,97.8536,96.17,97.74,29.6365013457704,2723200,0.0,1.0
2005-03-02,96.63,97.8,96.6215,97.17,29.4636672372468,3381000,0.0,1.0
2005-03-01,94.97,97.6,94.44,97.37,29.5243107840972,4845900,0.0,1.0
2005-02-28,94.6,96.25,93.86,95.05,28.820845640633,3295900,0.0,1.0
2005-02-25,93.08,95.29,92.75,94.82,28.7511055617551,3042100,0.0,1.0
2005-02-24,90.75,93.38,90.71,93.16,28.2477641228971,2272800,0.0,1.0
2005-02-23,89.91,90.77,89.65,90.46,27.4290762404173,1549900,0.0,1.0
2005-02-22,90.61,91.41,89.42,89.46,27.1258585061655,2545600,0.0,1.0
2005-02-18,91.82,91.85,90.72,90.84,27.544298979433,2139200,0.0,1.0
2005-02-17,92.54,93.04,91.7,91.82,27.8414523589997,1709700,0.0,1.0
2005-02-16,91.25,92.82,91.11,92.54,28.059769127661,2266800,0.0,1.0
2005-02-15,92.02,92.58,90.98,91.5,27.7444226840392,3157900,0.0,1.0
2005-02-14,93.14,93.19,91.87,92.22,27.9627394527005,1201200,0.0,1.0
2005-02-11,92.3,93.16,91.3,92.78,28.1325413838815,2324900,0.0,1.0
2005-02-10,91.0,92.41,90.91,92.06,27.9142246152202,1596200,0.0,1.0
2005-02-09,91.48,91.99,90.5,90.64,27.4836554325826,1896100,0.0,1.0
2005-02-08,91.4,91.82,90.63,91.48,27.7383583293541,1678600,0.0,1.0
2005-02-07,91.9,92.19,91.24,91.36,27.7019722012439,1858200,0.0,1.0
2005-02-04,91.8,92.19,90.99,91.9,27.8657097777399,3303100,0.0,1.0
2005-02-03,90.52,92.03,90.27,91.8,27.8353880043147,2613400,0.0,1.0
2005-02-02,90.09,91.45,89.57,91.01,27.5958459942558,3381100,0.0,1.0
2005-02-01,89.6,90.54,89.15,90.12,27.3259822107717,2395000,0.0,1.0
2005-01-31,88.0,89.65,87.66,89.1,27.0167001218349,3337600,0.0,1.0
2005-01-28,87.0,88.12,86.85,87.46,26.5194230376619,4088300,0.0,1.0
2005-01-27,87.4,88.24,86.4,86.52,26.2343983674652,10910100,0.0,1.0
2005-01-26,90.5,91.64,89.9,91.12,27.6291999450235,3349000,0.0,1.0
2005-01-25,88.74,90.5,88.13,90.5,27.4412049497874,2999800,0.0,1.0
2005-01-24,89.55,89.73,88.12,88.12,26.7195467422681,2817100,0.0,1.0
2005-01-21,89.93,90.96,88.76,89.23,27.0561184272876,3436800,0.0,1.0
2005-01-20,91.51,91.56,89.92,90.08,27.3138535014016,2554100,0.0,1.0
2005-01-19,92.3,92.68,91.5,91.51,27.7474548613817,2919300,0.0,1.0
2005-01-18,93.31,93.5,91.9,92.53,28.0567369503185,2312300,0.41,1.0
2005-01-14,93.49,94.03,92.99,93.69,28.2831470290009,1912500,0.0,1.0
2005-01-13,92.2,93.13,92.16,92.86,28.0325865419257,3351100,0.0,1.0
2005-01-12,92.0,92.5,90.74,92.37,27.8846652905199,4193800,0.0,1.0
2005-01-11,92.52,92.52,91.11,91.24,27.5435407719718,2948000,0.0,1.0
2005-01-10,93.5,93.7,92.39,92.52,27.9299473062564,2409400,0.0,1.0
2005-01-07,93.67,94.3,93.15,93.38,28.1895641964788,2907700,0.0,1.0
2005-01-06,92.4,94.56,92.22,93.58,28.2499402174608,3150200,0.0,1.0
2005-01-05,94.25,94.45,92.22,92.22,27.8393832747835,2966400,0.0,1.0
2005-01-04,96.05,96.3,93.33,94.02,28.3827674636211,3789700,0.0,1.0
2005-01-03,96.1,97.15,94.54,95.07,28.6997415737764,3147000,0.0,1.0
2004-12-31,97.55,98.0,97.17,97.51,29.4363290297564,825100,0.0,1.0
2004-12-30,98.48,98.6,97.54,97.54,29.4453854329037,1198100,0.0,1.0
2004-12-29,98.0,98.72,97.8,98.47,29.7261339304698,1266600,0.0,1.0
2004-12-28,96.63,98.55,96.6,98.47,29.7261339304698,1401500,0.0,1.0
2004-12-27,97.48,97.99,95.9,96.1,29.0106780818335,1226000,0.0,1.0
2004-12-23,97.15,97.81,96.9,97.31,29.3759530087744,1089000,0.0,1.0
2004-12-22,96.53,97.43,96.26,97.15,29.3276521919889,1802300,0.0,1.0
2004-12-21,94.85,96.44,94.57,96.26,29.0589788986191,2159400,0.0,1.0
2004-12-20,94.9,95.3,94.1,94.35,28.4823878982414,1520300,0.0,1.0
2004-12-17,94.79,95.17,93.66,94.24,28.4491810867013,2983200,0.0,1.0
2004-12-16,94.9,95.73,93.89,94.79,28.6152151444017,2484600,0.0,1.0
2004-12-15,93.71,95.18,93.58,94.88,28.6423843538436,2142100,0.0,1.0
2004-12-14,93.97,94.23,92.35,93.7,28.28616583005,2312000,0.0,1.0
2004-12-13,92.35,93.99,91.93,93.98,28.3706922594247,2321000,0.0,1.0
2004-12-10,91.47,92.09,91.0,91.62,27.6582552118376,1450300,0.0,1.0
2004-12-09,90.2,91.75,89.19,91.47,27.6129731961011,2652600,0.0,1.0
2004-12-08,90.82,91.06,90.02,90.63,27.3593939079768,1715300,0.0,1.0
2004-12-07,90.82,92.58,90.71,90.82,27.4167511279097,2263700,0.0,1.0
2004-12-06,90.93,91.4,90.41,90.57,27.3412811016822,1458500,0.0,1.0
2004-12-03,91.48,91.83,90.1,90.92,27.4469391384007,2454800,0.0,1.0
2004-12-02,92.65,92.65,91.06,91.73,27.6914620233776,1704300,0.0,1.0
2004-12-01,91.55,92.66,91.5364,92.65,27.9691917198947,1668200,0.0,1.0
2004-11-30,90.8,91.78,90.2,91.55,27.6371236044939,2092500,0.0,1.0
2004-11-29,92.8,93.2,90.76,91.16,27.519390363579,2614000,0.0,1.0
2004-11-26,92.25,92.88,92.09,92.8,28.0144737356311,709300,0.0,1.0
2004-11-24,91.0,92.1,90.73,92.06,27.7910824579979,1837000,0.0,1.0
2004-11-23,91.4,91.75,90.01,90.89,27.4378827352534,2589900,0.0,1.0
2004-11-22,90.25,90.93,89.608,90.1,27.1993974523746,1846000,0.0,1.0
2004-11-19,91.44,91.44,90.1,90.18,27.2235478607674,1959900,0.0,1.0
2004-11-18,90.88,91.78,90.13,91.44,27.6039167929538,1783700,0.0,1.0
2004-11-17,90.9,91.47,90.16,90.88,27.4348639342043,1969700,0.0,1.0
2004-11-16,89.94,90.5,89.15,89.88,27.1329838292945,2314300,0.0,1.0
2004-11-15,89.82,90.65,89.4,89.69,27.0756266093616,2097000,0.0,1.0
2004-11-12,89.95,89.97,88.59,89.97,27.1601530387364,2331300,0.0,1.0
2004-11-11,88.98,90.0,88.92,89.85,27.1239274261472,2246000,0.0,1.0
2004-11-10,88.51,88.99,88.05,88.74,26.7888405096973,2645700,0.0,1.0
2004-11-09,86.8,88.54,86.72,88.31,26.6590320645861,2758100,0.0,1.0
2004-11-08,87.01,87.49,86.19,87.01,26.2665879282033,2090500,0.0,1.0
2004-11-05,86.2,87.85,85.93,87.17,26.3148887449889,3727800,0.0,1.0
2004-11-04,84.47,86.32,83.9,85.88,25.9254634096552,3827700,0.0,1.0
2004-11-03,84.0,84.48,83.56,84.25,25.4333988386522,3457600,0.0,1.0
2004-11-02,81.97,83.28,81.61,81.99,24.751149801556,3039600,0.0,1.0
2004-11-01,80.9,81.91,80.68,81.84,24.7058677858195,2622900,0.0,1.0
2004-10-29,79.54,80.78,79.49,80.54,24.3134236494368,1935600,0.0,1.0
2004-10-28,80.4,80.66,79.03,79.53,24.0085247434779,3232200,0.0,1.0
2004-10-27,79.16,81.08,78.99,80.8,24.3919124767133,3023700,0.0,1.0
2004-10-26,78.2,79.52,78.2,79.41,23.9722991308887,2379700,0.0,1.0
2004-10-25,77.35,78.62,77.05,78.34,23.6492874186352,2193900,0.0,1.0
2004-10-22,78.03,79.0,77.3,77.34,23.3474073137254,4512500,0.0,1.0
2004-10-21,80.38,80.84,76.75,77.03,23.2538244812033,8133800,0.41,1.0
2004-10-20,81.12,81.73,80.09,80.79,24.2597685929289,2564700,0.0,1.0
2004-10-19,81.33,81.99,80.28,80.87,24.2837911388806,2598600,0.0,1.0
2004-10-18,81.01,81.16,80.15,81.13,24.3618644132235,2344700,0.0,1.0
2004-10-15,79.51,81.73,79.5,81.09,24.3498531402476,3049100,0.0,1.0
2004-10-14,79.09,79.94,78.44,79.5,23.8724050394585,2625400,0.0,1.0
2004-10-13,79.75,79.75,78.05,79.09,23.7492894914562,3662400,0.0,1.0
2004-10-12,79.17,80.25,78.5,79.74,23.9444726773134,1836000,0.0,1.0
2004-10-11,79.5,80.3,79.21,79.41,23.8453796752628,957200,0.0,1.0
2004-10-08,80.01,80.25,79.21,79.5,23.8724050394585,1600500,0.0,1.0
2004-10-07,81.3,81.65,79.89,80.0,24.0225459516563,2022300,0.0,1.0
2004-10-06,80.37,81.0,80.14,81.0,24.322827776052,1748300,0.0,1.0
2004-10-05,81.25,81.31,80.09,80.37,24.1336502266827,2054200,0.0,1.0
2004-10-04,80.75,81.99,80.75,81.25,24.3978982321509,2842500,0.0,1.0
2004-10-01,80.44,80.97,79.92,80.6,24.2027150462937,3625200,0.0,1.0
2004-09-30,80.4,81.3,79.85,80.45,24.1576727726344,4304800,0.0,1.0
2004-09-29,77.25,80.55,77.02,80.5,24.1726868638542,7102600,0.0,1.0
2004-09-28,74.55,77.91,74.54,76.9,23.0916722960296,4594900,0.0,1.0
2004-09-27,74.22,74.7,74.01,74.42,22.3469733715283,1269200,0.0,1.0
2004-09-24,74.2,75.26,74.2,74.76,22.4490691918228,1578200,0.0,1.0
2004-09-23,75.36,75.48,74.13,74.5,22.3709959174799,1635500,0.0,1.0
2004-09-22,76.1,76.11,75.06,75.36,22.6292382864602,1725100,0.0,1.0
2004-09-21,75.99,76.77,75.86,76.33,22.9205116561241,1703800,0.0,1.0
2004-09-20,75.7,76.59,75.59,75.88,22.785384835146,1318900,0.0,1.0
2004-09-17,75.25,76.2,75.06,76.12,22.857452473001,2466700,0.0,1.0
2004-09-16,74.65,75.4,74.52,74.84,22.4730917377745,1194700,0.0,1.0
2004-09-15,75.6,75.6,74.46,74.65,22.4160381911393,1675600,0.0,1.0
2004-09-14,76.0,76.0,75.24,75.72,22.7373397432427,1463700,0.0,1.0
2004-09-13,75.3,76.11,75.26,75.96,22.8094073810977,1885900,0.0,1.0
2004-09-10,75.2,75.2,73.97,75.1,22.5511650121174,1531600,0.0,1.0
2004-09-09,75.2,75.38,74.45,74.87,22.4821001925064,1782700,0.0,1.0
2004-09-08,75.23,75.47,74.9,75.2,22.5811931945569,1291200,0.0,1.0
2004-09-07,74.23,75.64,74.15,75.44,22.6532608324119,2844900,0.0,1.0
2004-09-03,73.5,73.89,73.16,73.56,22.088731002548,1322900,0.0,1.0
2004-09-02,72.77,73.26,72.26,73.15,21.9656154545457,1619000,0.0,1.0
2004-09-01,72.87,73.45,72.45,72.62,21.806466087616,1650800,0.0,1.0
2004-08-31,72.44,73.02,72.0,72.7,21.8304886335677,1154900,0.0,1.0
2004-08-30,73.55,73.55,72.24,72.25,21.6953618125896,1352200,0.0,1.0
2004-08-27,73.86,74.04,73.35,73.7,22.1307704579634,1018500,0.0,1.0
2004-08-26,73.87,74.09,73.27,73.71,22.1337732762073,1293300,0.0,1.0
2004-08-25,73.33,74.01,72.85,73.87,22.1818183681107,2084000,0.0,1.0
2004-08-24,73.85,73.85,72.87,73.15,21.9656154545457,2662100,0.0,1.0
2004-08-23,72.49,72.77,71.86,72.05,21.6353054477105,1258300,0.0,1.0
2004-08-20,71.0,72.58,71.0,72.24,21.6923589943456,1973900,0.0,1.0
2004-08-19,72.5,72.51,70.69,71.29,21.4070912611697,2652600,0.0,1.0
2004-08-18,72.23,72.78,72.05,72.5,21.7704322686885,2194600,0.0,1.0
2004-08-17,73.6,74.2,72.2,72.48,21.7644266322006,3114500,0.0,1.0
2004-08-16,71.75,72.87,71.28,72.87,21.8815365437149,2372800,0.0,1.0
2004-08-13,71.65,72.15,71.31,71.75,21.5452209003918,2189700,0.0,1.0
