,MSTR_Open,MSTR_High,MSTR_Low,MSTR_Close,MSTR_Adj Close,MSTR_Volume,MSTR_Dividend Amount,MSTR_Split Coefficient
2010-01-04,94.47,96.25,94.47,96.16,9.616,71600,0.0,1.0
2009-12-31,93.67,95.53,93.19,94.02,9.402,68200,0.0,1.0
2009-12-30,94.76,94.76,92.91,93.72,9.372,69500,0.0,1.0
2009-12-29,95.0,95.0,93.31,94.87,9.487,45400,0.0,1.0
2009-12-28,95.64,96.59,94.001,94.61,9.461,64000,0.0,1.0
2009-12-24,94.12,95.515,93.8315,95.36,9.536,45900,0.0,1.0
2009-12-23,89.22,94.04,88.64,93.67,9.367,148800,0.0,1.0
2009-12-22,89.13,89.9385,88.34,89.32,8.932,64400,0.0,1.0
2009-12-21,88.75,90.0,87.33,88.76,8.876,78500,0.0,1.0
2009-12-18,83.47,89.63,82.871,88.19,8.819,304100,0.0,1.0
2009-12-17,85.85,86.44,82.34,82.81,8.281,165800,0.0,1.0
2009-12-16,88.75,88.75,85.97,86.25,8.625,75200,0.0,1.0
2009-12-15,88.15,88.93,87.76,88.03,8.803,77600,0.0,1.0
2009-12-14,87.22,88.2,86.16,88.2,8.82,56400,0.0,1.0
2009-12-11,87.29,87.91,86.4175,87.08,8.708,35100,0.0,1.0
2009-12-10,86.81,87.2,86.69,86.94,8.694,74100,0.0,1.0
2009-12-09,88.02,88.02,85.81,86.4,8.64,104200,0.0,1.0
2009-12-08,88.79,89.43,88.01,88.02,8.802,35500,0.0,1.0
2009-12-07,89.52,90.47,88.86,89.12,8.912,43900,0.0,1.0
2009-12-04,89.02,90.23,88.14,89.8,8.98,65200,0.0,1.0
2009-12-03,89.9,90.4,88.2,88.36,8.836,43700,0.0,1.0
2009-12-02,89.64,90.99,89.24,89.39,8.939,71200,0.0,1.0
2009-12-01,88.05,89.74,88.05,89.5,8.95,126100,0.0,1.0
2009-11-30,88.0,88.48,86.16,87.57,8.757,98800,0.0,1.0
2009-11-27,88.31,89.45,87.231,88.1,8.81,57200,0.0,1.0
2009-11-25,90.45,90.61,89.68,89.99,8.999,59200,0.0,1.0
2009-11-24,91.38,91.38,89.05,90.4,9.04,91200,0.0,1.0
2009-11-23,90.11,91.424,89.97,91.38,9.138,74400,0.0,1.0
2009-11-20,88.97,89.9,88.5,89.46,8.946,87900,0.0,1.0
2009-11-19,90.61,91.14,89.07,89.22,8.922,139100,0.0,1.0
2009-11-18,90.7,92.11,89.12,91.81,9.181,114300,0.0,1.0
2009-11-17,91.54,91.54,89.76,90.96,9.096,86200,0.0,1.0
2009-11-16,89.85,91.75,89.76,91.41,9.141,141300,0.0,1.0
2009-11-13,89.85,89.91,88.54,89.9,8.99,67100,0.0,1.0
2009-11-12,91.0,92.0,89.021,89.34,8.934,131800,0.0,1.0
2009-11-11,88.56,90.85,88.43,90.84,9.084,93500,0.0,1.0
2009-11-10,91.13,91.25,88.1,88.31,8.831,93400,0.0,1.0
2009-11-09,87.1,91.4,87.1,91.06,9.106,253300,0.0,1.0
2009-11-06,86.13,87.845,85.65,86.26,8.626,109700,0.0,1.0
2009-11-05,86.26,87.8,86.04,86.78,8.678,126000,0.0,1.0
2009-11-04,84.03,87.64,84.03,86.37,8.637,156500,0.0,1.0
2009-11-03,87.33,88.22,83.72,85.72,8.572,223400,0.0,1.0
2009-11-02,88.17,88.99,84.85,86.55,8.655,285200,0.0,1.0
2009-10-30,84.34,91.78,83.0,87.27,8.727,1509300,0.0,1.0
2009-10-29,74.0,74.47,72.73,73.44,7.344,168300,0.0,1.0
2009-10-28,74.95,76.48,73.89,73.9,7.39,149400,0.0,1.0
2009-10-27,75.72,76.76,74.5,75.43,7.543,126300,0.0,1.0
2009-10-26,75.54,77.0,75.44,75.89,7.589,178700,0.0,1.0
2009-10-23,73.95,75.95,73.95,75.7,7.57,170200,0.0,1.0
2009-10-22,72.51,74.05,71.969,73.6,7.36,83600,0.0,1.0
2009-10-21,74.45,74.98,71.98,71.99,7.199,171800,0.0,1.0
2009-10-20,75.14,75.39,74.334,74.84,7.484,141000,0.0,1.0
2009-10-19,74.6,75.44,74.0,74.89,7.489,144500,0.0,1.0
2009-10-16,74.18,74.88,73.58,73.72,7.372,214000,0.0,1.0
2009-10-15,71.3,75.12,71.3,74.42,7.442,186300,0.0,1.0
2009-10-14,70.98,71.44,70.53,71.26,7.126,62600,0.0,1.0
2009-10-13,70.75,71.25,70.0,70.43,7.043,87000,0.0,1.0
2009-10-12,72.0,72.99,70.5,71.04,7.104,86000,0.0,1.0
2009-10-09,70.77,72.05,70.39,72.01,7.201,95700,0.0,1.0
2009-10-08,72.95,73.9812,70.77,70.94,7.094,167000,0.0,1.0
2009-10-07,75.05,75.25,72.221,72.42,7.242,120200,0.0,1.0
2009-10-06,71.36,75.15,71.36,75.09,7.509,177900,0.0,1.0
2009-10-05,69.42,71.59,68.7,71.1,7.11,82400,0.0,1.0
2009-10-02,70.0,70.42,69.23,69.57,6.957,60400,0.0,1.0
2009-10-01,71.42,72.62,69.87,70.53,7.053,113900,0.0,1.0
2009-09-30,72.2,72.66,70.75,71.54,7.154,68600,0.0,1.0
2009-09-29,71.87,73.0,71.75,71.94,7.194,46000,0.0,1.0
2009-09-28,72.01,72.69,71.2201,71.6,7.16,71000,0.0,1.0
2009-09-25,71.91,72.29,71.12,71.32,7.132,32000,0.0,1.0
2009-09-24,71.41,72.49,71.41,71.88,7.188,65400,0.0,1.0
2009-09-23,72.66,73.03,71.26,71.5,7.15,59600,0.0,1.0
2009-09-22,72.0,72.89,71.47,72.75,7.275,81200,0.0,1.0
2009-09-21,68.92,72.55,68.58,71.74,7.174,395800,0.0,1.0
2009-09-18,67.56,67.685,66.71,67.23,6.723,76800,0.0,1.0
2009-09-17,67.57,67.7,66.79,67.42,6.742,50900,0.0,1.0
2009-09-16,67.26,67.8005,66.39,67.8,6.78,57200,0.0,1.0
2009-09-15,67.24,67.89,67.24,67.55,6.755,63100,0.0,1.0
2009-09-14,66.27,68.19,66.06,67.62,6.762,106000,0.0,1.0
2009-09-11,64.95,67.09,63.81,66.57,6.657,125800,0.0,1.0
2009-09-10,65.28,65.64,64.75,65.0,6.5,86400,0.0,1.0
2009-09-09,65.64,66.88,63.95,65.53,6.553,88700,0.0,1.0
2009-09-08,65.46,65.94,64.72,65.87,6.587,90100,0.0,1.0
2009-09-04,63.51,65.16,63.34,65.16,6.516,75700,0.0,1.0
2009-09-03,63.07,63.65,62.45,63.51,6.351,57200,0.0,1.0
2009-09-02,62.27,63.51,62.27,63.0,6.3,104400,0.0,1.0
2009-09-01,62.16,62.87,61.81,62.61,6.261,129300,0.0,1.0
2009-08-31,62.23,62.23,61.18,61.75,6.175,68900,0.0,1.0
2009-08-28,62.64,63.0,61.67,61.78,6.178,63400,0.0,1.0
2009-08-27,62.68,62.96,61.92,62.45,6.245,75000,0.0,1.0
2009-08-26,61.93,62.98,61.93,62.97,6.297,47500,0.0,1.0
2009-08-25,62.93,62.93,61.78,62.17,6.217,45200,0.0,1.0
2009-08-24,62.51,63.26,62.19,62.84,6.284,41900,0.0,1.0
2009-08-21,62.92,62.92,61.66,61.99,6.199,96800,0.0,1.0
2009-08-20,62.71,62.87,62.03,62.4,6.24,38500,0.0,1.0
2009-08-19,60.54,63.14,60.54,62.69,6.269,76800,0.0,1.0
2009-08-18,60.33,61.98,60.321,61.33,6.133,64400,0.0,1.0
2009-08-17,60.71,61.74,60.65,61.06,6.106,58300,0.0,1.0
2009-08-14,62.99,63.13,61.16,61.71,6.171,99300,0.0,1.0
2009-08-13,64.05,64.05,62.75,63.0,6.3,57800,0.0,1.0
2009-08-12,63.88,64.95,63.01,63.54,6.354,157400,0.0,1.0
2009-08-11,63.5,64.03,62.77,63.63,6.363,75700,0.0,1.0
2009-08-10,63.27,64.02,62.73,63.6,6.36,66500,0.0,1.0
2009-08-07,64.59,64.59,63.275,63.43,6.343,76400,0.0,1.0
2009-08-06,64.22,64.84,63.22,63.68,6.368,76400,0.0,1.0
2009-08-05,64.0,64.49,62.97,64.16,6.416,112300,0.0,1.0
2009-08-04,61.7,64.26,61.5423,64.24,6.424,216000,0.0,1.0
2009-08-03,61.36,62.95,61.01,61.85,6.185,141200,0.0,1.0
2009-07-31,62.47,63.07,59.75,60.92,6.092,446100,0.0,1.0
2009-07-30,59.19,60.21,57.3,58.61,5.861,131600,0.0,1.0
2009-07-29,58.02,58.92,57.2,58.53,5.853,106800,0.0,1.0
2009-07-28,57.57,58.71,57.57,58.56,5.856,129900,0.0,1.0
2009-07-27,58.74,58.74,57.62,58.1,5.81,42300,0.0,1.0
2009-07-24,58.15,59.24,57.73,59.0,5.9,134100,0.0,1.0
2009-07-23,56.18,58.62,55.96,58.15,5.815,176500,0.0,1.0
2009-07-22,55.75,56.1,55.03,56.1,5.61,56200,0.0,1.0
2009-07-21,54.66,55.84,54.46,55.5,5.55,109800,0.0,1.0
2009-07-20,54.47,54.98,54.05,54.5,5.45,72200,0.0,1.0
2009-07-17,53.88,54.23,53.01,53.95,5.395,83200,0.0,1.0
2009-07-16,52.97,53.99,51.88,53.76,5.376,120300,0.0,1.0
2009-07-15,51.71,53.3,51.71,53.06,5.306,155000,0.0,1.0
2009-07-14,53.03,53.5,52.29,52.78,5.278,79100,0.0,1.0
2009-07-13,51.1,53.36,50.1,52.92,5.292,123300,0.0,1.0
2009-07-10,50.92,51.54,50.3,51.06,5.106,44300,0.0,1.0
2009-07-09,51.8,52.45,50.62,51.03,5.103,41700,0.0,1.0
2009-07-08,51.3,52.0,50.77,51.22,5.122,101600,0.0,1.0
2009-07-07,52.03,52.19,50.8,50.93,5.093,136700,0.0,1.0
2009-07-06,48.46,52.17,48.46,51.85,5.185,180800,0.0,1.0
2009-07-02,50.29,50.29,48.71,49.33,4.933,71300,0.0,1.0
2009-07-01,47.01,52.09,47.01,50.94,5.094,89600,0.0,1.0
2009-06-30,50.11,50.99,48.95,50.22,5.022,69200,0.0,1.0
2009-06-29,50.82,51.27,49.46,50.23,5.023,71100,0.0,1.0
2009-06-26,49.58,51.44,48.99,50.8,5.08,173300,0.0,1.0
2009-06-25,49.37,50.55,49.18,49.7,4.97,53900,0.0,1.0
2009-06-24,49.46,50.4,48.5,49.57,4.957,57000,0.0,1.0
2009-06-23,49.015,50.84,48.74,49.18,4.918,76900,0.0,1.0
2009-06-22,51.56,51.91,49.87,50.0,5.0,116600,0.0,1.0
2009-06-19,50.76,52.45,50.57,52.12,5.212,242000,0.0,1.0
2009-06-18,46.88,50.31,46.0,50.25,5.025,282100,0.0,1.0
2009-06-17,46.91,47.66,46.55,47.0,4.7,97600,0.0,1.0
2009-06-16,48.06,48.42,46.84,46.86,4.686,79000,0.0,1.0
2009-06-15,48.29,48.55,47.14,47.72,4.772,76700,0.0,1.0
2009-06-12,49.01,49.04,48.16,48.8,4.88,33200,0.0,1.0
2009-06-11,49.48,49.85,49.0,49.23,4.923,39100,0.0,1.0
2009-06-10,49.47,49.47,48.73,49.3,4.93,76200,0.0,1.0
2009-06-09,49.22,49.33,48.8,48.94,4.894,43700,0.0,1.0
2009-06-08,48.56,49.415,48.3,48.84,4.884,102700,0.0,1.0
2009-06-05,49.1,49.15,48.53,48.92,4.892,115800,0.0,1.0
2009-06-04,47.97,48.59,47.36,48.52,4.852,73200,0.0,1.0
2009-06-03,47.25,47.99,47.01,47.99,4.799,103800,0.0,1.0
2009-06-02,47.2,47.6,46.06,47.48,4.748,55204,0.0,1.0
2009-06-01,47.0,47.41,46.65,47.27,4.727,53411,0.0,1.0
2009-05-29,47.0,47.15,45.26,46.8,4.68,118200,0.0,1.0
2009-05-28,46.81,47.0,45.98,46.72,4.672,96500,0.0,1.0
2009-05-27,46.08,47.12,46.08,46.6,4.66,177800,0.0,1.0
2009-05-26,45.0,46.5,45.0,46.37,4.637,176000,0.0,1.0
2009-05-22,45.14,45.98,44.82,45.31,4.531,87600,0.0,1.0
2009-05-21,46.45,46.57,44.93,45.39,4.539,125200,0.0,1.0
2009-05-20,46.43,47.06,45.9,46.86,4.686,147000,0.0,1.0
2009-05-19,45.87,46.62,45.5,46.1,4.61,90700,0.0,1.0
2009-05-18,46.09,46.19,45.1,46.15,4.615,160400,0.0,1.0
2009-05-15,44.48,46.1,44.14,45.96,4.596,244800,0.0,1.0
2009-05-14,45.04,45.04,43.86,44.55,4.455,123600,0.0,1.0
2009-05-13,43.54,45.72,43.24,44.78,4.478,230700,0.0,1.0
2009-05-12,44.24,44.36,43.1,44.23,4.423,131100,0.0,1.0
2009-05-11,43.05,44.33,42.7401,43.87,4.387,126900,0.0,1.0
2009-05-08,41.65,43.82,41.44,43.81,4.381,236900,0.0,1.0
2009-05-07,41.26,41.96,40.01,41.3,4.13,172800,0.0,1.0
2009-05-06,41.89,42.13,40.57,40.96,4.096,197200,0.0,1.0
2009-05-05,40.97,42.29,40.7353,41.61,4.161,149700,0.0,1.0
2009-05-04,39.28,41.19,39.09,40.92,4.092,177800,0.0,1.0
2009-05-01,38.94,39.76,38.61,38.84,3.884,85000,0.0,1.0
2009-04-30,39.83,40.34,38.78,38.91,3.891,78200,0.0,1.0
2009-04-29,39.41,40.0999,38.88,39.63,3.963,52800,0.0,1.0
2009-04-28,38.26,39.78,38.26,39.28,3.928,130200,0.0,1.0
2009-04-27,38.87,40.17,38.57,38.84,3.884,93100,0.0,1.0
2009-04-24,39.53,40.23,38.81,39.41,3.941,132100,0.0,1.0
2009-04-23,39.19,39.53,38.47,39.33,3.933,86600,0.0,1.0
2009-04-22,38.83,40.2,38.83,38.96,3.896,85600,0.0,1.0
2009-04-21,38.83,39.62,38.77,39.32,3.932,81500,0.0,1.0
2009-04-20,39.29,39.86,38.19,38.93,3.893,142600,0.0,1.0
2009-04-17,39.83,40.0,39.4,39.99,3.999,78800,0.0,1.0
2009-04-16,39.32,40.26,38.1,39.7,3.97,136600,0.0,1.0
2009-04-15,38.68,39.27,38.45,38.87,3.887,75800,0.0,1.0
2009-04-14,38.57,39.26,37.82,38.67,3.867,133400,0.0,1.0
2009-04-13,38.44,39.3506,38.06,39.07,3.907,104600,0.0,1.0
2009-04-09,38.05,39.0,37.93,38.67,3.867,76400,0.0,1.0
2009-04-08,36.63,38.42,35.73,37.73,3.773,117900,0.0,1.0
2009-04-07,37.59,38.56,37.37,37.37,3.737,57900,0.0,1.0
2009-04-06,37.62,38.36,36.61,38.17,3.817,118900,0.0,1.0
2009-04-03,37.38,38.19,37.29,38.13,3.813,62500,0.0,1.0
2009-04-02,36.68,37.87,36.18,37.47,3.747,136600,0.0,1.0
2009-04-01,33.9,36.13,33.68,36.13,3.613,127300,0.0,1.0
2009-03-31,33.93,35.74,33.93,34.19,3.419,110300,0.0,1.0
2009-03-30,33.97,33.97,33.13,33.42,3.342,87600,0.0,1.0
2009-03-27,35.7,36.0,34.08,34.15,3.415,245500,0.0,1.0
2009-03-26,37.13,37.78,36.51,37.77,3.777,119300,0.0,1.0
2009-03-25,36.35,36.77,35.91,36.77,3.677,108700,0.0,1.0
2009-03-24,35.99,36.79,35.98,35.98,3.598,101400,0.0,1.0
2009-03-23,35.22,36.43,34.58,36.43,3.643,94200,0.0,1.0
2009-03-20,33.89,34.89,33.89,34.6,3.46,177700,0.0,1.0
2009-03-19,34.54,34.76,33.57,33.67,3.367,63600,0.0,1.0
2009-03-18,33.28,34.3,32.69,34.3,3.43,85700,0.0,1.0
2009-03-17,32.9,33.52,32.45,33.52,3.352,47200,0.0,1.0
2009-03-16,33.58,33.58,32.64,32.9,3.29,91300,0.0,1.0
2009-03-13,33.17,33.7379,32.83,33.47,3.347,77600,0.0,1.0
2009-03-12,34.11,34.76,32.81,32.99,3.299,288900,0.0,1.0
2009-03-11,34.48,35.09,33.755,34.09,3.409,114000,0.0,1.0
2009-03-10,33.24,34.46,32.9,34.39,3.439,104500,0.0,1.0
2009-03-09,33.39,34.07,32.55,32.63,3.263,98800,0.0,1.0
2009-03-06,33.8,34.29,32.9,33.8,3.38,80100,0.0,1.0
2009-03-05,33.98,34.545,33.54,33.56,3.356,115200,0.0,1.0
2009-03-04,34.59,35.45,34.0,34.49,3.449,119600,0.0,1.0
2009-03-03,35.4,35.7,34.15,34.15,3.415,93600,0.0,1.0
2009-03-02,35.95,36.0,34.49,35.16,3.516,180800,0.0,1.0
2009-02-27,36.04,37.19,36.0,36.53,3.653,131300,0.0,1.0
2009-02-26,37.59,38.36,36.61,36.72,3.672,135800,0.0,1.0
2009-02-25,38.65,38.8,36.9,37.41,3.741,98200,0.0,1.0
2009-02-24,38.51,39.01,37.4,38.65,3.865,112600,0.0,1.0
2009-02-23,39.61,39.61,37.79,38.15,3.815,99200,0.0,1.0
2009-02-20,38.9,40.14,38.72,39.52,3.952,141200,0.0,1.0
2009-02-19,40.72,40.96,39.53,39.53,3.953,103300,0.0,1.0
2009-02-18,39.13,40.98,39.11,40.49,4.049,206100,0.0,1.0
2009-02-17,39.66,40.11,38.78,38.83,3.883,118500,0.0,1.0
2009-02-13,40.19,40.85,39.71,40.55,4.055,100100,0.0,1.0
2009-02-12,39.54,40.35,39.07,40.18,4.018,103400,0.0,1.0
2009-02-11,40.33,40.6099,39.3,39.98,3.998,92900,0.0,1.0
2009-02-10,41.71,42.5799,39.95,40.03,4.003,99600,0.0,1.0
2009-02-09,41.65,42.3661,40.79,41.86,4.186,65100,0.0,1.0
2009-02-06,40.44,41.8,40.16,41.67,4.167,120700,0.0,1.0
2009-02-05,39.22,41.06,38.95,40.58,4.058,131200,0.0,1.0
2009-02-04,40.07,40.16,39.17,39.5,3.95,128900,0.0,1.0
2009-02-03,40.09,40.54,38.57,40.18,4.018,128300,0.0,1.0
2009-02-02,40.9,42.23,39.3,40.0,4.0,291900,0.0,1.0
2009-01-30,40.3,40.37,38.34,38.7,3.87,122800,0.0,1.0
2009-01-29,39.46,41.48,39.115,39.86,3.986,179000,0.0,1.0
2009-01-28,39.39,40.4399,39.0,39.99,3.999,128800,0.0,1.0
2009-01-27,38.29,39.41,38.05,39.18,3.918,98800,0.0,1.0
2009-01-26,37.67,39.336,37.49,38.29,3.829,109500,0.0,1.0
2009-01-23,36.75,38.21,36.75,37.73,3.773,71800,0.0,1.0
2009-01-22,38.35,39.12,36.91,37.49,3.749,110800,0.0,1.0
2009-01-21,36.81,39.34,36.28,39.09,3.909,143600,0.0,1.0
2009-01-20,37.19,37.83,35.4,36.39,3.639,140100,0.0,1.0
2009-01-16,39.07,39.11,36.2,37.75,3.775,161400,0.0,1.0
2009-01-15,36.92,38.91,36.5,38.38,3.838,177000,0.0,1.0
2009-01-14,36.99,37.72,36.55,37.0,3.7,105500,0.0,1.0
2009-01-13,37.52,38.21,36.88,37.52,3.752,93600,0.0,1.0
2009-01-12,37.57,38.17,37.17,37.5,3.75,84400,0.0,1.0
2009-01-09,38.76,39.07,37.69,37.96,3.796,111300,0.0,1.0
2009-01-08,38.24,39.13,37.18,38.87,3.887,133100,0.0,1.0
2009-01-07,37.51,38.72,36.83,38.48,3.848,108100,0.0,1.0
2009-01-06,37.64,39.54,37.5,38.09,3.809,109100,0.0,1.0
2009-01-05,37.33,37.56,36.7,37.24,3.724,71600,0.0,1.0
2009-01-02,37.2,37.82,36.9901,37.28,3.728,56000,0.0,1.0
2008-12-31,36.36,37.54,36.25,37.13,3.713,85900,0.0,1.0
2008-12-30,35.23,36.14,34.46,36.08,3.608,71100,0.0,1.0
2008-12-29,35.01,35.91,34.29,35.15,3.515,58100,0.0,1.0
2008-12-26,34.94,35.13,34.55,35.01,3.501,37400,0.0,1.0
2008-12-24,33.76,35.38,33.76,34.84,3.484,57700,0.0,1.0
2008-12-23,34.43,35.37,33.41,34.57,3.457,70400,0.0,1.0
2008-12-22,35.9,36.47,32.96,34.24,3.424,149100,0.0,1.0
2008-12-19,36.41,36.63,35.41,35.94,3.594,131700,0.0,1.0
2008-12-18,35.62,36.415,34.67,35.49,3.549,97000,0.0,1.0
2008-12-17,34.9,36.805,34.84,35.67,3.567,137900,0.0,1.0
2008-12-16,33.75,35.88,33.33,35.18,3.518,165300,0.0,1.0
2008-12-15,33.44,34.5,32.59,33.4,3.34,96000,0.0,1.0
2008-12-12,32.51,33.27,31.81,33.19,3.319,117600,0.0,1.0
2008-12-11,33.58,34.0,32.81,33.12,3.312,62400,0.0,1.0
2008-12-10,34.99,35.21,33.6275,34.01,3.401,104200,0.0,1.0
2008-12-09,34.85,36.379,33.95,34.7,3.47,54400,0.0,1.0
2008-12-08,35.26,35.49,34.49,35.25,3.525,85700,0.0,1.0
2008-12-05,32.67,34.64,31.9,34.61,3.461,93200,0.0,1.0
2008-12-04,34.0,34.73,32.58,33.04,3.304,66000,0.0,1.0
2008-12-03,32.6,34.76,32.6,34.19,3.419,83100,0.0,1.0
2008-12-02,32.93,33.99,31.72,33.46,3.346,235400,0.0,1.0
2008-12-01,34.84,36.35,32.19,32.32,3.232,217800,0.0,1.0
2008-11-28,35.63,35.82,34.24,35.68,3.568,29300,0.0,1.0
2008-11-26,33.85,36.38,33.2,36.06,3.606,240100,0.0,1.0
2008-11-25,35.87,36.09,33.77,34.55,3.455,155100,0.0,1.0
2008-11-24,33.96,35.0,32.0,34.87,3.487,224600,0.0,1.0
2008-11-21,32.52,33.59,30.55,33.58,3.358,157000,0.0,1.0
2008-11-20,32.58,33.49,31.62,31.88,3.188,285600,0.0,1.0
2008-11-19,34.77,35.31,32.65,32.65,3.265,127500,0.0,1.0
2008-11-18,35.75,36.69,34.28,34.87,3.487,140900,0.0,1.0
2008-11-17,35.23,36.89,34.51,35.53,3.553,139800,0.0,1.0
2008-11-14,36.36,37.21,35.42,35.51,3.551,111900,0.0,1.0
2008-11-13,35.07,37.22,33.95,37.13,3.713,197800,0.0,1.0
2008-11-12,36.31,36.59,35.19,35.19,3.519,118500,0.0,1.0
2008-11-11,36.53,37.67,36.46,36.76,3.676,119300,0.0,1.0
2008-11-10,38.4,38.49,37.02,37.38,3.738,91400,0.0,1.0
2008-11-07,37.66,38.36,37.16,37.54,3.754,101900,0.0,1.0
2008-11-06,37.76,38.38,36.39,37.34,3.734,235100,0.0,1.0
2008-11-05,39.01,40.21,37.76,37.9,3.79,252500,0.0,1.0
2008-11-04,39.68,40.51,38.74,40.48,4.048,196400,0.0,1.0
2008-11-03,39.08,39.89,38.38,39.06,3.906,206200,0.0,1.0
2008-10-31,42.0,42.0,38.12,39.37,3.937,451400,0.0,1.0
2008-10-30,43.18,43.66,41.91,43.55,4.355,141300,0.0,1.0
2008-10-29,40.73,43.06,40.52,41.93,4.193,116600,0.0,1.0
2008-10-28,39.22,42.34,38.89,42.18,4.218,132900,0.0,1.0
2008-10-27,39.83,40.49,38.51,38.67,3.867,105900,0.0,1.0
2008-10-24,39.26,41.66,39.07,40.57,4.057,207700,0.0,1.0
2008-10-23,40.03,41.37,39.29,40.6,4.06,299600,0.0,1.0
2008-10-22,40.86,42.46,39.2,40.13,4.013,196100,0.0,1.0
2008-10-21,41.88,42.39,41.07,41.24,4.124,126200,0.0,1.0
2008-10-20,41.73,42.37,40.02,42.15,4.215,202600,0.0,1.0
2008-10-17,39.47,41.96,38.63,41.35,4.135,460000,0.0,1.0
2008-10-16,40.37,41.85,38.87,40.44,4.044,263400,0.0,1.0
2008-10-15,43.99,43.99,39.89,40.22,4.022,154800,0.0,1.0
2008-10-14,46.79,48.0,43.75,44.44,4.444,143800,0.0,1.0
2008-10-13,41.27,45.84,41.27,45.84,4.584,184800,0.0,1.0
2008-10-10,40.83,42.63,37.71,40.75,4.075,275200,0.0,1.0
2008-10-09,46.23,46.99,41.9,41.91,4.191,186600,0.0,1.0
2008-10-08,46.27,48.68,44.11,45.25,4.525,197300,0.0,1.0
2008-10-07,49.59,50.17,46.87,46.96,4.696,156000,0.0,1.0
2008-10-06,52.13,52.5,47.66,49.61,4.961,155800,0.0,1.0
2008-10-03,54.68,55.51,53.01,53.01,5.301,118400,0.0,1.0
2008-10-02,56.27,56.27,53.8,54.18,5.418,110800,0.0,1.0
2008-10-01,58.9,59.95,55.81,56.87,5.687,95600,0.0,1.0
2008-09-30,60.03,60.89,57.43,59.53,5.953,104400,0.0,1.0
2008-09-29,61.45,62.89,58.71,59.28,5.928,104100,0.0,1.0
2008-09-26,58.12,62.8,58.12,62.09,6.209,176700,0.0,1.0
2008-09-25,59.94,60.0,58.09,58.88,5.888,102000,0.0,1.0
2008-09-24,59.69,61.32,58.75,58.86,5.886,119400,0.0,1.0
2008-09-23,59.48,61.15,58.91,59.48,5.948,120900,0.0,1.0
2008-09-22,57.75,62.7,57.22,59.56,5.956,223100,0.0,1.0
2008-09-19,60.26,60.26,55.0,58.95,5.895,356600,0.0,1.0
2008-09-18,58.23,58.42,54.38,56.0,5.6,305000,0.0,1.0
2008-09-17,59.77,60.68,57.03,57.33,5.733,195400,0.0,1.0
2008-09-16,61.76,63.5,59.77,60.43,6.043,174600,0.0,1.0
2008-09-15,63.74,65.4,62.49,62.63,6.263,182000,0.0,1.0
2008-09-12,64.62,65.18,64.14,64.63,6.463,123600,0.0,1.0
2008-09-11,63.92,65.14,63.63,65.04,6.504,142600,0.0,1.0
2008-09-10,64.61,65.14,63.63,64.47,6.447,168900,0.0,1.0
2008-09-09,65.4,66.35,63.65,63.65,6.365,177100,0.0,1.0
2008-09-08,65.47,66.16,64.25,65.05,6.505,113200,0.0,1.0
2008-09-05,63.51,64.54,63.51,64.25,6.425,147000,0.0,1.0
2008-09-04,64.11,65.89,63.51,64.1,6.41,164300,0.0,1.0
2008-09-03,63.93,64.77,63.09,64.71,6.471,166200,0.0,1.0
2008-09-02,65.04,65.44,63.8,64.19,6.419,131000,0.0,1.0
2008-08-29,64.76,64.76,63.48,64.16,6.416,58100,0.0,1.0
2008-08-28,65.14,65.68,63.94,64.98,6.498,103500,0.0,1.0
2008-08-27,64.06,66.1,64.06,65.13,6.513,73900,0.0,1.0
2008-08-26,64.78,65.27,63.59,64.11,6.411,125600,0.0,1.0
2008-08-25,66.3,67.59,64.41,64.94,6.494,120400,0.0,1.0
2008-08-22,64.77,67.21,64.76,66.8,6.68,86100,0.0,1.0
2008-08-21,63.94,64.74,62.57,64.17,6.417,46900,0.0,1.0
2008-08-20,64.69,66.33,64.01,64.07,6.407,124300,0.0,1.0
2008-08-19,64.51,64.98,63.73,64.73,6.473,111900,0.0,1.0
2008-08-18,65.93,66.7,64.99,65.33,6.533,78600,0.0,1.0
2008-08-15,65.23,66.32,63.57,65.94,6.594,155600,0.0,1.0
2008-08-14,64.48,65.65,64.35,64.63,6.463,96300,0.0,1.0
2008-08-13,65.63,65.63,63.17,65.02,6.502,127600,0.0,1.0
2008-08-12,64.99,66.18,64.73,65.59,6.559,109900,0.0,1.0
2008-08-11,62.37,65.7,61.84,65.32,6.532,220700,0.0,1.0
2008-08-08,61.49,62.88,60.53,62.57,6.257,154100,0.0,1.0
2008-08-07,61.02,62.32,60.91,61.83,6.183,207600,0.0,1.0
2008-08-06,57.17,62.58,56.49,62.0,6.2,451000,0.0,1.0
2008-08-05,53.6,59.89,53.5,58.73,5.873,967500,0.0,1.0
2008-08-04,60.0,60.75,58.11,60.12,6.012,169600,0.0,1.0
2008-08-01,60.66,61.07,58.42,60.56,6.056,134400,0.0,1.0
2008-07-31,59.0,61.25,59.0,60.44,6.044,95800,0.0,1.0
2008-07-30,60.75,61.44,59.11,59.74,5.974,100200,0.0,1.0
2008-07-29,59.56,60.58,58.9,60.11,6.011,150100,0.0,1.0
2008-07-28,61.48,62.035,58.64,59.18,5.918,214300,0.0,1.0
2008-07-25,62.59,63.07,61.6,61.9,6.19,139800,0.0,1.0
2008-07-24,64.95,64.95,62.62,62.84,6.284,180500,0.0,1.0
