,OLLI_Open,OLLI_High,OLLI_Low,OLLI_Close,OLLI_Adj Close,OLLI_Volume,OLLI_Dividend Amount,OLLI_Split Coefficient
2017-08-07,45.55,45.9,44.95,45.05,45.05,754709,0.0,1.0
2017-08-04,45.15,45.6,45.0,45.35,45.35,296193,0.0,1.0
2017-08-03,44.0,45.1,44.0,45.05,45.05,382726,0.0,1.0
2017-08-02,44.35,44.65,43.55,43.95,43.95,479446,0.0,1.0
2017-08-01,46.075,46.075,44.15,44.45,44.45,451816,0.0,1.0
2017-07-31,45.6,45.94,44.55,44.7,44.7,432932,0.0,1.0
2017-07-28,44.65,45.55,44.35,45.4,45.4,382638,0.0,1.0
2017-07-27,44.25,45.0,44.0,44.8,44.8,604416,0.0,1.0
2017-07-26,44.4,44.4,43.725,44.1,44.1,528570,0.0,1.0
2017-07-25,44.05,44.3,43.425,44.25,44.25,415045,0.0,1.0
2017-07-24,43.8,44.05,43.675,43.75,43.75,396315,0.0,1.0
2017-07-21,43.75,44.0,43.175,43.85,43.85,472259,0.0,1.0
2017-07-20,43.1,44.15,42.8,43.6,43.6,350584,0.0,1.0
2017-07-19,44.35,44.65,43.05,43.05,43.05,579635,0.0,1.0
2017-07-18,44.1,44.675,43.85,44.2,44.2,732847,0.0,1.0
2017-07-17,43.4,44.3,43.0,44.1,44.1,618809,0.0,1.0
2017-07-14,43.1,43.4,42.7,43.25,43.25,452918,0.0,1.0
2017-07-13,42.4,43.1,42.0,43.0,43.0,509713,0.0,1.0
2017-07-12,42.8,43.2,41.4,42.2,42.2,778237,0.0,1.0
2017-07-11,41.15,42.3,41.05,42.3,42.3,827195,0.0,1.0
2017-07-10,42.5,42.5,40.95,41.05,41.05,961310,0.0,1.0
2017-07-07,41.15,42.75,41.0,42.6,42.6,726894,0.0,1.0
2017-07-06,41.75,41.99,40.9,41.15,41.15,569949,0.0,1.0
2017-07-05,42.6,42.8,41.8,42.05,42.05,658038,0.0,1.0
2017-07-03,42.85,42.9,42.2,42.6,42.6,338867,0.0,1.0
2017-06-30,41.5,42.7,41.15,42.6,42.6,742362,0.0,1.0
2017-06-29,41.7,42.3,41.15,41.55,41.55,594510,0.0,1.0
2017-06-28,41.2,41.7,40.925,41.6,41.6,672381,0.0,1.0
2017-06-27,39.85,41.15,39.85,41.1,41.1,923860,0.0,1.0
2017-06-26,39.1,40.4,39.1,39.85,39.85,646888,0.0,1.0
2017-06-23,39.4,39.65,38.55,39.15,39.15,4555318,0.0,1.0
2017-06-22,40.15,40.4,38.45,39.3,39.3,1316122,0.0,1.0
2017-06-21,40.6,41.45,40.0,40.25,40.25,766531,0.0,1.0
2017-06-20,41.65,41.7,40.5,40.55,40.55,447236,0.0,1.0
2017-06-19,41.2,41.95,40.35,41.65,41.65,628456,0.0,1.0
2017-06-16,40.45,41.2,40.0,40.95,40.95,1149414,0.0,1.0
2017-06-15,41.5,41.725,40.6,40.9,40.9,468412,0.0,1.0
2017-06-14,41.85,42.15,41.55,41.8,41.8,565094,0.0,1.0
2017-06-13,42.1,42.6,41.8,41.9,41.9,849710,0.0,1.0
2017-06-12,43.25,43.65,41.2,41.5,41.5,1051250,0.0,1.0
2017-06-09,43.2,43.5,42.875,43.25,43.25,699568,0.0,1.0
2017-06-08,42.95,43.35,42.5,43.1,43.1,713131,0.0,1.0
2017-06-07,42.6,43.0,42.05,42.85,42.85,578159,0.0,1.0
2017-06-06,42.8,42.8,42.15,42.35,42.35,524749,0.0,1.0
2017-06-05,42.7,43.0,42.05,42.9,42.9,498904,0.0,1.0
2017-06-02,43.4,44.075,42.65,42.9,42.9,687255,0.0,1.0
2017-06-01,41.0,44.0,39.95,43.65,43.65,1527685,0.0,1.0
2017-05-31,41.15,41.425,39.95,41.15,41.15,994339,0.0,1.0
2017-05-30,40.8,41.375,39.01,41.1,41.1,565746,0.0,1.0
2017-05-26,41.9,42.6,41.35,41.7,41.7,703615,0.0,1.0
2017-05-25,41.1,42.05,40.9,41.85,41.85,555149,0.0,1.0
2017-05-24,40.9,41.25,40.65,40.9,40.9,512328,0.0,1.0
2017-05-23,41.0,41.35,40.6,41.1,41.1,364397,0.0,1.0
2017-05-22,40.8,41.275,40.5,41.0,41.0,409292,0.0,1.0
2017-05-19,39.6,40.825,39.45,40.45,40.45,555143,0.0,1.0
2017-05-18,38.85,39.95,38.85,39.5,39.5,492062,0.0,1.0
2017-05-17,38.35,39.55,37.7,38.95,38.95,705499,0.0,1.0
2017-05-16,38.9,38.95,37.6,38.65,38.65,768386,0.0,1.0
2017-05-15,39.35,39.775,38.9,38.925,38.925,527340,0.0,1.0
2017-05-12,39.5,39.55,38.3,39.45,39.45,658517,0.0,1.0
2017-05-11,39.75,40.05,39.175,39.75,39.75,524002,0.0,1.0
2017-05-10,39.3,40.15,39.05,40.0,40.0,468666,0.0,1.0
2017-05-09,40.1,40.5,39.15,39.45,39.45,659234,0.0,1.0
2017-05-08,41.05,41.3,39.95,40.1,40.1,752172,0.0,1.0
2017-05-05,40.1,41.0,39.7,41.0,41.0,872283,0.0,1.0
2017-05-04,39.6,39.8,39.35,39.65,39.65,539845,0.0,1.0
2017-05-03,38.75,39.575,38.75,39.5,39.5,595554,0.0,1.0
2017-05-02,38.0,39.1,37.875,39.05,39.05,553976,0.0,1.0
2017-05-01,38.35,38.35,37.85,38.0,38.0,570471,0.0,1.0
2017-04-28,37.95,38.4,37.55,38.3,38.3,329528,0.0,1.0
2017-04-27,38.5,38.6,37.75,37.9,37.9,414978,0.0,1.0
2017-04-26,37.8,38.875,37.7,38.45,38.45,715368,0.0,1.0
2017-04-25,37.75,37.95,37.025,37.65,37.65,496873,0.0,1.0
2017-04-24,37.5,37.7,36.575,37.5,37.5,576359,0.0,1.0
2017-04-21,36.7,37.35,36.599,36.95,36.95,740763,0.0,1.0
2017-04-20,35.7,36.75,35.65,36.7,36.7,909297,0.0,1.0
2017-04-19,35.45,36.1,35.3,35.55,35.55,1009126,0.0,1.0
2017-04-18,34.75,35.45,34.4,35.4,35.4,1336834,0.0,1.0
2017-04-17,33.6,35.1,33.5,34.9,34.9,1302983,0.0,1.0
2017-04-13,33.6,34.0,33.225,33.3,33.3,353572,0.0,1.0
2017-04-12,34.2,34.3,33.475,33.7,33.7,286623,0.0,1.0
2017-04-11,34.0,34.4,33.5,34.3,34.3,406475,0.0,1.0
2017-04-10,33.65,34.65,33.525,33.95,33.95,513297,0.0,1.0
2017-04-07,33.2,34.1,33.2,33.6,33.6,359342,0.0,1.0
2017-04-06,32.85,33.75,32.85,33.35,33.35,430676,0.0,1.0
2017-04-05,33.35,33.8,32.625,32.85,32.85,486185,0.0,1.0
2017-04-04,33.3,33.7,32.75,33.3,33.3,414956,0.0,1.0
2017-04-03,33.65,33.671,32.55,33.35,33.35,620714,0.0,1.0
2017-03-31,34.0,34.25,33.4,33.5,33.5,625271,0.0,1.0
2017-03-30,33.15,34.15,33.01,34.0,34.0,942504,0.0,1.0
2017-03-29,34.0,35.8,32.35,33.2,33.2,2987094,0.0,1.0
2017-03-28,32.95,33.5,32.95,33.1,33.1,1477008,0.0,1.0
2017-03-27,32.2,33.49,32.2,32.95,32.95,834632,0.0,1.0
2017-03-24,32.6,32.9,32.15,32.45,32.45,425646,0.0,1.0
2017-03-23,32.4,33.0,32.2,32.6,32.6,377410,0.0,1.0
2017-03-22,31.55,32.25,31.3,32.2,32.2,306965,0.0,1.0
2017-03-21,32.55,32.55,31.25,31.65,31.65,446389,0.0,1.0
2017-03-20,32.55,32.6,32.05,32.35,32.35,254153,0.0,1.0
2017-03-17,32.25,32.65,31.95,32.5,32.5,798034,0.0,1.0
2017-03-16,31.8,32.45,31.65,32.25,32.25,404313,0.0,1.0
2017-03-15,31.65,31.925,31.25,31.75,31.75,334479,0.0,1.0
2017-03-14,31.25,31.75,31.178,31.55,31.55,179604,0.0,1.0
2017-03-13,31.2,31.7,31.0,31.5,31.5,253650,0.0,1.0
2017-03-10,31.95,32.04,31.0,31.2,31.2,289338,0.0,1.0
2017-03-09,31.8,31.95,31.4,31.8,31.8,545909,0.0,1.0
2017-03-08,31.15,32.0,30.943,31.8,31.8,301583,0.0,1.0
2017-03-07,31.3,31.65,30.75,31.05,31.05,477075,0.0,1.0
2017-03-06,31.45,31.55,30.95,31.35,31.35,365980,0.0,1.0
2017-03-03,32.05,32.35,31.4,31.7,31.7,454149,0.0,1.0
2017-03-02,31.9,32.4,31.725,32.05,32.05,233240,0.0,1.0
2017-03-01,31.75,31.95,31.095,31.85,31.85,407005,0.0,1.0
2017-02-28,32.2,32.4,31.35,31.35,31.35,560769,0.0,1.0
2017-02-27,32.15,32.65,32.0,32.4,32.4,514158,0.0,1.0
2017-02-24,30.8,32.45,30.55,32.15,32.15,701541,0.0,1.0
2017-02-23,32.3,32.6,30.95,30.95,30.95,561744,0.0,1.0
2017-02-22,32.65,32.7,31.95,32.3,32.3,329106,0.0,1.0
2017-02-21,32.6,33.45,32.41,32.65,32.65,625853,0.0,1.0
2017-02-17,32.6,32.675,32.0,32.55,32.55,400796,0.0,1.0
2017-02-16,32.4,32.75,32.15,32.55,32.55,382354,0.0,1.0
2017-02-15,32.6,32.75,32.341,32.5,32.5,418526,0.0,1.0
2017-02-14,31.6,32.9,31.6,32.65,32.65,492823,0.0,1.0
2017-02-13,32.35,32.55,31.625,31.65,31.65,271627,0.0,1.0
2017-02-10,32.25,32.55,31.9,32.25,32.25,319338,0.0,1.0
2017-02-09,31.6,32.572,31.6,32.15,32.15,1067868,0.0,1.0
2017-02-08,31.05,31.75,30.75,31.65,31.65,461817,0.0,1.0
2017-02-07,31.1,31.375,30.85,31.0,31.0,325056,0.0,1.0
2017-02-06,32.05,32.12,30.975,31.15,31.15,475853,0.0,1.0
2017-02-03,31.2,32.8,31.075,32.15,32.15,981025,0.0,1.0
2017-02-02,30.85,31.45,30.65,31.2,31.2,585570,0.0,1.0
2017-02-01,30.55,30.9,30.25,30.65,30.65,436490,0.0,1.0
2017-01-31,29.9,30.6,29.4,30.55,30.55,493757,0.0,1.0
2017-01-30,29.2,30.15,28.9,30.0,30.0,401502,0.0,1.0
2017-01-27,30.0,30.175,29.3,29.35,29.35,610413,0.0,1.0
2017-01-26,30.6,30.7,30.0,30.05,30.05,482342,0.0,1.0
2017-01-25,31.15,31.375,30.6,30.7,30.7,615267,0.0,1.0
2017-01-24,31.35,31.5,30.625,31.1,31.1,696132,0.0,1.0
2017-01-23,31.6,31.65,31.2,31.25,31.25,489082,0.0,1.0
2017-01-20,31.4,31.75,31.3,31.65,31.65,459692,0.0,1.0
2017-01-19,31.25,31.75,31.0,31.4,31.4,741688,0.0,1.0
2017-01-18,31.1,31.65,30.65,31.25,31.25,640544,0.0,1.0
2017-01-17,30.65,31.9,30.65,31.15,31.15,827498,0.0,1.0
2017-01-13,30.9,30.95,30.25,30.6,30.6,780404,0.0,1.0
2017-01-12,30.3,31.0,30.2,30.85,30.85,526088,0.0,1.0
2017-01-11,30.15,31.1,30.0,30.5,30.5,744111,0.0,1.0
2017-01-10,29.3,30.4,29.25,30.25,30.25,926734,0.0,1.0
2017-01-09,28.45,29.35,28.15,29.25,29.25,940310,0.0,1.0
2017-01-06,28.35,28.45,27.75,27.85,27.85,500533,0.0,1.0
2017-01-05,28.95,29.0,27.8,28.3,28.3,796003,0.0,1.0
2017-01-04,28.2,29.45,28.0,29.4,29.4,725988,0.0,1.0
2017-01-03,28.65,29.025,28.1,28.45,28.45,519494,0.0,1.0
2016-12-30,29.0,29.04,28.425,28.45,28.45,375411,0.0,1.0
2016-12-29,29.1,29.65,28.8,28.9,28.9,323721,0.0,1.0
2016-12-28,30.2,30.4,29.1,29.15,29.15,387060,0.0,1.0
2016-12-27,29.85,30.25,29.75,30.2,30.2,481000,0.0,1.0
2016-12-23,29.7,30.0,29.5,29.9,29.9,460506,0.0,1.0
2016-12-22,30.25,30.55,29.6,29.6,29.6,860188,0.0,1.0
2016-12-21,30.55,30.75,30.2,30.2,30.2,201411,0.0,1.0
2016-12-20,30.1,30.55,30.1,30.55,30.55,283828,0.0,1.0
2016-12-19,29.75,30.7,29.55,30.1,30.1,675416,0.0,1.0
2016-12-16,30.15,30.35,29.6,29.9,29.9,1670050,0.0,1.0
2016-12-15,29.85,30.8,29.4,30.25,30.25,841006,0.0,1.0
2016-12-14,29.85,29.85,29.305,29.8,29.8,693885,0.0,1.0
2016-12-13,29.85,30.25,29.6,29.85,29.85,705495,0.0,1.0
2016-12-12,30.55,30.75,29.75,29.75,29.75,1052238,0.0,1.0
2016-12-09,31.35,31.45,30.45,30.85,30.85,1062588,0.0,1.0
2016-12-08,31.0,31.825,29.055,31.25,31.25,2682752,0.0,1.0
2016-12-07,31.4,32.75,31.25,31.85,31.85,1380459,0.0,1.0
2016-12-06,31.6,31.6,30.65,31.5,31.5,448888,0.0,1.0
2016-12-05,31.1,31.6,30.75,31.45,31.45,570445,0.0,1.0
2016-12-02,29.55,30.9,29.5,30.65,30.65,463758,0.0,1.0
2016-12-01,29.95,30.175,28.85,29.45,29.45,900599,0.0,1.0
2016-11-30,30.85,31.5438,29.75,30.05,30.05,844813,0.0,1.0
2016-11-29,30.85,31.4,30.75,30.75,30.75,618211,0.0,1.0
2016-11-28,31.8,32.05,30.95,31.0,31.0,533349,0.0,1.0
2016-11-25,32.2,32.2,31.45,31.8,31.8,304068,0.0,1.0
2016-11-23,32.45,32.675,31.9,32.0,32.0,728546,0.0,1.0
2016-11-22,31.5,32.4,31.2,32.3,32.3,866260,0.0,1.0
2016-11-21,31.0,31.3,30.85,31.15,31.15,500652,0.0,1.0
2016-11-18,31.05,31.2,30.65,30.8,30.8,546114,0.0,1.0
2016-11-17,30.35,31.1,30.3,31.0,31.0,430450,0.0,1.0
2016-11-16,29.85,30.45,29.55,30.4,30.4,544213,0.0,1.0
2016-11-15,30.6,30.7,29.6,29.85,29.85,811096,0.0,1.0
2016-11-14,30.1,31.6,30.05,30.55,30.55,1064377,0.0,1.0
2016-11-11,28.85,29.8,28.35,29.6,29.6,744499,0.0,1.0
2016-11-10,28.25,29.75,28.2,28.85,28.85,1356035,0.0,1.0
2016-11-09,26.4,28.15,25.755,28.1,28.1,522439,0.0,1.0
2016-11-08,26.45,27.1,26.3,26.8,26.8,285612,0.0,1.0
2016-11-07,26.35,26.65,26.05,26.55,26.55,683028,0.0,1.0
2016-11-04,25.75,26.45,25.65,26.15,26.15,369377,0.0,1.0
2016-11-03,26.7,26.7,25.75,25.8,25.8,497353,0.0,1.0
2016-11-02,26.6,26.9,26.25,26.65,26.65,415281,0.0,1.0
2016-11-01,27.35,27.4,26.5,26.55,26.55,425147,0.0,1.0
2016-10-31,27.0,27.4,26.85,27.35,27.35,374175,0.0,1.0
2016-10-28,26.49,27.22,26.49,27.05,27.05,594983,0.0,1.0
2016-10-27,26.86,26.885,26.41,26.58,26.58,486954,0.0,1.0
2016-10-26,27.08,27.22,26.68,26.79,26.79,435456,0.0,1.0
2016-10-25,27.66,27.66,27.06,27.13,27.13,334396,0.0,1.0
2016-10-24,27.31,27.69,27.19,27.64,27.64,308593,0.0,1.0
2016-10-21,27.38,27.38,27.09,27.16,27.16,375773,0.0,1.0
2016-10-20,27.37,27.66,27.17,27.42,27.42,283461,0.0,1.0
2016-10-19,27.13,27.57,26.97,27.55,27.55,493426,0.0,1.0
2016-10-18,27.0,27.62,26.965,27.17,27.17,687393,0.0,1.0
2016-10-17,26.66,26.885,26.535,26.88,26.88,492068,0.0,1.0
2016-10-14,26.87,27.09,26.52,26.79,26.79,627726,0.0,1.0
2016-10-13,26.67,26.71,26.36,26.44,26.44,480978,0.0,1.0
2016-10-12,26.59,27.05,26.59,26.95,26.95,441744,0.0,1.0
2016-10-11,27.01,27.05,26.53,26.65,26.65,738693,0.0,1.0
2016-10-10,27.22,27.35,26.98,27.21,27.21,780181,0.0,1.0
2016-10-07,26.91,27.26,26.725,27.2,27.2,864074,0.0,1.0
2016-10-06,26.9,27.09,26.46,26.9,26.9,1307110,0.0,1.0
2016-10-05,27.39,27.44,26.79,27.09,27.09,7542182,0.0,1.0
2016-10-04,27.5,27.55,27.26,27.33,27.33,2794533,0.0,1.0
2016-10-03,26.21,26.47,25.98,26.32,26.32,587188,0.0,1.0
2016-09-30,26.01,26.38,25.92,26.21,26.21,642437,0.0,1.0
2016-09-29,26.13,26.13,25.87,25.95,25.95,623963,0.0,1.0
2016-09-28,26.14,26.225,25.86,26.11,26.11,453436,0.0,1.0
2016-09-27,26.01,26.49,25.975,26.13,26.13,410297,0.0,1.0
2016-09-26,25.63,26.165,25.63,25.99,25.99,478856,0.0,1.0
2016-09-23,26.01,26.28,25.82,26.0,26.0,988816,0.0,1.0
2016-09-22,26.49,26.5,25.97,26.18,26.18,666585,0.0,1.0
2016-09-21,25.58,26.41,25.57,26.39,26.39,917047,0.0,1.0
2016-09-20,25.39,25.79,25.28,25.6,25.6,938226,0.0,1.0
2016-09-19,24.83,25.21,24.8,25.09,25.09,707518,0.0,1.0
2016-09-16,24.74,24.83,24.2,24.79,24.79,1120822,0.0,1.0
2016-09-15,24.6,24.93,24.12,24.83,24.83,913066,0.0,1.0
2016-09-14,25.34,25.49,24.47,24.55,24.55,1165916,0.0,1.0
2016-09-13,25.54,25.729,24.62,25.23,25.23,1354118,0.0,1.0
2016-09-12,25.47,25.829,25.26,25.69,25.69,1608108,0.0,1.0
2016-09-09,26.04,26.26,24.86,25.17,25.17,1561596,0.0,1.0
2016-09-08,26.14,26.5,26.09,26.2,26.2,1678902,0.0,1.0
2016-09-07,26.88,26.9,26.01,26.34,26.34,6843445,0.0,1.0
2016-09-06,27.76,27.98,26.96,27.21,27.21,527532,0.0,1.0
2016-09-02,27.7,27.8699,26.97,27.48,27.48,598022,0.0,1.0
2016-09-01,28.37,28.6,26.72,27.66,27.66,4100881,0.0,1.0
2016-08-31,25.73,26.26,25.23,25.42,25.42,1196382,0.0,1.0
2016-08-30,25.97,26.1,25.31,25.72,25.72,1038632,0.0,1.0
2016-08-29,26.9,26.9,25.97,26.08,26.08,500214,0.0,1.0
2016-08-26,26.5,26.9848,26.051,26.42,26.42,504095,0.0,1.0
2016-08-25,27.71,27.74,26.5,26.7,26.7,714619,0.0,1.0
2016-08-24,28.14,28.33,27.87,27.92,27.92,232705,0.0,1.0
2016-08-23,27.54,28.29,27.54,28.12,28.12,683266,0.0,1.0
2016-08-22,27.83,28.0,27.33,27.4,27.4,306364,0.0,1.0
2016-08-19,27.91,27.94,27.5828,27.72,27.72,344242,0.0,1.0
2016-08-18,27.09,27.84,26.9,27.8,27.8,543602,0.0,1.0
2016-08-17,26.67,27.16,26.28,26.98,26.98,332953,0.0,1.0
2016-08-16,27.26,27.45,26.77,26.86,26.86,380124,0.0,1.0
2016-08-15,27.91,28.0,27.19,27.29,27.29,251223,0.0,1.0
2016-08-12,27.62,27.9814,27.22,27.75,27.75,565044,0.0,1.0
2016-08-11,27.38,27.52,27.02,27.48,27.48,451603,0.0,1.0
2016-08-10,26.88,27.36,26.87,27.01,27.01,392276,0.0,1.0
2016-08-09,27.17,27.26,26.75,26.9,26.9,442155,0.0,1.0
2016-08-08,27.02,27.17,26.76,27.16,27.16,465685,0.0,1.0
2016-08-05,26.57,27.0,26.57,26.89,26.89,301463,0.0,1.0
2016-08-04,26.4,26.8,26.19,26.53,26.53,350167,0.0,1.0
2016-08-03,25.72,26.41,24.7,26.36,26.36,650179,0.0,1.0
2016-08-02,27.37,27.4887,25.243,25.91,25.91,1497187,0.0,1.0
2016-08-01,26.23,27.37,25.75,27.2,27.2,1654264,0.0,1.0
2016-07-29,25.66,26.35,25.425,26.14,26.14,364712,0.0,1.0
2016-07-28,25.77,25.77,25.21,25.58,25.58,238984,0.0,1.0
2016-07-27,25.93,26.0,25.55,25.72,25.72,544755,0.0,1.0
2016-07-26,25.91,26.419,25.53,25.93,25.93,501420,0.0,1.0
2016-07-25,25.84,26.02,25.1,25.93,25.93,586188,0.0,1.0
2016-07-22,25.68,25.99,25.44,25.745,25.745,290445,0.0,1.0
2016-07-21,26.0,26.085,25.36,25.66,25.66,393853,0.0,1.0
2016-07-20,26.13,26.33,25.96,26.04,26.04,400586,0.0,1.0
2016-07-19,25.84,26.83,25.79,26.15,26.15,1046147,0.0,1.0
2016-07-18,24.8,25.83,24.67,25.7,25.7,929542,0.0,1.0
2016-07-15,24.69,24.83,24.37,24.76,24.76,450622,0.0,1.0
2016-07-14,24.63,24.78,24.0,24.54,24.54,544243,0.0,1.0
2016-07-13,25.14,25.17,24.25,24.31,24.31,403312,0.0,1.0
2016-07-12,25.41,25.44,24.95,25.12,25.12,783409,0.0,1.0
2016-07-11,24.89,25.39,24.74,25.19,25.19,747331,0.0,1.0
2016-07-08,24.24,24.83,24.0,24.74,24.74,548586,0.0,1.0
2016-07-07,24.24,24.34,23.87,24.06,24.06,413825,0.0,1.0
2016-07-06,23.6,24.38,23.5,24.13,24.13,521495,0.0,1.0
2016-07-05,24.69,24.87,23.75,23.87,23.87,365767,0.0,1.0
2016-07-01,24.77,24.99,24.52,24.81,24.81,388768,0.0,1.0
2016-06-30,24.63,24.98,24.1665,24.89,24.89,629596,0.0,1.0
2016-06-29,24.07,24.805,23.95,24.69,24.69,757664,0.0,1.0
2016-06-28,23.45,24.01,23.16,23.97,23.97,785841,0.0,1.0
2016-06-27,23.45,23.45,22.25,23.18,23.18,980638,0.0,1.0
2016-06-24,23.21,24.08,23.05,23.67,23.67,2283352,0.0,1.0
2016-06-23,23.77,24.5,23.67,24.42,24.42,998349,0.0,1.0
2016-06-22,23.49,23.845,23.47,23.7,23.7,676879,0.0,1.0
2016-06-21,24.06,24.24,23.42,23.57,23.57,719324,0.0,1.0
2016-06-20,23.45,24.27,23.36,24.07,24.07,771878,0.0,1.0
2016-06-17,23.33,23.59,23.0201,23.33,23.33,1227730,0.0,1.0
2016-06-16,23.87,23.875,22.52,23.26,23.26,1335992,0.0,1.0
2016-06-15,23.16,24.28,23.09,23.78,23.78,1202650,0.0,1.0
2016-06-14,23.94,23.96,22.66,23.16,23.16,1658354,0.0,1.0
2016-06-13,24.39,24.65,23.68,23.94,23.94,1231292,0.0,1.0
2016-06-10,25.06,25.13,24.45,24.62,24.62,1139290,0.0,1.0
2016-06-09,24.56,25.3,24.5,25.16,25.16,1460166,0.0,1.0
2016-06-08,24.7,24.99,24.5,24.53,24.53,1414609,0.0,1.0
2016-06-07,25.31,25.5,24.5,24.66,24.66,9145241,0.0,1.0
2016-06-06,24.1,25.6,24.04,25.47,25.47,996340,0.0,1.0
2016-06-03,25.1,25.653,24.775,25.52,25.52,512982,0.0,1.0
2016-06-02,25.75,25.88,24.22,25.0,25.0,1710909,0.0,1.0
2016-06-01,24.97,26.4,24.94,26.21,26.21,1559199,0.0,1.0
2016-05-31,25.91,26.55,24.75,25.07,25.07,1224515,0.0,1.0
2016-05-27,25.44,25.71,24.81,25.6,25.6,497291,0.0,1.0
2016-05-26,23.81,25.73,23.81,25.33,25.33,604277,0.0,1.0
2016-05-25,23.56,23.86,23.26,23.61,23.61,340232,0.0,1.0
2016-05-24,23.37,23.62,23.17,23.43,23.43,238002,0.0,1.0
2016-05-23,23.14,23.81,23.05,23.24,23.24,335838,0.0,1.0
2016-05-20,23.65,24.24,23.12,23.22,23.22,255613,0.0,1.0
2016-05-19,23.1,23.91,22.94,23.45,23.45,273241,0.0,1.0
2016-05-18,23.32,23.405,22.81,23.09,23.09,269011,0.0,1.0
2016-05-17,23.76,24.16,23.21,23.34,23.34,287007,0.0,1.0
2016-05-16,23.75,24.32,23.74,23.96,23.96,260775,0.0,1.0
2016-05-13,24.4,24.56,23.73,23.89,23.89,432604,0.0,1.0
2016-05-12,24.54,24.88,24.27,24.45,24.45,238329,0.0,1.0
2016-05-11,25.06,25.28,24.5,24.53,24.53,332418,0.0,1.0
2016-05-10,25.56,25.635,25.14,25.28,25.28,276781,0.0,1.0
2016-05-09,25.42,25.74,25.11,25.41,25.41,289615,0.0,1.0
2016-05-06,24.88,25.67,24.765,25.33,25.33,298187,0.0,1.0
2016-05-05,26.0,26.0,24.79,24.8,24.8,404370,0.0,1.0
2016-05-04,26.12,26.26,25.52,25.87,25.87,368836,0.0,1.0
2016-05-03,25.73,26.68,25.2708,26.26,26.26,310316,0.0,1.0
2016-05-02,26.0,26.0,24.76,25.78,25.78,722761,0.0,1.0
2016-04-29,26.69,26.91,26.36,26.45,26.45,301358,0.0,1.0
2016-04-28,27.72,28.72,26.23,26.72,26.72,426918,0.0,1.0
2016-04-27,27.2,27.78,26.7,27.68,27.68,163881,0.0,1.0
2016-04-26,27.16,27.36,26.46,27.23,27.23,163624,0.0,1.0
2016-04-25,27.21,27.515,26.95,27.01,27.01,379061,0.0,1.0
2016-04-22,27.14,27.32,26.96,27.21,27.21,288331,0.0,1.0
2016-04-21,27.17,27.44,26.9,27.13,27.13,322862,0.0,1.0
2016-04-20,27.84,28.04,26.64,27.06,27.06,521315,0.0,1.0
2016-04-19,27.45,28.2699,27.21,27.65,27.65,812471,0.0,1.0
2016-04-18,26.05,27.3499,26.05,27.25,27.25,545085,0.0,1.0
2016-04-15,26.24,26.77,25.99,26.67,26.67,348169,0.0,1.0
2016-04-14,26.05,26.95,25.99,26.11,26.11,544143,0.0,1.0
2016-04-13,26.0,26.47,25.62,26.14,26.14,408185,0.0,1.0
2016-04-12,24.0,25.88,23.63,25.74,25.74,1011290,0.0,1.0
2016-04-11,25.32,25.5,24.12,24.12,24.12,519187,0.0,1.0
2016-04-08,25.08,25.63,24.26,25.2,25.2,887707,0.0,1.0
2016-04-07,24.87,25.99,24.01,25.04,25.04,2730156,0.0,1.0
2016-04-06,22.43,23.01,22.27,22.7,22.7,465402,0.0,1.0
2016-04-05,23.22,23.245,22.12,22.49,22.49,520288,0.0,1.0
2016-04-04,23.81,23.95,23.15,23.34,23.34,453698,0.0,1.0
2016-04-01,23.34,24.0,23.11,23.91,23.91,504743,0.0,1.0
2016-03-31,23.16,23.62,23.03,23.43,23.43,329988,0.0,1.0
2016-03-30,23.25,23.295,22.68,23.09,23.09,223117,0.0,1.0
2016-03-29,22.52,23.03,22.33,23.01,23.01,370341,0.0,1.0
2016-03-28,22.03,22.63,21.97,22.5,22.5,210614,0.0,1.0
2016-03-24,22.65,22.7425,21.37,22.01,22.01,633802,0.0,1.0
2016-03-23,23.09,23.23,22.65,22.68,22.68,293149,0.0,1.0
2016-03-22,23.54,23.75,22.84,23.18,23.18,466283,0.0,1.0
2016-03-21,23.71,23.89,23.01,23.66,23.66,581325,0.0,1.0
2016-03-18,21.93,23.63,21.93,23.31,23.31,1584905,0.0,1.0
2016-03-17,21.53,22.0,21.32,21.8,21.8,153694,0.0,1.0
2016-03-16,21.0,21.69,20.94,21.6,21.6,220824,0.0,1.0
2016-03-15,21.4,21.69,20.89,21.05,21.05,241089,0.0,1.0
2016-03-14,21.49,22.0,21.35,21.49,21.49,343696,0.0,1.0
2016-03-11,21.44,21.81,21.2,21.44,21.44,423104,0.0,1.0
2016-03-10,20.83,21.69,20.39,21.26,21.26,548873,0.0,1.0
2016-03-09,20.37,20.72,20.16,20.68,20.68,319189,0.0,1.0
2016-03-08,20.25,20.57,20.03,20.18,20.18,293730,0.0,1.0
2016-03-07,20.72,20.9,20.08,20.26,20.26,450043,0.0,1.0
2016-03-04,20.22,20.88,19.93,20.7,20.7,309464,0.0,1.0
2016-03-03,20.46,20.57,19.75,20.29,20.29,301841,0.0,1.0
2016-03-02,20.84,20.91,20.22,20.41,20.41,249093,0.0,1.0
2016-03-01,20.13,21.07,19.95,20.95,20.95,635931,0.0,1.0
2016-02-29,20.21,20.57,19.81,20.2,20.2,476346,0.0,1.0
