,POST_Open,POST_High,POST_Low,POST_Close,POST_Adj Close,POST_Volume,POST_Dividend Amount,POST_Split Coefficient
2017-02-23,82.96,83.59,82.54,83.04,54.3455497382199,500053,0.0,1.0
2017-02-22,83.7,84.58,82.74,82.84,54.2146596858639,426977,0.0,1.0
2017-02-21,83.2,84.55,83.2,83.75,54.8102094240838,493740,0.0,1.0
2017-02-17,83.16,83.53,82.63,83.35,54.5484293193717,510342,0.0,1.0
2017-02-16,84.54,85.25,83.55,83.74,54.803664921466,1250208,0.0,1.0
2017-02-15,84.4,84.92,84.25,84.82,55.5104712041885,740801,0.0,1.0
2017-02-14,84.78,84.81,84.09,84.51,55.3075916230367,517134,0.0,1.0
2017-02-13,86.02,86.09,84.98,85.0,55.6282722513089,357913,0.0,1.0
2017-02-10,86.52,86.97,85.33,85.5,55.9554973821989,584230,0.0,1.0
2017-02-09,85.6,87.13,85.39,86.78,56.7931937172775,564008,0.0,1.0
2017-02-08,84.61,85.22,83.87,85.14,55.7198952879581,606582,0.0,1.0
2017-02-07,84.64,85.73,84.36,84.73,55.4515706806283,1025038,0.0,1.0
2017-02-06,85.75,85.89,83.86,84.31,55.1767015706806,1085430,0.0,1.0
2017-02-03,85.06,85.77,82.26,85.37,55.8704188481675,1787243,0.0,1.0
2017-02-02,84.02,84.65,83.29,83.96,54.9476439790576,770139,0.0,1.0
2017-02-01,83.47,83.96,82.61,83.73,54.7971204188482,808957,0.0,1.0
2017-01-31,83.6,83.846,82.56,83.68,54.7643979057592,626819,0.0,1.0
2017-01-30,82.5,83.53,82.08,83.44,54.6073298429319,624820,0.0,1.0
2017-01-27,82.8,83.29,82.459,82.81,54.1950261780105,460946,0.0,1.0
2017-01-26,82.93,83.17,82.17,82.64,54.0837696335079,713013,0.0,1.0
2017-01-25,84.36,84.36,82.89,83.23,54.4698952879581,617991,0.0,1.0
2017-01-24,83.8,84.43,83.59,83.85,54.8756544502618,655363,0.0,1.0
2017-01-23,85.02,85.35,83.64,84.0,54.9738219895288,508204,0.0,1.0
2017-01-20,85.02,85.44,84.53,84.99,55.6217277486911,377501,0.0,1.0
2017-01-19,84.62,85.44,84.62,84.83,55.5170157068063,361725,0.0,1.0
2017-01-18,83.62,85.09,83.62,84.92,55.5759162303665,714562,0.0,1.0
2017-01-17,83.62,83.91,83.1,83.8,54.8429319371728,530557,0.0,1.0
2017-01-13,84.09,84.46,82.94,83.72,54.7905759162304,485895,0.0,1.0
2017-01-12,81.82,83.96,81.535,83.68,54.7643979057592,2327679,0.0,1.0
2017-01-11,82.62,83.0,81.94,82.1,53.7303664921466,813908,0.0,1.0
2017-01-10,83.58,83.58,82.5801,82.9,54.2539267015707,705490,0.0,1.0
2017-01-09,83.35,83.75,82.59,83.64,54.738219895288,751233,0.0,1.0
2017-01-06,83.31,84.05,82.58,83.31,54.5222513089005,769329,0.0,1.0
2017-01-05,83.17,83.74,82.55,83.51,54.6531413612565,708255,0.0,1.0
2017-01-04,82.23,83.65,81.94,82.98,54.3062827225131,1475587,0.0,1.0
2017-01-03,80.48,82.05,80.285,81.95,53.6321989528796,865591,0.0,1.0
2016-12-30,80.86,80.939,79.87,80.39,52.6112565445026,441329,0.0,1.0
2016-12-29,80.28,80.63,79.95,80.58,52.7356020942408,380679,0.0,1.0
2016-12-28,80.5,80.51,79.89,80.19,52.4803664921466,608212,0.0,1.0
2016-12-27,80.2,80.48,79.55,80.28,52.5392670157068,314331,0.0,1.0
2016-12-23,79.13,80.25,79.12,80.11,52.4280104712042,718092,0.0,1.0
2016-12-22,78.9,79.32,78.34,78.83,51.5903141361257,625650,0.0,1.0
2016-12-21,78.31,79.05,78.26,78.9,51.6361256544503,745765,0.0,1.0
2016-12-20,77.87,78.27,77.28,78.14,51.1387434554974,1019884,0.0,1.0
2016-12-19,77.98,78.99,77.49,78.23,51.1976439790576,794034,0.0,1.0
2016-12-16,77.37,78.47,77.09,77.71,50.8573298429319,1239159,0.0,1.0
2016-12-15,76.93,77.44,76.01,77.42,50.6675392670157,930166,0.0,1.0
2016-12-14,77.53,78.05,76.5,76.73,50.2159685863874,821588,0.0,1.0
2016-12-13,78.88,79.71,77.0,77.43,50.6740837696335,1322767,0.0,1.0
2016-12-12,78.66,79.03,78.32,78.65,51.4725130890052,785724,0.0,1.0
2016-12-09,78.89,79.335,78.05,78.75,51.5379581151832,831724,0.0,1.0
2016-12-08,77.51,78.96,77.42,78.65,51.4725130890052,670055,0.0,1.0
2016-12-07,76.62,77.83,76.04,77.69,50.8442408376963,627633,0.0,1.0
2016-12-06,77.88,78.21,75.51,76.5,50.065445026178,1497128,0.0,1.0
2016-12-05,75.63,77.88,75.42,77.8,50.9162303664921,1378948,0.0,1.0
2016-12-02,75.07,76.16,74.99,75.63,49.4960732984293,1188774,0.0,1.0
2016-12-01,76.7,76.7,74.969,75.07,49.1295811518325,1690748,0.0,1.0
2016-11-30,77.79,78.33,76.27,76.33,49.9541884816754,1466288,0.0,1.0
2016-11-29,76.62,78.12,76.0,77.89,50.9751308900524,1433238,0.0,1.0
2016-11-28,75.25,77.08,74.56,76.78,50.2486910994764,1563694,0.0,1.0
2016-11-25,75.18,76.58,75.01,75.57,49.4568062827225,567866,0.0,1.0
2016-11-23,74.28,74.76,73.64,74.22,48.5732984293194,812031,0.0,1.0
2016-11-22,73.9,75.62,73.62,74.64,48.848167539267,1276330,0.0,1.0
2016-11-21,72.12,77.47,71.82,73.93,48.3835078534031,2202360,0.0,1.0
2016-11-18,74.92,77.47,69.1,72.34,47.3429319371728,4241200,0.0,1.0
2016-11-17,72.93,74.83,71.82,74.75,48.9201570680628,1618972,0.0,1.0
2016-11-16,70.68,72.955,70.18,72.83,47.663612565445,1910906,0.0,1.0
2016-11-15,71.31,71.97,69.95,70.68,46.2565445026178,1471890,0.0,1.0
2016-11-14,71.93,72.37,71.155,71.32,46.6753926701571,1360974,0.0,1.0
2016-11-11,70.72,73.03,70.5,72.14,47.2120418848168,1248115,0.0,1.0
2016-11-10,74.82,74.82,68.76,71.01,46.4725130890052,2846192,0.0,1.0
2016-11-09,74.33,75.23,73.38,74.97,49.0641361256544,679774,0.0,1.0
2016-11-08,74.53,75.38,74.51,74.8,48.9528795811518,907245,0.0,1.0
2016-11-07,75.14,75.835,74.4,74.67,48.8678010471204,566994,0.0,1.0
2016-11-04,73.78,74.93,73.63,74.08,48.4816753926702,651914,0.0,1.0
2016-11-03,76.32,76.62,73.305,73.85,48.3311518324607,1003380,0.0,1.0
2016-11-02,76.28,76.88,75.54,76.42,50.0130890052356,615378,0.0,1.0
2016-11-01,76.5,76.52,75.545,76.21,49.8756544502618,647944,0.0,1.0
2016-10-31,76.98,77.13,76.0,76.23,49.8887434554974,605338,0.0,1.0
2016-10-28,75.91,78.105,75.7201,76.73,50.2159685863874,712982,0.0,1.0
2016-10-27,78.28,78.47,75.96,76.04,49.7643979057592,759958,0.0,1.0
2016-10-26,78.61,79.1299,77.89,77.97,51.0274869109948,621866,0.0,1.0
2016-10-25,79.59,79.9,78.54,79.04,51.7277486910995,363933,0.0,1.0
2016-10-24,80.53,80.53,79.13,79.6,52.0942408376963,509577,0.0,1.0
2016-10-21,79.61,79.77,78.73,79.69,52.1531413612565,347416,0.0,1.0
2016-10-20,80.41,80.85,79.76,79.92,52.303664921466,383533,0.0,1.0
2016-10-19,81.52,81.85,80.33,80.44,52.6439790575916,525959,0.0,1.0
2016-10-18,80.08,81.68,80.08,81.36,53.2460732984293,540923,0.0,1.0
2016-10-17,79.62,79.75,78.18,79.68,52.1465968586387,604969,0.0,1.0
2016-10-14,79.33,80.52,79.24,79.3,51.8979057591623,562309,0.0,1.0
2016-10-13,79.38,79.38,78.2,79.08,51.7539267015707,567343,0.0,1.0
2016-10-12,79.19,79.85,78.66,79.67,52.1400523560209,741260,0.0,1.0
2016-10-11,81.16,81.22,77.97,78.86,51.6099476439791,1288687,0.0,1.0
2016-10-10,80.17,82.07,80.17,81.68,53.455497382199,637773,0.0,1.0
2016-10-07,79.93,80.21,79.27,79.96,52.3298429319372,592713,0.0,1.0
2016-10-06,80.07,80.4,79.42,79.85,52.2578534031414,650550,0.0,1.0
2016-10-05,77.74,80.35,77.69,80.1,52.4214659685864,2140196,0.0,1.0
2016-10-04,77.5,77.83,77.17,77.53,50.7395287958115,1027289,0.0,1.0
2016-10-03,77.35,77.52,76.34,77.38,50.6413612565445,879412,0.0,1.0
2016-09-30,77.4,77.97,76.86,77.17,50.5039267015707,1150417,0.0,1.0
2016-09-29,79.0,79.0,76.83,76.98,50.3795811518325,1095594,0.0,1.0
2016-09-28,78.48,79.03,77.39,78.98,51.6884816753927,870539,0.0,1.0
2016-09-27,77.68,78.83,77.34,78.76,51.5445026178011,951582,0.0,1.0
2016-09-26,77.77,78.175,77.19,77.27,50.5693717277487,646056,0.0,1.0
2016-09-23,78.91,79.23,77.74,78.34,51.2696335078534,441795,0.0,1.0
2016-09-22,78.54,79.93,78.21,79.24,51.8586387434555,735169,0.0,1.0
2016-09-21,77.52,78.05,75.52,77.97,51.0274869109948,1481258,0.0,1.0
2016-09-20,79.88,80.0,78.42,78.42,51.3219895287958,700500,0.0,1.0
2016-09-19,80.58,80.96,79.43,79.5,52.0287958115183,555624,0.0,1.0
2016-09-16,80.08,80.99,80.03,80.75,52.8468586387435,775494,0.0,1.0
2016-09-15,80.53,80.6,78.92,80.23,52.5065445026178,959985,0.0,1.0
2016-09-14,81.23,81.55,80.64,81.16,53.1151832460733,475604,0.0,1.0
2016-09-13,81.52,81.6429,80.6201,81.06,53.0497382198953,387025,0.0,1.0
2016-09-12,81.63,82.58,81.2,82.05,53.6976439790576,752877,0.0,1.0
2016-09-09,84.52,84.6,81.6,81.6,53.4031413612565,582570,0.0,1.0
2016-09-08,85.0,85.48,84.79,84.82,55.5104712041885,594720,0.0,1.0
2016-09-07,84.93,85.16,84.04,85.13,55.7133507853403,440552,0.0,1.0
2016-09-06,86.0,86.16,84.79,85.28,55.8115183246073,366603,0.0,1.0
2016-09-02,85.68,86.96,85.2,86.1,56.348167539267,669503,0.0,1.0
2016-09-01,84.78,85.19,84.3,85.04,55.6544502617801,455128,0.0,1.0
2016-08-31,84.8,85.0,84.05,84.78,55.4842931937173,338172,0.0,1.0
2016-08-30,86.2,86.36,84.63,84.88,55.5497382198953,365669,0.0,1.0
2016-08-29,85.3,86.5,84.83,86.48,56.5968586387435,489416,0.0,1.0
2016-08-26,85.24,85.86,84.35,84.95,55.5955497382199,510082,0.0,1.0
2016-08-25,85.54,86.625,85.02,85.14,55.7198952879581,841998,0.0,1.0
2016-08-24,85.54,85.92,85.3,85.8,56.151832460733,744474,0.0,1.0
2016-08-23,85.44,86.1395,85.22,85.68,56.0732984293194,529573,0.0,1.0
2016-08-22,84.26,85.67,84.26,85.45,55.92277486911,524730,0.0,1.0
2016-08-19,84.18,84.91,83.99,84.89,55.5562827225131,461998,0.0,1.0
2016-08-18,82.99,84.81,82.99,84.73,55.4515706806283,706545,0.0,1.0
2016-08-17,82.5,83.34,81.43,83.05,54.3520942408377,734161,0.0,1.0
2016-08-16,82.54,82.68,81.44,82.46,53.9659685863874,663959,0.0,1.0
2016-08-15,82.85,82.96,82.3955,82.87,54.2342931937173,539518,0.0,1.0
2016-08-12,82.84,83.2,82.11,82.4,53.9267015706806,647446,0.0,1.0
2016-08-11,84.06,84.06,82.78,82.8,54.1884816753927,479238,0.0,1.0
2016-08-10,83.5,84.29,83.42,83.66,54.7513089005236,527241,0.0,1.0
2016-08-09,82.44,84.27,82.34,83.52,54.6596858638743,797075,0.0,1.0
2016-08-08,84.61,84.86,82.29,82.44,53.9528795811518,946425,0.0,1.0
2016-08-05,84.99,84.99,82.27,84.27,55.1505235602094,1239687,0.0,1.0
2016-08-04,85.86,86.009,84.84,85.72,56.0994764397906,784735,0.0,1.0
2016-08-03,84.98,85.53,84.2048,85.51,55.9620418848168,561593,0.0,1.0
2016-08-02,86.61,86.61,85.05,85.17,55.7395287958115,527172,0.0,1.0
2016-08-01,86.67,86.88,85.98,86.61,56.6819371727749,537331,0.0,1.0
2016-07-29,86.11,86.94,85.39,86.67,56.7212041884817,532757,0.0,1.0
2016-07-28,84.8,86.06,84.64,85.88,56.2041884816754,740163,0.0,1.0
2016-07-27,86.16,86.22,84.62,85.13,55.7133507853403,562849,0.0,1.0
2016-07-26,86.23,87.3,85.79,86.21,56.4201570680628,863590,0.0,1.0
2016-07-25,88.48,89.0,85.92,86.1,56.348167539267,1212855,0.0,1.0
2016-07-22,86.82,87.59,86.41,87.35,57.1662303664921,580861,0.0,1.0
2016-07-21,87.52,87.53,86.3,86.61,56.6819371727749,715933,0.0,1.0
2016-07-20,87.85,88.15,87.2,87.75,57.4280104712042,397201,0.0,1.0
2016-07-19,87.8,87.84,87.05,87.83,57.4803664921466,466859,0.0,1.0
2016-07-18,87.51,88.11,87.13,87.85,57.4934554973822,826231,0.0,1.0
2016-07-15,86.83,87.561,86.61,87.43,57.2185863874346,1090811,0.0,1.0
2016-07-14,87.0,87.15,86.5,86.73,56.7604712041885,466963,0.0,1.0
2016-07-13,84.75,87.19,84.75,86.98,56.9240837696335,802941,0.0,1.0
2016-07-12,86.95,87.43,85.82,86.39,56.5379581151832,841181,0.0,1.0
2016-07-11,87.76,87.7646,86.75,87.09,56.9960732984293,789277,0.0,1.0
2016-07-08,85.4,87.52,84.7503,87.35,57.1662303664921,1258266,0.0,1.0
2016-07-07,84.92,85.37,84.11,84.87,55.5431937172775,824343,0.0,1.0
2016-07-06,83.76,84.9,83.54,84.57,55.3468586387434,2833028,0.0,1.0
2016-07-05,82.88,84.7,82.88,83.98,54.9607329842932,1316138,0.0,1.0
2016-07-01,82.8,83.86,82.78,83.51,54.6531413612565,837611,0.0,1.0
2016-06-30,81.79,83.4153,81.08,82.69,54.1164921465969,1649856,0.0,1.0
2016-06-29,80.5,81.58,79.9,81.56,53.3769633507853,1296294,0.0,1.0
2016-06-28,79.18,80.52,78.94,80.32,52.565445026178,1300233,0.0,1.0
2016-06-27,76.41,78.78,76.315,78.58,51.4267015706806,2116703,0.0,1.0
2016-06-24,77.35,77.87,75.52,76.9,50.3272251308901,6344431,0.0,1.0
2016-06-23,77.66,80.33,77.66,79.54,52.0549738219895,2167256,0.0,1.0
2016-06-22,76.62,77.1503,75.66,76.66,50.1701570680628,1634666,0.0,1.0
2016-06-21,74.59,78.8699,74.365,77.14,50.4842931937173,859599,0.0,1.0
2016-06-20,74.34,74.955,74.13,74.43,48.7107329842932,697945,0.0,1.0
2016-06-17,74.33,74.65,73.69,73.91,48.3704188481675,1118004,0.0,1.0
2016-06-16,74.4,74.64,73.81,74.34,48.651832460733,537106,0.0,1.0
2016-06-15,74.24,74.7,73.87,74.43,48.7107329842932,529928,0.0,1.0
2016-06-14,74.43,74.87,73.4905,74.26,48.5994764397906,533350,0.0,1.0
2016-06-13,75.64,76.07,74.68,74.82,48.9659685863874,694407,0.0,1.0
2016-06-10,76.15,76.605,75.5,75.95,49.705497382199,417006,0.0,1.0
2016-06-09,75.92,77.15,75.8,76.69,50.1897905759162,391405,0.0,1.0
2016-06-08,76.55,76.96,76.03,76.27,49.9149214659686,315245,0.0,1.0
2016-06-07,76.59,76.71,76.29,76.54,50.0916230366492,487546,0.0,1.0
2016-06-06,75.95,76.62,75.81,76.59,50.1243455497382,630063,0.0,1.0
2016-06-03,75.98,76.64,75.855,75.96,49.7120418848167,1463860,0.0,1.0
2016-06-02,76.15,76.5797,75.78,76.17,49.8494764397906,777825,0.0,1.0
2016-06-01,75.96,76.36,75.33,76.07,49.7840314136126,2157854,0.0,1.0
2016-05-31,77.0,77.13,75.85,76.01,49.7447643979058,587862,0.0,1.0
2016-05-27,76.68,77.06,76.29,76.7,50.196335078534,417737,0.0,1.0
2016-05-26,75.98,77.27,75.79,76.76,50.2356020942408,799699,0.0,1.0
2016-05-25,74.95,75.88,74.65,75.69,49.5353403141361,986204,0.0,1.0
2016-05-24,74.5,75.1,74.16,74.72,48.9005235602094,734623,0.0,1.0
2016-05-23,73.28,74.86,73.28,74.09,48.488219895288,758632,0.0,1.0
2016-05-20,73.48,73.95,73.07,73.63,48.1871727748691,610434,0.0,1.0
2016-05-19,72.12,73.48,71.94,73.31,47.9777486910995,758954,0.0,1.0
2016-05-18,73.14,73.4497,71.76,72.32,47.3298429319372,705961,0.0,1.0
2016-05-17,74.96,75.59,73.19,73.46,48.0759162303665,776718,0.0,1.0
2016-05-16,74.88,75.52,74.545,75.05,49.1164921465969,892137,0.0,1.0
2016-05-13,75.5,76.0,74.06,74.81,48.9594240837696,546750,0.0,1.0
2016-05-12,76.73,77.1799,75.29,75.83,49.6269633507853,465199,0.0,1.0
2016-05-11,76.8,77.17,76.12,76.33,49.9541884816754,547596,0.0,1.0
2016-05-10,75.48,77.02,75.48,76.92,50.3403141361257,1085844,0.0,1.0
2016-05-09,75.48,76.03,74.6401,75.25,49.2473821989529,1076227,0.0,1.0
2016-05-06,77.14,77.99,73.25,74.5,48.7565445026178,6574674,0.0,1.0
2016-05-05,70.02,71.56,69.51,70.87,46.380890052356,1452465,0.0,1.0
2016-05-04,70.72,71.56,70.12,70.52,46.151832460733,982373,0.0,1.0
2016-05-03,71.83,72.2046,70.58,71.08,46.5183246073298,752665,0.0,1.0
2016-05-02,71.88,72.94,71.54,72.19,47.2447643979058,701263,0.0,1.0
2016-04-29,70.87,72.42,70.72,71.84,47.0157068062827,610308,0.0,1.0
2016-04-28,71.62,72.49,70.83,71.05,46.4986910994764,331933,0.0,1.0
2016-04-27,71.35,72.15,71.01,71.77,46.9698952879581,440358,0.0,1.0
2016-04-26,70.5,71.51,70.5,71.38,46.7146596858639,417358,0.0,1.0
2016-04-25,70.7,71.48,70.14,70.46,46.1125654450262,409866,0.0,1.0
2016-04-22,70.26,70.87,69.02,70.85,46.3678010471204,500090,0.0,1.0
2016-04-21,71.6,72.2,70.26,70.27,45.988219895288,492464,0.0,1.0
2016-04-20,72.25,72.6599,70.88,71.65,46.8913612565445,430049,0.0,1.0
2016-04-19,72.03,72.67,71.25,72.56,47.4869109947644,554539,0.0,1.0
2016-04-18,70.82,72.09,70.5,72.06,47.1596858638743,1035724,0.0,1.0
2016-04-15,68.14,71.17,68.1,71.06,46.5052356020942,1271819,0.0,1.0
2016-04-14,68.82,69.03,68.075,68.46,44.803664921466,897825,0.0,1.0
2016-04-13,69.38,69.79,68.72,68.9,45.0916230366492,947587,0.0,1.0
2016-04-12,69.59,69.91,68.84,69.2,45.2879581151832,471516,0.0,1.0
2016-04-11,69.88,70.37,69.12,69.3,45.3534031413613,375073,0.0,1.0
2016-04-08,69.37,70.08,69.18,69.81,45.6871727748691,356752,0.0,1.0
2016-04-07,69.5,70.07,68.76,69.0,45.1570680628272,561344,0.0,1.0
2016-04-06,68.6,70.05,68.24,70.01,45.8180628272251,690731,0.0,1.0
2016-04-05,70.15,70.32,68.6,68.69,44.9541884816754,477827,0.0,1.0
2016-04-04,70.49,70.8,69.71,70.49,46.1321989528796,685769,0.0,1.0
2016-04-01,68.35,70.59,68.315,70.49,46.1321989528796,1054091,0.0,1.0
2016-03-31,69.27,69.57,68.57,68.77,45.0065445026178,788584,0.0,1.0
2016-03-30,70.44,70.48,69.2,69.45,45.4515706806283,445732,0.0,1.0
2016-03-29,68.34,70.26,68.34,70.24,45.9685863874345,563444,0.0,1.0
2016-03-28,68.18,69.03,67.65,68.5,44.8298429319372,550048,0.0,1.0
2016-03-24,67.34,67.86,67.29,67.71,44.3128272251309,392541,0.0,1.0
2016-03-23,68.8,68.8,67.41,67.54,44.2015706806283,512023,0.0,1.0
2016-03-22,69.76,70.05,68.675,68.76,45.0,505084,0.0,1.0
2016-03-21,69.23,70.23,68.55,69.88,45.7329842931937,742194,0.0,1.0
2016-03-18,71.1,71.1,69.31,69.69,45.6086387434555,1284958,0.0,1.0
2016-03-17,70.82,71.27,70.34,70.84,46.3612565445026,582455,0.0,1.0
2016-03-16,69.62,70.89,69.02,70.79,46.3285340314136,506321,0.0,1.0
2016-03-15,71.07,71.45,69.59,69.63,45.5693717277487,708286,0.0,1.0
2016-03-14,69.46,71.55,68.91,71.17,46.57722513089,868731,0.0,1.0
2016-03-11,70.98,70.98,69.76,69.88,45.7329842931937,569433,0.0,1.0
2016-03-10,70.45,71.0,68.49,70.33,46.0274869109948,735688,0.0,1.0
2016-03-09,70.75,71.29,69.5,70.2,45.9424083769633,616535,0.0,1.0
2016-03-08,71.0,71.53,70.53,70.58,46.1910994764398,640622,0.0,1.0
2016-03-07,71.33,72.09,70.9301,71.58,46.8455497382199,571964,0.0,1.0
2016-03-04,72.2,72.58,71.22,71.75,46.9568062827225,687350,0.0,1.0
2016-03-03,71.5,72.64,70.89,72.2,47.2513089005236,783224,0.0,1.0
2016-03-02,69.62,71.57,69.24,71.49,46.7866492146597,703131,0.0,1.0
2016-03-01,70.16,70.59,69.35,69.89,45.7395287958115,839176,0.0,1.0
2016-02-29,69.87,70.11,68.87,69.46,45.4581151832461,650589,0.0,1.0
2016-02-26,69.81,70.4,69.61,70.11,45.8835078534031,654622,0.0,1.0
2016-02-25,69.61,70.98,69.16,69.61,45.5562827225131,1196428,0.0,1.0
2016-02-24,67.7,69.74,67.43,69.53,45.5039267015707,1472674,0.0,1.0
2016-02-23,66.88,69.14,66.7,68.44,44.7905759162304,1363817,0.0,1.0
2016-02-22,67.98,68.75,66.81,66.88,43.7696335078534,1004476,0.0,1.0
2016-02-19,67.43,68.18,66.22,67.83,44.3913612565445,721235,0.0,1.0
2016-02-18,67.68,68.78,67.031,67.7,44.3062827225131,822709,0.0,1.0
2016-02-17,68.41,69.98,67.65,67.69,44.2997382198953,1682226,0.0,1.0
2016-02-16,66.5,68.82,65.96,68.13,44.5876963350785,1224341,0.0,1.0
2016-02-12,66.45,66.7999,65.51,65.75,43.0301047120419,625295,0.0,1.0
2016-02-11,65.57,66.45,64.965,65.61,42.9384816753927,767351,0.0,1.0
2016-02-10,63.51,66.94,63.31,66.64,43.6125654450262,1504415,0.0,1.0
2016-02-09,63.34,64.69,61.95,62.68,41.020942408377,1180774,0.0,1.0
2016-02-08,63.24,64.66,61.99,64.32,42.0942408376963,2207905,0.0,1.0
2016-02-05,60.05,66.42,59.74,63.83,41.7735602094241,2260836,0.0,1.0
2016-02-04,56.66,58.21,55.6,57.43,37.5850785340314,185021,0.0,1.0
2016-02-03,57.97,57.97,54.96,56.82,37.1858638743456,212029,0.0,1.0
2016-02-02,59.58,59.58,56.66,57.19,37.4280104712042,842587,0.0,1.0
2016-02-01,58.29,60.75,57.79,60.31,39.4698952879581,1217569,0.0,1.0
2016-01-29,55.48,58.5,55.145,58.5,38.2853403141361,911640,0.0,1.0
2016-01-28,54.63,56.1,54.01,55.28,36.1780104712042,851084,0.0,1.0
2016-01-27,55.24,55.85,53.64,53.86,35.2486910994764,783150,0.0,1.0
2016-01-26,55.0,55.47,53.79,55.25,36.1583769633508,564349,0.0,1.0
2016-01-25,57.01,57.6,55.09,55.29,36.184554973822,516301,0.0,1.0
2016-01-22,55.78,57.55,55.19,57.39,37.5589005235602,814042,0.0,1.0
2016-01-21,54.15,55.15,53.47,54.88,35.9162303664922,825968,0.0,1.0
2016-01-20,54.07,54.51,50.93,53.88,35.261780104712,1601612,0.0,1.0
2016-01-19,57.03,57.08,54.32,54.77,35.8442408376963,889141,0.0,1.0
2016-01-15,55.75,56.48,53.59,56.42,36.9240837696335,1363289,0.0,1.0
2016-01-14,56.14,57.51,54.87,56.97,37.2840314136126,772550,0.0,1.0
2016-01-13,58.83,58.94,54.44,56.01,36.6557591623037,1033077,0.0,1.0
2016-01-12,57.46,58.67,57.4,58.53,38.3049738219895,703950,0.0,1.0
2016-01-11,58.03,58.245,55.38,57.35,37.532722513089,1184332,0.0,1.0
2016-01-08,60.78,60.78,57.32,57.58,37.6832460732984,1378721,0.0,1.0
2016-01-07,60.01,61.72,59.54,60.46,39.5680628272251,1446322,0.0,1.0
2016-01-06,60.26,60.92,59.72,60.9,39.8560209424084,680684,0.0,1.0
2016-01-05,60.48,61.04,59.37,60.84,39.8167539267016,785025,0.0,1.0
2016-01-04,60.84,61.08,59.89,60.51,39.6007853403141,806181,0.0,1.0
2015-12-31,61.6,62.64,61.4,61.7,40.3795811518325,665792,0.0,1.0
2015-12-30,62.37,62.81,61.78,62.01,40.5824607329843,538896,0.0,1.0
2015-12-29,61.68,62.74,61.37,62.67,41.0143979057592,549974,0.0,1.0
2015-12-28,63.26,63.3,60.55,61.11,39.9934554973822,807791,0.0,1.0
2015-12-24,63.42,64.02,63.12,63.79,41.7473821989529,365922,0.0,1.0
2015-12-23,62.38,63.88,62.355,63.49,41.5510471204189,855016,0.0,1.0
2015-12-22,61.78,61.97,60.71,61.67,40.3599476439791,767273,0.0,1.0
2015-12-21,61.67,61.74,59.85,61.44,40.2094240837696,1179233,0.0,1.0
2015-12-18,61.84,62.19,60.7681,61.16,40.0261780104712,2548610,0.0,1.0
2015-12-17,63.62,63.72,60.92,62.02,40.5890052356021,1369162,0.0,1.0
2015-12-16,62.6,64.09,61.85,63.68,41.6753926701571,1440287,0.0,1.0
2015-12-15,62.77,63.125,61.21,61.99,40.5693717277487,1223428,0.0,1.0
2015-12-14,63.66,64.615,62.38,62.67,41.0143979057592,948352,0.0,1.0
2015-12-11,64.91,65.09,63.11,63.27,41.4070680628272,1199353,0.0,1.0
2015-12-10,66.39,66.47,65.21,65.54,42.8926701570681,428421,0.0,1.0
2015-12-09,66.22,66.875,65.67,66.26,43.3638743455497,965776,0.0,1.0
2015-12-08,65.65,66.74,64.88,66.29,43.3835078534031,717716,0.0,1.0
2015-12-07,67.58,67.64,66.05,66.32,43.4031413612565,567809,0.0,1.0
2015-12-04,66.51,67.88,65.8301,67.58,44.2277486910995,783691,0.0,1.0
2015-12-03,69.28,69.49,66.16,66.36,43.4293193717278,793925,0.0,1.0
2015-12-02,70.0,70.05,68.82,69.15,45.2552356020942,371652,0.0,1.0
2015-12-01,70.18,70.93,69.49,70.0,45.8115183246073,794618,0.0,1.0
2015-11-30,71.34,71.39,69.27,69.52,45.4973821989529,700838,0.0,1.0
2015-11-27,69.44,71.04,68.9135,70.99,46.4594240837696,501161,0.0,1.0
2015-11-25,66.92,70.12,66.8,69.1,45.2225130890052,1274499,0.0,1.0
2015-11-24,62.04,68.24,61.56,66.11,43.2657068062827,2306748,0.0,1.0
2015-11-23,63.38,63.59,61.67,61.99,40.5693717277487,1036029,0.0,1.0
2015-11-20,64.54,65.33,62.48,63.38,41.479057591623,868662,0.0,1.0
2015-11-19,64.61,64.83,62.77,64.14,41.9764397905759,497170,0.0,1.0
2015-11-18,60.5,64.57,60.5,64.54,42.238219895288,1400123,0.0,1.0
2015-11-17,60.78,60.99,59.78,60.28,39.4502617801047,368967,0.0,1.0
2015-11-16,59.7,60.62,58.12,60.5,39.5942408376963,399076,0.0,1.0
2015-11-13,59.87,60.5,59.32,59.72,39.0837696335078,292929,0.0,1.0
2015-11-12,61.95,62.18,59.68,59.91,39.2081151832461,516132,0.0,1.0
2015-11-11,62.46,62.94,62.05,62.6,40.9685863874346,232182,0.0,1.0
2015-11-10,61.58,62.33,61.08,62.13,40.6609947643979,314042,0.0,1.0
2015-11-09,62.82,63.89,61.66,61.98,40.5628272251309,338280,0.0,1.0
2015-11-06,64.77,65.07,62.28,63.03,41.25,539812,0.0,1.0
2015-11-05,64.44,65.3,63.55,65.12,42.6178010471204,200986,0.0,1.0
2015-11-04,65.14,65.848,63.88,64.28,42.0680628272251,572300,0.0,1.0
2015-11-03,66.46,66.79,64.61,64.7,42.3429319371728,607212,0.0,1.0
2015-11-02,64.12,67.25,63.565,66.41,43.4620418848167,927771,0.0,1.0
