,UTX_Open,UTX_High,UTX_Low,UTX_Close,UTX_Adj Close,UTX_Volume,UTX_Dividend Amount,UTX_Split Coefficient
2016-10-12,98.81,99.25,98.535,98.93,40.5438397850115,3818167,0.0,1.0
2016-10-11,99.55,99.87,98.46,98.77,40.4782680235074,4314741,0.0,1.0
2016-10-10,100.16,101.03,99.64,99.98,40.9741544698822,4517801,0.0,1.0
2016-10-07,100.96,101.01,99.81,100.58,41.2200485755226,3938697,0.0,1.0
2016-10-06,102.11,102.22,101.36,102.08,41.8347838396237,3651677,0.0,1.0
2016-10-05,101.7,102.33,101.43,102.25,41.9044538362218,2744070,0.0,1.0
2016-10-04,102.57,102.81,101.3,101.43,41.5683985585132,3204196,0.0,1.0
2016-10-03,101.6,102.67,101.29,102.43,41.9782220679139,3971655,0.0,1.0
2016-09-30,101.42,102.03,101.06,101.6,41.6380685551114,5053486,0.0,1.0
2016-09-29,102.78,102.78,100.88,101.06,41.416763860035,3720014,0.0,1.0
2016-09-28,102.68,102.87,101.67,102.35,41.9454361871619,5010726,0.0,1.0
2016-09-27,102.08,102.73,101.78,102.35,41.9454361871619,4299266,0.0,1.0
2016-09-26,102.16,102.96,101.78,102.23,41.8962573660338,3354625,0.0,1.0
2016-09-23,102.1,102.9993,101.91,102.56,42.031499124136,2646428,0.0,1.0
2016-09-22,102.73,103.48,102.62,103.0,42.2118214682723,3574599,0.0,1.0
2016-09-21,100.65,102.08,100.47,101.96,41.7856050184956,3144780,0.0,1.0
2016-09-20,100.772,101.5,100.24,100.24,41.0807085823264,3110706,0.0,1.0
2016-09-19,100.5,101.1797,100.23,100.44,41.1626732842065,3316129,0.0,1.0
2016-09-16,102.57,102.57,99.85,100.1,41.0233332910103,7724226,0.0,1.0
2016-09-15,101.44,102.91,101.26,102.71,42.0929726505461,3158944,0.0,1.0
2016-09-14,102.19,102.86,101.44,101.66,41.6626579656754,4092204,0.0,1.0
2016-09-13,103.07,103.35,102.05,102.32,41.9331414818799,3543276,0.0,1.0
2016-09-12,102.2,104.35,101.89,104.03,42.6339396829551,3851781,0.0,1.0
2016-09-09,105.0,105.1,102.67,102.68,42.0806779452641,4258155,0.0,1.0
2016-09-08,105.61,106.1599,105.52,105.75,43.3388361191243,2810189,0.0,1.0
2016-09-07,105.72,106.29,105.29,105.85,43.3798184700643,2524173,0.0,1.0
2016-09-06,107.0,107.49,105.48,106.01,43.4453902315685,3670706,0.0,1.0
2016-09-02,107.19,107.72,106.48,106.93,43.8224278602171,3066733,0.0,1.0
2016-09-01,106.74,106.965,105.7001,106.72,43.736364923243,3231547,0.0,1.0
2016-08-31,106.99,107.19,106.35,106.43,43.6175161055168,3349179,0.0,1.0
2016-08-30,107.87,108.12,107.19,107.35,43.9945537341654,2390925,0.0,1.0
2016-08-29,107.58,108.15,107.43,107.97,44.2486443099938,1793053,0.0,1.0
2016-08-26,107.94,108.29,106.94,107.31,43.9781607937894,2511122,0.0,1.0
2016-08-25,107.75,108.14,107.41,107.72,44.1461884326437,1793640,0.0,1.0
2016-08-24,108.02,108.32,107.6,107.96,44.2445460748998,2444669,0.0,1.0
2016-08-23,109.0,109.35,108.0,108.0,44.2609390152759,3064066,0.0,1.0
2016-08-22,108.52,108.99,108.14,108.5,44.4658507699762,2450484,0.0,1.0
2016-08-19,109.01,109.42,108.9,109.14,44.7281378159927,2388773,0.0,1.0
2016-08-18,109.05,109.42,108.85,109.33,44.8060042827788,1959750,0.0,1.0
2016-08-17,108.548,109.01,108.2,108.94,44.6461731141125,2208694,0.66,1.0
2016-08-16,109.21,109.62,109.0047,109.16,44.4669366527055,2413657,0.0,1.0
2016-08-15,109.17,109.83,109.17,109.69,44.6828351175821,2044462,0.0,1.0
2016-08-12,109.02,109.18,108.55,108.87,44.3488035304145,1808404,0.0,1.0
2016-08-11,108.5,109.29,108.46,109.18,44.4750837645876,2005188,0.0,1.0
2016-08-10,108.46,108.5,107.78,108.12,44.0432868348344,1658719,0.0,1.0
2016-08-09,108.01,108.4,107.865,108.34,44.1329050655379,2213590,0.0,1.0
2016-08-08,107.74,108.34,107.485,107.79,43.9088594887791,3020855,0.0,1.0
2016-08-05,106.85,107.74,106.68,107.74,43.8884917090737,2676078,0.0,1.0
2016-08-04,106.55,107.07,106.32,106.36,43.3263409892063,1862915,0.0,1.0
2016-08-03,106.27,106.52,106.02,106.29,43.2978260976188,2985179,0.0,1.0
2016-08-02,106.49,106.73,105.89,106.27,43.2896789857366,2384080,0.0,1.0
2016-08-01,107.46,107.65,106.5,106.94,43.5626072337882,3061617,0.0,1.0
2016-07-29,107.5,108.08,107.19,107.65,43.8518297056041,3232646,0.0,1.0
2016-07-28,107.69,107.985,107.1,107.58,43.8233148140166,2807288,0.0,1.0
2016-07-27,108.06,108.49,107.48,107.69,43.8681239293684,3995355,0.0,1.0
2016-07-26,107.04,107.96,106.5,107.89,43.9495950481898,4414666,0.0,1.0
2016-07-25,105.05,105.2,104.42,104.65,42.6297629232835,3460507,0.0,1.0
2016-07-22,104.77,105.2,104.5,105.13,42.8252936084548,3513913,0.0,1.0
2016-07-21,106.37,106.74,105.61,105.85,43.1185896362118,3827718,0.0,1.0
2016-07-20,105.69,106.28,105.56,106.04,43.1959871990921,2987486,0.0,1.0
2016-07-19,104.99,105.94,104.89,105.62,43.0248978495672,3493871,0.0,1.0
2016-07-18,105.48,105.93,104.88,105.49,42.9719416223333,2185307,0.0,1.0
2016-07-15,105.35,105.65,104.87,105.5,42.9760151782744,2836777,0.0,1.0
2016-07-14,105.98,105.99,104.94,105.14,42.8293671643959,3307870,0.0,1.0
2016-07-13,105.07,105.21,104.59,105.09,42.8089993846906,2950086,0.0,1.0
2016-07-12,104.23,105.06,104.09,104.5,42.5686595841675,3748873,0.0,1.0
2016-07-11,103.66,104.49,103.6,103.96,42.3486875633498,3317075,0.0,1.0
2016-07-08,102.91,103.74,102.5701,103.66,42.2264808851177,3502925,0.0,1.0
2016-07-07,101.53,102.14,101.37,101.97,41.5380499310771,3051601,0.0,1.0
2016-07-06,100.55,101.49,99.31,101.38,41.2977101305541,5227517,0.0,1.0
2016-07-05,102.1,102.3422,100.2101,100.62,40.9881198790329,4311132,0.0,1.0
2016-07-01,102.48,104.19,102.34,102.73,41.8476401825983,6578877,0.0,1.0
2016-06-30,100.87,102.57,100.565,102.55,41.7743161756591,5837739,0.0,1.0
2016-06-29,99.98,100.7,99.46,100.47,40.9270165399168,4737288,0.0,1.0
2016-06-28,98.15,99.12,97.9302,99.03,40.3404244844029,5583189,0.0,1.0
2016-06-27,98.0,98.21,96.89,97.21,39.5990373031284,6248133,0.0,1.0
2016-06-24,99.42,100.4088,98.76,98.89,40.283394701228,7446187,0.0,1.0
2016-06-23,102.5,102.5,101.73,102.33,41.6846979449556,3074784,0.0,1.0
2016-06-22,101.77,101.97,101.1,101.35,41.2854894627309,2634635,0.0,1.0
2016-06-21,101.99,102.1,101.4,101.57,41.3751076934344,3318897,0.0,1.0
2016-06-20,102.02,102.86,101.66,101.7,41.4280639206683,4447854,0.0,1.0
2016-06-17,100.85,101.69,100.33,101.2,41.2243861236148,5691890,0.0,1.0
2016-06-16,100.29,101.54,99.35,101.12,41.1917976760863,4550347,0.0,1.0
2016-06-15,101.5,101.74,100.54,100.54,40.9555314315043,4480034,0.0,1.0
2016-06-14,101.21,101.91,100.51,101.19,41.2203125676738,3705473,0.0,1.0
2016-06-13,101.98,102.4,101.19,101.21,41.2284596795559,4494522,0.0,1.0
2016-06-10,101.55,102.39,101.21,102.0,41.5502705989003,3601667,0.0,1.0
2016-06-09,101.57,102.35,101.493,102.32,41.6806243890145,3608910,0.0,1.0
2016-06-08,101.45,102.12,101.38,102.07,41.5787854904878,2567119,0.0,1.0
2016-06-07,101.78,102.3999,101.45,101.45,41.3262250221416,2539712,0.0,1.0
2016-06-06,100.74,101.57,100.51,101.36,41.2895630186719,3769349,0.0,1.0
2016-06-03,100.75,100.7799,99.89,100.43,40.9107223161526,2251459,0.0,1.0
2016-06-02,100.25,100.81,100.07,100.79,41.057370330031,2468534,0.0,1.0
2016-06-01,100.09,100.5,98.75,100.35,40.878133868624,2806933,0.0,1.0
2016-05-31,100.77,101.2,100.35,100.58,40.9718256552686,5265587,0.0,1.0
2016-05-27,100.49,100.77,100.09,100.76,41.0451496622078,2670264,0.0,1.0
2016-05-26,100.44,101.0,100.285,100.41,40.9025752042704,2503780,0.0,1.0
2016-05-25,100.29,100.94,100.29,100.32,40.8659132008008,2354235,0.0,1.0
2016-05-24,99.49,100.36,99.42,99.91,40.698897407217,2953704,0.0,1.0
2016-05-23,98.95,99.07,98.2701,98.9,40.2874682571691,2658813,0.0,1.0
2016-05-20,99.15,99.89,98.67,99.1,40.3689393759904,4312062,0.0,1.0
2016-05-19,98.67,98.94,97.94,98.51,40.1285995754674,3138885,0.0,1.0
2016-05-18,99.45,100.5,98.79,99.29,40.4463369388707,3340400,0.66,1.0
2016-05-17,101.66,101.94,99.74,100.06,40.4908501661171,4191014,0.0,1.0
2016-05-16,100.05,102.08,100.05,101.82,41.2030618020592,3469388,0.0,1.0
2016-05-13,101.24,101.72,99.96,100.27,40.5758299635875,3280548,0.0,1.0
2016-05-12,101.78,102.28,101.15,101.46,41.0573821492529,2866992,0.0,1.0
2016-05-11,102.55,102.68,101.44,101.6,41.1140353475664,2795901,0.0,1.0
2016-05-10,100.3,102.42,100.2,102.16,41.3406481408207,3671994,0.0,1.0
2016-05-09,100.33,101.37,99.98,100.09,40.5029901371843,3834217,0.0,1.0
2016-05-06,100.26,101.29,99.81,101.12,40.9197958104913,3745483,0.0,1.0
2016-05-05,101.12,101.23,99.91,100.29,40.5839232776323,3530355,0.0,1.0
2016-05-04,101.39,101.78,100.23,100.67,40.7376962444834,5628264,0.0,1.0
2016-05-03,103.46,103.865,101.87,102.13,41.3285081697536,4790492,0.0,1.0
2016-05-02,103.89,104.9,103.54,104.37,42.2349593427708,4223633,0.0,1.0
2016-04-29,103.53,104.94,103.53,104.37,42.2349593427708,3054310,0.0,1.0
2016-04-28,105.15,105.59,103.69,104.23,42.1783061444572,4669595,0.0,1.0
2016-04-27,106.32,107.07,104.88,105.89,42.8500512101753,6338490,0.0,1.0
2016-04-26,105.45,105.765,103.62,104.8,42.4089655947339,5514951,0.0,1.0
2016-04-25,105.19,105.2,104.2775,105.2,42.5708318756298,2768030,0.0,1.0
2016-04-22,105.73,106.31,104.93,105.7,42.7731647267497,3061856,0.0,1.0
2016-04-21,105.56,105.96,105.25,105.43,42.663904987145,2628426,0.0,1.0
2016-04-20,105.42,106.11,105.2,105.53,42.704371557369,3823375,0.0,1.0
2016-04-19,105.6,106.285,104.51,105.0,42.4898987351819,3850497,0.0,1.0
2016-04-18,104.63,105.3425,104.03,105.13,42.542505276473,2809194,0.0,1.0
2016-04-15,104.47,105.16,104.21,104.57,42.3158924832187,3764691,0.0,1.0
2016-04-14,105.0,105.43,101.9,104.68,42.3604057104651,5217336,0.0,1.0
2016-04-13,103.63,104.75,103.61,104.61,42.3320791113083,3664535,0.0,1.0
2016-04-12,102.29,103.48,102.29,103.08,41.7129405868814,3188744,0.0,1.0
2016-04-11,101.58,102.93,101.11,102.14,41.332554826776,4583468,0.0,1.0
2016-04-08,101.44,102.3485,100.96,101.32,41.0007289509393,2755510,0.0,1.0
2016-04-07,99.9,101.41,99.67,100.89,40.8267226989762,3844721,0.0,1.0
2016-04-06,99.59,100.54,98.42,100.37,40.6162965338115,5070353,0.0,1.0
2016-04-05,99.75,100.35,99.34,99.86,40.4099170256691,3120370,0.0,1.0
2016-04-04,100.3,101.18,99.8,100.27,40.5758299635875,3707366,0.0,1.0
2016-04-01,99.39,100.46,98.82,99.97,40.4544302529155,4038090,0.0,1.0
2016-03-31,100.08,100.42,98.99,100.1,40.5070367942067,3832524,0.0,1.0
2016-03-30,100.82,101.0,99.9,100.25,40.5677366495427,3010504,0.0,1.0
2016-03-29,98.41,100.32,98.08,100.12,40.5151301082515,3766598,0.0,1.0
2016-03-28,98.96,99.29,98.65,98.91,40.0254846085413,2279663,0.0,1.0
2016-03-24,98.15,99.08,98.0,99.06,40.0861844638773,2847303,0.0,1.0
2016-03-23,98.77,99.465,98.28,99.11,40.1064177489893,3235349,0.0,1.0
2016-03-22,98.68,99.27,98.31,98.66,39.9243181829814,3510444,0.0,1.0
2016-03-21,99.08,99.6,98.79,99.17,40.1306976911237,3996675,0.0,1.0
2016-03-18,99.21,100.29,98.82,99.05,40.0821378068549,9506094,0.0,1.0
2016-03-17,97.82,99.27,97.3901,98.84,39.9971580093845,4166050,0.0,1.0
2016-03-16,96.2,98.0,96.0,97.49,39.4508593113608,4598262,0.0,1.0
2016-03-15,96.06,96.7,95.88,96.29,38.965260468673,2750288,0.0,1.0
2016-03-14,96.3,97.37,96.29,96.83,39.1837799478825,3974535,0.0,1.0
2016-03-11,97.18,97.65,96.473,96.75,39.1514066917033,4031096,0.0,1.0
2016-03-10,96.6,97.12,95.05,96.18,38.9207472414266,4807461,0.0,1.0
2016-03-09,97.32,97.48,96.4,96.6,39.0907068363673,4158952,0.0,1.0
2016-03-08,96.14,97.49,96.125,96.9,39.2121065470393,5341928,0.0,1.0
2016-03-07,96.55,97.46,96.05,96.92,39.2201998610841,6307585,0.0,1.0
2016-03-04,96.17,97.295,95.78,97.0,39.2525731172632,4674083,0.0,1.0
2016-03-03,95.2,96.15,95.07,96.11,38.8924206422698,4597920,0.0,1.0
2016-03-02,94.76,96.0,94.4,95.53,38.6577145349707,5447292,0.0,1.0
2016-03-01,92.22,95.05,92.07,95.05,38.4634749978956,12353851,0.0,1.0
2016-02-29,97.43,98.87,96.51,96.62,39.0988001504121,8854108,0.0,1.0
2016-02-26,100.21,100.55,96.5,97.69,39.5317924518087,14654682,0.0,1.0
2016-02-25,93.91,98.73,93.68,98.07,39.6855654186599,16862819,0.0,1.0
2016-02-24,91.11,94.15,91.11,93.61,37.8807563866702,16990999,0.0,1.0
2016-02-23,92.23,92.43,90.485,91.6,37.0673783251682,11567653,0.0,1.0
2016-02-22,89.19,94.91,88.87,92.37,37.3789709158928,21823038,0.0,1.0
2016-02-19,88.35,88.99,87.42,88.23,35.70365490862,11817546,0.0,1.0
2016-02-18,88.55,89.04,88.16,88.36,35.7562614499111,4997125,0.0,1.0
2016-02-17,86.71,88.49,86.64,88.12,35.6591416813736,5139794,0.64,1.0
2016-02-16,87.34,87.5,85.56,86.48,34.7431565187606,6960391,0.0,1.0
2016-02-12,84.99,86.13,84.9,85.95,34.5302301432409,5886307,0.0,1.0
2016-02-11,85.39,86.55,83.845,84.66,34.0119753801835,7711795,0.0,1.0
2016-02-10,87.36,88.45,86.74,86.96,34.9359955003633,3618823,0.0,1.0
2016-02-09,86.26,87.77,85.93,87.24,35.0484849062982,7360909,0.0,1.0
2016-02-08,87.34,87.4,85.82,86.78,34.8636808822623,6858385,0.0,1.0
2016-02-05,88.04,88.51,87.44,87.84,35.2895336333017,5216664,0.0,1.0
2016-02-04,86.09,88.71,86.03,88.12,35.4020230392366,5921626,0.0,1.0
2016-02-03,85.99,86.37,84.29,85.96,34.5342476220242,8305503,0.0,1.0
2016-02-02,86.17,86.7292,85.08,85.42,34.3173037677212,7397025,0.0,1.0
2016-02-01,87.06,87.84,86.45,87.56,35.1770442273667,5036876,0.0,1.0
2016-01-29,86.87,87.69,86.7601,87.69,35.2292714515508,7887111,0.0,1.0
2016-01-28,86.3,87.2,85.92,86.45,34.7311040824104,5757240,0.0,1.0
2016-01-27,85.7,87.57,84.75,85.81,34.4739854402734,8083806,0.0,1.0
2016-01-26,85.29,86.47,85.21,85.65,34.4097057797391,7393368,0.0,1.0
2016-01-25,85.98,86.15,84.69,84.9,34.1083948709849,10444034,0.0,1.0
2016-01-22,86.95,87.38,85.88,86.35,34.6909292945765,4647160,0.0,1.0
2016-01-21,84.83,86.79,84.54,85.57,34.377565949472,5741604,0.0,1.0
2016-01-20,84.44,85.58,83.39,84.83,34.0802725195011,9601004,0.0,1.0
2016-01-19,86.35,86.35,84.47,85.24,34.2449891496201,7469993,0.0,1.0
2016-01-15,86.99,88.06,85.47,85.63,34.4016708221724,10467639,0.0,1.0
2016-01-14,89.08,89.58,87.86,89.01,35.7595786509583,7395903,0.0,1.0
2016-01-13,90.67,90.67,88.41,88.83,35.6872640328573,8588783,0.0,1.0
2016-01-12,90.99,91.15,89.67,90.5,36.3581829896835,7697058,0.0,1.0
2016-01-11,91.09,91.4,89.92,90.5,36.3581829896835,7185441,0.0,1.0
2016-01-08,91.57,91.88,90.22,90.4,36.3180082018496,7501187,0.0,1.0
2016-01-07,91.47,93.35,91.43,91.9,36.9206300193582,6984129,0.0,1.0
2016-01-06,93.9,94.64,92.54,93.12,37.4107624309318,8300557,0.0,1.0
2016-01-05,95.14,96.0,94.8,95.72,38.4553069146133,4253225,0.0,1.0
2016-01-04,94.45,95.64,93.96,95.57,38.3950447328625,5381803,0.0,1.0
2015-12-31,96.41,96.68,95.71,96.07,38.595918672032,2950974,0.0,1.0
2015-12-30,96.92,97.5,96.52,96.9,38.9293694110534,3161684,0.0,1.0
2015-12-29,96.67,97.77,96.35,97.27,39.0780161260388,3291434,0.0,1.0
2015-12-28,95.98,96.31,95.7,96.09,38.6039536295988,3606828,0.0,1.0
2015-12-24,95.89,96.52,95.87,96.3,38.68832068405,1382707,0.0,1.0
2015-12-23,95.5,96.6,95.43,96.3,38.68832068405,4677198,0.0,1.0
2015-12-22,94.31,95.41,94.0,94.87,38.1138212180251,4644056,0.0,1.0
2015-12-21,93.02,93.89,92.69,93.61,37.6076188913179,8708814,0.0,1.0
2015-12-18,93.31,94.33,92.34,92.34,37.0973990858274,8657623,0.0,1.0
2015-12-17,95.13,95.73,93.84,93.87,37.7120733396861,4802328,0.0,1.0
2015-12-16,93.97,95.43,93.44,95.13,38.2182756663933,9868283,0.0,1.0
2015-12-15,93.68,94.66,93.23,93.26,37.4670071338993,6618064,0.0,1.0
2015-12-14,93.3,93.57,92.2,93.03,37.3746051218813,6748213,0.0,1.0
2015-12-11,93.01,94.63,92.93,93.3,37.4830770490328,9942579,0.0,1.0
2015-12-10,94.07,94.67,91.63,93.87,37.7120733396861,5813462,0.0,1.0
2015-12-09,93.58,95.58,93.21,94.16,37.8285802244044,6911403,0.0,1.0
2015-12-08,94.98,95.32,93.895,94.23,37.8567025758881,7011800,0.0,1.0
2015-12-07,95.62,96.25,95.37,95.91,38.5316390114977,4681213,0.0,1.0
2015-12-04,94.99,96.63,94.79,95.73,38.4593243933967,9228851,0.0,1.0
2015-12-03,95.3,95.8,94.4,94.7,38.0455240787075,6082505,0.0,1.0
2015-12-02,96.46,96.83,95.13,95.25,38.266485411794,3892531,0.0,1.0
2015-12-01,96.04,97.45,96.02,96.7,38.8490198353856,4595649,0.0,1.0
2015-11-30,97.06,97.25,95.94,96.05,38.5878837144652,5559553,0.0,1.0
2015-11-27,97.01,97.17,96.54,96.8,38.8891946232195,1919808,0.0,1.0
2015-11-25,97.41,98.05,97.25,97.27,39.0780161260388,4336420,0.0,1.0
2015-11-24,97.57,97.88,96.46,97.36,39.1141734350894,5344059,0.0,1.0
2015-11-23,98.18,98.5799,97.89,98.09,39.4074493862769,4177131,0.0,1.0
2015-11-20,98.64,99.55,98.14,98.22,39.4596766104609,4898188,0.0,1.0
2015-11-19,97.97,98.89,97.83,98.3,39.4918164407281,4366641,0.0,1.0
2015-11-18,97.63,97.86,96.84,97.71,39.254785192508,4201972,0.0,1.0
2015-11-17,98.17,98.3,97.4,97.55,39.1905055319738,4528758,0.0,1.0
2015-11-16,96.56,97.86,96.38,97.83,39.3029949379087,5099023,0.0,1.0
2015-11-13,98.72,99.635,96.39,96.48,38.760635302151,6217140,0.0,1.0
2015-11-12,97.26,99.73,96.88,99.22,39.8614244888,8808020,0.0,1.0
2015-11-11,99.04,99.3999,98.07,98.26,39.4757465255945,2172819,0.0,1.0
2015-11-10,98.83,99.415,97.95,98.68,39.6444806344969,2738471,0.64,1.0
2015-11-09,100.6,100.8399,99.21,99.66,39.780194724466,3164717,0.0,1.0
2015-11-06,100.04,100.8,99.29,100.8,40.2352360849505,2735083,0.0,1.0
2015-11-05,100.43,100.99,99.72,100.8,40.2352360849505,2832875,0.0,1.0
2015-11-04,100.42,101.04,100.0,100.33,40.0476313135227,3116072,0.0,1.0
2015-11-03,99.38,100.34,98.8,100.0,39.915908814435,3089882,0.0,1.0
2015-11-02,98.82,99.58,98.35,99.39,39.672421770667,3067463,0.0,1.0
2015-10-30,99.03,99.18,98.26,98.41,39.2812458642855,4010857,0.0,1.0
2015-10-29,99.24,99.61,98.24,99.05,39.5367076806979,3287397,0.0,1.0
2015-10-28,99.37,99.52,98.17,99.32,39.6444806344969,3829906,0.0,1.0
2015-10-27,99.8,99.97,98.71,98.88,39.4688506357134,3396511,0.0,1.0
2015-10-26,100.62,100.9799,100.0,100.23,40.0077154047083,2701235,0.0,1.0
2015-10-23,100.46,100.9,100.18,100.62,40.1633874490845,5032930,0.0,1.0
2015-10-22,98.29,100.23,98.1,99.79,39.8320854059247,5722374,0.0,1.0
2015-10-21,96.24,98.68,96.02,97.97,39.105615865502,10657164,0.0,1.0
2015-10-20,94.33,97.69,93.08,95.62,38.1675920083628,9005216,0.0,1.0
2015-10-19,92.5,92.85,91.21,92.05,36.7425940636875,5513849,0.0,1.0
2015-10-16,94.0,94.15,92.63,93.0,37.1217951974246,3148393,0.0,1.0
2015-10-15,92.71,93.23,92.15,93.18,37.1936438332906,3829826,0.0,1.0
2015-10-14,94.27,94.86,91.76,92.17,36.7904931542648,5608256,0.0,1.0
2015-10-13,94.17,94.75,93.6424,94.28,37.6327188302494,4079277,0.0,1.0
2015-10-12,94.94,95.47,94.61,95.43,38.0917517816154,3194881,0.0,1.0
2015-10-09,94.67,95.94,94.51,95.37,38.0678022363267,4099876,0.0,1.0
2015-10-08,92.86,94.39,92.84,94.33,37.6526767846566,4051836,0.0,1.0
2015-10-07,94.0,94.16,92.57,93.51,37.3253663323782,3781988,0.0,1.0
2015-10-06,92.15,92.85,92.01,92.55,36.9421736077596,3386596,0.0,1.0
2015-10-05,90.44,92.475,90.22,92.26,36.8264174721978,4912526,0.0,1.0
2015-10-02,87.49,89.89,86.82,89.77,35.8325113427183,4624219,0.0,1.0
2015-10-01,88.9,89.43,87.53,88.36,35.2696970284348,3668556,0.0,1.0
2015-09-30,88.64,89.57,88.0775,88.99,35.5211672539657,5051598,0.0,1.0
2015-09-29,86.58,88.08,86.46,87.98,35.11801657494,4117576,0.0,1.0
2015-09-28,86.6,87.47,86.29,86.83,34.658983623574,5339546,0.0,1.0
2015-09-25,87.63,88.17,86.7275,87.3,34.8465883950018,7447583,0.0,1.0
2015-09-24,85.75,86.99,85.5,86.82,34.6549920326925,7126823,0.0,1.0
2015-09-23,88.15,88.38,85.9,86.96,34.7108743050327,7324239,0.0,1.0
2015-09-22,88.98,89.7,87.66,88.2,35.2058315743317,7878441,0.0,1.0
2015-09-21,91.33,92.17,91.0,91.55,36.5430145196153,2981185,0.0,1.0
2015-09-18,92.41,92.595,90.53,91.07,36.351418157306,10468818,0.0,1.0
2015-09-17,93.89,94.92,93.14,93.31,37.2455345147493,5205771,0.0,1.0
2015-09-16,92.72,94.11,92.68,93.94,37.4970047402803,3504279,0.0,1.0
2015-09-15,92.62,93.11,92.08,92.68,36.9940642892184,4107739,0.0,1.0
2015-09-14,92.3,92.44,91.39,91.83,36.6547790642957,3279192,0.0,1.0
2015-09-11,91.2,92.34,91.0,92.33,36.8543586083679,4490228,0.0,1.0
2015-09-10,92.04,92.09,90.89,91.4,36.4831406563936,6120698,0.0,1.0
2015-09-09,93.65,93.84,91.74,91.85,36.6627622460586,4783514,0.0,1.0
2015-09-08,92.15,92.96,91.95,92.82,37.0499465615586,4814817,0.0,1.0
2015-09-04,90.82,91.145,90.36,90.68,36.1957461129297,4563300,0.0,1.0
2015-09-03,92.0,92.58,91.64,91.91,36.6867117913472,4534600,0.0,1.0
2015-09-02,90.63,91.26,89.97,91.24,36.4192752022905,5641132,0.0,1.0
2015-09-01,89.47,90.68,89.28,89.72,35.8125533883111,6786583,0.0,1.0
2015-08-31,91.03,92.62,90.54,91.61,36.5669640649039,7073447,0.0,1.0
2015-08-28,93.01,93.55,92.67,93.24,37.2175933785792,5230788,0.0,1.0
2015-08-27,92.58,93.48,91.55,93.27,37.2295681512236,7473651,0.0,1.0
2015-08-26,90.69,91.69,88.81,91.56,36.5470061104967,7379837,0.0,1.0
2015-08-25,93.36,93.75,88.69,88.8,35.4453270272183,8283432,0.0,1.0
2015-08-24,88.67,93.1899,87.17,90.87,36.2715863396771,10754789,0.0,1.0
2015-08-21,94.96,95.22,92.92,93.01,37.125786788306,7624420,0.0,1.0
2015-08-20,97.5,98.15,95.82,95.82,38.2474238259917,6083989,0.0,1.0
2015-08-19,98.7,99.37,97.87,98.21,39.2014140466567,3619805,0.0,1.0
2015-08-18,98.96,100.0167,98.96,99.41,39.6804049524299,4730399,0.0,1.0
2015-08-17,98.13,99.425,97.61,99.36,39.6604469980227,4228442,0.0,1.0
2015-08-14,98.11,98.88,97.99,98.7,39.3970019998474,4413308,0.0,1.0
2015-08-13,98.54,99.0,98.06,98.38,39.2692710916412,4689944,0.0,1.0
2015-08-12,97.25,98.84,96.65,98.69,39.3930104089659,4641927,0.64,1.0
2015-08-11,98.68,98.89,98.003,98.61,39.1074675971824,7671375,0.0,1.0
2015-08-10,98.85,99.79,98.85,99.55,39.4802596014554,6068411,0.0,1.0
2015-08-07,98.72,98.99,98.0,98.29,38.9805596808342,2897961,0.0,1.0
2015-08-06,98.99,99.21,98.36,98.98,39.2542048754601,4198449,0.0,1.0
2015-08-05,99.97,100.13,98.73,98.87,39.2105802792154,3891079,0.0,1.0
2015-08-04,100.03,100.12,98.905,99.03,39.2740342373895,5557563,0.0,1.0
2015-08-03,100.31,100.31,98.18,99.42,39.4287032604389,7123642,0.0,1.0
2015-07-31,100.92,101.4899,100.25,100.31,39.7816659027824,7217241,0.0,1.0
2015-07-30,99.38,101.29,99.0,100.73,39.9482325429894,6739131,0.0,1.0
2015-07-29,99.09,99.58,97.59,99.36,39.4049080261236,11935751,0.0,1.0
2015-07-28,99.03,99.28,98.02,98.97,39.2502390030742,5583042,0.0,1.0
2015-07-27,98.78,99.54,98.38,98.87,39.2105802792154,7560365,0.0,1.0
2015-07-24,101.0,101.191,99.26,99.31,39.3850786641942,6588011,0.0,1.0
2015-07-23,102.18,102.19,100.74,101.14,40.1108333108106,5926087,0.0,1.0
2015-07-22,102.26,102.5,100.89,101.55,40.2734340786318,9432978,0.0,1.0
2015-07-21,104.35,104.95,101.78,102.71,40.7334752753941,19539510,0.0,1.0
2015-07-20,110.97,111.01,109.51,110.48,43.8149581192244,7485565,0.0,1.0
2015-07-17,111.26,111.47,110.6,110.74,43.9180708012573,3465140,0.0,1.0
