,MA_Open,MA_High,MA_Low,MA_Close,MA_Adj Close,MA_Volume,MA_Dividend Amount,MA_Split Coefficient
2015-07-07,94.54,94.54,92.29,93.89,88.9048068692874,4859393,0.16,1.0
2015-07-06,93.4,94.68,93.23,94.52,89.3490945803833,3041863,0.0,1.0
2015-07-02,94.49,94.76,93.9,94.24,89.0844125397304,3034670,0.0,1.0
2015-07-01,94.47,94.95,94.0,94.5,89.3301887203366,3737025,0.0,1.0
2015-06-30,93.2,94.04,92.74,93.48,88.3659898579584,4750445,0.0,1.0
2015-06-29,93.68,94.12,92.41,92.52,87.4585085757201,4426484,0.0,1.0
2015-06-26,94.8,94.83,93.9,94.51,89.33964165036,3200927,0.0,1.0
2015-06-25,95.87,95.87,94.28,94.46,89.2923770002434,3214916,0.0,1.0
2015-06-24,95.38,96.15,95.29,95.51,90.2849346526916,3682498,0.0,1.0
2015-06-23,95.67,95.98,95.35,95.7,90.4645403231346,4195410,0.0,1.0
2015-06-22,95.59,96.13,95.26,95.42,90.1998582824817,3290116,0.0,1.0
2015-06-19,95.82,95.96,94.72,94.81,89.6232295510594,5011019,0.0,1.0
2015-06-18,94.57,96.31,94.54,96.05,90.7953928739506,4207959,0.0,1.0
2015-06-17,94.35,94.97,93.9,94.45,89.2829240702201,2962532,0.0,1.0
2015-06-16,93.33,94.419,93.08,94.15,88.9993361695206,2446551,0.0,1.0
2015-06-15,92.93,93.54,92.15,93.3,88.1958371175387,3228977,0.0,1.0
2015-06-12,94.05,94.27,93.21,93.77,88.6401248286346,2777547,0.0,1.0
2015-06-11,94.35,95.13,93.98,94.5,89.3301887203366,3403628,0.0,1.0
2015-06-10,92.5,94.36,92.3985,94.17,89.0182420295672,3727776,0.0,1.0
2015-06-09,91.73,92.305,91.295,92.09,87.0520325847175,2375067,0.0,1.0
2015-06-08,92.39,92.61,91.774,91.9,86.8724269142745,2561519,0.0,1.0
2015-06-05,92.44,92.84,91.7,92.62,87.5530378759532,2654972,0.0,1.0
2015-06-04,92.95,93.66,92.32,92.57,87.5057732258366,3320325,0.0,1.0
2015-06-03,93.3,94.06,92.9,93.5,88.384895718005,3638904,0.0,1.0
2015-06-02,92.14,93.52,91.44,93.17,88.0729490272356,2795971,0.0,1.0
2015-06-01,92.4,92.94,91.61,92.56,87.4963202958133,2635385,0.0,1.0
2015-05-29,92.81,92.92,92.15,92.26,87.2127323951138,3561409,0.0,1.0
2015-05-28,92.6,92.96,92.11,92.82,87.7420964764195,1778401,0.0,1.0
2015-05-27,92.11,92.78,91.89,92.59,87.5246790858833,2597831,0.0,1.0
2015-05-26,92.6,92.64,91.55,91.89,86.8629739842512,2965399,0.0,1.0
2015-05-22,92.95,93.29,92.65,92.69,87.6192083861164,2449155,0.0,1.0
2015-05-21,93.09,93.35,92.73,92.9,87.8177199166061,2890989,0.0,1.0
2015-05-20,94.1,94.1,92.81,93.24,88.1391195373988,2701147,0.0,1.0
2015-05-19,93.61,94.07,93.15,93.8,88.6684836187045,3279694,0.0,1.0
2015-05-18,92.9,93.16,91.83,93.08,87.9878726570258,4281186,0.0,1.0
2015-05-15,93.84,94.5,93.03,93.22,88.1202136773522,3403777,0.0,1.0
2015-05-14,93.095,93.9,92.8,93.84,88.7062953387978,3467362,0.0,1.0
2015-05-13,92.75,92.98,92.02,92.52,87.4585085757201,3443338,0.0,1.0
2015-05-12,91.89,92.73,91.58,92.39,87.335620485417,5191399,0.0,1.0
2015-05-11,93.48,93.92,92.5,92.52,87.4585085757201,4731192,0.0,1.0
2015-05-08,92.84,94.33,92.64,93.51,88.3943486480284,9933392,0.0,1.0
2015-05-07,90.71,92.16,90.35,92.05,87.0142208646242,4370005,0.0,1.0
2015-05-06,91.05,91.45,89.96,90.57,85.6151872211734,3495788,0.0,1.0
2015-05-05,91.14,91.92,90.56,90.78,85.8136987516631,3707350,0.0,1.0
2015-05-04,91.49,91.99,90.81,91.18,86.1918159525957,4596701,0.0,1.0
2015-05-01,90.36,91.31,90.26,91.25,86.2579864627589,4663074,0.0,1.0
2015-04-30,90.25,91.388,89.66,90.21,85.2748817403341,7470074,0.0,1.0
2015-04-29,91.13,93.59,89.81,90.25,85.3126934604273,9364071,0.0,1.0
2015-04-28,89.65,90.44,89.31,90.23,85.2937876003807,4782363,0.0,1.0
2015-04-27,90.93,91.265,89.69,89.75,84.8400469592615,4853431,0.0,1.0
2015-04-24,90.72,91.16,90.21,90.72,85.7569811715232,3519342,0.0,1.0
2015-04-23,91.2,91.4,90.18,90.88,85.9082280518962,4322941,0.0,1.0
2015-04-22,88.48,92.43,88.48,91.2,86.2107218126423,12231788,0.0,1.0
2015-04-21,87.5,88.18,87.27,87.77,82.9683668146449,3148214,0.0,1.0
2015-04-20,87.22,87.8856,87.01,87.33,82.552437893619,2681094,0.0,1.0
2015-04-17,87.99,88.31,86.59,86.93,82.1743206926864,4352623,0.0,1.0
2015-04-16,88.95,89.18,88.59,88.72,83.86639516686,2952063,0.0,1.0
2015-04-15,89.15,89.57,88.66,89.25,84.3674004580957,2683577,0.0,1.0
2015-04-14,88.01,89.47,88.005,89.12,84.2445123677926,3453828,0.0,1.0
2015-04-13,88.63,89.43,88.25,88.25,83.4221074557641,3526040,0.0,1.0
2015-04-10,89.48,89.48,88.32,88.57,83.7246012165102,2575674,0.0,1.0
2015-04-09,89.1,89.7,88.14,89.06,84.1877947876527,3482136,0.0,1.0
2015-04-08,88.4,89.69,88.28,89.32,84.4335709682589,3659886,0.0,1.0
2015-04-07,87.46,88.51,87.27,87.92,83.1101607649947,4091319,0.16,1.0
2015-04-06,86.35,87.659,86.22,87.34,82.4119146368601,5854042,0.0,1.0
2015-04-02,86.92,87.865,86.67,87.03,82.1194061237226,4628750,0.0,1.0
2015-04-01,86.73,86.74,85.37,86.74,81.8457691275617,4737377,0.0,1.0
2015-03-31,87.33,88.26,86.39,86.39,81.5155175804711,5984940,0.0,1.0
2015-03-30,87.64,88.29,87.48,87.67,82.7232946669742,3450956,0.0,1.0
2015-03-27,87.9,88.32,86.87,87.25,82.3269928104653,4927127,0.0,1.0
2015-03-26,86.71,88.3,86.561,87.93,82.9686243876701,4141800,0.0,1.0
2015-03-25,89.57,89.62,87.37,87.37,82.440221912325,3813320,0.0,1.0
2015-03-24,89.4,89.94,89.04,89.49,84.4406027118458,4050255,0.0,1.0
2015-03-23,89.94,90.65,89.32,89.33,84.2896305760329,3395238,0.0,1.0
2015-03-20,89.57,90.36,89.38,89.82,84.7519827419598,4371997,0.0,1.0
2015-03-19,88.85,89.67,88.64,89.02,83.9971220628954,3172466,0.0,1.0
2015-03-18,87.72,89.26,87.22,88.88,83.8650214440591,5189580,0.0,1.0
2015-03-17,88.26,88.56,87.75,87.97,83.0063674216233,2880814,0.0,1.0
2015-03-16,88.5,88.93,87.93,88.71,83.7046135497579,3843868,0.0,1.0
2015-03-13,89.25,89.25,87.35,87.75,82.7987807348806,4610026,0.0,1.0
2015-03-12,87.73,89.51,87.68,89.25,84.2141445081264,7035486,0.0,1.0
2015-03-11,87.59,88.17,86.85,86.97,82.0627915727928,9453391,0.0,1.0
2015-03-10,90.18,90.39,88.84,88.84,83.8272784101059,5050244,0.0,1.0
2015-03-09,90.52,91.44,90.07,91.12,85.9786313454396,4145635,0.0,1.0
2015-03-06,92.51,92.53,90.67,90.79,85.6672513153255,4963213,0.0,1.0
2015-03-05,92.0,92.95,91.45,92.81,87.5732745299632,4651263,0.0,1.0
2015-03-04,90.64,91.885,90.13,91.71,86.5353410962496,4734532,0.0,1.0
2015-03-03,91.9,91.94,90.52,90.97,85.837094968115,3443717,0.0,1.0
2015-03-02,89.56,92.16,89.5,92.02,86.827849609387,5567912,0.0,1.0
2015-02-27,91.01,91.68,89.97,90.13,85.0444912550973,4674898,0.0,1.0
2015-02-26,92.89,93.0,91.06,91.26,86.1107319642758,5665465,0.0,1.0
2015-02-25,92.05,92.76,91.39,92.67,87.4411739111269,6144401,0.0,1.0
2015-02-24,90.55,91.649,90.24,91.32,86.1673465152057,5547506,0.0,1.0
2015-02-23,90.92,91.14,89.94,91.12,85.9786313454396,4316288,0.0,1.0
2015-02-20,89.02,90.9371,88.88,90.79,85.6672513153255,6276039,0.0,1.0
2015-02-19,87.64,89.43,87.58,89.2,84.1669657156849,5271348,0.0,1.0
2015-02-18,87.19,87.84,86.85,87.73,82.779909217904,2974048,0.0,1.0
2015-02-17,87.93,88.17,87.24,87.52,82.5817582896496,5083403,0.0,1.0
2015-02-13,87.83,87.99,86.62,87.14,82.223199467094,5511343,0.0,1.0
2015-02-12,85.43,87.98,85.31,87.52,82.5817582896496,7053465,0.0,1.0
2015-02-11,84.23,84.785,83.94,84.46,79.6944161922281,4051289,0.0,1.0
2015-02-10,85.17,85.18,83.89,84.23,79.4773937469971,4441832,0.0,1.0
2015-02-09,83.97,84.8301,83.61,84.59,79.8170810525761,3951054,0.0,1.0
2015-02-06,85.62,85.77,83.955,84.16,79.4113434375789,5540935,0.0,1.0
2015-02-05,84.58,85.91,84.0,85.82,80.9776793466376,5426362,0.0,1.0
2015-02-04,83.92,84.97,83.52,84.18,79.4302149545556,4924208,0.0,1.0
2015-02-03,83.28,83.88,82.44,83.81,79.0810918904882,8490396,0.0,1.0
2015-02-02,81.71,83.23,80.58,82.98,78.2979239359589,10575694,0.0,1.0
2015-01-30,84.03,84.8,81.485,82.03,77.4015268795699,13330350,0.0,1.0
2015-01-29,80.3,81.55,79.82,81.38,76.78820257783,6265120,0.0,1.0
2015-01-28,83.33,83.55,80.67,80.74,76.1843140345784,5067286,0.0,1.0
2015-01-27,82.61,82.81,80.96,81.77,77.1561971588739,5486658,0.0,1.0
2015-01-26,84.3,84.7,82.87,83.6,78.8829409622338,5440279,0.0,1.0
2015-01-23,84.28,84.83,83.8,84.39,79.62836588281,5011943,0.0,1.0
2015-01-22,83.36,84.53,82.5,84.38,79.6189301243217,4795404,0.0,1.0
2015-01-21,83.78,84.35,83.3,83.72,78.9961700640935,3598443,0.0,1.0
2015-01-20,84.39,84.89,83.19,84.26,79.505701022462,3540754,0.0,1.0
2015-01-16,82.05,83.86,81.83,83.8,79.0716561319999,4763712,0.0,1.0
2015-01-15,83.8,84.13,82.18,82.25,77.6091135663126,4329368,0.0,1.0
2015-01-14,82.0,83.48,81.84,83.46,78.7508403433975,5084072,0.0,1.0
2015-01-13,84.09,85.24,82.74,83.55,78.8357621697923,4226063,0.0,1.0
2015-01-12,84.41,84.85,82.91,83.36,78.6564827585145,4030040,0.0,1.0
2015-01-09,85.97,86.0,84.4,84.44,79.6755446752515,4536254,0.0,1.0
2015-01-08,85.19,85.62,85.03,85.53,80.7040423504768,5174184,0.0,1.0
2015-01-07,84.1,84.28,83.07,84.22,79.4679579885088,5846772,0.16,1.0
2015-01-06,83.66,83.7799,81.8,83.09,78.2530532029532,7691433,0.0,1.0
2015-01-05,85.29,85.3499,83.05,83.27,78.4225748009377,6441396,0.0,1.0
2015-01-02,86.68,87.3643,84.92,85.68,80.692280640619,4506275,0.0,1.0
2014-12-31,87.18,87.54,86.16,86.16,81.1443382352443,2861699,0.0,1.0
2014-12-30,87.35,87.75,86.51,86.97,81.9071854261745,2493320,0.0,1.0
2014-12-29,87.64,88.49,87.5,87.68,82.5758539515578,2376172,0.0,1.0
2014-12-26,87.9,88.07,87.52,87.77,82.6606147505501,1508390,0.0,1.0
2014-12-24,87.7,88.3,87.53,87.77,82.6606147505501,1220002,0.0,1.0
2014-12-23,87.46,87.85,86.75,87.63,82.5287646187843,2750285,0.0,1.0
2014-12-22,86.75,86.97,86.21,86.83,81.7753352944088,2561646,0.0,1.0
2014-12-19,86.98,87.29,86.135,86.44,81.4080384987757,6261959,0.0,1.0
2014-12-18,86.12,86.92,85.3994,86.92,81.8600960934011,6441859,0.0,1.0
2014-12-17,82.79,84.87,82.4,84.73,79.7975833179231,6443747,0.0,1.0
2014-12-16,83.72,84.97,82.05,82.64,77.829249207992,6970168,0.0,1.0
2014-12-15,85.14,85.29,83.5439,84.61,79.6845689192667,4922381,0.0,1.0
2014-12-12,86.57,87.32,84.11,84.13,79.2325113246414,6646104,0.0,1.0
2014-12-11,86.76,88.18,86.75,87.69,82.5852718181125,4078365,0.0,1.0
2014-12-10,87.53,88.03,86.212,86.33,81.3044419666741,3284872,0.0,1.0
2014-12-09,86.57,88.045,86.4,87.84,82.7265398164329,3741436,0.0,1.0
2014-12-08,89.04,89.558,87.88,88.04,82.9148971475268,4473905,0.0,1.0
2014-12-05,89.87,89.87,88.85,89.08,83.894355269215,3739922,0.0,1.0
2014-12-04,88.38,89.44,88.14,88.77,83.6024014060195,3528011,0.0,1.0
2014-12-03,88.21,89.24,87.68,88.32,83.1785974110582,6086291,0.0,1.0
2014-12-02,87.91,87.95,86.54,87.69,82.5852718181125,5458315,0.0,1.0
2014-12-01,86.56,88.16,86.35,87.46,82.3686608873545,4989800,0.0,1.0
2014-11-28,87.0,87.89,86.68,87.29,82.2085571559248,2452793,0.0,1.0
2014-11-26,86.26,86.9,85.96,86.56,81.5210528974321,3328218,0.0,1.0
2014-11-25,85.1,86.74,85.075,86.34,81.3138598332288,5623367,0.0,1.0
2014-11-24,84.82,85.19,84.65,84.99,80.0424478483451,3926719,0.0,1.0
2014-11-21,85.74,85.875,84.21,84.72,79.7881654513684,4969098,0.0,1.0
2014-11-20,83.5,84.846,83.286,84.6,79.675151052712,3452204,0.0,1.0
2014-11-19,83.7,84.49,83.411,84.28,79.3737793229618,2500987,0.0,1.0
2014-11-18,83.25,84.24,83.18,83.9,79.0159003938835,3142917,0.0,1.0
2014-11-17,83.8,84.26,83.17,83.2,78.3566497350549,3368412,0.0,1.0
2014-11-14,84.32,84.34,83.64,84.05,79.1571683922039,2224064,0.0,1.0
2014-11-13,84.54,84.7399,83.745,84.2,79.2984363905243,3096547,0.0,1.0
2014-11-12,83.76,84.68,83.33,84.35,79.4397043888447,3121078,0.0,1.0
2014-11-11,84.98,85.12,84.25,84.59,79.6657331861573,2679887,0.0,1.0
2014-11-10,84.72,85.11,84.21,84.85,79.9105977165794,4525125,0.0,1.0
2014-11-07,85.94,85.94,84.59,84.8,79.8635083838059,4925988,0.0,1.0
2014-11-06,86.0,86.38,85.49,85.75,80.7582057065019,5147915,0.0,1.0
2014-11-05,84.5,86.4,84.38,85.99,80.9842345038145,7997267,0.0,1.0
2014-11-04,83.86,84.21,82.7,83.99,79.1006611928757,5977170,0.0,1.0
2014-11-03,83.82,84.345,83.82,84.13,79.2325113246414,6661323,0.0,1.0
2014-10-31,83.21,84.83,83.2,83.75,78.874632395563,11664880,0.0,1.0
2014-10-30,78.35,83.22,78.3,83.13,78.290724669172,16288278,0.0,1.0
2014-10-29,76.19,76.97,75.58,75.99,71.5663679491204,6213468,0.0,1.0
2014-10-28,74.54,76.01,74.47,76.0,71.5757858156751,4998990,0.0,1.0
2014-10-27,74.0,74.53,73.76,74.11,69.7958090368379,3407745,0.0,1.0
2014-10-24,73.84,74.08,73.39,74.0,69.6922125047363,3374394,0.0,1.0
2014-10-23,74.1,74.66,73.77,74.09,69.7769733037285,3604101,0.0,1.0
2014-10-22,74.11,74.36,73.18,73.22,68.9576189134702,4155495,0.0,1.0
2014-10-21,72.87,74.2799,72.55,74.16,69.8428983696114,4556389,0.0,1.0
2014-10-20,71.21,72.0551,71.14,72.04,67.8463106600163,3281644,0.0,1.0
2014-10-17,71.7,72.16,70.86,71.56,67.3942530653909,5888523,0.0,1.0
2014-10-16,70.08,71.49,69.85,70.86,66.7350024065623,9417977,0.0,1.0
2014-10-15,69.96,71.73,69.66,71.3,67.1493885349689,11601993,0.0,1.0
2014-10-14,70.04,71.6673,70.0,71.0,66.8668525383281,8181181,0.0,1.0
2014-10-13,70.59,71.21,69.64,69.78,65.7178728186554,6041692,0.0,1.0
2014-10-10,71.8,72.3,70.5,70.5,66.3959592105934,5981724,0.0,1.0
2014-10-09,73.98,73.985,71.81,71.83,67.6485354623677,5791137,0.0,1.0
2014-10-08,72.75,74.07,72.48,74.06,69.7487197040645,4120848,0.0,1.0
2014-10-07,74.1,74.32,72.94,72.94,68.6939186499387,5842069,0.11,1.0
2014-10-06,74.62,74.78,74.39,74.51,70.0668566544413,4787701,0.0,1.0
2014-10-03,74.05,74.63,73.9,74.33,69.897590325119,5343340,0.0,1.0
2014-10-02,72.87,73.73,72.59,73.42,69.0418549935455,5607133,0.0,1.0
2014-10-01,73.82,74.18,73.07,73.32,68.947818143922,6624918,0.0,1.0
2014-09-30,74.47,75.31,73.92,73.92,69.5120392416628,9354808,0.0,1.0
2014-09-29,74.15,74.89,73.79,74.52,70.0762603394036,3905908,0.0,1.0
2014-09-26,74.75,75.17,74.5,75.06,70.5840593273703,3767631,0.0,1.0
2014-09-25,76.54,76.64,74.72,74.72,70.2643340386505,4976193,0.0,1.0
2014-09-24,75.7,77.05,75.55,77.05,72.4553926348772,3617404,0.0,1.0
2014-09-23,75.98,76.25,75.5,75.51,71.0072251506759,3907733,0.0,1.0
2014-09-22,77.26,77.36,76.08,76.16,71.6184646732284,3390566,0.0,1.0
2014-09-19,77.94,78.37,77.24,77.28,72.6716773890111,8492600,0.0,1.0
2014-09-18,76.64,77.81,76.23,77.8,73.1606690070531,5782900,0.0,1.0
2014-09-17,76.88,76.9,75.47,76.22,71.6748867830024,5549400,0.0,1.0
2014-09-16,75.65,76.8,74.94,76.59,72.0228231266093,4870400,0.0,1.0
2014-09-15,75.19,75.42,74.7801,75.24,70.7533256566925,4046800,0.0,1.0
2014-09-12,75.68,76.07,74.93,75.47,70.9696104108265,4239500,0.0,1.0
2014-09-11,76.32,76.448,75.41,75.62,71.1106656852617,4673100,0.0,1.0
2014-09-10,76.09,76.93,75.88,76.65,72.0792452363833,4188000,0.0,1.0
2014-09-09,76.26,76.51,75.69,76.07,71.5338315085672,4144700,0.0,1.0
2014-09-08,76.59,76.85,75.9,76.23,71.6842904679648,2845600,0.0,1.0
2014-09-05,76.19,76.93,75.86,76.86,72.2767226205926,3487400,0.0,1.0
2014-09-04,76.03,76.82,76.0,76.38,71.8253457424,2680300,0.0,1.0
2014-09-03,76.1,76.19,75.73,75.94,71.4115836040568,2870200,0.0,1.0
2014-09-02,75.93,76.01,75.44,75.58,71.0730509454123,3613200,0.0,1.0
2014-08-29,76.3,76.48,75.73,75.81,71.2893356995463,3231600,0.0,1.0
2014-08-28,76.09,76.43,75.66,76.16,71.6184646732284,2991600,0.0,1.0
2014-08-27,77.02,77.12,76.5,76.64,72.069841551421,1980800,0.0,1.0
2014-08-26,76.79,77.85,76.54,77.0,72.4083742100654,3849000,0.0,1.0
2014-08-25,76.1,76.19,75.73,75.94,71.4115836040568,3386300,0.0,1.0
2014-08-22,76.75,76.88,76.15,76.48,71.9193825920235,2500700,0.0,1.0
2014-08-21,76.51,77.12,76.29,76.99,72.3989705251031,2690000,0.0,1.0
2014-08-20,75.97,76.48,75.9,76.39,71.8347494273623,2608200,0.0,1.0
2014-08-19,76.75,76.8,76.09,76.4,71.8441531123247,3562200,0.0,1.0
2014-08-18,75.69,76.82,75.686,76.77,72.1920894559315,4030300,0.0,1.0
2014-08-15,76.41,76.57,74.98,75.21,70.7251146018055,4351900,0.0,1.0
2014-08-14,76.6,76.61,75.66,76.05,71.5150241386426,2411400,0.0,1.0
2014-08-13,75.85,76.51,75.59,76.3,71.7501162627012,3389600,0.0,1.0
2014-08-12,75.36,75.82,74.93,75.63,71.120069370224,2752400,0.0,1.0
2014-08-11,75.54,76.07,74.99,75.63,71.120069370224,3546600,0.0,1.0
2014-08-08,74.0,75.23,73.75,75.17,70.6874998619561,3614300,0.0,1.0
2014-08-07,75.54,75.68,73.82,74.06,69.6436908311357,4708000,0.0,1.0
2014-08-06,74.85,75.58,74.69,75.36,70.8661698762407,2782900,0.0,1.0
2014-08-05,75.31,75.66,74.81,75.2,70.7157109168431,4639000,0.0,1.0
2014-08-04,75.4,75.85,75.08,75.68,71.1670877950358,1066645,0.0,1.0
2014-08-01,73.84,75.44,73.65,74.98,70.5088298476715,1357051,0.0,1.0
2014-07-31,76.3,76.32,73.81,74.15,69.7283239957968,7393700,0.0,1.0
2014-07-30,76.07,76.29,75.45,75.91,71.3833725491697,5521200,0.0,1.0
2014-07-29,76.31,76.61,75.65,75.89,71.364565179245,4017200,0.0,1.0
2014-07-28,75.7,76.21,75.515,76.19,71.6466757281154,3209100,0.0,1.0
2014-07-25,75.63,76.03,75.215,75.75,71.2329135897722,5870200,0.0,1.0
2014-07-24,77.93,78.06,76.92,77.57,72.9443842529192,5149600,0.0,1.0
2014-07-23,78.16,78.38,77.19,77.74,73.1042468972791,3525800,0.0,1.0
2014-07-22,77.52,78.39,77.35,78.27,73.6026422002834,3467200,0.0,1.0
2014-07-21,77.11,77.44,76.59,77.35,72.7375031837476,3101300,0.0,1.0
2014-07-18,76.75,77.65,76.45,77.5,72.8785584581828,3485700,0.0,1.0
2014-07-17,77.31,77.87,76.25,76.39,71.8347494273623,5467000,0.0,1.0
2014-07-16,78.65,78.69,77.95,78.31,73.6402569401328,3623200,0.0,1.0
2014-07-15,77.99,79.22,77.86,78.32,73.6496606250951,7508400,0.0,1.0
2014-07-14,76.44,77.7129,76.04,77.33,72.7186958138229,5585800,0.0,1.0
2014-07-11,75.54,75.85,75.2601,75.83,71.3081430694709,2759000,0.0,1.0
2014-07-10,75.65,75.955,74.75,75.47,70.9696104108265,3318000,0.0,1.0
2014-07-09,75.87,76.67,75.6,76.63,72.0604378664586,3337000,0.0,1.0
2014-07-08,76.11,76.15,75.13,75.69,71.1764914799981,3903600,0.0,1.0
2014-07-07,76.44,76.64,75.94,76.18,71.6372720431531,3591100,0.11,1.0
2014-07-03,76.6,76.9,76.35,76.63,71.9565363306701,3213400,0.0,1.0
2014-07-02,74.86,76.39,74.86,76.2,71.5527609082221,3973700,0.0,1.0
2014-07-01,74.2,75.91,74.14,75.53,70.9236224592915,6330900,0.0,1.0
2014-06-30,73.24,73.88,73.06,73.47,68.9892564819826,4737000,0.0,1.0
2014-06-27,72.52,73.61,72.45,73.4,68.9235255992586,12447500,0.0,1.0
2014-06-26,73.26,73.28,72.56,72.77,68.3319476547418,4085000,0.0,1.0
2014-06-25,72.56,73.55,72.54,73.04,68.5854810595347,3813600,0.0,1.0
2014-06-24,74.09,74.79,72.55,72.7,68.2662167720177,5943800,0.0,1.0
2014-06-23,73.59,74.3,73.1999,74.14,69.6183949309132,4899900,0.0,1.0
2014-06-20,74.53,75.01,73.48,73.81,69.3085207694996,9339300,0.0,1.0
2014-06-19,75.08,75.418,74.1,74.27,69.7404665702579,5501900,0.0,1.0
2014-06-18,74.95,75.21,74.4,75.12,70.5386272890504,3820800,0.0,1.0
2014-06-17,75.14,75.43,74.55,74.98,70.4071655236023,4163700,0.0,1.0
2014-06-16,75.6,75.78,74.9,75.11,70.529237162947,5673600,0.0,1.0
2014-06-13,75.72,76.14,75.13,75.94,71.3086176295326,3194900,0.0,1.0
2014-06-12,76.98,77.14,75.4558,75.72,71.1020348552569,3836400,0.0,1.0
2014-06-11,76.96,77.4341,76.72,76.87,72.1818993571527,3427500,0.0,1.0
2014-06-10,76.74,77.56,76.57,77.36,72.6420155362213,3396100,0.0,1.0
2014-06-09,77.32,77.49,76.75,76.86,72.1725092310492,3499900,0.0,1.0
2014-06-06,77.0,77.8768,76.9,77.47,72.7453069233591,3113900,0.0,1.0
2014-06-05,76.32,77.172,76.14,76.84,72.1537289788423,2680300,0.0,1.0
2014-06-04,76.31,76.53,75.8212,76.32,71.6654424214634,2794700,0.0,1.0
2014-06-03,76.76,77.0,76.24,76.35,71.6936127997737,2619100,0.0,1.0
2014-06-02,76.77,77.21,76.23,77.05,72.3509216270146,3046400,0.0,1.0
2014-05-30,76.8,77.025,76.35,76.45,71.7875140608081,5003500,0.0,1.0
2014-05-29,77.05,77.23,76.51,76.79,72.1067783483251,3375600,0.0,1.0
2014-05-28,77.11,77.25,76.72,76.93,72.2382401137733,2733300,0.0,1.0
2014-05-27,76.88,77.89,76.72,77.03,72.3321413748077,5598000,0.0,1.0
2014-05-23,76.0,76.67,75.82,76.45,71.7875140608081,3376100,0.0,1.0
2014-05-22,75.81,76.22,75.1,75.75,71.1302052335672,4625400,0.0,1.0
2014-05-21,74.2,75.64,74.17,75.63,71.0175237203259,4365800,0.0,1.0
2014-05-20,73.82,74.49,73.51,73.65,69.1582787518446,3764700,0.0,1.0
2014-05-19,73.47,74.38,73.41,73.86,69.3554714000168,3428800,0.0,1.0
2014-05-16,73.03,73.865,72.56,73.75,69.252180012879,3703800,0.0,1.0
2014-05-15,74.0,74.24,72.881,73.08,68.6230415639484,4301600,0.0,1.0
2014-05-14,74.66,75.02,73.96,74.1,69.5808344264994,2595900,0.0,1.0
2014-05-13,75.19,75.43,74.45,74.83,70.2663136320506,3268500,0.0,1.0
2014-05-12,74.69,75.22,74.5,75.02,70.444726028016,2975200,0.0,1.0
2014-05-09,74.01,74.44,73.52,74.38,69.8437579573958,2975600,0.0,1.0
2014-05-08,73.87,75.47,73.5,74.24,69.7122961919476,4628200,0.0,1.0
2014-05-07,73.93,74.37,73.05,73.87,69.3648615261203,4411900,0.0,1.0
2014-05-06,74.34,74.475,73.75,73.81,69.3085207694996,4290100,0.0,1.0
2014-05-05,73.21,74.86,72.95,74.82,70.2569235059472,4776900,0.0,1.0
2014-05-02,74.2,74.5,72.52,73.78,69.2803503911893,5977100,0.0,1.0
2014-05-01,75.57,76.71,74.05,74.22,69.6935159397407,9752000,0.0,1.0
2014-04-30,72.34,73.63,71.54,73.55,69.0643774908102,6552600,0.0,1.0
2014-04-29,71.49,72.61,71.33,72.03,67.6370783230871,6030500,0.0,1.0
2014-04-28,70.8,72.16,70.2169,71.24,66.8952583609152,8649400,0.0,1.0
2014-04-25,72.21,73.0,70.6,70.66,66.3506310469157,9657700,0.0,1.0
2014-04-24,73.71,74.72,73.33,74.35,69.8155875790855,5191700,0.0,1.0
2014-04-23,74.33,74.5,73.0627,73.36,68.8859650948448,5056400,0.0,1.0
2014-04-22,74.47,74.77,73.85,74.53,69.9846098489474,5049800,0.0,1.0
2014-04-21,74.25,74.63,73.83,74.31,69.7780270746717,5991600,0.0,1.0
2014-04-17,74.07,74.82,73.61,74.13,69.6090048048098,5552300,0.0,1.0
2014-04-16,72.88,73.95,72.5,73.93,69.4212022827409,7002300,0.0,1.0
2014-04-15,72.3,72.74,70.48,72.15,67.7497598363284,7009600,0.0,1.0
2014-04-14,69.79,71.97,69.6,71.18,66.8389176042946,10893900,0.0,1.0
2014-04-11,70.05,70.38,68.68,68.68,64.4913860784343,11610500,0.0,1.0
2014-04-10,73.67,74.32,70.95,71.17,66.8295274781912,8982800,0.0,1.0
2014-04-09,71.93,73.67,71.61,73.56,69.0737676169136,6984700,0.0,1.0
2014-04-08,71.22,71.9401,71.0,71.52,67.1581818918116,6280200,0.0,1.0
2014-04-07,71.66,71.96,70.434,71.33,66.9797694958462,9699100,0.11,1.0
2014-04-04,75.4,75.49,71.71,72.18,67.6735688999185,8287100,0.0,1.0
2014-04-03,75.04,75.5499,74.24,74.53,69.8768507912293,4133300,0.0,1.0
2014-04-02,74.89,75.35,74.53,74.7,70.0362371408134,4271600,0.0,1.0
2014-04-01,75.25,75.34,74.382,74.81,70.139369484662,4105600,0.0,1.0
2014-03-31,73.86,74.87,73.5,74.7,70.0362371408134,5843600,0.0,1.0
2014-03-28,73.39,73.79,72.44,73.22,68.6486383326688,5245000,0.0,1.0
2014-03-27,73.54,73.62,72.35,73.34,68.76114634414,7690100,0.0,1.0
2014-03-26,75.81,76.17,73.68,73.71,69.1080460461761,7611000,0.0,1.0
2014-03-25,77.58,77.77,75.23,75.28,70.5800258629242,7128300,0.0,1.0
