,SAIC_Open,SAIC_High,SAIC_Low,SAIC_Close,SAIC_Adj Close,SAIC_Volume,SAIC_Dividend Amount,SAIC_Split Coefficient
2016-07-07,58.16,58.48,57.74,57.88,50.6059101568246,172594,0.0,1.0
2016-07-06,57.92,58.38,57.76,58.2,50.8856940415894,140837,0.0,1.0
2016-07-05,58.01,58.39,57.26,58.07,50.7720318384037,330888,0.0,1.0
2016-07-01,57.98,58.87,57.8925,58.17,50.8594643023927,171917,0.0,1.0
2016-06-30,56.34,58.42,56.34,58.35,51.0168427375729,354686,0.0,1.0
2016-06-29,55.75,56.42,55.5,56.3,49.2244772257987,250770,0.0,1.0
2016-06-28,55.45,55.84,54.98,55.21,48.2714633683187,208278,0.0,1.0
2016-06-27,56.02,56.22,54.81,55.03,48.1140849331386,231969,0.0,1.0
2016-06-24,54.66,57.61,54.66,56.67,49.5479773425579,680520,0.0,1.0
2016-06-23,57.96,58.56,57.5,58.49,51.1392481871574,362795,0.0,1.0
2016-06-22,58.0,58.44,57.63,57.75,50.492247953639,233575,0.0,1.0
2016-06-21,57.65,58.24,57.58,58.02,50.7283156064092,264368,0.0,1.0
2016-06-20,56.96,58.04,56.695,57.63,50.3873289968522,365449,0.0,1.0
2016-06-17,57.23,57.3,55.838,56.12,49.0670987906185,541327,0.0,1.0
2016-06-16,56.77,57.12,56.14,57.1,49.9239369377106,313465,0.0,1.0
2016-06-15,58.26,58.26,56.66,56.76,49.626666560148,368425,0.0,1.0
2016-06-14,58.39,58.49,56.505,58.01,50.7195723600103,677374,0.0,1.0
2016-06-13,61.5,61.93,58.0,58.56,51.2004509119497,1040627,0.0,1.0
2016-06-10,56.72,57.43,56.24,57.32,50.1162883584863,414817,0.0,1.0
2016-06-09,57.5,57.81,56.35,57.16,49.9763964161039,388854,0.0,1.0
2016-06-08,56.85,57.79,56.82,57.62,50.3785857504533,222927,0.0,1.0
2016-06-07,56.06,56.84,56.0,56.81,49.6703827921425,232415,0.0,1.0
2016-06-06,55.74,56.33,55.132,56.19,49.1283015154108,253779,0.0,1.0
2016-06-03,55.75,55.99,55.38,55.8,48.7873149058537,158861,0.0,1.0
2016-06-02,55.12,55.88,55.1025,55.88,48.8572608770449,176236,0.0,1.0
2016-06-01,54.37,55.6,54.37,55.47,48.4987877746901,255727,0.0,1.0
2016-05-31,54.75,54.95,54.14,54.57,47.7118955987892,185511,0.0,1.0
2016-05-27,54.02,54.67,53.8,54.62,47.7556118307837,253086,0.0,1.0
2016-05-26,53.71,54.4,53.71,53.9,47.126098090063,167037,0.0,1.0
2016-05-25,54.56,54.96,53.68,53.7,46.9512331620851,227263,0.0,1.0
2016-05-24,52.63,54.55,52.63,54.5,47.6506928739969,284217,0.0,1.0
2016-05-23,53.21,53.21,52.36,52.4,45.8146111302283,148638,0.0,1.0
2016-05-20,52.44,53.33,52.06,53.3,46.6015033061291,250227,0.0,1.0
2016-05-19,51.74,52.62,51.33,52.12,45.5698002310591,331604,0.0,1.0
2016-05-18,51.39,52.66,51.39,52.13,45.578543477458,250020,0.0,1.0
2016-05-17,52.93,53.19,51.26,51.45,44.9840027223329,209673,0.0,1.0
2016-05-16,52.68,53.64,52.68,53.09,46.4178951317523,361076,0.0,1.0
2016-05-13,52.65,53.13,52.4,52.56,45.9545030726106,119497,0.0,1.0
2016-05-12,52.79,53.21,52.44,52.89,46.2430302037743,147333,0.0,1.0
2016-05-11,53.36,53.36,52.45,52.51,45.9107868406161,171645,0.0,1.0
2016-05-10,53.0,53.38,52.63,53.35,46.6452195381236,138994,0.0,1.0
2016-05-09,52.75,53.38,52.18,52.97,46.3129761749655,186340,0.0,1.0
2016-05-06,51.96,53.17,51.88,53.07,46.4004086389545,203221,0.0,1.0
2016-05-05,52.42,53.17,51.99,52.25,45.6834624342448,175257,0.0,1.0
2016-05-04,52.0,52.435,51.8001,52.15,45.5960299702558,186498,0.0,1.0
2016-05-03,52.68,52.68,51.89,52.37,45.7883813910315,189868,0.0,1.0
2016-05-02,53.1,53.35,52.77,53.29,46.5927600597302,182015,0.0,1.0
2016-04-29,53.18,53.43,52.5,53.09,46.4178951317523,258446,0.0,1.0
2016-04-28,53.43,53.79,53.15,53.25,46.5577870741346,251389,0.0,1.0
2016-04-27,53.47,53.856,52.76,53.55,46.8200844661016,126310,0.0,1.0
2016-04-26,53.44,53.75,52.8,53.64,46.8987736836917,153804,0.0,1.0
2016-04-25,53.09,53.57,53.08,53.39,46.6801925237192,139657,0.0,1.0
2016-04-22,52.62,53.48,52.4,53.37,46.6627060309214,205736,0.0,1.0
2016-04-21,53.03,53.5,52.55,52.86,46.2168004645776,126996,0.0,1.0
2016-04-20,52.99,53.305,52.46,53.15,46.4703546101456,284805,0.0,1.0
2016-04-19,53.37,53.71,52.47,53.17,46.4878411029434,248846,0.0,1.0
2016-04-18,52.53,53.645,52.3,53.35,46.6452195381236,165902,0.0,1.0
2016-04-15,52.15,53.07,52.15,52.92,46.269259942971,266356,0.0,1.0
2016-04-14,52.54,52.8,52.165,52.34,45.7621516518349,217778,0.0,1.0
2016-04-13,52.34,52.8,51.92,52.61,45.9982193046051,246739,0.31,1.0
2016-04-12,52.23,52.78,51.71,52.05,45.2420127514115,254273,0.0,1.0
2016-04-11,52.28,53.07,52.01,52.24,45.4071613090055,197140,0.0,1.0
2016-04-08,52.7,53.1289,51.86,52.14,45.320241015535,195293,0.0,1.0
2016-04-07,53.06,53.06,51.97,52.38,45.5288497198643,348950,0.0,1.0
2016-04-06,53.12,53.58,52.78,53.24,46.2763642437108,216706,0.0,1.0
2016-04-05,53.4,53.66,52.92,53.08,46.137291774158,233429,0.0,1.0
2016-04-04,54.1,54.43,53.4,53.62,46.6066613588988,261629,0.0,1.0
2016-04-01,52.99,54.17,52.82,54.17,47.0847229729868,300013,0.0,1.0
2016-03-31,52.2,53.67,52.2,53.34,46.3632845371814,446914,0.0,1.0
2016-03-30,52.28,53.25,51.68,52.26,45.4245453676996,547393,0.0,1.0
2016-03-29,46.85,52.48,46.85,51.88,45.0942482525116,1597780,0.0,1.0
2016-03-28,47.27,47.44,46.2,46.55,40.4613966105323,504449,0.0,1.0
2016-03-24,46.92,47.27,46.59,47.24,41.0611466354789,132883,0.0,1.0
2016-03-23,47.6,47.83,47.06,47.07,40.913382136579,248501,0.0,1.0
2016-03-22,47.7,48.25,47.24,47.54,41.3219075158905,335479,0.0,1.0
2016-03-21,47.23,48.25,47.23,48.06,41.7738930419373,266958,0.0,1.0
2016-03-18,47.97,48.025,47.38,47.49,41.2784473691553,481037,0.0,1.0
2016-03-17,48.11,48.24,47.57,47.73,41.4870560734845,190364,0.0,1.0
2016-03-16,45.9,48.26,45.9,48.22,41.9129655114901,448204,0.0,1.0
2016-03-15,46.07,46.39,45.84,45.97,39.9572589084032,199575,0.0,1.0
2016-03-14,45.69,46.65,45.51,46.35,40.2875560235912,199395,0.0,1.0
2016-03-11,45.56,46.03,45.3,45.95,39.9398748497091,253250,0.0,1.0
2016-03-10,45.28,45.61,44.79,45.21,39.2966646780272,241677,0.0,1.0
2016-03-09,45.72,45.72,44.89,45.14,39.2358204725978,174487,0.0,1.0
2016-03-08,45.61,45.76,45.2,45.5,39.5487335290917,275750,0.0,1.0
2016-03-07,45.57,46.01,45.55,45.93,39.922490791015,229980,0.0,1.0
2016-03-04,45.39,46.13,45.115,45.74,39.757342233421,226587,0.0,1.0
2016-03-03,45.2,45.53,45.06,45.32,39.3922770008448,333231,0.0,1.0
2016-03-02,44.96,45.29,44.69,45.27,39.3488168541095,227447,0.0,1.0
2016-03-01,44.98,45.15,44.17,45.12,39.2184364139037,254732,0.0,1.0
2016-02-29,44.59,45.26,44.45,44.65,38.8099110345922,383653,0.0,1.0
2016-02-26,44.9,45.15,44.445,44.67,38.8272950932863,264361,0.0,1.0
2016-02-25,44.47,44.85,44.255,44.58,38.7490668291628,245507,0.0,1.0
2016-02-24,43.93,44.27,43.29,44.23,38.444845802016,287258,0.0,1.0
2016-02-23,44.08,44.52,44.07,44.23,38.444845802016,315234,0.0,1.0
2016-02-22,43.39,44.41,43.39,44.32,38.5230740661394,257779,0.0,1.0
2016-02-19,42.39,43.12,42.24,43.03,37.4018022803696,201305,0.0,1.0
2016-02-18,43.14,43.34,42.36,42.44,36.8889725488934,300230,0.0,1.0
2016-02-17,43.76,43.805,42.84,43.01,37.3844182216755,344686,0.0,1.0
2016-02-16,43.13,43.79,42.53,43.53,37.8364037477222,196679,0.0,1.0
2016-02-12,42.27,42.885,41.9,42.71,37.1236573412639,258106,0.0,1.0
2016-02-11,40.79,42.11,40.79,41.73,36.2718384652527,430855,0.0,1.0
2016-02-10,41.05,42.39,40.81,41.53,36.0979978783116,501324,0.0,1.0
2016-02-09,39.95,41.18,39.95,40.85,35.506939882712,520426,0.0,1.0
2016-02-08,40.36,40.865,39.76,40.5,35.2027188555651,347947,0.0,1.0
2016-02-05,41.52,41.69,40.87,40.89,35.5417080001002,422063,0.0,1.0
2016-02-04,41.04,41.9,40.6347,41.75,36.2892225239468,373580,0.0,1.0
2016-02-03,41.22,41.22,39.77,41.05,35.6807804696531,245929,0.0,1.0
2016-02-02,41.96,41.99,40.78,40.89,35.5417080001002,235993,0.0,1.0
2016-02-01,42.26,42.85,41.83,42.43,36.8802805195464,233938,0.0,1.0
2016-01-29,41.46,42.86,41.165,42.62,37.0454290771404,473417,0.0,1.0
2016-01-28,41.26,41.85,40.78,41.23,35.8372369979,224448,0.0,1.0
2016-01-27,43.21,43.32,40.13,40.87,35.5243239414061,495602,0.0,1.0
2016-01-26,41.75,43.43,41.66,43.41,37.7320993955576,443583,0.0,1.0
2016-01-25,42.84,42.98,41.56,41.7,36.2457623772115,309834,0.0,1.0
2016-01-22,43.16,43.46,42.51,42.95,37.3322660455932,439721,0.0,1.0
2016-01-21,44.0,44.03,42.51,42.62,37.0454290771404,441605,0.0,1.0
2016-01-20,42.88,44.35,42.06,43.98,38.2275450683396,375387,0.0,1.0
2016-01-19,43.78,44.18,42.79,42.83,37.2279616934285,307021,0.0,1.0
2016-01-15,43.02,43.63,42.48,43.31,37.6451791020871,276509,0.0,1.0
2016-01-14,43.21,44.36,43.0001,43.92,38.1753928922573,207983,0.0,1.0
2016-01-13,44.02,44.09,42.53,43.12,37.4800305444931,345786,0.31,1.0
2016-01-12,44.7,44.89,43.66,44.24,38.1790594356061,255118,0.0,1.0
2016-01-11,44.25,44.8399,43.445,44.15,38.1013895588158,359794,0.0,1.0
2016-01-08,44.68,44.68,43.78,43.88,37.8683799284448,464844,0.0,1.0
2016-01-07,42.79,44.78,42.79,44.45,38.3602891481169,589821,0.0,1.0
2016-01-06,43.12,43.48,42.68,42.79,36.9277114206507,308280,0.0,1.0
2016-01-05,44.0,44.05,43.4,43.79,37.7907100516544,244299,0.0,1.0
2016-01-04,44.85,45.14,43.55,43.78,37.7820800653444,310357,0.0,1.0
2015-12-31,46.22,46.55,45.74,45.78,39.5080773273519,239336,0.0,1.0
2015-12-30,46.61,47.28,46.43,46.45,40.0862864101244,152749,0.0,1.0
2015-12-29,45.64,46.88,45.64,46.74,40.3365560131155,325647,0.0,1.0
2015-12-28,45.01,45.47,44.88,45.45,39.2232877791206,354912,0.0,1.0
2015-12-24,45.0,45.37,44.82,45.01,38.843568381479,214900,0.0,1.0
2015-12-23,45.0,45.07,44.89,45.0,38.834938395169,340285,0.0,1.0
2015-12-22,44.99,45.0847,44.37,44.9,38.7486385320686,162273,0.0,1.0
2015-12-21,45.24,45.52,44.62,44.88,38.7313785594485,182429,0.0,1.0
2015-12-18,46.7,46.7,44.78,44.84,38.6968586142084,715966,0.0,1.0
2015-12-17,47.5,47.7,46.72,46.91,40.4832657803861,392155,0.0,1.0
2015-12-16,47.36,47.46,46.465,47.31,40.8284652327876,228989,0.0,1.0
2015-12-15,46.6,47.4,46.37,47.03,40.5868256161066,260484,0.0,1.0
2015-12-14,46.97,47.5,46.11,46.3,39.9568366154738,236196,0.0,1.0
2015-12-11,48.25,48.69,46.87,46.98,40.5436756845564,350553,0.0,1.0
2015-12-10,48.9,49.47,48.34,48.97,42.2610429602539,298212,0.0,1.0
2015-12-09,48.81,49.12,47.53,47.73,41.1909246578092,328120,0.0,1.0
2015-12-08,49.01,49.16,48.46,49.06,42.3387128370442,384122,0.0,1.0
2015-12-07,49.84,50.03,49.11,49.37,42.6062424126554,356850,0.0,1.0
2015-12-04,50.08,50.97,49.43,49.82,42.994591796607,417390,0.0,1.0
2015-12-03,51.77,52.24,49.885,50.1,43.2362314132881,514187,0.0,1.0
2015-12-02,49.9,52.69,49.335,51.6,44.5307293597937,573888,0.0,1.0
2015-12-01,50.38,50.85,49.82,50.53,43.6073208246197,623532,0.0,1.0
2015-11-30,49.38,50.5,49.26,50.24,43.3570512216286,696439,0.0,1.0
2015-11-27,49.26,49.59,48.6,49.35,42.5889824400353,172611,0.0,1.0
2015-11-25,48.11,49.53,48.09,49.33,42.5717224674152,223246,0.0,1.0
2015-11-24,47.76,48.04,46.96,47.97,41.3980443292501,237516,0.0,1.0
2015-11-23,47.54,48.18,47.52,47.97,41.3980443292501,247443,0.0,1.0
2015-11-20,47.67,47.9,47.25,47.68,41.147774726259,206405,0.0,1.0
2015-11-19,47.1,47.45,47.0,47.38,40.8888751369579,231739,0.0,1.0
2015-11-18,46.08,47.3,45.58,47.18,40.7162754107571,310987,0.0,1.0
2015-11-17,46.0,46.46,45.65,45.94,39.6461571083125,187786,0.0,1.0
2015-11-16,45.13,46.085,45.105,45.86,39.5771172178322,293837,0.0,1.0
2015-11-13,45.83,46.1,45.19,45.3,39.0938379844701,240722,0.0,1.0
2015-11-12,46.15,46.63,45.96,46.1,39.7842368892731,262851,0.0,1.0
2015-11-11,45.99,46.85,45.8,46.72,40.3192960404954,290271,0.0,1.0
2015-11-10,45.47,46.01,45.09,45.99,39.6893070398627,248113,0.0,1.0
2015-11-09,46.0,46.01,45.46,45.64,39.3872575190114,125226,0.0,1.0
2015-11-06,45.62,46.295,45.26,46.19,39.8619067660634,224731,0.0,1.0
2015-11-05,45.81,46.26,45.25,45.99,39.6893070398627,189324,0.0,1.0
2015-11-04,45.47,46.08,45.23,45.81,39.533967286282,169486,0.0,1.0
2015-11-03,45.7,45.71,45.13,45.41,39.1887678338805,242699,0.0,1.0
2015-11-02,45.83,46.45,45.21,45.74,39.4735573821117,281438,0.0,1.0
2015-10-30,45.56,46.17,45.45,45.86,39.5771172178322,256999,0.0,1.0
2015-10-29,44.96,45.64,44.66,45.53,39.2923276696009,208864,0.0,1.0
2015-10-28,43.72,45.29,43.33,45.25,39.0506880529199,266779,0.0,1.0
2015-10-27,43.56,43.66,43.24,43.66,37.6785202296239,236466,0.0,1.0
2015-10-26,43.5,43.8901,43.5,43.79,37.7907100516544,174093,0.0,1.0
2015-10-23,43.22,43.76,42.77,43.67,37.687150215934,151686,0.0,1.0
2015-10-22,41.81,42.83,41.6,42.79,36.9277114206507,208238,0.0,1.0
2015-10-21,42.45,42.51,41.61,41.61,35.9093730360662,140747,0.0,1.0
2015-10-20,42.28,42.58,42.2,42.38,36.5738819819391,158554,0.0,1.0
2015-10-19,42.01,42.92,42.01,42.44,36.6256618997993,175103,0.0,1.0
2015-10-16,42.84,42.84,41.54,42.33,36.5307320503889,214276,0.0,1.0
2015-10-15,42.3,42.69,41.72,42.66,36.8155215986202,171948,0.0,1.0
2015-10-14,42.02,42.97,42.005,42.22,36.4358022009785,221050,0.0,1.0
2015-10-13,42.42,43.0,41.92,41.95,36.2027925706075,374625,0.31,1.0
2015-10-12,42.92,43.06,42.32,43.0,36.8367269412239,162791,0.0,1.0
2015-10-09,43.0,43.26,42.82,42.99,36.8281602605399,135069,0.0,1.0
2015-10-08,42.71,42.95,42.25,42.91,36.7596268150679,180836,0.0,1.0
2015-10-07,41.91,42.89,41.8701,42.85,36.7082267309638,259454,0.0,1.0
2015-10-06,41.62,42.05,41.39,41.71,35.7316251329872,232984,0.0,1.0
2015-10-05,40.75,41.835,40.75,41.62,35.6545250068311,182678,0.0,1.0
2015-10-02,39.7,40.58,39.39,40.57,34.7550235350106,203122,0.0,1.0
2015-10-01,40.2,40.49,39.5,40.15,34.3952229462823,220391,0.0,1.0
2015-09-30,40.1,40.46,39.56,40.21,34.4466230303864,302295,0.0,1.0
2015-09-29,40.2,40.48,39.28,39.89,34.1724892484982,271056,0.0,1.0
2015-09-28,40.55,40.965,40.06,40.25,34.4808897531224,332478,0.0,1.0
2015-09-25,41.58,41.59,40.39,40.84,34.9863239134787,285894,0.0,1.0
2015-09-24,41.35,41.56,40.93,41.31,35.388957905627,157074,0.0,1.0
2015-09-23,41.91,41.94,41.28,41.63,35.6630916875151,161464,0.0,1.0
2015-09-22,41.9,42.275,41.75,41.89,35.8858253852993,151306,0.0,1.0
2015-09-21,42.87,43.24,42.08,42.44,36.3569928229196,196806,0.0,1.0
2015-09-18,42.61,43.44,42.274,42.49,36.3998262263396,761541,0.0,1.0
2015-09-17,42.41,43.41,42.39,43.1,36.922393748064,385445,0.0,1.0
2015-09-16,42.22,42.85,41.8,42.51,36.4169595877076,319197,0.0,1.0
2015-09-15,41.54,42.1799,41.5,42.1,36.0657256796634,248674,0.0,1.0
2015-09-14,41.82,42.22,41.22,41.49,35.5431581579391,480209,0.0,1.0
2015-09-11,40.93,41.7,40.83,41.48,35.5345914772551,386054,0.0,1.0
2015-09-10,41.67,41.875,40.9,41.05,35.1662242078428,509533,0.0,1.0
2015-09-09,42.7,42.88,41.68,41.73,35.7487584943552,277555,0.0,1.0
2015-09-08,43.09,43.09,41.69,42.36,36.2884593774476,355702,0.0,1.0
2015-09-04,42.3,42.93,42.17,42.35,36.2798926967635,320382,0.0,1.0
2015-09-03,42.76,43.5,42.43,42.83,36.6910933695958,302218,0.0,1.0
2015-09-02,43.44,43.71,42.06,42.77,36.6396932854918,500291,0.0,1.0
2015-09-01,46.34,47.07,41.69,42.44,36.3569928229196,724804,0.0,1.0
2015-08-31,48.75,49.16,48.25,48.77,41.7797016958951,431896,0.0,1.0
2015-08-28,48.76,49.53,48.21,49.23,42.1737690073594,211217,0.0,1.0
2015-08-27,48.38,48.92,47.58,48.8,41.8054017379471,212456,0.0,1.0
2015-08-26,47.1,48.33,46.23,48.04,41.1543340059627,182569,0.0,1.0
2015-08-25,48.37,48.39,46.1,46.25,39.6208981635257,207313,0.0,1.0
2015-08-24,45.84,47.55,41.03,47.0,40.2633992148261,484794,0.0,1.0
2015-08-21,50.03,50.73,48.84,48.86,41.8568018220512,269219,0.0,1.0
2015-08-20,51.16,51.63,50.83,51.07,43.7500382532164,217539,0.0,1.0
2015-08-19,51.38,52.1763,50.96,51.77,44.3497059010968,120552,0.0,1.0
2015-08-18,52.34,52.6,51.59,51.65,44.2469057328887,127371,0.0,1.0
2015-08-17,51.41,52.59,51.38,52.57,45.0350403558172,117049,0.0,1.0
2015-08-14,51.15,51.89,50.85,51.74,44.3240058590448,88705,0.0,1.0
2015-08-13,51.51,51.93,50.94,51.26,43.9128051862125,136956,0.0,1.0
2015-08-12,51.44,51.86,50.59,51.59,44.1955056487847,128073,0.0,1.0
2015-08-11,51.71,52.375,51.3001,51.76,44.3411392204128,123364,0.0,1.0
2015-08-10,52.28,52.96,52.0,52.33,44.8294400194011,145577,0.0,1.0
2015-08-07,51.75,52.11,51.34,51.9,44.4610727499889,122407,0.0,1.0
2015-08-06,53.62,53.68,51.6967,52.06,44.5981396409329,203163,0.0,1.0
2015-08-05,53.09,53.89,52.94,53.69,45.9945085924259,130176,0.0,1.0
2015-08-04,53.5,53.99,52.86,52.87,45.2920407763374,92610,0.0,1.0
2015-08-03,53.67,53.78,52.77,53.54,45.8660083821658,108704,0.0,1.0
2015-07-31,53.84,54.34,53.44,53.68,45.9859419117418,168878,0.0,1.0
2015-07-30,53.57,53.98,53.01,53.72,46.0202086344779,113773,0.0,1.0
2015-07-29,53.01,53.88,52.72,53.79,46.0801753992659,147904,0.0,1.0
2015-07-28,52.5,53.21,52.105,53.18,45.5576078775416,248179,0.0,1.0
2015-07-27,52.79,52.92,51.78,51.94,44.4953394727249,126305,0.0,1.0
2015-07-24,53.55,53.8,52.88,52.93,45.3434408604414,239532,0.0,1.0
2015-07-23,53.88,54.72,53.56,53.69,45.9945085924259,199129,0.0,1.0
2015-07-22,53.23,54.21,53.0,53.88,46.157275525422,106334,0.0,1.0
2015-07-21,53.94,54.21,53.07,53.33,45.6861080878016,111058,0.0,1.0
2015-07-20,54.06,54.36,53.71,53.98,46.242942332262,142351,0.0,1.0
2015-07-17,53.96,54.1497,53.53,54.01,46.268642374314,143566,0.0,1.0
2015-07-16,53.88,54.15,53.43,54.05,46.30290909705,121255,0.0,1.0
2015-07-15,53.42,53.85,52.95,53.49,45.8231749787457,155262,0.0,1.0
2015-07-14,52.92,53.49,52.76,53.42,45.7632082139577,148397,0.0,1.0
2015-07-13,52.65,53.22,52.57,52.87,45.2920407763374,173904,0.31,1.0
2015-07-10,52.97,53.26,52.48,52.56,44.7640026928224,166660,0.0,1.0
2015-07-09,52.65,52.65,51.82,52.22,44.4744334212174,176658,0.0,1.0
2015-07-08,51.72,52.16,51.14,52.02,44.3040985555674,259634,0.0,1.0
2015-07-07,52.15,52.28,51.28,52.2,44.4573999346524,223483,0.0,1.0
2015-07-06,51.54,52.29,51.43,52.25,44.4999836510649,208914,0.0,1.0
2015-07-02,52.48,52.52,51.59,51.97,44.2615148391548,148143,0.0,1.0
2015-07-01,53.22,53.95,52.18,52.41,44.6362515435849,300026,0.0,1.0
2015-06-30,53.44,53.44,52.16,52.85,45.0109882480149,330986,0.0,1.0
2015-06-29,53.19,53.43,52.84,53.0,45.1387393972524,570931,0.0,1.0
2015-06-26,53.94,53.94,53.37,53.79,45.8115621165699,672660,0.0,1.0
2015-06-25,53.61,53.95,53.156,53.72,45.7519449135924,203710,0.0,1.0
2015-06-24,53.89,53.97,52.89,53.3,45.3942416957274,243791,0.0,1.0
2015-06-23,53.83,54.17,53.758,53.84,45.8541458329824,313924,0.0,1.0
2015-06-22,53.9,54.18,53.61,53.8,45.8200788598524,255672,0.0,1.0
2015-06-19,53.44,53.99,53.086,53.48,45.5475430748124,613583,0.0,1.0
2015-06-18,52.97,53.9059,52.674,53.37,45.4538588987049,352718,0.0,1.0
2015-06-17,52.82,53.11,52.478,52.78,44.9513710450374,188007,0.0,1.0
2015-06-16,51.8,52.74,51.594,52.62,44.8151031525174,279747,0.0,1.0
2015-06-15,50.52,52.01,50.35,51.97,44.2615148391548,305610,0.0,1.0
2015-06-12,51.08,51.26,50.71,50.82,43.2820893616673,177107,0.0,1.0
2015-06-11,51.0,51.79,50.95,51.38,43.7590269854873,282739,0.0,1.0
2015-06-10,50.6,51.34,50.26,50.83,43.2906061049498,315744,0.0,1.0
2015-06-09,51.55,51.97,48.05,50.46,42.9754866034973,526820,0.0,1.0
2015-06-08,53.54,53.89,53.04,53.22,45.3261077494674,306926,0.0,1.0
2015-06-05,52.86,53.79,52.32,53.66,45.7008444538974,201151,0.0,1.0
2015-06-04,53.55,53.89,52.83,53.11,45.2324235733599,122516,0.0,1.0
2015-06-03,53.05,54.19,52.732,53.75,45.7774951434399,177658,0.0,1.0
2015-06-02,53.25,53.63,52.351,52.79,44.9598877883199,253281,0.0,1.0
2015-06-01,53.15,54.03,53.06,53.62,45.6667774807674,164924,0.0,1.0
2015-05-29,54.05,54.19,52.92,53.0,45.1387393972524,182988,0.0,1.0
2015-05-28,52.84,54.25,52.72,54.19,46.1522318478699,287350,0.0,1.0
2015-05-27,52.0,53.19,51.85,52.99,45.1302226539699,157232,0.0,1.0
2015-05-26,52.23,52.36,51.35,51.84,44.1507971764823,135105,0.0,1.0
2015-05-22,52.48,52.99,52.36,52.48,44.6958687465624,110657,0.0,1.0
2015-05-21,53.28,53.31,52.59,52.65,44.8406533823649,155967,0.0,1.0
2015-05-20,53.57,53.705,53.06,53.3,45.3942416957274,107883,0.0,1.0
2015-05-19,53.61,53.61,52.99,53.4,45.4794091285524,112723,0.0,1.0
2015-05-18,53.09,53.93,52.94,53.7,45.7349114270274,160654,0.0,1.0
2015-05-15,53.33,53.33,52.68,53.21,45.3175910061849,193517,0.0,1.0
2015-05-14,52.07,53.27,51.94,53.22,45.3261077494674,204568,0.0,1.0
2015-05-13,51.25,51.92,50.83,51.92,44.2189311227423,174105,0.0,1.0
2015-05-12,51.1,51.23,50.14,50.92,43.3672567944923,206158,0.0,1.0
2015-05-11,51.3,52.03,51.23,51.34,43.7249600123573,224669,0.0,1.0
2015-05-08,50.66,51.43,50.66,51.41,43.7845772153348,444585,0.0,1.0
2015-05-07,49.79,50.17,49.76,50.05,42.6263001289147,218635,0.0,1.0
2015-05-06,50.06,50.165,49.32,49.83,42.4389317766997,196431,0.0,1.0
2015-05-05,50.92,51.06,49.47,50.1,42.6688838453273,198267,0.0,1.0
2015-05-04,50.95,51.49,50.86,50.87,43.3246730780798,182124,0.0,1.0
2015-05-01,50.33,50.7693,50.09,50.67,43.1543382124298,203514,0.0,1.0
2015-04-30,51.38,51.8,50.07,50.1,42.6688838453273,273050,0.0,1.0
2015-04-29,52.05,52.35,51.27,51.49,43.8527111615948,146983,0.0,1.0
2015-04-28,51.36,52.39,51.25,52.27,44.5170171376299,200075,0.0,1.0
2015-04-27,52.45,52.45,51.089,51.43,43.8016107018998,186390,0.0,1.0
2015-04-24,52.28,52.7436,51.6425,52.39,44.6192180570199,136508,0.0,1.0
2015-04-23,52.02,52.5281,52.02,52.4,44.6277348003024,111187,0.0,1.0
2015-04-22,52.05,52.33,51.54,52.19,44.4488831913699,145658,0.0,1.0
2015-04-21,52.02,52.196,51.78,52.06,44.3381655286973,173285,0.0,1.0
2015-04-20,50.86,51.7,50.83,51.68,44.0145292839623,202750,0.0,1.0
2015-04-17,51.0,51.1,50.15,50.51,43.0180703199098,133641,0.0,1.0
2015-04-16,51.19,51.55,50.88,51.41,43.7845772153348,186718,0.0,1.0
2015-04-15,51.23,51.51,51.12,51.19,43.5972088631198,222740,0.0,1.0
2015-04-14,52.3,52.3899,51.25,51.35,43.7334767556398,208490,0.0,1.0
2015-04-13,51.93,52.87,51.93,52.33,44.5681175973249,201362,0.28,1.0
2015-04-10,52.14,52.49,52.06,52.35,44.3478607911035,207180,0.0,1.0
2015-04-09,52.35,52.77,51.79,52.11,44.14454681613,282519,0.0,1.0
2015-04-08,51.75,52.35,51.75,52.13,44.1614896473778,220861,0.0,1.0
2015-04-07,52.12,52.34,51.79,51.8,43.8819329317892,190042,0.0,1.0
2015-04-06,51.97,52.47,51.92,52.28,44.2885608817362,250309,0.0,1.0
2015-04-02,52.26,52.59,51.85,51.97,44.0259469973954,303383,0.0,1.0
2015-04-01,51.67,52.48,50.5,52.26,44.2716180504884,378293,0.0,1.0
2015-03-31,55.38,55.5,49.21,51.35,43.5007192287138,1141170,0.0,1.0
2015-03-30,54.42,55.99,54.42,55.7,47.1857850251092,315913,0.0,1.0
2015-03-27,52.73,54.46,52.6175,54.36,46.0506153315069,241102,0.0,1.0
2015-03-26,52.8,53.05,52.43,52.67,44.6189460910682,306477,0.0,1.0
2015-03-25,55.09,55.09,52.92,52.96,44.8646171441613,193357,0.0,1.0
2015-03-24,55.32,55.54,54.99,55.1,46.6775000876753,172925,0.0,1.0
2015-03-23,55.05,55.81,54.76,55.42,46.9485853876401,306895,0.0,1.0
2015-03-20,54.3,55.23,54.19,55.05,46.6351430095558,484998,0.0,1.0
2015-03-19,54.14,54.31,53.6,53.88,45.6439873815598,350616,0.0,1.0
2015-03-18,53.35,54.25,53.18,54.21,45.9235440971485,217384,0.0,1.0
2015-03-17,53.29,53.89,53.08,53.55,45.3644306659712,341026,0.0,1.0
