,MUSA_Open,MUSA_High,MUSA_Low,MUSA_Close,MUSA_Adj Close,MUSA_Volume,MUSA_Dividend Amount,MUSA_Split Coefficient
2016-06-23,73.0,73.55,72.9001,73.5,71.9132629825099,254066,0.0,1.0
2016-06-22,72.79,72.98,72.34,72.69,71.1207494720904,210888,0.0,1.0
2016-06-21,72.65,72.65,71.73,72.48,70.9152830064261,195918,0.0,1.0
2016-06-20,72.09,72.65,71.52,72.53,70.964203593489,250276,0.0,1.0
2016-06-17,71.22,72.085,70.8,71.65,70.1032012611814,488572,0.0,1.0
2016-06-16,69.9,71.54,69.9,71.49,69.94665538258,330924,0.0,1.0
2016-06-15,69.19,70.44,68.9,70.35,68.8312659975452,328931,0.0,1.0
2016-06-14,68.91,69.7,68.81,69.42,67.9213430781746,161793,0.0,1.0
2016-06-13,69.86,69.86,68.85,68.99,67.5006260294334,222421,0.0,1.0
2016-06-10,70.32,70.41,69.55,69.97,68.4594695358669,168811,0.0,1.0
2016-06-09,70.39,71.1,70.03,70.86,69.3302559855871,244063,0.0,1.0
2016-06-08,68.6,69.72,68.59,69.49,67.9898319000627,180014,0.0,1.0
2016-06-07,68.9,69.605,68.69,68.72,67.2364548592936,263010,0.0,1.0
2016-06-06,69.62,69.62,68.86,69.08,67.5886830861467,166133,0.0,1.0
2016-06-03,69.8,69.94,69.17,69.62,68.1170254264264,244618,0.0,1.0
2016-06-02,68.54,70.29,68.33,70.04,68.527958357755,567196,0.0,1.0
2016-06-01,67.52,68.58,67.52,68.54,67.0603407458671,274413,0.0,1.0
2016-05-31,68.64,68.64,67.73,67.99,66.5222142881748,354635,0.0,1.0
2016-05-27,67.8,68.65,67.76,68.41,66.9331472195034,198213,0.0,1.0
2016-05-26,67.8,68.11,67.14,67.78,66.3167478225105,192844,0.0,1.0
2016-05-25,66.79,67.79,66.56,67.49,66.0330084175455,231436,0.0,1.0
2016-05-24,66.22,67.0,65.04,66.74,65.2991996116015,345874,0.0,1.0
2016-05-23,66.69,67.19,65.69,65.78,64.3599243399932,265598,0.0,1.0
2016-05-20,65.72,67.19,65.49,66.69,65.2502790245386,480728,0.0,1.0
2016-05-19,63.87,65.75,63.8537,65.4,63.9881278783149,511353,0.0,1.0
2016-05-18,63.55,64.02,62.68,63.64,62.2661232136997,362758,0.0,1.0
2016-05-17,64.85,64.92,63.57,63.76,62.3835326226507,237968,0.0,1.0
2016-05-16,65.16,65.48,63.93,64.91,63.5087061250982,302150,0.0,1.0
2016-05-13,66.01,66.71,65.01,65.15,63.7435249430003,213738,0.0,1.0
2016-05-12,65.07,66.16,65.004,65.9,64.4773337489442,288279,0.0,1.0
2016-05-11,66.33,66.38,64.985,65.15,63.7435249430003,370076,0.0,1.0
2016-05-10,65.68,67.88,65.48,66.47,65.0350284414617,695463,0.0,1.0
2016-05-09,59.75,65.86,59.75,65.3,63.8902867041891,1035231,0.0,1.0
2016-05-06,58.03,58.9,58.03,58.36,57.1001092198541,267795,0.0,1.0
2016-05-05,58.66,58.66,58.04,58.3,57.0414045153786,276840,0.0,1.0
2016-05-04,58.04,59.36,57.52,58.86,57.5893150904834,304158,0.0,1.0
2016-05-03,58.38,59.055,57.99,58.25,56.9924839283157,279168,0.0,1.0
2016-05-02,59.54,59.54,57.56,58.73,57.4621215641198,274973,0.0,1.0
2016-04-29,58.42,58.8,56.92,57.42,56.180402183071,387968,0.0,1.0
2016-04-28,59.7,59.7,58.4,58.6,57.3349280377562,325417,0.0,1.0
2016-04-27,59.98,60.39,58.665,60.14,58.8416821192945,364482,0.0,1.0
2016-04-26,59.66,60.29,59.35,59.97,58.6753521232805,455084,0.0,1.0
2016-04-25,59.54,59.83,59.09,59.73,58.4405333053784,266761,0.0,1.0
2016-04-22,59.0,60.44,58.82,59.54,58.2546350745393,330930,0.0,1.0
2016-04-21,59.66,59.95,59.12,59.17,57.8926227302736,239549,0.0,1.0
2016-04-20,60.18,60.28,59.6,59.66,58.3720444834903,294649,0.0,1.0
2016-04-19,60.64,61.27,60.1,60.27,58.9688756456581,306961,0.0,1.0
2016-04-18,59.64,60.53,59.57,60.53,59.2232626983854,247113,0.0,1.0
2016-04-15,59.5,60.35,59.465,59.77,58.4796697750288,293901,0.0,1.0
2016-04-14,59.95,60.31,59.24,59.47,58.1861462526512,247900,0.0,1.0
2016-04-13,59.64,60.17,59.315,60.03,58.734056827756,206028,0.0,1.0
2016-04-12,59.24,60.1899,58.5168,59.44,58.1567939004134,237247,0.0,1.0
2016-04-11,60.93,61.1,58.96,59.01,57.7360768516722,254563,0.0,1.0
2016-04-08,59.71,60.86,59.24,60.53,59.2232626983854,376758,0.0,1.0
2016-04-07,60.04,60.35,59.31,59.43,58.1470097830008,324242,0.0,1.0
2016-04-06,59.79,60.18,59.56,60.1,58.8025456496441,204491,0.0,1.0
2016-04-05,60.0,60.35,59.57,59.72,58.4307491879659,534533,0.0,1.0
2016-04-04,61.75,61.75,59.66,60.33,59.0275803501336,476533,0.0,1.0
2016-04-01,61.26,62.1,60.51,62.02,60.6810961928607,377443,0.0,1.0
2016-03-31,62.34,62.81,61.36,61.45,60.1234015003433,287695,0.0,1.0
2016-03-30,62.71,62.87,61.89,62.1,60.7593691321614,330784,0.0,1.0
2016-03-29,61.73,62.77,60.72,62.73,61.3757685291543,482015,0.0,1.0
2016-03-28,63.24,63.42,61.85,61.96,60.6223914883852,546365,0.0,1.0
2016-03-24,63.07,63.57,62.41,63.27,61.904110869434,418559,0.0,1.0
2016-03-23,63.82,63.82,62.87,63.01,61.6497238167068,520918,0.0,1.0
2016-03-22,65.33,65.33,63.8201,63.93,62.5498626186647,306440,0.0,1.0
2016-03-21,65.11,65.56,64.88,65.4,63.9881278783149,310732,0.0,1.0
2016-03-18,64.39,65.68,64.31,65.38,63.9685596434897,743320,0.0,1.0
2016-03-17,64.49,64.67,63.94,64.44,63.0488526067066,315102,0.0,1.0
2016-03-16,64.34,64.9,64.06,64.65,63.2543190723709,273531,0.0,1.0
2016-03-15,63.78,64.9,63.25,64.27,62.8825226106927,289986,0.0,1.0
2016-03-14,64.28,64.755,63.91,64.03,62.6477037927906,343177,0.0,1.0
2016-03-11,65.4,65.9,64.12,64.47,63.0782049589444,481786,0.0,1.0
2016-03-10,66.85,67.165,64.06,65.1,63.6946043559373,572547,0.0,1.0
2016-03-09,64.17,66.88,64.17,66.85,65.4068249031399,757096,0.0,1.0
2016-03-08,64.84,65.2,63.54,64.03,62.6477037927906,711730,0.0,1.0
2016-03-07,66.35,66.35,64.8122,65.45,64.0370484653779,495979,0.0,1.0
2016-03-04,67.41,67.99,65.9,66.42,64.9861078543987,560271,0.0,1.0
2016-03-03,66.55,67.39,66.41,67.18,65.7297007777553,587992,0.0,1.0
2016-03-02,65.0,66.52,65.0,66.5,65.0643807936994,459818,0.0,1.0
2016-03-01,63.85,65.02,63.49,65.0,63.5967631818115,536121,0.0,1.0
2016-02-29,64.01,64.59,63.49,63.69,62.3150438007626,564913,0.0,1.0
2016-02-26,65.1,65.22,63.27,63.9,62.520510266427,502091,0.0,1.0
2016-02-25,64.55,65.14,63.87,64.85,63.4500014206227,484317,0.0,1.0
2016-02-24,63.3,64.62,63.3,64.55,63.1564778982451,491695,0.0,1.0
2016-02-23,63.64,64.41,63.46,63.73,62.354180270413,487151,0.0,1.0
2016-02-22,62.32,64.2399,62.32,63.73,62.354180270413,501087,0.0,1.0
2016-02-19,62.45,62.63,61.405,62.26,60.9159150107628,492725,0.0,1.0
2016-02-18,61.86,63.33,61.35,62.91,61.5518826425809,543235,0.0,1.0
2016-02-17,59.72,62.525,59.64,61.9,60.5636867839097,655752,0.0,1.0
2016-02-16,58.74,59.965,58.64,59.28,58.0002480218121,467122,0.0,1.0
2016-02-12,59.43,59.86,57.35,58.29,57.031620397966,454763,0.0,1.0
2016-02-11,58.27,59.8,57.65,59.14,57.8632703780358,409217,0.0,1.0
2016-02-10,59.63,60.92,59.08,59.11,57.8339180257981,565843,0.0,1.0
2016-02-09,57.54,60.014,57.51,59.41,58.1274415481757,889205,0.0,1.0
2016-02-08,57.51,58.32,56.5,58.06,56.8065856974765,588907,0.0,1.0
2016-02-05,57.9,58.95,56.46,57.75,56.5032780576863,549933,0.0,1.0
2016-02-04,57.96,59.1,54.28,57.73,56.4837098228612,1272083,0.0,1.0
2016-02-03,57.81,59.005,56.71,58.63,57.3642803899939,554756,0.0,1.0
2016-02-02,57.77,58.59,57.39,57.53,56.2880274746094,630126,0.0,1.0
2016-02-01,57.56,58.57,56.79,58.17,56.914210989015,693991,0.0,1.0
2016-01-29,55.09,58.0,55.09,57.85,56.6011192318122,776720,0.0,1.0
2016-01-28,54.72,55.38,53.91,54.82,53.6365316557985,618002,0.0,1.0
2016-01-27,54.84,55.75,54.04,54.24,53.0690528458685,899188,0.0,1.0
2016-01-26,56.1,56.1,51.68,54.85,53.6658840080363,1748189,0.0,1.0
2016-01-25,56.71,57.41,56.54,56.81,55.5835710209032,250834,0.0,1.0
2016-01-22,57.65,57.65,55.85,56.61,55.3878886726515,469953,0.0,1.0
2016-01-21,57.21,58.24,56.71,57.18,55.9455833651689,360272,0.0,1.0
2016-01-20,57.12,57.76,55.44,57.22,55.9847198348193,310781,0.0,1.0
2016-01-19,58.76,59.44,57.17,57.51,56.2684592397843,349888,0.0,1.0
2016-01-15,56.57,59.445,56.27,58.27,57.0120521631408,519497,0.0,1.0
2016-01-14,60.5,60.97,57.45,57.71,56.464141588036,594889,0.0,1.0
2016-01-13,64.41,64.5,61.87,62.1,60.7593691321614,329370,0.0,1.0
2016-01-12,63.32,64.42,62.38,64.33,62.9412273151682,318311,0.0,1.0
2016-01-11,62.32,63.11,62.054,62.94,61.5812349948187,250012,0.0,1.0
2016-01-08,62.32,62.94,60.74,62.17,60.8278579540495,258848,0.0,1.0
2016-01-07,61.16,62.675,60.94,62.3,60.9550514804131,354859,0.0,1.0
2016-01-06,61.13,62.93,61.02,62.13,60.7887214843992,400137,0.0,1.0
2016-01-05,60.78,63.16,60.53,62.05,60.7104485450985,314060,0.0,1.0
2016-01-04,60.23,61.17,59.59,60.78,59.4678656337,284399,0.0,1.0
2015-12-31,61.6,61.89,60.74,60.74,59.4287291640497,188464,0.0,1.0
2015-12-30,62.26,62.605,61.38,61.92,60.5832550187349,146098,0.0,1.0
2015-12-29,62.92,63.5,61.75,62.49,61.1409497112523,113615,0.0,1.0
2015-12-28,62.11,62.61,61.28,62.37,61.0235403023012,169570,0.0,1.0
2015-12-24,62.32,62.45,61.29,62.12,60.7789373669866,71077,0.0,1.0
2015-12-23,62.34,62.5,61.51,62.27,60.9256991281754,105526,0.0,1.0
2015-12-22,61.49,62.13,60.585,61.7,60.368004435658,113698,0.0,1.0
2015-12-21,61.21,61.625,60.65,61.44,60.1136173829307,243563,0.0,1.0
2015-12-18,62.21,62.45,60.84,60.94,59.6244115123014,509589,0.0,1.0
2015-12-17,63.31,63.45,62.19,62.46,61.1115973590145,223007,0.0,1.0
2015-12-16,63.49,63.52,62.4,63.16,61.7964855778956,226216,0.0,1.0
2015-12-15,63.01,63.63,62.52,63.12,61.7573491082452,161761,0.0,1.0
2015-12-14,64.75,65.22,62.16,62.63,61.2779273550285,197567,0.0,1.0
2015-12-11,64.48,65.64,64.27,64.78,63.3815125987346,197393,0.0,1.0
2015-12-10,64.77,65.54,64.43,65.0,63.5967631818115,188606,0.0,1.0
2015-12-09,65.0,65.73,64.48,64.81,63.4108649509723,221294,0.0,1.0
2015-12-08,64.48,65.33,64.07,65.09,63.6848202385247,333057,0.0,1.0
2015-12-07,64.76,65.13,64.27,64.83,63.4304331857975,178986,0.0,1.0
2015-12-04,64.32,65.21,63.94,65.04,63.6358996514618,250572,0.0,1.0
2015-12-03,63.84,64.52,63.64,64.29,62.9020908455178,351088,0.0,1.0
2015-12-02,63.25,64.0167,62.66,63.8,62.4226690923011,413297,0.0,1.0
2015-12-01,60.08,63.03,59.64,63.0,61.6399396992942,488699,0.0,1.0
2015-11-30,60.53,60.73,59.46,59.56,58.2742033093645,218132,0.0,1.0
2015-11-27,60.41,61.04,60.24,60.51,59.2036944635602,55762,0.0,1.0
2015-11-25,59.14,61.01,59.14,60.54,59.2330468157979,186855,0.0,1.0
2015-11-24,58.32,59.475,57.73,59.14,57.8632703780358,169057,0.0,1.0
2015-11-23,58.48,59.04,57.94,58.59,57.3251439203436,155177,0.0,1.0
2015-11-20,58.07,59.36,58.07,58.62,57.3544962725814,156340,0.0,1.0
2015-11-19,58.18,58.74,56.75,57.87,56.6206874666374,192728,0.0,1.0
2015-11-18,57.72,58.3,57.2,58.19,56.9337792238401,133721,0.0,1.0
2015-11-17,57.68,58.33,57.15,57.33,56.0923451263577,120773,0.0,1.0
2015-11-16,56.05,57.38,56.05,57.29,56.0532086567074,149214,0.0,1.0
2015-11-13,57.06,57.24,55.7,56.18,54.9671716239103,257107,0.0,1.0
2015-11-12,58.91,59.03,57.57,57.59,56.346732179085,174725,0.0,1.0
2015-11-11,60.3,60.4158,58.91,59.06,57.7849974387352,175011,0.0,1.0
2015-11-10,60.01,60.79,59.82,60.3,58.9982279978959,170717,0.0,1.0
2015-11-09,60.55,60.94,59.931,60.21,58.9101709411826,254327,0.0,1.0
2015-11-06,59.17,61.2,58.38,60.51,59.2036944635602,294324,0.0,1.0
2015-11-05,61.83,61.83,57.36,59.27,57.9904639043995,565741,0.0,1.0
2015-11-04,62.6,62.75,61.48,61.84,60.5049820794342,221106,0.0,1.0
2015-11-03,62.15,62.5885,61.514,62.3,60.9550514804131,349198,0.0,1.0
2015-11-02,61.37,62.25,61.17,62.2,60.8572103062873,302563,0.0,1.0
2015-10-30,60.9,61.5996,60.8,61.37,60.0451285610426,345072,0.0,1.0
2015-10-29,61.53,61.57,60.53,61.04,59.7222526864273,308993,0.0,1.0
2015-10-28,60.04,61.67,59.476,61.6,60.2701632615321,218088,0.0,1.0
2015-10-27,60.18,60.26,59.1,59.8,58.5090221272665,355369,0.0,1.0
2015-10-26,56.85,60.58,56.55,60.43,59.1254215242595,680448,0.0,1.0
2015-10-23,56.3,56.3,55.3163,56.06,54.8497622149592,219036,0.0,1.0
2015-10-22,56.3,56.4895,55.69,55.83,54.6247275144698,149073,0.0,1.0
2015-10-21,55.96,56.305,55.61,55.95,54.7421369234208,190026,0.0,1.0
2015-10-20,56.09,56.58,55.67,55.82,54.6149433970572,159354,0.0,1.0
2015-10-19,55.68,56.59,55.66,56.13,54.9182510368473,245998,0.0,1.0
2015-10-16,55.74,56.38,55.2567,55.71,54.5073181055187,170516,0.0,1.0
2015-10-15,55.18,55.47,54.11,55.41,54.2137945831411,132487,0.0,1.0
2015-10-14,55.4,55.86,54.84,55.1,53.9104869433509,261989,0.0,1.0
2015-10-13,55.47,55.85,55.1,55.24,54.0474645871272,214069,0.0,1.0
2015-10-12,56.32,56.32,55.4215,55.9,54.6932163363579,123861,0.0,1.0
2015-10-09,57.37,57.37,55.88,56.25,55.0356604457984,273065,0.0,1.0
2015-10-08,56.9,57.51,56.5,57.37,56.1314815960081,209584,0.0,1.0
2015-10-07,56.03,57.58,55.72,56.87,55.6422757253787,446573,0.0,1.0
2015-10-06,55.13,56.1,54.902,55.35,54.1550898786656,305205,0.0,1.0
2015-10-05,54.55,55.5,54.2,55.05,53.861566356288,536600,0.0,1.0
2015-10-02,54.58,54.58,53.245,54.17,53.0005640239804,468441,0.0,1.0
2015-10-01,54.86,55.52,54.0,54.96,53.7735092995747,372425,0.0,1.0
2015-09-30,55.04,55.62,54.51,54.95,53.7637251821622,315189,0.0,1.0
2015-09-29,54.49,55.16,54.11,54.74,53.5582587164978,315117,0.0,1.0
2015-09-28,55.62,55.7,54.29,54.57,53.3919287204839,424484,0.0,1.0
2015-09-25,56.19,56.38,55.66,55.88,54.6736481015327,406968,0.0,1.0
2015-09-24,54.65,56.31,54.21,56.05,54.8399780975466,490313,0.0,1.0
2015-09-23,53.62,55.12,53.362,54.92,53.7343728299244,466689,0.0,1.0
2015-09-22,54.2,54.49,53.2,53.96,52.7950975583161,302115,0.0,1.0
2015-09-21,54.44,55.38,54.372,54.53,53.3527922508335,283878,0.0,1.0
2015-09-18,54.66,55.31,53.39,54.3,53.127757550344,641958,0.0,1.0
2015-09-17,54.57,55.73,53.96,55.1,53.9104869433509,406563,0.0,1.0
2015-09-16,53.21,54.92,53.13,54.74,53.5582587164978,344931,0.0,1.0
2015-09-15,53.45,53.64,52.79,53.41,52.2569711006238,249616,0.0,1.0
2015-09-14,53.52,53.65,52.8904,53.08,51.9340952260085,263962,0.0,1.0
2015-09-11,53.06,53.31,52.454,53.29,52.1395616916728,225771,0.0,1.0
2015-09-10,52.87,53.88,52.78,53.09,51.9438793434211,525032,0.0,1.0
2015-09-09,53.98,54.36,52.91,52.99,51.8460381692952,655796,0.0,1.0
2015-09-08,51.79,53.6,50.85,53.34,52.1884822787357,753229,0.0,1.0
2015-09-04,49.3,49.59,48.91,49.4,48.3335400181767,375220,0.0,1.0
2015-09-03,49.26,49.91,48.98,49.7,48.6270635405543,260741,0.0,1.0
2015-09-02,49.86,49.96,48.6,49.2,48.137857669925,413828,0.0,1.0
2015-09-01,50.34,50.66,49.16,49.35,48.2846194311138,386921,0.0,1.0
2015-08-31,50.32,51.28,50.2,51.11,50.006624095729,495452,0.0,1.0
2015-08-28,50.14,50.4,49.765,50.25,49.1651899982466,391273,0.0,1.0
2015-08-27,49.84,50.94,49.56,50.1,49.0184282370578,605836,0.0,1.0
2015-08-26,49.63,49.63,47.73,49.44,48.3726764878271,569399,0.0,1.0
2015-08-25,48.99,49.93,48.5,48.7,47.6486517992957,772644,0.0,1.0
2015-08-24,48.41,50.76,47.97,48.85,47.7954135604845,759520,0.0,1.0
2015-08-21,50.65,51.19,50.4,50.51,49.4195770509738,741061,0.0,1.0
2015-08-20,50.75,51.91,50.71,51.25,50.1436017395052,489367,0.0,1.0
2015-08-19,50.29,51.95,50.29,51.5,50.3882046748199,476473,0.0,1.0
2015-08-18,51.12,51.66,50.525,51.51,50.3979887922324,490853,0.0,1.0
2015-08-17,49.81,51.07,49.48,51.07,49.9674876260786,542233,0.0,1.0
2015-08-14,50.19,50.54,49.14,50.02,48.9401552977571,230329,0.0,1.0
2015-08-13,49.26,50.68,49.26,50.38,49.2923835246102,523167,0.0,1.0
2015-08-12,49.31,49.69,48.34,49.37,48.3041876659389,397382,0.0,1.0
2015-08-11,49.51,49.94,48.9501,49.56,48.4900858967781,645646,0.0,1.0
2015-08-10,50.0,50.36,49.51,49.95,48.871666475869,283521,0.0,1.0
2015-08-07,50.76,51.45,49.24,49.79,48.7151205972676,523978,0.0,1.0
2015-08-06,53.24,53.298,48.87,50.71,49.6152593992255,912434,0.0,1.0
2015-08-05,52.8,54.095,52.59,53.78,52.6189834448895,520284,0.0,1.0
2015-08-04,52.97,53.21,52.01,52.79,51.6503558210435,327369,0.0,1.0
2015-08-03,54.79,55.12,52.7,52.94,51.7971175822323,495485,0.0,1.0
2015-07-31,54.26,55.04,54.08,54.76,53.577826951323,256243,0.0,1.0
2015-07-30,53.11,54.16,52.9,54.08,52.9125069672671,360605,0.0,1.0
2015-07-29,52.95,53.56,52.88,53.19,52.0417205175469,380820,0.0,1.0
2015-07-28,53.16,53.48,52.82,53.03,51.8851746389456,339492,0.0,1.0
2015-07-27,53.26,53.5,52.79,53.05,51.9047428737707,252367,0.0,1.0
2015-07-24,55.14,55.25,53.77,53.9,52.7363928538406,239891,0.0,1.0
2015-07-23,56.16,56.33,55.01,55.02,53.8322140040503,187138,0.0,1.0
2015-07-22,55.97,56.48,55.86,56.24,55.0258763283858,214879,0.0,1.0
2015-07-21,56.49,56.67,56.0,56.38,55.162853972162,278120,0.0,1.0
2015-07-20,57.03,57.18,56.6101,56.71,55.4857298467774,388225,0.0,1.0
2015-07-17,57.33,57.33,56.59,56.95,55.7205486646794,261093,0.0,1.0
2015-07-16,56.49,57.36,55.82,57.29,56.0532086567074,373151,0.0,1.0
2015-07-15,55.99,56.41,55.64,56.19,54.9769557413229,218594,0.0,1.0
2015-07-14,56.32,56.32,55.26,56.03,54.8204098627215,322330,0.0,1.0
2015-07-13,56.13,56.42,55.5,56.3,55.0845810328613,265849,0.0,1.0
2015-07-10,55.85,55.96,55.23,55.4,54.2040104657285,253360,0.0,1.0
2015-07-09,56.28,56.28,55.038,55.12,53.9300551781761,235632,0.0,1.0
2015-07-08,56.31,56.825,55.2701,55.61,54.4094769313929,322193,0.0,1.0
2015-07-07,56.99,57.04,55.75,56.71,55.4857298467774,301630,0.0,1.0
2015-07-06,57.01,57.3,56.75,56.93,55.7009804298543,706668,0.0,1.0
2015-07-02,56.77,57.49,56.77,57.4,56.1608339482458,387175,0.0,1.0
2015-07-01,56.15,56.74,55.91,56.55,55.329183968176,360160,0.0,1.0
2015-06-30,57.2,57.21,55.655,55.82,54.6149433970572,747014,0.0,1.0
2015-06-29,57.53,58.14,57.15,57.22,55.9847198348193,404327,0.0,1.0
2015-06-26,58.2,58.49,57.9,58.21,56.9533474586653,736515,0.0,1.0
2015-06-25,58.37,58.5,57.84,58.2,56.9435633412527,224992,0.0,1.0
2015-06-24,58.2,58.74,58.01,58.3,57.0414045153786,206640,0.0,1.0
2015-06-23,58.24,58.5,57.9201,58.47,57.2077345113926,197305,0.0,1.0
2015-06-22,59.03,59.172,57.88,58.26,57.0022680457282,282561,0.0,1.0
2015-06-19,58.89,59.38,58.73,58.8,57.5306103860079,476963,0.0,1.0
2015-06-18,57.8,59.24,57.3,59.0,57.7262927342596,397868,0.0,1.0
2015-06-17,57.54,57.74,57.06,57.58,56.3369480616724,305157,0.0,1.0
2015-06-16,56.29,57.35,56.22,57.24,56.0042880696444,321290,0.0,1.0
2015-06-15,56.67,56.95,56.035,56.56,55.3389680855886,302341,0.0,1.0
2015-06-12,56.68,57.56,56.68,57.17,55.9357992477563,231383,0.0,1.0
2015-06-11,57.02,57.46,56.73,57.06,55.8281739562179,352782,0.0,1.0
2015-06-10,56.89,57.74,56.81,56.98,55.7499010169172,341414,0.0,1.0
2015-06-09,57.71,57.99,56.65,56.85,55.6227074905536,300455,0.0,1.0
2015-06-08,58.31,58.31,57.06,57.11,55.8770945432808,370182,0.0,1.0
2015-06-05,58.29,58.91,57.86,58.67,57.4034168596443,218059,0.0,1.0
2015-06-04,59.21,59.37,58.38,58.6,57.3349280377562,344325,0.0,1.0
2015-06-03,58.71,59.38,58.54,59.25,57.9708956695743,330887,0.0,1.0
2015-06-02,57.4,59.08,57.2001,58.57,57.3055756855184,364582,0.0,1.0
2015-06-01,58.63,58.75,57.47,57.67,56.4250051183856,733872,0.0,1.0
2015-05-29,59.66,59.94,58.18,58.23,56.9729156934905,645358,0.0,1.0
2015-05-28,59.38,59.83,59.14,59.64,58.3524762486652,240634,0.0,1.0
2015-05-27,58.83,59.77,58.65,59.41,58.1274415481757,357219,0.0,1.0
2015-05-26,60.07,60.69,58.54,58.55,57.2860074506932,387510,0.0,1.0
2015-05-22,60.31,60.82,59.965,60.24,58.9395232934204,242241,0.0,1.0
2015-05-21,60.25,60.575,59.91,60.43,59.1254215242595,300601,0.0,1.0
2015-05-20,60.54,60.73,59.83,60.38,59.0765009371966,454867,0.0,1.0
2015-05-19,59.76,60.501,59.62,60.3,58.9982279978959,504927,0.0,1.0
2015-05-18,59.25,60.12,58.95,59.87,58.5775109491547,389967,0.0,1.0
2015-05-15,59.03,59.55,58.78,59.25,57.9708956695743,686542,0.0,1.0
2015-05-14,58.75,59.47,57.8601,58.7,57.432769211882,782082,0.0,1.0
2015-05-13,59.63,59.66,58.13,58.3,57.0414045153786,580081,0.0,1.0
2015-05-12,59.81,60.1,59.17,59.41,58.1274415481757,513794,0.0,1.0
2015-05-11,59.76,60.5323,59.17,60.23,58.9297391760078,390374,0.0,1.0
2015-05-08,60.57,61.25,59.95,60.0,58.7047044755183,320295,0.0,1.0
2015-05-07,60.6,61.27,60.23,60.34,59.0373644675462,554926,0.0,1.0
2015-05-06,61.05,61.56,59.76,60.6,59.2917515202735,417400,0.0,1.0
2015-05-05,65.25,65.92,60.27,60.98,59.6635479819517,950065,0.0,1.0
2015-05-04,66.26,66.72,66.02,66.25,64.8197778583848,339324,0.0,1.0
2015-05-01,65.48,67.3,65.35,66.26,64.8295619757973,690173,0.0,1.0
2015-04-30,66.38,66.93,65.15,65.33,63.9196390564268,495870,0.0,1.0
2015-04-29,68.19,68.376,65.95,66.62,65.1817902026505,390291,0.0,1.0
2015-04-28,68.62,69.326,68.23,68.55,67.0701248632796,349505,0.0,1.0
2015-04-27,68.97,69.45,67.68,68.78,67.2951595637691,474786,0.0,1.0
2015-04-24,68.91,69.2,68.53,69.0,67.510410146846,507426,0.0,1.0
2015-04-23,69.66,70.54,68.96,69.01,67.5201942642586,363777,0.0,1.0
2015-04-22,70.15,70.44,69.38,69.77,68.2637871876152,213706,0.0,1.0
2015-04-21,70.14,70.5,69.42,70.07,68.5573107099927,287182,0.0,1.0
2015-04-20,69.72,70.6399,69.52,69.92,68.410548948804,461969,0.0,1.0
2015-04-17,69.79,69.82,68.61,69.34,67.843070138874,322764,0.0,1.0
2015-04-16,70.27,70.9299,69.81,70.11,68.5964471796431,445060,0.0,1.0
2015-04-15,71.6,71.79,70.33,70.41,68.8899707020207,392408,0.0,1.0
2015-04-14,71.66,72.48,71.5,71.92,70.3673724313212,253455,0.0,1.0
2015-04-13,72.31,72.68,71.91,72.11,70.5532706621604,172580,0.0,1.0
2015-04-10,71.59,72.56,71.22,72.31,70.7489530104121,176710,0.0,1.0
2015-04-09,71.79,72.12,71.24,71.55,70.0053600870555,176348,0.0,1.0
2015-04-08,71.64,72.02,71.13,71.75,70.2010424353073,426681,0.0,1.0
2015-04-07,72.01,72.62,71.58,71.64,70.0934171437688,247133,0.0,1.0
2015-04-06,72.08,72.645,71.84,72.47,70.9054988890135,580196,0.0,1.0
2015-04-02,73.0,73.64,72.065,72.44,70.8761465367757,467498,0.0,1.0
2015-04-01,72.29,73.6,71.75,73.47,71.8839106302721,528840,0.0,1.0
2015-03-31,72.96,73.97,72.3,72.37,70.8076577148876,344944,0.0,1.0
2015-03-30,71.2,73.89,70.9,73.48,71.8936947476847,353983,0.0,1.0
2015-03-27,68.69,71.25,68.69,71.16,69.6237795079647,384499,0.0,1.0
2015-03-26,68.68,69.15,68.51,68.64,67.1581819199929,359101,0.0,1.0
2015-03-25,70.92,71.11,69.27,69.29,67.794149551811,402287,0.0,1.0
2015-03-24,70.52,71.27,70.52,71.03,69.4965859816011,183661,0.0,1.0
2015-03-23,70.92,71.17,70.5,70.65,69.1247895199228,207432,0.0,1.0
2015-03-20,70.86,71.54,70.038,70.89,69.3596083378248,379902,0.0,1.0
2015-03-19,70.21,71.13,70.16,70.64,69.1150054025102,278121,0.0,1.0
2015-03-18,71.24,71.24,70.06,70.6,69.0758689328598,331937,0.0,1.0
2015-03-17,70.94,71.91,70.58,70.95,69.4183130423004,353117,0.0,1.0
2015-03-16,70.25,71.31,70.15,71.1,69.5650748034892,412521,0.0,1.0
2015-03-13,70.17,70.85,69.3,70.03,68.5181742403424,276457,0.0,1.0
2015-03-12,68.7,70.92,68.69,70.19,68.6747201189438,338269,0.0,1.0
2015-03-11,68.45,69.002,68.14,68.49,67.0114201588041,327751,0.0,1.0
2015-03-10,69.58,69.91,68.15,68.43,66.9527154543286,296742,0.0,1.0
2015-03-09,69.31,70.475,69.31,69.95,68.4399013010417,329996,0.0,1.0
2015-03-06,70.31,70.47,69.215,69.32,67.8235019040488,247626,0.0,1.0
2015-03-05,71.08,71.19,70.31,70.52,68.9975959935591,201642,0.0,1.0
2015-03-04,70.81,71.06,69.73,70.68,69.1541418721605,412303,0.0,1.0
