,GD_Open,GD_High,GD_Low,GD_Close,GD_Adj Close,GD_Volume,GD_Dividend Amount,GD_Split Coefficient
2023-06-01,205.37,206.595,203.965,205.33,199.777442574463,1137168,0.0,1.0
2023-05-31,204.99,205.85,202.91,204.18,198.658541006447,1599147,0.0,1.0
2023-05-30,204.08,205.85,202.35,205.24,199.689876364792,1379401,0.0,1.0
2023-05-26,204.71,207.225,204.52,205.25,199.699605943644,1146523,0.0,1.0
2023-05-25,205.55,206.32,202.88,204.35,198.823943846936,1502346,0.0,1.0
2023-05-24,206.8,208.46,205.84,206.53,200.94499203674,1598571,0.0,1.0
2023-05-23,212.04,212.04,206.4675,206.95,201.353634348537,1798193,0.0,1.0
2023-05-22,210.49,213.93,208.77,212.52,206.773009769273,1239305,0.0,1.0
2023-05-19,211.74,211.96,209.1,210.65,204.953578523891,1035338,0.0,1.0
2023-05-18,210.92,211.7,208.87,210.93,205.226006731756,774217,0.0,1.0
2023-05-17,208.85,211.4887,208.61,211.32,205.605460306996,1068534,0.0,1.0
2023-05-16,210.11,210.36,207.56,207.59,201.976327395084,942536,0.0,1.0
2023-05-15,210.21,211.51,209.37,210.21,204.525477054389,787179,0.0,1.0
2023-05-12,208.85,210.325,208.11,209.96,204.282237583082,1137802,0.0,1.0
2023-05-11,210.1,210.6,206.56,208.05,202.423888022291,1491095,0.0,1.0
2023-05-10,212.0,212.55,208.935,211.53,205.809781462894,1263083,0.0,1.0
2023-05-09,211.13,211.79,209.45,211.2,205.488705360768,1047148,0.0,1.0
2023-05-08,212.91,213.04,210.0,210.71,205.011955997005,719345,0.0,1.0
2023-05-05,209.23,212.51,209.01,211.92,206.189235038134,1050387,0.0,1.0
2023-05-04,209.52,209.835,205.4,208.85,203.202254330475,1402019,0.0,1.0
2023-05-03,213.25,213.77,209.71,210.01,204.330885477343,1230242,0.0,1.0
2023-05-02,217.55,217.55,211.89,213.01,207.249759133036,2609208,0.0,1.0
2023-05-01,218.05,220.42,218.0,218.13,212.231303505418,1845444,0.0,1.0
2023-04-28,215.21,218.6,214.92,218.34,212.435624661317,2209505,0.0,1.0
2023-04-27,215.17,216.97,214.0312,215.69,209.857286265455,1643878,0.0,1.0
2023-04-26,216.51,216.72,210.11,214.83,209.020542484156,2764250,0.0,1.0
2023-04-25,223.88,224.085,221.9,222.74,216.716639356333,994035,0.0,1.0
2023-04-24,225.05,225.715,223.7,224.5,218.429045234339,791559,0.0,1.0
2023-04-21,228.34,228.34,224.65,225.02,218.934983334659,913343,0.0,1.0
2023-04-20,228.73,228.73,226.5001,227.52,221.367378047737,651743,0.0,1.0
2023-04-19,230.1,230.63,228.55,228.8,222.612764140832,557054,0.0,1.0
2023-04-18,229.8,232.03,229.1,229.96,223.7413952877,972040,0.0,1.0
2023-04-17,227.11,229.48,226.82,229.46,223.254916345084,1577258,0.0,1.0
2023-04-14,227.69,228.5,226.23,227.69,221.532780888226,1130446,0.0,1.0
2023-04-13,227.77,229.47,226.0,228.77,222.583575404275,901910,1.32,1.0
2023-04-12,228.42,231.07,228.42,229.24,221.76130568767,944834,0.0,1.0
2023-04-11,229.65,230.16,228.015,228.27,220.822950834603,1145880,0.0,1.0
2023-04-10,226.9,230.42,226.66,229.05,221.577504221606,911202,0.0,1.0
2023-04-06,229.36,231.08,226.5202,227.71,220.281220197781,1511484,0.0,1.0
2023-04-05,229.05,230.75,228.07,228.98,221.509787892003,1332220,0.0,1.0
2023-04-04,231.9,232.5215,228.42,229.32,221.838695778645,1437550,0.0,1.0
2023-04-03,228.71,233.345,228.21,232.36,224.779519235679,1027969,0.0,1.0
2023-03-31,227.55,228.3,226.64,228.21,220.764908266372,1323622,0.0,1.0
2023-03-30,227.28,227.71,225.46,226.49,219.101021310419,935758,0.0,1.0
2023-03-29,226.11,226.8,225.395,226.8,219.400907912945,722836,0.0,1.0
2023-03-28,225.02,226.47,224.82,225.5,218.143318934608,662875,0.0,1.0
2023-03-27,225.01,225.6826,223.68,225.03,217.688652150133,865101,0.0,1.0
2023-03-24,220.1,223.75,219.66,223.5,216.208566660244,1370716,0.0,1.0
2023-03-23,219.96,221.77,219.1,220.11,212.929161555196,1472782,0.0,1.0
2023-03-22,222.62,223.2339,219.23,219.23,212.077870554475,1044027,0.0,1.0
2023-03-21,222.01,222.99,221.47,222.37,215.115431625228,892968,0.0,1.0
2023-03-20,219.15,221.205,219.0,219.91,212.735686327759,983060,0.0,1.0
2023-03-17,219.15,219.99,216.6,218.15,211.033104326319,2413857,0.0,1.0
2023-03-16,215.78,227.79,215.4625,220.05,212.871118986965,2634289,0.0,1.0
2023-03-15,217.05,217.85,212.77,216.75,209.678777734263,1419779,0.0,1.0
2023-03-14,221.27,221.82,217.93,219.83,212.658296236785,1070701,0.0,1.0
2023-03-13,218.0,220.51,216.93,218.79,211.652225054115,1580768,0.0,1.0
2023-03-10,222.27,224.11,220.649,220.93,213.722409987685,1544453,0.0,1.0
2023-03-09,228.21,229.16,222.41,222.87,215.599119693819,1653419,0.0,1.0
2023-03-08,229.83,230.53,224.62,227.06,219.652425708613,1441958,0.0,1.0
2023-03-07,232.78,233.775,229.98,229.99,222.486837790557,1032550,0.0,1.0
2023-03-06,231.0,233.4,230.54,232.6,225.011689508603,1136578,0.0,1.0
2023-03-03,231.0,231.37,229.55,231.04,223.502582734598,1576839,0.0,1.0
2023-03-02,227.2,230.754,227.2,230.25,222.738355586224,1095618,0.0,1.0
2023-03-01,227.2,228.5,226.55,227.69,220.261872675038,899086,0.0,1.0
2023-02-28,230.58,231.0785,227.8,227.91,220.474695425218,1049330,0.0,1.0
2023-02-27,232.24,232.978,229.55,230.62,223.096284756982,985609,0.0,1.0
2023-02-24,230.54,232.005,229.8181,231.95,224.382895019434,667306,0.0,1.0
2023-02-23,233.85,234.83,230.28,231.37,223.821816859869,788426,0.0,1.0
2023-02-22,233.38,234.78,232.36,233.65,226.027434452644,704154,0.0,1.0
2023-02-21,236.62,237.76,232.59,233.52,225.90167555481,1064036,0.0,1.0
2023-02-17,231.82,236.06,231.25,235.26,227.584910033508,1504268,0.0,1.0
2023-02-16,230.63,233.16,230.19,231.3,223.754100530266,881223,0.0,1.0
2023-02-15,231.09,232.48,230.7,232.47,224.885930610769,631162,0.0,1.0
2023-02-14,232.874,233.175,231.0,232.07,224.498980155896,730631,0.0,1.0
2023-02-13,235.0,235.655,231.7,232.88,225.282554827014,784774,0.0,1.0
2023-02-10,229.71,233.27,229.08,233.22,225.611462713656,851682,0.0,1.0
2023-02-09,230.39,230.575,227.57,228.66,221.200227528104,1095505,0.0,1.0
2023-02-08,230.34,231.62,228.83,229.12,221.645220551208,1138819,0.0,1.0
2023-02-07,231.77,232.08,228.46,231.96,224.392568780806,1186162,0.0,1.0
2023-02-06,232.25,235.65,231.2,232.35,224.769845474307,1099108,0.0,1.0
2023-02-03,233.73,234.87,230.95,231.54,223.98627080319,1650136,0.0,1.0
2023-02-02,228.31,232.56,227.56,231.41,223.860511905356,1541242,0.0,1.0
2023-02-01,231.2,232.83,228.5537,230.45,222.931830813661,1137836,0.0,1.0
2023-01-31,228.96,233.2,227.84,233.06,225.456682531707,1303209,0.0,1.0
2023-01-30,228.65,230.1,226.37,228.07,220.629475607167,1137967,0.0,1.0
2023-01-27,227.36,229.13,226.02,227.49,220.068397447601,1324473,0.0,1.0
2023-01-26,227.0,229.9429,223.41,228.11,220.668170652654,1429844,0.0,1.0
2023-01-25,224.86,229.13,220.33,226.88,219.47829800392,2727618,0.0,1.0
2023-01-24,232.0,235.72,230.489,235.45,227.768711499572,1443532,0.0,1.0
2023-01-23,232.79,234.18,231.56,232.45,224.866583088025,1264529,0.0,1.0
2023-01-20,232.11,232.79,228.26,232.79,225.195490974667,1500149,0.0,1.0
2023-01-19,235.82,236.98,231.48,231.55,223.995944564561,1200383,1.26,1.0
2023-01-18,241.2,242.0,236.76,237.0,228.027313525197,1697884,0.0,1.0
2023-01-17,240.85,242.82,239.9046,241.14,232.010575457662,1339067,0.0,1.0
2023-01-13,243.98,245.3299,238.89,240.29,231.192755978774,1459606,0.0,1.0
2023-01-12,248.84,250.2599,247.19,247.7,238.322217553549,685548,0.0,1.0
2023-01-11,248.63,249.0,244.75,248.69,239.274736711313,856423,0.0,1.0
2023-01-10,246.24,248.92,245.72,247.54,238.168275063406,1274212,0.0,1.0
2023-01-09,248.55,249.62,244.5487,245.21,235.92648755069,1571454,0.0,1.0
2023-01-06,247.32,251.94,245.0,248.25,238.851394863418,1074833,0.0,1.0
2023-01-05,244.55,246.47,243.79,244.62,235.358824618285,945813,0.0,1.0
2023-01-04,247.49,248.76,242.96,245.22,235.936108956324,1076681,0.0,1.0
2023-01-03,247.85,249.41,246.32,248.6,239.188144060607,777907,0.0,1.0
2022-12-30,248.66,249.68,244.69,248.11,238.716695184542,725360,0.0,1.0
2022-12-29,247.53,250.3,246.78,249.23,239.794292615548,458065,0.0,1.0
2022-12-28,249.24,250.0,246.92,246.97,237.619854942269,384705,0.0,1.0
2022-12-27,249.24,249.79,247.84,248.74,239.322843739483,590919,0.0,1.0
2022-12-23,246.59,248.585,246.07,247.9,238.514645666229,581602,0.0,1.0
2022-12-22,248.5,250.0,242.54,246.59,237.254241528178,612717,0.0,1.0
2022-12-21,248.14,250.479,246.93,249.97,240.506276632462,701245,0.0,1.0
2022-12-20,244.36,249.34,244.0,246.62,237.28310574508,848541,0.0,1.0
2022-12-19,246.0,249.875,243.64,244.3,235.050939637998,1134927,0.0,1.0
2022-12-16,244.38,247.28,242.68,246.14,236.821278274649,2123165,0.0,1.0
2022-12-15,247.88,248.8595,241.92,245.14,235.859137711252,914857,0.0,1.0
2022-12-14,249.0,251.83,247.745,249.02,239.592243097234,768936,0.0,1.0
2022-12-13,253.0,253.94,247.5,248.73,239.313222333849,993467,0.0,1.0
2022-12-12,247.86,249.66,246.37,249.62,240.169527435273,765488,0.0,1.0
2022-12-09,247.27,249.385,246.5,247.04,237.687204781707,748246,0.0,1.0
2022-12-08,248.41,249.1,246.5537,247.68,238.302974742281,768943,0.0,1.0
2022-12-07,247.99,249.03,245.14,246.21,236.888628114087,898703,0.0,1.0
2022-12-06,251.27,251.47,246.51,248.28,238.88025908032,847566,0.0,1.0
2022-12-05,252.62,254.11,250.5395,250.91,241.410688762055,966917,0.0,1.0
2022-12-02,250.64,256.86,250.58,255.74,246.057827683265,1059131,0.0,1.0
2022-12-01,253.19,253.56,250.37,252.27,242.719199928276,833860,0.0,1.0
2022-11-30,250.19,252.56,247.43,252.39,242.834656795883,1907306,0.0,1.0
2022-11-29,250.72,251.745,249.915,251.22,241.708952336708,598332,0.0,1.0
2022-11-28,252.29,253.54,249.85,250.49,241.006589725428,656353,0.0,1.0
2022-11-25,253.48,253.98,252.45,253.77,244.162410773372,368383,0.0,1.0
2022-11-23,251.19,253.22,251.09,252.29,242.738442739544,941247,0.0,1.0
2022-11-22,252.57,253.2,251.01,251.52,241.997594505728,730040,0.0,1.0
2022-11-21,247.44,252.085,247.44,250.58,241.093182376134,802447,0.0,1.0
2022-11-18,247.88,250.35,247.37,248.22,238.822530646516,1020067,0.0,1.0
2022-11-17,243.0,246.81,242.52,246.52,237.18689168874,669381,0.0,1.0
2022-11-16,246.14,247.24,244.21,244.87,235.599359759135,709046,0.0,1.0
2022-11-15,244.36,247.3,242.305,246.14,236.821278274649,1223376,0.0,1.0
2022-11-14,243.85,246.97,242.79,242.82,233.62697160417,1461205,0.0,1.0
2022-11-11,251.68,251.76,242.75,243.13,233.925235178823,1395379,0.0,1.0
2022-11-10,253.98,254.4,249.62,253.48,243.883390009987,1150573,0.0,1.0
2022-11-09,252.34,252.93,249.45,249.52,240.073313378933,599024,0.0,1.0
2022-11-08,251.84,253.61,250.41,252.54,242.978977880393,883384,0.0,1.0
2022-11-07,249.87,251.83,248.18,251.58,242.055322939532,846883,0.0,1.0
2022-11-04,250.19,252.678,245.0,249.36,239.919370888789,1384992,0.0,1.0
2022-11-03,243.35,251.855,243.01,248.94,239.515271852162,1307878,0.0,1.0
2022-11-02,249.0,251.15,245.955,246.37,237.042570604231,1419807,0.0,1.0
2022-11-01,250.55,251.47,249.2,249.91,240.448548198658,1005291,0.0,1.0
2022-10-31,248.83,250.86,247.4,249.8,240.342712736684,1480947,0.0,1.0
2022-10-28,247.3,252.21,245.4,250.72,241.22788205501,1526907,0.0,1.0
2022-10-27,247.33,249.26,246.06,248.0,238.610859722569,1140330,0.0,1.0
2022-10-26,247.5,248.8,242.81,245.7,236.397936426755,1389183,0.0,1.0
2022-10-25,243.12,246.49,242.05,245.75,236.446043454924,1283078,0.0,1.0
2022-10-24,244.68,246.4104,243.26,243.81,234.579490761933,955250,0.0,1.0
2022-10-21,236.85,243.63,236.33,242.6,233.415300680222,1365935,0.0,1.0
2022-10-20,240.0,241.02,235.87,237.44,228.450655373092,1184123,0.0,1.0
2022-10-19,237.82,241.51,236.26,239.37,230.307586660449,1158880,0.0,1.0
2022-10-18,232.5,238.53,231.82,237.48,228.489140995627,1204592,0.0,1.0
2022-10-17,224.34,229.84,224.34,228.84,220.176246527873,1082893,0.0,1.0
2022-10-14,230.0,230.0,220.94,221.17,212.796628406615,1041692,0.0,1.0
2022-10-13,220.44,229.95,219.75,229.13,220.455267291259,792368,0.0,1.0
2022-10-12,226.23,227.0,223.3,223.32,214.86523061792,833289,0.0,1.0
2022-10-11,226.58,230.54,226.04,227.74,219.117891908136,1138373,0.0,1.0
2022-10-10,226.2,228.715,223.02,225.41,216.87610439542,759812,0.0,1.0
2022-10-07,222.64,224.11,220.835,223.68,215.211601220743,1226920,0.0,1.0
2022-10-06,224.98,226.1,223.185,223.41,214.951823268625,929838,1.26,1.0
2022-10-05,225.49,228.855,224.42,226.68,216.874880039756,984934,0.0,1.0
2022-10-04,222.05,226.93,222.05,226.64,216.836610253266,801541,0.0,1.0
2022-10-03,214.89,221.33,214.3,220.53,210.990900366893,1139962,0.0,1.0
2022-09-30,213.23,215.51,212.03,212.17,202.992514990449,1208759,0.0,1.0
2022-09-29,219.9,220.19,212.61,214.43,205.154757927143,987266,0.0,1.0
2022-09-28,218.26,221.91,215.82,220.45,210.914360793913,952848,0.0,1.0
2022-09-27,222.43,222.98,217.56,218.67,209.211355295101,741702,0.0,1.0
2022-09-26,221.32,224.05,219.23,220.43,210.895225900668,797505,0.0,1.0
2022-09-23,225.82,226.035,219.02,221.9,212.301640554181,920309,0.0,1.0
2022-09-22,228.79,230.53,226.39,228.09,218.223890013534,843522,0.0,1.0
2022-09-21,232.92,236.06,228.2,228.2,218.329131926382,983238,0.0,1.0
2022-09-20,228.15,229.93,225.2201,229.11,219.199769569033,934098,0.0,1.0
2022-09-19,225.8,229.2514,225.8,229.03,219.123229996053,830793,0.0,1.0
2022-09-16,226.51,229.3,225.32,227.45,217.611573429692,3317893,0.0,1.0
2022-09-15,230.37,230.63,227.37,228.46,218.577885538568,983884,0.0,1.0
2022-09-14,228.59,232.41,227.53,230.73,220.749695921885,1057476,0.0,1.0
2022-09-13,232.08,233.6407,227.06,227.98,218.118648100686,1367727,0.0,1.0
2022-09-12,232.16,237.41,230.93,235.44,225.255963281102,1559695,0.0,1.0
2022-09-09,228.66,232.355,227.67,231.61,221.591631224669,994623,0.0,1.0
2022-09-08,226.67,228.1,225.555,227.69,217.841192148633,720809,0.0,1.0
2022-09-07,223.54,227.87,222.49,227.74,217.889029381745,660840,0.0,1.0
2022-09-06,225.14,227.4982,223.66,224.55,214.837013909155,914387,0.0,1.0
2022-09-02,227.3,229.62,224.31,224.88,215.152739647699,930915,0.0,1.0
2022-09-01,228.8,228.8899,223.51,225.37,215.621544532203,1782396,0.0,1.0
2022-08-31,231.23,232.68,228.72,228.93,219.027555529828,1037782,0.0,1.0
2022-08-30,233.96,234.47,230.46,231.12,221.122826340164,659050,0.0,1.0
2022-08-29,230.98,234.96,230.02,233.7,223.59122756878,677864,0.0,1.0
2022-08-26,239.1,239.1,232.36,232.59,222.529240993678,665441,0.0,1.0
2022-08-25,235.0,238.15,234.4,238.01,227.714797063095,551048,0.0,1.0
2022-08-24,234.86,235.2694,232.85,234.49,224.34705585196,783812,0.0,1.0
2022-08-23,234.29,235.5,233.06,234.0,223.878250967456,864889,0.0,1.0
2022-08-22,239.31,239.905,234.29,234.49,224.34705585196,841575,0.0,1.0
2022-08-19,243.06,243.24,241.13,241.67,231.216482526945,724974,0.0,1.0
2022-08-18,243.66,244.08,242.24,243.69,233.149106744698,1026096,0.0,1.0
2022-08-17,239.64,243.45,239.15,242.69,232.192362082444,861098,0.0,1.0
2022-08-16,241.25,242.49,240.71,241.48,231.034701041116,807751,0.0,1.0
2022-08-15,236.7,242.19,235.68,241.25,230.814649768798,1469473,0.0,1.0
2022-08-12,232.0,238.1,232.0,237.95,227.65739238336,1409304,0.0,1.0
2022-08-11,230.81,231.99,229.8,231.82,221.792547603742,1447866,0.0,1.0
2022-08-10,229.01,230.89,228.55,230.46,220.491374863076,877045,0.0,1.0
2022-08-09,226.97,228.19,226.115,227.62,217.774220022275,878406,0.0,1.0
2022-08-08,230.36,230.43,224.72,225.79,216.02337729035,961826,0.0,1.0
2022-08-05,228.99,229.45,225.87,228.76,218.864908937244,699734,0.0,1.0
2022-08-04,231.32,232.84,228.85,229.16,219.247606802146,895067,0.0,1.0
2022-08-03,227.17,231.75,223.88,230.67,220.69229124215,1215343,0.0,1.0
2022-08-02,227.28,229.68,224.02,227.04,217.219308118167,1007336,0.0,1.0
2022-08-01,226.55,228.115,224.59,226.18,216.396507708629,1086357,0.0,1.0
2022-07-29,223.52,227.45,223.39,226.67,216.865312593133,1230163,0.0,1.0
2022-07-28,219.02,223.86,217.4,223.8,214.119455412464,1032349,0.0,1.0
2022-07-27,219.45,222.25,214.795,219.85,210.340313996561,1156041,0.0,1.0
2022-07-26,219.36,219.64,217.12,217.63,208.216340846357,1038136,0.0,1.0
2022-07-25,216.95,220.29,216.95,218.8,209.335732101194,745059,0.0,1.0
2022-07-22,217.76,220.17,216.08,216.76,207.383972990195,834215,0.0,1.0
2022-07-21,215.88,217.01,214.57,216.89,207.508349796288,611437,0.0,1.0
2022-07-20,214.48,217.735,212.68,216.72,207.345703203705,1030306,0.0,1.0
2022-07-19,209.7,215.3,209.0,214.68,205.393944092707,906093,0.0,1.0
2022-07-18,213.97,215.0,208.78,209.79,200.715462694284,1040136,0.0,1.0
2022-07-15,213.11,213.11,210.01,212.77,203.566561787802,857638,0.0,1.0
2022-07-14,209.94,210.91,207.42,210.45,201.346914171372,1044390,0.0,1.0
2022-07-13,213.63,216.32,213.24,213.39,204.159743478399,850149,0.0,1.0
2022-07-12,219.92,221.0,216.14,216.63,207.259596184102,744623,0.0,1.0
2022-07-11,219.68,221.86,218.8,219.75,210.244639530335,652231,0.0,1.0
2022-07-08,221.28,222.15,218.61,221.11,211.545812271001,1118605,0.0,1.0
2022-07-07,220.56,221.94,219.3019,220.58,211.038737600006,951142,0.0,1.0
2022-07-06,214.07,220.71,214.07,219.56,210.062858044507,1095430,0.0,1.0
2022-07-05,220.21,221.04,209.84,214.53,205.250432393369,1613249,0.0,1.0
2022-07-01,221.24,224.48,219.735,223.86,214.176860092199,705833,0.0,1.0
2022-06-30,216.84,222.39,215.65,221.25,211.679756523716,1343257,1.26,1.0
2022-06-29,221.67,221.99,218.96,219.28,208.606970520518,1235550,0.0,1.0
2022-06-28,224.78,228.0,220.05,220.49,209.758076113048,1616946,0.0,1.0
2022-06-27,223.07,226.2476,222.08,223.5,212.621570190331,1277122,0.0,1.0
2022-06-24,217.43,222.725,216.91,222.33,211.508517675241,1675582,0.0,1.0
2022-06-23,216.25,217.85,213.945,216.6,206.057414332106,1181182,0.0,1.0
2022-06-22,213.36,218.905,212.872,216.01,205.496131439881,1129363,0.0,1.0
2022-06-21,211.56,218.47,211.56,216.55,206.009847985308,1233399,0.0,1.0
2022-06-17,212.21,213.39,208.12,209.78,199.569364628759,3063845,0.0,1.0
2022-06-16,214.71,215.68,211.3,211.89,201.576664463666,1338733,0.0,1.0
2022-06-15,217.2,220.705,215.32,217.92,207.313165887593,1276558,0.0,1.0
2022-06-14,218.36,218.87,214.355,215.9,205.391485476924,1182498,0.0,1.0
2022-06-13,220.91,221.65,216.6615,217.53,206.942148382563,1288531,0.0,1.0
2022-06-10,224.45,227.11,222.9,224.63,213.696569627983,1351968,0.0,1.0
2022-06-09,230.73,231.6,226.77,226.89,215.846568503285,823195,0.0,1.0
2022-06-08,233.5,234.33,230.765,231.36,220.098999907092,1024624,0.0,1.0
2022-06-07,228.87,235.82,228.15,235.58,224.113599576905,1341434,0.0,1.0
2022-06-06,231.33,232.41,229.48,229.9,218.710062580569,956924,0.0,1.0
2022-06-03,228.39,231.84,228.39,230.13,218.928867775843,1410440,0.0,1.0
2022-06-02,228.67,230.74,223.839,229.44,218.272452190021,1101724,0.0,1.0
2022-06-01,227.09,228.0,224.22,226.22,215.209179456182,1204096,0.0,1.0
2022-05-31,224.24,226.26,223.4,224.91,213.962941170055,1637274,0.0,1.0
2022-05-27,222.65,226.64,222.13,226.51,215.485064267615,1403921,0.0,1.0
2022-05-26,221.73,224.05,220.72,221.26,210.490597853748,1477349,0.0,1.0
2022-05-25,219.78,221.11,217.6028,220.05,209.339492261219,1498717,0.0,1.0
2022-05-24,216.19,220.99,215.76,219.82,209.120687065945,1480471,0.0,1.0
2022-05-23,215.19,217.78,214.8,216.7,206.152547025704,1812505,0.0,1.0
2022-05-20,218.38,218.58,210.19,213.5,203.108300830585,1985832,0.0,1.0
2022-05-19,223.9,224.39,216.66,217.78,207.179980116556,2108665,0.0,1.0
2022-05-18,230.52,232.25,225.45,225.98,214.980860991548,1929181,0.0,1.0
2022-05-17,229.25,232.41,226.8284,231.62,220.346344910445,1084789,0.0,1.0
2022-05-16,226.71,228.35,225.26,227.8,216.712276015022,1237388,0.0,1.0
2022-05-13,225.04,227.3,222.86,226.31,215.29479888042,1557764,0.0,1.0
2022-05-12,226.02,227.99,219.43,223.49,212.612056920971,2121718,0.0,1.0
2022-05-11,229.34,232.48,226.0922,226.94,215.894134850084,1830867,0.0,1.0
2022-05-10,230.0,233.84,226.765,229.3,218.139266418984,1748846,0.0,1.0
2022-05-09,237.98,238.29,228.47,229.37,218.205859304502,1915722,0.0,1.0
2022-05-06,238.4,240.9232,236.0,239.6,227.937933859523,1329712,0.0,1.0
2022-05-05,242.46,244.15,238.0,239.24,227.595456162572,2174263,0.0,1.0
2022-05-04,233.99,243.36,232.11,242.92,231.096339286959,1907257,0.0,1.0
2022-05-03,234.59,236.7,232.39,233.38,222.020680317761,1829837,0.0,1.0
2022-05-02,236.53,238.56,230.43,233.25,221.897007816084,1776685,0.0,1.0
2022-04-29,241.0,242.0,235.99,236.53,225.017360166081,1839633,0.0,1.0
2022-04-28,242.43,243.28,239.35,241.2,229.460056957082,1443610,0.0,1.0
2022-04-27,237.66,247.0,237.1145,239.98,228.299438095193,2281984,0.0,1.0
2022-04-26,238.63,241.62,236.93,236.93,225.397890940471,1295712,0.0,1.0
2022-04-25,239.02,239.77,234.85,239.18,227.538376546414,1525143,0.0,1.0
2022-04-22,241.16,242.43,238.55,238.79,227.167359041383,1076416,0.0,1.0
2022-04-21,248.0,248.25,241.77,242.06,230.27819812202,1264989,0.0,1.0
2022-04-20,247.3,249.69,246.08,247.69,235.634168771558,857570,0.0,1.0
2022-04-19,244.09,247.14,243.08,246.59,234.587709141986,1182732,0.0,1.0
2022-04-18,243.42,248.73,243.3,243.86,231.990586606775,1022522,0.0,1.0
2022-04-14,244.8,245.97,243.0,243.74,231.876427374458,957530,0.0,1.0
2022-04-13,244.96,246.65,242.54,243.71,231.847887566379,751561,0.0,1.0
2022-04-12,243.31,246.02,242.1001,243.82,231.952533529336,754641,0.0,1.0
2022-04-11,244.31,246.91,241.7501,243.55,231.695675256623,1390400,0.0,1.0
2022-04-08,244.92,246.13,241.6,242.04,230.259171583301,1081393,0.0,1.0
2022-04-07,239.4,244.73,237.84,243.61,231.752754872781,1266334,1.26,1.0
2022-04-06,239.03,242.05,238.745,240.76,227.862920174667,1399767,0.0,1.0
2022-04-05,238.61,242.68,238.61,239.15,226.339164976623,1206479,0.0,1.0
2022-04-04,242.49,242.51,236.96,239.23,226.414879520625,1158518,0.0,1.0
2022-04-01,241.17,243.24,239.21,242.51,229.519175824716,1004905,0.0,1.0
2022-03-31,242.14,245.57,241.15,241.18,228.260421530679,1316321,0.0,1.0
2022-03-30,242.0,245.63,242.0,244.32,231.232217382766,1377832,0.0,1.0
2022-03-29,237.33,241.19,234.13,241.09,228.175242668677,1643495,0.0,1.0
2022-03-28,242.52,243.06,239.48,240.89,227.985956308671,1247275,0.0,1.0
2022-03-25,240.83,244.44,240.364,244.36,231.270074654767,1121361,0.0,1.0
2022-03-24,240.0,243.36,239.135,241.0,228.090063806674,1179460,0.0,1.0
2022-03-23,238.7,241.66,238.23,239.69,226.850238148638,1370385,0.0,1.0
2022-03-22,236.15,237.88,234.1,237.83,225.089875000586,1147101,0.0,1.0
