,FTV_Open,FTV_High,FTV_Low,FTV_Close,FTV_Adj Close,FTV_Volume,FTV_Dividend Amount,FTV_Split Coefficient
2023-02-24,66.44,67.08,65.78,67.01,66.5935526855473,1714673,0.0,1.0
2023-02-23,66.39,67.16,65.99,67.1,66.6829933621881,1789965,0.07,1.0
2023-02-22,67.1,67.57,65.69,66.13,65.6505337359163,2376879,0.0,1.0
2023-02-21,68.8,68.8,66.77,66.96,66.4745159376525,1507870,0.0,1.0
2023-02-17,68.67,69.42,68.15,69.36,68.8571150752027,1640493,0.0,1.0
2023-02-16,68.44,69.37,68.4,68.7,68.2019003123764,1135878,0.0,1.0
2023-02-15,68.67,69.73,68.67,69.54,69.035810010519,1258420,0.0,1.0
2023-02-14,69.0,69.19,68.07,69.02,68.5195801973831,1087367,0.0,1.0
2023-02-13,68.16,69.2407,67.92,69.18,68.6784201398865,1557128,0.0,1.0
2023-02-10,68.09,68.23,67.45,68.13,67.6360330172082,1077112,0.0,1.0
2023-02-09,69.67,69.7829,67.87,68.22,67.7253804848664,1554642,0.0,1.0
2023-02-08,68.86,69.59,68.34,69.1,68.5990001686348,2185543,0.0,1.0
2023-02-07,68.68,69.485,68.25,69.33,68.8273325859834,2091243,0.0,1.0
2023-02-06,68.54,69.48,68.51,68.94,68.4401602261315,2724947,0.0,1.0
2023-02-03,67.28,69.2,67.0,69.08,68.5791451758219,3939046,0.0,1.0
2023-02-02,66.75,68.56,65.891,67.81,67.3183531322015,3760269,0.0,1.0
2023-02-01,68.01,68.99,64.68,65.87,65.3924188293484,4822865,0.0,1.0
2023-01-31,66.53,68.05,66.2,68.03,67.5367580531436,3156207,0.0,1.0
2023-01-30,66.8,66.995,66.051,66.23,65.7498086999809,1743923,0.0,1.0
2023-01-27,66.65,67.52,66.465,67.01,66.5241534196848,1105041,0.0,1.0
2023-01-26,67.31,67.44,66.225,66.92,66.4348059520266,1082236,0.0,1.0
2023-01-25,66.47,66.96,65.365,66.76,66.2759660095233,1414270,0.0,1.0
2023-01-24,66.87,67.49,65.32,67.24,66.7524858370333,1239235,0.0,1.0
2023-01-23,65.62,67.03,65.25,66.87,66.3851684699944,1643942,0.0,1.0
2023-01-20,65.46,66.2,63.05,65.45,64.9754639802771,3902293,0.0,1.0
2023-01-19,66.79,66.83,65.085,65.12,64.6478565988639,2220167,0.0,1.0
2023-01-18,67.55,67.97,66.26,66.34,65.859011160452,1639720,0.0,1.0
2023-01-17,67.64,67.98,67.32,67.33,66.8418333046915,1606998,0.0,1.0
2023-01-13,66.62,67.76,66.62,67.43,66.9411082687561,1101238,0.0,1.0
2023-01-12,67.37,67.37,66.52,67.08,66.59364589453,891310,0.0,1.0
2023-01-11,66.51,67.05,66.035,67.01,66.5241534196848,1188425,0.0,1.0
2023-01-10,65.62,66.28,65.52,66.12,65.6406062395099,1103880,0.0,1.0
2023-01-09,65.9,66.76,65.49,65.81,65.3328538509096,1513225,0.0,1.0
2023-01-06,64.7,65.73,64.55,65.54,65.0648114479352,1325422,0.0,1.0
2023-01-05,64.77,65.09,63.81,63.93,63.4664845264953,1605556,0.0,1.0
2023-01-04,64.9,65.67,64.43,65.22,64.7471315629285,1558556,0.0,1.0
2023-01-03,64.75,65.075,63.6,64.27,63.8040194043149,1623872,0.0,1.0
2022-12-30,64.29,64.79,63.68,64.25,63.784164411502,962331,0.0,1.0
2022-12-29,64.03,65.15,63.5,64.75,64.2805392318249,923886,0.0,1.0
2022-12-28,64.55,64.65,63.43,63.45,62.9899646989852,736390,0.0,1.0
2022-12-27,64.39,64.66,63.8625,64.32,63.8536568863472,732303,0.0,1.0
2022-12-23,63.85,64.28,63.37,64.15,63.6848894474374,960262,0.0,1.0
2022-12-22,64.52,64.665,62.72,63.94,63.4764120229017,928995,0.0,1.0
2022-12-21,64.27,65.2,64.1525,65.07,64.5982191168316,1241602,0.0,1.0
2022-12-20,63.61,63.98,63.39,63.82,63.3572820660242,1223312,0.0,1.0
2022-12-19,63.68,64.44,63.33,63.61,63.1488046414886,1855313,0.0,1.0
2022-12-16,63.65,64.25,63.47,63.84,63.3771370588371,2208034,0.0,1.0
2022-12-15,65.88,66.42,64.0,64.37,63.9032943683795,2424155,0.0,1.0
2022-12-14,67.74,68.36,66.54,66.86,66.3752409735879,1859434,0.0,1.0
2022-12-13,69.0,69.0,67.24,67.76,67.2687156501692,1806988,0.0,1.0
2022-12-12,66.04,67.2,65.775,67.03,66.5440084124977,1119304,0.0,1.0
2022-12-09,66.71,67.0,65.71,65.72,65.2435063832515,1787662,0.0,1.0
2022-12-08,66.66,66.9,66.12,66.56,66.0774160813941,1116288,0.0,1.0
2022-12-07,66.53,66.955,66.19,66.41,65.9285036352972,1311943,0.0,1.0
2022-12-06,67.07,67.36,65.98,66.53,66.0476335921747,1332549,0.0,1.0
2022-12-05,67.31,67.6,66.698,67.22,66.7326308442204,1512832,0.0,1.0
2022-12-02,67.04,68.44,66.8807,68.24,67.7452354776793,1357920,0.0,1.0
2022-12-01,68.01,68.4,67.45,67.89,67.3977731034532,1527278,0.0,1.0
2022-11-30,65.65,67.57,64.68,67.55,67.0602382256336,3676345,0.0,1.0
2022-11-29,65.56,65.84,65.0,65.6,65.124376426374,1346219,0.07,1.0
2022-11-28,67.45,67.57,65.47,65.65,65.1045425977075,1297374,0.0,1.0
2022-11-25,68.12,68.38,67.855,68.07,67.5044358663511,518812,0.0,1.0
2022-11-23,67.92,68.275,67.695,67.89,67.3259314083528,1581378,0.0,1.0
2022-11-22,67.67,67.84,67.1,67.76,67.1970115220208,1225260,0.0,1.0
2022-11-21,66.56,67.42,66.56,67.21,66.6515812336927,1606487,0.0,1.0
2022-11-18,67.15,67.48,66.23,66.61,66.0565663736984,1576933,0.0,1.0
2022-11-17,66.15,66.45,65.51,66.4,65.8483111727004,1278781,0.0,1.0
2022-11-16,66.67,67.455,66.31,67.05,66.4929106043608,1513978,0.0,1.0
2022-11-15,67.84,68.01,66.44,66.74,66.1854862600305,1912924,0.0,1.0
2022-11-14,68.12,68.59,66.865,66.91,66.3540738036955,2027586,0.0,1.0
2022-11-11,68.33,69.42,68.12,68.47,67.9011124396806,2544001,0.0,1.0
2022-11-10,66.65,68.05,66.65,67.9,67.3358483226861,2671914,0.0,1.0
2022-11-09,64.28,65.27,64.01,64.34,63.8054268200533,3233255,0.0,1.0
2022-11-08,64.77,65.18,64.03,64.6,64.0632665927175,1973818,0.0,1.0
2022-11-07,64.9,64.99,64.14,64.54,64.0037651067181,2888903,0.0,1.0
2022-11-04,63.49,64.74,62.68,64.59,64.0533496783843,3164305,0.0,1.0
2022-11-03,61.57,63.41,61.38,62.43,61.9112961824049,1752760,0.0,1.0
2022-11-02,63.59,64.66,62.21,62.25,61.7327917244066,1546775,0.0,1.0
2022-11-01,64.74,64.77,63.405,63.94,63.4087502467238,1684191,0.0,1.0
2022-10-31,64.0,64.66,63.63,63.9,63.3690825893909,2051284,0.0,1.0
2022-10-28,62.93,64.55,62.76,64.21,63.6765069337212,2994487,0.0,1.0
2022-10-27,63.25,63.59,62.47,62.57,62.0501329830702,2971683,0.0,1.0
2022-10-26,63.55,64.58,62.4,62.64,62.1195513834029,4235815,0.0,1.0
2022-10-25,62.75,64.01,62.65,63.91,63.3789995037241,4732846,0.0,1.0
2022-10-24,62.01,63.25,61.82,62.76,62.2385543554017,1693867,0.0,1.0
2022-10-21,59.77,61.53,59.3,61.45,60.9394385777476,1203481,0.0,1.0
2022-10-20,60.68,61.12,59.51,59.58,59.0849755974321,1532428,0.0,1.0
2022-10-19,61.06,61.35,60.18,60.67,60.165919259755,1286553,0.0,1.0
2022-10-18,62.05,62.375,60.89,61.66,61.1476937787456,1577456,0.0,1.0
2022-10-17,60.1,60.79,59.97,60.55,60.0469162877561,2876188,0.0,1.0
2022-10-14,60.61,61.01,58.69,58.87,58.3808746797722,1091375,0.0,1.0
2022-10-13,57.78,60.74,57.43,60.3,59.7989934294252,1730834,0.0,1.0
2022-10-12,59.96,60.2,58.96,59.01,58.5197114804375,2045544,0.0,1.0
2022-10-11,58.98,60.0,58.77,59.1,58.6089637094366,1815651,0.0,1.0
2022-10-10,60.77,60.77,58.985,59.58,59.0849755974321,1364375,0.0,1.0
2022-10-07,60.6,60.86,59.63,60.06,59.5609874854275,1541832,0.0,1.0
2022-10-06,61.82,62.2,61.29,61.44,60.9295216634143,1852319,0.0,1.0
2022-10-05,61.35,62.4,61.18,61.9,61.3856997227433,2003351,0.0,1.0
2022-10-04,61.8,62.425,61.77,62.27,61.7526255530731,2803368,0.0,1.0
2022-10-03,59.12,61.19,58.89,60.63,60.1262516024221,1934656,0.0,1.0
2022-09-30,59.25,59.83,58.225,58.3,57.8156105627776,2388660,0.0,1.0
2022-09-29,59.73,59.82,58.67,59.21,58.7180497671023,997813,0.0,1.0
2022-09-28,59.11,60.685,58.61,60.39,59.8882456584243,1478965,0.0,1.0
2022-09-27,59.84,59.92,58.02,58.62,58.1329518214412,1398787,0.0,1.0
2022-09-26,59.68,60.45,59.02,59.21,58.7180497671023,1118439,0.0,1.0
2022-09-23,60.31,60.48,58.99,59.87,59.372566113096,1812320,0.0,1.0
2022-09-22,62.08,62.265,60.62,60.89,60.3840913750862,1127102,0.0,1.0
2022-09-21,63.74,64.5,62.18,62.22,61.7030409814069,1848027,0.0,1.0
2022-09-20,63.27,63.535,62.515,63.27,62.7443169863969,2327878,0.0,1.0
2022-09-19,62.4,63.985,62.18,63.91,63.3789995037241,1178630,0.0,1.0
2022-09-16,63.64,63.75,61.78,62.72,62.1988866980688,3040177,0.0,1.0
2022-09-15,64.21,65.06,63.8985,64.28,63.7459253340539,2620001,0.0,1.0
2022-09-14,64.21,64.415,63.4,64.08,63.5475870473892,1953078,0.0,1.0
2022-09-13,65.22,65.73,63.89,64.18,63.6467561907215,2156018,0.0,1.0
2022-09-12,66.46,66.94,66.06,66.92,66.3639907180288,1793306,0.0,1.0
2022-09-09,65.74,66.155,65.54,66.02,65.4714684280373,1395124,0.0,1.0
2022-09-08,64.56,65.37,64.28,65.27,64.7276998530445,2067399,0.0,1.0
2022-09-07,63.2,64.89,62.9686,64.84,64.3012725367152,1378671,0.0,1.0
2022-09-06,62.64,63.18,62.09,63.07,62.5459786997321,1190745,0.0,1.0
2022-09-02,64.1,64.26,62.225,62.57,62.0501329830702,1148018,0.0,1.0
2022-09-01,63.18,63.305,62.09,63.27,62.7443169863969,1462140,0.0,1.0
2022-08-31,64.16,64.32,63.169,63.33,62.8038184723963,1662947,0.0,1.0
2022-08-30,64.25,64.32,63.26,63.62,63.0914089880602,1320293,0.07,1.0
2022-08-29,64.29,64.75,64.05,64.21,63.6065217635947,1025028,0.0,1.0
2022-08-26,67.2,67.2,64.575,64.74,64.1315405540433,1141985,0.0,1.0
2022-08-25,66.32,66.99,66.14,66.98,66.3504878948072,1002541,0.0,1.0
2022-08-24,65.6,66.09,65.54,65.94,65.3202623437383,1169941,0.0,1.0
2022-08-23,65.66,66.46,65.6,65.79,65.1716721200264,1467754,0.0,1.0
2022-08-22,66.52,66.65,65.57,65.67,65.0527999410569,1681398,0.0,1.0
2022-08-19,67.67,67.82,67.06,67.56,66.9250367598265,3068441,0.0,1.0
2022-08-18,68.25,68.38,67.68,68.33,67.6877999082141,978380,0.0,1.0
2022-08-17,67.76,68.37,67.73,68.04,67.4005254757045,1357530,0.0,1.0
2022-08-16,68.23,69.07,68.22,68.66,68.0146984003802,2257774,0.0,1.0
2022-08-15,68.0,68.62,67.67,68.49,67.8462961468401,1416160,0.0,1.0
2022-08-12,67.59,68.54,67.45,68.51,67.8661081766683,1323612,0.0,1.0
2022-08-11,67.22,67.957,67.14,67.28,66.647668342231,1819132,0.0,1.0
2022-08-10,66.44,67.1025,66.23,66.65,66.0235894026411,1716391,0.0,1.0
2022-08-09,65.19,65.4,64.49,64.94,64.3296608523258,1269460,0.0,1.0
2022-08-08,65.74,66.13,65.26,65.46,64.8447736278603,1639897,0.0,1.0
2022-08-05,64.68,65.33,64.37,65.27,64.6565593444919,937160,0.0,1.0
2022-08-04,65.4,66.11,65.28,65.59,64.9735518217439,1695251,0.0,1.0
2022-08-03,64.56,65.5,64.34,65.28,64.666465359406,1990471,0.0,1.0
2022-08-02,64.15,64.9,63.92,64.17,63.5668977039382,1656709,0.0,1.0
2022-08-01,63.79,64.66,63.57,64.43,63.8244540917054,3198154,0.0,1.0
2022-07-29,62.71,64.79,62.71,64.45,63.8442661215337,5366125,0.0,1.0
2022-07-28,60.29,62.82,60.0,62.47,61.882875168537,3708934,0.0,1.0
2022-07-27,58.4,59.91,58.38,59.5,58.940788739042,2492634,0.0,1.0
2022-07-26,58.11,58.55,57.92,58.22,57.672818830034,1443564,0.0,1.0
2022-07-25,58.37,58.46,57.75,58.31,57.7619729642611,1617265,0.0,1.0
2022-07-22,58.84,59.17,57.9,58.42,57.8709391283165,1182034,0.0,1.0
2022-07-21,57.3,58.87,57.22,58.79,58.2374616801391,1769395,0.0,1.0
2022-07-20,56.85,57.4,56.62,57.19,56.6524992938792,1122781,0.0,1.0
2022-07-19,55.02,56.67,54.842,56.6,56.0680444139458,1421710,0.0,1.0
2022-07-18,55.19,55.4207,54.01,54.27,53.7599429389547,751414,0.0,1.0
2022-07-15,54.74,55.02,54.06,54.9,54.3840218785446,1143957,0.0,1.0
2022-07-14,53.33,53.8,52.47,53.66,53.1556760291931,1095190,0.0,1.0
2022-07-13,53.8,54.59,53.44,54.28,53.7698489538689,884210,0.0,1.0
2022-07-12,55.38,56.29,54.62,54.76,54.2453376697469,2009459,0.0,1.0
2022-07-11,55.71,56.18,55.455,55.49,54.968476758478,1698399,0.0,1.0
2022-07-08,55.75,56.48,55.28,56.01,55.4835895340124,1685398,0.0,1.0
2022-07-07,55.36,56.05,55.03,55.92,55.3944353997853,1266383,0.0,1.0
2022-07-06,54.98,55.58,54.495,55.08,54.5623301469988,2036664,0.0,1.0
2022-07-05,53.79,55.02,53.2,54.92,54.4038339083729,1620784,0.0,1.0
2022-07-01,54.86,55.16,53.91,54.87,54.3543038338022,1717584,0.0,1.0
2022-06-30,53.79,54.9,53.23,54.38,53.8689091030101,1833976,0.0,1.0
2022-06-29,54.92,54.92,53.78,54.53,54.017499326722,1432281,0.0,1.0
2022-06-28,55.93,56.47,54.895,54.93,54.413739923287,1010086,0.0,1.0
2022-06-27,56.45,56.64,55.59,55.7,55.1765030716746,1639804,0.0,1.0
2022-06-24,55.26,56.32,55.16,56.28,55.7510519366938,3650627,0.0,1.0
2022-06-23,54.45,54.98,53.73,54.77,54.255243684661,2283161,0.0,1.0
2022-06-22,53.27,54.9,53.27,54.54,54.0274053416361,2127708,0.0,1.0
2022-06-21,54.44,54.55,53.55,54.07,53.5618226406722,2686408,0.0,1.0
2022-06-17,53.65,54.325,53.05,53.56,53.0566158800519,5326751,0.0,1.0
2022-06-16,55.37,55.51,53.2,53.75,53.2448301634203,3448221,0.0,1.0
2022-06-15,56.55,57.4,55.765,56.64,56.1076684736023,2600504,0.0,1.0
2022-06-14,57.08,57.5,55.38,56.07,55.5430256234972,2611081,0.0,1.0
2022-06-13,57.75,58.71,56.695,57.08,56.5435331298238,3399705,0.0,1.0
2022-06-10,60.06,60.18,58.57,59.16,58.6039842319617,2837457,0.0,1.0
2022-06-09,62.73,62.77,60.97,61.13,60.5554691700443,2987231,0.0,1.0
2022-06-08,63.12,63.99,62.82,62.97,62.3781759142432,1274181,0.0,1.0
2022-06-07,62.58,63.7,62.35,63.67,63.071596958232,1567327,0.0,1.0
2022-06-06,63.36,63.55,62.86,63.0,62.4078939589856,1349512,0.0,1.0
2022-06-03,62.47,62.78,62.12,62.58,61.9918413325924,1659518,0.0,1.0
2022-06-02,61.68,63.16,61.09,63.14,62.5465781677834,1995431,0.0,1.0
2022-06-01,62.23,62.31,60.455,61.37,60.7932135279833,1881340,0.0,1.0
2022-05-31,61.09,62.115,60.67,61.77,61.1894541245483,6271337,0.0,1.0
2022-05-27,61.19,62.01,61.02,62.0,61.4172924675731,1973157,0.0,1.0
2022-05-26,60.0,61.1,59.51,60.6,60.0304503795957,2165412,0.07,1.0
2022-05-25,58.36,59.55,58.24,59.14,58.5165787942853,2103868,0.0,1.0
2022-05-24,58.53,59.19,57.86,58.97,58.3483708403619,2852975,0.0,1.0
2022-05-23,58.9,59.17,57.83,58.67,58.0515332746148,2296726,0.0,1.0
2022-05-20,59.1,59.23,56.38,58.27,57.6557498536186,2745637,0.0,1.0
2022-05-19,57.37,59.295,57.37,58.58,57.9624820048906,2813087,0.0,1.0
2022-05-18,58.89,59.33,57.53,57.79,57.1808097484232,2589086,0.0,1.0
2022-05-17,59.05,59.88,58.84,59.6,58.9717297284309,1643081,0.0,1.0
2022-05-16,57.99,58.58,57.5,58.12,57.507331070745,1924620,0.0,1.0
2022-05-13,57.89,59.07,57.7,58.5,57.8833253206914,3014530,0.0,1.0
2022-05-12,57.18,58.23,56.42,57.53,56.9235505247756,2608993,0.0,1.0
2022-05-11,58.29,59.24,57.5,57.58,56.9730234524002,2393796,0.0,1.0
2022-05-10,59.69,60.19,57.34,58.41,57.7942740509672,4113638,0.0,1.0
2022-05-09,59.86,60.71,58.975,59.23,58.6056300640094,3709499,0.0,1.0
2022-05-06,60.71,60.99,59.35,60.78,60.1392908203696,2843710,0.0,1.0
2022-05-05,61.67,63.21,60.66,61.08,60.4361283861167,5269099,0.0,1.0
2022-05-04,60.12,62.95,59.8,62.71,62.0489458266762,5080258,0.0,1.0
2022-05-03,58.55,60.23,58.425,59.59,58.961835142906,3470719,0.0,1.0
2022-05-02,57.47,59.235,57.047,58.77,58.1504791298638,3802731,0.0,1.0
2022-04-29,58.1,58.81,57.34,57.5,56.8938667682009,4314985,0.0,1.0
2022-04-28,58.0,59.01,56.33,58.64,58.02184951804,5258839,0.0,1.0
2022-04-27,56.82,58.05,56.82,57.73,57.1214422352737,3268005,0.0,1.0
2022-04-26,57.18,57.75,56.575,56.91,56.3100862222316,3381028,0.0,1.0
2022-04-25,57.36,57.88,56.27,57.85,57.2401772615726,1879140,0.0,1.0
2022-04-22,59.19,59.325,57.68,57.8,57.1907043339481,1822386,0.0,1.0
2022-04-21,60.65,60.65,59.39,59.7,59.0706755836799,3259077,0.0,1.0
2022-04-20,59.7,60.55,59.57,59.96,59.3279348073274,1549046,0.0,1.0
2022-04-19,58.01,59.255,58.01,59.08,58.4572112811358,1842805,0.0,1.0
2022-04-18,57.74,58.375,57.47,57.86,57.2500718470975,1623480,0.0,1.0
2022-04-14,59.33,59.51,58.03,58.18,57.5666985838944,2501631,0.0,1.0
2022-04-13,58.42,59.19,58.27,59.15,58.5264733798102,2275094,0.0,1.0
2022-04-12,59.06,59.85,58.27,58.61,57.9921657614653,2246571,0.0,1.0
2022-04-11,59.35,59.6203,58.67,58.85,58.2296358140631,2304985,0.0,1.0
2022-04-08,59.82,60.055,59.1,59.46,58.8332055310822,2709638,0.0,1.0
2022-04-07,59.0,60.0366,58.49,59.75,59.1201485113044,2260125,0.0,1.0
2022-04-06,58.94,59.4796,58.16,59.28,58.6551029916339,2337830,0.0,1.0
2022-04-05,60.91,61.14,59.57,59.85,59.2190943665535,2246763,0.0,1.0
2022-04-04,60.72,61.26,59.98,60.91,60.2679204321934,3810676,0.0,1.0
2022-04-01,61.38,61.555,60.18,60.63,59.9908720374961,3331759,0.0,1.0
2022-03-31,61.88,62.24,60.93,60.93,60.2877096032432,2381189,0.0,1.0
2022-03-30,62.68,63.21,61.9,62.13,61.4750598662317,1662013,0.0,1.0
2022-03-29,63.07,63.93,62.62,63.28,62.6129372015957,1802296,0.0,1.0
2022-03-28,61.42,62.12,61.17,62.08,61.4255869386072,1721328,0.0,1.0
2022-03-25,61.48,61.81,61.15,61.55,60.9011739057873,1755306,0.0,1.0
2022-03-24,60.55,61.45,60.31,61.32,60.6735984387145,2245012,0.0,1.0
2022-03-23,60.88,61.2,60.27,60.31,59.6742453006991,2542928,0.0,1.0
2022-03-22,61.6,62.34,61.38,61.42,60.7725442939635,1518674,0.0,1.0
2022-03-21,61.59,62.1,61.065,61.38,60.7329659518639,2067466,0.0,1.0
2022-03-18,61.02,62.26,60.85,61.9,61.2474843991589,4284177,0.0,1.0
2022-03-17,60.0,61.02,59.38,61.0,60.3569717019175,3564148,0.0,1.0
2022-03-16,57.5,60.09,57.5,59.58,58.9519405573811,3878316,0.0,1.0
2022-03-15,57.3,58.32,56.6,56.99,56.3892429064308,2928381,0.0,1.0
2022-03-14,57.95,58.56,56.8384,56.96,56.3595591498561,4396411,0.0,1.0
2022-03-11,56.98,57.61,56.16,56.24,55.647148992063,6499757,0.0,1.0
2022-03-10,57.48,57.79,56.06,56.48,55.8846190446607,7528603,0.0,1.0
2022-03-09,57.79,59.615,57.71,58.49,57.8734307351665,5818796,0.0,1.0
2022-03-08,57.79,58.18,56.28,56.29,55.6966219196875,7310877,0.0,1.0
2022-03-07,60.6,60.63,57.71,57.78,57.1709151628983,6225992,0.0,1.0
2022-03-04,61.7,62.39,60.37,60.6,59.9611882809213,4600563,0.0,1.0
2022-03-03,64.43,64.46,62.29,62.88,62.2171537805996,5074597,0.0,1.0
2022-03-02,63.77,64.63,63.53,64.2,63.523239069887,2599919,0.0,1.0
2022-03-01,64.6,64.84,62.885,63.36,62.692093885795,3060909,0.0,1.0
2022-02-28,64.43,65.03,64.03,64.75,64.0674412737567,2866041,0.0,1.0
2022-02-25,64.13,65.83,63.98,65.49,64.7996406025996,2643639,0.0,1.0
2022-02-24,61.42,64.43,60.96,64.37,63.6914470238103,3797766,0.07,1.0
2022-02-23,63.87,63.93,62.42,62.56,61.8332856270884,3034983,0.0,1.0
2022-02-22,63.03,64.015,62.97,63.7,62.9600430697815,3933535,0.0,1.0
2022-02-18,63.72,64.8,63.3863,63.75,63.0094622558645,3022674,0.0,1.0
2022-02-17,64.83,64.85,63.16,63.37,62.6338764416335,5404546,0.0,1.0
2022-02-16,65.19,65.69,64.395,65.36,64.6007600477381,1896995,0.0,1.0
2022-02-15,65.98,66.21,65.3,65.69,64.9269266758861,1993348,0.0,1.0
2022-02-14,65.17,65.8,64.73,65.05,64.2943610940233,2918886,0.0,1.0
2022-02-11,65.775,66.28,64.69,65.26,64.501921675572,5221731,0.0,1.0
2022-02-10,65.1,66.59,64.77,65.76,64.9961135364024,3261340,0.0,1.0
2022-02-09,66.38,67.2,66.21,66.48,65.707749815998,2636046,0.0,1.0
2022-02-08,63.88,65.66,63.63,65.57,64.8083206292868,3232521,0.0,1.0
2022-02-07,64.26,64.5,63.6,63.88,63.1379521396804,3591660,0.0,1.0
2022-02-04,65.16,65.64,63.04,64.39,63.6420278377273,5975645,0.0,1.0
2022-02-03,69.22,69.69,66.04,66.05,65.2827448156839,8557505,0.0,1.0
2022-02-02,70.59,71.78,70.35,71.62,70.7880421453336,2893519,0.0,1.0
2022-02-01,70.2,70.9218,69.71,70.63,69.8095422608896,2690970,0.0,1.0
2022-01-31,69.46,70.73,69.0375,70.54,69.7205877259401,2809442,0.0,1.0
2022-01-28,68.31,69.765,67.58,69.71,68.9002292369618,2353627,0.0,1.0
2022-01-27,69.96,70.43,68.07,68.66,67.8624263292181,2582922,0.0,1.0
2022-01-26,70.56,71.43,69.0123,69.63,68.8211585392289,2124546,0.0,1.0
2022-01-25,70.86,70.97,69.18,69.88,69.0682544696441,2600557,0.0,1.0
2022-01-24,70.94,72.15,69.79,71.96,71.1240926106982,2778833,0.0,1.0
2022-01-21,71.07,72.03,70.39,71.76,70.9264158663661,7303622,0.0,1.0
2022-01-20,72.53,72.919,71.2,71.31,70.4816431916188,2197904,0.0,1.0
2022-01-19,73.02,73.22,71.81,72.24,71.4008400527632,2522309,0.0,1.0
2022-01-18,71.51,73.2,70.975,72.76,71.9147995880267,3738810,0.0,1.0
2022-01-14,72.72,73.09,71.44,72.5,71.6578198203949,3180329,0.0,1.0
2022-01-13,74.04,74.39,73.28,73.53,72.6758550537054,2694875,0.0,1.0
2022-01-12,73.73,74.11,73.14,73.75,72.8932994724707,2051977,0.0,1.0
2022-01-11,72.38,73.53,71.79,73.42,72.5671328443227,2490662,0.0,1.0
2022-01-10,71.52,72.21,70.46,72.09,71.2525824945141,2488910,0.0,1.0
2022-01-07,72.35,72.78,71.75,71.95,71.1142087734816,1822017,0.0,1.0
2022-01-06,72.6,73.05,72.08,72.45,71.6084006343119,1374920,0.0,1.0
2022-01-05,74.21,74.78,72.03,72.31,71.4700269132794,2781226,0.0,1.0
2022-01-04,73.94,74.46,73.54,73.87,73.01190551907,2281628,0.0,1.0
2022-01-03,75.66,76.53,73.175,73.57,72.7153904025718,2785263,0.0,1.0
2021-12-31,75.95,76.62,75.8431,76.29,75.4037941254887,866222,0.0,1.0
2021-12-30,76.09,76.5,75.94,76.03,75.1468143578569,856025,0.0,1.0
2021-12-29,75.75,75.86,75.17,75.81,74.9293699390916,1219777,0.0,1.0
2021-12-28,75.5,76.01,75.43,75.63,74.7514608691927,766900,0.0,1.0
2021-12-27,74.78,75.42,74.66,75.37,74.4944811015609,823268,0.0,1.0
2021-12-23,72.9,74.96,72.8,74.5,73.6345872637162,1579762,0.0,1.0
2021-12-22,72.64,73.03,72.03,72.65,71.806077378644,1475240,0.0,1.0
2021-12-21,71.99,72.7,71.44,72.59,71.7467743553444,1942562,0.0,1.0
2021-12-20,72.23,72.36,70.64,71.5,70.6694360987343,1525079,0.0,1.0
2021-12-17,75.09,75.09,72.71,72.89,72.0432894718426,2744493,0.0,1.0
2021-12-16,75.68,76.2425,74.81,75.34,74.4648295899111,1277304,0.0,1.0
2021-12-15,74.28,75.44,74.06,75.29,74.4154104038281,1485057,0.0,1.0
2021-12-14,74.68,75.32,73.695,74.01,73.1502792401025,1133620,0.0,1.0
2021-12-13,75.11,75.57,74.68,74.92,74.0497084268136,1673006,0.0,1.0
2021-12-10,75.45,75.75,74.73,75.16,74.2869205200122,1154297,0.0,1.0
2021-12-09,75.51,75.815,75.06,75.14,74.267152845579,943858,0.0,1.0
2021-12-08,75.28,75.88,74.81,75.65,74.7712285436259,1666517,0.0,1.0
2021-12-07,75.26,76.11,74.85,75.1,74.2276174967125,1514989,0.0,1.0
2021-12-06,75.13,75.4367,74.4,74.52,73.6543549381494,2089904,0.0,1.0
2021-12-03,74.43,76.93,73.45,74.53,73.664238775366,2456252,0.0,1.0
2021-12-02,73.77,74.6,73.02,74.25,73.387491333301,4072384,0.0,1.0
2021-12-01,74.85,75.72,73.5,73.54,72.685738890922,2290584,0.0,1.0
2021-11-30,75.71,76.436,73.83,73.87,73.01190551907,4615491,0.0,1.0
2021-11-29,76.36,76.68,75.4,76.23,75.344491102189,1675986,0.0,1.0
2021-11-26,76.39,77.1375,75.44,75.72,74.8404154041421,1227185,0.0,1.0
2021-11-24,77.87,78.18,77.19,78.03,77.1235818011782,1820306,0.07,1.0
2021-11-23,78.96,79.05,78.12,78.37,77.390206219697,1362562,0.0,1.0
2021-11-22,79.27,79.87,78.5,78.66,77.6765805951431,1306769,0.0,1.0
2021-11-19,78.92,79.56,78.6,79.13,78.140704582935,913320,0.0,1.0
2021-11-18,79.15,79.22,78.13,78.77,77.7852053582433,1401235,0.0,1.0
2021-11-17,78.48,79.18,77.95,79.07,78.0814547121531,1579880,0.0,1.0
2021-11-16,78.2,79.19,78.17,78.56,77.5778308105065,1074958,0.0,1.0
2021-11-15,78.48,78.86,77.86,78.03,77.0544569519326,1774585,0.0,1.0
2021-11-12,77.98,78.38,77.58,78.25,77.271706478133,854086,0.0,1.0
2021-11-11,78.53,78.6,77.315,77.62,76.6495828349225,927634,0.0,1.0
2021-11-10,78.71,78.88,78.05,78.59,77.6074557458975,1000744,0.0,1.0
