,CYTK_Open,CYTK_High,CYTK_Low,CYTK_Close,CYTK_Adj Close,CYTK_Volume,CYTK_Dividend Amount,CYTK_Split Coefficient
2012-03-07,1.13,1.245,1.1,1.16,6.95999999999999,850200,0.0,1.0
2012-03-06,1.15,1.15,1.07,1.12,6.71999999999999,419400,0.0,1.0
2012-03-05,1.05,1.07,1.04,1.05,6.29999999999999,16861,0.0,1.0
2012-03-02,1.04,1.06,1.04,1.05,6.29999999999999,6497,0.0,1.0
2012-03-01,1.05,1.09,1.05,1.05,6.29999999999999,213600,0.0,1.0
2012-02-29,1.06,1.0999,1.03,1.03,6.17999999999999,254400,0.0,1.0
2012-02-28,1.04,1.07,1.02,1.04,6.23999999999999,84600,0.0,1.0
2012-02-27,1.04,1.08,1.03,1.03,6.17999999999999,93600,0.0,1.0
2012-02-24,1.06,1.08,1.04,1.04,6.23999999999999,76200,0.0,1.0
2012-02-23,1.02,1.075,1.02,1.05,6.29999999999999,99000,0.0,1.0
2012-02-22,1.04,1.04,1.0,1.02,6.11999999999999,253800,0.0,1.0
2012-02-21,1.07,1.09,1.04,1.04,6.23999999999999,93600,0.0,1.0
2012-02-17,1.07,1.075,1.04,1.06,6.35999999999999,69600,0.0,1.0
2012-02-16,1.12,1.12,1.04,1.06,6.35999999999999,295800,0.0,1.0
2012-02-15,1.09,1.14,1.09,1.12,6.71999999999999,226800,0.0,1.0
2012-02-14,1.17,1.17,1.09,1.09,6.53999999999999,667800,0.0,1.0
2012-02-13,1.17,1.2,1.13,1.17,7.01999999999999,130800,0.0,1.0
2012-02-10,1.19,1.19,1.14,1.18,7.07999999999999,198000,0.0,1.0
2012-02-09,1.18,1.22,1.17,1.19,7.13999999999999,360600,0.0,1.0
2012-02-08,1.1,1.18,1.099,1.17,7.01999999999999,494400,0.0,1.0
2012-02-07,1.08,1.1,1.07,1.09,6.53999999999999,220200,0.0,1.0
2012-02-06,1.09,1.09,1.05,1.09,6.53999999999999,247200,0.0,1.0
2012-02-03,1.1,1.1,1.0502,1.08,6.47999999999999,188400,0.0,1.0
2012-02-02,1.07,1.08,1.05,1.08,6.47999999999999,423600,0.0,1.0
2012-02-01,1.07,1.08,1.01,1.04,6.23999999999999,894000,0.0,1.0
2012-01-31,1.04,1.06,1.01,1.05,6.29999999999999,155400,0.0,1.0
2012-01-30,1.01,1.04,1.0,1.04,6.23999999999999,93000,0.0,1.0
2012-01-27,1.0,1.021,0.99,1.01,6.05999999999999,79800,0.0,1.0
2012-01-26,1.04,1.04,0.99,1.0,5.99999999999999,79800,0.0,1.0
2012-01-25,1.06,1.06,1.01,1.03,6.17999999999999,91800,0.0,1.0
2012-01-24,1.04,1.06,1.01,1.05,6.29999999999999,204600,0.0,1.0
2012-01-23,1.0,1.05,1.0,1.04,6.23999999999999,115800,0.0,1.0
2012-01-20,1.05,1.05,1.0299,1.03,6.17999999999999,195000,0.0,1.0
2012-01-19,1.0,1.05,0.9922,1.04,6.23999999999999,276600,0.0,1.0
2012-01-18,1.0,1.0,0.9831,1.0,5.99999999999999,180000,0.0,1.0
2012-01-17,0.98,1.01,0.98,0.998,5.98799999999999,168600,0.0,1.0
2012-01-13,1.0,1.01,0.98,1.01,6.05999999999999,157200,0.0,1.0
2012-01-12,1.0,1.01,0.99,0.99,5.93999999999999,61200,0.0,1.0
2012-01-11,1.0,1.01,0.99,1.0,5.99999999999999,81000,0.0,1.0
2012-01-10,1.02,1.02,0.9915,1.0,5.99999999999999,118800,0.0,1.0
2012-01-09,1.03,1.04,1.0,1.03,6.17999999999999,39600,0.0,1.0
2012-01-06,0.98,1.03,0.98,1.03,6.17999999999999,50400,0.0,1.0
2012-01-05,0.98,1.0,0.97,0.98,5.87999999999999,40200,0.0,1.0
2012-01-04,0.97,0.99,0.97,0.98,5.87999999999999,53400,0.0,1.0
2012-01-03,0.99,1.0,0.98,0.98,5.87999999999999,74400,0.0,1.0
2011-12-30,0.97,0.99,0.95,0.96,5.75999999999999,267000,0.0,1.0
2011-12-29,0.99,1.04,0.9611,0.97,5.81999999999999,174000,0.0,1.0
2011-12-28,0.99,1.04,0.99,1.0,5.99999999999999,173400,0.0,1.0
2011-12-27,1.0,1.02,0.9822,0.9991,5.99459999999999,94800,0.0,1.0
2011-12-23,0.99,1.04,0.99,0.99,5.93999999999999,225600,0.0,1.0
2011-12-22,1.0,1.01,0.99,0.99,5.93999999999999,532200,0.0,1.0
2011-12-21,0.99,1.01,0.99,1.0,5.99999999999999,129600,0.0,1.0
2011-12-20,0.99,1.01,0.96,1.0,5.99999999999999,107400,0.0,1.0
2011-12-19,0.9864,1.0,0.961,0.9895,5.93699999999999,196200,0.0,1.0
2011-12-16,1.01,1.01,0.97,0.98,5.87999999999999,137400,0.0,1.0
2011-12-15,1.01,1.01,0.99,1.01,6.05999999999999,2243400,0.0,1.0
2011-12-14,0.97,1.02,0.97,1.0,5.99999999999999,235800,0.0,1.0
2011-12-13,0.99,1.01,0.98,1.0,5.99999999999999,69000,0.0,1.0
2011-12-12,1.0,1.02,0.99,1.0,5.99999999999999,46200,0.0,1.0
2011-12-09,1.0,1.02,0.99,1.01,6.05999999999999,109800,0.0,1.0
2011-12-08,0.9926,1.02,0.9801,0.99,5.93999999999999,51402,0.0,1.0
2011-12-07,0.9826,1.02,0.98,1.0,5.99999999999999,21877,0.0,1.0
2011-12-06,1.02,1.02,0.9861,1.0,5.99999999999999,77400,0.0,1.0
2011-12-05,1.04,1.04,0.98,1.02,6.11999999999999,101400,0.0,1.0
2011-12-02,1.03,1.04,1.01,1.04,6.23999999999999,81600,0.0,1.0
2011-12-01,1.005,1.03,0.97,1.03,6.17999999999999,84000,0.0,1.0
2011-11-30,1.01,1.02,0.97,1.02,6.11999999999999,148800,0.0,1.0
2011-11-29,0.985,1.01,0.96,0.962,5.77199999999999,351600,0.0,1.0
2011-11-28,1.0099,1.05,0.98,0.9905,5.94299999999999,103800,0.0,1.0
2011-11-25,0.98,1.0,0.955,0.97,5.81999999999999,130800,0.0,1.0
2011-11-23,0.99,1.02,0.95,0.9797,5.87819999999999,111600,0.0,1.0
2011-11-22,0.97,1.05,0.97,0.98,5.87999999999999,205800,0.0,1.0
2011-11-21,0.99,1.05,0.96,0.9701,5.82059999999999,388200,0.0,1.0
2011-11-18,1.13,1.13,0.8886,1.0,5.99999999999999,1164600,0.0,1.0
2011-11-17,1.17,1.19,1.12,1.13,6.77999999999999,32400,0.0,1.0
2011-11-16,1.13,1.25,1.13,1.16,6.95999999999999,264000,0.0,1.0
2011-11-15,1.15,1.17,1.14,1.15,6.89999999999999,62509,0.0,1.0
2011-11-14,1.15,1.18,1.14,1.14,6.83999999999999,43467,0.0,1.0
2011-11-11,1.14,1.18,1.14,1.17,7.01999999999999,121800,0.0,1.0
2011-11-10,1.15,1.18,1.1,1.13,6.77999999999999,83400,0.0,1.0
2011-11-09,1.12,1.18,1.12,1.15,6.89999999999999,75000,0.0,1.0
2011-11-08,1.17,1.1716,1.12,1.16,6.95999999999999,100800,0.0,1.0
2011-11-07,1.14,1.2,1.14,1.17,7.01999999999999,109800,0.0,1.0
2011-11-04,1.13,1.17,1.12,1.12,6.71999999999999,79200,0.0,1.0
2011-11-03,1.17,1.18,1.12,1.13,6.77999999999999,53400,0.0,1.0
2011-11-02,1.12,1.16,1.1,1.13,6.77999999999999,228600,0.0,1.0
2011-11-01,1.16,1.2,1.1,1.12,6.71999999999999,101400,0.0,1.0
2011-10-31,1.15,1.18,1.12,1.16,6.95999999999999,78600,0.0,1.0
2011-10-28,1.15,1.25,1.15,1.18,7.07999999999999,361800,0.0,1.0
2011-10-27,1.16,1.28,1.14,1.16,6.95999999999999,588000,0.0,1.0
2011-10-26,1.12,1.15,1.12,1.15,6.89999999999999,21600,0.0,1.0
2011-10-25,1.17,1.1771,1.12,1.12,6.71999999999999,56400,0.0,1.0
2011-10-24,1.2,1.2,1.15,1.2,7.19999999999999,69000,0.0,1.0
2011-10-21,1.23,1.24,1.19,1.19,7.13999999999999,274800,0.0,1.0
2011-10-20,1.26,1.27,1.21,1.21,7.25999999999999,57600,0.0,1.0
2011-10-19,1.21,1.29,1.21,1.23,7.37999999999999,69600,0.0,1.0
2011-10-18,1.2,1.25,1.1995,1.21,7.25999999999999,33000,0.0,1.0
2011-10-17,1.22,1.22,1.18,1.22,7.31999999999999,32400,0.0,1.0
2011-10-14,1.17,1.27,1.17,1.23,7.37999999999999,62400,0.0,1.0
2011-10-13,1.3,1.34,1.18,1.18,7.07999999999999,232800,0.0,1.0
2011-10-12,1.14,1.22,1.13,1.22,7.31999999999999,106200,0.0,1.0
2011-10-11,1.08,1.14,1.08,1.14,6.83999999999999,370200,0.0,1.0
2011-10-10,1.1,1.13,1.07,1.11,6.65999999999999,189000,0.0,1.0
2011-10-07,1.13,1.15,1.07,1.11,6.65999999999999,124800,0.0,1.0
2011-10-06,1.1,1.1305,1.0995,1.1,6.59999999999999,31200,0.0,1.0
2011-10-05,1.14,1.15,1.07,1.12,6.71999999999999,1186200,0.0,1.0
2011-10-04,1.12,1.16,1.08,1.14,6.83999999999999,355800,0.0,1.0
2011-10-03,1.16,1.17,1.1,1.14,6.83999999999999,100200,0.0,1.0
2011-09-30,1.1,1.17,1.06,1.17,7.01999999999999,172200,0.0,1.0
2011-09-29,1.17,1.17,1.09,1.1,6.59999999999999,85200,0.0,1.0
2011-09-28,1.21,1.21,1.11,1.16,6.95999999999999,136200,0.0,1.0
2011-09-27,1.16,1.29,1.15,1.22,7.31999999999999,527400,0.0,1.0
2011-09-26,1.17,1.17,1.1,1.1,6.59999999999999,41400,0.0,1.0
2011-09-23,1.12,1.18,1.1,1.18,7.07999999999999,62400,0.0,1.0
2011-09-22,1.15,1.17,1.1,1.1,6.59999999999999,212400,0.0,1.0
2011-09-21,1.25,1.29,1.19,1.19,7.13999999999999,87600,0.0,1.0
2011-09-20,1.3,1.3,1.21,1.23,7.37999999999999,77400,0.0,1.0
2011-09-19,1.31,1.34,1.26,1.28,7.67999999999999,80400,0.0,1.0
2011-09-16,1.34,1.36,1.24,1.34,8.03999999999998,459000,0.0,1.0
2011-09-15,1.22,1.45,1.22,1.38,8.27999999999998,916800,0.0,1.0
2011-09-14,1.15,1.22,1.1,1.2,7.19999999999999,203400,0.0,1.0
2011-09-13,1.12,1.16,1.1,1.15,6.89999999999999,53400,0.0,1.0
2011-09-12,1.09,1.14,1.03,1.11,6.65999999999999,1071000,0.0,1.0
2011-09-09,1.12,1.14,1.07,1.12,6.71999999999999,156000,0.0,1.0
2011-09-08,1.1,1.19,1.09,1.14,6.83999999999999,127800,0.0,1.0
2011-09-07,1.13,1.15,1.1,1.12,6.71999999999999,51600,0.0,1.0
2011-09-06,1.11,1.12,1.08,1.09,6.53999999999999,75000,0.0,1.0
2011-09-02,1.06,1.13,1.04,1.11,6.65999999999999,136200,0.0,1.0
2011-09-01,1.16,1.17,1.08,1.08,6.47999999999999,202200,0.0,1.0
2011-08-31,1.18,1.18,1.13,1.14,6.83999999999999,134400,0.0,1.0
2011-08-30,1.14,1.16,1.11,1.16,6.95999999999999,102000,0.0,1.0
2011-08-29,1.15,1.19,1.11,1.15,6.89999999999999,169800,0.0,1.0
2011-08-26,1.06,1.12,1.01,1.11,6.65999999999999,141600,0.0,1.0
2011-08-25,1.06,1.1,1.05,1.07,6.41999999999999,106200,0.0,1.0
2011-08-24,1.05,1.09,1.04,1.06,6.35999999999999,268800,0.0,1.0
2011-08-23,1.07,1.16,1.04,1.04,6.23999999999999,909600,0.0,1.0
2011-08-22,1.04,1.07,1.0,1.05,6.29999999999999,429600,0.0,1.0
2011-08-19,1.02,1.07,1.01,1.01,6.05999999999999,33939,0.0,1.0
2011-08-18,1.03,1.04,1.02,1.03,6.17999999999999,24223,0.0,1.0
2011-08-17,1.07,1.095,1.02,1.07,6.41999999999999,117600,0.0,1.0
2011-08-16,1.05,1.06,1.02,1.06,6.35999999999999,144600,0.0,1.0
2011-08-15,1.06,1.07,1.03,1.07,6.41999999999999,217200,0.0,1.0
2011-08-12,1.03,1.08,1.02,1.04,6.23999999999999,201600,0.0,1.0
2011-08-11,1.01,1.07,0.98,1.02,6.11999999999999,213000,0.0,1.0
2011-08-10,0.97,1.07,0.96,1.0,5.99999999999999,565200,0.0,1.0
2011-08-09,1.0,1.04,0.9851,1.0,5.99999999999999,448200,0.0,1.0
2011-08-08,1.02,1.07,0.8901,0.9801,5.88059999999999,830400,0.0,1.0
2011-08-05,1.21,1.22,0.99,1.11,6.65999999999999,799800,0.0,1.0
2011-08-04,1.27,1.29,1.19,1.2,7.19999999999999,1071600,0.0,1.0
2011-08-03,1.29,1.3,1.21,1.29,7.73999999999999,676200,0.0,1.0
2011-08-02,1.3,1.31,1.22,1.27,7.61999999999999,532200,0.0,1.0
2011-08-01,1.29,1.3,1.24,1.3,7.79999999999998,390000,0.0,1.0
2011-07-29,1.23,1.28,1.2,1.26,7.55999999999999,232800,0.0,1.0
2011-07-28,1.27,1.28,1.22,1.23,7.37999999999999,219600,0.0,1.0
2011-07-27,1.3,1.3,1.23,1.23,7.37999999999999,541200,0.0,1.0
2011-07-26,1.29,1.31,1.25,1.29,7.73999999999999,282600,0.0,1.0
2011-07-25,1.28,1.32,1.26,1.29,7.73999999999999,229800,0.0,1.0
2011-07-22,1.3,1.3301,1.27,1.29,7.73999999999999,294000,0.0,1.0
2011-07-21,1.31,1.35,1.27,1.29,7.73999999999999,223800,0.0,1.0
2011-07-20,1.27,1.33,1.231,1.29,7.73999999999999,457200,0.0,1.0
2011-07-19,1.28,1.29,1.24,1.27,7.61999999999999,269400,0.0,1.0
2011-07-18,1.3,1.3,1.25,1.28,7.67999999999999,250800,0.0,1.0
2011-07-15,1.31,1.37,1.28,1.3,7.79999999999998,276600,0.0,1.0
2011-07-14,1.29,1.34,1.26,1.3,7.79999999999998,249000,0.0,1.0
2011-07-13,1.24,1.35,1.21,1.28,7.67999999999999,1047000,0.0,1.0
2011-07-12,1.2,1.27,1.165,1.24,7.43999999999999,663000,0.0,1.0
2011-07-11,1.19,1.22,1.17,1.19,7.13999999999999,257400,0.0,1.0
2011-07-08,1.2,1.23,1.19,1.21,7.25999999999999,166200,0.0,1.0
2011-07-07,1.22,1.22,1.17,1.21,7.25999999999999,399000,0.0,1.0
2011-07-06,1.23,1.24,1.2,1.2,7.19999999999999,139800,0.0,1.0
2011-07-05,1.21,1.248,1.2,1.23,7.37999999999999,354600,0.0,1.0
2011-07-01,1.24,1.24,1.2,1.21,7.25999999999999,223200,0.0,1.0
2011-06-30,1.25,1.25,1.21,1.25,7.49999999999999,439200,0.0,1.0
2011-06-29,1.21,1.25,1.2,1.25,7.49999999999999,264600,0.0,1.0
2011-06-28,1.22,1.239,1.2,1.23,7.37999999999999,300000,0.0,1.0
2011-06-27,1.2,1.22,1.17,1.21,7.25999999999999,369600,0.0,1.0
2011-06-24,1.18,1.25,1.14,1.22,7.31999999999999,7974600,0.0,1.0
2011-06-23,1.14,1.18,1.14,1.15,6.89999999999999,314400,0.0,1.0
2011-06-22,1.16,1.18,1.14,1.15,6.89999999999999,349200,0.0,1.0
2011-06-21,1.16,1.22,1.14,1.17,7.01999999999999,912600,0.0,1.0
2011-06-20,1.15,1.16,1.13,1.15,6.89999999999999,317400,0.0,1.0
2011-06-17,1.15,1.18,1.12,1.15,6.89999999999999,553800,0.0,1.0
2011-06-16,1.15,1.155,1.12,1.14,6.83999999999999,314400,0.0,1.0
2011-06-15,1.15,1.16,1.12,1.15,6.89999999999999,396000,0.0,1.0
2011-06-14,1.17,1.19,1.14,1.17,7.01999999999999,649800,0.0,1.0
2011-06-13,1.18,1.2,1.16,1.16,6.95999999999999,587400,0.0,1.0
2011-06-10,1.2,1.24,1.16,1.18,7.07999999999999,669000,0.0,1.0
2011-06-09,1.2,1.24,1.16,1.22,7.31999999999999,448200,0.0,1.0
2011-06-08,1.27,1.27,1.2,1.2,7.19999999999999,600600,0.0,1.0
2011-06-07,1.3,1.34,1.26,1.28,7.67999999999999,552000,0.0,1.0
2011-06-06,1.38,1.38,1.28,1.28,7.67999999999999,844800,0.0,1.0
2011-06-03,1.37,1.41,1.32,1.36,8.15999999999998,909000,0.0,1.0
2011-06-02,1.38,1.4,1.36,1.38,8.27999999999998,438000,0.0,1.0
2011-06-01,1.48,1.49,1.33,1.37,8.21999999999998,457800,0.0,1.0
2011-05-31,1.44,1.51,1.4,1.47,8.81999999999998,1078200,0.0,1.0
2011-05-27,1.34,1.48,1.31,1.43,8.57999999999998,651600,0.0,1.0
2011-05-26,1.36,1.37,1.29,1.34,8.03999999999998,338400,0.0,1.0
2011-05-25,1.36,1.38,1.35,1.35,8.09999999999999,207600,0.0,1.0
2011-05-24,1.37,1.4,1.34,1.35,8.09999999999999,288052,0.0,1.0
2011-05-23,1.35,1.39,1.35,1.37,8.21999999999998,247266,0.0,1.0
2011-05-20,1.4,1.4099,1.36,1.37,8.21999999999998,540600,0.0,1.0
2011-05-19,1.45,1.45,1.38,1.4,8.39999999999998,266400,0.0,1.0
2011-05-18,1.39,1.44,1.38,1.44,8.63999999999998,241800,0.0,1.0
2011-05-17,1.44,1.46,1.37,1.39,8.33999999999998,786600,0.0,1.0
2011-05-16,1.47,1.59,1.43,1.43,8.57999999999998,2305341,0.0,1.0
2011-05-13,1.48,1.52,1.44,1.48,8.87999999999998,1028487,0.0,1.0
2011-05-12,1.42,1.48,1.42,1.48,8.87999999999998,525600,0.0,1.0
2011-05-11,1.49,1.5,1.41,1.43,8.57999999999998,252600,0.0,1.0
2011-05-10,1.4,1.47,1.3701,1.47,8.81999999999998,259200,0.0,1.0
2011-05-09,1.36,1.4,1.36,1.4,8.39999999999998,136800,0.0,1.0
2011-05-06,1.37,1.4,1.35,1.36,8.15999999999998,198000,0.0,1.0
2011-05-05,1.39,1.45,1.35,1.36,8.15999999999998,343200,0.0,1.0
2011-05-04,1.43,1.459,1.37,1.39,8.33999999999998,373200,0.0,1.0
2011-05-03,1.45,1.48,1.42,1.43,8.57999999999998,270000,0.0,1.0
2011-05-02,1.51,1.51,1.44,1.45,8.69999999999998,288000,0.0,1.0
2011-04-29,1.51,1.51,1.47,1.49,8.93999999999998,228600,0.0,1.0
2011-04-28,1.52,1.52,1.47,1.5,8.99999999999998,268800,0.0,1.0
2011-04-27,1.5,1.51,1.45,1.48,8.87999999999998,294000,0.0,1.0
2011-04-26,1.53,1.53,1.45,1.48,8.87999999999998,396000,0.0,1.0
2011-04-25,1.54,1.54,1.5,1.515,9.08999999999998,166200,0.0,1.0
2011-04-21,1.53,1.55,1.47,1.54,9.23999999999998,142800,0.0,1.0
2011-04-20,1.46,1.52,1.429,1.52,9.11999999999998,679200,0.0,1.0
2011-04-19,1.42,1.47,1.38,1.44,8.63999999999998,486000,0.0,1.0
2011-04-18,1.44,1.5,1.36,1.4,8.39999999999998,751800,0.0,1.0
2011-04-15,1.49,1.52,1.4401,1.5,8.99999999999998,500400,0.0,1.0
2011-04-14,1.55,1.55,1.49,1.5,8.99999999999998,463800,0.0,1.0
2011-04-13,1.55,1.55,1.48,1.52,9.11999999999998,691800,0.0,1.0
2011-04-12,1.53,1.69,1.51,1.53,9.17999999999998,1575600,0.0,1.0
2011-04-11,1.49,1.59,1.48,1.55,9.29999999999998,1194600,0.0,1.0
2011-04-08,1.47,1.48,1.44,1.44,8.63999999999998,160200,0.0,1.0
2011-04-07,1.47,1.51,1.46,1.46,8.75999999999998,146400,0.0,1.0
2011-04-06,1.49,1.49,1.465,1.47,8.81999999999998,125400,0.0,1.0
2011-04-05,1.48,1.5,1.46,1.47,8.81999999999998,342600,0.0,1.0
2011-04-04,1.5,1.545,1.45,1.49,8.93999999999998,349800,0.0,1.0
2011-04-01,1.51,1.52,1.48,1.51,9.05999999999998,297600,0.0,1.0
2011-03-31,1.49,1.535,1.45,1.49,8.93999999999998,315000,0.0,1.0
2011-03-30,1.48,1.51,1.45,1.5,8.99999999999998,222000,0.0,1.0
2011-03-29,1.44,1.5,1.42,1.48,8.87999999999998,347400,0.0,1.0
2011-03-28,1.48,1.59,1.43,1.44,8.63999999999998,1480200,0.0,1.0
2011-03-25,1.4,1.4199,1.38,1.4,8.39999999999998,220800,0.0,1.0
2011-03-24,1.34,1.42,1.31,1.38,8.27999999999998,627600,0.0,1.0
2011-03-23,1.32,1.39,1.28,1.34,8.03999999999998,1267200,0.0,1.0
2011-03-22,1.27,1.28,1.235,1.26,7.55999999999999,169200,0.0,1.0
2011-03-21,1.29,1.315,1.25,1.26,7.55999999999999,370800,0.0,1.0
2011-03-18,1.25,1.3,1.23,1.28,7.67999999999999,377400,0.0,1.0
2011-03-17,1.33,1.33,1.2,1.25,7.49999999999999,772200,0.0,1.0
2011-03-16,1.39,1.4,1.31,1.32,7.91999999999998,865800,0.0,1.0
2011-03-15,1.39,1.4,1.31,1.39,8.33999999999998,398400,0.0,1.0
2011-03-14,1.49,1.51,1.4,1.43,8.57999999999998,437400,0.0,1.0
2011-03-11,1.48,1.53,1.46,1.52,9.11999999999998,368400,0.0,1.0
2011-03-10,1.5,1.52,1.48,1.48,8.87999999999998,267600,0.0,1.0
2011-03-09,1.49,1.53,1.47,1.5,8.99999999999998,273000,0.0,1.0
2011-03-08,1.47,1.5099,1.47,1.5,8.99999999999998,348600,0.0,1.0
2011-03-07,1.51,1.51,1.46,1.48,8.87999999999998,315000,0.0,1.0
2011-03-04,1.54,1.5401,1.51,1.52,9.11999999999998,324600,0.0,1.0
2011-03-03,1.56,1.56,1.52,1.54,9.23999999999998,435600,0.0,1.0
2011-03-02,1.56,1.57,1.48,1.54,9.23999999999998,568800,0.0,1.0
2011-03-01,1.6,1.62,1.53,1.57,9.41999999999998,819000,0.0,1.0
2011-02-28,1.53,1.57,1.51,1.57,9.41999999999998,1455600,0.0,1.0
2011-02-25,1.53,1.55,1.505,1.53,9.17999999999998,375000,0.0,1.0
2011-02-24,1.48,1.52,1.48,1.52,9.11999999999998,627000,0.0,1.0
2011-02-23,1.45,1.5,1.44,1.47,8.81999999999998,390600,0.0,1.0
2011-02-22,1.52,1.53,1.44,1.44,8.63999999999998,712200,0.0,1.0
2011-02-18,1.53,1.56,1.47,1.52,9.11999999999998,909600,0.0,1.0
2011-02-17,1.58,1.5899,1.48,1.5,8.99999999999998,1276800,0.0,1.0
2011-02-16,1.67,1.7,1.54,1.555,9.32999999999998,1003800,0.0,1.0
2011-02-15,1.83,1.83,1.66,1.67,10.02,1360800,0.0,1.0
2011-02-14,1.87,1.88,1.81,1.83,10.98,421200,0.0,1.0
2011-02-11,1.8,1.83,1.78,1.81,10.86,409200,0.0,1.0
2011-02-10,1.84,1.88,1.78,1.81,10.86,605400,0.0,1.0
2011-02-09,1.89,1.92,1.83,1.84,11.04,424200,0.0,1.0
2011-02-08,1.86,1.9,1.86,1.86,11.16,188400,0.0,1.0
2011-02-07,1.85,1.88,1.85,1.86,11.16,209400,0.0,1.0
2011-02-04,1.89,1.92,1.86,1.87,11.22,261600,0.0,1.0
2011-02-03,1.9,1.91,1.88,1.9,11.4,99000,0.0,1.0
2011-02-02,1.9,1.93,1.9,1.91,11.46,185400,0.0,1.0
2011-02-01,1.91,1.94,1.89,1.91,11.46,231600,0.0,1.0
2011-01-31,1.92,1.96,1.9,1.9,11.4,222000,0.0,1.0
2011-01-28,1.91,1.93,1.861,1.9,11.4,363600,0.0,1.0
2011-01-27,1.91,1.95,1.89,1.91,11.46,1110600,0.0,1.0
2011-01-26,1.89,1.92,1.87,1.92,11.52,156000,0.0,1.0
2011-01-25,1.91,1.91,1.87,1.88,11.28,389400,0.0,1.0
2011-01-24,1.88,1.92,1.87,1.92,11.52,200400,0.0,1.0
2011-01-21,1.97,1.99,1.87,1.87,11.22,1420200,0.0,1.0
2011-01-20,2.02,2.05,1.81,1.96,11.76,2140200,0.0,1.0
2011-01-19,2.09,2.1,2.04,2.05,12.3,571800,0.0,1.0
2011-01-18,2.1,2.1,2.04,2.09,12.54,595800,0.0,1.0
2011-01-14,2.04,2.07,2.03,2.07,12.42,571200,0.0,1.0
2011-01-13,2.03,2.045,2.02,2.03,12.18,643200,0.0,1.0
2011-01-12,2.06,2.06,2.015,2.02,12.12,646800,0.0,1.0
2011-01-11,2.04,2.07,2.01,2.03,12.18,855600,0.0,1.0
2011-01-10,2.06,2.07,2.02,2.02,12.12,852000,0.0,1.0
2011-01-07,2.12,2.12,2.05,2.06,12.36,801600,0.0,1.0
2011-01-06,2.15,2.15,2.09,2.11,12.66,556200,0.0,1.0
2011-01-05,2.14,2.14,2.08,2.13,12.78,458400,0.0,1.0
2011-01-04,2.16,2.17,2.1,2.13,12.78,387000,0.0,1.0
2011-01-03,2.11,2.16,2.08,2.16,12.96,391200,0.0,1.0
2010-12-31,2.1,2.12,2.07,2.09,12.54,492000,0.0,1.0
2010-12-30,2.1,2.11,2.07,2.09,12.54,642600,0.0,1.0
2010-12-29,2.15,2.16,2.08,2.08,12.48,1030800,0.0,1.0
2010-12-28,2.09,2.16,2.09,2.14,12.84,1054200,0.0,1.0
2010-12-27,2.05,2.14,2.04,2.1,12.6,588600,0.0,1.0
2010-12-23,2.1,2.1,2.02,2.045,12.27,1168200,0.0,1.0
2010-12-22,2.15,2.17,2.08,2.08,12.48,1408200,0.0,1.0
2010-12-21,2.2,2.21,2.09,2.13,12.78,1649400,0.0,1.0
2010-12-20,2.19,2.33,2.16,2.18,13.08,1224000,0.0,1.0
2010-12-17,2.17,2.18,2.11,2.13,12.78,996600,0.0,1.0
2010-12-16,2.11,2.18,2.09,2.16,12.96,498000,0.0,1.0
2010-12-15,2.13,2.174,2.01,2.1,12.6,1586400,0.0,1.0
2010-12-14,2.35,2.35,2.13,2.15,12.9,1561200,0.0,1.0
2010-12-13,2.7,2.7,2.25,2.28,13.68,4434600,0.0,1.0
2010-12-10,2.75,2.94,2.71,2.93,17.58,811200,0.0,1.0
2010-12-09,2.86,2.96,2.72,2.75,16.5,728400,0.0,1.0
2010-12-08,2.59,2.9,2.56,2.79,16.74,841200,0.0,1.0
2010-12-07,2.66,2.7,2.44,2.54,15.24,1534800,0.0,1.0
2010-12-06,2.19,2.54,2.19,2.52,15.12,689400,0.0,1.0
2010-12-03,2.2,2.21,2.17,2.18,13.08,145200,0.0,1.0
2010-12-02,2.24,2.24,2.2,2.21,13.26,149400,0.0,1.0
2010-12-01,2.25,2.25,2.23,2.24,13.44,157800,0.0,1.0
2010-11-30,2.22,2.25,2.2,2.21,13.26,151800,0.0,1.0
2010-11-29,2.21,2.25,2.18,2.23,13.38,157800,0.0,1.0
2010-11-26,2.22,2.261,2.22,2.23,13.38,36600,0.0,1.0
2010-11-24,2.2,2.24,2.18,2.24,13.44,228600,0.0,1.0
2010-11-23,2.21,2.21,2.16,2.18,13.08,85200,0.0,1.0
2010-11-22,2.2,2.26,2.19,2.23,13.38,186600,0.0,1.0
2010-11-19,2.21,2.26,2.15,2.22,13.32,235800,0.0,1.0
2010-11-18,2.2,2.25,2.15,2.23,13.38,201000,0.0,1.0
2010-11-17,2.2,2.25,2.17,2.23,13.38,108600,0.0,1.0
2010-11-16,2.22,2.27,2.2,2.21,13.26,144000,0.0,1.0
2010-11-15,2.26,2.29,2.22,2.24,13.44,95400,0.0,1.0
2010-11-12,2.33,2.36,2.26,2.26,13.56,118200,0.0,1.0
2010-11-11,2.32,2.36,2.25,2.35,14.1,92400,0.0,1.0
2010-11-10,2.29,2.35,2.24,2.35,14.1,303600,0.0,1.0
2010-11-09,2.37,2.38,2.29,2.3,13.8,177000,0.0,1.0
2010-11-08,2.4,2.41,2.35,2.38,14.28,94200,0.0,1.0
2010-11-05,2.54,2.54,2.39,2.4,14.4,238200,0.0,1.0
