,VRTS_Open,VRTS_High,VRTS_Low,VRTS_Close,VRTS_Adj Close,VRTS_Volume,VRTS_Dividend Amount,VRTS_Split Coefficient
2023-05-31,193.46,193.46,189.76,190.78,182.689625362075,42932,0.0,1.0
2023-05-30,194.79,195.59,193.99,195.0,186.730668548091,32943,0.0,1.0
2023-05-26,188.72,195.415,188.0,194.35,186.108232986264,31378,0.0,1.0
2023-05-25,185.96,189.87,184.91,189.06,181.042565106164,44408,0.0,1.0
2023-05-24,186.18,187.04,184.14,185.26,177.403711052406,50652,0.0,1.0
2023-05-23,184.3,190.47,183.83,188.11,180.132851592725,62073,0.0,1.0
2023-05-22,185.13,187.49,184.12,185.4,177.537774096492,64657,0.0,1.0
2023-05-19,185.84,185.84,179.58,183.53,175.747074864775,52395,0.0,1.0
2023-05-18,176.85,183.84,176.85,183.24,175.469372844883,38561,0.0,1.0
2023-05-17,173.02,180.08,173.02,178.54,170.968684936288,46180,0.0,1.0
2023-05-16,172.67,173.79,171.66,171.91,164.619842205653,31902,0.0,1.0
2023-05-15,172.03,176.55,170.4,174.46,167.061704794358,33221,0.0,1.0
2023-05-12,172.47,173.1,169.36,171.48,164.208077141675,27892,0.0,1.0
2023-05-11,168.21,172.25,168.21,171.28,164.016558507266,44632,0.0,1.0
2023-05-10,171.19,171.19,166.07,170.21,162.991933813182,54829,0.0,1.0
2023-05-09,165.3,171.04,165.0,167.66,160.550071224476,49689,0.0,1.0
2023-05-08,169.83,169.83,165.7,167.06,159.975515321251,38096,0.0,1.0
2023-05-05,171.23,172.12,165.865,168.78,161.622575577163,98552,0.0,1.0
2023-05-04,171.2,171.2,165.32,167.28,160.1861858191,54431,0.0,1.0
2023-05-03,175.41,178.04,172.64,173.08,165.740226216941,44509,0.0,1.0
2023-05-02,174.88,175.99,170.89,175.14,167.712868151347,53099,0.0,1.0
2023-05-01,182.75,184.57,175.43,176.09,168.622581664786,50624,0.0,1.0
2023-04-28,179.74,183.98,174.8708,182.21,174.48305187768,43035,0.0,1.0
2023-04-27,177.58,178.1,175.04,178.1,170.547343940589,85204,1.65,1.0
2023-04-26,181.07,183.65,177.0,177.89,168.782570312052,77173,0.0,1.0
2023-04-25,185.45,187.5,182.03,182.03,172.710614840086,47449,0.0,1.0
2023-04-24,188.7,189.27,185.25,187.51,177.910055423087,55726,0.0,1.0
2023-04-21,187.96,189.89,185.19,189.06,179.380700113534,70359,0.0,1.0
2023-04-20,186.49,187.71,185.415,187.29,177.701318757346,65300,0.0,1.0
2023-04-19,185.65,191.11,185.65,188.62,178.963226782053,73100,0.0,1.0
2023-04-18,188.4,188.58,186.2,187.45,177.853127241521,51043,0.0,1.0
2023-04-17,184.19,188.07,183.1,187.64,178.033399816479,38845,0.0,1.0
2023-04-14,183.72,185.88,180.85,184.19,174.760029376451,50886,0.0,1.0
2023-04-13,182.41,182.87,180.08,182.29,172.957303626871,41142,0.0,1.0
2023-04-12,185.32,185.45,180.79,180.8,171.543587117989,47099,0.0,1.0
2023-04-11,180.49,185.8,180.49,183.16,173.782762259574,62987,0.0,1.0
2023-04-10,178.8,181.45,177.04,180.12,170.898401060245,50049,0.0,1.0
2023-04-06,179.73,182.09,177.5,179.21,170.034990306498,109991,0.0,1.0
2023-04-05,179.19,181.695,177.95,179.78,170.575808031372,113070,0.0,1.0
2023-04-04,185.29,185.44,179.34,181.51,172.217237266517,103433,0.0,1.0
2023-04-03,189.63,189.8,181.52,185.25,175.765760584112,84737,0.0,1.0
2023-03-31,180.84,191.18,179.19,190.39,180.642608138241,146744,0.0,1.0
2023-03-30,180.62,183.0,177.55,179.85,170.642224243199,98616,0.0,1.0
2023-03-29,177.96,178.76,175.08,178.32,169.190555613273,89170,0.0,1.0
2023-03-28,173.88,177.34,172.53,176.11,167.093700925603,63885,0.0,1.0
2023-03-27,175.03,176.725,172.47,175.7,166.704691684904,63763,0.0,1.0
2023-03-24,167.29,168.495,165.0,168.25,159.636109140496,79239,0.0,1.0
2023-03-23,171.99,176.325,167.99,169.36,160.689280499462,64732,0.0,1.0
2023-03-22,177.1,178.1,171.48,172.17,163.355417002789,96548,0.0,1.0
2023-03-21,173.58,178.13,173.0,177.1,168.033015921437,84138,0.0,1.0
2023-03-20,174.18,174.75,169.07,169.92,161.220610194075,83529,0.0,1.0
2023-03-17,173.75,175.15,169.9,171.48,162.700742914783,165827,0.0,1.0
2023-03-16,168.39,177.82,166.4,176.22,167.198069258474,113193,0.0,1.0
2023-03-15,166.9,171.09,165.0,171.08,162.321221704345,91747,0.0,1.0
2023-03-14,179.55,181.17,171.73,172.44,163.611593819834,145437,0.0,1.0
2023-03-13,177.63,177.65,169.78,173.07,164.209339726274,130065,0.0,1.0
2023-03-10,192.01,192.75,180.0,182.41,173.071159990002,97849,0.0,1.0
2023-03-09,200.22,200.22,192.0,192.52,182.663558583823,58002,0.0,1.0
2023-03-08,197.65,200.95,195.5,200.54,190.272958853106,72097,0.0,1.0
2023-03-07,202.82,202.82,196.31,196.68,186.610579172379,55148,0.0,1.0
2023-03-06,208.56,211.53,200.43,202.31,191.952340209294,71862,0.0,1.0
2023-03-03,206.39,209.25,202.26,208.18,197.521813972472,31175,0.0,1.0
2023-03-02,203.63,205.41,202.065,203.97,193.527353232612,39097,0.0,1.0
2023-03-01,210.85,211.95,204.93,206.66,196.079633372808,49567,0.0,1.0
2023-02-28,209.53,212.01,208.0,210.43,199.656620781186,43801,0.0,1.0
2023-02-27,211.23,211.7,206.58,208.35,197.683110486908,60693,0.0,1.0
2023-02-24,206.94,208.99,204.705,208.16,197.50283791195,70093,0.0,1.0
2023-02-23,212.36,212.85,208.06,210.92,200.121534263973,51310,0.0,1.0
2023-02-22,210.0,212.0,207.28,209.69,198.954506541876,76757,0.0,1.0
2023-02-21,212.83,214.6,207.345,209.2,198.489593059089,74991,0.0,1.0
2023-02-17,215.33,217.4,213.0,216.63,205.539199542976,86665,0.0,1.0
2023-02-16,212.53,217.95,211.38,214.71,203.717497732873,51123,0.0,1.0
2023-02-15,214.33,217.68,213.55,216.95,205.842816511326,77535,0.0,1.0
2023-02-14,215.17,219.21,212.91,216.85,205.747936208717,89908,0.0,1.0
2023-02-13,214.46,217.75,213.92,216.11,205.045821969406,77310,0.0,1.0
2023-02-10,212.57,213.7,209.81,213.06,202.151972739816,64644,0.0,1.0
2023-02-09,219.76,219.98,213.63,214.05,203.09128773565,70075,0.0,1.0
2023-02-08,218.63,224.95,213.99,217.0,205.890256662631,86422,0.0,1.0
2023-02-07,215.47,221.29,213.26,220.23,208.954890436918,93547,0.0,1.0
2023-02-06,238.65,238.65,216.025,216.9,205.795376360021,181822,0.0,1.0
2023-02-03,230.15,248.225,222.06,245.0,232.456741393293,141585,0.0,1.0
2023-02-02,224.78,235.32,219.7,230.61,218.803465847785,99231,0.0,1.0
2023-02-01,214.0,224.34,212.31,221.77,210.416047097104,100569,0.0,1.0
2023-01-31,209.74,215.23,208.4,214.88,203.878794247309,76471,0.0,1.0
2023-01-30,211.24,214.29,208.46,209.08,198.375736695958,61650,1.65,1.0
2023-01-27,212.93,215.78,212.63,214.36,201.792924207021,44345,0.0,1.0
2023-01-26,211.86,213.71,207.3731,213.71,201.181031126528,62345,0.0,1.0
2023-01-25,212.64,212.75,206.77,209.89,197.584982561166,60253,0.0,1.0
2023-01-24,216.49,218.7,215.05,215.26,202.640160780012,85276,0.0,1.0
2023-01-23,217.86,219.805,215.43,218.42,205.61490252518,68406,0.0,1.0
2023-01-20,213.67,217.99,211.83,217.99,205.210111718084,62340,0.0,1.0
2023-01-19,210.71,213.0625,206.7,211.87,199.448903021746,88402,0.0,1.0
2023-01-18,212.03,215.46,209.78,211.87,199.448903021746,77666,0.0,1.0
2023-01-17,213.12,215.5,211.08,211.51,199.11000839255,69076,0.0,1.0
2023-01-13,210.72,216.74,209.4,214.78,202.188301274417,40572,0.0,1.0
2023-01-12,215.5,216.77,211.03,213.07,200.578551785734,70210,0.0,1.0
2023-01-11,214.07,216.6,212.15,213.64,201.115134948628,83306,0.0,1.0
2023-01-10,203.99,212.365,203.73,211.81,199.392420583547,74504,0.0,1.0
2023-01-09,206.4,210.19,204.78,205.69,193.631211887209,79382,0.0,1.0
2023-01-06,201.42,205.76,199.46,205.0,192.981663847916,53683,0.0,1.0
2023-01-05,201.23,201.23,197.41,198.1,186.486183454986,86604,0.0,1.0
2023-01-04,194.31,202.165,194.31,202.11,190.261093074645,91287,0.0,1.0
2023-01-03,194.68,196.67,192.0,194.11,182.730101314727,100503,0.0,1.0
2022-12-30,187.42,192.0,186.3,191.44,180.216632814854,101539,0.0,1.0
2022-12-29,186.81,194.29,185.16,190.72,179.538843556461,92718,0.0,1.0
2022-12-28,192.63,193.43,184.4,184.45,173.636428764625,73940,0.0,1.0
2022-12-27,191.06,192.84,188.2,192.33,181.054455648145,64766,0.0,1.0
2022-12-23,188.6,193.06,185.86,189.94,178.804571859869,57801,0.0,1.0
2022-12-22,191.41,191.67,182.7,187.44,176.451136934895,81962,0.0,1.0
2022-12-21,192.68,195.16,191.26,193.74,182.381792945831,60958,0.0,1.0
2022-12-20,187.72,192.725,185.63,189.7,178.578642107072,71872,0.0,1.0
2022-12-19,190.67,190.99,185.1,187.72,176.714721646492,96460,0.0,1.0
2022-12-16,184.36,190.3,177.18,189.32,178.220919998475,229895,0.0,1.0
2022-12-15,191.5,192.235,184.6,187.95,176.931237659589,90129,0.0,1.0
2022-12-14,196.6,200.57,193.25,194.36,182.965444807224,54160,0.0,1.0
2022-12-13,203.35,207.66,196.25,198.34,186.712113207784,85933,0.0,1.0
2022-12-12,191.51,194.5,189.19,193.88,182.513585301629,37922,0.0,1.0
2022-12-09,189.73,192.46,188.6625,191.38,180.160150376655,81507,0.0,1.0
2022-12-08,191.63,194.4,189.5,191.94,180.687319799849,67576,0.0,1.0
2022-12-07,191.03,192.92,187.56,188.95,177.872611629579,70192,0.0,1.0
2022-12-06,192.8,193.97,187.7,189.78,178.653952024671,69187,0.0,1.0
2022-12-05,197.54,197.54,191.645,192.4,181.120351826044,82584,0.0,1.0
2022-12-02,194.04,200.395,194.04,198.29,186.665044509284,78611,0.0,1.0
2022-12-01,195.94,202.065,193.75,199.02,187.352247507377,75670,0.0,1.0
2022-11-30,190.46,194.44,185.1,193.94,182.570067739829,86903,0.0,1.0
2022-11-29,190.1,192.3,187.59,189.2,178.107955122077,53076,0.0,1.0
2022-11-28,192.36,192.83,188.485,190.1,178.955191695068,52478,0.0,1.0
2022-11-25,191.25,193.82,190.64,193.69,182.334724247331,20993,0.0,1.0
2022-11-23,188.64,192.68,187.0,192.39,181.110938086344,34396,0.0,1.0
2022-11-22,188.78,191.02,186.875,189.73,178.606883326171,51002,0.0,1.0
2022-11-21,185.43,191.09,185.18,188.61,177.552544479783,47214,0.0,1.0
2022-11-18,194.41,194.41,184.34,187.83,176.818272783191,66234,0.0,1.0
2022-11-17,187.22,189.74,185.54,189.36,178.258574957275,59015,0.0,1.0
2022-11-16,191.16,194.1525,188.65,191.19,179.981289322356,53070,0.0,1.0
2022-11-15,191.8,199.28,191.8,193.27,181.939347179935,76021,0.0,1.0
2022-11-14,199.95,200.19,188.62,189.15,178.060886423577,83942,0.0,1.0
2022-11-11,189.5,202.5,189.5,202.23,190.374057951044,94334,0.0,1.0
2022-11-10,175.64,188.12,173.27,187.55,176.554688071593,104556,0.0,1.0
2022-11-09,171.5,171.5,165.72,166.94,157.152970550103,61587,0.0,1.0
2022-11-08,170.3,172.81,166.47,171.48,161.426808373857,47368,0.0,1.0
2022-11-07,169.58,169.7,165.65,169.43,159.496991735378,57109,0.0,1.0
2022-11-04,166.71,170.56,163.9,168.0,158.150826958292,55698,0.0,1.0
2022-11-03,165.12,165.12,160.26,163.16,153.594576943541,57658,0.0,1.0
2022-11-02,173.02,175.62,168.01,168.01,158.160240697992,64458,0.0,1.0
2022-11-01,174.68,175.67,169.39,173.02,162.876524287641,47531,0.0,1.0
2022-10-31,174.31,174.5,169.57,171.49,161.436222113557,68995,0.0,1.0
2022-10-28,170.86,176.54,169.81,175.2,164.928719542219,89289,1.65,1.0
2022-10-27,174.8,176.1,171.02,172.09,160.48958635013,76444,0.0,1.0
2022-10-26,173.32,175.99,170.28,172.0,160.405653159523,87782,0.0,1.0
2022-10-25,165.87,171.57,164.47,171.57,160.004639026624,52209,0.0,1.0
2022-10-24,164.28,167.32,161.57,166.01,154.819433029142,48186,0.0,1.0
2022-10-21,152.68,162.54,144.98,161.93,151.014461721637,71033,0.0,1.0
2022-10-20,152.49,158.14,151.19,153.92,143.544407757638,68326,0.0,1.0
2022-10-19,154.07,154.15,148.45,151.38,141.175626600515,55297,0.0,1.0
2022-10-18,157.04,159.06,153.64,155.63,145.139138379166,62244,0.0,1.0
2022-10-17,150.68,155.5303,150.13,153.07,142.751705401908,52332,0.0,1.0
2022-10-14,157.16,157.16,147.13,147.99,138.014143087662,65965,0.0,1.0
2022-10-13,144.57,156.68,141.8,156.19,145.661389342941,76595,0.0,1.0
2022-10-12,151.46,151.46,146.07,147.75,137.790321246044,63145,0.0,1.0
2022-10-11,154.4,155.03,150.06,151.83,141.595292553549,57840,0.0,1.0
2022-10-10,157.26,158.51,154.08,156.31,145.77330026375,46536,0.0,1.0
2022-10-07,162.9,162.9,154.69,156.61,146.053077565773,68667,0.0,1.0
2022-10-06,167.67,169.09,162.52,165.08,153.952123392873,62442,0.0,1.0
2022-10-05,165.53,167.855,162.66,166.57,155.341683992917,50727,0.0,1.0
2022-10-04,167.4,170.26,166.85,169.2,157.794398340647,90042,0.0,1.0
2022-10-03,161.87,165.41,158.96,163.61,152.581214612963,65679,0.0,1.0
2022-09-30,162.13,166.25,158.99,159.52,148.76691739539,69596,0.0,1.0
2022-09-29,164.63,164.63,160.05,162.2,151.266261293457,56672,0.0,1.0
2022-09-28,167.22,169.1,166.12,166.9,155.649439025142,69720,0.0,1.0
2022-09-27,170.49,172.31,164.35,165.74,154.567633457322,48569,0.0,1.0
2022-09-26,171.33,174.76,168.68,168.68,157.309451017142,48283,0.0,1.0
2022-09-23,173.12,175.0196,167.25,171.35,159.799469005141,55090,0.0,1.0
2022-09-22,180.87,180.87,174.6,176.41,164.518379499253,53285,0.0,1.0
2022-09-21,189.7,189.7,180.92,181.49,169.255941813499,43243,0.0,1.0
2022-09-20,189.92,190.52,185.0,186.8,174.208000059296,39158,0.0,1.0
2022-09-19,184.09,194.18,184.09,192.44,179.467813337318,50017,0.0,1.0
2022-09-16,185.74,186.59,181.985,185.87,173.340690423027,134298,0.0,1.0
2022-09-15,186.64,189.62,184.97,186.24,173.685749095521,46478,0.0,1.0
2022-09-14,191.5,197.1275,184.86,186.87,174.273281429768,48654,0.0,1.0
2022-09-13,195.32,197.535,188.51,189.62,176.837906698307,56701,0.0,1.0
2022-09-12,199.68,201.32,197.04,200.96,187.413488714755,39281,0.0,1.0
2022-09-09,194.42,199.97,194.42,197.09,183.804361518665,45006,0.0,1.0
2022-09-08,187.47,193.36,186.95,193.08,180.064671581632,33792,0.0,1.0
2022-09-07,184.02,189.12,183.01,188.5,175.793404770757,38982,0.0,1.0
2022-09-06,185.86,186.3,183.19,185.5,172.995631750532,48699,0.0,1.0
2022-09-02,192.88,194.19,185.91,185.93,173.396645883431,40347,0.0,1.0
2022-09-01,189.87,190.74,184.53,190.08,177.266898561408,44826,0.0,1.0
2022-08-31,196.22,197.0,190.305,191.25,178.358030039295,54199,0.0,1.0
2022-08-30,199.41,203.58,194.25,194.67,181.547491282351,69927,0.0,1.0
2022-08-29,197.84,199.47,195.3,197.57,184.252005201901,58288,0.0,1.0
2022-08-26,209.75,209.75,198.42,199.17,185.744150812687,56722,0.0,1.0
2022-08-25,207.24,209.9,206.41,208.83,194.752979937809,30970,0.0,1.0
2022-08-24,205.4,206.33,203.05,205.24,191.404978223608,37714,0.0,1.0
2022-08-23,206.57,209.676,204.26,204.66,190.864075439698,50710,0.0,1.0
2022-08-22,207.67,207.81,203.7,205.97,192.085769658529,49601,0.0,1.0
2022-08-19,216.29,217.9,209.55,211.4,197.149738825135,55991,0.0,1.0
2022-08-18,218.93,219.67,215.55,219.28,204.498555958257,49230,0.0,1.0
2022-08-17,217.88,219.025,214.28,216.5,201.905952959516,40637,0.0,1.0
2022-08-16,219.62,222.53,217.34,219.76,204.946199641493,41040,0.0,1.0
2022-08-15,216.49,221.76,215.34,220.97,206.07463475965,31457,0.0,1.0
2022-08-12,215.7,218.89,214.04,218.12,203.416750390437,38950,0.0,1.0
2022-08-11,214.48,216.43,210.84,213.4,199.014920838618,37583,0.0,1.0
2022-08-10,209.8,212.0,209.1,211.6,197.336257026483,48824,0.0,1.0
2022-08-09,207.28,207.28,199.755,204.27,190.500364947069,63726,0.0,1.0
2022-08-08,207.47,209.85,205.27,207.61,193.615218909585,38773,0.0,1.0
2022-08-05,206.2,216.88,201.22,205.11,191.283741392731,70704,0.0,1.0
2022-08-04,208.6,209.035,202.4967,207.64,193.643196639787,47044,0.0,1.0
2022-08-03,204.5,209.04,200.46,207.47,193.484656168641,48015,0.0,1.0
2022-08-02,202.68,205.625,199.6,202.92,189.241367087968,64429,0.0,1.0
2022-08-01,203.48,207.41,199.95,204.58,190.789468159158,44500,0.0,1.0
2022-07-29,200.46,207.45,200.46,206.32,192.412176510889,60283,0.0,1.0
2022-07-28,195.28,202.525,189.53,202.38,188.737767944327,35387,1.5,1.0
2022-07-27,191.67,196.76,190.72,196.07,181.507819113421,48484,0.0,1.0
2022-07-26,191.94,193.98,190.02,190.9,176.721796647891,39579,0.0,1.0
2022-07-25,192.04,193.27,190.05,193.25,178.89726140495,32466,0.0,1.0
2022-07-22,191.38,194.0,187.83,190.18,176.055271275516,34943,0.0,1.0
2022-07-21,189.84,192.66,188.5,191.59,177.360550129751,57777,0.0,1.0
2022-07-20,184.95,189.77,184.95,189.49,175.416517793656,45817,0.0,1.0
2022-07-19,180.79,186.8383,180.79,184.67,170.954500717476,59311,0.0,1.0
2022-07-18,181.68,182.84,177.37,177.83,164.622509679908,51894,0.0,1.0
2022-07-15,179.44,181.62,173.0,180.52,167.112722529478,109688,0.0,1.0
2022-07-14,171.25,176.81,167.96,176.23,163.141342185741,66753,0.0,1.0
2022-07-13,168.74,173.8,167.7,173.295,160.424325563627,74389,0.0,1.0
2022-07-12,167.7,173.58,167.7,172.55,159.734656949155,66028,0.0,1.0
2022-07-11,172.4,172.4,166.45,167.49,155.050464748849,51613,0.0,1.0
2022-07-08,180.6,180.6,174.32,174.95,161.956408190406,52647,0.0,1.0
2022-07-07,177.49,180.95,177.33,180.07,166.696144171743,37788,0.0,1.0
2022-07-06,178.85,178.85,173.77,175.26,162.243384392401,51990,0.0,1.0
2022-07-05,171.62,179.53,168.22,179.27,165.955560424659,62361,0.0,1.0
2022-07-01,169.72,175.18,167.18,173.75,160.845532569781,59772,0.0,1.0
2022-06-30,175.74,175.74,166.19,171.02,158.318290532857,87853,0.0,1.0
2022-06-29,186.15,186.15,178.54,179.94,166.575799312842,39979,0.0,1.0
2022-06-28,189.9,191.9,183.87,184.74,171.019301795345,49902,0.0,1.0
2022-06-27,191.76,191.76,185.465,187.8,173.852034627941,51409,0.0,1.0
2022-06-24,184.64,193.26,183.035,190.26,176.129329650224,210808,0.0,1.0
2022-06-23,175.01,182.92,175.01,182.92,169.33447377073,66677,0.0,1.0
2022-06-22,173.15,177.73,173.15,175.22,162.206355205047,44192,0.0,1.0
2022-06-21,174.97,176.52,174.46,175.79,162.734021124845,41527,0.0,1.0
2022-06-17,168.93,173.64,168.93,170.65,157.975770549831,90889,0.0,1.0
2022-06-16,172.37,172.37,166.295,168.44,155.929907948511,61136,0.0,1.0
2022-06-15,177.61,181.92,175.06,178.6,165.335321536477,51076,0.0,1.0
2022-06-14,173.94,177.27,171.085,176.36,163.261687044642,56977,0.0,1.0
2022-06-13,175.71,177.19,170.13,172.05,159.271792107227,69543,0.0,1.0
2022-06-10,183.7,184.13,175.0,182.0,168.482802461583,39324,0.0,1.0
2022-06-09,189.13,192.79,186.85,187.88,173.92609300265,40515,0.0,1.0
2022-06-08,192.29,193.83,190.31,191.18,176.981000959371,29521,0.0,1.0
2022-06-07,194.64,196.77,193.09,194.66,180.202540259186,33485,0.0,1.0
2022-06-06,194.1,198.81,194.1,197.4,182.739039592948,40031,0.0,1.0
2022-06-03,192.51,194.98,190.85,192.61,178.304794407283,40218,0.0,1.0
2022-06-02,189.14,195.48,188.55,195.09,180.600604023243,48517,0.0,1.0
2022-06-01,192.67,192.7383,186.21,189.5,175.425775090495,49366,0.0,1.0
2022-05-31,192.4,195.0,190.23,192.66,178.351080891476,47951,0.0,1.0
2022-05-27,193.17,195.1,191.735,193.96,179.554529480487,43293,0.0,1.0
2022-05-26,185.82,193.305,185.82,191.75,177.508666879168,34455,0.0,1.0
2022-05-25,181.52,186.6,180.42,184.35,170.658267218642,45618,0.0,1.0
2022-05-24,180.54,181.99,175.27,181.29,167.825534386046,59880,0.0,1.0
2022-05-23,186.38,186.58,182.25,182.43,168.880866225641,48251,0.0,1.0
2022-05-20,181.39,183.8359,178.13,183.55,169.917683471558,53074,0.0,1.0
2022-05-19,174.32,181.02,174.32,177.44,164.261475103205,76202,0.0,1.0
2022-05-18,176.87,178.35,173.5,175.0,162.002694674599,103461,0.0,1.0
2022-05-17,176.79,181.62,176.3,181.05,167.603359261921,83714,0.0,1.0
2022-05-16,171.2,173.935,167.79,171.29,158.568237547498,71560,0.0,1.0
2022-05-13,173.29,177.355,171.26,172.91,160.067919635343,74005,0.0,1.0
2022-05-12,163.47,170.41,161.305,169.67,157.068555459653,67112,0.0,1.0
2022-05-11,170.25,173.29,164.98,165.43,153.143461600108,59220,0.0,1.0
2022-05-10,174.59,174.59,166.39,171.41,158.67932510956,56589,0.0,1.0
2022-05-09,172.74,173.0,165.365,170.19,157.549934895257,80601,0.0,1.0
2022-05-06,175.77,177.31,170.0,174.78,161.799034144151,102774,0.0,1.0
2022-05-05,180.75,184.29,172.54,176.2,163.113570295225,50675,0.0,1.0
2022-05-04,179.19,185.02,174.5,183.87,170.213916970392,69251,0.0,1.0
2022-05-03,178.69,181.49,173.86,177.81,164.603995086231,150293,0.0,1.0
2022-05-02,178.0,181.475,175.13,179.86,166.501740938134,75465,0.0,1.0
2022-04-29,189.15,189.48,176.33,177.16,164.002270791726,58160,0.0,1.0
2022-04-28,185.36,185.36,176.09,184.0,170.334261829293,62470,1.5,1.0
2022-04-27,185.04,188.3565,181.615,182.43,167.515252752118,64050,0.0,1.0
2022-04-26,196.54,196.54,183.815,185.03,169.902687149725,55492,0.0,1.0
2022-04-25,195.18,198.12,190.77,197.42,181.279730298323,67170,0.0,1.0
2022-04-22,202.0,204.01,195.78,196.64,180.563499979041,84277,0.0,1.0
2022-04-21,213.77,213.77,202.34,203.5,186.862653812728,26607,0.0,1.0
2022-04-20,212.68,213.49,208.655,209.74,192.592496366986,30637,0.0,1.0
2022-04-19,199.25,210.105,199.25,209.6,192.463942207115,38756,0.0,1.0
2022-04-18,201.0,201.71,198.0,198.62,182.381623097219,33570,0.0,1.0
2022-04-14,207.0,207.9899,203.0,203.0,186.403531813188,34675,0.0,1.0
2022-04-13,198.47,207.645,198.47,207.01,190.085690249498,40243,0.0,1.0
2022-04-12,200.24,202.5,197.24,198.28,182.069420137532,48623,0.0,1.0
2022-04-11,203.8,208.15,198.19,198.89,182.629548976971,57590,0.0,1.0
2022-04-08,208.12,213.29,197.31,203.8,187.138127012452,112236,0.0,1.0
2022-04-07,222.41,222.64,213.53,218.32,200.47102987909,65705,0.0,1.0
2022-04-06,231.57,231.57,221.15,221.15,203.069660396486,31253,0.0,1.0
2022-04-05,238.22,239.94,231.34,232.06,213.087702426446,39574,0.0,1.0
2022-04-04,240.18,242.29,237.28,237.63,218.20232150132,34965,0.0,1.0
2022-04-01,242.13,244.92,238.12,239.73,220.130633899388,38162,0.0,1.0
2022-03-31,243.08,245.81,239.74,239.99,220.369377339148,30987,0.0,1.0
2022-03-30,246.39,247.46,241.55,242.53,222.701717096811,29543,0.0,1.0
2022-03-29,243.71,249.365,243.71,247.37,227.146018052357,44062,0.0,1.0
2022-03-28,243.72,243.72,237.65,240.23,220.589755898927,23912,0.0,1.0
2022-03-25,243.61,244.78,242.52,244.53,224.53820509497,30168,0.0,1.0
2022-03-24,240.46,243.275,238.43,241.68,221.921209697593,27807,0.0,1.0
2022-03-23,241.72,243.705,236.47,237.97,218.514524461007,35239,0.0,1.0
2022-03-22,242.38,248.4403,241.985,243.18,223.298575696213,45689,0.0,1.0
2022-03-21,242.34,244.57,238.105,239.87,220.259188059259,71821,0.0,1.0
2022-03-18,236.14,238.95,232.17,238.51,219.01037622051,101995,0.0,1.0
2022-03-17,230.8,237.54,223.45,236.76,217.403449222121,44135,0.0,1.0
2022-03-16,222.77,234.42,218.4647,231.35,212.435749187099,58375,0.0,1.0
2022-03-15,214.26,220.13,214.26,218.2,200.360840599201,58217,0.0,1.0
2022-03-14,214.0,220.39,212.11,213.65,196.182830403388,42231,0.0,1.0
2022-03-11,216.4,217.81,210.78,211.64,194.337159965237,35075,0.0,1.0
2022-03-10,213.62,216.63,208.59,212.68,195.29213372428,48941,0.0,1.0
2022-03-09,212.91,219.89,211.91,217.05,199.304860000259,44524,0.0,1.0
2022-03-08,209.53,213.53,203.76,206.05,189.204176010382,80007,0.0,1.0
2022-03-07,219.31,221.72,206.73,206.73,189.828581929756,80108,0.0,1.0
