,LGIH_Open,LGIH_High,LGIH_Low,LGIH_Close,LGIH_Adj Close,LGIH_Volume,LGIH_Dividend Amount,LGIH_Split Coefficient
2016-02-01,21.61,22.01,21.26,21.79,21.79,227152,0.0,1.0
2016-01-29,21.25,21.992,21.25,21.96,21.96,227815,0.0,1.0
2016-01-28,21.97,22.65,20.99,21.25,21.25,236019,0.0,1.0
2016-01-27,21.63,22.03,21.25,21.55,21.55,264097,0.0,1.0
2016-01-26,21.36,21.93,20.87,21.63,21.63,233125,0.0,1.0
2016-01-25,21.76,21.8,20.85,21.15,21.15,251591,0.0,1.0
2016-01-22,21.15,22.65,21.015,21.86,21.86,348085,0.0,1.0
2016-01-21,20.32,21.64,20.2,20.56,20.56,293728,0.0,1.0
2016-01-20,20.12,20.5721,18.74,20.22,20.22,836207,0.0,1.0
2016-01-19,22.19,22.58,20.26,20.51,20.51,483363,0.0,1.0
2016-01-15,21.49,22.16,21.08,21.74,21.74,536250,0.0,1.0
2016-01-14,21.78,22.6,20.76,22.23,22.23,556142,0.0,1.0
2016-01-13,23.37,23.57,21.3801,21.61,21.61,521007,0.0,1.0
2016-01-12,23.79,24.37,22.8304,23.3,23.3,404675,0.0,1.0
2016-01-11,23.53,23.81,22.64,23.54,23.54,495637,0.0,1.0
2016-01-08,23.6,25.0,23.2,23.28,23.28,1111131,0.0,1.0
2016-01-07,22.0,22.285,21.19,21.67,21.67,627397,0.0,1.0
2016-01-06,22.87,23.0791,22.12,22.52,22.52,505393,0.0,1.0
2016-01-05,23.38,23.69,22.77,23.43,23.43,418864,0.0,1.0
2016-01-04,23.79,23.915,23.11,23.33,23.33,500655,0.0,1.0
2015-12-31,24.22,24.61,23.96,24.33,24.33,619535,0.0,1.0
2015-12-30,23.92,24.86,23.83,24.59,24.59,501775,0.0,1.0
2015-12-29,23.17,24.41,22.6511,23.84,23.84,605598,0.0,1.0
2015-12-28,23.1,23.201,22.27,22.9,22.9,409011,0.0,1.0
2015-12-24,23.08,23.44,22.784,23.19,23.19,215606,0.0,1.0
2015-12-23,22.61,23.45,22.41,23.31,23.31,515454,0.0,1.0
2015-12-22,21.91,22.88,21.34,22.69,22.69,602973,0.0,1.0
2015-12-21,22.85,23.21,21.24,21.81,21.81,1617895,0.0,1.0
2015-12-18,24.13,24.52,21.76,23.02,23.02,1815910,0.0,1.0
2015-12-17,25.81,26.13,24.01,24.18,24.18,684935,0.0,1.0
2015-12-16,25.25,26.35,25.03,25.79,25.79,974022,0.0,1.0
2015-12-15,24.67,25.32,24.5,24.85,24.85,498812,0.0,1.0
2015-12-14,24.94,25.52,23.49,24.54,24.54,895880,0.0,1.0
2015-12-11,26.29,26.68,24.87,24.94,24.94,850873,0.0,1.0
2015-12-10,26.23,27.61,26.131,27.0,27.0,518520,0.0,1.0
2015-12-09,27.54,27.82,26.04,26.25,26.25,746282,0.0,1.0
2015-12-08,26.68,27.61,26.05,27.58,27.58,660979,0.0,1.0
2015-12-07,31.19,31.45,26.6,27.28,27.28,1639828,0.0,1.0
2015-12-04,30.28,32.38,30.0911,30.63,30.63,1004699,0.0,1.0
2015-12-03,34.23,34.96,29.75,30.54,30.54,1347640,0.0,1.0
2015-12-02,36.03,36.07,34.05,34.23,34.23,725751,0.0,1.0
2015-12-01,33.69,35.91,33.5101,35.54,35.54,1876478,0.0,1.0
2015-11-30,33.34,33.48,32.67,33.26,33.26,509660,0.0,1.0
2015-11-27,33.02,33.19,32.61,32.97,32.97,441724,0.0,1.0
2015-11-25,31.09,32.94,31.06,32.9,32.9,423902,0.0,1.0
2015-11-24,31.0,31.4599,30.4,30.96,30.96,398569,0.0,1.0
2015-11-23,31.6,32.53,31.265,31.39,31.39,548903,0.0,1.0
2015-11-20,31.72,31.8,30.91,31.4,31.4,365937,0.0,1.0
2015-11-19,31.06,32.0,30.91,30.99,30.99,244800,0.0,1.0
2015-11-18,30.28,31.38,29.74,31.08,31.08,461206,0.0,1.0
2015-11-17,30.89,31.3899,30.23,30.35,30.35,317513,0.0,1.0
2015-11-16,30.19,30.73,29.49,30.7,30.7,309924,0.0,1.0
2015-11-13,30.62,30.95,29.69,29.9,29.9,306784,0.0,1.0
2015-11-12,32.1,32.5099,30.51,30.7,30.7,498056,0.0,1.0
2015-11-11,31.21,33.08,31.2,32.26,32.26,657405,0.0,1.0
2015-11-10,29.78,31.08,29.4,31.05,31.05,375604,0.0,1.0
2015-11-09,30.49,30.68,29.62,29.87,29.87,558913,0.0,1.0
2015-11-06,28.54,30.41,28.42,30.28,30.28,533453,0.0,1.0
2015-11-05,29.86,30.32,28.02,28.79,28.79,609027,0.0,1.0
2015-11-04,31.79,32.0,29.22,29.55,29.55,909430,0.0,1.0
2015-11-03,29.53,30.0,28.77,29.83,29.83,423107,0.0,1.0
2015-11-02,28.1,29.8191,27.38,29.53,29.53,630355,0.0,1.0
2015-10-30,30.19,30.99,27.6,28.03,28.03,880609,0.0,1.0
2015-10-29,31.24,31.66,30.0,30.13,30.13,305380,0.0,1.0
2015-10-28,30.34,31.92,30.29,31.54,31.54,264689,0.0,1.0
2015-10-27,32.06,32.11,30.2,30.34,30.34,414866,0.0,1.0
2015-10-26,30.95,32.44,30.95,32.36,32.36,300179,0.0,1.0
2015-10-23,31.5,31.79,30.01,30.87,30.87,382723,0.0,1.0
2015-10-22,33.66,33.66,30.17,31.41,31.41,833550,0.0,1.0
2015-10-21,32.36,33.87,31.93,33.34,33.34,591403,0.0,1.0
2015-10-20,32.0,33.14,31.9,32.22,32.22,411686,0.0,1.0
2015-10-19,30.43,32.23,30.43,32.14,32.14,601724,0.0,1.0
2015-10-16,30.33,30.73,29.56,30.42,30.42,265309,0.0,1.0
2015-10-15,29.37,30.3353,29.35,30.28,30.28,332500,0.0,1.0
2015-10-14,32.11,32.1399,29.18,29.32,29.32,826124,0.0,1.0
2015-10-13,32.69,33.4,30.891,31.48,31.48,532229,0.0,1.0
2015-10-12,32.82,33.33,32.0,32.69,32.69,543223,0.0,1.0
2015-10-09,31.74,32.86,31.57,32.33,32.33,728663,0.0,1.0
2015-10-08,31.61,32.32,30.68,31.56,31.56,810378,0.0,1.0
2015-10-07,30.1,32.38,29.52,31.39,31.39,951949,0.0,1.0
2015-10-06,29.8,30.6,29.07,30.37,30.37,772658,0.0,1.0
2015-10-05,27.29,29.52,27.29,29.35,29.35,821004,0.0,1.0
2015-10-02,27.12,27.12,25.7,26.75,26.75,333858,0.0,1.0
2015-10-01,27.4,27.97,26.6201,27.6,27.6,443541,0.0,1.0
2015-09-30,26.64,28.1,26.46,27.19,27.19,625350,0.0,1.0
2015-09-29,26.82,27.68,26.1,26.35,26.35,405664,0.0,1.0
2015-09-28,28.51,28.765,26.06,26.91,26.91,729788,0.0,1.0
2015-09-25,28.67,29.65,28.62,28.72,28.72,433793,0.0,1.0
2015-09-24,27.62,28.5,27.4761,28.31,28.31,239190,0.0,1.0
2015-09-23,27.47,28.27,27.47,27.8,27.8,174757,0.0,1.0
2015-09-22,27.88,28.08,26.92,27.39,27.39,435109,0.0,1.0
2015-09-21,29.27,29.73,28.0001,28.3,28.3,331387,0.0,1.0
2015-09-18,29.2,29.87,28.87,28.97,28.97,426291,0.0,1.0
2015-09-17,29.6,30.17,29.15,29.57,29.57,681370,0.0,1.0
2015-09-16,29.1,29.74,28.9,29.58,29.58,332015,0.0,1.0
2015-09-15,28.67,29.24,28.65,29.055,29.055,573246,0.0,1.0
2015-09-14,28.45,28.69,27.9194,28.47,28.47,379861,0.0,1.0
2015-09-11,27.41,28.49,26.51,28.4,28.4,620971,0.0,1.0
2015-09-10,27.73,27.8499,25.8521,27.48,27.48,557256,0.0,1.0
2015-09-09,29.63,29.63,27.6953,28.01,28.01,510654,0.0,1.0
2015-09-08,27.24,28.739,26.99,28.43,28.43,780804,0.0,1.0
2015-09-04,26.56,27.61,26.5,26.94,26.94,396636,0.0,1.0
2015-09-03,26.49,27.72,26.43,27.05,27.05,805437,0.0,1.0
2015-09-02,25.51,26.55,25.24,26.28,26.28,447675,0.0,1.0
2015-09-01,25.51,25.99,24.58,25.15,25.15,443662,0.0,1.0
2015-08-31,24.78,26.2,24.64,26.04,26.04,427652,0.0,1.0
2015-08-28,24.41,25.06,24.26,24.85,24.85,207971,0.0,1.0
2015-08-27,24.5,24.59,23.52,24.43,24.43,281360,0.0,1.0
2015-08-26,23.75,24.46,23.05,24.22,24.22,304592,0.0,1.0
2015-08-25,24.66,25.1875,23.03,23.05,23.05,595050,0.0,1.0
2015-08-24,23.55,24.81,23.0,23.67,23.67,401353,0.0,1.0
2015-08-21,24.52,25.36,24.2,24.9,24.9,338003,0.0,1.0
2015-08-20,26.33,26.33,24.57,24.89,24.89,387411,0.0,1.0
2015-08-19,26.0,26.4785,25.87,26.26,26.26,285425,0.0,1.0
2015-08-18,26.46,26.615,26.15,26.27,26.27,269782,0.0,1.0
2015-08-17,26.28,26.75,25.86,26.17,26.17,382730,0.0,1.0
2015-08-14,25.74,26.53,25.2,26.27,26.27,409722,0.0,1.0
2015-08-13,25.0,26.0,24.5,25.51,25.51,471645,0.0,1.0
2015-08-12,24.4,24.97,23.93,24.87,24.87,350912,0.0,1.0
2015-08-11,23.7,24.53,23.49,24.42,24.42,331270,0.0,1.0
2015-08-10,23.65,24.05,23.38,23.77,23.77,376293,0.0,1.0
2015-08-07,23.92,24.15,22.74,23.31,23.31,410820,0.0,1.0
2015-08-06,22.68,24.5,22.68,23.9,23.9,792556,0.0,1.0
2015-08-05,19.95,23.48,19.94,23.21,23.21,1246004,0.0,1.0
2015-08-04,19.07,19.31,18.64,18.82,18.82,134667,0.0,1.0
2015-08-03,19.52,19.52,18.62,19.07,19.07,93720,0.0,1.0
2015-07-31,19.25,19.82,19.25,19.54,19.54,113723,0.0,1.0
2015-07-30,19.18,19.37,19.0,19.29,19.29,76755,0.0,1.0
2015-07-29,18.57,19.3,18.4,19.27,19.27,149992,0.0,1.0
2015-07-28,18.66,19.05,18.12,18.54,18.54,188226,0.0,1.0
2015-07-27,18.65,18.9,18.14,18.64,18.64,166567,0.0,1.0
2015-07-24,19.03,19.0349,18.4,18.47,18.47,148433,0.0,1.0
2015-07-23,19.58,19.9099,18.75,18.97,18.97,102882,0.0,1.0
2015-07-22,18.81,19.66,18.81,19.48,19.48,186116,0.0,1.0
2015-07-21,18.82,18.98,18.49,18.8,18.8,81919,0.0,1.0
2015-07-20,18.48,18.9,17.85,18.82,18.82,319286,0.0,1.0
2015-07-17,18.62,18.8,18.15,18.54,18.54,149632,0.0,1.0
2015-07-16,19.03,19.05,18.67,18.88,18.88,62682,0.0,1.0
2015-07-15,19.42,19.42,18.641,18.86,18.86,177748,0.0,1.0
2015-07-14,19.72,19.72,19.25,19.45,19.45,96173,0.0,1.0
2015-07-13,19.12,19.99,19.0,19.66,19.66,177635,0.0,1.0
2015-07-10,18.88,19.09,18.78,19.03,19.03,85933,0.0,1.0
2015-07-09,18.85,18.91,18.62,18.78,18.78,163470,0.0,1.0
2015-07-08,18.68,18.8,18.42,18.55,18.55,84149,0.0,1.0
2015-07-07,18.62,18.87,17.97,18.79,18.79,155236,0.0,1.0
2015-07-06,18.69,19.05,18.3,18.95,18.95,219017,0.0,1.0
2015-07-02,19.39,19.6699,18.51,18.81,18.81,172605,0.0,1.0
2015-07-01,19.93,19.97,19.02,19.36,19.36,171268,0.0,1.0
2015-06-30,19.5,19.96,19.33,19.78,19.78,131947,0.0,1.0
2015-06-29,19.74,19.86,18.93,19.2,19.2,189267,0.0,1.0
2015-06-26,19.77,19.96,19.67,19.92,19.92,294613,0.0,1.0
2015-06-25,20.0,20.1,19.71,19.77,19.77,136519,0.0,1.0
2015-06-24,19.5,20.1,19.47,19.86,19.86,413496,0.0,1.0
2015-06-23,19.21,19.49,19.04,19.47,19.47,184320,0.0,1.0
2015-06-22,19.32,19.45,18.96,19.1,19.1,117374,0.0,1.0
2015-06-19,18.95,19.63,18.87,19.14,19.14,393743,0.0,1.0
2015-06-18,18.62,18.97,18.4601,18.88,18.88,111740,0.0,1.0
2015-06-17,18.6,18.67,18.11,18.52,18.52,296732,0.0,1.0
2015-06-16,18.6,18.68,18.41,18.51,18.51,224387,0.0,1.0
2015-06-15,18.46,18.9,18.26,18.64,18.64,174252,0.0,1.0
2015-06-12,18.36,18.61,18.27,18.52,18.52,45743,0.0,1.0
2015-06-11,17.92,18.44,17.91,18.37,18.37,128237,0.0,1.0
2015-06-10,17.96,18.07,17.72,17.83,17.83,162177,0.0,1.0
2015-06-09,17.92,18.0,17.67,17.86,17.86,137500,0.0,1.0
2015-06-08,18.52,18.59,17.51,17.88,17.88,334374,0.0,1.0
2015-06-05,18.26,18.62,18.1,18.51,18.51,138299,0.0,1.0
2015-06-04,18.51,18.51,17.9401,18.26,18.26,264662,0.0,1.0
2015-06-03,18.68,18.82,18.46,18.56,18.56,142866,0.0,1.0
2015-06-02,18.58,18.76,18.33,18.59,18.59,128347,0.0,1.0
2015-06-01,19.08,19.095,18.37,18.55,18.55,127561,0.0,1.0
2015-05-29,18.62,18.95,18.42,18.85,18.85,127380,0.0,1.0
2015-05-28,18.53,19.13,18.43,18.7,18.7,192823,0.0,1.0
2015-05-27,18.44,18.93,18.06,18.58,18.58,269690,0.0,1.0
2015-05-26,17.86,18.61,17.52,18.36,18.36,148335,0.0,1.0
2015-05-22,17.94,18.0,17.82,17.86,17.86,44646,0.0,1.0
2015-05-21,17.88,18.08,17.88,18.0,18.0,84207,0.0,1.0
2015-05-20,17.69,18.0,17.4,17.95,17.95,83159,0.0,1.0
2015-05-19,17.85,17.98,17.5,17.69,17.69,97167,0.0,1.0
2015-05-18,17.77,17.82,17.4,17.76,17.76,99396,0.0,1.0
2015-05-15,17.78,17.78,17.51,17.75,17.75,84322,0.0,1.0
2015-05-14,18.0,18.05,17.66,17.75,17.75,72963,0.0,1.0
2015-05-13,18.07,18.34,17.73,17.92,17.92,141233,0.0,1.0
2015-05-12,17.69,18.05,17.26,17.96,17.96,329026,0.0,1.0
2015-05-11,17.35,17.88,17.22,17.7,17.7,295094,0.0,1.0
2015-05-08,17.51,17.826,17.08,17.29,17.29,242270,0.0,1.0
2015-05-07,16.91,18.0,16.91,17.2,17.2,274935,0.0,1.0
2015-05-06,16.99,16.99,16.64,16.89,16.89,125864,0.0,1.0
2015-05-05,16.73,16.98,16.682,16.88,16.88,99497,0.0,1.0
2015-05-04,16.72,16.97,16.472,16.74,16.74,88488,0.0,1.0
2015-05-01,16.54,16.85,16.27,16.78,16.78,109217,0.0,1.0
2015-04-30,16.86,16.9,16.43,16.47,16.47,91444,0.0,1.0
2015-04-29,17.06,17.2,16.76,16.96,16.96,72782,0.0,1.0
2015-04-28,17.07,17.41,16.756,17.24,17.24,69389,0.0,1.0
2015-04-27,17.57,17.73,16.77,17.1,17.1,169676,0.0,1.0
2015-04-24,17.17,17.46,17.018,17.42,17.42,113831,0.0,1.0
2015-04-23,17.43,17.52,16.88,17.09,17.09,206654,0.0,1.0
2015-04-22,17.48,17.7,17.33,17.57,17.57,157352,0.0,1.0
2015-04-21,17.63,17.75,17.36,17.54,17.54,126429,0.0,1.0
2015-04-20,17.28,17.77,17.256,17.59,17.59,150371,0.0,1.0
2015-04-17,17.15,17.28,16.98,17.23,17.23,118747,0.0,1.0
2015-04-16,17.95,17.98,17.27,17.3,17.3,96208,0.0,1.0
2015-04-15,17.36,18.05,17.21,17.92,17.92,221966,0.0,1.0
2015-04-14,16.99,17.21,16.72,17.2,17.2,93260,0.0,1.0
2015-04-13,17.21,17.458,16.89,16.97,16.97,94324,0.0,1.0
2015-04-10,17.3,17.568,16.95,17.19,17.19,188421,0.0,1.0
2015-04-09,17.69,17.69,16.9,17.27,17.27,149187,0.0,1.0
2015-04-08,17.59,17.932,17.49,17.61,17.61,107578,0.0,1.0
2015-04-07,17.58,17.74,17.36,17.6,17.6,153348,0.0,1.0
2015-04-06,17.6,17.76,17.36,17.63,17.63,283611,0.0,1.0
2015-04-02,17.01,17.64,16.9101,17.6,17.6,269586,0.0,1.0
2015-04-01,16.58,17.04,16.5,17.02,17.02,150775,0.0,1.0
2015-03-31,16.7,16.84,16.3,16.66,16.66,218772,0.0,1.0
2015-03-30,16.16,16.72,16.16,16.69,16.69,241503,0.0,1.0
2015-03-27,15.19,16.06,15.19,16.04,16.04,198958,0.0,1.0
2015-03-26,15.11,15.429,14.97,15.2,15.2,186876,0.0,1.0
2015-03-25,15.41,15.64,15.13,15.2,15.2,124917,0.0,1.0
2015-03-24,15.78,15.78,15.24,15.32,15.32,144558,0.0,1.0
2015-03-23,15.38,15.97,15.29,15.43,15.43,346950,0.0,1.0
2015-03-20,14.6,15.02,14.54,14.89,14.89,256875,0.0,1.0
2015-03-19,14.63,14.874,14.29,14.58,14.58,84318,0.0,1.0
2015-03-18,14.31,14.95,14.13,14.71,14.71,214243,0.0,1.0
2015-03-17,14.65,14.7,14.04,14.39,14.39,159549,0.0,1.0
2015-03-16,14.64,14.88,14.38,14.69,14.69,141850,0.0,1.0
2015-03-13,14.51,14.6,14.0,14.59,14.59,210947,0.0,1.0
2015-03-12,13.63,14.72,13.37,14.58,14.58,364263,0.0,1.0
2015-03-11,13.01,14.0,13.01,13.45,13.45,196934,0.0,1.0
2015-03-10,13.32,13.54,13.0,13.0,13.0,146212,0.0,1.0
2015-03-09,13.63,13.735,13.12,13.43,13.43,133506,0.0,1.0
2015-03-06,13.84,14.0,13.62,13.66,13.66,68903,0.0,1.0
2015-03-05,13.86,13.9899,13.67,13.89,13.89,62424,0.0,1.0
2015-03-04,13.61,13.94,13.35,13.78,13.78,113423,0.0,1.0
2015-03-03,14.08,14.08,13.52,13.64,13.64,83016,0.0,1.0
2015-03-02,14.18,14.29,13.75,14.16,14.16,88070,0.0,1.0
2015-02-27,13.96,14.3499,13.95,14.16,14.16,152224,0.0,1.0
2015-02-26,13.98,14.14,13.9,14.0,14.0,53013,0.0,1.0
2015-02-25,14.11,14.25,13.81,14.04,14.04,108548,0.0,1.0
2015-02-24,13.64,14.23,13.64,14.06,14.06,216936,0.0,1.0
2015-02-23,13.7,13.87,13.32,13.51,13.51,99058,0.0,1.0
2015-02-20,14.0,14.19,13.62,13.7,13.7,90495,0.0,1.0
2015-02-19,13.29,14.15,13.08,14.02,14.02,289192,0.0,1.0
2015-02-18,13.1,13.44,13.1,13.29,13.29,107451,0.0,1.0
2015-02-17,13.44,13.48,13.09,13.13,13.13,119131,0.0,1.0
2015-02-13,13.49,13.73,13.09,13.38,13.38,196216,0.0,1.0
2015-02-12,13.48,13.74,13.222,13.45,13.45,214316,0.0,1.0
2015-02-11,13.52,13.62,13.23,13.38,13.38,54825,0.0,1.0
2015-02-10,14.13,14.13,13.45,13.54,13.54,129773,0.0,1.0
2015-02-09,13.85,14.05,13.73,13.98,13.98,151493,0.0,1.0
2015-02-06,13.85,14.02,13.805,13.85,13.85,172674,0.0,1.0
2015-02-05,13.78,13.95,13.542,13.81,13.81,61464,0.0,1.0
2015-02-04,13.83,13.9575,13.52,13.82,13.82,107181,0.0,1.0
2015-02-03,13.45,13.89,12.928,13.82,13.82,156694,0.0,1.0
2015-02-02,13.25,13.35,12.84,13.34,13.34,116652,0.0,1.0
2015-01-30,13.83,14.0,12.945,13.17,13.17,199476,0.0,1.0
2015-01-29,13.47,14.0,13.194,13.99,13.99,154408,0.0,1.0
2015-01-28,13.45,13.52,13.02,13.42,13.42,168465,0.0,1.0
2015-01-27,13.6,13.65,13.032,13.32,13.32,73606,0.0,1.0
2015-01-26,12.87,13.85,12.87,13.74,13.74,193948,0.0,1.0
2015-01-23,13.03,13.17,12.31,12.96,12.96,249171,0.0,1.0
2015-01-22,14.06,14.06,12.9405,13.28,13.28,203178,0.0,1.0
2015-01-21,12.97,13.96,12.79,13.9,13.9,296575,0.0,1.0
2015-01-20,13.35,13.6674,12.91,13.05,13.05,164868,0.0,1.0
2015-01-16,12.61,13.36,12.6,13.31,13.31,218536,0.0,1.0
2015-01-15,13.17,13.268,12.34,12.655,12.655,337623,0.0,1.0
2015-01-14,12.48,13.21,12.21,13.07,13.07,466359,0.0,1.0
2015-01-13,14.03,14.43,13.0,13.3,13.3,416856,0.0,1.0
2015-01-12,14.17,14.38,13.79,13.86,13.86,296602,0.0,1.0
2015-01-09,14.18,14.55,14.06,14.25,14.25,67292,0.0,1.0
2015-01-08,13.96,14.395,13.96,14.23,14.23,352708,0.0,1.0
2015-01-07,14.85,15.31,14.34,14.35,14.35,226010,0.0,1.0
2015-01-06,15.02,15.02,14.04,14.61,14.61,131041,0.0,1.0
2015-01-05,15.11,15.5299,14.71,14.9,14.9,123505,0.0,1.0
2015-01-02,15.08,15.538,14.3,14.67,14.67,65503,0.0,1.0
2014-12-31,15.2,15.2665,14.86,14.92,14.92,85526,0.0,1.0
2014-12-30,15.01,15.25,14.9,15.1,15.1,88101,0.0,1.0
2014-12-29,14.75,15.175,14.63,15.11,15.11,137786,0.0,1.0
2014-12-26,14.75,15.0,14.5501,14.72,14.72,45688,0.0,1.0
2014-12-24,14.99,15.29,14.62,14.75,14.75,27045,0.0,1.0
2014-12-23,15.18,15.29,14.43,14.95,14.95,70384,0.0,1.0
2014-12-22,14.93,15.5,14.79,15.07,15.07,109846,0.0,1.0
2014-12-19,14.71,15.0,14.41,14.94,14.94,156696,0.0,1.0
2014-12-18,14.7,15.075,14.5,14.71,14.71,89548,0.0,1.0
2014-12-17,13.96,14.55,13.82,14.45,14.45,101423,0.0,1.0
2014-12-16,13.78,14.26,13.78,13.91,13.91,199589,0.0,1.0
2014-12-15,13.99,14.21,13.8,13.88,13.88,120287,0.0,1.0
2014-12-12,14.26,14.375,13.5,13.9,13.9,266951,0.0,1.0
2014-12-11,14.86,15.13,14.35,14.39,14.39,242203,0.0,1.0
2014-12-10,15.3,15.68,14.61,14.8,14.8,152086,0.0,1.0
2014-12-09,14.58,15.61,14.58,15.37,15.37,161589,0.0,1.0
2014-12-08,14.74,14.96,14.65,14.65,14.65,143520,0.0,1.0
2014-12-05,14.28,14.84,14.28,14.82,14.82,515911,0.0,1.0
2014-12-04,14.73,14.73,14.21,14.29,14.29,179239,0.0,1.0
2014-12-03,14.92,15.952,14.61,14.73,14.73,321050,0.0,1.0
2014-12-02,14.55,15.14,14.475,14.87,14.87,273902,0.0,1.0
2014-12-01,15.95,15.98,14.71,14.75,14.75,179952,0.0,1.0
2014-11-28,16.58,16.58,15.88,15.98,15.98,103376,0.0,1.0
2014-11-26,16.42,16.74,16.34,16.5,16.5,102953,0.0,1.0
2014-11-25,16.4,16.51,16.21,16.46,16.46,192471,0.0,1.0
2014-11-24,16.36,16.4599,16.28,16.35,16.35,281894,0.0,1.0
2014-11-21,16.57,16.57,16.0818,16.23,16.23,191586,0.0,1.0
2014-11-20,15.92,16.19,15.84,16.01,16.01,225916,0.0,1.0
2014-11-19,15.85,16.73,15.78,15.95,15.95,202925,0.0,1.0
2014-11-18,16.57,16.85,15.79,16.01,16.01,2107680,0.0,1.0
2014-11-17,17.8,17.82,16.51,16.55,16.55,582671,0.0,1.0
2014-11-14,18.13,18.3615,17.92,18.08,18.08,126126,0.0,1.0
2014-11-13,18.44,18.645,17.86,18.16,18.16,55984,0.0,1.0
2014-11-12,17.8,18.74,17.3632,18.54,18.54,76308,0.0,1.0
2014-11-11,18.25,19.38,17.9,18.09,18.09,430066,0.0,1.0
2014-11-10,19.43,19.66,19.4,19.61,19.61,77100,0.0,1.0
2014-11-07,19.11,19.5,18.93,19.45,19.45,33864,0.0,1.0
2014-11-06,19.2,19.28,18.34,19.24,19.24,102066,0.0,1.0
2014-11-05,19.5,19.51,19.26,19.28,19.28,73884,0.0,1.0
2014-11-04,19.46,19.63,18.42,19.45,19.45,225479,0.0,1.0
2014-11-03,19.5,19.6,19.38,19.5,19.5,115450,0.0,1.0
2014-10-31,19.72,19.72,19.345,19.42,19.42,82891,0.0,1.0
2014-10-30,19.0,19.38,18.84,19.28,19.28,190357,0.0,1.0
2014-10-29,19.08,19.175,18.71,19.02,19.02,31301,0.0,1.0
2014-10-28,18.76,19.02,18.6399,19.02,19.02,41930,0.0,1.0
2014-10-27,18.39,18.89,18.29,18.61,18.61,22996,0.0,1.0
2014-10-24,18.99,18.99,18.26,18.48,18.48,38050,0.0,1.0
2014-10-23,19.02,19.1,18.57,18.93,18.93,35045,0.0,1.0
2014-10-22,19.11,19.12,18.77,18.78,18.78,27081,0.0,1.0
2014-10-21,19.22,19.22,19.0,19.12,19.12,49744,0.0,1.0
2014-10-20,18.95,19.3,18.83,19.03,19.03,67305,0.0,1.0
2014-10-17,18.73,19.25,18.37,19.11,19.11,113484,0.0,1.0
2014-10-16,18.0,19.2,17.4872,18.62,18.62,52805,0.0,1.0
2014-10-15,17.48,18.39,17.1,18.31,18.31,67766,0.0,1.0
2014-10-14,17.4,18.34,17.08,17.75,17.75,50398,0.0,1.0
2014-10-13,17.53,17.72,17.15,17.24,17.24,52146,0.0,1.0
2014-10-10,18.32,18.57,17.29,17.3,17.3,93775,0.0,1.0
2014-10-09,18.61,18.736,18.21,18.45,18.45,91001,0.0,1.0
2014-10-08,18.03,18.6,17.76,18.57,18.57,54176,0.0,1.0
2014-10-07,18.16,18.39,18.0,18.13,18.13,57199,0.0,1.0
2014-10-06,18.57,18.74,18.018,18.37,18.37,167757,0.0,1.0
2014-10-03,18.38,18.9435,17.716,18.59,18.59,49757,0.0,1.0
2014-10-02,18.09,18.69,17.782,18.13,18.13,55845,0.0,1.0
2014-10-01,18.43,19.338,17.07,18.04,18.04,157541,0.0,1.0
2014-09-30,19.14,19.14,18.35,18.36,18.36,62718,0.0,1.0
2014-09-29,18.76,19.18,18.75,19.08,19.08,55582,0.0,1.0
2014-09-26,18.52,19.32,18.52,19.04,19.04,44141,0.0,1.0
2014-09-25,18.92,18.92,18.35,18.49,18.49,51289,0.0,1.0
2014-09-24,19.0,19.24,18.74,18.9,18.9,53185,0.0,1.0
2014-09-23,19.16,19.44,19.04,19.07,19.07,40900,0.0,1.0
2014-09-22,19.25,19.39,18.83,19.31,19.31,54000,0.0,1.0
2014-09-19,19.87,19.975,19.1303,19.28,19.28,120900,0.0,1.0
2014-09-18,19.76,19.9,19.57,19.81,19.81,59800,0.0,1.0
2014-09-17,19.19,19.75,19.19,19.64,19.64,66100,0.0,1.0
2014-09-16,18.98,19.407,18.98,19.13,19.13,31000,0.0,1.0
2014-09-15,19.25,19.39,18.78,18.99,18.99,30900,0.0,1.0
2014-09-12,19.6,19.7347,18.93,19.3,19.3,50300,0.0,1.0
2014-09-11,19.08,19.61,19.05,19.57,19.57,78200,0.0,1.0
2014-09-10,19.06,19.71,19.06,19.22,19.22,29000,0.0,1.0
2014-09-09,19.89,19.89,19.05,19.15,19.15,62600,0.0,1.0
2014-09-08,19.15,19.93,19.15,19.79,19.79,92400,0.0,1.0
2014-09-05,18.85,19.17,18.82,19.1,19.1,45700,0.0,1.0
2014-09-04,19.0,19.1899,18.79,18.89,18.89,44300,0.0,1.0
2014-09-03,19.33,19.56,18.85,18.92,18.92,56400,0.0,1.0
2014-09-02,19.18,19.31,18.73,19.19,19.19,68100,0.0,1.0
2014-08-29,19.15,19.712,18.92,19.12,19.12,68000,0.0,1.0
2014-08-28,19.35,19.97,19.13,19.15,19.15,49800,0.0,1.0
2014-08-27,19.7,19.95,19.33,19.44,19.44,68500,0.0,1.0
2014-08-26,20.0,20.08,19.39,19.66,19.66,73300,0.0,1.0
2014-08-25,20.12,20.27,19.9,19.92,19.92,60500,0.0,1.0
2014-08-22,19.92,20.05,19.75,19.98,19.98,74200,0.0,1.0
2014-08-21,19.99,20.08,19.75,19.96,19.96,72500,0.0,1.0
