,CMP_Open,CMP_High,CMP_Low,CMP_Close,CMP_Adj Close,CMP_Volume,CMP_Dividend Amount,CMP_Split Coefficient
2011-09-29,68.23,68.24,66.39,67.8,44.1436366325714,263000,0.0,1.0
2011-09-28,70.85,71.3,66.98,67.08,43.6748546506325,214000,0.0,1.0
2011-09-27,70.84,72.98,70.47,70.82,46.1099166123702,172200,0.0,1.0
2011-09-26,67.91,70.66,66.57,70.5,45.9015690648419,256900,0.0,1.0
2011-09-23,66.78,68.14,66.72,67.61,44.0199302762264,234900,0.0,1.0
2011-09-22,68.08,69.47,67.11,67.57,43.9938868327853,543400,0.0,1.0
2011-09-21,71.4,72.17,70.1,70.1,45.6411346304314,228700,0.0,1.0
2011-09-20,73.63,73.87,71.39,71.6,46.6177637594706,170300,0.0,1.0
2011-09-19,73.87,73.87,72.4,73.2,47.6595014971124,177500,0.0,1.0
2011-09-16,76.04,76.05,74.41,75.05,48.8640107562608,230000,0.0,1.0
2011-09-15,76.79,76.79,75.34,76.05,49.5150968422869,102600,0.0,1.0
2011-09-14,73.96,77.21,73.15,76.02,49.4955642597061,316500,0.0,1.0
2011-09-13,72.25,73.86,72.01,73.34,47.7506535491561,354500,0.0,1.0
2011-09-12,70.83,71.94,70.51,71.88,46.8000678635579,281500,0.0,1.0
2011-09-09,72.0,72.71,70.68,71.22,46.3703510467807,159400,0.0,1.0
2011-09-08,73.76,73.96,72.21,72.69,47.3274475932391,212400,0.0,1.0
2011-09-07,73.9,74.29,73.18,73.96,48.1543269224923,219300,0.0,1.0
2011-09-06,71.51,73.25,70.34,72.95,47.4967299756059,195200,0.0,1.0
2011-09-02,72.99,74.44,72.89,73.1,47.5943928885098,154600,0.0,1.0
2011-09-01,75.91,75.9774,74.3,74.32,48.3887179134617,191100,0.0,1.0
2011-08-31,75.74,76.61,74.63,75.61,49.2286189644354,311800,0.0,1.0
2011-08-30,75.84,76.04,74.92,75.25,48.994227973466,258200,0.45,1.0
2011-08-29,75.03,76.62,74.93,76.53,49.5314169988025,117500,0.0,1.0
2011-08-26,72.72,74.36,71.07,74.16,47.9975158059741,158600,0.0,1.0
2011-08-25,75.19,75.7479,72.7,72.92,47.1949683464351,166800,0.0,1.0
2011-08-24,73.68,74.79,71.94,74.65,48.3146514956306,295600,0.0,1.0
2011-08-23,71.29,74.1,71.29,74.1,47.9586828643835,175700,0.0,1.0
2011-08-22,72.43,73.04,69.48,70.84,45.8487597046279,526200,0.0,1.0
2011-08-19,70.01,74.64,70.0,72.25,46.7613338320068,291000,0.0,1.0
2011-08-18,76.31,76.31,73.6,73.94,47.8551283534752,334400,0.0,1.0
2011-08-17,79.57,80.68,78.07,78.39,50.7352381881109,165900,0.0,1.0
2011-08-16,79.85,80.11,78.92,79.32,51.3371487827651,274700,0.0,1.0
2011-08-15,78.3,80.35,77.99,80.22,51.9196429066241,349200,0.0,1.0
2011-08-12,76.48,78.26,75.99,77.51,50.1656883781156,248200,0.0,1.0
2011-08-11,73.45,76.81,72.69,75.97,49.1689762106237,283000,0.0,1.0
2011-08-10,74.59,75.39,72.74,72.81,47.1237746201857,374900,0.0,1.0
2011-08-09,70.71,75.57,70.38,75.56,48.9036177764213,918300,0.0,1.0
2011-08-08,70.02,72.04,69.92,69.98,45.292154208496,650100,0.0,1.0
2011-08-05,73.5,74.25,71.19,72.84,47.143191090981,973600,0.0,1.0
2011-08-04,74.1,74.3,72.71,72.99,47.2402734449575,547600,0.0,1.0
2011-08-03,75.92,76.24,74.0,75.0,48.5411769882424,597500,0.0,1.0
2011-08-02,76.52,77.78,75.75,75.82,49.0718938566472,316400,0.0,1.0
2011-08-01,79.0,79.0,76.94,77.02,49.8485526884591,521000,0.0,1.0
2011-07-29,80.86,82.0,78.01,78.74,50.9617636807227,696000,0.0,1.0
2011-07-28,82.35,83.79,82.15,83.03,53.7383190044502,290200,0.0,1.0
2011-07-27,83.75,84.08,82.23,82.46,53.3694060593396,201900,0.0,1.0
2011-07-26,84.95,85.15,83.84,84.14,54.4567284238762,129100,0.0,1.0
2011-07-25,85.22,86.07,85.0,85.12,55.0909998031892,122900,0.0,1.0
2011-07-22,85.56,86.14,85.14,86.14,55.7511598102293,157100,0.0,1.0
2011-07-21,85.0,86.01,84.82,85.83,55.5505229453446,221900,0.0,1.0
2011-07-20,84.77,84.8,84.04,84.74,54.8450578397821,193200,0.0,1.0
2011-07-19,84.12,85.69,84.12,84.86,54.9227237229633,117800,0.0,1.0
2011-07-18,83.72,84.46,83.05,83.31,53.9195393985396,149500,0.0,1.0
2011-07-15,84.17,84.32,82.55,84.2,54.4955613654668,166300,0.0,1.0
2011-07-14,85.78,86.07,83.32,83.84,54.2625637159232,171500,0.0,1.0
2011-07-13,85.27,87.43,84.76,85.61,55.4081354928458,152500,0.0,1.0
2011-07-12,85.08,85.53,84.61,84.98,55.0003896061445,164100,0.0,1.0
2011-07-11,86.59,86.6,84.84,85.29,55.2010264710293,166200,0.0,1.0
2011-07-08,87.65,88.08,87.12,87.78,56.8125935470389,171100,0.0,1.0
2011-07-07,88.325,88.5,87.74,88.28,57.1362013936272,127700,0.0,1.0
2011-07-06,86.89,87.81,86.6,87.45,56.5990123682906,155800,0.0,1.0
2011-07-05,86.62,87.23,86.16,86.8,56.1783221677259,165000,0.0,1.0
2011-07-01,86.08,86.89,85.08,86.58,56.035934715227,202700,0.0,1.0
2011-06-30,84.53,86.58,84.33,86.07,55.705854711707,276400,0.0,1.0
2011-06-29,84.15,85.67,83.75,84.63,54.7738641135327,256500,0.0,1.0
2011-06-28,82.95,84.14,82.57,83.97,54.3467017560362,240700,0.0,1.0
2011-06-27,83.07,83.16,81.79,82.49,53.3888225301349,519200,0.0,1.0
2011-06-24,84.05,84.23,82.66,83.25,53.8807064569491,385700,0.0,1.0
2011-06-23,84.0,84.4,82.5,84.06,54.4049511684221,624100,0.0,1.0
2011-06-22,85.11,85.61,84.93,85.09,55.0715833323939,387400,0.0,1.0
2011-06-21,85.24,85.71,84.55,85.47,55.317525295801,671300,0.0,1.0
2011-06-20,84.21,85.59,84.21,85.13,55.097471960121,138700,0.0,1.0
2011-06-17,85.43,86.46,83.71,84.85,54.9162515660316,544100,0.0,1.0
2011-06-16,86.47,86.49,84.56,85.53,55.3563582373916,239400,0.0,1.0
2011-06-15,86.5,87.32,84.94,86.55,56.0165182444317,292400,0.0,1.0
2011-06-14,86.24,87.67,86.24,87.17,56.4177919742012,149600,0.0,1.0
2011-06-13,86.88,87.27,84.74,85.44,55.2981088250057,149000,0.0,1.0
2011-06-10,87.65,88.66,86.84,86.95,56.2754045217023,161200,0.0,1.0
2011-06-09,86.92,88.64,86.92,88.04,56.9808696272648,136700,0.0,1.0
2011-06-08,88.06,89.41,87.02,87.04,56.3336539340882,132000,0.0,1.0
2011-06-07,89.17,89.33,88.2,88.82,57.4856978679425,130200,0.0,1.0
2011-06-06,89.45,90.42,88.47,88.75,57.4403927694202,226400,0.0,1.0
2011-06-03,90.65,91.14,89.26,89.57,57.9711096378249,151000,0.0,1.0
2011-06-02,90.83,92.87,90.27,91.56,59.2590688672463,200400,0.0,1.0
2011-06-01,92.97,93.75,90.5,90.7,58.7024633711145,200500,0.0,1.0
2011-05-31,92.23,93.02,90.84,92.97,60.1716429946253,311800,0.0,1.0
2011-05-27,91.27,92.11,90.99,91.4,59.1555143563381,98000,0.45,1.0
2011-05-26,90.59,91.15,89.87,91.09,58.666040312671,182400,0.0,1.0
2011-05-25,89.9,91.49,89.61,90.96,58.5823144894122,126800,0.0,1.0
2011-05-24,90.26,91.43,90.06,90.53,58.3053752278637,105800,0.0,1.0
2011-05-23,88.9,90.72,88.6,90.21,58.0992808936882,116700,0.0,1.0
2011-05-20,91.48,91.48,90.04,90.31,58.163685373118,163100,0.0,1.0
2011-05-19,93.29,93.65,91.19,91.79,59.1168716686801,131300,0.0,1.0
2011-05-18,90.72,93.19,90.5201,93.07,59.9412490053825,110200,0.0,1.0
2011-05-17,91.33,92.18,90.5,90.74,58.4406246346665,184600,0.0,1.0
2011-05-16,90.07,93.79,90.07,92.03,59.2714424193118,132900,0.0,1.0
2011-05-13,92.48,93.4199,91.18,91.6,58.9945031577634,120300,0.0,1.0
2011-05-12,91.07,93.06,90.53,92.4,59.5097389932024,150000,0.0,1.0
2011-05-11,93.63,93.75,89.9,91.59,58.9880627098204,196400,0.0,1.0
2011-05-10,93.93,94.1,92.73,93.97,60.5208893202514,99400,0.0,1.0
2011-05-09,91.26,93.65,91.26,93.57,60.2632714025319,146000,0.0,1.0
2011-05-06,92.48,93.78,90.83,91.47,58.9107773345046,175900,0.0,1.0
2011-05-05,93.92,93.92,87.07,91.72,59.0717885330792,597700,0.0,1.0
2011-05-04,94.34,95.08,92.88,93.29,60.0829388601282,125000,0.0,1.0
2011-05-03,96.0,96.0,93.53,94.89,61.1134105310062,162000,0.0,1.0
2011-05-02,97.55,97.7,96.26,96.42,62.0987990662832,162000,0.0,1.0
2011-04-29,96.91,97.92,96.09,97.61,62.8652123714987,146000,0.0,1.0
2011-04-28,93.25,98.1,92.93,96.87,62.3886192237177,327800,0.0,1.0
2011-04-27,95.05,95.3,91.94,93.82,60.4242826011066,277600,0.0,1.0
2011-04-26,94.48,96.12,94.16,95.18,61.3001835213528,103600,0.0,1.0
2011-04-25,95.6,95.88,93.52,94.4,60.7978285817998,151200,0.0,1.0
2011-04-21,94.89,95.89,94.5,95.51,61.5127183034714,62700,0.0,1.0
2011-04-20,94.56,95.65,94.47,94.95,61.1520532186641,93500,0.0,1.0
2011-04-19,92.24,93.48,91.34,93.3,60.0893793080712,140600,0.0,1.0
2011-04-18,91.84,92.79,90.98,92.1,59.3165255549127,164500,0.0,1.0
2011-04-15,92.31,93.5,91.82,93.05,59.9283681094965,143300,0.0,1.0
2011-04-14,91.79,93.96,90.86,92.3,59.4453345137725,163100,0.0,1.0
2011-04-13,92.99,93.31,91.41,92.64,59.6643097438341,104200,0.0,1.0
2011-04-12,93.04,94.18,92.26,92.57,59.6192266082331,167000,0.0,1.0
2011-04-11,94.96,95.5885,93.165,93.58,60.2697118504749,135500,0.0,1.0
2011-04-08,95.8,96.045,94.64,95.32,61.3903497925546,119700,0.0,1.0
2011-04-07,94.96,96.5,94.69,95.05,61.216457698094,219200,0.0,1.0
2011-04-06,97.3,97.55,94.94,95.16,61.2873026254669,127400,0.0,1.0
2011-04-05,94.84,97.7,94.74,96.83,62.3628574319457,208500,0.0,1.0
2011-04-04,94.85,95.51,94.48,95.19,61.3066239692958,122300,0.0,1.0
2011-04-01,93.72,95.24,93.58,94.53,60.8815544050587,166000,0.0,1.0
2011-03-31,92.43,93.98,92.38,93.53,60.2375096107599,184300,0.0,1.0
2011-03-30,92.23,93.0,91.36,92.37,59.4904176493734,136200,0.0,1.0
2011-03-29,90.05,91.93,89.9319,91.91,59.194157043996,157700,0.0,1.0
2011-03-28,90.95,90.95,89.99,90.22,58.1057213416311,111900,0.0,1.0
2011-03-25,90.13,91.99,90.01,90.77,58.4599459784954,233400,0.0,1.0
2011-03-24,89.98,90.12,88.81,89.98,57.9511505909994,183300,0.0,1.0
2011-03-23,89.29,89.99,88.77,89.58,57.69353267328,108800,0.0,1.0
2011-03-22,89.58,90.24,89.26,89.67,57.7514967047668,96700,0.0,1.0
2011-03-21,89.85,90.235,88.93,89.65,57.7386158088809,141400,0.0,1.0
2011-03-18,89.55,89.69,88.34,88.77,57.171856389898,552000,0.0,1.0
2011-03-17,88.42,89.71,87.51,88.45,56.9657620557224,262600,0.0,1.0
2011-03-16,86.93,88.82,86.13,87.58,56.4054430846825,519800,0.0,1.0
2011-03-15,84.93,87.32,84.62,86.89,55.9610521766164,329400,0.0,1.0
2011-03-14,86.42,88.19,86.42,87.39,56.2830745737657,189600,0.0,1.0
2011-03-11,85.7,87.83,85.62,87.18,56.147825166963,206300,0.0,1.0
2011-03-10,86.55,87.87,85.26,86.47,55.6905533630109,303500,0.0,1.0
2011-03-09,87.59,87.79,86.2,87.04,56.0576588957612,282100,0.0,1.0
2011-03-08,88.59,88.65,86.83,88.08,56.7274654818319,310200,0.0,1.0
2011-03-07,90.27,90.66,86.8,88.2,56.8047508571477,485000,0.0,1.0
2011-03-04,91.27,91.27,89.68,90.45,58.2538516443199,137300,0.0,1.0
2011-03-03,90.94,91.22,90.37,90.91,58.5501122496973,211700,0.0,1.0
2011-03-02,92.37,92.68,90.14,90.3,58.157244925175,332100,0.0,1.0
2011-03-01,93.34,93.9,91.9,92.76,59.7415951191499,261600,0.0,1.0
2011-02-28,92.55,93.56,92.24,93.47,60.198866923102,217300,0.0,1.0
2011-02-25,90.43,92.03,89.6,92.0,59.2521210754829,156800,0.45,1.0
2011-02-24,90.98,92.95,88.7,90.33,57.8933920686681,310000,0.0,1.0
2011-02-23,92.26,92.93,88.86,91.08,58.3740745003243,311500,0.0,1.0
2011-02-22,93.75,94.97,92.41,92.42,59.2328937782166,241500,0.0,1.0
2011-02-18,96.2,96.2,94.31,95.07,60.9313050367351,181300,0.0,1.0
2011-02-17,96.69,96.69,95.24,96.29,61.7132151255624,154200,0.0,1.0
2011-02-16,95.34,96.31,94.96,96.0,61.5273512519887,122600,0.0,1.0
2011-02-15,98.0,98.0,94.69,94.89,60.8159412531376,125600,0.0,1.0
2011-02-14,95.12,97.12,94.99,96.12,61.6042604410537,199900,0.0,1.0
2011-02-11,95.06,95.12,93.81,94.82,60.7710775595163,226900,0.0,1.0
2011-02-10,93.25,96.14,92.97,94.97,60.8672140458476,243700,0.0,1.0
2011-02-09,92.34,94.23,91.73,93.48,59.912258281624,275900,0.0,1.0
2011-02-08,94.39,94.78,93.51,94.4,60.5018953977889,142100,0.0,1.0
2011-02-07,94.27,95.18,93.83,94.19,60.3673043169252,151600,0.0,1.0
2011-02-04,93.86,94.57,92.73,93.87,60.1622131460852,227500,0.0,1.0
2011-02-03,94.86,95.22,93.01,93.82,60.1301676506415,250900,0.0,1.0
2011-02-02,94.46,95.65,94.37,95.02,60.8992595412913,202700,0.0,1.0
2011-02-01,92.75,94.84,92.36,94.77,60.7390320640726,293500,0.0,1.0
2011-01-31,91.1,92.75,91.1,91.87,58.8803933283355,125500,0.0,1.0
2011-01-28,92.29,92.96,90.73,90.92,58.2715289149043,202400,0.0,1.0
2011-01-27,90.36,92.73,89.59,92.21,59.0983026973529,410400,0.0,1.0
2011-01-26,88.06,90.1,87.96,90.0,57.6818917987394,208200,0.0,1.0
2011-01-25,86.75,87.95,86.45,87.9,56.3359809901022,239400,0.0,1.0
2011-01-24,85.35,87.15,85.23,86.95,55.727116576671,222800,0.0,1.0
2011-01-21,87.18,87.424,85.04,85.35,54.7016607224712,307200,0.0,1.0
2011-01-20,87.55,88.26,86.53,86.68,55.5540709012748,200400,0.0,1.0
2011-01-19,90.37,90.55,88.14,88.26,56.5667085572971,148900,0.0,1.0
2011-01-18,89.02,90.55,87.7201,90.55,58.0343922486206,286300,0.0,1.0
2011-01-14,87.97,89.72,87.5592,89.14,57.130709277107,209700,0.0,1.0
2011-01-13,89.82,90.47,89.35,89.61,57.4319369342782,142700,0.0,1.0
2011-01-12,89.52,90.17,88.72,90.02,57.6947099969169,208800,0.0,1.0
2011-01-11,87.6,88.93,87.6,88.81,56.9192090071783,142000,0.0,1.0
2011-01-10,86.28,87.39,85.69,87.17,55.8681167566235,235400,0.0,1.0
2011-01-07,87.47,88.2,87.02,87.79,56.2654809001259,272000,0.0,1.0
2011-01-06,88.25,88.25,86.83,87.5,56.0796170265522,139200,0.0,1.0
2011-01-05,87.95,88.47,86.79,88.14,56.4897993682321,227800,0.0,1.0
2011-01-04,89.97,89.97,86.7,87.97,56.3808446837234,315600,0.0,1.0
2011-01-03,89.77,91.01,89.72,90.18,57.7972555823369,230900,0.0,1.0
2010-12-31,89.34,89.76,89.075,89.27,57.2140275652607,127700,0.0,1.0
2010-12-30,89.66,90.19,89.47,89.56,57.3998914388345,116500,0.0,1.0
2010-12-29,89.37,90.91,89.27,89.66,57.463982429722,143000,0.0,1.0
2010-12-28,88.61,89.51,88.43,89.23,57.1883911689058,117200,0.0,1.0
2010-12-27,88.76,88.89,87.78,88.61,56.7910270254033,146600,0.0,1.0
2010-12-23,89.02,89.58,88.57,88.7,56.8487089172021,104200,0.0,1.0
2010-12-22,88.96,89.57,88.67,89.18,57.156345673462,147000,0.0,1.0
2010-12-21,87.84,89.63,87.83,89.2,57.1691638716395,273600,0.0,1.0
2010-12-20,87.65,88.07,86.88,87.71,56.2142081074159,276700,0.0,1.0
2010-12-17,86.49,87.54,85.82,87.53,56.0988443238185,498500,0.0,1.0
2010-12-16,86.84,87.2,85.75,86.5,55.4387071176773,513000,0.0,1.0
2010-12-15,87.06,88.67,86.61,86.79,55.624570991251,395500,0.0,1.0
2010-12-14,87.93,88.52,87.0,87.37,55.9962987383985,516700,0.0,1.0
2010-12-13,89.7,90.58,87.7,87.8,56.2718899992147,766600,0.0,1.0
2010-12-10,88.4,90.59,88.29,89.66,57.463982429722,5363100,0.0,1.0
2010-12-09,87.45,89.07,87.31,88.27,56.5731176563859,837400,0.0,1.0
2010-12-08,87.45,88.08,86.81,86.91,55.701480180316,399900,0.0,1.0
2010-12-07,88.09,88.51,86.86,87.42,56.0283442338422,455700,0.0,1.0
2010-12-06,86.87,87.4,86.4,87.28,55.9386168465997,354900,0.0,1.0
2010-12-03,86.57,87.04,86.02,86.87,55.675843783961,379700,0.0,1.0
2010-12-02,85.25,87.1,84.71,86.74,55.5925254958073,753000,0.0,1.0
2010-12-01,83.49,83.69,83.0,83.64,53.6057047782952,189900,0.0,1.0
2010-11-30,81.54,83.52,81.45,82.6,52.9391584730653,276100,0.0,1.0
2010-11-29,81.3,82.52,79.9,82.31,52.7532945994916,364600,0.39,1.0
2010-11-26,82.2,82.48,81.43,81.88,52.2302268658569,66100,0.0,1.0
2010-11-24,82.6,83.45,82.14,82.65,52.7214002254895,160600,0.0,1.0
2010-11-23,82.45,82.47,81.11,82.05,52.3386677374641,226000,0.0,1.0
2010-11-22,81.39,82.84,80.62,82.72,52.7660523490924,200100,0.0,1.0
2010-11-19,80.77,82.04,79.86,81.8,52.1791958674536,153200,0.0,1.0
2010-11-18,80.43,82.2,80.43,80.95,51.6369915094177,154100,0.0,1.0
2010-11-17,79.28,80.5,79.01,79.88,50.9544519057725,212900,0.0,1.0
2010-11-16,78.93,79.89,78.15,79.41,50.6546447901527,339900,0.0,1.0
2010-11-15,80.03,80.55,79.1,79.25,50.5525827933459,141500,0.0,1.0
2010-11-12,80.5,81.07,79.15,79.57,50.7567067869594,259100,0.0,1.0
2010-11-11,80.46,81.48,80.1,80.97,51.6497492590185,302600,0.0,1.0
2010-11-10,81.16,81.16,80.1,81.0,51.6688858834198,249400,0.0,1.0
2010-11-09,82.47,82.754,80.67,81.0,51.6688858834198,209600,0.0,1.0
2010-11-08,81.84,82.52,81.5,82.0,52.306773363462,127100,0.0,1.0
2010-11-05,81.59,82.6,81.48,82.15,52.4024564854683,180100,0.0,1.0
2010-11-04,80.82,82.0,80.66,81.6,52.0516183714451,188800,0.0,1.0
2010-11-03,79.86,80.13,78.44,80.05,51.0628927773797,182700,0.0,1.0
2010-11-02,79.67,80.2,79.39,79.87,50.9480730309721,189500,0.0,1.0
2010-11-01,79.09,79.8499,78.48,79.08,50.4441419217387,170600,0.0,1.0
2010-10-29,78.31,79.33,78.305,78.87,50.3101855509299,156700,0.0,1.0
2010-10-28,79.13,80.15,77.87,78.73,50.2208813037239,244900,0.0,1.0
2010-10-27,77.22,78.504,75.5,78.01,49.7616023180936,518100,0.0,1.0
2010-10-26,77.65,80.23,77.65,79.31,50.5908560421484,287000,0.0,1.0
2010-10-25,77.82,80.17,77.8,78.52,50.0869249329151,204100,0.0,1.0
2010-10-22,77.43,77.43,76.52,77.24,49.270428958461,96700,0.0,1.0
2010-10-21,78.41,78.564,76.1,77.18,49.2321557096585,174900,0.0,1.0
2010-10-20,77.77,78.51,77.56,77.93,49.7105713196902,156400,0.0,1.0
2010-10-19,77.94,78.81,77.06,77.5,49.436279703272,279400,0.0,1.0
2010-10-18,76.77,78.83,76.77,78.49,50.0677883085138,151000,0.0,1.0
2010-10-15,78.92,78.92,76.75,78.17,49.8636643149003,276300,0.0,1.0
2010-10-14,79.6,80.03,77.83,78.36,49.9848629361083,259300,0.0,1.0
2010-10-13,79.66,80.5,79.56,79.76,50.8779054081674,182400,0.0,1.0
2010-10-12,79.59,79.59,78.17,79.2,50.5206884193438,226000,0.0,1.0
2010-10-11,79.85,80.0001,79.29,79.77,50.8842842829679,300000,0.0,1.0
2010-10-08,77.9,80.21,77.9,79.74,50.8651476585666,758500,0.0,1.0
2010-10-07,76.7,77.83,75.77,77.35,49.3405965812657,359200,0.0,1.0
2010-10-06,74.86,76.45,74.57,76.19,48.6006471044167,419200,0.0,1.0
2010-10-05,75.51,75.6,74.25,74.76,47.6884680079563,256800,0.0,1.0
2010-10-04,76.25,76.25,74.52,74.64,47.6119215103513,257100,0.0,1.0
2010-10-01,77.33,77.4,75.67,76.13,48.5623738556142,182000,0.0,1.0
2010-09-30,78.61,78.64,76.05,76.62,48.8749387208349,246900,0.0,1.0
2010-09-29,78.09,78.83,77.38,78.11,49.8253910660978,420200,0.0,1.0
2010-09-28,78.52,78.76,76.55,78.51,50.0805460581147,322300,0.0,1.0
2010-09-27,79.34,79.72,78.5,78.58,50.1251981817176,267500,0.0,1.0
2010-09-24,78.22,80.3,78.21,79.49,50.705675788556,701500,0.0,1.0
2010-09-23,73.77,77.91,73.77,77.65,49.5319628252784,409600,0.0,1.0
2010-09-22,72.78,75.0,72.78,74.47,47.5034806387441,193800,0.0,1.0
2010-09-21,72.76,73.63,72.72,73.01,46.5721649178825,216800,0.0,1.0
2010-09-20,72.19,72.95,71.85,72.83,46.4573451714749,151800,0.0,1.0
2010-09-17,73.25,73.37,72.03,72.3,46.1192648070525,240800,0.0,1.0
2010-09-16,72.03,73.41,71.145,73.15,46.6614691650884,254600,0.0,1.0
2010-09-15,72.19,72.77,71.89,72.47,46.2277056786597,153000,0.0,1.0
2010-09-14,72.93,73.5799,72.39,72.55,46.278736677063,147400,0.0,1.0
2010-09-13,73.45,74.384,72.91,73.13,46.6487114154875,97900,0.0,1.0
2010-09-10,72.92,73.6,72.41,72.65,46.3425254250673,77400,0.0,1.0
2010-09-09,75.31,75.86,72.56,72.81,46.444587421874,213000,0.0,1.0
2010-09-08,75.155,76.0,74.77,74.85,47.7458778811601,110100,0.0,1.0
2010-09-07,73.91,75.68,73.42,75.34,48.0584427463808,196800,0.0,1.0
2010-09-03,73.36,74.25,72.24,74.03,47.2228101475255,108000,0.0,1.0
2010-09-02,72.53,72.95,71.48,72.94,46.5275127942795,177000,0.0,1.0
2010-09-01,72.59,72.9,72.02,72.59,46.3042521762647,158200,0.0,1.0
2010-08-31,70.41,72.41,70.24,71.75,45.7684266930293,182500,0.0,1.0
2010-08-30,71.32,71.46,70.54,70.82,45.17519133659,115900,0.39,1.0
2010-08-27,70.99,72.02,70.07,71.92,45.6256110227152,166000,0.0,1.0
2010-08-26,71.78,72.36,70.55,70.68,44.8389625568064,156200,0.0,1.0
2010-08-25,71.42,71.71,70.46,71.49,45.3528216353436,216400,0.0,1.0
2010-08-24,72.42,72.83,71.4,71.52,45.3718534530672,237300,0.0,1.0
2010-08-23,72.49,73.49,72.39,72.92,46.2600049468353,302800,0.0,1.0
2010-08-20,71.05,72.05,70.16,71.87,45.5938913265092,235800,0.0,1.0
2010-08-19,72.48,73.71,71.14,71.99,45.6700185974036,277500,0.0,1.0
2010-08-18,73.14,73.8899,72.2001,73.29,46.4947306987597,214300,0.0,1.0
2010-08-17,74.35,75.27,73.6,73.69,46.7484882684078,350000,0.0,1.0
2010-08-16,71.355,72.23,70.84,71.78,45.5367958733384,137300,0.0,1.0
2010-08-13,72.15,72.15,70.89,70.96,45.01659285556,138600,0.0,1.0
2010-08-12,70.63,72.34,70.63,71.97,45.6573307189212,209600,0.0,1.0
2010-08-11,72.0,73.03,71.4,71.61,45.428948906238,299600,0.0,1.0
2010-08-10,73.77,74.2,72.48,73.59,46.6850488759958,317000,0.0,1.0
2010-08-09,76.03,76.12,74.22,74.57,47.3067549216334,148200,0.0,1.0
2010-08-06,72.89,75.61,72.84,75.12,47.6556715798995,463400,0.0,1.0
2010-08-05,72.33,73.21,71.6,73.07,46.3551640354533,328400,0.0,1.0
2010-08-04,71.78,72.66,71.3,72.5,45.9935594987049,217000,0.0,1.0
2010-08-03,71.75,72.25,71.2,71.75,45.5177640556148,235400,0.0,1.0
2010-08-02,71.67,72.62,71.52,72.28,45.8539928353985,263200,0.0,1.0
2010-07-30,70.11,71.33,70.0875,70.69,44.8453064960476,237000,0.0,1.0
2010-07-29,70.49,71.7,70.05,70.78,44.9024019492184,653200,0.0,1.0
2010-07-28,70.8,72.01,68.5,71.85,45.5812034480268,1406500,0.0,1.0
2010-07-27,78.0,78.0,74.91,75.22,47.7191109723115,299700,0.0,1.0
2010-07-26,77.91,78.0,77.05,77.51,49.1718730585464,218600,0.0,1.0
2010-07-23,77.05,77.93,76.0,77.71,49.2987518433704,173900,0.0,1.0
2010-07-22,76.79,77.88,76.56,77.16,48.9498351851044,192200,0.0,1.0
2010-07-21,77.35,78.0,75.47,76.07,48.2583458078135,258100,0.0,1.0
2010-07-20,74.77,76.91,74.77,76.63,48.6136064053208,217000,0.0,1.0
2010-07-19,75.2,75.57,74.76,75.46,47.8713655141003,209500,0.0,1.0
2010-07-16,76.14,76.34,74.63,75.22,47.7191109723115,183300,0.0,1.0
2010-07-15,77.12,77.17,75.9,76.64,48.619950344562,248100,0.0,1.0
2010-07-14,74.6,77.39,74.6,76.9,48.7848927648332,154300,0.0,1.0
2010-07-13,76.28,77.64,76.09,77.31,49.0449942737224,193700,0.0,1.0
2010-07-12,76.22,76.73,75.16,75.52,47.9094291495475,172700,0.0,1.0
2010-07-09,75.9,76.8,75.9,76.75,48.6897336762152,144500,0.0,1.0
2010-07-08,75.15,76.0,74.72,75.9,48.1504988407131,262500,0.0,1.0
2010-07-07,73.0,74.83,72.77,74.83,47.4716973419046,252400,0.0,1.0
2010-07-06,74.51,75.21,72.42,73.35,46.5327943342069,266400,0.0,1.0
2010-07-02,73.67,74.01,72.835,73.45,46.5962337266189,275400,0.0,1.0
2010-07-01,70.25,73.61,70.24,73.32,46.5137625164833,786100,0.0,1.0
2010-06-30,71.9,72.22,69.95,70.28,44.5852049871583,580300,0.0,1.0
2010-06-29,74.02,74.02,71.49,71.87,45.5938913265092,570900,0.0,1.0
2010-06-28,75.96,75.96,74.44,74.65,47.357506435563,316900,0.0,1.0
2010-06-25,77.14,77.19,75.67,75.7,48.0236200558891,734700,0.0,1.0
2010-06-24,77.83,77.99,76.7,76.86,48.7595170078684,138500,0.0,1.0
2010-06-23,77.2,78.74,76.11,77.96,49.4573503244004,228800,0.0,1.0
2010-06-22,77.2,78.56,76.87,76.91,48.7912367040744,154900,0.0,1.0
2010-06-21,78.37,79.81,77.16,77.55,49.1972488155112,287200,0.0,1.0
2010-06-18,78.63,79.08,78.23,78.25,49.6413245623953,231200,0.0,1.0
2010-06-17,78.55,78.89,77.4,78.61,49.8697063750785,185400,0.0,1.0
2010-06-16,77.89,78.94,77.81,78.56,49.8379866788725,191500,0.0,1.0
2010-06-15,78.27,78.68,77.87,78.68,49.9141139497669,251300,0.0,1.0
2010-06-14,78.37,78.45,77.21,77.37,49.0830579091696,260800,0.0,1.0
2010-06-11,77.07,77.92,76.54,77.81,49.3621912357824,216100,0.0,1.0
2010-06-10,76.94,77.79,76.51,77.3,49.0386503344812,223700,0.0,1.0
2010-06-09,76.4,77.51,75.42,75.64,47.9855564204419,324600,0.0,1.0
