,ELV_Open,ELV_High,ELV_Low,ELV_Close,ELV_Adj Close,ELV_Volume,ELV_Dividend Amount,ELV_Split Coefficient
2005-12-21,77.62,78.1,76.85,76.93,62.9750777238116,1814300,0.0,1.0
2005-12-20,75.0,77.67,75.0,77.37,63.3352627517393,2213500,0.0,1.0
2005-12-19,77.77,78.25,75.79,76.64,62.7376830463138,3255800,0.0,1.0
2005-12-16,79.0,79.24,78.09,78.24,64.0474467842327,2710200,0.0,1.0
2005-12-15,79.0,79.32,78.34,78.8,64.5058640925043,1718700,0.0,1.0
2005-12-14,79.55,79.72,78.5,78.59,64.3339576019024,1706200,0.0,1.0
2005-12-13,79.02,79.87,78.58,79.64,65.1934900549117,1642000,0.0,1.0
2005-12-12,79.41,79.73,78.26,78.9,64.5877243261242,1645500,0.0,1.0
2005-12-09,78.1,80.07,78.06,79.4,64.9970254942238,2168100,0.0,1.0
2005-12-08,76.85,78.35,76.73,77.84,63.720005849753,2427400,0.0,1.0
2005-12-07,77.85,79.41,76.65,76.84,62.9014035135537,5834100,0.0,1.0
2005-12-06,77.65,79.93,77.44,79.07,64.7268867232781,4826900,0.0,1.0
2005-12-05,77.5,77.81,76.45,76.85,62.9095895369156,3080800,0.0,1.0
2005-12-02,77.71,77.91,77.3,77.3,63.2779605882053,1659900,0.0,1.0
2005-12-01,78.0,78.06,77.5,77.7,63.6054015226851,3065500,0.0,1.0
2005-11-30,76.95,77.27,76.6,76.83,62.8932174901917,2131800,0.0,1.0
2005-11-29,76.42,77.64,76.42,76.58,62.6885669061418,3445900,0.0,1.0
2005-11-28,78.15,78.16,75.63,75.99,62.2055915277843,2722600,0.0,1.0
2005-11-25,78.99,79.4,77.9,78.15,63.9737725739747,620800,0.0,1.0
2005-11-23,78.65,78.92,78.24,78.53,64.2848414617305,2699400,0.0,1.0
2005-11-22,78.44,79.23,78.15,78.5,64.2602833916445,3086200,0.0,1.0
2005-11-21,77.11,78.48,76.83,78.44,64.2111672514725,2834900,0.0,1.0
2005-11-18,77.0,77.4,76.62,77.1,63.1142401209655,2644800,0.0,1.0
2005-11-17,76.5,77.49,76.14,76.92,62.9668917004496,3602700,0.0,1.0
2005-11-16,75.7,76.13,75.1,76.13,62.3201958548522,2011300,0.0,1.0
2005-11-15,74.9,75.98,74.57,75.7,61.9681968502865,2581500,0.0,1.0
2005-11-14,73.76,74.71,73.5,74.46,60.9531299533993,1509200,0.0,1.0
2005-11-11,74.4,74.41,73.17,73.77,60.3882943414218,1389300,0.0,1.0
2005-11-10,72.1,74.13,72.1,74.0,60.5765728787477,2604400,0.0,1.0
2005-11-09,72.47,72.9,71.75,71.75,58.7347176222993,2490700,0.0,1.0
2005-11-08,72.8,73.15,72.08,72.28,59.1685768604849,2491200,0.0,1.0
2005-11-07,73.41,73.7,72.8,73.1,59.8398307761683,2076800,0.0,1.0
2005-11-04,74.12,74.6,73.19,73.4,60.0854114770281,1975900,0.0,1.0
2005-11-03,74.75,75.4,73.68,73.9,60.4947126451277,2992900,0.0,1.0
2005-11-02,74.2,74.88,73.26,74.6,61.0677342804672,3460700,0.0,1.0
2005-11-01,74.7,75.46,74.14,75.01,61.403361238309,2885700,0.0,1.0
2005-10-31,74.63,75.22,73.73,74.68,61.1332224673632,3125400,0.0,1.0
2005-10-28,73.75,75.07,73.65,74.7,61.1495945140872,3371300,0.0,1.0
2005-10-27,72.3,74.0,72.25,73.24,59.9544351032362,5693300,0.0,1.0
2005-10-26,76.76,76.76,71.46,71.72,58.7101595522133,7851300,0.0,1.0
2005-10-25,77.7,77.8,74.82,76.09,62.2874517614042,6192700,0.0,1.0
2005-10-24,78.0,78.2,77.01,78.09,63.9246564338028,2832600,0.0,1.0
2005-10-21,76.5,78.05,76.15,78.0,63.8509822235448,3848700,0.0,1.0
2005-10-20,76.2,76.29,75.02,75.58,61.8699645699425,2753100,0.0,1.0
2005-10-19,74.04,76.38,74.04,76.37,62.51666041554,2849600,0.0,1.0
2005-10-18,74.06,74.49,73.82,74.03,60.6011309488336,1515800,0.0,1.0
2005-10-17,73.75,74.23,72.84,74.05,60.6175029955576,1844400,0.0,1.0
2005-10-14,71.4,74.32,71.4,73.58,60.232759897544,3324900,0.0,1.0
2005-10-13,71.96,72.32,70.25,71.14,58.2353701972177,3091200,0.0,1.0
2005-10-12,73.57,74.12,71.11,71.95,58.8984380895391,3333700,0.0,1.0
2005-10-11,74.42,74.6,73.52,73.82,60.4292244582318,1893700,0.0,1.0
2005-10-10,74.2,75.07,73.82,74.06,60.6256890189196,1179200,0.0,1.0
2005-10-07,74.25,74.85,73.86,74.2,60.7402933459875,1408900,0.0,1.0
2005-10-06,74.31,75.19,73.48,74.13,60.6829911824536,2154800,0.0,1.0
2005-10-05,76.3,76.33,74.04,74.13,60.6829911824536,2633700,0.0,1.0
2005-10-04,76.0,77.81,75.76,75.89,62.1237312941643,2651300,0.0,1.0
2005-10-03,75.4,76.18,74.98,75.83,62.0746151539924,2278200,0.0,1.0
2005-09-30,75.31,76.28,75.24,75.82,62.0664291306304,2174200,0.0,1.0
2005-09-29,74.7,75.45,73.68,75.31,61.6489419391687,2851300,0.0,1.0
2005-09-28,75.01,75.24,74.3,74.69,61.1414084907252,2655800,0.0,1.0
2005-09-27,74.7,76.6,74.53,75.01,61.403361238309,7608000,0.0,1.0
2005-09-26,75.2,75.4,74.74,75.09,61.4688494252049,2245800,0.0,1.0
2005-09-23,73.19,76.7,72.82,74.74,61.1823386075351,3920400,0.0,1.0
2005-09-22,72.62,73.69,72.32,73.19,59.9135049864262,1815000,0.0,1.0
2005-09-21,71.25,72.88,70.65,72.27,59.1603908371229,2454800,0.0,1.0
2005-09-20,73.25,73.52,72.17,72.21,59.1112746969509,1819400,0.0,1.0
2005-09-19,73.65,74.05,73.14,73.29,59.9953652200462,1204600,0.0,1.0
2005-09-16,73.84,74.46,73.69,74.04,60.6093169721956,3274300,0.0,1.0
2005-09-15,73.87,74.29,73.7,73.84,60.4455965049558,1656900,0.0,1.0
2005-09-14,73.43,74.3,73.0,73.5,60.167271710648,1885300,0.0,1.0
2005-09-13,75.35,75.48,73.1,73.1,59.8398307761683,3209400,0.0,1.0
2005-09-12,76.45,76.65,75.26,75.55,61.8454064998566,2115600,0.0,1.0
2005-09-09,76.4,76.92,76.26,76.77,62.8441013500197,1613000,0.0,1.0
2005-09-08,77.4,77.4,76.12,76.25,62.4184281351961,2085400,0.0,1.0
2005-09-07,76.55,76.98,76.39,76.79,62.8604733967437,2302100,0.0,1.0
2005-09-06,74.45,76.35,74.0,76.3,62.459358252006,3372800,0.0,1.0
2005-09-02,74.05,74.63,73.9,73.98,60.5602008320237,1454100,0.0,1.0
2005-09-01,74.0,74.81,73.5,73.8,60.4128524115078,1931800,0.0,1.0
2005-08-31,73.48,74.25,72.63,74.25,60.7812234627975,2336300,0.0,1.0
2005-08-30,72.9,73.43,72.45,73.38,60.0690394303041,1914000,0.0,1.0
2005-08-29,72.31,73.08,71.97,73.03,59.7825286126344,1244100,0.0,1.0
2005-08-26,73.0,73.0,72.25,72.52,59.3650414211727,1280300,0.0,1.0
2005-08-25,72.75,73.15,72.28,72.9,59.6761103089285,1537700,0.0,1.0
2005-08-24,72.58,73.33,72.25,72.5,59.3486693744487,1662700,0.0,1.0
2005-08-23,73.19,73.32,72.15,72.57,59.4059715379827,1350500,0.0,1.0
2005-08-22,73.19,73.55,72.75,73.15,59.8807608929783,1619600,0.0,1.0
2005-08-19,73.09,73.49,72.76,73.0,59.7579705425484,1549000,0.0,1.0
2005-08-18,73.09,73.71,72.5,72.8,59.5942500753085,1842000,0.0,1.0
2005-08-17,71.59,73.13,71.59,73.13,59.8643888462543,1585700,0.0,1.0
2005-08-16,72.59,72.84,72.28,72.6,59.4305296080687,1222100,0.0,1.0
2005-08-15,72.7,72.73,72.05,72.44,59.2995532342768,1133200,0.0,1.0
2005-08-12,73.15,73.25,71.48,72.51,59.3568553978107,1328300,0.0,1.0
2005-08-11,73.5,74.0,72.75,73.28,59.9871791966842,1630800,0.0,1.0
2005-08-10,72.45,73.57,71.85,73.18,59.9053189630643,2604200,0.0,1.0
2005-08-09,71.3,71.95,70.68,71.85,58.8165778559192,2213700,0.0,1.0
2005-08-08,70.95,71.83,70.21,70.53,57.7360227721361,1515900,0.0,1.0
2005-08-05,72.63,72.87,70.85,70.92,58.0552776832538,1605300,0.0,1.0
2005-08-04,74.02,74.1,72.47,72.63,59.4550876781546,2358500,0.0,1.0
2005-08-03,73.5,74.25,73.3,73.96,60.5438287852997,2900600,0.0,1.0
2005-08-02,72.86,73.49,72.03,73.37,60.0608534069421,2913800,0.0,1.0
2005-08-01,68.79,73.1,68.79,72.77,59.5696920052225,4095600,0.0,1.0
2005-07-29,70.5,70.94,69.75,70.74,57.907929262738,3628700,0.0,1.0
2005-07-28,67.75,71.0,67.65,70.5,57.7114647020501,4355600,0.0,1.0
2005-07-27,68.0,68.75,66.5,67.1,54.9282167589725,5790900,0.0,1.0
2005-07-26,67.65,68.99,67.26,68.29,55.9023535390497,3549100,0.0,1.0
2005-07-25,67.3,68.2,66.96,66.96,54.8136124319046,2957700,0.0,1.0
2005-07-22,66.72,67.8,66.21,67.02,54.8627285720766,3485400,0.0,1.0
2005-07-21,66.85,67.23,65.06,66.72,54.6171478712168,4671900,0.0,1.0
2005-07-20,68.11,68.74,67.3,67.5,55.2556576934523,2082700,0.0,1.0
2005-07-19,69.63,69.67,66.51,68.08,55.7304470484479,3551200,0.0,1.0
2005-07-18,69.61,69.77,68.85,68.87,56.3771428940453,1827500,0.0,1.0
2005-07-15,68.21,69.52,68.2,68.9,56.4017009641313,2054100,0.0,1.0
2005-07-14,69.19,69.83,68.14,68.2,55.8286793287918,2851200,0.0,1.0
2005-07-13,70.0,70.2,68.9,69.35,56.770072015421,2544200,0.0,1.0
2005-07-12,71.1,71.45,70.01,70.14,57.4167678610184,2754800,0.0,1.0
2005-07-11,71.2,71.6,70.94,71.21,58.2926723607516,2137900,0.0,1.0
2005-07-08,70.0,71.05,69.6,70.75,57.9161152861,2288300,0.0,1.0
2005-07-07,69.88,70.31,68.84,69.91,57.2284893236926,2979800,0.0,1.0
2005-07-06,70.47,71.79,69.42,69.87,57.1957452302446,3873500,0.0,1.0
2005-07-05,69.64,70.76,69.5,70.35,57.5886743516202,2713000,0.0,1.0
2005-07-01,69.85,70.15,68.77,69.82,57.1548151134346,2240400,0.0,1.0
2005-06-30,70.0,71.23,69.5,69.64,57.0074666929188,3365000,0.0,1.0
2005-06-29,68.73,70.18,68.64,69.66,57.0238387396427,2613500,0.0,1.0
2005-06-28,68.2,68.5,67.5,68.49,56.0660740062896,1919300,0.0,1.0
2005-06-27,68.3,68.71,67.5,67.57,55.3129598569862,2281200,0.0,1.0
2005-06-24,69.0,69.28,68.04,68.19,55.8204933054298,2343400,0.0,1.0
2005-06-23,70.23,70.3,68.74,68.74,56.2707245903394,2321300,0.0,1.0
2005-06-22,69.98,70.69,69.9,69.98,57.2857914872265,3504800,0.0,1.0
2005-06-21,69.89,70.04,69.4,69.73,57.0811409031767,2521400,0.0,1.0
2005-06-20,69.64,69.75,68.98,69.65,57.0156527162807,2533300,0.0,1.0
2005-06-17,69.75,69.75,68.78,69.64,57.0074666929188,3096100,0.0,1.0
2005-06-16,68.95,69.29,68.0,68.69,56.2297944735294,1897200,0.0,1.0
2005-06-15,70.35,70.4,68.5,69.2,56.6472816649911,2279900,0.0,1.0
2005-06-14,68.59,70.17,68.25,69.78,57.1220710199867,2835800,0.0,1.0
2005-06-13,67.55,68.94,67.4,68.5,56.0742600296516,1826800,0.0,1.0
2005-06-10,69.06,69.1,67.51,67.8,55.501238394312,1627500,0.0,1.0
2005-06-09,66.77,69.23,66.65,69.06,56.5326773379232,3355300,0.0,1.0
2005-06-08,67.56,67.63,66.27,66.71,54.6089618478548,2416200,0.0,1.0
2005-06-07,68.01,68.27,67.59,67.72,55.4357502074161,2281100,0.0,1.0
2005-06-06,68.2,68.44,67.5,67.8,55.501238394312,2280800,0.0,1.0
2005-06-03,68.0,68.94,67.94,68.4,55.9923997960316,2662400,0.0,1.0
2005-06-02,66.8,67.77,66.24,67.64,55.3702620205202,2914500,0.0,1.0
2005-06-01,66.35,67.35,66.05,66.61,54.5271016142349,1014050,0.0,2.0
2005-05-31,133.7,134.64,132.86,133.0,54.437055357253,1191800,0.0,1.0
2005-05-27,134.45,134.8,133.17999,134.0,54.8463565253526,731900,0.0,1.0
2005-05-26,134.45,135.2,133.8,134.25,54.9486818173775,754900,0.0,1.0
2005-05-25,135.0,135.34,133.64999,134.21001,54.9323138636652,888500,0.0,1.0
2005-05-24,134.39999,135.88,134.35001,135.11,55.3006808219432,1900400,0.0,1.0
2005-05-23,133.42,134.85001,133.21001,134.34,54.9855189225065,1985600,0.0,1.0
2005-05-20,133.0,133.35001,132.03999,133.09,54.4738924623819,1363700,0.0,1.0
2005-05-19,133.8,134.62,132.72,133.25,54.5393806492779,2099400,0.0,1.0
2005-05-18,135.55,136.24001,133.28,133.8,54.7644962917327,2594300,0.0,1.0
2005-05-17,133.14999,135.35001,132.89999,135.0,55.2556576934523,1663700,0.0,1.0
2005-05-16,131.89999,133.88,131.21001,133.78,54.7563102683707,1255700,0.0,1.0
2005-05-13,134.39999,134.39999,129.34,131.86,53.9704520256194,2805200,0.0,1.0
2005-05-12,135.23,136.25,134.03,134.36,54.9937049458685,1703700,0.0,1.0
2005-05-11,135.55,135.89999,132.62,134.81,55.1778904715133,1870000,0.0,1.0
2005-05-10,135.8,136.42999,134.94,135.39999,55.4193740676804,1843600,0.0,1.0
2005-05-09,134.0,136.5,133.52,136.0,55.6649588615519,2692300,0.0,1.0
2005-05-06,133.0,134.60001,132.67,133.95,54.8258914669476,1608300,0.0,1.0
2005-05-05,131.10001,133.28999,130.72,132.75999,54.3388189838974,2259000,0.0,1.0
2005-05-04,130.88,131.3,129.62,131.16,53.6839412079496,2507200,0.0,1.0
2005-05-03,128.55,130.36,128.27,129.98,53.200965829592,1880600,0.0,1.0
2005-05-02,128.45,130.14999,127.9,129.08,52.8325947783024,2163200,0.0,1.0
2005-04-29,124.85,127.9,124.55,127.75,52.2882242247298,2083900,0.0,1.0
2005-04-28,124.99,126.49,123.82,124.3,50.876135194786,2357300,0.0,1.0
2005-04-27,119.5,125.5,117.43,124.45,50.937530370001,4013000,0.0,1.0
2005-04-26,119.7,120.91,117.65,118.03,48.3098168708013,1886000,0.0,1.0
2005-04-25,119.0,120.27,118.2,120.27,49.2266514873445,1433900,0.0,1.0
2005-04-22,118.48,118.92,116.51,117.77,48.2033985670954,1157100,0.0,1.0
2005-04-21,117.3,118.58,116.65,118.48,48.4940023964461,2149000,0.0,1.0
2005-04-20,120.37,121.0,116.4,117.02,47.8964226910206,1512000,0.0,1.0
2005-04-19,119.0,120.55,117.92,120.12,49.1652563121295,1978400,0.0,1.0
2005-04-18,121.45,121.9,117.41,118.81,48.629071781919,2829400,0.0,1.0
2005-04-15,122.75,123.43,120.65,121.2,49.6073015736771,2511000,0.0,1.0
2005-04-14,126.15,126.4,122.19,123.0,50.3440436762565,3767400,0.0,1.0
2005-04-13,127.62,128.56,125.82,126.4,51.7356676477953,1099800,0.0,1.0
2005-04-12,126.55,127.77,124.94,127.62,52.2350150728769,1791600,0.0,1.0
2005-04-11,128.10001,128.10001,126.55,126.92,51.9485042552071,1187200,0.0,1.0
2005-04-08,129.0,129.00999,127.39,127.5,52.1858989327049,1022800,0.0,1.0
2005-04-07,127.5,128.7,126.81,128.67999,52.6688702180508,1174500,0.0,1.0
2005-04-06,127.6,129.60001,126.95,127.42,52.1531548392569,1709100,0.0,1.0
2005-04-05,126.45,127.99,126.14,127.15,52.04264352387,1716300,0.0,1.0
2005-04-04,125.0,126.9,124.65,126.72,51.8666440215872,1590300,0.0,1.0
2005-04-01,125.6,126.9,123.62,124.65,51.0193906036209,1505400,0.0,1.0
2005-03-31,125.25,126.72,124.52,125.35,51.3059014212907,1527700,0.0,1.0
2005-03-30,123.03,126.15,122.07,125.87,51.5187380287025,2412000,0.0,1.0
2005-03-29,123.31,123.61,122.66,123.05,50.3645087346615,1689300,0.0,1.0
2005-03-28,122.9,123.38,122.29,123.0,50.3440436762565,1231800,0.0,1.0
2005-03-24,121.87,123.8,121.4,123.04,50.3604157229805,1705800,0.0,1.0
2005-03-23,122.1,122.47,121.43,121.87,49.8815333563039,2488500,0.0,1.0
2005-03-22,120.9,123.0,120.63,122.1,49.9756726249668,2333400,0.0,1.0
2005-03-21,121.0,121.85,118.92,120.29,49.2348375107065,1204500,0.0,1.0
2005-03-18,121.05,121.85,119.2,121.31,49.6523247021681,2668200,0.0,1.0
2005-03-17,119.9,121.44,119.52,120.51,49.3248837676884,1135200,0.0,1.0
2005-03-16,120.68,120.69,118.88,119.57,48.9401406696747,1493900,0.0,1.0
2005-03-15,121.8,121.96,120.42,120.75,49.4231160480323,1085000,0.0,1.0
2005-03-14,123.0,123.67,121.41,121.5,49.730091924107,1720700,0.0,1.0
2005-03-11,124.55,124.98,122.0,122.81,50.2662764543176,1461200,0.0,1.0
2005-03-10,125.2,125.77,123.5,124.35,50.896600253191,1244200,0.0,1.0
2005-03-09,123.9,125.34,122.73,124.55,50.978460486811,1809500,0.0,1.0
2005-03-08,125.77,126.24,122.3,123.65,50.6100894355213,1388400,0.0,1.0
2005-03-07,127.13,127.95,125.21,125.62,51.4164127366776,1414300,0.0,1.0
2005-03-04,124.85,126.89,124.62,126.88,51.9321322084831,2375800,0.0,1.0
2005-03-03,122.0,124.0,121.83,123.97,50.7410658093132,1491000,0.0,1.0
2005-03-02,121.85,123.3,121.5,121.85,49.8733473329419,1607200,0.0,1.0
2005-03-01,122.56,122.99,121.4,121.88,49.8856263679849,1346500,0.0,1.0
2005-02-28,121.51,123.56,120.34,122.06,49.9593005782428,1138300,0.0,1.0
2005-02-25,121.15,122.96,121.0,122.39,50.0943699637157,720100,0.0,1.0
2005-02-24,119.85,121.1,119.1,120.8,49.4435811064373,1113800,0.0,1.0
2005-02-23,117.08,120.54,117.03,119.9,49.0752100551476,1661400,0.0,1.0
2005-02-22,120.2,120.5,116.38,116.5,47.6835860836088,2336500,0.0,1.0
2005-02-18,122.05,122.42,120.53,120.95,49.5049762816522,977500,0.0,1.0
2005-02-17,123.45,123.55,121.8,121.95,49.9142774497519,782600,0.0,1.0
2005-02-16,122.2,123.69,121.69,123.55,50.5691593187113,1325300,0.0,1.0
2005-02-15,121.49,123.32,121.16,122.62,50.1885092323786,1538500,0.0,1.0
2005-02-14,120.35,121.71,119.93,121.15,49.5868365152722,1193200,0.0,1.0
2005-02-11,121.7,122.75,119.83,120.0,49.1161401719576,2092900,0.0,1.0
2005-02-10,120.4,122.6,120.14,121.52,49.738277947469,2196400,0.0,1.0
2005-02-09,121.55,122.2,119.0,119.13,48.7600481557109,1315100,0.0,1.0
2005-02-08,121.3,122.0,119.88,120.94,49.5008832699712,1457000,0.0,1.0
2005-02-07,121.5,123.79,120.27,120.85,49.4640461648423,2751300,0.0,1.0
2005-02-04,123.16,124.9,122.53,124.89,51.1176228839648,1608500,0.0,1.0
2005-02-03,122.96,124.17,122.03,123.16,50.4095318631525,1248800,0.0,1.0
2005-02-02,124.2,124.49,121.63,122.97,50.3317646412135,1410400,0.0,1.0
2005-02-01,121.59,124.9,121.0,124.4,50.917065311596,1946400,0.0,1.0
2005-01-31,121.2,121.69,120.57,121.5,49.730091924107,1043000,0.0,1.0
2005-01-28,119.5,121.21,118.91,120.6,49.3617208728174,1221200,0.0,1.0
2005-01-27,118.3,120.13,118.05,119.9,49.0752100551476,1327100,0.0,1.0
2005-01-26,119.25,119.25,117.69,118.55,48.5226534782131,1144600,0.0,1.0
2005-01-25,119.17,119.92,117.74,118.5,48.5021884198081,1770300,0.0,1.0
2005-01-24,120.4,121.17,118.79,118.97,48.6945599688149,1555500,0.0,1.0
2005-01-21,120.25,121.45,119.3,120.45,49.3003256976024,2079200,0.0,1.0
2005-01-20,123.0,124.95,119.37,120.04,49.1325122186816,3015500,0.0,1.0
2005-01-19,123.5,124.17,122.53,123.6,50.5896243771163,1633200,0.0,1.0
2005-01-18,122.4,123.46,121.73,123.4,50.5077641434964,1319100,0.0,1.0
2005-01-14,121.4,122.9,120.55,122.5,50.1393930922067,1457300,0.0,1.0
2005-01-13,121.9,123.81,120.55,121.33,49.6605107255301,1943300,0.0,1.0
2005-01-12,120.0,121.7,119.0,121.7,49.811952157727,1728500,0.0,1.0
2005-01-11,119.8,121.25,119.13,119.91,49.0793030668286,1730300,0.0,1.0
2005-01-10,116.14,121.1,116.14,120.7,49.4026509896273,4009300,0.0,1.0
2005-01-07,113.97,116.18,113.95,115.8,47.3970752659391,3367200,0.0,1.0
2005-01-06,114.85,116.39,113.5,115.4,47.2333547986992,2059500,0.0,1.0
2005-01-05,111.15,115.48,111.09,115.22,47.1596805884413,2261000,0.0,1.0
2005-01-04,112.1,113.25,109.16,111.0,45.4324296590608,2139200,0.0,1.0
2005-01-03,115.25,115.5,112.5,112.5,46.0463814112102,1718500,0.0,1.0
2004-12-31,115.2,116.45,114.76,115.0,47.0696343314593,675300,0.0,1.0
2004-12-30,114.4,115.73,114.1,115.16,47.1351225183553,621200,0.0,1.0
2004-12-29,114.15,115.14,113.6,114.18,46.7340073736176,651000,0.0,1.0
2004-12-28,113.09,115.22,112.35,114.8,46.9877740978394,1219800,0.0,1.0
2004-12-27,114.1,114.5,112.75,112.84,46.1855438083641,1389800,0.0,1.0
2004-12-23,114.4,114.79,113.55,114.2,46.7421933969796,1008800,0.0,1.0
2004-12-22,116.95,117.1,114.05,114.51,46.8690767590905,1589800,0.0,1.0
2004-12-21,114.85,116.8,113.75,116.8,47.8063764340387,2213500,0.0,1.0
2004-12-20,115.85,116.11,113.8,114.6,46.9059138642195,1455900,0.0,1.0
2004-12-17,114.91,116.63,114.02,115.28,47.1842386585272,2978500,0.0,1.0
2004-12-16,116.5,116.5,113.54,115.91,47.44209839443,3841500,0.0,1.0
2004-12-15,116.51,117.49,116.21,116.75,47.7859113756337,1680200,0.0,1.0
2004-12-14,117.0,117.0,114.35,117.0,47.8882366676586,4145300,0.0,1.0
2004-12-13,112.05,117.75,111.51,117.0,47.8882366676586,6873800,0.0,1.0
2004-12-10,107.48,114.3,107.48,113.1,46.29196211207,4623800,0.0,1.0
2004-12-09,103.25,109.0,100.83,108.25,44.3068514467867,3427600,0.0,1.0
2004-12-08,103.0,106.18,102.98,105.87,43.3327146667096,2603300,0.0,1.0
2004-12-07,106.8,107.3,102.5,102.9,42.1170901974536,3171900,0.0,1.0
2004-12-06,106.47,107.25,104.01,106.8,43.7133647530422,3045600,0.0,1.0
2004-12-03,106.25,108.0,106.25,106.47,43.5782953675694,3202900,0.0,1.0
2004-12-02,108.0,108.67,105.51,106.27,43.4964351339494,4089100,0.0,1.0
2004-12-01,103.5,109.42,103.5,109.1,44.6547574396714,6738500,0.0,1.0
2004-11-30,99.4,101.85,99.4,101.33,41.4744873635372,4097600,0.0,1.0
2004-11-29,99.05,99.97,98.55,99.6,40.7663963427248,2142200,0.0,1.0
2004-11-26,97.9,99.5,97.9,99.05,40.54128070027,669500,0.0,1.0
2004-11-24,97.7,98.37,96.88,97.94,40.0869564036794,655500,0.0,1.0
2004-11-23,97.79,98.19,96.65,97.82,40.0378402635074,984600,0.0,1.0
2004-11-22,96.45,97.77,95.87,97.71,39.9928171350164,1207100,0.0,1.0
2004-11-19,97.61,97.7,96.41,96.82,39.6285390954078,1966300,0.0,1.0
2004-11-18,96.45,97.85,96.35,97.6,39.9477940065255,1823500,0.0,1.0
2004-11-17,95.62,97.0,95.62,96.65,39.5589578968308,1950200,0.0,1.0
2004-11-16,96.21,96.4,94.77,95.02,38.8917969928284,2148000,0.0,1.0
2004-11-15,94.76,96.85,93.81,96.48,39.4893766982539,3164700,0.0,1.0
2004-11-12,94.06,94.86,93.15,94.76,38.7853786891225,3185900,0.0,1.0
2004-11-11,92.89,94.65,92.17,94.31,38.6011931634777,3747100,0.0,1.0
2004-11-10,93.0,94.11,91.96,92.89,38.0199855047762,5774700,0.0,1.0
2004-11-09,90.16,93.58,89.61,91.23,37.3405455657307,18654300,0.0,1.0
2004-11-08,86.47,87.15,86.08,86.5,35.4045510406194,1290300,0.0,1.0
2004-11-05,85.95,86.78,85.3,86.46,35.3881789938954,2924200,0.0,1.0
2004-11-04,81.95,85.4,81.88,85.2,34.8724595220899,4119700,0.0,1.0
2004-11-03,81.05,82.53,80.75,81.56,33.3826032702072,2676800,0.0,1.0
2004-11-02,78.85,79.98,78.21,78.51,32.1342347075032,1875600,0.0,1.0
2004-11-01,80.26,80.65,78.34,78.64,32.1874438593562,3307000,0.0,1.0
2004-10-29,79.8,80.57,79.0,80.4,32.9078139152116,3459500,0.0,1.0
2004-10-28,80.91,82.4,80.05,80.4,32.9078139152116,2042800,0.0,1.0
2004-10-27,78.85,81.6,77.55,81.12,33.2025107562433,4632100,0.0,1.0
2004-10-26,75.75,77.75,74.7,76.84,31.4507017567768,5278200,0.0,1.0
2004-10-25,74.1,74.7,72.83,73.0,29.8789852712742,4292100,0.0,1.0
2004-10-22,72.52,75.1,72.52,74.58,30.5256811168716,3630300,0.0,1.0
2004-10-21,76.01,77.8,73.6,73.71,30.1695891006249,5160700,0.0,1.0
2004-10-20,73.4,76.7,72.6,76.23,31.201028044236,7826200,0.0,1.0
2004-10-19,77.0,79.36,72.2,73.7,30.1654960889439,13445800,0.0,1.0
2004-10-18,81.54,81.74,80.98,81.0,33.1533946160714,1627400,0.0,1.0
2004-10-15,82.32,82.45,79.02,81.54,33.3744172468452,4444300,0.0,1.0
2004-10-14,84.55,85.4,82.05,82.12,33.611811924343,2194300,0.0,1.0
2004-10-13,85.45,85.7,83.26,83.9,34.3403680035603,1522600,0.0,1.0
2004-10-12,84.76,85.31,84.14,85.2,34.8724595220899,1305300,0.0,1.0
2004-10-11,85.3,85.75,84.65,84.76,34.692367008126,660600,0.0,1.0
2004-10-08,85.92,87.21,84.56,85.1,34.8315294052799,1209700,0.0,1.0
2004-10-07,85.25,86.3,84.89,85.91,35.1630633514406,1062800,0.0,1.0
2004-10-06,85.6,86.48,84.98,85.32,34.9215756622618,1391200,0.0,1.0
2004-10-05,86.14,86.39,85.28,85.39,34.9502267440288,1420500,0.0,1.0
2004-10-04,87.44,87.6,85.71,85.98,35.1917144332076,1630700,0.0,1.0
2004-10-01,87.5,88.19,85.57,86.73,35.4986903092823,1343900,0.0,1.0
2004-09-30,86.65,87.99,86.1,87.25,35.7115269166941,1576800,0.0,1.0
2004-09-29,87.45,87.45,85.59,86.62,35.4536671807914,2223500,0.0,1.0
2004-09-28,86.0,88.44,85.72,87.42,35.7811081152711,1463700,0.0,1.0
2004-09-27,86.7,86.7,85.6,85.9,35.1589703397596,892700,0.0,1.0
2004-09-24,85.35,87.08,85.2,86.81,35.5314344027303,1180100,0.0,1.0
2004-09-23,86.1,86.34,85.06,85.51,34.9993428842008,1164300,0.0,1.0
2004-09-22,85.76,86.34,85.25,86.1,35.2408305733796,1271300,0.0,1.0
2004-09-21,85.65,86.65,84.9,85.96,35.1835284098456,1202800,0.0,1.0
2004-09-20,86.26,86.65,85.0,85.7,35.0771101061397,1474400,0.0,1.0
2004-09-17,87.3,87.59,85.78,86.11,35.2449235850606,1607200,0.0,1.0
2004-09-16,87.65,88.2,87.24,87.4,35.7729220919091,1705700,0.0,1.0
2004-09-15,86.15,87.85,86.15,87.66,35.879340395615,1401300,0.0,1.0
2004-09-14,85.37,86.34,84.65,86.06,35.2244585266556,1502700,0.0,1.0
2004-09-13,84.95,86.62,84.0,85.17,34.8601804870469,2212800,0.0,1.0
