,UPS_Open,UPS_High,UPS_Low,UPS_Close,UPS_Adj Close,UPS_Volume,UPS_Dividend Amount,UPS_Split Coefficient
2006-10-09,73.87,74.23,73.52,74.0,42.7028042879603,2012400,0.0,1.0
2006-10-06,74.95,74.96,73.97,74.27,42.8586118171191,2669500,0.0,1.0
2006-10-05,74.29,75.72,74.2,75.43,43.528007127579,4414600,0.0,1.0
2006-10-04,73.5,74.68,72.6,74.49,42.9855661001373,3515000,0.0,1.0
2006-10-03,72.49,74.14,72.07,73.61,42.4777489680643,3340600,0.0,1.0
2006-10-02,72.44,72.75,71.92,72.4,41.7795004114639,2554400,0.0,1.0
2006-09-29,72.66,72.67,71.37,71.94,41.5140505469711,3164500,0.0,1.0
2006-09-28,72.38,72.81,72.1,72.53,41.8545188514292,2256900,0.0,1.0
2006-09-27,72.38,72.97,72.02,72.4,41.7795004114639,2587600,0.0,1.0
2006-09-26,72.06,72.84,71.82,72.71,41.9583905375351,2796900,0.0,1.0
2006-09-25,71.99,72.04,70.7,71.81,41.4390321070058,3374200,0.0,1.0
2006-09-22,71.02,71.48,70.68,70.89,40.9081323780204,2340500,0.0,1.0
2006-09-21,72.9,72.91,70.88,71.01,40.9773801687576,3703200,0.0,1.0
2006-09-20,72.79,73.2,72.42,72.61,41.900684045254,2666900,0.0,1.0
2006-09-19,72.93,72.93,71.91,72.2,41.6640874269018,2748300,0.0,1.0
2006-09-18,72.54,72.99,72.38,72.62,41.9064546944821,2479000,0.0,1.0
2006-09-15,71.75,72.66,71.75,72.51,41.842977552973,4449200,0.0,1.0
2006-09-14,72.79,72.94,71.73,71.75,41.4044082116372,2676800,0.0,1.0
2006-09-13,72.48,73.57,71.9,72.99,42.1199687159219,3367700,0.0,1.0
2006-09-12,71.25,72.56,70.8,72.56,41.8718307991135,4427800,0.0,1.0
2006-09-11,69.62,71.01,69.0,70.95,40.942756273389,3029100,0.0,1.0
2006-09-08,69.79,70.19,69.38,69.56,40.1406360306827,2202500,0.0,1.0
2006-09-07,70.1,70.6,69.67,69.72,40.2329664183323,2387700,0.0,1.0
2006-09-06,71.03,71.03,70.04,70.3,40.5676640735623,3697100,0.0,1.0
2006-09-05,71.47,71.64,70.5,71.06,41.0062334148981,2328800,0.0,1.0
2006-09-01,70.9,71.19,70.51,71.08,41.0177747133543,2704700,0.0,1.0
2006-08-31,69.9,71.12,69.49,70.05,40.4233978428597,4597300,0.0,1.0
2006-08-30,70.6,70.72,70.18,70.54,40.7061596550368,2156800,0.0,1.0
2006-08-29,70.98,70.98,70.01,70.34,40.5907466704747,4225600,0.0,1.0
2006-08-28,70.92,71.52,70.28,70.53,40.7003890058087,3185200,0.0,1.0
2006-08-25,70.0,70.71,69.93,70.57,40.7234716027211,2055400,0.0,1.0
2006-08-24,71.1,71.25,69.77,70.0,40.3945445967192,2733700,0.0,1.0
2006-08-23,71.19,71.6,70.08,70.52,40.6946183565806,3185400,0.0,1.0
2006-08-22,70.22,71.16,69.74,70.94,40.9369856241609,3276000,0.0,1.0
2006-08-21,70.89,70.89,69.95,69.97,40.3772326490349,3191200,0.0,1.0
2006-08-18,71.65,71.75,70.7,71.08,41.0177747133543,3609400,0.0,1.0
2006-08-17,71.5,72.13,71.22,71.65,41.3467017193562,4311500,0.38,1.0
2006-08-16,69.72,72.18,69.55,71.75,41.1859759595142,10158300,0.0,1.0
2006-08-15,68.19,69.1,68.01,69.0,39.6074193896373,4489300,0.0,1.0
2006-08-14,67.5,67.99,67.05,67.3,38.631584419168,5040800,0.0,1.0
2006-08-11,66.72,66.79,66.12,66.51,38.1781081681852,3543200,0.0,1.0
2006-08-10,65.5,66.6,65.5,66.48,38.1608875510593,4155300,0.0,1.0
2006-08-09,66.66,66.79,65.51,65.92,37.8394360313752,5758100,0.0,1.0
2006-08-08,66.76,66.87,65.75,66.19,37.9944215855086,5283500,0.0,1.0
2006-08-07,68.55,68.55,66.5,66.51,38.1781081681852,4752300,0.0,1.0
2006-08-04,69.98,70.9,67.5,67.74,38.8841534703483,7276400,0.0,1.0
2006-08-03,67.84,68.89,67.49,68.6,39.3778111612916,5710700,0.0,1.0
2006-08-02,68.76,68.96,67.9,68.09,39.0850606701508,6407200,0.0,1.0
2006-08-01,68.66,69.02,68.02,68.81,39.4983554811731,3991900,0.0,1.0
2006-07-31,69.6,69.65,68.75,68.91,39.5557575382595,4932700,0.0,1.0
2006-07-28,68.5,70.15,68.15,70.01,40.1871801662103,7975900,0.0,1.0
2006-07-27,67.59,68.65,66.8,68.45,39.2917080756619,12591300,0.0,1.0
2006-07-26,71.1,71.2,67.78,67.83,38.9358153217261,19921900,0.0,1.0
2006-07-25,70.25,71.88,67.25,71.8,41.2146769880574,46443200,0.0,1.0
2006-07-24,78.8,80.31,78.8,80.0,45.9216456691447,2378500,0.0,1.0
2006-07-21,79.45,79.45,77.92,78.73,45.192639544147,3569400,0.0,1.0
2006-07-20,80.27,80.84,78.92,78.97,45.3304044811545,2612400,0.0,1.0
2006-07-19,79.54,80.88,79.42,80.45,46.1799549260337,3679400,0.0,1.0
2006-07-18,78.58,79.14,77.98,78.97,45.3304044811545,2092400,0.0,1.0
2006-07-17,78.59,79.17,78.26,78.58,45.1065364585174,1709900,0.0,1.0
2006-07-14,79.33,79.36,77.22,78.57,45.1007962528087,3273600,0.0,1.0
2006-07-13,80.35,80.35,79.03,79.33,45.5370518866656,3462000,0.0,1.0
2006-07-12,81.85,81.86,80.28,80.69,46.3177198630411,1865600,0.0,1.0
2006-07-11,81.39,81.73,80.44,81.65,46.8687796110708,1620400,0.0,1.0
2006-07-10,81.14,81.61,80.97,81.38,46.7137940569375,966100,0.0,1.0
2006-07-07,81.86,81.87,80.88,81.09,46.5473280913868,1586300,0.0,1.0
2006-07-06,82.47,82.5899,81.41,81.96,47.0467259880388,1955500,0.0,1.0
2006-07-05,82.94,82.94,81.85,82.47,47.3394764791796,1970100,0.0,1.0
2006-07-03,82.98,83.0,82.54,82.93,47.6035259417771,757600,0.0,1.0
2006-06-30,82.96,83.13,82.33,82.33,47.2591135992585,2656700,0.0,1.0
2006-06-29,81.85,82.84,81.5,82.77,47.5116826504388,3161500,0.0,1.0
2006-06-28,80.57,81.32,80.5,81.2,46.6104703541819,2652600,0.0,1.0
2006-06-27,80.55,81.06,80.43,80.5,46.2086559545769,1890500,0.0,1.0
2006-06-26,80.12,80.68,80.03,80.68,46.3119796573324,1166700,0.0,1.0
2006-06-23,80.04,80.99,79.86,80.4,46.1512538974904,1579100,0.0,1.0
2006-06-22,80.3,80.69,79.84,80.5,46.2086559545769,1927800,0.0,1.0
2006-06-21,80.45,80.86,80.11,80.3,46.093851840404,3397700,0.0,1.0
2006-06-20,79.4,80.19,79.38,79.71,45.7551797035941,2393200,0.0,1.0
2006-06-19,79.85,79.95,79.05,79.29,45.5140910638311,2440400,0.0,1.0
2006-06-16,79.56,79.95,79.2245,79.28,45.5083508581224,3510700,0.0,1.0
2006-06-15,78.18,79.69,78.0,79.56,45.6690766179644,3273700,0.0,1.0
2006-06-14,78.47,78.95,77.55,78.2,44.888408641589,2917000,0.0,1.0
2006-06-13,78.8,79.6,78.52,78.72,45.1868993384384,2440600,0.0,1.0
2006-06-12,78.92,79.54,78.66,78.66,45.1524581041865,1624400,0.0,1.0
2006-06-09,79.58,80.31,79.23,79.31,45.5255714752483,2006700,0.0,1.0
2006-06-08,79.66,79.85,78.25,79.58,45.6805570293817,3121200,0.0,1.0
2006-06-07,80.1,80.88,79.63,79.63,45.7092580579249,2332300,0.0,1.0
2006-06-06,79.75,80.18,78.91,80.04,45.9446064919793,2042900,0.0,1.0
2006-06-05,81.02,81.11,79.49,79.61,45.6977776465076,2053400,0.0,1.0
2006-06-02,81.01,81.25,80.67,81.05,46.5243672685522,2190200,0.0,1.0
2006-06-01,80.87,81.15,80.32,81.01,46.5014064457177,1871700,0.0,1.0
2006-05-31,80.05,80.55,79.77,80.55,46.2373569831201,2632100,0.0,1.0
2006-05-30,80.78,80.79,79.7,79.8,45.8068415549718,1807600,0.0,1.0
2006-05-26,80.88,81.07,80.5,81.03,46.512886857135,1389000,0.0,1.0
2006-05-25,80.6,81.17,80.37,80.55,46.2373569831201,1986300,0.0,1.0
2006-05-24,80.2,80.77,79.6,80.0,45.9216456691447,3691100,0.0,1.0
2006-05-23,80.55,81.4,80.41,80.5,46.2086559545769,3188300,0.0,1.0
2006-05-22,80.25,80.94,79.52,80.3,46.093851840404,3239600,0.0,1.0
2006-05-19,79.6,80.23,79.31,79.94,45.8872044348929,2810000,0.0,1.0
2006-05-18,80.0,80.3,79.48,79.5,45.6346353837126,3292100,0.0,1.0
2006-05-17,80.26,80.52,79.38,79.73,45.7666601150113,3031400,0.0,1.0
2006-05-16,81.32,81.4,80.76,80.76,46.3579013030016,1805900,0.0,1.0
2006-05-15,80.5,81.67,80.3,81.32,46.6793528226856,2408800,0.0,1.0
2006-05-12,81.83,81.84,80.75,80.86,46.415303360088,2332700,0.0,1.0
2006-05-11,82.47,82.55,81.37,81.83,46.9721033138264,2348200,0.38,1.0
2006-05-10,82.75,83.0,82.47,82.47,47.1206588041754,2226200,0.0,1.0
2006-05-09,83.44,83.44,82.51,83.1,47.4806201846366,2107300,0.0,1.0
2006-05-08,83.85,83.99,83.04,83.11,47.4863338573423,2061600,0.0,1.0
2006-05-05,83.0,83.91,82.74,83.35,47.6234620022799,3585500,0.0,1.0
2006-05-04,82.0,82.86,81.99,82.4,47.0806630952353,2551600,0.0,1.0
2006-05-03,81.63,82.15,81.33,81.65,46.6521376423054,2148400,0.0,1.0
2006-05-02,81.42,81.95,80.69,81.63,46.6407102968939,2220000,0.0,1.0
2006-05-01,81.32,81.42,80.6,80.88,46.212184843964,2336400,0.0,1.0
2006-04-28,81.39,81.39,80.8,81.07,46.3207446253729,2682700,0.0,1.0
2006-04-27,80.91,81.67,80.52,81.45,46.5378641881907,3009900,0.0,1.0
2006-04-26,80.93,81.4,80.5,80.98,46.2693215710213,1786000,0.0,1.0
2006-04-25,82.0,82.01,80.68,80.9,46.2236121893755,3041500,0.0,1.0
2006-04-24,82.03,82.42,81.77,81.99,46.8464025143003,2210200,0.0,1.0
2006-04-21,82.46,82.64,81.57,82.03,46.8692572051232,2716900,0.0,1.0
2006-04-20,81.5,82.57,81.5,82.05,46.8806845505347,3574900,0.0,1.0
2006-04-19,82.85,82.87,82.18,82.52,47.1492271677041,2328400,0.0,1.0
2006-04-18,81.84,82.57,81.23,82.4,47.0806630952353,3651000,0.0,1.0
2006-04-17,81.48,81.75,80.91,81.04,46.3036036072557,2488100,0.0,1.0
2006-04-13,81.47,81.63,81.22,81.6,46.6235692787767,1609600,0.0,1.0
2006-04-12,81.6,81.7,81.26,81.46,46.5435778608965,2121000,0.0,1.0
2006-04-11,81.7,81.75,80.77,81.27,46.4350180794875,2730900,0.0,1.0
2006-04-10,81.8,81.96,81.02,81.57,46.6064282606595,2064300,0.0,1.0
2006-04-07,81.35,81.83,81.03,81.74,46.703560696657,3766300,0.0,1.0
2006-04-06,80.84,81.47,80.15,81.35,46.4807274611334,2663300,0.0,1.0
2006-04-05,80.64,81.11,80.54,80.91,46.2293258620812,2824800,0.0,1.0
2006-04-04,79.8,80.89,79.6742,80.65,46.0807703717321,3416000,0.0,1.0
2006-04-03,79.8,80.03,79.25,79.58,45.4694073922188,2992900,0.0,1.0
2006-03-31,79.67,79.98,79.36,79.38,45.3551339381041,3190300,0.0,1.0
2006-03-30,79.45,80.18,79.26,79.52,45.4351253559844,3355100,0.0,1.0
2006-03-29,79.12,79.88,78.91,79.6,45.4808347376302,3219100,0.0,1.0
2006-03-28,78.07,79.15,78.07,78.87,45.0637366301118,1996300,0.0,1.0
2006-03-27,78.82,79.07,78.56,78.89,45.0751639755232,1779300,0.0,1.0
2006-03-24,78.08,78.9,78.08,78.82,45.0351682665831,1854900,0.0,1.0
2006-03-23,78.86,78.96,78.36,78.86,45.058022957406,2461900,0.0,1.0
2006-03-22,78.04,78.91,77.85,78.85,45.0523092847003,2283200,0.0,1.0
2006-03-21,78.47,78.49,77.96,78.04,44.589501795536,2429200,0.0,1.0
2006-03-20,78.1,78.4,77.81,78.22,44.6923479042392,1974300,0.0,1.0
2006-03-17,78.3,78.32,77.89,78.14,44.6466385225933,3406800,0.0,1.0
2006-03-16,78.0,78.17,77.56,78.0,44.566647104713,3310100,0.0,1.0
2006-03-15,77.94,78.39,77.66,78.23,44.6980615769449,2676000,0.0,1.0
2006-03-14,76.89,78.18,76.83,78.1,44.6237838317704,3244400,0.0,1.0
2006-03-13,77.69,77.7,76.7,76.89,43.9324294343767,1810100,0.0,1.0
2006-03-10,76.7,77.51,76.43,77.36,44.2009720515462,2747300,0.0,1.0
2006-03-09,76.9,77.23,76.42,76.7,43.8238696529678,2462100,0.0,1.0
2006-03-08,76.75,77.0,76.01,77.0,43.9952798341398,2975600,0.0,1.0
2006-03-07,76.17,76.97,75.94,76.9,43.9381431070825,2742100,0.0,1.0
2006-03-06,75.4,76.33,75.15,76.1,43.4810492906239,2521300,0.0,1.0
2006-03-03,74.43,76.0,74.42,75.51,43.1439426009857,3008700,0.0,1.0
2006-03-02,75.07,75.17,74.52,74.95,42.8239769294646,2122500,0.0,1.0
2006-03-01,75.1,75.5,74.88,75.32,43.0353828195767,2283600,0.0,1.0
2006-02-28,75.8,75.91,74.63,74.71,42.6868487845271,2858600,0.0,1.0
2006-02-27,75.32,76.0,75.3199,75.95,43.3953442000379,1466700,0.0,1.0
2006-02-24,75.38,75.81,75.01,75.32,43.0353828195767,2007400,0.0,1.0
2006-02-23,75.35,75.9,75.21,75.27,43.0068144560481,1841900,0.0,1.0
2006-02-22,75.73,76.12,75.55,75.87,43.349634818392,1987000,0.0,1.0
2006-02-21,76.16,76.18,74.86,75.25,42.9953871106366,2432200,0.0,1.0
2006-02-17,76.3,76.32,75.81,76.25,43.5667543812099,2228700,0.0,1.0
2006-02-16,75.9,76.19,75.5,76.1,43.4810492906239,2119300,0.38,1.0
2006-02-15,75.93,76.35,75.28,75.92,43.1626734066967,2140500,0.0,1.0
2006-02-14,75.25,76.28,75.02,75.92,43.1626734066967,3490900,0.0,1.0
2006-02-13,74.4,75.28,74.36,75.03,42.6566831625982,1659300,0.0,1.0
2006-02-10,73.9,75.26,73.78,74.78,42.5145510715593,2860700,0.0,1.0
2006-02-09,73.9,73.9,73.42,73.77,41.9403374237621,2206000,0.0,1.0
2006-02-08,72.8,74.0,72.8,73.88,42.0028755438192,2091200,0.0,1.0
2006-02-07,73.62,73.85,72.74,72.79,41.3831796268896,2514800,0.0,1.0
2006-02-06,73.06,73.79,72.95,73.49,41.7811494817985,1779700,0.0,1.0
2006-02-03,73.0,73.3,72.75,73.06,41.5366822852116,2547200,0.0,1.0
2006-02-02,74.74,75.1,73.7,73.71,41.9062257219127,2363600,0.0,1.0
2006-02-01,74.93,74.96,74.27,74.76,42.5031805042762,2350500,0.0,1.0
2006-01-31,74.91,75.45,74.62,74.91,42.5884597588995,2570800,0.0,1.0
2006-01-30,75.55,75.71,74.9,74.9,42.582774475258,2288500,0.0,1.0
2006-01-27,75.8,75.84,74.99,75.4,42.8670386573358,4092600,0.0,1.0
2006-01-26,76.7,76.7,74.26,75.55,42.9523179119591,6852000,0.0,1.0
2006-01-25,76.55,76.94,75.8,76.76,43.6402372325875,3627600,0.0,1.0
2006-01-24,75.49,76.5,75.26,76.15,43.2934349304525,3234300,0.0,1.0
2006-01-23,75.68,75.71,74.63,75.21,42.7590182681462,2405500,0.0,1.0
2006-01-20,76.69,76.98,75.0,75.24,42.7760741190709,4267100,0.0,1.0
2006-01-19,75.79,76.99,75.5,76.58,43.5379021270394,2527000,0.0,1.0
2006-01-18,74.93,75.91,74.67,75.08,42.685109580806,2377200,0.0,1.0
2006-01-17,75.0,75.49,74.69,74.92,42.5941450425411,2863100,0.0,1.0
2006-01-13,74.98,75.23,74.25,74.5,42.3553631295957,1747000,0.0,1.0
2006-01-12,74.93,75.03,74.28,74.67,42.4520129515022,2774200,0.0,1.0
2006-01-11,75.96,75.96,75.12,75.35,42.838612239128,1837800,0.0,1.0
2006-01-10,76.15,76.15,75.51,75.74,43.0603383011487,2118700,0.0,1.0
2006-01-09,75.21,76.34,75.1,76.15,43.2934349304525,2999100,0.0,1.0
2006-01-06,75.93,76.0,74.57,75.23,42.7703888354293,2995700,0.0,1.0
2006-01-05,75.65,76.06,75.47,75.68,43.0262265992994,2298600,0.0,1.0
2006-01-04,75.65,76.1,75.35,75.65,43.0091707483747,2958500,0.0,1.0
2006-01-03,76.14,76.14,73.699,75.55,42.9523179119591,3555000,0.0,1.0
2005-12-30,74.8,75.65,74.8,75.15,42.7249065662969,1872600,0.0,1.0
2005-12-29,76.35,76.99,75.85,75.86,43.1285617048474,1485300,0.0,1.0
2005-12-28,76.69,76.69,75.97,76.4,43.4355670214914,1469300,0.0,1.0
2005-12-27,77.35,77.52,76.53,76.6,43.5492726943226,1635900,0.0,1.0
2005-12-23,76.98,77.38,76.76,77.14,43.8562780109666,1575700,0.0,1.0
2005-12-22,77.0,77.28,76.73,76.84,43.6857195017199,2769700,0.0,1.0
2005-12-21,76.19,77.859,75.98,76.62,43.5606432616057,5418800,0.0,1.0
2005-12-20,75.4,75.8,74.86,75.23,42.7703888354293,2220300,0.0,1.0
2005-12-19,76.2,76.39,74.98,75.07,42.6794242971644,1774400,0.0,1.0
2005-12-16,76.62,76.82,75.88,76.02,43.2195262431123,2998100,0.0,1.0
2005-12-15,76.1,76.61,75.53,76.27,43.3616583341512,2150400,0.0,1.0
2005-12-14,75.5,76.27,75.5,76.13,43.2820643631694,1984100,0.0,1.0
2005-12-13,76.4,76.4,74.71,75.4,42.8670386573358,2714400,0.0,1.0
2005-12-12,76.08,76.14,75.02,75.59,42.9750590465254,1977900,0.0,1.0
2005-12-09,75.37,75.92,75.31,75.79,43.0887647193565,2191800,0.0,1.0
2005-12-08,76.85,76.95,74.5,75.02,42.6509978789566,4403000,0.0,1.0
2005-12-07,77.25,77.7,76.7,77.2,43.8903897128159,2245800,0.0,1.0
2005-12-06,76.5,78.04,76.49,77.16,43.8676485782497,3174200,0.0,1.0
2005-12-05,76.96,77.1,75.5,76.04,43.2308968103954,3440100,0.0,1.0
2005-12-02,77.7,77.8,77.12,77.45,44.0325218038549,2798300,0.0,1.0
2005-12-01,78.25,78.65,77.94,78.07,44.3850093896314,1943700,0.0,1.0
2005-11-30,78.7,79.12,77.9,77.9,44.2883595677249,2253400,0.0,1.0
2005-11-29,79.4,79.4172,78.32,78.49,44.6237913025767,2584700,0.0,1.0
2005-11-28,79.79,79.82,78.42,78.77,44.7829792445403,1992300,0.0,1.0
2005-11-25,79.65,79.85,79.5,79.54,45.2207460849402,1254800,0.0,1.0
2005-11-23,79.7,79.75,79.13,79.22,45.0388170084104,2192400,0.33,1.0
2005-11-22,78.9,79.97,78.71,79.78,45.1690360896415,5292000,0.0,1.0
2005-11-21,78.23,78.45,77.77,78.19,44.2688259193916,3068500,0.0,1.0
2005-11-18,77.95,78.21,77.0,78.15,44.2461791226558,4662600,0.0,1.0
2005-11-17,75.81,76.82,75.64,76.82,43.493173131189,3645200,0.0,1.0
2005-11-16,75.81,75.99,74.94,75.44,42.7118586438023,2507900,0.0,1.0
2005-11-15,77.18,77.25,75.51,75.56,42.7797990340099,3682600,0.0,1.0
2005-11-14,76.74,77.39,76.55,77.18,43.6969943018116,2922600,0.0,1.0
2005-11-11,75.73,76.37,75.53,76.26,43.1761179768872,2705700,0.0,1.0
2005-11-10,74.94,75.69,74.51,75.69,42.8534011234014,2500300,0.0,1.0
2005-11-09,74.71,75.0,74.3,74.7,42.2928929041892,2436100,0.0,1.0
2005-11-08,74.3,74.95,74.3,74.69,42.2872312050053,1346000,0.0,1.0
2005-11-07,74.3,74.88,74.07,74.81,42.3551715952128,2185900,0.0,1.0
2005-11-04,74.26,74.26,73.5,74.1,41.9531909531516,1721000,0.0,1.0
2005-11-03,74.0,74.9,73.95,74.26,42.0437781400949,3571900,0.0,1.0
2005-11-02,72.8,74.08,72.48,73.88,41.8286335711044,2572300,0.0,1.0
2005-11-01,72.98,73.4,72.61,72.8,41.2171700592366,2133000,0.0,1.0
2005-10-31,73.5,73.54,72.86,72.94,41.2964338478121,2378100,0.0,1.0
2005-10-28,72.58,72.87,72.18,72.82,41.2284934576045,2057000,0.0,1.0
2005-10-27,72.84,72.89,71.96,71.97,40.7472490269679,2043200,0.0,1.0
2005-10-26,73.53,73.99,72.8,72.8,41.2171700592366,1969100,0.0,1.0
2005-10-25,73.7,73.99,72.91,73.52,41.6248124004818,2413700,0.0,1.0
2005-10-24,72.27,73.92,71.93,73.89,41.8342952702884,3291800,0.0,1.0
2005-10-21,73.0,73.45,71.6442,71.68,40.583059750633,5054900,0.0,1.0
2005-10-20,72.0,72.7,71.02,72.44,41.013348888614,4549700,0.0,1.0
2005-10-19,69.35,71.25,69.02,70.83,40.1018153199963,2931700,0.0,1.0
2005-10-18,70.58,70.85,69.39,69.48,39.3374859301615,2230700,0.0,1.0
2005-10-17,70.4,70.96,69.6125,70.4,39.858362255086,2221800,0.0,1.0
2005-10-14,68.96,70.25,68.7,70.01,39.6375559869115,3023600,0.0,1.0
2005-10-13,68.25,68.67,67.8,68.13,38.5731565403268,2403600,0.0,1.0
2005-10-12,69.05,70.0,68.23,68.72,38.9071967921805,2479900,0.0,1.0
2005-10-11,68.83,69.99,68.81,69.46,39.3261625317936,2737400,0.0,1.0
2005-10-10,68.67,69.2,68.45,68.83,38.9694754832041,1822800,0.0,1.0
2005-10-07,68.55,69.22,67.88,68.44,38.7486692150296,1926000,0.0,1.0
2005-10-06,67.15,69.55,67.15,68.3,38.6694054264541,4047600,0.0,1.0
2005-10-05,68.03,68.37,66.9,66.9,37.8767675406996,4191800,0.0,1.0
2005-10-04,69.55,69.64,68.15,68.35,38.6977139223739,2605500,0.0,1.0
2005-10-03,69.3,69.75,68.48,69.32,39.2468987432182,2633800,0.0,1.0
2005-09-30,69.99,70.0,68.95,69.13,39.1393264587229,2310300,0.0,1.0
2005-09-29,68.74,70.44,68.28,70.37,39.8413771575341,2697700,0.0,1.0
2005-09-28,68.9,69.13,68.19,68.94,39.0317541742277,2282300,0.0,1.0
2005-09-27,68.56,68.9,67.91,68.5,38.7826394101334,2074500,0.0,1.0
2005-09-26,68.7,69.1,67.97,68.28,38.6580820280862,2049300,0.0,1.0
2005-09-23,68.6,68.8,67.68,68.37,38.7090373207419,2078200,0.0,1.0
2005-09-22,67.7,68.8,67.25,68.6,38.839256401973,2511100,0.0,1.0
2005-09-21,68.35,69.6,67.26,67.92,38.4542608574636,3985000,0.0,1.0
2005-09-20,67.47,67.88,66.75,66.86,37.8541207439637,3184600,0.0,1.0
2005-09-19,68.5,68.75,67.1,67.26,38.0805887113222,2711000,0.0,1.0
2005-09-16,68.5,69.0,67.76,68.98,39.0544009709635,4465500,0.0,1.0
2005-09-15,68.48,68.85,68.25,68.46,38.7599926133975,1745900,0.0,1.0
2005-09-14,68.75,68.87,68.12,68.3,38.6694054264541,2226400,0.0,1.0
2005-09-13,68.7,69.02,68.4,68.43,38.7430075158456,2825600,0.0,1.0
2005-09-12,68.32,68.82,67.93,68.51,38.7883011093173,2525500,0.0,1.0
2005-09-09,68.99,68.99,68.3,68.5,38.7826394101334,2862000,0.0,1.0
2005-09-08,70.15,70.15,68.7,68.83,38.9694754832041,2111700,0.0,1.0
2005-09-07,70.0,70.1,69.51,69.73,39.4790284097606,1997200,0.0,1.0
2005-09-06,69.7,70.3,69.58,70.05,39.6602027836473,2026500,0.0,1.0
2005-09-02,69.9,70.31,68.98,68.98,39.0544009709635,2315900,0.0,1.0
2005-09-01,70.52,70.71,69.54,69.65,39.4337348162889,2655700,0.0,1.0
2005-08-31,70.42,70.89,69.75,70.89,40.1357855151001,3143700,0.0,1.0
2005-08-30,70.95,71.0,69.82,70.42,39.8696856534539,2988900,0.0,1.0
2005-08-29,70.84,71.35,70.5,71.2,40.3112981898029,1797300,0.0,1.0
2005-08-26,71.91,71.91,71.06,71.33,40.3849002791943,2358900,0.0,1.0
2005-08-25,71.94,72.18,71.53,71.91,40.7132788318641,1556800,0.0,1.0
2005-08-24,72.11,73.3,71.93,71.95,40.7359256285999,2382900,0.0,1.0
2005-08-23,72.36,72.5,71.86,72.11,40.8265128155433,3814900,0.0,1.0
2005-08-22,72.2,72.4,71.57,72.35,40.9623935959584,1920200,0.0,1.0
2005-08-19,72.13,72.3,71.48,71.48,40.4698257669538,1430600,0.0,1.0
2005-08-18,71.9,72.33,71.5,71.78,40.6396767424726,1629700,0.33,1.0
2005-08-17,72.2,72.52,71.5,72.31,40.7523925287504,2469000,0.0,1.0
2005-08-16,73.05,73.38,72.14,72.14,40.6565841104143,2059600,0.0,1.0
2005-08-15,72.87,73.31,72.5,73.0,41.141261991409,1728900,0.0,1.0
2005-08-12,73.22,73.55,72.76,73.06,41.1750767272923,1411600,0.0,1.0
2005-08-11,72.8,73.51,72.6,73.22,41.2652493563146,1500500,0.0,1.0
2005-08-10,73.31,74.1,72.8,73.06,41.1750767272923,1840500,0.0,1.0
2005-08-09,73.63,73.81,73.02,73.16,41.2314346204312,1463100,0.0,1.0
2005-08-08,73.6,73.92,72.95,73.05,41.1694409379784,1685500,0.0,1.0
2005-08-05,73.45,73.76,73.36,73.44,41.3892367212202,1551100,0.0,1.0
2005-08-04,73.7,74.2225,73.44,73.73,41.552674611323,1453600,0.0,1.0
2005-08-03,73.02,74.15,73.01,74.13,41.7781061838787,2064000,0.0,1.0
2005-08-02,73.03,73.5,72.78,73.42,41.3779651425924,2570700,0.0,1.0
2005-08-01,72.98,73.55,72.91,73.03,41.1581693593506,1705700,0.0,1.0
2005-07-29,73.75,73.75,72.95,72.97,41.1243546234673,1799700,0.0,1.0
2005-07-28,73.62,73.98,73.27,73.73,41.552674611323,1460600,0.0,1.0
2005-07-27,73.57,73.97,73.19,73.2,41.2539777776868,2280900,0.0,1.0
2005-07-26,73.15,73.68,72.51,73.42,41.3779651425924,2746100,0.0,1.0
2005-07-25,73.25,73.42,72.56,72.7,40.9721883119922,2155400,0.0,1.0
2005-07-22,73.1,73.45,72.47,72.92,41.0961756768978,2382400,0.0,1.0
2005-07-21,73.7,74.0,71.81,72.34,40.7692998966921,6498900,0.0,1.0
2005-07-20,69.92,73.11,69.78,72.82,41.0398177837589,4937200,0.0,1.0
2005-07-19,70.12,70.73,70.06,70.15,39.5350620369498,2365000,0.0,1.0
2005-07-18,70.06,70.69,69.97,69.97,39.4336178292998,1789600,0.0,1.0
2005-07-15,70.67,71.01,70.06,70.15,39.5350620369498,2305700,0.0,1.0
2005-07-14,70.85,71.02,70.03,70.67,39.8281230812722,2616600,0.0,1.0
2005-07-13,69.42,70.03,69.32,69.96,39.4279820399859,1770900,0.0,1.0
2005-07-12,69.69,70.1,69.32,69.79,39.3321736216497,2009800,0.0,1.0
2005-07-11,70.03,70.3,69.72,69.79,39.3321736216497,2487200,0.0,1.0
2005-07-08,68.8,70.25,68.25,69.95,39.422346250672,3207200,0.0,1.0
2005-07-07,67.25,68.99,66.1,68.7,38.7178725864355,4042600,0.0,1.0
2005-07-06,68.75,68.91,67.7,67.71,38.1599294443603,3266000,0.0,1.0
2005-07-05,69.05,69.48,68.51,68.92,38.8418599513412,2077600,0.0,1.0
2005-07-01,69.45,69.99,69.02,69.21,39.005297841444,1607400,0.0,1.0
2005-06-30,69.9,70.1,69.0,69.16,38.9771188948746,3061100,0.0,1.0
2005-06-29,70.49,70.53,69.35,69.38,39.1011062597802,3182300,0.0,1.0
2005-06-28,68.75,69.85,68.51,69.82,39.3490809895914,2945100,0.0,1.0
