,SPPI_Open,SPPI_High,SPPI_Low,SPPI_Close,SPPI_Adj Close,SPPI_Volume,SPPI_Dividend Amount,SPPI_Split Coefficient
2008-10-03,1.39,1.46,1.3,1.31,1.29286835222319,80500,0.0,1.0
2008-10-02,1.4,1.5,1.34,1.38,1.3619529206626,265800,0.0,1.0
2008-10-01,1.4,1.43,1.4,1.4,1.38169136878814,20200,0.0,1.0
2008-09-30,1.4,1.41,1.32,1.41,1.39156059285092,75400,0.0,1.0
2008-09-29,1.53,1.53,1.3784,1.4,1.38169136878814,98300,0.0,1.0
2008-09-26,1.46,1.54,1.45,1.54,1.51986050566696,50100,0.0,1.0
2008-09-25,1.49,1.53,1.43,1.53,1.50999128160418,126600,0.0,1.0
2008-09-24,1.45,1.505,1.42,1.45,1.43103748910201,138200,0.0,1.0
2008-09-23,1.46,1.5,1.42,1.48,1.46064516129032,84100,0.0,1.0
2008-09-22,1.55,1.58,1.45,1.46,1.44090671316478,108800,0.0,1.0
2008-09-19,1.45,1.54,1.45,1.54,1.51986050566696,118900,0.0,1.0
2008-09-18,1.37,1.46,1.36,1.45,1.43103748910201,59600,0.0,1.0
2008-09-17,1.47,1.55,1.38,1.38,1.3619529206626,89900,0.0,1.0
2008-09-16,1.46,1.49,1.33,1.45,1.43103748910201,106900,0.0,1.0
2008-09-15,1.47,1.55,1.4,1.48,1.46064516129032,59100,0.0,1.0
2008-09-12,1.43,1.55,1.42,1.55,1.52972972972973,58400,0.0,1.0
2008-09-11,1.53,1.61,1.4,1.49,1.47051438535309,112100,0.0,1.0
2008-09-10,1.67,1.67,1.51,1.6,1.57907585004359,53500,0.0,1.0
2008-09-09,1.68,1.68,1.41,1.62,1.59881429816914,187100,0.0,1.0
2008-09-08,1.67,1.68,1.6,1.63,1.60868352223191,57300,0.0,1.0
2008-09-05,1.65,1.68,1.6,1.66,1.63829119442023,70300,0.0,1.0
2008-09-04,1.7,1.72,1.66,1.68,1.65802964254577,96800,0.0,1.0
2008-09-03,1.74,1.78,1.7,1.74,1.71724498692241,21400,0.0,1.0
2008-09-02,1.76,1.78,1.71,1.74,1.71724498692241,25400,0.0,1.0
2008-08-29,1.74,1.76,1.68,1.71,1.68763731473409,45700,0.0,1.0
2008-08-28,1.72,1.74,1.66,1.69,1.66789886660854,69500,0.0,1.0
2008-08-27,1.82,1.82,1.75,1.75,1.72711421098518,149200,0.0,1.0
2008-08-26,1.7901,1.82,1.77,1.8,1.77646033129904,24000,0.0,1.0
2008-08-25,1.81,1.82,1.75,1.79,1.76659110723627,273200,0.0,1.0
2008-08-22,1.8,1.83,1.77,1.8,1.77646033129904,86800,0.0,1.0
2008-08-21,1.83,1.83,1.75,1.76,1.73698343504795,99700,0.0,1.0
2008-08-20,1.81,1.82,1.76,1.8,1.77646033129904,51200,0.0,1.0
2008-08-19,1.87,1.88,1.76,1.84,1.81593722755013,117300,0.0,1.0
2008-08-18,1.79,1.9,1.71,1.87,1.84554489973845,319200,0.0,1.0
2008-08-15,1.75,1.8,1.65,1.75,1.72711421098518,125900,0.0,1.0
2008-08-14,1.75,1.75,1.66,1.71,1.68763731473409,81800,0.0,1.0
2008-08-13,1.81,1.85,1.66,1.75,1.72711421098518,311500,0.0,1.0
2008-08-12,1.55,1.84,1.545,1.8,1.77646033129904,503400,0.0,1.0
2008-08-11,1.43,1.46,1.42,1.44,1.42116826503923,67900,0.0,1.0
2008-08-08,1.43,1.43,1.38,1.41,1.39156059285092,73700,0.0,1.0
2008-08-07,1.41,1.49,1.4,1.4,1.38169136878814,57800,0.0,1.0
2008-08-06,1.45,1.46,1.44,1.44,1.42116826503923,51400,0.0,1.0
2008-08-05,1.46,1.47,1.42,1.45,1.43103748910201,40700,0.0,1.0
2008-08-04,1.4,1.45,1.4,1.45,1.43103748910201,42300,0.0,1.0
2008-08-01,1.38,1.42,1.37,1.4,1.38169136878814,68500,0.0,1.0
2008-07-31,1.33,1.3899,1.33,1.35,1.33234524847428,30900,0.0,1.0
2008-07-30,1.4,1.4,1.33,1.3699,1.3519850043592,61300,0.0,1.0
2008-07-29,1.37,1.42,1.37,1.4,1.38169136878814,27700,0.0,1.0
2008-07-28,1.4,1.47,1.37,1.37,1.35208369659983,74100,0.0,1.0
2008-07-25,1.48,1.4908,1.39,1.44,1.42116826503923,101400,0.0,1.0
2008-07-24,1.46,1.5,1.43,1.46,1.44090671316478,123200,0.0,1.0
2008-07-23,1.33,1.48,1.33,1.45,1.43103748910201,130000,0.0,1.0
2008-07-22,1.38,1.39,1.32,1.33,1.31260680034874,108200,0.0,1.0
2008-07-21,1.44,1.45,1.38,1.38,1.3619529206626,116200,0.0,1.0
2008-07-18,1.47,1.47,1.41,1.46,1.44090671316478,39000,0.0,1.0
2008-07-17,1.48,1.5,1.44,1.45,1.43103748910201,82900,0.0,1.0
2008-07-16,1.42,1.46,1.41,1.45,1.43103748910201,71000,0.0,1.0
2008-07-15,1.42,1.48,1.41,1.41,1.39156059285092,106500,0.0,1.0
2008-07-14,1.45,1.49,1.43,1.49,1.47051438535309,114200,0.0,1.0
2008-07-11,1.43,1.448,1.41,1.44,1.42116826503923,96300,0.0,1.0
2008-07-10,1.4,1.45,1.3999,1.43,1.41129904097646,78600,0.0,1.0
2008-07-09,1.31,1.4,1.31,1.4,1.38169136878814,87500,0.0,1.0
2008-07-08,1.31,1.35,1.31,1.33,1.31260680034874,99700,0.0,1.0
2008-07-07,1.35,1.39,1.3,1.32,1.30273757628596,102700,0.0,1.0
2008-07-03,1.35,1.38,1.32,1.38,1.3619529206626,115200,0.0,1.0
2008-07-02,1.38,1.4,1.36,1.37,1.35208369659983,102300,0.0,1.0
2008-07-01,1.35,1.4,1.35,1.4,1.38169136878814,112000,0.0,1.0
2008-06-30,1.35,1.39,1.35,1.39,1.37182214472537,172800,0.0,1.0
2008-06-27,1.3,1.3901,1.3,1.39,1.37182214472537,267900,0.0,1.0
2008-06-26,1.43,1.43,1.3,1.342,1.32444986922406,551700,0.0,1.0
2008-06-25,1.43,1.52,1.43,1.49,1.47051438535309,199800,0.0,1.0
2008-06-24,1.45,1.49,1.39,1.45,1.43103748910201,215800,0.0,1.0
2008-06-23,1.6,1.62,1.42,1.5,1.48038360941587,557700,0.0,1.0
2008-06-20,1.63,1.7,1.61,1.61,1.58894507410636,169900,0.0,1.0
2008-06-19,1.74,1.74,1.67,1.68,1.65802964254577,124300,0.0,1.0
2008-06-18,1.75,1.75,1.67,1.7,1.67776809067132,163700,0.0,1.0
2008-06-17,1.73,1.75,1.71,1.73,1.70737576285963,79400,0.0,1.0
2008-06-16,1.74,1.74,1.66,1.73,1.70737576285963,118700,0.0,1.0
2008-06-13,1.73,1.79,1.7,1.75,1.72711421098518,195300,0.0,1.0
2008-06-12,1.7,1.76,1.67,1.75,1.72711421098518,53400,0.0,1.0
2008-06-11,1.7,1.73,1.68,1.7,1.67776809067132,544100,0.0,1.0
2008-06-10,1.66,1.68,1.64,1.68,1.65802964254577,85300,0.0,1.0
2008-06-09,1.7,1.7,1.66,1.66,1.63829119442023,86800,0.0,1.0
2008-06-06,1.7,1.72,1.66,1.72,1.69750653879686,89500,0.0,1.0
2008-06-05,1.65,1.7399,1.65,1.7,1.67776809067132,142000,0.0,1.0
2008-06-04,1.72,1.72,1.66,1.7,1.67776809067132,72300,0.0,1.0
2008-06-03,1.83,1.84,1.61,1.69,1.66789886660854,496000,0.0,1.0
2008-06-02,1.83,1.85,1.77,1.83,1.80606800348736,121700,0.0,1.0
2008-05-30,1.8,1.82,1.75,1.8,1.77646033129904,80000,0.0,1.0
2008-05-29,1.69,1.8,1.65,1.8,1.77646033129904,131700,0.0,1.0
2008-05-28,1.71,1.79,1.65,1.68,1.65802964254577,216200,0.0,1.0
2008-05-27,1.77,1.79,1.72,1.74,1.71724498692241,110000,0.0,1.0
2008-05-23,1.77,1.8,1.75,1.8,1.77646033129904,85800,0.0,1.0
2008-05-22,1.81,1.83,1.77,1.8,1.77646033129904,129274,0.0,1.0
2008-05-21,1.84,1.84,1.75,1.78,1.7567218831735,105993,0.0,1.0
2008-05-20,1.75,1.82,1.74,1.81,1.78632955536181,170400,0.0,1.0
2008-05-19,1.82,1.8799,1.72,1.75,1.72711421098518,214400,0.0,1.0
2008-05-16,1.9,1.94,1.83,1.86,1.83567567567568,101300,0.0,1.0
2008-05-15,1.97,1.97,1.85,1.87,1.84554489973845,79400,0.0,1.0
2008-05-14,1.82,1.96,1.81,1.93,1.90476024411508,156600,0.0,1.0
2008-05-13,1.79,1.85,1.74,1.84,1.81593722755013,270400,0.0,1.0
2008-05-12,1.77,1.77,1.69,1.77,1.74685265911072,100500,0.0,1.0
2008-05-09,1.79,1.8,1.65,1.74,1.71724498692241,209700,0.0,1.0
2008-05-08,1.88,1.91,1.74,1.79,1.76659110723627,319500,0.0,1.0
2008-05-07,2.15,2.18,1.88,1.9,1.87515257192677,350900,0.0,1.0
2008-05-06,2.02,2.03,1.94,1.99,1.96397558849172,256300,0.0,1.0
2008-05-05,2.05,2.05,1.9,2.03,2.00345248474281,231800,0.0,1.0
2008-05-02,1.97,2.04,1.95,2.02,1.99358326068003,230600,0.0,1.0
2008-05-01,1.97,1.98,1.87,1.94,1.91462946817786,252200,0.0,1.0
2008-04-30,2.0,2.0,1.75,1.91,1.88502179598954,498100,0.0,1.0
2008-04-29,1.84,2.01,1.69,2.0,1.97384481255449,610300,0.0,1.0
2008-04-28,1.69,1.8,1.65,1.79,1.76659110723627,486900,0.0,1.0
2008-04-25,1.69,1.69,1.57,1.63,1.60868352223191,368300,0.0,1.0
2008-04-24,1.72,1.73,1.6,1.66,1.63829119442023,574800,0.0,1.0
2008-04-23,1.62,1.9699,1.6,1.66,1.63829119442023,2222900,0.0,1.0
2008-04-22,2.795,2.795,2.795,2.795,2.7584481255449,3195200,0.0,1.0
2008-04-21,2.75,2.85,2.72,2.795,2.7584481255449,546000,0.0,1.0
2008-04-18,2.71,2.78,2.65,2.692,2.65679511769834,509400,0.0,1.0
2008-04-17,2.71,2.75,2.6,2.64,2.60547515257193,846400,0.0,1.0
2008-04-16,2.31,2.5,2.27,2.5,2.46730601569311,314600,0.0,1.0
2008-04-15,2.35,2.4,2.33,2.33,2.29952920662598,62400,0.0,1.0
2008-04-14,2.32,2.38,2.3,2.33,2.29952920662598,70300,0.0,1.0
2008-04-11,2.31,2.37,2.3,2.32,2.28965998256321,76000,0.0,1.0
2008-04-10,2.47,2.47,2.3,2.35,2.31926765475153,227800,0.0,1.0
2008-04-09,2.48,2.5,2.39,2.44,2.40809067131648,108500,0.0,1.0
2008-04-08,2.44,2.52,2.43,2.51,2.47717523975588,71300,0.0,1.0
2008-04-07,2.52,2.54,2.43,2.47,2.43769834350479,74000,0.0,1.0
2008-04-04,2.4,2.51,2.4,2.49,2.45743679163034,59900,0.0,1.0
2008-04-03,2.43,2.5,2.4,2.42,2.38835222319093,138300,0.0,1.0
2008-04-02,2.5,2.5,2.37,2.42,2.38835222319093,107400,0.0,1.0
2008-04-01,2.5,2.56,2.44,2.49,2.45743679163034,155000,0.0,1.0
2008-03-31,2.62,2.62,2.47,2.53,2.49691368788143,125800,0.0,1.0
2008-03-28,2.68,2.68,2.48,2.6,2.56599825632084,174300,0.0,1.0
2008-03-27,2.68,2.69,2.6,2.68,2.64495204882302,49900,0.0,1.0
2008-03-26,2.65,2.72,2.64,2.69,2.65482127288579,137000,0.0,1.0
2008-03-25,2.56,2.7,2.53,2.68,2.64495204882302,165200,0.0,1.0
2008-03-24,2.46,2.65,2.45,2.55,2.51665213600697,321000,0.0,1.0
2008-03-20,2.37,2.52,2.3,2.52,2.48704446381866,253600,0.0,1.0
2008-03-19,2.37,2.49,2.32,2.4,2.36861377506539,291700,0.0,1.0
2008-03-18,2.3,2.47,2.25,2.41,2.37848299912816,442800,0.0,1.0
2008-03-17,2.42,2.46,2.37,2.43,2.39822144725371,252100,0.0,1.0
2008-03-14,2.56,2.59,2.42,2.49,2.45743679163034,229100,0.0,1.0
2008-03-13,2.35,2.62,2.35,2.585,2.55119442022668,245900,0.0,1.0
2008-03-12,2.66,2.66,2.4,2.45,2.41795989537925,566500,0.0,1.0
2008-03-11,2.96,2.96,2.55,2.6,2.56599825632084,905100,0.0,1.0
2008-03-10,3.02,3.35,2.69,2.93,2.89168265039233,4369800,0.0,1.0
2008-03-07,2.53,2.53,2.4,2.44,2.40809067131648,327400,0.0,1.0
2008-03-06,2.51,2.6,2.41,2.51,2.47717523975588,256900,0.0,1.0
2008-03-05,2.51,2.64,2.48,2.55,2.51665213600697,39040,0.0,1.0
2008-03-04,2.57,2.59,2.5,2.51,2.47717523975588,32500,0.0,1.0
2008-03-03,2.63,2.64,2.51,2.61,2.57586748038361,159200,0.0,1.0
2008-02-29,2.61,2.75,2.42,2.59,2.55612903225806,238400,0.0,1.0
2008-02-28,2.34,2.74,2.34,2.7,2.66469049694856,216100,0.0,1.0
2008-02-27,2.35,2.48,2.35,2.37,2.33900610287707,185200,0.0,1.0
2008-02-26,2.38,2.41,2.33,2.37,2.33900610287707,134700,0.0,1.0
2008-02-25,2.34,2.43,2.31,2.4,2.36861377506539,77600,0.0,1.0
2008-02-22,2.4,2.44,2.3,2.37,2.33900610287707,231300,0.0,1.0
2008-02-21,2.7,2.7,2.35,2.39,2.35874455100262,240500,0.0,1.0
2008-02-20,2.7,2.73,2.65,2.67,2.63508282476024,89100,0.0,1.0
2008-02-19,2.7,2.72,2.64,2.69,2.65482127288579,87000,0.0,1.0
2008-02-15,2.7,2.72,2.65,2.7,2.66469049694856,42400,0.0,1.0
2008-02-14,2.75,2.75,2.65,2.7,2.66469049694856,57900,0.0,1.0
2008-02-13,2.6695,2.72,2.63,2.72,2.68442894507411,45000,0.0,1.0
2008-02-12,2.66,2.68,2.63,2.67,2.63508282476024,145200,0.0,1.0
2008-02-11,2.6,2.68,2.6,2.66,2.62521360069747,184600,0.0,1.0
2008-02-08,2.6,2.65,2.6,2.65,2.6153443766347,36900,0.0,1.0
2008-02-07,2.66,2.66,2.56,2.6,2.56599825632084,69400,0.0,1.0
2008-02-06,2.65,2.68,2.61,2.61,2.57586748038361,82600,0.0,1.0
2008-02-05,2.61,2.69,2.6,2.64,2.60547515257193,102800,0.0,1.0
2008-02-04,2.52,2.7,2.52,2.6,2.56599825632084,77500,0.0,1.0
2008-02-01,2.58,2.64,2.49,2.55,2.51665213600697,148400,0.0,1.0
2008-01-31,2.47,2.55,2.46,2.55,2.51665213600697,136000,0.0,1.0
2008-01-30,2.44,2.55,2.43,2.5,2.46730601569311,220300,0.0,1.0
2008-01-29,2.46,2.58,2.41,2.56,2.52652136006975,69400,0.0,1.0
2008-01-28,2.42,2.46,2.42,2.43,2.39822144725371,58800,0.0,1.0
2008-01-25,2.46,2.46,2.41,2.42,2.38835222319093,106500,0.0,1.0
2008-01-24,2.43,2.52,2.43,2.46,2.42782911944202,105300,0.0,1.0
2008-01-23,2.43,2.55,2.32,2.43,2.39822144725371,145100,0.0,1.0
2008-01-22,2.32,2.58,2.32,2.48,2.44756756756757,53400,0.0,1.0
2008-01-18,2.5,2.55,2.46,2.46,2.42782911944202,40100,0.0,1.0
2008-01-17,2.58,2.69,2.43,2.53,2.49691368788143,158500,0.0,1.0
2008-01-16,2.51,2.63,2.49,2.58,2.54625980819529,164300,0.0,1.0
2008-01-15,2.7,2.74,2.59,2.62,2.58573670444638,47400,0.0,1.0
2008-01-14,2.61,2.7,2.59,2.7,2.66469049694856,149800,0.0,1.0
2008-01-11,2.4,2.64,2.4,2.55,2.51665213600697,78300,0.0,1.0
2008-01-10,2.33,2.42,2.32,2.39,2.35874455100262,105500,0.0,1.0
2008-01-09,2.51,2.59,2.37,2.37,2.33900610287707,167800,0.0,1.0
2008-01-08,2.59,2.63,2.52,2.53,2.49691368788143,101700,0.0,1.0
2008-01-07,2.54,2.61,2.5,2.61,2.57586748038361,52600,0.0,1.0
2008-01-04,2.79,2.79,2.54,2.61,2.57586748038361,110500,0.0,1.0
2008-01-03,2.6999,2.71,2.6,2.68,2.64495204882302,81400,0.0,1.0
2008-01-02,2.69,2.83,2.61,2.68,2.64495204882302,69000,0.0,1.0
2007-12-31,2.75,2.77,2.58,2.72,2.68442894507411,414000,0.0,1.0
2007-12-28,2.84,2.85,2.75,2.79,2.75351351351351,104800,0.0,1.0
2007-12-27,2.91,2.96,2.77,2.82,2.78312118570183,138600,0.0,1.0
2007-12-26,2.95,3.01,2.85,2.94,2.9015518744551,133600,0.0,1.0
2007-12-24,2.99,3.01,2.85,3.0,2.96076721883173,34200,0.0,1.0
2007-12-21,3.02,3.05,2.85,3.0,2.96076721883173,148300,0.0,1.0
2007-12-20,2.96,3.04,2.82,3.04,3.00024411508282,121400,0.0,1.0
2007-12-19,2.74,3.0,2.7,2.96,2.92129032258064,446700,0.0,1.0
2007-12-18,2.77,2.98,2.67,2.78,2.74364428945074,164900,0.0,1.0
2007-12-17,2.92,2.97,2.77,2.77,2.73377506538797,116500,0.0,1.0
2007-12-14,2.815,2.9,2.77,2.85,2.81272885789015,140600,0.0,1.0
2007-12-13,2.78,2.88,2.77,2.85,2.81272885789015,175800,0.0,1.0
2007-12-12,2.95,3.02,2.75,2.78,2.74364428945074,183200,0.0,1.0
2007-12-11,2.99,3.1,2.93,2.95,2.91142109851787,122800,0.0,1.0
2007-12-10,3.08,3.1,3.0,3.0,2.96076721883173,171600,0.0,1.0
2007-12-07,3.1,3.14,3.05,3.1,3.05945945945946,108300,0.0,1.0
2007-12-06,3.17,3.21,3.1,3.12,3.079197907585,189400,0.0,1.0
2007-12-05,3.2,3.22,3.09,3.15,3.10880557977332,138900,0.0,1.0
2007-12-04,3.17,3.29,3.16,3.18,3.13841325196164,129900,0.0,1.0
2007-12-03,3.3,3.3,3.16,3.23,3.1877593722755,118000,0.0,1.0
2007-11-30,3.24,3.36,3.13,3.27,3.22723626852659,332000,0.0,1.0
2007-11-29,2.91,3.16,2.91,3.15,3.10880557977332,266300,0.0,1.0
2007-11-28,2.8,2.9,2.77,2.89,2.85220575414124,176400,0.0,1.0
2007-11-27,2.8,2.83,2.72,2.8,2.76338273757629,144500,0.0,1.0
2007-11-26,2.79,2.88,2.72,2.82,2.78312118570183,386200,0.0,1.0
2007-11-23,2.8,2.8,2.64,2.75,2.71403661726242,196200,0.0,1.0
2007-11-21,2.7,2.8,2.67,2.76,2.7239058413252,398700,0.0,1.0
2007-11-20,3.0,3.0,2.71,2.78,2.74364428945074,349900,0.0,1.0
2007-11-19,3.08,3.08,2.98,2.98,2.94102877070619,138000,0.0,1.0
2007-11-16,3.03,3.08,2.97,3.08,3.03972101133391,179100,0.0,1.0
2007-11-15,3.02,3.1,2.93,3.02,2.98050566695728,159100,0.0,1.0
2007-11-14,3.16,3.18,2.99,3.0,2.96076721883173,398100,0.0,1.0
2007-11-13,3.19,3.3,3.12,3.16,3.11867480383609,287600,0.0,1.0
2007-11-12,3.32,3.34,3.15,3.2,3.15815170008718,233000,0.0,1.0
2007-11-09,3.51,3.51,3.3,3.3,3.25684394071491,148700,0.0,1.0
2007-11-08,3.4,3.49,3.27,3.49,3.44435919790758,225300,0.0,1.0
2007-11-07,3.56,3.58,3.36,3.42,3.37527462946818,470900,0.0,1.0
2007-11-06,3.85,3.87,3.36,3.56,3.51344376634699,658500,0.0,1.0
2007-11-05,4.06,4.09,3.8,3.86,3.80952048823017,147300,0.0,1.0
2007-11-02,3.98,4.15,3.8,4.15,4.09572798605057,192300,0.0,1.0
2007-11-01,3.75,4.0,3.75,3.99,3.93782040104621,320700,0.0,1.0
2007-10-31,3.69,4.08,3.5,3.79,3.74043591979076,1514500,0.0,1.0
2007-10-30,4.12,4.22,4.12,4.14,4.08585876198779,95000,0.0,1.0
2007-10-29,4.26,4.27,4.12,4.15,4.09572798605057,73700,0.0,1.0
2007-10-26,4.24,4.26,4.2,4.22,4.16481255448997,63800,0.0,1.0
2007-10-25,4.25,4.34,4.1601,4.2,4.14507410636443,93000,0.0,1.0
2007-10-24,4.17,4.31,4.1,4.26,4.20428945074106,156400,0.0,1.0
2007-10-23,4.18,4.2,4.1,4.1,4.0463818657367,89800,0.0,1.0
2007-10-22,4.1,4.19,4.06,4.13,4.07598953792502,122900,0.0,1.0
2007-10-19,4.2,4.21,4.1,4.11,4.05625108979948,84500,0.0,1.0
2007-10-18,4.37,4.37,4.16,4.19,4.13520488230166,111700,0.0,1.0
2007-10-17,4.24,4.48,4.2,4.35,4.29311246730602,135100,0.0,1.0
2007-10-16,4.3,4.37,4.17,4.195,4.14013949433304,119500,0.0,1.0
2007-10-15,4.51,4.57,4.32,4.32,4.2635047951177,126700,0.0,1.0
2007-10-12,4.57,4.61,4.5,4.54,4.48062772449869,133300,0.0,1.0
2007-10-11,4.62,4.73,4.55,4.59,4.52997384481255,129500,0.0,1.0
2007-10-10,4.54,4.65,4.5,4.61,4.5497122929381,217600,0.0,1.0
2007-10-09,4.35,4.57,4.33,4.5499,4.49039825632084,425200,0.0,1.0
2007-10-08,4.05,4.21,4.02,4.16,4.10559721011334,149900,0.0,1.0
2007-10-05,4.12,4.14,4.02,4.09,4.03651264167393,130000,0.0,1.0
2007-10-04,4.15,4.29,4.08,4.11,4.05625108979948,102200,0.0,1.0
2007-10-03,4.09,4.3,4.09,4.17,4.11546643417611,92600,0.0,1.0
2007-10-02,4.07,4.23,4.07,4.14,4.08585876198779,95400,0.0,1.0
2007-10-01,4.2,4.31,4.09,4.09,4.03651264167393,122400,0.0,1.0
2007-09-28,4.41,4.48,4.18,4.22,4.16481255448997,143500,0.0,1.0
2007-09-27,4.46,4.5,4.4,4.43,4.37206625980819,70600,0.0,1.0
2007-09-26,4.31,4.47,4.2301,4.47,4.41154315605928,78900,0.0,1.0
2007-09-25,4.2,4.33,4.15,4.32,4.2635047951177,133000,0.0,1.0
2007-09-24,4.48,4.48,4.15,4.21,4.1549433304272,193800,0.0,1.0
2007-09-21,4.4,4.49,4.322,4.45,4.39180470793374,151900,0.0,1.0
2007-09-20,4.45,4.45,4.3,4.41,4.35232781168265,182900,0.0,1.0
2007-09-19,4.56,4.6,4.35,4.49,4.43128160418483,278700,0.0,1.0
2007-09-18,4.6,4.6,4.4,4.57,4.51023539668701,169800,0.0,1.0
2007-09-17,4.52,4.68,4.5,4.55,4.49049694856146,143000,0.0,1.0
2007-09-14,4.49,4.57,4.4,4.57,4.51023539668701,172300,0.0,1.0
2007-09-13,4.58,4.62,4.49,4.52,4.46088927637315,147100,0.0,1.0
2007-09-12,4.53,4.55,4.39,4.47,4.41154315605928,112200,0.0,1.0
2007-09-11,4.55,4.65,4.49,4.53,4.47075850043592,198900,0.0,1.0
2007-09-10,4.5,4.54,4.43,4.5,4.4411508282476,166400,0.0,1.0
2007-09-07,4.48,4.66,4.44,4.5,4.4411508282476,387200,0.0,1.0
2007-09-06,4.44,4.47,4.26,4.36,4.30298169136879,253800,0.0,1.0
2007-09-05,4.32,4.53,4.3,4.39,4.3325893635571,164700,0.0,1.0
2007-09-04,4.04,4.35,4.04,4.31,4.25363557105493,251000,0.0,1.0
2007-08-31,4.05,4.25,4.03,4.08,4.02664341761116,293500,0.0,1.0
2007-08-30,4.07,4.1,4.01,4.04,3.98716652136007,144700,0.0,1.0
2007-08-29,4.07,4.13,4.01,4.13,4.07598953792502,72300,0.0,1.0
2007-08-28,4.07,4.11,4.0,4.09,4.03651264167393,130100,0.0,1.0
2007-08-27,4.18,4.18,4.07,4.11,4.05625108979948,47915,0.0,1.0
2007-08-24,4.15,4.22,4.07,4.18,4.12533565823888,104816,0.0,1.0
2007-08-23,4.21,4.25,4.0,4.23,4.17468177855275,310600,0.0,1.0
2007-08-22,4.3,4.35,4.15,4.22,4.16481255448997,140300,0.0,1.0
2007-08-21,4.3,4.47,4.18,4.25,4.19442022667829,184800,0.0,1.0
2007-08-20,4.54,4.54,4.21,4.31,4.25363557105493,209600,0.0,1.0
2007-08-17,4.55,4.55,4.12,4.55,4.49049694856146,414900,0.0,1.0
2007-08-16,4.32,4.51,4.17,4.51,4.45102005231037,344900,0.0,1.0
2007-08-15,4.4,4.5,4.26,4.39,4.3325893635571,370100,0.0,1.0
2007-08-14,4.55,4.57,4.4,4.43,4.37206625980819,392700,0.0,1.0
2007-08-13,4.49,4.55,4.31,4.5,4.4411508282476,575700,0.0,1.0
2007-08-10,4.2,4.45,4.11,4.45,4.39180470793374,633000,0.0,1.0
2007-08-09,4.1,4.3,3.95,4.18,4.12533565823888,1181700,0.0,1.0
2007-08-08,3.76,4.08,3.73,4.0,3.94768962510898,773800,0.0,1.0
2007-08-07,3.69,3.76,3.63,3.71,3.66148212728858,477400,0.0,1.0
2007-08-06,3.56,3.7,3.5,3.69,3.64174367916303,390400,0.0,1.0
2007-08-03,3.63,3.76,3.55,3.5999,3.55282197035745,446000,0.0,1.0
2007-08-02,3.82,3.85,3.6,3.7,3.65161290322581,683900,0.0,1.0
2007-08-01,3.64,3.75,3.4794,3.65,3.60226678291194,1036000,0.0,1.0
2007-07-31,3.95,3.99,3.65,3.77,3.72069747166521,1113800,0.0,1.0
2007-07-30,4.04,4.13,3.84,3.9,3.84899738448126,1092600,0.0,1.0
2007-07-27,4.08,4.13,3.91,4.0,3.94768962510898,556000,0.0,1.0
2007-07-26,3.94,4.17,3.9,4.05,3.99703574542284,2056900,0.0,1.0
2007-07-25,4.1,4.22,3.92,3.96,3.90821272885789,3389200,0.0,1.0
2007-07-24,5.22,5.25,4.52,4.8,4.73722755013078,3020400,0.0,1.0
2007-07-23,4.92,5.3,4.81,5.3,5.2306887532694,3500600,0.0,1.0
2007-07-20,5.9,5.9,4.68,5.45,5.37872711421099,8208500,0.0,1.0
2007-07-19,6.94,7.15,6.79,6.9,6.80976460331299,923300,0.0,1.0
2007-07-18,6.92,7.0,6.65,6.74,6.65185701830863,801600,0.0,1.0
2007-07-17,7.3,7.349,6.91,6.9699,6.87875047951177,727100,0.0,1.0
2007-07-16,7.53,7.53,7.13,7.21,7.11571054925894,710100,0.0,1.0
2007-07-13,7.19,7.55,7.12,7.48,7.38217959895379,821700,0.0,1.0
2007-07-12,7.68,7.68,7.16,7.1701,7.07633234524847,898500,0.0,1.0
2007-07-11,7.62,7.64,7.44,7.63,7.53021795989538,474700,0.0,1.0
2007-07-10,7.71,7.72,7.51,7.54,7.44139494333043,228900,0.0,1.0
2007-07-09,7.58,7.88,7.52,7.6699,7.56959616390584,511500,0.0,1.0
2007-07-06,7.6,7.74,7.45,7.56,7.46113339145597,301700,0.0,1.0
2007-07-05,7.66,7.74,7.49,7.55,7.4512641673932,432700,0.0,1.0
2007-07-03,7.47,7.6,7.38,7.57,7.47100261551874,300600,0.0,1.0
2007-07-02,7.28,7.47,7.23,7.41,7.31309503051438,695300,0.0,1.0
2007-06-29,6.88,7.17,6.88,7.17,7.07623365300785,491800,0.0,1.0
2007-06-28,6.75,6.95,6.75,6.87,6.78015693112467,297300,0.0,1.0
2007-06-27,6.6,6.74,6.59,6.72,6.63211857018309,222400,0.0,1.0
2007-06-26,6.71,6.7399,6.54,6.63,6.54329555361813,137600,0.0,1.0
2007-06-25,6.72,6.86,6.56,6.64,6.55316477768091,298900,0.0,1.0
2007-06-22,6.61,6.72,6.58,6.65,6.56303400174368,90300,0.0,1.0
2007-06-21,6.61,6.67,6.59,6.61,6.52355710549259,106700,0.0,1.0
2007-06-20,6.65,6.69,6.57,6.61,6.52355710549259,208300,0.0,1.0
2007-06-19,6.6,6.65,6.57,6.65,6.56303400174368,354000,0.0,1.0
2007-06-18,6.56,6.6,6.5,6.59,6.50381865736704,235600,0.0,1.0
2007-06-15,6.55,6.6,6.5,6.57,6.4840802092415,275000,0.0,1.0
