,IBM_Open,IBM_High,IBM_Low,IBM_Close,IBM_Adj Close,IBM_Volume,IBM_Dividend Amount,IBM_Split Coefficient
2016-09-01,158.32,159.62,158.1,159.54,105.979969761061,2358385,0.0,1.0
2016-08-31,159.66,159.66,158.26,158.88,105.541541905712,2323649,0.0,1.0
2016-08-30,159.76,160.15,158.81,159.4,105.886969912956,1813343,0.0,1.0
2016-08-29,158.83,160.21,158.5,159.72,106.099540994337,2475853,0.0,1.0
2016-08-26,158.88,160.44,157.85,158.32,105.169542513295,2498909,0.0,1.0
2016-08-25,159.0,159.54,158.42,158.63,105.375470748383,2575023,0.0,1.0
2016-08-24,159.89,160.18,158.32,159.05,105.654470292696,3620365,0.0,1.0
2016-08-23,160.33,161.34,160.23,160.26,106.458254694168,2838137,0.0,1.0
2016-08-22,160.0,160.57,159.13,160.0,106.285540690546,2039331,0.0,1.0
2016-08-19,160.84,160.91,159.52,160.04,106.312112075719,2815163,0.0,1.0
2016-08-18,160.89,162.0,160.4401,161.36,107.188967786416,3652013,0.0,1.0
2016-08-17,160.97,161.16,159.84,160.44,106.577825927445,3225919,0.0,1.0
2016-08-16,161.11,161.93,160.69,160.7,106.750539931067,2210229,0.0,1.0
2016-08-15,162.4,162.97,161.78,161.88,107.53439579366,2970415,0.0,1.0
2016-08-12,163.19,163.46,161.52,161.95,107.580895717712,2543079,0.0,1.0
2016-08-11,162.25,164.95,162.18,163.53,108.630465432031,8768585,0.0,1.0
2016-08-10,162.19,162.66,161.955,162.08,107.667252719523,2466675,0.0,1.0
2016-08-09,162.22,162.772,161.645,161.77,107.461324484435,2737530,0.0,1.0
2016-08-08,162.73,163.27,161.58,162.04,107.64068133435,3039081,1.4,1.0
2016-08-05,162.0,163.51,161.57,163.5,107.680197002975,3812370,0.0,1.0
2016-08-04,160.86,161.7,160.12,161.55,106.395937772665,2488878,0.0,1.0
2016-08-03,160.13,160.86,159.8,160.67,105.816374632832,2861558,0.0,1.0
2016-08-02,161.27,161.4499,160.36,160.58,105.757101129895,3080899,0.0,1.0
2016-08-01,160.65,161.65,159.84,161.45,106.330078324956,2823578,0.0,1.0
2016-07-29,161.36,161.67,160.03,160.62,105.783444908978,3547395,0.0,1.0
2016-07-28,161.38,161.81,160.71,161.37,106.27739076679,2340369,0.0,1.0
2016-07-27,162.12,162.57,161.18,161.83,106.580344226248,2162680,0.0,1.0
2016-07-26,162.65,163.6,161.37,162.12,106.771336624602,2892969,0.0,1.0
2016-07-25,162.0,162.88,161.75,162.65,107.120391697455,2804578,0.0,1.0
2016-07-22,160.78,162.17,160.479,162.07,106.738406900747,2520077,0.0,1.0
2016-07-21,160.75,161.85,159.89,160.45,105.671483847874,4046030,0.0,1.0
2016-07-20,159.97,161.71,159.6,161.36,106.270804822019,4373609,0.0,1.0
2016-07-19,161.78,162.14,157.89,159.58,105.098506652812,7119917,0.0,1.0
2016-07-18,159.3,160.75,158.73,159.86,105.282913106395,6716340,0.0,1.0
2016-07-15,159.9,159.98,158.5,159.78,105.230225548229,4474358,0.0,1.0
2016-07-14,158.81,161.4,158.58,160.28,105.55952278677,4637624,0.0,1.0
2016-07-13,157.75,158.34,157.06,158.02,104.071099268564,2746089,0.0,1.0
2016-07-12,156.0,157.12,155.52,157.04,103.425676681023,3843773,0.0,1.0
2016-07-11,154.6,156.04,154.5,155.33,102.299480125212,2833612,0.0,1.0
2016-07-08,154.0,154.6,153.08,154.46,101.72650293015,3040593,0.0,1.0
2016-07-07,152.75,153.6891,151.89,152.6,100.501517202777,2138421,0.0,1.0
2016-07-06,151.85,152.41,149.92,152.37,100.350040473048,2569393,0.0,1.0
2016-07-05,151.19,152.0,150.76,151.68,99.8956102838612,2464820,0.0,1.0
2016-07-01,152.19,152.97,151.4,152.35,100.336868583506,2658280,0.0,1.0
2016-06-30,148.86,151.91,148.67,151.78,99.9614697315694,3967126,0.0,1.0
2016-06-29,146.5,148.48,146.45,148.46,97.7749360676558,3367736,0.0,1.0
2016-06-28,144.78,145.73,144.22,145.7,95.9572153109083,3996007,0.0,1.0
2016-06-27,146.18,146.6,142.5,143.5,94.508307461327,5166665,0.0,1.0
2016-06-24,149.97,150.61,146.18,146.59,96.5433643955117,9081182,0.0,1.0
2016-06-23,153.45,155.48,152.6,155.35,102.312652014754,3967419,0.0,1.0
2016-06-22,153.75,154.71,152.27,152.92,100.712267435443,2833364,0.0,1.0
2016-06-21,154.16,154.5689,153.69,154.05,101.456479194547,2760344,0.0,1.0
2016-06-20,152.6,154.67,152.52,153.61,101.16669762463,3572102,0.0,1.0
2016-06-17,150.96,152.72,150.6044,151.99,100.099774571757,4663870,0.0,1.0
2016-06-16,150.19,151.295,149.0,151.06,99.4872817080701,2449064,0.0,1.0
2016-06-15,151.46,151.7925,150.6,150.68,99.2370158067787,2260406,0.0,1.0
2016-06-14,151.28,151.79,150.4,151.06,99.4872817080701,2865833,0.0,1.0
2016-06-13,151.63,152.5,150.28,151.28,99.6321724930282,3610407,0.0,1.0
2016-06-10,152.79,153.3299,151.86,152.37,100.350040473048,3120563,0.0,1.0
2016-06-09,152.92,153.76,152.73,153.42,101.041564673985,2021796,0.0,1.0
2016-06-08,153.53,154.09,153.04,154.0,101.423549470692,2935036,0.0,1.0
2016-06-07,153.31,153.93,152.66,153.33,100.982291171047,4464985,0.0,1.0
2016-06-06,153.09,153.95,152.34,152.73,100.587134484798,2378462,0.0,1.0
2016-06-03,152.4,153.04,151.7,152.89,100.692509601131,2328056,0.0,1.0
2016-06-02,152.59,153.5,152.12,153.5,101.094252232151,2642601,0.0,1.0
2016-06-01,153.0,153.27,151.54,152.51,100.44224369984,2662937,0.0,1.0
2016-05-31,152.56,153.81,152.27,153.74,101.252314906651,5836645,0.0,1.0
2016-05-27,152.35,152.93,152.15,152.84,100.659579877277,2457037,0.0,1.0
2016-05-26,151.55,152.51,151.05,152.44,100.396142086444,3062934,0.0,1.0
2016-05-25,148.93,152.09,148.5001,151.69,99.902196228632,4358039,0.0,1.0
2016-05-24,146.88,148.75,146.88,148.31,97.6761468960934,2929132,0.0,1.0
2016-05-23,147.61,147.95,146.66,146.77,96.6619114013865,2103733,0.0,1.0
2016-05-20,145.71,147.51,145.55,147.25,96.9780367503861,3670262,0.0,1.0
2016-05-19,146.48,146.93,143.955,144.93,95.4500975635548,3685595,0.0,1.0
2016-05-18,147.99,148.52,146.36,147.34,97.0373102533235,2491086,0.0,1.0
2016-05-17,149.21,149.5,147.29,148.0,97.4719826081979,3490374,0.0,1.0
2016-05-16,147.65,149.99,147.44,149.46,98.4335305447382,3069126,0.0,1.0
2016-05-13,148.79,149.86,147.42,147.72,97.2875761546148,2397902,0.0,1.0
2016-05-12,149.21,149.39,147.11,148.84,98.0252019689471,3249032,0.0,1.0
2016-05-11,149.71,151.09,148.74,148.95,98.0976473614262,3092408,0.0,1.0
2016-05-10,148.24,150.04,147.74,149.97,98.7694137280502,3992536,0.0,1.0
2016-05-09,147.7,148.2,147.01,147.34,97.0373102533235,4302425,0.0,1.0
2016-05-06,144.86,147.97,144.47,147.29,97.0043805294693,4895684,1.4,1.0
2016-05-05,145.95,147.3,145.45,146.47,95.5560670936268,6500738,0.0,1.0
2016-05-04,143.36,145.0,143.31,144.25,94.1077536577843,2576786,0.0,1.0
2016-05-03,144.65,144.9,142.9,144.13,94.0294664450361,3584261,0.0,1.0
2016-05-02,146.56,147.0,144.43,145.27,94.7731949661444,3502443,0.0,1.0
2016-04-29,146.49,147.34,144.191,145.94,95.2102985706554,4225790,0.0,1.0
2016-04-28,149.75,150.18,146.725,147.07,95.947503157368,3791337,0.0,1.0
2016-04-27,149.35,150.78,148.97,150.47,98.1656408519016,3110789,0.0,1.0
2016-04-26,148.65,149.79,147.9,149.08,97.2588139709011,2979699,0.0,1.0
2016-04-25,148.16,148.9,147.11,148.81,97.0826677422176,2848935,0.0,1.0
2016-04-22,149.44,151.0,147.5,148.5,96.8804257759513,5191802,0.0,1.0
2016-04-21,146.58,150.12,146.46,149.3,97.4023405276062,6015526,0.0,1.0
2016-04-20,144.24,147.2,144.0,146.11,95.3212054553821,6754189,0.0,1.0
2016-04-19,146.47,146.95,142.61,144.0,93.9446552978922,13188308,0.0,1.0
2016-04-18,151.75,153.14,151.49,152.53,99.5095713374131,6538819,0.0,1.0
2016-04-15,151.04,152.1,150.96,151.72,98.9811326513625,3657466,0.0,1.0
2016-04-14,151.5,152.76,150.38,151.16,98.615792325204,3176300,0.0,1.0
2016-04-13,150.75,151.23,149.63,151.23,98.6614598659738,3167970,0.0,1.0
2016-04-12,149.61,150.11,148.58,149.63,97.6176303626639,3595549,0.0,1.0
2016-04-11,150.26,151.95,149.22,149.25,97.3697208556278,3845918,0.0,1.0
2016-04-08,149.06,149.99,148.12,149.35,97.4349601995847,3293512,0.0,1.0
2016-04-07,149.07,149.6,148.0,148.25,96.7173274160591,3662508,0.0,1.0
2016-04-06,149.9,150.15,147.81,150.02,97.8720638040957,4194265,0.0,1.0
2016-04-05,151.43,151.6,149.65,150.0,97.8590159353043,3336952,0.0,1.0
2016-04-04,152.34,153.52,151.91,152.07,99.2094703552115,3930319,0.0,1.0
2016-04-01,150.51,152.96,150.25,152.52,99.5030474030174,3925181,0.0,1.0
2016-03-31,149.79,153.1,149.36,151.45,98.8049864226789,6780132,0.0,1.0
2016-03-30,149.95,150.41,148.32,148.41,96.8217103663901,3330841,0.0,1.0
2016-03-29,147.59,149.76,147.5,149.33,97.4219123307933,3138545,0.0,1.0
2016-03-28,147.75,148.65,147.23,148.4,96.8151864319944,3265084,0.0,1.0
2016-03-24,144.98,148.22,144.49,147.95,96.5216093841885,5044335,0.0,1.0
2016-03-23,148.0,148.03,145.13,145.4,94.8580061132883,4763987,0.0,1.0
2016-03-22,148.06,149.28,147.84,148.1,96.6194684001238,4081924,0.0,1.0
2016-03-21,147.3,148.71,146.7201,148.63,96.9652369230952,3721463,0.0,1.0
2016-03-18,147.4,147.51,145.51,147.09,95.9605510261594,12088126,0.0,1.0
2016-03-17,144.78,147.32,144.45,147.04,95.927931354181,5821180,0.0,1.0
2016-03-16,142.62,144.88,142.11,144.79,94.4600461151514,4221939,0.0,1.0
2016-03-15,141.74,143.33,141.54,142.96,93.2661661207407,3707538,0.0,1.0
2016-03-14,142.01,143.19,141.04,142.78,93.1487353016183,4047634,0.0,1.0
2016-03-11,141.73,142.9236,140.51,142.36,92.8747300569995,4421748,0.0,1.0
2016-03-10,141.24,141.47,138.09,140.19,91.4590362931354,4020024,0.0,1.0
2016-03-09,139.31,142.17,139.23,140.41,91.6025628498405,4406304,0.0,1.0
2016-03-08,139.71,140.35,137.42,139.07,90.7283556408185,5537856,0.0,1.0
2016-03-07,137.28,140.51,136.8718,140.15,91.4329405555527,5170228,0.0,1.0
2016-03-04,137.535,139.42,137.02,137.8,89.8998159725662,3968423,0.0,1.0
2016-03-03,137.22,137.9602,136.07,137.8,89.8998159725662,5155978,0.0,1.0
2016-03-02,133.7,137.44,133.22,136.3,88.9212258132132,5217230,0.0,1.0
2016-03-01,132.24,134.64,132.03,134.37,87.6621064748456,3788084,0.0,1.0
2016-02-29,132.0,133.36,130.9,131.03,85.4831123866862,4427472,0.0,1.0
2016-02-26,134.51,134.92,131.95,132.03,86.1355058262549,4385699,0.0,1.0
2016-02-25,133.29,134.51,130.88,134.5,87.7469176219895,4358205,0.0,1.0
2016-02-24,131.55,133.49,129.68,132.8,86.6378487747228,4122421,0.0,1.0
2016-02-23,133.14,133.41,132.01,132.4,86.3768913988953,3439631,0.0,1.0
2016-02-22,133.84,134.31,132.41,133.77,87.2706704111044,4457444,0.0,1.0
2016-02-19,132.36,133.65,130.84,133.08,86.820518937802,5125276,0.0,1.0
2016-02-18,130.0,134.0,129.75,132.45,86.4095110708737,9951438,0.0,1.0
2016-02-17,123.71,126.57,123.25,126.1,82.2668127296125,4820982,0.0,1.0
2016-02-16,121.83,123.09,121.34,122.74,80.0747707726617,4061066,0.0,1.0
2016-02-12,119.26,121.05,118.35,121.04,78.9657019253949,4935670,0.0,1.0
2016-02-11,118.78,119.66,116.901,117.85,76.8845668531708,7307503,0.0,1.0
2016-02-10,125.0,125.29,119.84,120.19,78.4111675017615,6462375,0.0,1.0
2016-02-09,126.12,126.93,123.77,124.07,80.942454047288,5956138,0.0,1.0
2016-02-08,126.0,127.51,124.13,126.98,82.840918956433,7363893,1.3,1.0
2016-02-05,127.22,128.64,125.85,128.57,83.0281957454676,7176765,0.0,1.0
2016-02-04,125.08,128.5,125.0,127.65,82.434076276806,5265650,0.0,1.0
2016-02-03,123.99,125.4499,122.29,124.72,80.5419349255248,6223424,0.0,1.0
2016-02-02,123.67,124.14,122.64,122.94,79.3924429100707,3287218,0.0,1.0
2016-02-01,124.4,125.29,123.71,124.83,80.6129709489517,3574834,0.0,1.0
2016-01-29,123.28,124.79,122.96,124.79,80.5871396677056,8248077,0.0,1.0
2016-01-28,121.26,122.83,121.01,122.22,78.9274798476398,3942537,0.0,1.0
2016-01-27,122.73,123.37,120.65,120.96,78.1137944883858,5025161,0.0,1.0
2016-01-26,122.25,123.61,122.24,122.59,79.1664191991668,4617414,0.0,1.0
2016-01-25,122.1,124.23,121.64,122.08,78.8370703632783,5445560,0.0,1.0
2016-01-22,124.67,124.74,121.77,122.5,79.1082988163629,9238219,0.0,1.0
2016-01-21,121.3,125.1,120.5751,122.91,79.3730694491361,8851531,0.0,1.0
2016-01-20,118.46,123.99,118.0,121.86,78.6949983164244,16157769,0.0,1.0
2016-01-19,130.11,132.1,128.06,128.11,82.7311360111368,9955973,0.0,1.0
2016-01-15,130.01,130.88,128.87,130.03,83.9710375109524,9007945,0.0,1.0
2016-01-14,131.93,133.79,131.22,132.91,85.8308897606759,5709426,0.0,1.0
2016-01-13,133.5,134.2799,131.1,131.17,84.707229026468,4700115,0.0,1.0
2016-01-12,133.65,133.78,131.13,132.9,85.8244319403644,5078360,0.0,1.0
2016-01-11,131.81,133.82,131.76,133.23,86.0375400106452,4974236,0.0,1.0
2016-01-08,133.18,133.816,131.32,131.63,85.0042887607988,4762583,0.0,1.0
2016-01-07,133.7,135.02,132.43,132.86,85.7986006591182,7024500,0.0,1.0
2016-01-06,134.38,135.58,133.62,135.17,87.2903571510839,4310774,0.0,1.0
2016-01-05,136.76,136.89,134.8501,135.85,87.7294889322686,3924785,0.0,1.0
2016-01-04,135.6,135.97,134.24,135.95,87.794067135384,5229231,0.0,1.0
2015-12-31,139.07,139.1,137.57,137.62,88.8725231274112,3462037,0.0,1.0
2015-12-30,139.58,140.44,139.22,139.34,89.983268220996,2989367,0.0,1.0
2015-12-29,138.25,140.06,138.2,139.78,90.2674123147038,3943691,0.0,1.0
2015-12-28,137.74,138.045,136.54,137.61,88.8660653070996,3143412,0.0,1.0
2015-12-24,138.43,138.88,138.11,138.25,89.2793658070382,1495226,0.0,1.0
2015-12-23,138.3,139.305,138.11,138.54,89.4666425960728,5164909,0.0,1.0
2015-12-22,135.88,138.19,135.65,137.93,89.0727155570689,4263538,0.0,1.0
2015-12-21,135.83,135.83,134.02,135.5,87.5034652213647,5616636,0.0,1.0
2015-12-18,136.41,136.96,134.27,134.9,87.1159960026723,10008280,0.0,1.0
2015-12-17,139.35,139.5,136.3075,136.75,88.3106927603072,4089539,0.0,1.0
2015-12-16,139.12,139.65,137.79,139.29,89.9509791194383,4345474,0.0,1.0
2015-12-15,137.4,138.97,137.28,137.79,88.9823060727073,4238546,0.0,1.0
2015-12-14,135.31,136.14,134.02,135.93,87.7811514947609,5141549,0.0,1.0
2015-12-11,135.23,135.44,133.91,134.57,86.9028879323915,5333567,0.0,1.0
2015-12-10,137.03,137.85,135.7201,136.78,88.3300662212418,4221948,0.0,1.0
2015-12-09,137.38,139.84,136.23,136.61,88.2202832759457,4614993,0.0,1.0
2015-12-08,138.28,139.06,137.53,138.05,89.1502094008074,3904755,0.0,1.0
2015-12-07,140.16,140.41,138.81,139.55,90.1188824475384,3279300,0.0,1.0
2015-12-04,138.09,141.02,137.99,140.43,90.6871706349539,4567752,0.0,1.0
2015-12-03,140.1,140.73,138.19,138.92,89.7120397679113,5905763,0.0,1.0
2015-12-02,140.93,141.21,139.5,139.7,90.2157497522115,3725193,0.0,1.0
2015-12-01,139.58,141.4,139.58,141.28,91.2360853614347,4195119,0.0,1.0
2015-11-30,138.61,139.9,138.52,139.42,90.0349307834883,4542014,0.0,1.0
2015-11-27,138.0,138.81,137.21,138.46,89.4149800335805,1415840,0.0,1.0
2015-11-25,138.37,138.43,137.375,138.0,89.1179202992497,3238166,0.0,1.0
2015-11-24,137.65,139.34,137.31,138.6,89.5053895179421,3407603,0.0,1.0
2015-11-23,138.53,138.87,137.12,138.46,89.4149800335805,5137872,0.0,1.0
2015-11-20,137.37,138.915,137.25,138.5,89.4408113148267,5176255,0.0,1.0
2015-11-19,136.21,137.7355,136.01,136.74,88.3042349399957,4753503,0.0,1.0
2015-11-18,134.79,135.91,134.26,135.82,87.710115471334,4148771,0.0,1.0
2015-11-17,134.22,134.82,133.31,133.82,86.418551409026,2814487,0.0,1.0
2015-11-16,131.79,134.09,131.79,133.71,86.3475153855991,4190777,0.0,1.0
2015-11-13,132.95,133.0,131.65,131.75,85.0817826045373,4609621,0.0,1.0
2015-11-12,134.7,134.7,133.01,133.04,85.9148414247259,4700465,0.0,1.0
2015-11-11,136.09,136.2,134.5,135.02,87.1934898464108,3164806,0.0,1.0
2015-11-10,135.36,135.735,134.12,135.47,87.4840917604301,4520387,0.0,1.0
2015-11-09,137.92,138.08,134.88,135.31,87.3807666354455,8074476,0.0,1.0
2015-11-06,138.6,139.55,137.87,138.25,89.2793658070382,4744493,1.3,1.0
2015-11-05,141.61,142.38,139.63,139.89,89.4968862970016,5093471,0.0,1.0
2015-11-04,142.55,142.65,141.3,141.63,90.6100793926966,3516890,0.0,1.0
2015-11-03,140.02,142.8,139.9,141.88,90.7700209294344,4349317,0.0,1.0
2015-11-02,140.5,140.5165,139.57,140.37,89.8039740475381,3822212,0.0,1.0
2015-10-30,140.44,141.33,139.9,140.08,89.6184418649223,3983990,0.0,1.0
2015-10-29,140.36,140.82,139.0201,140.55,89.9191319539894,3710245,0.0,1.0
2015-10-28,137.92,141.23,137.5,140.83,90.0982664751357,8510027,0.0,1.0
2015-10-27,143.51,143.83,137.33,137.86,88.1981610186907,15005072,0.0,1.0
2015-10-26,144.75,145.0,143.21,143.66,91.9088046710075,3489428,0.0,1.0
2015-10-23,144.61,145.49,143.7,144.68,92.5613661408978,5370439,0.0,1.0
2015-10-22,141.74,145.07,141.62,144.09,92.1839041141966,5583076,0.0,1.0
2015-10-21,140.25,142.66,139.3,140.92,90.1558454283613,7134526,0.0,1.0
2015-10-20,142.49,142.88,140.27,140.64,89.976710907215,16025591,0.0,1.0
2015-10-19,149.85,149.97,148.38,149.22,95.4659044480562,7954684,0.0,1.0
2015-10-16,150.45,151.2,149.26,150.39,96.214430839989,3483599,0.0,1.0
2015-10-15,150.91,151.24,148.58,150.09,96.0225009959037,3476219,0.0,1.0
2015-10-14,149.6,150.65,149.02,150.01,95.9713197041476,3352327,0.0,1.0
2015-10-13,150.78,150.78,149.18,149.62,95.7218109068366,3915707,0.0,1.0
2015-10-12,152.4,152.58,150.85,151.14,96.6942554502024,3227636,0.0,1.0
2015-10-09,152.46,153.147,151.27,152.39,97.4939631338914,3531107,0.0,1.0
2015-10-08,149.69,153.019,149.29,152.28,97.4235888577268,4794357,0.0,1.0
2015-10-07,150.04,150.73,148.8565,150.09,96.0225009959037,2989915,0.0,1.0
2015-10-06,149.06,150.15,148.49,148.78,95.1844073433976,3018074,0.0,1.0
2015-10-05,145.82,149.8925,145.82,149.04,95.3507465416049,5131669,0.0,1.0
2015-10-02,141.05,144.59,140.56,144.58,92.4973895262026,3053928,0.0,1.0
2015-10-01,145.31,145.67,141.59,143.59,91.864021040721,3880747,0.0,1.0
2015-09-30,143.69,145.71,143.66,144.97,92.7468983235136,3923866,0.0,1.0
2015-09-29,141.99,142.66,141.1501,142.47,91.1474829561356,4763509,0.0,1.0
2015-09-28,144.42,145.38,142.47,142.52,91.1794712634832,4292421,0.0,1.0
2015-09-25,145.55,146.27,144.53,145.42,93.0347930896416,3474279,0.0,1.0
2015-09-24,142.6,145.07,141.95,144.41,92.3886292812209,3278207,0.0,1.0
2015-09-23,144.21,144.57,142.75,143.66,91.9088046710075,2674225,0.0,1.0
2015-09-22,144.62,145.06,143.7699,144.43,92.40142460416,3564015,0.0,1.0
2015-09-21,145.39,146.98,144.92,146.48,93.7129452054099,3824858,0.0,1.0
2015-09-18,146.05,146.385,143.98,144.51,92.4526058959161,7975845,0.0,1.0
2015-09-17,148.1,149.68,147.3,148.14,94.7749570093489,4002952,0.0,1.0
2015-09-16,147.84,148.89,147.54,148.41,94.9476938690257,2799222,0.0,1.0
2015-09-15,146.6,147.93,145.76,147.53,94.3846996597086,2717060,0.0,1.0
2015-09-14,147.37,147.37,145.41,145.65,93.1819393034404,3226747,0.0,1.0
2015-09-11,145.91,147.5,145.67,147.37,94.2823370761965,3113953,0.0,1.0
2015-09-10,145.85,147.16,144.51,146.2,93.5338106842636,3461658,0.0,1.0
2015-09-09,148.74,149.04,144.85,145.05,92.7980796152697,3407761,0.0,1.0
2015-09-08,145.86,147.34,145.66,147.23,94.1927698156233,3933010,0.0,1.0
2015-09-04,144.57,145.4,143.32,143.7,91.9343953168856,4201068,0.0,1.0
2015-09-03,146.05,148.03,145.77,146.78,93.9048750494952,3603518,0.0,1.0
2015-09-02,144.92,145.08,143.18,145.05,92.7980796152697,4251778,0.0,1.0
2015-09-01,144.84,144.98,141.85,142.68,91.2818338469954,5271696,0.0,1.0
2015-08-31,147.26,148.4,146.26,147.89,94.6150154726111,4093078,0.0,1.0
2015-08-28,147.75,148.2,147.18,147.98,94.6725944258367,4076211,0.0,1.0
2015-08-27,148.63,148.97,145.66,148.54,95.0308634681293,4975966,0.0,1.0
2015-08-26,144.09,146.98,142.14,146.7,93.8536937577392,6197229,0.0,1.0
2015-08-25,146.94,147.11,140.62,140.96,90.1814360742393,7071869,0.0,1.0
2015-08-24,143.47,147.76,142.32,143.47,91.7872491030868,10186817,0.0,1.0
2015-08-21,151.5,153.19,148.7,148.85,95.2291909736842,7360898,0.0,1.0
2015-08-20,152.74,153.91,152.5,152.66,97.6666999935682,4011514,0.0,1.0
2015-08-19,155.15,155.67,153.41,153.94,98.4856006616657,4205904,0.0,1.0
2015-08-18,155.51,156.52,155.25,156.01,99.8099165858547,2018337,0.0,1.0
2015-08-17,155.2,156.69,154.7,156.31,100.00184642994,2249554,0.0,1.0
2015-08-14,155.0,156.21,154.58,155.75,99.6435773876474,3226434,0.0,1.0
2015-08-13,156.06,156.09,154.3171,155.07,99.2085364077206,2533318,0.0,1.0
2015-08-12,154.26,156.52,153.95,156.16,99.9058815078974,3624852,0.0,1.0
2015-08-11,155.96,155.99,154.86,155.51,99.4900335123791,3167111,0.0,1.0
2015-08-10,156.77,157.4652,156.12,156.75,100.283343534599,4613371,0.0,1.0
2015-08-07,155.89,156.25,154.335,155.12,99.2405247150681,3794897,0.0,1.0
2015-08-06,157.13,157.54,156.18,156.32,100.00824409141,3004487,1.3,1.0
2015-08-05,159.1,159.54,157.48,157.9,100.185901167578,3463034,0.0,1.0
2015-08-04,158.4,158.82,156.87,157.6,99.9955543002547,5260575,0.0,1.0
2015-08-03,161.7,161.85,157.9,158.71,100.699837709349,4615511,0.0,1.0
2015-07-31,161.4,162.06,160.63,161.99,102.780963458745,3580226,0.0,1.0
2015-07-30,160.5,161.4,159.75,160.96,102.12743921427,1994660,0.0,1.0
2015-07-29,160.0,161.5,159.39,161.09,102.209922856777,3378396,0.0,1.0
2015-07-28,159.91,160.19,158.5,160.05,101.550053716724,2720890,0.0,1.0
2015-07-27,159.0,160.18,158.6,159.07,100.928253950137,3706240,0.0,1.0
2015-07-24,161.29,161.93,159.41,159.75,101.359706849402,3777631,0.0,1.0
2015-07-23,160.27,162.75,159.83,161.73,102.615996173732,5034246,0.0,1.0
2015-07-22,162.73,163.0695,159.7,160.35,101.740400584047,7180385,0.0,1.0
2015-07-21,164.34,166.35,162.02,163.07,103.466212181107,13747503,0.0,1.0
2015-07-20,172.79,173.78,172.14,173.22,109.906281192196,7335491,0.0,1.0
2015-07-17,170.33,172.52,170.1,172.51,109.455793606199,4356391,0.0,1.0
2015-07-16,169.47,171.09,169.16,171.0,108.497714374007,3529874,0.0,1.0
2015-07-15,168.48,169.27,168.0,168.53,106.930525166383,1998004,0.0,1.0
2015-07-14,169.43,169.54,168.24,168.61,106.981284331002,3025263,0.0,1.0
2015-07-13,167.93,169.89,167.52,169.38,107.469841290464,4228963,0.0,1.0
2015-07-10,165.66,167.4,165.515,166.95,105.928031665149,4538349,0.0,1.0
2015-07-09,165.34,165.51,163.7,163.85,103.961114036147,4199708,0.0,1.0
2015-07-08,164.0,164.94,162.68,163.16,103.523316241304,2776286,0.0,1.0
2015-07-07,164.94,165.35,162.2317,165.0,104.690777027551,3549861,0.0,1.0
2015-07-06,163.83,165.23,163.52,164.73,104.51946484696,3079782,0.0,1.0
2015-07-02,165.05,165.32,164.42,165.09,104.747881087748,2852696,0.0,1.0
2015-07-01,163.97,165.61,163.6,164.49,104.367187353102,3214547,0.0,1.0
2015-06-30,163.99,164.0,162.12,162.66,103.206071462433,3597288,0.0,1.0
2015-06-29,163.92,165.35,162.89,162.97,103.402763225333,3314679,0.0,1.0
