,HUBB_Open,HUBB_High,HUBB_Low,HUBB_Close,HUBB_Adj Close,HUBB_Volume,HUBB_Dividend Amount,HUBB_Split Coefficient
2020-09-24,131.92,134.63,131.09,132.96,123.640758163425,255312,0.0,1.0
2020-09-23,135.93,137.06,131.8375,132.02,122.766643296746,277671,0.0,1.0
2020-09-22,135.07,136.34,134.39,135.76,126.244504574809,403102,0.0,1.0
2020-09-21,136.66,137.32,132.79,134.34,124.924033180464,534250,0.0,1.0
2020-09-18,143.69,143.775,138.58,139.03,129.285308419532,791308,0.0,1.0
2020-09-17,140.95,143.545,140.0,143.14,133.107236187671,530786,0.0,1.0
2020-09-16,143.88,144.66,142.59,143.17,133.13513347065,399178,0.0,1.0
2020-09-15,143.4,145.04,142.71,143.56,133.497798149378,257474,0.0,1.0
2020-09-14,142.31,143.25,141.305,142.92,132.90265611249,212123,0.0,1.0
2020-09-11,141.48,142.14,139.76,140.76,130.894051737994,197225,0.0,1.0
2020-09-10,141.4,142.32,139.24,140.47,130.62437800253,265452,0.0,1.0
2020-09-09,139.73,142.18,139.13,141.36,131.451997397577,249238,0.0,1.0
2020-09-08,143.58,143.58,138.63,138.7,128.978438306762,384984,0.0,1.0
2020-09-04,148.0,148.0,143.91,144.37,134.251024789814,306337,0.0,1.0
2020-09-03,149.43,149.99,145.61,146.4,136.138740938067,391018,0.0,1.0
2020-09-02,146.55,149.09,146.02,149.01,138.56580455725,128769,0.0,1.0
2020-09-01,144.55,146.84,143.99,146.37,136.110843655088,223407,0.0,1.0
2020-08-31,145.62,145.62,143.93,144.92,134.762474977765,188757,0.0,1.0
2020-08-28,147.08,147.2,145.0232,146.02,135.785375353665,106956,0.91,1.0
2020-08-27,148.47,149.015,147.295,147.42,136.238208906536,196331,0.0,1.0
2020-08-26,146.61,147.87,145.98,147.08,135.92399786985,228411,0.0,1.0
2020-08-25,146.53,147.08,144.685,145.86,134.796534738213,249624,0.0,1.0
2020-08-24,144.95,146.08,143.965,145.96,134.888949749003,176076,0.0,1.0
2020-08-21,142.79,144.35,142.79,144.03,133.105340040757,138064,0.0,1.0
2020-08-20,143.62,144.3075,143.02,143.05,132.199672935016,177644,0.0,1.0
2020-08-19,144.74,146.13,144.31,144.94,133.946316638946,135705,0.0,1.0
2020-08-18,146.49,146.79,144.62,144.8,133.81693562384,156460,0.0,1.0
2020-08-17,146.92,147.295,145.96,146.64,135.517371822375,127077,0.0,1.0
2020-08-14,145.43,147.49,145.28,146.3,135.203160785689,182340,0.0,1.0
2020-08-13,146.27,147.345,145.77,146.63,135.508130321296,173724,0.0,1.0
2020-08-12,145.89,147.395,145.2,147.05,135.896273366613,195996,0.0,1.0
2020-08-11,145.85,147.4,144.15,144.54,133.576656595786,259411,0.0,1.0
2020-08-10,142.45,144.7,142.15,144.58,133.613622600102,280524,0.0,1.0
2020-08-07,140.42,142.47,140.07,142.23,131.441869846538,188812,0.0,1.0
2020-08-06,139.33,140.42,138.7,140.37,129.722950645845,287397,0.0,1.0
2020-08-05,138.06,139.66,137.84,139.3,128.734110030393,252843,0.0,1.0
2020-08-04,135.72,137.41,135.46,137.08,126.682496790856,239554,0.0,1.0
2020-08-03,136.03,137.345,135.43,136.59,126.229663237985,277471,0.0,1.0
2020-07-31,133.37,135.465,132.3,134.97,124.732540063188,467736,0.0,1.0
2020-07-30,131.52,134.93,131.2,132.79,122.717892827967,436656,0.0,1.0
2020-07-29,131.93,134.695,130.99,133.94,123.780665452052,272429,0.0,1.0
2020-07-28,132.16,132.69,130.69,130.9,120.971249124037,245400,0.0,1.0
2020-07-27,132.46,133.13,131.7,132.95,122.865756845231,246020,0.0,1.0
2020-07-24,133.81,134.35,132.5,132.59,122.533062806387,148932,0.0,1.0
2020-07-23,131.85,134.41,131.85,133.58,123.447971413208,193837,0.0,1.0
2020-07-22,131.18,133.2099,131.18,132.51,122.459130797755,171908,0.0,1.0
2020-07-21,131.24,132.88,131.17,131.56,121.581188195251,178948,0.0,1.0
2020-07-20,131.17,132.36,129.58,130.34,120.453725063614,165990,0.0,1.0
2020-07-17,132.65,132.85,131.4,131.91,121.904640733016,155198,0.0,1.0
2020-07-16,131.34,132.93,130.73,131.61,121.627395700646,240090,0.0,1.0
2020-07-15,131.75,132.67,130.76,131.92,121.913882234095,326489,0.0,1.0
2020-07-14,123.92,129.88,123.3,129.6,119.769853983768,375502,0.0,1.0
2020-07-13,125.28,126.42,123.81,123.98,114.576130377373,301235,0.0,1.0
2020-07-10,124.85,124.92,122.41,124.65,115.195310949666,240585,0.0,1.0
2020-07-09,125.81,125.81,122.34,124.72,115.260001457219,324470,0.0,1.0
2020-07-08,124.83,126.03,124.07,125.45,115.934631035985,289019,0.0,1.0
2020-07-07,124.4,125.46,123.93,125.0,115.518763487431,411525,0.0,1.0
2020-07-06,126.26,126.48,124.28,125.78,116.239600571592,135224,0.0,1.0
2020-07-02,124.75,126.13,123.57,123.87,114.474473865504,129353,0.0,1.0
2020-07-01,126.23,126.23,122.23,122.96,113.633497267316,225224,0.0,1.0
2020-06-30,122.77,125.53,122.34,125.36,115.851457526274,398135,0.0,1.0
2020-06-29,119.86,122.54,119.43,122.1,112.838728174522,395221,0.0,1.0
2020-06-26,119.68,119.8,117.24,118.79,109.779791317375,1086751,0.0,1.0
2020-06-25,118.66,120.08,117.17,119.95,110.851805442538,528127,0.0,1.0
2020-06-24,124.28,124.59,118.9,118.96,109.936896835718,439628,0.0,1.0
2020-06-23,127.75,128.29,125.06,125.46,115.943872537064,310110,0.0,1.0
2020-06-22,125.48,126.46,122.8,125.81,116.267325074829,232821,0.0,1.0
2020-06-19,127.88,129.18,124.36,126.2,116.62774361691,476867,0.0,1.0
2020-06-18,127.29,129.24,126.11,126.79,117.172992180571,280536,0.0,1.0
2020-06-17,128.29,129.13,126.36,128.72,118.956601888817,372289,0.0,1.0
2020-06-16,129.83,130.45,125.8,127.53,117.856863260416,213982,0.0,1.0
2020-06-15,121.06,126.8,120.48,125.4,115.88842353059,295919,0.0,1.0
2020-06-12,126.74,127.74,120.68,124.76,115.296967461535,272739,0.0,1.0
2020-06-11,126.81,126.99,123.04,123.17,113.827568789975,461981,0.0,1.0
2020-06-10,135.3,135.37,130.76,131.56,121.581188195251,365085,0.0,1.0
2020-06-09,135.36,136.71,134.21,135.67,125.379445138718,270477,0.0,1.0
2020-06-08,138.03,139.88,137.31,137.76,127.310918864227,261239,0.0,1.0
2020-06-05,138.04,139.62,136.91,137.8,127.347884868543,295554,0.0,1.0
2020-06-04,130.06,134.16,129.01,133.57,123.438729912129,378913,0.0,1.0
2020-06-03,130.65,132.35,130.56,131.18,121.230011154249,265308,0.0,1.0
2020-06-02,125.92,128.87,125.66,128.66,118.901152882343,557706,0.0,1.0
2020-06-01,122.25,125.06,121.47,124.99,115.509521986352,322488,0.0,1.0
2020-05-29,123.34,123.34,121.39,122.42,113.13445620905,425357,0.0,1.0
2020-05-28,125.56,125.56,122.63,124.39,114.955031921612,479326,0.91,1.0
2020-05-27,122.89,125.96,122.53,125.34,114.99172945774,532444,0.0,1.0
2020-05-26,121.19,122.93,120.55,120.84,110.863256643317,455613,0.0,1.0
2020-05-22,118.75,118.75,115.92,116.86,107.21185179856,310448,0.0,1.0
2020-05-21,118.32,119.49,117.43,117.79,108.065069513541,482513,0.0,1.0
2020-05-20,119.94,120.92,118.66,118.72,108.918287228522,262794,0.0,1.0
2020-05-19,118.93,120.43,117.75,117.75,108.028371977413,285584,0.0,1.0
2020-05-18,118.62,120.42,117.74,119.26,109.413703966253,235729,0.0,1.0
2020-05-15,111.54,114.93,110.85,113.59,104.211828220079,381501,0.0,1.0
2020-05-14,107.58,112.99,105.34,112.74,103.432005577355,543087,0.0,1.0
2020-05-13,114.11,114.11,108.52,109.8,100.734736671931,337797,0.0,1.0
2020-05-12,121.75,122.03,114.2,114.31,104.872383870387,242971,0.0,1.0
2020-05-11,121.01,122.49,119.93,121.49,111.4595916054,382826,0.0,1.0
2020-05-08,121.84,123.66,121.54,122.47,112.358681240541,258210,0.0,1.0
2020-05-07,121.48,122.7,119.01,119.33,109.477924654477,261402,0.0,1.0
2020-05-06,121.87,121.87,119.13,119.18,109.340308893996,318959,0.0,1.0
2020-05-05,121.96,123.84,121.58,121.58,111.542161061689,269526,0.0,1.0
2020-05-04,120.32,120.35,117.39,120.0,110.092608384624,297943,0.0,1.0
2020-05-01,121.52,122.15,118.92,122.08,112.000880263291,250200,0.0,1.0
2020-04-30,131.33,134.5,122.04,124.43,114.156860510823,323682,0.0,1.0
2020-04-29,126.74,127.59,125.5,126.79,116.322015142388,307669,0.0,1.0
2020-04-28,125.55,126.16,122.77,123.74,113.523828012612,207340,0.0,1.0
2020-04-27,119.86,123.19,119.14,122.6,112.477948232958,260699,0.0,1.0
2020-04-24,120.21,120.89,118.91,119.43,109.569668494797,389520,0.0,1.0
2020-04-23,119.71,121.73,118.41,118.69,108.890764076426,251695,0.0,1.0
2020-04-22,117.85,119.07,116.03,117.96,108.221034042086,235277,0.0,1.0
2020-04-21,114.59,115.85,113.19,114.65,105.184312927477,216031,0.0,1.0
2020-04-20,118.2,119.8,116.35,116.96,107.303595638881,224959,0.0,1.0
2020-04-17,121.62,124.19,119.23,120.47,110.523804434131,368136,0.0,1.0
2020-04-16,119.18,119.81,115.74,117.96,108.221034042086,316584,0.0,1.0
2020-04-15,119.66,121.08,117.33,119.39,109.532970958669,251888,0.0,1.0
2020-04-14,122.74,124.27,120.94,123.59,113.386212252131,239376,0.0,1.0
2020-04-13,123.58,124.56,118.42,119.15,109.3127857419,183061,0.0,1.0
2020-04-09,122.52,126.02,121.69,124.44,114.166034894855,235832,0.0,1.0
2020-04-08,118.68,120.76,115.71,120.06,110.147654688817,280621,0.0,1.0
2020-04-07,118.66,122.7,116.21,116.29,106.688911908733,300279,0.0,1.0
2020-04-06,113.31,116.91,112.12,115.86,106.294413395355,379746,0.0,1.0
2020-04-03,111.29,112.66,107.11,107.8,98.8998598655209,336295,0.0,1.0
2020-04-02,109.85,113.63,107.46,112.59,103.294389816874,408042,0.0,1.0
2020-04-01,109.52,111.63,107.93,110.25,101.147583953374,451208,0.0,1.0
2020-03-31,111.38,115.09,110.54,114.74,105.266882383765,405711,0.0,1.0
2020-03-30,107.22,113.94,105.03,112.97,103.643016410092,438351,0.0,1.0
2020-03-27,108.68,110.85,104.76,106.97,98.1383859908606,331981,0.0,1.0
2020-03-26,108.42,113.81,106.96,113.04,103.707237098316,321943,0.0,1.0
2020-03-25,98.93,111.35,97.05,107.25,98.395268743758,495783,0.0,1.0
2020-03-24,91.0,100.35,90.46,98.62,90.4777753240971,323865,0.0,1.0
2020-03-23,95.43,96.57,85.62,86.71,79.5510839419232,446168,0.0,1.0
2020-03-20,101.41,107.6,96.19,96.58,88.6062009815585,410802,0.0,1.0
2020-03-19,95.46,102.52,91.25,101.38,93.0099053169435,356160,0.0,1.0
2020-03-18,101.34,104.14,94.04,96.67,88.688770437847,417679,0.0,1.0
2020-03-17,110.3,111.81,106.04,108.69,99.7163800443735,490682,0.0,1.0
2020-03-16,107.9,114.56,107.14,108.51,99.5512411317966,387339,0.0,1.0
2020-03-13,113.51,119.5,108.44,119.14,109.303611357868,444655,0.0,1.0
2020-03-12,112.0,114.93,106.92,106.92,98.0925140707003,733437,0.0,1.0
2020-03-11,126.51,126.66,121.24,122.08,112.000880263291,447080,0.0,1.0
2020-03-10,125.84,130.24,121.45,130.22,119.468828865382,348995,0.0,1.0
2020-03-09,122.1,126.94,120.34,122.09,112.010054647323,498545,0.0,1.0
2020-03-06,132.06,136.46,131.57,134.54,123.432162767228,357653,0.0,1.0
2020-03-05,136.85,137.58,134.65,136.58,125.303737109767,405559,0.0,1.0
2020-03-04,135.41,140.63,134.25,140.5,128.900095650331,332583,0.0,1.0
2020-03-03,139.49,140.42,131.68,133.43,122.41380613967,726685,0.0,1.0
2020-03-02,133.9,140.53,132.87,140.09,128.523945905017,621025,0.0,1.0
2020-02-28,128.55,133.54,127.15,133.24,122.239492843061,821920,0.0,1.0
2020-02-27,132.72,137.2,131.63,132.77,121.808296793555,418577,0.91,1.0
2020-02-26,137.1,138.8,134.92,136.31,124.204734709227,305567,0.0,1.0
2020-02-25,141.77,141.77,136.38,136.57,124.441644921423,413252,0.0,1.0
2020-02-24,139.93,142.13,139.71,141.22,128.678692947231,326367,0.0,1.0
2020-02-21,146.26,146.34,144.27,144.52,131.685630255869,822976,0.0,1.0
2020-02-20,146.62,147.65,145.18,146.7,133.672031265818,244174,0.0,1.0
2020-02-19,146.91,147.11,145.51,146.94,133.890717615537,374374,0.0,1.0
2020-02-18,147.32,147.4,144.56,146.06,133.088867666567,419755,0.0,1.0
2020-02-14,149.92,150.07,147.29,147.54,134.437433489834,306444,0.0,1.0
2020-02-13,148.49,150.43,148.19,149.52,136.241595875017,326874,0.0,1.0
2020-02-12,150.28,150.73,148.24,149.13,135.886230556724,329487,0.0,1.0
2020-02-11,147.9,151.03,147.69,149.54,136.259819737494,343095,0.0,1.0
2020-02-10,144.96,147.32,144.96,147.31,134.227859071354,371201,0.0,1.0
2020-02-07,146.89,146.89,144.53,145.42,132.505704067315,241529,0.0,1.0
2020-02-06,149.49,149.49,147.1,147.34,134.255194865069,321291,0.0,1.0
2020-02-05,145.6,149.13,145.6,148.39,135.21194764509,402819,0.0,1.0
2020-02-04,150.15,155.0,141.9,143.66,130.902004169375,674944,0.0,1.0
2020-02-03,144.16,148.35,143.82,145.6,132.669718829605,413970,0.0,1.0
2020-01-31,147.23,147.23,143.0,143.23,130.510191126128,345503,0.0,1.0
2020-01-30,146.24,148.245,144.75,148.01,134.865694258034,259741,0.0,1.0
2020-01-29,147.45,147.79,146.56,147.24,134.164075552686,181071,0.0,1.0
2020-01-28,146.08,147.31,145.12,146.57,133.55357615972,228804,0.0,1.0
2020-01-27,144.24,146.32,143.63,145.56,132.633271104652,321198,0.0,1.0
2020-01-24,149.12,149.84,146.39,146.94,133.890717615537,201921,0.0,1.0
2020-01-23,148.59,149.32,146.63,148.7,135.494417513477,298053,0.0,1.0
2020-01-22,149.49,149.88,148.52,149.04,135.804223175579,248839,0.0,1.0
2020-01-21,148.43,149.01,147.04,148.45,135.26661923252,314503,0.0,1.0
2020-01-17,148.77,149.6,148.23,149.16,135.913566350439,191325,0.0,1.0
2020-01-16,147.25,148.41,146.88,148.37,135.193723782613,283207,0.0,1.0
2020-01-15,144.77,147.01,144.77,146.26,133.271106291332,245887,0.0,1.0
2020-01-14,145.88,145.95,144.22,144.81,131.949876261779,242967,0.0,1.0
2020-01-13,145.04,146.19,144.23,146.02,133.052419941613,240334,0.0,1.0
2020-01-10,145.73,146.31,144.1,144.3,131.485167768626,271162,0.0,1.0
2020-01-09,147.48,147.88,145.32,145.53,132.605935310937,294011,0.0,1.0
2020-01-08,147.31,149.14,146.37,148.21,135.0479328828,256140,0.0,1.0
2020-01-07,147.16,148.33,146.13,147.62,134.510328939741,202393,0.0,1.0
2020-01-06,147.6,148.09,146.67,147.84,134.710791426983,176972,0.0,1.0
2020-01-03,146.73,148.77,146.31,148.53,135.339514682426,156168,0.0,1.0
2020-01-02,149.12,149.26,146.78,148.5,135.312178888711,240903,0.0,1.0
2019-12-31,147.89,148.62,147.75,147.82,134.692567564507,181305,0.0,1.0
2019-12-30,148.68,148.99,147.63,148.04,134.893030051749,100846,0.0,1.0
2019-12-27,148.81,148.85,147.87,148.33,135.15727605766,102182,0.0,1.0
2019-12-26,147.97,148.18,147.25,148.08,134.929477776703,135253,0.0,1.0
2019-12-24,148.6,148.6,147.51,147.77,134.647007908315,59305,0.0,1.0
2019-12-23,148.85,148.95,147.34,148.78,135.567312963383,171030,0.0,1.0
2019-12-20,147.81,148.74,146.81,148.62,135.421522063571,627716,0.0,1.0
2019-12-19,147.78,148.11,146.95,147.24,134.164075552686,135735,0.0,1.0
2019-12-18,148.0,148.39,145.96,148.2,135.038820951562,219701,0.0,1.0
2019-12-17,147.71,148.23,146.81,147.56,134.455657352311,187002,0.0,1.0
2019-12-16,147.3,147.97,146.83,147.38,134.291642590022,207189,0.0,1.0
2019-12-13,147.21,148.05,145.44,146.45,133.44423298486,170855,0.0,1.0
2019-12-12,146.54,147.87,146.31,147.66,134.546776664694,264136,0.0,1.0
2019-12-11,147.0,147.97,146.23,146.46,133.453344916098,302964,0.0,1.0
2019-12-10,147.22,147.59,146.23,146.54,133.526240366005,149053,0.0,1.0
2019-12-09,146.81,147.57,146.56,147.32,134.236971002592,193936,0.0,1.0
2019-12-06,148.32,148.5,146.97,147.04,133.98183692792,208882,0.0,1.0
2019-12-05,146.36,146.95,145.62,146.74,133.708478990771,184333,0.0,1.0
2019-12-04,146.69,147.8,145.36,145.66,132.724390417035,268171,0.0,1.0
2019-12-03,144.89,145.77,143.38,145.52,132.596823379698,201128,0.0,1.0
2019-12-02,147.5,147.99,146.29,146.79,133.754038646962,293501,0.0,1.0
2019-11-29,147.94,148.21,146.64,147.02,133.963613065443,89452,0.0,1.0
2019-11-27,148.25,148.57,147.17,148.31,135.139052195183,220589,0.91,1.0
2019-11-26,148.19,149.01,147.06,148.84,134.794910392247,223798,0.0,1.0
2019-11-25,146.33,148.22,145.52,148.04,134.070401333433,219388,0.0,1.0
2019-11-22,146.05,146.57,144.95,145.71,131.960268699639,193970,0.0,1.0
2019-11-21,147.0,147.0,144.77,145.3,131.588957806997,241125,0.0,1.0
2019-11-20,147.82,148.27,145.43,146.15,132.358748681987,253835,0.0,1.0
2019-11-19,148.44,148.88,147.39,148.27,134.278697687842,165370,0.0,1.0
2019-11-18,148.03,148.69,146.84,147.75,133.807766799614,149683,0.0,1.0
2019-11-15,148.45,149.31,147.76,148.71,134.67717767019,177473,0.0,1.0
2019-11-14,145.84,147.77,145.84,147.57,133.644752261381,243525,0.0,1.0
2019-11-13,145.08,146.73,145.08,146.33,132.52176322022,227374,0.0,1.0
2019-11-12,145.92,146.5,144.74,146.13,132.340635955516,231373,0.0,1.0
2019-11-11,144.48,145.43,144.25,145.04,131.353492362883,164947,0.0,1.0
2019-11-08,143.81,145.64,143.1,145.5,131.770085071701,208558,0.0,1.0
2019-11-07,145.08,145.61,143.43,144.04,130.447856039366,277529,0.0,1.0
2019-11-06,144.77,144.77,142.93,144.01,130.420686949661,279646,0.0,1.0
2019-11-05,146.28,146.38,144.84,145.14,131.444055995235,169353,0.0,1.0
2019-11-04,145.25,146.81,144.69,145.71,131.960268699639,212509,0.0,1.0
2019-11-01,142.81,143.82,141.64,143.8,130.230503321722,267167,0.0,1.0
2019-10-31,143.51,143.51,140.69,141.7,128.328667042337,241177,0.0,1.0
2019-10-30,142.1,144.36,140.6,143.63,130.076545146724,360199,0.0,1.0
2019-10-29,139.3,144.06,138.15,142.0,128.600357939392,462450,0.0,1.0
2019-10-28,140.0,141.58,139.98,140.2,126.970212557061,404969,0.0,1.0
2019-10-25,139.12,139.42,138.57,138.77,125.675152614432,233580,0.0,1.0
2019-10-24,139.23,139.7,138.04,138.76,125.666096251197,245683,0.0,1.0
2019-10-23,137.96,139.21,137.05,139.15,126.019294417369,201858,0.0,1.0
2019-10-22,135.86,138.0,135.17,137.0,124.072176321808,196637,0.0,1.0
2019-10-21,136.07,136.29,134.93,135.9,123.075976365939,154162,0.0,1.0
2019-10-18,134.07,135.4,133.32,135.11,122.360523670361,247075,0.0,1.0
2019-10-17,132.86,134.7,132.49,134.24,121.572620068901,262053,0.0,1.0
2019-10-16,133.34,134.33,131.31,131.35,118.955331093937,440960,0.0,1.0
2019-10-15,133.43,135.24,133.01,134.44,121.753747333604,276369,0.0,1.0
2019-10-14,131.54,133.37,130.69,133.13,120.567363749797,162712,0.0,1.0
2019-10-11,133.77,135.07,132.04,132.15,119.679840152751,267837,0.0,1.0
2019-10-10,129.78,131.99,129.74,131.5,119.091176542465,253546,0.0,1.0
2019-10-09,130.16,131.3,129.11,129.71,117.47008752337,239847,0.0,1.0
2019-10-08,128.46,130.37,127.51,128.92,116.754634827791,410738,0.0,1.0
2019-10-07,130.35,130.87,128.81,129.2,117.008212998376,276940,0.0,1.0
2019-10-04,128.5,130.99,128.27,130.8,118.457231116003,291216,0.0,1.0
2019-10-03,125.03,128.17,124.05,127.93,115.85805486751,280096,0.0,1.0
2019-10-02,128.04,128.04,123.82,125.97,114.083007673417,404151,0.0,1.0
2019-10-01,132.36,133.18,129.28,130.06,117.787060236601,294877,0.0,1.0
2019-09-30,132.3,133.53,129.98,131.4,119.000612910113,349202,0.0,1.0
2019-09-27,134.11,134.2,131.78,132.14,119.670783789516,256922,0.0,1.0
2019-09-26,133.63,134.12,132.76,133.07,120.513025570386,199559,0.0,1.0
2019-09-25,132.17,134.56,132.06,133.61,121.002069185085,242379,0.0,1.0
2019-09-24,133.17,133.54,131.43,132.58,120.069263771863,286963,0.0,1.0
2019-09-23,130.35,133.3,130.35,132.68,120.159827404215,256549,0.0,1.0
2019-09-20,131.93,133.06,131.1,131.2,118.81948564541,568213,0.0,1.0
2019-09-19,133.85,134.82,131.14,131.41,119.009669273348,171744,0.0,1.0
2019-09-18,133.11,134.27,131.5,133.37,120.784716467441,243297,0.0,1.0
2019-09-17,132.74,134.32,130.45,133.97,121.328098261551,595721,0.0,1.0
2019-09-16,136.47,137.04,132.59,133.52,120.920561915969,367815,0.0,1.0
2019-09-13,137.03,137.97,135.38,137.88,124.869136286502,205413,0.0,1.0
2019-09-12,137.25,137.7,135.42,135.81,122.994469096822,259046,0.0,1.0
2019-09-11,136.0,136.89,135.02,136.81,123.900105420339,293447,0.0,1.0
2019-09-10,134.7,135.51,133.15,135.51,122.722778199767,283013,0.0,1.0
2019-09-09,134.44,134.92,132.76,134.66,121.952987324778,402230,0.0,1.0
2019-09-06,132.5,134.86,132.19,134.08,121.427718257138,287341,0.0,1.0
2019-09-05,131.45,133.81,131.29,132.31,119.824741964514,199180,0.0,1.0
2019-09-04,129.24,130.99,129.02,129.68,117.442918433664,257054,0.0,1.0
2019-09-03,129.45,130.12,126.77,127.65,115.604476696925,254253,0.0,1.0
2019-08-30,129.95,131.2,129.72,131.14,118.765147465999,197769,0.0,1.0
2019-08-29,127.49,129.58,127.17,129.32,117.116889357198,209204,0.84,1.0
2019-08-28,123.32,127.09,122.72,126.95,114.228557958638,228581,0.0,1.0
2019-08-27,125.09,125.12,122.73,123.79,111.385216145725,194212,0.0,1.0
2019-08-26,124.96,124.96,122.92,123.87,111.457199482761,155915,0.0,1.0
2019-08-23,127.52,128.1,123.29,123.73,111.331228642948,232546,0.0,1.0
2019-08-22,128.92,129.54,127.48,128.13,115.290312179915,103231,0.0,1.0
2019-08-21,129.99,129.99,128.17,128.6,115.713214285001,133166,0.0,1.0
2019-08-20,127.65,128.43,126.55,127.71,114.912399660478,188613,0.0,1.0
2019-08-19,128.17,128.7,127.3,127.81,115.002378831772,160062,0.0,1.0
2019-08-16,124.17,126.74,123.9,126.08,113.445739168374,151362,0.0,1.0
2019-08-15,122.99,123.99,122.28,123.09,110.755361946662,210216,0.0,1.0
2019-08-14,125.09,125.73,122.77,122.97,110.647386941108,185915,0.0,1.0
2019-08-13,125.35,130.18,124.81,127.26,114.507493389651,278340,0.0,1.0
2019-08-12,126.37,127.18,125.2,125.71,113.112816234583,198094,0.0,1.0
2019-08-09,128.26,128.58,126.1,126.62,113.931626693365,211749,0.0,1.0
2019-08-08,127.21,129.41,127.21,129.1,116.163110141474,360585,0.0,1.0
2019-08-07,125.18,126.81,123.52,126.59,113.904632941977,288170,0.0,1.0
2019-08-06,124.16,126.36,123.99,126.08,113.445739168374,285291,0.0,1.0
2019-08-05,124.95,125.31,122.51,123.69,111.29523697443,314772,0.0,1.0
2019-08-02,126.61,128.42,125.54,127.92,115.101355920197,353835,0.0,1.0
2019-08-01,129.87,132.21,126.98,127.68,114.885405909089,500172,0.0,1.0
2019-07-31,131.15,132.38,128.75,129.88,116.864947677573,495701,0.0,1.0
2019-07-30,128.94,133.88,126.69,131.62,118.430585258101,692478,0.0,1.0
2019-07-29,125.85,125.85,124.39,125.37,112.806887052181,299369,0.0,1.0
2019-07-26,126.64,126.93,125.76,125.97,113.34676207995,298779,0.0,1.0
2019-07-25,127.7,127.99,126.18,126.59,113.904632941977,209276,0.0,1.0
2019-07-24,125.53,127.76,124.24,127.54,114.759435069277,318908,0.0,1.0
2019-07-23,125.32,126.47,124.22,126.46,113.787660019294,232080,0.0,1.0
2019-07-22,125.54,126.13,123.8,124.38,111.916093256364,207515,0.0,1.0
2019-07-19,125.73,126.91,124.81,125.48,112.905864140606,178399,0.0,1.0
2019-07-18,125.76,126.01,124.1,124.82,112.31200161006,160853,0.0,1.0
2019-07-17,128.15,128.25,125.22,125.28,112.725905798016,134028,0.0,1.0
2019-07-16,127.15,128.61,127.06,128.38,115.515260108152,265620,0.0,1.0
2019-07-15,128.23,128.74,126.74,127.25,114.498495472522,223668,0.0,1.0
2019-07-12,126.08,128.55,126.08,128.0,115.173339257232,189637,0.0,1.0
2019-07-11,126.17,126.7,124.65,125.23,112.680916212369,233032,0.0,1.0
2019-07-10,128.28,128.82,126.19,126.38,113.715676682258,265580,0.0,1.0
2019-07-09,128.95,129.02,126.89,127.7,114.903401743348,204928,0.0,1.0
2019-07-08,128.29,129.5,128.29,128.86,115.947160130367,224449,0.0,1.0
2019-07-05,129.58,129.59,127.66,129.14,116.199101809992,203522,0.0,1.0
2019-07-03,130.03,130.99,129.63,130.62,117.530793545154,170671,0.0,1.0
2019-07-02,130.46,131.36,128.89,129.77,116.765970589149,325400,0.0,1.0
2019-07-01,132.14,132.57,129.94,131.13,117.989687318757,348846,0.0,1.0
2019-06-28,128.33,130.4,128.15,130.4,117.332839368305,677073,0.0,1.0
2019-06-27,128.02,128.97,127.74,128.44,115.569247610929,253979,0.0,1.0
2019-06-26,127.01,128.51,125.89,127.47,114.69644964937,276119,0.0,1.0
2019-06-25,126.11,126.92,125.31,126.3,113.643693345222,249428,0.0,1.0
2019-06-24,125.93,126.37,125.11,125.5,112.923859974865,106727,0.0,1.0
2019-06-21,125.99,126.89,125.61,125.66,113.067826648936,276158,0.0,1.0
2019-06-20,125.82,126.6,123.36,126.4,113.733672516517,236494,0.0,1.0
2019-06-19,124.28,124.55,122.21,123.7,111.30423489156,203052,0.0,1.0
2019-06-18,121.54,124.68,120.99,123.8,111.394214062854,222013,0.0,1.0
2019-06-17,122.36,122.8,120.43,120.98,108.856801432344,195547,0.0,1.0
2019-06-14,123.05,123.29,121.48,122.71,110.413441095742,235899,0.0,1.0
2019-06-13,123.2,123.43,122.05,123.34,110.980309874899,339983,0.0,1.0
2019-06-12,123.83,123.83,122.25,122.56,110.2784723388,278331,0.0,1.0
2019-06-11,125.98,126.62,123.18,123.89,111.47519531702,295132,0.0,1.0
2019-06-10,124.94,125.9,124.29,124.68,112.186030770248,311653,0.0,1.0
2019-06-07,124.79,125.25,123.38,123.96,111.538180736926,341034,0.0,1.0
2019-06-06,122.65,124.11,122.15,123.72,111.322230725819,272221,0.0,1.0
2019-06-05,122.2,123.03,118.47,122.98,110.656384858238,338096,0.0,1.0
2019-06-04,118.17,122.12,117.65,121.87,109.657616056866,422522,0.0,1.0
2019-06-03,114.43,116.91,114.43,116.6,104.915713729635,302571,0.0,1.0
2019-05-31,115.66,116.14,113.59,114.54,103.062142800964,547509,0.0,1.0
2019-05-30,116.45,118.08,116.08,117.11,105.374607503238,250990,0.84,1.0
2019-05-29,116.91,117.5,116.21,117.31,104.802841934759,340159,0.0,1.0
2019-05-28,118.77,119.79,117.41,117.41,104.892180304834,202318,0.0,1.0
2019-05-24,118.48,118.48,116.97,118.0,105.419276688276,189548,0.0,1.0
2019-05-23,117.01,117.78,114.14,117.16,104.668834379647,395171,0.0,1.0
