,ALGT_Open,ALGT_High,ALGT_Low,ALGT_Close,ALGT_Adj Close,ALGT_Volume,ALGT_Dividend Amount,ALGT_Split Coefficient
2009-10-15,38.31,39.4,37.54,38.75,31.4930978906411,223000,0.0,1.0
2009-10-14,40.1,40.1,38.31,38.65,31.4118253799556,366200,0.0,1.0
2009-10-13,39.94,40.52,39.46,39.64,32.2164232357423,149300,0.0,1.0
2009-10-12,39.62,40.78,39.39,40.1,32.5902767848957,181000,0.0,1.0
2009-10-09,38.79,40.2,38.03,39.53,32.1270234739882,332900,0.0,1.0
2009-10-08,37.45,39.51,37.45,38.6,31.3711891246128,327900,0.0,1.0
2009-10-07,36.56,38.08,36.52,37.38,30.3796644942494,359500,0.0,1.0
2009-10-06,36.56,37.19,35.91,36.56,29.7132299066281,531100,0.0,1.0
2009-10-05,35.76,37.25,34.88,35.7,29.0142863147326,643800,0.0,1.0
2009-10-02,36.59,36.98,35.4209,35.53,28.8761230465672,773700,0.0,1.0
2009-10-01,37.83,38.39,36.6,36.7,29.8270114215879,328500,0.0,1.0
2009-09-30,38.33,38.555,37.5,38.09,30.9566993201167,243900,0.0,1.0
2009-09-29,38.23,38.8,37.88,37.98,30.8672995583626,236400,0.0,1.0
2009-09-28,39.33,39.74,38.04,38.09,30.9566993201167,293100,0.0,1.0
2009-09-25,39.59,40.25,38.71,38.91,31.623133907738,280900,0.0,1.0
2009-09-24,40.23,40.5,39.28,39.47,32.0782599675769,354600,0.0,1.0
2009-09-23,41.28,41.37,39.51,40.22,32.6878037977184,556600,0.0,1.0
2009-09-22,43.64,43.71,41.26,41.35,33.6061831684648,352900,0.0,1.0
2009-09-21,42.5,43.4,42.2,43.26,35.1584881225583,162900,0.0,1.0
2009-09-18,43.42,43.53,42.07,42.67,34.6789803095137,350800,0.0,1.0
2009-09-17,44.22,44.29,43.19,43.29,35.182869875764,240700,0.0,1.0
2009-09-16,42.73,44.25,42.39,44.18,35.9061952208652,343300,0.0,1.0
2009-09-15,41.19,42.83,40.57,42.73,34.727743815925,213600,0.0,1.0
2009-09-14,42.01,42.73,41.38,41.38,33.6305649216705,232600,0.0,1.0
2009-09-11,41.94,42.85,41.29,42.38,34.4432900285257,388200,0.0,1.0
2009-09-10,39.39,42.08,39.39,42.0,34.1344544879207,473500,0.0,1.0
2009-09-09,39.22,40.06,39.19,39.54,32.1351507250568,149800,0.0,1.0
2009-09-08,38.88,39.73,38.71,39.35,31.9807329547543,163300,0.0,1.0
2009-09-04,36.67,38.68,36.552,38.68,31.4362071331613,233500,0.0,1.0
2009-09-03,37.36,37.43,35.75,36.84,29.9407929365476,450900,0.0,1.0
2009-09-02,37.53,37.53,36.33,36.92,30.005810945096,420500,0.0,1.0
2009-09-01,39.0,39.925,37.66,37.8,30.7210090391286,426200,0.0,1.0
2009-08-31,39.11,39.62,38.68,39.19,31.8506969376574,257100,0.0,1.0
2009-08-28,39.57,39.71,38.76,39.59,32.1757869803995,175700,0.0,1.0
2009-08-27,39.53,39.53,38.25,39.18,31.8425696865889,192600,0.0,1.0
2009-08-26,39.89,40.07,39.18,39.72,32.2814412442907,134900,0.0,1.0
2009-08-25,39.5,40.78,39.22,39.72,32.2814412442907,250100,0.0,1.0
2009-08-24,40.31,41.15,39.18,39.5,32.1026417207826,394100,0.0,1.0
2009-08-21,39.83,41.0,39.47,40.97,33.2973476278598,383100,0.0,1.0
2009-08-20,37.7,39.74,37.62,39.59,32.1757869803995,552300,0.0,1.0
2009-08-19,37.11,38.4,36.61,37.65,30.5991002731003,241200,0.0,1.0
2009-08-18,38.08,38.08,37.4,37.56,30.5259550134834,355600,0.0,1.0
2009-08-17,38.33,38.58,37.94,38.22,31.0623535840078,211400,0.0,1.0
2009-08-14,39.79,39.79,38.27,38.83,31.5581158991895,336400,0.0,1.0
2009-08-13,39.61,39.99,39.1401,39.72,32.2814412442907,239900,0.0,1.0
2009-08-12,40.13,40.89,39.4,39.69,32.2570594910851,245800,0.0,1.0
2009-08-11,39.99,41.12,39.33,39.9,32.4277317635247,563000,0.0,1.0
2009-08-10,41.74,41.74,39.5,39.87,32.403350010319,567800,0.0,1.0
2009-08-07,42.12,43.15,40.579,42.29,34.3701447689087,162700,0.0,1.0
2009-08-06,41.3,42.32,40.45,41.5,33.7280919344931,194400,0.0,1.0
2009-08-05,42.07,43.0,39.9,41.18,33.4680199002994,536500,0.0,1.0
2009-08-04,42.51,43.36,42.09,42.18,34.2807450071547,276300,0.0,1.0
2009-08-03,43.19,43.49,42.08,42.38,34.4432900285257,324100,0.0,1.0
2009-07-31,43.74,44.29,42.97,43.31,35.1991243779011,190400,0.0,1.0
2009-07-30,45.29,45.5,43.28,44.02,35.7761592037683,240200,0.0,1.0
2009-07-29,43.02,44.62,42.46,44.42,36.1012492465104,200700,0.0,1.0
2009-07-28,42.52,43.52,42.15,43.43,35.2966513907237,284900,0.0,1.0
2009-07-27,43.53,44.29,42.33,42.89,34.8577798330219,270900,0.0,1.0
2009-07-24,41.79,43.95,41.19,43.8,35.5973596802602,484500,0.0,1.0
2009-07-23,41.51,42.45,40.3101,42.1,34.2157269986062,599700,0.0,1.0
2009-07-22,42.48,43.54,41.14,41.51,33.7362191855616,1316900,0.0,1.0
2009-07-21,46.23,46.32,44.51,45.8,37.2228098939707,862700,0.0,1.0
2009-07-20,46.27,47.45,45.64,47.04,38.2305890264712,436300,0.0,1.0
2009-07-17,46.66,46.96,45.0,45.77,37.198428140765,198300,0.0,1.0
2009-07-16,45.0,47.0,44.53,46.81,38.0436622518945,764500,0.0,1.0
2009-07-15,43.43,45.07,42.76,45.07,36.6295205659663,531400,0.0,1.0
2009-07-14,42.35,43.28,41.81,43.2,35.109724616147,405900,0.0,1.0
2009-07-13,41.05,42.27,40.08,42.24,34.329508513566,396500,0.0,1.0
2009-07-10,40.36,40.84,39.512,40.75,33.1185481043516,341300,0.0,1.0
2009-07-09,39.33,40.69,39.01,40.36,32.8015853126781,298200,0.0,1.0
2009-07-08,39.93,40.33,39.0,39.24,31.8913331930002,251800,0.0,1.0
2009-07-07,39.4,39.75,38.66,39.59,32.1757869803995,414100,0.0,1.0
2009-07-06,38.79,39.6285,37.21,39.27,31.9157149462059,322800,0.0,1.0
2009-07-02,38.66,39.32,38.01,38.8,31.5337341459839,408100,0.0,1.0
2009-07-01,40.46,40.47,38.55,39.06,31.7450426737663,493200,0.0,1.0
2009-06-30,38.74,39.99,38.02,39.64,32.2164232357423,824500,0.0,1.0
2009-06-29,35.71,39.35,35.14,38.84,31.5662431502581,609200,0.0,1.0
2009-06-26,34.09,35.98,33.66,35.87,29.152449582898,856200,0.0,1.0
2009-06-25,33.96,35.25,33.27,34.15,27.754562399107,263400,0.0,1.0
2009-06-24,33.77,34.51,33.22,33.91,27.5595083734617,277500,0.0,1.0
2009-06-23,34.29,34.29,33.2,33.76,27.4375996074334,374100,0.0,1.0
2009-06-22,35.79,36.0,34.01,34.05,27.6732898884214,277400,0.0,1.0
2009-06-19,36.0,36.25,35.09,35.82,29.1118133275552,280500,0.0,1.0
2009-06-18,36.2,36.53,35.51,35.85,29.1361950807609,167400,0.0,1.0
2009-06-17,35.12,36.99,34.5,36.42,29.5994483916684,803000,0.0,1.0
2009-06-16,37.8,38.87,34.86,34.93,28.3884879824541,812100,0.0,1.0
2009-06-15,39.38,39.65,37.71,37.8,30.7210090391286,358400,0.0,1.0
2009-06-12,40.79,40.95,39.92,40.11,32.5984040359643,238300,0.0,1.0
2009-06-11,40.01,41.06,39.49,40.85,33.1998206150372,767400,0.0,1.0
2009-06-10,41.45,41.45,39.14,40.13,32.6146585381014,412600,0.0,1.0
2009-06-09,41.18,41.4,39.7,41.11,33.4111291428195,581300,0.0,1.0
2009-06-08,41.48,41.93,40.1,40.18,32.6552947934441,513300,0.0,1.0
2009-06-05,41.91,42.63,41.66,42.1,34.2157269986062,447100,0.0,1.0
2009-06-04,43.88,44.18,41.09,41.89,34.0450547261666,462800,0.0,1.0
2009-06-03,44.37,44.37,42.1,43.81,35.6054869313287,291200,0.0,1.0
2009-06-02,42.52,45.51,42.38,44.37,36.0606129911677,517800,0.0,1.0
2009-06-01,40.8,42.32,39.75,42.23,34.3213812624974,447800,0.0,1.0
2009-05-29,38.96,40.34,38.56,40.34,32.785330810541,322100,0.0,1.0
2009-05-28,40.0,40.0,38.34,39.0,31.6962791673549,380400,0.0,1.0
2009-05-27,41.31,41.68,39.75,40.02,32.5252587763473,547400,0.0,1.0
2009-05-26,38.59,41.35,38.5,41.33,33.5899286663277,464200,0.0,1.0
2009-05-22,40.49,40.75,39.22,39.63,32.2082959846738,490200,0.0,1.0
2009-05-21,40.0,40.53,37.67,38.85,31.5743704013267,766300,0.0,1.0
2009-05-20,41.29,41.77,40.01,40.72,33.094166351146,701400,0.0,1.0
2009-05-19,43.06,43.91,40.1901,40.73,33.1022936022145,702900,0.0,1.0
2009-05-18,42.87,44.0,42.23,43.74,35.5485961738488,606300,0.0,1.0
2009-05-15,43.19,43.75,42.19,42.3,34.3782720199773,523000,0.0,1.0
2009-05-14,42.75,44.2,41.79,43.59,35.4266874078206,586800,0.0,1.0
2009-05-13,43.44,44.45,41.05,41.94,34.0856909815094,759900,0.0,1.0
2009-05-12,44.58,44.6,41.7101,42.8,34.7846345734049,402200,0.0,1.0
2009-05-11,42.98,44.44,41.72,43.2,35.109724616147,540200,0.0,1.0
2009-05-08,43.98,44.62,42.56,43.91,35.6867594420142,785200,0.0,1.0
2009-05-07,48.12,48.82,43.05,43.88,35.6623776888086,1851600,0.0,1.0
2009-05-06,50.5,50.74,47.6,47.81,38.8563873587497,2947500,0.0,1.0
2009-05-05,53.04,53.04,51.0,51.62,41.9528700158683,1064000,0.0,1.0
2009-05-04,51.0,56.19,50.27,55.46,45.0737344261924,814200,0.0,1.0
2009-05-01,51.75,53.49,50.39,51.06,41.4977439560293,417000,0.0,1.0
2009-04-30,51.76,52.93,51.41,52.04,42.2942145607475,513700,0.0,1.0
2009-04-29,49.91,53.09,49.91,52.66,42.7981041269977,354500,0.0,1.0
2009-04-28,49.64,51.84,48.1501,50.01,40.6443825938313,457800,0.0,1.0
2009-04-27,48.02,50.28,46.03,49.89,40.5468555810087,773900,0.0,1.0
2009-04-24,53.22,53.49,47.31,49.06,39.8722937423188,1340200,0.0,1.0
2009-04-23,56.53,56.53,52.35,52.97,43.0500489101229,842600,0.0,1.0
2009-04-22,56.0,56.48,54.21,55.23,44.8868076516157,702900,0.0,1.0
2009-04-21,54.64,57.52,53.2,56.57,45.9758592948018,840700,0.0,1.0
2009-04-20,53.61,55.0,51.05,54.7,44.4560633449824,755900,0.0,1.0
2009-04-17,55.0,55.72,52.18,52.72,42.846867633409,525700,0.0,1.0
2009-04-16,53.79,55.55,50.76,54.95,44.6592446216963,543100,0.0,1.0
2009-04-15,54.0,55.0,51.5,52.46,42.6355591056267,824200,0.0,1.0
2009-04-14,52.93,53.5,52.01,53.16,43.2044666804253,762700,0.0,1.0
2009-04-13,49.4,55.305,48.1,54.27,44.1065915490347,1392000,0.0,1.0
2009-04-09,48.49,51.02,47.8,48.99,39.8154029848389,1369900,0.0,1.0
2009-04-08,48.6,49.14,46.38,47.42,38.5394245670762,536900,0.0,1.0
2009-04-07,46.66,49.13,46.51,48.48,39.4009131803428,446200,0.0,1.0
2009-04-06,46.39,47.735,45.87,47.15,38.3199887882253,270500,0.0,1.0
2009-04-03,49.1,49.1199,44.93,45.42,36.9139743533657,721200,0.0,1.0
2009-04-02,45.19,49.42,43.87,49.1,39.904802746593,775000,0.0,1.0
2009-04-01,42.11,45.28,40.53,44.4,36.0849947443733,851000,0.0,1.0
2009-03-31,44.62,46.208,44.35,45.46,36.9464833576399,756000,0.0,1.0
2009-03-30,42.3,44.38,41.86,44.0,35.7599047016312,326900,0.0,1.0
2009-03-27,43.64,44.25,42.97,43.5,35.3535421482036,388900,0.0,1.0
2009-03-26,42.6,44.16,42.49,43.65,35.4754509142319,382200,0.0,1.0
2009-03-25,41.76,42.99,40.51,42.46,34.5083080370741,336400,0.0,1.0
2009-03-24,40.52,41.83,39.97,41.22,33.5005289045736,294700,0.0,1.0
2009-03-23,39.12,41.1,38.37,40.91,33.2485841214485,380400,0.0,1.0
2009-03-20,38.02,38.71,37.22,38.11,30.9729538222538,389800,0.0,1.0
2009-03-19,41.18,41.18,37.81,38.02,30.8998085626368,420000,0.0,1.0
2009-03-18,39.21,42.37,38.93,40.75,33.1185481043516,363700,0.0,1.0
2009-03-17,37.86,39.61,36.07,39.59,32.1757869803995,408600,0.0,1.0
2009-03-16,40.35,41.53,37.51,37.77,30.696627285923,428600,0.0,1.0
2009-03-13,41.09,41.66,39.58,39.77,32.3220774996335,538000,0.0,1.0
2009-03-12,38.63,41.46,38.14,41.08,33.3867473896139,355700,0.0,1.0
2009-03-11,40.25,40.61,38.34,38.92,31.6312611588065,648200,0.0,1.0
2009-03-10,35.96,39.7,35.8,39.14,31.8100606823147,830700,0.0,1.0
2009-03-09,33.74,36.55,33.53,34.99,28.4372514888654,748800,0.0,1.0
2009-03-06,33.8,33.998,32.07,33.44,27.1775275732397,468400,0.0,1.0
2009-03-05,34.62,35.76,33.3401,33.83,27.4944903649133,456600,0.0,1.0
2009-03-04,34.55,35.97,33.67,35.31,28.6973235230591,263200,0.0,1.0
2009-03-03,33.92,34.83,32.254,34.11,27.7220533948327,649100,0.0,1.0
2009-03-02,34.59,34.59,32.7,33.44,27.1775275732397,445700,0.0,1.0
2009-02-27,33.43,36.16,33.1,34.32,27.8927256672724,572300,0.0,1.0
2009-02-26,33.62,34.44,33.25,33.95,27.5920173777359,494400,0.0,1.0
2009-02-25,34.62,34.71,33.25,33.49,27.2181638285825,529100,0.0,1.0
2009-02-24,34.58,35.28,33.9,34.79,28.2747064674943,431100,0.0,1.0
2009-02-23,34.52,35.24,33.81,33.87,27.5269993691875,358200,0.0,1.0
2009-02-20,34.0,35.04,33.18,34.49,28.0308889354377,510200,0.0,1.0
2009-02-19,34.29,35.2,33.68,33.99,27.6245263820101,436700,0.0,1.0
2009-02-18,34.05,34.71,33.35,33.98,27.6163991309416,492300,0.0,1.0
2009-02-17,33.5,34.19,32.78,33.4,27.1450185689655,258800,0.0,1.0
2009-02-13,34.29,35.26,34.2,34.33,27.9008529183409,173900,0.0,1.0
2009-02-12,33.5,34.5,33.45,34.26,27.843962160861,417000,0.0,1.0
2009-02-11,35.21,35.25,33.2,33.63,27.3319453435422,481300,0.0,1.0
2009-02-10,36.24,36.43,35.02,35.18,28.5916692591679,294300,0.0,1.0
2009-02-09,36.18,36.91,35.36,35.63,28.9573955572527,236400,0.0,1.0
2009-02-06,34.45,36.98,34.22,36.43,29.6075756427369,556300,0.0,1.0
2009-02-05,33.15,34.7,32.64,34.38,27.9414891736837,637600,0.0,1.0
2009-02-04,34.84,36.0,32.39,33.0,26.8199285262234,550200,0.0,1.0
2009-02-03,35.42,35.7,33.48,34.46,28.0065071822321,387300,0.0,1.0
2009-02-02,36.66,36.66,34.08,34.96,28.4128697356597,418900,0.0,1.0
2009-01-30,36.23,37.0,35.57,35.76,29.0630498211439,432000,0.0,1.0
2009-01-29,37.6,37.98,35.57,35.97,29.2337220935835,371600,0.0,1.0
2009-01-28,36.59,39.33,35.17,38.15,31.005462826528,935900,0.0,1.0
2009-01-27,41.38,41.8,35.3,35.9,29.1768313361037,1346300,0.0,1.0
2009-01-26,38.0,38.69,37.17,37.91,30.8104088008827,445100,0.0,1.0
2009-01-23,37.82,39.13,37.28,38.32,31.1436260946934,481200,0.0,1.0
2009-01-22,38.0,39.4,37.11,38.27,31.1029898393506,345000,0.0,1.0
2009-01-21,39.58,39.948,36.7941,38.85,31.5743704013267,412800,0.0,1.0
2009-01-20,40.01,41.59,38.37,38.87,31.5906249034638,799800,0.0,1.0
2009-01-16,37.35,40.42,37.35,39.28,31.9238421972744,799000,0.0,1.0
2009-01-15,36.45,38.14,33.285,37.25,30.2740102303582,1637700,0.0,1.0
2009-01-14,37.45,37.5,35.79,36.06,29.3068673532005,752500,0.0,1.0
2009-01-13,39.15,39.15,36.02,36.68,29.8107569194507,1233000,0.0,1.0
2009-01-12,40.07,40.5,38.61,38.84,31.5662431502581,495000,0.0,1.0
2009-01-09,41.21,41.23,40.0,40.01,32.5171315252787,341400,0.0,1.0
2009-01-08,40.86,41.95,40.56,41.79,33.9637822154811,622500,0.0,1.0
2009-01-07,40.62,41.5,40.18,40.75,33.1185481043516,844800,0.0,1.0
2009-01-06,40.63,41.25,39.49,40.76,33.1266753554202,905900,0.0,1.0
2009-01-05,42.7,42.73,39.48,40.63,33.021021091529,1717200,0.0,1.0
2009-01-02,48.98,48.98,43.16,43.76,35.564850675986,579600,0.0,1.0
2008-12-31,48.7,49.06,47.99,48.57,39.4740584399597,270300,0.0,1.0
2008-12-30,48.83,48.87,47.57,48.5,39.4171676824799,213200,0.0,1.0
2008-12-29,47.8,48.92,46.35,48.62,39.5146946953025,434200,0.0,1.0
2008-12-26,47.63,47.92,46.94,47.74,38.7994966012699,86500,0.0,1.0
2008-12-24,47.35,48.48,46.87,46.99,38.1899527711284,148900,0.0,1.0
2008-12-23,46.52,47.45,45.82,47.0,38.198080022197,236400,0.0,1.0
2008-12-22,45.5,46.38,44.79,46.15,37.50726368137,423000,0.0,1.0
2008-12-19,45.02,45.77,43.41,44.95,36.5319935531437,781400,0.0,1.0
2008-12-18,45.83,46.59,43.87,44.568,36.221532562325,559600,0.0,1.0
2008-12-17,44.83,47.34,43.07,46.59,37.8648627283863,438500,0.0,1.0
2008-12-16,42.17,45.5,41.88,45.29,36.8083200894745,442700,0.0,1.0
2008-12-15,43.39,43.39,41.3,41.93,34.0775637304408,301900,0.0,1.0
2008-12-12,39.04,43.49,39.04,43.08,35.0121976033244,438700,0.0,1.0
2008-12-11,41.21,41.21,38.41,39.53,32.1270234739882,519800,0.0,1.0
2008-12-10,44.65,44.97,40.99,41.82,33.9881639686868,455100,0.0,1.0
2008-12-09,42.32,45.11,41.73,44.0,35.7599047016312,384000,0.0,1.0
2008-12-08,41.69,43.46,40.28,42.9,34.8659070840904,288000,0.0,1.0
2008-12-05,37.45,41.4,37.25,41.18,33.4680199002994,348600,0.0,1.0
2008-12-04,39.28,39.8,37.5,37.96,30.8510450562255,302600,0.0,1.0
2008-12-03,37.94,39.99,37.24,39.85,32.3870955081819,448100,0.0,1.0
2008-12-02,39.75,40.7,37.066,39.2,31.858824188726,490800,0.0,1.0
2008-12-01,42.01,42.7,38.62,38.79,31.5256068949153,388900,0.0,1.0
2008-11-28,43.07,44.58,42.75,43.14,35.0609611097357,151700,0.0,1.0
2008-11-26,40.0,43.64,38.61,43.57,35.4104329056835,477000,0.0,1.0
2008-11-25,34.31,40.68,34.31,40.39,32.8259670658837,420500,0.0,1.0
2008-11-24,40.29,41.81,39.54,41.7,33.8906369558641,305300,0.0,1.0
2008-11-21,37.26,39.1,35.6,38.97,31.6718974141493,525700,0.0,1.0
2008-11-20,34.79,39.05,32.42,37.06,30.1195924600557,664200,0.0,1.0
2008-11-19,36.86,37.96,34.5,34.85,28.3234699739056,242000,0.0,1.0
2008-11-18,37.6,38.48,36.3,36.77,29.8839021790677,243200,0.0,1.0
2008-11-17,39.95,40.12,37.04,37.39,30.387791745318,233400,0.0,1.0
2008-11-14,41.44,42.43,39.99,40.29,32.7446945551982,227400,0.0,1.0
2008-11-13,38.0,42.76,35.15,42.24,34.329508513566,522500,0.0,1.0
2008-11-12,36.0,38.36,35.2,37.87,30.7778997966085,488700,0.0,1.0
2008-11-11,34.05,37.88,34.02,36.74,29.8595204258621,211800,0.0,1.0
2008-11-10,37.0,37.0,34.16,34.42,27.9739981779579,228200,0.0,1.0
2008-11-07,36.82,37.371,35.49,35.99,29.2499765957206,157500,0.0,1.0
2008-11-06,38.97,39.8325,36.62,36.84,29.9407929365476,392100,0.0,1.0
2008-11-05,40.4,41.5,39.35,39.75,32.3058229974964,194800,0.0,1.0
2008-11-04,41.39,41.81,39.44,40.9,33.2404568703799,365200,0.0,1.0
2008-11-03,40.84,43.1,38.84,39.05,31.7369154226977,385000,0.0,1.0
2008-10-31,36.49,40.99,36.23,39.83,32.3708410060448,564100,0.0,1.0
2008-10-30,36.12,36.77,33.06,36.74,29.8595204258621,152900,0.0,1.0
2008-10-29,35.66,36.17,33.41,34.71,28.2096884589459,241000,0.0,1.0
2008-10-28,34.74,35.98,33.06,35.25,28.6485600166477,293300,0.0,1.0
2008-10-27,36.37,37.46,33.1,33.86,27.5188721181189,255800,0.0,1.0
2008-10-24,36.1,37.75,34.53,36.83,29.932665685479,294500,0.0,1.0
2008-10-23,36.2,38.64,35.83,38.3,31.1273715925563,423500,0.0,1.0
2008-10-22,35.1,38.29,35.1,36.03,29.2824855999948,630300,0.0,1.0
2008-10-21,34.77,36.69,34.0,35.81,29.1036860764867,721100,0.0,1.0
2008-10-20,34.76,35.84,34.3,35.46,28.8192322890873,217000,0.0,1.0
2008-10-17,32.46,35.55,31.31,34.56,28.0877796929176,409300,0.0,1.0
2008-10-16,28.67,32.5,28.16,32.38,26.3160389599732,298000,0.0,1.0
2008-10-15,29.83,30.5,28.06,28.25,22.959484268661,221200,0.0,1.0
2008-10-14,32.65,32.74,29.26,29.52,23.9916451543671,240600,0.0,1.0
2008-10-13,26.94,32.89,26.94,32.0,26.0072034193682,233600,0.0,1.0
2008-10-10,24.95,26.04,23.52,26.03,21.1552345314423,239000,0.0,1.0
2008-10-09,26.25,28.16,25.48,25.49,20.7163629737404,268500,0.0,1.0
2008-10-08,27.31,28.36,26.16,26.24,21.3259068038819,258100,0.0,1.0
2008-10-07,30.08,31.31,28.23,28.32,23.0163750261408,175400,0.0,1.0
2008-10-06,29.61,30.63,27.81,29.4,23.8941181415445,299400,0.0,1.0
2008-10-03,34.78,35.0,27.55,30.57,24.8450065165651,753800,0.0,1.0
2008-10-02,34.32,35.26,33.92,34.2,27.7951986544497,284500,0.0,1.0
2008-10-01,34.45,35.74,34.1,34.51,28.0471434375748,291400,0.0,1.0
2008-09-30,33.97,35.45,32.37,35.32,28.7054507741276,334200,0.0,1.0
2008-09-29,32.9,35.21,30.9001,33.75,27.4294723563649,198300,0.0,1.0
2008-09-26,31.37,33.66,30.78,33.63,27.3319453435422,113500,0.0,1.0
2008-09-25,31.72,32.54,30.53,31.94,25.9584399129568,139500,0.0,1.0
2008-09-24,32.69,33.71,31.09,31.45,25.5602046105978,127300,0.0,1.0
2008-09-23,32.68,34.37,32.42,32.53,26.4379477260014,140700,0.0,1.0
2008-09-22,35.24,35.24,32.52,32.72,26.5923654963039,136300,0.0,1.0
2008-09-19,35.94,35.94,33.57,33.92,27.5676356245303,452900,0.0,1.0
2008-09-18,33.78,35.27,32.0,35.14,28.5591602548937,353500,0.0,1.0
2008-09-17,34.64,35.2,32.4,32.8,26.6573835048524,311800,0.0,1.0
2008-09-16,32.45,35.12,30.9001,35.0,28.4453787399339,590000,0.0,1.0
2008-09-15,31.04,34.49,31.04,31.87,25.901549155477,385100,0.0,1.0
2008-09-12,31.78,32.14,30.69,30.89,25.1050785507588,289200,0.0,1.0
2008-09-11,31.45,32.9875,30.81,32.12,26.1047304321908,431700,0.0,1.0
2008-09-10,34.0,34.32,31.66,32.03,26.0315851725738,302500,0.0,1.0
2008-09-09,32.37,34.98,32.33,33.54,27.2588000839253,589100,0.0,1.0
2008-09-08,32.82,32.82,30.28,32.23,26.1941301939449,407300,0.0,1.0
2008-09-05,32.07,33.175,31.56,32.1,26.0884759300537,283900,0.0,1.0
2008-09-04,33.15,33.15,31.5,32.43,26.3566752153159,489200,0.0,1.0
2008-09-03,31.96,33.83,30.49,33.26,27.0312370540058,436300,0.0,1.0
2008-09-02,31.9,32.44,31.27,31.97,25.9828216661625,406100,0.0,1.0
2008-08-29,29.92,31.03,28.96,31.01,25.2026055635815,224000,0.0,1.0
2008-08-28,29.8,30.39,28.69,30.04,24.4142622099319,340800,0.0,1.0
2008-08-27,28.6,29.32,27.44,29.18,23.7153186180363,266900,0.0,1.0
2008-08-26,30.33,30.33,28.0,28.54,23.195174549649,575600,0.0,1.0
2008-08-25,30.5,30.66,29.31,29.84,24.2517171885608,326400,0.0,1.0
2008-08-22,29.26,30.75,28.91,30.61,24.8775155208394,423000,0.0,1.0
2008-08-21,28.86,29.8099,28.51,29.2,23.7315731201734,194400,0.0,1.0
2008-08-20,29.88,31.32,28.41,29.29,23.8047183797904,239300,0.0,1.0
2008-08-19,31.24,31.59,29.45,29.75,24.1785719289438,286500,0.0,1.0
2008-08-18,31.17,32.14,30.26,30.69,24.9425335293878,218900,0.0,1.0
2008-08-15,30.01,31.28,29.68,31.02,25.21073281465,359200,0.0,1.0
2008-08-14,28.59,30.0,28.0,29.41,23.902245392613,165900,0.0,1.0
2008-08-13,30.0,30.14,27.65,28.8,23.4064830774313,356800,0.0,1.0
2008-08-12,30.22,31.41,29.53,29.79,24.211080933218,650000,0.0,1.0
2008-08-11,29.02,30.87,28.7,30.28,24.6093162355771,392600,0.0,1.0
2008-08-08,26.35,29.28,26.23,29.0,23.5690280988024,346400,0.0,1.0
2008-08-07,27.17,27.25,25.85,26.67,21.6753785998296,229500,0.0,1.0
2008-08-06,27.62,28.21,26.22,27.51,22.3580676895881,236400,0.0,1.0
2008-08-05,25.06,28.0,25.06,27.81,22.6018852216446,365800,0.0,1.0
2008-08-04,24.06,25.59,23.29,25.04,20.3506366756556,306200,0.0,1.0
2008-08-01,24.58,24.79,23.33,24.02,19.5216570666632,234200,0.0,1.0
2008-07-31,23.73,25.2,23.05,24.68,20.0580556371877,163300,0.0,1.0
2008-07-30,24.74,25.48,23.0,24.47,19.8873833647481,533700,0.0,1.0
2008-07-29,21.65,24.47,21.16,24.35,19.7898563519255,323200,0.0,1.0
2008-07-28,21.81,22.21,21.11,21.66,17.6036258144848,294300,0.0,1.0
2008-07-25,21.8,22.16,20.6,21.97,17.85557059761,372500,0.0,1.0
2008-07-24,22.49,23.4599,21.36,21.4,17.3923172867025,498500,0.0,1.0
2008-07-23,24.75,24.75,22.0,22.39,18.1969151424892,875300,0.0,1.0
2008-07-22,24.08,25.43,23.115,25.06,20.3668911777927,569300,0.0,1.0
2008-07-21,23.88,23.88,22.09,22.51,18.2944421553118,328300,0.0,1.0
2008-07-18,22.97,24.43,21.99,23.98,19.489148062389,436300,0.0,1.0
2008-07-17,20.6,24.0,19.81,23.18,18.8389679769048,588600,0.0,1.0
2008-07-16,17.67,20.42,17.24,20.4,16.5795921798472,641200,0.0,1.0
2008-07-15,17.02,18.15,15.89,17.45,14.1820531146242,392900,0.0,1.0
2008-07-14,17.47,18.01,17.05,17.27,14.0357625953903,264700,0.0,1.0
2008-07-11,17.47,18.5,16.66,17.13,13.9219810804305,167800,0.0,1.0
2008-07-10,18.39,18.9,17.5,17.89,14.5396521616405,150800,0.0,1.0
2008-07-09,19.31,19.31,18.36,18.38,14.9378874639996,158100,0.0,1.0
2008-07-08,18.1,19.73,17.95,19.47,15.8237578304718,417800,0.0,1.0
2008-07-07,17.74,18.23,17.35,18.0,14.6290519233946,320800,0.0,1.0
2008-07-03,17.51,18.05,17.17,17.6,14.3039618806525,173800,0.0,1.0
2008-07-02,17.13,18.5,17.13,17.5,14.222689369967,386600,0.0,1.0
2008-07-01,18.26,18.42,16.995,17.33,14.0845261018016,409800,0.0,1.0
2008-06-30,20.17,20.17,18.52,18.59,15.1085597364392,460300,0.0,1.0
2008-06-27,21.25,21.25,19.64,20.13,16.3601564009963,1393600,0.0,1.0
2008-06-26,22.4,22.4,21.01,21.21,17.2378995164,206200,0.0,1.0
2008-06-25,21.38,23.12,20.83,22.72,18.4651144277514,373400,0.0,1.0
