,GD_Open,GD_High,GD_Low,GD_Close,GD_Adj Close,GD_Volume,GD_Dividend Amount,GD_Split Coefficient
2003-06-05,68.7,69.09,67.58,68.21,21.5531311777358,1310500,0.0,1.0
2003-06-04,68.12,69.85,68.05,68.69,21.7048025304013,2192600,0.0,1.0
2003-06-03,67.64,67.64,66.5,67.39,21.2940259502656,1630100,0.0,1.0
2003-06-02,67.55,70.0,67.08,67.64,21.3730214464455,2084200,0.0,1.0
2003-05-30,65.75,67.17,65.64,66.82,21.1139162189753,1914100,0.0,1.0
2003-05-29,65.13,66.16,65.02,65.54,20.709459278534,1501200,0.0,1.0
2003-05-28,65.0,65.65,64.75,65.14,20.5830664846461,2636900,0.0,1.0
2003-05-27,64.8,65.96,64.32,64.95,20.5230299075493,1709100,0.0,1.0
2003-05-23,63.5,65.1,62.83,64.91,20.5103906281605,1230300,0.0,1.0
2003-05-22,62.7,63.96,62.5,63.9,20.1912488235936,1225500,0.0,1.0
2003-05-21,62.85,63.28,62.39,62.7,19.8120704419298,2110200,0.0,1.0
2003-05-20,63.2,63.35,62.45,63.06,19.925823956429,2259000,0.0,1.0
2003-05-19,62.28,64.3,62.28,63.2,19.9700614342897,1480300,0.0,1.0
2003-05-16,64.9,65.34,64.4,64.8,20.4756326098414,1874400,0.0,1.0
2003-05-15,63.8,65.05,63.8,64.9,20.5072308083133,2776900,0.0,1.0
2003-05-14,62.45,63.23,62.25,63.12,19.9447828755121,1488900,0.0,1.0
2003-05-13,62.72,62.97,61.75,62.59,19.7773124236107,1673300,0.0,1.0
2003-05-12,61.21,62.75,60.92,62.7,19.8120704419298,1517000,0.0,1.0
2003-05-09,60.5,61.54,60.3,61.21,19.3412572846974,1455900,0.0,1.0
2003-05-08,61.35,61.35,60.1,60.33,19.063193138144,1719600,0.0,1.0
2003-05-07,61.76,62.3,61.3,61.55,19.4486911595021,935500,0.0,1.0
2003-05-06,61.0,62.04,60.691,61.76,19.5150473762932,1698400,0.0,1.0
2003-05-05,61.47,61.47,60.01,61.2,19.3380974648502,1719300,0.0,1.0
2003-05-02,60.21,61.78,60.1,61.47,19.4234126007245,2206000,0.0,1.0
2003-05-01,62.07,62.07,59.65,60.21,19.0252752999776,3251400,0.0,1.0
2003-04-30,62.64,62.64,61.92,62.07,19.6130017915564,1909700,0.0,1.0
2003-04-29,61.95,62.68,61.59,62.64,19.7931115228467,2494000,0.0,1.0
2003-04-28,61.89,62.75,60.96,62.56,19.7678329640691,1537800,0.0,1.0
2003-04-25,62.05,62.49,61.89,61.89,19.5561250343068,1399200,0.0,1.0
2003-04-24,62.45,62.75,61.75,62.57,19.7709927839163,1533900,0.0,1.0
2003-04-23,62.17,62.86,61.64,62.44,19.7299151259027,2078500,0.0,1.0
2003-04-22,60.45,62.23,60.45,62.16,19.6414401701812,2332100,0.0,1.0
2003-04-21,59.52,60.79,59.52,60.45,19.1011109763103,2207900,0.0,1.0
2003-04-17,58.65,59.73,58.56,59.52,18.807247730521,2717100,0.0,1.0
2003-04-16,56.1,58.65,56.1,58.28,18.4154300694684,4588300,0.0,1.0
2003-04-15,55.6,56.13,55.14,56.1,17.7265893427793,2621600,0.0,1.0
2003-04-14,53.85,55.6,53.83,55.6,17.5685983504194,2417400,0.0,1.0
2003-04-11,54.14,54.24,52.2,53.97,17.0535477153262,3059200,0.0,1.0
2003-04-10,54.05,54.1,53.3,53.9,17.0314289763958,1781200,0.0,1.0
2003-04-09,54.5,55.65,53.77,53.92,17.0377486160902,2651700,0.32,1.0
2003-04-08,55.13,55.64,54.51,55.27,17.3612899338368,1574000,0.0,1.0
2003-04-07,54.5,56.12,54.37,55.12,17.3141722662038,1757300,0.0,1.0
2003-04-04,55.33,55.45,54.24,54.49,17.1162780621452,1587300,0.0,1.0
2003-04-03,56.25,56.46,55.17,55.33,17.38013700089,1300900,0.0,1.0
2003-04-02,55.05,56.7,54.98,56.08,17.6157253390549,2107600,0.0,1.0
2003-04-01,55.07,55.58,54.54,55.4,17.4021252457854,1295200,0.0,1.0
2003-03-31,55.76,56.38,55.05,55.07,17.2984663769928,1453100,0.0,1.0
2003-03-28,56.0,56.7,55.73,56.34,17.6973959629521,1085900,0.0,1.0
2003-03-27,55.75,56.72,55.57,56.46,17.7350900970585,1404300,0.0,1.0
2003-03-26,56.49,57.7,56.0,56.1,17.6220076947393,2307900,0.0,1.0
2003-03-25,57.25,57.25,56.25,56.49,17.7445136305851,1986000,0.0,1.0
2003-03-24,57.12,58.45,56.45,57.0,17.9047137005373,2026900,0.0,1.0
2003-03-21,57.09,58.0,56.0,57.12,17.9424078346437,3331500,0.0,1.0
2003-03-20,58.43,58.66,56.63,57.08,17.9298431232749,3109700,0.0,1.0
2003-03-19,57.75,60.01,57.75,58.42,18.3507609541296,3967200,0.0,1.0
2003-03-18,56.85,58.35,56.3,57.75,18.1403020387023,3099200,0.0,1.0
2003-03-17,53.0,56.41,52.75,56.26,17.6722665402145,3397000,0.0,1.0
2003-03-14,52.8,53.95,52.3,52.67,16.5445836948649,2977600,0.0,1.0
2003-03-13,52.38,53.1,52.02,52.58,16.5163130942851,2540000,0.0,1.0
2003-03-12,53.16,53.45,50.0,52.37,16.4503483595989,5313300,0.0,1.0
2003-03-11,54.5,55.47,53.15,53.3,16.7424778989235,2185700,0.0,1.0
2003-03-10,55.16,55.62,54.39,54.52,17.1257015956718,1485900,0.0,1.0
2003-03-07,54.79,56.13,54.4,55.15,17.3235957997304,3348900,0.0,1.0
2003-03-06,55.71,56.61,54.23,54.79,17.2105133974112,4577800,0.0,1.0
2003-03-05,57.09,57.5,56.39,56.39,17.7131018521631,3321300,0.0,1.0
2003-03-04,57.85,58.55,57.13,58.0,18.2188314847572,4025000,0.0,1.0
2003-03-03,60.54,60.54,58.46,58.6,18.4073021552892,2095300,0.0,1.0
2003-02-28,60.18,60.46,58.4,59.26,18.6146198928744,1765200,0.0,1.0
2003-02-27,60.35,60.5,59.08,60.18,18.9036082543567,1959400,0.0,1.0
2003-02-26,61.16,61.44,59.9,60.35,18.9570082776741,1789100,0.0,1.0
2003-02-25,60.8,61.77,60.6,61.15,19.2083025050501,2748400,0.0,1.0
2003-02-24,63.45,63.51,61.3,61.9,19.4438908432151,2477800,0.0,1.0
2003-02-21,64.01,64.45,63.71,63.9,20.072126411655,1768300,0.0,1.0
2003-02-20,65.52,65.52,63.9,64.01,20.1066793679192,1212800,0.0,1.0
2003-02-19,65.53,65.54,64.81,65.52,20.5809972220913,1064800,0.0,1.0
2003-02-18,65.41,66.13,64.64,65.27,20.5024677760363,1042500,0.0,1.0
2003-02-14,64.65,65.3,64.32,65.23,20.4899030646675,1264400,0.0,1.0
2003-02-13,64.95,65.0,63.4,64.4,20.2291853037649,1239000,0.0,1.0
2003-02-12,65.3,65.33,64.0,64.75,20.3391265282419,1405900,0.0,1.0
2003-02-11,66.08,66.5,65.24,65.4,20.5433030879849,1014500,0.0,1.0
2003-02-10,65.7,66.33,65.14,65.97,20.7223502249903,997100,0.0,1.0
2003-02-07,66.0,66.0,65.08,65.75,20.6532443124619,1058400,0.0,1.0
2003-02-06,66.0,66.36,65.3,65.67,20.6281148897243,999800,0.0,1.0
2003-02-05,66.09,66.8,65.65,66.0,20.7317737585169,1164500,0.0,1.0
2003-02-04,65.88,66.23,65.5,66.08,20.7569031812545,1267700,0.0,1.0
2003-02-03,66.15,66.35,65.43,65.88,20.6940796244105,1490100,0.0,1.0
2003-01-31,65.7,66.83,65.66,66.14,20.7757502483077,1681900,0.0,1.0
2003-01-30,66.35,66.6,65.37,66.1,20.7631855369389,2284000,0.0,1.0
2003-01-29,66.1,66.98,65.55,66.89,21.0113385864726,2027100,0.0,1.0
2003-01-28,66.1,66.98,65.55,66.89,21.0113385864726,2681700,0.0,1.0
2003-01-27,65.35,66.4,65.0,65.35,20.5275971987739,3396200,0.0,1.0
2003-01-24,65.1,65.9,64.36,65.5,20.5747148664069,4164200,0.0,1.0
2003-01-23,64.85,65.7,63.36,65.25,20.4961854203519,5093000,0.0,1.0
2003-01-22,69.99,70.01,64.2,64.85,20.3705383066639,16266400,0.0,1.0
2003-01-21,74.72,75.29,73.91,74.01,23.2478572101187,1564000,0.0,1.0
2003-01-17,77.22,77.6,73.5,74.15,23.2918336999095,3671100,0.0,1.0
2003-01-16,77.15,77.94,76.94,77.08,24.2121988076739,1192400,0.0,1.0
2003-01-15,78.25,78.25,77.0,77.11,24.2216223412005,1267500,0.3,1.0
2003-01-14,78.63,78.8,77.91,78.55,24.578328832209,1367200,0.0,1.0
2003-01-13,79.5,79.5,78.4,78.5,24.5626838106736,1083500,0.0,1.0
2003-01-10,79.6,79.61,78.79,79.42,24.8505522069261,1050700,0.0,1.0
2003-01-09,79.8,79.85,78.5,79.7,24.9381643275246,1271800,0.0,1.0
2003-01-08,80.09,80.55,79.1,79.39,24.8411651940048,1078600,0.0,1.0
2003-01-07,81.15,81.19,79.28,79.85,24.985099392131,1329100,0.0,1.0
2003-01-06,81.35,81.6,81.05,81.17,25.3981279606672,973400,0.0,1.0
2003-01-03,81.3,81.8,80.5,81.2,25.4075149735885,725800,0.0,1.0
2003-01-02,79.37,81.08,79.37,80.9,25.3136448443757,1313600,0.0,1.0
2002-12-31,79.23,79.84,78.14,79.37,24.8349071853906,820900,0.0,1.0
2002-12-30,79.6,79.8,78.5,78.98,24.712876017414,990300,0.0,1.0
2002-12-27,78.95,79.99,78.9,79.1,24.7504240690991,704700,0.0,1.0
2002-12-26,79.04,79.52,78.51,78.76,24.644037922658,770100,0.0,1.0
2002-12-24,79.25,79.49,78.7,78.82,24.6628119485005,790100,0.0,1.0
2002-12-23,79.4,79.42,78.0,78.89,24.6847149786502,1564000,0.0,1.0
2002-12-20,79.9,80.1,78.05,78.87,24.678456970036,2307700,0.0,1.0
2002-12-19,78.25,79.94,78.25,79.85,24.985099392131,2321200,0.0,1.0
2002-12-18,77.57,78.98,76.62,78.13,24.4469106513112,1588500,0.0,1.0
2002-12-17,78.4,79.25,77.21,77.56,24.2685574058069,1144300,0.0,1.0
2002-12-16,77.56,78.65,76.86,78.49,24.5595548063665,1707800,0.0,1.0
2002-12-13,79.92,79.92,77.21,77.55,24.2654284014998,1935700,0.0,1.0
2002-12-12,80.85,81.0,79.51,79.91,25.0038734179736,644800,0.0,1.0
2002-12-11,80.36,82.22,80.1,80.75,25.2667097797693,1030400,0.0,1.0
2002-12-10,80.34,80.91,78.85,80.36,25.1446786117927,804500,0.0,1.0
2002-12-09,81.42,81.78,79.95,80.1,25.0633244998083,837600,0.0,1.0
2002-12-06,80.95,82.23,80.59,81.42,25.4763530683445,1321900,0.0,1.0
2002-12-05,82.89,82.89,81.06,81.38,25.4638370511161,619700,0.0,1.0
2002-12-04,82.15,83.1,82.1,82.89,25.936316701487,1122300,0.0,1.0
2002-12-03,82.75,83.96,81.52,82.0,25.6578353181558,1771200,0.0,1.0
2002-12-02,81.49,82.88,80.36,82.75,25.8925106411878,1104600,0.0,1.0
2002-11-29,82.6,82.75,81.3,81.45,25.4857400812658,397600,0.0,1.0
2002-11-27,81.0,82.15,80.45,82.13,25.698512374148,1096000,0.0,1.0
2002-11-26,81.5,81.74,79.89,80.03,25.0414214696587,1238000,0.0,1.0
2002-11-25,83.04,83.27,80.85,82.2,25.7204154042977,649300,0.0,1.0
2002-11-22,83.05,84.58,81.85,82.8,25.9081556627232,935500,0.0,1.0
2002-11-21,81.9,84.2,81.5,83.57,26.1490889943693,1957500,0.0,1.0
2002-11-20,80.47,81.4,79.9,80.43,25.1665816419424,1079400,0.0,1.0
2002-11-19,79.14,81.56,79.14,80.7,25.2510647582339,1646400,0.0,1.0
2002-11-18,78.8,79.6,76.9,79.14,24.7629400863275,1998600,0.0,1.0
2002-11-15,77.7,79.47,77.7,78.8,24.6565539398863,2159700,0.0,1.0
2002-11-14,78.99,79.77,77.27,77.7,24.3123634661062,2233500,0.0,1.0
2002-11-13,80.3,80.75,77.76,78.99,24.7160050217211,2050400,0.0,1.0
2002-11-12,79.92,81.66,79.77,80.06,25.05080848258,957400,0.0,1.0
2002-11-11,81.4,81.8,78.99,79.7,24.9381643275246,921200,0.0,1.0
2002-11-08,81.32,83.07,81.01,81.6,25.5326751458722,1301200,0.0,1.0
2002-11-07,82.03,82.94,80.9,81.52,25.5076431114154,1272100,0.0,1.0
2002-11-06,79.96,82.09,79.96,82.05,25.6734803396913,2408500,0.0,1.0
2002-11-05,78.5,79.33,78.2,78.73,24.6346509097367,2050700,0.0,1.0
2002-11-04,79.7,79.72,77.32,77.5,24.2497833799644,1743700,0.0,1.0
2002-11-01,78.9,79.9,78.57,79.3,24.813004155241,1108600,0.0,1.0
2002-10-31,79.06,80.0,78.79,79.13,24.7598110820204,852100,0.0,1.0
2002-10-30,78.9,79.57,78.49,79.05,24.7347790475636,899700,0.0,1.0
2002-10-29,77.66,78.78,77.2,78.48,24.5564258020594,1357300,0.0,1.0
2002-10-28,79.8,79.95,77.08,77.65,24.2967184445707,1575500,0.0,1.0
2002-10-25,80.83,80.9,79.53,79.8,24.9694543705956,1558400,0.0,1.0
2002-10-24,82.0,83.35,80.16,81.04,25.357450904675,1632000,0.0,1.0
2002-10-23,78.15,81.44,78.13,81.43,25.4794820726516,1534500,0.0,1.0
2002-10-22,78.45,78.95,77.1,78.56,24.5814578365161,1042300,0.0,1.0
2002-10-21,76.39,79.24,75.77,78.8,24.6565539398863,2044200,0.0,1.0
2002-10-18,76.5,78.69,76.05,76.58,23.9619149837119,2066800,0.0,1.0
2002-10-17,79.5,79.6,76.76,77.87,24.3655565393268,3965700,0.0,1.0
2002-10-16,80.23,80.23,77.8,78.6,24.5939738537445,2235400,0.0,1.0
2002-10-15,81.25,81.4,79.4,80.22,25.1008725514934,1712800,0.0,1.0
2002-10-14,79.75,81.63,78.75,80.23,25.1040015558005,1335400,0.0,1.0
2002-10-11,79.7,80.87,79.28,79.95,25.0163894352019,1503400,0.0,1.0
2002-10-10,75.82,79.0,75.81,78.02,24.4124916039332,1562400,0.0,1.0
2002-10-09,76.64,77.95,74.08,75.82,23.7241106563729,2980000,0.3,1.0
2002-10-08,82.4,82.41,76.49,76.73,23.9142276755582,4012500,0.0,1.0
2002-10-07,81.64,84.67,81.56,82.4,25.6813809522481,1868600,0.0,1.0
2002-10-04,83.09,83.7,80.02,81.64,25.4445138463778,1645700,0.0,1.0
2002-10-03,83.21,84.95,82.57,83.09,25.8964313509987,1441900,0.0,1.0
2002-10-02,83.98,85.4,83.0,83.2,25.930714747901,2144400,0.0,1.0
2002-10-01,81.33,84.11,81.33,83.98,26.1738151986626,1634700,0.0,1.0
2002-09-30,80.45,82.09,79.5,81.33,25.3478970005624,1833100,0.0,1.0
2002-09-27,83.45,84.12,81.65,82.19,25.6159308308892,1419800,0.0,1.0
2002-09-26,82.7,84.27,82.41,83.9,26.1488818190973,1856200,0.0,1.0
2002-09-25,82.8,83.5,81.6,82.05,25.57229741665,1966600,0.0,1.0
2002-09-24,84.4,85.05,82.2,82.33,25.6595642451285,1948700,0.0,1.0
2002-09-23,83.07,84.99,82.8,84.47,26.3265321485,1710700,0.0,1.0
2002-09-20,83.41,84.5,82.65,83.07,25.8901980061074,2301300,0.0,1.0
2002-09-19,83.91,84.94,83.0,83.17,25.921364730564,1582300,0.0,1.0
2002-09-18,82.3,85.23,82.25,83.91,26.1519984915429,2300000,0.0,1.0
2002-09-17,86.63,86.63,81.86,82.7,25.7748811256179,3829600,0.0,1.0
2002-09-16,83.8,88.02,83.71,86.6,26.9903833794258,3297900,0.0,1.0
2002-09-13,82.35,83.75,81.77,83.02,25.8746146438791,2455500,0.0,1.0
2002-09-12,80.55,84.01,80.5,83.01,25.8714979714334,2570000,0.0,1.0
2002-09-11,82.93,82.93,79.69,80.48,25.0829798426812,1340200,0.0,1.0
2002-09-10,79.51,81.81,78.02,81.25,25.3229636209971,2735400,0.0,1.0
2002-09-09,76.81,79.75,76.55,79.26,24.7027458043105,1760400,0.0,1.0
2002-09-06,80.0,80.28,76.8,77.0,23.9983778315911,2155800,0.0,1.0
2002-09-05,75.75,78.11,74.45,77.82,24.2539449721353,1947900,0.0,1.0
2002-09-04,74.06,76.8,74.06,75.87,23.6461938452314,1685400,0.0,1.0
2002-09-03,78.0,78.01,74.56,74.57,23.2410264272954,1759400,0.0,1.0
2002-08-30,76.75,80.0,76.15,78.64,24.5095121126795,2072600,0.0,1.0
2002-08-29,75.15,77.3,73.9,76.75,23.9204610204495,2031500,0.0,1.0
2002-08-28,76.2,76.2,74.45,75.4,23.4997102402853,1785100,0.0,1.0
2002-08-27,75.95,76.8,74.55,76.2,23.7490440359382,2367400,0.0,1.0
2002-08-26,78.5,78.53,73.5,74.93,23.3532266353392,3057000,0.0,1.0
2002-08-23,79.5,79.81,78.0,78.24,24.384845214853,1215700,0.0,1.0
2002-08-22,80.45,81.35,79.65,80.12,24.9707796346373,1414200,0.0,1.0
2002-08-21,80.0,80.74,79.22,79.99,24.9302628928438,1372500,0.0,1.0
2002-08-20,80.5,81.19,78.88,79.28,24.7089791492018,1636500,0.0,1.0
2002-08-19,79.75,82.17,78.95,80.06,24.9520795999634,2268900,0.0,1.0
2002-08-16,75.6,79.05,75.01,78.01,24.3131617486028,3578700,0.0,1.0
2002-08-15,78.8,78.95,73.25,76.3,23.7802107603948,5279700,0.0,1.0
2002-08-14,79.75,80.5,75.6,78.61,24.5001620953425,3399800,0.0,1.0
2002-08-13,82.45,82.68,78.3,79.0,24.6217123207233,2895600,0.0,1.0
2002-08-12,82.85,84.9,82.6,83.85,26.133298456869,1122000,0.0,1.0
2002-08-09,84.76,85.3,82.66,84.62,26.3732822351849,1274900,0.0,1.0
2002-08-08,81.16,85.05,80.88,84.76,26.4169156494241,1983100,0.0,1.0
2002-08-07,81.4,82.94,78.75,81.04,25.2575134996382,2178600,0.0,1.0
2002-08-06,80.5,82.65,79.2,80.51,25.0923298600181,1777600,0.0,1.0
2002-08-05,82.4,82.85,78.7,78.81,24.5624955442557,1799700,0.0,1.0
2002-08-02,81.9,83.03,79.08,82.4,25.6813809522481,2597800,0.0,1.0
2002-08-01,80.92,82.1,80.39,81.15,25.2917968965405,1721300,0.0,1.0
2002-07-31,82.3,82.38,78.5,80.92,25.2201134302902,3475600,0.0,1.0
2002-07-30,81.68,83.87,81.1,82.85,25.8216312123028,2561100,0.0,1.0
2002-07-29,85.0,85.4,80.28,81.68,25.4569805361605,4142300,0.0,1.0
2002-07-26,87.05,87.68,82.9,84.7,26.3982156147502,2077600,0.0,1.0
2002-07-25,85.6,87.75,83.94,87.05,27.1306336394805,2199700,0.0,1.0
2002-07-24,81.4,86.09,79.92,85.6,26.6787161348597,3316500,0.0,1.0
2002-07-23,80.83,83.25,80.02,82.13,25.5972307962152,2896600,0.0,1.0
2002-07-22,79.5,82.5,78.2,80.31,25.0299964111049,3168700,0.0,1.0
2002-07-19,85.0,85.65,79.65,80.17,24.9863629968657,3220400,0.0,1.0
2002-07-18,89.6,90.1,85.5,87.33,27.2179004679591,3794000,0.0,1.0
2002-07-17,99.7,100.5,89.0,90.16,28.0999187700812,6197000,0.0,1.0
2002-07-16,94.25,98.7,94.1,97.77,30.4717065012293,1969500,0.0,1.0
2002-07-15,96.31,96.31,90.65,94.25,29.3746378003566,2528700,0.0,1.0
2002-07-12,99.75,99.93,92.84,96.31,30.0166723241628,2812600,0.0,1.0
2002-07-11,102.9,103.1,96.71,98.6,30.7303903142192,2524100,0.0,1.0
2002-07-10,106.7,107.1,102.3,103.3,32.19522636368,1668700,0.0,1.0
2002-07-09,106.6,108.8,106.5,106.7,33.2548949952048,1048300,0.0,1.0
2002-07-08,106.2,107.5,105.4,106.1,33.0678946484651,880800,0.0,1.0
2002-07-05,104.0,106.2,104.0,106.2,33.0990613729217,465700,0.0,1.0
2002-07-03,102.0,104.4,102.0,103.9,32.3822267104196,2078400,0.0,1.0
2002-07-02,104.5,104.7,101.9,101.9,31.7588922212874,1332000,0.3,1.0
2002-07-01,107.2,108.0,104.0,104.8,32.5668483834728,1293300,0.0,1.0
2002-06-28,104.8,109.8,104.5,106.4,33.0640521755869,2738700,0.0,1.0
2002-06-27,104.0,106.5,103.6,105.3,32.7222245685084,2775300,0.0,1.0
2002-06-26,101.0,104.0,98.99,103.1,32.0385693543516,2437800,0.0,1.0
2002-06-25,106.1,106.5,102.0,103.1,32.0385693543516,3518700,0.0,1.0
2002-06-24,110.4,111.2,107.4,108.0,33.561255967701,2300600,0.0,1.0
2002-06-21,109.2,110.9,109.2,110.6,34.3692121298864,2296500,0.0,1.0
2002-06-20,106.8,109.6,106.8,109.3,33.9652340487937,1612500,0.0,1.0
2002-06-19,107.0,109.4,106.3,107.5,33.4058797826653,1445700,0.0,1.0
2002-06-18,105.0,108.6,104.9,107.2,33.3126540716439,1672400,0.0,1.0
2002-06-17,103.0,106.4,102.6,105.8,32.8776007535441,1250100,0.0,1.0
2002-06-14,103.0,103.5,101.8,102.5,31.8521179323088,1000700,0.0,1.0
2002-06-13,103.6,105.0,103.0,103.5,32.1628703023801,1132100,0.0,1.0
2002-06-12,100.7,103.7,100.6,103.4,32.131795065373,1798000,0.0,1.0
2002-06-11,99.01,101.3,99.0,100.6,31.2616884291733,1238600,0.0,1.0
2002-06-10,99.25,100.9,98.07,99.89,31.0410542464227,932100,0.0,1.0
2002-06-07,98.7,99.47,97.11,98.5,30.6091084520236,1365800,0.0,1.0
2002-06-06,99.25,99.6,98.38,98.88,30.7271943526507,937900,0.0,1.0
2002-06-05,99.5,99.75,98.59,99.0,30.7644846370592,941900,0.0,1.0
2002-06-04,100.2,100.2,98.62,99.66,30.9695812013063,1108600,0.0,1.0
2002-06-03,100.9,101.8,100.0,100.0,31.0752370071305,926800,0.0,1.0
2002-05-31,100.5,101.9,100.0,100.6,31.2616884291733,1166900,0.0,1.0
2002-05-30,98.55,99.83,98.3,99.8,31.0130865331163,874300,0.0,1.0
2002-05-29,98.75,99.07,98.25,98.55,30.6246460705271,528100,0.0,1.0
2002-05-28,100.1,100.2,98.2,98.92,30.7396244474535,640300,0.0,1.0
2002-05-24,100.9,100.9,98.3,99.57,30.9416134879999,929500,0.0,1.0
2002-05-23,101.8,102.5,99.54,100.9,31.3549141401947,925400,0.0,1.0
2002-05-22,100.4,101.7,100.3,101.7,31.6035160362517,868100,0.0,1.0
2002-05-21,99.85,101.3,99.11,100.1,31.1063122441376,1079600,0.0,1.0
2002-05-20,100.1,101.5,99.3,99.65,30.9664736776056,741000,0.0,1.0
2002-05-17,100.4,101.2,99.5,100.8,31.3238389031876,882100,0.0,1.0
2002-05-16,99.98,101.7,99.6,100.9,31.3549141401947,1457900,0.0,1.0
2002-05-15,99.76,99.99,98.41,99.75,30.9975489146127,907600,0.0,1.0
2002-05-14,100.0,100.3,98.49,99.51,30.9229683457956,915600,0.0,1.0
2002-05-13,99.0,100.5,99.0,99.74,30.994441390912,1072100,0.0,1.0
2002-05-10,99.61,101.0,99.36,100.1,31.1063122441376,1089400,0.0,1.0
2002-05-09,98.77,101.0,98.34,99.87,31.0348391990213,1374100,0.0,1.0
2002-05-08,97.95,99.25,97.85,98.97,30.7551620659571,1158000,0.0,1.0
2002-05-07,98.75,98.76,97.25,97.73,30.3698291270687,1363700,0.0,1.0
2002-05-06,98.8,99.42,98.3,99.05,30.7800222555628,961500,0.0,1.0
2002-05-03,98.15,99.66,98.0,99.65,30.9664736776056,1086200,0.0,1.0
2002-05-02,98.85,99.8,97.81,99.5,30.9198608220949,1156900,0.0,1.0
2002-05-01,96.75,98.97,96.57,98.5,30.6091084520236,1206200,0.0,1.0
2002-04-30,93.5,97.99,93.5,97.09,30.170947610223,1914600,0.0,1.0
2002-04-29,96.75,97.45,94.79,95.06,29.5401202989783,934800,0.0,1.0
2002-04-26,98.4,98.5,96.36,97.36,30.2548507501423,965000,0.0,1.0
2002-04-25,96.75,98.1,96.0,98.1,30.484807503995,1597300,0.0,1.0
2002-04-24,96.16,97.5,95.6,96.0,29.8322275268453,2305000,0.0,1.0
2002-04-23,93.95,95.95,93.41,94.92,29.4966149671683,1837700,0.0,1.0
2002-04-22,93.6,94.3,92.37,92.86,28.8564650848214,956200,0.0,1.0
2002-04-19,94.6,94.6,92.99,94.28,29.2977334503227,1086300,0.0,1.0
2002-04-18,94.3,94.7,92.53,93.7,29.1174970756813,2338400,0.0,1.0
2002-04-17,92.0,94.6,91.01,93.01,28.9030779403321,2736200,0.0,1.0
2002-04-16,93.66,93.99,92.0,92.55,28.7601318500993,1563800,0.0,1.0
2002-04-15,94.61,94.94,93.4,93.65,29.1019594571777,870800,0.0,1.0
2002-04-12,95.51,95.65,93.06,94.61,29.4002817324462,871100,0.0,1.0
2002-04-11,95.97,96.1,94.88,95.5,29.6768513418096,1311300,0.0,1.0
2002-04-10,94.75,96.4,94.75,96.07,29.8539801927503,1248500,0.3,1.0
2002-04-09,95.5,95.64,94.5,95.01,29.4326725963807,1250100,0.0,1.0
2002-04-08,94.3,95.25,93.75,95.03,29.4388682963273,655200,0.0,1.0
2002-04-05,94.85,95.5,94.4,94.64,29.3180521473683,537400,0.0,1.0
2002-04-04,94.4,95.44,93.65,94.35,29.2282144981425,688800,0.0,1.0
2002-04-03,94.0,95.39,93.5,94.18,29.1755510485963,909700,0.0,1.0
2002-04-02,97.0,97.0,94.8,94.9,29.3985962466743,1080400,0.0,1.0
2002-04-01,96.8,96.8,94.0,95.98,29.7331640437914,1342100,0.0,1.0
2002-03-28,95.0,95.6,93.95,93.95,29.1043004992102,1025000,0.0,1.0
2002-03-27,96.8,96.8,93.24,95.24,29.5039231457667,1385200,0.0,1.0
2002-03-26,91.69,93.47,91.69,93.26,28.8905488510521,889000,0.0,1.0
2002-03-25,91.4,92.4,90.79,91.68,28.4010885552698,1476100,0.0,1.0
2002-03-22,92.99,93.63,91.75,92.35,28.6086445034813,1245000,0.0,1.0
2002-03-21,94.32,94.32,93.0,93.16,28.8595703513191,1112100,0.0,1.0
2002-03-20,92.85,95.1,92.67,94.0,29.1197897490768,1545600,0.0,1.0
2002-03-19,91.3,93.45,90.81,93.11,28.8440811014525,1480400,0.0,1.0
2002-03-18,92.7,93.45,90.75,91.05,28.2059240069515,799500,0.0,1.0
2002-03-15,90.88,92.4,90.67,91.83,28.4475563048693,1311500,0.0,1.0
2002-03-14,92.45,92.45,90.35,90.87,28.150162707432,993300,0.0,1.0
2002-03-13,90.49,91.95,90.4,91.1,28.221413256818,1090900,0.0,1.0
2002-03-12,91.1,91.1,88.79,90.5,28.0355422584196,1169700,0.0,1.0
2002-03-11,88.0,91.23,87.4,90.85,28.1439670074854,2510300,0.0,1.0
2002-03-08,91.75,91.75,86.5,87.0,26.9512947677625,3827000,0.0,1.0
2002-03-07,94.0,94.0,89.34,90.14,27.9240196593806,1815400,0.0,1.0
2002-03-06,92.97,95.5,92.33,94.0,29.1197897490768,1030800,0.0,1.0
2002-03-05,93.5,93.91,91.8,92.72,28.7232649524936,1060700,0.0,1.0
2002-03-04,91.25,95.25,91.25,94.76,29.355226347048,1284700,0.0,1.0
2002-03-01,91.45,93.44,91.1,91.3,28.2833702562841,1286700,0.0,1.0
2002-02-28,91.33,92.5,90.88,90.88,28.1532605574053,1265400,0.0,1.0
2002-02-27,89.9,92.1,89.9,91.58,28.3701100555367,1307300,0.0,1.0
2002-02-26,88.35,90.0,88.15,89.71,27.7908121105285,1536900,0.0,1.0
2002-02-25,87.7,88.9,87.12,88.39,27.3818959140521,1560300,0.0,1.0
2002-02-22,88.35,89.25,86.15,87.7,27.168144265894,2515600,0.0,1.0
2002-02-21,92.29,93.75,91.45,92.17,28.5528832039618,1174100,0.0,1.0
2002-02-20,92.95,92.95,89.25,92.47,28.6458187031609,896600,0.0,1.0
