,LOGM_Open,LOGM_High,LOGM_Low,LOGM_Close,LOGM_Adj Close,LOGM_Volume,LOGM_Dividend Amount,LOGM_Split Coefficient
2010-12-10,46.31,47.54,46.31,46.79,44.4174246824128,273900,0.0,1.0
2010-12-09,46.07,46.4,44.835,46.24,43.8953134711427,119600,0.0,1.0
2010-12-08,46.24,46.92,45.3,45.48,43.1738507064786,163400,0.0,1.0
2010-12-07,46.54,46.88,45.56,46.01,43.6769760555207,188300,0.0,1.0
2010-12-06,46.29,47.169,45.86,46.09,43.7529195044327,133600,0.0,1.0
2010-12-03,45.85,46.72,45.45,46.28,43.9332851955987,131300,0.0,1.0
2010-12-02,45.65,46.54,44.9,45.97,43.6390043310647,136400,0.0,1.0
2010-12-01,44.52,46.1,43.66,45.42,43.1168931197946,406800,0.0,1.0
2010-11-30,43.95,44.565,43.17,43.79,41.5695453482124,312800,0.0,1.0
2010-11-29,44.23,44.48,43.0,44.3,42.0536848350265,227700,0.0,1.0
2010-11-26,43.42,44.95,43.42,44.27,42.0252060416845,122500,0.0,1.0
2010-11-24,43.18,43.74,43.08,43.49,41.2847574147923,201300,0.0,1.0
2010-11-23,43.21,43.449,42.32,43.04,40.8575755146623,182400,0.0,1.0
2010-11-22,42.05,43.74,42.03,43.45,41.2467856903363,307100,0.0,1.0
2010-11-19,40.06,42.17,39.85,42.04,39.9082824032621,292300,0.0,1.0
2010-11-18,39.89,40.9,39.74,40.03,38.0002032493478,141800,0.0,1.0
2010-11-17,39.25,39.6,38.88,39.39,37.3926556580517,141800,0.0,1.0
2010-11-16,40.49,40.49,38.07,39.28,37.2882334157977,477500,0.0,1.0
2010-11-15,41.82,42.06,40.79,40.85,38.778623600696,268700,0.0,1.0
2010-11-12,41.4,42.09,41.15,41.71,39.5950156765001,364200,0.0,1.0
2010-11-11,40.76,41.68,40.58,41.55,39.4431287786761,414900,0.0,1.0
2010-11-10,40.14,41.24,40.0,41.17,39.082397396344,1917700,0.0,1.0
2010-11-09,40.02,40.27,39.71,40.0,37.9717244560058,390600,0.0,1.0
2010-11-08,38.78,40.2,38.18,40.15,38.1141184227158,252300,0.0,1.0
2010-11-05,40.11,40.26,39.86,40.05,38.0191891115758,593500,0.0,1.0
2010-11-04,39.95,40.0,39.31,39.47,37.4685991069638,343300,0.0,1.0
2010-11-03,39.33,39.33,38.31,39.22,37.2312758291137,307100,0.0,1.0
2010-11-02,37.94,39.58,37.53,39.37,37.3736697958237,211100,0.0,1.0
2010-11-01,40.02,40.05,37.36,37.59,35.6839280575315,325000,0.0,1.0
2010-10-29,38.49,40.0,38.12,39.73,37.7154153159278,232300,0.0,1.0
2010-10-28,37.91,40.82,37.8,38.71,36.7471363422996,1098300,0.0,1.0
2010-10-27,36.97,37.469,35.97,37.02,35.1428309840334,389400,0.0,1.0
2010-10-26,36.1,37.27,35.79,37.14,35.2567461574014,239100,0.0,1.0
2010-10-25,34.91,36.83,34.66,36.35,34.5068045993953,249700,0.0,1.0
2010-10-22,34.38,34.7,33.82,34.56,32.807569929989,187700,0.0,1.0
2010-10-21,34.56,34.95,33.75,34.37,32.627204238823,276600,0.0,1.0
2010-10-20,34.95,34.95,34.07,34.45,32.703147687735,317100,0.0,1.0
2010-10-19,35.43,35.43,33.5,34.82,33.0543861389531,705000,0.0,1.0
2010-10-18,36.2,36.3,35.63,35.95,34.1270873548352,131800,0.0,1.0
2010-10-15,36.67,36.72,35.82,36.02,34.1935378726333,186900,0.0,1.0
2010-10-14,37.39,37.44,35.71,36.24,34.4023823571413,334700,0.0,1.0
2010-10-13,36.4,37.92,36.22,37.3,35.4086330552254,393400,0.0,1.0
2010-10-12,35.5,36.31,35.0,36.11,34.2789742526593,217900,0.0,1.0
2010-10-11,34.5,35.819,34.25,35.32,33.5290326946531,184900,0.0,1.0
2010-10-08,33.19,35.24,33.1,34.52,32.769598205533,432400,0.0,1.0
2010-10-07,33.75,33.99,33.0,33.1,31.4216019873448,320700,0.0,1.0
2010-10-06,36.32,36.5,33.08,33.55,31.8487838874749,769800,0.0,1.0
2010-10-05,35.38,36.932,35.38,36.29,34.4498470127113,331400,0.0,1.0
2010-10-04,35.52,35.99,34.35,35.01,33.2347518301191,339600,0.0,1.0
2010-10-01,36.25,36.26,35.31,35.55,33.7473701102752,239800,0.0,1.0
2010-09-30,37.64,38.08,35.48,35.98,34.1555661481772,360700,0.0,1.0
2010-09-29,38.19,38.53,36.97,37.43,35.5320411597075,418700,0.0,1.0
2010-09-28,37.4,38.62,36.45,38.39,36.4433625466516,593500,0.0,1.0
2010-09-27,36.25,37.49,36.0601,37.37,35.4750835730234,314900,0.0,1.0
2010-09-24,33.57,36.34,33.47,36.22,34.3833964949133,368100,0.0,1.0
2010-09-23,33.16,34.27,32.84,33.08,31.4026161251168,195200,0.0,1.0
2010-09-22,33.5,34.02,33.05,33.47,31.7728404385629,177500,0.0,1.0
2010-09-21,34.06,34.06,33.32,33.7,31.9911778541849,337400,0.0,1.0
2010-09-20,34.45,34.45,32.76,34.05,32.323430443175,690800,0.0,1.0
2010-09-17,32.75,34.89,32.35,34.5,32.750612343305,789100,0.0,1.0
2010-09-16,31.61,32.888,31.35,32.57,30.9184766383027,560700,0.0,1.0
2010-09-15,32.09,32.83,31.09,31.49,29.8932400779906,688800,0.0,1.0
2010-09-14,32.69,33.24,32.51,32.94,31.2697150895208,144600,0.0,1.0
2010-09-13,32.26,33.1,32.07,32.66,31.0039130183288,283700,0.0,1.0
2010-09-10,32.57,32.749,31.55,31.94,30.3204219781207,157100,0.0,1.0
2010-09-09,33.25,33.96,32.15,32.4,30.7570968093647,198300,0.0,1.0
2010-09-08,32.81,34.25,32.388,33.13,31.4500807806868,363400,0.0,1.0
2010-09-07,32.77,33.146,32.09,32.43,30.7855756027067,221000,0.0,1.0
2010-09-03,33.35,33.35,32.19,32.76,31.0988423294688,289900,0.0,1.0
2010-09-02,33.27,33.3,32.8,33.14,31.4595737118008,220300,0.0,1.0
2010-09-01,32.99,33.78,32.73,33.17,31.4880525051428,422400,0.0,1.0
2010-08-31,31.93,32.82,31.15,32.75,31.0893493983548,344900,0.0,1.0
2010-08-30,30.43,32.34,30.43,32.04,30.4153512892607,517200,0.0,1.0
2010-08-27,29.93,30.63,29.12,30.46,28.9154681732484,355500,0.0,1.0
2010-08-26,29.49,30.025,29.31,29.6,28.0990760974443,350400,0.0,1.0
2010-08-25,28.9,29.39,28.87,29.33,27.8427669573663,165600,0.0,1.0
2010-08-24,29.76,29.76,28.63,29.07,27.5959507484022,240400,0.0,1.0
2010-08-23,30.03,30.62,29.91,30.16,28.6306802398284,275100,0.0,1.0
2010-08-20,29.55,30.04,29.32,29.81,28.2984276508383,248000,0.0,1.0
2010-08-19,29.09,29.76,28.99,29.66,28.1560336841283,417700,0.0,1.0
2010-08-18,28.86,29.42,28.4,29.328,27.8408683711435,215300,0.0,1.0
2010-08-17,28.52,28.94,28.14,28.86,27.3965991950082,257600,0.0,1.0
2010-08-16,26.93,28.42,26.91,28.35,26.9124597081941,259800,0.0,1.0
2010-08-13,26.1,27.155,25.79,27.11,25.735336250058,208900,0.0,1.0
2010-08-12,25.46,26.31,25.06,26.1,24.7765502075438,268300,0.0,1.0
2010-08-11,27.0,27.0,25.55,25.78,24.4727764118958,363200,0.0,1.0
2010-08-10,28.22,28.45,27.28,27.32,25.934687803452,177000,0.0,1.0
2010-08-09,27.58,28.12,27.26,28.09,26.6656434992301,164300,0.0,1.0
2010-08-06,27.76,28.25,27.09,27.37,25.982152459022,234800,0.0,1.0
2010-08-05,29.31,29.69,27.91,27.95,26.5327424636341,192900,0.0,1.0
2010-08-04,29.11,29.75,28.68,29.68,28.1750195463563,93600,0.0,1.0
2010-08-03,29.36,30.18,28.97,29.0,27.5295002306042,267100,0.0,1.0
2010-08-02,28.77,29.72,28.76,29.39,27.8997245440503,248500,0.0,1.0
2010-07-30,27.98,28.71,27.6,28.5,27.0548536749042,340700,0.0,1.0
2010-07-29,27.99,28.37,26.0,28.02,26.5991929814321,1190100,0.0,1.0
2010-07-28,29.29,29.62,26.9,28.4,26.9599243637641,392500,0.0,1.0
2010-07-27,29.46,29.77,29.15,29.38,27.8902316129363,157200,0.0,1.0
2010-07-26,28.52,29.38,28.45,29.22,27.7383447151123,227800,0.0,1.0
2010-07-23,27.84,28.5,26.71,28.5,27.0548536749042,537400,0.0,1.0
2010-07-22,30.01,31.16,27.64,27.8,26.3903484969241,759700,0.0,1.0
2010-07-21,29.68,31.23,29.52,29.79,28.2794417886103,460600,0.0,1.0
2010-07-20,28.45,29.75,28.1,29.46,27.9661750618483,246200,0.0,1.0
2010-07-19,28.79,28.81,27.43,28.68,27.2257264349562,194500,0.0,1.0
2010-07-16,29.3,29.48,28.5,28.69,27.2352193660702,252500,0.0,1.0
2010-07-15,30.24,30.378,29.51,29.53,28.0326255796463,185000,0.0,1.0
2010-07-14,28.89,30.67,28.66,30.3,28.7635812754244,412200,0.0,1.0
2010-07-13,28.9,29.39,28.78,29.05,27.5769648861742,218100,0.0,1.0
2010-07-12,28.92,28.92,28.56,28.71,27.2542052282982,131600,0.0,1.0
2010-07-09,29.29,29.29,28.5,28.84,27.3776133327802,128800,0.0,1.0
2010-07-08,29.73,29.95,29.1,29.25,27.7668235084543,165100,0.0,1.0
2010-07-07,27.35,29.51,26.93,29.48,27.9851609240763,360500,0.0,1.0
2010-07-06,26.93,28.47,26.61,27.2,25.820772630084,328000,0.0,1.0
2010-07-02,26.69,26.8199,25.8,26.55,25.2037321076739,108400,0.0,1.0
2010-07-01,26.39,26.67,24.82,26.56,25.2132250387879,335500,0.0,1.0
2010-06-30,26.75,27.67,26.19,26.23,24.8999583120258,119900,0.0,1.0
2010-06-29,28.61,28.624,26.47,26.67,25.3176472810419,193800,0.0,1.0
2010-06-28,28.7,29.06,28.25,28.87,27.4060921261222,187700,0.0,1.0
2010-06-25,27.8,28.96,27.56,28.87,27.4060921261222,1400600,0.0,1.0
2010-06-24,27.81,28.49,27.72,27.86,26.4473060836081,143800,0.0,1.0
2010-06-23,27.45,28.3,27.26,28.02,26.5991929814321,166000,0.0,1.0
2010-06-22,27.31,28.13,27.18,27.26,25.877730216768,167100,0.0,1.0
2010-06-21,29.47,29.5,26.78,27.26,25.877730216768,311400,0.0,1.0
2010-06-18,28.79,29.27,28.73,29.25,27.7668235084543,159500,0.0,1.0
2010-06-17,29.1,29.14,28.39,28.8,27.3396416083242,106200,0.0,1.0
2010-06-16,28.14,29.99,28.12,28.89,27.4250779883502,372100,0.0,1.0
2010-06-15,27.59,28.28,27.51,28.17,26.7415869481421,234400,0.0,1.0
2010-06-14,28.6,28.6,27.53,27.62,26.219475736872,394400,0.0,1.0
2010-06-11,27.0,28.47,26.9,28.26,26.8270233281681,625100,0.0,1.0
2010-06-10,26.31,27.23,26.295,27.0,25.6309140078039,489000,0.0,1.0
2010-06-09,25.98,26.29,25.7,26.02,24.7006067586318,137600,0.0,1.0
2010-06-08,25.5,25.91,24.89,25.71,24.4063258940977,94100,0.0,1.0
2010-06-07,25.87,26.14,25.14,25.48,24.1879884784757,181100,0.0,1.0
2010-06-04,26.3,26.85,25.52,25.84,24.5297339985798,363600,0.0,1.0
2010-06-03,26.3,27.0,25.925,26.65,25.2986614188139,263100,0.0,1.0
2010-06-02,25.34,26.43,25.06,26.41,25.0708310720778,278200,0.0,1.0
2010-06-01,25.25,25.56,24.83,25.47,24.1784955473617,209600,0.0,1.0
2010-05-28,25.83,26.45,25.13,25.46,24.1690026162477,292900,0.0,1.0
2010-05-27,25.35,26.0,24.82,25.95,24.6341562408338,196900,0.0,1.0
2010-05-26,24.08,25.55,24.08,24.98,23.7133419227756,811600,0.0,1.0
2010-05-25,24.28,24.63,23.47,23.97,22.7545558802615,372300,0.0,1.0
2010-05-24,25.23,26.02,24.77,24.78,23.5234833004956,213100,0.0,1.0
2010-05-21,24.6,26.36,24.49,25.28,23.9981298561957,525200,0.0,1.0
2010-05-20,25.43,25.43,24.77,24.91,23.6468914049776,303100,0.0,1.0
2010-05-19,26.16,26.36,25.5,25.69,24.3873400318697,349900,0.0,1.0
2010-05-18,26.21,27.0,25.25,26.25,24.9189441742538,385900,0.0,1.0
2010-05-17,25.93,26.22,25.2,26.01,24.6911138275178,310500,0.0,1.0
2010-05-14,25.25,26.15,24.73,25.93,24.6151703786058,528000,0.0,1.0
2010-05-13,23.66,25.76,23.31,25.42,24.1310308917917,1056900,0.0,1.0
2010-05-12,21.99,23.65,21.98,23.56,22.3653457045874,353400,0.0,1.0
2010-05-11,20.72,21.87,20.36,21.85,20.7420544840932,367100,0.0,1.0
2010-05-10,21.53,21.98,20.52,20.82,19.764282579351,174400,0.0,1.0
2010-05-07,21.62,21.62,20.21,20.93,19.868704821605,187000,0.0,1.0
2010-05-06,22.47,22.64,19.95,21.82,20.7135756907512,440600,0.0,1.0
2010-05-05,22.83,22.89,22.31,22.5,21.3590950065033,198600,0.0,1.0
2010-05-04,22.62,23.07,22.47,22.9,21.7388122510633,282300,0.0,1.0
2010-05-03,23.04,23.28,22.71,22.98,21.8147556999754,661400,0.0,1.0
2010-04-30,22.99,23.51,22.27,23.39,22.2039658756494,532800,0.0,1.0
2010-04-29,20.5,22.99,20.5,22.88,21.7198263888353,695800,0.0,1.0
2010-04-28,20.0,20.15,19.46,20.02,19.0048480902309,175100,0.0,1.0
2010-04-27,20.44,20.5,20.0904,20.18,19.1567349880549,109900,0.0,1.0
2010-04-26,21.2,21.2,20.43,20.59,19.545945163729,151900,0.0,1.0
2010-04-23,21.3,21.43,20.95,21.19,20.1155210305691,44000,0.0,1.0
2010-04-22,21.3,21.59,21.22,21.34,20.2579149972791,66700,0.0,1.0
2010-04-21,21.0,21.74,21.0,21.46,20.3718301706471,81400,0.0,1.0
2010-04-20,20.8,20.9,20.45,20.89,19.830733097149,28400,0.0,1.0
2010-04-19,20.96,21.27,20.74,20.74,19.688339130439,60500,0.0,1.0
2010-04-16,21.23,21.38,21.0,21.06,19.9921129260871,46400,0.0,1.0
2010-04-15,21.34,21.49,21.1,21.23,20.1534927550251,48400,0.0,1.0
2010-04-14,21.6,21.6,21.21,21.46,20.3718301706471,103200,0.0,1.0
2010-04-13,21.55,21.73,21.36,21.43,20.3433513773051,261400,0.0,1.0
2010-04-12,21.07,21.74,21.0,21.65,20.5521958618132,208900,0.0,1.0
2010-04-09,20.5,21.24,20.18,21.2,20.1250139616831,222200,0.0,1.0
2010-04-08,20.76,20.76,20.08,20.6,19.555438094843,100100,0.0,1.0
2010-04-07,21.0,21.14,20.76,20.79,19.735803786009,211500,0.0,1.0
2010-04-06,20.55,21.0,20.42,20.99,19.9256624082891,96800,0.0,1.0
2010-04-05,20.38,20.61,20.33,20.61,19.564931025957,51100,0.0,1.0
2010-04-01,20.68,20.696,20.05,20.38,19.346593610335,70000,0.0,1.0
2010-03-31,19.96,20.84,19.86,20.69,19.640874474869,141300,0.0,1.0
2010-03-30,20.03,20.3,19.8305,20.1,19.0807915391429,109000,0.0,1.0
2010-03-29,20.29,20.29,20.05,20.11,19.0902844702569,97200,0.0,1.0
2010-03-26,20.25,20.58,20.24,20.27,19.242171368081,32200,0.0,1.0
2010-03-25,20.225,20.95,20.2,20.25,19.2231855058529,58800,0.0,1.0
2010-03-24,20.28,20.58,20.05,20.43,19.394058265905,64600,0.0,1.0
2010-03-23,20.28,20.9,20.25,20.75,19.697832061553,106500,0.0,1.0
2010-03-22,19.74,20.32,19.74,20.26,19.232678436967,128100,0.0,1.0
2010-03-19,20.0,20.0,19.58,19.94,18.9289046413189,138900,0.0,1.0
2010-03-18,19.81,20.0,19.81,19.92,18.9099187790909,98200,0.0,1.0
2010-03-17,20.1,20.1,19.85,19.99,18.9763692968889,122700,0.0,1.0
2010-03-16,20.16,20.24,19.84,20.16,19.1377491258269,95800,0.0,1.0
2010-03-15,19.89,20.0,19.49,20.0,18.9858622280029,67200,0.0,1.0
2010-03-12,20.61,20.62,19.77,19.98,18.9668763657749,118900,0.0,1.0
2010-03-11,20.43,20.75,20.03,20.69,19.640874474869,285400,0.0,1.0
2010-03-10,19.49,20.49,19.4,20.47,19.432029990361,244300,0.0,1.0
2010-03-09,19.39,19.8,19.32,19.43,18.4447651545048,82800,0.0,1.0
2010-03-08,19.74,19.83,19.46,19.5,18.5112156723028,80500,0.0,1.0
2010-03-05,19.78,19.9,19.46,19.79,18.7865106746089,130800,0.0,1.0
2010-03-04,19.51,19.9,19.51,19.76,18.7580318812669,183300,0.0,1.0
2010-03-03,19.21,19.63,19.14,19.54,18.5491873967588,154500,0.0,1.0
2010-03-02,19.1,19.43,19.07,19.1,18.1314984277428,202500,0.0,1.0
2010-03-01,18.74,19.1,18.395,18.98,18.0175832543748,94600,0.0,1.0
2010-02-26,18.53,18.85,18.33,18.76,17.8087387698667,108800,0.0,1.0
2010-02-25,17.81,18.6299,17.56,18.58,17.6378660098147,167700,0.0,1.0
2010-02-24,18.21,18.24,17.85,18.06,17.1442335918866,169500,0.0,1.0
2010-02-23,18.15,18.62,17.96,18.14,17.2201770407986,135100,0.0,1.0
2010-02-22,18.98,18.98,18.36,18.46,17.5239508364467,147100,0.0,1.0
2010-02-19,18.98,19.19,18.63,18.98,18.0175832543748,65900,0.0,1.0
2010-02-18,18.59,19.4,18.49,19.09,18.1220054966288,358100,0.0,1.0
2010-02-17,17.6,18.03,17.46,17.76,16.8594456584666,165300,0.0,1.0
2010-02-16,17.58,17.75,17.41,17.59,16.6980658295286,88500,0.0,1.0
2010-02-12,17.25,17.56,17.25,17.52,16.6316153117306,41900,0.0,1.0
2010-02-11,17.35,17.5,17.11,17.48,16.5936435872745,33600,0.0,1.0
2010-02-10,17.0,17.54,16.9,17.49,16.6031365183885,71100,0.0,1.0
2010-02-09,17.09,17.266,16.71,17.04,16.1759546182585,231100,0.0,1.0
2010-02-08,17.48,17.61,16.95,16.98,16.1189970315745,75900,0.0,1.0
2010-02-05,17.47,17.56,17.06,17.5,16.6126294495025,40500,0.0,1.0
2010-02-04,17.4101,17.82,17.4,17.54,16.6506011739586,51800,0.0,1.0
2010-02-03,17.27,17.85,17.23,17.68,16.7835022095546,40100,0.0,1.0
2010-02-02,17.3,17.55,16.86,17.37,16.4892213450205,114000,0.0,1.0
2010-02-01,16.97,17.27,16.84,17.24,16.3658132405385,103700,0.0,1.0
2010-01-29,17.74,17.925,16.95,16.95,16.0905182382325,244900,0.0,1.0
2010-01-28,18.08,18.09,17.63,17.74,16.8404597962386,48200,0.0,1.0
2010-01-27,18.32,18.81,18.0,18.02,17.1062618674306,108600,0.0,1.0
2010-01-26,18.86,18.92,18.2,18.37,17.4385144564207,65900,0.0,1.0
2010-01-25,19.26,19.26,18.69,18.85,17.8941751498927,31800,0.0,1.0
2010-01-22,19.81,20.33,18.87,19.1,18.1314984277428,103600,0.0,1.0
2010-01-21,20.65,20.65,19.83,19.83,18.8244823990649,55200,0.0,1.0
2010-01-20,20.68,20.8,19.48,20.61,19.564931025957,138200,0.0,1.0
2010-01-19,20.22,20.97,19.84,20.93,19.868704821605,37700,0.0,1.0
2010-01-15,20.54,21.05,19.98,20.12,19.0997774013709,117700,0.0,1.0
2010-01-14,20.42,20.65,20.15,20.54,19.498480508159,32000,0.0,1.0
2010-01-13,19.73,20.4,19.63,20.39,19.356086541449,62000,0.0,1.0
2010-01-12,19.94,20.27,19.39,19.71,18.7105672256969,63500,0.0,1.0
2010-01-11,20.43,20.5,19.89,19.9,18.8909329168629,67100,0.0,1.0
2010-01-08,20.1,20.56,20.1,20.27,19.242171368081,34200,0.0,1.0
2010-01-07,20.56,20.9,19.91,20.19,19.1662279191689,62600,0.0,1.0
2010-01-06,20.25,20.48,20.25,20.44,19.403551197019,40400,0.0,1.0
2010-01-05,20.33,20.72,20.22,20.29,19.261157230309,89300,0.0,1.0
2010-01-04,19.97,20.8,19.97,20.38,19.346593610335,55500,0.0,1.0
2009-12-31,19.9,20.0,19.68,19.95,18.9383975724329,77500,0.0,1.0
2009-12-30,19.82,20.25,19.82,20.0,18.9858622280029,75300,0.0,1.0
2009-12-29,20.0,20.205,19.77,20.0,18.9858622280029,47100,0.0,1.0
2009-12-28,19.8,20.1,19.26,19.92,18.9099187790909,133600,0.0,1.0
2009-12-24,19.72,20.14,19.49,19.7,18.7010742945829,47900,0.0,1.0
2009-12-23,19.96,20.1,19.46,19.77,18.7675248123809,60000,0.0,1.0
2009-12-22,20.2,20.45,19.45,19.96,18.9478905035469,176700,0.0,1.0
2009-12-21,20.65,21.05,20.22,20.32,19.289636023651,113100,0.0,1.0
2009-12-18,21.02,21.29,19.96,20.6,19.555438094843,383200,0.0,1.0
2009-12-17,20.93,21.21,20.87,20.97,19.9066765460611,90400,0.0,1.0
2009-12-16,20.88,21.31,20.83,21.01,19.9446482705171,127100,0.0,1.0
2009-12-15,19.81,21.02,19.71,20.97,19.9066765460611,256100,0.0,1.0
2009-12-14,20.07,20.29,19.56,19.93,18.9194117102049,87800,0.0,1.0
2009-12-11,18.92,20.08,18.68,19.97,18.9573834346609,286400,0.0,1.0
2009-12-10,18.68,18.87,18.5,18.87,17.9131610121208,170200,0.0,1.0
2009-12-09,18.15,18.79,18.15,18.51,17.5714154920167,184800,0.0,1.0
2009-12-08,18.15,18.43,17.92,18.17,17.2486558341406,292500,0.0,1.0
2009-12-07,18.11,18.46,17.81,18.19,17.2676416963687,106800,0.0,1.0
2009-12-04,17.57,18.11,17.44,18.02,17.1062618674306,130200,0.0,1.0
2009-12-03,17.76,17.85,17.275,17.36,16.4797284139065,111900,0.0,1.0
2009-12-02,17.67,17.99,17.39,17.64,16.7455304850986,149700,0.0,1.0
2009-12-01,18.06,18.1816,17.55,17.73,16.8309668651246,248200,0.0,1.0
2009-11-30,16.74,17.96,16.73,17.83,16.9258961762646,209800,0.0,1.0
2009-11-27,16.77,17.66,16.59,16.69,15.8437020292684,40600,0.0,1.0
2009-11-25,16.96,17.2,16.96,17.05,16.1854475493725,95400,0.0,1.0
2009-11-24,17.65,17.65,16.91,16.96,16.1000111693465,193700,0.0,1.0
2009-11-23,17.84,17.89,17.51,17.58,16.6885728984146,202700,0.0,1.0
2009-11-20,17.79,18.2,17.36,17.55,16.6600941050726,2229500,0.0,1.0
2009-11-19,19.45,19.68,18.95,19.49,18.5017227411888,86200,0.0,1.0
2009-11-18,19.8,19.8,19.021,19.68,18.6820884323549,27500,0.0,1.0
2009-11-17,19.54,19.75,19.35,19.75,18.7485389501529,23100,0.0,1.0
2009-11-16,19.8,19.8,19.41,19.71,18.7105672256969,81900,0.0,1.0
2009-11-13,19.55,19.72,19.47,19.67,18.6725955012409,22400,0.0,1.0
2009-11-12,19.6,19.75,19.3021,19.4,18.4162863611628,69100,0.0,1.0
2009-11-11,19.77,19.8,19.51,19.8,18.7960036057229,42800,0.0,1.0
2009-11-10,19.37,20.61,19.37,19.49,18.5017227411888,73400,0.0,1.0
2009-11-09,19.41,20.15,19.31,19.58,18.5871591212149,30600,0.0,1.0
2009-11-06,19.4,19.622,19.2,19.27,18.2928782566808,98600,0.0,1.0
2009-11-05,19.99,20.1985,19.76,20.02,19.0048480902309,66100,0.0,1.0
2009-11-04,20.65,20.79,19.85,19.9,18.8909329168629,182800,0.0,1.0
2009-11-03,20.3,20.72,20.05,20.7,19.650367405983,39500,0.0,1.0
2009-11-02,20.33,20.64,19.94,20.58,19.536452232615,111600,0.0,1.0
2009-10-30,20.42,20.74,20.02,20.1,19.0807915391429,169900,0.0,1.0
2009-10-29,19.77,20.7,19.1,20.64,19.593409819299,235900,0.0,1.0
2009-10-28,20.14,20.6,18.77,19.67,18.6725955012409,353100,0.0,1.0
2009-10-27,22.65,22.81,20.04,20.11,19.0902844702569,186000,0.0,1.0
2009-10-26,22.7,23.5,22.21,22.71,21.5584465598973,152400,0.0,1.0
2009-10-23,22.23,23.49,21.6,22.52,21.3780808687313,215300,0.0,1.0
2009-10-22,22.09,22.17,21.34,22.16,21.0363353486272,103000,0.0,1.0
2009-10-21,21.2,22.03,21.2,21.96,20.8464767263472,168000,0.0,1.0
2009-10-20,20.88,21.33,20.53,21.25,20.1724786172531,96800,0.0,1.0
2009-10-19,19.36,21.25,19.32,20.89,19.830733097149,155000,0.0,1.0
2009-10-16,19.32,19.53,19.15,19.21,18.2359206699968,107700,0.0,1.0
2009-10-15,19.56,19.8299,19.102,19.24,18.2643994633388,61800,0.0,1.0
2009-10-14,19.77,20.83,19.44,19.49,18.5017227411888,196100,0.0,1.0
2009-10-13,18.94,19.59,18.5,19.22,18.2454136011108,66400,0.0,1.0
2009-10-12,20.21,20.25,18.67,18.83,17.8751892876647,120900,0.0,1.0
2009-10-09,19.78,20.11,19.77,20.0,18.9858622280029,107500,0.0,1.0
2009-10-08,19.2,19.82,18.88,19.61,18.6156379145569,96100,0.0,1.0
2009-10-07,18.45,19.17,18.25,19.15,18.1789630833128,99200,0.0,1.0
2009-10-06,18.6,18.72,18.4,18.59,17.6473589409287,38300,0.0,1.0
2009-10-05,18.7,19.0,18.48,18.57,17.6283730787007,79800,0.0,1.0
2009-10-02,18.15,18.85,18.09,18.55,17.6093872164727,72900,0.0,1.0
2009-10-01,18.05,18.81,17.9,18.49,17.5524296297887,178700,0.0,1.0
2009-09-30,18.5,19.0,17.72,18.31,17.3815568697367,1197600,0.0,1.0
2009-09-29,18.19,18.96,17.94,18.61,17.6663448031567,282800,0.0,1.0
2009-09-28,17.95,18.4,17.86,18.0,17.0872760052026,162600,0.0,1.0
2009-09-25,17.91,17.99,17.36,17.76,16.8594456584666,87400,0.0,1.0
2009-09-24,17.79,17.92,17.66,17.71,16.8119810028966,95000,0.0,1.0
2009-09-23,17.99,17.99,17.57,17.87,16.9638679007206,63900,0.0,1.0
2009-09-22,17.7,17.99,17.52,17.85,16.9448820384926,146000,0.0,1.0
2009-09-21,16.94,17.75,16.92,17.415,16.5319395350335,99100,0.0,1.0
2009-09-18,17.04,17.36,16.81,16.96,16.1000111693465,102000,0.0,1.0
2009-09-17,16.7501,17.41,16.7501,16.9,16.0430535826625,140600,0.0,1.0
2009-09-16,16.8799,16.96,16.23,16.92,16.0620394448905,153900,0.0,1.0
2009-09-15,16.1899,16.88,16.02,16.07,15.2551403002003,129400,0.0,1.0
2009-09-14,16.75,16.97,15.55,16.14,15.3215908179984,280700,0.0,1.0
2009-09-11,17.12,17.12,16.52,16.77,15.9196454781804,149200,0.0,1.0
2009-09-10,16.89,17.27,16.77,17.13,16.2613909982845,123600,0.0,1.0
2009-09-09,16.59,16.99,16.51,16.93,16.0715323760045,58200,0.0,1.0
2009-09-08,16.5,16.78,16.19,16.53,15.6918151314444,24300,0.0,1.0
2009-09-04,15.66,16.54,15.57,16.47,15.6348575447604,51000,0.0,1.0
2009-09-03,15.69,15.716,15.2,15.51,14.7235361578163,108500,0.0,1.0
2009-09-02,15.84,16.12,15.15,15.43,14.6475927089042,192100,0.0,1.0
2009-09-01,16.25,16.67,15.77,15.78,14.9798452978943,93800,0.0,1.0
2009-08-31,16.99,16.99,15.63,16.3,15.4734777158224,80400,0.0,1.0
2009-08-28,17.2992,17.49,16.904,17.0,16.1379828938025,20300,0.0,1.0
2009-08-27,16.39,17.21,16.01,17.17,16.2993627227405,53600,0.0,1.0
2009-08-26,16.15,16.75,16.1,16.43,15.5968858203044,93500,0.0,1.0
2009-08-25,16.71,16.71,16.04,16.3,15.4734777158224,96000,0.0,1.0
2009-08-24,17.58,17.58,16.61,16.76,15.9101525470664,224500,0.0,1.0
2009-08-21,17.42,17.57,17.21,17.48,16.5936435872745,81800,0.0,1.0
2009-08-20,16.54,17.39,16.4501,17.3,16.4227708272225,480600,0.0,1.0
