,MCF_Open,MCF_High,MCF_Low,MCF_Close,MCF_Adj Close,MCF_Volume,MCF_Dividend Amount,MCF_Split Coefficient
2002-05-13,3.0,3.09,3.0,3.08,2.92676616915423,9000,0.0,1.0
2002-05-10,3.1,3.21,3.04,3.1,2.94577114427861,10700,0.0,1.0
2002-05-09,3.15,3.23,2.9,3.02,2.86975124378109,24800,0.0,1.0
2002-05-08,3.22,3.24,3.2,3.23,3.06930348258706,1100,0.0,1.0
2002-05-07,3.17,3.29,3.16,3.22,3.05980099502488,14800,0.0,1.0
2002-05-06,3.49,3.49,3.22,3.27,3.10731343283582,35300,0.0,1.0
2002-05-03,3.4,3.45,3.35,3.45,3.27835820895522,10100,0.0,1.0
2002-05-02,3.4,3.41,3.3,3.3,3.13582089552239,9000,0.0,1.0
2002-05-01,3.41,3.41,3.35,3.4,3.23084577114428,5100,0.0,1.0
2002-04-30,3.42,3.49,3.4,3.41,3.24034825870647,6200,0.0,1.0
2002-04-29,3.51,3.6,3.4,3.41,3.24034825870647,10400,0.0,1.0
2002-04-26,3.5,3.5,3.36,3.46,3.28786069651741,9300,0.0,1.0
2002-04-25,3.5,3.55,3.46,3.46,3.28786069651741,8800,0.0,1.0
2002-04-24,3.65,3.69,3.55,3.55,3.37338308457711,54700,0.0,1.0
2002-04-23,3.8,3.9,3.75,3.75,3.5634328358209,38400,0.0,1.0
2002-04-22,3.7,3.85,3.7,3.8,3.61094527363184,9800,0.0,1.0
2002-04-19,3.81,3.84,3.7,3.75,3.5634328358209,9800,0.0,1.0
2002-04-18,3.9,3.9,3.79,3.85,3.65845771144279,8200,0.0,1.0
2002-04-17,3.8,3.97,3.69,3.84,3.6489552238806,10600,0.0,1.0
2002-04-16,3.68,3.84,3.68,3.75,3.5634328358209,43000,0.0,1.0
2002-04-15,3.27,3.65,3.27,3.65,3.46840796019901,53700,0.0,1.0
2002-04-12,3.35,3.45,3.3,3.32,3.15482587064677,18400,0.0,1.0
2002-04-11,3.45,3.69,3.4,3.5,3.32587064676617,24200,0.0,1.0
2002-04-10,3.55,3.55,3.36,3.41,3.24034825870647,19200,0.0,1.0
2002-04-09,3.7,3.7,3.55,3.6,3.42089552238806,9300,0.0,1.0
2002-04-08,3.8,3.9,3.69,3.75,3.5634328358209,19000,0.0,1.0
2002-04-05,3.86,3.86,3.6,3.74,3.55393034825871,27000,0.0,1.0
2002-04-04,4.0,4.15,3.86,3.86,3.66796019900498,30700,0.0,1.0
2002-04-03,3.85,4.1,3.85,3.94,3.74398009950249,42300,0.0,1.0
2002-04-02,3.74,4.05,3.74,3.81,3.62044776119403,66600,0.0,1.0
2002-04-01,3.65,3.65,3.51,3.65,3.46840796019901,50100,0.0,1.0
2002-03-28,3.49,3.5,3.4,3.46,3.28786069651741,5300,0.0,1.0
2002-03-27,3.5,3.5,3.4,3.45,3.27835820895522,17000,0.0,1.0
2002-03-26,3.25,3.4,3.25,3.36,3.19283582089552,20100,0.0,1.0
2002-03-25,3.15,3.25,3.15,3.24,3.07880597014925,22200,0.0,1.0
2002-03-22,3.1,3.13,3.05,3.12,2.96477611940299,17300,0.0,1.0
2002-03-21,3.1,3.1,3.04,3.1,2.94577114427861,25100,0.0,1.0
2002-03-20,3.0,3.09,3.0,3.08,2.92676616915423,7400,0.0,1.0
2002-03-19,3.09,3.1,3.0,3.08,2.92676616915423,26200,0.0,1.0
2002-03-18,3.0,3.1,3.0,3.05,2.89825870646766,25200,0.0,1.0
2002-03-15,3.0,3.0,2.9,2.99,2.84124378109453,7500,0.0,1.0
2002-03-14,3.02,3.02,2.9,2.95,2.80323383084577,9400,0.0,1.0
2002-03-13,3.0,3.02,2.95,3.02,2.86975124378109,3200,0.0,1.0
2002-03-12,3.0,3.0,2.98,2.98,2.83174129353234,1600,0.0,1.0
2002-03-11,2.91,3.0,2.91,3.0,2.85074626865672,4900,0.0,1.0
2002-03-08,2.75,2.95,2.75,2.93,2.78422885572139,6000,0.0,1.0
2002-03-07,2.85,2.86,2.7,2.72,2.58467661691542,9000,0.0,1.0
2002-03-06,2.95,2.95,2.7,2.85,2.70820895522388,19100,0.0,1.0
2002-03-05,2.94,2.95,2.9,2.95,2.80323383084577,4900,0.0,1.0
2002-03-04,2.95,3.0,2.85,2.9,2.75572139303483,9700,0.0,1.0
2002-03-01,2.96,2.96,2.85,2.85,2.70820895522388,4900,0.0,1.0
2002-02-28,2.92,2.99,2.87,2.89,2.74621890547264,4100,0.0,1.0
2002-02-27,3.0,3.0,2.92,3.0,2.85074626865672,500,0.0,1.0
2002-02-26,3.0,3.04,2.95,3.0,2.85074626865672,9600,0.0,1.0
2002-02-25,2.9,3.05,2.9,3.0,2.85074626865672,18800,0.0,1.0
2002-02-22,2.85,2.9,2.8,2.9,2.75572139303483,2300,0.0,1.0
2002-02-21,2.67,2.85,2.67,2.7,2.56567164179105,11400,0.0,1.0
2002-02-20,2.7,2.7,2.62,2.62,2.48965174129353,8500,0.0,1.0
2002-02-19,2.67,2.74,2.64,2.65,2.5181592039801,8900,0.0,1.0
2002-02-15,2.69,2.69,2.67,2.69,2.55616915422886,5800,0.0,1.0
2002-02-14,2.68,2.75,2.68,2.7,2.56567164179105,4200,0.0,1.0
2002-02-13,2.69,2.75,2.69,2.72,2.58467661691542,3300,0.0,1.0
2002-02-12,2.75,2.75,2.66,2.66,2.52766169154229,3900,0.0,1.0
2002-02-11,2.65,2.75,2.65,2.75,2.61318407960199,3500,0.0,1.0
2002-02-08,2.6,2.75,2.6,2.65,2.5181592039801,7000,0.0,1.0
2002-02-07,2.6,2.74,2.5,2.55,2.42313432835821,20500,0.0,1.0
2002-02-06,2.75,2.8,2.6,2.6,2.47064676616915,14000,0.0,1.0
2002-02-05,2.9,2.9,2.76,2.76,2.62268656716418,19900,0.0,1.0
2002-02-04,2.95,3.0,2.85,2.94,2.79373134328358,14500,0.0,1.0
2002-02-01,3.15,3.15,3.0,3.0,2.85074626865672,15500,0.0,1.0
2002-01-31,3.1,3.1,2.91,3.0,2.85074626865672,7900,0.0,1.0
2002-01-30,3.15,3.15,3.07,3.07,2.91726368159204,8400,0.0,1.0
2002-01-29,3.1,3.17,2.95,3.15,2.99328358208955,35600,0.0,1.0
2002-01-28,3.15,3.15,3.05,3.1,2.94577114427861,9800,0.0,1.0
2002-01-25,3.09,3.13,3.05,3.13,2.97427860696517,20600,0.0,1.0
2002-01-24,3.1,3.1,3.05,3.06,2.90776119402985,26200,0.0,1.0
2002-01-23,3.1,3.1,3.06,3.1,2.94577114427861,8800,0.0,1.0
2002-01-22,3.08,3.08,2.98,3.05,2.89825870646766,22100,0.0,1.0
2002-01-18,3.1,3.15,2.98,2.99,2.84124378109453,39300,0.0,1.0
2002-01-17,3.1,3.14,3.0,3.0,2.85074626865672,29700,0.0,1.0
2002-01-16,3.02,3.09,3.02,3.07,2.91726368159204,36600,0.0,1.0
2002-01-15,3.04,3.05,2.98,3.01,2.86024875621891,37900,0.0,1.0
2002-01-14,2.9,2.99,2.8,2.97,2.82223880597015,25300,0.0,1.0
2002-01-11,2.87,2.88,2.8,2.8,2.66069651741294,3700,0.0,1.0
2002-01-10,2.87,2.87,2.76,2.8,2.66069651741294,3200,0.0,1.0
2002-01-09,2.95,2.95,2.6,2.7,2.56567164179105,24000,0.0,1.0
2002-01-08,3.05,3.05,2.91,2.91,2.76522388059702,16300,0.0,1.0
2002-01-07,3.0,3.0,2.95,2.98,2.83174129353234,12100,0.0,1.0
2002-01-04,3.05,3.05,2.98,2.98,2.83174129353234,22500,0.0,1.0
2002-01-03,3.0,3.0,2.96,2.98,2.83174129353234,5900,0.0,1.0
2002-01-02,2.94,2.99,2.94,2.98,2.83174129353234,30100,0.0,1.0
2001-12-31,2.58,2.94,2.58,2.89,2.74621890547264,27700,0.0,1.0
2001-12-28,2.6,2.65,2.56,2.56,2.4326368159204,7500,0.0,1.0
2001-12-27,2.55,2.6,2.5,2.55,2.42313432835821,20400,0.0,1.0
2001-12-26,2.53,2.55,2.52,2.53,2.40412935323383,2200,0.0,1.0
2001-12-24,2.6,2.65,2.5,2.5,2.37562189054726,5000,0.0,1.0
2001-12-21,2.41,2.5,2.4,2.5,2.37562189054726,9600,0.0,1.0
2001-12-20,2.45,2.55,2.45,2.5,2.37562189054726,7100,0.0,1.0
2001-12-19,2.55,2.55,2.45,2.45,2.32810945273632,13700,0.0,1.0
2001-12-18,2.52,2.6,2.52,2.59,2.46114427860697,1200,0.0,1.0
2001-12-17,2.65,2.65,2.51,2.51,2.38512437810945,2700,0.0,1.0
2001-12-14,2.56,2.64,2.56,2.64,2.50865671641791,1200,0.0,1.0
2001-12-13,2.65,2.65,2.55,2.55,2.42313432835821,1100,0.0,1.0
2001-12-12,2.6,2.65,2.57,2.65,2.5181592039801,900,0.0,1.0
2001-12-11,2.66,2.66,2.56,2.56,2.4326368159204,2200,0.0,1.0
2001-12-10,2.52,2.62,2.52,2.62,2.48965174129353,3200,0.0,1.0
2001-12-07,2.55,2.55,2.5,2.55,2.42313432835821,3700,0.0,1.0
2001-12-06,2.55,2.55,2.5,2.53,2.40412935323383,3500,0.0,1.0
2001-12-05,2.56,2.56,2.4,2.42,2.29960199004975,21300,0.0,1.0
2001-12-04,2.5,2.59,2.4,2.55,2.42313432835821,7000,0.0,1.0
2001-12-03,2.59,2.59,2.42,2.43,2.30910447761194,2100,0.0,1.0
2001-11-30,2.6,2.6,2.45,2.45,2.32810945273632,4000,0.0,1.0
2001-11-29,2.5,2.6,2.45,2.5,2.37562189054726,4100,0.0,1.0
2001-11-28,2.46,2.46,2.45,2.46,2.33761194029851,1900,0.0,1.0
2001-11-27,2.45,2.45,2.42,2.45,2.32810945273632,6300,0.0,1.0
2001-11-26,2.6,2.65,2.46,2.59,2.46114427860697,4700,0.0,1.0
2001-11-23,2.6,2.6,2.55,2.56,2.4326368159204,2600,0.0,1.0
2001-11-21,2.55,2.55,2.55,2.55,2.42313432835821,1000,0.0,1.0
2001-11-20,2.65,2.65,2.51,2.52,2.39462686567164,5700,0.0,1.0
2001-11-19,2.55,2.73,2.5,2.55,2.42313432835821,17400,0.0,1.0
2001-11-16,2.65,2.65,2.4,2.45,2.32810945273632,31300,0.0,1.0
2001-11-15,2.9,2.9,2.65,2.65,2.5181592039801,18400,0.0,1.0
2001-11-14,2.98,2.98,2.8,2.86,2.71771144278607,22100,0.0,1.0
2001-11-13,2.8,2.89,2.7,2.89,2.74621890547264,40400,0.0,1.0
2001-11-12,2.9,2.9,2.74,2.74,2.6036815920398,24700,0.0,1.0
2001-11-09,2.93,2.98,2.85,2.85,2.70820895522388,24500,0.0,1.0
2001-11-08,2.85,2.93,2.85,2.9,2.75572139303483,3700,0.0,1.0
2001-11-07,2.9,2.9,2.81,2.9,2.75572139303483,12600,0.0,1.0
2001-11-06,2.93,2.93,2.86,2.9,2.75572139303483,10400,0.0,1.0
2001-11-05,2.95,2.99,2.81,2.93,2.78422885572139,17100,0.0,1.0
2001-11-02,2.85,2.99,2.85,2.85,2.70820895522388,6600,0.0,1.0
2001-11-01,3.04,3.04,2.85,2.9,2.75572139303483,12400,0.0,1.0
2001-10-31,3.05,3.05,2.86,2.99,2.84124378109453,11000,0.0,1.0
2001-10-30,3.15,3.15,2.9,3.04,2.88875621890547,27200,0.0,1.0
2001-10-29,2.7,3.0,2.7,2.8,2.66069651741294,17500,0.0,1.0
2001-10-26,2.7,2.7,2.55,2.6,2.47064676616915,4700,0.0,1.0
2001-10-25,2.57,2.6,2.57,2.6,2.47064676616915,6300,0.0,1.0
2001-10-24,2.69,2.69,2.51,2.55,2.42313432835821,7200,0.0,1.0
2001-10-23,2.7,2.7,2.55,2.6,2.47064676616915,4500,0.0,1.0
2001-10-22,2.7,2.7,2.6,2.65,2.5181592039801,8100,0.0,1.0
2001-10-19,2.7,2.7,2.51,2.51,2.38512437810945,4200,0.0,1.0
2001-10-18,2.65,2.7,2.6,2.7,2.56567164179105,9200,0.0,1.0
2001-10-17,2.65,2.65,2.51,2.6,2.47064676616915,6500,0.0,1.0
2001-10-16,2.7,2.75,2.6,2.6,2.47064676616915,5800,0.0,1.0
2001-10-15,2.7,2.7,2.61,2.65,2.5181592039801,2100,0.0,1.0
2001-10-12,2.45,2.75,2.35,2.7,2.56567164179105,12500,0.0,1.0
2001-10-11,2.44,2.44,2.35,2.35,2.23308457711443,400,0.0,1.0
2001-10-10,2.4,2.45,2.4,2.4,2.28059701492537,13200,0.0,1.0
2001-10-09,2.45,2.45,2.4,2.4,2.28059701492537,400,0.0,1.0
2001-10-08,2.5,2.5,2.49,2.5,2.37562189054726,5500,0.0,1.0
2001-10-05,2.5,2.5,2.41,2.41,2.29009950248756,1200,0.0,1.0
2001-10-04,2.55,2.55,2.5,2.5,2.37562189054726,1300,0.0,1.0
2001-10-03,2.6,2.6,2.5,2.5,2.37562189054726,5200,0.0,1.0
2001-10-02,2.55,2.6,2.5,2.6,2.47064676616915,28800,0.0,1.0
2001-10-01,2.7,2.7,2.5,2.51,2.38512437810945,4400,0.0,1.0
2001-09-28,2.7,2.7,2.69,2.7,2.56567164179105,800,0.0,1.0
2001-09-27,2.5,2.64,2.5,2.64,2.50865671641791,1100,0.0,1.0
2001-09-26,2.79,2.79,2.5,2.5,2.37562189054726,10100,0.0,1.0
2001-09-25,2.79,2.79,2.79,2.79,2.65119402985075,7200,0.0,1.0
2001-09-24,2.95,2.95,2.79,2.79,2.65119402985075,4300,0.0,1.0
2001-09-21,2.9,2.9,2.71,2.8,2.66069651741294,15600,0.0,1.0
2001-09-20,2.9,2.9,2.8,2.89,2.74621890547264,1700,0.0,1.0
2001-09-19,2.9,2.9,2.85,2.85,2.70820895522388,2000,0.0,1.0
2001-09-18,2.95,2.95,2.85,2.85,2.70820895522388,3000,0.0,1.0
2001-09-17,2.85,3.1,2.82,2.9,2.75572139303483,30600,0.0,1.0
2001-09-10,2.84,2.84,2.8,2.8,2.66069651741294,1300,0.0,1.0
2001-09-07,2.66,2.83,2.66,2.8,2.66069651741294,10700,0.0,1.0
2001-09-06,2.75,2.8,2.61,2.61,2.48014925373134,27000,0.0,1.0
2001-09-05,2.85,2.9,2.75,2.75,2.61318407960199,26000,0.0,1.0
2001-09-04,2.8,2.85,2.8,2.85,2.70820895522388,4000,0.0,1.0
2001-08-31,2.8,2.8,2.8,2.8,2.66069651741294,0,0.0,1.0
2001-08-30,2.8,2.8,2.75,2.8,2.66069651741294,4900,0.0,1.0
2001-08-29,2.8,2.8,2.8,2.8,2.66069651741294,400,0.0,1.0
2001-08-28,2.8,2.8,2.77,2.77,2.63218905472637,22200,0.0,1.0
2001-08-27,2.8,2.8,2.76,2.76,2.62268656716418,300,0.0,1.0
2001-08-24,2.8,2.89,2.8,2.89,2.74621890547264,2000,0.0,1.0
2001-08-23,2.88,2.88,2.88,2.88,2.73671641791045,20100,0.0,1.0
2001-08-22,2.9,2.9,2.9,2.9,2.75572139303483,100,0.0,1.0
2001-08-21,2.91,2.91,2.91,2.91,2.76522388059702,0,0.0,1.0
2001-08-20,2.91,2.91,2.91,2.91,2.76522388059702,7100,0.0,1.0
2001-08-17,3.05,3.05,2.91,2.91,2.76522388059702,6900,0.0,1.0
2001-08-16,2.8,2.99,2.8,2.99,2.84124378109453,26500,0.0,1.0
2001-08-15,2.9,2.9,2.9,2.9,2.75572139303483,0,0.0,1.0
2001-08-14,3.0,3.0,2.86,2.9,2.75572139303483,19400,0.0,1.0
2001-08-13,2.9,3.0,2.9,3.0,2.85074626865672,12400,0.0,1.0
2001-08-10,2.75,2.95,2.65,2.95,2.80323383084577,18500,0.0,1.0
2001-08-09,2.6,2.65,2.6,2.65,2.5181592039801,2500,0.0,1.0
2001-08-08,2.5,2.6,2.5,2.6,2.47064676616915,4500,0.0,1.0
2001-08-07,2.51,2.51,2.51,2.51,2.38512437810945,0,0.0,1.0
2001-08-06,2.51,2.51,2.51,2.51,2.38512437810945,1500,0.0,1.0
2001-08-03,2.52,2.52,2.52,2.52,2.39462686567164,0,0.0,1.0
2001-08-02,2.52,2.52,2.52,2.52,2.39462686567164,0,0.0,1.0
2001-08-01,2.69,2.69,2.52,2.52,2.39462686567164,10500,0.0,1.0
2001-07-31,2.55,2.61,2.55,2.61,2.48014925373134,5000,0.0,1.0
2001-07-30,2.6,2.64,2.51,2.6,2.47064676616915,23200,0.0,1.0
2001-07-27,2.52,2.52,2.52,2.52,2.39462686567164,0,0.0,1.0
2001-07-26,2.51,2.52,2.5,2.52,2.39462686567164,6600,0.0,1.0
2001-07-25,2.5,2.6,2.41,2.5,2.37562189054726,5600,0.0,1.0
2001-07-24,2.46,2.5,2.46,2.5,2.37562189054726,2000,0.0,1.0
2001-07-23,2.45,2.45,2.25,2.44,2.31860696517413,3000,0.0,1.0
2001-07-20,2.4,2.4,2.3,2.31,2.19507462686567,4600,0.0,1.0
2001-07-19,2.75,2.75,2.0,2.3,2.18557213930348,93900,0.0,1.0
2001-07-18,3.1,3.1,2.75,2.75,2.61318407960199,20000,0.0,1.0
2001-07-17,3.2,3.3,3.19,3.19,3.03129353233831,3600,0.0,1.0
2001-07-16,3.39,3.39,3.21,3.21,3.05029850746269,600,0.0,1.0
2001-07-13,3.6,3.6,3.25,3.25,3.08830845771144,4000,0.0,1.0
2001-07-12,3.8,3.8,3.7,3.7,3.51592039800995,2500,0.0,1.0
2001-07-11,3.9,3.9,3.9,3.9,3.70597014925373,0,0.0,1.0
2001-07-10,3.9,3.9,3.9,3.9,3.70597014925373,800,0.0,1.0
2001-07-09,4.0,4.0,3.89,3.89,3.69646766169154,1000,0.0,1.0
2001-07-06,4.0,4.0,4.0,4.0,3.80099502487562,1000,0.0,1.0
2001-07-05,3.99,3.99,3.99,3.99,3.79149253731343,2000,0.0,1.0
2001-07-03,3.94,3.98,3.93,3.98,3.78199004975124,2500,0.0,1.0
2001-07-02,3.89,3.9,3.89,3.9,3.70597014925373,1200,0.0,1.0
2001-06-29,3.8,3.81,3.75,3.81,3.62044776119403,2800,0.0,1.0
2001-06-28,3.84,3.95,3.72,3.72,3.53492537313433,3300,0.0,1.0
2001-06-27,3.8,3.82,3.75,3.82,3.62995024875622,1700,0.0,1.0
2001-06-26,4.0,4.0,3.8,3.8,3.61094527363184,1900,0.0,1.0
2001-06-25,4.0,4.0,4.0,4.0,3.80099502487562,2000,0.0,1.0
2001-06-22,4.15,4.15,4.15,4.15,3.94353233830846,200,0.0,1.0
2001-06-21,4.2,4.2,4.1,4.1,3.89601990049751,5000,0.0,1.0
2001-06-20,4.3,4.3,4.3,4.3,4.08606965174129,0,0.0,1.0
2001-06-19,4.3,4.3,4.3,4.3,4.08606965174129,300,0.0,1.0
2001-06-18,4.37,4.37,4.37,4.37,4.15258706467662,100,0.0,1.0
2001-06-15,4.3,4.4,4.3,4.4,4.18109452736318,8100,0.0,1.0
2001-06-14,4.4,4.4,4.4,4.4,4.18109452736318,500,0.0,1.0
2001-06-13,4.4,4.5,4.35,4.35,4.13358208955224,18300,0.0,1.0
2001-06-12,4.36,4.49,4.36,4.49,4.26661691542289,11400,0.0,1.0
2001-06-11,4.35,4.49,4.35,4.49,4.26661691542289,3000,0.0,1.0
2001-06-08,4.4,4.4,4.4,4.4,4.18109452736318,4200,0.0,1.0
2001-06-07,4.3,4.35,4.25,4.35,4.13358208955224,3500,0.0,1.0
2001-06-06,4.3,4.35,4.3,4.35,4.13358208955224,4000,0.0,1.0
2001-06-05,4.29,4.29,4.29,4.29,4.0765671641791,1000,0.0,1.0
2001-06-04,4.3,4.45,4.25,4.25,4.03855721393035,6000,0.0,1.0
2001-06-01,4.29,4.3,4.25,4.3,4.08606965174129,5300,0.0,1.0
2001-05-31,4.3,4.3,4.25,4.25,4.03855721393035,8100,0.0,1.0
2001-05-30,4.3,4.3,4.25,4.25,4.03855721393035,2100,0.0,1.0
2001-05-29,4.4,4.4,4.3,4.3,4.08606965174129,7000,0.0,1.0
2001-05-25,4.5,4.5,4.4,4.41,4.19059701492537,14000,0.0,1.0
2001-05-24,4.5,4.54,4.5,4.5,4.27611940298508,900,0.0,1.0
2001-05-23,4.4,4.4,4.4,4.4,4.18109452736318,0,0.0,1.0
2001-05-22,4.3,4.4,4.3,4.4,4.18109452736318,1900,0.0,1.0
2001-05-21,4.3,4.3,4.3,4.3,4.08606965174129,2000,0.0,1.0
2001-05-18,4.17,4.17,4.17,4.17,3.96253731343284,0,0.0,1.0
2001-05-17,4.17,4.17,4.17,4.17,3.96253731343284,400,0.0,1.0
2001-05-16,4.35,4.35,4.22,4.22,4.01004975124378,4800,0.0,1.0
2001-05-15,4.25,4.35,4.25,4.35,4.13358208955224,2200,0.0,1.0
2001-05-14,4.1,4.3,4.1,4.25,4.03855721393035,5400,0.0,1.0
2001-05-11,3.98,4.05,3.98,4.05,3.84850746268657,1700,0.0,1.0
2001-05-10,4.15,4.15,3.98,3.98,3.78199004975124,3900,0.0,1.0
2001-05-09,3.85,4.14,3.85,4.05,3.84850746268657,6900,0.0,1.0
2001-05-08,4.2,4.2,3.75,3.75,3.5634328358209,12900,0.0,1.0
2001-05-07,4.3,4.3,4.15,4.15,3.94353233830846,12100,0.0,1.0
2001-05-04,4.4,4.4,4.4,4.4,4.18109452736318,300,0.0,1.0
2001-05-03,4.5,4.5,4.4,4.4,4.18109452736318,1500,0.0,1.0
2001-05-02,4.55,4.56,4.35,4.56,4.33313432835821,15200,0.0,1.0
2001-05-01,4.7,4.7,4.7,4.7,4.46616915422886,2800,0.0,1.0
2001-04-30,4.75,4.75,4.75,4.75,4.5136815920398,0,0.0,1.0
2001-04-27,4.7,4.85,4.7,4.75,4.5136815920398,25000,0.0,1.0
2001-04-26,4.65,4.75,4.65,4.7,4.46616915422886,10400,0.0,1.0
2001-04-25,4.65,4.65,4.6,4.6,4.37114427860697,2800,0.0,1.0
2001-04-24,4.85,4.85,4.6,4.65,4.41865671641791,10500,0.0,1.0
2001-04-23,4.79,4.79,4.75,4.75,4.5136815920398,2500,0.0,1.0
2001-04-20,4.8,4.8,4.7,4.7,4.46616915422886,700,0.0,1.0
2001-04-19,4.75,4.75,4.71,4.71,4.47567164179105,6000,0.0,1.0
2001-04-18,4.85,4.85,4.75,4.85,4.60870646766169,10900,0.0,1.0
2001-04-17,5.1,5.1,4.8,4.8,4.56119402985075,88200,0.0,1.0
2001-04-16,5.05,5.09,5.05,5.09,4.83676616915423,7700,0.0,1.0
2001-04-12,4.8,4.8,4.8,4.8,4.56119402985075,0,0.0,1.0
2001-04-11,4.8,4.95,4.8,4.8,4.56119402985075,9000,0.0,1.0
2001-04-10,4.8,4.89,4.8,4.89,4.64671641791045,6200,0.0,1.0
2001-04-09,5.1,5.1,4.6,4.8,4.56119402985075,12400,0.0,1.0
2001-04-06,5.35,5.35,5.2,5.2,4.94129353233831,2000,0.0,1.0
2001-04-05,5.4,5.4,5.4,5.4,5.13134328358209,600,0.0,1.0
2001-04-04,5.55,5.75,5.3,5.35,5.08383084577114,14400,0.0,1.0
2001-04-03,5.55,5.65,5.55,5.65,5.36890547263682,6500,0.0,1.0
2001-04-02,5.15,5.5,5.15,5.5,5.22636815920398,3800,0.0,1.0
2001-03-30,5.35,5.39,5.2,5.25,4.98880597014925,6600,0.0,1.0
2001-03-29,5.25,5.35,5.25,5.35,5.08383084577114,19600,0.0,1.0
2001-03-28,5.0,5.25,5.0,5.25,4.98880597014925,25500,0.0,1.0
2001-03-27,4.8,4.85,4.8,4.8,4.56119402985075,5300,0.0,1.0
2001-03-26,4.9,4.9,4.9,4.9,4.65621890547264,1000,0.0,1.0
2001-03-23,4.9,4.9,4.9,4.9,4.65621890547264,2000,0.0,1.0
2001-03-22,4.9,4.9,4.9,4.9,4.65621890547264,200,0.0,1.0
2001-03-21,4.8,4.8,4.7,4.8,4.56119402985075,1400,0.0,1.0
2001-03-20,4.8,4.85,4.8,4.85,4.60870646766169,1400,0.0,1.0
2001-03-19,4.7,4.75,4.7,4.75,4.5136815920398,1200,0.0,1.0
2001-03-16,4.65,4.65,4.65,4.65,4.41865671641791,500,0.0,1.0
2001-03-15,4.65,4.7,4.65,4.65,4.41865671641791,9000,0.0,1.0
2001-03-14,4.75,4.75,4.75,4.75,4.5136815920398,200,0.0,1.0
2001-03-13,4.65,4.75,4.65,4.75,4.5136815920398,15900,0.0,1.0
2001-03-12,5.49,5.49,4.7,4.7,4.46616915422886,26000,0.0,1.0
2001-03-09,5.4,5.49,5.4,5.49,5.21686567164179,3100,0.0,1.0
2001-03-08,5.6,5.6,5.45,5.45,5.17885572139304,1600,0.0,1.0
2001-03-07,5.5,5.75,5.5,5.5,5.22636815920398,19700,0.0,1.0
2001-03-06,5.85,5.85,5.5,5.5,5.22636815920398,8600,0.0,1.0
2001-03-05,6.15,6.15,5.85,5.85,5.5589552238806,9600,0.0,1.0
2001-03-02,6.3,6.3,6.14,6.14,5.83452736318408,4100,0.0,1.0
2001-03-01,6.3,6.45,6.3,6.4,6.081592039801,5100,0.0,1.0
2001-02-28,6.2,6.4,6.2,6.4,6.081592039801,2400,0.0,1.0
2001-02-27,6.3,6.3,6.2,6.2,5.89154228855721,2000,0.0,1.0
2001-02-26,6.49,6.49,6.4,6.4,6.081592039801,2500,0.0,1.0
2001-02-23,6.4,6.55,6.4,6.4,6.081592039801,8800,0.0,1.0
2001-02-22,6.3,6.3,6.3,6.3,5.9865671641791,3000,0.0,1.0
2001-02-21,6.4,6.49,6.34,6.4,6.081592039801,1800,0.0,1.0
2001-02-20,6.5,6.5,6.4,6.5,6.17661691542289,2800,0.0,1.0
2001-02-16,6.5,6.6,6.5,6.6,6.27164179104478,10400,0.0,1.0
2001-02-15,6.6,6.6,6.55,6.55,6.22412935323383,400,0.0,1.0
2001-02-14,6.44,6.5,6.44,6.5,6.17661691542289,400,0.0,1.0
2001-02-13,6.5,6.5,6.5,6.5,6.17661691542289,300,0.0,1.0
2001-02-12,6.6,6.6,6.6,6.6,6.27164179104478,0,0.0,1.0
2001-02-09,6.5,6.6,6.5,6.6,6.27164179104478,26500,0.0,1.0
2001-02-08,6.4,6.5,6.4,6.5,6.17661691542289,4000,0.0,1.0
2001-02-07,6.4,6.4,6.25,6.25,5.93905472636816,6200,0.0,1.0
2001-02-06,6.9,6.9,6.5,6.5,6.17661691542289,4700,0.0,1.0
2001-02-05,6.85,6.85,6.7,6.8,6.46169154228856,3400,0.0,1.0
2001-02-02,6.9,6.9,6.9,6.9,6.55671641791045,0,0.0,1.0
2001-02-01,7.0,7.0,6.85,6.9,6.55671641791045,5000,0.0,1.0
2001-01-31,6.95,6.95,6.7,6.85,6.5092039800995,2700,0.0,1.0
2001-01-30,7.24,7.24,7.0,7.0,6.65174129353234,12300,0.0,1.0
2001-01-29,7.24,7.24,7.1,7.15,6.79427860696518,5700,0.0,1.0
2001-01-26,7.5,7.5,7.188,7.188,6.83038805970149,6100,0.0,1.0
2001-01-25,7.5,7.5,7.5,7.5,7.12686567164179,1300,0.0,1.0
2001-01-24,7.438,7.5,7.375,7.5,7.12686567164179,46500,0.0,1.0
2001-01-23,7.25,7.438,7.125,7.438,7.06795024875622,54500,0.0,1.0
2001-01-22,6.938,7.125,6.813,7.125,6.7705223880597,45300,0.0,1.0
2001-01-19,6.938,6.938,6.875,6.938,6.59282587064677,1900,0.0,1.0
2001-01-18,6.938,7.0,6.75,6.75,6.41417910447761,18000,0.0,1.0
2001-01-17,6.75,6.88,6.63,6.69,6.35716417910448,26300,0.0,1.0
2001-01-16,6.63,7.13,6.41,6.75,6.41417910447761,91300,0.0,1.0
2001-01-12,6.5,6.5,6.38,6.4,6.081592039801,2600,0.0,1.0
2001-01-11,6.44,6.78,6.44,6.75,6.41417910447761,23300,0.0,1.0
