,BKNG_Open,BKNG_High,BKNG_Low,BKNG_Close,BKNG_Adj Close,BKNG_Volume,BKNG_Dividend Amount,BKNG_Split Coefficient
2004-04-19,24.7,25.47,24.28,25.31,25.1297498809772,504800,0.0,1.0
2004-04-16,25.65,25.76,24.39,24.64,24.4645214171189,1065600,0.0,1.0
2004-04-15,26.37,26.5,25.02,25.66,25.4772572874704,414900,0.0,1.0
2004-04-14,26.44,26.71,25.86,26.38,26.192129666542,663400,0.0,1.0
2004-04-13,27.25,27.4,26.2,26.36,26.1722721004567,453900,0.0,1.0
2004-04-12,27.22,27.74,27.06,27.25,27.0559337912536,572900,0.0,1.0
2004-04-08,26.44,27.16,26.43,27.02,26.8275717812724,796900,0.0,1.0
2004-04-07,26.88,27.2,26.33,26.65,26.4602068086939,848600,0.0,1.0
2004-04-06,26.8,26.96,26.5,26.64,26.4502780256513,567000,0.0,1.0
2004-04-05,27.05,27.3,26.42,26.92,26.7282839508458,652000,0.0,1.0
2004-04-02,27.43,27.64,26.96,27.2,27.0062898760403,812500,0.0,1.0
2004-04-01,27.07,27.49,26.5,27.0,26.8077142151871,709000,0.0,1.0
2004-03-31,26.85,27.58,26.75,26.96,26.7679990830164,1438100,0.0,1.0
2004-03-30,26.35,26.74,26.12,26.71,26.5197795069499,719300,0.0,1.0
2004-03-29,26.05,26.71,25.66,26.5,26.311275063054,1079000,0.0,1.0
2004-03-26,24.52,26.46,24.52,26.0,25.8148359109209,1746900,0.0,1.0
2004-03-25,23.75,24.76,23.725,24.69,24.5141653323322,1168800,0.0,1.0
2004-03-24,22.81,23.61,22.69,23.58,23.4120704145967,725000,0.0,1.0
2004-03-23,24.25,24.25,22.41,22.72,22.5581950729278,738600,0.0,1.0
2004-03-22,24.54,24.54,23.0,23.3,23.1340644894022,921100,0.0,1.0
2004-03-19,24.93,25.35,24.07,24.61,24.4347350679909,1225200,0.0,1.0
2004-03-18,23.71,25.05,23.7,24.88,24.7028122101428,1553200,0.0,1.0
2004-03-17,22.76,23.88,22.66,23.8,23.6305036415353,779800,0.0,1.0
2004-03-16,22.3,22.92,22.02,22.63,22.4688360255438,666100,0.0,1.0
2004-03-15,23.34,23.46,22.25,22.25,22.0915422699227,1020000,0.0,1.0
2004-03-12,22.45,23.5,22.37,23.5,23.3326401502554,776800,0.0,1.0
2004-03-11,22.12,22.95,21.8999,22.4,22.2404740155626,827900,0.0,1.0
2004-03-10,22.8,22.93,22.05,22.32,22.1610437512213,860500,0.0,1.0
2004-03-09,24.2,24.2,22.65,22.79,22.6276965542264,705700,0.0,1.0
2004-03-08,24.06,24.43,23.32,23.61,23.4418567637247,1093100,0.0,1.0
2004-03-05,22.75,24.25,22.71,24.19,24.0177261801991,1316600,0.0,1.0
2004-03-04,22.7,23.2,22.52,23.14,22.9752039607196,417400,0.0,1.0
2004-03-03,22.37,22.77,22.13,22.75,22.5879814220558,494900,0.0,1.0
2004-03-02,23.16,23.38,22.3,22.47,22.3099754968612,701900,0.0,1.0
2004-03-01,23.3,23.5,22.96,23.15,22.9851327437623,524800,0.0,1.0
2004-02-27,23.17,23.82,22.56,23.02,22.8560585642077,1510300,0.0,1.0
2004-02-26,21.51,22.43,21.31,22.21,22.051827137752,642100,0.0,1.0
2004-02-25,21.2,21.63,21.14,21.5,21.346883541723,816000,0.0,1.0
2004-02-24,21.73,22.0,21.0,21.2,21.0490200504432,791600,0.0,1.0
2004-02-23,22.231,22.48,21.44,21.71,21.5553879856189,975900,0.0,1.0
2004-02-20,23.33,23.41,22.23,22.3,22.141186185136,1532600,0.0,1.0
2004-02-19,23.95,24.49,23.24,23.35,23.1837084046155,1217400,0.0,1.0
2004-02-18,24.15,24.2,23.51,23.73,23.5610021602366,510700,0.0,1.0
2004-02-17,24.21,25.0,23.8,23.85,23.6801475567486,934200,0.0,1.0
2004-02-13,23.5,24.51,23.4,23.98,23.8092217363032,1354600,0.0,1.0
2004-02-12,24.6,24.69,23.28,23.5,23.3326401502554,2978300,0.0,1.0
2004-02-11,23.6,25.65,23.25,24.87,24.6928834271001,13190100,0.0,1.0
2004-02-10,20.73,21.48,20.19,21.4,21.2475957112964,3248600,0.0,1.0
2004-02-09,19.85,20.7,19.33,20.47,20.3242188883289,1858500,0.0,1.0
2004-02-06,18.79,19.21,18.5,19.18,19.0434058758255,573500,0.0,1.0
2004-02-05,18.4,19.1,18.4,18.78,18.646254554119,425600,0.0,1.0
2004-02-04,18.78,19.15,18.28,18.28,18.1498154019859,568100,0.0,1.0
2004-02-03,19.25,19.43,18.75,18.79,18.6561833371617,500600,0.0,1.0
2004-02-02,19.3,20.0,19.1,19.25,19.1129073571241,554200,0.0,1.0
2004-01-30,19.65,19.75,19.0,19.13,18.9937619606122,776800,0.0,1.0
2004-01-29,19.49,20.21,19.26,19.9,19.7582782548971,1052300,0.0,1.0
2004-01-28,20.85,20.96,19.169,19.34,19.2022664045081,1313100,0.0,1.0
2004-01-27,20.83,21.72,20.59,20.7,20.5525808983101,1063600,0.0,1.0
2004-01-26,20.85,20.85,20.41,20.74,20.5922960304807,464900,0.0,1.0
2004-01-23,20.47,20.91,20.23,20.58,20.4334355017982,669800,0.0,1.0
2004-01-22,21.19,21.3,20.23,20.35,20.2050734918169,1507800,0.0,1.0
2004-01-21,19.01,21.63,18.86,21.22,21.0688776165285,4907000,0.0,1.0
2004-01-20,19.36,19.46,18.88,19.3,19.1625512723374,956100,0.0,1.0
2004-01-16,18.6,19.5,18.45,19.22,19.0831210079961,786100,0.0,1.0
2004-01-15,18.45,18.8,18.0,18.65,18.5171803745644,576500,0.0,1.0
2004-01-14,18.273,18.75,18.26,18.4,18.2689607984979,711400,0.0,1.0
2004-01-13,18.69,18.82,18.26,18.41,18.2788895815405,468400,0.0,1.0
2004-01-12,18.07,18.68,18.05,18.68,18.5469667236924,560900,0.0,1.0
2004-01-09,18.4,18.57,18.03,18.05,17.9214533920047,692400,0.0,1.0
2004-01-08,18.75,18.91,18.45,18.659,18.5261162793028,854300,0.0,1.0
2004-01-07,18.75,18.89,18.114,18.68,18.5469667236924,1227800,0.0,1.0
2004-01-06,19.01,19.21,18.7,18.8,18.6661121202043,1755600,0.0,1.0
2004-01-05,18.95,19.63,18.76,19.63,19.4902011127453,987300,0.0,1.0
2004-01-02,18.05,18.8,18.05,18.78,18.646254554119,1273900,0.0,1.0
2003-12-31,17.97,18.1,17.81,17.9,17.7725216463648,756900,0.0,1.0
2003-12-30,18.06,18.1,17.81,18.0,17.8718094767914,479400,0.0,1.0
2003-12-29,18.14,18.36,17.94,18.05,17.9214533920047,633400,0.0,1.0
2003-12-26,17.55,18.07,17.54,18.04,17.911524608962,194300,0.0,1.0
2003-12-24,18.03,18.03,17.75,17.98,17.8519519107061,286700,0.0,1.0
2003-12-23,17.81,18.03,17.63,18.01,17.8817382598341,385400,0.0,1.0
2003-12-22,17.5,17.88,17.47,17.8,17.6732338159382,591100,0.0,1.0
2003-12-19,17.73,18.0,17.45,17.55,17.4250142398716,627300,0.0,1.0
2003-12-18,17.65,18.14,17.55,17.99,17.8618806937487,615900,0.0,1.0
2003-12-17,17.26,18.03,17.26,17.69,17.5640172024689,1282400,0.0,1.0
2003-12-16,16.91,17.25,16.75,17.25,17.1271507485917,673800,0.0,1.0
2003-12-15,17.85,17.97,16.68,16.8,16.680355511672,1060800,0.0,1.0
2003-12-12,17.43,17.48,16.65,17.33,17.206581012933,1422000,0.0,1.0
2003-12-11,16.85,17.42,16.63,17.22,17.0973643994638,1648100,0.0,1.0
2003-12-10,17.26,17.39,16.12,16.84,16.7200706438426,2614400,0.0,1.0
2003-12-09,18.46,18.46,17.4,17.4,17.2760824942317,837300,0.0,1.0
2003-12-08,17.5,17.9,17.5,17.65,17.5243020702982,525900,0.0,1.0
2003-12-05,17.54,18.062,17.54,17.68,17.5540884194262,1134100,0.0,1.0
2003-12-04,18.24,18.35,17.47,17.93,17.8023079954928,1462600,0.0,1.0
2003-12-03,18.86,19.05,18.15,18.2,18.0703851376446,1232000,0.0,1.0
2003-12-02,18.88,19.08,18.81,18.81,18.676040903247,816400,0.0,1.0
2003-12-01,19.24,19.3,18.73,18.95,18.8150438658443,969900,0.0,1.0
2003-11-28,19.0,19.33,19.0,19.05,18.9143316962709,375900,0.0,1.0
2003-11-26,19.5,19.62,19.02,19.1,18.9639756114842,772000,0.0,1.0
2003-11-25,19.01,19.438,18.96,19.32,19.1824088384228,1461900,0.0,1.0
2003-11-24,18.49,19.05,18.37,18.86,18.7256848184603,1210300,0.0,1.0
2003-11-21,18.46,18.7,18.16,18.26,18.1299578359006,988500,0.0,1.0
2003-11-20,18.02,18.81,18.02,18.36,18.2292456663272,2546200,0.0,1.0
2003-11-19,17.5,18.35,17.41,18.1,17.971097307218,2168300,0.0,1.0
2003-11-18,17.45,17.98,17.32,17.35,17.2264385790184,1822900,0.0,1.0
2003-11-17,17.75,17.75,17.12,17.31,17.1867234468477,2203800,0.0,1.0
2003-11-14,18.7,18.84,17.83,17.9,17.7725216463648,1915000,0.0,1.0
2003-11-13,18.93,19.05,18.45,18.52,18.3881061950098,2637000,0.0,1.0
2003-11-12,19.55,19.97,18.93,19.02,18.8845453471429,3248000,0.0,1.0
2003-11-11,20.75,20.97,19.65,19.65,19.5100586788306,2276400,0.0,1.0
2003-11-10,20.63,20.95,20.31,20.55,20.4036491526702,1589500,0.0,1.0
2003-11-07,21.44,21.5,20.62,20.78,20.6320111626514,2503000,0.0,1.0
2003-11-06,22.28,22.38,21.09,21.16,21.0093049182725,4644400,0.0,1.0
2003-11-05,22.39,22.77,21.56,21.66,21.5057440704056,15836100,0.0,1.0
2003-11-04,28.82,30.1,28.75,29.25,29.041690399786,2485400,0.0,1.0
2003-11-03,28.3,28.99,27.9,28.69,28.4856785493969,1090100,0.0,1.0
2003-10-31,29.75,30.15,27.92,28.06,27.8601652177092,953400,0.0,1.0
2003-10-30,30.1,30.86,29.51,29.61,29.3991265893218,754100,0.0,1.0
2003-10-29,29.06,29.77,28.8,29.4,29.1906221454259,561900,0.0,1.0
2003-10-28,28.66,29.52,28.05,29.38,29.1707645793406,786000,0.0,1.0
2003-10-27,27.95,28.85,27.89,28.49,28.2871028885437,509700,0.0,1.0
2003-10-24,28.81,29.07,26.66,27.53,27.3339397164482,864100,0.0,1.0
2003-10-23,28.15,29.49,28.0,28.82,28.6147527289515,449400,0.0,1.0
2003-10-22,29.77,29.79,28.11,28.5,28.2970316715864,655700,0.0,1.0
2003-10-21,29.37,30.7,29.3,29.78,29.5679159010471,553700,0.0,1.0
2003-10-20,30.5,30.5,29.0,29.37,29.160835796298,1364700,0.0,1.0
2003-10-17,32.53,32.55,30.25,30.45,30.2331443649054,961400,0.0,1.0
2003-10-16,32.1,32.89,31.8,32.55,32.3181888038644,471600,0.0,1.0
2003-10-15,33.76,34.0,32.13,32.29,32.0600404447552,424000,0.0,1.0
2003-10-14,33.1,33.73,32.52,33.59,33.3507822403013,498700,0.0,1.0
2003-10-13,32.17,33.52,32.11,33.06,32.8245567390402,614400,0.0,1.0
2003-10-10,32.31,32.94,31.68,32.05,31.8217496517313,280200,0.0,1.0
2003-10-09,32.5,33.8,31.83,32.21,31.9806101804139,1146400,0.0,1.0
2003-10-08,32.54,32.66,31.31,31.68,31.4543846791528,619700,0.0,1.0
2003-10-07,32.46,32.75,32.02,32.43,32.1990434073525,687200,0.0,1.0
2003-10-06,31.1,32.69,30.52,32.66,32.4274054173337,1222300,0.0,1.0
2003-10-03,29.46,31.93,29.31,31.19,30.9678743100624,1750400,0.0,1.0
2003-10-02,29.08,29.34,28.33,28.9,28.6941829932928,645500,0.0,1.0
2003-10-01,29.18,29.84,28.68,29.09,28.8828298711034,1190000,0.0,1.0
2003-09-30,29.07,29.86,28.38,29.04,28.8331859558901,1089700,0.0,1.0
2003-09-29,28.33,29.18,27.51,29.06,28.8530435219754,973200,0.0,1.0
2003-09-26,28.22,29.5,27.44,28.03,27.8303788685813,1075900,0.0,1.0
2003-09-25,29.83,30.2,27.6,28.61,28.4062482850556,1324300,0.0,1.0
2003-09-24,29.6,30.54,28.89,29.67,29.4586992875778,1882600,0.0,1.0
2003-09-23,31.93,32.0,28.71,29.49,29.2799811928099,5347700,0.0,1.0
2003-09-22,36.0,36.15,31.56,31.8,31.5735300756648,4400100,0.0,1.0
2003-09-19,37.76,38.06,37.13,37.66,37.3917969386646,347800,0.0,1.0
2003-09-18,36.75,38.15,36.61,37.77,37.5010135521339,730500,0.0,1.0
2003-09-17,37.25,37.36,36.12,36.8,36.5379215969957,428600,0.0,1.0
2003-09-16,36.23,37.27,35.75,37.27,37.0045744000008,397600,0.0,1.0
2003-09-15,36.75,36.92,35.85,36.14,35.88262191618,406200,0.0,1.0
2003-09-12,35.62,36.66,35.44,36.57,36.3095595870145,510900,0.0,1.0
2003-09-11,35.97,36.41,35.33,35.56,35.3067524997057,720100,0.0,1.0
2003-09-10,36.8,36.81,35.62,35.94,35.6840462553268,664100,0.0,1.0
2003-09-09,37.45,38.55,37.2,37.27,37.0045744000008,970800,0.0,1.0
2003-09-08,37.33,38.01,37.03,37.4,37.1336485795554,725400,0.0,1.0
2003-09-05,37.97,38.95,37.35,37.549,37.2815874468911,759200,0.0,1.0
2003-09-04,38.22,38.8,37.7,38.03,37.7591619112431,484000,0.0,1.0
2003-09-03,39.15,39.4,38.03,38.13,37.8584497416698,519900,0.0,1.0
2003-09-02,39.7,39.72,38.21,39.23,38.9506158763626,647300,0.0,1.0
2003-08-29,38.7,39.81,38.5,39.49,39.2087642354718,502700,0.0,1.0
2003-08-28,37.1,38.83,36.13,38.69,38.4144615920588,760600,0.0,1.0
2003-08-27,36.4,37.06,35.83,36.97,36.706710908721,451900,0.0,1.0
2003-08-26,35.05,36.75,34.75,36.28,36.0216248787773,550400,0.0,1.0
2003-08-25,36.22,36.22,34.96,35.09,34.8400996967005,583600,0.0,1.0
2003-08-22,38.0,38.68,35.76,36.22,35.9620521805213,824700,0.0,1.0
2003-08-21,37.71,38.09,36.97,37.57,37.3024378912807,522600,0.0,1.0
2003-08-20,37.1,38.5,36.76,37.36,37.0939334473848,588600,0.0,1.0
2003-08-19,38.29,38.5,36.95,37.53,37.26272275911,1351000,0.0,1.0
2003-08-18,34.64,38.84,34.61,38.26,37.9875239212244,1865600,0.0,1.0
2003-08-15,34.4,34.89,33.94,34.65,34.4032332428234,380800,0.0,1.0
2003-08-14,32.83,34.55,32.83,34.46,34.2145863650128,882500,0.0,1.0
2003-08-13,32.4,33.13,32.21,33.0,32.7649840407842,829800,0.0,1.0
2003-08-12,31.25,32.5,31.25,32.45,32.2189009734378,526000,0.0,1.0
2003-08-11,30.94,31.7,30.49,31.249,31.0264541300141,486600,0.0,1.0
2003-08-08,31.98,32.44,30.2,31.11,30.8884440457211,855500,0.0,1.0
2003-08-07,29.53,31.95,29.18,31.82,31.5933876417501,1131500,0.0,1.0
2003-08-06,30.92,31.11,29.53,29.66,29.4487705045351,784400,0.0,1.0
2003-08-05,31.44,31.58,30.8,30.92,30.6997971679105,444800,0.0,1.0
2003-08-04,31.44,31.6,30.7,31.19,30.9678743100624,997900,0.0,1.0
2003-08-01,32.83,33.43,31.37,31.761,31.5348078217984,1044800,0.0,1.0
2003-07-31,32.15,33.29,31.62,32.84,32.6061235121016,1151000,0.0,1.0
2003-07-30,32.15,32.5,31.5,31.8,31.5735300756648,1288800,0.0,1.0
2003-07-29,32.65,33.27,30.94,32.23,32.0004677464992,5005900,0.0,1.0
2003-07-28,31.93,35.44,31.15,34.76,34.5124498562927,3499000,0.0,1.0
2003-07-25,30.16,32.2,29.25,31.85,31.6231739908781,7165600,0.0,1.0
2003-07-24,24.59,26.25,24.59,25.24,25.0602483996786,1086900,0.0,1.0
2003-07-23,24.03,24.75,23.79,24.61,24.4347350679909,481700,0.0,1.0
2003-07-22,24.5,24.5,23.51,24.08,23.9085095667298,249200,0.0,1.0
2003-07-21,24.07,24.52,23.16,23.83,23.6602899906633,449400,0.0,1.0
2003-07-18,22.08,24.46,21.7,24.46,24.285803322351,1037900,0.0,1.0
2003-07-17,25.0,25.03,21.79,21.91,21.7539636464722,1094400,0.0,1.0
2003-07-16,26.38,26.649,25.07,25.44,25.2588240605318,428800,0.0,1.0
2003-07-15,26.28,26.88,25.75,26.25,26.0630554869874,513500,0.0,1.0
2003-07-14,24.73,26.28,24.71,26.2,26.0134115717741,550300,0.0,1.0
2003-07-11,24.16,24.83,24.16,24.6,24.4248062849482,128400,0.0,1.0
2003-07-10,25.28,26.37,23.48,24.05,23.8787232176018,704700,0.0,1.0
2003-07-09,26.59,26.9,26.0,26.5,26.311275063054,252700,0.0,1.0
2003-07-08,25.59,27.12,25.5,26.65,26.4602068086939,632200,0.0,1.0
2003-07-07,25.6,26.0,25.35,25.83,25.6460465991956,339800,0.0,1.0
2003-07-03,23.87,26.25,23.85,25.49,25.3084679757451,680700,0.0,1.0
2003-07-02,21.54,24.5,21.35,24.3,24.1269427936684,981400,0.0,1.0
2003-07-01,22.41,22.41,21.32,21.78,21.6248894669176,446800,0.0,1.0
2003-06-30,21.62,22.41,21.09,22.32,22.1610437512213,723700,0.0,1.0
2003-06-27,23.15,23.4,21.47,21.7,21.5454592025763,741100,0.0,1.0
2003-06-26,23.44,23.95,23.24,23.24,23.0744917911462,218800,0.0,1.0
2003-06-25,22.8,23.75,22.8,23.42,23.2532098859141,255000,0.0,1.0
2003-06-24,23.74,23.99,22.32,22.98,22.816343432037,466000,0.0,1.0
2003-06-23,25.74,25.8,23.78,23.91,23.7397202550046,465400,0.0,1.0
2003-06-20,24.84,25.91,24.0,25.78,25.5964026839823,523300,0.0,1.0
2003-06-19,24.87,25.9,24.54,25.03,24.8517439557827,707100,0.0,1.0
2003-06-18,24.14,25.0,22.55,24.91,24.7325985592708,1051000,0.0,1.0
2003-06-17,25.3,25.3,24.0,24.15,23.9780110480284,847200,0.0,1.0
2003-06-16,4.24,4.24,4.24,4.24,4.20980401008864,6654600,0.0,1.0
2003-06-13,4.41,4.5,4.18,4.24,4.20980401008864,3660000,0.0,1.0
2003-06-12,4.01,4.72,3.98,4.42,4.38852210485655,10458000,0.0,1.0
2003-06-11,4.01,4.02,3.89,3.99,3.96158443402209,1405200,0.0,1.0
2003-06-10,3.88,4.03,3.85,4.01,3.98144200010741,3239400,0.0,1.0
2003-06-09,4.02,4.03,3.72,3.93,3.90201173576612,3900600,0.0,1.0
2003-06-06,4.32,4.38,3.98,3.99,3.96158443402209,3812400,0.0,1.0
2003-06-05,4.17,4.35,3.99,4.24,4.20980401008864,2883600,0.0,1.0
2003-06-04,3.76,4.34,3.76,4.19,4.16016009487533,6804600,0.0,1.0
2003-06-03,3.92,3.95,3.59,3.8,3.77293755621152,8022600,0.0,1.0
2003-06-02,4.18,4.19,3.72,4.01,3.98144200010741,5185800,0.0,1.0
2003-05-30,4.35,4.37,4.07,4.1,4.07080104749137,3010800,0.0,1.0
2003-05-29,4.49,4.5,4.14,4.34,4.30909184051526,5168400,0.0,1.0
2003-05-28,4.09,4.49,3.99,4.45,4.41830845398454,6354600,0.0,1.0
2003-05-27,4.04,4.5,3.94,3.99,3.96158443402209,6397200,0.0,1.0
2003-05-23,3.87,4.27,3.73,4.26,4.22966157617396,13655400,0.0,1.0
2003-05-22,3.17,3.8,3.13,3.75,3.72329364099821,6526800,0.0,1.0
2003-05-21,3.2,3.23,3.12,3.14,3.11763787539583,1710600,0.0,1.0
2003-05-20,3.23,3.31,3.08,3.1,3.07792274322518,1808400,0.0,1.0
2003-05-19,3.34,3.36,3.12,3.23,3.20699692277979,2253600,0.0,1.0
2003-05-16,3.11,3.39,3.1,3.36,3.33607110233439,2537400,0.0,1.0
2003-05-15,3.27,3.3,3.1,3.19,3.16728179060914,1884600,0.0,1.0
2003-05-14,3.36,3.37,3.25,3.3,3.27649840407842,1096800,0.0,1.0
2003-05-13,3.2,3.35,3.11,3.31,3.28642718712108,2214600,0.0,1.0
2003-05-12,2.98,3.29,2.96,3.23,3.20699692277979,3726000,0.0,1.0
2003-05-09,3.03,3.06,2.81,2.95,2.92899099758526,2620200,0.0,1.0
2003-05-08,3.1,3.15,2.9,3.01,2.98856369584123,2970000,0.0,1.0
2003-05-07,3.32,3.34,3.1,3.18,3.15735300756648,2805600,0.0,1.0
2003-05-06,3.19,3.44,3.08,3.38,3.35592866841972,6986400,0.0,1.0
2003-05-05,3.22,3.25,3.0,3.17,3.14742422452382,7845600,0.0,1.0
2003-05-02,2.95,3.26,2.8,3.14,3.11763787539583,27683400,0.0,1.0
2003-05-01,2.3,2.47,2.3,2.37,2.35312158111087,10665600,0.0,1.0
2003-04-30,2.0,2.24,1.98,2.22,2.20418983547094,3994200,0.0,1.0
2003-04-29,2.07,2.11,1.96,2.01,1.99568539157504,2937000,0.0,1.0
2003-04-28,2.05,2.11,2.01,2.06,2.04532930678835,1886400,0.0,1.0
2003-04-25,2.05,2.12,1.95,2.01,1.99568539157504,2023200,0.0,1.0
2003-04-24,2.1,2.12,2.03,2.04,2.02547174070302,1582200,0.0,1.0
2003-04-23,2.1,2.18,2.02,2.1,2.085044438959,1881600,0.0,1.0
2003-04-22,2.12,2.2,2.07,2.11,2.09497322200166,2973600,0.0,1.0
2003-04-21,1.93,2.24,1.92,2.18,2.16447470330029,9315000,0.0,1.0
2003-04-17,1.89,1.96,1.83,1.93,1.91625512723374,3965400,0.0,1.0
2003-04-16,1.84,1.92,1.8,1.85,1.83682486289245,1614600,0.0,1.0
2003-04-15,1.67,1.81,1.67,1.78,1.76732338159382,1475400,0.0,1.0
2003-04-14,1.68,1.69,1.65,1.67,1.65810676812453,493200,0.0,1.0
2003-04-11,1.7,1.72,1.66,1.68,1.6680355511672,332400,0.0,1.0
2003-04-10,1.66,1.72,1.62,1.67,1.65810676812453,662400,0.0,1.0
2003-04-09,1.7,1.74,1.6,1.62,1.60846285291123,1041600,0.0,1.0
2003-04-08,1.71,1.71,1.66,1.68,1.6680355511672,221400,0.0,1.0
2003-04-07,1.76,1.8,1.65,1.71,1.69782190029518,1019400,0.0,1.0
2003-04-04,1.68,1.7,1.65,1.66,1.64817798508187,304800,0.0,1.0
2003-04-03,1.71,1.72,1.66,1.67,1.65810676812453,438600,0.0,1.0
2003-04-02,1.7,1.72,1.66,1.69,1.67796433420986,891600,0.0,1.0
2003-04-01,1.65,1.69,1.62,1.65,1.63824920203921,1121400,0.0,1.0
2003-03-31,1.65,1.72,1.59,1.64,1.62832041899655,722400,0.0,1.0
2003-03-28,1.68,1.72,1.61,1.65,1.63824920203921,472800,0.0,1.0
2003-03-27,1.72,1.76,1.6,1.7,1.68789311725252,783000,0.0,1.0
2003-03-26,1.82,1.83,1.7,1.72,1.70775068333784,820800,0.0,1.0
2003-03-25,1.69,1.85,1.65,1.8,1.78718094767914,1834200,0.0,1.0
2003-03-24,1.74,1.76,1.67,1.71,1.69782190029518,1746000,0.0,1.0
2003-03-21,1.84,1.86,1.73,1.81,1.7971097307218,2944800,0.0,1.0
2003-03-20,1.9,1.94,1.76,1.79,1.77725216463648,4963200,0.0,1.0
2003-03-19,1.63,2.02,1.63,1.93,1.91625512723374,15147000,0.0,1.0
2003-03-18,1.39,1.48,1.38,1.47,1.4595311072713,1045800,0.0,1.0
2003-03-17,1.36,1.41,1.35,1.41,1.39995840901533,794400,0.0,1.0
2003-03-14,1.39,1.43,1.37,1.41,1.39995840901533,996600,0.0,1.0
2003-03-13,1.33,1.4,1.31,1.37,1.36024327684468,1504200,0.0,1.0
2003-03-12,1.27,1.33,1.26,1.3,1.29074179554604,631800,0.0,1.0
2003-03-11,1.25,1.29,1.25,1.29,1.28081301250338,400800,0.0,1.0
2003-03-10,1.26,1.291,1.24,1.29,1.28081301250338,865300,0.0,1.0
2003-03-07,1.29,1.36,1.27,1.3,1.29074179554604,863400,0.0,1.0
2003-03-06,1.35,1.36,1.29,1.3,1.29074179554604,883200,0.0,1.0
2003-03-05,1.36,1.39,1.32,1.37,1.36024327684468,405600,0.0,1.0
2003-03-04,1.4,1.4,1.33,1.36,1.35031449380202,462000,0.0,1.0
2003-03-03,1.31,1.4,1.31,1.39,1.38010084293,690600,0.0,1.0
2003-02-28,1.31,1.34,1.28,1.32,1.31059936163137,523200,0.0,1.0
2003-02-27,1.36,1.38,1.29,1.31,1.30067057858871,907200,0.0,1.0
2003-02-26,1.36,1.37,1.31,1.34,1.33045692771669,558600,0.0,1.0
2003-02-25,1.41,1.42,1.33,1.36,1.35031449380202,1247400,0.0,1.0
2003-02-24,1.35,1.49,1.34,1.44,1.42974475814331,3906000,0.0,1.0
2003-02-21,1.24,1.27,1.23,1.26,1.2510266633754,351000,0.0,1.0
2003-02-20,1.25,1.27,1.19,1.27,1.26095544641806,567600,0.0,1.0
2003-02-19,1.26,1.26,1.21,1.23,1.22124031424741,1071600,0.0,1.0
2003-02-18,1.23,1.28,1.22,1.28,1.27088422946072,764400,0.0,1.0
2003-02-14,1.15,1.22,1.13,1.22,1.21131153120475,526800,0.0,1.0
2003-02-13,1.19,1.2,1.14,1.16,1.15173883294878,1476000,0.0,1.0
2003-02-12,1.22,1.24,1.15,1.17,1.16166761599144,1949400,0.0,1.0
2003-02-11,1.29,1.34,1.21,1.25,1.24109788033274,1693800,0.0,1.0
2003-02-10,1.25,1.4,1.23,1.39,1.38010084293,1111200,0.0,1.0
2003-02-07,1.23,1.28,1.21,1.25,1.24109788033274,408600,0.0,1.0
2003-02-06,1.28,1.31,1.23,1.23,1.22124031424741,423600,0.0,1.0
2003-02-05,1.26,1.31,1.25,1.3,1.29074179554604,585000,0.0,1.0
2003-02-04,1.27,1.3,1.23,1.28,1.27088422946072,711600,0.0,1.0
2003-02-03,1.28,1.31,1.25,1.28,1.27088422946072,406800,0.0,1.0
2003-01-31,1.26,1.33,1.25,1.3,1.29074179554604,683400,0.0,1.0
2003-01-30,1.38,1.4,1.27,1.27,1.26095544641806,645600,0.0,1.0
2003-01-29,1.39,1.48,1.34,1.39,1.38010084293,718800,0.0,1.0
2003-01-28,1.27,1.4,1.26,1.4,1.39002962597266,1030200,0.0,1.0
2003-01-27,1.17,1.29,1.17,1.27,1.26095544641806,1269600,0.0,1.0
2003-01-24,1.32,1.33,1.23,1.26,1.2510266633754,1198200,0.0,1.0
2003-01-23,1.34,1.36,1.27,1.3,1.29074179554604,999600,0.0,1.0
2003-01-22,1.39,1.4,1.3,1.32,1.31059936163137,1249200,0.0,1.0
2003-01-21,1.4,1.41,1.36,1.38,1.37017205988734,643200,0.0,1.0
2003-01-17,1.46,1.49,1.38,1.41,1.39995840901533,807000,0.0,1.0
2003-01-16,1.47,1.48,1.42,1.42,1.40988719205799,648000,0.0,1.0
2003-01-15,1.48,1.49,1.45,1.46,1.44960232422863,1026600,0.0,1.0
2003-01-14,1.5,1.5,1.46,1.48,1.46945989031396,2487600,0.0,1.0
2003-01-13,1.5,1.51,1.47,1.49,1.47938867335662,743400,0.0,1.0
2003-01-10,1.49,1.5,1.47,1.49,1.47938867335662,771600,0.0,1.0
2003-01-09,1.48,1.5,1.47,1.49,1.47938867335662,862800,0.0,1.0
2003-01-08,1.47,1.49,1.46,1.49,1.47938867335662,797400,0.0,1.0
2003-01-07,1.51,1.51,1.46,1.49,1.47938867335662,3012600,0.0,1.0
2003-01-06,1.56,1.62,1.44,1.49,1.47938867335662,2166000,0.0,1.0
2003-01-03,1.69,1.7,1.57,1.6,1.5886052868259,817800,0.0,1.0
2003-01-02,1.62,1.7,1.6,1.67,1.65810676812453,1033200,0.0,1.0
2002-12-31,1.49,1.61,1.48,1.6,1.5886052868259,2374800,0.0,1.0
2002-12-30,1.5,1.53,1.41,1.52,1.50917502248461,1364400,0.0,1.0
