,RS_Open,RS_High,RS_Low,RS_Close,RS_Adj Close,RS_Volume,RS_Dividend Amount,RS_Split Coefficient
2011-06-28,48.07,48.97,47.98,48.79,37.4496984312279,494400,0.0,1.0
2011-06-27,48.04,48.2,47.44,47.68,36.597696683766,464500,0.0,1.0
2011-06-24,48.6,48.96,47.57,48.07,36.8970486490905,934100,0.0,1.0
2011-06-23,47.62,48.67,46.87,48.58,37.2885089114378,877700,0.0,1.0
2011-06-22,48.69,49.14,48.38,48.46,37.1964006144149,933200,0.0,1.0
2011-06-21,48.12,49.06,48.03,48.77,37.4343470483907,562400,0.0,1.0
2011-06-20,46.9,47.87,46.75,47.61,36.543966843836,714500,0.0,1.0
2011-06-17,47.73,47.73,46.54,47.09,36.1448308900701,1205200,0.0,1.0
2011-06-16,47.4,48.15,46.46,47.16,36.1985607300001,1023700,0.0,1.0
2011-06-15,47.6,48.57,47.0,47.18,36.2139121128373,804900,0.0,1.0
2011-06-14,47.37,48.42,47.31,48.08,36.904724340509,755000,0.0,1.0
2011-06-13,48.02,48.02,46.26,46.75,35.8838573818385,810900,0.0,1.0
2011-06-10,46.86,48.22,46.74,47.95,36.8049403520676,1448300,0.0,1.0
2011-06-09,46.96,47.53,46.62,47.1,36.1525065814887,621400,0.0,1.0
2011-06-08,46.91,47.2,46.52,46.77,35.8992087646757,849000,0.0,1.0
2011-06-07,47.12,47.92,46.67,47.21,36.236939187093,748400,0.0,1.0
2011-06-06,47.55,47.96,46.53,46.61,35.7763977019785,898800,0.0,1.0
2011-06-03,48.34,48.95,47.43,47.54,36.490237003906,992300,0.0,1.0
2011-06-02,49.21,50.48,48.91,49.19,37.7567260879709,878700,0.0,1.0
2011-06-01,51.06,51.38,49.07,49.25,37.8027802364823,803400,0.12,1.0
2011-05-31,51.8,52.12,50.45,51.51,39.4413856589266,616100,0.0,1.0
2011-05-27,50.91,51.34,50.65,50.98,39.0355628206577,397800,0.0,1.0
2011-05-26,50.8,50.85,49.95,50.46,38.6373970170731,1071800,0.0,1.0
2011-05-25,50.64,51.2,50.47,50.92,38.9896206125518,534400,0.0,1.0
2011-05-24,50.79,51.65,50.57,50.69,38.8135088148124,412800,0.0,1.0
2011-05-23,50.08,50.96,49.97,50.39,38.5837977742828,563300,0.0,1.0
2011-05-20,51.78,52.01,51.07,51.32,39.2959019999245,596800,0.0,1.0
2011-05-19,52.6,52.6,51.15,51.96,39.7859522197209,620600,0.0,1.0
2011-05-18,51.35,52.36,51.15,52.24,40.0003491908818,472800,0.0,1.0
2011-05-17,51.1,51.84,50.8,51.35,39.3188731039775,486600,0.0,1.0
2011-05-16,50.79,52.78,50.38,51.32,39.2959019999245,689600,0.0,1.0
2011-05-13,52.11,52.24,50.83,51.13,39.1504183409224,714300,0.0,1.0
2011-05-12,51.5,52.8,51.25,52.06,39.8625225665641,1168400,0.0,1.0
2011-05-11,54.57,54.57,52.38,52.56,40.24537430078,747000,0.0,1.0
2011-05-10,54.43,54.84,53.53,54.8,41.9605500700675,466900,0.0,1.0
2011-05-09,52.4,54.4,52.4,54.21,41.5087850236927,566900,0.0,1.0
2011-05-06,53.41,54.14,51.81,52.36,40.0922336070937,1114200,0.0,1.0
2011-05-05,52.71,54.1,52.22,52.62,40.291316508886,595700,0.0,1.0
2011-05-04,55.17,55.17,53.02,53.7,41.1182762547924,613300,0.0,1.0
2011-05-03,55.23,55.55,54.56,55.23,42.2898025614932,700200,0.0,1.0
2011-05-02,56.79,56.88,54.98,55.13,42.21323221465,405300,0.0,1.0
2011-04-29,56.79,57.02,55.91,56.61,43.3464733479292,565000,0.0,1.0
2011-04-28,56.98,57.97,56.27,56.81,43.4996140416156,633600,0.0,1.0
2011-04-27,56.49,56.98,55.6,56.67,43.3924155560351,813200,0.0,1.0
2011-04-26,56.38,56.84,55.93,56.3,43.1091052727153,409300,0.0,1.0
2011-04-25,56.66,56.84,55.77,56.21,43.0401919605564,317500,0.0,1.0
2011-04-21,56.98,57.09,56.0,56.61,43.3464733479292,294500,0.0,1.0
2011-04-20,55.99,56.76,55.83,56.44,43.2163037582958,538300,0.0,1.0
2011-04-19,54.19,55.16,54.19,55.09,42.1826040759127,476200,0.0,1.0
2011-04-18,54.43,54.45,53.4,53.86,41.2407888097415,463500,0.0,1.0
2011-04-15,54.81,55.5,54.33,55.26,42.3127736655461,462400,0.0,1.0
2011-04-14,54.57,55.57,54.44,54.72,41.8992937925929,586300,0.0,1.0
2011-04-13,55.74,55.95,54.06,54.91,42.044777451595,553700,0.0,1.0
2011-04-12,55.69,56.39,55.27,55.37,42.3970010470737,593800,0.0,1.0
2011-04-11,57.54,57.86,55.94,56.48,43.2469318970331,426300,0.0,1.0
2011-04-08,58.63,58.89,57.05,57.41,43.9590361226747,481800,0.0,1.0
2011-04-07,58.9,59.38,58.05,58.22,44.5792559321045,527200,0.0,1.0
2011-04-06,60.49,60.6,58.87,58.95,45.1382194640598,520000,0.0,1.0
2011-04-05,59.38,60.6,59.18,60.05,45.9804932793349,877900,0.0,1.0
2011-04-04,58.69,59.58,58.54,59.44,45.5134141635914,440900,0.0,1.0
2011-04-01,58.31,58.87,57.78,58.41,44.7247395911066,497900,0.0,1.0
2011-03-31,58.5,58.72,57.7,57.78,44.2423464059945,772400,0.0,1.0
2011-03-30,57.82,58.61,56.85,58.49,44.7859958685811,693500,0.0,1.0
2011-03-29,56.68,57.27,56.13,57.12,43.7369821168295,478600,0.0,1.0
2011-03-28,56.99,57.18,56.21,56.68,43.4000725907194,668600,0.0,1.0
2011-03-25,56.69,57.27,56.18,56.62,43.3541303826135,526600,0.0,1.0
2011-03-24,55.39,56.44,55.0,56.06,42.9253364402917,490200,0.0,1.0
2011-03-23,53.87,55.25,53.87,54.81,41.9682071047518,289100,0.0,1.0
2011-03-22,53.93,54.49,53.57,54.16,41.4704998502711,686000,0.0,1.0
2011-03-21,53.1,53.93,52.67,53.86,41.2407888097415,476400,0.0,1.0
2011-03-18,53.62,53.78,52.05,52.34,40.076919537725,1299800,0.0,1.0
2011-03-17,53.0,54.0,52.67,52.73,40.3755438904135,569100,0.0,1.0
2011-03-16,52.87,53.8,51.35,51.9,39.740010011615,892000,0.0,1.0
2011-03-15,50.95,53.27,50.7,52.87,40.4827423759939,541900,0.0,1.0
2011-03-14,52.71,53.52,51.92,52.81,40.436800167888,404500,0.0,1.0
2011-03-11,51.4,53.54,51.29,53.09,40.651197139049,379300,0.0,1.0
2011-03-10,52.29,52.52,51.32,51.7,39.5868693179286,541000,0.0,1.0
2011-03-09,54.07,54.32,52.75,53.44,40.9191933530001,548700,0.0,1.0
2011-03-08,54.2,54.89,53.25,54.17,41.4781568849554,639800,0.0,1.0
2011-03-07,56.23,56.4,53.95,54.21,41.5087850236927,526000,0.0,1.0
2011-03-04,56.41,56.5,55.27,55.86,42.7721957466053,620800,0.0,1.0
2011-03-03,54.76,56.5,54.76,56.43,43.2086467236115,866400,0.0,1.0
2011-03-02,53.73,55.0,53.6,53.87,41.2484458444258,706100,0.12,1.0
2011-03-01,55.65,55.99,53.43,53.61,40.9581252402235,990200,0.0,1.0
2011-02-28,55.57,56.19,54.6,55.33,42.2722079750339,510000,0.0,1.0
2011-02-25,54.77,55.15,54.31,55.11,42.1041276252326,542700,0.0,1.0
2011-02-24,54.67,56.06,53.83,54.58,41.6992067825294,578000,0.0,1.0
2011-02-23,55.76,56.26,53.63,54.43,41.5846065440285,1040900,0.0,1.0
2011-02-22,57.66,58.73,55.66,55.73,42.5778086110363,866500,0.0,1.0
2011-02-18,58.54,59.95,58.18,58.38,44.6024128245523,1182400,0.0,1.0
2011-02-17,56.43,58.32,56.01,58.27,44.5183726496517,1182600,0.0,1.0
2011-02-16,55.51,56.86,55.39,56.6,43.2424899943416,1548000,0.0,1.0
2011-02-15,55.8,56.4,54.96,55.17,42.1499677206329,758500,0.0,1.0
2011-02-14,54.75,55.95,54.75,55.84,42.661848785937,756900,0.0,1.0
2011-02-11,55.16,55.21,54.33,54.87,41.9207672436311,1167600,0.0,1.0
2011-02-10,55.23,56.18,55.15,55.42,42.3409681181345,831900,0.0,1.0
2011-02-09,55.7,56.25,55.27,55.68,42.539608531536,1510200,0.0,1.0
2011-02-08,55.32,56.11,54.52,56.0,42.784089040338,837100,0.0,1.0
2011-02-07,55.09,55.98,54.89,55.11,42.1041276252326,693000,0.0,1.0
2011-02-04,55.56,55.7,53.89,55.04,42.0506475139322,627500,0.0,1.0
2011-02-03,54.78,55.4,53.98,55.3,42.2492879273337,637800,0.0,1.0
2011-02-02,53.77,55.05,53.69,54.66,41.7603269097299,652700,0.0,1.0
2011-02-01,52.99,54.25,52.99,53.74,41.0574454469243,970900,0.0,1.0
2011-01-31,52.58,52.95,52.26,52.29,39.9496431414156,1016300,0.0,1.0
2011-01-28,53.46,53.9,52.1,52.19,39.873242982415,479400,0.0,1.0
2011-01-27,53.71,53.82,52.47,53.4,40.7976849063223,495300,0.0,1.0
2011-01-26,52.31,53.99,52.31,53.79,41.0956455264246,1364100,0.0,1.0
2011-01-25,51.6,52.04,50.47,52.02,39.7433627121139,622000,0.0,1.0
2011-01-24,51.41,52.23,51.28,51.81,39.5829223782127,716800,0.0,1.0
2011-01-21,52.83,53.27,51.13,51.23,39.1398014560092,615500,0.0,1.0
2011-01-20,51.95,52.43,51.65,52.16,39.8503229347148,1058200,0.0,1.0
2011-01-19,54.29,54.74,52.29,52.31,39.9649231732157,1461000,0.0,1.0
2011-01-18,53.63,54.29,53.54,54.29,41.4776463214276,979600,0.0,1.0
2011-01-14,53.3,53.97,52.92,53.35,40.759484826822,848100,0.0,1.0
2011-01-13,53.63,53.89,53.03,53.12,40.5837644611206,634900,0.0,1.0
2011-01-12,53.79,54.19,53.33,53.7,41.0268853833241,560800,0.0,1.0
2011-01-11,53.36,53.8,52.81,53.19,40.637244572421,758700,0.0,1.0
2011-01-10,52.34,53.48,52.17,52.86,40.385124047719,630400,0.0,1.0
2011-01-07,52.89,53.7,52.03,52.56,40.1559235707172,1317600,0.0,1.0
2011-01-06,52.62,53.49,52.31,52.97,40.4691642226197,759900,0.0,1.0
2011-01-05,51.27,52.83,50.74,52.62,40.2017636661176,770200,0.0,1.0
2011-01-04,51.94,52.49,50.73,51.58,39.4072020125113,391700,0.0,1.0
2011-01-03,51.71,52.5,51.63,51.9,39.6516825213132,360600,0.0,1.0
2010-12-31,51.17,51.51,50.99,51.1,39.0404812493084,367200,0.0,1.0
2010-12-30,51.28,51.93,51.18,51.21,39.124521424209,259700,0.0,1.0
2010-12-29,51.1,51.7,51.09,51.3,39.1932815673096,250600,0.0,1.0
2010-12-28,51.13,51.51,50.74,51.05,39.0022811698081,246500,0.0,1.0
2010-12-27,51.07,51.2,50.48,51.05,39.0022811698081,150600,0.0,1.0
2010-12-23,51.72,51.84,50.96,51.21,39.124521424209,420300,0.0,1.0
2010-12-22,51.05,51.98,51.01,51.73,39.5218022510122,766100,0.0,1.0
2010-12-21,50.08,51.32,49.93,51.01,38.9717211062078,919400,0.0,1.0
2010-12-20,50.27,50.74,49.51,49.88,38.108399309501,952500,0.0,1.0
2010-12-17,49.68,50.4,49.54,49.81,38.0549191982006,1959800,0.0,1.0
2010-12-16,48.92,49.76,48.92,49.71,37.9785190392,1362000,0.0,1.0
2010-12-15,49.24,49.83,48.54,48.75,37.2450775127942,680400,0.0,1.0
2010-12-14,49.78,50.04,49.16,49.45,37.7798786257984,492200,0.0,1.0
2010-12-13,50.0,50.31,49.52,49.7,37.9708790232999,612500,0.0,1.0
2010-12-10,49.44,49.93,49.0,49.52,37.8333587370988,583900,0.0,1.0
2010-12-09,49.44,49.85,48.81,49.42,37.7569585780982,543400,0.0,1.0
2010-12-08,49.75,50.66,48.94,49.03,37.4589979579959,648700,0.0,1.0
2010-12-07,50.5,51.19,49.68,49.73,37.9937990710001,915900,0.0,1.0
2010-12-06,49.19,50.0,49.19,49.74,38.0014390869002,823900,0.0,1.0
2010-12-03,47.97,49.55,47.8,49.52,37.8333587370988,936500,0.0,1.0
2010-12-02,46.67,48.24,46.67,48.21,36.8325166541909,945800,0.0,1.0
2010-12-01,45.21,46.63,45.17,46.6,35.6024740942812,1152600,0.1,1.0
2010-11-30,43.35,45.45,43.13,44.45,33.8871514666124,796200,0.0,1.0
2010-11-29,43.94,44.05,42.9,43.84,33.4221084431111,748500,0.0,1.0
2010-11-26,44.09,44.38,43.67,44.25,33.734678344153,284400,0.0,1.0
2010-11-24,44.85,45.01,44.32,44.49,33.9176460911043,672500,0.0,1.0
2010-11-23,44.53,44.78,44.07,44.45,33.8871514666124,357400,0.0,1.0
2010-11-22,45.09,45.44,44.3,45.37,34.5885278299259,609400,0.0,1.0
2010-11-19,44.13,45.47,43.62,45.31,34.5427858931881,601600,0.0,1.0
2010-11-18,44.88,45.37,44.22,44.35,33.8109149053827,846900,0.0,1.0
2010-11-17,44.41,44.88,43.88,44.03,33.5669579094476,961900,0.0,1.0
2010-11-16,45.34,45.38,44.03,44.33,33.7956675931368,741000,0.0,1.0
2010-11-15,46.1,46.67,45.7,45.81,34.9239686993367,684500,0.0,1.0
2010-11-12,46.5,46.6,45.36,45.67,34.8172375136151,797800,0.0,1.0
2010-11-11,46.51,47.41,46.51,46.83,35.7015816238799,679700,0.0,1.0
2010-11-10,46.35,47.19,45.77,47.04,35.8616784024623,976800,0.0,1.0
2010-11-09,48.01,48.01,45.94,46.19,35.2136676320096,1021100,0.0,1.0
2010-11-08,45.89,46.56,45.84,46.55,35.4881192524366,401700,0.0,1.0
2010-11-05,46.07,46.64,45.72,46.06,35.114560102411,748600,0.0,1.0
2010-11-04,45.49,46.66,45.31,45.99,35.0611945095502,972100,0.0,1.0
2010-11-03,43.91,44.63,43.51,44.52,33.9405170594732,954600,0.0,1.0
2010-11-02,42.89,43.89,42.83,43.82,33.4068611308652,842900,0.0,1.0
2010-11-01,42.08,43.0,41.77,42.35,32.2861836807882,825400,0.0,1.0
2010-10-29,40.88,42.11,40.85,41.85,31.9050008746396,634100,0.0,1.0
2010-10-28,41.34,41.95,40.8,40.97,31.234119135818,374200,0.0,1.0
2010-10-27,40.47,41.12,40.15,41.02,31.2722374164329,882900,0.0,1.0
2010-10-26,41.26,41.48,40.75,40.89,31.1731298868343,876800,0.0,1.0
2010-10-25,41.52,41.91,41.21,41.64,31.7449040960572,942800,0.0,1.0
2010-10-22,41.34,41.41,39.8,41.03,31.2798610725559,1157200,0.0,1.0
2010-10-21,39.9,41.75,39.65,41.36,31.531441724614,2947700,0.0,1.0
2010-10-20,42.2,43.11,42.03,42.46,32.3700438981409,732600,0.0,1.0
2010-10-19,42.32,43.0,41.71,41.89,31.9354954991315,669300,0.0,1.0
2010-10-18,42.99,43.38,42.59,43.34,33.0409256369625,499900,0.0,1.0
2010-10-15,43.56,43.59,41.84,42.96,32.7512267042895,716200,0.0,1.0
2010-10-14,43.27,43.6,42.77,43.12,32.8732052022571,623400,0.0,1.0
2010-10-13,43.72,43.85,43.27,43.36,33.0561729492084,615600,0.0,1.0
2010-10-12,43.39,43.54,42.39,43.24,32.9646890757328,615600,0.0,1.0
2010-10-11,43.89,44.14,43.36,43.57,33.2162697277909,583500,0.0,1.0
2010-10-08,42.47,44.0,42.47,43.89,33.460226723726,640200,0.0,1.0
2010-10-07,43.0,43.0,41.6,42.45,32.362420242018,598800,0.0,1.0
2010-10-06,42.27,42.98,42.19,42.72,32.5682589573382,469200,0.0,1.0
2010-10-05,41.93,42.62,41.69,42.28,32.2328180879274,621000,0.0,1.0
2010-10-04,42.13,42.22,40.9,41.42,31.5771836613518,783000,0.0,1.0
2010-10-01,42.3,42.54,41.76,42.19,32.1642051828207,731200,0.0,1.0
2010-09-30,41.75,42.1,40.85,41.53,31.6610438787045,1070600,0.0,1.0
2010-09-29,41.03,41.56,40.89,41.18,31.3942159144005,705600,0.0,1.0
2010-09-28,40.94,41.3,39.95,41.15,31.3713449460315,861100,0.0,1.0
2010-09-27,41.81,41.98,40.92,41.01,31.2646137603099,802900,0.0,1.0
2010-09-24,40.78,42.0,40.78,41.82,31.8821299062707,613000,0.0,1.0
2010-09-23,40.43,41.25,40.1,40.17,30.6242266459802,747300,0.0,1.0
2010-09-22,40.1,41.43,40.1,40.93,31.2036245113261,858800,0.0,1.0
2010-09-21,39.68,40.99,39.4,40.18,30.6318503021032,869100,0.0,1.0
2010-09-20,40.43,40.43,39.56,39.88,30.403140618414,1172700,0.0,1.0
2010-09-17,40.93,40.95,39.97,40.35,30.7614524561937,1320100,0.0,1.0
2010-09-16,40.36,41.02,40.3,40.67,31.0054094521289,646400,0.0,1.0
2010-09-15,40.47,40.82,40.0,40.6,30.9520438592681,785900,0.0,1.0
2010-09-14,40.97,41.67,40.36,41.01,31.2646137603099,539400,0.0,1.0
2010-09-13,41.2,41.84,41.2,41.29,31.4780761317531,545200,0.0,1.0
2010-09-10,40.54,41.03,40.22,40.62,30.967291171514,442100,0.0,1.0
2010-09-09,41.43,41.53,40.22,40.5,30.8758072980383,765600,0.0,1.0
2010-09-08,40.29,41.49,40.27,40.84,31.1350116062194,725700,0.0,1.0
2010-09-07,40.25,40.92,39.92,40.15,30.6089793337343,665600,0.0,1.0
2010-09-03,40.66,40.78,40.11,40.57,30.9291728908991,439700,0.0,1.0
2010-09-02,39.65,40.26,39.15,39.85,30.3802696500451,746800,0.0,1.0
2010-09-01,38.02,39.83,38.02,39.78,30.3269040571843,697600,0.0,1.0
2010-08-31,36.71,37.91,36.62,37.25,28.3981190580723,691600,0.0,1.0
2010-08-30,37.57,37.95,36.71,36.76,28.0245599080466,711100,0.0,1.0
2010-08-27,36.89,38.57,36.3,38.06,29.0156352040331,1316000,0.0,1.0
2010-08-26,36.63,37.38,36.31,36.42,27.7653555998656,1189600,0.0,1.0
2010-08-25,35.62,36.53,34.58,36.4,27.7501082876196,1702800,0.0,1.0
2010-08-24,36.5,36.85,35.95,35.96,27.4146674182088,948700,0.0,1.0
2010-08-23,38.73,38.83,37.28,37.3,28.4362373386871,938300,0.0,1.0
2010-08-20,38.9,38.9,37.84,38.48,29.3358287611979,655700,0.0,1.0
2010-08-19,39.79,40.74,39.0,39.15,29.846613721437,702100,0.0,1.0
2010-08-18,39.16,40.38,38.91,40.06,30.5403664286275,708100,0.1,1.0
2010-08-17,39.49,40.02,38.89,39.76,30.2361795120077,703000,0.0,1.0
2010-08-16,38.28,39.05,38.06,38.84,29.5365496037822,957500,0.0,1.0
2010-08-13,38.88,38.97,38.29,38.36,29.1715253038385,428500,0.0,1.0
2010-08-12,37.88,39.16,37.59,38.95,29.6202010058527,963200,0.0,1.0
2010-08-11,39.16,39.5,38.45,38.52,29.2932000704864,861900,0.0,1.0
2010-08-10,39.97,40.6,39.64,40.36,30.6924598869374,852600,0.0,1.0
2010-08-09,41.85,42.03,40.64,40.78,31.0118561493882,840200,0.0,1.0
2010-08-06,39.8,41.43,39.8,41.39,31.4757411972334,1061200,0.0,1.0
2010-08-05,40.32,40.56,39.88,40.37,30.7000645598529,401500,0.0,1.0
2010-08-04,40.6,40.88,39.73,40.84,31.0574841868812,626400,0.0,1.0
2010-08-03,40.25,40.74,39.74,40.3,30.6468318494445,639100,0.0,1.0
2010-08-02,40.22,40.89,40.04,40.4,30.7228785785994,781300,0.0,1.0
2010-07-30,38.7,39.51,38.7,39.28,29.871155212064,1249000,0.0,1.0
2010-07-29,40.09,40.46,38.95,39.46,30.0080393245429,633700,0.0,1.0
2010-07-28,39.86,40.74,39.22,39.56,30.0840860536979,1124800,0.0,1.0
2010-07-27,41.31,41.39,39.93,40.29,30.639227176529,719500,0.0,1.0
2010-07-26,41.01,41.34,39.7,41.24,31.361671103501,1223600,0.0,1.0
2010-07-23,39.88,41.07,39.55,40.66,30.9206000744023,2072700,0.0,1.0
2010-07-22,38.0,39.59,37.0,39.1,29.7342710995851,2063400,0.0,1.0
2010-07-21,37.08,37.63,35.89,36.37,27.658195393655,1581700,0.0,1.0
2010-07-20,35.04,36.64,34.95,36.63,27.8559168894578,2296500,0.0,1.0
2010-07-19,36.0,36.37,35.38,35.71,27.1562869812323,1000600,0.0,1.0
2010-07-16,36.64,36.69,35.69,35.86,27.2703570749647,980900,0.0,1.0
2010-07-15,37.07,37.16,36.14,36.97,28.1144757685847,641500,0.0,1.0
2010-07-14,36.75,37.31,36.33,37.24,28.319801937303,1010600,0.0,1.0
2010-07-13,36.96,37.28,36.62,36.91,28.0688477310917,933400,0.0,1.0
2010-07-12,37.19,37.2,36.11,36.3,27.6049626832465,1010700,0.0,1.0
2010-07-09,36.38,37.67,36.38,37.47,28.4947094143594,1519200,0.0,1.0
2010-07-08,36.87,37.36,36.17,36.76,27.9547776373593,979100,0.0,1.0
2010-07-07,35.35,36.75,35.25,36.65,27.8711262352888,1808500,0.0,1.0
2010-07-06,36.57,36.7,34.98,35.35,26.8825187562745,830500,0.0,1.0
2010-07-02,36.18,36.5,35.12,35.64,27.1030542708238,1147400,0.0,1.0
2010-07-01,36.31,36.97,34.91,35.95,27.3387991312042,1539900,0.0,1.0
2010-06-30,36.63,37.7,36.1,36.15,27.4908925895141,1264600,0.0,1.0
2010-06-29,38.6,38.6,36.57,36.81,27.9928010019368,1687200,0.0,1.0
2010-06-28,41.38,41.38,38.94,39.32,29.901573903726,1727200,0.0,1.0
2010-06-25,41.08,41.73,40.61,41.32,31.422508486825,1323400,0.0,1.0
2010-06-24,42.06,42.38,40.93,41.01,31.1867636264446,730100,0.0,1.0
2010-06-23,42.02,42.87,41.45,42.67,32.4491393304168,932700,0.0,1.0
2010-06-22,43.62,43.96,42.2,42.24,32.1221383950505,643600,0.0,1.0
2010-06-21,44.76,45.73,43.27,43.63,33.1791879303043,1017600,0.0,1.0
2010-06-18,44.43,44.56,43.63,43.81,33.3160720427832,794400,0.0,1.0
2010-06-17,45.71,45.71,43.84,44.28,33.6734916698114,827100,0.0,1.0
2010-06-16,46.36,46.39,45.19,45.66,34.7229365321497,911400,0.0,1.0
2010-06-15,44.92,45.7,44.08,45.61,34.6849131675723,645900,0.0,1.0
2010-06-14,45.12,45.74,44.42,44.54,33.8712131656143,840600,0.0,1.0
2010-06-11,43.44,44.5,43.42,44.44,33.7951664364594,684800,0.0,1.0
2010-06-10,43.41,44.45,43.41,44.16,33.5822355948255,821900,0.0,1.0
2010-06-09,42.64,43.86,42.0,42.32,32.1829757783744,755700,0.0,1.0
2010-06-08,41.27,42.22,41.05,42.15,32.053696338811,914500,0.0,1.0
2010-06-07,42.88,43.12,41.22,41.24,31.361671103501,1236800,0.0,1.0
2010-06-04,44.17,44.9,42.51,42.74,32.5023720408252,836400,0.0,1.0
2010-06-03,46.42,46.5,44.3,45.23,34.3959355967835,754500,0.0,1.0
2010-06-02,43.82,45.85,43.82,45.83,34.8522159717132,783600,0.0,1.0
2010-06-01,45.4,46.13,43.64,43.67,33.2096066219663,588000,0.0,1.0
2010-05-28,46.87,47.05,45.33,45.91,34.9130533550371,692600,0.1,1.0
2010-05-27,45.6,46.92,45.55,46.89,35.5808100808018,1079400,0.0,1.0
2010-05-26,44.65,46.06,43.78,44.1,33.4637177343433,1183000,0.0,1.0
2010-05-25,41.77,44.39,41.33,44.29,33.6078924819516,1570000,0.0,1.0
2010-05-24,43.72,44.95,43.33,43.36,32.9021950331321,1091000,0.0,1.0
2010-05-21,41.28,44.99,41.28,44.07,33.4409533005105,1308500,0.0,1.0
2010-05-20,43.52,43.99,42.15,42.18,32.0067939690386,1082600,0.0,1.0
2010-05-19,44.68,45.97,43.92,45.15,34.2604729184944,1169600,0.0,1.0
2010-05-18,46.8,47.41,44.86,44.99,34.139062604719,720100,0.0,1.0
2010-05-17,46.87,46.89,44.21,45.81,34.7612904628179,786100,0.0,1.0
2010-05-14,47.48,47.48,45.35,46.6,35.3607538870839,1088600,0.0,1.0
2010-05-13,48.09,49.54,47.74,48.04,36.4534467110624,862400,0.0,1.0
2010-05-12,47.88,48.7,47.52,48.36,36.6962673386132,1066600,0.0,1.0
2010-05-11,47.24,48.53,46.98,47.49,36.0360987574595,1078800,0.0,1.0
2010-05-10,47.86,48.53,47.0,48.01,36.4306822772296,1113100,0.0,1.0
2010-05-07,45.98,46.99,44.21,45.08,34.2073559062176,1666800,0.0,1.0
2010-05-06,46.73,48.89,43.33,46.2,35.0572281026454,2410400,0.0,1.0
2010-05-05,48.53,49.34,46.6,46.97,35.6415152376895,2282500,0.0,1.0
2010-05-04,49.0,49.75,48.53,49.36,37.4550817997095,1536000,0.0,1.0
2010-05-03,49.15,50.38,48.79,50.29,38.1607792485289,1125600,0.0,1.0
2010-04-30,50.45,50.62,48.77,48.81,37.0377338461065,913800,0.0,1.0
2010-04-29,50.32,50.72,49.52,50.43,38.2670132730824,1132200,0.0,1.0
2010-04-28,49.65,50.23,49.04,49.68,37.6979024272602,1963000,0.0,1.0
2010-04-27,51.87,52.03,49.12,49.26,37.3792003535998,1710200,0.0,1.0
2010-04-26,51.48,53.08,51.48,52.35,39.7239370383872,1710200,0.0,1.0
2010-04-23,50.78,51.69,50.34,51.61,39.162414337176,1518100,0.0,1.0
2010-04-22,49.69,51.16,48.0,50.7,38.4718931775784,3687600,0.0,1.0
2010-04-21,53.22,53.78,52.15,53.57,40.6496906809246,913000,0.0,1.0
2010-04-20,51.82,53.75,51.73,53.06,40.2626953057655,1181700,0.0,1.0
2010-04-19,51.72,52.05,50.84,51.59,39.147238047954,780500,0.0,1.0
2010-04-16,52.34,53.07,51.33,52.06,39.5038808446693,556200,0.0,1.0
2010-04-15,53.61,54.0,52.69,52.74,40.0198746782147,527800,0.0,1.0
2010-04-14,53.49,53.78,52.55,53.61,40.6800432593684,633900,0.0,1.0
2010-04-13,52.34,53.16,52.07,52.79,40.0578154012695,610300,0.0,1.0
2010-04-12,53.9,53.9,52.16,52.47,39.8149947737187,572500,0.0,1.0
2010-04-09,52.97,53.77,52.79,53.6,40.6724551147574,1183000,0.0,1.0
2010-04-08,52.51,52.8,51.5,52.72,40.0046983889928,771200,0.0,1.0
2010-04-07,53.72,53.72,52.5,52.96,40.1868138596558,1067100,0.0,1.0
2010-04-06,54.7,54.7,53.42,53.65,40.7103958378122,1953100,0.0,1.0
2010-04-05,54.9,55.47,53.3,54.96,41.7044427818483,3172000,0.0,1.0
2010-04-01,50.03,50.97,49.9,50.97,38.6767730820744,698900,0.0,1.0
2010-03-31,49.23,50.0,49.14,49.23,37.3564359197669,466100,0.0,1.0
2010-03-30,50.34,50.45,49.0,49.4,37.4854343781533,983200,0.0,1.0
2010-03-29,48.43,50.6,48.43,50.46,38.2897777069153,1107700,0.0,1.0
2010-03-26,47.67,49.2,47.59,48.16,36.544504446394,526900,0.0,1.0
2010-03-25,48.88,49.2,47.23,47.38,35.9526291667389,549300,0.0,1.0
2010-03-24,48.8,49.02,48.11,48.41,36.734208061668,447900,0.0,1.0
2010-03-23,48.05,49.3,47.89,49.25,37.3716122089889,656000,0.0,1.0
2010-03-22,45.44,48.11,45.28,47.85,36.3092719634542,938600,0.0,1.0
2010-03-19,45.96,47.49,45.77,45.96,34.8751126319823,940000,0.0,1.0
2010-03-18,48.25,48.55,47.12,47.14,35.7705136960758,594300,0.0,1.0
2010-03-17,48.68,49.02,48.3,48.46,36.7721487847229,813700,0.0,1.0
2010-03-16,47.35,48.54,47.32,48.35,36.6886791940023,559200,0.0,1.0
2010-03-15,47.31,47.37,46.35,47.23,35.8388069975745,524800,0.0,1.0
2010-03-12,47.53,47.84,46.96,47.42,35.9829817451828,525700,0.0,1.0
2010-03-11,46.89,47.66,46.38,47.36,35.937452877517,469900,0.0,1.0
2010-03-10,47.01,47.84,46.66,47.31,35.8995121544622,735100,0.0,1.0
2010-03-09,46.9,47.65,46.58,47.0,35.6642796715224,442100,0.0,1.0
