,V_Open,V_High,V_Low,V_Close,V_Adj Close,V_Volume,V_Dividend Amount,V_Split Coefficient
2011-10-14,93.42,94.65,93.17,93.92,21.347387600156,3950100,0.0,1.0
2011-10-13,90.5,92.93,90.46,92.6,21.0473604320107,3298400,0.0,1.0
2011-10-12,90.98,92.33,90.71,91.17,20.7223309998533,4766300,0.0,1.0
2011-10-11,88.71,90.86,88.45,90.51,20.5723174157807,4406700,0.0,1.0
2011-10-10,87.79,89.29,87.4,89.25,20.2859278461874,3330600,0.0,1.0
2011-10-07,87.43,88.0,85.77,86.25,19.6040479185845,4388300,0.0,1.0
2011-10-06,84.88,87.28,84.42,87.13,19.8040660306813,4871500,0.0,1.0
2011-10-05,84.6,85.45,83.22,84.99,19.3176583489912,6278500,0.0,1.0
2011-10-04,83.04,85.09,81.71,84.78,19.269926754059,7900000,0.0,1.0
2011-10-03,84.97,86.64,84.22,84.26,19.1517342332745,6555900,0.0,1.0
2011-09-30,86.22,87.62,85.25,85.72,19.483582464708,4488100,0.0,1.0
2011-09-29,88.97,88.97,86.0,87.69,19.9313502838339,3888000,0.0,1.0
2011-09-28,89.8,89.85,87.46,87.63,19.9177126852818,4272600,0.0,1.0
2011-09-27,91.13,91.7,89.12,89.48,20.3382053073036,5016700,0.0,1.0
2011-09-26,90.99,91.52,88.17,90.28,20.5200399546644,4773900,0.0,1.0
2011-09-23,87.96,90.93,87.96,90.08,20.4745812928242,5381500,0.0,1.0
2011-09-22,88.74,90.0,86.19,88.3,20.0699992024465,8922300,0.0,1.0
2011-09-21,92.64,94.13,91.4,91.42,20.7791543271535,7017600,0.0,1.0
2011-09-20,90.4,94.75,90.26,92.84,21.1019108262189,9016000,0.0,1.0
2011-09-19,89.47,90.67,88.67,90.03,20.4632166273642,5522000,0.0,1.0
2011-09-16,90.62,91.52,89.63,90.85,20.649597140909,12568800,0.0,1.0
2011-09-15,90.01,90.6,88.35,90.5,20.5700444826886,5369600,0.0,1.0
2011-09-14,88.23,90.2,87.56,89.58,20.3609346382237,6536800,0.0,1.0
2011-09-13,87.66,87.91,86.66,87.77,19.94953374857,4367400,0.0,1.0
2011-09-12,85.95,87.48,85.4905,87.45,19.8767998896257,4902100,0.0,1.0
2011-09-09,86.88,88.41,85.96,86.35,19.6267772495046,6623100,0.0,1.0
2011-09-08,87.76,89.1,87.44,87.46,19.8790728227177,4596600,0.0,1.0
2011-09-07,86.82,88.53,86.7,88.48,20.1109119981027,4138200,0.0,1.0
2011-09-06,83.25,86.25,83.25,85.86,19.5154035279961,3952300,0.0,1.0
2011-09-02,85.72,87.12,85.1,85.55,19.4449426021438,3951800,0.0,1.0
2011-09-01,87.72,88.96,87.03,87.73,19.9404420162019,5200200,0.0,1.0
2011-08-31,88.5,88.85,86.75,87.88,19.9745360125821,6023200,0.0,1.0
2011-08-30,86.62,88.33,86.3,87.93,19.9859006780421,4155700,0.0,1.0
2011-08-29,86.98,87.93,86.07,86.58,19.6790547106208,4642200,0.0,1.0
2011-08-26,83.51,85.95,82.6704,85.85,19.5131305949041,5374700,0.0,1.0
2011-08-25,86.47,86.93,83.94,84.11,19.1176402368944,6068300,0.0,1.0
2011-08-24,83.6,86.58,83.11,86.38,19.6335960487806,7287700,0.0,1.0
2011-08-23,80.22,83.79,79.78,83.77,19.0403605117661,5019000,0.0,1.0
2011-08-22,81.23,81.5,79.25,79.79,18.1357331411462,4835300,0.0,1.0
2011-08-19,79.33,81.685,79.33,79.6,18.092547412398,7792500,0.0,1.0
2011-08-18,81.51,82.75,79.95,80.29,18.2493797957466,8249900,0.0,1.0
2011-08-17,85.97,86.18,83.32,83.99,19.0903650397903,4772500,0.15,1.0
2011-08-16,85.0,86.366,84.61,85.83,19.4738059349322,5090000,0.0,1.0
2011-08-15,85.11,86.23,84.51,85.87,19.4828814590776,4582200,0.0,1.0
2011-08-12,85.11,85.79,83.43,83.83,19.0200297276636,4149700,0.0,1.0
2011-08-11,80.15,85.69,79.7,84.52,19.1765825191713,9339900,0.0,1.0
2011-08-10,81.285,81.64,79.02,79.28,17.9876888561276,9607400,0.0,1.0
2011-08-09,80.35,82.87,76.11,82.76,18.7772594567749,14675500,0.0,1.0
2011-08-08,80.18,81.81,78.08,79.24,17.9786133319822,14632300,0.0,1.0
2011-08-05,85.34,85.6701,80.88,83.41,18.9247367241372,8406700,0.0,1.0
2011-08-04,86.77,86.81,84.88,84.99,19.2832199278794,9706800,0.0,1.0
2011-08-03,84.53,87.75,83.81,87.48,19.8481713059288,8827200,0.0,1.0
2011-08-02,85.0,86.39,83.56,83.56,18.9587699396824,4331800,0.0,1.0
2011-08-01,87.0,87.333,85.06,85.68,19.4397727193871,3378200,0.0,1.0
2011-07-29,85.84,86.24,83.6,85.54,19.4080083848783,4177100,0.0,1.0
2011-07-28,88.13,88.97,86.66,86.92,19.7211139678936,4806200,0.0,1.0
2011-07-27,88.32,89.0,87.25,87.75,19.9094310939101,6023700,0.0,1.0
2011-07-26,89.02,89.99,88.7,89.2,20.2384188441798,2676000,0.0,1.0
2011-07-25,88.64,90.23,88.37,89.08,20.2111922717437,3339300,0.0,1.0
2011-07-22,88.1,89.78,88.1,89.52,20.3110230373428,2258800,0.0,1.0
2011-07-21,89.05,90.38,88.04,88.05,19.9774975250004,5265100,0.0,1.0
2011-07-20,89.49,89.49,88.22,88.64,20.1113615061446,2368600,0.0,1.0
2011-07-19,88.49,89.27,88.2,89.21,20.2406877252162,5398700,0.0,1.0
2011-07-18,88.32,88.9,87.71,88.07,19.9820352870731,3378800,0.0,1.0
2011-07-15,88.69,88.88,87.7103,88.75,20.1363191975444,3999500,0.0,1.0
2011-07-14,88.25,89.39,87.784,87.94,19.9525398336006,4302900,0.0,1.0
2011-07-13,88.14,89.96,88.02,88.74,20.1340503165081,4713900,0.0,1.0
2011-07-12,88.02,88.8,87.59,87.7,19.8980866887284,4605300,0.0,1.0
2011-07-11,88.61,89.24,87.6803,87.9,19.9434643094552,6433400,0.0,1.0
2011-07-08,88.97,90.15,88.4,89.73,20.358669539106,5204700,0.0,1.0
2011-07-07,88.2,90.83,88.0,90.15,20.4539625426324,12131000,0.0,1.0
2011-07-06,87.84,89.23,86.85,88.2,20.0115307405455,8403800,0.0,1.0
2011-07-05,86.96,88.8,86.34,88.32,20.0387573129817,8272400,0.0,1.0
2011-07-01,84.1,88.93,83.76,87.97,19.9593464767096,15435600,0.0,1.0
2011-06-30,86.13,87.36,83.93,84.26,19.1175916122264,29970100,0.0,1.0
2011-06-29,75.92,87.32,74.79,86.57,19.6417031316216,33027300,0.0,1.0
2011-06-28,74.28,75.45,74.21,75.28,17.0801364415903,5824400,0.0,1.0
2011-06-27,73.79,74.05,73.11,73.89,16.7647619775387,5220000,0.0,1.0
2011-06-24,75.31,75.35,73.3333,73.37,16.6467801636488,9925200,0.0,1.0
2011-06-23,74.19,75.4,74.0,75.31,17.0869430846994,5101400,0.0,1.0
2011-06-22,74.94,75.975,74.57,74.66,16.9394658173371,4430500,0.0,1.0
2011-06-21,74.56,75.19,74.15,74.99,17.0143388915364,6323800,0.0,1.0
2011-06-20,74.28,74.34,73.64,74.05,16.8010640741201,5636700,0.0,1.0
2011-06-17,75.41,75.494,74.2,74.43,16.8872815535012,6464800,0.0,1.0
2011-06-16,74.8,75.38,74.38,74.88,16.9893812001366,5260400,0.0,1.0
2011-06-15,75.54,76.03,74.81,74.84,16.9803056759913,5693900,0.0,1.0
2011-06-14,75.11,76.27,74.83,75.93,17.2276137089526,7508400,0.0,1.0
2011-06-13,74.85,75.14,74.301,74.86,16.9848434380639,5205000,0.0,1.0
2011-06-10,76.21,76.31,74.55,74.69,16.9462724604461,7364200,0.0,1.0
2011-06-09,76.28,76.73,75.88,76.43,17.3410577607698,8018500,0.0,1.0
2011-06-08,78.69,78.69,74.37,76.71,17.4045864297874,20196300,0.0,1.0
2011-06-07,78.8,80.13,78.52,79.82,18.1102084320901,6941200,0.0,1.0
2011-06-06,79.0,79.57,78.15,78.2,17.7426497042025,4407000,0.0,1.0
2011-06-03,79.81,80.36,78.96,79.13,17.9536556405824,4738600,0.0,1.0
2011-06-02,79.19,80.82,79.15,80.7,18.3098699632883,4866600,0.0,1.0
2011-06-01,80.76,80.76,79.18,79.18,17.9650000457641,4433200,0.0,1.0
2011-05-31,80.02,81.1097,80.01,81.06,18.3915496805966,3818600,0.0,1.0
2011-05-27,78.66,79.84,78.37,79.8,18.1056706700174,3836200,0.0,1.0
2011-05-26,78.57,79.36,77.64,79.29,17.9899577371639,5277700,0.0,1.0
2011-05-25,76.96,79.08,76.61,78.75,17.8674381612014,4500700,0.0,1.0
2011-05-24,77.01,77.775,76.66,77.6,17.6065168420219,3707100,0.0,1.0
2011-05-23,77.09,77.74,76.6,76.92,17.4522329315506,4564600,0.0,1.0
2011-05-20,79.34,79.84,78.23,78.23,17.7494563473115,4304000,0.0,1.0
2011-05-19,80.13,80.14,79.41,79.64,18.0693685734359,3735300,0.0,1.0
2011-05-18,80.43,80.43,79.48,80.01,18.1533171717806,5031800,0.15,1.0
2011-05-17,79.8,80.8,79.75,80.6,18.2529611283123,5528000,0.0,1.0
2011-05-16,79.15,81.3,79.12,79.94,18.1034951935147,4690800,0.0,1.0
2011-05-13,80.0,80.18,79.7,79.91,18.0967012873876,5368500,0.0,1.0
2011-05-12,79.09,80.05,79.08,79.93,18.101230558139,6269600,0.0,1.0
2011-05-11,80.22,80.25,78.95,79.34,17.9676170709715,4416900,0.0,1.0
2011-05-10,79.97,80.7,79.72,80.35,18.1963452439193,4926600,0.0,1.0
2011-05-09,79.13,79.98,79.04,79.86,18.085378110509,4773300,0.0,1.0
2011-05-06,78.5,79.86,78.27,79.41,17.9834695186015,7438600,0.0,1.0
2011-05-05,79.1,79.37,78.1999,78.7,17.8226804069253,5247900,0.0,1.0
2011-05-04,79.85,80.1488,79.05,79.77,18.0649963921275,4333600,0.0,1.0
2011-05-03,79.63,80.17,79.3,80.0,18.1170830057691,4736200,0.0,1.0
2011-05-02,78.46,79.67,78.46,79.14,17.922324363457,3375900,0.0,1.0
2011-04-29,77.7,78.45,74.23,78.12,17.6913315551335,2719400,0.0,1.0
2011-04-28,78.84,78.84,77.55,77.66,17.5871583278503,2854000,0.0,1.0
2011-04-27,78.8,78.97,77.89,78.89,17.865708479064,2245600,0.0,1.0
2011-04-26,77.8,79.0,77.396,78.77,17.8385328545554,3800000,0.0,1.0
2011-04-25,77.77,77.87,77.3,77.76,17.6098046816075,1781600,0.0,1.0
2011-04-21,77.36,77.98,77.05,77.77,17.6120693169832,2747400,0.0,1.0
2011-04-20,76.61,77.91,76.41,77.37,17.5214839019544,3709600,0.0,1.0
2011-04-19,75.49,75.98,75.16,75.92,17.1931117724748,3565300,0.0,1.0
2011-04-18,75.58,76.3,75.45,75.68,17.1387605234575,3833000,0.0,1.0
2011-04-15,76.47,77.0,76.06,76.47,17.3176667181395,5064000,0.0,1.0
2011-04-14,77.14,77.2622,76.16,76.31,17.281432552128,4652300,0.0,1.0
2011-04-13,77.36,77.99,77.2,77.5,17.5509241618388,4564600,0.0,1.0
2011-04-12,76.92,77.58,76.77,77.03,17.4444862991799,5128000,0.0,1.0
2011-04-11,76.8,77.76,76.7,77.71,17.5984815047289,4751100,0.0,1.0
2011-04-08,76.82,77.72,76.32,76.72,17.3742826025325,5994300,0.0,1.0
2011-04-07,76.11,76.55,75.72,76.41,17.3040789058852,5519800,0.0,1.0
2011-04-06,75.71,76.0,75.53,76.0,17.2112288554806,4533000,0.0,1.0
2011-04-05,75.18,75.92,74.8,75.62,17.1251727112032,4519700,0.0,1.0
2011-04-04,74.19,75.25,74.04,75.24,17.0391165669258,3882300,0.0,1.0
2011-04-01,73.99,74.47,73.2615,74.22,16.8081237586022,4317500,0.0,1.0
2011-03-31,74.51,74.92,73.6,73.62,16.672245636059,4638800,0.0,1.0
2011-03-30,73.94,75.34,73.67,74.23,16.810388393978,14918300,0.0,1.0
2011-03-29,72.36,72.4745,71.75,72.2,16.3506674127066,5889600,0.0,1.0
2011-03-28,72.39,73.1,71.96,72.75,16.4752223583712,5793700,0.0,1.0
2011-03-25,72.48,72.91,72.05,72.09,16.3257564235736,7366700,0.0,1.0
2011-03-24,72.22,72.845,71.54,72.66,16.4548406399897,5139700,0.0,1.0
2011-03-23,71.35,72.37,71.35,71.99,16.3031100698164,4395000,0.0,1.0
2011-03-22,71.8,71.96,71.2,71.6,16.2147892901633,3838600,0.0,1.0
2011-03-21,71.84,72.32,71.63,71.96,16.2963161636893,3701900,0.0,1.0
2011-03-18,72.12,72.14,70.92,71.42,16.1740258534003,6317100,0.0,1.0
2011-03-17,71.59,72.0,71.13,71.43,16.176290488776,3447600,0.0,1.0
2011-03-16,71.42,71.945,70.6811,70.96,16.0698526261172,6014200,0.0,1.0
2011-03-15,70.9,71.8,70.45,71.2,16.1242038751345,6045100,0.0,1.0
2011-03-14,71.9,72.73,71.63,71.86,16.2736698099321,3492900,0.0,1.0
2011-03-11,71.38,72.78,71.22,72.51,16.4208711093539,4333900,0.0,1.0
2011-03-10,73.32,73.32,71.23,71.4,16.1694965826489,7139400,0.0,1.0
2011-03-09,74.4,74.66,73.3,73.71,16.6926273544405,4465400,0.0,1.0
2011-03-08,74.45,74.91,73.31,74.17,16.7968005817236,8374400,0.0,1.0
2011-03-07,74.6,75.22,74.0,74.15,16.7922713109722,4659300,0.0,1.0
2011-03-04,75.86,75.94,74.02,74.69,16.9145616212611,4880000,0.0,1.0
2011-03-03,74.7,75.9,74.56,75.83,17.1727300540933,5097000,0.0,1.0
2011-03-02,72.58,74.22,72.51,73.97,16.7515078742092,5386000,0.0,1.0
2011-03-01,73.87,74.88,72.51,72.7,16.4638991814926,6748400,0.0,1.0
2011-02-28,74.86,75.27,73.03,73.05,16.5431614196429,6214300,0.0,1.0
2011-02-25,74.18,75.4,74.18,74.68,16.9122969858854,6217400,0.0,1.0
2011-02-24,72.66,74.24,72.63,73.91,16.7379200619549,4903300,0.0,1.0
2011-02-23,73.64,74.55,72.78,72.88,16.5046626182556,7178700,0.0,1.0
2011-02-22,74.34,75.1,73.111,73.74,16.6994212605676,7897200,0.0,1.0
2011-02-18,76.58,77.08,75.57,75.83,17.1727300540933,6502400,0.0,1.0
2011-02-17,75.75,76.72,75.45,76.14,17.2429337507407,5868900,0.0,1.0
2011-02-16,75.74,76.21,75.46,75.96,17.2021703139777,5036800,0.0,1.0
2011-02-15,75.71,75.91,75.09,75.61,17.1229080758275,3963800,0.0,1.0
2011-02-14,74.99,76.94,74.5,75.74,17.1523483357119,7242700,0.0,1.0
2011-02-11,74.6,75.13,74.28,74.93,16.9689128702784,4320100,0.0,1.0
2011-02-10,72.9,75.15,72.9,74.74,16.9258847981397,6188100,0.0,1.0
2011-02-09,73.78,74.72,73.1,73.28,16.5952480332845,4668600,0.15,1.0
2011-02-08,73.97,74.58,73.82,74.57,16.8528890895005,3844000,0.0,1.0
2011-02-07,72.98,74.145,72.92,73.93,16.7082484965371,5560100,0.0,1.0
2011-02-04,71.98,73.0,71.6,72.9,16.4754675422366,7208400,0.0,1.0
2011-02-03,71.73,72.48,71.0,71.63,16.1884463655749,8365700,0.0,1.0
2011-02-02,71.07,72.09,70.75,72.09,16.2924067917673,6790600,0.0,1.0
2011-02-01,70.21,71.73,70.21,70.7,15.978265503925,6362200,0.0,1.0
2011-01-31,69.9,70.36,69.35,69.85,15.7861647163955,6150700,0.0,1.0
2011-01-28,70.8,70.93,69.42,69.46,15.6980243550584,6262100,0.0,1.0
2011-01-27,71.06,71.22,70.51,70.6,15.9556654112744,4854300,0.0,1.0
2011-01-26,71.9,72.14,70.95,71.0,16.0460657818766,4459900,0.0,1.0
2011-01-25,71.17,72.38,70.31,71.58,16.1771463192496,7569900,0.0,1.0
2011-01-24,70.23,71.83,70.18,71.79,16.2246065138158,5730500,0.0,1.0
2011-01-21,70.51,71.0,69.91,70.15,15.8539649943471,6195900,0.0,1.0
2011-01-20,68.69,71.54,67.51,70.69,15.9760054946599,20341300,0.0,1.0
2011-01-19,70.96,71.04,68.45,69.12,15.6211840400466,10713200,0.0,1.0
2011-01-18,71.27,71.3499,70.74,71.21,16.0935259764427,4835400,0.0,1.0
2011-01-14,71.27,71.55,70.74,71.12,16.0731858930572,6291400,0.0,1.0
2011-01-13,73.13,73.28,70.92,71.14,16.0777059115873,7027400,0.0,1.0
2011-01-12,72.0,72.63,71.99,72.61,16.4099272735501,4636300,0.0,1.0
2011-01-11,72.05,72.52,71.55,71.88,16.2449465972012,5148400,0.0,1.0
2011-01-10,72.7,73.24,71.78,71.81,16.2291265323459,4550600,0.0,1.0
2011-01-07,73.44,73.55,72.5,72.96,16.489027597827,7062100,0.0,1.0
2011-01-06,72.73,73.55,72.51,73.17,16.5364877923931,7089700,0.0,1.0
2011-01-05,70.84,72.33,70.68,72.09,16.2924067917673,9628200,0.0,1.0
2011-01-04,70.93,70.95,70.26,70.6,15.9556654112744,4534500,0.0,1.0
2011-01-03,70.4,70.92,70.19,70.52,15.937585337154,6427500,0.0,1.0
2010-12-31,70.28,70.47,69.95,70.38,15.9059452074433,2775500,0.0,1.0
2010-12-30,70.72,70.75,70.12,70.29,15.8856051240578,2754800,0.0,1.0
2010-12-29,70.91,71.18,70.33,70.6,15.9556654112744,3249500,0.0,1.0
2010-12-28,71.36,71.8,70.5,70.73,15.9850455317201,4782400,0.0,1.0
2010-12-27,68.68,71.17,68.65,70.81,16.0031256058406,7759400,0.0,1.0
2010-12-23,68.33,68.93,68.26,68.73,15.5330436787095,4150200,0.0,1.0
2010-12-22,68.27,68.77,68.06,68.55,15.4923635119386,5821700,0.0,1.0
2010-12-21,68.68,68.85,67.88,68.05,15.3793630486859,10867100,0.0,1.0
2010-12-20,67.5,68.22,67.0,67.99,15.3658029930956,16047700,0.0,1.0
2010-12-17,68.3,68.58,66.5,66.9,15.1194619832048,41972700,0.0,1.0
2010-12-16,77.18,79.5,66.59,67.19,15.1850022518914,50557700,0.0,1.0
2010-12-15,80.19,80.38,76.75,76.94,17.3885112853181,11450500,0.0,1.0
2010-12-14,80.77,81.19,80.15,80.64,18.2247147133877,6196900,0.0,1.0
2010-12-13,80.3,81.75,79.5,80.89,18.281214945014,10247100,0.0,1.0
2010-12-10,79.03,80.24,79.03,80.2,18.1252743057254,5933700,0.0,1.0
2010-12-09,78.15,79.19,77.3,79.12,17.8811933050996,3714600,0.0,1.0
2010-12-08,77.0,78.15,77.0,77.94,17.6145122118234,3577200,0.0,1.0
2010-12-07,78.99,79.77,76.81,76.88,17.3749512297278,6343700,0.0,1.0
2010-12-06,77.3,78.35,77.15,78.31,17.6981325546303,4587800,0.0,1.0
2010-12-03,76.73,77.54,76.22,77.35,17.4811716651852,5169600,0.0,1.0
2010-12-02,75.57,77.07,75.51,77.0,17.4020713409084,6689700,0.0,1.0
2010-12-01,74.94,75.48,74.45,75.22,16.9997896917289,5585800,0.0,1.0
2010-11-30,73.54,74.28,73.25,73.85,16.6901684224167,4635500,0.0,1.0
2010-11-29,75.23,75.23,72.92,74.19,16.7670087374285,5394100,0.0,1.0
2010-11-26,75.3,75.79,75.23,75.48,17.0585499326203,1087400,0.0,1.0
2010-11-24,75.51,76.0,75.15,75.82,17.1353902476321,4338700,0.0,1.0
2010-11-23,75.0,75.15,74.51,74.65,16.8709691636209,3656400,0.0,1.0
2010-11-22,76.67,76.98,75.28,75.46,17.0540299140902,4988900,0.0,1.0
2010-11-19,76.8,77.56,76.76,77.05,17.4133713872337,2578000,0.0,1.0
2010-11-18,76.27,77.1,76.17,76.94,17.3885112853181,4300200,0.0,1.0
2010-11-17,74.9,76.35,74.86,75.73,17.1150501642467,3720000,0.15,1.0
2010-11-16,75.56,76.3,74.26,74.99,16.9143069559417,5089800,0.0,1.0
2010-11-15,77.52,77.86,76.32,76.36,17.2233161642313,3327500,0.0,1.0
2010-11-12,78.57,78.81,76.91,76.94,17.3541375808795,3329000,0.0,1.0
2010-11-11,78.91,79.49,78.04,79.22,17.8684010808068,2301300,0.0,1.0
2010-11-10,78.5,79.31,78.01,79.29,17.8841898724712,2977700,0.0,1.0
2010-11-09,78.99,79.4999,78.04,78.32,17.6654023308355,2701600,0.0,1.0
2010-11-08,79.4,79.83,78.6,78.71,17.7533684558231,3056200,0.0,1.0
2010-11-05,80.27,80.47,79.15,79.8,17.999222497455,5941600,0.0,1.0
2010-11-04,79.71,80.1,79.06,79.99,18.0420777891156,5050500,0.0,1.0
2010-11-03,78.57,79.22,78.0,79.0,17.8187791641471,3531100,0.0,1.0
2010-11-02,78.16,78.6681,77.48,78.42,17.687957747499,3845400,0.0,1.0
2010-11-01,78.58,78.78,76.7,77.32,17.4398481642007,3419300,0.0,1.0
2010-10-29,76.4,78.43,76.34,78.16,17.6293136641739,5716300,0.0,1.0
2010-10-28,79.34,79.5,75.32,76.45,17.2436160392285,11115200,0.0,1.0
2010-10-27,80.29,80.6,79.16,79.92,18.0262889974511,5166400,0.0,1.0
2010-10-26,80.18,80.33,79.38,80.03,18.051099955781,3907600,0.0,1.0
2010-10-25,80.01,80.71,79.65,80.63,18.1864324557618,4128900,0.0,1.0
2010-10-22,79.15,79.87,78.71,79.29,17.8841898724712,3703900,0.0,1.0
2010-10-21,79.45,80.88,78.58,79.2,17.8638899974741,4876600,0.0,1.0
2010-10-20,77.76,79.93,77.26,79.52,17.9360673307972,4956000,0.0,1.0
2010-10-19,77.61,79.56,77.24,77.55,17.4917256225267,7242600,0.0,1.0
2010-10-18,77.51,78.37,76.75,78.36,17.6744244975009,5042200,0.0,1.0
2010-10-15,77.76,77.9,76.62,77.6,17.5030033308585,3587000,0.0,1.0
2010-10-14,76.66,77.73,76.29,77.17,17.4060150392055,5325800,0.0,1.0
2010-10-13,74.71,77.0,74.3,76.94,17.3541375808795,7462000,0.0,1.0
2010-10-12,74.12,74.53,73.56,74.25,16.747396872632,3474800,0.0,1.0
2010-10-11,73.85,74.79,73.83,74.29,16.7564190392974,2599800,0.0,1.0
2010-10-08,73.69,74.05,73.1675,74.0,16.6910083309733,2345400,0.0,1.0
2010-10-07,74.28,74.7899,73.54,73.61,16.6030422059857,2493800,0.0,1.0
2010-10-06,75.06,75.5,73.8,74.23,16.7428857892993,3780200,0.0,1.0
2010-10-05,74.12,74.99,73.66,74.99,16.9143069559417,5164500,0.0,1.0
2010-10-04,73.26,74.36,72.581,73.24,16.5195871643308,5788000,0.0,1.0
2010-10-01,74.74,74.77,73.17,73.32,16.5376314976616,4530400,0.0,1.0
2010-09-30,74.74,74.97,73.81,74.26,16.7496524142983,5786000,0.0,1.0
2010-09-29,73.01,74.5,72.884,74.41,16.7834855392935,6970500,0.0,1.0
2010-09-28,72.93,73.6,72.55,73.27,16.5263537893299,7303200,0.0,1.0
2010-09-27,72.77,73.49,71.9,73.0,16.4654541643385,5024600,0.0,1.0
2010-09-24,71.75,72.37,71.36,72.37,16.3233550393586,5257200,0.0,1.0
2010-09-23,70.07,71.46,69.895,70.98,16.0098347477363,6746000,0.0,1.0
2010-09-22,70.08,70.87,69.95,70.62,15.9286352477477,6456600,0.0,1.0
2010-09-21,70.45,71.11,69.52,69.94,15.7752584144361,6325000,0.0,1.0
2010-09-20,68.5,70.32,68.07,70.31,15.858713456091,7346700,0.0,1.0
2010-09-17,68.77,69.0,68.19,68.49,15.4482048728157,10490400,0.0,1.0
2010-09-16,68.81,69.21,68.055,68.38,15.4233939144858,7450100,0.0,1.0
2010-09-15,67.72,69.5,67.6,68.93,15.547448706135,10769100,0.0,1.0
2010-09-14,65.63,67.95,65.55,67.12,15.139195664526,9904000,0.0,1.0
2010-09-13,68.0,68.0,64.9,65.48,14.769286831245,15137300,0.0,1.0
2010-09-10,66.84,68.48,66.68,68.09,15.3579832061618,7848000,0.0,1.0
2010-09-09,68.78,68.97,66.0695,66.78,15.0625072478702,13266000,0.0,1.0
2010-09-08,70.35,70.67,68.3,68.55,15.4617381228138,11253000,0.0,1.0
2010-09-07,71.87,72.98,71.34,71.5,16.1271229143863,3604800,0.0,1.0
2010-09-03,73.0,73.14,72.08,72.5,16.3526770810211,3518000,0.0,1.0
2010-09-02,70.98,72.25,70.66,71.98,16.235388914371,4194200,0.0,1.0
2010-09-01,69.83,70.7429,69.07,70.53,15.9083353727506,4322600,0.0,1.0
2010-08-31,69.54,70.095,68.01,68.98,15.5587264144667,5804300,0.0,1.0
2010-08-30,70.97,71.4,69.54,69.54,15.6850367477822,3500000,0.0,1.0
2010-08-27,70.39,71.13,69.6,71.11,16.0391567893988,3913500,0.0,1.0
2010-08-26,71.21,71.4,69.88,69.91,15.768491789437,3524800,0.0,1.0
2010-08-25,70.31,72.14,70.2701,70.86,15.9827682477401,5599700,0.0,1.0
2010-08-24,69.51,70.97,69.0,70.66,15.9376574144131,6686900,0.0,1.0
2010-08-23,70.55,71.3,69.6,70.12,15.8158581644304,4597400,0.0,1.0
2010-08-20,71.29,71.59,69.58,70.1,15.8113470810977,7884600,0.0,1.0
2010-08-19,72.42,72.73,71.5,71.63,16.1564449560489,4610600,0.0,1.0
2010-08-18,73.08,73.38,72.521,72.88,16.4383876643423,3058000,0.0,1.0
2010-08-17,73.45,73.77,72.44,73.36,16.546653664327,3333500,0.0,1.0
2010-08-16,72.08,73.24,71.8,72.83,16.4271099560106,2675200,0.0,1.0
2010-08-13,72.94,73.12,72.15,72.22,16.2895219143634,3641700,0.0,1.0
2010-08-12,72.78,74.19,72.53,72.98,16.4609430810058,6169300,0.0,1.0
2010-08-11,74.0,74.35,73.0,73.51,16.5804867893222,5778400,0.125,1.0
2010-08-10,74.06,75.73,74.06,75.27,16.9486418229413,7767100,0.0,1.0
2010-08-09,73.12,74.87,72.81,74.74,16.8293010475174,7153100,0.0,1.0
2010-08-06,71.15,72.2,70.86,72.14,16.243855734117,4840700,0.0,1.0
2010-08-05,72.13,72.4,71.32,71.5,16.0997461185108,7696900,0.0,1.0
2010-08-04,73.21,73.4,72.38,72.45,16.3136588291763,5124800,0.0,1.0
2010-08-03,71.63,73.515,71.43,73.0,16.4375030300879,8541200,0.0,1.0
2010-08-02,70.98,72.388,70.97,72.23,16.2641211488116,13461700,0.0,1.0
2010-07-30,71.59,73.63,71.37,73.35,16.5163129761226,7696200,0.0,1.0
2010-07-29,74.76,74.88,71.35,71.98,16.2078283302155,14716700,0.0,1.0
2010-07-28,76.15,76.84,75.1,75.18,16.9283764082467,6301300,0.0,1.0
2010-07-27,77.0,77.27,75.87,76.61,17.2503713306169,4338100,0.0,1.0
2010-07-26,75.69,76.5,75.35,76.08,17.131030555193,3948200,0.0,1.0
2010-07-23,74.47,75.97,74.05,75.59,17.0206966307445,3165200,0.0,1.0
2010-07-22,73.15,74.55,73.02,74.46,16.7662530906897,4873300,0.0,1.0
2010-07-21,73.99,74.01,71.93,72.36,16.2933934144817,3976900,0.0,1.0
2010-07-20,70.71,73.66,70.5,73.6,16.5726057947188,4776600,0.0,1.0
2010-07-19,72.21,72.25,70.87,71.22,16.036698161683,5004800,0.0,1.0
2010-07-16,73.6,73.75,71.27,71.45,16.0884875547915,9765000,0.0,1.0
2010-07-15,76.39,76.64,74.26,75.28,16.9508935356852,4122300,0.0,1.0
2010-07-14,76.57,77.0,75.65,76.28,17.1760648100699,3203700,0.0,1.0
2010-07-13,77.8,77.8,75.47,76.59,17.2458679051292,4982900,0.0,1.0
2010-07-12,75.99,77.37,75.88,76.51,17.2278542031784,3958200,0.0,1.0
2010-07-09,76.24,77.6,75.62,77.38,17.4237532118932,5619900,0.0,1.0
2010-07-08,75.5,75.8,74.04,75.08,16.9058592808082,4057900,0.0,1.0
2010-07-07,72.68,74.92,72.15,74.82,16.8473147494682,5218400,0.0,1.0
