,LITE_Open,LITE_High,LITE_Low,LITE_Close,LITE_Adj Close,LITE_Volume,LITE_Dividend Amount,LITE_Split Coefficient
2017-08-16,52.65,53.7,51.4,53.0,53.0,1684673,0.0,1.0
2017-08-15,54.5,54.65,52.3,53.0,53.0,1990332,0.0,1.0
2017-08-14,52.6,54.85,52.6,54.1,54.1,1901172,0.0,1.0
2017-08-11,52.65,53.85,51.85,51.95,51.95,2551066,0.0,1.0
2017-08-10,57.05,57.313,52.8,53.05,53.05,3472575,0.0,1.0
2017-08-09,64.25,64.5,56.8,57.4,57.4,6306899,0.0,1.0
2017-08-08,58.7,59.4,57.1,59.25,59.25,3532835,0.0,1.0
2017-08-07,60.0,60.65,58.3,58.75,58.75,1988250,0.0,1.0
2017-08-04,61.6,62.35,58.1,58.85,58.85,2878520,0.0,1.0
2017-08-03,62.75,63.45,61.505,62.45,62.45,1478742,0.0,1.0
2017-08-02,64.0,65.0,61.1,61.7,61.7,3201435,0.0,1.0
2017-08-01,63.1,64.425,62.15,63.7,63.7,1012852,0.0,1.0
2017-07-31,62.65,63.3,61.15,62.6,62.6,937610,0.0,1.0
2017-07-28,61.45,63.0,60.85,61.9,61.9,1006930,0.0,1.0
2017-07-27,65.55,65.75,59.9,61.9,61.9,2330810,0.0,1.0
2017-07-26,67.5,68.63,64.6,64.9,64.9,1823973,0.0,1.0
2017-07-25,67.5,67.75,65.75,66.95,66.95,2447140,0.0,1.0
2017-07-24,63.55,68.05,62.95,67.95,67.95,3768516,0.0,1.0
2017-07-21,60.85,64.25,60.35,63.35,63.35,1947540,0.0,1.0
2017-07-20,61.75,62.345,60.3,60.45,60.45,1747746,0.0,1.0
2017-07-19,60.55,62.25,60.55,61.55,61.55,1899011,0.0,1.0
2017-07-18,61.8,61.8676,60.5,60.7,60.7,1584416,0.0,1.0
2017-07-17,64.25,64.35,61.25,61.35,61.35,1502535,0.0,1.0
2017-07-14,63.5,64.55,63.1,63.8,63.8,1082210,0.0,1.0
2017-07-13,61.9,65.15,60.55,64.05,64.05,2791993,0.0,1.0
2017-07-12,61.95,62.45,60.2,60.35,60.35,1266878,0.0,1.0
2017-07-11,61.45,61.96,59.75,61.35,61.35,1310797,0.0,1.0
2017-07-10,62.8,63.1,60.5,61.6,61.6,1574233,0.0,1.0
2017-07-07,58.9,62.0,58.9,61.6,61.6,1847775,0.0,1.0
2017-07-06,57.25,59.5,56.7149,58.5,58.5,1401977,0.0,1.0
2017-07-05,58.2,59.25,57.7,58.25,58.25,1133759,0.0,1.0
2017-07-03,57.5,60.5,56.5,57.9,57.9,2194782,0.0,1.0
2017-06-30,57.5,58.45,56.875,57.05,57.05,1260060,0.0,1.0
2017-06-29,59.6,59.95,56.2,57.3,57.3,1583303,0.0,1.0
2017-06-28,59.55,60.675,58.6,60.2,60.2,1807400,0.0,1.0
2017-06-27,63.0,63.05,59.15,59.35,59.35,1667990,0.0,1.0
2017-06-26,64.85,65.8,61.41,62.65,62.65,1681139,0.0,1.0
2017-06-23,63.05,65.4,62.0,64.0,64.0,2887830,0.0,1.0
2017-06-22,63.9,64.44,61.75,62.45,62.45,1199096,0.0,1.0
2017-06-21,62.6,63.495,61.55,62.5,62.5,777332,0.0,1.0
2017-06-20,63.05,64.65,62.3,62.45,62.45,1220829,0.0,1.0
2017-06-19,64.55,64.8,62.25,62.85,62.85,1234244,0.0,1.0
2017-06-16,62.0,64.3,61.5,63.1,63.1,1932356,0.0,1.0
2017-06-15,60.5,62.55,60.3,61.55,61.55,1062182,0.0,1.0
2017-06-14,63.1,63.5,60.95,62.15,62.15,1401859,0.0,1.0
2017-06-13,62.5,64.825,61.8,62.55,62.55,1516901,0.0,1.0
2017-06-12,61.0,62.2,57.5,61.0,61.0,1675035,0.0,1.0
2017-06-09,65.35,67.3,58.95,60.5,60.5,2840645,0.0,1.0
2017-06-08,63.25,65.325,62.45,65.1,65.1,2032905,0.0,1.0
2017-06-07,62.95,63.55,61.9,63.5,63.5,1600352,0.0,1.0
2017-06-06,57.25,64.55,57.25,62.85,62.85,4147895,0.0,1.0
2017-06-05,58.35,58.675,57.35,57.8,57.8,789239,0.0,1.0
2017-06-02,58.6,59.2,57.85,58.3,58.3,871477,0.0,1.0
2017-06-01,58.35,58.79,56.85,58.55,58.55,1073239,0.0,1.0
2017-05-31,58.4,58.65,56.2,57.05,57.05,1308596,0.0,1.0
2017-05-30,58.5,59.2,57.6,58.5,58.5,1173424,0.0,1.0
2017-05-26,56.7,59.25,56.203,58.5,58.5,1711625,0.0,1.0
2017-05-25,56.65,57.6,55.9,56.45,56.45,1143685,0.0,1.0
2017-05-24,56.85,56.9,55.6,56.2,56.2,834213,0.0,1.0
2017-05-23,58.15,58.9,55.9,56.85,56.85,1946960,0.0,1.0
2017-05-22,53.9,58.3,53.9,57.35,57.35,2243141,0.0,1.0
2017-05-19,53.65,54.95,53.1,53.35,53.35,931294,0.0,1.0
2017-05-18,51.4,53.25,50.55,53.05,53.05,1693121,0.0,1.0
2017-05-17,54.4,55.75,51.75,52.05,52.05,2363482,0.0,1.0
2017-05-16,53.3,56.7,52.866,56.55,56.55,2519808,0.0,1.0
2017-05-15,53.85,55.65,53.65,54.55,54.55,1767279,0.0,1.0
2017-05-12,51.5,53.55,51.1,53.4,53.4,1346422,0.0,1.0
2017-05-11,52.45,52.75,50.95,51.6,51.6,1100340,0.0,1.0
2017-05-10,51.05,52.9,50.56,52.8,52.8,1341875,0.0,1.0
2017-05-09,49.8,51.575,49.45,51.35,51.35,1504172,0.0,1.0
2017-05-08,49.45,50.25,48.075,49.5,49.5,1608460,0.0,1.0
2017-05-05,47.55,49.95,46.9,49.45,49.45,2826066,0.0,1.0
2017-05-04,46.5,50.65,46.2,47.0,47.0,7729496,0.0,1.0
2017-05-03,41.0,43.25,40.35,42.75,42.75,4420252,0.0,1.0
2017-05-02,43.7,44.0,42.45,42.75,42.75,1556076,0.0,1.0
2017-05-01,43.1,43.925,42.725,43.7,43.7,1791789,0.0,1.0
2017-04-28,43.9,44.25,42.25,42.75,42.75,2402727,0.0,1.0
2017-04-27,43.85,44.65,43.55,43.8,43.8,1028214,0.0,1.0
2017-04-26,46.85,46.85,43.45,43.55,43.55,2657059,0.0,1.0
2017-04-25,46.5,48.05,46.5,47.35,47.35,1438488,0.0,1.0
2017-04-24,46.15,47.6,44.875,47.45,47.45,2334483,0.0,1.0
2017-04-21,44.1,46.15,44.0,45.2,45.2,1895381,0.0,1.0
2017-04-20,43.35,44.2,43.05,43.9,43.9,1309990,0.0,1.0
2017-04-19,45.9,45.95,42.4,42.95,42.95,2517514,0.0,1.0
2017-04-18,44.85,46.35,44.75,45.3,45.3,1607285,0.0,1.0
2017-04-17,44.05,45.15,44.05,45.0,45.0,1029070,0.0,1.0
2017-04-13,45.6,46.0,43.85,44.1,44.1,1525876,0.0,1.0
2017-04-12,45.1,46.303,44.15,44.25,44.25,2183047,0.0,1.0
2017-04-11,47.05,47.6,45.575,45.7,45.7,1790965,0.0,1.0
2017-04-10,48.05,48.44,46.45,47.15,47.15,1544441,0.0,1.0
2017-04-07,48.8,49.3,48.05,48.2,48.2,1000875,0.0,1.0
2017-04-06,47.95,49.55,47.8,49.0,49.0,1114359,0.0,1.0
2017-04-05,50.3,50.45,47.9,47.95,47.95,2079522,0.0,1.0
2017-04-04,51.0,52.0,50.0,50.45,50.45,1532771,0.0,1.0
2017-04-03,53.275,53.7,51.15,51.5,51.5,1613349,0.0,1.0
2017-03-31,53.55,53.65,52.35,53.35,53.35,1116975,0.0,1.0
2017-03-30,53.45,55.1,52.65,53.7,53.7,1243998,0.0,1.0
2017-03-29,55.85,55.925,51.9,53.55,53.55,3138466,0.0,1.0
2017-03-28,54.05,54.925,53.85,54.7,54.7,1074381,0.0,1.0
2017-03-27,51.95,55.2,51.16,54.15,54.15,2004007,0.0,1.0
2017-03-24,52.05,54.05,52.01,53.5,53.5,2026560,0.0,1.0
2017-03-23,52.5,52.5,51.1,51.5,51.5,1841655,0.0,1.0
2017-03-22,48.5,51.7,47.9,51.45,51.45,1749650,0.0,1.0
2017-03-21,49.75,51.75,48.4,48.45,48.45,2421166,0.0,1.0
2017-03-20,49.2,49.75,48.1,49.2,49.2,1278981,0.0,1.0
2017-03-17,48.85,49.8,48.0,49.45,49.45,2072101,0.0,1.0
2017-03-16,46.65,49.75,46.4,48.9,48.9,3652720,0.0,1.0
2017-03-15,44.3,46.2,43.0,45.65,45.65,2643953,0.0,1.0
2017-03-14,44.45,44.55,42.9,43.1,43.1,1755334,0.0,1.0
2017-03-13,45.75,46.8,44.5,44.85,44.85,1769008,0.0,1.0
2017-03-10,45.0,46.95,44.6,45.8,45.8,2526663,0.0,1.0
2017-03-09,45.25,46.45,43.9,45.85,45.85,1658660,0.0,1.0
2017-03-08,46.75,46.95,45.15,45.5,45.5,1092526,0.0,1.0
2017-03-07,47.5,47.85,46.1,46.5,46.5,1544796,0.0,1.0
2017-03-06,46.4,47.7,45.9,47.2,47.2,1830922,0.0,1.0
2017-03-03,45.95,46.8,45.25,46.7,46.7,2885605,0.0,1.0
2017-03-02,45.6,47.4,45.55,45.75,45.75,3241018,0.0,1.0
2017-03-01,46.65,48.307,46.625,47.9,47.9,1616300,0.0,1.0
2017-02-28,46.35,47.35,45.4,45.9,45.9,1119672,0.0,1.0
2017-02-27,46.85,47.6,44.75,46.45,46.45,2381916,0.0,1.0
2017-02-24,47.8,48.4,47.0,47.8,47.8,921501,0.0,1.0
2017-02-23,50.0,50.24,46.55,48.7,48.7,2065361,0.0,1.0
2017-02-22,52.1,52.39,48.875,49.65,49.65,1905643,0.0,1.0
2017-02-21,51.15,53.695,51.15,52.55,52.55,1078481,0.0,1.0
2017-02-17,51.3,51.4,50.3,51.1,51.1,1279018,0.0,1.0
2017-02-16,50.15,52.0,50.1,51.85,51.85,2023437,0.0,1.0
2017-02-15,50.45,50.75,49.0,49.45,49.45,1594023,0.0,1.0
2017-02-14,49.55,51.25,49.0,50.5,50.5,1470643,0.0,1.0
2017-02-13,48.5,50.2,48.25,49.55,49.55,2171358,0.0,1.0
2017-02-10,46.95,48.35,46.9,47.45,47.45,1750770,0.0,1.0
2017-02-09,46.15,49.4,45.9,46.6,46.6,3645874,0.0,1.0
2017-02-08,42.0,46.45,41.905,45.85,45.85,5356395,0.0,1.0
2017-02-07,39.2,41.2,36.9,40.2,40.2,5208093,0.0,1.0
2017-02-06,38.75,38.975,38.35,38.8,38.8,705028,0.0,1.0
2017-02-03,38.1,39.0,38.0,38.85,38.85,783416,0.0,1.0
2017-02-02,38.1,38.3,37.674,37.85,37.85,730331,0.0,1.0
2017-02-01,38.5,38.5,37.05,38.1,38.1,1105209,0.0,1.0
2017-01-31,36.55,38.2,35.85,37.95,37.95,1099383,0.0,1.0
2017-01-30,36.9,36.95,36.05,36.75,36.75,412319,0.0,1.0
2017-01-27,37.75,37.85,36.95,37.4,37.4,488607,0.0,1.0
2017-01-26,38.6,38.75,37.5195,37.75,37.75,557752,0.0,1.0
2017-01-25,38.55,39.05,37.675,38.55,38.55,1220481,0.0,1.0
2017-01-24,34.75,37.825,34.65,37.7,37.7,1561313,0.0,1.0
2017-01-23,35.05,35.6,34.15,34.4,34.4,986166,0.0,1.0
2017-01-20,35.2,35.45,34.8,35.15,35.15,655723,0.0,1.0
2017-01-19,35.05,36.55,34.9,35.1,35.1,1318807,0.0,1.0
2017-01-18,35.05,35.25,34.2,34.7,34.7,866358,0.0,1.0
2017-01-17,36.05,36.05,34.775,34.9,34.9,678616,0.0,1.0
2017-01-13,36.15,37.0,35.625,36.35,36.35,600045,0.0,1.0
2017-01-12,37.25,37.25,35.125,36.05,36.05,1251091,0.0,1.0
2017-01-11,37.35,37.45,36.2,36.55,36.55,1019422,0.0,1.0
2017-01-10,36.6,37.55,36.3,37.5,37.5,1281702,0.0,1.0
2017-01-09,36.35,36.84,36.225,36.35,36.35,939730,0.0,1.0
2017-01-06,36.85,37.2,35.9,36.55,36.55,737814,0.0,1.0
2017-01-05,37.45,37.6,36.65,36.8,36.8,578433,0.0,1.0
2017-01-04,37.55,38.45,36.85,37.6,37.6,1088957,0.0,1.0
2017-01-03,39.4,39.7,36.85,37.3,37.3,1190327,0.0,1.0
2016-12-30,39.35,39.45,38.0,38.65,38.65,786397,0.0,1.0
2016-12-29,39.35,39.7375,38.75,39.3,39.3,661543,0.0,1.0
2016-12-28,41.45,41.5,39.3,39.4,39.4,645844,0.0,1.0
2016-12-27,40.5,41.4,40.25,41.15,41.15,454593,0.0,1.0
2016-12-23,39.75,40.5,39.75,40.5,40.5,293827,0.0,1.0
2016-12-22,40.35,40.775,39.65,39.9,39.9,330174,0.0,1.0
2016-12-21,40.05,40.7,39.85,40.3,40.3,425797,0.0,1.0
2016-12-20,40.0,40.35,39.5,40.2,40.2,501889,0.0,1.0
2016-12-19,39.3,40.4,39.0,39.95,39.95,512757,0.0,1.0
2016-12-16,40.4,41.2,38.85,39.1,39.1,1755458,0.0,1.0
2016-12-15,39.0,40.95,39.0,40.2,40.2,968326,0.0,1.0
2016-12-14,40.45,40.75,37.9,38.9,38.9,1480564,0.0,1.0
2016-12-13,41.95,42.7,40.4,40.5,40.5,715709,0.0,1.0
2016-12-12,42.15,43.2253,40.85,41.6,41.6,604345,0.0,1.0
2016-12-09,44.5,44.7,40.0,42.4,42.4,1941542,0.0,1.0
2016-12-08,40.45,44.0,40.11,43.5,43.5,2133441,0.0,1.0
2016-12-07,39.85,40.34,39.2,39.6,39.6,528052,0.0,1.0
2016-12-06,39.7,40.15,39.06,40.0,40.0,869098,0.0,1.0
2016-12-05,37.2,40.35,37.15,39.5,39.5,1332866,0.0,1.0
2016-12-02,37.6,37.8,35.9,37.0,37.0,1079034,0.0,1.0
2016-12-01,40.1,40.45,37.05,37.8,37.8,1217498,0.0,1.0
2016-11-30,41.5,41.99,39.3,40.1,40.1,704904,0.0,1.0
2016-11-29,41.15,42.0,40.5505,41.35,41.35,425393,0.0,1.0
2016-11-28,41.2,41.95,40.9,41.3,41.3,515467,0.0,1.0
2016-11-25,41.5,41.5,40.5,41.2,41.2,171002,0.0,1.0
2016-11-23,40.75,41.6769,40.5,41.3,41.3,323181,0.0,1.0
2016-11-22,40.5,41.35,40.05,41.1,41.1,752408,0.0,1.0
2016-11-21,42.3,42.5,40.25,40.5,40.5,1093706,0.0,1.0
2016-11-18,41.75,42.305,41.2,42.2,42.2,912445,0.0,1.0
2016-11-17,40.45,41.7,40.2231,41.55,41.55,1283114,0.0,1.0
2016-11-16,38.45,40.775,38.41,40.65,40.65,1233670,0.0,1.0
2016-11-15,37.85,39.425,37.75,38.8,38.8,1481091,0.0,1.0
2016-11-14,36.6,37.95,36.6,37.45,37.45,1001163,0.0,1.0
2016-11-11,34.65,37.0,34.31,36.6,36.6,1438260,0.0,1.0
2016-11-10,37.0,37.05,34.55,34.7,34.7,1222122,0.0,1.0
2016-11-09,35.7,36.7,35.1,36.5,36.5,585403,0.0,1.0
2016-11-08,35.85,37.0,35.65,36.5,36.5,789313,0.0,1.0
2016-11-07,36.35,37.05,35.75,35.85,35.85,1332429,0.0,1.0
2016-11-04,35.45,35.8,34.2,34.4,34.4,867826,0.0,1.0
2016-11-03,35.6,36.4,35.4,35.45,35.45,704190,0.0,1.0
2016-11-02,36.05,37.1,35.05,35.6,35.6,976527,0.0,1.0
2016-11-01,33.6,36.2,33.6,35.8,35.8,2301691,0.0,1.0
2016-10-31,37.75,37.95,32.9,33.6,33.6,3507547,0.0,1.0
2016-10-28,37.5,41.15,34.7,37.45,37.45,2136408,0.0,1.0
2016-10-27,40.8,41.5,38.5,38.9,38.9,2157383,0.0,1.0
2016-10-26,40.85,41.4,40.2,40.65,40.65,545561,0.0,1.0
2016-10-25,41.5,41.99,40.75,40.85,40.85,489706,0.0,1.0
2016-10-24,40.75,41.55,40.55,41.4,41.4,474989,0.0,1.0
2016-10-21,40.63,40.97,40.3214,40.4,40.4,352550,0.0,1.0
2016-10-20,40.5,41.11,40.18,41.04,41.04,598291,0.0,1.0
2016-10-19,40.44,40.79,40.02,40.64,40.64,277808,0.0,1.0
2016-10-18,40.7,40.8,40.23,40.39,40.39,447529,0.0,1.0
2016-10-17,40.5,40.799,39.99,40.25,40.25,498509,0.0,1.0
2016-10-14,40.75,41.4144,40.45,40.47,40.47,420372,0.0,1.0
2016-10-13,40.38,40.79,39.12,40.73,40.73,1088949,0.0,1.0
2016-10-12,40.7,41.43,40.11,40.97,40.97,841201,0.0,1.0
2016-10-11,41.03,42.87,39.84,40.73,40.73,2954745,0.0,1.0
2016-10-10,44.36,44.99,44.36,44.5,44.5,492666,0.0,1.0
2016-10-07,44.73,45.25,43.88,44.24,44.24,757301,0.0,1.0
2016-10-06,43.37,44.69,43.19,44.48,44.48,896461,0.0,1.0
2016-10-05,42.99,43.81,42.5,43.37,43.37,945441,0.0,1.0
2016-10-04,41.63,42.24,41.43,42.12,42.12,590862,0.0,1.0
2016-10-03,41.95,41.97,41.14,41.45,41.45,507281,0.0,1.0
2016-09-30,41.59,41.97,41.18,41.77,41.77,1017398,0.0,1.0
2016-09-29,41.99,41.99,41.03,41.36,41.36,721995,0.0,1.0
2016-09-28,42.07,42.3536,41.44,41.99,41.99,639822,0.0,1.0
2016-09-27,40.75,41.92,40.41,41.84,41.84,803815,0.0,1.0
2016-09-26,41.05,41.47,40.32,40.98,40.98,929420,0.0,1.0
2016-09-23,41.59,41.77,40.81,40.97,40.97,864296,0.0,1.0
2016-09-22,40.36,41.805,40.36,41.79,41.79,1051067,0.0,1.0
2016-09-21,39.88,40.96,39.58,40.32,40.32,1036205,0.0,1.0
2016-09-20,41.0,41.12,39.2,39.87,39.87,1245160,0.0,1.0
2016-09-19,39.98,41.1838,39.801,40.55,40.55,1392401,0.0,1.0
2016-09-16,39.89,39.9,39.0,39.21,39.21,2173735,0.0,1.0
2016-09-15,38.3,39.57,38.3,39.15,39.15,968738,0.0,1.0
2016-09-14,37.25,38.916,37.25,38.3,38.3,862891,0.0,1.0
2016-09-13,37.28,37.77,36.795,37.19,37.19,757054,0.0,1.0
2016-09-12,35.98,37.5,35.37,37.35,37.35,1041668,0.0,1.0
2016-09-09,37.6,38.0,36.2,36.43,36.43,1120868,0.0,1.0
2016-09-08,37.33,37.82,36.94,37.6,37.6,768015,0.0,1.0
2016-09-07,36.83,37.45,36.57,37.35,37.35,1404017,0.0,1.0
2016-09-06,35.45,36.85,35.39,36.25,36.25,1550209,0.0,1.0
2016-09-02,34.75,35.25,34.08,35.24,35.24,567505,0.0,1.0
2016-09-01,35.24,35.45,34.47,34.5,34.5,1731585,0.0,1.0
2016-08-31,34.48,35.25,34.34,35.12,35.12,797076,0.0,1.0
2016-08-30,34.55,35.25,34.16,34.55,34.55,664215,0.0,1.0
2016-08-29,33.83,34.6,33.8045,34.53,34.53,407728,0.0,1.0
2016-08-26,33.78,34.15,33.47,33.89,33.89,795255,0.0,1.0
2016-08-25,33.5,34.0,33.2,33.87,33.87,330803,0.0,1.0
2016-08-24,34.13,34.24,33.58,33.66,33.66,386063,0.0,1.0
2016-08-23,33.96,34.39,33.78,34.21,34.21,998840,0.0,1.0
2016-08-22,34.65,34.67,33.5,34.04,34.04,1475041,0.0,1.0
2016-08-19,34.45,34.79,34.27,34.6,34.6,1140871,0.0,1.0
2016-08-18,32.22,34.56,32.04,34.31,34.31,1756395,0.0,1.0
2016-08-17,32.59,32.86,31.82,32.0,32.0,591348,0.0,1.0
2016-08-16,32.86,32.99,32.24,32.83,32.83,584767,0.0,1.0
2016-08-15,32.9,32.98,32.14,32.66,32.66,697093,0.0,1.0
2016-08-12,32.0,32.86,31.5,32.72,32.72,822082,0.0,1.0
2016-08-11,30.69,32.05,30.24,31.81,31.81,1184276,0.0,1.0
2016-08-10,33.41,33.5,30.17,31.82,31.82,2431233,0.0,1.0
2016-08-09,31.16,32.48,30.79,32.13,32.13,1063813,0.0,1.0
2016-08-08,31.5,31.5,30.861,31.27,31.27,565881,0.0,1.0
2016-08-05,31.27,31.89,30.93,31.33,31.33,565190,0.0,1.0
2016-08-04,30.88,31.24,30.56,30.89,30.89,486594,0.0,1.0
2016-08-03,30.05,31.08,29.86,30.77,30.77,969254,0.0,1.0
2016-08-02,30.34,30.47,29.31,29.52,29.52,446708,0.0,1.0
2016-08-01,30.33,30.48,29.98,30.41,30.41,498539,0.0,1.0
2016-07-29,30.28,30.6225,29.7,30.25,30.25,408495,0.0,1.0
2016-07-28,29.14,30.57,28.435,30.46,30.46,1223486,0.0,1.0
2016-07-27,30.95,31.04,30.54,30.93,30.93,552358,0.0,1.0
2016-07-26,30.6,31.41,30.54,30.72,30.72,968359,0.0,1.0
2016-07-25,28.43,30.65,28.4,30.48,30.48,2060397,0.0,1.0
2016-07-22,26.65,27.52,26.51,27.49,27.49,522330,0.0,1.0
2016-07-21,27.28,27.45,26.68,26.73,26.73,468313,0.0,1.0
2016-07-20,26.82,27.68,26.8,27.19,27.19,951996,0.0,1.0
2016-07-19,26.66,27.12,26.22,26.29,26.29,778105,0.0,1.0
2016-07-18,26.49,26.9,26.28,26.79,26.79,973283,0.0,1.0
2016-07-15,25.78,26.79,25.35,26.4,26.4,1135086,0.0,1.0
2016-07-14,24.86,25.86,24.8381,25.58,25.58,1016127,0.0,1.0
2016-07-13,25.14,25.71,24.59,24.74,24.74,814154,0.0,1.0
2016-07-12,25.0,25.0,24.34,24.95,24.95,479859,0.0,1.0
2016-07-11,24.67,24.97,24.47,24.75,24.75,604674,0.0,1.0
2016-07-08,24.13,24.56,23.8,24.51,24.51,372552,0.0,1.0
2016-07-07,23.4,23.96,23.4,23.86,23.86,351438,0.0,1.0
2016-07-06,23.32,23.64,23.0504,23.3,23.3,506878,0.0,1.0
2016-07-05,23.6,23.65,23.02,23.5,23.5,352881,0.0,1.0
2016-07-01,24.21,24.57,23.5,23.65,23.65,624376,0.0,1.0
2016-06-30,24.13,24.2699,23.717,24.2,24.2,908979,0.0,1.0
2016-06-29,23.78,24.27,23.3,24.02,24.02,883813,0.0,1.0
2016-06-28,22.52,23.59,22.52,23.53,23.53,952768,0.0,1.0
2016-06-27,24.15,24.35,22.04,22.33,22.33,1269742,0.0,1.0
2016-06-24,23.75,25.02,23.75,24.23,24.23,5781661,0.0,1.0
2016-06-23,24.73,25.58,24.66,25.2,25.2,671978,0.0,1.0
2016-06-22,24.8,24.93,24.265,24.6,24.6,703319,0.0,1.0
2016-06-21,24.94,24.98,24.06,24.88,24.88,707104,0.0,1.0
2016-06-20,25.2,25.4,24.7133,24.89,24.89,1099745,0.0,1.0
2016-06-17,26.65,27.39,24.82,24.97,24.97,1195589,0.0,1.0
2016-06-16,25.72,25.72,24.8699,25.45,25.45,637499,0.0,1.0
2016-06-15,25.12,26.15,24.825,25.81,25.81,990482,0.0,1.0
2016-06-14,24.09,24.53,23.9814,24.48,24.48,375043,0.0,1.0
2016-06-13,24.36,24.55,24.04,24.11,24.11,581369,0.0,1.0
2016-06-10,24.48,25.05,24.06,24.53,24.53,668281,0.0,1.0
2016-06-09,24.66,24.76,24.29,24.68,24.68,403277,0.0,1.0
2016-06-08,24.86,25.25,24.54,24.78,24.78,571369,0.0,1.0
2016-06-07,25.03,25.31,24.83,24.86,24.86,294068,0.0,1.0
2016-06-06,24.65,25.19,24.44,25.11,25.11,421272,0.0,1.0
2016-06-03,24.26,24.59,24.17,24.53,24.53,472716,0.0,1.0
2016-06-02,25.4,25.72,24.49,24.49,24.49,1001042,0.0,1.0
2016-06-01,25.45,25.85,25.13,25.36,25.36,673987,0.0,1.0
2016-05-31,25.5,26.0,25.14,25.34,25.34,907429,0.0,1.0
2016-05-27,23.86,24.54,23.55,24.42,24.42,746861,0.0,1.0
2016-05-26,22.89,24.25,22.89,23.95,23.95,721557,0.0,1.0
2016-05-25,22.0,23.03,22.0,22.78,22.78,922443,0.0,1.0
2016-05-24,22.46,22.48,21.78,21.98,21.98,1090569,0.0,1.0
2016-05-23,22.53,22.89,22.11,22.43,22.43,553471,0.0,1.0
2016-05-20,21.84,22.82,21.72,22.46,22.46,830755,0.0,1.0
2016-05-19,22.74,22.85,20.8,21.71,21.71,1937928,0.0,1.0
2016-05-18,22.62,23.14,22.55,23.06,23.06,247044,0.0,1.0
2016-05-17,23.11,23.31,22.595,22.71,22.71,527115,0.0,1.0
2016-05-16,23.33,23.705,23.1201,23.18,23.18,661640,0.0,1.0
2016-05-13,23.94,24.22,23.28,23.44,23.44,619357,0.0,1.0
2016-05-12,23.7,24.16,23.55,23.9,23.9,606729,0.0,1.0
2016-05-11,23.5,24.03,23.5,23.72,23.72,326312,0.0,1.0
2016-05-10,23.89,23.9,23.23,23.49,23.49,566361,0.0,1.0
2016-05-09,24.47,24.63,23.77,23.9,23.9,576136,0.0,1.0
2016-05-06,24.59,24.732,23.8,24.47,24.47,631461,0.0,1.0
2016-05-05,25.0,25.55,23.43,24.66,24.66,1246214,0.0,1.0
2016-05-04,26.04,26.54,24.82,25.0,25.0,954306,0.0,1.0
2016-05-03,25.87,26.44,25.6,26.0,26.0,1158127,0.0,1.0
2016-05-02,25.19,25.675,25.11,25.5,25.5,618572,0.0,1.0
2016-04-29,25.28,25.35,24.57,25.3,25.3,518507,0.0,1.0
2016-04-28,25.55,25.96,25.34,25.48,25.48,306708,0.0,1.0
2016-04-27,24.87,25.88,24.6392,25.69,25.69,363250,0.0,1.0
2016-04-26,25.37,25.7,24.67,24.77,24.77,324381,0.0,1.0
2016-04-25,25.5,25.98,25.12,25.34,25.34,411892,0.0,1.0
2016-04-22,25.0,25.75,25.0,25.62,25.62,527270,0.0,1.0
2016-04-21,24.81,25.28,24.8,25.05,25.05,220545,0.0,1.0
2016-04-20,24.81,25.02,24.5,24.81,24.81,571392,0.0,1.0
2016-04-19,25.87,26.135,24.01,24.82,24.82,1424699,0.0,1.0
2016-04-18,26.83,27.05,25.61,25.94,25.94,521969,0.0,1.0
2016-04-15,26.9,27.01,26.06,26.92,26.92,277066,0.0,1.0
2016-04-14,26.42,27.05,26.25,26.98,26.98,245541,0.0,1.0
2016-04-13,26.48,26.9478,26.31,26.43,26.43,342830,0.0,1.0
2016-04-12,27.14,27.14,26.13,26.24,26.24,356408,0.0,1.0
2016-04-11,27.54,27.62,27.08,27.2,27.2,288193,0.0,1.0
2016-04-08,26.7,27.91,26.59,27.46,27.46,653773,0.0,1.0
2016-04-07,26.47,26.8499,26.281,26.68,26.68,570555,0.0,1.0
2016-04-06,26.32,27.62,26.255,26.62,26.62,523452,0.0,1.0
2016-04-05,26.35,26.59,25.93,26.24,26.24,433917,0.0,1.0
2016-04-04,26.57,26.86,26.11,26.4,26.4,286395,0.0,1.0
2016-04-01,26.86,26.96,26.49,26.58,26.58,273419,0.0,1.0
2016-03-31,27.11,27.19,26.79,26.97,26.97,424774,0.0,1.0
2016-03-30,26.6,27.2,26.5,27.14,27.14,755266,0.0,1.0
2016-03-29,26.12,26.63,25.93,26.48,26.48,338356,0.0,1.0
2016-03-28,26.9,27.1489,26.2,26.22,26.22,437774,0.0,1.0
2016-03-24,26.53,27.0,26.01,26.73,26.73,552760,0.0,1.0
2016-03-23,26.72,27.15,26.66,26.71,26.71,374231,0.0,1.0
2016-03-22,26.8,27.11,26.64,26.84,26.84,561846,0.0,1.0
2016-03-21,25.93,27.25,25.84,26.92,26.92,664031,0.0,1.0
2016-03-18,26.07,26.34,25.69,26.08,26.08,605149,0.0,1.0
2016-03-17,25.18,26.29,25.125,26.11,26.11,653928,0.0,1.0
2016-03-16,24.99,25.5,24.821,25.25,25.25,382810,0.0,1.0
2016-03-15,25.02,25.66,24.79,25.18,25.18,570095,0.0,1.0
