,BA_Open,BA_High,BA_Low,BA_Close,BA_Adj Close,BA_Volume,BA_Dividend Amount,BA_Split Coefficient
2003-06-12,35.9,35.9,34.93,35.75,24.3486519289839,4915300,0.0,1.0
2003-06-11,34.31,35.4,34.0,35.4,24.1102735184903,5272900,0.0,1.0
2003-06-10,33.81,35.24,33.5,34.31,23.3678950400961,6225800,0.0,1.0
2003-06-09,34.4,34.7,32.83,33.17,22.59146250306,5990200,0.0,1.0
2003-06-06,34.15,35.18,33.95,34.86,23.7424896851574,6821800,0.0,1.0
2003-06-05,33.55,33.95,33.26,33.68,22.9388139012078,4630100,0.0,1.0
2003-06-04,32.12,33.64,32.03,33.55,22.8502733487387,7432700,0.0,1.0
2003-06-03,31.96,32.15,31.7,32.11,21.869516459851,4382800,0.0,1.0
2003-06-02,31.1,32.47,31.0,31.96,21.7673542839252,7347400,0.0,1.0
2003-05-30,30.2,30.856,30.15,30.67,20.8887595709632,4221300,0.0,1.0
2003-05-29,30.39,30.86,29.81,29.95,20.3983811265194,3599100,0.0,1.0
2003-05-28,29.95,30.65,29.9,30.38,20.69124603084,4420500,0.0,1.0
2003-05-27,29.99,30.0,29.41,29.9,20.3643270678774,4648200,0.0,1.0
2003-05-23,29.02,30.61,28.76,29.99,20.4256243734329,5766800,0.0,1.0
2003-05-22,28.8,29.25,28.76,29.1,19.8194621296065,2495900,0.0,1.0
2003-05-21,28.8,29.3,28.55,28.8,19.6151377777549,3248700,0.0,1.0
2003-05-20,29.17,29.25,28.62,28.93,19.7036783302239,3770300,0.0,1.0
2003-05-19,30.05,30.06,28.95,29.07,19.7990296944213,4525600,0.0,1.0
2003-05-16,30.35,30.76,30.1,30.42,20.7184892777536,5223000,0.0,1.0
2003-05-15,29.55,30.25,29.5,30.16,20.5414081728155,4674300,0.0,1.0
2003-05-14,29.7,29.83,29.13,29.49,20.0850837870136,3427600,0.17,1.0
2003-05-13,29.78,29.78,29.29,29.55,20.0105942652141,3775600,0.0,1.0
2003-05-12,28.9,29.98,28.83,29.82,20.1934321823582,5077900,0.0,1.0
2003-05-09,28.55,29.1,28.3,29.1,19.7058644033073,4133600,0.0,1.0
2003-05-08,28.0,28.41,27.94,28.14,19.0557740312394,2937400,0.0,1.0
2003-05-07,28.14,28.97,28.01,28.38,19.2182966242564,4667700,0.0,1.0
2003-05-06,27.5,28.26,27.4,28.14,19.0557740312394,5460100,0.0,1.0
2003-05-05,28.12,28.39,27.45,27.62,18.7036417463693,7041100,0.0,1.0
2003-05-02,27.55,28.77,27.49,28.62,19.3808192172734,5679400,0.0,1.0
2003-05-01,27.17,27.3,27.0,27.11,18.3582812362083,3222300,0.0,1.0
2003-04-30,27.4,27.62,27.23,27.28,18.473401406262,5511900,0.0,1.0
2003-04-29,27.38,27.84,27.38,27.76,18.7984465922959,4308500,0.0,1.0
2003-04-28,26.73,27.46,26.49,27.38,18.5411191533524,5494500,0.0,1.0
2003-04-25,27.83,27.85,27.16,27.19,18.4124554338806,3800600,0.0,1.0
2003-04-24,27.94,28.44,27.52,27.63,18.7104135210784,5179200,0.0,1.0
2003-04-23,28.0,28.66,27.65,28.14,19.0557740312394,9115300,0.0,1.0
2003-04-22,26.6,27.81,26.59,27.8,18.8255336911321,6410800,0.0,1.0
2003-04-21,26.65,27.11,26.65,26.78,18.13481267081,3541400,0.0,1.0
2003-04-17,26.64,26.72,26.03,26.65,18.0467795995924,4471300,0.0,1.0
2003-04-16,27.36,27.46,26.56,26.64,18.0400078248834,3340000,0.0,1.0
2003-04-15,26.9,27.29,26.55,27.29,18.480173180971,4156200,0.0,1.0
2003-04-14,26.48,27.25,26.35,27.25,18.4530860821348,3568800,0.0,1.0
2003-04-11,27.09,27.1,25.7,26.47,17.9248876548297,4940600,0.0,1.0
2003-04-10,27.48,27.48,26.42,27.09,18.3447376867902,4948600,0.0,1.0
2003-04-09,27.36,28.05,27.32,27.48,18.6088369004428,4074200,0.0,1.0
2003-04-08,27.15,27.72,26.9,27.36,18.5275756039343,3953700,0.0,1.0
2003-04-07,27.1,27.8,27.1,27.4,18.5546627027705,4935100,0.0,1.0
2003-04-04,26.79,26.85,26.1,26.5,17.9452029789568,3452200,0.0,1.0
2003-04-03,26.94,27.1,26.43,26.55,17.979061852502,3491100,0.0,1.0
2003-04-02,25.98,26.76,25.9,26.66,18.0535513743015,4855500,0.0,1.0
2003-04-01,25.37,25.96,25.2,25.67,17.3831456781065,5666000,0.0,1.0
2003-03-31,25.0,25.59,24.85,25.06,16.970067420855,5626000,0.0,1.0
2003-03-28,26.3,26.3,25.99,26.1,17.6743319905952,3035600,0.0,1.0
2003-03-27,26.4,26.56,25.9,26.52,17.9587465283749,4391200,0.0,1.0
2003-03-26,27.37,27.4,26.21,26.4,17.8774852318664,5804200,0.0,1.0
2003-03-25,27.25,27.65,26.83,27.37,18.5343473786433,3913900,0.0,1.0
2003-03-24,27.8,27.8,26.94,27.03,18.304107038536,3703800,0.0,1.0
2003-03-21,28.24,28.25,27.01,28.1,19.0286869324033,6547300,0.0,1.0
2003-03-20,27.9,28.16,27.37,27.82,18.8390772405501,3723400,0.0,1.0
2003-03-19,27.9,28.35,27.55,27.95,18.9271103117677,3544200,0.0,1.0
2003-03-18,27.37,28.42,27.0,27.83,18.8458490152592,5973600,0.0,1.0
2003-03-17,25.5,27.09,25.32,26.9,18.2160739673184,5838600,0.0,1.0
2003-03-14,25.25,26.25,25.18,25.55,17.301884381598,6480800,0.0,1.0
2003-03-13,25.42,25.52,24.9,25.35,17.1664488874172,6496300,0.0,1.0
2003-03-12,25.15,25.42,24.73,25.15,17.0310133932364,4288500,0.0,1.0
2003-03-11,25.63,25.84,25.11,25.22,17.0784158161997,3400400,0.0,1.0
2003-03-10,25.7,26.2,25.46,25.52,17.2815690574709,3705000,0.0,1.0
2003-03-07,25.8,25.94,25.4,25.84,17.4982658481602,6361900,0.0,1.0
2003-03-06,26.6,26.7,26.0,26.16,17.7149626388495,4497700,0.0,1.0
2003-03-05,27.45,27.45,26.53,26.74,18.1077255719738,5300600,0.0,1.0
2003-03-04,27.1,27.82,26.91,27.45,18.5885215763157,5462000,0.0,1.0
2003-03-03,27.7,27.8,27.02,27.11,18.3582812362083,4066300,0.0,1.0
2003-02-28,28.0,28.12,27.24,27.56,18.6630110981151,3961500,0.0,1.0
2003-02-27,28.11,28.31,27.66,27.95,18.9271103117677,3075800,0.0,1.0
2003-02-26,28.36,28.5,27.64,27.84,18.8526207899682,3843400,0.0,1.0
2003-02-25,28.44,28.5,27.99,28.19,19.0896329047846,4816200,0.0,1.0
2003-02-24,29.28,29.64,28.4,28.49,19.2927861460558,4341500,0.0,1.0
2003-02-21,29.0,29.64,28.43,29.64,20.0715402375955,4523300,0.0,1.0
2003-02-20,30.18,30.2,28.2,29.17,19.7532668262706,7121600,0.0,1.0
2003-02-19,30.0,30.18,29.59,30.18,20.4372160718837,2175900,0.0,1.0
2003-02-18,30.5,30.8,29.88,30.0,20.3153241271209,2662600,0.0,1.0
2003-02-14,29.45,30.47,29.43,30.15,20.4169007477565,3025100,0.0,1.0
2003-02-13,29.46,29.81,28.9,29.5,19.9767353916689,2867000,0.0,1.0
2003-02-12,29.8,29.89,29.36,29.63,20.0647684628864,2524400,0.0,1.0
2003-02-11,30.27,30.51,29.57,29.84,20.2069757317763,2732400,0.0,1.0
2003-02-10,30.1,30.48,29.89,30.27,20.498162044265,2276900,0.0,1.0
2003-02-07,30.65,30.9,29.9,30.0,20.3153241271209,2295100,0.0,1.0
2003-02-06,30.66,30.97,30.33,30.55,20.6877717361182,2249800,0.0,1.0
2003-02-05,31.07,31.63,30.54,30.67,20.7690330326266,3074100,0.17,1.0
2003-02-04,30.8,31.42,30.5,31.24,21.038410892972,3107700,0.0,1.0
2003-02-03,30.9,31.5,30.53,31.11,20.9508630883597,4019600,0.0,1.0
2003-01-31,31.38,32.22,31.2,31.59,21.2741165207742,3685800,0.0,1.0
2003-01-30,30.27,31.3,30.2,30.66,20.6478129954712,3790800,0.0,1.0
2003-01-29,30.74,31.55,30.59,31.45,21.1798342696533,2791500,0.0,1.0
2003-01-28,30.74,31.55,30.59,31.45,21.1798342696533,2411600,0.0,1.0
2003-01-27,31.01,31.25,30.6,30.62,20.6208752094367,2386400,0.0,1.0
2003-01-24,31.6,31.85,31.0,31.01,20.8835186232734,2470100,0.0,1.0
2003-01-23,31.8,32.27,31.78,31.85,21.4492121299986,2429400,0.0,1.0
2003-01-22,32.05,32.7,31.76,31.78,21.4020710044382,3308700,0.0,1.0
2003-01-21,33.29,33.31,32.27,32.4,21.8196066879735,2463800,0.0,1.0
2003-01-17,33.35,33.73,33.03,33.29,22.4189724272419,2034900,0.0,1.0
2003-01-16,33.8,34.24,33.28,33.46,22.5334580178887,2399800,0.0,1.0
2003-01-15,34.05,34.39,33.25,33.35,22.4593791062937,2209700,0.0,1.0
2003-01-14,34.15,34.24,33.82,34.15,22.9981348269844,1863500,0.0,1.0
2003-01-13,34.15,34.59,33.75,34.3,23.0991515246139,3040900,0.0,1.0
2003-01-10,33.91,34.1,33.43,33.85,22.7961014317254,3081100,0.0,1.0
2003-01-09,33.75,34.05,33.37,33.9,22.8297736642686,3166100,0.0,1.0
2003-01-08,33.37,33.5,33.03,33.5,22.5603958039232,3059200,0.0,1.0
2003-01-07,34.12,34.13,33.03,33.3,22.4257068737505,2969700,0.0,1.0
2003-01-06,34.05,34.56,33.96,34.13,22.9846659339672,2234100,0.0,1.0
2003-01-03,34.1,34.44,33.89,34.18,23.0183381665103,2303000,0.0,1.0
2003-01-02,33.0,33.92,33.0,33.88,22.8163047712513,2122500,0.0,1.0
2002-12-31,32.67,33.13,32.47,32.99,22.2169390319829,2092400,0.0,1.0
2002-12-30,32.33,33.0,32.33,32.9,22.1563290134052,2245100,0.0,1.0
2002-12-27,32.9,33.09,32.14,32.33,21.7724655624131,1662600,0.0,1.0
2002-12-26,32.85,33.28,32.52,32.63,21.9744989576721,1450000,0.0,1.0
2002-12-24,32.9,33.1,32.53,32.65,21.9879678506893,1085000,0.0,1.0
2002-12-23,32.71,32.95,32.4,32.79,22.0822501018102,2203300,0.0,1.0
2002-12-20,32.92,32.94,32.29,32.71,22.0283745297411,4569300,0.0,1.0
2002-12-19,31.73,32.48,31.73,32.25,21.718589990344,2723700,0.0,1.0
2002-12-18,31.77,32.5,31.42,32.02,21.5636977206454,2176300,0.0,1.0
2002-12-17,32.06,32.75,31.84,31.85,21.4492121299986,2125900,0.0,1.0
2002-12-16,31.27,32.1,31.25,31.92,21.4963532555591,3094800,0.0,1.0
2002-12-13,32.05,32.05,31.4,31.4,21.1461620371101,2273900,0.0,1.0
2002-12-12,32.0,32.5,31.8,32.05,21.5839010601713,2645400,0.0,1.0
2002-12-11,32.05,32.64,31.75,32.53,21.9071544925857,3299700,0.0,1.0
2002-12-10,32.35,32.6,32.0,32.25,21.718589990344,3097300,0.0,1.0
2002-12-09,32.63,33.25,32.31,32.4,21.8196066879735,2949700,0.0,1.0
2002-12-06,32.4,33.75,32.23,33.4,22.4930513388369,3733700,0.0,1.0
2002-12-05,33.75,33.76,32.43,32.96,22.196735692457,3864400,0.0,1.0
2002-12-04,33.77,34.38,33.56,33.93,22.8499770037945,2678800,0.0,1.0
2002-12-03,34.25,34.5,33.81,34.24,23.0587448455621,2869600,0.0,1.0
2002-12-02,34.6,34.88,33.7,34.1,22.9644625944413,2643600,0.0,1.0
2002-11-29,35.03,35.03,33.8,34.05,22.9307903618981,2437900,0.0,1.0
2002-11-27,34.0,35.14,33.85,35.02,23.5840316732356,3806800,0.0,1.0
2002-11-26,33.7,34.05,33.26,33.67,22.67488139457,3167200,0.0,1.0
2002-11-25,33.55,34.19,33.2,33.49,22.5536613574146,3172200,0.0,1.0
2002-11-22,32.84,34.43,32.8,34.0,22.8971181293549,5483700,0.0,1.0
2002-11-21,32.2,33.02,32.02,32.44,21.846544474008,5260700,0.0,1.0
2002-11-20,31.2,32.25,31.2,31.73,21.368398771895,3409500,0.0,1.0
2002-11-19,31.02,31.65,30.62,31.4,21.1461620371101,3520400,0.0,1.0
2002-11-18,31.54,31.78,30.9,30.92,20.8229086046957,3393400,0.0,1.0
2002-11-15,31.35,32.0,31.04,31.5,21.2135065021965,2646500,0.0,1.0
2002-11-14,32.1,32.4,30.87,31.35,21.112489804567,3147700,0.0,1.0
2002-11-13,31.63,32.27,30.87,31.42,21.1596309301274,3404900,0.17,1.0
2002-11-12,31.8,32.1,31.25,31.66,21.2065183680859,4739000,0.0,1.0
2002-11-11,33.18,33.21,31.0,31.23,20.9184955349123,3693400,0.0,1.0
2002-11-08,32.85,33.6,32.5,33.18,22.2246455923275,4248000,0.0,1.0
2002-11-07,33.78,33.9,32.11,32.29,21.6285053097124,4378800,0.0,1.0
2002-11-06,32.04,34.43,32.01,33.58,22.4925738092332,8653700,0.0,1.0
2002-11-05,29.87,31.98,29.87,31.52,21.1127434921689,4752200,0.0,1.0
2002-11-04,30.41,30.86,29.63,29.67,19.87357548898,4926600,0.0,1.0
2002-11-01,29.79,30.65,29.56,30.4,20.3625444848329,2946900,0.0,1.0
2002-10-31,30.4,30.52,29.55,29.75,19.9271611323612,2913300,0.0,1.0
2002-10-30,29.77,30.39,29.2,30.2,20.2285803763801,3086400,0.0,1.0
2002-10-29,28.9,29.9,28.54,29.7,19.893670105248,4097200,0.0,1.0
2002-10-28,30.42,30.8,28.7,28.98,19.4113993148177,5213700,0.0,1.0
2002-10-25,29.99,30.35,29.35,30.32,20.3089588414518,3339500,0.0,1.0
2002-10-24,30.87,31.2,29.7,29.95,20.061125240814,4167500,0.0,1.0
2002-10-23,29.97,30.71,29.85,30.7,20.5634906475122,3355100,0.0,1.0
2002-10-22,29.98,30.28,29.55,30.14,20.1883911438442,4045700,0.0,1.0
2002-10-21,29.0,30.5,28.58,30.36,20.3357516631424,6035500,0.0,1.0
2002-10-18,28.69,29.45,28.53,29.0,19.424795725663,7007700,0.0,1.0
2002-10-17,30.75,31.0,29.46,29.98,20.081219857082,8574700,0.0,1.0
2002-10-16,32.16,32.52,30.27,30.5,20.4295265390594,7308000,0.0,1.0
2002-10-15,31.53,32.41,31.14,32.15,21.5347304337954,4714700,0.0,1.0
2002-10-14,30.3,31.35,30.25,31.06,20.8046260427273,5326300,0.0,1.0
2002-10-11,31.75,32.65,31.34,32.0,21.4342573524557,4083100,0.0,1.0
2002-10-10,30.3,31.7,29.98,31.35,20.998873999984,4591300,0.0,1.0
2002-10-09,31.4,31.75,29.95,30.44,20.3893373065235,6319100,0.0,1.0
2002-10-08,33.0,33.01,31.18,32.01,21.4409555578784,4257500,0.0,1.0
2002-10-07,32.22,32.9,31.63,32.38,21.6887891585161,4367100,0.0,1.0
2002-10-04,34.32,34.32,31.95,32.01,21.4409555578784,7794400,0.0,1.0
2002-10-03,34.78,35.3,34.19,34.31,22.9815428050861,3657400,0.0,1.0
2002-10-02,35.5,35.5,34.13,34.38,23.0284302430446,2978900,0.0,1.0
2002-10-01,34.32,36.02,34.25,36.0,24.1135395215127,3378800,0.0,1.0
2002-09-30,34.4,34.82,33.2,34.13,22.8609751074786,4105800,0.0,1.0
2002-09-27,36.3,36.3,34.66,34.7,23.2427728165692,3487900,0.0,1.0
2002-09-26,35.81,36.59,35.56,36.55,24.481940819758,2328300,0.0,1.0
2002-09-25,35.1,35.5,34.5,35.41,23.7183454015768,3647900,0.0,1.0
2002-09-24,35.12,35.7,34.65,34.96,23.4169261575579,3722200,0.0,1.0
2002-09-23,35.9,36.0,34.86,35.4,23.7116471961541,3628200,0.0,1.0
2002-09-20,35.9,36.75,35.65,36.48,24.4350533817995,5104100,0.0,1.0
2002-09-19,36.0,36.7,35.45,35.52,23.7920256612259,3112500,0.0,1.0
2002-09-18,36.09,37.15,36.01,36.77,24.6293013390562,3420600,0.0,1.0
2002-09-17,37.4,37.6,36.07,36.29,24.3077874787693,3776900,0.0,1.0
2002-09-16,35.9,37.41,35.9,37.23,24.9374187884977,3316600,0.0,1.0
2002-09-13,35.87,36.17,35.01,35.58,23.8322148937617,3580800,0.0,1.0
2002-09-12,36.88,37.11,36.35,36.45,24.4149587655316,2923100,0.0,1.0
2002-09-11,37.43,37.8,36.92,37.08,24.8369457071581,2469500,0.0,1.0
2002-09-10,37.3,37.78,36.55,37.18,24.9039277613845,2616900,0.0,1.0
2002-09-09,37.21,37.76,36.5,37.35,25.0177972535694,3198600,0.0,1.0
2002-09-06,36.58,37.65,36.54,37.21,24.9240223776524,2403500,0.0,1.0
2002-09-05,36.45,36.95,36.0,36.03,24.1336341377806,2970800,0.0,1.0
2002-09-04,35.5,37.06,35.25,36.85,24.6828869824373,2867600,0.0,1.0
2002-09-03,36.8,36.85,35.23,35.46,23.75183642869,3566600,0.0,1.0
2002-08-30,36.93,37.7,36.7,37.07,24.8302475017354,2162000,0.0,1.0
2002-08-29,36.73,37.8,36.33,37.17,24.8972295559619,3628200,0.0,1.0
2002-08-28,37.03,37.85,36.4,37.53,25.138364951177,4135700,0.0,1.0
2002-08-27,37.1,37.69,36.59,37.03,24.8034546800449,2878600,0.0,1.0
2002-08-26,37.13,37.27,35.85,36.89,24.7096798041279,3026100,0.0,1.0
2002-08-23,38.5,38.5,36.9,37.13,24.8704367342713,3601900,0.0,1.0
2002-08-22,37.6,38.65,37.26,38.5,25.7880908771733,2858800,0.0,1.0
2002-08-21,38.0,38.43,36.91,37.57,25.1651577728676,2997600,0.0,1.0
2002-08-20,38.57,38.57,37.73,37.88,25.3728021409695,2990800,0.0,1.0
2002-08-19,37.51,38.56,37.41,38.5,25.7880908771733,3631600,0.0,1.0
2002-08-16,37.95,38.35,36.99,37.5,25.1182703349091,4675000,0.0,1.0
2002-08-15,36.0,37.95,35.4,37.49,25.1115721294864,7617800,0.0,1.0
2002-08-14,36.83,36.84,34.1,36.35,24.3479767113052,12130700,0.17,1.0
2002-08-13,39.9,39.91,37.1,37.23,24.8213355137429,9662900,0.0,1.0
2002-08-12,40.15,40.65,39.55,40.5,27.0014528151112,2871100,0.0,1.0
2002-08-09,41.1,41.65,40.41,41.0,27.3348040844335,3368000,0.0,1.0
2002-08-08,41.0,41.6,40.25,41.5,27.6681553537559,3806300,0.0,1.0
2002-08-07,39.85,41.13,39.7,41.1,27.401474338298,3484100,0.0,1.0
2002-08-06,39.01,40.59,39.01,39.41,26.2747470479884,3076200,0.0,1.0
2002-08-05,39.65,40.27,38.53,38.61,25.7413850170726,3146300,0.0,1.0
2002-08-02,40.63,40.86,39.1,39.85,26.5680961649921,2937200,0.0,1.0
2002-08-01,41.0,41.4,40.35,40.63,27.088124145135,3374200,0.0,1.0
2002-07-31,41.66,41.66,40.35,41.52,27.6814894045288,4392400,0.0,1.0
2002-07-30,41.99,42.0,40.6,41.65,27.7681607345526,5213200,0.0,1.0
2002-07-29,42.94,42.99,41.3,42.03,28.0215076992376,5596700,0.0,1.0
2002-07-26,42.5,42.51,40.14,42.0,28.0015066230782,3402100,0.0,1.0
2002-07-25,41.0,42.94,40.31,42.94,28.6282070094043,5145300,0.0,1.0
2002-07-24,37.5,41.37,37.1,41.19,27.461477566776,5581600,0.0,1.0
2002-07-23,38.45,39.9,38.1,38.85,25.9013936263474,5608500,0.0,1.0
2002-07-22,39.8,40.15,37.58,38.53,25.6880488139811,5745600,0.0,1.0
2002-07-19,40.89,41.0,39.56,39.92,26.6147653426972,4261500,0.0,1.0
2002-07-18,43.09,43.1,41.23,41.29,27.5281478206405,3626200,0.0,1.0
2002-07-17,42.42,43.19,42.15,42.94,28.6282070094043,6341000,0.0,1.0
2002-07-16,40.05,41.8,40.05,40.87,27.2481327544097,5454200,0.0,1.0
2002-07-15,39.85,39.87,37.2,39.76,26.5080929365141,5209100,0.0,1.0
2002-07-12,41.24,41.49,39.13,40.15,26.7681069265855,3227900,0.0,1.0
2002-07-11,40.8,41.47,39.55,41.17,27.4481435160031,5696900,0.0,1.0
2002-07-10,43.52,43.7,40.46,40.8,27.2014635767046,6568600,0.0,1.0
2002-07-09,43.99,44.69,43.09,43.22,28.8148837202248,2634600,0.0,1.0
2002-07-08,44.72,45.09,43.87,44.1,29.4015819542322,2690300,0.0,1.0
2002-07-05,44.2,45.2,44.05,45.0,30.0016142390124,1805700,0.0,1.0
2002-07-03,44.14,44.45,43.17,43.77,29.1815701164794,3033300,0.0,1.0
2002-07-02,44.4,44.78,43.86,44.54,29.6949310712358,2878200,0.0,1.0
2002-07-01,44.97,45.28,44.56,44.6,29.7349332235545,3513300,0.0,1.0
2002-06-28,44.35,45.09,44.1,45.0,30.0016142390124,5541300,0.0,1.0
2002-06-27,43.0,44.88,42.96,44.8,29.8682737312835,3375500,0.0,1.0
2002-06-26,41.87,43.1,41.87,42.72,28.4815324509024,3375300,0.0,1.0
2002-06-25,43.3,44.12,42.82,42.87,28.5815378316991,3939000,0.0,1.0
2002-06-24,42.92,43.67,41.52,42.74,28.4948665016753,3751900,0.0,1.0
2002-06-21,43.03,43.72,42.74,42.97,28.6482080855636,3668300,0.0,1.0
2002-06-20,43.13,44.49,43.02,43.77,29.1815701164794,2671600,0.0,1.0
2002-06-19,43.47,44.1,43.1,43.13,28.7548804917468,1965500,0.0,1.0
2002-06-18,43.95,44.28,43.4,43.78,29.1882371418658,1984200,0.0,1.0
2002-06-17,42.54,44.35,42.54,44.0,29.3349117003677,3068400,0.0,1.0
2002-06-14,42.75,43.0,41.78,42.53,28.3548589685599,2537600,0.0,1.0
2002-06-13,43.3,43.75,42.39,42.5,28.3348578924006,2378900,0.0,1.0
2002-06-12,42.62,43.99,42.6,43.83,29.2215722687981,2183000,0.0,1.0
2002-06-11,43.1,43.8,42.3,42.5,28.3348578924006,1819500,0.0,1.0
2002-06-10,42.95,43.5,42.83,42.92,28.6148729586314,1850700,0.0,1.0
2002-06-07,41.96,43.25,41.75,42.76,28.5082005524482,2987600,0.0,1.0
2002-06-06,42.54,42.77,41.92,41.96,27.9748385215325,1764200,0.0,1.0
2002-06-05,42.1,42.79,41.87,42.54,28.3615259939464,1642100,0.0,1.0
2002-06-04,41.87,42.4,41.45,41.85,27.9015012422815,2779900,0.0,1.0
2002-06-03,43.4,43.87,41.83,41.86,27.908168267668,2926500,0.0,1.0
2002-05-31,43.82,44.09,42.65,42.65,28.4348632731973,2598400,0.0,1.0
2002-05-30,42.6,44.19,42.46,43.66,29.1082328372285,3062000,0.0,1.0
2002-05-29,42.7,43.5,42.65,43.0,28.668209161723,2925800,0.0,1.0
2002-05-28,43.35,43.35,42.75,43.0,28.668209161723,2429500,0.0,1.0
2002-05-24,44.0,44.0,43.05,43.35,28.9015550502486,2198100,0.0,1.0
2002-05-23,43.83,44.5,43.39,44.15,29.4349170811644,2628800,0.0,1.0
2002-05-22,44.25,44.59,43.29,44.41,29.608259741212,2441000,0.0,1.0
2002-05-21,45.14,45.75,44.11,44.35,29.5682575888933,2608300,0.0,1.0
2002-05-20,45.64,46.03,44.87,45.13,30.0882855690362,2440400,0.0,1.0
2002-05-17,45.23,45.61,44.8,45.42,30.2816293052432,2418300,0.0,1.0
2002-05-16,44.85,45.18,44.52,45.0,30.0016142390124,2272100,0.0,1.0
2002-05-15,45.38,45.38,44.51,44.55,29.7015980966223,2210200,0.17,1.0
2002-05-14,45.58,45.74,44.64,45.48,30.2063658639173,3432200,0.0,1.0
2002-05-13,43.9,44.62,43.76,44.28,29.4093641260831,2412200,0.0,1.0
2002-05-10,44.4,44.75,43.55,43.63,28.9776548514228,4264800,0.0,1.0
2002-05-09,44.6,45.24,44.5,44.98,29.8742818064864,2411800,0.0,1.0
2002-05-08,43.3,44.74,43.3,44.41,29.4957059810151,2822100,0.0,1.0
2002-05-07,43.6,43.85,42.8,43.14,28.6522124751405,3633700,0.0,1.0
2002-05-06,45.0,45.21,43.33,43.38,28.8116128227074,2519200,0.0,1.0
2002-05-03,44.67,45.1,43.85,44.63,29.6418229662847,2119400,0.0,1.0
2002-05-02,45.49,45.5,44.48,44.87,29.8012233138516,2616800,0.0,1.0
2002-05-01,44.9,45.5,43.83,45.5,30.2196492262145,4288900,0.0,1.0
2002-04-30,43.8,45.73,43.48,44.6,29.6218979228389,5521100,0.0,1.0
2002-04-29,43.7,43.99,43.1,43.63,28.9776548514228,6451500,0.0,1.0
2002-04-26,42.0,42.46,41.3,41.51,27.5696184479157,2785300,0.0,1.0
2002-04-25,42.25,43.0,41.0,41.9,27.8286440127118,4308800,0.0,1.0
2002-04-24,42.9,43.23,42.35,42.4,28.1607280701428,3312500,0.0,1.0
2002-04-23,43.19,43.77,42.0,42.5,28.2271448816289,5398100,0.0,1.0
2002-04-22,42.8,43.38,42.4,43.14,28.6522124751405,4359100,0.0,1.0
2002-04-19,44.06,44.3,42.74,42.75,28.3931869103444,8358500,0.0,1.0
2002-04-18,45.38,45.38,41.99,43.7,29.0241466194632,16723200,0.0,1.0
2002-04-17,47.55,47.56,45.0,45.37,30.1333073712825,10684800,0.0,1.0
2002-04-16,48.45,48.98,48.19,48.7,32.3449871937725,2105400,0.0,1.0
2002-04-15,48.2,48.45,47.53,47.65,31.6476106731675,2017800,0.0,1.0
2002-04-12,49.25,49.29,48.23,48.55,32.2453619765432,2058800,0.0,1.0
2002-04-11,49.8,50.05,48.6,48.82,32.4246873675559,3757500,0.0,1.0
2002-04-10,48.57,49.73,48.39,49.58,32.9294551348509,3434200,0.0,1.0
2002-04-09,49.0,49.14,48.3,48.57,32.2586453388404,2183600,0.0,1.0
2002-04-08,47.9,49.12,47.59,49.0,32.544237628231,2403200,0.0,1.0
2002-04-05,49.45,49.68,47.4,48.29,32.0726782666791,2654500,0.0,1.0
2002-04-04,48.73,49.5,48.56,49.08,32.59737107742,2660000,0.0,1.0
2002-04-03,48.65,49.85,48.56,48.73,32.3649122372183,4754600,0.0,1.0
2002-04-02,47.92,49.55,47.62,49.09,32.6040127585686,3427600,0.0,1.0
2002-04-01,48.75,48.75,47.8,47.92,31.8269360641802,2996800,0.0,1.0
2002-03-28,47.57,48.72,47.5,48.25,32.0461115420846,4088900,0.0,1.0
2002-03-27,47.76,47.76,46.05,47.33,31.4350768764117,4907800,0.0,1.0
2002-03-26,45.85,46.65,45.54,45.79,30.4122579795245,2276100,0.0,1.0
2002-03-25,46.2,46.85,45.25,45.72,30.3657662114841,2528900,0.0,1.0
2002-03-22,47.0,47.25,46.12,46.39,30.8107588484416,2989000,0.0,1.0
2002-03-21,47.85,47.85,46.11,47.67,31.6608940354648,2708200,0.0,1.0
2002-03-20,47.6,47.65,46.9,47.03,31.2358264419532,2393600,0.0,1.0
2002-03-19,47.63,48.25,47.22,48.04,31.9066362379636,2768800,0.0,1.0
2002-03-18,48.27,48.44,46.77,47.63,31.6343273108703,3092900,0.0,1.0
2002-03-15,47.68,47.99,46.41,47.98,31.8667861510719,6360100,0.0,1.0
2002-03-14,49.23,49.23,47.34,47.61,31.621043948573,5426700,0.0,1.0
2002-03-13,50.18,50.25,48.9,49.22,32.6903546135006,3415300,0.0,1.0
2002-03-12,50.48,50.48,49.45,50.28,33.3943728152542,4091100,0.0,1.0
2002-03-11,49.4,51.07,49.05,50.88,33.7928736841713,4624300,0.0,1.0
2002-03-08,49.5,49.89,48.93,49.4,32.8099048741758,4340100,0.0,1.0
2002-03-07,49.8,50.0,47.5,48.48,32.1988702085029,3859100,0.0,1.0
2002-03-06,48.22,49.86,47.74,49.86,33.1154222070122,3690700,0.0,1.0
2002-03-05,49.1,49.1,47.41,48.21,32.0195448174902,3606200,0.0,1.0
2002-03-04,48.0,49.54,47.9,49.13,32.6305794831631,3743600,0.0,1.0
2002-03-01,46.55,47.84,46.5,47.84,31.7738026149913,3936800,0.0,1.0
2002-02-28,46.01,47.47,45.9,45.96,30.525166559051,4099400,0.0,1.0
