,ICE_Open,ICE_High,ICE_Low,ICE_Close,ICE_Adj Close,ICE_Volume,ICE_Dividend Amount,ICE_Split Coefficient
2008-02-11,129.92,132.62,126.23,130.15,22.596221783409,2074600,0.0,1.0
2008-02-08,132.39,133.0,125.3,127.8,22.1882223889333,3894800,0.0,1.0
2008-02-07,122.58,132.65,121.9,130.39,22.6378898066746,7111000,0.0,1.0
2008-02-06,125.74,125.74,114.62,115.9,20.1221829020138,6960100,0.0,1.0
2008-02-05,134.01,137.34,124.53,124.65,21.6413295835723,3689300,0.0,1.0
2008-02-04,137.4,140.01,135.5,136.25,23.6552840414097,1798700,0.0,1.0
2008-02-01,139.0,142.12,134.27,135.45,23.5163906305244,2588400,0.0,1.0
2008-01-31,134.52,141.25,129.18,139.19,24.1657173264133,3760500,0.0,1.0
2008-01-30,140.15,145.0,137.03,138.36,24.0216154126198,2127400,0.0,1.0
2008-01-29,141.64,142.5,137.23,141.89,24.6344825881514,2045000,0.0,1.0
2008-01-28,152.48,152.65,135.3,140.25,24.3497510958364,4667500,0.0,1.0
2008-01-25,154.7,154.7,144.65,145.34,25.2334604225944,2223200,0.0,1.0
2008-01-24,144.27,151.86,142.0,150.58,26.1432122638934,2693400,0.0,1.0
2008-01-23,133.85,143.6,130.4,143.4,24.8966439011975,3038900,0.0,1.0
2008-01-22,128.9,141.97,126.87,137.87,23.9365431984525,2695100,0.0,1.0
2008-01-18,134.82,139.8,133.1,138.6,24.0632834358854,4792100,0.0,1.0
2008-01-17,148.69,149.99,130.71,130.95,22.7351151942943,3774800,0.0,1.0
2008-01-16,161.63,162.78,144.0,148.47,25.7768808926833,4112500,0.0,1.0
2008-01-15,170.16,172.34,162.51,163.32,28.3550898322425,1479300,0.0,1.0
2008-01-14,172.51,175.0,169.92,172.47,29.9436832192435,1173400,0.0,1.0
2008-01-11,172.0,175.64,168.58,173.12,30.0565341155879,1361800,0.0,1.0
2008-01-10,161.0,176.0,160.84,173.48,30.1190361504863,2066600,0.0,1.0
2008-01-09,163.87,168.72,156.59,162.83,28.2700176180752,2131100,0.0,1.0
2008-01-08,165.54,174.73,164.78,165.1,28.6641276714623,2295800,0.0,1.0
2008-01-07,172.0,173.91,159.66,164.15,28.499191746036,2487300,0.0,1.0
2008-01-04,176.01,178.18,169.19,170.79,29.6520070563843,1443700,0.0,1.0
2008-01-03,186.85,186.88,178.66,179.9,31.2336557728412,1719200,0.0,1.0
2008-01-02,193.87,193.87,184.79,185.5,32.2059096490385,1312900,0.0,1.0
2007-12-31,189.19,193.78,188.37,192.5,33.4212269942853,599400,0.0,1.0
2007-12-28,190.8,192.5,188.18,189.43,32.8882235300128,674800,0.0,1.0
2007-12-27,193.25,193.85,189.51,189.63,32.9229468827341,650000,0.0,1.0
2007-12-26,191.5,194.92,189.5,194.5,33.7684605214986,698500,0.0,1.0
2007-12-24,186.88,193.02,185.02,192.65,33.4472695088263,589900,0.0,1.0
2007-12-21,191.2,191.2,184.55,186.45,32.3708455744649,1746800,0.0,1.0
2007-12-20,187.87,188.91,183.26,188.33,32.6972450900454,1072900,0.0,1.0
2007-12-19,179.36,186.78,176.96,185.87,32.270147851573,1677400,0.0,1.0
2007-12-18,181.99,184.29,175.31,177.88,30.8829499103557,1292700,0.0,1.0
2007-12-17,186.65,188.33,180.0,180.32,31.306574813556,1266100,0.0,1.0
2007-12-14,178.85,191.13,178.85,185.73,32.2458415046681,2114000,0.0,1.0
2007-12-13,173.46,181.4,173.32,180.82,31.3933831953593,1618100,0.0,1.0
2007-12-12,175.63,177.96,171.45,175.18,30.4141846486176,1353700,0.0,1.0
2007-12-11,178.0,181.0,170.53,171.17,29.7179814265549,1204600,0.0,1.0
2007-12-10,177.45,179.19,175.35,176.32,30.6121077591292,704800,0.0,1.0
2007-12-07,173.82,177.49,173.0,175.55,30.4784228511521,792700,0.0,1.0
2007-12-06,172.19,175.0,168.83,174.82,30.3516826137192,975600,0.0,1.0
2007-12-05,163.74,171.94,163.2,171.5,29.7752749585451,1650300,0.0,1.0
2007-12-04,162.0,165.92,162.0,162.56,28.2231410919014,1128900,0.0,1.0
2007-12-03,166.95,166.95,161.94,162.73,28.2526559417145,1247100,0.0,1.0
2007-11-30,173.15,173.15,164.24,166.96,28.9870548517708,1336800,0.0,1.0
2007-11-29,167.88,170.97,166.44,169.2,29.3759564022497,1188800,0.0,1.0
2007-11-28,161.62,169.61,161.0,169.61,29.4471392753285,1575800,0.0,1.0
2007-11-27,164.04,165.46,156.06,160.47,27.8602820559634,2192200,0.0,1.0
2007-11-26,168.99,170.65,163.0,163.39,28.3672430056949,1549300,0.0,1.0
2007-11-23,166.63,168.69,165.0,168.0,29.1676162859217,485200,0.0,1.0
2007-11-21,165.38,169.33,162.45,165.2,28.681489347823,1460300,0.0,1.0
2007-11-20,179.0,180.49,165.16,169.6,29.4454031076924,2755400,0.0,1.0
2007-11-19,174.63,184.53,174.49,180.25,31.2944216401035,2937200,0.0,1.0
2007-11-16,173.32,175.04,171.25,175.04,30.3898783017127,1489800,0.0,1.0
2007-11-15,171.84,173.7,168.55,172.5,29.9488917221517,1481500,0.0,1.0
2007-11-14,168.58,174.5,168.33,171.14,29.7127729236467,1815600,0.0,1.0
2007-11-13,161.4,167.9,161.4,167.9,29.150254609561,1258300,0.0,1.0
2007-11-12,165.87,167.35,161.25,161.35,28.0130648079373,1633800,0.0,1.0
2007-11-09,167.76,170.77,164.51,165.44,28.7231573710886,1581600,0.0,1.0
2007-11-08,173.18,175.68,163.86,171.05,29.6971474149221,2256100,0.0,1.0
2007-11-07,176.0,180.05,173.23,173.41,30.1068829770338,1538600,0.0,1.0
2007-11-06,173.1,179.4,173.1,178.34,30.9628136216147,1824800,0.0,1.0
2007-11-05,172.0,176.75,169.8,174.79,30.346474110811,1653100,0.0,1.0
2007-11-02,174.34,175.24,168.21,174.63,30.318695428634,1373900,0.0,1.0
2007-11-01,176.0,176.9,170.88,172.32,29.9176407047025,1910000,0.0,1.0
2007-10-31,172.85,178.2,171.3,177.99,30.9020477543524,2039800,0.0,1.0
2007-10-30,172.4,175.3,170.66,170.92,29.6745772356532,1576000,0.0,1.0
2007-10-29,170.4,174.68,169.83,173.03,30.0409086068633,1303700,0.0,1.0
2007-10-26,171.46,171.98,168.0,170.25,29.5582540040367,1515900,0.0,1.0
2007-10-25,171.89,174.39,167.31,168.66,29.2822033499021,3136800,0.0,1.0
2007-10-24,167.86,175.97,166.0,175.48,30.4662696776996,3942400,0.0,1.0
2007-10-23,163.44,169.26,162.52,168.53,29.2596331706332,2286000,0.0,1.0
2007-10-22,162.8,165.0,158.87,161.33,28.0095924726652,2260300,0.0,1.0
2007-10-19,163.99,166.88,160.71,163.95,28.4644683933147,3689200,0.0,1.0
2007-10-18,157.0,163.5,155.89,161.88,28.1050816926488,1602700,0.0,1.0
2007-10-17,157.0,159.48,155.25,158.0,27.4314486498549,1426600,0.0,1.0
2007-10-16,156.86,156.86,152.86,155.41,26.9817812321136,1116400,0.0,1.0
2007-10-15,161.31,162.26,156.13,157.34,27.3168615858745,1077100,0.0,1.0
2007-10-12,157.15,161.99,154.99,161.29,28.0026478021209,1245200,0.0,1.0
2007-10-11,164.9,165.0,153.13,156.4,27.1536618280842,1829900,0.0,1.0
2007-10-10,163.48,165.49,161.44,162.7,28.2474474388063,1145300,0.0,1.0
2007-10-09,162.89,163.59,159.35,163.59,28.4019663584163,1742500,0.0,1.0
2007-10-08,158.03,163.27,158.01,161.17,27.9818137904881,1373100,0.0,1.0
2007-10-05,155.71,158.7,154.78,157.76,27.3897806265893,1585300,0.0,1.0
2007-10-04,153.26,155.18,151.96,154.2,26.7717049481496,1192400,0.0,1.0
2007-10-03,154.51,154.62,151.8,153.56,26.6605902194413,1468300,0.0,1.0
2007-10-02,155.54,159.24,154.2,154.65,26.8498324917726,2406400,0.0,1.0
2007-10-01,152.34,155.79,151.76,154.0,26.7369815954282,1504500,0.0,1.0
2007-09-28,151.93,152.49,150.34,151.9,26.3723863918542,1653000,0.0,1.0
2007-09-27,152.47,154.44,150.75,152.46,26.4696117794739,2207600,0.0,1.0
2007-09-26,153.0,154.37,150.9,151.9,26.3723863918542,3745600,0.0,1.0
2007-09-25,145.99,152.15,145.9,151.15,26.2421738191492,19427400,0.0,1.0
2007-09-24,135.05,141.85,133.75,141.81,24.6205932470628,2901900,0.0,1.0
2007-09-21,137.0,137.88,134.35,135.46,23.5181267981604,1740600,0.0,1.0
2007-09-20,130.9,138.63,130.28,135.38,23.5042374570719,2508300,0.0,1.0
2007-09-19,138.25,139.5,130.5,131.6,22.8479660906387,2093200,0.0,1.0
2007-09-18,127.7,136.88,125.68,135.65,23.5511139832457,2504300,0.0,1.0
2007-09-17,127.82,128.88,125.7,126.5,21.9625205962446,1440700,0.0,1.0
2007-09-14,127.3,128.91,126.6,127.71,22.1725968802087,1408900,0.0,1.0
2007-09-13,132.27,132.53,128.5,129.07,22.4087156787138,1716200,0.0,1.0
2007-09-12,131.66,133.58,129.8,131.4,22.8132427379173,1341700,0.0,1.0
2007-09-11,132.6,134.8,130.9,131.45,22.8219235760977,1399300,0.0,1.0
2007-09-10,134.07,135.17,129.85,132.15,22.9434553106223,1870700,0.0,1.0
2007-09-07,135.38,136.0,131.62,132.84,23.0632508775109,1727300,0.0,1.0
2007-09-06,142.1,142.3,136.2,138.07,23.9712665511739,2058700,0.0,1.0
2007-09-05,146.0,146.48,140.17,140.89,24.4608658245447,2084500,0.0,1.0
2007-09-04,144.87,149.99,143.88,147.84,25.6675023316111,1667900,0.0,1.0
2007-08-31,142.22,146.18,141.0,145.87,25.3254773073059,1557600,0.0,1.0
2007-08-30,137.62,142.67,137.0,139.75,24.2629427140331,1181100,0.0,1.0
2007-08-29,136.3,140.43,135.43,139.62,24.2403725347642,1429200,0.0,1.0
2007-08-28,138.27,139.0,134.0,134.9,23.4209014105407,1323900,0.0,1.0
2007-08-27,142.25,143.31,139.26,140.18,24.337597922384,952800,0.0,1.0
2007-08-24,139.0,142.6,137.8,142.5,24.7403888139514,954700,0.0,1.0
2007-08-23,141.4,142.87,137.55,139.55,24.2282193613117,1769400,0.0,1.0
2007-08-22,139.28,143.99,138.3,138.83,24.1032152915149,2711900,0.0,1.0
2007-08-21,137.0,137.67,132.06,135.17,23.4677779367145,2671500,0.0,1.0
2007-08-20,134.0,139.25,133.75,137.67,23.9018198457312,3341100,0.0,1.0
2007-08-17,134.0,136.0,128.71,133.54,23.1847826120356,3463900,0.0,1.0
2007-08-16,130.0,130.76,117.25,129.5,22.4833708870646,6766700,0.0,1.0
2007-08-15,141.75,142.25,132.95,134.0,23.2646463232947,3264500,0.0,1.0
2007-08-14,146.93,148.69,141.3,143.12,24.8480312073876,2352600,0.0,1.0
2007-08-13,152.75,153.9,146.5,147.0,25.5216642501815,2301700,0.0,1.0
2007-08-10,153.21,156.0,148.29,151.05,26.2248121427885,2952000,0.0,1.0
2007-08-09,156.95,164.44,153.81,154.0,26.7369815954282,2768500,0.0,1.0
2007-08-08,158.38,162.23,157.83,159.88,27.7578481654355,1880700,0.0,1.0
2007-08-07,154.09,158.15,152.3,156.85,27.2317893717073,1899500,0.0,1.0
2007-08-06,153.0,156.23,148.75,153.58,26.6640625547134,2305000,0.0,1.0
2007-08-03,152.52,158.19,150.0,153.96,26.730036924884,2934000,0.0,1.0
2007-08-02,150.49,153.84,146.55,152.18,26.4209990856641,2094600,0.0,1.0
2007-08-01,150.27,151.55,145.0,150.0,26.0425145410015,2915000,0.0,1.0
2007-07-31,156.81,158.86,150.21,151.13,26.2387014838771,2303900,0.0,1.0
2007-07-30,153.95,156.49,152.02,156.4,27.1536618280842,2421000,0.0,1.0
2007-07-27,146.34,154.87,144.67,151.4,26.2855780100509,3821000,0.0,1.0
2007-07-26,142.0,147.63,140.9,146.34,25.4070771862011,3693600,0.0,1.0
2007-07-25,148.45,151.69,140.75,143.75,24.9574097684598,3956600,0.0,1.0
2007-07-24,153.75,155.08,145.62,147.79,25.6588214934308,2460800,0.0,1.0
2007-07-23,161.41,161.68,154.6,156.09,27.0998406313662,1839800,0.0,1.0
2007-07-20,161.15,165.13,159.67,160.24,27.8203502003339,2967700,0.0,1.0
2007-07-19,164.91,165.5,160.17,161.35,28.0130648079373,2219200,0.0,1.0
2007-07-18,165.01,165.82,161.35,162.93,28.2873792944359,2860500,0.0,1.0
2007-07-17,171.23,172.27,166.85,166.85,28.967957007774,2310900,0.0,1.0
2007-07-16,168.2,174.15,167.43,169.98,29.5113774778629,3720000,0.0,1.0
2007-07-13,168.22,169.0,165.6,167.11,29.0130973663118,2027200,0.0,1.0
2007-07-12,168.68,172.45,165.5,168.99,29.3394968818923,6370400,0.0,1.0
2007-07-11,157.0,167.4,154.7,167.07,29.0061526957675,6148100,0.0,1.0
2007-07-10,156.79,157.86,153.5,155.73,27.0373385964678,2267300,0.0,1.0
2007-07-09,157.75,160.19,155.37,156.78,27.2196361982548,3201200,0.0,1.0
2007-07-06,154.89,156.79,152.49,156.09,27.0998406313662,2712800,0.0,1.0
2007-07-05,149.55,152.24,147.31,151.81,26.3567608831296,1756000,0.0,1.0
2007-07-03,146.12,149.4,145.31,148.88,25.848063765762,1402300,0.0,1.0
2007-07-02,149.19,149.2,144.55,145.01,25.1761668906042,1858000,0.0,1.0
2007-06-29,148.9,150.92,146.02,147.85,25.6692384992472,1561500,0.0,1.0
2007-06-28,151.65,151.99,148.28,148.79,25.8324382570374,2137800,0.0,1.0
2007-06-27,144.5,151.05,141.25,151.05,26.2248121427885,3734900,0.0,1.0
2007-06-26,150.94,152.76,143.91,145.56,25.2716561105879,3289700,0.0,1.0
2007-06-25,155.75,158.2,148.3,149.24,25.9105658006604,3073500,0.0,1.0
2007-06-22,159.6,161.23,153.75,155.52,27.0008790761104,2805900,0.0,1.0
2007-06-21,158.25,159.81,156.01,158.55,27.5269378698386,3025700,0.0,1.0
2007-06-20,156.5,162.47,155.3,158.1,27.4488103262156,4536300,0.0,1.0
2007-06-19,155.01,158.45,154.0,156.3,27.1363001517236,2635300,0.0,1.0
2007-06-18,157.25,158.75,152.35,154.43,26.8116368037791,2236900,0.0,1.0
2007-06-15,157.74,160.22,155.1,156.98,27.2543595509761,4021900,0.0,1.0
2007-06-14,148.46,155.75,148.35,154.89,26.8915005150382,4693900,0.0,1.0
2007-06-13,149.31,150.5,146.09,147.78,25.6570853257947,2368100,0.0,1.0
2007-06-12,149.21,152.22,147.03,148.98,25.8654254421227,3430000,0.0,1.0
2007-06-11,147.0,150.67,145.34,149.19,25.9018849624801,2963800,0.0,1.0
2007-06-08,145.23,147.55,142.1,145.63,25.2838092840403,3409200,0.0,1.0
2007-06-07,153.75,155.44,146.0,146.71,25.4713153887356,5144500,0.0,1.0
2007-06-06,147.01,154.98,146.27,152.99,26.5616286641855,5206800,0.0,1.0
2007-06-05,149.67,151.4,146.6,148.76,25.8272297541292,3202100,0.0,1.0
2007-06-04,142.16,149.67,141.82,149.67,25.9852210090113,3522800,0.0,1.0
2007-06-01,146.22,147.95,142.97,142.97,24.8219886928466,2056000,0.0,1.0
2007-05-31,148.85,150.0,143.55,144.94,25.1640137171517,3319000,0.0,1.0
2007-05-30,147.0,150.41,143.69,148.71,25.8185489159489,2969700,0.0,1.0
2007-05-29,144.99,148.61,144.91,147.75,25.6518768228865,1993500,0.0,1.0
2007-05-25,144.1,145.64,143.09,144.99,25.1726945553321,2230200,0.0,1.0
2007-05-24,148.0,149.36,141.13,142.16,24.6813591143252,4455500,0.0,1.0
2007-05-23,153.35,153.36,147.46,148.47,25.7768808926833,3982500,0.0,1.0
2007-05-22,147.49,152.3,147.08,151.4,26.2855780100509,5707200,0.0,1.0
2007-05-21,139.2,147.49,139.2,146.08,25.3619368276633,6554500,0.0,1.0
2007-05-18,140.33,141.47,138.85,139.18,24.1639811587773,1746700,0.0,1.0
2007-05-17,137.61,140.34,137.49,139.8,24.2716235522134,2199600,0.0,1.0
2007-05-16,138.0,139.73,136.55,137.81,23.9261261926361,2536600,0.0,1.0
2007-05-15,138.51,140.93,136.12,137.32,23.8410539784689,2905500,0.0,1.0
2007-05-14,140.02,142.5,138.55,138.8,24.0980067886067,2751900,0.0,1.0
2007-05-11,137.76,140.88,135.7,140.55,24.4018361249184,4171100,0.0,1.0
2007-05-10,137.55,141.87,134.5,134.85,23.4122205723604,5544900,0.0,1.0
2007-05-09,134.0,139.23,133.5,137.55,23.8809858340984,3097900,0.0,1.0
2007-05-08,136.16,136.44,133.51,134.7,23.3861780578194,2332800,0.0,1.0
2007-05-07,138.48,138.88,135.07,137.14,23.8098029610197,2551000,0.0,1.0
2007-05-04,135.97,139.11,135.97,138.4,24.0285600831641,5010900,0.0,1.0
2007-05-03,129.9,134.94,129.72,134.75,23.3948588959997,5704700,0.0,1.0
2007-05-02,126.0,131.0,125.5,127.26,22.0944693365857,5240600,0.0,1.0
2007-05-01,128.29,128.3,122.03,123.02,21.3583342588934,3739900,0.0,1.0
2007-04-30,131.5,132.25,126.65,127.0,22.049328978048,3674100,0.0,1.0
2007-04-27,129.3,129.55,126.25,126.76,22.0076609547823,1376800,0.0,1.0
2007-04-26,131.0,131.15,128.85,129.17,22.4260773550744,1580400,0.0,1.0
2007-04-25,131.35,131.85,129.32,130.51,22.6587238183074,2135400,0.0,1.0
2007-04-24,133.29,135.04,130.0,130.16,22.597957951045,2190400,0.0,1.0
2007-04-23,133.58,134.89,131.65,132.35,22.9781786633437,2728000,0.0,1.0
2007-04-20,131.4,135.1,131.05,133.83,23.2351314734816,4528100,0.0,1.0
2007-04-19,129.75,131.2,128.32,129.7,22.518094239786,1766100,0.0,1.0
2007-04-18,131.63,132.67,129.75,130.9,22.726434356114,1899100,0.0,1.0
2007-04-17,130.59,133.13,130.02,131.18,22.7750470499239,3264700,0.0,1.0
2007-04-16,130.42,132.2,129.4,130.01,22.571915436504,2744300,0.0,1.0
2007-04-13,127.09,130.49,127.0,129.79,22.5337197485106,3136100,0.0,1.0
2007-04-12,126.0,128.1,124.77,126.66,21.9902992784217,1818700,0.0,1.0
2007-04-11,128.31,128.67,125.71,126.95,22.0406481398676,2294300,0.0,1.0
2007-04-10,129.3,130.85,127.14,127.95,22.2142649034743,2497000,0.0,1.0
2007-04-09,129.99,131.89,127.9,128.5,22.309754123458,3007500,0.0,1.0
2007-04-05,125.91,130.1,125.79,128.88,22.3757284936285,3706700,0.0,1.0
2007-04-04,123.39,126.77,122.75,125.89,21.8566143704445,3843800,0.0,1.0
2007-04-03,127.35,127.35,123.54,123.65,21.4677128199656,5607300,0.0,1.0
2007-04-02,123.54,127.9,120.56,127.87,22.2003755623858,5297900,0.0,1.0
2007-03-30,123.88,124.5,121.55,122.21,21.217704680372,3181200,0.0,1.0
2007-03-29,123.44,125.2,121.4,122.97,21.349653420713,4708700,0.0,1.0
2007-03-28,122.01,125.11,121.06,121.96,21.1743004894703,5515200,0.0,1.0
2007-03-27,121.24,124.62,120.4,122.94,21.3444449178048,5897200,0.0,1.0
2007-03-26,123.5,124.9,119.42,120.85,20.9815858818669,5380700,0.0,1.0
2007-03-23,127.3,127.65,123.25,123.56,21.452087311241,4425100,0.0,1.0
2007-03-22,130.87,130.87,126.81,127.26,22.0944693365857,4409600,0.0,1.0
2007-03-21,130.75,132.75,128.62,129.75,22.5267750779663,4577000,0.0,1.0
2007-03-20,127.99,132.0,127.56,129.89,22.5510814248712,4670700,0.0,1.0
2007-03-19,127.85,130.5,127.28,127.99,22.2212095740186,4902200,0.0,1.0
2007-03-16,129.14,131.0,125.15,126.38,21.9416865846118,5059400,0.0,1.0
2007-03-15,132.59,133.5,126.32,128.1,22.2403074180153,11656000,0.0,1.0
2007-03-14,129.5,132.9,125.02,131.93,22.9052596226289,7821100,0.0,1.0
2007-03-13,134.45,134.75,128.3,129.01,22.3982986728974,5654500,0.0,1.0
2007-03-12,130.1,135.35,129.55,134.45,23.3427738669177,5193800,0.0,1.0
2007-03-09,133.8,134.49,127.35,131.0,22.7437960324747,7692900,0.0,1.0
2007-03-08,131.1,136.48,128.5,131.36,22.8062980673731,13608600,0.0,1.0
2007-03-07,140.65,141.47,128.8,129.1,22.413924181622,12732500,0.0,1.0
2007-03-06,142.5,143.99,138.51,142.43,24.728235640499,8107100,0.0,1.0
2007-03-05,135.88,142.25,134.25,137.11,23.8045944581115,8337400,0.0,1.0
2007-03-02,148.0,149.5,137.69,138.58,24.0598111006133,10612900,0.0,1.0
2007-03-01,145.5,153.36,142.65,150.58,26.1432122638934,7074700,0.0,1.0
2007-02-28,145.31,151.0,140.7,150.77,26.1761994489787,8466100,0.0,1.0
2007-02-27,152.3,153.58,143.11,144.58,25.1015116822533,6719700,0.0,1.0
2007-02-26,163.15,164.98,156.06,157.21,27.2942914066057,4251300,0.0,1.0
2007-02-23,160.15,164.0,159.2,161.94,28.1154986984652,4232300,0.0,1.0
2007-02-22,164.74,165.1,159.54,160.58,27.8793798999602,4385100,0.0,1.0
2007-02-21,163.6,167.0,161.99,163.86,28.4488428845901,5594700,0.0,1.0
2007-02-20,159.5,164.88,157.57,162.59,28.2283495948096,4933100,0.0,1.0
2007-02-16,154.9,158.32,152.6,158.32,27.4870060142091,3752500,0.0,1.0
2007-02-15,152.49,156.33,151.5,155.08,26.9244877001234,3338600,0.0,1.0
2007-02-14,151.0,154.5,148.25,151.64,26.3272460333165,3609300,0.0,1.0
2007-02-13,144.77,151.25,144.55,150.86,26.1918249577033,4194900,0.0,1.0
2007-02-12,148.8,149.2,142.62,143.57,24.9261587510106,3582800,0.0,1.0
2007-02-09,150.5,154.8,145.15,149.36,25.9313998122932,4973500,0.0,1.0
2007-02-08,148.76,158.05,146.7,152.05,26.3984289063952,7363500,0.0,1.0
2007-02-07,140.5,148.1,138.0,148.05,25.7039618519685,5310900,0.0,1.0
2007-02-06,144.0,144.0,137.92,142.86,24.8028908488498,3547000,0.0,1.0
2007-02-05,142.7,144.0,140.16,143.6,24.9313672539188,2584100,0.0,1.0
2007-02-02,138.0,142.78,138.0,142.47,24.7351803110432,4827500,0.0,1.0
2007-02-01,131.95,136.23,131.95,135.55,23.533752306885,2742400,0.0,1.0
2007-01-31,131.02,134.0,129.12,130.55,22.6656684888517,1931200,0.0,1.0
2007-01-30,127.6,132.39,127.1,131.44,22.8201874084616,2909500,0.0,1.0
2007-01-29,135.5,135.68,129.0,129.88,22.5493452572352,2956100,0.0,1.0
2007-01-26,132.63,135.33,128.9,135.17,23.4677779367145,3522400,0.0,1.0
2007-01-25,138.1,140.5,130.81,131.74,22.8722724375436,4007800,0.0,1.0
2007-01-24,130.85,137.0,130.25,136.4,23.6813265559507,3085700,0.0,1.0
2007-01-23,124.08,130.3,123.16,129.5,22.4833708870646,2764800,0.0,1.0
2007-01-22,126.91,128.69,123.56,124.1,21.5458403635886,2518300,0.0,1.0
2007-01-19,127.32,129.0,124.05,126.91,22.0337034693233,3612200,0.0,1.0
2007-01-18,132.76,132.77,127.3,129.19,22.4295496903466,3783100,0.0,1.0
2007-01-17,127.57,133.95,127.5,133.22,23.1292252476815,3985400,0.0,1.0
2007-01-16,134.55,137.75,127.94,129.19,22.4295496903466,4070700,0.0,1.0
2007-01-12,134.32,135.5,131.24,134.73,23.3913865607276,3202800,0.0,1.0
2007-01-11,135.25,137.75,132.76,136.54,23.7056329028556,3399800,0.0,1.0
2007-01-10,124.33,136.1,123.01,135.25,23.481667277803,5255000,0.0,1.0
2007-01-09,125.69,126.22,122.5,124.65,21.6413295835723,2774900,0.0,1.0
2007-01-08,125.35,127.75,122.45,125.69,21.8218910177232,3206500,0.0,1.0
2007-01-05,121.9,126.65,121.0,124.56,21.6257040748477,4396400,0.0,1.0
2007-01-04,115.72,121.4,114.14,121.01,21.009364564044,3780100,0.0,1.0
2007-01-03,108.38,118.06,108.15,115.72,20.0909318845646,5628900,0.0,1.0
2006-12-29,108.1,109.55,106.89,107.9,18.7332487931604,2264200,0.0,1.0
2006-12-28,106.0,109.97,105.75,109.0,18.9242272331278,1645200,0.0,1.0
2006-12-27,105.6,107.36,104.72,106.95,18.5683128677341,1044600,0.0,1.0
2006-12-26,103.92,107.71,103.15,105.46,18.3096238899601,1905600,0.0,1.0
2006-12-22,106.01,107.44,103.8,104.23,18.0960752707239,1564400,0.0,1.0
2006-12-21,110.0,110.0,105.51,106.61,18.5092831681078,2572100,0.0,1.0
2006-12-20,109.49,110.71,107.2,110.0,19.0978439967344,2056800,0.0,1.0
2006-12-19,105.05,110.24,103.71,108.8,18.8895038804064,2288800,0.0,1.0
2006-12-18,106.5,110.15,106.32,107.59,18.6794275964424,2803300,0.0,1.0
2006-12-15,104.99,107.36,103.7,106.34,18.462406641934,2998400,0.0,1.0
2006-12-14,107.47,108.5,103.1,103.81,18.0231562300091,3475200,0.0,1.0
2006-12-13,111.5,112.99,105.11,107.2,18.6117170586358,2971600,0.0,1.0
2006-12-12,113.5,113.8,108.83,109.99,19.0961078290984,4417500,0.0,1.0
2006-12-11,111.5,113.85,109.61,113.21,19.6551538079119,3754800,0.0,1.0
2006-12-08,104.5,108.74,103.02,108.1,18.7679721458818,2769700,0.0,1.0
2006-12-07,105.0,108.4,104.16,104.84,18.201981496524,2896800,0.0,1.0
2006-12-06,105.95,106.16,102.42,105.0,18.2297601787011,3111500,0.0,1.0
2006-12-05,100.98,107.1,100.0,106.3,18.4554619713897,5741200,0.0,1.0
2006-12-04,94.5,99.25,93.48,99.0,17.188059597061,2905800,0.0,1.0
2006-12-01,98.19,99.24,93.4,95.08,16.5074818837228,2631700,0.0,1.0
2006-11-30,97.5,99.65,97.0,98.25,17.057847024356,2843100,0.0,1.0
2006-11-29,102.31,103.2,96.15,97.1,16.8581877462083,4298000,0.0,1.0
2006-11-28,100.62,103.3,99.64,100.81,17.5023059391891,3321700,0.0,1.0
2006-11-27,104.32,105.1,97.85,100.62,17.4693187541038,4407800,0.0,1.0
2006-11-24,100.87,105.01,99.5,104.1,18.0735050914551,1657400,0.0,1.0
2006-11-22,101.7,103.73,99.81,101.12,17.5561271359072,1963600,0.0,1.0
2006-11-21,97.6,101.59,95.6,101.12,17.5561271359072,3420500,0.0,1.0
2006-11-20,101.31,104.1,96.98,97.68,16.9588854691002,5608400,0.0,1.0
2006-11-17,93.91,105.4,93.9,101.2,17.5700164769957,12522600,0.0,1.0
2006-11-16,95.85,98.94,93.35,94.6,16.4241458371916,3600100,0.0,1.0
2006-11-15,96.4,97.3,93.28,95.65,16.6064434389786,4033200,0.0,1.0
2006-11-14,89.75,97.56,89.75,96.55,16.7626985262246,5767600,0.0,1.0
2006-11-13,84.58,88.75,84.55,88.5,15.3650835791909,1913500,0.0,1.0
2006-11-10,83.51,86.89,83.0,85.11,14.7765227505643,2046400,0.0,1.0
2006-11-09,88.47,89.58,83.45,83.5,14.4969997611575,3057300,0.0,1.0
2006-11-08,86.7,89.17,85.68,87.92,15.264385856299,1647200,0.0,1.0
2006-11-07,86.09,89.22,85.7,87.12,15.1254924454137,2660700,0.0,1.0
2006-11-06,81.75,85.49,81.57,84.9,14.7400632302069,1432700,0.0,1.0
2006-11-03,83.29,84.1,81.41,81.75,14.1931704248458,1267000,0.0,1.0
2006-11-02,86.66,87.31,82.5,83.3,14.4622764084362,2689800,0.0,1.0
2006-11-01,84.9,87.44,84.35,84.9,14.7400632302069,2270200,0.0,1.0
2006-10-31,85.0,85.4,82.52,84.42,14.6567271836757,1999600,0.0,1.0
2006-10-30,83.85,84.34,81.29,82.14,14.2608809626524,1548400,0.0,1.0
2006-10-27,85.42,86.16,84.1,84.46,14.6636718542199,1308700,0.0,1.0
2006-10-26,83.35,86.63,83.24,85.67,14.873748138184,1342500,0.0,1.0
