,GS_Open,GS_High,GS_Low,GS_Close,GS_Adj Close,GS_Volume,GS_Dividend Amount,GS_Split Coefficient
2005-03-15,111.7,111.9,110.425,110.54,81.9897284724919,3080300,0.0,1.0
2005-03-14,109.81,110.75,109.06,110.0,81.5891996740918,2701400,0.0,1.0
2005-03-11,111.34,111.55,108.91,109.55,81.255425675425,2983800,0.0,1.0
2005-03-10,111.45,112.0,110.82,111.33,82.5756872701513,2430800,0.0,1.0
2005-03-09,112.5,112.5,110.82,110.87,82.2344960715142,2718500,0.0,1.0
2005-03-08,112.8,113.17,112.1,112.63,83.5399232662996,2702600,0.0,1.0
2005-03-07,111.95,113.12,111.53,112.8,83.6660156657959,2543300,0.0,1.0
2005-03-04,110.2,112.83,110.03,111.53,82.7240312695587,3103600,0.0,1.0
2005-03-03,110.4,110.86,109.0,109.41,81.1515848758398,2061300,0.0,1.0
2005-03-02,109.25,111.32,109.22,109.73,81.3889352748918,2217100,0.0,1.0
2005-03-01,108.39,110.76,108.39,110.02,81.6040340740325,2504400,0.0,1.0
2005-02-28,110.0,110.11,108.35,108.8,80.6991356776471,2650000,0.0,1.0
2005-02-25,108.73,110.25,108.53,110.1,81.6633716737955,2222200,0.0,1.0
2005-02-24,108.65,109.21,108.13,108.5,80.476619678536,1995900,0.0,1.0
2005-02-23,108.62,109.41,108.17,109.11,80.9290688767287,2764100,0.0,1.0
2005-02-22,108.05,109.26,107.52,107.86,80.0019188804322,2515000,0.0,1.0
2005-02-18,110.65,110.8,108.6,109.0,80.8474796770546,3331900,0.0,1.0
2005-02-17,112.6,112.81,110.54,110.6,82.0342316723141,2349400,0.0,1.0
2005-02-16,112.35,112.62,111.61,112.27,83.2729040673662,2228800,0.0,1.0
2005-02-15,112.5,113.19,112.25,112.71,83.5992608660626,2459000,0.0,1.0
2005-02-14,112.78,113.38,111.69,111.97,83.0503880682551,2267900,0.0,1.0
2005-02-11,112.78,113.93,112.07,112.77,83.6437640658848,3942900,0.0,1.0
2005-02-10,111.8,112.98,111.75,112.77,83.6437640658848,3585900,0.0,1.0
2005-02-09,111.53,113.35,111.35,111.45,82.6646936697957,4589600,0.0,1.0
2005-02-08,109.97,111.93,109.91,111.55,82.7388656694994,4222400,0.0,1.0
2005-02-07,110.02,110.21,109.33,109.59,81.2850944753065,2684800,0.0,1.0
2005-02-04,108.74,110.33,108.71,110.02,81.6040340740325,3726700,0.0,1.0
2005-02-03,108.4,108.94,108.2,108.74,80.6546324778249,2933200,0.0,1.0
2005-02-02,108.15,108.97,107.99,108.59,80.5433744782693,2858400,0.0,1.0
2005-02-01,107.65,108.94,107.3,108.4,80.4024476788323,3369200,0.0,1.0
2005-01-31,107.38,107.97,107.15,107.85,79.9945016804618,3826500,0.0,1.0
2005-01-28,104.65,106.71,104.0,106.12,78.7113260855875,5854200,0.0,1.0
2005-01-27,103.37,104.34,103.01,104.0,77.1388796918686,3479100,0.0,1.0
2005-01-26,103.18,103.52,101.79,103.26,76.5900068940611,3979900,0.0,1.0
2005-01-25,104.1,104.7,102.61,102.86,76.2933188952462,3365000,0.0,1.0
2005-01-24,103.33,104.54,103.04,103.24,76.5751724941203,3895400,0.0,1.0
2005-01-21,103.2,104.54,102.79,103.33,76.6419272938537,4581000,0.25,1.0
2005-01-20,103.5,103.77,102.88,103.4,76.5087399322694,3252100,0.0,1.0
2005-01-19,104.33,104.72,103.81,104.06,76.9970935914116,3550400,0.0,1.0
2005-01-18,103.6,105.18,103.56,105.0,77.6926275907959,3224800,0.0,1.0
2005-01-14,103.1,104.35,102.94,104.22,77.1154823572642,2794400,0.0,1.0
2005-01-13,102.8,103.96,102.78,102.94,76.1683722304431,3256300,0.0,1.0
2005-01-12,104.1,104.26,102.41,103.27,76.4125490600142,3975800,0.0,1.0
2005-01-11,104.05,104.68,103.4,104.17,77.0784858679353,3132600,0.0,1.0
2005-01-10,104.28,105.43,104.27,104.98,77.6778289950643,2686200,0.0,1.0
2005-01-07,105.23,105.46,104.4,104.78,77.5298430377485,3075000,0.0,1.0
2005-01-06,103.96,105.25,103.91,105.23,77.862811441709,3590100,0.0,1.0
2005-01-05,103.75,104.98,103.58,103.8,76.804711846901,3649300,0.0,1.0
2005-01-04,104.8,105.2,103.91,104.27,77.1524788465932,5154200,0.0,1.0
2005-01-03,104.9,105.25,104.34,104.95,77.6556311014669,4225300,0.0,1.0
2004-12-31,104.92,105.0,104.04,104.04,76.98229499568,1487400,0.0,1.0
2004-12-30,104.9,105.59,104.78,104.92,77.6334332078695,1629000,0.0,1.0
2004-12-29,104.9,105.16,104.33,104.65,77.4336521654932,1588100,0.0,1.0
2004-12-28,104.2,105.21,104.195,105.15,77.8036170587827,1806500,0.0,1.0
2004-12-27,104.95,105.04,103.8,104.2,77.1006837615327,1716700,0.0,1.0
2004-12-23,104.65,105.41,104.35,104.35,77.2116732295195,2011800,0.0,1.0
2004-12-22,104.45,105.5,104.23,104.4,77.2486697188485,3505200,0.0,1.0
2004-12-21,104.0,105.19,100.44,105.01,77.7000268886617,5247400,0.0,1.0
2004-12-20,103.76,105.03,103.07,103.79,76.7973125490353,4836200,0.0,1.0
2004-12-17,104.0,105.59,103.0,103.75,76.7677153575721,7853300,0.0,1.0
2004-12-16,106.2,107.0,104.7,105.4,77.9885995054275,8113500,0.0,1.0
2004-12-15,109.65,110.41,108.66,109.25,80.8373291837566,4820700,0.0,1.0
2004-12-14,110.45,110.45,109.65,109.88,81.3034849493014,4179100,0.0,1.0
2004-12-13,109.95,110.88,109.44,110.45,81.7252449276514,4202500,0.0,1.0
2004-12-10,108.5,109.93,107.24,109.4,80.9483186517435,3898700,0.0,1.0
2004-12-09,106.69,107.82,106.19,107.49,79.5350527593776,2581600,0.0,1.0
2004-12-08,106.53,107.68,105.99,106.68,78.9357096322486,3038900,0.0,1.0
2004-12-07,107.72,107.79,106.09,106.09,78.499151058167,2280000,0.0,1.0
2004-12-06,107.05,107.73,106.35,107.17,79.2982752276723,2334600,0.0,1.0
2004-12-03,106.6,107.08,105.51,106.47,78.780324377067,2728700,0.0,1.0
2004-12-02,106.02,107.46,105.87,106.6,78.8765152493223,3503400,0.0,1.0
2004-12-01,105.25,106.15,104.96,106.0,78.4325573773749,3123200,0.0,1.0
2004-11-30,104.55,105.31,104.545,104.76,77.5150444420169,2966500,0.0,1.0
2004-11-29,105.43,105.59,104.51,105.08,77.7518219737222,2881900,0.0,1.0
2004-11-26,104.95,105.4,104.83,104.84,77.5742388249432,796200,0.0,1.0
2004-11-24,104.1,105.22,104.1,105.0,77.6926275907959,2427600,0.0,1.0
2004-11-23,103.75,104.07,103.08,103.81,76.8121111447668,2628300,0.0,1.0
2004-11-22,102.75,103.9,102.14,103.42,76.523538528001,2344000,0.0,1.0
2004-11-19,104.77,104.77,101.91,103.04,76.242365209101,3579400,0.0,1.0
2004-11-18,104.9,104.98,104.12,104.83,77.5668395270774,2086700,0.0,1.0
2004-11-17,104.05,105.4,103.94,104.71,77.4780479526879,3666000,0.0,1.0
2004-11-16,104.63,104.63,103.42,103.72,76.7455174639747,3694200,0.0,1.0
2004-11-15,104.85,105.1,103.65,104.62,77.4114542718958,3208200,0.0,1.0
2004-11-12,103.45,104.9,103.27,104.66,77.441051463359,4435100,0.0,1.0
2004-11-11,101.25,103.3,101.21,103.0,76.2127680176378,3966100,0.0,1.0
2004-11-10,100.91,101.33,100.38,100.75,74.5479259978351,2612000,0.0,1.0
2004-11-09,100.22,101.28,99.89,100.87,74.6367175722246,2826500,0.0,1.0
2004-11-08,100.4,100.8,99.78,100.21,74.1483639130824,2819200,0.0,1.0
2004-11-05,100.5,101.74,99.35,100.85,74.621918976493,5101400,0.0,1.0
2004-11-04,99.37,100.55,98.45,100.0,73.9929786579008,4381500,0.0,1.0
2004-11-03,100.01,100.5,98.68,99.37,73.526822892356,4333900,0.0,1.0
2004-11-02,98.85,99.73,98.5,98.55,72.9200804673612,4270100,0.0,1.0
2004-11-01,98.2,98.91,97.8,98.32,72.7498966164481,2519900,0.0,1.0
2004-10-29,97.43,98.45,97.43,98.38,72.7942924036428,3862600,0.0,1.0
2004-10-28,96.1,98.14,95.8,97.43,72.0913591063928,5321900,0.0,1.0
2004-10-27,93.28,96.3,93.0,96.1,71.1072524902427,4620900,0.0,1.0
2004-10-26,92.8,94.78,92.8,93.76,69.3758167896478,3445400,0.0,1.0
2004-10-25,91.75,92.71,91.11,92.42,68.3843108756319,3019600,0.0,1.0
2004-10-22,93.02,93.74,92.01,92.7,68.5914912158741,3515900,0.0,1.0
2004-10-21,92.0,93.85,91.98,93.47,69.1612371515399,4023000,0.25,1.0
2004-10-20,92.11,92.69,90.74,92.34,68.1428578592957,3934700,0.0,1.0
2004-10-19,94.25,95.0,92.6,93.06,68.674186185684,4144600,0.0,1.0
2004-10-18,94.16,94.45,93.09,94.25,69.5523538362424,2572100,0.0,1.0
2004-10-15,93.7,94.32,93.09,94.16,69.4859377954438,3188100,0.0,1.0
2004-10-14,94.0,94.16,92.4,92.93,68.5782519045305,3915000,0.0,1.0
2004-10-13,95.0,95.25,94.19,94.72,69.8991931604125,2924600,0.0,1.0
2004-10-12,93.25,94.8,93.24,94.59,69.803258879259,2613100,0.0,1.0
2004-10-11,94.8,94.91,94.04,94.14,69.4711786752664,1624700,0.0,1.0
2004-10-08,94.85,95.5,93.91,94.24,69.5449742761536,3029400,0.0,1.0
2004-10-07,95.0,95.42,94.36,94.85,69.9951274415659,2758300,0.0,1.0
2004-10-06,94.07,95.66,93.75,95.53,70.4969375275993,3445200,0.0,1.0
2004-10-05,94.95,95.1,93.79,94.07,69.4195217546453,3938300,0.0,1.0
2004-10-04,94.8,95.45,94.44,94.87,70.0098865617434,3640600,0.0,1.0
2004-10-01,93.46,94.69,93.34,93.92,69.3088283533144,3184800,0.0,1.0
2004-09-30,93.35,93.57,92.45,93.24,68.807018267281,2721700,0.0,1.0
2004-09-29,93.06,93.47,92.4,93.28,68.8365365076359,3005900,0.0,1.0
2004-09-28,92.75,93.24,91.77,93.06,68.674186185684,2806600,0.0,1.0
2004-09-27,93.48,93.49,92.12,92.75,68.4454198229335,3414700,0.0,1.0
2004-09-24,93.67,93.77,92.84,93.48,68.9841277094105,2614100,0.0,1.0
2004-09-23,92.5,93.64,92.5,93.07,68.6815657457727,4313900,0.0,1.0
2004-09-22,93.08,94.18,92.5,93.39,68.9177116686119,6459600,0.0,1.0
2004-09-21,93.0,94.96,92.75,94.9,70.0320252420096,6120400,0.0,1.0
2004-09-20,91.0,92.12,90.97,91.68,67.6558068934398,3017600,0.0,1.0
2004-09-17,93.29,93.46,91.81,92.05,67.9288506167226,2890900,0.0,1.0
2004-09-16,92.65,93.62,92.4,93.16,68.7479817865712,2530000,0.0,1.0
2004-09-15,94.0,94.01,92.41,92.41,68.1945147799168,2768000,0.0,1.0
2004-09-14,93.28,94.25,92.9,94.1,69.4416604349115,2900100,0.0,1.0
2004-09-13,93.4,93.6,92.77,93.6,69.0726824304752,2957800,0.0,1.0
2004-09-10,91.87,93.23,91.7,93.13,68.725843106305,2846100,0.0,1.0
2004-09-09,92.1,92.16,90.61,91.87,67.7960185351256,3081200,0.0,1.0
2004-09-08,92.29,92.55,91.36,91.44,67.4786974513104,2901400,0.0,1.0
2004-09-07,91.2,92.78,91.06,92.23,68.0616826983197,3903300,0.0,1.0
2004-09-03,91.06,91.72,90.0,90.2,66.5636320003083,1667700,0.0,1.0
2004-09-02,89.2,91.3,88.89,91.06,67.1982741679388,2361400,0.0,1.0
2004-09-01,89.85,90.5,88.95,89.19,65.818296431347,1913900,0.0,1.0
2004-08-31,89.56,89.81,88.46,89.65,66.1577561954284,2403900,0.0,1.0
2004-08-30,90.23,90.35,89.01,89.15,65.7887781909921,1824400,0.0,1.0
2004-08-27,91.12,91.2,90.17,90.48,66.7702596827927,1642400,0.0,1.0
2004-08-26,89.93,91.57,89.76,91.12,67.2425515284711,3366000,0.0,1.0
2004-08-25,87.78,90.25,87.56,90.03,66.4381794788,4104300,0.0,1.0
2004-08-24,88.15,88.37,87.46,87.53,64.5932894566185,2371300,0.0,1.0
2004-08-23,87.81,88.34,87.28,87.5,64.5711507763523,4164200,0.0,1.0
2004-08-20,86.6,88.07,86.38,87.81,64.7999171391028,2651200,0.0,1.0
2004-08-19,87.31,87.69,85.95,86.6,63.906990368367,2669200,0.0,1.0
2004-08-18,86.3,87.5,86.06,87.44,64.52687341582,2979700,0.0,1.0
2004-08-17,87.16,87.25,86.24,86.39,63.7520196065037,3122600,0.0,1.0
2004-08-16,84.25,86.29,84.25,85.82,63.3313846814464,2990100,0.0,1.0
2004-08-13,83.86,84.25,83.29,84.25,62.1727937475164,2533900,0.0,1.0
2004-08-12,84.65,85.2,83.4,83.86,61.8849909040561,4773500,0.0,1.0
2004-08-11,84.8,85.6,84.18,84.65,62.4679761510654,3995400,0.0,1.0
2004-08-10,84.7,85.53,84.27,85.31,62.9550271169213,5453300,0.0,1.0
2004-08-09,84.55,85.2,84.03,84.55,62.3941805501782,2916200,0.0,1.0
2004-08-06,85.0,86.15,84.2,84.55,62.3941805501782,5065600,0.0,1.0
2004-08-05,88.1,88.1,85.69,85.8,63.3166255612689,3203000,0.0,1.0
2004-08-04,87.35,88.45,86.75,87.65,64.6818441776832,3460200,0.0,1.0
2004-08-03,88.4,89.06,87.48,87.68,64.7039828579494,2726800,0.0,1.0
2004-08-02,87.78,88.64,87.33,88.44,65.2648294246926,3020400,0.0,1.0
2004-07-30,89.05,89.36,87.71,88.19,65.0803404224744,3706400,0.0,1.0
2004-07-29,89.65,90.05,89.08,89.69,66.1872744357833,3588700,0.0,1.0
2004-07-28,88.27,89.3,87.33,88.71,65.4640775470882,4273500,0.0,1.0
2004-07-27,87.03,88.98,87.02,88.79,65.523114027798,4131900,0.0,1.0
2004-07-26,87.72,88.19,86.63,87.03,64.2243114521822,3805400,0.0,1.0
2004-07-23,86.81,88.2,86.81,87.55,64.608048576796,3096600,0.25,1.0
2004-07-22,87.02,88.5,85.72,87.76,64.5786143861004,4883400,0.0,1.0
2004-07-21,89.7,90.7,87.4,87.42,64.328423765188,4535400,0.0,1.0
2004-07-20,87.25,89.85,87.21,89.7,66.006172634836,4131100,0.0,1.0
2004-07-19,87.5,88.13,86.67,87.5,64.3872921465791,3308600,0.0,1.0
2004-07-16,89.53,89.58,87.15,87.25,64.2033284547317,3562400,0.0,1.0
2004-07-15,90.2,90.21,88.11,88.33,64.9980516035124,3899700,0.0,1.0
2004-07-14,89.56,91.48,89.54,89.89,66.14598504064,3447500,0.0,1.0
2004-07-13,90.0,90.85,89.19,90.36,66.491836781313,3744000,0.0,1.0
2004-07-12,90.05,90.8,88.8,90.66,66.7125932115299,3509600,0.0,1.0
2004-07-09,90.7,90.98,90.01,90.05,66.2637218034223,2518900,0.0,1.0
2004-07-08,89.9,91.23,89.83,90.0,66.2269290650528,3493200,0.0,1.0
2004-07-07,91.6,91.8,90.42,90.57,66.6463662824648,4501900,0.0,1.0
2004-07-06,92.61,92.96,91.89,92.2,67.8458095533096,2603700,0.0,1.0
2004-07-02,93.85,93.97,92.5,93.61,68.8833647753288,3330600,0.0,1.0
2004-07-01,94.17,94.35,92.68,93.65,68.9127989660244,4569500,0.0,1.0
2004-06-30,94.0,94.85,93.56,94.16,69.288084897393,4135600,0.0,1.0
2004-06-29,93.0,94.2,92.78,94.0,69.1703481346107,3359300,0.0,1.0
2004-06-28,95.15,95.15,92.81,93.26,68.6258156067425,4380100,0.0,1.0
2004-06-25,93.2,94.85,92.94,94.55,69.5750682566749,8047400,0.0,1.0
2004-06-24,92.25,94.17,91.7515,93.19,68.5743057730252,5519100,0.0,1.0
2004-06-23,91.0,91.99,90.53,91.72,67.4925992649627,6149000,0.0,1.0
2004-06-22,88.35,91.16,87.68,90.6,66.6684419254865,8249500,0.0,1.0
2004-06-21,89.89,90.0,88.6,88.79,65.3365447965115,3217900,0.0,1.0
2004-06-18,89.0,90.25,88.7,89.18,65.6235281557934,3823000,0.0,1.0
2004-06-17,89.25,89.65,88.53,89.34,65.7412649185758,3500700,0.0,1.0
2004-06-16,90.49,90.98,89.39,89.98,66.212211969705,4149900,0.0,1.0
2004-06-15,92.18,92.41,89.98,90.21,66.3814585662046,5510300,0.0,1.0
2004-06-14,92.15,92.15,90.64,91.53,67.3527868591587,3043300,0.0,1.0
2004-06-10,93.01,93.01,92.14,93.01,68.4418519148951,1702500,0.0,1.0
2004-06-09,94.01,94.07,92.37,93.0,68.4344933672212,1996500,0.0,1.0
2004-06-08,93.58,94.1,92.64,94.0,69.1703481346107,2949300,0.0,1.0
2004-06-07,92.35,93.7,92.06,93.58,68.8612891323071,3493300,0.0,1.0
2004-06-04,91.5,91.99,91.23,91.52,67.3454283114848,3165000,0.0,1.0
2004-06-03,91.78,91.8,90.27,90.55,66.631649187117,4224700,0.0,1.0
2004-06-02,93.0,93.01,91.65,91.77,67.5293920033322,4320100,0.0,1.0
2004-06-01,93.81,93.9,91.75,93.0,68.4344933672212,4142600,0.0,1.0
2004-05-28,93.29,93.95,92.99,93.91,69.1041212055457,2425800,0.0,1.0
2004-05-27,94.2,94.3,92.16,93.29,68.6478912497642,4652200,0.0,1.0
2004-05-26,93.03,93.75,92.5,93.39,68.7214767265031,2978600,0.0,1.0
2004-05-25,91.73,93.26,90.8,93.11,68.5154373916341,3927500,0.0,1.0
2004-05-24,92.45,93.12,91.35,91.73,67.4999578126366,3687700,0.0,1.0
2004-05-21,92.62,93.25,91.45,91.74,67.5073163603105,4060800,0.0,1.0
2004-05-20,93.05,93.74,92.12,92.4,67.9929805067875,3904600,0.0,1.0
2004-05-19,94.75,94.82,92.6,92.68,68.1990198416566,4751400,0.0,1.0
2004-05-18,93.1,94.01,92.52,93.31,68.662608345112,3325600,0.0,1.0
2004-05-17,92.8,93.19,91.45,92.68,68.1990198416566,4520600,0.0,1.0
2004-05-14,94.12,94.62,92.6,94.01,69.1777066822846,4569700,0.0,1.0
2004-05-13,93.12,94.69,92.65,93.45,68.7656280125465,4692400,0.0,1.0
2004-05-12,91.85,93.07,90.23,92.92,68.3756249858301,6639300,0.0,1.0
2004-05-11,92.25,93.11,91.63,93.11,68.5154373916341,5288200,0.0,1.0
2004-05-10,90.75,92.13,90.08,92.1,67.7722240765707,6861800,0.0,1.0
2004-05-07,94.5,95.5,92.88,93.04,68.4639275579168,5480900,0.0,1.0
2004-05-06,95.15,95.54,93.83,95.15,70.0165811171086,5482900,0.0,1.0
2004-05-05,97.5,98.25,95.74,96.15,70.7524358844981,4822000,0.0,1.0
2004-05-04,97.75,98.5,96.78,97.37,71.6501787007132,3875200,0.0,1.0
2004-05-03,96.95,97.56,96.21,96.92,71.319044055388,3267000,0.0,1.0
2004-04-30,98.51,99.0,96.31,96.75,71.1939487449318,3462600,0.0,1.0
2004-04-29,98.92,99.84,97.6,98.26,72.3050894436899,3899400,0.0,1.0
2004-04-28,100.25,100.25,98.4,98.4,72.4081091111244,3360600,0.0,1.0
2004-04-27,100.55,102.07,100.55,100.91,74.255104577272,1888400,0.0,1.0
2004-04-26,101.0,102.27,100.962,101.15,74.4317097214455,2243900,0.0,1.0
2004-04-23,101.05,101.07,99.81,100.41,73.8871771935772,3034500,0.25,1.0
2004-04-22,100.01,102.35,100.0,101.8,74.7239681929879,3700200,0.0,1.0
2004-04-21,100.25,100.65,99.15,100.0,73.40271924655,4035800,0.0,1.0
2004-04-20,102.65,103.07,99.91,99.91,73.3366567992281,2761100,0.0,1.0
2004-04-19,103.25,103.3,101.75,102.48,75.2231066838645,2497200,0.0,1.0
2004-04-16,102.25,103.7,101.82,103.36,75.8690506132341,3314300,0.0,1.0
2004-04-15,101.65,102.73,100.23,101.73,74.6725862895153,3763400,0.0,1.0
2004-04-14,102.0,102.55,100.49,101.41,74.4376975879264,5584300,0.0,1.0
2004-04-13,105.82,106.19,102.75,103.12,75.6928840870424,3977600,0.0,1.0
2004-04-12,105.8,106.14,105.7,105.82,77.6747575066992,1771200,0.0,1.0
2004-04-08,106.4,106.48,105.25,105.7,77.5866742436034,3014400,0.0,1.0
2004-04-07,105.37,105.77,104.78,105.25,77.2563620069939,2307100,0.0,1.0
2004-04-06,105.7,105.99,104.67,105.58,77.4985909805075,2920000,0.0,1.0
2004-04-05,105.95,106.3,105.14,105.7,77.5866742436034,2880900,0.0,1.0
2004-04-02,107.0,107.5,104.84,105.95,77.7701810417197,3951700,0.0,1.0
2004-04-01,104.24,106.04,104.24,106.0,77.806882401343,3358700,0.0,1.0
2004-03-31,104.27,104.66,103.69,104.35,76.5957375337749,2480200,0.0,1.0
2004-03-30,103.7,104.65,103.32,104.26,76.5296750864531,3067700,0.0,1.0
2004-03-29,104.19,105.1,103.5,104.22,76.5003139987544,3612300,0.0,1.0
2004-03-26,101.85,104.22,101.51,103.75,76.1553212182956,4545500,0.0,1.0
2004-03-25,100.0,101.98,99.6,101.85,74.7606695526112,4840900,0.0,1.0
2004-03-24,101.5,101.6,98.38,99.24,72.8448585802762,6796300,0.0,1.0
2004-03-23,103.25,103.27,101.39,101.39,74.4230170440771,6971100,0.0,1.0
2004-03-22,102.16,102.16,99.84,101.3,74.3569545967552,4648000,0.0,1.0
2004-03-19,103.11,104.32,102.66,102.66,75.3552315785082,3018900,0.0,1.0
2004-03-18,103.85,104.08,102.4,103.7,76.1186198586724,3203800,0.0,1.0
2004-03-17,103.57,104.54,102.44,104.01,76.3461682883367,3272900,0.0,1.0
2004-03-16,103.5,104.74,102.26,103.06,75.6488424554944,4360800,0.0,1.0
2004-03-15,104.8,104.81,102.35,102.82,75.4726759293027,3343000,0.0,1.0
2004-03-12,104.15,105.12,103.42,104.93,77.0214733054049,3167300,0.0,1.0
2004-03-11,103.56,105.19,102.87,102.99,75.5974605520219,3427600,0.0,1.0
2004-03-10,105.76,105.9,103.3,103.55,76.0085157798025,3450200,0.0,1.0
2004-03-09,107.35,107.35,105.05,105.76,77.6307158751513,3070800,0.0,1.0
2004-03-08,109.06,109.29,107.17,107.35,78.7978191111714,2860100,0.0,1.0
2004-03-05,107.32,109.28,107.08,109.05,80.0456653383628,3893200,0.0,1.0
2004-03-04,107.03,108.85,106.83,108.52,79.6566309263561,3631900,0.0,1.0
2004-03-03,106.4,106.76,105.54,106.51,78.1812362695004,3033000,0.0,1.0
2004-03-02,106.9,107.88,106.4,106.4,78.1004932783292,2993100,0.0,1.0
2004-03-01,107.3,108.0,106.71,107.35,78.7978191111714,2849600,0.0,1.0
2004-02-27,106.79,107.8,105.61,105.87,77.7114588663225,3598000,0.0,1.0
2004-02-26,105.83,106.49,104.49,106.29,78.019750287158,2160000,0.0,1.0
2004-02-25,104.57,106.0,104.44,105.82,77.6747575066992,2810400,0.0,1.0
2004-02-24,105.65,106.2,104.0,104.32,76.573716718001,3547500,0.0,1.0
2004-02-23,106.57,107.44,105.92,106.67,78.2986806202949,2724600,0.0,1.0
2004-02-20,106.35,107.0,105.4,106.52,78.1885765414251,2800500,0.0,1.0
2004-02-19,107.1,107.48,105.56,105.77,77.6380561470759,2114600,0.0,1.0
2004-02-18,107.16,108.0,106.28,106.9,78.467506874562,2413600,0.0,1.0
2004-02-17,106.65,107.82,106.57,106.92,78.4821874184113,2640300,0.0,1.0
2004-02-13,107.35,107.9,105.03,105.85,77.6967783224732,4110200,0.0,1.0
2004-02-12,107.33,107.8,106.5,107.4,78.8345204707947,4058900,0.0,1.0
2004-02-11,103.6,107.26,103.48,107.09,78.6069720411304,7277700,0.0,1.0
2004-02-10,101.65,102.44,101.43,102.18,75.0028985261248,2557900,0.0,1.0
2004-02-09,101.34,102.47,100.87,101.87,74.7753500964605,2518600,0.0,1.0
2004-02-06,99.29,101.56,99.14,101.34,74.3863156844538,3196000,0.0,1.0
2004-02-05,99.77,100.17,98.43,98.84,72.55124770329,2803100,0.0,1.0
2004-02-04,101.15,101.2,99.7,99.75,73.2192124484336,3228600,0.0,1.0
2004-02-03,99.77,101.36,99.2,101.15,74.2468505178853,3663000,0.0,1.0
2004-02-02,99.23,100.46,98.47,99.81,73.2632540799816,3416300,0.0,1.0
2004-01-30,99.41,100.43,98.82,99.55,73.0724070099405,2982100,0.0,1.0
2004-01-29,99.25,99.69,97.81,99.4,72.9623029310707,3872500,0.0,1.0
2004-01-28,101.3,101.5,97.7,98.3,72.1548730193587,4070300,0.0,1.0
2004-01-27,102.19,102.75,100.8,101.05,74.1734477986388,3231600,0.0,1.0
2004-01-26,99.42,102.49,99.35,102.28,75.0763012453714,4096200,0.0,1.0
2004-01-23,101.08,101.08,98.79,99.5,73.0357056503173,3742700,0.25,1.0
2004-01-22,101.07,101.87,100.4,100.68,73.7166400488616,3893900,0.0,1.0
2004-01-21,100.3,101.5,99.371,101.5,74.3170338196211,3296000,0.0,1.0
2004-01-20,101.17,101.55,99.6,100.4,73.511627541773,3095900,0.0,1.0
2004-01-16,101.15,101.592,100.03,100.48,73.5702025437983,6035000,0.0,1.0
2004-01-15,100.4,102.0,99.95,101.14,74.0534463105071,8331000,0.0,1.0
2004-01-14,97.5,99.5,97.46,99.38,72.7647962659502,4243200,0.0,1.0
2004-01-13,97.85,97.95,97.04,97.67,71.512755597659,3257500,0.0,1.0
2004-01-12,97.6,97.85,96.45,97.78,71.5932962254438,2844700,0.0,1.0
2004-01-09,98.74,98.75,97.29,97.5,71.3882837183552,3297300,0.0,1.0
2004-01-08,98.73,98.98,97.7,98.75,72.3035181250008,3687800,0.0,1.0
2004-01-07,96.76,98.86,96.45,98.63,72.2156556219628,4457800,0.0,1.0
2004-01-06,97.36,97.67,96.38,96.6,70.7293149455704,4077800,0.0,1.0
2004-01-05,97.3,97.94,96.15,97.18,71.153983710254,4817700,0.0,1.0
2004-01-02,98.8,99.09,96.58,97.13,71.1173743339881,3042300,0.0,1.0
2003-12-31,99.57,99.58,98.0,98.73,72.2888743744945,2877800,0.0,1.0
2003-12-30,99.9,99.9,98.77,99.16,72.6037150103805,1768300,0.0,1.0
2003-12-29,98.48,99.75,98.2,99.58,72.9112337710135,2480400,0.0,1.0
2003-12-26,97.55,98.43,97.55,97.94,71.7104462294945,887100,0.0,1.0
2003-12-24,97.82,97.95,97.45,97.55,71.424893094621,985900,0.0,1.0
2003-12-23,98.34,98.8,98.15,98.22,71.9154587365831,2257200,0.0,1.0
2003-12-22,96.38,98.43,96.35,98.15,71.8642056098109,3618000,0.0,1.0
2003-12-19,97.1,97.39,95.84,96.38,70.5682336900008,5135600,0.0,1.0
2003-12-18,97.0,97.73,95.73,97.35,71.2784555895578,5603100,0.0,1.0
2003-12-17,97.03,98.5,96.77,98.35,72.0106431148742,4086700,0.0,1.0
2003-12-16,97.76,98.4,96.91,97.52,71.4029274688615,3629200,0.0,1.0
2003-12-15,99.93,100.78,97.75,97.75,71.5713305996843,3164600,0.0,1.0
2003-12-12,98.5,99.36,97.97,99.15,72.5963931351274,1720300,0.0,1.0
2003-12-11,97.97,99.11,97.45,98.34,72.003321239621,2323600,0.0,1.0
2003-12-10,98.2,99.5,97.24,97.6,71.4615024708869,2995400,0.0,1.0
2003-12-09,98.8,98.9,97.6,98.2,71.9008149860767,2408100,0.0,1.0
2003-12-08,97.8,98.8,97.45,98.8,72.3401275012666,1822500,0.0,1.0
2003-12-05,98.73,99.31,97.6,98.03,71.7763431067729,2558100,0.0,1.0
2003-12-04,99.38,99.5,98.32,98.73,72.2888743744945,2085400,0.0,1.0
2003-12-03,98.25,100.0,97.9,99.29,72.6988993886717,4459800,0.0,1.0
2003-12-02,97.8,98.75,97.26,97.4,71.3150649658236,3055100,0.0,1.0
2003-12-01,96.23,97.77,96.23,97.48,71.3736399678489,3381800,0.0,1.0
2003-11-28,96.67,97.1,95.76,96.08,70.3485774324058,1040000,0.0,1.0
