,OGS_Open,OGS_High,OGS_Low,OGS_Close,OGS_Adj Close,OGS_Volume,OGS_Dividend Amount,OGS_Split Coefficient
2017-09-22,74.55,74.84,73.91,73.98,60.0231529080373,141207,0.0,1.0
2017-09-21,74.25,74.82,73.9115,74.42,60.3801438147625,169375,0.0,1.0
2017-09-20,74.85,74.97,73.77,74.13,60.1448543535118,157632,0.0,1.0
2017-09-19,74.91,75.175,74.36,74.6,60.526185549332,116933,0.0,1.0
2017-09-18,75.4,75.47,74.245,74.71,60.6154332760133,133188,0.0,1.0
2017-09-15,74.99,75.32,74.62,75.31,61.1022390579114,324560,0.0,1.0
2017-09-14,74.26,74.99,74.06,74.84,60.7209078620912,115161,0.0,1.0
2017-09-13,74.73,74.73,74.16,74.35,60.3233498068744,181093,0.0,1.0
2017-09-12,75.57,75.73,74.36,74.85,60.7290212917895,168366,0.0,1.0
2017-09-11,75.08,75.75,74.61,75.73,61.4430031052401,124996,0.0,1.0
2017-09-08,74.94,75.15,74.51,74.81,60.6965675729963,194692,0.0,1.0
2017-09-07,74.35,75.19,73.98,75.12,60.9480838936437,158566,0.0,1.0
2017-09-06,75.33,75.33,74.32,74.38,60.3476900959693,217975,0.0,1.0
2017-09-05,75.33,75.67,74.832,75.19,61.0048779015318,189258,0.0,1.0
2017-09-01,75.48,75.48,74.91,75.2,61.0129913312301,120974,0.0,1.0
2017-08-31,75.08,75.49,74.97,75.24,61.0454450500233,120772,0.0,1.0
2017-08-30,75.33,75.33,74.73,74.83,60.7127944323929,73142,0.0,1.0
2017-08-29,75.54,76.06,75.31,75.33,61.118465917308,136006,0.0,1.0
2017-08-28,75.43,75.5542,74.93,75.28,61.0778987688165,135918,0.0,1.0
2017-08-25,75.32,75.54,75.13,75.23,61.037331620325,91592,0.0,1.0
2017-08-24,75.0,75.47,74.56,75.37,61.1509196361012,98242,0.0,1.0
2017-08-23,74.75,74.99,73.5,74.97,60.8263824481691,110284,0.0,1.0
2017-08-22,73.89,75.0,73.705,74.99,60.8426093075657,116745,0.0,1.0
2017-08-21,73.53,74.16,73.33,73.9,59.9582454704508,142475,0.0,1.0
2017-08-18,73.44,74.21,72.675,73.66,59.7635231576916,430884,0.0,1.0
2017-08-17,74.53,74.84,73.94,73.96,60.0069260486406,220431,0.0,1.0
2017-08-16,74.45,74.65,74.23,74.55,60.4856184008405,147780,0.0,1.0
2017-08-15,74.27,74.72,74.09,74.23,60.2259886504948,161112,0.0,1.0
2017-08-14,73.98,74.72,73.85,74.57,60.5018452602371,211065,0.0,1.0
2017-08-11,74.2,74.52,73.42,73.99,60.0312663377356,308814,0.0,1.0
2017-08-10,73.85,74.72,73.575,74.59,60.5180721196337,146411,0.42,1.0
2017-08-09,74.42,74.72,73.86,74.49,60.0985360910747,219420,0.0,1.0
2017-08-08,73.97,74.68,73.97,74.63,60.2114880987636,115294,0.0,1.0
2017-08-07,73.79,74.12,73.476,73.99,59.6951360636141,99873,0.0,1.0
2017-08-04,73.6,73.94,73.345,73.78,59.5257080520807,109025,0.0,1.0
2017-08-03,73.71,73.8,73.21,73.72,59.4773000487854,220425,0.0,1.0
2017-08-02,74.19,74.19,73.075,73.56,59.348212039998,218596,0.0,1.0
2017-08-01,71.6,74.01,71.6,73.95,59.6628640614173,225690,0.0,1.0
2017-07-31,72.87,73.305,71.97,72.78,58.7189079971596,141562,0.0,1.0
2017-07-28,72.95,73.18,72.475,72.75,58.6947039955119,92258,0.0,1.0
2017-07-27,72.98,73.34,72.16,73.15,59.0174240174804,130595,0.0,1.0
2017-07-26,72.59,73.1,72.33,72.91,58.8237920042993,154185,0.0,1.0
2017-07-25,71.54,72.75,70.445,72.66,58.622091990569,245800,0.0,1.0
2017-07-24,72.2,72.37,71.31,71.54,57.7184759290574,153542,0.0,1.0
2017-07-21,71.93,72.24,71.0,72.21,58.2590319658545,223215,0.0,1.0
2017-07-20,70.4,71.12,70.09,70.94,57.2343958961047,120808,0.0,1.0
2017-07-19,69.62,70.31,69.51,70.31,56.7261118615044,131046,0.0,1.0
2017-07-18,69.54,69.7,69.15,69.53,56.0968078186659,115029,0.0,1.0
2017-07-17,69.44,69.63,69.16,69.47,56.0483998153706,140643,0.0,1.0
2017-07-14,69.41,70.19,69.1,69.5,56.0726038170183,115390,0.0,1.0
2017-07-13,69.83,69.83,68.74,69.17,55.8063597988943,151171,0.0,1.0
2017-07-12,69.56,70.115,69.49,69.8,56.3146438334946,145345,0.0,1.0
2017-07-11,69.52,69.88,68.45,68.8,55.5078437785735,207121,0.0,1.0
2017-07-10,70.17,70.45,69.5,69.52,56.0887398181167,153401,0.0,1.0
2017-07-07,69.53,70.49,69.43,70.3,56.7180438609552,127947,0.0,1.0
2017-07-06,69.1,69.93,68.99,69.38,55.9757878104277,202885,0.0,1.0
2017-07-05,69.59,69.8,68.9,69.49,56.064535816469,147313,0.0,1.0
2017-07-03,70.07,70.295,69.67,69.67,56.2097598263549,62277,0.0,1.0
2017-06-30,69.6,70.375,69.02,69.81,56.3227118340438,172720,0.0,1.0
2017-06-29,69.76,69.76,68.845,69.61,56.1613518230596,273001,0.0,1.0
2017-06-28,71.4,71.74,70.085,70.11,56.5647518505201,598859,0.0,1.0
2017-06-27,71.55,71.83,70.52,71.16,57.4118919081873,421629,0.0,1.0
2017-06-26,70.67,71.44,70.325,70.95,57.2424638966539,238749,0.0,1.0
2017-06-23,70.95,71.395,70.57,70.72,57.056899884022,261289,0.0,1.0
2017-06-22,71.2,71.48,70.81,70.88,57.1859878928094,127449,0.0,1.0
2017-06-21,71.76,71.85,70.86,71.16,57.4118919081873,129095,0.0,1.0
2017-06-20,71.67,71.94,71.46,71.7,57.8475639378447,150641,0.0,1.0
2017-06-19,72.32,72.32,71.57,71.84,57.9605159455337,179944,0.0,1.0
2017-06-16,71.11,72.36,70.98,72.23,58.2751679669529,435550,0.0,1.0
2017-06-15,71.42,71.99,71.18,71.97,58.0653999526734,138066,0.0,1.0
2017-06-14,72.05,72.61,71.575,71.97,58.0653999526734,164009,0.0,1.0
2017-06-13,71.5,71.9,71.225,71.64,57.7991559345495,141379,0.0,1.0
2017-06-12,71.86,72.215,70.86,71.41,57.6135919219176,203830,0.0,1.0
2017-06-09,71.16,71.79,70.92,71.76,57.89597194114,175970,0.0,1.0
2017-06-08,71.06,71.45,70.3,71.32,57.5409799169747,148889,0.0,1.0
2017-06-07,71.2,71.67,70.94,71.04,57.3150759015968,166834,0.0,1.0
2017-06-06,71.37,71.655,71.05,71.18,57.4280279092858,210525,0.0,1.0
2017-06-05,72.07,72.23,71.4575,71.46,57.6539319246637,221517,0.0,1.0
2017-06-02,72.25,72.97,71.59,72.4,58.4123239762895,177573,0.0,1.0
2017-06-01,70.63,71.84,70.35,71.82,57.9443799444353,166675,0.0,1.0
2017-05-31,70.57,70.915,70.27,70.65,57.0004238801776,181731,0.0,1.0
2017-05-30,70.48,70.61,70.3,70.47,56.8551998702918,111665,0.0,1.0
2017-05-26,70.84,70.84,70.18,70.67,57.016559881276,148030,0.0,1.0
2017-05-25,69.71,70.88,69.68,70.52,56.8955398730378,158962,0.0,1.0
2017-05-24,69.68,70.12,69.41,69.61,56.1613518230596,102324,0.0,1.0
2017-05-23,69.37,69.96,69.11,69.5,56.0726038170183,137735,0.0,1.0
2017-05-22,68.57,69.19,68.06,69.1,55.7498837950498,110690,0.0,1.0
2017-05-19,68.07,68.91,67.63,68.55,55.3061437648432,154137,0.0,1.0
2017-05-18,67.91,68.55,67.31,68.12,54.9592197412271,171573,0.0,1.0
2017-05-17,67.68,68.2275,67.35,67.7,54.6203637181602,191453,0.0,1.0
2017-05-16,68.91,69.05,67.83,67.83,54.7252477253,162382,0.0,1.0
2017-05-15,68.76,69.38,68.76,69.03,55.6934077912053,186425,0.0,1.0
2017-05-12,67.96,69.0,67.86,68.71,55.4352317736306,247457,0.0,1.0
2017-05-11,67.72,68.08,67.35,67.95,54.8220637318905,131825,0.42,1.0
2017-05-10,67.8,68.5,67.61,68.28,54.7498977857757,245569,0.0,1.0
2017-05-09,69.15,69.15,67.67,67.82,54.3810496167444,172975,0.0,1.0
2017-05-08,69.29,69.63,68.82,69.15,55.4475019315523,142469,0.0,1.0
2017-05-05,69.13,69.7099,68.88,69.34,55.5998522622391,139805,0.0,1.0
2017-05-04,68.43,68.9,68.025,68.85,55.2069487778362,167750,0.0,1.0
2017-05-03,69.44,69.44,68.41,68.63,55.0305431317778,225761,0.0,1.0
2017-05-02,68.1,70.37,68.1,69.52,55.7441841544688,302274,0.0,1.0
2017-05-01,69.15,69.15,68.15,68.83,55.1909119009218,335383,0.0,1.0
2017-04-28,69.7,69.7,68.59,68.83,55.1909119009218,223705,0.0,1.0
2017-04-27,70.07,70.64,69.55,69.66,55.8564422928696,175510,0.0,1.0
2017-04-26,69.55,70.5,69.5,69.93,56.0729401312141,202590,0.0,1.0
2017-04-25,69.03,70.05,68.96,69.69,55.8804976082412,186979,0.0,1.0
2017-04-24,69.29,69.4,68.71,69.04,55.3592991085231,218142,0.0,1.0
2017-04-21,68.8,69.145,68.737,68.89,55.239022531665,190200,0.0,1.0
2017-04-20,68.95,69.125,68.37,69.01,55.3352437931515,131302,0.0,1.0
2017-04-19,69.16,69.3,68.86,68.92,55.2630778470366,161561,0.0,1.0
2017-04-18,69.28,69.4,68.68,69.15,55.4475019315523,137532,0.0,1.0
2017-04-17,68.57,69.35,68.42,69.27,55.5437231930387,201438,0.0,1.0
2017-04-13,68.78,68.78,68.04,68.22,54.7017871550325,130147,0.0,1.0
2017-04-12,68.73,68.96,68.34,68.84,55.198930339379,130073,0.0,1.0
2017-04-11,68.05,68.79,67.91,68.74,55.118745954807,201452,0.0,1.0
2017-04-10,68.38,68.45,67.67,68.11,54.6135843320033,131159,0.0,1.0
2017-04-07,68.74,69.02,68.32,68.35,54.8060268549761,149189,0.0,1.0
2017-04-06,68.29,68.83,67.87,68.51,54.9343218702914,135656,0.0,1.0
2017-04-05,67.94,68.39,67.54,68.22,54.7017871550325,195547,0.0,1.0
2017-04-04,67.53,68.24,67.53,67.96,54.4933077551452,201422,0.0,1.0
2017-04-03,67.62,67.91,67.27,67.65,54.244736162972,178026,0.0,1.0
2017-03-31,67.94,68.3405,67.57,67.6,54.204643970686,262944,0.0,1.0
2017-03-30,68.45,68.45,67.37,67.85,54.405104932116,246222,0.0,1.0
2017-03-29,68.37,68.79,67.7145,68.59,54.998469377949,267439,0.0,1.0
2017-03-28,67.74,68.6,67.28,68.47,54.9022481164625,262688,0.0,1.0
2017-03-27,67.85,68.23,67.13,68.0,54.525381508974,271361,0.0,1.0
2017-03-24,67.82,67.95,67.43,67.7,54.284828355258,123245,0.0,1.0
2017-03-23,67.15,68.03,66.67,67.71,54.2928467937152,255957,0.0,1.0
2017-03-22,66.6,67.24,66.5,67.05,53.7636298555398,281338,0.0,1.0
2017-03-21,65.47,66.66,65.28,66.61,53.410818563423,218057,0.0,1.0
2017-03-20,66.16,66.56,65.28,65.37,52.4165321947299,147353,0.0,1.0
2017-03-17,65.64,66.59,65.64,66.26,53.1301732174209,387638,0.0,1.0
2017-03-16,65.63,65.82,65.27,65.79,52.7533066099324,144946,0.0,1.0
2017-03-15,65.08,66.26,64.96,65.79,52.7533066099324,284784,0.0,1.0
2017-03-14,64.69,65.25,64.37,64.8,51.9594812026694,187724,0.0,1.0
2017-03-13,64.79,64.94,64.34,64.88,52.023628710327,143423,0.0,1.0
2017-03-10,64.44,64.8,63.69,64.71,51.8873152565546,171213,0.0,1.0
2017-03-09,64.04,64.38,63.6,63.67,51.0533976570056,196037,0.0,1.0
2017-03-08,64.71,64.84,63.77,63.78,51.1416004800348,133774,0.0,1.0
2017-03-07,65.69,65.74,65.17,65.28,52.3443662486151,134039,0.0,1.0
2017-03-06,65.31,65.66,64.98,65.57,52.5769009638739,187344,0.0,1.0
2017-03-03,66.01,66.295,64.95,65.49,52.5127534562163,261011,0.0,1.0
2017-03-02,66.09,66.47,65.6,66.01,52.9297122559908,149852,0.0,1.0
2017-03-01,65.01,66.48,64.75,66.4,53.2424313558217,259610,0.0,1.0
2017-02-28,65.92,66.27,65.45,65.55,52.5608640869595,313190,0.0,1.0
2017-02-27,65.87,66.46,65.78,65.94,52.8735831867904,192323,0.0,1.0
2017-02-24,66.25,67.13,66.01,66.36,53.2103576019929,271026,0.0,1.0
2017-02-23,64.11,66.27,63.16,66.25,53.1221547789637,333335,0.0,1.0
2017-02-22,64.04,64.65,63.85,64.39,51.6307252259241,189374,0.42,1.0
2017-02-21,63.79,64.745,63.74,64.72,51.5590269498813,188969,0.0,1.0
2017-02-17,64.37,64.39,63.35,63.97,50.9615413161914,745463,0.0,1.0
2017-02-16,64.09,64.21,63.57,64.01,50.9934072166549,206230,0.0,1.0
2017-02-15,63.5,64.12,63.06,64.08,51.0491725424659,190959,0.0,1.0
2017-02-14,64.08,64.38,63.5642,63.92,50.9217089406121,263276,0.0,1.0
2017-02-13,64.25,64.44,63.2,64.41,51.3120662212895,190479,0.0,1.0
2017-02-10,63.5,64.31,63.26,64.25,51.1846026194356,143445,0.0,1.0
2017-02-09,63.58,64.39,63.44,63.59,50.6588152617885,192808,0.0,1.0
2017-02-08,63.79,64.12,63.29,63.82,50.8420441894534,182362,0.0,1.0
2017-02-07,64.04,64.115,63.49,63.71,50.7544129631789,166688,0.0,1.0
2017-02-06,64.71,64.76,63.7,63.78,50.81017828899,171521,0.0,1.0
2017-02-03,64.21,64.755,63.67,64.61,51.4713957236068,150926,0.0,1.0
2017-02-02,63.51,63.79,63.07,63.73,50.7703459134106,248929,0.0,1.0
2017-02-01,64.43,64.43,62.89,63.08,50.2525250308794,192832,0.0,1.0
2017-01-31,63.27,64.71,63.0301,64.62,51.4793621987227,183010,0.0,1.0
2017-01-30,64.28,64.28,62.81,63.19,50.3401562571539,180851,0.0,1.0
2017-01-27,64.62,64.63,63.985,64.41,51.3120662212895,212095,0.0,1.0
2017-01-26,63.76,64.39,63.52,64.35,51.2642673705943,180517,0.0,1.0
2017-01-25,63.85,64.36,63.6178,63.75,50.7862788636424,144848,0.0,1.0
2017-01-24,64.11,64.45,63.63,64.15,51.104937868277,188004,0.0,1.0
2017-01-23,63.85,64.42,63.6,63.95,50.9456083659597,170176,0.0,1.0
2017-01-20,63.12,63.96,63.12,63.69,50.7384800129472,212102,0.0,1.0
2017-01-19,64.0,64.36,62.98,63.15,50.3082903566904,272782,0.0,1.0
2017-01-18,62.92,64.95,62.885,64.37,51.280200320826,520505,0.0,1.0
2017-01-17,62.75,63.24,62.19,62.66,49.917933076013,167784,0.0,1.0
2017-01-13,62.14,62.85,61.97,62.35,49.6709723474212,185157,0.0,1.0
2017-01-12,62.27,62.465,61.42,62.3,49.6311399718419,350762,0.0,1.0
2017-01-11,62.51,62.86,62.216,62.78,50.0135307774034,170018,0.0,1.0
2017-01-10,62.44,62.96,61.905,62.37,49.6869052976529,186370,0.0,1.0
2017-01-09,64.36,64.36,62.3,62.31,49.6391064469577,229673,0.0,1.0
2017-01-06,64.63,65.12,64.27,64.36,51.2722338457101,204954,0.0,1.0
2017-01-05,64.96,65.09,64.13,64.86,51.6705576015034,184424,0.0,1.0
2017-01-04,63.95,65.2,63.95,65.06,51.8298871038207,340927,0.0,1.0
2017-01-03,64.11,64.3,63.33,63.71,50.7544129631789,149980,0.0,1.0
2016-12-30,64.49,64.49,63.77,63.96,50.9535748410755,156531,0.0,1.0
2016-12-29,63.75,64.56,63.75,64.55,51.4235968729116,74015,0.0,1.0
2016-12-28,64.67,64.67,63.4,63.54,50.6189828862092,71955,0.0,1.0
2016-12-27,64.24,64.94,64.24,64.59,51.4554627733751,65134,0.0,1.0
2016-12-23,64.47,64.84,64.11,64.43,51.3279991715212,85985,0.0,1.0
2016-12-22,63.94,64.58,63.65,64.44,51.3359656466371,101374,0.0,1.0
2016-12-21,63.81,64.61,63.81,63.96,50.9535748410755,170916,0.0,1.0
2016-12-20,63.52,64.07,63.24,63.91,50.9137424654962,214372,0.0,1.0
2016-12-19,63.6,63.61,62.96,63.53,50.6110164110933,157831,0.0,1.0
2016-12-16,62.7,63.47,62.17,63.14,50.3003238815746,715007,0.0,1.0
2016-12-15,61.66,63.05,61.63,62.43,49.7347041483481,202767,0.0,1.0
2016-12-14,64.0,64.455,61.8,61.82,49.2487491662803,142411,0.0,1.0
2016-12-13,63.73,63.99,62.9917,63.47,50.5632175603981,188822,0.0,1.0
2016-12-12,62.31,63.38,62.2,63.22,50.3640556825015,200814,0.0,1.0
2016-12-09,63.42,63.76,62.6,62.76,49.9975978271717,238739,0.0,1.0
2016-12-08,61.27,63.45,60.75,63.39,50.4994857594712,253080,0.0,1.0
2016-12-07,60.96,62.15,60.88,61.95,49.3523133427866,150795,0.0,1.0
2016-12-06,60.8,61.33,60.39,60.79,48.4282022293462,186168,0.0,1.0
2016-12-05,59.92,60.76,59.46,60.67,48.3326045279558,208491,0.0,1.0
2016-12-02,60.07,60.72,60.0094,60.28,48.021911998437,154273,0.0,1.0
2016-12-01,59.6,60.355,58.77,59.36,47.2889962877774,199066,0.0,1.0
2016-11-30,62.03,62.425,59.99,60.01,47.8068171703087,256355,0.0,1.0
2016-11-29,61.65,63.07,61.55,62.65,49.9099666008972,223287,0.0,1.0
2016-11-28,62.53,62.6758,61.75,61.94,49.3443468676707,273697,0.0,1.0
2016-11-25,61.33,62.3,61.06,62.23,49.5753746460308,119177,0.0,1.0
2016-11-23,60.82,61.48,60.69,61.15,48.7149953335173,243724,0.0,1.0
2016-11-22,61.12,61.7,60.4,61.62,49.089419663963,256276,0.0,1.0
2016-11-21,60.0,61.06,59.78,61.05,48.6353305823587,186176,0.0,1.0
2016-11-18,59.49,59.9,59.28,59.74,47.5917223421803,307874,0.0,1.0
2016-11-17,58.96,59.68,58.96,59.33,47.2650968624298,184188,0.0,1.0
2016-11-16,58.32,59.6,58.32,59.18,47.1455997356918,240525,0.0,1.0
2016-11-15,58.66,59.74,58.66,59.25,47.2013650615029,281770,0.0,1.0
2016-11-14,57.6,58.33,57.37,58.19,46.3569186992212,409414,0.0,1.0
2016-11-11,57.02,57.98,56.8916,57.55,45.8470642918058,393248,0.0,1.0
2016-11-10,59.52,59.52,56.64,57.06,45.4567070111284,476824,0.0,1.0
2016-11-09,58.66,60.01,58.0542,59.62,47.4961246407899,256166,0.35,1.0
2016-11-08,59.58,60.94,59.58,60.5,47.9158836212738,189275,0.0,1.0
2016-11-07,58.78,59.91,58.34,59.78,47.3456450062768,203441,0.0,1.0
2016-11-04,58.96,59.42,58.25,58.28,46.1576478916998,218258,0.0,1.0
2016-11-03,58.35,59.04,57.87,58.6,46.4110872761429,243045,0.0,1.0
2016-11-02,58.99,58.99,57.96,58.19,46.0863680648252,307426,0.0,1.0
2016-11-01,62.09,62.33,58.78,58.99,46.7199665259329,369975,0.0,1.0
2016-10-31,59.77,61.7,59.69,61.28,48.5336421208539,522585,0.0,1.0
2016-10-28,59.81,60.61,59.78,59.84,47.3931648908599,291192,0.0,1.0
2016-10-27,60.49,60.87,59.62,60.02,47.5357245446092,280613,0.0,1.0
2016-10-26,60.89,61.02,60.37,60.73,48.0980431788423,158771,0.0,1.0
2016-10-25,60.51,61.06,60.4,61.0,48.3118826594661,188573,0.0,1.0
2016-10-24,61.16,61.16,60.31,60.59,47.9871634481484,241891,0.0,1.0
2016-10-21,60.52,60.98,60.34,60.52,47.9317235828015,147535,0.0,1.0
2016-10-20,60.99,61.6,60.86,61.03,48.3356426017577,206723,0.0,1.0
2016-10-19,60.81,61.32,60.27,61.16,48.4386023516877,244780,0.0,1.0
2016-10-18,60.49,60.95,59.751,60.76,48.1218031211338,262132,0.0,1.0
2016-10-17,59.51,60.57,59.3,60.24,47.7099641214138,318830,0.0,1.0
2016-10-14,59.14,59.925,58.72,59.46,47.0922056218337,208685,0.0,1.0
2016-10-13,59.33,59.92,58.28,59.2,46.8862861219737,343341,0.0,1.0
2016-10-12,56.49,57.87,56.42,57.7,45.6982890073967,247968,0.0,1.0
2016-10-11,57.42,57.79,56.35,56.75,44.9458908348312,448261,0.0,1.0
2016-10-10,56.69,57.98,55.98,57.72,45.7141289689244,257867,0.0,1.0
2016-10-07,57.77,58.47,56.93,56.94,45.0963704693443,521637,0.0,1.0
2016-10-06,58.0,58.22,56.6801,57.45,45.5002894883005,403612,0.0,1.0
2016-10-05,59.13,59.25,58.27,58.42,46.2685276223936,277172,0.0,1.0
2016-10-04,60.92,60.92,58.55,59.12,46.8229262758629,212952,0.0,1.0
2016-10-03,61.69,62.0197,60.82,60.97,48.2881227171746,127547,0.0,1.0
2016-09-30,62.5,62.584,61.53,61.84,48.9771610436293,276051,0.0,1.0
2016-09-29,63.25,63.25,62.02,62.16,49.2306004280724,104531,0.0,1.0
2016-09-28,63.61,63.82,62.79,63.41,50.2205980235533,123088,0.0,1.0
2016-09-27,64.04,64.47,63.51,63.72,50.4661174272325,136538,0.0,1.0
2016-09-26,64.05,64.505,63.665,64.04,50.7195568116756,117624,0.0,1.0
2016-09-23,64.92,65.03,64.0435,64.09,50.7591567154948,110397,0.0,1.0
2016-09-22,64.15,65.12,63.7,64.99,51.4719549842411,239374,0.0,1.0
2016-09-21,61.7,63.72,61.7,63.7,50.4502774657048,140596,0.0,1.0
2016-09-20,62.4,62.66,61.73,61.75,48.9058812167547,121881,0.0,1.0
2016-09-19,61.35,61.97,61.13,61.93,49.0484408705039,148211,0.0,1.0
2016-09-16,60.47,61.08,59.68,60.96,48.2802027364108,270190,0.0,1.0
2016-09-15,59.72,60.41,59.44,60.4,47.8366838136353,166344,0.0,1.0
2016-09-14,60.0,60.3,59.28,59.5,47.1238855448891,113058,0.0,1.0
2016-09-13,60.98,61.05,59.61,59.95,47.4802846792622,223130,0.0,1.0
2016-09-12,60.23,61.18,60.18,61.04,48.3435625825215,198675,0.0,1.0
2016-09-09,62.84,63.06,60.33,60.35,47.7970839098161,182584,0.0,1.0
2016-09-08,63.15,63.78,63.15,63.59,50.3631576773025,155587,0.0,1.0
2016-09-07,62.76,63.55,62.165,63.44,50.2443579658448,218691,0.0,1.0
2016-09-06,62.07,62.93,62.07,62.59,49.5711596009178,143853,0.0,1.0
2016-09-02,61.72,62.36,61.47,62.29,49.3335601780024,153311,0.0,1.0
2016-09-01,61.27,61.79,60.14,61.43,48.6524418323116,145689,0.0,1.0
2016-08-31,61.45,61.76,61.06,61.23,48.4940422170346,189190,0.0,1.0
2016-08-30,62.29,62.58,61.52,61.63,48.8108414475885,142655,0.0,1.0
2016-08-29,62.22,62.51,61.9,62.3,49.3414801587662,138314,0.0,1.0
2016-08-26,62.42,63.02,61.28,61.54,48.7395616207139,134243,0.0,1.0
2016-08-25,61.92,62.64,61.71,62.45,49.4602798702239,107161,0.0,1.0
2016-08-24,62.07,62.257,61.76,62.16,49.2306004280724,117177,0.0,1.0
2016-08-23,62.38,62.86,62.19,62.22,49.2781203126555,97409,0.0,1.0
2016-08-22,62.05,62.54,61.92,62.31,49.3494001395301,105967,0.0,1.0
2016-08-19,62.34,62.4167,61.22,61.99,49.095960755087,240522,0.0,1.0
2016-08-18,61.26,62.68,61.26,62.66,49.6265994662647,189598,0.0,1.0
2016-08-17,60.49,61.52,59.978,61.27,48.52572214009,499147,0.0,1.0
2016-08-16,62.03,62.03,60.64,60.77,48.1297231018977,163466,0.0,1.0
2016-08-15,62.69,63.1,61.89,61.94,49.0563608512678,100682,0.0,1.0
2016-08-12,62.73,63.34,62.47,62.6,49.5790795816817,89391,0.0,1.0
2016-08-11,63.24,63.24,62.6,62.67,49.6345194470286,117445,0.35,1.0
2016-08-10,63.67,63.67,63.37,63.48,49.9968152094157,95364,0.0,1.0
2016-08-09,63.26,63.73,63.13,63.53,50.0361951835882,105964,0.0,1.0
2016-08-08,63.36,63.9,62.68,63.39,49.9259312559051,122985,0.0,1.0
2016-08-05,63.61,63.97,63.14,63.52,50.0283191887537,132804,0.0,1.0
2016-08-04,63.83,64.45,63.53,63.98,50.3906149511407,88503,0.0,1.0
2016-08-03,64.18,64.18,63.41,63.83,50.2724750286232,152420,0.0,1.0
2016-08-02,64.95,64.95,63.98,63.99,50.3984909459752,159319,0.0,1.0
2016-08-01,64.68,64.87,64.16,64.6,50.8789266308798,155015,0.0,1.0
2016-07-29,64.68,65.2,64.26,64.96,51.1624624449219,198561,0.0,1.0
2016-07-28,63.98,64.69,63.66,64.48,50.7844146928658,193698,0.0,1.0
2016-07-27,64.82,64.9904,63.381,64.08,50.4693748994857,173291,0.0,1.0
2016-07-26,65.06,65.42,64.7,64.86,51.0837024965769,121395,0.0,1.0
2016-07-25,65.46,65.69,64.0,65.31,51.4381222641294,158599,0.0,1.0
2016-07-22,65.37,66.615,65.13,66.1,52.060325856055,174227,0.0,1.0
2016-07-21,65.26,65.73,64.85,65.63,51.6901540988335,231775,0.0,1.0
2016-07-20,65.87,65.87,65.16,65.32,51.4459982589639,140149,0.0,1.0
2016-07-19,65.97,66.08,65.62,65.76,51.792542031682,97688,0.0,1.0
2016-07-18,66.3,66.43,65.75,65.95,51.9421859335375,80553,0.0,1.0
2016-07-15,65.66,66.61,65.66,66.1,52.060325856055,139019,0.0,1.0
2016-07-14,65.91,66.2538,65.83,65.92,51.918557949034,96320,0.0,1.0
2016-07-13,66.5,66.74,66.14,66.25,52.1784657785726,159760,0.0,1.0
2016-07-12,65.59,66.58,63.0006,66.01,51.9894419025445,196043,0.0,1.0
2016-07-11,65.82,65.96,64.87,65.91,51.9106819541995,177589,0.0,1.0
2016-07-08,65.19,66.07,64.65,65.98,51.965813918041,187856,0.0,1.0
2016-07-07,66.19,66.19,65.35,65.38,51.4932542279709,176272,0.0,1.0
2016-07-06,66.22,66.72,65.88,66.5,52.3753656494351,154607,0.0,1.0
2016-07-05,65.98,66.65,65.86,66.5,52.3753656494351,150527,0.0,1.0
2016-07-01,66.78,67.35,65.37,65.63,51.6901540988335,168149,0.0,1.0
2016-06-30,64.33,66.6,64.33,66.59,52.4462496029456,357153,0.0,1.0
2016-06-29,64.18,64.67,63.95,64.15,50.5245068633273,286454,0.0,1.0
2016-06-28,62.82,63.9599,62.48,63.7,50.1700870957747,297371,0.0,1.0
2016-06-27,62.32,63.35,62.175,63.05,49.6581474315321,347705,0.0,1.0
2016-06-24,61.88,63.79,59.01,62.84,49.4927515400076,493175,0.0,1.0
2016-06-23,62.43,63.08,62.06,63.05,49.6581474315321,180285,0.0,1.0
2016-06-22,62.59,62.7,62.17,62.25,49.028067844772,131765,0.0,1.0
2016-06-21,62.2,62.98,62.02,62.8,49.4612475606695,119558,0.0,1.0
2016-06-20,62.23,62.49,61.71,62.37,49.122579782786,130118,0.0,1.0
2016-06-17,62.79,62.85,61.75,62.23,49.012315855103,380362,0.0,1.0
2016-06-16,62.29,62.87,62.1,62.75,49.421867586497,105108,0.0,1.0
2016-06-15,63.04,63.04,61.97,62.39,49.138331772455,164222,0.0,1.0
2016-06-14,62.62,63.06,62.11,63.04,49.6502714366976,103804,0.0,1.0
2016-06-13,62.81,63.15,62.3301,62.58,49.2879756743105,117746,0.0,1.0
2016-06-10,62.83,63.27,62.49,62.68,49.3667356226555,207738,0.0,1.0
2016-06-09,61.92,63.04,61.775,62.99,49.6108914625251,230187,0.0,1.0
2016-06-08,60.88,61.83,60.88,61.72,48.6106401185434,173983,0.0,1.0
2016-06-07,60.62,61.11,60.48,60.96,48.0120645111213,133996,0.0,1.0
2016-06-06,60.28,60.73,59.99,60.64,47.7600326764172,189584,0.0,1.0
2016-06-03,59.3,60.41,58.9753,60.27,47.4686208675407,192709,0.0,1.0
2016-06-02,58.57,58.88,58.29,58.85,46.3502296010414,250833,0.0,1.0
2016-06-01,58.84,59.21,58.63,58.72,46.2478416681929,259674,0.0,1.0
