,QLYS_Open,QLYS_High,QLYS_Low,QLYS_Close,QLYS_Adj Close,QLYS_Volume,QLYS_Dividend Amount,QLYS_Split Coefficient
2017-06-23,41.1,41.5,40.5,41.4,41.4,581027,0.0,1.0
2017-06-22,40.35,41.15,39.74,41.1,41.1,206993,0.0,1.0
2017-06-21,40.05,40.7,40.05,40.25,40.25,123978,0.0,1.0
2017-06-20,40.85,41.3,39.8,39.95,39.95,151555,0.0,1.0
2017-06-19,41.85,41.85,40.5,40.8,40.8,257759,0.0,1.0
2017-06-16,40.5,41.6,40.44,41.6,41.6,697775,0.0,1.0
2017-06-15,40.35,40.9,40.16,40.75,40.75,122161,0.0,1.0
2017-06-14,41.55,41.65,40.6,40.9,40.9,152073,0.0,1.0
2017-06-13,40.65,41.48,40.2,41.45,41.45,230560,0.0,1.0
2017-06-12,40.65,40.8,39.25,40.5,40.5,289489,0.0,1.0
2017-06-09,43.45,43.7,40.3,40.95,40.95,282912,0.0,1.0
2017-06-08,42.85,43.35,42.35,43.25,43.25,200978,0.0,1.0
2017-06-07,42.7,43.25,42.55,42.85,42.85,213976,0.0,1.0
2017-06-06,42.2,43.2,42.05,42.75,42.75,203166,0.0,1.0
2017-06-05,43.0,43.0,42.25,42.3,42.3,115826,0.0,1.0
2017-06-02,42.85,43.4,42.7,42.95,42.95,162884,0.0,1.0
2017-06-01,42.35,42.85,42.15,42.85,42.85,186157,0.0,1.0
2017-05-31,42.05,42.05,41.1,42.0,42.0,428023,0.0,1.0
2017-05-30,42.25,43.15,41.75,41.9,41.9,430759,0.0,1.0
2017-05-26,42.55,42.8,42.2,42.55,42.55,242210,0.0,1.0
2017-05-25,43.45,43.7,42.55,42.65,42.65,315437,0.0,1.0
2017-05-24,43.55,43.55,42.95,43.25,43.25,298021,0.0,1.0
2017-05-23,43.4,44.2,43.05,43.4,43.4,387782,0.0,1.0
2017-05-22,42.6,43.1,42.35,43.0,43.0,220167,0.0,1.0
2017-05-19,42.4,42.7,42.15,42.4,42.4,182715,0.0,1.0
2017-05-18,41.75,42.7,41.4,42.1,42.1,301736,0.0,1.0
2017-05-17,42.75,42.95,41.7,41.75,41.75,362953,0.0,1.0
2017-05-16,43.65,43.75,42.6,43.5,43.5,437481,0.0,1.0
2017-05-15,41.9,44.35,41.85,43.65,43.65,1028139,0.0,1.0
2017-05-12,41.15,41.9,41.05,41.5,41.5,260207,0.0,1.0
2017-05-11,41.3,41.45,40.7,41.45,41.45,204629,0.0,1.0
2017-05-10,41.1,41.48,41.1,41.4,41.4,160865,0.0,1.0
2017-05-09,40.4,41.1,40.4,41.1,41.1,304254,0.0,1.0
2017-05-08,40.95,41.05,40.15,40.25,40.25,257354,0.0,1.0
2017-05-05,40.45,41.1,40.15,41.0,41.0,447915,0.0,1.0
2017-05-04,40.65,41.05,40.0,40.2,40.2,505636,0.0,1.0
2017-05-03,39.9,41.75,39.55,41.0,41.0,808163,0.0,1.0
2017-05-02,38.9,39.25,38.55,39.1,39.1,470090,0.0,1.0
2017-05-01,38.45,39.0,38.3,38.9,38.9,371002,0.0,1.0
2017-04-28,38.15,38.65,37.4,38.4,38.4,254789,0.0,1.0
2017-04-27,38.05,38.75,38.0,38.15,38.15,218319,0.0,1.0
2017-04-26,38.0,38.3,37.75,37.9,37.9,262854,0.0,1.0
2017-04-25,37.75,38.45,37.75,38.05,38.05,271499,0.0,1.0
2017-04-24,37.0,37.85,36.7,37.5,37.5,359372,0.0,1.0
2017-04-21,35.9,36.7,35.45,36.45,36.45,303414,0.0,1.0
2017-04-20,36.05,36.05,34.8,35.85,35.85,288198,0.0,1.0
2017-04-19,36.05,36.15,35.6,35.85,35.85,195035,0.0,1.0
2017-04-18,36.0,36.05,34.9,35.85,35.85,430292,0.0,1.0
2017-04-17,35.85,36.15,35.55,36.1,36.1,270727,0.0,1.0
2017-04-13,36.7,36.78,35.65,35.7,35.7,204247,0.0,1.0
2017-04-12,36.8,37.0,36.3,36.65,36.65,172068,0.0,1.0
2017-04-11,36.8,37.2,36.45,36.8,36.8,256155,0.0,1.0
2017-04-10,36.9,37.2,36.65,36.9,36.9,157551,0.0,1.0
2017-04-07,36.9,37.1,36.5,36.9,36.9,276015,0.0,1.0
2017-04-06,36.55,37.0,36.0,36.95,36.95,214634,0.0,1.0
2017-04-05,36.9,37.4,36.45,36.55,36.55,323103,0.0,1.0
2017-04-04,37.1,37.63,36.7,36.85,36.85,329971,0.0,1.0
2017-04-03,38.0,38.2,36.9,37.2,37.2,277201,0.0,1.0
2017-03-31,37.6,38.1,37.35,37.9,37.9,279757,0.0,1.0
2017-03-30,37.3,38.38,37.3,37.6,37.6,343360,0.0,1.0
2017-03-29,36.4,36.95,36.4,36.95,36.95,211437,0.0,1.0
2017-03-28,36.2,36.4,35.65,36.35,36.35,236078,0.0,1.0
2017-03-27,35.4,36.3,35.05,36.2,36.2,189555,0.0,1.0
2017-03-24,36.0,36.25,35.55,35.7,35.7,230071,0.0,1.0
2017-03-23,35.4,36.15,35.1,35.85,35.85,238543,0.0,1.0
2017-03-22,35.05,35.45,34.75,35.35,35.35,278186,0.0,1.0
2017-03-21,35.8,35.8,34.67,35.0,35.0,554741,0.0,1.0
2017-03-20,35.2,35.2,34.7,34.8,34.8,222521,0.0,1.0
2017-03-17,35.45,35.75,34.88,35.1,35.1,906911,0.0,1.0
2017-03-16,34.65,35.55,34.55,35.55,35.55,256473,0.0,1.0
2017-03-15,34.35,34.65,33.85,34.5,34.5,258969,0.0,1.0
2017-03-14,35.15,35.3,33.75,34.3,34.3,243252,0.0,1.0
2017-03-13,35.0,35.25,34.0,35.15,35.15,233759,0.0,1.0
2017-03-10,34.6,35.1,34.45,34.9,34.9,201049,0.0,1.0
2017-03-09,34.25,34.7,33.95,34.45,34.45,275057,0.0,1.0
2017-03-08,34.2,34.8,34.05,34.4,34.4,198048,0.0,1.0
2017-03-07,34.05,34.5,33.9,34.2,34.2,249176,0.0,1.0
2017-03-06,34.65,34.88,34.0,34.25,34.25,277033,0.0,1.0
2017-03-03,34.85,35.35,34.65,34.95,34.95,219640,0.0,1.0
2017-03-02,34.9,35.5,34.55,34.85,34.85,274175,0.0,1.0
2017-03-01,35.2,35.85,34.7,35.0,35.0,406450,0.0,1.0
2017-02-28,35.9,35.9,34.9,34.95,34.95,475417,0.0,1.0
2017-02-27,36.6,36.6,35.95,36.1,36.1,394346,0.0,1.0
2017-02-24,36.2,36.7,36.15,36.65,36.65,293095,0.0,1.0
2017-02-23,36.45,36.65,36.0,36.55,36.55,354887,0.0,1.0
2017-02-22,36.45,36.9,36.25,36.5,36.5,404426,0.0,1.0
2017-02-21,35.55,36.75,35.3,36.7,36.7,491031,0.0,1.0
2017-02-17,34.4,35.65,34.15,35.6,35.6,573222,0.0,1.0
2017-02-16,34.85,34.85,34.1,34.25,34.25,312366,0.0,1.0
2017-02-15,34.9,35.0,34.63,34.8,34.8,252158,0.0,1.0
2017-02-14,34.95,35.15,34.63,35.1,35.1,271969,0.0,1.0
2017-02-13,34.2,35.15,34.05,35.1,35.1,427203,0.0,1.0
2017-02-10,34.95,34.95,33.7,34.0,34.0,448895,0.0,1.0
2017-02-09,32.45,35.95,32.4,35.0,35.0,1103510,0.0,1.0
2017-02-08,36.6,37.25,36.0,36.85,36.85,509396,0.0,1.0
2017-02-07,36.9,37.53,36.65,36.75,36.75,363737,0.0,1.0
2017-02-06,37.25,37.25,36.65,36.9,36.9,230738,0.0,1.0
2017-02-03,36.25,37.45,36.15,37.25,37.25,271111,0.0,1.0
2017-02-02,36.0,36.5,35.8,36.25,36.25,181819,0.0,1.0
2017-02-01,36.3,36.75,35.8,36.2,36.2,205033,0.0,1.0
2017-01-31,36.35,36.5,35.7,35.9,35.9,311804,0.0,1.0
2017-01-30,35.75,36.65,35.3,36.4,36.4,288226,0.0,1.0
2017-01-27,35.85,35.95,35.5,35.85,35.85,145960,0.0,1.0
2017-01-26,36.35,36.5,35.45,35.65,35.65,218119,0.0,1.0
2017-01-25,36.0,37.0,35.65,36.2,36.2,428490,0.0,1.0
2017-01-24,33.9,35.0625,33.85,35.0,35.0,320007,0.0,1.0
2017-01-23,33.95,34.05,33.5,33.85,33.85,163092,0.0,1.0
2017-01-20,33.8,34.05,33.6,34.0,34.0,202831,0.0,1.0
2017-01-19,33.7,33.85,33.4011,33.55,33.55,133811,0.0,1.0
2017-01-18,33.85,33.85,33.2,33.65,33.65,118845,0.0,1.0
2017-01-17,34.0,34.1,33.45,33.7,33.7,187314,0.0,1.0
2017-01-13,33.25,34.35,33.25,34.15,34.15,155685,0.0,1.0
2017-01-12,33.75,33.75,32.6,33.2,33.2,150870,0.0,1.0
2017-01-11,33.35,34.25,33.3,33.9,33.9,292596,0.0,1.0
2017-01-10,33.2,33.7,32.9,33.55,33.55,216468,0.0,1.0
2017-01-09,33.15,33.5,32.7,33.05,33.05,350129,0.0,1.0
2017-01-06,33.1,33.6,32.5,33.05,33.05,237947,0.0,1.0
2017-01-05,32.85,33.15,32.45,32.95,32.95,261689,0.0,1.0
2017-01-04,32.6,33.25,32.325,32.95,32.95,280998,0.0,1.0
2017-01-03,31.85,32.55,31.8,32.55,32.55,273167,0.0,1.0
2016-12-30,31.95,31.95,31.45,31.65,31.65,166735,0.0,1.0
2016-12-29,31.9,32.3,31.55,31.85,31.85,164866,0.0,1.0
2016-12-28,32.4,32.65,31.55,31.85,31.85,235791,0.0,1.0
2016-12-27,31.6,32.5,31.6,32.3,32.3,188290,0.0,1.0
2016-12-23,31.15,31.7,30.605,31.7,31.7,195571,0.0,1.0
2016-12-22,32.4,32.65,30.95,31.2,31.2,279608,0.0,1.0
2016-12-21,33.7,33.925,32.2,32.4,32.4,335682,0.0,1.0
2016-12-20,33.5,33.9,33.2,33.8,33.8,427802,0.0,1.0
2016-12-19,33.45,34.35,33.1,33.45,33.45,203461,0.0,1.0
2016-12-16,32.95,33.25,32.5,33.25,33.25,736629,0.0,1.0
2016-12-15,32.7,33.55,31.953,32.8,32.8,260899,0.0,1.0
2016-12-14,33.15,33.845,32.55,32.65,32.65,248244,0.0,1.0
2016-12-13,32.8,33.55,32.55,33.2,33.2,328666,0.0,1.0
2016-12-12,32.95,33.05,32.25,32.65,32.65,197403,0.0,1.0
2016-12-09,33.15,33.8,32.4,33.0,33.0,155177,0.0,1.0
2016-12-08,33.1,33.9,32.925,33.4,33.4,229627,0.0,1.0
2016-12-07,32.1,33.4,31.95,33.2,33.2,516863,0.0,1.0
2016-12-06,32.6,32.8999,31.75,32.25,32.25,378104,0.0,1.0
2016-12-05,32.15,32.7785,32.05,32.5,32.5,334804,0.0,1.0
2016-12-02,31.45,31.95,31.0,31.9,31.9,370687,0.0,1.0
2016-12-01,33.2,33.45,31.55,31.65,31.65,417575,0.0,1.0
2016-11-30,34.05,34.05,32.9,33.2,33.2,244310,0.0,1.0
2016-11-29,33.85,34.2,33.55,33.95,33.95,254375,0.0,1.0
2016-11-28,34.9,34.95,33.5,33.75,33.75,351872,0.0,1.0
2016-11-25,34.5,35.0,34.5,34.85,34.85,87344,0.0,1.0
2016-11-23,33.85,34.6,33.75,34.6,34.6,467099,0.0,1.0
2016-11-22,34.85,35.125,33.45,34.05,34.05,700687,0.0,1.0
2016-11-21,35.55,35.8486,34.45,34.85,34.85,413813,0.0,1.0
2016-11-18,36.05,36.6,35.7,35.8,35.8,287785,0.0,1.0
2016-11-17,36.15,36.85,35.95,36.2,36.2,293789,0.0,1.0
2016-11-16,36.25,36.4,35.9461,36.1,36.1,194363,0.0,1.0
2016-11-15,36.55,36.95,35.85,36.3,36.3,137122,0.0,1.0
2016-11-14,36.35,37.0,35.9,36.35,36.35,337220,0.0,1.0
2016-11-11,35.3,36.275,34.85,36.1,36.1,617599,0.0,1.0
2016-11-10,35.75,36.9,35.07,35.3,35.3,341131,0.0,1.0
2016-11-09,34.4,35.9,34.0,35.7,35.7,463489,0.0,1.0
2016-11-08,35.0,35.95,34.9,35.35,35.35,278438,0.0,1.0
2016-11-07,34.9,35.75,34.6,35.1,35.1,487642,0.0,1.0
2016-11-04,37.5,37.8,34.05,34.3,34.3,1070239,0.0,1.0
2016-11-03,36.1,36.65,35.05,36.05,36.05,319457,0.0,1.0
2016-11-02,36.7,36.85,35.95,36.05,36.05,273141,0.0,1.0
2016-11-01,37.3,37.75,36.55,37.0,37.0,196642,0.0,1.0
2016-10-31,36.9,37.3,36.5,37.25,37.25,312820,0.0,1.0
2016-10-28,36.0,37.2,35.65,36.9,36.9,132693,0.0,1.0
2016-10-27,37.25,37.4,36.15,36.2,36.2,124997,0.0,1.0
2016-10-26,37.1,37.75,36.8,36.95,36.95,144634,0.0,1.0
2016-10-25,37.9,37.9,36.8,37.15,37.15,142650,0.0,1.0
2016-10-24,37.75,38.425,37.75,38.0,38.0,159212,0.0,1.0
2016-10-21,37.15,37.75,36.8,37.4,37.4,130027,0.0,1.0
2016-10-20,37.4,37.7,36.6578,37.2,37.2,198907,0.0,1.0
2016-10-19,37.8,38.2,37.4,37.5,37.5,126610,0.0,1.0
2016-10-18,38.4,38.55,37.9,37.95,37.95,147299,0.0,1.0
2016-10-17,38.9,39.0,38.1,38.15,38.15,349759,0.0,1.0
2016-10-14,37.5,38.35,37.3,37.65,37.65,240860,0.0,1.0
2016-10-13,37.9,37.9,36.925,37.45,37.45,144783,0.0,1.0
2016-10-12,38.3,38.45,37.3584,38.05,38.05,307030,0.0,1.0
2016-10-11,38.5,38.7,38.05,38.55,38.55,249011,0.0,1.0
2016-10-10,38.9,39.2272,38.55,38.6,38.6,148931,0.0,1.0
2016-10-07,38.57,39.21,38.0,38.56,38.56,474462,0.0,1.0
2016-10-06,39.09,39.33,38.34,38.57,38.57,923260,0.0,1.0
2016-10-05,38.85,39.67,38.49,38.98,38.98,892657,0.0,1.0
2016-10-04,38.3,38.85,38.11,38.79,38.79,266651,0.0,1.0
2016-10-03,38.13,38.29,37.58,38.16,38.16,392670,0.0,1.0
2016-09-30,37.75,38.32,37.46,38.19,38.19,276236,0.0,1.0
2016-09-29,37.99,38.14,37.25,37.5,37.5,193344,0.0,1.0
2016-09-28,38.14,38.14,37.36,37.9,37.9,280952,0.0,1.0
2016-09-27,37.08,38.19,36.92,38.1,38.1,199822,0.0,1.0
2016-09-26,37.12,37.34,36.7701,37.09,37.09,129359,0.0,1.0
2016-09-23,37.44,37.555,36.915,37.24,37.24,335551,0.0,1.0
2016-09-22,37.4,37.5,37.0,37.3,37.3,217225,0.0,1.0
2016-09-21,36.57,37.02,36.245,37.01,37.01,236442,0.0,1.0
2016-09-20,36.27,36.66,36.04,36.31,36.31,229193,0.0,1.0
2016-09-19,36.52,36.69,36.0,36.04,36.04,218172,0.0,1.0
2016-09-16,35.64,36.6175,35.44,36.56,36.56,869404,0.0,1.0
2016-09-15,35.4,35.89,35.21,35.64,35.64,275863,0.0,1.0
2016-09-14,35.72,36.16,35.27,35.4,35.4,258364,0.0,1.0
2016-09-13,36.25,36.61,35.31,35.48,35.48,498035,0.0,1.0
2016-09-12,35.08,35.58,34.95,35.52,35.52,241522,0.0,1.0
2016-09-09,35.86,36.1099,35.36,35.37,35.37,256564,0.0,1.0
2016-09-08,36.18,36.56,35.79,36.16,36.16,269351,0.0,1.0
2016-09-07,36.2,36.68,35.89,36.32,36.32,264458,0.0,1.0
2016-09-06,35.55,36.89,35.55,36.28,36.28,325286,0.0,1.0
2016-09-02,35.06,35.56,34.935,35.53,35.53,182051,0.0,1.0
2016-09-01,34.38,35.06,34.3,35.05,35.05,274786,0.0,1.0
2016-08-31,34.16,34.82,33.985,34.4,34.4,318756,0.0,1.0
2016-08-30,34.96,35.11,34.49,34.65,34.65,176269,0.0,1.0
2016-08-29,35.35,35.48,34.8,34.96,34.96,152883,0.0,1.0
2016-08-26,34.82,35.45,34.7601,35.23,35.23,189971,0.0,1.0
2016-08-25,34.64,34.96,34.0,34.92,34.92,196541,0.0,1.0
2016-08-24,35.55,35.635,34.475,34.66,34.66,251477,0.0,1.0
2016-08-23,34.89,36.03,34.89,35.69,35.69,413131,0.0,1.0
2016-08-22,34.72,35.13,34.66,34.84,34.84,456096,0.0,1.0
2016-08-19,34.17,34.75,33.585,34.65,34.65,506479,0.0,1.0
2016-08-18,32.48,34.5,32.4,34.26,34.26,552917,0.0,1.0
2016-08-17,33.05,33.05,32.35,32.62,32.62,475173,0.0,1.0
2016-08-16,30.6,33.24,30.564,32.93,32.93,971861,0.0,1.0
2016-08-15,30.2,30.78,30.15,30.63,30.63,225653,0.0,1.0
2016-08-12,30.62,30.8,30.08,30.23,30.23,211367,0.0,1.0
2016-08-11,31.35,31.43,30.36,30.7,30.7,320563,0.0,1.0
2016-08-10,31.2,31.3976,30.87,31.3,31.3,225530,0.0,1.0
2016-08-09,31.52,31.52,30.8,31.06,31.06,410695,0.0,1.0
2016-08-08,31.88,31.96,31.39,31.39,31.39,295174,0.0,1.0
2016-08-05,32.25,32.65,31.77,31.84,31.84,349653,0.0,1.0
2016-08-04,31.32,34.32,31.222,32.0,32.0,924156,0.0,1.0
2016-08-03,30.87,30.98,30.0,30.32,30.32,727550,0.0,1.0
2016-08-02,31.53,31.55,30.88,30.95,30.95,380144,0.0,1.0
2016-08-01,31.41,32.01,31.11,31.53,31.53,321108,0.0,1.0
2016-07-29,31.61,31.66,30.87,31.39,31.39,235692,0.0,1.0
2016-07-28,31.59,31.77,31.4,31.67,31.67,190291,0.0,1.0
2016-07-27,31.46,31.72,31.29,31.5,31.5,237367,0.0,1.0
2016-07-26,31.32,31.68,31.05,31.22,31.22,198973,0.0,1.0
2016-07-25,31.56,31.61,31.26,31.4,31.4,233538,0.0,1.0
2016-07-22,31.41,31.91,31.02,31.58,31.58,278631,0.0,1.0
2016-07-21,31.28,31.459,31.0305,31.17,31.17,187771,0.0,1.0
2016-07-20,31.05,31.549,31.03,31.29,31.29,214554,0.0,1.0
2016-07-19,31.24,31.369,29.69,30.81,30.81,233844,0.0,1.0
2016-07-18,31.35,31.56,31.12,31.33,31.33,148249,0.0,1.0
2016-07-15,31.45,31.52,31.12,31.23,31.23,164425,0.0,1.0
2016-07-14,31.36,31.59,30.82,31.22,31.22,239774,0.0,1.0
2016-07-13,31.54,31.71,31.02,31.22,31.22,147455,0.0,1.0
2016-07-12,31.31,31.66,31.05,31.41,31.41,336995,0.0,1.0
2016-07-11,31.05,31.52,30.93,31.35,31.35,350386,0.0,1.0
2016-07-08,30.49,30.8,30.15,30.71,30.71,364544,0.0,1.0
2016-07-07,30.28,30.55,30.02,30.18,30.18,147788,0.0,1.0
2016-07-06,30.14,30.65,30.0,30.07,30.07,261185,0.0,1.0
2016-07-05,30.15,30.53,30.0,30.26,30.26,152440,0.0,1.0
2016-07-01,29.79,30.63,29.7251,30.36,30.36,276239,0.0,1.0
2016-06-30,29.49,29.83,29.13,29.81,29.81,389463,0.0,1.0
2016-06-29,29.13,29.62,28.69,29.43,29.43,250343,0.0,1.0
2016-06-28,29.18,29.73,28.48,28.82,28.82,293068,0.0,1.0
2016-06-27,29.74,30.03,28.35,28.83,28.83,508917,0.0,1.0
2016-06-24,30.3,30.85,29.8,30.06,30.06,693682,0.0,1.0
2016-06-23,31.55,31.95,31.53,31.79,31.79,177578,0.0,1.0
2016-06-22,31.55,31.55,31.125,31.28,31.28,255807,0.0,1.0
2016-06-21,31.06,31.68,31.06,31.54,31.54,249113,0.0,1.0
2016-06-20,30.93,31.69,30.655,31.03,31.03,268258,0.0,1.0
2016-06-17,31.95,32.09,30.43,30.59,30.59,828401,0.0,1.0
2016-06-16,31.91,32.0,31.16,31.92,31.92,167418,0.0,1.0
2016-06-15,32.21,32.62,31.83,32.03,32.03,216384,0.0,1.0
2016-06-14,31.79,32.34,31.22,32.09,32.09,230962,0.0,1.0
2016-06-13,31.79,32.15,31.0833,31.88,31.88,215095,0.0,1.0
2016-06-10,31.81,32.1,31.6,31.77,31.77,132698,0.0,1.0
2016-06-09,32.2,32.5,31.82,32.1,32.1,230137,0.0,1.0
2016-06-08,32.42,32.53,32.07,32.32,32.32,241496,0.0,1.0
2016-06-07,32.28,32.65,32.07,32.4,32.4,199837,0.0,1.0
2016-06-06,32.32,32.63,32.021,32.14,32.14,233274,0.0,1.0
2016-06-03,31.93,32.27,31.37,32.2,32.2,328116,0.0,1.0
2016-06-02,31.4,32.23,31.0501,32.13,32.13,553347,0.0,1.0
2016-06-01,31.15,31.93,31.15,31.44,31.44,738551,0.0,1.0
2016-05-31,30.89,31.45,30.89,31.19,31.19,495545,0.0,1.0
2016-05-27,30.53,30.82,30.0,30.82,30.82,462922,0.0,1.0
2016-05-26,30.35,30.88,30.0,30.76,30.76,296892,0.0,1.0
2016-05-25,30.09,30.9,29.86,30.54,30.54,445802,0.0,1.0
2016-05-24,29.85,30.07,29.61,29.97,29.97,556504,0.0,1.0
2016-05-23,29.03,29.97,29.0001,29.65,29.65,528917,0.0,1.0
2016-05-20,28.0,29.18,27.8,29.11,29.11,645454,0.0,1.0
2016-05-19,27.59,28.74,27.31,27.83,27.83,392160,0.0,1.0
2016-05-18,26.98,27.7,26.83,27.63,27.63,258240,0.0,1.0
2016-05-17,27.32,27.87,27.02,27.14,27.14,368726,0.0,1.0
2016-05-16,26.73,27.56,26.39,27.43,27.43,434697,0.0,1.0
2016-05-13,26.42,26.83,26.3,26.62,26.62,536514,0.0,1.0
2016-05-12,25.96,26.59,25.95,26.5,26.5,1031260,0.0,1.0
2016-05-11,25.93,26.42,25.83,25.93,25.93,866875,0.0,1.0
2016-05-10,25.99,26.06,25.55,26.05,26.05,507023,0.0,1.0
2016-05-09,25.87,26.0375,25.47,25.85,25.85,431345,0.0,1.0
2016-05-06,25.36,26.02,25.36,25.76,25.76,825832,0.0,1.0
2016-05-05,25.98,26.12,25.495,25.85,25.85,1001099,0.0,1.0
2016-05-04,25.74,26.53,25.57,26.05,26.05,1162282,0.0,1.0
2016-05-03,24.47,25.87,24.47,25.71,25.71,1902093,0.0,1.0
2016-05-02,25.22,26.14,25.22,25.99,25.99,653463,0.0,1.0
2016-04-29,25.39,25.45,24.93,25.18,25.18,354876,0.0,1.0
2016-04-28,25.23,26.3,25.02,25.56,25.56,371889,0.0,1.0
2016-04-27,25.24,25.47,24.95,25.37,25.37,174967,0.0,1.0
2016-04-26,25.16,25.53,24.79,25.21,25.21,215095,0.0,1.0
2016-04-25,24.77,25.35,24.77,25.1,25.1,197281,0.0,1.0
2016-04-22,24.89,25.15,24.14,24.84,24.84,341340,0.0,1.0
2016-04-21,24.66,25.4,24.65,24.94,24.94,175608,0.0,1.0
2016-04-20,24.24,25.08,24.14,24.74,24.74,203960,0.0,1.0
2016-04-19,25.44,25.46,24.22,24.39,24.39,309996,0.0,1.0
2016-04-18,24.65,25.54,24.2536,25.43,25.43,244659,0.0,1.0
2016-04-15,24.76,24.85,24.45,24.78,24.78,205931,0.0,1.0
2016-04-14,25.01,25.01,24.42,24.71,24.71,270850,0.0,1.0
2016-04-13,24.31,25.11,24.245,25.0,25.0,391802,0.0,1.0
2016-04-12,24.52,24.5865,23.77,24.15,24.15,310713,0.0,1.0
2016-04-11,25.13,25.64,24.43,24.53,24.53,175825,0.0,1.0
2016-04-08,25.43,25.71,24.495,24.98,24.98,282425,0.0,1.0
2016-04-07,25.82,25.94,24.89,25.21,25.21,354820,0.0,1.0
2016-04-06,25.57,26.15,25.43,26.1,26.1,310734,0.0,1.0
2016-04-05,25.79,26.12,25.44,25.46,25.46,171717,0.0,1.0
2016-04-04,25.88,26.44,25.6001,26.01,26.01,216995,0.0,1.0
2016-04-01,25.16,26.12,25.03,25.76,25.76,219540,0.0,1.0
2016-03-31,25.13,25.58,24.9,25.31,25.31,345414,0.0,1.0
2016-03-30,25.17,25.54,24.8,25.09,25.09,252105,0.0,1.0
2016-03-29,24.65,25.3,24.53,25.17,25.17,425828,0.0,1.0
2016-03-28,25.15,25.155,24.5,24.67,24.67,279571,0.0,1.0
2016-03-24,24.73,25.12,24.32,25.11,25.11,275002,0.0,1.0
2016-03-23,25.88,26.074,24.52,24.83,24.83,383380,0.0,1.0
2016-03-22,25.57,25.945,25.3,25.88,25.88,333372,0.0,1.0
2016-03-21,26.65,26.94,25.73,25.85,25.85,302441,0.0,1.0
2016-03-18,26.33,27.1,26.25,26.68,26.68,653920,0.0,1.0
2016-03-17,25.66,26.5,25.35,26.19,26.19,271676,0.0,1.0
2016-03-16,24.77,25.89,24.77,25.74,25.74,320305,0.0,1.0
2016-03-15,25.41,25.89,24.79,25.0,25.0,237785,0.0,1.0
2016-03-14,25.23,25.81,25.1,25.59,25.59,270802,0.0,1.0
2016-03-11,24.57,25.67,24.3,25.39,25.39,465222,0.0,1.0
2016-03-10,25.62,25.7783,23.97,24.26,24.26,659212,0.0,1.0
2016-03-09,25.63,25.98,25.02,25.54,25.54,755992,0.0,1.0
2016-03-08,25.62,26.34,25.39,25.44,25.44,372060,0.0,1.0
2016-03-07,25.39,26.34,25.1,26.01,26.01,701414,0.0,1.0
2016-03-04,26.7,26.81,25.9711,26.35,26.35,1026880,0.0,1.0
2016-03-03,26.63,26.645,26.03,26.6,26.6,778421,0.0,1.0
2016-03-02,26.34,26.83,26.17,26.72,26.72,3445958,0.0,1.0
2016-03-01,26.6,26.72,25.87,26.57,26.57,1632351,0.0,1.0
2016-02-29,25.26,25.735,24.85,24.97,24.97,383018,0.0,1.0
2016-02-26,24.75,25.22,24.03,25.11,25.11,396351,0.0,1.0
2016-02-25,23.95,24.34,22.92,24.23,24.23,417180,0.0,1.0
2016-02-24,22.96,24.12,22.77,23.94,23.94,271969,0.0,1.0
2016-02-23,23.18,23.5549,22.875,23.2,23.2,177298,0.0,1.0
2016-02-22,23.15,23.63,22.97,23.34,23.34,312138,0.0,1.0
2016-02-19,22.49,23.09,22.43,23.04,23.04,225277,0.0,1.0
2016-02-18,22.93,23.08,22.23,22.67,22.67,300444,0.0,1.0
2016-02-17,22.04,22.98,22.0,22.94,22.94,328424,0.0,1.0
2016-02-16,21.1,22.455,20.83,22.0,22.0,470608,0.0,1.0
2016-02-12,21.26,21.2745,20.11,20.74,20.74,474933,0.0,1.0
2016-02-11,19.39,21.285,19.285,20.83,20.83,823095,0.0,1.0
2016-02-10,17.88,20.06,17.45,19.99,19.99,1021065,0.0,1.0
2016-02-09,18.89,19.44,16.9625,17.36,17.36,4218870,0.0,1.0
2016-02-08,23.25,23.525,21.71,22.51,22.51,856621,0.0,1.0
2016-02-05,25.2,25.2,23.62,23.97,23.97,658904,0.0,1.0
2016-02-04,25.1,25.74,25.0406,25.17,25.17,465296,0.0,1.0
2016-02-03,26.5,26.795,25.38,25.44,25.44,510729,0.0,1.0
2016-02-02,26.55,27.4199,25.56,26.39,26.39,480864,0.0,1.0
2016-02-01,25.66,26.88,25.59,26.85,26.85,379686,0.0,1.0
2016-01-29,26.48,26.94,25.26,25.99,25.99,548293,0.0,1.0
2016-01-28,27.88,28.25,23.7,25.9,25.9,1343474,0.0,1.0
2016-01-27,28.99,29.11,27.69,27.92,27.92,236824,0.0,1.0
2016-01-26,29.45,29.755,28.81,29.29,29.29,170646,0.0,1.0
2016-01-25,29.49,29.63,28.95,29.4,29.4,295426,0.0,1.0
2016-01-22,28.85,29.78,28.85,29.66,29.66,243391,0.0,1.0
2016-01-21,28.63,28.95,27.7,28.39,28.39,478187,0.0,1.0
2016-01-20,27.3,28.55,25.81,28.37,28.37,727356,0.0,1.0
2016-01-19,29.73,29.75,27.63,28.0,28.0,340234,0.0,1.0
2016-01-15,28.99,29.87,28.42,29.37,29.37,354100,0.0,1.0
2016-01-14,28.82,30.84,28.82,30.05,30.05,451812,0.0,1.0
2016-01-13,30.74,30.74,28.61,28.81,28.81,345345,0.0,1.0
