,GWW_Open,GWW_High,GWW_Low,GWW_Close,GWW_Adj Close,GWW_Volume,GWW_Dividend Amount,GWW_Split Coefficient
2013-01-25,214.62,217.11,213.71,217.09,177.932413591399,434600,0.0,1.0
2013-01-24,204.98,215.789,204.19,214.31,175.6538558053,908900,0.0,1.0
2013-01-23,210.21,211.01,208.24,209.79,171.949150340133,444700,0.0,1.0
2013-01-22,210.12,211.23,209.08,210.47,172.506495410114,320800,0.0,1.0
2013-01-18,210.4,210.4,208.4001,210.23,172.309785385415,573300,0.0,1.0
2013-01-17,208.97,210.44,202.83,210.34,172.399944146735,534300,0.0,1.0
2013-01-16,207.6,208.64,206.52,208.19,170.637750175472,256400,0.0,1.0
2013-01-15,206.97,208.22,205.66,208.07,170.539395163123,460000,0.0,1.0
2013-01-14,206.54,208.27,206.45,206.99,169.654200051977,515100,0.0,1.0
2013-01-11,203.18,205.99,203.18,204.63,167.719884809102,309800,0.0,1.0
2013-01-10,203.99,203.99,201.49,203.75,166.998614718538,812500,0.0,1.0
2013-01-09,203.84,206.6699,203.84,205.06,168.072323603354,403900,0.0,1.0
2013-01-08,207.86,207.86,203.66,203.66,166.924848459276,450400,0.0,1.0
2013-01-07,207.16,207.62,205.94,207.12,169.760751315355,187000,0.0,1.0
2013-01-04,207.33,208.57,206.28,208.42,170.826263949142,301800,0.0,1.0
2013-01-03,207.64,208.5,205.87,207.07,169.71977006021,325800,0.0,1.0
2013-01-02,205.39,207.88,204.88,207.73,170.260722628132,420700,0.0,1.0
2012-12-31,197.79,202.43,196.98,202.37,165.867532076518,375900,0.0,1.0
2012-12-28,199.72,200.26,198.08,198.2,162.449695397371,241900,0.0,1.0
2012-12-27,198.54,201.0,198.47,200.52,164.351225636129,403700,0.0,1.0
2012-12-26,199.34,199.99,198.41,198.88,163.007040467352,450500,0.0,1.0
2012-12-24,198.16,199.84,197.25,199.44,163.466030524983,227200,0.0,1.0
2012-12-21,195.03,200.24,194.75,200.0,163.925020582614,880900,0.0,1.0
2012-12-20,197.77,198.7,195.71,196.94,161.4169677677,476700,0.0,1.0
2012-12-19,195.22,198.98,194.31,197.95,162.244789121642,650300,0.0,1.0
2012-12-18,192.45,195.49,191.257,195.16,159.958035084515,589500,0.0,1.0
2012-12-17,191.34,191.99,190.06,191.66,157.089347224319,327800,0.0,1.0
2012-12-14,190.8,191.22,189.94,190.26,155.941872080241,454700,0.0,1.0
2012-12-13,191.93,192.285,189.92,190.49,156.130385853911,730700,0.0,1.0
2012-12-12,194.19,194.72,191.85,192.09,157.441786018572,1086400,0.0,1.0
2012-12-11,193.56,193.97,191.63,193.81,158.851541195582,419500,0.0,1.0
2012-12-10,191.27,193.37,191.09,193.05,158.228626117368,363300,0.0,1.0
2012-12-07,190.79,191.91,190.09,191.09,156.622160915659,317300,0.0,1.0
2012-12-06,186.84,190.7999,186.59,190.62,156.23693711729,467100,0.0,1.0
2012-12-05,191.88,194.36,191.59,192.21,157.540141030921,429500,0.0,1.0
2012-12-04,192.15,193.56,191.71,192.08,157.433589767543,404200,0.0,1.0
2012-12-03,194.69,194.99,192.2,192.41,157.704066051504,431800,0.0,1.0
2012-11-30,193.95,194.91,192.91,194.02,159.023662467194,1472400,0.0,1.0
2012-11-29,192.69,194.79,191.9,194.0,159.007269965136,547500,0.0,1.0
2012-11-28,189.3,191.92,188.797,191.59,157.031973467115,467400,0.0,1.0
2012-11-27,189.14,191.43,188.47,190.64,156.253329619348,458700,0.0,1.0
2012-11-26,191.27,191.94,189.11,190.42,156.073012096707,982100,0.0,1.0
2012-11-23,190.87,192.04,189.98,191.51,156.966403458882,247400,0.0,1.0
2012-11-21,191.48,192.45,189.87,190.39,156.04842334362,626400,0.0,1.0
2012-11-20,190.89,192.48,190.58,191.54,156.99099221197,769700,0.0,1.0
2012-11-19,189.4,191.27,189.0,191.2,156.712319676979,763300,0.0,1.0
2012-11-16,188.38,190.96,187.04,187.83,153.950183080162,1252400,0.0,1.0
2012-11-15,188.48,190.7,184.78,187.08,153.335464252977,1817300,0.0,1.0
2012-11-14,192.96,192.96,185.58,188.77,154.7206306769,1403000,0.0,1.0
2012-11-13,192.79,195.33,190.94,192.8,158.02371984164,998800,0.0,1.0
2012-11-12,192.96,195.73,191.32,193.42,158.531887405446,774900,0.0,1.0
2012-11-09,195.68,197.12,192.83,194.61,159.507241277913,1135100,0.0,1.0
2012-11-08,198.38,199.41,195.02,195.25,160.031801343777,590200,0.0,1.0
2012-11-07,200.93,203.7974,198.28,198.44,162.64640542207,487400,0.8,1.0
2012-11-06,200.76,204.41,199.84,203.08,165.781128353312,848200,0.0,1.0
2012-11-05,200.0,202.78,198.82,202.49,165.299491236273,687800,0.0,1.0
2012-11-02,201.53,204.0,200.88,201.06,164.132133478023,515300,0.0,1.0
2012-11-01,201.83,204.58,200.35,200.52,163.691313065817,796800,0.0,1.0
2012-10-31,200.94,206.0,199.61,201.41,164.417850411861,846400,0.0,1.0
2012-10-26,199.96,200.0,196.2,197.48,161.209657411917,976900,0.0,1.0
2012-10-25,200.85,202.11,198.63,199.63,162.964775719774,636800,0.0,1.0
2012-10-24,204.95,206.16,198.94,199.37,162.752528854638,773900,0.0,1.0
2012-10-23,202.88,206.2,202.34,204.22,166.711749223525,503000,0.0,1.0
2012-10-22,200.47,206.67,200.47,205.32,167.60971672987,527300,0.0,1.0
2012-10-19,209.44,210.28,205.53,205.8,168.001557096276,826600,0.0,1.0
2012-10-18,209.76,210.68,208.39,209.6,171.103626663651,840400,0.0,1.0
2012-10-17,210.0,211.2,208.74,209.27,170.834236411747,748400,0.0,1.0
2012-10-16,202.06,210.6,197.18,209.58,171.087299981718,2143600,0.0,1.0
2012-10-15,215.56,215.95,213.37,215.86,176.213878108854,524200,0.0,1.0
2012-10-12,216.09,216.6,213.33,214.63,175.20978716994,366800,0.0,1.0
2012-10-11,212.17,218.23,211.5,216.72,176.915925431996,794400,0.0,1.0
2012-10-10,210.99,211.11,208.7,209.57,171.079136640751,264100,0.0,1.0
2012-10-09,213.84,213.84,210.14,210.99,172.238331058033,387700,0.0,1.0
2012-10-08,214.27,214.54,212.866,213.62,174.385289732296,257400,0.0,1.0
2012-10-05,215.0,216.62,213.44,215.49,175.911834493083,470100,0.0,1.0
2012-10-04,213.33,215.45,212.26,213.76,174.49957650583,413600,0.0,1.0
2012-10-03,213.49,213.58,211.15,212.12,173.160788587279,411600,0.0,1.0
2012-10-02,211.78,213.13,210.73,212.76,173.683242409153,496700,0.0,1.0
2012-10-01,208.9,214.4,207.5722,211.11,172.336291149634,725600,0.0,1.0
2012-09-28,207.53,209.57,206.19,208.37,170.099535724738,469500,0.0,1.0
2012-09-27,208.67,208.67,204.53,207.84,169.666878653498,486200,0.0,1.0
2012-09-26,206.32,208.47,205.48,207.24,169.177078195492,712700,0.0,1.0
2012-09-25,204.22,208.71,203.74,206.66,168.703604419419,656600,0.0,1.0
2012-09-24,202.23,204.34,201.53,203.52,166.140315355851,290000,0.0,1.0
2012-09-21,205.23,205.6301,202.83,203.03,165.740311648478,328000,0.0,1.0
2012-09-20,203.2,204.49,200.97,204.26,166.744402587392,374100,0.0,1.0
2012-09-19,204.9,205.11,203.46,203.75,166.328072198086,259400,0.0,1.0
2012-09-18,206.17,206.64,204.31,204.85,167.226039704432,224600,0.0,1.0
2012-09-17,205.12,207.53,205.12,206.13,168.270947348179,301600,0.0,1.0
2012-09-14,207.1,209.84,205.85,206.01,168.172987256578,709100,0.0,1.0
2012-09-13,202.7,209.79,202.11,205.92,168.099517187877,752900,0.0,1.0
2012-09-12,204.35,206.83,203.37,206.78,168.80156451102,501500,0.0,1.0
2012-09-11,202.98,204.34,202.05,203.67,166.262765470352,431100,0.0,1.0
2012-09-10,204.67,205.16,202.7992,202.99,165.707658284611,414500,0.0,1.0
2012-09-07,203.79,206.43,203.48,203.74,166.31990885712,509700,0.0,1.0
2012-09-06,204.17,205.05,202.0,203.65,166.246438788419,723800,0.0,1.0
2012-09-05,208.48,209.245,203.44,203.44,166.075008628116,544100,0.0,1.0
2012-09-04,206.13,211.31,205.7801,209.25,170.817909729814,735500,0.0,1.0
2012-08-31,206.21,207.83,205.0,205.96,168.132170551744,361000,0.0,1.0
2012-08-30,202.54,205.27,202.45,204.27,166.752565928359,330300,0.0,1.0
2012-08-29,206.37,206.57,203.43,204.41,166.866852701894,291700,0.0,1.0
2012-08-28,205.34,209.1099,204.54,205.98,168.148497233678,514400,0.0,1.0
2012-08-27,205.48,207.665,204.54,206.34,168.442377508482,319200,0.0,1.0
2012-08-24,203.67,206.3,202.78,204.99,167.340326477967,187700,0.0,1.0
2012-08-23,203.52,205.21,202.87,204.13,166.638279154824,271500,0.0,1.0
2012-08-22,202.47,206.82,202.31,205.06,167.397469864734,259600,0.0,1.0
2012-08-21,205.93,206.4999,203.35,203.62,166.221948765518,331800,0.0,1.0
2012-08-20,207.74,207.74,204.07,205.8,168.001557096276,195700,0.0,1.0
2012-08-17,206.97,207.7,204.47,207.28,169.209731559359,313000,0.0,1.0
2012-08-16,202.25,206.63,201.06,206.1,168.246457325279,308500,0.0,1.0
2012-08-15,201.0,203.11,200.82,202.39,165.217857826605,247200,0.0,1.0
2012-08-14,202.91,204.0399,200.74,201.2,164.246420251558,250800,0.0,1.0
2012-08-13,199.67,201.35,198.49,201.28,164.311726979292,262600,0.0,1.0
2012-08-10,200.22,200.98,197.16,200.74,163.870906567086,647300,0.0,1.0
2012-08-09,205.13,206.1,203.71,204.51,166.948486111561,321000,0.8,1.0
2012-08-08,207.88,208.0,205.414,206.47,167.891743838362,284300,0.0,1.0
2012-08-07,208.53,209.97,207.55,208.22,169.31476196069,309000,0.0,1.0
2012-08-06,206.35,208.1,204.82,206.55,167.956796095383,298600,0.0,1.0
2012-08-03,204.91,206.09,202.41,205.29,166.932223047306,386100,0.0,1.0
2012-08-02,202.62,205.22,199.26,201.27,163.663347132015,485100,0.0,1.0
2012-08-01,205.81,205.95,202.2,203.01,165.078233722216,424800,0.0,1.0
2012-07-31,207.96,207.96,204.34,204.83,166.558172569437,415800,0.0,1.0
2012-07-30,208.16,208.71,205.67,207.55,168.769949308142,497000,0.0,1.0
2012-07-27,203.49,207.938,202.61,207.76,168.940711482821,499600,0.0,1.0
2012-07-26,202.33,208.71,199.134,202.26,164.468368812646,382600,0.0,1.0
2012-07-25,199.83,201.53,197.5,199.22,161.996383045859,424100,0.0,1.0
2012-07-24,205.0,205.49,195.78,198.75,161.614201035862,834300,0.0,1.0
2012-07-23,200.99,205.35,198.26,204.24,166.078412173909,442800,0.0,1.0
2012-07-20,204.77,205.5,202.16,204.8,166.533777973054,1043000,0.0,1.0
2012-07-19,210.5,210.57,204.785,205.72,167.281878928793,1155600,0.0,1.0
2012-07-18,189.94,211.36,189.94,210.57,171.225672010674,2344300,0.0,1.0
2012-07-17,188.5,190.33,186.91,188.97,153.661562615079,666500,0.0,1.0
2012-07-16,189.71,190.22,186.14,188.09,152.945987787851,541700,0.0,1.0
2012-07-13,185.2,189.99,185.2,189.76,154.303953653158,531000,0.0,1.0
2012-07-12,176.8,186.24,176.5,185.43,150.783000241911,1208000,0.0,1.0
2012-07-11,184.89,185.426,177.97,179.02,145.570688148126,1215300,0.0,1.0
2012-07-10,188.66,189.99,183.29,184.55,150.067425414684,489800,0.0,1.0
2012-07-09,187.73,189.55,184.22,188.03,152.897198595085,550800,0.0,1.0
2012-07-06,189.02,191.26,187.39,187.77,152.685778759768,422800,0.0,1.0
2012-07-05,193.4,193.4,191.34,191.87,156.01970693208,389600,0.0,1.0
2012-07-03,189.61,194.396,188.68,193.38,157.247568283346,450000,0.0,1.0
2012-07-02,190.69,191.6,187.07,190.1,154.580425745496,464300,0.0,1.0
2012-06-29,184.84,191.66,184.84,191.24,155.507420408042,758400,0.0,1.0
2012-06-28,182.85,184.05,180.11,182.45,148.359803667889,769300,0.0,1.0
2012-06-27,179.78,186.17,179.78,184.61,150.116214607449,464600,0.0,1.0
2012-06-26,184.52,184.52,181.0,183.45,149.172956880649,459100,0.0,1.0
2012-06-25,185.86,185.86,181.73,183.74,149.408771312349,755200,0.0,1.0
2012-06-22,184.43,187.07,183.08,186.81,151.905151675519,717000,0.0,1.0
2012-06-21,190.35,191.02,183.16,184.16,149.750295661707,806100,0.0,1.0
2012-06-20,190.09,191.59,187.08,189.4,154.011218496565,971300,0.0,1.0
2012-06-19,183.9,189.5,183.9,189.02,153.702220275716,1140800,0.0,1.0
2012-06-18,178.0,181.7,177.3301,181.38,147.489729730237,602300,0.0,1.0
2012-06-15,177.15,180.52,177.15,180.52,146.790417967265,615900,0.0,1.0
2012-06-14,177.68,179.58,175.52,177.1,144.009433979629,636100,0.0,1.0
2012-06-13,182.41,182.41,175.93,177.22,144.10701236516,728100,0.0,1.0
2012-06-12,180.73,182.34,178.36,181.58,147.652360372789,1100200,0.0,1.0
2012-06-11,189.24,190.67,180.38,180.88,147.083153123858,1199800,0.0,1.0
2012-06-08,187.62,190.33,186.71,189.98,154.482847359965,920700,0.0,1.0
2012-06-07,184.64,187.74,184.22,185.74,151.035077737867,934000,0.0,1.0
2012-06-06,179.38,183.87,178.52,182.38,148.302882942996,1292100,0.0,1.0
2012-06-05,183.78,183.78,172.5,177.95,144.700614210474,2428700,0.0,1.0
2012-06-04,188.59,189.41,185.42,187.5,152.466227392323,781000,0.0,1.0
2012-06-01,189.87,191.13,188.24,188.25,153.076092301892,797100,0.0,1.0
2012-05-31,195.38,196.0679,189.76,193.65,157.467119650791,643200,0.0,1.0
2012-05-30,195.74,196.95,194.03,195.66,159.101557608437,429400,0.0,1.0
2012-05-29,194.66,196.52,194.46,196.34,159.654501793113,485500,0.0,1.0
2012-05-25,195.38,195.99,193.51,193.9,157.670407953981,278600,0.0,1.0
2012-05-24,196.0,198.75,193.85,194.84,158.434771973974,523100,0.0,1.0
2012-05-23,192.06,195.63,190.47,195.45,158.930795433757,925000,0.0,1.0
2012-05-22,190.29,194.28,188.98,193.57,157.40206739377,844200,0.0,1.0
2012-05-21,186.71,189.36,186.25,188.99,153.677825679334,570200,0.0,1.0
2012-05-18,189.54,190.295,185.73,186.23,151.433522812119,784900,0.0,1.0
2012-05-17,191.77,192.15,187.44,188.4,153.198065283806,873300,0.0,1.0
2012-05-16,193.11,193.99,191.77,191.77,155.938391610804,445700,0.0,1.0
2012-05-15,192.16,193.49,190.14,191.77,155.938391610804,543100,0.0,1.0
2012-05-14,195.35,195.35,190.32,191.25,155.515551940169,832500,0.0,1.0
2012-05-11,201.42,201.48,194.44,194.57,158.215220606529,1377500,0.0,1.0
2012-05-10,203.7,204.9,201.99,202.4,164.582210262433,461400,0.8,1.0
2012-05-09,199.5,203.54,198.01,201.76,163.415879638526,396100,0.0,1.0
2012-05-08,203.34,203.96,199.85,203.27,164.638906889984,622600,0.0,1.0
2012-05-07,200.7,205.938,200.0,204.7,165.797137995669,416400,0.0,1.0
2012-05-04,202.24,204.13,201.66,201.75,163.407780120304,452400,0.0,1.0
2012-05-03,209.98,209.98,204.79,205.66,166.57469174494,487100,0.0,1.0
2012-05-02,204.84,209.21,203.3,209.03,169.304229385612,564300,0.0,1.0
2012-05-01,208.43,209.62,205.79,207.83,168.332287199023,460200,0.0,1.0
2012-04-30,209.25,210.84,207.26,207.82,168.324187680801,520500,0.0,1.0
2012-04-27,210.0,213.0,208.92,212.83,172.382046309811,985700,0.0,1.0
2012-04-26,208.98,210.01,206.44,209.46,169.652508669139,772200,0.0,1.0
2012-04-25,204.88,209.5725,204.01,208.44,168.826357810539,1196100,0.0,1.0
2012-04-24,210.87,210.87,199.538,204.01,165.23827123838,2017100,0.0,1.0
2012-04-23,218.99,218.99,210.92,211.24,171.09422291258,818300,0.0,1.0
2012-04-20,213.74,221.0,213.14,219.9,178.108405692465,637300,0.0,1.0
2012-04-19,216.84,216.84,211.96,213.26,172.730325593339,507000,0.0,1.0
2012-04-18,216.08,218.57,213.34,216.75,175.557057452669,587600,0.0,1.0
2012-04-17,211.01,216.49,210.0,215.63,174.649911411852,1014100,0.0,1.0
2012-04-16,213.15,217.468,213.15,215.59,174.617513338966,526800,0.0,1.0
2012-04-13,209.46,214.9,209.46,213.18,172.665529447566,383900,0.0,1.0
2012-04-12,210.0,216.04,209.04,214.0,173.329689941735,453200,0.0,1.0
2012-04-11,213.92,213.92,208.68,211.61,171.393905086778,440100,0.0,1.0
2012-04-10,213.02,213.79,207.54,207.62,168.162197316369,392700,0.0,1.0
2012-04-09,214.25,214.79,212.09,213.8,173.167699577304,162700,0.0,1.0
2012-04-05,216.47,217.9,215.94,217.27,175.978232400191,175000,0.0,1.0
2012-04-04,218.24,218.34,216.18,217.43,176.107824691736,311500,0.0,1.0
2012-04-03,218.23,219.96,216.75,219.48,177.768225927159,260100,0.0,1.0
2012-04-02,214.65,219.07,213.63,218.19,176.723388076576,264600,0.0,1.0
2012-03-30,218.04,218.29,214.81,214.81,173.985750917683,327800,0.0,1.0
2012-03-29,215.16,217.79,214.26,217.55,176.205018910395,254600,0.0,1.0
2012-03-28,218.88,218.88,214.03,216.27,175.168280578033,257600,0.0,1.0
2012-03-27,218.26,221.84,217.71,219.36,177.6710317085,435600,0.0,1.0
2012-03-26,216.57,218.27,216.11,218.0,176.569497230366,298300,0.0,1.0
2012-03-23,212.63,215.42,210.16,214.72,173.912855253689,450500,0.0,1.0
2012-03-22,213.71,214.07,211.28,213.61,173.013808731094,307300,0.0,1.0
2012-03-21,212.59,216.0,211.952,214.71,173.904755735467,269100,0.0,1.0
2012-03-20,211.7,212.68,209.72,212.19,171.86367714363,486000,0.0,1.0
2012-03-19,214.0,214.09,211.66,212.68,172.260553536487,366700,0.0,1.0
2012-03-16,216.45,216.45,214.0875,214.09,173.402585605729,394800,0.0,1.0
2012-03-15,216.18,216.77,213.81,216.48,175.338370460686,217600,0.0,1.0
2012-03-14,216.08,217.09,215.03,216.11,175.038688286488,283200,0.0,1.0
2012-03-13,214.55,216.62,213.4,216.45,175.314071906021,358600,0.0,1.0
2012-03-12,212.26,214.69,211.87,213.43,172.868017403105,301100,0.0,1.0
2012-03-09,208.5,213.0,208.09,211.77,171.523497378324,363900,0.0,1.0
2012-03-08,207.98,209.28,206.86,207.56,168.11360020704,344500,0.0,1.0
2012-03-07,206.2,207.42,205.92,206.12,166.947269583133,298800,0.0,1.0
2012-03-06,207.68,207.72,204.67,205.54,166.477497526282,321500,0.0,1.0
2012-03-05,208.11,209.33,207.11,208.96,169.247532758061,210900,0.0,1.0
2012-03-02,207.84,208.33,206.5,208.1,168.550974191005,270200,0.0,1.0
2012-03-01,208.01,209.59,206.7,207.82,168.324187680801,367500,0.0,1.0
2012-02-29,209.19,210.0,207.05,207.73,168.251292016807,320900,0.0,1.0
2012-02-28,209.86,212.0,207.73,209.04,169.312328903833,205100,0.0,1.0
2012-02-27,205.79,210.92,205.605,210.18,170.235673981093,234600,0.0,1.0
2012-02-24,208.34,208.57,206.53,207.29,167.894913215057,175900,0.0,1.0
2012-02-23,205.99,208.07,205.5,207.97,168.445680454125,161100,0.0,1.0
2012-02-22,205.35,207.65,205.35,206.34,167.125458984008,149100,0.0,1.0
2012-02-21,209.9,209.9,205.98,206.82,167.514235858643,244200,0.0,1.0
2012-02-17,209.9,209.9,207.19,208.88,169.182736612288,244200,0.0,1.0
2012-02-16,208.0,209.43,207.51,208.88,169.182736612288,210300,0.0,1.0
2012-02-15,209.57,209.8899,207.57,207.83,168.332287199023,350300,0.0,1.0
2012-02-14,207.85,209.9,207.18,209.1,169.360926013163,350200,0.0,1.0
2012-02-13,202.0,209.57,202.0,208.46,168.842556846982,528300,0.0,1.0
2012-02-10,199.94,200.45,197.7,200.16,162.119956723073,282600,0.0,1.0
2012-02-09,201.03,202.0,198.83,201.54,163.237690237651,204200,0.66,1.0
2012-02-08,202.0,202.24,200.52,201.75,162.874401609526,324400,0.0,1.0
2012-02-07,201.99,204.17,200.38,201.85,162.955132415776,421800,0.0,1.0
2012-02-06,201.72,203.65,201.72,202.81,163.730148155776,417300,0.0,1.0
2012-02-03,197.75,203.5,197.75,203.06,163.931975171402,580200,0.0,1.0
2012-02-02,193.65,196.63,193.65,196.31,158.482645749522,416900,0.0,1.0
2012-02-01,191.84,194.25,191.83,193.37,156.109160045769,260500,0.0,1.0
2012-01-31,194.48,195.51,190.34,190.74,153.985939841392,522600,0.0,1.0
2012-01-30,192.0,194.37,191.45,193.82,156.472448673895,271400,0.0,1.0
2012-01-27,191.22,194.11,191.19,193.18,155.955771513894,435800,0.0,1.0
2012-01-26,194.44,195.18,191.84,192.6,155.487532837644,677200,0.0,1.0
2012-01-25,197.1,199.36,190.59,195.17,157.562314558271,1065300,0.0,1.0
2012-01-24,201.46,204.62,201.16,203.51,164.295263799527,356900,0.0,1.0
2012-01-23,201.69,204.37,201.67,202.65,163.600978865776,321000,0.0,1.0
2012-01-20,202.25,202.94,200.34,200.65,161.986362740775,459300,0.0,1.0
2012-01-19,203.04,203.436,201.02,202.1,163.156959431401,453200,0.0,1.0
2012-01-18,199.48,202.3,198.01,202.1,163.156959431401,530400,0.0,1.0
2012-01-17,198.36,201.23,198.36,200.45,161.824901128275,518100,0.0,1.0
2012-01-13,192.0,197.05,192.0,196.7,158.797495893897,331700,0.0,1.0
2012-01-12,194.05,195.0,193.82,194.08,156.682348770145,326900,0.0,1.0
2012-01-11,191.08,193.51,190.37,193.0,155.810456062644,231800,0.0,1.0
2012-01-10,193.0,193.49,190.51,191.26,154.405740033893,362600,0.0,1.0
2012-01-09,190.36,192.09,190.01,191.13,154.300789985768,221500,0.0,1.0
2012-01-06,189.83,191.0,188.96,190.34,153.663016616392,289600,0.0,1.0
2012-01-05,186.75,190.539,185.6,190.2,153.549993487642,426800,0.0,1.0
2012-01-04,184.59,188.18,184.37,187.87,151.668965702015,734200,0.0,1.0
2012-01-03,191.29,191.47,185.54,185.59,149.828303319514,694300,0.0,1.0
2011-12-30,189.7,189.7,187.04,187.19,151.119996219515,218000,0.0,1.0
2011-12-29,188.99,190.59,188.23,189.63,153.089827892017,321900,0.0,1.0
2011-12-28,192.67,192.67,187.26,188.87,152.476273764516,398900,0.0,1.0
2011-12-27,189.2,193.21,188.12,192.31,155.253413499519,408800,0.0,1.0
2011-12-23,187.38,189.43,186.05,189.34,152.855708553891,222000,0.0,1.0
2011-12-22,187.28,187.33,184.24,186.46,150.530661333889,419600,0.0,1.0
2011-12-21,186.65,187.72,184.41,187.47,151.346042477015,309000,0.0,1.0
2011-12-20,183.17,186.835,183.17,186.71,150.732488349514,402600,0.0,1.0
2011-12-19,180.17,183.4976,179.92,181.71,146.695948037011,488200,0.0,1.0
2011-12-16,180.0,182.84,178.49,178.99,144.500070107009,528800,0.0,1.0
2011-12-15,179.98,179.98,177.34,178.42,144.039904511383,546400,0.0,1.0
2011-12-14,180.2,181.01,177.36,178.09,143.773492850758,361300,0.0,1.0
2011-12-13,185.01,185.92,179.6,180.62,145.815982248885,318600,0.0,1.0
2011-12-12,183.5,185.0,182.48,183.84,148.415514210137,305400,0.0,1.0
2011-12-09,184.28,187.12,183.96,186.52,150.579099817639,325600,0.0,1.0
2011-12-08,184.37,185.63,182.81,183.28,147.963421695137,291500,0.0,1.0
2011-12-07,185.08,186.08,183.38,185.35,149.634549384513,337400,0.0,1.0
2011-12-06,187.81,188.65,186.17,186.22,150.336907398889,428900,0.0,1.0
2011-12-05,189.0,189.17,186.5,187.31,151.216873187015,358900,0.0,1.0
2011-12-02,188.76,191.84,186.07,186.2,150.320761237639,430400,0.0,1.0
2011-12-01,186.9,189.04,185.9,186.3,150.401492043889,416400,0.0,1.0
2011-11-30,181.27,187.47,179.71,186.9,150.88587688139,956100,0.0,1.0
2011-11-29,176.65,178.06,175.36,176.49,142.481799950757,427600,0.0,1.0
2011-11-28,175.0,177.71,174.72,175.73,141.868245823256,378900,0.0,1.0
2011-11-25,169.76,172.1,168.77,170.31,137.492636124502,165800,0.0,1.0
2011-11-23,172.56,173.21,168.98,169.43,136.782205029501,304500,0.0,1.0
2011-11-22,174.04,176.11,173.33,174.09,140.544260600755,517300,0.0,1.0
2011-11-21,173.17,175.55,173.17,173.96,140.43931055263,483000,0.0,1.0
2011-11-18,175.84,177.38,174.71,176.34,142.360703741382,461700,0.0,1.0
2011-11-17,176.94,177.04,173.75,175.49,141.674491888256,617500,0.0,1.0
2011-11-16,177.5,179.11,176.12,176.84,142.764357772632,688000,0.0,1.0
2011-11-15,177.03,179.97,175.69,179.3,144.750335606384,332400,0.0,1.0
2011-11-14,179.13,179.94,176.36,177.51,143.305254174508,482000,0.0,1.0
2011-11-11,178.05,180.3,177.29,179.4,144.831066412634,372600,0.0,1.0
2011-11-10,175.0,176.83,174.16,176.27,142.304192177007,497500,0.0,1.0
2011-11-09,177.1,178.16,172.37,172.67,139.397883152004,714400,0.66,1.0
2011-11-08,178.85,181.72,177.05,181.33,145.831755333484,367100,0.0,1.0
2011-11-07,178.36,178.99,175.03,178.63,143.660323472235,231600,0.0,1.0
2011-11-04,177.52,179.05,176.04,178.33,143.419053265429,326200,0.0,1.0
2011-11-03,176.2,179.5,176.0,179.12,144.05439814335,508000,0.0,1.0
2011-11-02,172.0,175.23,171.27,174.55,140.37904865968,541700,0.0,1.0
2011-11-01,166.01,172.97,166.0,169.63,136.422217268069,674200,0.0,1.0
2011-10-31,172.02,175.95,171.29,171.31,137.77333042618,644300,0.0,1.0
2011-10-28,173.53,174.93,172.06,174.01,139.94476228743,367300,0.0,1.0
2011-10-27,176.12,177.77,173.328,174.38,140.242328875823,637200,0.0,1.0
2011-10-26,170.6,170.64,167.14,169.77,136.534810031245,648500,0.0,1.0
2011-10-25,169.71,171.45,167.22,168.25,135.312374316764,515200,0.0,1.0
2011-10-24,167.52,172.33,167.12,170.85,137.403382775745,610600,0.0,1.0
2011-10-21,166.1301,168.0,164.79,167.64,134.821791562926,530700,0.0,1.0
2011-10-20,164.0,165.73,162.5,165.12,132.795121825759,450200,0.0,1.0
2011-10-19,166.9399,167.51,163.11,163.59,131.564643771051,762900,0.0,1.0
2011-10-18,157.5,167.42,156.7,166.3,133.744117972528,1480700,0.0,1.0
2011-10-17,157.64,157.98,154.59,155.09,124.728654578228,611900,0.0,1.0
2011-10-14,158.71,160.96,156.74,157.91,126.9965945222,577900,0.0,1.0
2011-10-13,157.61,157.65,154.08,156.21,125.629396683635,529000,0.0,1.0
2011-10-12,154.98,160.88,154.95,158.82,127.728447482843,811500,0.0,1.0
2011-10-11,153.75,155.13,152.63,154.33,124.117436720987,632200,0.0,1.0
2011-10-10,154.07,155.07,152.31,154.16,123.980716937131,525100,0.0,1.0
2011-10-07,153.49,153.667,149.4,149.99,120.627061062534,679700,0.0,1.0
2011-10-06,149.03,152.63,148.0,152.23,122.428545273349,819100,0.0,1.0
2011-10-05,148.78,152.03,147.62,151.49,121.833412096562,512700,0.0,1.0
2011-10-04,142.36,149.56,141.36,149.44,120.184732350057,1200000,0.0,1.0
2011-10-03,147.21,148.27,143.58,143.86,115.697106503475,1122900,0.0,1.0
2011-09-30,151.16,153.55,149.35,149.54,120.265155752326,660500,0.0,1.0
2011-09-29,157.3,158.65,150.43,153.27,123.264948656941,1010600,0.0,1.0
2011-09-28,159.19,161.41,154.14,154.52,124.270241185298,758300,0.0,1.0
2011-09-27,162.51,162.98,159.48,159.98,128.661358949158,865200,0.0,1.0
2011-09-26,154.94,158.45,153.03,158.13,127.173526007191,593200,0.0,1.0
2011-09-23,153.64,155.49,152.96,154.27,124.069182679626,535300,0.0,1.0
2011-09-22,152.25,155.28,151.71,154.49,124.246114164617,1182500,0.0,1.0
2011-09-21,160.09,161.32,156.95,157.05,126.304953262691,582500,0.0,1.0
