,CABO_Open,CABO_High,CABO_Low,CABO_Close,CABO_Adj Close,CABO_Volume,CABO_Dividend Amount,CABO_Split Coefficient
2019-09-26,1251.65,1256.01,1241.465,1249.52,1172.6840522037,25980,0.0,1.0
2019-09-25,1252.88,1260.7,1245.0,1254.76,1177.60183217804,37094,0.0,1.0
2019-09-24,1261.0,1263.0,1249.0,1253.17,1176.10960504842,33151,0.0,1.0
2019-09-23,1239.99,1260.15,1234.603,1253.06,1176.00636920927,36368,0.0,1.0
2019-09-20,1230.63,1244.53,1215.751,1242.63,1166.21773464201,77626,0.0,1.0
2019-09-19,1251.46,1253.27,1227.2,1230.64,1154.96502817398,33727,0.0,1.0
2019-09-18,1250.0,1259.48,1238.14,1248.29,1171.5296878204,28470,0.0,1.0
2019-09-17,1240.37,1266.08,1240.37,1254.3,1177.17011866884,33102,0.0,1.0
2019-09-16,1251.97,1253.0,1232.51,1238.81,1162.6326355004,37123,0.0,1.0
2019-09-13,1254.2,1262.08,1250.0,1254.57,1177.42351572859,20985,0.0,1.0
2019-09-12,1268.5,1270.8,1250.485,1252.54,1175.51834524235,29897,0.0,1.0
2019-09-11,1272.9,1275.385,1255.0,1267.01,1189.09855062953,31481,0.0,1.0
2019-09-10,1285.34,1285.34,1250.57,1268.73,1190.71278375088,49669,0.0,1.0
2019-09-09,1312.75,1319.28,1289.0,1292.15,1212.69263241485,47802,0.0,1.0
2019-09-06,1312.72,1317.95,1304.21,1308.58,1228.11231275427,42290,0.0,1.0
2019-09-05,1318.58,1321.49,1297.5,1308.65,1228.17800828828,59803,0.0,1.0
2019-09-04,1310.14,1314.0,1296.6,1307.83,1227.40843203275,55960,0.0,1.0
2019-09-03,1288.96,1309.105,1285.045,1299.27,1219.37480673114,61494,0.0,1.0
2019-08-30,1293.58,1308.81,1288.705,1297.62,1217.8262691438,22291,0.0,1.0
2019-08-29,1284.5,1291.07,1273.98,1288.66,1209.41724079072,26810,0.0,1.0
2019-08-28,1273.7,1279.19,1269.55,1272.52,1194.26972766362,39691,0.0,1.0
2019-08-27,1272.47,1290.73,1271.8,1277.74,1199.16873748539,42793,0.0,1.0
2019-08-26,1255.01,1266.04,1255.01,1264.7,1186.93059800725,36587,0.0,1.0
2019-08-23,1275.43,1289.25,1248.56,1249.13,1172.31803422851,37668,0.0,1.0
2019-08-22,1273.0,1281.975,1264.73,1275.75,1197.3011073043,41412,0.0,1.0
2019-08-21,1263.89,1273.91,1250.1,1270.52,1192.39271240624,50188,0.0,1.0
2019-08-20,1254.16,1271.136,1248.62,1261.06,1183.51443023881,48677,0.0,1.0
2019-08-19,1256.21,1266.985,1251.98,1257.86,1180.51120582699,72287,2.25,1.0
2019-08-16,1246.6,1264.89,1246.6,1252.01,1172.92286769207,64081,0.0,1.0
2019-08-15,1246.8,1257.385,1238.79,1242.42,1163.93865007306,44737,0.0,1.0
2019-08-14,1255.11,1264.0,1242.0,1247.1,1168.32302321769,63820,0.0,1.0
2019-08-13,1247.7,1262.0,1247.39,1261.41,1181.72908725605,61262,0.0,1.0
2019-08-12,1256.44,1259.08,1237.318,1253.05,1173.89717283532,29100,0.0,1.0
2019-08-09,1254.13,1271.15,1254.13,1260.01,1180.41752264014,50712,0.0,1.0
2019-08-08,1156.25,1268.11,1156.25,1255.71,1176.38914560555,131782,0.0,1.0
2019-08-07,1210.09,1216.5,1191.89,1201.03,1125.16317903547,58607,0.0,1.0
2019-08-06,1172.55,1217.725,1169.68,1214.92,1138.17577368906,59479,0.0,1.0
2019-08-05,1178.95,1181.9,1162.4,1168.58,1094.76298490235,58878,0.0,1.0
2019-08-02,1202.0,1208.076,1180.52,1191.71,1116.43190602097,53246,0.0,1.0
2019-08-01,1214.31,1231.04,1205.9,1205.96,1129.78176014722,52006,0.0,1.0
2019-07-31,1235.05,1244.78,1210.765,1216.8,1139.93701760186,40246,0.0,1.0
2019-07-30,1215.7,1241.775,1214.225,1232.14,1154.30801846479,44928,0.0,1.0
2019-07-29,1218.86,1232.19,1212.57,1216.36,1139.52481157972,66061,0.0,1.0
2019-07-26,1219.46,1222.01,1208.84,1218.22,1141.26731885514,38178,0.0,1.0
2019-07-25,1209.07,1224.45,1202.445,1219.03,1142.02615266864,51698,0.0,1.0
2019-07-24,1191.84,1209.16,1175.595,1209.16,1132.77962212645,36382,0.0,1.0
2019-07-23,1205.5,1207.029,1185.49,1192.71,1117.36873788948,33025,0.0,1.0
2019-07-22,1212.7,1218.45,1201.97,1202.51,1126.54969020087,81621,0.0,1.0
2019-07-19,1218.3,1238.67,1205.2,1210.18,1133.73519063233,63496,0.0,1.0
2019-07-18,1213.18,1221.31,1213.18,1216.25,1139.42176007418,29981,0.0,1.0
2019-07-17,1223.08,1228.1,1211.11,1222.75,1145.51116721949,27811,0.0,1.0
2019-07-16,1231.16,1232.345,1220.17,1224.05,1146.72904864855,26508,0.0,1.0
2019-07-15,1229.4,1243.86,1224.01,1231.34,1153.55855296998,14097,0.0,1.0
2019-07-12,1219.25,1236.5,1214.507,1231.52,1153.72718270631,40369,0.0,1.0
2019-07-11,1222.46,1230.9,1215.47,1217.57,1140.65837814061,66095,0.0,1.0
2019-07-10,1220.49,1225.0,1212.77,1218.7,1141.71699815203,34542,0.0,1.0
2019-07-09,1209.93,1219.0,1202.89,1217.95,1141.01437425065,92156,0.0,1.0
2019-07-08,1215.95,1221.0,1211.0,1214.29,1137.5855696119,48447,0.0,1.0
2019-07-05,1200.73,1218.66,1190.67,1218.64,1141.66078823992,85940,0.0,1.0
2019-07-03,1201.52,1216.78,1199.61,1203.85,1127.80504490467,28911,0.0,1.0
2019-07-02,1182.88,1196.24,1182.88,1196.24,1120.67575438531,53849,0.0,1.0
2019-07-01,1173.0,1190.43,1167.625,1180.94,1106.34222679713,66997,0.0,1.0
2019-06-28,1150.35,1176.0,1146.64,1170.99,1097.02074970546,91468,0.0,1.0
2019-06-27,1113.0,1146.2,1110.695,1143.49,1071.25787332146,93271,0.0,1.0
2019-06-26,1132.21,1132.21,1106.58,1110.49,1040.34242166066,50232,0.0,1.0
2019-06-25,1139.79,1147.335,1125.39,1129.56,1058.20780539313,88205,0.0,1.0
2019-06-24,1157.04,1158.2,1136.91,1140.26,1068.23190638618,45618,0.0,1.0
2019-06-21,1163.0,1166.73,1148.5,1154.99,1082.03143980931,91880,0.0,1.0
2019-06-20,1163.86,1173.9,1160.15,1166.48,1092.79563797848,58553,0.0,1.0
2019-06-19,1152.37,1165.8,1140.46,1162.69,1089.24504519683,81472,0.0,1.0
2019-06-18,1164.75,1176.789,1148.99,1152.44,1079.64251854462,48472,0.0,1.0
2019-06-17,1137.37,1166.03,1130.936,1160.0,1086.72496747054,60027,0.0,1.0
2019-06-14,1140.81,1147.65,1128.26,1140.95,1068.87832037545,96859,0.0,1.0
2019-06-13,1165.95,1165.95,1137.26,1143.79,1071.53892288201,63777,0.0,1.0
2019-06-12,1162.37,1168.83,1154.9,1162.92,1089.46051652659,34366,0.0,1.0
2019-06-11,1168.81,1172.749,1158.29,1164.0,1090.47229494458,56238,0.0,1.0
2019-06-10,1184.05,1184.05,1150.68,1167.04,1093.32026382485,52221,0.0,1.0
2019-06-07,1177.89,1192.79,1170.1,1182.88,1108.15968062203,28099,0.0,1.0
2019-06-06,1166.22,1180.27,1166.11,1177.95,1103.54109951028,36356,0.0,1.0
2019-06-05,1152.5,1170.805,1152.5,1166.22,1092.55206169267,54159,0.0,1.0
2019-06-04,1138.0,1153.9,1134.75,1150.18,1077.52527852179,43298,0.0,1.0
2019-06-03,1115.0,1133.69,1114.68,1127.79,1056.54961298587,61496,0.0,1.0
2019-05-31,1119.85,1124.815,1112.305,1117.05,1046.48803871808,52399,0.0,1.0
2019-05-30,1123.15,1138.605,1113.645,1128.55,1057.26160520593,44466,0.0,1.0
2019-05-29,1135.25,1135.25,1110.4,1121.27,1050.44146920319,60283,0.0,1.0
2019-05-28,1128.38,1147.99,1123.06,1139.4,1067.42623097926,82595,0.0,1.0
2019-05-24,1141.39,1142.01,1127.3,1127.3,1056.0905653703,54626,2.0,1.0
2019-05-23,1131.77,1142.42,1129.065,1139.29,1065.43294095522,70594,0.0,1.0
2019-05-22,1137.58,1147.48,1131.835,1138.56,1064.75026486142,47416,0.0,1.0
2019-05-21,1128.99,1144.91,1122.425,1140.46,1066.52709305075,34319,0.0,1.0
2019-05-20,1135.12,1136.525,1124.9,1126.05,1053.05125399382,123635,0.0,1.0
2019-05-17,1122.82,1146.32,1122.82,1139.38,1065.51710650103,80684,0.0,1.0
2019-05-16,1112.19,1128.96,1112.19,1127.78,1054.66910281884,36778,0.0,1.0
2019-05-15,1100.08,1120.34,1100.08,1111.43,1039.37902866334,94066,0.0,1.0
2019-05-14,1079.63,1115.255,1079.63,1105.8,1034.11400618655,54394,0.0,1.0
2019-05-13,1079.03,1084.35,1067.51,1076.26,1006.48900370622,63984,0.0,1.0
2019-05-10,1093.98,1104.15,1056.68,1090.44,1019.74975303497,70531,0.0,1.0
2019-05-09,1086.25,1108.18,1083.3,1099.77,1028.47491461728,121813,0.0,1.0
2019-05-08,1080.43,1101.97,1080.43,1091.01,1020.28280149176,125631,0.0,1.0
2019-05-07,1074.82,1084.47,1061.044,1080.29,1010.25774981305,58586,0.0,1.0
2019-05-06,1074.1,1081.31,1070.11,1080.75,1010.68792926941,93333,0.0,1.0
2019-05-03,1057.04,1081.29,1055.3,1081.23,1011.1368121804,90632,0.0,1.0
2019-05-02,1044.54,1055.37,1039.07,1053.62,985.31669307133,74439,0.0,1.0
2019-05-01,1059.55,1075.5,1044.705,1045.69,977.900773312731,85034,0.0,1.0
2019-04-30,1045.07,1064.69,1045.06,1060.53,991.778736644082,76099,0.0,1.0
2019-04-29,1034.55,1051.69,1033.72,1043.81,976.142648578031,54770,0.0,1.0
2019-04-26,1021.55,1040.9,1021.55,1033.37,966.379445264061,53239,0.0,1.0
2019-04-25,1022.73,1030.0,1009.337,1021.16,954.960986215827,43651,0.0,1.0
2019-04-24,1021.0,1021.4,1013.81,1019.14,953.071937298756,22319,0.0,1.0
2019-04-23,1024.27,1030.41,1019.67,1020.85,954.671082669147,57912,0.0,1.0
2019-04-22,1022.03,1037.8,1021.42,1024.16,957.766504409496,70847,0.0,1.0
2019-04-18,1028.67,1032.1,1012.0,1025.19,958.729732322656,59770,0.0,1.0
2019-04-17,1025.6,1033.26,1017.62,1025.15,958.692325413407,69701,0.0,1.0
2019-04-16,1022.36,1031.11,1017.61,1023.83,957.457897408192,46116,0.0,1.0
2019-04-15,1018.24,1031.05,1014.0,1020.94,954.755248214958,60818,0.0,1.0
2019-04-12,1031.0,1031.0,1013.53,1016.85,950.930391744255,66819,0.0,1.0
2019-04-11,1021.62,1030.52,1010.82,1025.61,959.12250486977,79572,0.0,1.0
2019-04-10,1013.6,1026.0,1012.39,1019.19,953.118695935317,48407,0.0,1.0
2019-04-09,1009.71,1016.925,999.91,1011.11,945.562500267034,51981,0.0,1.0
2019-04-08,1003.35,1013.0,1000.31,1011.19,945.637314085532,73642,0.0,1.0
2019-04-05,996.36,1006.72,995.66,1003.36,938.314911600055,37461,0.0,1.0
2019-04-04,991.46,1002.28,980.73,993.38,928.981887742448,67268,0.0,1.0
2019-04-03,1001.0,1006.0,984.33,988.72,924.623982814948,61886,0.0,1.0
2019-04-02,999.47,1004.64,986.0,999.06,934.293668855795,72437,0.0,1.0
2019-04-01,991.0,1001.035,983.18,997.62,932.947020122834,70309,0.0,1.0
2019-03-29,989.41,989.41,974.03,981.38,917.75981496777,29499,0.0,1.0
2019-03-28,981.5,988.9,974.1,985.99,922.070961258709,33986,0.0,1.0
2019-03-27,979.02,981.892,973.05,980.61,917.039731964728,40466,0.0,1.0
2019-03-26,966.79,976.399,964.21,976.32,913.027840947781,65092,0.0,1.0
2019-03-25,957.01,965.47,951.38,960.0,897.765821974219,53849,0.0,1.0
2019-03-22,944.95,967.98,944.95,960.43,898.167946248645,71930,0.0,1.0
2019-03-21,937.5,950.08,937.5,941.83,880.773733447895,64745,0.0,1.0
2019-03-20,941.97,947.93,934.09,938.01,877.201373614622,56941,0.0,1.0
2019-03-19,944.51,944.9698,934.85,942.96,881.830478634177,72364,0.0,1.0
2019-03-18,946.75,946.75,927.0,940.02,879.081070804381,75935,0.0,1.0
2019-03-15,943.0,952.15,942.31,947.1,885.702093741441,82302,0.0,1.0
2019-03-14,936.34,944.26,933.31,943.82,882.634727183029,59281,0.0,1.0
2019-03-13,940.0,944.615,935.01,939.76,878.837925894263,68452,0.0,1.0
2019-03-12,925.47,934.8,924.92,934.46,873.88151041878,48079,0.0,1.0
2019-03-11,920.0,933.61,913.655,925.71,865.698749020578,55972,0.0,1.0
2019-03-08,925.37,926.025,910.95,920.19,860.536595544226,64594,0.0,1.0
2019-03-07,925.85,940.38,923.73,928.7,868.494915486935,67726,0.0,1.0
2019-03-06,947.78,951.56,924.895,927.58,867.447522027965,54497,0.0,1.0
2019-03-05,951.11,952.455,939.62,945.99,884.664052009783,56968,0.0,1.0
2019-03-04,950.52,952.403,932.4,951.04,889.38667430246,53052,0.0,1.0
2019-03-01,954.19,965.09,935.27,948.35,886.871059655469,62561,0.0,1.0
2019-02-28,954.0,956.9,934.12,948.99,887.469570203452,55539,0.0,1.0
2019-02-27,959.19,970.0,954.17,964.61,902.076968265158,28969,0.0,1.0
2019-02-26,960.93,966.06,954.99,959.92,897.691008155721,23690,0.0,1.0
2019-02-25,963.55,965.0,944.195,962.41,900.019588256467,32415,0.0,1.0
2019-02-22,963.0,967.0,956.73,961.11,898.803863705877,43562,0.0,1.0
2019-02-21,943.99,963.63,940.465,960.99,898.69164297813,52734,0.0,1.0
2019-02-20,929.965,945.7,927.695,944.06,882.859168638522,34813,0.0,1.0
2019-02-19,932.94,945.39,929.35,932.04,871.61839240922,21384,0.0,1.0
2019-02-15,915.91,935.24,915.04,932.94,872.460047867321,74665,2.0,1.0
2019-02-14,899.13,919.85,899.13,915.01,853.861925256249,28165,0.0,1.0
2019-02-13,907.93,907.93,899.68,900.92,840.71352848806,35093,0.0,1.0
2019-02-12,905.58,909.9,898.38,906.51,845.9299612726,29838,0.0,1.0
2019-02-11,918.01,918.62,895.273,901.77,841.506724886425,52794,0.0,1.0
2019-02-08,909.14,918.8,902.8,915.0,853.852593533915,33108,0.0,1.0
2019-02-07,902.07,912.54,898.375,911.32,850.418519715112,23630,0.0,1.0
2019-02-06,900.55,910.99,893.2,904.84,844.371563642872,45394,0.0,1.0
2019-02-05,900.0,902.64,886.205,901.58,841.329422162084,23057,0.0,1.0
2019-02-04,895.16,902.87,888.81,895.6,835.749052206529,30692,0.0,1.0
2019-02-01,884.31,896.2,877.0,893.09,833.40678990077,30716,0.0,1.0
2019-01-31,856.45,885.075,850.99,884.34,825.241532858779,55538,0.0,1.0
2019-01-30,874.64,874.64,850.49,856.73,799.476647495422,19479,0.0,1.0
2019-01-29,868.85,877.965,866.14,870.81,812.615712541277,12712,0.0,1.0
2019-01-28,861.01,875.15,854.905,867.8,809.806864118832,40720,0.0,1.0
2019-01-25,863.43,871.515,854.5,864.75,806.960688807053,17059,0.0,1.0
2019-01-24,848.8,861.78,848.8,858.15,800.801752066808,12767,0.0,1.0
2019-01-23,854.56,869.31,834.63,852.26,795.305367612256,37223,0.0,1.0
2019-01-22,857.67,864.71,837.1,847.74,791.087429117422,44994,0.0,1.0
2019-01-18,846.4,851.49,841.0,850.58,793.737638260194,19140,0.0,1.0
2019-01-17,844.19,850.67,828.75,840.74,784.555223483829,32957,0.0,1.0
2019-01-16,845.6,848.4,829.25,847.04,790.434208554063,24972,0.0,1.0
2019-01-15,853.19,853.94,834.51,845.12,788.642517865992,24109,0.0,1.0
2019-01-14,851.49,853.67,846.0,851.25,794.362863656552,25084,0.0,1.0
2019-01-11,843.81,854.985,840.205,854.54,797.433000304341,21477,0.0,1.0
2019-01-10,837.23,845.71,834.035,845.71,789.19308948368,12333,0.0,1.0
2019-01-09,856.82,857.0,835.85,839.43,783.332767858114,17442,0.0,1.0
2019-01-08,845.99,856.85,845.41,856.85,799.588628163426,27320,0.0,1.0
2019-01-07,834.47,850.435,828.13,843.93,787.532042908281,48782,0.0,1.0
2019-01-04,819.76,837.385,819.76,834.48,778.713565302931,29815,0.0,1.0
2019-01-03,799.96,824.1,793.0,811.96,757.698526607429,31482,0.0,1.0
2019-01-02,782.01,804.76,782.01,803.24,749.561264732439,65082,0.0,1.0
2018-12-31,819.99,822.02,805.99,820.1,765.294548587064,25945,0.0,1.0
2018-12-28,810.69,819.0,801.2,816.43,761.869806490595,21865,0.0,1.0
2018-12-27,792.01,808.825,777.34,807.92,753.928510784613,43538,0.0,1.0
2018-12-26,774.73,806.23,767.15,800.99,747.461627207356,56170,0.0,1.0
2018-12-24,789.57,796.51,774.1,774.1,722.368625852026,9501,0.0,1.0
2018-12-21,827.23,832.45,779.66,794.53,741.433334579783,77143,0.0,1.0
2018-12-20,843.5,843.5,814.66,826.29,771.070884711627,42870,0.0,1.0
2018-12-19,859.69,864.3,824.895,839.29,783.202123745442,49270,0.0,1.0
2018-12-18,864.25,868.64,845.81,858.28,800.923064457146,48218,0.0,1.0
2018-12-17,855.66,872.3,845.45,860.51,803.004038537562,44495,0.0,1.0
2018-12-14,852.79,862.0,849.61,855.42,798.254191869707,39229,0.0,1.0
2018-12-13,896.51,901.7,856.33,862.69,805.03835400631,38455,0.0,1.0
2018-12-12,876.0,903.845,876.0,895.2,835.375783313181,32808,0.0,1.0
2018-12-11,867.95,875.52,856.84,870.58,812.401082927602,51649,0.0,1.0
2018-12-10,874.99,874.99,852.07,860.95,803.414634320245,24670,0.0,1.0
2018-12-07,875.17,885.85,855.705,870.3,812.139794702258,41442,0.0,1.0
2018-12-06,861.35,879.66,857.12,878.01,819.334552621544,39203,0.0,1.0
2018-12-04,863.82,870.0,856.9,865.82,807.959183096759,31069,0.0,1.0
2018-12-03,911.67,911.67,854.65,862.27,804.646421668294,54417,0.0,1.0
2018-11-30,887.43,903.3,887.43,899.29,839.192457747666,42262,0.0,1.0
2018-11-29,883.6,891.5,878.1,885.93,826.725276709838,17389,0.0,1.0
2018-11-28,885.28,890.56,877.09,885.32,826.156041647482,22118,0.0,1.0
2018-11-27,869.57,884.4,865.75,882.13,823.17922222303,18537,0.0,1.0
2018-11-26,862.77,873.47,862.48,870.05,811.906501643916,25467,0.0,1.0
2018-11-23,844.31,862.27,844.31,855.41,798.244860147373,22381,0.0,1.0
2018-11-21,843.49,853.8,843.49,851.01,794.138902320543,27247,0.0,1.0
2018-11-20,867.1,867.1,838.83,841.37,785.143121990853,29029,0.0,1.0
2018-11-19,891.84,892.75,874.84,876.99,818.382716943506,34609,2.0,1.0
2018-11-16,872.15,897.503,872.15,893.51,831.901547703833,57614,0.0,1.0
2018-11-15,865.36,878.99,860.6,871.98,811.856063800952,38431,0.0,1.0
2018-11-14,875.21,877.43,866.7,869.92,809.938102963054,30907,0.0,1.0
2018-11-13,875.0,883.8,870.76,872.26,812.116757507074,28512,0.0,1.0
2018-11-12,867.86,879.0,862.98,875.09,814.751626036807,46383,0.0,1.0
2018-11-09,867.89,876.63,856.36,863.77,804.212151917874,21528,0.0,1.0
2018-11-08,882.55,895.21,853.13,872.33,812.181930933604,48392,0.0,1.0
2018-11-07,903.39,924.31,903.39,918.65,855.308118317787,93666,0.0,1.0
2018-11-06,900.66,909.11,895.21,898.68,836.715070777586,33429,0.0,1.0
2018-11-05,899.82,911.99,891.39,902.1,839.899258188076,46506,0.0,1.0
2018-11-02,902.0,904.5,880.66,899.39,837.376115532395,21251,0.0,1.0
2018-11-01,898.42,902.55,893.05,898.94,836.957143504699,24177,0.0,1.0
2018-10-31,886.09,907.19,884.1,895.74,833.977786863305,32426,0.0,1.0
2018-10-30,853.67,880.245,853.67,877.9,817.367873587531,31851,0.0,1.0
2018-10-29,858.41,871.76,845.0,853.0,794.184754721681,36478,0.0,1.0
2018-10-26,862.89,869.87,847.9,850.35,791.717475003027,37315,0.0,1.0
2018-10-25,866.08,881.47,864.06,873.61,813.373673590162,55811,0.0,1.0
2018-10-24,892.0,892.2,861.66,862.36,802.89937289776,49588,0.0,1.0
2018-10-23,884.42,899.55,872.74,889.32,828.000452601507,57069,0.0,1.0
2018-10-22,891.51,909.82,890.0,893.19,831.603612039694,61524,0.0,1.0
2018-10-19,880.9,890.75,874.765,890.39,828.996674978473,69508,0.0,1.0
2018-10-18,872.91,876.59,861.99,875.0,814.667831631268,21029,0.0,1.0
2018-10-17,873.43,880.36,862.0,873.82,813.569193869753,31095,0.0,1.0
2018-10-16,859.97,872.39,856.1,872.39,812.23779387063,27616,0.0,1.0
2018-10-15,835.73,863.89,835.73,854.18,795.283392483195,35999,0.0,1.0
2018-10-12,850.71,852.0,835.55,835.66,778.040365921126,32763,0.0,1.0
2018-10-11,854.0,856.22,835.25,837.25,779.520733752319,34354,0.0,1.0
2018-10-10,884.86,887.0,855.07,855.28,796.307546328675,30616,0.0,1.0
2018-10-09,872.37,887.0,867.515,884.53,823.54072812892,44673,0.0,1.0
2018-10-08,863.21,874.66,859.4,871.64,811.539507157804,24414,0.0,1.0
2018-10-05,876.02,880.055,860.075,865.33,805.664588280554,23304,0.0,1.0
2018-10-04,875.27,878.24,870.675,874.7,814.388516946137,17405,0.0,1.0
2018-10-03,882.93,887.13,872.01,876.17,815.757158903277,37294,0.0,1.0
2018-10-02,873.55,888.89,871.12,877.77,817.246837223975,39934,0.0,1.0
2018-10-01,886.45,896.22,866.91,871.07,811.008809256055,47868,0.0,1.0
2018-09-28,874.91,884.48,874.91,883.61,822.684163094519,29307,0.0,1.0
2018-09-27,878.59,884.9,875.595,877.7,817.181663797444,31311,0.0,1.0
2018-09-26,868.1,886.46,867.247,877.31,816.818554706774,47433,0.0,1.0
2018-09-25,861.46,868.12,852.08,868.12,808.26221485227,55783,0.0,1.0
2018-09-24,875.72,875.72,857.66,861.14,801.763493178228,75539,0.0,1.0
2018-09-21,885.59,887.67,878.71,880.06,819.378939320472,95482,0.0,1.0
2018-09-20,892.29,895.28,885.11,886.0,824.909370086061,26204,0.0,1.0
2018-09-19,890.5,895.1,878.0,888.68,827.404581273228,42346,0.0,1.0
2018-09-18,880.6,899.545,880.6,894.46,832.786044206747,41508,0.0,1.0
2018-09-17,864.3,880.42,863.0,878.74,818.149954705897,83603,0.0,1.0
2018-09-14,862.06,873.25,861.0,865.09,805.441136532449,40548,0.0,1.0
2018-09-13,863.38,867.99,856.805,860.72,801.372452619045,55275,0.0,1.0
2018-09-12,852.0,861.71,846.0,859.0,799.771048424296,50090,0.0,1.0
2018-09-11,847.85,859.14,845.89,854.25,795.348565909726,36976,0.0,1.0
2018-09-10,855.02,856.0,844.42,848.02,789.548130948511,34274,0.0,1.0
2018-09-07,841.64,856.84,841.64,851.0,792.32265682081,34700,0.0,1.0
2018-09-06,838.97,843.32,835.18,843.31,785.162890391959,29350,0.0,1.0
2018-09-05,830.38,840.16,825.17,837.96,780.181778507128,31919,0.0,1.0
2018-09-04,832.8,837.215,831.275,833.54,776.066542146202,22337,0.0,1.0
2018-08-31,839.29,839.99,833.801,837.74,779.976947738032,26225,0.0,1.0
2018-08-30,832.44,845.35,831.52,839.6,781.708698785843,20398,0.0,1.0
2018-08-29,837.83,837.83,826.95,836.0,778.356922564274,63557,0.0,1.0
2018-08-28,830.0,838.665,829.609,834.05,776.541377110924,19416,0.0,1.0
2018-08-27,809.29,833.21,809.29,829.98,772.752007882651,27670,0.0,1.0
2018-08-24,804.01,815.13,802.53,806.79,751.160982722046,45892,0.0,1.0
2018-08-23,805.5,806.0,798.0,802.23,746.915399508059,40726,0.0,1.0
2018-08-22,809.73,810.705,801.36,803.85,748.423698807765,32223,0.0,1.0
2018-08-21,793.0,813.01,793.0,810.71,754.810694607754,36708,0.0,1.0
2018-08-20,787.49,792.29,784.15,791.46,736.888002311866,27494,2.0,1.0
2018-08-17,795.4,805.06,784.36,788.04,731.854436697304,80403,0.0,1.0
2018-08-16,780.0,797.0,773.975,796.65,739.850562147743,33744,0.0,1.0
2018-08-15,776.67,781.3,769.83,775.6,720.301382039527,47731,0.0,1.0
2018-08-14,777.01,787.9958,775.0,779.54,723.960468482585,48226,0.0,1.0
2018-08-13,776.06,783.02,770.41,776.93,721.536555889595,48780,0.0,1.0
2018-08-10,758.91,783.2,754.43,774.74,719.502698196627,41836,0.0,1.0
2018-08-09,732.97,764.19,732.97,761.34,707.058089481658,46195,0.0,1.0
2018-08-08,745.85,754.65,743.75,749.96,696.489459095364,33821,0.0,1.0
2018-08-07,724.9,751.58,724.9,746.04,692.848946695164,43511,0.0,1.0
2018-08-06,724.9,738.49,724.11,737.3,684.732089966147,54790,0.0,1.0
2018-08-03,713.46,725.0,713.46,724.8,673.123313179796,34095,0.0,1.0
2018-08-02,718.19,720.51,710.19,712.91,662.081044700618,23346,0.0,1.0
2018-08-01,726.0,729.56,719.4,719.78,668.461228422397,20445,0.0,1.0
2018-07-31,723.89,730.0,719.82,723.86,672.250333165462,31908,0.0,1.0
2018-07-30,721.24,723.1,717.19,721.58,670.132892279632,28614,0.0,1.0
2018-07-27,731.37,732.31,716.82,720.0,668.665542893837,22214,0.0,1.0
2018-07-26,710.34,730.0,710.34,729.65,677.6275185729,32759,0.0,1.0
2018-07-25,722.0,723.32,704.605,712.92,662.090331722047,36794,0.0,1.0
2018-07-24,734.03,737.8,718.651,720.32,668.962727579567,19340,0.0,1.0
2018-07-23,744.77,745.97,731.35,734.33,681.97384460171,12226,0.0,1.0
2018-07-20,746.46,748.0,742.21,745.74,692.570336052291,16495,0.0,1.0
2018-07-19,744.35,748.53,741.49,745.77,692.598197116579,17410,0.0,1.0
2018-07-18,750.64,750.64,744.84,746.9,693.647630538065,13902,0.0,1.0
2018-07-17,746.18,752.5,745.05,749.82,696.359440795356,20016,0.0,1.0
2018-07-16,762.38,762.38,745.04,749.29,695.867228659615,17758,0.0,1.0
2018-07-13,761.84,763.0,758.45,760.35,706.138674360179,33177,0.0,1.0
2018-07-12,761.19,765.57,758.71,761.35,707.067376503087,22595,0.0,1.0
2018-07-11,763.38,773.01,760.26,761.19,706.918784160222,16861,0.0,1.0
2018-07-10,769.38,770.0,763.49,765.83,711.227962103315,13551,0.0,1.0
2018-07-09,763.3,773.475,760.765,769.28,714.431984496348,37355,0.0,1.0
2018-07-06,742.42,762.0,742.42,760.92,706.668034581636,30879,0.0,1.0
2018-07-05,733.98,746.4855,733.98,743.08,690.099988352156,37091,0.0,1.0
2018-07-03,732.49,735.25,728.52,728.81,676.847408772857,8683,0.0,1.0
2018-07-02,730.76,731.67,725.0,729.11,677.12601941573,24395,0.0,1.0
2018-06-29,740.4,748.8,732.08,733.29,681.007994373085,32820,0.0,1.0
2018-06-28,724.73,738.68,724.73,738.5,685.846532537637,19040,0.0,1.0
2018-06-27,733.0,741.26,724.5,726.25,674.469931287012,34980,0.0,1.0
2018-06-26,723.72,736.8,719.99,731.84,679.661376265869,27883,0.0,1.0
2018-06-25,732.83,734.39,720.571,723.75,672.148175929742,31660,0.0,1.0
2018-06-22,720.9,735.195,717.99,731.95,679.763533501589,57968,0.0,1.0
2018-06-21,716.78,721.0,713.695,716.81,665.70298305796,51048,0.0,1.0
2018-06-20,710.53,721.35,710.53,717.57,666.40879668657,29543,0.0,1.0
2018-06-19,706.61,713.2,705.13,708.58,658.059764421826,77396,0.0,1.0
2018-06-18,700.3,712.54,698.98,711.19,660.483677014816,62891,0.0,1.0
2018-06-15,695.0,703.42,693.0,702.23,652.16250581436,67224,0.0,1.0
2018-06-14,691.0,701.31,691.0,695.86,646.246673164035,69016,0.0,1.0
2018-06-13,689.9,695.2,688.56,690.22,641.008793078033,42380,0.0,1.0
