,MDSO_Open,MDSO_High,MDSO_Low,MDSO_Close,MDSO_Adj Close,MDSO_Volume,MDSO_Dividend Amount,MDSO_Split Coefficient
2014-01-15,60.56,61.11,59.54,60.93,60.93,228900,0.0,1.0
2014-01-14,58.57,60.46,57.9,60.23,60.23,210700,0.0,1.0
2014-01-13,59.66,60.66,57.86,58.15,58.15,284800,0.0,1.0
2014-01-10,60.24,60.3345,58.11,60.08,60.08,328300,0.0,1.0
2014-01-09,60.92,61.99,59.71,60.4,60.4,269300,0.0,1.0
2014-01-08,59.25,60.82,58.8,60.76,60.76,407500,0.0,1.0
2014-01-07,59.15,61.19,59.14,59.18,59.18,516900,0.0,1.0
2014-01-06,60.91,61.21,58.75,58.8,58.8,403600,0.0,1.0
2014-01-03,59.33,60.94,59.11,60.64,60.64,419900,0.0,1.0
2014-01-02,59.9,59.9,58.54,59.01,59.01,381700,0.0,1.0
2013-12-31,59.89,60.67,59.5,60.502,60.502,439300,0.0,1.0
2013-12-30,60.15,60.23,58.75,59.88,59.88,322300,0.0,1.0
2013-12-27,61.26,61.29,59.14,60.35,60.35,309500,0.0,1.0
2013-12-26,61.17,63.11,60.4401,61.0,61.0,578100,0.0,1.0
2013-12-24,60.9,61.94,60.0,60.92,60.92,180400,0.0,1.0
2013-12-23,61.82,63.89,60.332,60.79,60.79,509700,0.0,1.0
2013-12-20,59.75,61.73,57.981,61.44,61.44,788400,0.0,1.0
2013-12-19,59.16,61.1699,59.011,59.41,59.41,430400,0.0,1.0
2013-12-18,57.86,59.24,56.78,59.09,59.09,389600,0.0,1.0
2013-12-17,58.34,58.8299,56.33,57.64,57.64,154050,0.0,2.0
2013-12-16,116.36,117.9753,112.29,114.19,57.095,224900,0.0,1.0
2013-12-13,112.93,115.833,111.4,114.8,57.4,207200,0.0,1.0
2013-12-12,113.85,116.07,112.1,112.41,56.205,143800,0.0,1.0
2013-12-11,116.3,116.3,111.59,113.83,56.915,182400,0.0,1.0
2013-12-10,117.51,118.03,115.61,116.35,58.175,124800,0.0,1.0
2013-12-09,118.22,119.37,116.89,118.15,59.075,113000,0.0,1.0
2013-12-06,118.07,118.829,116.95,117.75,58.875,106200,0.0,1.0
2013-12-05,118.0,118.585,115.511,117.42,58.71,111900,0.0,1.0
2013-12-04,120.0,120.9099,114.612,117.84,58.92,190800,0.0,1.0
2013-12-03,123.0,123.65,119.84,120.93,60.465,229900,0.0,1.0
2013-12-02,119.0,125.14,117.75,123.51,61.755,288900,0.0,1.0
2013-11-29,119.53,121.16,118.455,118.91,59.455,103400,0.0,1.0
2013-11-27,120.3,121.1999,116.673,118.89,59.445,148100,0.0,1.0
2013-11-26,120.01,121.0,119.27,120.36,60.18,184400,0.0,1.0
2013-11-25,120.61,121.71,119.6,120.22,60.11,321000,0.0,1.0
2013-11-22,117.3,120.9199,115.85,120.0,60.0,309700,0.0,1.0
2013-11-21,110.51,117.97,110.0,117.096,58.548,304500,0.0,1.0
2013-11-20,108.14,109.49,107.111,108.43,54.215,156800,0.0,1.0
2013-11-19,108.77,112.54,107.01,107.95,53.975,184300,0.0,1.0
2013-11-18,114.03,115.28,107.77,108.39,54.195,277700,0.0,1.0
2013-11-15,111.03,114.16,110.37,113.91,56.955,200600,0.0,1.0
2013-11-14,112.74,112.83,109.33,111.14,55.57,144800,0.0,1.0
2013-11-13,110.22,113.57,108.52,113.05,56.525,199600,0.0,1.0
2013-11-12,111.01,111.7099,108.69,110.69,55.345,160400,0.0,1.0
2013-11-11,116.64,116.95,110.27,110.68,55.34,175400,0.0,1.0
2013-11-08,107.11,113.43,107.01,112.89,56.445,304000,0.0,1.0
2013-11-07,107.04,110.77,105.55,107.13,53.565,308600,0.0,1.0
2013-11-06,110.88,110.88,105.345,106.24,53.12,294900,0.0,1.0
2013-11-05,110.2,112.3,108.283,109.86,54.93,248700,0.0,1.0
2013-11-04,110.6,112.74,109.51,111.45,55.725,246600,0.0,1.0
2013-11-01,110.22,111.245,107.77,109.64,54.82,258600,0.0,1.0
2013-10-31,108.16,112.58,105.63,110.31,55.155,296400,0.0,1.0
2013-10-30,114.12,114.34,108.75,109.228,54.614,343000,0.0,1.0
2013-10-29,117.35,118.0,113.27,114.38,57.19,321500,0.0,1.0
2013-10-28,117.48,120.05,115.67,116.64,58.32,316600,0.0,1.0
2013-10-25,123.0,127.7684,116.84,118.23,59.115,596700,0.0,1.0
2013-10-24,106.0,124.24,105.0,123.1,61.55,1086800,0.0,1.0
2013-10-23,104.0,104.6999,101.364,102.93,51.465,211400,0.0,1.0
2013-10-22,106.55,108.59,104.2,104.77,52.385,311600,0.0,1.0
2013-10-21,105.29,106.44,103.78,106.04,53.02,411400,0.0,1.0
2013-10-18,98.84,104.71,98.415,104.62,52.31,331200,0.0,1.0
2013-10-17,94.59,98.4399,93.91,98.01,49.005,199100,0.0,1.0
2013-10-16,93.1,95.92,92.5875,95.34,47.67,166400,0.0,1.0
2013-10-15,94.81,95.05,91.38,92.58,46.29,183100,0.0,1.0
2013-10-14,93.53,95.69,92.23,95.06,47.53,115800,0.0,1.0
2013-10-11,90.78,94.52,90.74,94.48,47.24,210100,0.0,1.0
2013-10-10,88.4,91.62,87.785,91.05,45.525,393600,0.0,1.0
2013-10-09,89.93,90.4399,84.55,86.06,43.03,477200,0.0,1.0
2013-10-08,96.9,97.37,89.28,89.86,44.93,276400,0.0,1.0
2013-10-07,98.44,99.92,96.601,96.7,48.35,117800,0.0,1.0
2013-10-04,97.5,101.0,96.96,99.7,49.85,156700,0.0,1.0
2013-10-03,98.75,99.545,96.01,97.73,48.865,203100,0.0,1.0
2013-10-02,99.32,101.6996,98.55,99.06,49.53,174100,0.0,1.0
2013-10-01,98.61,100.37,97.81,100.22,50.11,229300,0.0,1.0
2013-09-30,97.03,99.099,96.0255,98.93,49.465,179000,0.0,1.0
2013-09-27,97.16,98.66,96.76,98.38,49.19,130200,0.0,1.0
2013-09-26,95.93,99.26,95.9,98.0,49.0,122500,0.0,1.0
2013-09-25,96.6,97.92,95.29,95.41,47.705,141000,0.0,1.0
2013-09-24,97.58,98.408,95.18,96.73,48.365,277600,0.0,1.0
2013-09-23,100.85,101.83,97.38,97.61,48.805,170400,0.0,1.0
2013-09-20,100.76,102.99,98.16,100.81,50.405,710800,0.0,1.0
2013-09-19,99.11,100.77,98.08,100.67,50.335,178800,0.0,1.0
2013-09-18,96.36,99.31,96.02,98.73,49.365,167500,0.0,1.0
2013-09-17,97.1,97.11,95.56,96.59,48.295,172600,0.0,1.0
2013-09-16,100.01,101.0,96.98,97.1,48.55,156400,0.0,1.0
2013-09-13,96.1,99.789,95.015,99.13,49.565,157900,0.0,1.0
2013-09-12,96.56,97.12,94.43,95.678,47.839,93700,0.0,1.0
2013-09-11,98.78,98.78,96.111,96.99,48.495,114800,0.0,1.0
2013-09-10,94.26,98.76,94.26,98.7,49.35,202700,0.0,1.0
2013-09-09,91.56,94.1764,91.5,93.5,46.75,108600,0.0,1.0
2013-09-06,94.0,94.25,89.181,91.27,45.635,143900,0.0,1.0
2013-09-05,93.14,93.77,91.62,93.29,46.645,137700,0.0,1.0
2013-09-04,90.0,93.02,89.775,92.884,46.442,445300,0.0,1.0
2013-09-03,89.99,91.25,89.37,89.71,44.855,234900,0.0,1.0
2013-08-30,86.77,91.38,86.47,89.44,44.72,253800,0.0,1.0
2013-08-29,85.78,87.76,85.57,87.1,43.55,130000,0.0,1.0
2013-08-28,84.15,86.35,84.15,85.7,42.85,143300,0.0,1.0
2013-08-27,86.17,86.74,83.93,84.11,42.055,129500,0.0,1.0
2013-08-26,86.39,88.32,86.35,86.95,43.475,173600,0.0,1.0
2013-08-23,87.09,88.0,85.85,86.43,43.215,77800,0.0,1.0
2013-08-22,87.0,87.6499,85.92,87.04,43.52,56900,0.0,1.0
2013-08-21,87.08,88.799,85.71,86.69,43.345,128300,0.0,1.0
2013-08-20,85.0,88.48,85.0,87.61,43.805,144800,0.0,1.0
2013-08-19,85.58,86.344,84.76,84.82,42.41,96600,0.0,1.0
2013-08-16,84.19,87.415,84.175,85.102,42.551,153500,0.0,1.0
2013-08-15,87.87,87.87,84.27,84.67,42.335,285200,0.0,1.0
2013-08-14,86.08,88.79,85.01,88.64,44.32,215600,0.0,1.0
2013-08-13,88.27,88.3,85.6,85.83,42.915,258400,0.0,1.0
2013-08-12,87.68,89.439,87.68,87.97,43.985,140400,0.0,1.0
2013-08-09,88.29,89.353,87.53,88.06,44.03,209100,0.0,1.0
2013-08-08,87.64,88.6421,86.48,88.18,44.09,261200,0.0,1.0
2013-08-07,85.7,86.86,83.42,86.66,43.33,803700,0.0,1.0
2013-08-06,92.38,92.38,83.131,85.99,42.995,907700,0.0,1.0
2013-08-05,92.45,93.667,91.49,93.4,46.7,154800,0.0,1.0
2013-08-02,93.27,93.714,92.04,92.44,46.22,201100,0.0,1.0
2013-08-01,92.87,94.15,90.562,93.83,46.915,198200,0.0,1.0
2013-07-31,93.03,95.19,92.41,92.53,46.265,329900,0.0,1.0
2013-07-30,95.0,97.38,90.75,92.33,46.165,411000,0.0,1.0
2013-07-29,89.33,95.14,89.33,94.71,47.355,308800,0.0,1.0
2013-07-26,90.25,92.5,88.88,89.19,44.595,365700,0.0,1.0
2013-07-25,79.66,91.32,77.37,90.14,45.07,1034800,0.0,1.0
2013-07-24,74.28,74.96,73.05,73.72,36.86,237300,0.0,1.0
2013-07-23,75.49,76.93,73.4,74.04,37.02,223600,0.0,1.0
2013-07-22,74.97,77.26,74.97,75.49,37.745,155200,0.0,1.0
2013-07-19,76.45,77.06,75.3,75.4,37.7,116700,0.0,1.0
2013-07-18,78.85,78.89,76.82,76.89,38.445,106800,0.0,1.0
2013-07-17,76.31,78.93,76.31,78.44,39.22,118000,0.0,1.0
2013-07-16,82.06,82.3,75.68,76.17,38.085,240600,0.0,1.0
2013-07-15,81.12,83.0,81.02,81.74,40.87,147100,0.0,1.0
2013-07-12,79.6,81.24,79.55,80.87,40.435,201600,0.0,1.0
2013-07-11,80.39,81.49,79.49,79.83,39.915,277900,0.0,1.0
2013-07-10,79.27,80.29,79.22,79.79,39.895,108600,0.0,1.0
2013-07-09,80.56,80.738,77.79,79.08,39.54,249700,0.0,1.0
2013-07-08,79.3,81.04,79.3,80.51,40.255,111800,0.0,1.0
2013-07-05,79.33,79.405,77.44,79.06,39.53,112700,0.0,1.0
2013-07-03,78.25,78.65,78.0,78.12,39.06,53100,0.0,1.0
2013-07-02,79.05,79.9899,78.0001,78.38,39.19,208900,0.0,1.0
2013-07-01,78.51,80.7,78.51,79.48,39.74,280400,0.0,1.0
2013-06-28,75.91,78.21,74.9,77.45,38.725,527600,0.0,1.0
2013-06-27,73.57,76.0,73.48,75.8,37.9,123900,0.0,1.0
2013-06-26,73.42,74.25,72.642,73.46,36.73,151300,0.0,1.0
2013-06-25,72.8,73.21,71.41,73.06,36.53,153100,0.0,1.0
2013-06-24,72.0,72.95,70.55,72.25,36.125,218200,0.0,1.0
2013-06-21,70.34,72.5,70.17,72.44,36.22,275600,0.0,1.0
2013-06-20,72.49,72.49,69.474,70.08,35.04,176500,0.0,1.0
2013-06-19,74.3,74.91,72.6,72.83,36.415,109800,0.0,1.0
2013-06-18,72.1,74.37,72.0301,74.1,37.05,120900,0.0,1.0
2013-06-17,71.12,73.3,70.91,72.21,36.105,150900,0.0,1.0
2013-06-14,70.56,70.74,70.0,70.36,35.18,90300,0.0,1.0
2013-06-13,67.73,70.77,67.15,70.45,35.225,137900,0.0,1.0
2013-06-12,69.04,69.04,66.77,67.87,33.935,133100,0.0,1.0
2013-06-11,66.97,68.84,65.784,68.0,34.0,151400,0.0,1.0
2013-06-10,67.26,67.64,65.25,67.45,33.725,139500,0.0,1.0
2013-06-07,68.37,69.25,66.81,66.89,33.445,175300,0.0,1.0
2013-06-06,68.99,69.45,66.4,67.77,33.885,168600,0.0,1.0
2013-06-05,69.01,69.48,67.86,68.89,34.445,152300,0.0,1.0
2013-06-04,69.75,69.969,68.66,69.01,34.505,158600,0.0,1.0
2013-06-03,69.03,69.99,67.64,69.87,34.935,168500,0.0,1.0
2013-05-31,68.44,69.39,68.06,69.02,34.51,103200,0.0,1.0
2013-05-30,67.98,69.49,66.97,68.99,34.495,93500,0.0,1.0
2013-05-29,68.45,68.9,67.63,67.97,33.985,55400,0.0,1.0
2013-05-28,68.3,69.85,67.6,68.79,34.395,165500,0.0,1.0
2013-05-24,67.03,67.6499,66.515,67.29,33.645,66900,0.0,1.0
2013-05-23,66.19,67.98,66.0601,67.54,33.77,120200,0.0,1.0
2013-05-22,68.12,68.41,66.36,67.33,33.665,321500,0.0,1.0
2013-05-21,70.24,70.54,67.291,68.11,34.055,411100,0.0,1.0
2013-05-20,71.56,71.92,70.167,70.41,35.205,225300,0.0,1.0
2013-05-17,75.03,75.22,70.53,71.98,35.99,297900,0.0,1.0
2013-05-16,74.4,74.84,73.75,74.7,37.35,356700,0.0,1.0
2013-05-15,73.29,74.97,73.0101,74.32,37.16,154400,0.0,1.0
2013-05-14,71.12,73.72,71.12,73.24,36.62,242600,0.0,1.0
2013-05-13,71.17,72.19,70.65,71.24,35.62,132300,0.0,1.0
2013-05-10,69.7,71.9975,69.57,71.05,35.525,247600,0.0,1.0
2013-05-09,69.44,69.82,68.8,69.52,34.76,81700,0.0,1.0
2013-05-08,67.98,69.32,67.72,69.32,34.66,151800,0.0,1.0
2013-05-07,66.54,68.17,66.21,67.97,33.985,172300,0.0,1.0
2013-05-06,67.73,68.73,66.38,66.54,33.27,157200,0.0,1.0
2013-05-03,67.73,68.18,67.21,67.54,33.77,178200,0.0,1.0
2013-05-02,65.7,68.47,65.7,66.85,33.425,220400,0.0,1.0
2013-05-01,66.18,66.72,65.21,66.25,33.125,256500,0.0,1.0
2013-04-30,65.73,66.43,64.043,66.36,33.18,431200,0.0,1.0
2013-04-29,58.05,66.5899,58.05,65.29,32.645,1207100,0.0,1.0
2013-04-26,53.54,55.18,53.54,54.06,27.03,142900,0.0,1.0
2013-04-25,53.84,54.06,53.14,53.57,26.785,119100,0.0,1.0
2013-04-24,53.42,54.29,53.0125,53.67,26.835,85300,0.0,1.0
2013-04-23,54.44,54.54,53.31,53.62,26.81,145500,0.0,1.0
2013-04-22,54.34,54.72,53.34,54.1,27.05,59900,0.0,1.0
2013-04-19,53.88,55.25,53.88,54.35,27.175,63600,0.0,1.0
2013-04-18,54.84,54.84,53.56,53.91,26.955,180100,0.0,1.0
2013-04-17,54.26,54.78,53.11,54.6,27.3,125400,0.0,1.0
2013-04-16,53.89,54.82,53.8,54.66,27.33,139800,0.0,1.0
2013-04-15,55.43,55.43,53.55,53.7,26.85,133500,0.0,1.0
2013-04-12,54.81,55.64,54.15,55.57,27.785,141500,0.0,1.0
2013-04-11,55.49,55.535,54.75,55.1,27.55,122100,0.0,1.0
2013-04-10,54.12,55.88,53.8991,55.61,27.805,194600,0.0,1.0
2013-04-09,54.2,55.03,53.8625,54.09,27.045,134900,0.0,1.0
2013-04-08,53.74,54.7,53.74,54.07,27.035,223200,0.0,1.0
2013-04-05,53.83,54.635,53.52,53.98,26.99,235400,0.0,1.0
2013-04-04,54.98,55.32,54.46,54.74,27.37,144300,0.0,1.0
2013-04-03,56.99,56.99,54.93,55.0,27.5,289600,0.0,1.0
2013-04-02,56.61,57.442,56.6,56.83,28.415,127600,0.0,1.0
2013-04-01,57.74,57.98,55.211,56.46,28.23,248400,0.0,1.0
2013-03-28,56.33,58.02,56.1,57.98,28.99,250700,0.0,1.0
2013-03-27,55.86,56.75,55.48,56.53,28.265,46600,0.0,1.0
2013-03-26,56.07,56.545,55.15,56.04,28.02,74400,0.0,1.0
2013-03-25,55.76,56.629,55.31,55.97,27.985,140700,0.0,1.0
2013-03-22,55.47,55.98,55.3,55.74,27.87,70100,0.0,1.0
2013-03-21,54.62,55.49,54.34,55.16,27.58,150600,0.0,1.0
2013-03-20,54.62,55.4,54.62,55.0,27.5,69800,0.0,1.0
2013-03-19,55.0,55.46,54.16,54.46,27.23,147500,0.0,1.0
2013-03-18,54.18,55.29,54.13,54.98,27.49,230000,0.0,1.0
2013-03-15,55.27,55.69,54.296,54.49,27.245,231500,0.0,1.0
2013-03-14,53.41,55.4,53.22,55.2,27.6,200900,0.0,1.0
2013-03-13,53.44,53.44,52.33,52.92,26.46,239500,0.0,1.0
2013-03-12,54.79,55.03,53.15,53.44,26.72,233600,0.0,1.0
2013-03-11,55.0,55.44,54.6301,54.95,27.475,153300,0.0,1.0
2013-03-08,54.55,55.29,54.164,55.19,27.595,147700,0.0,1.0
2013-03-07,54.19,54.2,53.45,53.95,26.975,123600,0.0,1.0
2013-03-06,54.07,54.51,53.74,54.03,27.015,110800,0.0,1.0
2013-03-05,54.53,54.99,53.34,53.85,26.925,218500,0.0,1.0
2013-03-04,52.67,54.72,52.4801,54.21,27.105,286700,0.0,1.0
2013-03-01,51.37,52.83,51.1301,52.63,26.315,248800,0.0,1.0
2013-02-28,51.57,52.35,51.57,52.12,26.06,277200,0.0,1.0
2013-02-27,51.53,52.16,51.2,51.72,25.86,140200,0.0,1.0
2013-02-26,50.0,51.925,49.98,51.73,25.865,233300,0.0,1.0
2013-02-25,50.38,50.9799,49.96,50.07,25.035,252400,0.0,1.0
2013-02-22,51.81,51.81,49.63,50.31,25.155,245700,0.0,1.0
2013-02-21,47.38,52.17,47.38,50.79,25.395,1044800,0.0,1.0
2013-02-20,49.1,49.345,47.204,47.29,23.645,318100,0.0,1.0
2013-02-19,49.07,50.09,49.02,49.1,24.55,175600,0.0,1.0
2013-02-15,49.98,50.02,49.13,49.21,24.605,149000,0.0,1.0
2013-02-14,49.36,50.24,49.09,49.632,24.816,145200,0.0,1.0
2013-02-13,48.59,49.72,48.53,49.32,24.66,217700,0.0,1.0
2013-02-12,48.63,48.96,48.32,48.55,24.275,107200,0.0,1.0
2013-02-11,48.43,48.57,47.73,48.52,24.26,44600,0.0,1.0
2013-02-08,47.75,48.58,47.75,48.34,24.17,74300,0.0,1.0
2013-02-07,47.4,47.852,47.12,47.78,23.89,115900,0.0,1.0
2013-02-06,47.1,47.37,46.8,47.28,23.64,113900,0.0,1.0
2013-02-05,46.74,47.42,46.59,47.18,23.59,110500,0.0,1.0
2013-02-04,47.13,47.43,46.55,46.66,23.33,119100,0.0,1.0
2013-02-01,46.68,47.99,46.15,47.44,23.72,127900,0.0,1.0
2013-01-31,47.59,47.99,46.51,46.79,23.395,183500,0.0,1.0
2013-01-30,46.75,48.06,46.02,47.79,23.895,192900,0.0,1.0
2013-01-29,45.94,47.03,45.94,46.94,23.47,132900,0.0,1.0
2013-01-28,45.77,46.11,45.77,46.09,23.045,259000,0.0,1.0
2013-01-25,46.16,46.246,45.36,45.85,22.925,215500,0.0,1.0
2013-01-24,45.89,46.25,45.58,45.97,22.985,189800,0.0,1.0
2013-01-23,46.09,46.27,45.81,45.97,22.985,251800,0.0,1.0
2013-01-22,45.9,46.25,45.72,46.25,23.125,106600,0.0,1.0
2013-01-18,45.63,46.01,45.31,45.98,22.99,104000,0.0,1.0
2013-01-17,45.11,46.0599,45.11,45.76,22.88,159000,0.0,1.0
2013-01-16,45.45,45.64,44.5301,45.06,22.53,107000,0.0,1.0
2013-01-15,44.39,46.28,44.011,45.68,22.84,316100,0.0,1.0
2013-01-14,43.55,44.33,43.33,44.14,22.07,300500,0.0,1.0
2013-01-11,42.95,44.0,42.7627,43.53,21.765,87400,0.0,1.0
2013-01-10,42.55,42.9,42.15,42.85,21.425,76500,0.0,1.0
2013-01-09,42.57,42.76,42.15,42.51,21.255,86100,0.0,1.0
2013-01-08,42.07,42.83,41.74,42.4,21.2,90900,0.0,1.0
2013-01-07,41.92,42.495,41.4,42.23,21.115,76300,0.0,1.0
2013-01-04,41.31,42.28,41.13,41.99,20.995,72300,0.0,1.0
2013-01-03,41.48,41.74,40.87,41.1131,20.55655,103200,0.0,1.0
2013-01-02,39.99,41.65,39.99,41.42,20.71,152100,0.0,1.0
2012-12-31,38.84,39.34,38.58,39.18,19.59,75800,0.0,1.0
2012-12-28,37.98,39.4063,37.67,38.89,19.445,57900,0.0,1.0
2012-12-27,39.31,39.47,37.87,38.23,19.115,326900,0.0,1.0
2012-12-26,40.07,40.33,39.18,39.35,19.675,110800,0.0,1.0
2012-12-24,40.43,40.43,39.72,40.07,20.035,94500,0.0,1.0
2012-12-21,39.9,40.74,39.73,40.52,20.26,436200,0.0,1.0
2012-12-20,40.0,40.36,40.0,40.1,20.05,194200,0.0,1.0
2012-12-19,39.31,40.58,39.16,40.02,20.01,218200,0.0,1.0
2012-12-18,38.43,39.45,38.27,39.36,19.68,131200,0.0,1.0
2012-12-17,37.42,38.39,37.42,38.35,19.175,76700,0.0,1.0
2012-12-14,37.86,37.86,37.11,37.38,18.69,84300,0.0,1.0
2012-12-13,38.13,38.83,38.03,38.07,19.035,95200,0.0,1.0
2012-12-12,38.5,39.0,37.9705,38.1,19.05,125900,0.0,1.0
2012-12-11,38.73,38.8,38.13,38.34,19.17,155400,0.0,1.0
2012-12-10,38.61,38.7033,38.21,38.5,19.25,104200,0.0,1.0
2012-12-07,38.91,39.2,38.22,38.32,19.16,65500,0.0,1.0
2012-12-06,39.23,39.73,38.61,38.7,19.35,77000,0.0,1.0
2012-12-05,37.88,39.58,37.0,39.34,19.67,347500,0.0,1.0
2012-12-04,38.93,39.0,37.44,37.66,18.83,738100,0.0,1.0
2012-12-03,40.05,40.165,38.58,38.93,19.465,244000,0.0,1.0
2012-11-30,40.62,40.62,39.62,40.0,20.0,224200,0.0,1.0
2012-11-29,40.65,40.72,40.0,40.5,20.25,208700,0.0,1.0
2012-11-28,41.2,41.27,40.03,40.25,20.125,261700,0.0,1.0
2012-11-27,41.36,41.72,40.62,41.36,20.68,195800,0.0,1.0
2012-11-26,41.86,41.86,40.41,41.52,20.76,155700,0.0,1.0
2012-11-23,42.34,42.61,41.63,41.82,20.91,29800,0.0,1.0
2012-11-21,43.0,43.0,42.2,42.33,21.165,49400,0.0,1.0
2012-11-20,41.66,42.92,40.9,42.85,21.425,380800,0.0,1.0
2012-11-19,41.46,42.2,40.0,41.6,20.8,787400,0.0,1.0
2012-11-16,39.45,41.45,39.03,41.24,20.62,159000,0.0,1.0
2012-11-15,39.29,39.82,39.02,39.59,19.795,69700,0.0,1.0
2012-11-14,39.4,39.52,39.1601,39.4,19.7,104400,0.0,1.0
2012-11-13,39.67,39.91,38.8601,39.52,19.76,55500,0.0,1.0
2012-11-12,39.45,39.91,39.22,39.74,19.87,94800,0.0,1.0
2012-11-09,39.48,40.04,39.27,39.42,19.71,75400,0.0,1.0
2012-11-08,40.8,40.8,39.51,39.72,19.86,98200,0.0,1.0
2012-11-07,41.64,42.45,40.02,40.76,20.38,226900,0.0,1.0
2012-11-06,41.41,42.06,41.16,41.99,20.995,178100,0.0,1.0
2012-11-05,41.32,41.97,40.229,41.23,20.615,381100,0.0,1.0
2012-11-02,43.1,43.2,41.61,42.26,21.13,258300,0.0,1.0
2012-11-01,42.0,42.882,41.222,42.53,21.265,597300,0.0,1.0
2012-10-31,37.54,43.79,31.3,42.02,21.01,778000,0.0,1.0
2012-10-26,38.24,39.14,37.47,37.51,18.755,190700,0.0,1.0
2012-10-25,37.79,38.33,37.75,38.12,19.06,125400,0.0,1.0
2012-10-24,38.64,38.83,37.5,37.65,18.825,135800,0.0,1.0
2012-10-23,38.69,38.96,38.05,38.61,19.305,87400,0.0,1.0
2012-10-22,39.23,39.34,38.64,38.85,19.425,53200,0.0,1.0
2012-10-19,39.7,40.11,39.17,39.21,19.605,168000,0.0,1.0
2012-10-18,39.85,40.128,39.57,39.99,19.995,111000,0.0,1.0
2012-10-17,40.06,40.2,39.57,39.93,19.965,143800,0.0,1.0
2012-10-16,40.08,40.12,39.8702,40.11,20.055,111100,0.0,1.0
2012-10-15,40.08,40.11,39.61,40.0,20.0,53100,0.0,1.0
2012-10-12,39.53,40.2,39.43,40.1,20.05,102500,0.0,1.0
2012-10-11,39.89,40.43,39.28,39.53,19.765,107200,0.0,1.0
2012-10-10,39.58,39.95,39.432,39.76,19.88,59900,0.0,1.0
2012-10-09,39.54,39.7682,39.27,39.49,19.745,90200,0.0,1.0
2012-10-08,39.5,39.8,38.76,39.62,19.81,88700,0.0,1.0
2012-10-05,39.71,40.04,39.19,39.63,19.815,103900,0.0,1.0
2012-10-04,39.67,39.7798,38.25,39.7,19.85,215800,0.0,1.0
2012-10-03,40.75,40.75,39.44,39.67,19.835,223400,0.0,1.0
2012-10-02,41.79,41.9,40.0,40.72,20.36,215900,0.0,1.0
2012-10-01,41.58,42.08,41.34,41.94,20.97,191600,0.0,1.0
2012-09-28,40.16,41.67,40.16,41.5,20.75,154800,0.0,1.0
2012-09-27,39.54,40.37,39.2501,40.36,20.18,169900,0.0,1.0
2012-09-26,40.63,40.63,39.1601,39.32,19.66,230200,0.0,1.0
2012-09-25,39.73,40.72,39.48,40.58,20.29,348000,0.0,1.0
2012-09-24,38.59,40.0,37.2101,39.74,19.87,169500,0.0,1.0
2012-09-21,38.5,38.795,38.04,38.54,19.27,258000,0.0,1.0
2012-09-20,39.1,39.4,37.825,38.19,19.095,148400,0.0,1.0
2012-09-19,39.52,39.55,39.1,39.4,19.7,95900,0.0,1.0
2012-09-18,39.32,39.64,38.88,39.56,19.78,76600,0.0,1.0
2012-09-17,38.73,39.5,36.11,39.48,19.74,163400,0.0,1.0
2012-09-14,39.36,39.48,38.84,38.93,19.465,99200,0.0,1.0
2012-09-13,37.53,39.75,37.53,39.24,19.62,246900,0.0,1.0
2012-09-12,37.42,37.71,37.33,37.59,18.795,83100,0.0,1.0
2012-09-11,37.37,37.693,36.97,37.47,18.735,118200,0.0,1.0
2012-09-10,37.37,37.445,36.54,37.41,18.705,76600,0.0,1.0
2012-09-07,37.01,37.75,36.94,37.27,18.635,161600,0.0,1.0
2012-09-06,36.17,36.67,36.11,36.59,18.295,92900,0.0,1.0
2012-09-05,36.56,36.94,35.5,36.16,18.08,180700,0.0,1.0
2012-09-04,35.08,36.86,35.06,36.82,18.41,121300,0.0,1.0
2012-08-31,35.57,35.57,34.61,35.08,17.54,89500,0.0,1.0
2012-08-30,35.78,35.83,35.395,35.43,17.715,24600,0.0,1.0
2012-08-29,35.41,36.21,35.41,35.96,17.98,107100,0.0,1.0
2012-08-28,34.68,35.36,34.585,35.3,17.65,73200,0.0,1.0
2012-08-27,35.82,35.9982,34.45,34.64,17.32,83400,0.0,1.0
2012-08-24,34.92,35.9,34.76,35.77,17.885,88000,0.0,1.0
2012-08-23,34.56,35.11,34.11,35.02,17.51,72900,0.0,1.0
2012-08-22,33.78,34.79,33.2601,34.71,17.355,101700,0.0,1.0
2012-08-21,35.36,35.5,33.57,33.94,16.97,191400,0.0,1.0
2012-08-20,35.95,35.95,34.9204,35.17,17.585,135500,0.0,1.0
2012-08-17,35.72,36.0,35.29,35.95,17.975,89300,0.0,1.0
2012-08-16,35.63,36.015,35.33,35.9,17.95,70700,0.0,1.0
2012-08-15,35.37,35.84,35.24,35.78,17.89,70900,0.0,1.0
2012-08-14,35.74,35.81,35.01,35.56,17.78,90700,0.0,1.0
2012-08-13,35.32,35.55,34.9,35.53,17.765,51700,0.0,1.0
2012-08-10,35.94,35.94,35.03,35.24,17.62,48700,0.0,1.0
2012-08-09,35.95,36.0,35.295,35.92,17.96,75400,0.0,1.0
2012-08-08,35.59,35.95,35.24,35.91,17.955,105100,0.0,1.0
2012-08-07,36.27,36.6,35.69,35.75,17.875,111700,0.0,1.0
2012-08-06,36.11,36.98,36.0,36.04,18.02,103200,0.0,1.0
2012-08-03,36.0,36.34,35.4,36.11,18.055,389800,0.0,1.0
